hour_wib,character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_exp,H1_pf,H2_exp,H2_pf,min_half_exp,positive_anchors,local_cell_count,strict_support_count,economic_support_count,economic_support_ratio,support_floor_exp,support_mean_exp
20,DRIVE_DOWN__RV_HIGH,120,120,109,0.6055045871559633,413.2520725515726,3.791303417904336,3.0022574285105508,67.88087366194577,10,3.677472340909695,3.1134330316515717,4.053459837649572,2.803978915313506,3.677472340909695,4,4,4,4,1.0,2.842300121224722,3.3092272991431995
20,DRIVE_DOWN__RV_HIGH,120,240,109,0.6055045871559633,309.8107132134947,2.842300121224722,1.9624684991227184,96.42829796837884,6,0.4718578129840441,1.1253531916440758,8.301500588688102,8.649961036760809,0.4718578129840441,4,5,2,2,0.4,2.842300121224722,3.3168017695645293
20,DRIVE_DOWN__RV_HIGH,180,120,94,0.5957446808510638,319.99801000468926,3.404234148986056,2.7294686251590994,45.617917387664434,8,3.15127693784633,2.701382748355502,4.549981517089518,2.82392050592192,3.15127693784633,4,4,3,3,0.75,3.404234148986056,3.7768333051101917
20,DRIVE_DOWN__RV_HIGH,240,120,107,0.6074766355140186,442.4409712830996,4.134962348440183,3.281750391243808,63.53785319164837,13,3.835496145967685,3.171530015937789,5.067914748450657,3.5919381084848387,3.835496145967685,4,4,2,2,0.5,3.404234148986056,3.7695982487131197
20,DRIVE_DOWN__RANGE_MID,240,480,139,0.5611510791366906,375.05741830112345,2.698254807921751,1.9235355767914315,80.65447151507256,9,3.0799645535134976,1.9217044375512813,2.4407157024622603,1.9251003701835423,2.4407157024622603,4,4,2,3,0.75,1.288421878268186,2.194928678281556
20,DRIVE_DOWN__RANGE_MID,360,480,116,0.5689655172413793,301.3806844439487,2.5981093486547304,1.911511206730446,97.48183091967266,7,1.2230942940717076,1.3751465374031584,3.837877020819751,2.5471077400154627,1.2230942940717076,4,3,2,2,0.6666666666666666,2.5981093486547304,2.648182078288241
20,DRIVE_DOWN__RANGE_HIGH,60,120,119,0.6134453781512605,407.2916984680133,3.4226193148572546,2.5412894544960927,63.265333792182886,9,3.2802332993957823,2.4371940346118004,3.633231962727347,2.7063372825592538,3.2802332993957823,4,3,2,3,1.0,2.140425288548917,2.996811255177058
20,DRIVE_DOWN__RANGE_HIGH,120,120,122,0.5983606557377049,418.1414777792504,3.427389162125003,2.707093985352933,85.43107563812313,10,3.216754272173683,2.4459201365091987,3.720625969704291,3.181333166270596,3.216754272173683,4,4,4,4,1.0,2.652944458197829,3.2729167734724367
20,DRIVE_DOWN__RANGE_HIGH,120,240,122,0.5901639344262295,323.65922390013515,2.652944458197829,1.9585461907951187,105.29210507967328,7,0.0222057813490158,1.0052796066806076,6.315345361261864,9.25140853580343,0.0222057813490158,4,5,2,3,0.6,2.140425288548917,2.7402529696239166
20,DRIVE_DOWN__RANGE_HIGH,180,120,103,0.6213592233009708,369.6375583470951,3.588714158709661,2.958742790884944,41.21450358159564,6,3.617130850109392,3.083125614447663,3.5380249254020346,2.7663985470328067,3.5380249254020346,4,4,3,3,0.75,3.3620488395459,3.459384053460188
20,DRIVE_DOWN__RANGE_HIGH,240,120,110,0.5818181818181818,369.82537235004895,3.3620488395459,2.720226682801866,79.40159480440678,6,3.677356808662809,3.400451013852021,2.889086885870536,2.1162797428302813,2.889086885870536,4,4,2,2,0.5,3.3620488395459,3.4753814991277805
20,DRIVE_DOWN__STR_B40_60,360,480,72,0.5555555555555556,136.07158311904547,1.8898830988756317,1.4470442468685578,101.47854720384308,5,1.551482022147435,1.3971068340547506,2.1926630096324398,1.485713813980096,1.551482022147435,3,3,1,1,0.3333333333333333,1.8898830988756317,1.8898830988756317
20,DRIVE_DOWN__STR_B60_80,120,240,83,0.6265060240963856,236.0112892698392,2.843509509275171,2.546920156955895,36.28255506482111,4,4.257159600934297,4.107594198022079,1.3953801470877727,1.602015148897175,1.3953801470877727,4,5,1,2,0.4,1.3859100505973343,2.114709779936253
20,DRIVE_DOWN__STR_B60_80,240,240,69,0.5942028985507246,145.49500782211103,2.1086233017697253,1.8655067760252089,42.19832219510821,6,3.1874694970024158,2.58830006687908,0.8612073885319277,1.2936435989273072,0.8612073885319277,4,5,1,2,0.4,1.836910598412784,1.9727669500912546
20,DRIVE_DOWN__STR_B80_100,60,120,83,0.6144578313253012,274.589317335658,3.308305028140458,2.4731034261482203,48.537056536670704,7,3.321538191662475,2.2961150009945848,3.2872146737772416,2.8883612074919425,3.2872146737772416,4,3,3,3,1.0,2.0224651494730304,3.28701058500639
