partition,entry_tf,higher_tf,higher_state_at_entry,signal_ts,entry_ts,exit_ts,entry_px,exit_px,return,mfe,mae,bars_held,strong_bars,healthy_bars,strong_frac,healthy_frac,exit_reason
development,5m,1h,STRONG_BULL,2023-04-30 10:00:00+00:00,2023-04-30 10:05:00+00:00,2023-04-30 10:35:00+00:00,29285.9,29245.3,-0.0013863326720368052,0.0007341416859307781,-0.0014136495719784259,6,4,1,0.6666666666666666,0.16666666666666666,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-04-30 15:50:00+00:00,2023-04-30 15:55:00+00:00,2023-04-30 16:30:00+00:00,29689.1,29621.2,-0.002287034635606977,0.005756321343523441,-0.002479024288375098,7,2,4,0.2857142857142857,0.5714285714285714,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-03 08:25:00+00:00,2023-05-03 08:30:00+00:00,2023-05-03 09:10:00+00:00,28698.5,28636.9,-0.002146453647403068,0.0021046396153110436,-0.002515810930884932,8,5,2,0.625,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-05 19:55:00+00:00,2023-05-05 20:00:00+00:00,2023-05-05 21:05:00+00:00,29548.7,29462.8,-0.0029070652854440437,0.001191253760740807,-0.0036786728350147735,13,6,6,0.46153846153846156,0.46153846153846156,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-05 22:40:00+00:00,2023-05-05 22:45:00+00:00,2023-05-05 23:20:00+00:00,29535.0,29535.3,1.0157440325064826e-05,0.0038936854579312286,-0.0005959031657355451,7,4,2,0.5714285714285714,0.2857142857142857,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-06 00:30:00+00:00,2023-05-06 00:35:00+00:00,2023-05-06 01:20:00+00:00,29600.0,29575.0,-0.0008445945945946276,0.008108108108108025,-0.0015067567567567108,9,5,3,0.5555555555555556,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-14 14:40:00+00:00,2023-05-14 14:45:00+00:00,2023-05-14 16:30:00+00:00,26880.3,27026.8,0.005450087982648899,0.011893468450872913,-0.0007886816739396396,21,17,3,0.8095238095238095,0.14285714285714285,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-15 10:55:00+00:00,2023-05-15 11:00:00+00:00,2023-05-15 11:10:00+00:00,27398.1,27380.0,-0.0006606297516980053,0.001565802008168582,-0.001244611852646682,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-15 11:20:00+00:00,2023-05-15 11:25:00+00:00,2023-05-15 11:35:00+00:00,27397.3,27375.5,-0.0007956988462366477,0.00031754953955309695,-0.0008066488303591912,2,1,0,0.5,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-05-15 15:35:00+00:00,2023-05-15 15:40:00+00:00,2023-05-15 15:55:00+00:00,27384.4,27365.8,-0.0006792188253166298,0.0012379310848511516,-0.0011502899461006688,3,2,0,0.6666666666666666,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-05-15 16:55:00+00:00,2023-05-15 17:00:00+00:00,2023-05-15 17:40:00+00:00,27467.6,27471.5,0.00014198546651322808,0.006640551049236221,-0.00038226856368961393,8,5,2,0.625,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-18 11:55:00+00:00,2023-05-18 12:00:00+00:00,2023-05-18 12:05:00+00:00,27391.8,27364.8,-0.0009856964493023535,0.0002701538416607363,-0.0009856964493023535,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-18 12:20:00+00:00,2023-05-18 12:25:00+00:00,2023-05-18 12:30:00+00:00,27383.9,27317.4,-0.0024284342259502933,3.6517807908698074e-06,-0.002844737236113226,1,0,0,0.0,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-05-20 22:25:00+00:00,2023-05-20 22:30:00+00:00,2023-05-21 02:00:00+00:00,27027.0,27149.2,0.004521404521404593,0.009657009657009663,-0.0001702001702000855,42,30,11,0.7142857142857143,0.2619047619047619,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-23 11:25:00+00:00,2023-05-23 11:30:00+00:00,2023-05-23 12:45:00+00:00,27329.1,27286.6,-0.0015551189025617695,0.001972256678778317,-0.001796619720371262,15,10,4,0.6666666666666666,0.26666666666666666,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-05-26 19:30:00+00:00,2023-05-26 19:35:00+00:00,2023-05-26 20:05:00+00:00,26782.2,26742.4,-0.0014860616379535063,0.0012807013613518325,-0.0015719395718052365,6,4,1,0.6666666666666666,0.16666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-27 03:20:00+00:00,2023-05-27 03:25:00+00:00,2023-05-27 04:20:00+00:00,26720.5,26720.0,-1.8712224696404434e-05,0.00206957205142122,-0.00040044160850283284,11,9,1,0.8181818181818182,0.09090909090909091,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-27 04:30:00+00:00,2023-05-27 04:35:00+00:00,2023-05-27 05:15:00+00:00,26764.0,26736.9,-0.001012554177252989,0.00046330892243307,-0.001012554177252989,8,3,4,0.375,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-27 22:00:00+00:00,2023-05-27 22:05:00+00:00,2023-05-28 00:20:00+00:00,26768.3,26779.9,0.0004333484009071409,0.004546422447447185,-0.0008330749431230133,27,24,2,0.8888888888888888,0.07407407407407407,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-05-28 08:05:00+00:00,2023-05-28 08:10:00+00:00,2023-05-28 08:25:00+00:00,27209.7,27171.0,-0.0014222869050375397,0.0003601656762111105,-0.0014222869050375397,3,0,2,0.0,0.6666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-05-28 16:20:00+00:00,2023-05-28 16:25:00+00:00,2023-05-28 16:35:00+00:00,27243.6,27233.4,-0.0003743998590494124,0.00019454110323158247,-0.0007341173706851833,2,0,1,0.0,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-02 22:05:00+00:00,2023-06-02 22:10:00+00:00,2023-06-02 23:20:00+00:00,27218.7,27230.0,0.00041515575688766404,0.002619522607619107,-0.0002902416353463,14,11,2,0.7857142857142857,0.14285714285714285,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-03 07:00:00+00:00,2023-06-03 07:05:00+00:00,2023-06-03 07:30:00+00:00,27176.6,27165.6,-0.0004047599773334687,0.00033484689033946857,-0.00040843961349101843,5,3,1,0.6,0.2,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-04 19:55:00+00:00,2023-06-04 20:00:00+00:00,2023-06-04 21:30:00+00:00,27205.0,27223.5,0.0006800220547693581,0.002591435397904851,-0.000374931078845786,18,15,2,0.8333333333333334,0.1111111111111111,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-04 23:10:00+00:00,2023-06-04 23:15:00+00:00,2023-06-04 23:20:00+00:00,27282.9,27251.1,-0.0011655652441640019,0.00011362428480832243,-0.0011692305436739048,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-08 19:55:00+00:00,2023-06-08 20:00:00+00:00,2023-06-08 21:30:00+00:00,26526.3,26577.2,0.0019188503485221275,0.00450119315547215,-0.000720040111134912,18,15,2,0.8333333333333334,0.1111111111111111,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-09 12:00:00+00:00,2023-06-09 12:05:00+00:00,2023-06-09 12:25:00+00:00,26617.6,26608.1,-0.0003569067083433186,0.0015516049531139053,-0.00037193435922089346,4,3,0,0.75,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-09 12:50:00+00:00,2023-06-09 12:55:00+00:00,2023-06-09 13:35:00+00:00,26684.1,26640.2,-0.0016451744671920343,0.0034065229855981816,-0.002214802073144617,8,6,1,0.75,0.125,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-09 14:20:00+00:00,2023-06-09 14:25:00+00:00,2023-06-09 14:35:00+00:00,26685.9,26636.9,-0.0018361756583064048,0.0007831851277264601,-0.0019148689008053887,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-13 11:05:00+00:00,2023-06-13 11:10:00+00:00,2023-06-13 11:20:00+00:00,26178.0,26133.8,-0.0016884406753763237,0.0008022003208800754,-0.001974940789976398,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-14 04:30:00+00:00,2023-06-14 04:35:00+00:00,2023-06-14 04:45:00+00:00,25991.9,25970.2,-0.0008348754804381464,0.00017313085999859368,-0.0008541122426601877,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-14 14:50:00+00:00,2023-06-14 14:55:00+00:00,2023-06-14 15:05:00+00:00,25998.0,25983.6,-0.0005538887606739706,0.0,-0.0007077467497500489,2,0,1,0.0,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-16 15:55:00+00:00,2023-06-16 16:00:00+00:00,2023-06-16 19:15:00+00:00,25832.4,26283.8,0.017474179712299254,0.02688484229107635,-0.002957526207398531,39,30,8,0.7692307692307693,0.20512820512820512,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-17 10:25:00+00:00,2023-06-17 10:30:00+00:00,2023-06-17 10:55:00+00:00,26628.2,26593.1,-0.0013181514334428268,0.0002779008720077414,-0.0013219068506320486,5,1,3,0.2,0.6,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-19 20:00:00+00:00,2023-06-19 20:05:00+00:00,2023-06-19 20:55:00+00:00,26779.1,26719.2,-0.002236819011841251,0.0027521462633173233,-0.0038500173642878055,10,9,0,0.9,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-19 21:50:00+00:00,2023-06-19 21:55:00+00:00,2023-06-19 22:50:00+00:00,26758.4,26753.5,-0.00018312006696963312,0.002414195168619848,-0.001337897632145535,11,8,2,0.7272727272727273,0.18181818181818182,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-19 23:55:00+00:00,2023-06-20 00:00:00+00:00,2023-06-20 01:45:00+00:00,26828.6,26905.8,0.0028775262220168685,0.012997323751518852,-0.0017145881633778837,21,17,3,0.8095238095238095,0.14285714285714285,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-20 04:45:00+00:00,2023-06-20 04:50:00+00:00,2023-06-20 05:30:00+00:00,26951.2,26921.2,-0.0011131229778266194,0.0027085992460447184,-0.0015880554483659326,8,6,1,0.75,0.125,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-21 10:35:00+00:00,2023-06-21 10:40:00+00:00,2023-06-21 10:45:00+00:00,28931.9,28886.1,-0.0015830277306365659,0.0006186942440695731,-0.0021395069110566878,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-21 11:40:00+00:00,2023-06-21 11:45:00+00:00,2023-06-21 12:45:00+00:00,28972.1,28958.2,-0.00047977191850079315,0.006102422675608787,-0.003109888478915912,12,9,2,0.75,0.16666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-21 13:20:00+00:00,2023-06-21 13:25:00+00:00,2023-06-21 17:15:00+00:00,29025.2,29974.4,0.032702617036230563,0.06190482752918158,-0.001119716660005765,46,40,5,0.8695652173913043,0.10869565217391304,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-23 21:05:00+00:00,2023-06-23 21:10:00+00:00,2023-06-23 21:15:00+00:00,30878.7,30856.0,-0.0007351345749659899,0.00047605631066072185,-0.0015091308895777145,1,0,0,0.0,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-06-25 06:25:00+00:00,2023-06-25 06:30:00+00:00,2023-06-25 06:45:00+00:00,30934.2,30845.8,-0.0028576785564198293,0.0006917909627530694,-0.003581796199675469,3,1,1,0.3333333333333333,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-27 14:15:00+00:00,2023-06-27 14:20:00+00:00,2023-06-27 15:10:00+00:00,30756.3,30676.7,-0.0025880876438322264,0.004607186169987898,-0.0028156832909029816,10,4,5,0.4,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-30 04:30:00+00:00,2023-06-30 04:35:00+00:00,2023-06-30 05:35:00+00:00,30865.9,30774.1,-0.0029741559455581656,0.01406406422621731,-0.004049776614321932,12,4,7,0.3333333333333333,0.5833333333333334,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-30 09:40:00+00:00,2023-06-30 09:45:00+00:00,2023-06-30 09:50:00+00:00,30822.8,30791.4,-0.001018726397342129,7.137573484561344e-05,-0.0010901021321878535,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-30 10:50:00+00:00,2023-06-30 10:55:00+00:00,2023-06-30 11:05:00+00:00,30823.4,30791.4,-0.0010381722976700036,0.00045095609180023644,-0.0010414165861002411,2,0,1,0.0,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-30 11:45:00+00:00,2023-06-30 11:50:00+00:00,2023-06-30 13:05:00+00:00,30871.5,30930.1,0.0018981908880357778,0.00828595954197242,-0.0006640428874528093,15,13,1,0.8666666666666667,0.06666666666666667,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-06-30 13:25:00+00:00,2023-06-30 13:30:00+00:00,2023-06-30 13:40:00+00:00,31048.7,30213.0,-0.02691578069291145,0.001230325263215537,-0.03295146012554473,2,1,0,0.5,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-01 14:50:00+00:00,2023-07-01 14:55:00+00:00,2023-07-01 15:15:00+00:00,30602.2,30559.4,-0.0013985922580729282,0.002156707687682502,-0.001568514681950961,4,2,1,0.5,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-01 17:35:00+00:00,2023-07-01 17:40:00+00:00,2023-07-01 17:55:00+00:00,30577.8,30550.7,-0.0008862638907964904,0.00026162771684035135,-0.0012460020014519735,3,2,0,0.6666666666666666,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-02 21:25:00+00:00,2023-07-02 21:30:00+00:00,2023-07-02 21:50:00+00:00,30594.6,30565.5,-0.0009511482418465,0.00017650173560035398,-0.0018369254705077331,4,1,2,0.25,0.5,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-02 22:15:00+00:00,2023-07-02 22:20:00+00:00,2023-07-02 22:45:00+00:00,30600.0,30564.7,-0.0011535947712417727,0.006535947712418277,-0.005718954248365993,5,4,0,0.8,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-03 00:05:00+00:00,2023-07-03 00:10:00+00:00,2023-07-03 00:40:00+00:00,30627.2,30600.8,-0.0008619788945773976,0.0018512955803990927,-0.001276642984014309,6,4,1,0.6666666666666666,0.16666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-03 02:05:00+00:00,2023-07-03 02:10:00+00:00,2023-07-03 04:15:00+00:00,30735.1,30729.9,-0.00016918767142448665,0.0020562809296211793,-0.002560590334828805,25,16,8,0.64,0.32,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-03 23:30:00+00:00,2023-07-03 23:35:00+00:00,2023-07-04 00:25:00+00:00,31115.1,31117.9,8.998846219365753e-05,0.0016037229512360085,-0.00023139890278345288,10,9,0,0.9,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-04 00:40:00+00:00,2023-07-04 00:45:00+00:00,2023-07-04 00:55:00+00:00,31175.5,31114.2,-0.0019662876297091847,0.00047793940754758957,-0.002238937627303428,2,0,1,0.0,0.5,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-04 01:40:00+00:00,2023-07-04 01:45:00+00:00,2023-07-04 02:45:00+00:00,31263.7,31200.9,-0.0020087193774248613,0.0016824624084801343,-0.0023221819554307688,12,9,2,0.75,0.16666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-11 16:45:00+00:00,2023-07-11 16:50:00+00:00,2023-07-11 17:50:00+00:00,30609.6,30577.6,-0.001045423657937361,0.0024502116982907385,-0.0011042287386963112,12,4,7,0.3333333333333333,0.5833333333333334,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-12 06:25:00+00:00,2023-07-12 06:30:00+00:00,2023-07-12 08:00:00+00:00,30729.3,30730.7,4.555912435377785e-05,0.0039018135785715558,-0.0015294848890147206,18,16,1,0.8888888888888888,0.05555555555555555,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-12 09:50:00+00:00,2023-07-12 09:55:00+00:00,2023-07-12 10:00:00+00:00,30720.0,30710.0,-0.00032552083333337034,3.2552083333303727e-06,-0.0003417968750000222,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-12 11:50:00+00:00,2023-07-12 11:55:00+00:00,2023-07-12 12:55:00+00:00,30782.7,30685.6,-0.0031543691748937563,0.006425687155447779,-0.005597299782020393,12,10,1,0.8333333333333334,0.08333333333333333,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-12 13:10:00+00:00,2023-07-12 13:15:00+00:00,2023-07-12 13:30:00+00:00,30826.2,30645.0,-0.005878116666991118,0.0006779946928261449,-0.007013514477944072,3,2,0,0.6666666666666666,0.0,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-13 15:25:00+00:00,2023-07-13 15:30:00+00:00,2023-07-13 16:35:00+00:00,30802.4,30754.9,-0.001542087629535338,0.013080149598732493,-0.0033244162792510634,13,12,0,0.9230769230769231,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-13 18:35:00+00:00,2023-07-13 18:40:00+00:00,2023-07-13 20:35:00+00:00,31249.2,31435.6,0.0059649527027891835,0.019226092187959898,-0.003366486182046269,23,11,11,0.4782608695652174,0.4782608695652174,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-13 22:15:00+00:00,2023-07-13 22:20:00+00:00,2023-07-13 22:30:00+00:00,31317.0,31278.0,-0.001245330012453305,0.0010537407797681642,-0.001245330012453305,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-13 22:55:00+00:00,2023-07-13 23:00:00+00:00,2023-07-14 00:30:00+00:00,31291.6,31392.0,0.0032085288064529482,0.006340359713149946,-9.587237469477206e-05,18,16,1,0.8888888888888888,0.05555555555555555,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-14 00:35:00+00:00,2023-07-14 00:40:00+00:00,2023-07-14 00:55:00+00:00,31487.4,31383.8,-0.0032902049708772863,0.0010353347688281112,-0.0033473706943095705,3,2,0,0.6666666666666666,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-14 02:10:00+00:00,2023-07-14 02:15:00+00:00,2023-07-14 02:20:00+00:00,31436.6,31402.0,-0.0011006279305013633,3.181005579611096e-06,-0.0011483430141936424,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-14 02:55:00+00:00,2023-07-14 03:00:00+00:00,2023-07-14 03:10:00+00:00,31448.1,31408.7,-0.001252857883306091,0.0006168894146227899,-0.0014468282662545295,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-14 03:10:00+00:00,2023-07-14 03:15:00+00:00,2023-07-14 03:45:00+00:00,31443.2,31428.8,-0.0004579686545899131,0.0062589049460615165,-0.001819153266843121,6,4,1,0.6666666666666666,0.16666666666666666,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-24 00:15:00+00:00,2023-07-24 00:20:00+00:00,2023-07-24 00:35:00+00:00,30077.7,30049.5,-0.0009375716893246233,0.00046213640005721146,-0.0009841178015607133,3,2,0,0.6666666666666666,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-27 10:25:00+00:00,2023-07-27 10:30:00+00:00,2023-07-27 10:45:00+00:00,29513.0,29463.6,-0.0016738386473758027,5.7601734828827134e-05,-0.0018432555145190266,3,0,2,0.0,0.6666666666666666,CLOSE_BELOW_EMA50
development,5m,1h,STRONG_BULL,2023-07-29 01:00:00+00:00,2023-07-29 01:05:00+00:00,2023-07-29 01:25:00+00:00,29320.6,29314.4,-0.0002114554272422131,0.0002046342844279625,-0.0002967197124205123,4,3,0,0.75,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-29 01:35:00+00:00,2023-07-29 01:40:00+00:00,2023-07-29 03:45:00+00:00,29329.5,29358.5,0.0009887655773197501,0.0017695494297551573,0.0,25,16,8,0.64,0.32,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-07-29 23:50:00+00:00,2023-07-29 23:55:00+00:00,2023-07-30 00:00:00+00:00,29347.0,29339.1,-0.0002691927624629553,3.407503322172545e-06,-0.0002691927624629553,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-08-07 23:40:00+00:00,2023-08-07 23:45:00+00:00,2023-08-08 00:30:00+00:00,29209.8,29185.5,-0.0008319125772856539,0.00030126875226810235,-0.0009825469534198161,9,5,3,0.5555555555555556,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-08-08 04:00:00+00:00,2023-08-08 04:05:00+00:00,2023-08-08 04:10:00+00:00,29186.0,29179.4,-0.00022613581854313836,0.0,-0.00022956211882407818,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-08-08 14:40:00+00:00,2023-08-08 14:45:00+00:00,2023-08-08 15:00:00+00:00,29480.0,29422.1,-0.0019640434192673695,0.0016960651289008588,-0.001981004070556347,3,1,1,0.3333333333333333,0.3333333333333333,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-07 20:20:00+00:00,2023-09-07 20:25:00+00:00,2023-09-07 23:15:00+00:00,25899.5,26226.2,0.01261414313017628,0.021293847371570918,-0.00020463715515739445,34,27,6,0.7941176470588235,0.17647058823529413,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-08 04:00:00+00:00,2023-09-08 04:05:00+00:00,2023-09-08 05:40:00+00:00,26281.6,26303.7,0.0008408924875198398,0.003683185194204519,-0.000551716790454182,19,17,1,0.8947368421052632,0.05263157894736842,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-12 15:50:00+00:00,2023-09-12 15:55:00+00:00,2023-09-12 16:15:00+00:00,26187.6,26150.8,-0.0014052452305670649,0.0023789885289222656,-0.0016267240984282338,4,2,1,0.5,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-12 16:25:00+00:00,2023-09-12 16:30:00+00:00,2023-09-12 16:50:00+00:00,26294.3,26179.9,-0.00435075282475661,0.01086547274504368,-0.006005103767736664,4,2,1,0.5,0.25,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-13 12:15:00+00:00,2023-09-13 12:20:00+00:00,2023-09-13 12:25:00+00:00,26228.5,26156.2,-0.002756543454639049,0.00027832319804788064,-0.002920487256228843,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-13 13:45:00+00:00,2023-09-13 13:50:00+00:00,2023-09-13 13:55:00+00:00,26185.0,26126.5,-0.0022341034943670346,0.0001145694099675687,-0.0027038380752338886,1,0,0,0.0,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-13 14:25:00+00:00,2023-09-13 14:30:00+00:00,2023-09-13 16:05:00+00:00,26158.7,26214.2,0.002121665067453593,0.008536356929052191,0.0,19,15,3,0.7894736842105263,0.15789473684210525,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-13 16:15:00+00:00,2023-09-13 16:20:00+00:00,2023-09-13 17:00:00+00:00,26320.5,26265.6,-0.002085826637032051,0.0030204593377785027,-0.002180809635075387,8,4,3,0.5,0.375,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
development,5m,1h,STRONG_BULL,2023-09-14 03:35:00+00:00,2023-09-14 03:40:00+00:00,2023-09-14 03:50:00+00:00,26260.0,26246.2,-0.0005255140898704491,4.1888804265033386e-05,-0.0007616146230007281,2,1,0,0.5,0.0,BELOW_EMA20_SLOPE_DOWN_SPREAD_NARROW
