rule,need,partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,F15,F65,E20_DOWN,frozen_h2_bar_start,session_end,baseline_exit_reason,baseline_net_pnl_usd,baseline_loser,frozen_h2_failure,persistence_exit,persistence_bar_start,persistence_run,max_pre_h2_run_seen,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,h2_before_exit
P3,3,external,2021-09-07,2021-09-07 14:05:00+00:00,2021-09-07 14:10:00+00:00,50784.619,52397.46,50500.0,1897.4599999999991,50784.619,51733.349,50120.508,2021-09-07 14:15:00+00:00,2021-09-07 20:00:00+00:00,TP,6.138505290351762,False,False,False,,0,0,2021-09-07 14:25:00+00:00,2021-09-07 14:25:00+00:00,50120.508,TP_E20_DOWN,6.138505290351762,True,True
P1,1,external,2021-09-10,2021-09-10 14:10:00+00:00,2021-09-10 14:15:00+00:00,45759.475,46538.5,45622.0,916.5,45759.475,46217.725,45438.7,2021-09-10 14:20:00+00:00,2021-09-10 20:00:00+00:00,TP,3.105011803566381,False,False,True,2021-09-10 14:15:00+00:00,1,1,2021-09-10 14:15:00+00:00,2021-09-10 14:20:00+00:00,45813.0,PERSISTENCE_P1,-0.9848515526019634,False,False
P2,2,external,2021-09-10,2021-09-10 14:10:00+00:00,2021-09-10 14:15:00+00:00,45759.475,46538.5,45622.0,916.5,45759.475,46217.725,45438.7,2021-09-10 14:20:00+00:00,2021-09-10 20:00:00+00:00,TP,3.105011803566381,False,False,False,,0,1,2021-09-10 14:25:00+00:00,2021-09-10 14:25:00+00:00,45438.7,TP_E20_DOWN,3.105011803566381,True,True
P3,3,external,2021-09-10,2021-09-10 14:10:00+00:00,2021-09-10 14:15:00+00:00,45759.475,46538.5,45622.0,916.5,45759.475,46217.725,45438.7,2021-09-10 14:20:00+00:00,2021-09-10 20:00:00+00:00,TP,3.105011803566381,False,False,False,,0,1,2021-09-10 14:25:00+00:00,2021-09-10 14:25:00+00:00,45438.7,TP_E20_DOWN,3.105011803566381,True,True
P1,1,external,2021-10-07,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,53840.1305,54826.87,53666.0,1160.8700000000026,53840.1305,54420.5655,53433.826,2021-10-07 16:10:00+00:00,2021-10-07 20:00:00+00:00,TIME_EXIT,-2.0657602640840618,True,False,True,2021-10-07 14:55:00+00:00,1,1,2021-10-07 14:55:00+00:00,2021-10-07 15:00:00+00:00,53841.96,PERSISTENCE_P1,-0.41699011483636567,False,False
P2,2,external,2021-10-07,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,53840.1305,54826.87,53666.0,1160.8700000000026,53840.1305,54420.5655,53433.826,2021-10-07 16:10:00+00:00,2021-10-07 20:00:00+00:00,TIME_EXIT,-2.0657602640840618,True,False,True,2021-10-07 15:00:00+00:00,2,2,2021-10-07 15:00:00+00:00,2021-10-07 15:05:00+00:00,53924.08,PERSISTENCE_P2,-1.17961828120014,False,False
P3,3,external,2021-10-07,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,53840.1305,54826.87,53666.0,1160.8700000000026,53840.1305,54420.5655,53433.826,2021-10-07 16:10:00+00:00,2021-10-07 20:00:00+00:00,TIME_EXIT,-2.0657602640840618,True,False,True,2021-10-07 15:05:00+00:00,3,3,2021-10-07 15:05:00+00:00,2021-10-07 15:10:00+00:00,53890.0,PERSISTENCE_P3,-0.863125734808543,False,False
P1,1,external,2021-12-14,2021-12-14 16:00:00+00:00,2021-12-14 16:10:00+00:00,46946.6015,47958.62,46768.01,1190.6100000000006,46946.6015,47541.906500000005,46529.888,2021-12-14 16:15:00+00:00,2021-12-14 20:00:00+00:00,TP,4.038164709324116,False,False,False,,0,0,2021-12-14 18:30:00+00:00,2021-12-14 18:30:00+00:00,46529.888,TP_E20_DOWN,4.038164709324039,True,True
P2,2,external,2021-12-14,2021-12-14 16:00:00+00:00,2021-12-14 16:10:00+00:00,46946.6015,47958.62,46768.01,1190.6100000000006,46946.6015,47541.906500000005,46529.888,2021-12-14 16:15:00+00:00,2021-12-14 20:00:00+00:00,TP,4.038164709324116,False,False,False,,0,0,2021-12-14 18:30:00+00:00,2021-12-14 18:30:00+00:00,46529.888,TP_E20_DOWN,4.038164709324039,True,True
P3,3,external,2021-12-14,2021-12-14 16:00:00+00:00,2021-12-14 16:10:00+00:00,46946.6015,47958.62,46768.01,1190.6100000000006,46946.6015,47541.906500000005,46529.888,2021-12-14 16:15:00+00:00,2021-12-14 20:00:00+00:00,TP,4.038164709324116,False,False,False,,0,0,2021-12-14 18:30:00+00:00,2021-12-14 18:30:00+00:00,46529.888,TP_E20_DOWN,4.038164709324039,True,True
P1,1,external,2021-12-20,2021-12-20 14:25:00+00:00,2021-12-20 14:30:00+00:00,45699.706,46548.04,45550.0,998.0400000000008,45699.706,46198.726,45350.392,,2021-12-20 20:00:00+00:00,CLOSE_INVALIDATION,-6.771638364588182,True,True,True,2021-12-20 14:35:00+00:00,1,1,2021-12-20 14:35:00+00:00,2021-12-20 14:40:00+00:00,45939.53,PERSISTENCE_P1,-3.0239118474854143,False,False
P2,2,external,2021-12-20,2021-12-20 14:25:00+00:00,2021-12-20 14:30:00+00:00,45699.706,46548.04,45550.0,998.0400000000008,45699.706,46198.726,45350.392,,2021-12-20 20:00:00+00:00,CLOSE_INVALIDATION,-6.771638364588182,True,True,True,2021-12-20 14:40:00+00:00,2,2,2021-12-20 14:40:00+00:00,2021-12-20 14:45:00+00:00,45924.63,PERSISTENCE_P2,-2.8608911050762456,False,False
P3,3,external,2021-12-20,2021-12-20 14:25:00+00:00,2021-12-20 14:30:00+00:00,45699.706,46548.04,45550.0,998.0400000000008,45699.706,46198.726,45350.392,,2021-12-20 20:00:00+00:00,CLOSE_INVALIDATION,-6.771638364588182,True,True,True,2021-12-20 14:45:00+00:00,3,3,2021-12-20 14:45:00+00:00,2021-12-20 14:50:00+00:00,46051.48,PERSISTENCE_P3,-4.248755613438792,False,False
P1,1,external,2021-12-22,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,48605.742,49522.28,48444.0,1078.2799999999988,48605.742,49144.882,48228.344,,2021-12-22 20:00:00+00:00,TIME_EXIT,-3.5423036397633925,True,True,True,2021-12-22 13:45:00+00:00,1,1,2021-12-22 13:45:00+00:00,2021-12-22 13:50:00+00:00,48607.78,PERSISTENCE_P1,-0.4209646012604896,False,False
P2,2,external,2021-12-22,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,48605.742,49522.28,48444.0,1078.2799999999988,48605.742,49144.882,48228.344,,2021-12-22 20:00:00+00:00,TIME_EXIT,-3.5423036397633925,True,True,True,2021-12-22 14:05:00+00:00,2,2,2021-12-22 14:05:00+00:00,2021-12-22 14:10:00+00:00,48682.35,PERSISTENCE_P2,-1.1880550409044284,False,False
P3,3,external,2021-12-22,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,48605.742,49522.28,48444.0,1078.2799999999988,48605.742,49144.882,48228.344,,2021-12-22 20:00:00+00:00,TIME_EXIT,-3.5423036397633925,True,True,True,2021-12-22 14:10:00+00:00,3,3,2021-12-22 14:10:00+00:00,2021-12-22 14:15:00+00:00,48670.0,PERSISTENCE_P3,-1.0610124375840373,False,False
P1,1,reference_validation,2025-01-24,2025-01-24 14:10:00+00:00,2025-01-24 14:15:00+00:00,105008.09,105758.3,104875.7,882.6000000000058,105008.09,105449.39,104699.18,2025-01-24 14:30:00+00:00,2025-01-24 20:00:00+00:00,TP,1.0708866716840744,False,False,True,2025-01-24 14:15:00+00:00,1,1,2025-01-24 14:15:00+00:00,2025-01-24 14:20:00+00:00,105126.8,PERSISTENCE_P1,-0.9652421637228447,False,False
P2,2,reference_validation,2025-01-24,2025-01-24 14:10:00+00:00,2025-01-24 14:15:00+00:00,105008.09,105758.3,104875.7,882.6000000000058,105008.09,105449.39,104699.18,2025-01-24 14:30:00+00:00,2025-01-24 20:00:00+00:00,TP,1.0708866716840744,False,False,True,2025-01-24 14:20:00+00:00,2,2,2025-01-24 14:20:00+00:00,2025-01-24 14:25:00+00:00,105114.2,PERSISTENCE_P2,-0.905246786223807,False,False
P3,3,reference_validation,2025-01-24,2025-01-24 14:10:00+00:00,2025-01-24 14:15:00+00:00,105008.09,105758.3,104875.7,882.6000000000058,105008.09,105449.39,104699.18,2025-01-24 14:30:00+00:00,2025-01-24 20:00:00+00:00,TP,1.0708866716840744,False,False,True,2025-01-24 14:25:00+00:00,3,3,2025-01-24 14:25:00+00:00,2025-01-24 14:30:00+00:00,105221.4,PERSISTENCE_P3,-1.4156836487550515,False,False
P1,1,reference_validation,2025-01-29,2025-01-29 13:35:00+00:00,2025-01-29 13:40:00+00:00,101955.71,103012.6,101769.2,1243.4000000000087,101955.71,102577.41,101520.52,2025-01-29 13:45:00+00:00,2025-01-29 20:00:00+00:00,CLOSE_INVALIDATION,-3.8916631937534714,True,False,False,,0,0,2025-01-29 17:30:00+00:00,2025-01-29 17:35:00+00:00,102667.7,CLOSE_INVALIDATION_F65,-3.8916631937533985,False,True
P2,2,reference_validation,2025-01-29,2025-01-29 13:35:00+00:00,2025-01-29 13:40:00+00:00,101955.71,103012.6,101769.2,1243.4000000000087,101955.71,102577.41,101520.52,2025-01-29 13:45:00+00:00,2025-01-29 20:00:00+00:00,CLOSE_INVALIDATION,-3.8916631937534714,True,False,False,,0,0,2025-01-29 17:30:00+00:00,2025-01-29 17:35:00+00:00,102667.7,CLOSE_INVALIDATION_F65,-3.8916631937533985,False,True
P3,3,reference_validation,2025-01-29,2025-01-29 13:35:00+00:00,2025-01-29 13:40:00+00:00,101955.71,103012.6,101769.2,1243.4000000000087,101955.71,102577.41,101520.52,2025-01-29 13:45:00+00:00,2025-01-29 20:00:00+00:00,CLOSE_INVALIDATION,-3.8916631937534714,True,False,False,,0,0,2025-01-29 17:30:00+00:00,2025-01-29 17:35:00+00:00,102667.7,CLOSE_INVALIDATION_F65,-3.8916631937533985,False,True
P1,1,reference_validation,2025-02-27,2025-02-27 13:55:00+00:00,2025-02-27 14:05:00+00:00,86012.935,87066.0,85827.1,1238.8999999999942,86012.935,86632.38500000001,85579.32,2025-02-27 14:15:00+00:00,2025-02-27 20:00:00+00:00,TP,2.1206383202711936,False,False,True,2025-02-27 14:05:00+00:00,1,1,2025-02-27 14:05:00+00:00,2025-02-27 14:10:00+00:00,86134.3,PERSISTENCE_P1,-1.1055043523395942,False,False
P2,2,reference_validation,2025-02-27,2025-02-27 13:55:00+00:00,2025-02-27 14:05:00+00:00,86012.935,87066.0,85827.1,1238.8999999999942,86012.935,86632.38500000001,85579.32,2025-02-27 14:15:00+00:00,2025-02-27 20:00:00+00:00,TP,2.1206383202711936,False,False,True,2025-02-27 14:10:00+00:00,2,2,2025-02-27 14:10:00+00:00,2025-02-27 14:15:00+00:00,86040.3,PERSISTENCE_P2,-0.5590749112328584,False,False
P3,3,reference_validation,2025-02-27,2025-02-27 13:55:00+00:00,2025-02-27 14:05:00+00:00,86012.935,87066.0,85827.1,1238.8999999999942,86012.935,86632.38500000001,85579.32,2025-02-27 14:15:00+00:00,2025-02-27 20:00:00+00:00,TP,2.1206383202711936,False,False,False,,0,2,2025-02-27 14:15:00+00:00,2025-02-27 14:15:00+00:00,85579.32,TP_E20_DOWN,2.1206383202711936,True,False
P1,1,reference_validation,2025-03-04,2025-03-04 13:35:00+00:00,2025-03-04 13:55:00+00:00,82778.925,84359.5,82500.0,1859.5,82778.925,83708.675,82128.1,2025-03-04 14:30:00+00:00,2025-03-04 20:00:00+00:00,TP,3.531103236723581,False,False,True,2025-03-04 13:55:00+00:00,1,1,2025-03-04 13:55:00+00:00,2025-03-04 14:00:00+00:00,82782.4,PERSISTENCE_P1,-0.4209896419891372,False,False
P2,2,reference_validation,2025-03-04,2025-03-04 13:35:00+00:00,2025-03-04 13:55:00+00:00,82778.925,84359.5,82500.0,1859.5,82778.925,83708.675,82128.1,2025-03-04 14:30:00+00:00,2025-03-04 20:00:00+00:00,TP,3.531103236723581,False,False,True,2025-03-04 14:10:00+00:00,2,2,2025-03-04 14:10:00+00:00,2025-03-04 14:15:00+00:00,83067.1,PERSISTENCE_P2,-2.140630238916505,False,False
P3,3,reference_validation,2025-03-04,2025-03-04 13:35:00+00:00,2025-03-04 13:55:00+00:00,82778.925,84359.5,82500.0,1859.5,82778.925,83708.675,82128.1,2025-03-04 14:30:00+00:00,2025-03-04 20:00:00+00:00,TP,3.531103236723581,False,False,False,,0,2,2025-03-04 14:30:00+00:00,2025-03-04 14:30:00+00:00,82128.1,TP_E20_DOWN,3.531103236723581,True,False
P1,1,reference_validation,2025-03-17,2025-03-17 13:35:00+00:00,2025-03-17 13:45:00+00:00,82980.85,84000.0,82801.0,1199.0,82980.85,83580.35,82561.2,2025-03-17 14:00:00+00:00,2025-03-17 20:00:00+00:00,TP,2.1285954530473523,False,False,True,2025-03-17 13:50:00+00:00,1,1,2025-03-17 13:50:00+00:00,2025-03-17 13:55:00+00:00,83121.8,PERSISTENCE_P1,-1.2492923367258655,False,False
P2,2,reference_validation,2025-03-17,2025-03-17 13:35:00+00:00,2025-03-17 13:45:00+00:00,82980.85,84000.0,82801.0,1199.0,82980.85,83580.35,82561.2,2025-03-17 14:00:00+00:00,2025-03-17 20:00:00+00:00,TP,2.1285954530473523,False,False,False,,0,1,2025-03-17 14:05:00+00:00,2025-03-17 14:05:00+00:00,82561.2,TP_E20_DOWN,2.1285954530473523,True,True
P3,3,reference_validation,2025-03-17,2025-03-17 13:35:00+00:00,2025-03-17 13:45:00+00:00,82980.85,84000.0,82801.0,1199.0,82980.85,83580.35,82561.2,2025-03-17 14:00:00+00:00,2025-03-17 20:00:00+00:00,TP,2.1285954530473523,False,False,False,,0,1,2025-03-17 14:05:00+00:00,2025-03-17 14:05:00+00:00,82561.2,TP_E20_DOWN,2.1285954530473523,True,True
P1,1,reference_validation,2025-04-01,2025-04-01 13:40:00+00:00,2025-04-01 13:55:00+00:00,83562.07,84474.8,83401.0,1073.800000000003,83562.07,84098.97,83186.24,2025-04-01 14:00:00+00:00,2025-04-01 20:00:00+00:00,TP,1.848807383541371,False,False,True,2025-04-01 13:55:00+00:00,1,1,2025-04-01 13:55:00+00:00,2025-04-01 14:00:00+00:00,83619.5,PERSISTENCE_P1,-0.7436367720425847,False,False
P2,2,reference_validation,2025-04-01,2025-04-01 13:40:00+00:00,2025-04-01 13:55:00+00:00,83562.07,84474.8,83401.0,1073.800000000003,83562.07,84098.97,83186.24,2025-04-01 14:00:00+00:00,2025-04-01 20:00:00+00:00,TP,1.848807383541371,False,False,False,,0,1,2025-04-01 14:05:00+00:00,2025-04-01 14:05:00+00:00,83186.24,TP_E20_DOWN,1.848807383541371,True,True
P3,3,reference_validation,2025-04-01,2025-04-01 13:40:00+00:00,2025-04-01 13:55:00+00:00,83562.07,84474.8,83401.0,1073.800000000003,83562.07,84098.97,83186.24,2025-04-01 14:00:00+00:00,2025-04-01 20:00:00+00:00,TP,1.848807383541371,False,False,False,,0,1,2025-04-01 14:05:00+00:00,2025-04-01 14:05:00+00:00,83186.24,TP_E20_DOWN,1.848807383541371,True,True
P1,1,reference_validation,2025-04-14,2025-04-14 13:50:00+00:00,2025-04-14 13:55:00+00:00,84358.105,85242.7,84202.0,1040.699999999997,84358.105,84878.455,83993.86,,2025-04-14 20:00:00+00:00,CLOSE_INVALIDATION,-4.475453093689109,True,True,True,2025-04-14 14:00:00+00:00,1,1,2025-04-14 14:00:00+00:00,2025-04-14 14:05:00+00:00,84491.5,PERSISTENCE_P1,-1.1906472057427326,False,False
P2,2,reference_validation,2025-04-14,2025-04-14 13:50:00+00:00,2025-04-14 13:55:00+00:00,84358.105,85242.7,84202.0,1040.699999999997,84358.105,84878.455,83993.86,,2025-04-14 20:00:00+00:00,CLOSE_INVALIDATION,-4.475453093689109,True,True,True,2025-04-14 14:05:00+00:00,2,2,2025-04-14 14:05:00+00:00,2025-04-14 14:10:00+00:00,84485.3,PERSISTENCE_P2,-1.1538991066715343,False,False
P3,3,reference_validation,2025-04-14,2025-04-14 13:50:00+00:00,2025-04-14 13:55:00+00:00,84358.105,85242.7,84202.0,1040.699999999997,84358.105,84878.455,83993.86,,2025-04-14 20:00:00+00:00,CLOSE_INVALIDATION,-4.475453093689109,True,True,True,2025-04-14 14:10:00+00:00,3,3,2025-04-14 14:10:00+00:00,2025-04-14 14:15:00+00:00,84474.0,PERSISTENCE_P3,-1.0869227325578503,False,False
P1,1,reference_validation,2025-04-29,2025-04-29 14:05:00+00:00,2025-04-29 14:20:00+00:00,94648.905,95264.9,94540.2,724.6999999999971,94648.905,95011.255,94395.26,,2025-04-29 20:00:00+00:00,CLOSE_INVALIDATION,-2.6852615146472174,True,True,True,2025-04-29 14:20:00+00:00,1,1,2025-04-29 14:20:00+00:00,2025-04-29 14:25:00+00:00,94676.7,PERSISTENCE_P1,-0.5468321265840226,False,False
P2,2,reference_validation,2025-04-29,2025-04-29 14:05:00+00:00,2025-04-29 14:20:00+00:00,94648.905,95264.9,94540.2,724.6999999999971,94648.905,95011.255,94395.26,,2025-04-29 20:00:00+00:00,CLOSE_INVALIDATION,-2.6852615146472174,True,True,True,2025-04-29 14:25:00+00:00,2,2,2025-04-29 14:25:00+00:00,2025-04-29 14:30:00+00:00,94689.0,PERSISTENCE_P2,-0.6118091065078944,False,False
P3,3,reference_validation,2025-04-29,2025-04-29 14:05:00+00:00,2025-04-29 14:20:00+00:00,94648.905,95264.9,94540.2,724.6999999999971,94648.905,95011.255,94395.26,,2025-04-29 20:00:00+00:00,CLOSE_INVALIDATION,-2.6852615146472174,True,True,True,2025-04-29 14:30:00+00:00,3,3,2025-04-29 14:30:00+00:00,2025-04-29 14:35:00+00:00,94829.8,PERSISTENCE_P3,-1.3556106327907549,False,False
P1,1,reference_validation,2025-05-09,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,102608.025,103920.0,102376.5,1543.5,102608.025,103379.775,102067.8,2025-05-09 16:55:00+00:00,2025-05-09 20:00:00+00:00,TIME_EXIT,-3.0190690250592285,True,False,True,2025-05-09 16:10:00+00:00,1,1,2025-05-09 16:10:00+00:00,2025-05-09 16:15:00+00:00,102768.5,PERSISTENCE_P1,-1.1819807466326626,False,False
P2,2,reference_validation,2025-05-09,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,102608.025,103920.0,102376.5,1543.5,102608.025,103379.775,102067.8,2025-05-09 16:55:00+00:00,2025-05-09 20:00:00+00:00,TIME_EXIT,-3.0190690250592285,True,False,True,2025-05-09 16:15:00+00:00,2,2,2025-05-09 16:15:00+00:00,2025-05-09 16:20:00+00:00,102796.6,PERSISTENCE_P2,-1.3189096077037428,False,False
P3,3,reference_validation,2025-05-09,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,102608.025,103920.0,102376.5,1543.5,102608.025,103379.775,102067.8,2025-05-09 16:55:00+00:00,2025-05-09 20:00:00+00:00,TIME_EXIT,-3.0190690250592285,True,False,True,2025-05-09 16:20:00+00:00,3,3,2025-05-09 16:20:00+00:00,2025-05-09 16:25:00+00:00,102818.4,PERSISTENCE_P3,-1.4251391155808721,False,False
P1,1,reference_validation,2025-05-26,2025-05-26 14:00:00+00:00,2025-05-26 14:15:00+00:00,109595.82,110138.8,109500.0,638.8000000000029,109595.82,109915.22,109372.24,2025-05-26 14:20:00+00:00,2025-05-26 20:00:00+00:00,CLOSE_INVALIDATION,-2.6947043053284143,True,False,True,2025-05-26 14:15:00+00:00,1,1,2025-05-26 14:15:00+00:00,2025-05-26 14:20:00+00:00,109632.4,PERSISTENCE_P1,-0.5668859268537212,False,False
P2,2,reference_validation,2025-05-26,2025-05-26 14:00:00+00:00,2025-05-26 14:15:00+00:00,109595.82,110138.8,109500.0,638.8000000000029,109595.82,109915.22,109372.24,2025-05-26 14:20:00+00:00,2025-05-26 20:00:00+00:00,CLOSE_INVALIDATION,-2.6947043053284143,True,False,False,,0,1,2025-05-26 15:30:00+00:00,2025-05-26 15:35:00+00:00,110098.8,CLOSE_INVALIDATION_F65,-2.6947043053284143,False,True
P3,3,reference_validation,2025-05-26,2025-05-26 14:00:00+00:00,2025-05-26 14:15:00+00:00,109595.82,110138.8,109500.0,638.8000000000029,109595.82,109915.22,109372.24,2025-05-26 14:20:00+00:00,2025-05-26 20:00:00+00:00,CLOSE_INVALIDATION,-2.6947043053284143,True,False,False,,0,1,2025-05-26 15:30:00+00:00,2025-05-26 15:35:00+00:00,110098.8,CLOSE_INVALIDATION_F65,-2.6947043053284143,False,True
P1,1,reference_validation,2025-06-12,2025-06-12 13:35:00+00:00,2025-06-12 13:55:00+00:00,106854.5,107798.0,106688.0,1110.0,106854.5,107409.5,106466.0,,2025-06-12 20:00:00+00:00,CLOSE_INVALIDATION,-3.054544263461075,True,True,True,2025-06-12 13:55:00+00:00,1,1,2025-06-12 13:55:00+00:00,2025-06-12 14:00:00+00:00,107015.9,PERSISTENCE_P1,-1.1552325826240084,False,False
P2,2,reference_validation,2025-06-12,2025-06-12 13:35:00+00:00,2025-06-12 13:55:00+00:00,106854.5,107798.0,106688.0,1110.0,106854.5,107409.5,106466.0,,2025-06-12 20:00:00+00:00,CLOSE_INVALIDATION,-3.054544263461075,True,True,True,2025-06-12 14:00:00+00:00,2,2,2025-06-12 14:00:00+00:00,2025-06-12 14:05:00+00:00,107134.1,PERSISTENCE_P2,-1.7083211282632265,False,False
P3,3,reference_validation,2025-06-12,2025-06-12 13:35:00+00:00,2025-06-12 13:55:00+00:00,106854.5,107798.0,106688.0,1110.0,106854.5,107409.5,106466.0,,2025-06-12 20:00:00+00:00,CLOSE_INVALIDATION,-3.054544263461075,True,True,True,2025-06-12 14:05:00+00:00,3,3,2025-06-12 14:05:00+00:00,2025-06-12 14:10:00+00:00,107250.2,PERSISTENCE_P3,-2.2515832276600287,False,False
P1,1,reference_validation,2025-06-16,2025-06-16 13:40:00+00:00,2025-06-16 13:45:00+00:00,106622.835,107199.9,106521.0,678.8999999999942,106622.835,106962.285,106385.22,,2025-06-16 20:00:00+00:00,CLOSE_INVALIDATION,-2.67983527168457,True,True,True,2025-06-16 13:45:00+00:00,1,1,2025-06-16 13:45:00+00:00,2025-06-16 13:50:00+00:00,106657.2,PERSISTENCE_P1,-0.5611521584470658,False,False
P2,2,reference_validation,2025-06-16,2025-06-16 13:40:00+00:00,2025-06-16 13:45:00+00:00,106622.835,107199.9,106521.0,678.8999999999942,106622.835,106962.285,106385.22,,2025-06-16 20:00:00+00:00,CLOSE_INVALIDATION,-2.67983527168457,True,True,True,2025-06-16 13:50:00+00:00,2,2,2025-06-16 13:50:00+00:00,2025-06-16 13:55:00+00:00,106714.0,PERSISTENCE_P2,-0.8275116113728995,False,False
P3,3,reference_validation,2025-06-16,2025-06-16 13:40:00+00:00,2025-06-16 13:45:00+00:00,106622.835,107199.9,106521.0,678.8999999999942,106622.835,106962.285,106385.22,,2025-06-16 20:00:00+00:00,CLOSE_INVALIDATION,-2.67983527168457,True,True,True,2025-06-16 13:55:00+00:00,3,3,2025-06-16 13:55:00+00:00,2025-06-16 14:00:00+00:00,107109.0,PERSISTENCE_P3,-2.6798352716845018,False,False
P1,1,reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,104068.27,105276.8,103855.0,1421.800000000003,104068.27,104779.17,103570.64,2025-06-18 17:30:00+00:00,2025-06-18 20:00:00+00:00,CLOSE_INVALIDATION,-4.225998068383388,True,False,True,2025-06-18 13:40:00+00:00,1,1,2025-06-18 13:40:00+00:00,2025-06-18 13:45:00+00:00,104155.4,PERSISTENCE_P1,-0.8186194312636796,False,False
P2,2,reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,104068.27,105276.8,103855.0,1421.800000000003,104068.27,104779.17,103570.64,2025-06-18 17:30:00+00:00,2025-06-18 20:00:00+00:00,CLOSE_INVALIDATION,-4.225998068383388,True,False,True,2025-06-18 13:55:00+00:00,2,2,2025-06-18 13:55:00+00:00,2025-06-18 14:00:00+00:00,104400.2,PERSISTENCE_P2,-1.9947704329090556,False,False
P3,3,reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,104068.27,105276.8,103855.0,1421.800000000003,104068.27,104779.17,103570.64,2025-06-18 17:30:00+00:00,2025-06-18 20:00:00+00:00,CLOSE_INVALIDATION,-4.225998068383388,True,False,True,2025-06-18 14:00:00+00:00,3,3,2025-06-18 14:00:00+00:00,2025-06-18 14:05:00+00:00,104730.9,PERSISTENCE_P3,-3.5836312835794715,False,False
P1,1,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:10:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,108128.98,108665.58,107753.36,2025-07-07 14:35:00+00:00,2025-07-07 20:00:00+00:00,TP,1.3369071640183572,False,False,True,2025-07-07 14:15:00+00:00,1,1,2025-07-07 14:15:00+00:00,2025-07-07 14:20:00+00:00,108129.1,PERSISTENCE_P1,-0.4005548928696539,False,False
P2,2,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:10:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,108128.98,108665.58,107753.36,2025-07-07 14:35:00+00:00,2025-07-07 20:00:00+00:00,TP,1.3369071640183572,False,False,True,2025-07-07 14:20:00+00:00,2,2,2025-07-07 14:20:00+00:00,2025-07-07 14:25:00+00:00,108188.9,PERSISTENCE_P2,-0.6770765062243178,False,False
P3,3,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:10:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,108128.98,108665.58,107753.36,2025-07-07 14:35:00+00:00,2025-07-07 20:00:00+00:00,TP,1.3369071640183572,False,False,False,,0,2,2025-07-07 17:05:00+00:00,2025-07-07 17:05:00+00:00,107753.36,TP_E20_DOWN,1.3369071640183572,True,True
P1,1,reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,108694.275,109738.5,108510.0,1228.5,108694.275,109308.525,108264.3,,2025-07-09 20:00:00+00:00,CLOSE_INVALIDATION,-3.386012832782592,True,True,True,2025-07-09 14:50:00+00:00,1,1,2025-07-09 14:50:00+00:00,2025-07-09 14:55:00+00:00,108721.0,PERSISTENCE_P1,-0.5229365576062117,False,False
P2,2,reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,108694.275,109738.5,108510.0,1228.5,108694.275,109308.525,108264.3,,2025-07-09 20:00:00+00:00,CLOSE_INVALIDATION,-3.386012832782592,True,True,True,2025-07-09 14:55:00+00:00,2,2,2025-07-09 14:55:00+00:00,2025-07-09 15:00:00+00:00,108840.0,PERSISTENCE_P2,-1.0703434932520863,False,False
P3,3,reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,108694.275,109738.5,108510.0,1228.5,108694.275,109308.525,108264.3,,2025-07-09 20:00:00+00:00,CLOSE_INVALIDATION,-3.386012832782592,True,True,True,2025-07-09 15:00:00+00:00,3,3,2025-07-09 15:00:00+00:00,2025-07-09 15:05:00+00:00,109118.0,PERSISTENCE_P3,-2.3491596958533734,False,False
P1,1,reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,2025-08-01 17:55:00+00:00,114340.66,115956.0,114055.6,1900.3999999999944,114340.66,115290.86,113675.52,2025-08-01 18:10:00+00:00,2025-08-01 20:00:00+00:00,TP,2.508589123064356,False,False,True,2025-08-01 17:55:00+00:00,1,1,2025-08-01 17:55:00+00:00,2025-08-01 18:00:00+00:00,114387.3,PERSISTENCE_P1,-0.6039519450036384,False,False
