partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,range_pct,zone_frac,upper_zone_bars,lower_zone_bars,both_zone_bars,zone_visits,side_switches,visit_sequence
development,LONG,2024-04-10 16:00:00+00:00,-11.347614314257116,69650.0,68514.0,0.01644422570278799,0.2,0,2,0,1,0,L
development,LONG,2024-04-10 16:00:00+00:00,-11.347614314257116,69650.0,68514.0,0.01644422570278799,0.3,0,1,1,1,0,L
development,SHORT,2024-04-12 16:00:00+00:00,40.86213592232997,71297.0,69592.6,0.02419483056236932,0.1,0,0,0,0,0,
development,SHORT,2024-04-12 16:00:00+00:00,40.86213592232997,71297.0,69592.6,0.02419483056236932,0.2,1,0,0,1,0,H
development,SHORT,2024-04-12 16:00:00+00:00,40.86213592232997,71297.0,69592.6,0.02419483056236932,0.3,1,0,0,1,0,H
development,LONG,2024-04-14 20:00:00+00:00,-18.047399487014545,64891.6,59652.5,0.084132447863849,0.1,1,0,0,1,0,H
development,LONG,2024-04-14 20:00:00+00:00,-18.047399487014545,64891.6,59652.5,0.084132447863849,0.2,1,0,0,1,0,H
development,LONG,2024-04-14 20:00:00+00:00,-18.047399487014545,64891.6,59652.5,0.084132447863849,0.3,1,0,0,1,0,H
development,SHORT,2024-04-15 16:00:00+00:00,24.55499439701976,66874.9,64649.2,0.03384474784469154,0.1,0,0,0,0,0,
development,SHORT,2024-04-15 16:00:00+00:00,24.55499439701976,66874.9,64649.2,0.03384474784469154,0.2,0,0,0,0,0,
development,SHORT,2024-04-15 16:00:00+00:00,24.55499439701976,66874.9,64649.2,0.03384474784469154,0.3,0,0,0,0,0,
development,SHORT,2024-04-17 12:00:00+00:00,-22.65835351893024,64483.3,61680.0,0.044439230743013265,0.1,0,0,0,0,0,
development,SHORT,2024-04-17 12:00:00+00:00,-22.65835351893024,64483.3,61680.0,0.044439230743013265,0.2,0,0,0,0,0,
development,SHORT,2024-04-17 12:00:00+00:00,-22.65835351893024,64483.3,61680.0,0.044439230743013265,0.3,0,0,0,0,0,
development,LONG,2024-04-18 08:00:00+00:00,-14.2963924364241,62194.8,59625.0,0.04219018583185989,0.1,0,0,0,0,0,
development,LONG,2024-04-18 08:00:00+00:00,-14.2963924364241,62194.8,59625.0,0.04219018583185989,0.2,0,0,0,0,0,
development,LONG,2024-04-18 08:00:00+00:00,-14.2963924364241,62194.8,59625.0,0.04219018583185989,0.3,0,0,0,0,0,
development,LONG,2024-04-19 04:00:00+00:00,-22.23990886476178,64100.0,60763.8,0.05343742541873621,0.1,1,1,0,2,1,H-L
development,LONG,2024-04-19 04:00:00+00:00,-22.23990886476178,64100.0,60763.8,0.05343742541873621,0.2,1,0,1,1,0,H
development,LONG,2024-04-19 04:00:00+00:00,-22.23990886476178,64100.0,60763.8,0.05343742541873621,0.3,1,0,1,1,0,H
development,SHORT,2024-04-30 08:00:00+00:00,32.91192191205623,64700.0,61726.2,0.04704404624990711,0.1,0,0,0,0,0,
development,SHORT,2024-04-30 08:00:00+00:00,32.91192191205623,64700.0,61726.2,0.04704404624990711,0.2,0,0,0,0,0,
development,SHORT,2024-04-30 08:00:00+00:00,32.91192191205623,64700.0,61726.2,0.04704404624990711,0.3,0,0,0,0,0,
development,SHORT,2024-05-01 04:00:00+00:00,-25.18862948401239,61063.2,59150.0,0.03183011516206202,0.1,0,0,0,0,0,
development,SHORT,2024-05-01 04:00:00+00:00,-25.18862948401239,61063.2,59150.0,0.03183011516206202,0.2,0,0,0,0,0,
development,SHORT,2024-05-01 04:00:00+00:00,-25.18862948401239,61063.2,59150.0,0.03183011516206202,0.3,0,0,0,0,0,
development,LONG,2024-05-03 12:00:00+00:00,43.25235103515597,59976.9,58594.4,0.02331930239442428,0.1,0,0,0,0,0,
development,LONG,2024-05-03 12:00:00+00:00,43.25235103515597,59976.9,58594.4,0.02331930239442428,0.2,0,1,0,1,0,L
development,LONG,2024-05-03 12:00:00+00:00,43.25235103515597,59976.9,58594.4,0.02331930239442428,0.3,0,0,1,0,0,
development,LONG,2024-05-17 12:00:00+00:00,20.3846073911081,66800.0,64567.0,0.03399636133884461,0.1,0,0,0,0,0,
development,LONG,2024-05-17 12:00:00+00:00,20.3846073911081,66800.0,64567.0,0.03399636133884461,0.2,2,0,0,1,0,H
development,LONG,2024-05-17 12:00:00+00:00,20.3846073911081,66800.0,64567.0,0.03399636133884461,0.3,2,1,0,2,1,L-H
development,LONG,2024-05-20 16:00:00+00:00,-19.340947047352383,67750.0,65835.8,0.02865873468587226,0.1,0,1,0,1,0,L
development,LONG,2024-05-20 16:00:00+00:00,-19.340947047352383,67750.0,65835.8,0.02865873468587226,0.2,1,1,0,2,1,L-H
development,LONG,2024-05-20 16:00:00+00:00,-19.340947047352383,67750.0,65835.8,0.02865873468587226,0.3,2,1,1,2,1,L-H
development,SHORT,2024-05-23 16:00:00+00:00,-7.5379599072562975,70715.4,68736.8,0.028376748448572214,0.1,0,0,0,0,0,
development,SHORT,2024-05-23 16:00:00+00:00,-7.5379599072562975,70715.4,68736.8,0.028376748448572214,0.2,0,0,0,0,0,
development,SHORT,2024-05-23 16:00:00+00:00,-7.5379599072562975,70715.4,68736.8,0.028376748448572214,0.3,1,0,0,1,0,H
development,LONG,2024-06-02 08:00:00+00:00,-6.799742252943597,67951.7,67661.9,0.0042739076316830014,0.1,0,0,0,0,0,
development,LONG,2024-06-02 08:00:00+00:00,-6.799742252943597,67951.7,67661.9,0.0042739076316830014,0.2,0,0,0,0,0,
development,LONG,2024-06-02 08:00:00+00:00,-6.799742252943597,67951.7,67661.9,0.0042739076316830014,0.3,0,0,0,0,0,
development,LONG,2024-06-03 12:00:00+00:00,15.325771715721537,68545.9,67296.3,0.018397817467620387,0.1,1,0,0,1,0,H
development,LONG,2024-06-03 12:00:00+00:00,15.325771715721537,68545.9,67296.3,0.018397817467620387,0.2,1,0,0,1,0,H
development,LONG,2024-06-03 12:00:00+00:00,15.325771715721537,68545.9,67296.3,0.018397817467620387,0.3,0,0,1,0,0,
development,SHORT,2024-06-07 16:00:00+00:00,27.99629830618068,71714.8,70101.9,0.022746263310315477,0.1,1,0,0,1,0,H
development,SHORT,2024-06-07 16:00:00+00:00,27.99629830618068,71714.8,70101.9,0.022746263310315477,0.2,2,0,0,1,0,H
development,SHORT,2024-06-07 16:00:00+00:00,27.99629830618068,71714.8,70101.9,0.022746263310315477,0.3,2,0,0,1,0,H
development,SHORT,2024-06-14 16:00:00+00:00,-8.086037832615123,68607.7,66471.3,0.03163185987459182,0.1,0,0,0,0,0,
development,SHORT,2024-06-14 16:00:00+00:00,-8.086037832615123,68607.7,66471.3,0.03163185987459182,0.2,0,1,0,1,0,L
development,SHORT,2024-06-14 16:00:00+00:00,-8.086037832615123,68607.7,66471.3,0.03163185987459182,0.3,0,1,0,1,0,L
development,SHORT,2024-06-23 20:00:00+00:00,14.43980511085542,64414.0,64200.2,0.003324671770302236,0.1,0,0,0,0,0,
development,SHORT,2024-06-23 20:00:00+00:00,14.43980511085542,64414.0,64200.2,0.003324671770302236,0.2,0,0,0,0,0,
development,SHORT,2024-06-23 20:00:00+00:00,14.43980511085542,64414.0,64200.2,0.003324671770302236,0.3,0,0,0,0,0,
development,SHORT,2024-06-24 08:00:00+00:00,-14.25957265501414,64414.0,64200.2,0.003324671770302236,0.1,0,0,0,0,0,
development,SHORT,2024-06-24 08:00:00+00:00,-14.25957265501414,64414.0,64200.2,0.003324671770302236,0.2,0,0,0,0,0,
development,SHORT,2024-06-24 08:00:00+00:00,-14.25957265501414,64414.0,64200.2,0.003324671770302236,0.3,0,0,0,0,0,
development,LONG,2024-06-30 20:00:00+00:00,-7.893694844828647,61798.2,61325.0,0.007686609834702105,0.1,0,0,0,0,0,
development,LONG,2024-06-30 20:00:00+00:00,-7.893694844828647,61798.2,61325.0,0.007686609834702105,0.2,0,0,0,0,0,
development,LONG,2024-06-30 20:00:00+00:00,-7.893694844828647,61798.2,61325.0,0.007686609834702105,0.3,0,0,0,0,0,
development,SHORT,2024-07-03 00:00:00+00:00,20.832007398734653,63167.4,61800.0,0.021884107375203476,0.1,0,0,0,0,0,
development,SHORT,2024-07-03 00:00:00+00:00,20.832007398734653,63167.4,61800.0,0.021884107375203476,0.2,0,0,0,0,0,
development,SHORT,2024-07-03 00:00:00+00:00,20.832007398734653,63167.4,61800.0,0.021884107375203476,0.3,0,0,0,0,0,
development,SHORT,2024-07-04 00:00:00+00:00,23.420322071873848,62278.2,59515.1,0.04537359608451366,0.1,0,2,0,1,0,L
development,SHORT,2024-07-04 00:00:00+00:00,23.420322071873848,62278.2,59515.1,0.04537359608451366,0.2,0,2,0,1,0,L
development,SHORT,2024-07-04 00:00:00+00:00,23.420322071873848,62278.2,59515.1,0.04537359608451366,0.3,0,2,0,1,0,L
development,SHORT,2024-07-05 00:00:00+00:00,-21.39712576542123,60500.0,56750.0,0.06396588486140725,0.1,0,1,0,1,0,L
development,SHORT,2024-07-05 00:00:00+00:00,-21.39712576542123,60500.0,56750.0,0.06396588486140725,0.2,0,1,0,1,0,L
development,SHORT,2024-07-05 00:00:00+00:00,-21.39712576542123,60500.0,56750.0,0.06396588486140725,0.3,0,1,0,1,0,L
development,LONG,2024-07-06 16:00:00+00:00,-6.321165247973148,56975.0,56000.0,0.01726045585306484,0.1,0,0,0,0,0,
development,LONG,2024-07-06 16:00:00+00:00,-6.321165247973148,56975.0,56000.0,0.01726045585306484,0.2,0,0,0,0,0,
development,LONG,2024-07-06 16:00:00+00:00,-6.321165247973148,56975.0,56000.0,0.01726045585306484,0.3,0,0,0,0,0,
development,SHORT,2024-07-07 20:00:00+00:00,-13.571893750783648,58472.0,56555.1,0.03332953712646848,0.1,0,0,0,0,0,
development,SHORT,2024-07-07 20:00:00+00:00,-13.571893750783648,58472.0,56555.1,0.03332953712646848,0.2,0,0,0,0,0,
development,SHORT,2024-07-07 20:00:00+00:00,-13.571893750783648,58472.0,56555.1,0.03332953712646848,0.3,0,0,0,0,0,
development,LONG,2024-07-10 04:00:00+00:00,-7.140686706928124,58290.6,56862.9,0.024796467324050022,0.1,1,0,0,1,0,H
development,LONG,2024-07-10 04:00:00+00:00,-7.140686706928124,58290.6,56862.9,0.024796467324050022,0.2,1,0,0,1,0,H
development,LONG,2024-07-10 04:00:00+00:00,-7.140686706928124,58290.6,56862.9,0.024796467324050022,0.3,1,0,0,1,0,H
development,LONG,2024-07-11 08:00:00+00:00,-6.612342989413477,58380.0,57030.0,0.02339485313231089,0.1,0,0,0,0,0,
development,LONG,2024-07-11 08:00:00+00:00,-6.612342989413477,58380.0,57030.0,0.02339485313231089,0.2,0,0,0,0,0,
development,LONG,2024-07-11 08:00:00+00:00,-6.612342989413477,58380.0,57030.0,0.02339485313231089,0.3,0,0,0,0,0,
development,LONG,2024-07-13 20:00:00+00:00,15.13725544539064,58900.0,57728.6,0.020087697185767493,0.1,1,0,0,1,0,H
development,LONG,2024-07-13 20:00:00+00:00,15.13725544539064,58900.0,57728.6,0.020087697185767493,0.2,1,0,0,1,0,H
development,LONG,2024-07-13 20:00:00+00:00,15.13725544539064,58900.0,57728.6,0.020087697185767493,0.3,1,0,0,1,0,H
development,LONG,2024-07-14 20:00:00+00:00,14.67421913570084,60397.2,59438.0,0.016008651881917784,0.1,0,0,0,0,0,
development,LONG,2024-07-14 20:00:00+00:00,14.67421913570084,60397.2,59438.0,0.016008651881917784,0.2,0,0,0,0,0,
development,LONG,2024-07-14 20:00:00+00:00,14.67421913570084,60397.2,59438.0,0.016008651881917784,0.3,0,0,0,0,0,
development,LONG,2024-07-15 00:00:00+00:00,31.45541375945633,60397.2,59438.0,0.016008651881917784,0.1,0,0,0,0,0,
development,LONG,2024-07-15 00:00:00+00:00,31.45541375945633,60397.2,59438.0,0.016008651881917784,0.2,0,0,0,0,0,
development,LONG,2024-07-15 00:00:00+00:00,31.45541375945633,60397.2,59438.0,0.016008651881917784,0.3,0,0,0,0,0,
development,LONG,2024-07-19 16:00:00+00:00,-10.263234974175903,64469.3,63371.4,0.017176063647961898,0.1,0,0,0,0,0,
development,LONG,2024-07-19 16:00:00+00:00,-10.263234974175903,64469.3,63371.4,0.017176063647961898,0.2,0,0,0,0,0,
development,LONG,2024-07-19 16:00:00+00:00,-10.263234974175903,64469.3,63371.4,0.017176063647961898,0.3,0,0,0,0,0,
development,LONG,2024-07-21 20:00:00+00:00,-6.990302034107321,67648.7,66560.0,0.016223985479331772,0.1,0,1,1,1,0,L
development,LONG,2024-07-21 20:00:00+00:00,-6.990302034107321,67648.7,66560.0,0.016223985479331772,0.2,0,0,2,0,0,
development,LONG,2024-07-21 20:00:00+00:00,-6.990302034107321,67648.7,66560.0,0.016223985479331772,0.3,0,0,2,0,0,
development,SHORT,2024-07-25 00:00:00+00:00,-12.358067169315468,67087.3,65450.8,0.024694785876664897,0.1,0,0,0,0,0,
development,SHORT,2024-07-25 00:00:00+00:00,-12.358067169315468,67087.3,65450.8,0.024694785876664897,0.2,0,0,0,0,0,
development,SHORT,2024-07-25 00:00:00+00:00,-12.358067169315468,67087.3,65450.8,0.024694785876664897,0.3,0,0,0,0,0,
development,LONG,2024-07-27 12:00:00+00:00,-5.187720187905298,68278.8,66865.7,0.020912430768547825,0.1,0,0,0,0,0,
development,LONG,2024-07-27 12:00:00+00:00,-5.187720187905298,68278.8,66865.7,0.020912430768547825,0.2,0,0,0,0,0,
development,LONG,2024-07-27 12:00:00+00:00,-5.187720187905298,68278.8,66865.7,0.020912430768547825,0.3,0,0,0,0,0,
development,LONG,2024-07-29 00:00:00+00:00,-9.004635395705051,68300.0,67037.0,0.01866451894160503,0.1,0,0,0,0,0,
development,LONG,2024-07-29 00:00:00+00:00,-9.004635395705051,68300.0,67037.0,0.01866451894160503,0.2,0,0,0,0,0,
development,LONG,2024-07-29 00:00:00+00:00,-9.004635395705051,68300.0,67037.0,0.01866451894160503,0.3,0,0,0,0,0,
development,SHORT,2024-08-01 00:00:00+00:00,-7.532385269281394,66826.3,65459.4,0.02066587696175779,0.1,0,0,0,0,0,
development,SHORT,2024-08-01 00:00:00+00:00,-7.532385269281394,66826.3,65459.4,0.02066587696175779,0.2,0,0,0,0,0,
development,SHORT,2024-08-01 00:00:00+00:00,-7.532385269281394,66826.3,65459.4,0.02066587696175779,0.3,0,0,0,0,0,
development,SHORT,2024-08-01 12:00:00+00:00,-16.575193901985294,66826.3,63559.5,0.05010975121523974,0.1,0,0,0,0,0,
development,SHORT,2024-08-01 12:00:00+00:00,-16.575193901985294,66826.3,63559.5,0.05010975121523974,0.2,0,0,0,0,0,
development,SHORT,2024-08-01 12:00:00+00:00,-16.575193901985294,66826.3,63559.5,0.05010975121523974,0.3,0,0,0,0,0,
development,LONG,2024-08-01 20:00:00+00:00,-15.837248388923742,64927.2,63559.5,0.021289363023565818,0.1,0,0,0,0,0,
development,LONG,2024-08-01 20:00:00+00:00,-15.837248388923742,64927.2,63559.5,0.021289363023565818,0.2,0,0,0,0,0,
development,LONG,2024-08-01 20:00:00+00:00,-15.837248388923742,64927.2,63559.5,0.021289363023565818,0.3,0,0,0,0,0,
development,SHORT,2024-08-04 12:00:00+00:00,33.36846752745472,61089.5,59800.0,0.021333531861741507,0.1,1,0,0,1,0,H
development,SHORT,2024-08-04 12:00:00+00:00,33.36846752745472,61089.5,59800.0,0.021333531861741507,0.2,1,0,0,1,0,H
development,SHORT,2024-08-04 12:00:00+00:00,33.36846752745472,61089.5,59800.0,0.021333531861741507,0.3,0,0,1,0,0,
development,SHORT,2024-08-05 00:00:00+00:00,-41.45617852368925,61064.6,57040.0,0.06815314560144141,0.1,0,0,0,0,0,
development,SHORT,2024-08-05 00:00:00+00:00,-41.45617852368925,61064.6,57040.0,0.06815314560144141,0.2,0,0,0,0,0,
development,SHORT,2024-08-05 00:00:00+00:00,-41.45617852368925,61064.6,57040.0,0.06815314560144141,0.3,0,0,0,0,0,
development,LONG,2024-08-08 12:00:00+00:00,-23.52520730941425,57688.8,54519.8,0.05648408410763524,0.1,1,0,0,1,0,H
development,LONG,2024-08-08 12:00:00+00:00,-23.52520730941425,57688.8,54519.8,0.05648408410763524,0.2,1,0,0,1,0,H
development,LONG,2024-08-08 12:00:00+00:00,-23.52520730941425,57688.8,54519.8,0.05648408410763524,0.3,1,0,0,1,0,H
development,SHORT,2024-08-15 16:00:00+00:00,-25.11382834086222,61839.7,57679.6,0.06961386152696676,0.1,0,0,0,0,0,
development,SHORT,2024-08-15 16:00:00+00:00,-25.11382834086222,61839.7,57679.6,0.06961386152696676,0.2,0,1,0,1,0,L
development,SHORT,2024-08-15 16:00:00+00:00,-25.11382834086222,61839.7,57679.6,0.06961386152696676,0.3,0,1,0,1,0,L
development,SHORT,2024-08-18 20:00:00+00:00,-12.87985531793916,60250.0,59214.0,0.017344137145918436,0.1,0,0,0,0,0,
development,SHORT,2024-08-18 20:00:00+00:00,-12.87985531793916,60250.0,59214.0,0.017344137145918436,0.2,0,0,0,0,0,
development,SHORT,2024-08-18 20:00:00+00:00,-12.87985531793916,60250.0,59214.0,0.017344137145918436,0.3,0,0,0,0,0,
development,LONG,2024-08-20 00:00:00+00:00,-10.833498106076243,60250.0,57750.0,0.0423728813559322,0.1,0,0,0,0,0,
development,LONG,2024-08-20 00:00:00+00:00,-10.833498106076243,60250.0,57750.0,0.0423728813559322,0.2,0,0,0,0,0,
development,LONG,2024-08-20 00:00:00+00:00,-10.833498106076243,60250.0,57750.0,0.0423728813559322,0.3,1,1,0,2,1,L-H
development,LONG,2024-08-21 16:00:00+00:00,-18.260479930319583,59689.5,58728.9,0.016223830080460445,0.1,1,0,1,1,0,H
development,LONG,2024-08-21 16:00:00+00:00,-18.260479930319583,59689.5,58728.9,0.016223830080460445,0.2,1,0,1,1,0,H
development,LONG,2024-08-21 16:00:00+00:00,-18.260479930319583,59689.5,58728.9,0.016223830080460445,0.3,1,0,1,1,0,H
development,SHORT,2024-08-27 20:00:00+00:00,44.90819541832531,65175.4,61426.1,0.059229945932710165,0.1,0,0,0,0,0,
development,SHORT,2024-08-27 20:00:00+00:00,44.90819541832531,65175.4,61426.1,0.059229945932710165,0.2,0,0,0,0,0,
development,SHORT,2024-08-27 20:00:00+00:00,44.90819541832531,65175.4,61426.1,0.059229945932710165,0.3,0,0,0,0,0,
development,SHORT,2024-09-06 12:00:00+00:00,-27.961868198385464,56836.7,55250.0,0.028312012040679173,0.1,0,0,0,0,0,
development,SHORT,2024-09-06 12:00:00+00:00,-27.961868198385464,56836.7,55250.0,0.028312012040679173,0.2,0,0,0,0,0,
development,SHORT,2024-09-06 12:00:00+00:00,-27.961868198385464,56836.7,55250.0,0.028312012040679173,0.3,0,0,0,0,0,
development,LONG,2024-09-09 16:00:00+00:00,30.106430938606835,55351.4,54557.0,0.014455673997619864,0.1,0,0,0,0,0,
development,LONG,2024-09-09 16:00:00+00:00,30.106430938606835,55351.4,54557.0,0.014455673997619864,0.2,0,0,0,0,0,
development,LONG,2024-09-09 16:00:00+00:00,30.106430938606835,55351.4,54557.0,0.014455673997619864,0.3,0,1,0,1,0,L
development,LONG,2024-09-13 20:00:00+00:00,-7.580404987412348,58606.6,57594.0,0.017428481436412523,0.1,0,0,0,0,0,
development,LONG,2024-09-13 20:00:00+00:00,-7.580404987412348,58606.6,57594.0,0.017428481436412523,0.2,0,0,0,0,0,
development,LONG,2024-09-13 20:00:00+00:00,-7.580404987412348,58606.6,57594.0,0.017428481436412523,0.3,0,0,0,0,0,
development,SHORT,2024-09-15 20:00:00+00:00,13.300391705653904,60369.4,59360.1,0.016859671175441356,0.1,0,0,0,0,0,
development,SHORT,2024-09-15 20:00:00+00:00,13.300391705653904,60369.4,59360.1,0.016859671175441356,0.2,0,0,0,0,0,
development,SHORT,2024-09-15 20:00:00+00:00,13.300391705653904,60369.4,59360.1,0.016859671175441356,0.3,0,0,0,0,0,
development,LONG,2024-09-17 04:00:00+00:00,11.107105224133674,58397.9,57446.3,0.01642896234770491,0.1,0,0,0,0,0,
development,LONG,2024-09-17 04:00:00+00:00,11.107105224133674,58397.9,57446.3,0.01642896234770491,0.2,0,0,0,0,0,
development,LONG,2024-09-17 04:00:00+00:00,11.107105224133674,58397.9,57446.3,0.01642896234770491,0.3,0,0,0,0,0,
development,LONG,2024-09-17 12:00:00+00:00,36.59824908772564,58397.9,57446.3,0.01642896234770491,0.1,0,0,0,0,0,
development,LONG,2024-09-17 12:00:00+00:00,36.59824908772564,58397.9,57446.3,0.01642896234770491,0.2,0,0,0,0,0,
development,LONG,2024-09-17 12:00:00+00:00,36.59824908772564,58397.9,57446.3,0.01642896234770491,0.3,0,0,0,0,0,
development,LONG,2024-09-27 12:00:00+00:00,-5.602799280323689,65800.0,64601.6,0.018380142574937752,0.1,1,0,0,1,0,H
development,LONG,2024-09-27 12:00:00+00:00,-5.602799280323689,65800.0,64601.6,0.018380142574937752,0.2,1,0,0,1,0,H
development,LONG,2024-09-27 12:00:00+00:00,-5.602799280323689,65800.0,64601.6,0.018380142574937752,0.3,2,0,0,1,0,H
development,SHORT,2024-09-30 00:00:00+00:00,15.851961964614146,65980.0,65400.0,0.008829349977165474,0.1,2,0,0,1,0,H
development,SHORT,2024-09-30 00:00:00+00:00,15.851961964614146,65980.0,65400.0,0.008829349977165474,0.2,1,1,1,2,1,L-H
development,SHORT,2024-09-30 00:00:00+00:00,15.851961964614146,65980.0,65400.0,0.008829349977165474,0.3,1,0,2,1,0,H
development,SHORT,2024-10-01 12:00:00+00:00,18.28917075788401,64092.6,62825.0,0.019975164988937682,0.1,0,0,0,0,0,
development,SHORT,2024-10-01 12:00:00+00:00,18.28917075788401,64092.6,62825.0,0.019975164988937682,0.2,0,0,0,0,0,
development,SHORT,2024-10-01 12:00:00+00:00,18.28917075788401,64092.6,62825.0,0.019975164988937682,0.3,0,0,0,0,0,
development,SHORT,2024-10-01 20:00:00+00:00,-8.408825750657757,64092.6,62825.0,0.019975164988937682,0.1,0,0,0,0,0,
development,SHORT,2024-10-01 20:00:00+00:00,-8.408825750657757,64092.6,62825.0,0.019975164988937682,0.2,0,0,0,0,0,
development,SHORT,2024-10-01 20:00:00+00:00,-8.408825750657757,64092.6,62825.0,0.019975164988937682,0.3,1,0,0,1,0,H
development,LONG,2024-10-04 16:00:00+00:00,11.249544734123385,61452.6,60434.1,0.016712241778635405,0.1,1,0,0,1,0,H
development,LONG,2024-10-04 16:00:00+00:00,11.249544734123385,61452.6,60434.1,0.016712241778635405,0.2,1,0,0,1,0,H
development,LONG,2024-10-04 16:00:00+00:00,11.249544734123385,61452.6,60434.1,0.016712241778635405,0.3,1,1,0,2,1,H-L
development,LONG,2024-10-07 00:00:00+00:00,-7.285635763727583,62961.5,61778.9,0.018960978159441505,0.1,0,0,0,0,0,
development,LONG,2024-10-07 00:00:00+00:00,-7.285635763727583,62961.5,61778.9,0.018960978159441505,0.2,0,0,0,0,0,
development,LONG,2024-10-07 00:00:00+00:00,-7.285635763727583,62961.5,61778.9,0.018960978159441505,0.3,0,0,0,0,0,
development,SHORT,2024-10-07 20:00:00+00:00,18.723468820046783,64448.2,62621.9,0.028744763717034858,0.1,0,0,0,0,0,
development,SHORT,2024-10-07 20:00:00+00:00,18.723468820046783,64448.2,62621.9,0.028744763717034858,0.2,0,0,0,0,0,
development,SHORT,2024-10-07 20:00:00+00:00,18.723468820046783,64448.2,62621.9,0.028744763717034858,0.3,0,0,0,0,0,
development,SHORT,2024-10-10 16:00:00+00:00,-11.481814968616488,61297.0,60251.9,0.017196371172425232,0.1,0,0,0,0,0,
development,SHORT,2024-10-10 16:00:00+00:00,-11.481814968616488,61297.0,60251.9,0.017196371172425232,0.2,0,0,0,0,0,
development,SHORT,2024-10-10 16:00:00+00:00,-11.481814968616488,61297.0,60251.9,0.017196371172425232,0.3,0,0,0,0,0,
development,LONG,2024-10-11 12:00:00+00:00,17.700871130540932,61297.0,58900.0,0.03988452290822566,0.1,1,0,0,1,0,H
development,LONG,2024-10-11 12:00:00+00:00,17.700871130540932,61297.0,58900.0,0.03988452290822566,0.2,2,0,0,1,0,H
development,LONG,2024-10-11 12:00:00+00:00,17.700871130540932,61297.0,58900.0,0.03988452290822566,0.3,3,0,0,1,0,H
development,LONG,2024-10-14 04:00:00+00:00,12.706912592202649,63462.6,62020.0,0.022992829284697616,0.1,0,0,0,0,0,
development,LONG,2024-10-14 04:00:00+00:00,12.706912592202649,63462.6,62020.0,0.022992829284697616,0.2,0,0,0,0,0,
development,LONG,2024-10-14 04:00:00+00:00,12.706912592202649,63462.6,62020.0,0.022992829284697616,0.3,1,1,0,2,1,H-L
development,LONG,2024-10-18 12:00:00+00:00,-8.26639499345071,68371.0,66600.0,0.026242674352268264,0.1,0,0,0,0,0,
development,LONG,2024-10-18 12:00:00+00:00,-8.26639499345071,68371.0,66600.0,0.026242674352268264,0.2,0,0,0,0,0,
development,LONG,2024-10-18 12:00:00+00:00,-8.26639499345071,68371.0,66600.0,0.026242674352268264,0.3,0,0,0,0,0,
development,SHORT,2024-10-21 12:00:00+00:00,14.3964046785502,69566.0,68176.7,0.02017239389092856,0.1,0,1,0,1,0,L
development,SHORT,2024-10-21 12:00:00+00:00,14.3964046785502,69566.0,68176.7,0.02017239389092856,0.2,0,1,0,1,0,L
development,SHORT,2024-10-21 12:00:00+00:00,14.3964046785502,69566.0,68176.7,0.02017239389092856,0.3,0,1,0,1,0,L
development,SHORT,2024-10-25 16:00:00+00:00,-8.404405490701917,68842.5,67222.4,0.0238136359928241,0.1,1,0,0,1,0,H
development,SHORT,2024-10-25 16:00:00+00:00,-8.404405490701917,68842.5,67222.4,0.0238136359928241,0.2,0,0,1,0,0,
development,SHORT,2024-10-25 16:00:00+00:00,-8.404405490701917,68842.5,67222.4,0.0238136359928241,0.3,0,0,1,0,0,
development,LONG,2024-10-28 04:00:00+00:00,11.459002007447936,68306.1,67011.1,0.019140212774133664,0.1,0,0,0,0,0,
development,LONG,2024-10-28 04:00:00+00:00,11.459002007447936,68306.1,67011.1,0.019140212774133664,0.2,0,0,0,0,0,
development,LONG,2024-10-28 04:00:00+00:00,11.459002007447936,68306.1,67011.1,0.019140212774133664,0.3,0,0,0,0,0,
development,LONG,2024-10-28 20:00:00+00:00,6.171356264449823,68306.1,67584.2,0.010624746578674252,0.1,0,0,0,0,0,
development,LONG,2024-10-28 20:00:00+00:00,6.171356264449823,68306.1,67584.2,0.010624746578674252,0.2,0,0,0,0,0,
development,LONG,2024-10-28 20:00:00+00:00,6.171356264449823,68306.1,67584.2,0.010624746578674252,0.3,0,0,0,0,0,
development,LONG,2024-10-29 00:00:00+00:00,16.439754453145007,68306.1,67584.2,0.010624746578674252,0.1,0,0,0,0,0,
development,LONG,2024-10-29 00:00:00+00:00,16.439754453145007,68306.1,67584.2,0.010624746578674252,0.2,0,0,0,0,0,
development,LONG,2024-10-29 00:00:00+00:00,16.439754453145007,68306.1,67584.2,0.010624746578674252,0.3,0,0,0,0,0,
development,LONG,2024-10-29 16:00:00+00:00,-1.820011966702772,71607.0,67584.2,0.05780250475604783,0.1,1,0,0,1,0,H
development,LONG,2024-10-29 16:00:00+00:00,-1.820011966702772,71607.0,67584.2,0.05780250475604783,0.2,1,0,0,1,0,H
development,LONG,2024-10-29 16:00:00+00:00,-1.820011966702772,71607.0,67584.2,0.05780250475604783,0.3,1,0,0,1,0,H
development,SHORT,2024-10-31 12:00:00+00:00,22.695021702015552,72984.9,71631.6,0.01871570671396401,0.1,0,0,0,0,0,
development,SHORT,2024-10-31 12:00:00+00:00,22.695021702015552,72984.9,71631.6,0.01871570671396401,0.2,1,0,0,1,0,H
development,SHORT,2024-10-31 12:00:00+00:00,22.695021702015552,72984.9,71631.6,0.01871570671396401,0.3,1,0,0,1,0,H
