track,anchor_hour,or_min,trigger,geom,entry_ts,side,net_ret,reason,ref_t,trigger_ts,ranking,rr,week,score
H4,16,240,CLASSIC,,2026-02-17 00:00:00+00:00,LONG,-0.012343331503602837,SL,2026-02-16 16:00:00+00:00,2026-02-16 20:00:00+00:00,ext_score,R100,2026-W08,0.8581759742868694
H4,0,240,CLASSIC,,2026-02-28 08:00:00+00:00,SHORT,-0.006403789776664391,SL,2026-02-28 00:00:00+00:00,2026-02-28 04:00:00+00:00,ext_score,R100,2026-W09,6.053388746802989
H4,20,240,CLASSIC,,2026-02-23 04:00:00+00:00,SHORT,-0.007723986464100717,SL,2026-02-22 20:00:00+00:00,2026-02-23 00:00:00+00:00,ext_score,R100,2026-W09,6.016588264421988
H4,8,240,CLASSIC,,2026-03-02 16:00:00+00:00,LONG,-0.012207911957168359,TIME,2026-03-02 08:00:00+00:00,2026-03-02 12:00:00+00:00,ext_score,R100,2026-W10,2.174778559035698
H4,8,240,CLASSIC,,2026-03-06 16:00:00+00:00,SHORT,0.004416606663229685,TIME,2026-03-06 08:00:00+00:00,2026-03-06 12:00:00+00:00,ext_score,R100,2026-W10,1.949103860294098
H4,16,240,CLASSIC,,2026-03-15 00:00:00+00:00,LONG,-0.005044813865659413,SL,2026-03-14 16:00:00+00:00,2026-03-14 20:00:00+00:00,ext_score,R100,2026-W11,1.8489892984543064
H4,4,240,CLASSIC,,2026-03-13 12:00:00+00:00,LONG,0.00542203053616991,TP,2026-03-13 04:00:00+00:00,2026-03-13 08:00:00+00:00,ext_score,R100,2026-W11,1.081048629177507
H4,16,240,CLASSIC,,2026-03-22 00:00:00+00:00,SHORT,-0.00813748611746251,SL,2026-03-21 16:00:00+00:00,2026-03-21 20:00:00+00:00,ext_score,R100,2026-W12,2.8029308836395628
H4,16,240,CLASSIC,,2026-03-16 00:00:00+00:00,LONG,0.008074216667491032,TP,2026-03-15 16:00:00+00:00,2026-03-15 20:00:00+00:00,ext_score,R100,2026-W12,1.158295063145792
H4,4,240,CLASSIC,,2026-03-27 12:00:00+00:00,SHORT,0.008517505884047151,TP,2026-03-27 04:00:00+00:00,2026-03-27 08:00:00+00:00,ext_score,R100,2026-W13,2.3869421982629424
H4,8,240,CLASSIC,,2026-03-24 16:00:00+00:00,SHORT,0.006047510223719134,TP,2026-03-24 08:00:00+00:00,2026-03-24 12:00:00+00:00,ext_score,R100,2026-W13,1.8497438816163712
H4,20,240,CLASSIC,,2026-04-02 04:00:00+00:00,SHORT,0.007270875163815251,TP,2026-04-01 20:00:00+00:00,2026-04-02 00:00:00+00:00,ext_score,R100,2026-W14,2.37936943111719
H4,20,240,CLASSIC,,2026-03-31 04:00:00+00:00,LONG,-0.01031325475685224,SL,2026-03-30 20:00:00+00:00,2026-03-31 00:00:00+00:00,ext_score,R100,2026-W14,1.1691817572099426
H4,16,240,CLASSIC,,2026-04-06 00:00:00+00:00,LONG,0.0044103248069869445,TP,2026-04-05 16:00:00+00:00,2026-04-05 20:00:00+00:00,ext_score,R100,2026-W15,3.575036782736596
H4,16,240,CLASSIC,,2026-04-08 00:00:00+00:00,LONG,-0.004838424430589959,TIME,2026-04-07 16:00:00+00:00,2026-04-07 20:00:00+00:00,ext_score,R100,2026-W15,2.7698046529890634
H4,4,240,CLASSIC,,2026-04-18 12:00:00+00:00,SHORT,0.0038880161048392993,TP,2026-04-18 04:00:00+00:00,2026-04-18 08:00:00+00:00,ext_score,R100,2026-W16,2.0075702075702218
H4,8,240,CLASSIC,,2026-04-13 16:00:00+00:00,LONG,0.0046678891060876766,TP,2026-04-13 08:00:00+00:00,2026-04-13 12:00:00+00:00,ext_score,R100,2026-W16,1.9487584650112932
H4,8,240,CLASSIC,,2026-04-22 16:00:00+00:00,LONG,-0.007438084895051765,SL,2026-04-22 08:00:00+00:00,2026-04-22 12:00:00+00:00,ext_score,R100,2026-W17,1.8459086078639746
H4,0,240,CLASSIC,,2026-04-26 08:00:00+00:00,LONG,-0.0056979721117323395,SL,2026-04-26 00:00:00+00:00,2026-04-26 04:00:00+00:00,ext_score,R100,2026-W17,1.3848031736344428
H4,20,240,CLASSIC,,2026-04-29 04:00:00+00:00,LONG,0.002372357733085474,TP,2026-04-28 20:00:00+00:00,2026-04-29 00:00:00+00:00,ext_score,R100,2026-W18,1.7036912751677755
H4,8,240,CLASSIC,,2026-04-27 16:00:00+00:00,SHORT,-0.007361125586242854,SL,2026-04-27 08:00:00+00:00,2026-04-27 12:00:00+00:00,ext_score,R100,2026-W18,1.6448099577684143
H4,4,240,CLASSIC,,2026-05-06 12:00:00+00:00,LONG,-0.008694009114351196,SL,2026-05-06 04:00:00+00:00,2026-05-06 08:00:00+00:00,ext_score,R100,2026-W19,1.4937647455342145
H4,8,240,CLASSIC,,2026-05-10 16:00:00+00:00,LONG,-0.005161765880451972,SL,2026-05-10 08:00:00+00:00,2026-05-10 12:00:00+00:00,ext_score,R100,2026-W19,1.4828859060402488
H4,0,240,CLASSIC,,2026-05-16 08:00:00+00:00,SHORT,0.0014271979196853204,TP,2026-05-16 00:00:00+00:00,2026-05-16 04:00:00+00:00,ext_score,R100,2026-W20,2.7740950719580604
H4,8,240,CLASSIC,,2026-05-15 16:00:00+00:00,SHORT,-0.000534354970607108,TIME,2026-05-15 08:00:00+00:00,2026-05-15 12:00:00+00:00,ext_score,R100,2026-W20,2.5638297872340425
H4,0,240,CLASSIC,,2026-05-23 08:00:00+00:00,SHORT,-0.0075182478423884685,SL,2026-05-23 00:00:00+00:00,2026-05-23 04:00:00+00:00,ext_score,R100,2026-W21,1.3631907308377549
H4,8,240,CLASSIC,,2026-05-23 16:00:00+00:00,LONG,0.0055488958363692515,TP,2026-05-23 08:00:00+00:00,2026-05-23 12:00:00+00:00,ext_score,R100,2026-W21,1.2174403307648587
H4,8,240,CLASSIC,,2026-05-30 16:00:00+00:00,LONG,0.0009022845387614566,TP,2026-05-30 08:00:00+00:00,2026-05-30 12:00:00+00:00,ext_score,R100,2026-W22,1.352112676056338
H4,8,240,CLASSIC,,2026-05-27 16:00:00+00:00,SHORT,0.003440239043824679,TP,2026-05-27 08:00:00+00:00,2026-05-27 12:00:00+00:00,ext_score,R100,2026-W22,0.9838709677419355
H4,8,240,CLASSIC,,2026-06-02 16:00:00+00:00,SHORT,0.011408404435591714,TP,2026-06-02 08:00:00+00:00,2026-06-02 12:00:00+00:00,ext_score,R100,2026-W23,2.3074619990787846
H4,8,240,CLASSIC,,2026-06-01 16:00:00+00:00,SHORT,0.01110205767973055,TP,2026-06-01 08:00:00+00:00,2026-06-01 12:00:00+00:00,ext_score,R100,2026-W23,1.2149553571428637
H4,8,240,CLASSIC,,2026-06-09 16:00:00+00:00,SHORT,-0.01337386048582173,SL,2026-06-09 08:00:00+00:00,2026-06-09 12:00:00+00:00,ext_score,R100,2026-W24,1.870158511371472
H4,8,240,CLASSIC,,2026-06-13 16:00:00+00:00,LONG,-0.005651553487040438,SL,2026-06-13 08:00:00+00:00,2026-06-13 12:00:00+00:00,ext_score,R100,2026-W24,1.1810344827586023
H4,16,240,CLASSIC,,2026-06-15 00:00:00+00:00,LONG,0.006618461966968971,TP,2026-06-14 16:00:00+00:00,2026-06-14 20:00:00+00:00,ext_score,R100,2026-W25,2.8472065991751037
H4,8,240,CLASSIC,,2026-06-18 16:00:00+00:00,SHORT,-0.013956326658945249,SL,2026-06-18 08:00:00+00:00,2026-06-18 12:00:00+00:00,ext_score,R100,2026-W25,1.9538956857694747
H4,8,240,CLASSIC,,2026-06-24 16:00:00+00:00,SHORT,0.014058900603934278,TP,2026-06-24 08:00:00+00:00,2026-06-24 12:00:00+00:00,ext_score,R100,2026-W26,2.1516799999999967
H4,0,240,CLASSIC,,2026-06-23 08:00:00+00:00,SHORT,0.0055645178227919385,TP,2026-06-23 00:00:00+00:00,2026-06-23 04:00:00+00:00,ext_score,R100,2026-W26,2.1486486486486487
H4,8,240,CLASSIC,,2026-06-30 16:00:00+00:00,SHORT,-0.008914807681103141,SL,2026-06-30 08:00:00+00:00,2026-06-30 12:00:00+00:00,ext_score,R100,2026-W27,1.718973884908731
H4,8,240,CLASSIC,,2026-07-01 16:00:00+00:00,LONG,0.008796314285429098,TP,2026-07-01 08:00:00+00:00,2026-07-01 12:00:00+00:00,ext_score,R100,2026-W27,1.6943457189014586
H4,16,240,CLASSIC,,2026-07-06 00:00:00+00:00,LONG,-0.006225137227039155,SL,2026-07-05 16:00:00+00:00,2026-07-05 20:00:00+00:00,ext_score,R100,2026-W28,2.5019960079840393
H4,20,240,CLASSIC,,2026-07-10 04:00:00+00:00,LONG,0.004190165260422431,TP,2026-07-09 20:00:00+00:00,2026-07-10 00:00:00+00:00,ext_score,R100,2026-W28,1.4333241682705233
H4,8,240,CLASSIC,,2026-07-14 16:00:00+00:00,LONG,-0.008262205804651477,SL,2026-07-14 08:00:00+00:00,2026-07-14 12:00:00+00:00,ext_score,R100,2026-W29,4.184372858122029
H4,20,240,CLASSIC,,2026-07-13 04:00:00+00:00,SHORT,0.00795044687727481,TP,2026-07-12 20:00:00+00:00,2026-07-13 00:00:00+00:00,ext_score,R100,2026-W29,1.4392381594471553
H4,8,240,CLASSIC,,2026-07-23 16:00:00+00:00,SHORT,-0.007243728095299882,SL,2026-07-23 08:00:00+00:00,2026-07-23 12:00:00+00:00,ext_score,R100,2026-W30,1.1882037533511756
H4,8,240,CLASSIC,,2026-07-24 16:00:00+00:00,SHORT,-0.0013095687043335733,TIME,2026-07-24 08:00:00+00:00,2026-07-24 12:00:00+00:00,ext_score,R100,2026-W30,1.154890889668866
H4,12,240,CLASSIC,,2026-08-01 20:00:00+00:00,SHORT,-0.003437534898827309,SL,2026-08-01 12:00:00+00:00,2026-08-01 16:00:00+00:00,ext_score,R100,2026-W31,3.916597853014109
H4,4,240,CLASSIC,,2026-07-30 12:00:00+00:00,LONG,0.002752172019967082,TP,2026-07-30 04:00:00+00:00,2026-07-30 08:00:00+00:00,ext_score,R100,2026-W31,2.216412490922288
H4,4,240,CLASSIC,,2026-08-07 12:00:00+00:00,LONG,0.003311050492182556,TP,2026-08-07 04:00:00+00:00,2026-08-07 08:00:00+00:00,ext_score,R100,2026-W32,1.77518388231533
H4,8,240,CLASSIC,,2026-08-03 16:00:00+00:00,LONG,0.00025150605958251934,TIME,2026-08-03 08:00:00+00:00,2026-08-03 12:00:00+00:00,ext_score,R100,2026-W32,1.40667704549384
H4,16,240,CLASSIC,,2026-08-10 00:00:00+00:00,SHORT,-0.0029783914361209405,SL,2026-08-09 16:00:00+00:00,2026-08-09 20:00:00+00:00,ext_score,R100,2026-W33,2.913451511991553
H4,8,240,CLASSIC,,2026-08-10 16:00:00+00:00,SHORT,0.004395560358308183,TP,2026-08-10 08:00:00+00:00,2026-08-10 12:00:00+00:00,ext_score,R100,2026-W33,1.7397730271839391
H4,8,240,CLASSIC,,2026-08-18 16:00:00+00:00,LONG,-0.0064919859804794516,SL,2026-08-18 08:00:00+00:00,2026-08-18 12:00:00+00:00,ext_score,R100,2026-W34,1.371755253399269
H4,20,240,CLASSIC,,2026-08-19 04:00:00+00:00,SHORT,-0.005032085049995137,SL,2026-08-18 20:00:00+00:00,2026-08-19 00:00:00+00:00,ext_score,R100,2026-W34,1.022016732716865
H4,12,240,CLASSIC,,2023-01-01 20:00:00+00:00,LONG,-0.0039885364633862035,SL,2023-01-01 12:00:00+00:00,2023-01-01 16:00:00+00:00,ext_score,R125,2022-W52,0.7312348668279651
H4,4,240,CLASSIC,,2023-01-01 12:00:00+00:00,LONG,0.0021556333007045083,TIME,2023-01-01 04:00:00+00:00,2023-01-01 08:00:00+00:00,ext_score,R125,2022-W52,0.07105719237432397
H4,20,240,CLASSIC,,2023-01-04 04:00:00+00:00,LONG,-0.004596838495719622,SL,2023-01-03 20:00:00+00:00,2023-01-04 00:00:00+00:00,ext_score,R125,2023-W01,3.2126436781608887
H4,16,240,CLASSIC,,2023-01-03 00:00:00+00:00,SHORT,-0.0033180836318473226,SL,2023-01-02 16:00:00+00:00,2023-01-02 20:00:00+00:00,ext_score,R125,2023-W01,1.2079207920790438
H4,16,240,CLASSIC,,2023-01-12 00:00:00+00:00,LONG,0.014571388746403903,TP,2023-01-11 16:00:00+00:00,2023-01-11 20:00:00+00:00,ext_score,R125,2023-W02,1.6686903729401372
H4,16,240,CLASSIC,,2023-01-14 00:00:00+00:00,LONG,0.02014442414539036,TP,2023-01-13 16:00:00+00:00,2023-01-13 20:00:00+00:00,ext_score,R125,2023-W02,1.5252173913043499
H4,16,240,CLASSIC,,2023-01-21 00:00:00+00:00,LONG,0.0205036626803759,TP,2023-01-20 16:00:00+00:00,2023-01-20 20:00:00+00:00,ext_score,R125,2023-W03,2.8230132865379653
H4,8,240,CLASSIC,,2023-01-20 16:00:00+00:00,LONG,0.00420608854430299,TP,2023-01-20 08:00:00+00:00,2023-01-20 12:00:00+00:00,ext_score,R125,2023-W03,1.5316062176165728
H4,20,240,CLASSIC,,2023-01-29 04:00:00+00:00,LONG,0.003949547218628892,TP,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,ext_score,R125,2023-W04,1.5212660731948164
H4,4,240,CLASSIC,,2023-01-29 12:00:00+00:00,LONG,0.005056764831412654,TP,2023-01-29 04:00:00+00:00,2023-01-29 08:00:00+00:00,ext_score,R125,2023-W04,1.334418226200147
H4,8,240,CLASSIC,,2023-02-05 16:00:00+00:00,SHORT,0.0025107472871978577,TP,2023-02-05 08:00:00+00:00,2023-02-05 12:00:00+00:00,ext_score,R125,2023-W05,3.379217273953987
H4,4,240,CLASSIC,,2023-01-30 12:00:00+00:00,SHORT,-0.008737207044792581,SL,2023-01-30 04:00:00+00:00,2023-01-30 08:00:00+00:00,ext_score,R125,2023-W05,3.142514970059876
H4,8,240,CLASSIC,,2023-02-08 16:00:00+00:00,SHORT,-0.0062720274336904285,SL,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,ext_score,R125,2023-W06,2.3895508707606954
H4,12,240,CLASSIC,,2023-02-09 20:00:00+00:00,SHORT,0.01495685127092289,TP,2023-02-09 12:00:00+00:00,2023-02-09 16:00:00+00:00,ext_score,R125,2023-W06,1.8024137931034507
H4,8,240,CLASSIC,,2023-02-16 16:00:00+00:00,LONG,-0.007761408836916393,SL,2023-02-16 08:00:00+00:00,2023-02-16 12:00:00+00:00,ext_score,R125,2023-W07,2.6238064926798508
H4,4,240,CLASSIC,,2023-02-15 12:00:00+00:00,LONG,0.004250456916150393,TP,2023-02-15 04:00:00+00:00,2023-02-15 08:00:00+00:00,ext_score,R125,2023-W07,2.6027131782945414
H4,4,240,CLASSIC,,2023-02-23 12:00:00+00:00,SHORT,-0.010541720661741248,SL,2023-02-23 04:00:00+00:00,2023-02-23 08:00:00+00:00,ext_score,R125,2023-W08,2.4825500232666187
H4,4,240,CLASSIC,,2023-02-20 12:00:00+00:00,LONG,-0.007798200514138763,SL,2023-02-20 04:00:00+00:00,2023-02-20 08:00:00+00:00,ext_score,R125,2023-W08,2.170918367346958
H4,20,240,CLASSIC,,2023-03-03 04:00:00+00:00,SHORT,-0.00991910841731508,SL,2023-03-02 20:00:00+00:00,2023-03-03 00:00:00+00:00,ext_score,R125,2023-W09,5.675718849840285
H4,8,240,CLASSIC,,2023-02-27 16:00:00+00:00,LONG,-0.006846866837959041,SL,2023-02-27 08:00:00+00:00,2023-02-27 12:00:00+00:00,ext_score,R125,2023-W09,0.7990468625893359
H4,12,240,CLASSIC,,2023-03-09 20:00:00+00:00,SHORT,0.014870361131365807,TP,2023-03-09 12:00:00+00:00,2023-03-09 16:00:00+00:00,ext_score,R125,2023-W10,2.5802197802197857
H4,12,240,CLASSIC,,2023-03-12 20:00:00+00:00,LONG,0.009471035983553757,TP,2023-03-12 12:00:00+00:00,2023-03-12 16:00:00+00:00,ext_score,R125,2023-W10,1.7454744925946353
H4,8,240,CLASSIC,,2023-03-13 16:00:00+00:00,LONG,0.013948373526594228,TIME,2023-03-13 08:00:00+00:00,2023-03-13 12:00:00+00:00,ext_score,R125,2023-W11,1.9878048780487805
H4,8,240,CLASSIC,,2023-03-14 16:00:00+00:00,LONG,-0.029391306109689597,SL,2023-03-14 08:00:00+00:00,2023-03-14 12:00:00+00:00,ext_score,R125,2023-W11,1.476269544762691
H4,8,240,CLASSIC,,2023-03-23 16:00:00+00:00,LONG,-0.012523776360823967,SL,2023-03-23 08:00:00+00:00,2023-03-23 12:00:00+00:00,ext_score,R125,2023-W12,2.665079365079365
H4,4,240,CLASSIC,,2023-03-26 12:00:00+00:00,LONG,-0.005639738618411548,SL,2023-03-26 04:00:00+00:00,2023-03-26 08:00:00+00:00,ext_score,R125,2023-W12,2.533391153512579
H4,8,240,CLASSIC,,2023-03-27 16:00:00+00:00,SHORT,-0.009931489959944027,SL,2023-03-27 08:00:00+00:00,2023-03-27 12:00:00+00:00,ext_score,R125,2023-W13,3.8500220555800464
H4,0,240,CLASSIC,,2023-03-29 08:00:00+00:00,LONG,0.009278088026839772,TP,2023-03-29 00:00:00+00:00,2023-03-29 04:00:00+00:00,ext_score,R125,2023-W13,2.5278810408921704
H4,8,240,CLASSIC,,2023-04-05 16:00:00+00:00,SHORT,-0.007232643226842748,SL,2023-04-05 08:00:00+00:00,2023-04-05 12:00:00+00:00,ext_score,R125,2023-W14,2.5996264009962875
H4,20,240,CLASSIC,,2023-04-05 04:00:00+00:00,LONG,-0.00985783446231264,SL,2023-04-04 20:00:00+00:00,2023-04-05 00:00:00+00:00,ext_score,R125,2023-W14,0.9899371069182329
H4,8,240,CLASSIC,,2023-04-14 16:00:00+00:00,SHORT,0.005625322976044402,TP,2023-04-14 08:00:00+00:00,2023-04-14 12:00:00+00:00,ext_score,R125,2023-W15,2.4393499709808535
H4,20,240,CLASSIC,,2023-04-14 04:00:00+00:00,LONG,0.006655583437892134,TP,2023-04-13 20:00:00+00:00,2023-04-14 00:00:00+00:00,ext_score,R125,2023-W15,1.4955044955044792
H4,12,240,CLASSIC,,2023-04-21 20:00:00+00:00,SHORT,-0.001309339434471589,TIME,2023-04-21 12:00:00+00:00,2023-04-21 16:00:00+00:00,ext_score,R125,2023-W16,1.969907407407424
H4,4,240,CLASSIC,,2023-04-19 12:00:00+00:00,SHORT,0.014152730375426583,TP,2023-04-19 04:00:00+00:00,2023-04-19 08:00:00+00:00,ext_score,R125,2023-W16,1.7991278277459688
H4,8,240,CLASSIC,,2023-04-30 16:00:00+00:00,LONG,-0.008243263483153683,SL,2023-04-30 08:00:00+00:00,2023-04-30 12:00:00+00:00,ext_score,R125,2023-W17,1.472236118059015
H4,4,240,CLASSIC,,2023-04-26 12:00:00+00:00,LONG,0.011548233111154773,TP,2023-04-26 04:00:00+00:00,2023-04-26 08:00:00+00:00,ext_score,R125,2023-W17,1.1674942072161616
H4,8,240,CLASSIC,,2023-05-06 16:00:00+00:00,SHORT,-0.010296164984119947,SL,2023-05-06 08:00:00+00:00,2023-05-06 12:00:00+00:00,ext_score,R125,2023-W18,2.189888535031835
H4,8,240,CLASSIC,,2023-05-02 16:00:00+00:00,LONG,0.0072742365274710025,TP,2023-05-02 08:00:00+00:00,2023-05-02 12:00:00+00:00,ext_score,R125,2023-W18,1.9945054945054836
H4,8,240,CLASSIC,,2023-05-10 16:00:00+00:00,LONG,-0.009033438517191903,SL,2023-05-10 08:00:00+00:00,2023-05-10 12:00:00+00:00,ext_score,R125,2023-W19,2.2235849056603842
H4,8,240,CLASSIC,,2023-05-14 16:00:00+00:00,LONG,-0.005164383814653171,SL,2023-05-14 08:00:00+00:00,2023-05-14 12:00:00+00:00,ext_score,R125,2023-W19,1.9374999999999931
H4,8,240,CLASSIC,,2023-05-18 16:00:00+00:00,SHORT,0.0035276636922350626,TP,2023-05-18 08:00:00+00:00,2023-05-18 12:00:00+00:00,ext_score,R125,2023-W20,2.2506887052341162
H4,20,240,CLASSIC,,2023-05-15 04:00:00+00:00,LONG,0.004038939756911443,TP,2023-05-14 20:00:00+00:00,2023-05-15 00:00:00+00:00,ext_score,R125,2023-W20,2.2313432835820373
H4,20,240,CLASSIC,,2023-05-24 04:00:00+00:00,SHORT,0.003402876354127783,TP,2023-05-23 20:00:00+00:00,2023-05-24 00:00:00+00:00,ext_score,R125,2023-W21,3.5142857142857142
H4,20,240,CLASSIC,,2023-05-23 04:00:00+00:00,LONG,-0.006541181222970925,SL,2023-05-22 20:00:00+00:00,2023-05-23 00:00:00+00:00,ext_score,R125,2023-W21,2.8912255257432404
H4,8,240,CLASSIC,,2023-06-03 16:00:00+00:00,LONG,-0.004204009848751298,SL,2023-06-03 08:00:00+00:00,2023-06-03 12:00:00+00:00,ext_score,R125,2023-W22,1.6111111111111467
H4,0,240,CLASSIC,,2023-05-31 08:00:00+00:00,SHORT,0.004057929164947906,TIME,2023-05-31 00:00:00+00:00,2023-05-31 04:00:00+00:00,ext_score,R125,2023-W22,1.4530909090909039
H4,8,240,CLASSIC,,2023-06-05 16:00:00+00:00,SHORT,0.007358529003266447,TP,2023-06-05 08:00:00+00:00,2023-06-05 12:00:00+00:00,ext_score,R125,2023-W23,3.5564603691639305
H4,0,240,CLASSIC,,2023-06-10 08:00:00+00:00,SHORT,-0.012226558568959987,SL,2023-06-10 00:00:00+00:00,2023-06-10 04:00:00+00:00,ext_score,R125,2023-W23,2.2283636363636337
H4,16,240,CLASSIC,,2023-06-15 00:00:00+00:00,SHORT,0.0028358987732871057,TIME,2023-06-14 16:00:00+00:00,2023-06-14 20:00:00+00:00,ext_score,R125,2023-W24,1.8153449756656166
H4,12,240,CLASSIC,,2023-06-15 20:00:00+00:00,LONG,-0.008932270438743615,SL,2023-06-15 12:00:00+00:00,2023-06-15 16:00:00+00:00,ext_score,R125,2023-W24,1.8138551031200563
H4,8,240,CLASSIC,,2023-06-23 16:00:00+00:00,LONG,-0.010970782412135947,SL,2023-06-23 08:00:00+00:00,2023-06-23 12:00:00+00:00,ext_score,R125,2023-W25,3.506423258958767
H4,12,240,CLASSIC,,2023-06-20 20:00:00+00:00,LONG,0.020467061918873652,TP,2023-06-20 12:00:00+00:00,2023-06-20 16:00:00+00:00,ext_score,R125,2023-W25,1.7255899104963421
H4,8,240,CLASSIC,,2023-06-30 16:00:00+00:00,SHORT,-0.009156728337548157,SL,2023-06-30 08:00:00+00:00,2023-06-30 12:00:00+00:00,ext_score,R125,2023-W26,2.8591916558018498
H4,4,240,CLASSIC,,2023-06-27 12:00:00+00:00,LONG,-0.009556614399041706,SL,2023-06-27 04:00:00+00:00,2023-06-27 08:00:00+00:00,ext_score,R125,2023-W26,1.0105050505050446
H4,8,240,CLASSIC,,2023-07-03 16:00:00+00:00,LONG,-0.005240182824771509,SL,2023-07-03 08:00:00+00:00,2023-07-03 12:00:00+00:00,ext_score,R125,2023-W27,3.2211703958691644
H4,4,240,CLASSIC,,2023-07-05 12:00:00+00:00,SHORT,0.0034226846520807887,TP,2023-07-05 04:00:00+00:00,2023-07-05 08:00:00+00:00,ext_score,R125,2023-W27,2.9064327485380943
H4,12,240,CLASSIC,,2023-07-14 20:00:00+00:00,SHORT,-0.008732582168047008,TIME,2023-07-14 12:00:00+00:00,2023-07-14 16:00:00+00:00,ext_score,R125,2023-W28,2.8625954198473282
H4,12,240,CLASSIC,,2023-07-10 20:00:00+00:00,LONG,-0.008919422861684732,SL,2023-07-10 12:00:00+00:00,2023-07-10 16:00:00+00:00,ext_score,R125,2023-W28,2.0323567993003837
H4,12,240,CLASSIC,,2023-07-23 20:00:00+00:00,LONG,-0.004375368562415436,SL,2023-07-23 12:00:00+00:00,2023-07-23 16:00:00+00:00,ext_score,R125,2023-W29,1.8543352601155818
H4,8,240,CLASSIC,,2023-07-20 16:00:00+00:00,SHORT,-0.0045678450234786765,TIME,2023-07-20 08:00:00+00:00,2023-07-20 12:00:00+00:00,ext_score,R125,2023-W29,1.3368107302533432
H4,4,240,CLASSIC,,2023-07-24 12:00:00+00:00,SHORT,0.008035299404983655,TP,2023-07-24 04:00:00+00:00,2023-07-24 08:00:00+00:00,ext_score,R125,2023-W30,1.702956989247316
H4,8,240,CLASSIC,,2023-07-28 16:00:00+00:00,LONG,-0.005809200449300609,SL,2023-07-28 08:00:00+00:00,2023-07-28 12:00:00+00:00,ext_score,R125,2023-W30,1.1026856240126077
H4,20,240,CLASSIC,,2023-08-01 04:00:00+00:00,SHORT,0.006437168850906118,TP,2023-07-31 20:00:00+00:00,2023-08-01 00:00:00+00:00,ext_score,R125,2023-W31,1.5420765027322445
H4,8,240,CLASSIC,,2023-07-31 16:00:00+00:00,SHORT,0.0025239400916139978,TP,2023-07-31 08:00:00+00:00,2023-07-31 12:00:00+00:00,ext_score,R125,2023-W31,0.9149840595111957
H4,8,240,CLASSIC,,2023-08-07 16:00:00+00:00,SHORT,-0.005492624734864724,SL,2023-08-07 08:00:00+00:00,2023-08-07 12:00:00+00:00,ext_score,R125,2023-W32,1.5434027777777617
H4,12,240,CLASSIC,,2023-08-13 20:00:00+00:00,LONG,-0.002641847345884517,SL,2023-08-13 12:00:00+00:00,2023-08-13 16:00:00+00:00,ext_score,R125,2023-W32,1.2946428571429132
H4,8,240,CLASSIC,,2023-08-17 16:00:00+00:00,SHORT,0.005600415817541728,TP,2023-08-17 08:00:00+00:00,2023-08-17 12:00:00+00:00,ext_score,R125,2023-W33,3.4571248423707712
H4,16,240,CLASSIC,,2023-08-18 00:00:00+00:00,SHORT,0.0033929525699275,TIME,2023-08-17 16:00:00+00:00,2023-08-17 20:00:00+00:00,ext_score,R125,2023-W33,2.8843915343915323
H4,8,240,CLASSIC,,2023-08-24 16:00:00+00:00,SHORT,-0.008168641990510648,SL,2023-08-24 08:00:00+00:00,2023-08-24 12:00:00+00:00,ext_score,R125,2023-W34,2.3525678015003026
H4,12,240,CLASSIC,,2023-08-23 20:00:00+00:00,LONG,-0.01604056328714415,SL,2023-08-23 12:00:00+00:00,2023-08-23 16:00:00+00:00,ext_score,R125,2023-W34,1.1064599483204154
H4,8,240,CLASSIC,,2023-08-29 16:00:00+00:00,LONG,0.004569555002663041,TP,2023-08-29 08:00:00+00:00,2023-08-29 12:00:00+00:00,ext_score,R125,2023-W35,10.316303531179694
H4,8,240,CLASSIC,,2023-09-01 16:00:00+00:00,SHORT,-0.006407357159469771,SL,2023-09-01 08:00:00+00:00,2023-09-01 12:00:00+00:00,ext_score,R125,2023-W35,1.1350710900474121
H4,8,240,CLASSIC,,2023-09-06 16:00:00+00:00,SHORT,-0.004064874512732462,SL,2023-09-06 08:00:00+00:00,2023-09-06 12:00:00+00:00,ext_score,R125,2023-W36,1.9009146341463947
H4,4,240,CLASSIC,,2023-09-08 12:00:00+00:00,SHORT,-0.004244987204255533,TIME,2023-09-08 04:00:00+00:00,2023-09-08 08:00:00+00:00,ext_score,R125,2023-W36,1.6494696239151212
H4,20,240,CLASSIC,,2023-09-12 04:00:00+00:00,LONG,0.01410791369696224,TP,2023-09-11 20:00:00+00:00,2023-09-12 00:00:00+00:00,ext_score,R125,2023-W37,1.7956521739130458
H4,8,240,CLASSIC,,2023-09-11 16:00:00+00:00,SHORT,-0.011973102173497395,SL,2023-09-11 08:00:00+00:00,2023-09-11 12:00:00+00:00,ext_score,R125,2023-W37,1.7211867630277577
H4,4,240,CLASSIC,,2023-09-19 12:00:00+00:00,LONG,-0.005907810640454923,SL,2023-09-19 04:00:00+00:00,2023-09-19 08:00:00+00:00,ext_score,R125,2023-W38,3.0358333333333274
H4,4,240,CLASSIC,,2023-09-21 12:00:00+00:00,SHORT,0.004407876420135794,TP,2023-09-21 04:00:00+00:00,2023-09-21 08:00:00+00:00,ext_score,R125,2023-W38,1.9271575613617753
