symbol,partition,date_utc,level,visit_ordinal,bar_start,visit_signal_ts,H,L,opposite_visits_known
ETHUSDT,external,2020-01-08,LOW,1,2020-01-08 15:30:00+00:00,2020-01-08 15:35:00+00:00,144.5,140.67,0
ETHUSDT,external,2020-01-08,LOW,2,2020-01-08 16:00:00+00:00,2020-01-08 16:05:00+00:00,144.5,140.67,0
ETHUSDT,external,2020-01-10,HIGH,1,2020-01-10 14:40:00+00:00,2020-01-10 14:45:00+00:00,139.99,135.3,0
ETHUSDT,external,2020-01-10,HIGH,2,2020-01-10 14:50:00+00:00,2020-01-10 14:55:00+00:00,139.99,135.3,0
ETHUSDT,external,2020-01-14,HIGH,1,2020-01-14 13:50:00+00:00,2020-01-14 13:55:00+00:00,153.4,149.0,0
ETHUSDT,external,2020-01-17,LOW,1,2020-01-17 14:05:00+00:00,2020-01-17 14:10:00+00:00,174.79,167.37,0
ETHUSDT,external,2020-01-21,HIGH,1,2020-01-21 13:35:00+00:00,2020-01-21 13:40:00+00:00,168.81,166.06,0
ETHUSDT,external,2020-01-24,HIGH,1,2020-01-24 14:10:00+00:00,2020-01-24 14:15:00+00:00,162.15,155.72,0
ETHUSDT,external,2020-01-27,HIGH,1,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,170.3,165.28,0
ETHUSDT,external,2020-02-04,HIGH,1,2020-02-04 15:15:00+00:00,2020-02-04 15:20:00+00:00,188.6,184.71,0
ETHUSDT,external,2020-02-04,HIGH,2,2020-02-04 15:40:00+00:00,2020-02-04 15:45:00+00:00,188.6,184.71,0
ETHUSDT,external,2020-02-05,HIGH,1,2020-02-05 15:45:00+00:00,2020-02-05 15:50:00+00:00,199.0,190.53,0
ETHUSDT,external,2020-02-06,LOW,1,2020-02-06 13:45:00+00:00,2020-02-06 13:50:00+00:00,216.7,207.82,0
ETHUSDT,external,2020-02-14,HIGH,1,2020-02-14 14:10:00+00:00,2020-02-14 14:15:00+00:00,273.72,262.67,0
ETHUSDT,external,2020-02-17,HIGH,1,2020-02-17 14:50:00+00:00,2020-02-17 14:55:00+00:00,254.0,243.0,0
ETHUSDT,external,2020-02-18,HIGH,1,2020-02-18 15:00:00+00:00,2020-02-18 15:05:00+00:00,269.17,258.78,0
ETHUSDT,external,2020-02-19,HIGH,1,2020-02-19 16:15:00+00:00,2020-02-19 16:20:00+00:00,283.46,274.54,0
ETHUSDT,external,2020-02-19,HIGH,2,2020-02-19 17:05:00+00:00,2020-02-19 17:10:00+00:00,283.46,274.54,0
ETHUSDT,external,2020-02-20,LOW,1,2020-02-20 16:35:00+00:00,2020-02-20 16:40:00+00:00,261.42,247.14,0
ETHUSDT,external,2020-02-25,LOW,1,2020-02-25 14:20:00+00:00,2020-02-25 14:25:00+00:00,264.92,256.26,0
ETHUSDT,external,2020-02-25,LOW,2,2020-02-25 14:30:00+00:00,2020-02-25 14:35:00+00:00,264.92,256.26,0
ETHUSDT,external,2020-02-26,LOW,1,2020-02-26 14:00:00+00:00,2020-02-26 14:05:00+00:00,242.11,232.04,0
ETHUSDT,external,2020-03-02,HIGH,1,2020-03-02 13:35:00+00:00,2020-03-02 13:40:00+00:00,228.0,219.83,0
ETHUSDT,external,2020-03-02,HIGH,2,2020-03-02 14:00:00+00:00,2020-03-02 14:05:00+00:00,228.0,219.83,0
ETHUSDT,external,2020-03-04,LOW,1,2020-03-04 15:00:00+00:00,2020-03-04 15:05:00+00:00,227.49,221.73,0
ETHUSDT,external,2020-03-09,LOW,1,2020-03-09 13:50:00+00:00,2020-03-09 13:55:00+00:00,208.65,199.19,0
ETHUSDT,external,2020-03-16,HIGH,1,2020-03-16 14:25:00+00:00,2020-03-16 14:30:00+00:00,111.98,100.11,0
ETHUSDT,external,2020-03-20,LOW,1,2020-03-20 16:30:00+00:00,2020-03-20 16:35:00+00:00,152.68,136.56,0
ETHUSDT,external,2020-03-26,LOW,1,2020-03-26 13:30:00+00:00,2020-03-26 13:35:00+00:00,136.3,133.18,0
ETHUSDT,external,2020-03-27,LOW,1,2020-03-27 13:30:00+00:00,2020-03-27 13:35:00+00:00,137.47,134.45,0
ETHUSDT,external,2020-03-31,HIGH,1,2020-03-31 15:15:00+00:00,2020-03-31 15:20:00+00:00,133.26,131.0,0
ETHUSDT,external,2020-03-31,HIGH,2,2020-03-31 19:50:00+00:00,2020-03-31 19:55:00+00:00,133.26,131.0,0
ETHUSDT,external,2020-04-06,HIGH,1,2020-04-06 13:30:00+00:00,2020-04-06 13:35:00+00:00,158.4,149.06,0
ETHUSDT,external,2020-04-08,HIGH,1,2020-04-08 17:05:00+00:00,2020-04-08 17:10:00+00:00,171.05,165.99,0
ETHUSDT,external,2020-04-10,LOW,1,2020-04-10 13:35:00+00:00,2020-04-10 13:40:00+00:00,159.3,155.82,0
ETHUSDT,external,2020-04-10,LOW,2,2020-04-10 15:10:00+00:00,2020-04-10 15:15:00+00:00,159.3,155.82,0
ETHUSDT,external,2020-04-17,LOW,1,2020-04-17 13:30:00+00:00,2020-04-17 13:35:00+00:00,172.54,168.5,0
ETHUSDT,external,2020-04-20,LOW,1,2020-04-20 17:45:00+00:00,2020-04-20 17:50:00+00:00,184.12,173.28,0
ETHUSDT,external,2020-04-20,LOW,2,2020-04-20 18:00:00+00:00,2020-04-20 18:05:00+00:00,184.12,173.28,0
ETHUSDT,external,2020-04-21,HIGH,1,2020-04-21 14:30:00+00:00,2020-04-21 14:35:00+00:00,173.36,167.92,0
ETHUSDT,external,2020-04-22,HIGH,1,2020-04-22 13:30:00+00:00,2020-04-22 13:35:00+00:00,179.58,174.12,0
ETHUSDT,external,2020-04-24,LOW,1,2020-04-24 14:15:00+00:00,2020-04-24 14:20:00+00:00,189.77,185.17,0
ETHUSDT,external,2020-04-27,LOW,1,2020-04-27 13:30:00+00:00,2020-04-27 13:35:00+00:00,197.1,193.0,0
ETHUSDT,external,2020-05-01,LOW,1,2020-05-01 13:30:00+00:00,2020-05-01 13:35:00+00:00,217.49,211.08,0
ETHUSDT,external,2020-05-15,LOW,1,2020-05-15 15:05:00+00:00,2020-05-15 15:10:00+00:00,201.58,198.12,0
ETHUSDT,external,2020-05-15,LOW,2,2020-05-15 15:30:00+00:00,2020-05-15 15:35:00+00:00,201.58,198.12,0
ETHUSDT,external,2020-05-18,LOW,1,2020-05-18 16:20:00+00:00,2020-05-18 16:25:00+00:00,215.38,209.29,0
ETHUSDT,external,2020-05-20,HIGH,1,2020-05-20 13:50:00+00:00,2020-05-20 13:55:00+00:00,214.49,212.63,0
ETHUSDT,external,2020-05-21,LOW,1,2020-05-21 13:55:00+00:00,2020-05-21 14:00:00+00:00,209.71,204.27,0
ETHUSDT,external,2020-05-22,HIGH,1,2020-05-22 15:20:00+00:00,2020-05-22 15:25:00+00:00,204.4,200.7,0
ETHUSDT,external,2020-05-29,LOW,1,2020-05-29 15:15:00+00:00,2020-05-29 15:20:00+00:00,223.75,217.6,0
ETHUSDT,external,2020-06-01,HIGH,1,2020-06-01 14:45:00+00:00,2020-06-01 14:50:00+00:00,240.7,234.72,0
ETHUSDT,external,2020-06-09,LOW,1,2020-06-09 19:25:00+00:00,2020-06-09 19:30:00+00:00,244.9,241.35,0
ETHUSDT,external,2020-06-10,HIGH,1,2020-06-10 13:35:00+00:00,2020-06-10 13:40:00+00:00,243.96,242.5,0
ETHUSDT,external,2020-06-11,LOW,1,2020-06-11 13:40:00+00:00,2020-06-11 13:45:00+00:00,247.02,240.1,0
ETHUSDT,external,2020-06-11,LOW,2,2020-06-11 14:00:00+00:00,2020-06-11 14:05:00+00:00,247.02,240.1,0
ETHUSDT,external,2020-06-11,LOW,3,2020-06-11 15:05:00+00:00,2020-06-11 15:10:00+00:00,247.02,240.1,0
ETHUSDT,external,2020-06-12,HIGH,1,2020-06-12 13:40:00+00:00,2020-06-12 13:45:00+00:00,237.89,235.42,0
ETHUSDT,external,2020-06-16,LOW,1,2020-06-16 15:00:00+00:00,2020-06-16 15:05:00+00:00,236.0,232.12,0
ETHUSDT,external,2020-06-17,LOW,1,2020-06-17 13:30:00+00:00,2020-06-17 13:35:00+00:00,237.5,233.25,0
ETHUSDT,external,2020-06-17,LOW,2,2020-06-17 13:55:00+00:00,2020-06-17 14:00:00+00:00,237.5,233.25,0
ETHUSDT,external,2020-06-23,HIGH,1,2020-06-23 15:35:00+00:00,2020-06-23 15:40:00+00:00,244.2,241.41,0
ETHUSDT,external,2020-06-24,LOW,1,2020-06-24 14:25:00+00:00,2020-06-24 14:30:00+00:00,243.61,236.5,0
ETHUSDT,external,2020-06-26,LOW,1,2020-06-26 14:20:00+00:00,2020-06-26 14:25:00+00:00,232.44,228.44,0
ETHUSDT,external,2020-06-29,HIGH,1,2020-06-29 17:25:00+00:00,2020-06-29 17:30:00+00:00,225.3,221.11,0
ETHUSDT,external,2020-07-01,HIGH,1,2020-07-01 13:40:00+00:00,2020-07-01 13:45:00+00:00,229.13,225.49,0
ETHUSDT,external,2020-07-01,HIGH,2,2020-07-01 14:30:00+00:00,2020-07-01 14:35:00+00:00,229.13,225.49,0
ETHUSDT,external,2020-07-01,HIGH,3,2020-07-01 15:05:00+00:00,2020-07-01 15:10:00+00:00,229.13,225.49,0
ETHUSDT,external,2020-07-08,HIGH,1,2020-07-08 13:45:00+00:00,2020-07-08 13:50:00+00:00,244.78,240.13,0
ETHUSDT,external,2020-07-09,LOW,1,2020-07-09 14:10:00+00:00,2020-07-09 14:15:00+00:00,247.94,244.56,0
ETHUSDT,external,2020-07-09,LOW,2,2020-07-09 14:20:00+00:00,2020-07-09 14:25:00+00:00,247.94,244.56,0
ETHUSDT,external,2020-07-10,HIGH,1,2020-07-10 15:15:00+00:00,2020-07-10 15:20:00+00:00,240.45,237.89,0
ETHUSDT,external,2020-07-14,HIGH,1,2020-07-14 17:45:00+00:00,2020-07-14 17:50:00+00:00,241.55,237.73,0
ETHUSDT,external,2020-07-14,HIGH,2,2020-07-14 19:50:00+00:00,2020-07-14 19:55:00+00:00,241.55,237.73,0
ETHUSDT,external,2020-07-15,LOW,1,2020-07-15 15:40:00+00:00,2020-07-15 15:45:00+00:00,240.27,238.23,0
ETHUSDT,external,2020-07-16,HIGH,1,2020-07-16 15:20:00+00:00,2020-07-16 15:25:00+00:00,233.29,230.17,0
ETHUSDT,external,2020-07-23,LOW,1,2020-07-23 14:20:00+00:00,2020-07-23 14:25:00+00:00,266.0,262.52,0
ETHUSDT,external,2020-07-29,LOW,1,2020-07-29 14:55:00+00:00,2020-07-29 15:00:00+00:00,325.99,320.21,0
ETHUSDT,external,2020-07-31,HIGH,1,2020-07-31 14:50:00+00:00,2020-07-31 14:55:00+00:00,347.15,336.5,0
ETHUSDT,external,2020-08-05,HIGH,1,2020-08-05 16:20:00+00:00,2020-08-05 16:25:00+00:00,402.11,389.5,0
ETHUSDT,external,2020-08-14,LOW,1,2020-08-14 14:15:00+00:00,2020-08-14 14:20:00+00:00,429.75,422.57,0
ETHUSDT,external,2020-08-17,HIGH,1,2020-08-17 14:00:00+00:00,2020-08-17 14:05:00+00:00,433.22,422.6,0
ETHUSDT,external,2020-08-19,LOW,1,2020-08-19 14:55:00+00:00,2020-08-19 15:00:00+00:00,416.56,408.9,0
ETHUSDT,external,2020-08-20,HIGH,1,2020-08-20 13:35:00+00:00,2020-08-20 13:40:00+00:00,412.23,403.5,0
ETHUSDT,external,2020-08-21,LOW,1,2020-08-21 17:00:00+00:00,2020-08-21 17:05:00+00:00,413.12,399.81,0
ETHUSDT,external,2020-08-24,LOW,1,2020-08-24 19:05:00+00:00,2020-08-24 19:10:00+00:00,408.99,398.72,0
ETHUSDT,external,2020-08-25,LOW,1,2020-08-25 13:40:00+00:00,2020-08-25 13:45:00+00:00,399.0,388.07,0
ETHUSDT,external,2020-08-27,HIGH,1,2020-08-27 13:30:00+00:00,2020-08-27 13:35:00+00:00,395.49,381.02,0
ETHUSDT,external,2020-09-04,LOW,1,2020-09-04 14:10:00+00:00,2020-09-04 14:15:00+00:00,400.63,386.18,0
ETHUSDT,external,2020-09-14,HIGH,1,2020-09-14 13:30:00+00:00,2020-09-14 13:35:00+00:00,375.95,361.42,0
ETHUSDT,external,2020-09-14,HIGH,2,2020-09-14 14:00:00+00:00,2020-09-14 14:05:00+00:00,375.95,361.42,0
ETHUSDT,external,2020-09-14,HIGH,3,2020-09-14 15:10:00+00:00,2020-09-14 15:15:00+00:00,375.95,361.42,0
ETHUSDT,external,2020-09-15,LOW,1,2020-09-15 14:10:00+00:00,2020-09-15 14:15:00+00:00,379.33,367.5,0
ETHUSDT,external,2020-09-16,HIGH,1,2020-09-16 15:35:00+00:00,2020-09-16 15:40:00+00:00,370.6,360.75,0
ETHUSDT,external,2020-09-17,HIGH,1,2020-09-17 18:05:00+00:00,2020-09-17 18:10:00+00:00,384.34,374.15,0
ETHUSDT,external,2020-09-25,HIGH,1,2020-09-25 16:10:00+00:00,2020-09-25 16:15:00+00:00,348.67,337.5,0
ETHUSDT,external,2020-09-28,HIGH,1,2020-09-28 17:30:00+00:00,2020-09-28 17:35:00+00:00,367.65,355.88,0
ETHUSDT,external,2020-09-29,HIGH,1,2020-09-29 14:10:00+00:00,2020-09-29 14:15:00+00:00,358.98,353.9,0
ETHUSDT,external,2020-09-29,HIGH,2,2020-09-29 14:20:00+00:00,2020-09-29 14:25:00+00:00,358.98,353.9,0
ETHUSDT,external,2020-09-29,LOW,1,2020-09-29 16:00:00+00:00,2020-09-29 16:05:00+00:00,358.98,353.9,2
ETHUSDT,external,2020-09-29,LOW,2,2020-09-29 16:20:00+00:00,2020-09-29 16:25:00+00:00,358.98,353.9,2
ETHUSDT,external,2020-09-30,HIGH,1,2020-09-30 13:30:00+00:00,2020-09-30 13:35:00+00:00,356.1,351.02,0
ETHUSDT,external,2020-09-30,HIGH,2,2020-09-30 14:00:00+00:00,2020-09-30 14:05:00+00:00,356.1,351.02,0
ETHUSDT,external,2020-10-02,HIGH,1,2020-10-02 13:45:00+00:00,2020-10-02 13:50:00+00:00,343.4,334.01,0
ETHUSDT,external,2020-10-02,HIGH,2,2020-10-02 14:05:00+00:00,2020-10-02 14:10:00+00:00,343.4,334.01,0
ETHUSDT,external,2020-10-02,HIGH,3,2020-10-02 14:20:00+00:00,2020-10-02 14:25:00+00:00,343.4,334.01,0
ETHUSDT,external,2020-10-05,HIGH,1,2020-10-05 14:00:00+00:00,2020-10-05 14:05:00+00:00,354.2,349.5,0
ETHUSDT,external,2020-10-05,LOW,1,2020-10-05 18:25:00+00:00,2020-10-05 18:30:00+00:00,354.2,349.5,1
ETHUSDT,external,2020-10-07,HIGH,1,2020-10-07 15:20:00+00:00,2020-10-07 15:25:00+00:00,342.3,336.52,0
ETHUSDT,external,2020-10-07,HIGH,2,2020-10-07 15:30:00+00:00,2020-10-07 15:35:00+00:00,342.3,336.52,0
ETHUSDT,external,2020-10-07,HIGH,3,2020-10-07 19:10:00+00:00,2020-10-07 19:15:00+00:00,342.3,336.52,0
ETHUSDT,external,2020-10-13,LOW,1,2020-10-13 13:30:00+00:00,2020-10-13 13:35:00+00:00,387.54,378.67,0
ETHUSDT,external,2020-10-23,LOW,1,2020-10-23 15:00:00+00:00,2020-10-23 15:05:00+00:00,419.99,412.0,0
ETHUSDT,external,2020-10-28,LOW,1,2020-10-28 14:05:00+00:00,2020-10-28 14:10:00+00:00,398.71,385.24,0
ETHUSDT,external,2020-10-30,HIGH,1,2020-10-30 18:20:00+00:00,2020-10-30 18:25:00+00:00,384.0,373.03,0
ETHUSDT,external,2020-10-30,HIGH,2,2020-10-30 19:00:00+00:00,2020-10-30 19:05:00+00:00,384.0,373.03,0
ETHUSDT,external,2020-11-04,HIGH,1,2020-11-04 13:40:00+00:00,2020-11-04 13:45:00+00:00,384.29,376.65,0
ETHUSDT,external,2020-11-05,HIGH,1,2020-11-05 13:40:00+00:00,2020-11-05 13:45:00+00:00,411.49,395.89,0
ETHUSDT,external,2020-11-11,HIGH,1,2020-11-11 16:05:00+00:00,2020-11-11 16:10:00+00:00,465.0,455.67,0
ETHUSDT,external,2020-11-12,LOW,1,2020-11-12 14:45:00+00:00,2020-11-12 14:50:00+00:00,470.83,455.55,0
ETHUSDT,external,2020-11-13,HIGH,1,2020-11-13 13:30:00+00:00,2020-11-13 13:35:00+00:00,469.46,458.21,0
ETHUSDT,external,2020-11-16,HIGH,1,2020-11-16 13:40:00+00:00,2020-11-16 13:45:00+00:00,456.63,449.65,0
ETHUSDT,external,2020-11-16,HIGH,2,2020-11-16 13:50:00+00:00,2020-11-16 13:55:00+00:00,456.63,449.65,0
ETHUSDT,external,2020-11-18,LOW,1,2020-11-18 14:30:00+00:00,2020-11-18 14:35:00+00:00,483.33,472.96,0
ETHUSDT,external,2020-11-18,LOW,2,2020-11-18 14:50:00+00:00,2020-11-18 14:55:00+00:00,483.33,472.96,0
ETHUSDT,external,2020-11-19,HIGH,1,2020-11-19 13:30:00+00:00,2020-11-19 13:35:00+00:00,477.0,465.15,0
ETHUSDT,external,2020-11-19,HIGH,2,2020-11-19 13:50:00+00:00,2020-11-19 13:55:00+00:00,477.0,465.15,0
ETHUSDT,external,2020-11-19,HIGH,3,2020-11-19 14:00:00+00:00,2020-11-19 14:05:00+00:00,477.0,465.15,0
ETHUSDT,external,2020-11-19,HIGH,4,2020-11-19 14:50:00+00:00,2020-11-19 14:55:00+00:00,477.0,465.15,0
ETHUSDT,external,2020-11-20,HIGH,1,2020-11-20 14:10:00+00:00,2020-11-20 14:15:00+00:00,511.21,490.62,0
ETHUSDT,external,2020-11-25,LOW,1,2020-11-25 13:55:00+00:00,2020-11-25 14:00:00+00:00,605.5,593.0,0
ETHUSDT,external,2020-11-25,LOW,2,2020-11-25 14:10:00+00:00,2020-11-25 14:15:00+00:00,605.5,593.0,0
ETHUSDT,external,2020-12-03,HIGH,1,2020-12-03 15:45:00+00:00,2020-12-03 15:50:00+00:00,617.0,595.9,0
ETHUSDT,external,2020-12-15,HIGH,1,2020-12-15 18:55:00+00:00,2020-12-15 19:00:00+00:00,589.55,580.0,0
ETHUSDT,external,2020-12-17,HIGH,1,2020-12-17 16:05:00+00:00,2020-12-17 16:10:00+00:00,674.24,636.42,0
ETHUSDT,external,2020-12-18,LOW,1,2020-12-18 13:50:00+00:00,2020-12-18 13:55:00+00:00,665.85,643.08,0
ETHUSDT,external,2020-12-25,LOW,1,2020-12-25 15:55:00+00:00,2020-12-25 16:00:00+00:00,634.96,613.0,0
ETHUSDT,external,2020-12-25,LOW,2,2020-12-25 16:45:00+00:00,2020-12-25 16:50:00+00:00,634.96,613.0,0
ETHUSDT,external,2020-12-25,LOW,3,2020-12-25 16:55:00+00:00,2020-12-25 17:00:00+00:00,634.96,613.0,0
ETHUSDT,external,2020-12-29,LOW,1,2020-12-29 16:05:00+00:00,2020-12-29 16:10:00+00:00,741.18,710.61,0
ETHUSDT,external,2020-12-30,HIGH,1,2020-12-30 16:00:00+00:00,2020-12-30 16:05:00+00:00,738.46,717.52,0
ETHUSDT,external,2021-01-05,LOW,1,2021-01-05 14:00:00+00:00,2021-01-05 14:05:00+00:00,1059.0,1004.15,0
ETHUSDT,external,2021-01-05,LOW,2,2021-01-05 14:10:00+00:00,2021-01-05 14:15:00+00:00,1059.0,1004.15,0
ETHUSDT,external,2021-01-11,LOW,1,2021-01-11 13:30:00+00:00,2021-01-11 13:35:00+00:00,1149.73,1038.0,0
ETHUSDT,external,2021-01-12,LOW,1,2021-01-12 13:30:00+00:00,2021-01-12 13:35:00+00:00,1145.66,1065.0,0
ETHUSDT,external,2021-01-13,HIGH,1,2021-01-13 18:35:00+00:00,2021-01-13 18:40:00+00:00,1098.7,1045.54,0
ETHUSDT,external,2021-01-14,HIGH,1,2021-01-14 13:30:00+00:00,2021-01-14 13:35:00+00:00,1192.0,1143.67,0
ETHUSDT,external,2021-01-14,HIGH,2,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,1192.0,1143.67,0
ETHUSDT,external,2021-01-18,HIGH,1,2021-01-18 14:10:00+00:00,2021-01-18 14:15:00+00:00,1257.76,1210.97,0
ETHUSDT,external,2021-01-22,HIGH,1,2021-01-22 13:30:00+00:00,2021-01-22 13:35:00+00:00,1227.3,1113.76,0
ETHUSDT,external,2021-01-29,HIGH,1,2021-01-29 14:00:00+00:00,2021-01-29 14:05:00+00:00,1436.97,1295.92,0
ETHUSDT,external,2021-02-01,LOW,1,2021-02-01 15:10:00+00:00,2021-02-01 15:15:00+00:00,1348.67,1310.0,0
ETHUSDT,external,2021-02-03,HIGH,1,2021-02-03 13:30:00+00:00,2021-02-03 13:35:00+00:00,1569.58,1515.5,0
ETHUSDT,external,2021-02-04,LOW,1,2021-02-04 15:10:00+00:00,2021-02-04 15:15:00+00:00,1690.68,1571.11,0
ETHUSDT,external,2021-02-08,HIGH,1,2021-02-08 15:40:00+00:00,2021-02-08 15:45:00+00:00,1758.24,1627.11,0
ETHUSDT,external,2021-02-10,LOW,1,2021-02-10 15:45:00+00:00,2021-02-10 15:50:00+00:00,1848.0,1683.08,0
ETHUSDT,external,2021-02-19,LOW,1,2021-02-19 14:15:00+00:00,2021-02-19 14:20:00+00:00,1948.26,1916.03,0
ETHUSDT,external,2021-02-22,LOW,1,2021-02-22 13:50:00+00:00,2021-02-22 13:55:00+00:00,1891.88,1751.76,0
ETHUSDT,external,2021-02-23,HIGH,1,2021-02-23 15:45:00+00:00,2021-02-23 15:50:00+00:00,1601.51,1348.17,0
ETHUSDT,external,2021-03-01,HIGH,1,2021-03-01 14:30:00+00:00,2021-03-01 14:35:00+00:00,1541.0,1438.85,0
ETHUSDT,external,2021-03-05,HIGH,1,2021-03-05 13:30:00+00:00,2021-03-05 13:35:00+00:00,1497.8,1441.57,0
ETHUSDT,external,2021-03-08,HIGH,1,2021-03-08 13:30:00+00:00,2021-03-08 13:35:00+00:00,1734.29,1667.86,0
ETHUSDT,external,2021-03-08,HIGH,2,2021-03-08 13:50:00+00:00,2021-03-08 13:55:00+00:00,1734.29,1667.86,0
ETHUSDT,external,2021-03-09,HIGH,1,2021-03-09 13:45:00+00:00,2021-03-09 13:50:00+00:00,1843.6,1801.0,0
ETHUSDT,external,2021-03-16,LOW,1,2021-03-16 17:35:00+00:00,2021-03-16 17:40:00+00:00,1819.76,1767.51,0
ETHUSDT,external,2021-03-18,HIGH,1,2021-03-18 15:45:00+00:00,2021-03-18 15:50:00+00:00,1824.7,1782.07,0
ETHUSDT,external,2021-03-19,HIGH,1,2021-03-19 16:00:00+00:00,2021-03-19 16:05:00+00:00,1830.0,1786.26,0
ETHUSDT,external,2021-03-29,HIGH,1,2021-03-29 15:55:00+00:00,2021-03-29 16:00:00+00:00,1791.99,1705.69,0
ETHUSDT,external,2021-03-30,HIGH,1,2021-03-30 19:30:00+00:00,2021-03-30 19:35:00+00:00,1852.24,1806.0,0
ETHUSDT,external,2021-03-31,HIGH,1,2021-03-31 13:30:00+00:00,2021-03-31 13:35:00+00:00,1825.47,1771.85,0
ETHUSDT,external,2021-04-08,HIGH,1,2021-04-08 13:35:00+00:00,2021-04-08 13:40:00+00:00,2039.1,1985.64,0
ETHUSDT,external,2021-04-08,HIGH,2,2021-04-08 14:10:00+00:00,2021-04-08 14:15:00+00:00,2039.1,1985.64,0
ETHUSDT,external,2021-04-09,LOW,1,2021-04-09 14:25:00+00:00,2021-04-09 14:30:00+00:00,2104.83,2063.24,0
ETHUSDT,external,2021-04-09,LOW,2,2021-04-09 15:00:00+00:00,2021-04-09 15:05:00+00:00,2104.83,2063.24,0
ETHUSDT,external,2021-04-09,LOW,3,2021-04-09 15:25:00+00:00,2021-04-09 15:30:00+00:00,2104.83,2063.24,0
ETHUSDT,external,2021-04-12,LOW,1,2021-04-12 15:10:00+00:00,2021-04-12 15:15:00+00:00,2199.47,2120.0,0
ETHUSDT,external,2021-04-12,LOW,2,2021-04-12 15:55:00+00:00,2021-04-12 16:00:00+00:00,2199.47,2120.0,0
ETHUSDT,external,2021-04-16,LOW,1,2021-04-16 13:50:00+00:00,2021-04-16 13:55:00+00:00,2453.09,2330.48,0
ETHUSDT,external,2021-04-21,HIGH,1,2021-04-21 13:30:00+00:00,2021-04-21 13:35:00+00:00,2381.06,2238.96,0
ETHUSDT,external,2021-04-23,HIGH,1,2021-04-23 15:40:00+00:00,2021-04-23 15:45:00+00:00,2315.0,2110.0,0
ETHUSDT,external,2021-04-26,HIGH,1,2021-04-26 16:00:00+00:00,2021-04-26 16:05:00+00:00,2527.36,2423.41,0
ETHUSDT,external,2021-04-27,LOW,1,2021-04-27 13:40:00+00:00,2021-04-27 13:45:00+00:00,2587.03,2532.5,0
ETHUSDT,external,2021-04-28,HIGH,1,2021-04-28 18:10:00+00:00,2021-04-28 18:15:00+00:00,2737.64,2580.0,0
ETHUSDT,external,2021-04-29,LOW,1,2021-04-29 18:15:00+00:00,2021-04-29 18:20:00+00:00,2798.0,2706.3,0
ETHUSDT,external,2021-04-29,LOW,2,2021-04-29 18:40:00+00:00,2021-04-29 18:45:00+00:00,2798.0,2706.3,0
ETHUSDT,external,2021-05-03,LOW,1,2021-05-03 13:35:00+00:00,2021-05-03 13:40:00+00:00,3207.58,3116.1,0
ETHUSDT,external,2021-05-04,HIGH,1,2021-05-04 13:30:00+00:00,2021-05-04 13:35:00+00:00,3521.39,3279.0,0
ETHUSDT,external,2021-05-04,LOW,1,2021-05-04 15:15:00+00:00,2021-05-04 15:20:00+00:00,3521.39,3279.0,1
ETHUSDT,external,2021-05-11,LOW,1,2021-05-11 13:30:00+00:00,2021-05-11 13:35:00+00:00,4086.0,3907.0,0
ETHUSDT,external,2021-05-17,LOW,1,2021-05-17 13:30:00+00:00,2021-05-17 13:35:00+00:00,3578.75,3420.0,0
ETHUSDT,external,2021-05-24,HIGH,1,2021-05-24 14:25:00+00:00,2021-05-24 14:30:00+00:00,2468.09,2222.29,0
ETHUSDT,external,2021-05-27,HIGH,1,2021-05-27 14:25:00+00:00,2021-05-27 14:30:00+00:00,2867.37,2684.0,0
ETHUSDT,external,2021-06-02,HIGH,1,2021-06-02 13:30:00+00:00,2021-06-02 13:35:00+00:00,2749.44,2661.0,0
ETHUSDT,external,2021-06-03,LOW,1,2021-06-03 13:40:00+00:00,2021-06-03 13:45:00+00:00,2892.23,2771.0,0
ETHUSDT,external,2021-06-03,LOW,2,2021-06-03 14:15:00+00:00,2021-06-03 14:20:00+00:00,2892.23,2771.0,0
ETHUSDT,external,2021-06-17,LOW,1,2021-06-17 14:00:00+00:00,2021-06-17 14:05:00+00:00,2454.8,2369.04,0
ETHUSDT,external,2021-06-22,LOW,1,2021-06-22 13:40:00+00:00,2021-06-22 13:45:00+00:00,1945.35,1752.55,0
ETHUSDT,external,2021-06-28,HIGH,1,2021-06-28 15:05:00+00:00,2021-06-28 15:10:00+00:00,2083.63,1975.45,0
ETHUSDT,external,2021-06-29,HIGH,1,2021-06-29 13:30:00+00:00,2021-06-29 13:35:00+00:00,2216.78,2111.94,0
ETHUSDT,external,2021-06-30,LOW,1,2021-06-30 15:00:00+00:00,2021-06-30 15:05:00+00:00,2166.49,2104.47,0
ETHUSDT,external,2021-07-02,HIGH,1,2021-07-02 14:20:00+00:00,2021-07-02 14:25:00+00:00,2079.0,2016.43,0
ETHUSDT,external,2021-07-05,LOW,1,2021-07-05 17:30:00+00:00,2021-07-05 17:35:00+00:00,2307.0,2174.88,0
ETHUSDT,external,2021-07-09,HIGH,1,2021-07-09 13:30:00+00:00,2021-07-09 13:35:00+00:00,2143.0,2063.3,0
ETHUSDT,external,2021-07-09,HIGH,2,2021-07-09 14:00:00+00:00,2021-07-09 14:05:00+00:00,2143.0,2063.3,0
