partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,rr,variant,executed,skip_reason,entry_ts,entry_px,target_px,stop_px,exit_ts,exit_px,exit_reason,pnl
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:20:00+00:00,7980.73,7898.0,82.72999999999956,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-01-09 09:20:00+00:00,7885.79,,,,,,
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:20:00+00:00,7980.73,7898.0,82.72999999999956,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-01-09 09:20:00+00:00,7885.79,,,,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:40:00+00:00,8261.33,8131.93,129.39999999999964,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-01-11 04:40:00+00:00,8113.52,,,,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:40:00+00:00,8261.33,8131.93,129.39999999999964,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-01-11 04:40:00+00:00,8113.52,,,,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:40:00+00:00,8261.33,8131.93,129.39999999999964,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-01-11 04:40:00+00:00,8113.52,,,,,,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:55:00+00:00,8686.0,8601.0,85.0,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-01-20 12:55:00+00:00,8587.18,,,,,,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:55:00+00:00,8686.0,8601.0,85.0,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-01-20 12:55:00+00:00,8587.18,,,,,,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:55:00+00:00,8686.0,8601.0,85.0,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-01-20 12:55:00+00:00,8587.18,,,,,,
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 02:05:00+00:00,9599.0,9481.58,117.42000000000009,1.0,RR100,True,,2020-01-31 02:05:00+00:00,9477.92,9469.838,9486.002,2020-01-31 02:10:00+00:00,9469.838,TP_T10,0.026359369988360526
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 02:05:00+00:00,9599.0,9481.58,117.42000000000009,1.5,RR150,True,,2020-01-31 02:05:00+00:00,9477.92,9469.838,9483.308,2020-01-31 02:10:00+00:00,9469.838,TP_T10,0.026359369988360526
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 02:05:00+00:00,9599.0,9481.58,117.42000000000009,2.0,RR200,True,,2020-01-31 02:05:00+00:00,9477.92,9469.838,9481.961,2020-01-31 02:10:00+00:00,9469.838,TP_T10,0.026359369988360526
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:55:00+00:00,9421.4,9354.52,66.8799999999992,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-02-02 00:55:00+00:00,9346.0,,,,,,
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:55:00+00:00,9421.4,9354.52,66.8799999999992,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-02-02 00:55:00+00:00,9346.0,,,,,,
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:55:00+00:00,9421.4,9354.52,66.8799999999992,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-02-02 00:55:00+00:00,9346.0,,,,,,
external,SIDEWAYS,04-08,2020-02-04 04:00:00+00:00,2020-02-04 08:00:00+00:00,2020-02-04 05:30:00+00:00,9368.0,9271.18,96.81999999999972,1.0,RR100,True,,2020-02-04 05:30:00+00:00,9267.98,9261.498,9274.462,2020-02-04 05:40:00+00:00,9274.462,STOP,-0.7496986398330293
external,SIDEWAYS,04-08,2020-02-04 04:00:00+00:00,2020-02-04 08:00:00+00:00,2020-02-04 05:30:00+00:00,9368.0,9271.18,96.81999999999972,1.5,RR150,True,,2020-02-04 05:30:00+00:00,9267.98,9261.498,9272.301333333333,2020-02-04 05:35:00+00:00,9272.301333333333,STOP,-0.6331324265554269
external,SIDEWAYS,04-08,2020-02-04 04:00:00+00:00,2020-02-04 08:00:00+00:00,2020-02-04 05:30:00+00:00,9368.0,9271.18,96.81999999999972,2.0,RR200,True,,2020-02-04 05:30:00+00:00,9267.98,9261.498,9271.221,2020-02-04 05:35:00+00:00,9271.221,STOP,-0.5748493199165147
external,BULL,04-08,2020-02-07 04:00:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 06:00:00+00:00,9867.3,9762.0,105.29999999999929,1.0,RR100,False,NEXT_OPEN_RECLAIMED_L,2020-02-07 06:00:00+00:00,9763.82,,,,,,
external,BULL,04-08,2020-02-07 04:00:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 06:00:00+00:00,9867.3,9762.0,105.29999999999929,1.5,RR150,False,NEXT_OPEN_RECLAIMED_L,2020-02-07 06:00:00+00:00,9763.82,,,,,,
external,BULL,04-08,2020-02-07 04:00:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 06:00:00+00:00,9867.3,9762.0,105.29999999999929,2.0,RR200,False,NEXT_OPEN_RECLAIMED_L,2020-02-07 06:00:00+00:00,9763.82,,,,,,
external,SIDEWAYS,00-04,2020-02-11 00:00:00+00:00,2020-02-11 04:00:00+00:00,2020-02-11 00:45:00+00:00,9908.0,9825.88,82.1200000000008,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-02-11 00:45:00+00:00,9816.79,,,,,,
external,SIDEWAYS,00-04,2020-02-11 00:00:00+00:00,2020-02-11 04:00:00+00:00,2020-02-11 00:45:00+00:00,9908.0,9825.88,82.1200000000008,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-02-11 00:45:00+00:00,9816.79,,,,,,
external,SIDEWAYS,00-04,2020-02-11 00:00:00+00:00,2020-02-11 04:00:00+00:00,2020-02-11 00:45:00+00:00,9908.0,9825.88,82.1200000000008,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-02-11 00:45:00+00:00,9816.79,,,,,,
external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 12:00:00+00:00,10042.06,9942.0,100.05999999999948,1.0,RR100,False,NO_NEXT_WINDOW,,,,,,,,
external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 12:00:00+00:00,10042.06,9942.0,100.05999999999948,1.5,RR150,False,NO_NEXT_WINDOW,,,,,,,,
external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 12:00:00+00:00,10042.06,9942.0,100.05999999999948,2.0,RR200,False,NO_NEXT_WINDOW,,,,,,,,
external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 14:00:00+00:00,9802.59,9645.23,157.36000000000058,1.0,RR100,True,,2020-02-18 14:00:00+00:00,9635.98,9629.493999999999,9642.466,2020-02-18 14:05:00+00:00,9642.466,STOP,-0.7365511343942363
external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 14:00:00+00:00,9802.59,9645.23,157.36000000000058,1.5,RR150,True,,2020-02-18 14:00:00+00:00,9635.98,9629.493999999999,9640.304,2020-02-18 14:05:00+00:00,9640.304,STOP,-0.6243674229295278
external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 14:00:00+00:00,9802.59,9645.23,157.36000000000058,2.0,RR200,True,,2020-02-18 14:00:00+00:00,9635.98,9629.493999999999,9639.223,2020-02-18 14:05:00+00:00,9639.223,STOP,-0.5682755671971181
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:20:00+00:00,8932.31,8865.0,67.30999999999949,1.0,RR100,True,,2020-03-08 00:20:00+00:00,8860.86,8858.269,8863.451000000001,2020-03-08 00:25:00+00:00,8858.269,TP_T10,-0.2537952298083842
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:20:00+00:00,8932.31,8865.0,67.30999999999949,1.5,RR150,True,,2020-03-08 00:20:00+00:00,8860.86,8858.269,8862.587333333335,2020-03-08 00:25:00+00:00,8858.269,TP_T10,-0.2537952298083842
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:20:00+00:00,8932.31,8865.0,67.30999999999949,2.0,RR200,True,,2020-03-08 00:20:00+00:00,8860.86,8858.269,8862.1555,2020-03-08 00:25:00+00:00,8858.269,TP_T10,-0.2537952298083842
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 14:40:00+00:00,7996.28,7762.06,234.2199999999993,1.0,RR100,True,,2020-03-09 14:40:00+00:00,7751.96,7738.638000000001,7765.281999999999,2020-03-09 14:45:00+00:00,7765.281999999999,STOP,-1.2592665596829362
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 14:40:00+00:00,7996.28,7762.06,234.2199999999993,1.5,RR150,True,,2020-03-09 14:40:00+00:00,7751.96,7738.638000000001,7760.841333333333,2020-03-09 14:45:00+00:00,7760.841333333333,STOP,-0.9728443731219946
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 14:40:00+00:00,7996.28,7762.06,234.2199999999993,2.0,RR200,True,,2020-03-09 14:40:00+00:00,7751.96,7738.638000000001,7758.620999999999,2020-03-09 14:45:00+00:00,7758.620999999999,STOP,-0.8296332798414682
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:35:00+00:00,6790.75,6605.0,185.75,1.0,RR100,True,,2020-03-25 02:35:00+00:00,6588.91,6586.425,6591.3949999999995,2020-03-25 02:40:00+00:00,6591.3949999999995,STOP,-0.5885744379570564
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:35:00+00:00,6790.75,6605.0,185.75,1.5,RR150,True,,2020-03-25 02:35:00+00:00,6588.91,6586.425,6590.566666666667,2020-03-25 02:40:00+00:00,6590.566666666667,STOP,-0.525716291971445
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:35:00+00:00,6790.75,6605.0,185.75,2.0,RR200,True,,2020-03-25 02:35:00+00:00,6588.91,6586.425,6590.1525,2020-03-25 02:40:00+00:00,6590.1525,STOP,-0.49428721897852823
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:30:00+00:00,6893.4,6828.19,65.21000000000004,1.0,RR100,True,,2020-04-11 14:30:00+00:00,6827.02,6821.669,6832.371000000001,2020-04-11 14:35:00+00:00,6821.669,TP_T10,-0.008101338504917455
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:30:00+00:00,6893.4,6828.19,65.21000000000004,1.5,RR150,True,,2020-04-11 14:30:00+00:00,6827.02,6821.669,6830.587333333334,2020-04-11 14:35:00+00:00,6821.669,TP_T10,-0.008101338504917455
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:30:00+00:00,6893.4,6828.19,65.21000000000004,2.0,RR200,True,,2020-04-11 14:30:00+00:00,6827.02,6821.669,6829.695500000001,2020-04-11 14:35:00+00:00,6821.669,TP_T10,-0.008101338504917455
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,2020-04-17 14:50:00+00:00,7122.64,7023.0,99.64000000000031,1.0,RR100,True,,2020-04-17 14:50:00+00:00,7014.33,7013.036,7015.624,2020-04-17 14:55:00+00:00,7015.624,STOP,-0.4922397434964806
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,2020-04-17 14:50:00+00:00,7122.64,7023.0,99.64000000000031,1.5,RR150,True,,2020-04-17 14:50:00+00:00,7014.33,7013.036,7015.192666666667,2020-04-17 14:55:00+00:00,7015.192666666667,STOP,-0.4614931623310611
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,2020-04-17 14:50:00+00:00,7122.64,7023.0,99.64000000000031,2.0,RR200,True,,2020-04-17 14:50:00+00:00,7014.33,7013.036,7014.977,2020-04-17 14:55:00+00:00,7014.977,STOP,-0.4461198717482958
external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,2020-05-01 14:40:00+00:00,9065.0,8755.0,310.0,1.0,RR100,True,,2020-05-01 14:40:00+00:00,8743.93,8724.0,8763.86,2020-05-01 14:45:00+00:00,8763.86,STOP,-1.5396477327700882
external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,2020-05-01 14:40:00+00:00,9065.0,8755.0,310.0,1.5,RR150,True,,2020-05-01 14:40:00+00:00,8743.93,8724.0,8757.216666666667,2020-05-01 14:45:00+00:00,8757.216666666667,STOP,-1.1597651551800587
external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,2020-05-01 14:40:00+00:00,9065.0,8755.0,310.0,2.0,RR200,True,,2020-05-01 14:40:00+00:00,8743.93,8724.0,8753.895,2020-05-01 14:45:00+00:00,8753.895,STOP,-0.9698238663850441
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08 06:25:00+00:00,10045.03,9833.34,211.6900000000005,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-05-08 06:25:00+00:00,9808.39,,,,,,
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08 06:25:00+00:00,10045.03,9833.34,211.6900000000005,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-05-08 06:25:00+00:00,9808.39,,,,,,
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08 06:25:00+00:00,10045.03,9833.34,211.6900000000005,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-05-08 06:25:00+00:00,9808.39,,,,,,
external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,2020-05-09 11:40:00+00:00,9888.0,9577.71,310.2900000000009,1.0,RR100,True,,2020-05-09 11:40:00+00:00,9562.21,9546.680999999999,9577.739,2020-05-09 11:45:00+00:00,9577.739,STOP,-1.21199848152258
external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,2020-05-09 11:40:00+00:00,9888.0,9577.71,310.2900000000009,1.5,RR150,True,,2020-05-09 11:40:00+00:00,9562.21,9546.680999999999,9572.562666666667,2020-05-09 11:45:00+00:00,9572.562666666667,STOP,-0.9413323210150534
external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,2020-05-09 11:40:00+00:00,9888.0,9577.71,310.2900000000009,2.0,RR200,True,,2020-05-09 11:40:00+00:00,9562.21,9546.680999999999,9569.9745,2020-05-09 11:45:00+00:00,9569.9745,STOP,-0.8059992407613455
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,2020-05-09 22:15:00+00:00,9804.9,9682.0,122.89999999999964,1.0,RR100,True,,2020-05-09 22:15:00+00:00,9673.15,9669.71,9676.59,2020-05-09 22:20:00+00:00,9669.71,TP_T10,-0.22218822203727806
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,2020-05-09 22:15:00+00:00,9804.9,9682.0,122.89999999999964,1.5,RR150,True,,2020-05-09 22:15:00+00:00,9673.15,9669.71,9675.443333333333,2020-05-09 22:20:00+00:00,9669.71,TP_T10,-0.22218822203727806
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,2020-05-09 22:15:00+00:00,9804.9,9682.0,122.89999999999964,2.0,RR200,True,,2020-05-09 22:15:00+00:00,9673.15,9669.71,9674.869999999999,2020-05-09 22:20:00+00:00,9669.71,TP_T10,-0.22218822203727806
external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,2020-05-10 15:40:00+00:00,8900.2,8656.55,243.65000000000143,1.0,RR100,True,,2020-05-10 15:40:00+00:00,8653.12,8632.185,8674.055000000002,2020-05-10 15:45:00+00:00,8674.055000000002,STOP,-1.6096792833106162
external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,2020-05-10 15:40:00+00:00,8900.2,8656.55,243.65000000000143,1.5,RR150,True,,2020-05-10 15:40:00+00:00,8653.12,8632.185,8667.076666666668,2020-05-10 15:45:00+00:00,8667.076666666668,STOP,-1.2064528555403737
external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,2020-05-10 15:40:00+00:00,8900.2,8656.55,243.65000000000143,2.0,RR200,True,,2020-05-10 15:40:00+00:00,8653.12,8632.185,8663.587500000001,2020-05-10 15:45:00+00:00,8663.587500000001,STOP,-1.0048396416552525
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 05:00:00+00:00,8800.0,8656.19,143.8099999999995,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-05-11 05:00:00+00:00,8633.38,,,,,,
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 05:00:00+00:00,8800.0,8656.19,143.8099999999995,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-05-11 05:00:00+00:00,8633.38,,,,,,
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 05:00:00+00:00,8800.0,8656.19,143.8099999999995,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-05-11 05:00:00+00:00,8633.38,,,,,,
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 09:05:00+00:00,8729.38,8610.42,118.95999999999913,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-05-11 09:05:00+00:00,8591.74,,,,,,
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 09:05:00+00:00,8729.38,8610.42,118.95999999999913,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-05-11 09:05:00+00:00,8591.74,,,,,,
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 09:05:00+00:00,8729.38,8610.42,118.95999999999913,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-05-11 09:05:00+00:00,8591.74,,,,,,
external,BULL,20-00,2020-05-29 20:00:00+00:00,2020-05-30 00:00:00+00:00,2020-05-29 21:40:00+00:00,9450.0,9390.05,59.95000000000073,1.0,RR100,True,,2020-05-29 21:40:00+00:00,9388.86,9384.054999999998,9393.665000000003,2020-05-29 21:55:00+00:00,9384.054999999998,TP_T10,-0.1441116386865945
external,BULL,20-00,2020-05-29 20:00:00+00:00,2020-05-30 00:00:00+00:00,2020-05-29 21:40:00+00:00,9450.0,9390.05,59.95000000000073,1.5,RR150,True,,2020-05-29 21:40:00+00:00,9388.86,9384.054999999998,9392.063333333335,2020-05-29 21:45:00+00:00,9392.063333333335,STOP,-0.5705922408755667
external,BULL,20-00,2020-05-29 20:00:00+00:00,2020-05-30 00:00:00+00:00,2020-05-29 21:40:00+00:00,9450.0,9390.05,59.95000000000073,2.0,RR200,True,,2020-05-29 21:40:00+00:00,9388.86,9384.054999999998,9391.2625,2020-05-29 21:45:00+00:00,9391.2625,STOP,-0.5279441806566473
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:40:00+00:00,9368.32,9130.0,238.3199999999997,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-06-15 05:40:00+00:00,9099.86,,,,,,
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:40:00+00:00,9368.32,9130.0,238.3199999999997,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-06-15 05:40:00+00:00,9099.86,,,,,,
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:40:00+00:00,9368.32,9130.0,238.3199999999997,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-06-15 05:40:00+00:00,9099.86,,,,,,
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:30:00+00:00,9533.8,9473.28,60.51999999999862,1.0,RR100,True,,2020-06-17 01:30:00+00:00,9470.45,9467.228000000001,9473.672,2020-06-17 01:35:00+00:00,9467.228000000001,TP_T10,-0.22989192699395222
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:30:00+00:00,9533.8,9473.28,60.51999999999862,1.5,RR150,True,,2020-06-17 01:30:00+00:00,9470.45,9467.228000000001,9472.598,2020-06-17 01:35:00+00:00,9467.228000000001,TP_T10,-0.22989192699395222
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:30:00+00:00,9533.8,9473.28,60.51999999999862,2.0,RR200,True,,2020-06-17 01:30:00+00:00,9470.45,9467.228000000001,9472.061000000002,2020-06-17 01:35:00+00:00,9467.228000000001,TP_T10,-0.22989192699395222
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 13:05:00+00:00,9178.0,9119.2,58.79999999999927,1.0,RR100,True,,2020-06-30 13:05:00+00:00,9115.32,9113.320000000002,9117.319999999998,2020-06-30 13:10:00+00:00,9113.320000000002,TP_T10,-0.2902945809912124
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 13:05:00+00:00,9178.0,9119.2,58.79999999999927,1.5,RR150,True,,2020-06-30 13:05:00+00:00,9115.32,9113.320000000002,9116.653333333332,2020-06-30 13:10:00+00:00,9113.320000000002,TP_T10,-0.2902945809912124
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 13:05:00+00:00,9178.0,9119.2,58.79999999999927,2.0,RR200,True,,2020-06-30 13:05:00+00:00,9115.32,9113.320000000002,9116.32,2020-06-30 13:10:00+00:00,9113.320000000002,TP_T10,-0.2902945809912124
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 07:10:00+00:00,9380.0,9256.1,123.89999999999964,1.0,RR100,True,,2020-07-07 07:10:00+00:00,9254.3,9243.710000000001,9264.889999999998,2020-07-07 07:35:00+00:00,9243.710000000001,TP_T10,0.17216645235180772
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 07:10:00+00:00,9380.0,9256.1,123.89999999999964,1.5,RR150,True,,2020-07-07 07:10:00+00:00,9254.3,9243.710000000001,9261.359999999999,2020-07-07 07:35:00+00:00,9243.710000000001,TP_T10,0.17216645235180772
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 07:10:00+00:00,9380.0,9256.1,123.89999999999964,2.0,RR200,True,,2020-07-07 07:10:00+00:00,9254.3,9243.710000000001,9259.594999999998,2020-07-07 07:15:00+00:00,9259.594999999998,STOP,-0.6860832261758484
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:45:00+00:00,9466.0,9413.8,52.20000000000073,1.0,RR100,True,,2020-07-09 00:45:00+00:00,9412.32,9408.58,9416.06,2020-07-09 00:50:00+00:00,9408.58,TP_T10,-0.20132422187090182
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:45:00+00:00,9466.0,9413.8,52.20000000000073,1.5,RR150,True,,2020-07-09 00:45:00+00:00,9412.32,9408.58,9414.813333333334,2020-07-09 00:50:00+00:00,9408.58,TP_T10,-0.20132422187090182
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:45:00+00:00,9466.0,9413.8,52.20000000000073,2.0,RR200,True,,2020-07-09 00:45:00+00:00,9412.32,9408.58,9414.189999999999,2020-07-09 00:50:00+00:00,9408.58,TP_T10,-0.20132422187090182
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:50:00+00:00,11337.0,11206.0,131.0,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-08-04 11:50:00+00:00,11168.0,,,,,,
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:50:00+00:00,11337.0,11206.0,131.0,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-08-04 11:50:00+00:00,11168.0,,,,,,
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:50:00+00:00,11337.0,11206.0,131.0,2.0,RR200,False,TARGET_ALREADY_PASSED,2020-08-04 11:50:00+00:00,11168.0,,,,,,
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:55:00+00:00,11813.0,11616.16,196.8400000000001,1.0,RR100,True,,2020-08-06 04:55:00+00:00,11606.01,11596.476,11615.544,2020-08-06 05:00:00+00:00,11615.544,STOP,-0.8107354723974499
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:55:00+00:00,11813.0,11616.16,196.8400000000001,1.5,RR150,True,,2020-08-06 04:55:00+00:00,11606.01,11596.476,11612.366,2020-08-06 05:00:00+00:00,11612.366,STOP,-0.6738236482650036
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:55:00+00:00,11813.0,11616.16,196.8400000000001,2.0,RR200,True,,2020-08-06 04:55:00+00:00,11606.01,11596.476,11610.777,2020-08-06 05:00:00+00:00,11610.777,STOP,-0.605367736198725
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:20:00+00:00,11855.0,11688.01,166.98999999999978,1.0,RR100,False,TARGET_ALREADY_PASSED,2020-08-07 14:20:00+00:00,11620.19,,,,,,
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:20:00+00:00,11855.0,11688.01,166.98999999999978,1.5,RR150,False,TARGET_ALREADY_PASSED,2020-08-07 14:20:00+00:00,11620.19,,,,,,
