event_ts,utc_date,session,session_wib,side,manip_side,acc_high,acc_low,manip_open,manip_high,manip_low,manip_close,displacement_ok,fvg,fvg_low,fvg_high,baseline_entry_idx,baseline_entry_ts,baseline_entry,baseline_signed1h,baseline_signed3h,fvg_entry_idx,fvg_entry_ts,fvg_entry,fvg_signed1h,fvg_signed3h,fill,fill_idx,fill_ts,entry,fvg_stop_valid,fvg_stop,fvg_risk,target,target_dist,net_rr,rr_ok,outcome,net_ret,pnl,control_manip_risk,control_rr_ok
2021-04-18 07:00:00+00:00,2021-04-18,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,56456.53,53909.23,55788.47,56559.4,55763.6,56216.8,True,True,55339.68,55763.6,11360,2021-04-18 08:00:00+00:00,56216.96,0.020580444051047975,0.0273719888090711,11362.0,2021-04-18 10:00:00+00:00,55022.99,0.006266471523993844,0.0010617380116928476,True,11362.0,2021-04-18 10:00:00+00:00,55339.68,True,55763.6,0.007660326189092496,53909.23,0.02584854122756035,2.6580430352527142,True,TP,0.02434854122756035,12.174270613780175,0.022040604499339374,True
2021-04-20 07:00:00+00:00,2021-04-20,LONDON_OPEN,14:00,LONG,LOW_SWEEP,55458.32,53520.21,53882.61,54454.26,53330.82,54435.0,True,True,54454.26,54800.0,11408,2021-04-20 08:00:00+00:00,54433.67,0.014996784159510224,0.027544165219798744,11410.0,2021-04-20 10:00:00+00:00,54929.99,0.018259788505331942,0.016507558075288253,True,11415.0,2021-04-20 15:00:00+00:00,54800.0,True,54454.26,0.0063091240875912035,55458.32,0.012013138686131382,1.3462634948824659,True,TP,0.010513138686131383,5.256569343065691,0.026809854014598546,False
2021-05-13 07:00:00+00:00,2021-05-13,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,51334.26,50301.71,51320.05,51358.0,50670.1,50893.36,True,True,50438.5,50670.1,11960,2021-05-13 08:00:00+00:00,50893.36,0.015983617509238934,0.03276183769356156,11962.0,2021-05-13 10:00:00+00:00,49298.4,0.0014686075004463062,-0.01805413563117675,True,11965.0,2021-05-13 13:00:00+00:00,50438.5,True,50670.1,0.004591730523310538,50301.71,0.0027120156229864267,0.19896080733521343,False,,,,0.018230121831537417,False
2021-05-16 00:00:00+00:00,2021-05-16,ASIA_OPEN,07:00,LONG,LOW_SWEEP,48800.0,46584.32,46794.62,47739.66,46481.14,47313.51,True,True,47739.66,47983.11,12025,2021-05-16 01:00:00+00:00,47315.13,0.01636326477386829,0.023689462546124362,12027.0,2021-05-16 03:00:00+00:00,48168.43,0.00555488314649244,0.0009628713246414566,True,12027.0,2021-05-16 03:00:00+00:00,47983.11,True,47739.66,0.0050736602942159665,48800.0,0.017024532173925355,2.3616267770309163,True,TP,0.015524532173925356,7.762266086962677,0.031302056077649014,False
2021-05-17 00:00:00+00:00,2021-05-17,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,46500.0,43920.0,46429.28,46655.0,45504.83,45577.77,True,True,45298.89,45504.83,12049,2021-05-17 01:00:00+00:00,45576.24,0.014332906795295086,0.05672802319805226,12051.0,2021-05-17 03:00:00+00:00,44550.01,0.03499931874313833,0.006713129806255935,True,12054.0,2021-05-17 06:00:00+00:00,45298.89,True,45504.83,0.004546248263478472,43920.0,0.030439818724034947,4.786409267849937,True,SL,-0.006046248263478472,-3.023124131739236,0.02993693664458446,False
2021-05-19 00:00:00+00:00,2021-05-19,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,43521.26,42268.0,42882.54,43615.93,42508.94,42634.59,True,True,41326.57,42508.94,12097,2021-05-19 01:00:00+00:00,42634.86,0.0412598985900271,0.046899649723254555,12099.0,2021-05-19 03:00:00+00:00,40332.45,-0.007508842135798943,0.026334130458228966,False,,,,False,,,,,,False,,,,,False
2021-06-22 00:00:00+00:00,2021-06-22,ASIA_OPEN,07:00,LONG,LOW_SWEEP,32563.1,31250.51,31606.0,31890.0,31150.0,31773.43,True,True,31890.0,32337.27,12913,2021-06-22 01:00:00+00:00,31773.43,0.026133470638832534,0.03849537176187767,12915.0,2021-06-22 03:00:00+00:00,32892.44,0.0031654690257090223,-0.009773674437044022,True,12920.0,2021-06-22 08:00:00+00:00,32337.27,True,31890.0,0.013831408773838993,32563.1,0.006983582720495519,0.35766985287435044,False,,,,0.03671522054892081,False
2021-06-24 00:00:00+00:00,2021-06-24,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,33770.3,32976.79,33650.0,33851.4,33150.0,33179.32,True,True,32867.64,33150.0,12961,2021-06-24 01:00:00+00:00,33179.32,0.01605759250038874,0.018065771088738414,12963.0,2021-06-24 03:00:00+00:00,32487.35,-0.0028491089608724263,-0.0145059538558856,True,12965.0,2021-06-24 05:00:00+00:00,32867.64,False,,,,,,False,,,,,False
2021-07-20 00:00:00+00:00,2021-07-20,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,30960.0,30685.36,30823.62,31050.0,30735.0,30788.03,True,True,30675.0,30735.0,13585,2021-07-20 01:00:00+00:00,30788.02,0.005646676856777444,0.039141198427180446,13587.0,2021-07-20 03:00:00+00:00,30174.03,0.019589362110397635,0.01542021400522231,False,,,,False,,,,,,False,,,,,False
2021-08-02 07:00:00+00:00,2021-08-02,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,40333.0,39570.55,40253.66,40450.0,40000.0,40099.99,True,True,39700.0,40000.0,13904,2021-08-02 08:00:00+00:00,40097.47,0.013925068090330894,0.009896634376183933,13906.0,2021-08-02 10:00:00+00:00,39622.82,-0.001964019723987409,0.009256029732361282,True,13906.0,2021-08-02 10:00:00+00:00,39700.0,True,40000.0,0.007556675062972292,39570.55,0.003260705289672471,0.19440967876511497,False,,,,0.018891687657430732,False
2021-08-08 13:00:00+00:00,2021-08-08,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,45150.0,44100.0,45003.04,45197.89,44535.93,44757.96,True,True,44199.0,44535.93,14054,2021-08-08 14:00:00+00:00,44757.96,0.01834243562485871,0.02290855079185905,14056.0,2021-08-08 16:00:00+00:00,43998.89,0.006051743578076585,0.008480213932669733,True,14056.0,2021-08-08 16:00:00+00:00,44199.0,True,44535.93,0.007623023145320037,44100.0,0.002239869680309509,0.08109917825748915,False,,,,0.02259983257539762,False
2021-08-12 00:00:00+00:00,2021-08-12,ASIA_OPEN,07:00,LONG,LOW_SWEEP,46389.29,45520.06,45522.13,45880.0,45363.45,45754.64,True,True,45880.0,45911.82,14137,2021-08-12 01:00:00+00:00,45754.63,0.005078830273570256,0.004019483929823098,14139.0,2021-08-12 03:00:00+00:00,46213.38,-0.005947195379346737,-0.02303423813622807,True,14139.0,2021-08-12 03:00:00+00:00,45911.82,True,45880.0,0.0006930677111035831,46389.29,0.010399718416738896,4.058113833731303,True,SL,-0.002193067711103583,-1.0965338555517916,0.01194398305273027,False
2021-08-17 00:00:00+00:00,2021-08-17,ASIA_OPEN,07:00,LONG,LOW_SWEEP,46350.0,45733.61,45926.23,46108.6,45240.0,45788.55,True,True,46108.6,46165.0,14257,2021-08-17 01:00:00+00:00,45788.7,0.011247971661130451,0.013920901881905534,14259.0,2021-08-17 03:00:00+00:00,46451.27,-0.0005414276078995472,-0.008344658822029949,True,14261.0,2021-08-17 05:00:00+00:00,46165.0,True,46108.6,0.0012217047546843162,46350.0,0.004007364886819019,0.921247935693099,False,,,,0.020036824434095095,False
2021-08-17 07:00:00+00:00,2021-08-17,LONDON_OPEN,14:00,LONG,LOW_SWEEP,46599.0,45750.45,45772.0,46035.0,45657.0,45959.99,True,True,46035.0,46197.2,14264,2021-08-17 08:00:00+00:00,45959.99,0.005709531268392354,0.014730420959621737,14266.0,2021-08-17 10:00:00+00:00,46854.76,-0.004647553418265393,-0.004005356126037252,True,14270.0,2021-08-17 14:00:00+00:00,46197.2,True,46035.0,0.003511035300840681,46599.0,0.008697496817989033,1.436329298414948,True,SL,-0.005011035300840681,-2.5055176504203405,0.011693349380481872,False
2021-08-27 13:00:00+00:00,2021-08-27,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,47795.13,47190.04,47357.85,47387.22,47022.97,47289.65,True,True,47387.22,48150.0,14510,2021-08-27 14:00:00+00:00,47289.15,0.018204175799311217,0.01890623959195703,14512.0,2021-08-27 16:00:00+00:00,48199.56,-0.0003392147148231217,0.0026645471452435565,True,14512.0,2021-08-27 16:00:00+00:00,48150.0,False,,,,,,False,,,,,False
2021-09-03 07:00:00+00:00,2021-09-03,LONDON_OPEN,14:00,LONG,LOW_SWEEP,49779.0,49345.0,49447.69,49619.99,49262.0,49353.7,True,True,49619.99,49849.5,14672,2021-09-03 08:00:00+00:00,49353.7,0.014019009719635989,0.011146884630736986,14674.0,2021-09-03 10:00:00+00:00,50137.86,-0.00466753068439707,0.010882395060339611,True,14674.0,2021-09-03 10:00:00+00:00,49849.5,False,,,,,,False,,,,,False
2021-09-12 07:00:00+00:00,2021-09-12,LONDON_OPEN,14:00,LONG,LOW_SWEEP,45499.0,45120.07,45159.42,45396.19,45048.51,45364.48,True,True,45396.19,45860.0,14888,2021-09-12 08:00:00+00:00,45364.48,0.016922050026805024,0.012907014474760725,14890.0,2021-09-12 10:00:00+00:00,45877.67,0.001576583989553182,0.0026921593882165418,True,14890.0,2021-09-12 10:00:00+00:00,45860.0,False,,,,,,False,,,,,False
2021-09-16 07:00:00+00:00,2021-09-16,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,48480.0,47574.77,48337.34,48488.0,48306.52,48320.0,True,True,48265.0,48306.52,14984,2021-09-16 08:00:00+00:00,48319.99,0.005147145104955508,0.010367758768161983,14986.0,2021-09-16 10:00:00+00:00,47901.89,0.0017299943697420828,-0.0026744247460799286,False,,,,False,,,,,,False,,,,,False
2021-09-28 13:00:00+00:00,2021-09-28,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,42150.0,41600.0,41818.44,42566.85,41770.22,41983.96,True,True,41668.4,41770.22,15278,2021-09-28 14:00:00+00:00,41983.95,0.010966809935701649,0.01751121559548341,15280.0,2021-09-28 16:00:00+00:00,41443.37,0.004695805384552498,-0.00254853792054055,True,15282.0,2021-09-28 18:00:00+00:00,41668.4,True,41770.22,0.002443578347140752,41600.0,0.001641531712280804,0.035889159494807525,False,,,,0.021561903024834097,False
2021-10-10 00:00:00+00:00,2021-10-10,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,55188.61,54573.99,54960.79,55237.95,54826.25,54929.14,True,True,54799.0,54826.25,15553,2021-10-10 01:00:00+00:00,54929.14,0.009401203077273768,-0.0026809085305177227,15555.0,2021-10-10 03:00:00+00:00,54652.62,-0.007754065587340486,-0.01932734423345117,True,15555.0,2021-10-10 03:00:00+00:00,54799.0,True,54826.25,0.0004972718480264238,54573.99,0.004106096826584464,1.3048282982407438,True,SL,-0.001997271848026424,-0.998635924013212,0.008010182667566873,False
2021-10-12 13:00:00+00:00,2021-10-12,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,57398.77,56707.43,56901.3,57478.99,56869.0,56981.2,True,True,56663.84,56869.0,15614,2021-10-12 14:00:00+00:00,56981.21,0.009863251412176033,0.01776515451321581,15616.0,2021-10-12 16:00:00+00:00,56352.17,0.006800802879463164,0.012875635490168347,False,,,,False,,,,,,False,,,,,False
2021-10-26 07:00:00+00:00,2021-10-26,LONDON_OPEN,14:00,LONG,LOW_SWEEP,62883.64,62272.01,62424.67,62550.0,62244.87,62495.28,True,True,62550.0,62656.0,15944,2021-10-26 08:00:00+00:00,62495.36,0.006314708803981661,0.00901890956384599,15946.0,2021-10-26 10:00:00+00:00,62732.91,0.005198069083675483,-0.002807139027984018,True,15946.0,2021-10-26 10:00:00+00:00,62656.0,True,62550.0,0.0016917773237997958,62883.64,0.0036331716036772125,0.6683334666773313,False,,,,0.006561701991828354,False
2021-11-05 13:00:00+00:00,2021-11-05,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,61872.03,61200.0,61543.43,62000.0,61477.09,61833.41,True,True,61374.85,61477.09,16190,2021-11-05 14:00:00+00:00,61833.41,0.008458372261856528,0.014343701891906147,16192.0,2021-11-05 16:00:00+00:00,60832.8,-0.0018688930971448858,-0.0070884457069213536,True,16194.0,2021-11-05 18:00:00+00:00,61374.85,True,61477.09,0.001665828918522782,61200.0,0.002848886799723316,0.42607697207868217,False,,,,0.010185768274790105,False
2021-11-14 13:00:00+00:00,2021-11-14,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,64785.0,64210.4,64624.39,64832.74,64534.49,64669.49,True,True,64387.46,64534.49,16406,2021-11-14 14:00:00+00:00,64669.48,0.004361098929510532,0.013766153678675064,16408.0,2021-11-14 16:00:00+00:00,64117.84,0.005281057502872777,0.0006959061627777041,True,16410.0,2021-11-14 18:00:00+00:00,64387.46,True,64534.49,0.002283519182151289,64210.4,0.0027499143466755433,0.33035760795716346,False,,,,0.006915632329649265,False
2021-12-03 13:00:00+00:00,2021-12-03,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,57382.98,56719.61,56846.24,57670.0,56761.3,56912.35,True,True,56390.0,56761.3,16862,2021-12-03 14:00:00+00:00,56912.35,0.010878833855920589,0.0326788473854972,16864.0,2021-12-03 16:00:00+00:00,56026.67,0.017387255034075788,0.019845905530348373,False,,,,False,,,,,,False,,,,,False
2021-12-15 07:00:00+00:00,2021-12-15,LONDON_OPEN,14:00,LONG,LOW_SWEEP,48431.21,48000.0,48050.09,48339.0,47913.77,48200.0,True,True,48339.0,48380.0,17144,2021-12-15 08:00:00+00:00,48199.99,0.007589213192782829,0.0009817429422702695,17146.0,2021-12-15 10:00:00+00:00,48491.41,-0.0050338812585570825,-0.018536891379318576,True,17146.0,2021-12-15 10:00:00+00:00,48380.0,True,48339.0,0.000847457627118644,48431.21,0.0010584952459693907,-0.18807783745708267,False,,,,0.009636833402232394,False
2021-12-29 13:00:00+00:00,2021-12-29,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,47983.35,46596.9,46810.01,47450.0,46559.46,47386.82,True,True,47450.0,47715.0,17486,2021-12-29 14:00:00+00:00,47386.82,0.008883482791206543,0.00706926525139262,17488.0,2021-12-29 16:00:00+00:00,47941.37,-0.004579760653481646,-0.008887522404970927,True,17488.0,2021-12-29 16:00:00+00:00,47715.0,True,47450.0,0.005553809074714451,47983.35,0.005624017604526848,0.5846511524262931,False,,,,0.02421754165356808,False
2021-12-31 07:00:00+00:00,2021-12-31,LONDON_OPEN,14:00,LONG,LOW_SWEEP,47545.0,47114.03,47367.18,47435.98,46828.7,47168.94,True,True,47435.98,48203.41,17528,2021-12-31 08:00:00+00:00,47168.94,0.02666097648155752,0.017873838165538558,17530.0,2021-12-31 10:00:00+00:00,48279.0,-0.005529733424470273,-0.006234801880734886,True,17530.0,2021-12-31 10:00:00+00:00,48203.41,False,,,,,,False,,,,,False
2022-01-22 13:00:00+00:00,2022-01-22,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,35930.16,33950.0,35744.45,36181.08,35500.0,35572.97,True,True,35311.67,35500.0,18062,2022-01-22 14:00:00+00:00,35572.97,0.01588144031830918,0.013716313256947665,18064.0,2022-01-22 16:00:00+00:00,34829.93,-0.007324447680486346,0.012933703857573198,True,18064.0,2022-01-22 16:00:00+00:00,35311.67,True,35500.0,0.005333364295713053,33950.0,0.03856147273691667,5.423605581831395,True,SL,-0.006833364295713053,-3.4166821478565264,0.024621038880347588,True
2022-01-26 07:00:00+00:00,2022-01-26,LONDON_OPEN,14:00,LONG,LOW_SWEEP,37973.78,37175.74,37283.99,37360.0,37125.0,37321.95,True,True,37360.0,37541.0,18152,2022-01-26 08:00:00+00:00,37321.96,0.006695789824542997,0.01577275148464863,18154.0,2022-01-26 10:00:00+00:00,37620.0,0.007725412014885524,0.003123338649654528,True,18154.0,2022-01-26 10:00:00+00:00,37541.0,True,37360.0,0.00482139527449988,37973.78,0.01152819583921576,1.5863896187078959,True,TP,0.01002819583921576,5.01409791960788,0.011081217868463812,False
2022-01-28 00:00:00+00:00,2022-01-28,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,37200.0,35513.13,37131.0,37451.0,37038.13,37129.08,True,True,36974.0,37038.13,18193,2022-01-28 01:00:00+00:00,37129.08,0.007172545077874348,-0.005730279338997724,18195.0,2022-01-28 03:00:00+00:00,36928.65,-0.011188873679378819,-0.00724126118880597,True,18195.0,2022-01-28 03:00:00+00:00,36974.0,True,37038.13,0.0017344620544165463,35513.13,0.039510737274841855,11.751795703690357,True,SL,-0.0032344620544165464,-1.6172310272082733,0.012900957429545086,True
2022-01-31 13:00:00+00:00,2022-01-31,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,37400.0,36820.0,37063.91,37325.61,36800.0,37225.71,True,True,37325.61,37482.37,18278,2022-01-31 14:00:00+00:00,37225.71,0.006939558708215499,0.02898292604761621,18280.0,2022-01-31 16:00:00+00:00,37694.46,0.016186994056951676,0.019949085356309793,False,,,,False,,,,,,False,,,,,False
2022-02-21 13:00:00+00:00,2022-02-21,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,38974.7,37314.5,37523.6,37694.2,37171.2,37538.5,True,True,37694.2,38601.0,18782,2022-02-21 14:00:00+00:00,37538.4,0.02968426997421303,0.030390213754448725,18784.0,2022-02-21 16:00:00+00:00,38804.5,-0.003229006945070889,-0.027911711270599993,True,18785.0,2022-02-21 17:00:00+00:00,38601.0,True,37694.2,0.02349161938809883,38974.7,0.009681096344654208,0.3273535907221002,False,,,,0.03704049117898508,False
2022-02-22 07:00:00+00:00,2022-02-22,LONDON_OPEN,14:00,LONG,LOW_SWEEP,37250.0,36534.1,36842.3,36968.8,36500.0,36748.6,True,True,36968.8,36977.0,18800,2022-02-22 08:00:00+00:00,36748.7,0.009047939110771175,0.02541042268161875,18802.0,2022-02-22 10:00:00+00:00,37112.6,0.015355970748478942,0.013717713121689012,False,,,,False,,,,,,False,,,,,False
2022-02-23 13:00:00+00:00,2022-02-23,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,39148.0,38717.2,38995.0,39250.0,38864.1,38935.4,True,True,38656.3,38864.1,18830,2022-02-23 14:00:00+00:00,38935.3,0.0075766720687910905,0.007943948036871484,18832.0,2022-02-23 16:00:00+00:00,38505.0,-0.0031424490325930865,0.01927801584209854,True,18832.0,2022-02-23 16:00:00+00:00,38656.3,False,,,,,,False,,,,,False
2022-03-01 13:00:00+00:00,2022-03-01,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,44697.9,42765.4,44609.1,44935.0,44381.3,44389.5,True,True,44052.5,44381.3,18974,2022-03-01 14:00:00+00:00,44389.6,0.013352226647683207,0.022741813397732846,18976.0,2022-03-01 16:00:00+00:00,43626.0,0.005636547013249005,-0.0036446155962039928,True,18976.0,2022-03-01 16:00:00+00:00,44052.5,True,44381.3,0.0074638215765280725,42765.4,0.029217411043641076,3.0921422082094554,True,TIME,0.002940156631292158,1.470078315646079,0.020032915271550992,True
2022-03-09 13:00:00+00:00,2022-03-09,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,42647.5,41722.0,41910.1,42085.8,41642.9,41865.0,True,True,42085.8,42100.0,19166,2022-03-09 14:00:00+00:00,41865.0,0.008188224053505389,0.008799713364385564,19168.0,2022-03-09 16:00:00+00:00,42508.9,-0.006480995744420626,-0.011279990778401694,True,19169.0,2022-03-09 17:00:00+00:00,42100.0,True,42085.8,0.0003372921615201209,42647.5,0.013004750593824228,6.261797026503144,True,SL,-0.001837292161520121,-0.9186460807600605,0.010857482185273125,False
2022-03-13 00:00:00+00:00,2022-03-13,ASIA_OPEN,07:00,LONG,LOW_SWEEP,39163.5,38700.0,38792.7,38948.6,38667.5,38898.7,True,True,38948.6,38955.0,19249,2022-03-13 01:00:00+00:00,38898.8,0.001910084629859865,0.006995074398181922,19251.0,2022-03-13 03:00:00+00:00,39141.8,0.0007434507355308373,-0.0008788558523113998,False,,,,False,,,,,,False,,,,,False
2022-03-24 13:00:00+00:00,2022-03-24,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,43089.3,42721.0,42799.5,43050.0,42525.0,42968.9,True,True,43050.0,43450.0,19526,2022-03-24 14:00:00+00:00,42968.4,0.013879967604099708,0.02342186350899733,19528.0,2022-03-24 16:00:00+00:00,43970.7,9.324391014930988e-05,3.411362566430043e-05,False,,,,False,,,,,,False,,,,,False
2022-04-02 13:00:00+00:00,2022-04-02,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,46878.3,46222.0,46710.0,46947.8,46633.3,46726.1,True,True,46603.3,46633.3,19742,2022-04-02 14:00:00+00:00,46726.1,0.002628081521890202,0.009104119539186883,19744.0,2022-04-02 16:00:00+00:00,46284.0,-0.00036081583268510187,0.009938639702705032,False,,,,False,,,,,,False,,,,,False
2022-04-14 00:00:00+00:00,2022-04-14,ASIA_OPEN,07:00,LONG,LOW_SWEEP,41388.0,41047.6,41129.8,41249.0,41041.9,41172.3,True,True,41249.0,41316.3,20017,2022-04-14 01:00:00+00:00,41172.3,0.0066015257831113505,0.003196323741933238,20019.0,2022-04-14 03:00:00+00:00,41395.3,-0.0022079801330102677,-0.0025002838486495316,True,20019.0,2022-04-14 03:00:00+00:00,41316.3,True,41249.0,0.0016288970696795916,41388.0,0.0017353925690344267,0.07523180334549373,False,,,,0.006641446596137636,False
2022-04-19 00:00:00+00:00,2022-04-19,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,41094.0,40649.7,40785.7,41306.0,40772.0,40860.0,True,True,40751.6,40772.0,20137,2022-04-19 01:00:00+00:00,40860.1,0.003159561528239041,0.00432940692754058,20139.0,2022-04-19 03:00:00+00:00,40590.6,-0.002281316363887065,-0.001510201869398431,True,20139.0,2022-04-19 03:00:00+00:00,40751.6,True,40772.0,0.0005005938417142261,40649.7,0.0025005153171900356,0.5001091657528722,False,,,,0.013604373815997444,False
2022-04-21 13:00:00+00:00,2022-04-21,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,42760.0,41759.7,42636.8,42966.0,42574.4,42671.8,True,True,42563.2,42574.4,20198,2022-04-21 14:00:00+00:00,42671.8,0.004337759363326699,0.020310837602351084,20200.0,2022-04-21 16:00:00+00:00,42129.2,0.0076930015286309494,0.01610284553231478,False,,,,False,,,,,,False,,,,,False
2022-05-11 07:00:00+00:00,2022-05-11,LONDON_OPEN,14:00,LONG,LOW_SWEEP,31908.8,30334.3,30487.5,30794.4,30188.0,30598.9,True,True,30794.4,31067.8,20672,2022-05-11 08:00:00+00:00,30598.9,0.026017275130805206,0.04039687701191874,20674.0,2022-05-11 10:00:00+00:00,31742.2,0.0029235528728317473,-0.07697954143065067,True,20676.0,2022-05-11 12:00:00+00:00,31067.8,True,30794.4,0.00880010815056096,31908.8,0.02706982792473236,2.482481499317052,True,SL,-0.01030010815056096,-5.15005407528048,0.02831870940330501,False
2022-05-17 13:00:00+00:00,2022-05-17,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,30650.0,30258.3,30576.1,30739.3,30360.4,30502.4,True,True,30219.6,30360.4,20822,2022-05-17 14:00:00+00:00,30502.5,0.014743053848045307,0.01224489795918371,20824.0,2022-05-17 16:00:00+00:00,30130.7,5.642085978752043e-05,0.01001968092344363,True,20825.0,2022-05-17 17:00:00+00:00,30219.6,False,,,,,,False,,,,,False
2022-05-18 00:00:00+00:00,2022-05-18,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,30684.8,30070.3,30437.0,30700.0,30408.7,30490.5,True,True,30219.6,30408.7,20833,2022-05-18 01:00:00+00:00,30490.6,0.012308711537326267,0.022151089188143125,20835.0,2022-05-18 03:00:00+00:00,30204.8,0.01289861214111665,0.006187758237101271,False,,,,False,,,,,,False,,,,,False
2022-05-26 13:00:00+00:00,2022-05-26,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,29250.0,28780.0,28936.7,28974.5,27952.1,28787.6,True,True,28974.5,29204.7,21038,2022-05-26 14:00:00+00:00,28787.0,0.015607739604682536,0.027380414770556083,21040.0,2022-05-26 16:00:00+00:00,29374.5,0.006832456722667635,0.0075201280021788275,False,,,,False,,,,,,False,,,,,False
2022-05-27 13:00:00+00:00,2022-05-27,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,29320.0,28770.3,29242.4,29369.8,29115.0,29306.2,True,True,28966.4,29115.0,21062,2022-05-27 14:00:00+00:00,29306.2,0.018016665415509392,0.01981491970982252,21064.0,2022-05-27 16:00:00+00:00,28835.6,0.0038181969509910596,0.01329259665136151,True,21067.0,2022-05-27 19:00:00+00:00,28966.4,True,29115.0,0.005130081749889477,28770.3,0.006769912726469363,0.7948488307187485,False,,,,0.013926480335837307,False
2022-06-01 13:00:00+00:00,2022-06-01,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,31826.7,31427.5,31709.2,31888.0,31634.4,31719.4,True,True,31220.0,31634.4,21182,2022-06-01 14:00:00+00:00,31719.5,0.017623228613313557,0.04129321080092685,21184.0,2022-06-01 16:00:00+00:00,30733.6,0.010538954108857967,0.018487908998620295,False,,,,False,,,,,,False,,,,,False
2022-07-07 13:00:00+00:00,2022-07-07,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,20579.0,20376.7,20422.2,20548.8,20367.9,20532.5,True,True,20548.8,20822.0,22046,2022-07-07 14:00:00+00:00,20532.6,0.01831721262772379,0.0269035582439634,22048.0,2022-07-07 16:00:00+00:00,20882.0,0.009721291064074267,0.02208121827411169,True,22049.0,2022-07-07 17:00:00+00:00,20822.0,False,,,,,,False,,,,,False
2022-07-19 00:00:00+00:00,2022-07-19,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,22650.0,21440.0,22423.5,22950.0,22181.5,22337.9,True,True,22166.2,22181.5,22321,2022-07-19 01:00:00+00:00,22337.9,0.012740678398596161,0.019697464846740287,22323.0,2022-07-19 03:00:00+00:00,22094.4,0.008893656311101505,0.004725179230936405,True,22323.0,2022-07-19 03:00:00+00:00,22166.2,True,22181.5,0.0006902400952801686,21440.0,0.03276159197336488,14.273134731088007,True,SL,-0.0021902400952801687,-1.0951200476400844,0.03536014292030205,False
2022-07-29 13:00:00+00:00,2022-07-29,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,24135.0,23437.0,23513.9,23757.2,23426.3,23694.0,True,True,23757.2,23866.0,22574,2022-07-29 14:00:00+00:00,23692.8,0.014008475148568511,0.006238182063749376,22576.0,2022-07-29 16:00:00+00:00,24003.0,-0.006765820939049316,-0.003320418281048232,True,22576.0,2022-07-29 16:00:00+00:00,23866.0,True,23757.2,0.00455878655828372,24135.0,0.011271264560462582,1.612742826713886,True,SL,-0.00605878655828372,-3.0293932791418596,0.018423698986005228,False
2022-08-02 00:00:00+00:00,2022-08-02,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,23407.0,22900.0,23257.6,23436.3,23154.1,23179.5,True,True,23062.6,23154.1,22657,2022-08-02 01:00:00+00:00,23179.6,0.008283145524512925,0.014422164316899355,22659.0,2022-08-02 03:00:00+00:00,22908.1,0.002741388417197399,0.0027937716353604314,False,,,,False,,,,,,False,,,,,False
2022-08-07 07:00:00+00:00,2022-08-07,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,23013.5,22930.0,22993.3,23015.7,22981.0,23000.0,True,True,22972.7,22981.0,22784,2022-08-07 08:00:00+00:00,23000.0,0.003791304347826152,0.0006478260869565711,22786.0,2022-08-07 10:00:00+00:00,22965.9,-0.000836022102334244,-0.005974074606263979,True,22786.0,2022-08-07 10:00:00+00:00,22972.7,True,22981.0,0.0003612984107222604,22930.0,0.001858727968414715,0.1927299600903403,False,,,,0.0018717869471154892,False
