event_id,partition,clock_block,regime,label,mode,bad_prob,model_eligible,resolved_before_or_at,_flag
243,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
250,development,12-16,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
254,development,12-16,SIDEWAYS,BAD,AGGRESSIVE,0.6083313250768856,True,False,True
255,development,12-16,BULL,BAD,AGGRESSIVE,0.813613021417557,True,False,True
264,development,12-16,BULL,GOOD,AGGRESSIVE,0.48699262053743597,True,False,False
271,development,12-16,BULL,GOOD,AGGRESSIVE,0.3635388744770144,True,False,False
272,development,12-16,BEAR,GOOD,AGGRESSIVE,0.41090814834106204,True,False,False
278,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
281,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
282,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
291,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
292,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
297,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
298,development,12-16,BEAR,GOOD,AGGRESSIVE,0.30243280522939964,True,False,False
305,development,12-16,BEAR,GOOD,AGGRESSIVE,0.07444239202038441,True,False,False
308,development,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.5340251300913904,True,False,False
310,development,12-16,BEAR,GOOD,AGGRESSIVE,0.30519770641020805,True,False,False
312,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
313,development,12-16,BULL,GOOD,AGGRESSIVE,0.4763017621293016,True,False,False
317,development,12-16,BULL,BAD,AGGRESSIVE,0.7374503908410904,True,False,True
320,development,12-16,BULL,BAD,AGGRESSIVE,0.8994667512009218,True,False,True
329,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
337,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
339,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
344,development,12-16,SIDEWAYS,BAD,AGGRESSIVE,0.6312302477384623,True,False,True
345,development,12-16,BEAR,GOOD,AGGRESSIVE,0.958162264463797,True,False,True
348,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
352,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
365,development,12-16,BULL,GOOD,AGGRESSIVE,0.4698999598523189,True,False,False
367,development,12-16,BULL,BAD,AGGRESSIVE,0.9588907214587804,True,False,True
371,development,12-16,BEAR,GOOD,AGGRESSIVE,0.06604147270741852,True,False,False
376,development,12-16,BEAR,GOOD,AGGRESSIVE,0.27157471823441093,True,False,False
379,development,12-16,BEAR,GOOD,AGGRESSIVE,0.23885070666560695,True,False,False
381,development,12-16,BEAR,BAD,AGGRESSIVE,0.9141099900229943,True,False,True
386,development,12-16,BEAR,GOOD,AGGRESSIVE,0.05918496454780847,True,False,False
390,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
393,development,12-16,BEAR,GOOD,AGGRESSIVE,0.1700538119894168,True,False,False
394,development,12-16,BEAR,BAD,AGGRESSIVE,0.6411672963274148,True,False,True
396,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
397,development,12-16,BULL,BAD,AGGRESSIVE,0.6266964615308431,True,False,True
398,development,12-16,BULL,GOOD,AGGRESSIVE,0.13471432241009723,True,False,False
400,development,12-16,BEAR,GOOD,AGGRESSIVE,0.2834966810102596,True,False,False
401,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
404,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
410,development,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.5667507956185274,True,False,False
413,development,12-16,BULL,BAD,AGGRESSIVE,0.9386649691621638,True,False,True
423,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
435,development,12-16,BEAR,GOOD,AGGRESSIVE,0.420084909535604,True,False,False
439,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
452,development,12-16,BEAR,GOOD,AGGRESSIVE,0.1487587678124745,True,False,False
455,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
458,development,12-16,BEAR,BAD,AGGRESSIVE,0.6079191233470334,True,False,True
463,development,12-16,BEAR,GOOD,AGGRESSIVE,0.4975996155275705,True,False,False
464,development,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
468,development,12-16,BULL,GOOD,AGGRESSIVE,0.03095648663523573,True,False,False
477,development,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
479,development,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
487,development,12-16,BEAR,BAD,AGGRESSIVE,0.9633647859881689,True,False,True
491,development,12-16,BULL,GOOD,AGGRESSIVE,0.07063069526190238,True,False,False
492,development,12-16,SIDEWAYS,BAD,AGGRESSIVE,0.9700440026146221,True,False,True
498,development,12-16,BEAR,GOOD,AGGRESSIVE,0.45475093693269225,True,False,False
500,development,12-16,BULL,BAD,AGGRESSIVE,0.9693660864005796,True,False,True
501,development,12-16,BULL,GOOD,AGGRESSIVE,0.1905872627463777,True,False,False
508,development,12-16,BULL,BAD,AGGRESSIVE,0.8029839283461164,True,False,True
517,development,12-16,BULL,BAD,AGGRESSIVE,0.3487627500186429,True,False,False
523,development,12-16,BULL,BAD,AGGRESSIVE,0.7670618499591484,True,False,True
525,development,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.538620183356712,True,False,False
529,development,12-16,BEAR,GOOD,AGGRESSIVE,0.2345663478574156,True,False,False
203,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
209,development,16-20,BULL,GOOD,AGGRESSIVE,0.1578711804801267,True,False,False
211,development,16-20,BEAR,GOOD,AGGRESSIVE,0.02928843262837055,True,False,False
215,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
218,development,16-20,BULL,GOOD,AGGRESSIVE,0.262334444191452,True,False,False
225,development,16-20,BEAR,GOOD,AGGRESSIVE,0.15225584732409345,True,False,False
228,development,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
248,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
260,development,16-20,BULL,BAD,AGGRESSIVE,,False,True,False
269,development,16-20,BEAR,GOOD,AGGRESSIVE,0.33096020042198165,True,False,False
274,development,16-20,BEAR,GOOD,AGGRESSIVE,0.016469635782422703,True,False,False
294,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
316,development,16-20,BULL,GOOD,AGGRESSIVE,0.48723728095832713,True,False,False
322,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
324,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
325,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
327,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
338,development,16-20,BULL,GOOD,AGGRESSIVE,0.1819445251778504,True,False,False
340,development,16-20,SIDEWAYS,GOOD,AGGRESSIVE,0.10890734090901047,True,False,False
342,development,16-20,BULL,GOOD,AGGRESSIVE,0.10512124205132102,True,False,False
353,development,16-20,BEAR,GOOD,AGGRESSIVE,0.08659769798011722,True,False,False
366,development,16-20,BULL,GOOD,AGGRESSIVE,0.12247336201592937,True,False,False
372,development,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
409,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
412,development,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
414,development,16-20,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
419,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
420,development,16-20,BEAR,GOOD,AGGRESSIVE,0.35264681291454286,True,False,False
425,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
440,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
445,development,16-20,BEAR,GOOD,AGGRESSIVE,0.17337858335099132,True,False,False
448,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
450,development,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
453,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
456,development,16-20,BULL,GOOD,AGGRESSIVE,0.21492569768587397,True,False,False
459,development,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
461,development,16-20,BEAR,BAD,AGGRESSIVE,0.1052519074644212,True,False,False
462,development,16-20,SIDEWAYS,GOOD,AGGRESSIVE,0.026459327259928646,True,False,False
465,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
469,development,16-20,BULL,GOOD,AGGRESSIVE,0.3319742281475969,True,False,False
471,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
480,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
481,development,16-20,BEAR,GOOD,AGGRESSIVE,0.7303606653788254,True,False,False
483,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
486,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
489,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
496,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
497,development,16-20,BEAR,GOOD,AGGRESSIVE,0.0196956196948218,True,False,False
507,development,16-20,BULL,GOOD,AGGRESSIVE,,False,True,False
509,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
513,development,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
520,development,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
527,development,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
534,development,16-20,BEAR,GOOD,AGGRESSIVE,0.04456784863064827,True,False,False
205,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
210,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
224,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
246,development,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
251,development,20-00,BEAR,GOOD,AGGRESSIVE,0.07746467667760122,True,False,False
265,development,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
273,development,20-00,BEAR,GOOD,AGGRESSIVE,0.16615343082997908,True,False,False
279,development,20-00,BEAR,GOOD,AGGRESSIVE,0.29249277226779213,True,False,False
287,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
288,development,20-00,BEAR,BAD,AGGRESSIVE,0.5289235689362639,True,False,True
290,development,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
293,development,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
295,development,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
304,development,20-00,SIDEWAYS,GOOD,AGGRESSIVE,0.1999517266701597,True,False,False
319,development,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
323,development,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
331,development,20-00,BEAR,GOOD,AGGRESSIVE,0.32215987961661985,True,False,False
332,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
350,development,20-00,BULL,GOOD,AGGRESSIVE,0.274193393690337,True,False,False
351,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
354,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
375,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
387,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
392,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
418,development,20-00,BULL,GOOD,AGGRESSIVE,0.5981987511792952,True,False,True
424,development,20-00,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
427,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
437,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
438,development,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
460,development,20-00,BEAR,GOOD,AGGRESSIVE,0.13346125954716564,True,False,False
473,development,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
490,development,20-00,BEAR,GOOD,AGGRESSIVE,0.5399812506442551,True,False,True
494,development,20-00,BULL,GOOD,AGGRESSIVE,,False,True,False
521,development,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
522,development,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
530,development,20-00,BEAR,BAD,AGGRESSIVE,0.41019885443537574,True,False,True
531,development,20-00,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
6,external,00-04,BULL,GOOD,AGGRESSIVE,0.3348880735952294,True,False,False
7,external,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
10,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
14,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
18,external,00-04,BULL,GOOD,AGGRESSIVE,0.47052189551545576,True,False,False
23,external,00-04,BEAR,OTHER,AGGRESSIVE,,False,False,False
25,external,00-04,BULL,GOOD,AGGRESSIVE,0.19173526619522574,True,False,False
37,external,00-04,BULL,GOOD,AGGRESSIVE,0.2363164779794958,True,False,False
40,external,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
49,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
58,external,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
75,external,00-04,BULL,GOOD,AGGRESSIVE,0.33891739583507474,True,False,False
87,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,0.23282443507704867,True,False,False
95,external,00-04,BEAR,BAD,AGGRESSIVE,0.21549168779971525,True,False,False
97,external,00-04,BULL,GOOD,AGGRESSIVE,0.43009146958644684,True,False,False
99,external,00-04,BULL,GOOD,AGGRESSIVE,0.4471293829044989,True,False,False
104,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,0.22036764619885796,True,False,False
112,external,00-04,BULL,OTHER,AGGRESSIVE,,False,False,False
117,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
121,external,00-04,SIDEWAYS,GOOD,AGGRESSIVE,0.8828576129037098,True,False,True
140,external,00-04,BEAR,GOOD,AGGRESSIVE,,False,True,False
145,external,00-04,BEAR,GOOD,AGGRESSIVE,,False,True,False
146,external,00-04,BEAR,GOOD,AGGRESSIVE,,False,True,False
147,external,00-04,BEAR,BAD,AGGRESSIVE,0.31563570557896664,True,False,False
148,external,00-04,BULL,GOOD,AGGRESSIVE,0.8225902081672509,True,False,True
175,external,00-04,BULL,GOOD,AGGRESSIVE,0.17227877429120103,True,False,False
188,external,00-04,BEAR,GOOD,AGGRESSIVE,0.48018711084280746,True,False,False
1,external,04-08,BULL,GOOD,AGGRESSIVE,0.03873066671736334,True,False,False
8,external,04-08,SIDEWAYS,GOOD,AGGRESSIVE,0.07194773692243715,True,False,False
9,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
28,external,04-08,BULL,GOOD,AGGRESSIVE,,False,True,False
32,external,04-08,SIDEWAYS,GOOD,AGGRESSIVE,0.3705298597421824,True,False,False
36,external,04-08,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
39,external,04-08,BULL,GOOD,AGGRESSIVE,0.22693346880577384,True,False,False
48,external,04-08,BULL,GOOD,AGGRESSIVE,0.35582163057761557,True,False,False
52,external,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
55,external,04-08,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
62,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
69,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
70,external,04-08,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
79,external,04-08,BULL,BAD,AGGRESSIVE,0.10801893787234376,True,False,False
88,external,04-08,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
90,external,04-08,BULL,GOOD,AGGRESSIVE,0.07406336234719114,True,False,False
92,external,04-08,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
105,external,04-08,BEAR,GOOD,AGGRESSIVE,0.10011515200123469,True,False,False
107,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
108,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
110,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
114,external,04-08,BULL,GOOD,AGGRESSIVE,0.2546059968832026,True,False,False
120,external,04-08,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
124,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
132,external,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
136,external,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
139,external,04-08,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
141,external,04-08,BEAR,BAD,AGGRESSIVE,0.007353668945042368,True,False,False
149,external,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
163,external,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
166,external,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
167,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
168,external,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
181,external,04-08,BEAR,OTHER,AGGRESSIVE,,False,False,False
184,external,04-08,BULL,OTHER,AGGRESSIVE,,False,False,False
190,external,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
196,external,04-08,BEAR,GOOD,AGGRESSIVE,,False,True,False
197,external,04-08,SIDEWAYS,GOOD,AGGRESSIVE,0.7488942064518035,True,False,False
0,external,08-12,BULL,GOOD,AGGRESSIVE,0.9016743625364305,True,False,True
2,external,08-12,BULL,GOOD,AGGRESSIVE,,False,True,False
5,external,08-12,BULL,BAD,AGGRESSIVE,0.8272624986778776,True,False,True
11,external,08-12,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
29,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
33,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,0.8611055359030352,True,False,True
41,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
42,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
46,external,08-12,BULL,GOOD,AGGRESSIVE,0.7770558272897324,True,False,True
54,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,0.4011316026148467,True,False,False
60,external,08-12,BULL,BAD,AGGRESSIVE,,False,True,False
63,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
64,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
67,external,08-12,BULL,BAD,AGGRESSIVE,0.20105239556302532,True,False,False
71,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
73,external,08-12,BULL,BAD,AGGRESSIVE,0.9286833909885347,True,False,True
74,external,08-12,BULL,GOOD,AGGRESSIVE,0.8875761873824898,True,False,True
78,external,08-12,BULL,GOOD,AGGRESSIVE,0.27903000637195263,True,False,False
82,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
91,external,08-12,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
93,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
98,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
103,external,08-12,SIDEWAYS,BAD,AGGRESSIVE,0.9666452140079819,True,False,True
109,external,08-12,BULL,GOOD,AGGRESSIVE,0.21133584698052604,True,False,False
111,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
118,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
119,external,08-12,BULL,OTHER,AGGRESSIVE,,False,False,False
128,external,08-12,BULL,GOOD,AGGRESSIVE,0.36162928524638904,True,False,False
130,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
133,external,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
138,external,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
151,external,08-12,BEAR,OTHER,AGGRESSIVE,,False,False,False
153,external,08-12,BEAR,GOOD,AGGRESSIVE,0.7339682756380803,True,False,True
157,external,08-12,BEAR,GOOD,AGGRESSIVE,,False,True,False
171,external,08-12,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
173,external,08-12,BULL,GOOD,AGGRESSIVE,,False,True,False
176,external,08-12,BULL,BAD,AGGRESSIVE,0.9085834818116043,True,False,True
179,external,08-12,BULL,BAD,AGGRESSIVE,0.7273206728869558,True,False,True
191,external,08-12,BEAR,GOOD,AGGRESSIVE,,False,True,False
195,external,08-12,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
4,external,12-16,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
12,external,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
15,external,12-16,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
16,external,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.810809507732837,True,False,True
17,external,12-16,BULL,GOOD,AGGRESSIVE,0.754743732066088,True,False,True
21,external,12-16,BEAR,GOOD,AGGRESSIVE,,False,True,False
22,external,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
24,external,12-16,BULL,GOOD,AGGRESSIVE,0.36347868811607625,True,False,False
26,external,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
27,external,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
31,external,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.6205789270401095,True,False,True
38,external,12-16,BULL,GOOD,AGGRESSIVE,0.2653153222482712,True,False,False
50,external,12-16,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
68,external,12-16,BULL,GOOD,AGGRESSIVE,0.14351862423803402,True,False,False
72,external,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
76,external,12-16,BULL,GOOD,AGGRESSIVE,0.5234359607343532,True,False,False
80,external,12-16,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
81,external,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.3826477551449398,True,False,False
83,external,12-16,BULL,BAD,AGGRESSIVE,0.3826106591711166,True,False,False
85,external,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
86,external,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
89,external,12-16,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
96,external,12-16,BULL,GOOD,AGGRESSIVE,0.09305543632824362,True,False,False
102,external,12-16,SIDEWAYS,GOOD,AGGRESSIVE,0.23548048572663907,True,False,False
129,external,12-16,BEAR,GOOD,AGGRESSIVE,0.24221373315560468,True,False,False
154,external,12-16,BEAR,OTHER,AGGRESSIVE,,False,False,False
159,external,12-16,BULL,GOOD,AGGRESSIVE,0.19522873399826246,True,False,False
169,external,12-16,BULL,GOOD,AGGRESSIVE,,False,True,False
177,external,12-16,BULL,GOOD,AGGRESSIVE,0.9463160951113216,True,False,True
178,external,12-16,BULL,OTHER,AGGRESSIVE,,False,False,False
186,external,12-16,BULL,BAD,AGGRESSIVE,0.13652318181930173,True,False,False
20,external,16-20,BULL,GOOD,AGGRESSIVE,0.44805787774974437,True,False,False
34,external,16-20,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
45,external,16-20,BULL,GOOD,AGGRESSIVE,0.02748791222752377,True,False,False
47,external,16-20,SIDEWAYS,BAD,AGGRESSIVE,0.11853945372809557,True,False,False
51,external,16-20,BEAR,BAD,AGGRESSIVE,0.06533164893224211,True,False,False
53,external,16-20,BULL,GOOD,AGGRESSIVE,0.02854960755760805,True,False,False
106,external,16-20,BEAR,BAD,AGGRESSIVE,0.006650664555111507,True,False,False
115,external,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
123,external,16-20,BULL,BAD,AGGRESSIVE,0.08699855735237393,True,False,False
125,external,16-20,BEAR,GOOD,AGGRESSIVE,0.017344196942011073,True,False,False
127,external,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
134,external,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
137,external,16-20,BEAR,GOOD,AGGRESSIVE,0.03164198692273506,True,False,False
144,external,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
150,external,16-20,BEAR,GOOD,AGGRESSIVE,0.10677449693362646,True,False,False
160,external,16-20,BULL,OTHER,AGGRESSIVE,,False,False,False
161,external,16-20,BULL,GOOD,AGGRESSIVE,0.33802905845856096,True,False,False
170,external,16-20,BULL,GOOD,AGGRESSIVE,,False,True,False
180,external,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
182,external,16-20,SIDEWAYS,BAD,AGGRESSIVE,0.9763081481782329,True,False,False
185,external,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
189,external,16-20,BEAR,OTHER,AGGRESSIVE,,False,False,False
192,external,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
194,external,16-20,BEAR,BAD,AGGRESSIVE,0.009083639923172236,True,False,False
198,external,16-20,BEAR,GOOD,AGGRESSIVE,,False,True,False
13,external,20-00,BULL,BAD,AGGRESSIVE,0.6518132654794063,True,False,True
19,external,20-00,BULL,BAD,AGGRESSIVE,0.9597897013593332,True,False,True
35,external,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
56,external,20-00,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
57,external,20-00,BULL,GOOD,AGGRESSIVE,,False,True,False
61,external,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
65,external,20-00,BEAR,BAD,AGGRESSIVE,0.942352010189833,True,False,True
66,external,20-00,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
77,external,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
100,external,20-00,BULL,BAD,AGGRESSIVE,0.1314512850705702,True,False,False
101,external,20-00,BULL,GOOD,AGGRESSIVE,,False,True,False
113,external,20-00,BULL,GOOD,AGGRESSIVE,0.6202783983820244,True,False,True
122,external,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
126,external,20-00,SIDEWAYS,GOOD,AGGRESSIVE,,False,True,False
155,external,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
156,external,20-00,BEAR,OTHER,AGGRESSIVE,,False,False,False
158,external,20-00,BULL,OTHER,AGGRESSIVE,,False,False,False
172,external,20-00,BEAR,GOOD,AGGRESSIVE,,False,True,False
187,external,20-00,BULL,GOOD,AGGRESSIVE,0.523305761681097,True,False,True
193,external,20-00,BEAR,GOOD,AGGRESSIVE,0.6421635058569478,True,False,True
199,external,20-00,BULL,GOOD,AGGRESSIVE,0.5024986819856321,True,False,True
201,external,20-00,BEAR,GOOD,AGGRESSIVE,0.11302559265973762,True,False,False
536,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
544,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,0.5474708220443396,True,False,True
552,reference_validation,00-04,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
559,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.1847305997714701,True,False,False
562,reference_validation,00-04,SIDEWAYS,BAD,AGGRESSIVE,0.7202521142321561,True,False,True
563,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.7673965616390895,True,False,True
569,reference_validation,00-04,SIDEWAYS,GOOD,AGGRESSIVE,0.3030490031732656,True,False,False
575,reference_validation,00-04,SIDEWAYS,OTHER,AGGRESSIVE,,False,False,False
577,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,,False,True,False
578,reference_validation,00-04,BULL,OTHER,AGGRESSIVE,,False,False,False
596,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.15000553016002097,True,False,False
606,reference_validation,00-04,BEAR,GOOD,AGGRESSIVE,0.27128091648204794,True,False,False
613,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
620,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,0.3419804127915486,True,False,False
621,reference_validation,00-04,BULL,GOOD,AGGRESSIVE,,False,True,False
