partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_level,T10,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10
external,SIDEWAYS,16-20,2021-10-28 16:00:00+00:00,2021-10-28 20:00:00+00:00,2021-10-28 19:50:00+00:00,61900.0,60893.0,1007.0,0.25,61144.75,60792.3,True,2021-10-28 19:50:00+00:00,,False,,False,,True,2021-10-28 20:10:00+00:00,False,0.0,,
external,SIDEWAYS,16-20,2021-10-28 16:00:00+00:00,2021-10-28 20:00:00+00:00,2021-10-28 19:50:00+00:00,61900.0,60893.0,1007.0,0.5,61396.5,60792.3,True,2021-10-28 19:55:00+00:00,,False,,False,,True,2021-10-28 20:10:00+00:00,False,5.0,,
external,BULL,00-04,2021-10-30 00:00:00+00:00,2021-10-30 04:00:00+00:00,2021-10-30 00:50:00+00:00,62778.0,62111.0,667.0,0.05,62144.35,62044.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,00-04,2021-10-30 00:00:00+00:00,2021-10-30 04:00:00+00:00,2021-10-30 00:50:00+00:00,62778.0,62111.0,667.0,0.1,62177.7,62044.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,00-04,2021-10-30 00:00:00+00:00,2021-10-30 04:00:00+00:00,2021-10-30 00:50:00+00:00,62778.0,62111.0,667.0,0.15,62211.05,62044.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,00-04,2021-10-30 00:00:00+00:00,2021-10-30 04:00:00+00:00,2021-10-30 00:50:00+00:00,62778.0,62111.0,667.0,0.25,62277.75,62044.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,00-04,2021-10-30 00:00:00+00:00,2021-10-30 04:00:00+00:00,2021-10-30 00:50:00+00:00,62778.0,62111.0,667.0,0.5,62444.5,62044.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:05:00+00:00,62415.85,61661.16,754.689999999995,0.05,61698.8945,61585.691000000006,True,2021-10-30 05:05:00+00:00,,True,2021-10-30 05:20:00+00:00,True,2021-10-30 05:25:00+00:00,False,,False,0.0,15.0,20.0
external,BULL,04-08,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:05:00+00:00,62415.85,61661.16,754.689999999995,0.1,61736.629,61585.691000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:05:00+00:00,62415.85,61661.16,754.689999999995,0.15,61774.3635,61585.691000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:05:00+00:00,62415.85,61661.16,754.689999999995,0.25,61849.832500000004,61585.691000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:05:00+00:00,62415.85,61661.16,754.689999999995,0.5,62038.505000000005,61585.691000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-11-04 16:00:00+00:00,2021-11-04 20:00:00+00:00,2021-11-04 18:10:00+00:00,62414.62,60833.2,1581.4200000000055,0.05,60912.271,60675.058,True,2021-11-04 18:10:00+00:00,,True,2021-11-04 19:00:00+00:00,False,,False,,True,0.0,50.0,
external,BEAR,16-20,2021-11-04 16:00:00+00:00,2021-11-04 20:00:00+00:00,2021-11-04 18:10:00+00:00,62414.62,60833.2,1581.4200000000055,0.1,60991.342,60675.058,True,2021-11-04 18:10:00+00:00,,True,2021-11-04 19:00:00+00:00,False,,False,,True,0.0,50.0,
external,BEAR,16-20,2021-11-04 16:00:00+00:00,2021-11-04 20:00:00+00:00,2021-11-04 18:10:00+00:00,62414.62,60833.2,1581.4200000000055,0.15,61070.413,60675.058,True,2021-11-04 18:10:00+00:00,,True,2021-11-04 19:00:00+00:00,False,,False,,True,0.0,50.0,
external,BEAR,16-20,2021-11-04 16:00:00+00:00,2021-11-04 20:00:00+00:00,2021-11-04 18:10:00+00:00,62414.62,60833.2,1581.4200000000055,0.25,61228.555,60675.058,True,2021-11-04 18:10:00+00:00,,True,2021-11-04 19:00:00+00:00,False,,False,,True,0.0,50.0,
external,BEAR,16-20,2021-11-04 16:00:00+00:00,2021-11-04 20:00:00+00:00,2021-11-04 18:10:00+00:00,62414.62,60833.2,1581.4200000000055,0.5,61623.91,60675.058,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,12-16,2021-11-10 12:00:00+00:00,2021-11-10 16:00:00+00:00,2021-11-10 13:10:00+00:00,67186.0,66443.82,742.179999999993,0.05,66480.929,66369.60200000001,True,2021-11-10 13:10:00+00:00,,False,,False,,True,2021-11-10 13:40:00+00:00,False,0.0,,
external,BULL,12-16,2021-11-10 12:00:00+00:00,2021-11-10 16:00:00+00:00,2021-11-10 13:10:00+00:00,67186.0,66443.82,742.179999999993,0.1,66518.038,66369.60200000001,True,2021-11-10 13:10:00+00:00,,False,,False,,True,2021-11-10 13:40:00+00:00,False,0.0,,
external,BULL,12-16,2021-11-10 12:00:00+00:00,2021-11-10 16:00:00+00:00,2021-11-10 13:10:00+00:00,67186.0,66443.82,742.179999999993,0.15,66555.14700000001,66369.60200000001,True,2021-11-10 13:15:00+00:00,,False,,False,,True,2021-11-10 13:40:00+00:00,False,5.0,,
external,BULL,12-16,2021-11-10 12:00:00+00:00,2021-11-10 16:00:00+00:00,2021-11-10 13:10:00+00:00,67186.0,66443.82,742.179999999993,0.25,66629.365,66369.60200000001,True,2021-11-10 13:30:00+00:00,,False,,False,,True,2021-11-10 13:40:00+00:00,False,20.0,,
external,BULL,12-16,2021-11-10 12:00:00+00:00,2021-11-10 16:00:00+00:00,2021-11-10 13:10:00+00:00,67186.0,66443.82,742.179999999993,0.5,66814.91,66369.60200000001,True,2021-11-10 13:30:00+00:00,,False,,False,,True,2021-11-10 13:40:00+00:00,False,20.0,,
external,BULL,20-00,2021-11-10 20:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 20:20:00+00:00,68841.6,66625.0,2216.600000000006,0.05,66735.83,66403.34,True,2021-11-10 20:20:00+00:00,,True,2021-11-10 20:45:00+00:00,True,2021-11-10 20:50:00+00:00,False,,False,0.0,25.0,30.0
external,BULL,20-00,2021-11-10 20:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 20:20:00+00:00,68841.6,66625.0,2216.600000000006,0.1,66846.66,66403.34,True,2021-11-10 20:20:00+00:00,,True,2021-11-10 20:45:00+00:00,True,2021-11-10 20:50:00+00:00,False,,False,0.0,25.0,30.0
external,BULL,20-00,2021-11-10 20:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 20:20:00+00:00,68841.6,66625.0,2216.600000000006,0.15,66957.49,66403.34,True,2021-11-10 20:20:00+00:00,,True,2021-11-10 20:45:00+00:00,True,2021-11-10 20:50:00+00:00,False,,False,0.0,25.0,30.0
external,BULL,20-00,2021-11-10 20:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 20:20:00+00:00,68841.6,66625.0,2216.600000000006,0.25,67179.15,66403.34,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-11-10 20:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 20:20:00+00:00,68841.6,66625.0,2216.600000000006,0.5,67733.3,66403.34,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,00-04,2021-11-12 00:00:00+00:00,2021-11-12 04:00:00+00:00,2021-11-12 00:20:00+00:00,65364.41,64788.0,576.4100000000035,0.05,64816.8205,64730.359,True,2021-11-12 00:20:00+00:00,,True,2021-11-12 01:10:00+00:00,True,2021-11-12 01:15:00+00:00,False,,False,0.0,50.0,55.0
external,BEAR,00-04,2021-11-12 00:00:00+00:00,2021-11-12 04:00:00+00:00,2021-11-12 00:20:00+00:00,65364.41,64788.0,576.4100000000035,0.1,64845.641,64730.359,True,2021-11-12 00:20:00+00:00,,True,2021-11-12 01:10:00+00:00,True,2021-11-12 01:15:00+00:00,False,,False,0.0,50.0,55.0
external,BEAR,00-04,2021-11-12 00:00:00+00:00,2021-11-12 04:00:00+00:00,2021-11-12 00:20:00+00:00,65364.41,64788.0,576.4100000000035,0.15,64874.4615,64730.359,True,2021-11-12 00:20:00+00:00,,True,2021-11-12 01:10:00+00:00,True,2021-11-12 01:15:00+00:00,False,,False,0.0,50.0,55.0
external,BEAR,00-04,2021-11-12 00:00:00+00:00,2021-11-12 04:00:00+00:00,2021-11-12 00:20:00+00:00,65364.41,64788.0,576.4100000000035,0.25,64932.1025,64730.359,True,2021-11-12 00:25:00+00:00,,True,2021-11-12 01:10:00+00:00,True,2021-11-12 01:15:00+00:00,False,,False,5.0,45.0,50.0
external,BEAR,00-04,2021-11-12 00:00:00+00:00,2021-11-12 04:00:00+00:00,2021-11-12 00:20:00+00:00,65364.41,64788.0,576.4100000000035,0.5,65076.205,64730.359,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 17:55:00+00:00,64832.74,64024.6,808.1399999999994,0.05,64065.007,63943.786,True,2021-11-14 17:55:00+00:00,,True,2021-11-14 18:30:00+00:00,True,2021-11-14 18:50:00+00:00,False,,False,0.0,35.0,55.0
external,BEAR,16-20,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 17:55:00+00:00,64832.74,64024.6,808.1399999999994,0.1,64105.414,63943.786,True,2021-11-14 17:55:00+00:00,,True,2021-11-14 18:30:00+00:00,True,2021-11-14 18:50:00+00:00,False,,False,0.0,35.0,55.0
external,BEAR,16-20,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 17:55:00+00:00,64832.74,64024.6,808.1399999999994,0.15,64145.820999999996,63943.786,True,2021-11-14 17:55:00+00:00,,True,2021-11-14 18:30:00+00:00,True,2021-11-14 18:50:00+00:00,False,,False,0.0,35.0,55.0
external,BEAR,16-20,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 17:55:00+00:00,64832.74,64024.6,808.1399999999994,0.25,64226.634999999995,63943.786,True,2021-11-14 17:55:00+00:00,,True,2021-11-14 18:30:00+00:00,True,2021-11-14 18:50:00+00:00,False,,False,0.0,35.0,55.0
external,BEAR,16-20,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 17:55:00+00:00,64832.74,64024.6,808.1399999999994,0.5,64428.67,63943.786,True,2021-11-14 18:00:00+00:00,,True,2021-11-14 18:30:00+00:00,True,2021-11-14 18:50:00+00:00,False,,False,5.0,30.0,50.0
external,BEAR,04-08,2021-11-18 04:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 04:20:00+00:00,60999.0,59865.61,1133.3899999999994,0.05,59922.279500000004,59752.271,True,2021-11-18 04:20:00+00:00,,True,2021-11-18 04:30:00+00:00,True,2021-11-18 04:35:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,04-08,2021-11-18 04:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 04:20:00+00:00,60999.0,59865.61,1133.3899999999994,0.1,59978.949,59752.271,True,2021-11-18 04:25:00+00:00,,True,2021-11-18 04:30:00+00:00,True,2021-11-18 04:35:00+00:00,False,,False,5.0,5.0,10.0
external,BEAR,04-08,2021-11-18 04:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 04:20:00+00:00,60999.0,59865.61,1133.3899999999994,0.15,60035.6185,59752.271,True,2021-11-18 04:25:00+00:00,,True,2021-11-18 04:30:00+00:00,True,2021-11-18 04:35:00+00:00,False,,False,5.0,5.0,10.0
external,BEAR,04-08,2021-11-18 04:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 04:20:00+00:00,60999.0,59865.61,1133.3899999999994,0.25,60148.957500000004,59752.271,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,04-08,2021-11-18 04:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 04:20:00+00:00,60999.0,59865.61,1133.3899999999994,0.5,60432.305,59752.271,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,08-12,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 08:55:00+00:00,60122.57,59533.54,589.0299999999988,0.05,59562.991500000004,59474.637,True,2021-11-18 08:55:00+00:00,,True,2021-11-18 09:05:00+00:00,True,2021-11-18 09:10:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,08-12,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 08:55:00+00:00,60122.57,59533.54,589.0299999999988,0.1,59592.443,59474.637,True,2021-11-18 08:55:00+00:00,,True,2021-11-18 09:05:00+00:00,True,2021-11-18 09:10:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,08-12,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 08:55:00+00:00,60122.57,59533.54,589.0299999999988,0.15,59621.8945,59474.637,True,2021-11-18 08:55:00+00:00,,True,2021-11-18 09:05:00+00:00,True,2021-11-18 09:10:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,08-12,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 08:55:00+00:00,60122.57,59533.54,589.0299999999988,0.25,59680.7975,59474.637,True,2021-11-18 08:55:00+00:00,,True,2021-11-18 09:05:00+00:00,True,2021-11-18 09:10:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,08-12,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 08:55:00+00:00,60122.57,59533.54,589.0299999999988,0.5,59828.055,59474.637,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-11-18 16:00:00+00:00,2021-11-18 20:00:00+00:00,2021-11-18 16:40:00+00:00,59995.0,57534.99,2460.010000000002,0.05,57657.9905,57288.989,True,2021-11-18 16:40:00+00:00,,True,2021-11-18 16:45:00+00:00,True,2021-11-18 16:50:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,16-20,2021-11-18 16:00:00+00:00,2021-11-18 20:00:00+00:00,2021-11-18 16:40:00+00:00,59995.0,57534.99,2460.010000000002,0.1,57780.990999999995,57288.989,True,2021-11-18 16:40:00+00:00,,True,2021-11-18 16:45:00+00:00,True,2021-11-18 16:50:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,16-20,2021-11-18 16:00:00+00:00,2021-11-18 20:00:00+00:00,2021-11-18 16:40:00+00:00,59995.0,57534.99,2460.010000000002,0.15,57903.9915,57288.989,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-11-18 16:00:00+00:00,2021-11-18 20:00:00+00:00,2021-11-18 16:40:00+00:00,59995.0,57534.99,2460.010000000002,0.25,58149.9925,57288.989,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-11-18 16:00:00+00:00,2021-11-18 20:00:00+00:00,2021-11-18 16:40:00+00:00,59995.0,57534.99,2460.010000000002,0.5,58764.994999999995,57288.989,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,20-00,2021-11-18 20:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-18 23:25:00+00:00,58500.0,56600.0,1900.0,0.05,56695.0,56410.0,True,2021-11-18 23:25:00+00:00,,True,2021-11-19 02:40:00+00:00,True,2021-11-19 02:45:00+00:00,False,,False,0.0,195.0,200.0
external,BEAR,20-00,2021-11-18 20:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-18 23:25:00+00:00,58500.0,56600.0,1900.0,0.1,56790.0,56410.0,True,2021-11-18 23:25:00+00:00,,True,2021-11-19 02:40:00+00:00,True,2021-11-19 02:45:00+00:00,False,,False,0.0,195.0,200.0
external,BEAR,20-00,2021-11-18 20:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-18 23:25:00+00:00,58500.0,56600.0,1900.0,0.15,56885.0,56410.0,True,2021-11-18 23:25:00+00:00,,True,2021-11-19 02:40:00+00:00,True,2021-11-19 02:45:00+00:00,False,,False,0.0,195.0,200.0
external,BEAR,20-00,2021-11-18 20:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-18 23:25:00+00:00,58500.0,56600.0,1900.0,0.25,57075.0,56410.0,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
external,BEAR,20-00,2021-11-18 20:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-18 23:25:00+00:00,58500.0,56600.0,1900.0,0.5,57550.0,56410.0,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
external,BEAR,16-20,2021-11-20 16:00:00+00:00,2021-11-20 20:00:00+00:00,2021-11-20 16:25:00+00:00,58851.91,57532.0,1319.9100000000035,0.05,57597.9955,57400.009,True,2021-11-20 16:25:00+00:00,,False,,False,,True,2021-11-20 18:25:00+00:00,False,0.0,,
external,BEAR,16-20,2021-11-20 16:00:00+00:00,2021-11-20 20:00:00+00:00,2021-11-20 16:25:00+00:00,58851.91,57532.0,1319.9100000000035,0.1,57663.991,57400.009,True,2021-11-20 16:25:00+00:00,,False,,False,,True,2021-11-20 18:25:00+00:00,False,0.0,,
external,BEAR,16-20,2021-11-20 16:00:00+00:00,2021-11-20 20:00:00+00:00,2021-11-20 16:25:00+00:00,58851.91,57532.0,1319.9100000000035,0.15,57729.9865,57400.009,True,2021-11-20 16:25:00+00:00,,False,,False,,True,2021-11-20 18:25:00+00:00,False,0.0,,
external,BEAR,16-20,2021-11-20 16:00:00+00:00,2021-11-20 20:00:00+00:00,2021-11-20 16:25:00+00:00,58851.91,57532.0,1319.9100000000035,0.25,57861.9775,57400.009,True,2021-11-20 16:30:00+00:00,,False,,False,,True,2021-11-20 18:25:00+00:00,False,5.0,,
external,BEAR,16-20,2021-11-20 16:00:00+00:00,2021-11-20 20:00:00+00:00,2021-11-20 16:25:00+00:00,58851.91,57532.0,1319.9100000000035,0.5,58191.955,57400.009,True,2021-11-20 18:15:00+00:00,,False,,False,,True,2021-11-20 18:25:00+00:00,False,110.0,,
external,SIDEWAYS,08-12,2021-11-26 08:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-26 08:15:00+00:00,58068.0,56680.18,1387.8199999999997,0.05,56749.571,56541.398,True,2021-11-26 08:15:00+00:00,,True,2021-11-26 08:20:00+00:00,True,2021-11-26 08:25:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,08-12,2021-11-26 08:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-26 08:15:00+00:00,58068.0,56680.18,1387.8199999999997,0.1,56818.962,56541.398,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,08-12,2021-11-26 08:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-26 08:15:00+00:00,58068.0,56680.18,1387.8199999999997,0.15,56888.353,56541.398,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,08-12,2021-11-26 08:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-26 08:15:00+00:00,58068.0,56680.18,1387.8199999999997,0.25,57027.135,56541.398,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,08-12,2021-11-26 08:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-26 08:15:00+00:00,58068.0,56680.18,1387.8199999999997,0.5,57374.09,56541.398,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,04-08,2021-12-04 04:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 04:50:00+00:00,53889.69,52002.79,1886.9000000000015,0.05,52097.135,51814.1,True,2021-12-04 04:50:00+00:00,,True,2021-12-04 04:55:00+00:00,True,2021-12-04 05:00:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,04-08,2021-12-04 04:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 04:50:00+00:00,53889.69,52002.79,1886.9000000000015,0.1,52191.48,51814.1,True,2021-12-04 04:50:00+00:00,,True,2021-12-04 04:55:00+00:00,True,2021-12-04 05:00:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,04-08,2021-12-04 04:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 04:50:00+00:00,53889.69,52002.79,1886.9000000000015,0.15,52285.825000000004,51814.1,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,04-08,2021-12-04 04:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 04:50:00+00:00,53889.69,52002.79,1886.9000000000015,0.25,52474.515,51814.1,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,04-08,2021-12-04 04:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 04:50:00+00:00,53889.69,52002.79,1886.9000000000015,0.5,52946.240000000005,51814.1,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,04-08,2021-12-08 04:00:00+00:00,2021-12-08 08:00:00+00:00,2021-12-08 04:45:00+00:00,50789.38,50105.0,684.3799999999974,0.05,50139.219,50036.562,True,2021-12-08 04:45:00+00:00,,True,2021-12-08 10:40:00+00:00,True,2021-12-08 10:45:00+00:00,False,,False,0.0,355.0,360.0
external,SIDEWAYS,04-08,2021-12-08 04:00:00+00:00,2021-12-08 08:00:00+00:00,2021-12-08 04:45:00+00:00,50789.38,50105.0,684.3799999999974,0.1,50173.438,50036.562,True,2021-12-08 04:45:00+00:00,,True,2021-12-08 10:40:00+00:00,True,2021-12-08 10:45:00+00:00,False,,False,0.0,355.0,360.0
external,SIDEWAYS,04-08,2021-12-08 04:00:00+00:00,2021-12-08 08:00:00+00:00,2021-12-08 04:45:00+00:00,50789.38,50105.0,684.3799999999974,0.15,50207.657,50036.562,True,2021-12-08 04:45:00+00:00,,True,2021-12-08 10:40:00+00:00,True,2021-12-08 10:45:00+00:00,False,,False,0.0,355.0,360.0
external,SIDEWAYS,04-08,2021-12-08 04:00:00+00:00,2021-12-08 08:00:00+00:00,2021-12-08 04:45:00+00:00,50789.38,50105.0,684.3799999999974,0.25,50276.095,50036.562,True,2021-12-08 04:45:00+00:00,,True,2021-12-08 10:40:00+00:00,True,2021-12-08 10:45:00+00:00,False,,False,0.0,355.0,360.0
external,SIDEWAYS,04-08,2021-12-08 04:00:00+00:00,2021-12-08 08:00:00+00:00,2021-12-08 04:45:00+00:00,50789.38,50105.0,684.3799999999974,0.5,50447.19,50036.562,True,2021-12-08 05:20:00+00:00,,True,2021-12-08 10:40:00+00:00,True,2021-12-08 10:45:00+00:00,False,,False,35.0,320.0,325.0
external,BEAR,16-20,2021-12-13 16:00:00+00:00,2021-12-13 20:00:00+00:00,2021-12-13 16:30:00+00:00,48990.57,47000.0,1990.5699999999997,0.05,47099.5285,46800.943,True,2021-12-13 16:30:00+00:00,,True,2021-12-13 16:35:00+00:00,True,2021-12-13 16:40:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,16-20,2021-12-13 16:00:00+00:00,2021-12-13 20:00:00+00:00,2021-12-13 16:30:00+00:00,48990.57,47000.0,1990.5699999999997,0.1,47199.057,46800.943,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-12-13 16:00:00+00:00,2021-12-13 20:00:00+00:00,2021-12-13 16:30:00+00:00,48990.57,47000.0,1990.5699999999997,0.15,47298.5855,46800.943,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-12-13 16:00:00+00:00,2021-12-13 20:00:00+00:00,2021-12-13 16:30:00+00:00,48990.57,47000.0,1990.5699999999997,0.25,47497.6425,46800.943,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-12-13 16:00:00+00:00,2021-12-13 20:00:00+00:00,2021-12-13 16:30:00+00:00,48990.57,47000.0,1990.5699999999997,0.5,47995.285,46800.943,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-24 20:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-24 22:25:00+00:00,51805.0,50720.0,1085.0,0.05,50774.25,50611.5,True,2021-12-24 22:25:00+00:00,,True,2021-12-24 22:45:00+00:00,True,2021-12-24 22:50:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,20-00,2021-12-24 20:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-24 22:25:00+00:00,51805.0,50720.0,1085.0,0.1,50828.5,50611.5,True,2021-12-24 22:25:00+00:00,,True,2021-12-24 22:45:00+00:00,True,2021-12-24 22:50:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,20-00,2021-12-24 20:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-24 22:25:00+00:00,51805.0,50720.0,1085.0,0.15,50882.75,50611.5,True,2021-12-24 22:25:00+00:00,,True,2021-12-24 22:45:00+00:00,True,2021-12-24 22:50:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,20-00,2021-12-24 20:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-24 22:25:00+00:00,51805.0,50720.0,1085.0,0.25,50991.25,50611.5,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-24 20:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-24 22:25:00+00:00,51805.0,50720.0,1085.0,0.5,51262.5,50611.5,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-27 20:25:00+00:00,52134.0,51200.0,934.0,0.05,51246.7,51106.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-27 20:25:00+00:00,52134.0,51200.0,934.0,0.1,51293.4,51106.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-27 20:25:00+00:00,52134.0,51200.0,934.0,0.15,51340.1,51106.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-27 20:25:00+00:00,52134.0,51200.0,934.0,0.25,51433.5,51106.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,20-00,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-27 20:25:00+00:00,52134.0,51200.0,934.0,0.5,51667.0,51106.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
