role,partition,component,stage,snapshot_min,feature,kind,continuation_n,staller_n,continuation_value,staller_value,continuation_minus_staller,meaningful_min_abs_gap,development_meaningful
REF_SUPPORT,external,POOLED,SNAPSHOT,30,E30_by_snapshot,rate,148,89,0.1554054054054054,0.23595505617977527,-0.08054965077436987,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,30,closed_back_le_E10,rate,148,89,0.11486486486486487,0.33707865168539325,-0.2222137868205284,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,30,closed_back_le_H,rate,148,89,0.05405405405405406,0.1348314606741573,-0.08077740662010324,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,close_R,median,21,17,0.16630408508580968,0.09541984732824224,0.07088423775756744,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,60,close_vs_E20_R,median,21,17,-0.03369591491419033,-0.10458015267175777,0.07088423775756744,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,60,post_e20_peak_R,median,21,17,0.33273703041144814,0.3436356633930281,-0.010898632981579948,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,21,17,0.2906403940886702,0.277926720285972,0.012713673802698222,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,post_e20_mae_below_E20_R,median,21,17,0.2376106194690254,0.24630662798482272,-0.008696008515797327,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,closes_ge_E20,median,21,17,3.0,4.0,-1.0,1.0,True
REF_SUPPORT,external,POOLED,SNAPSHOT,60,fraction_closes_ge_E20,median,21,17,0.23076923076923078,0.3076923076923077,-0.07692307692307693,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,consecutive_closes_ge_E20,median,21,17,0.0,0.0,0.0,1.0,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,E25_by_snapshot,rate,148,89,0.10810810810810811,0.14606741573033707,-0.03795930762222896,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,E30_by_snapshot,rate,148,89,0.10135135135135136,0.12359550561797752,-0.022244154266626168,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,closed_back_le_E10,rate,148,89,0.12162162162162163,0.16853932584269662,-0.046917704221074996,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,60,closed_back_le_H,rate,148,89,0.0472972972972973,0.056179775280898875,-0.008882477983601575,0.1,False
REF_SUPPORT,external,PARENT,ANCHOR,0,entry_to_e20_min,median,115,68,10.0,7.5,2.5,10.0,False
REF_SUPPORT,external,PARENT,ANCHOR,0,break_to_e20_min,median,76,59,5.0,5.0,0.0,10.0,False
REF_SUPPORT,external,PARENT,ANCHOR,0,e20_bar_close_R,median,115,68,0.2265331664580731,0.18025118977607044,0.04628197668200265,0.03,True
REF_SUPPORT,external,PARENT,ANCHOR,0,e20_bar_close_vs_E20_R,median,115,68,0.026533166458073076,-0.019748810223929575,0.04628197668200265,0.03,True
REF_SUPPORT,external,PARENT,ANCHOR,0,running_mae_R_to_E20,median,115,68,0.21864154685176063,0.14435583349301878,0.07428571335874185,0.03,True
REF_SUPPORT,external,PARENT,ANCHOR,0,closes_gt_H_to_E20,median,115,68,2.0,2.0,0.0,1.0,False
REF_SUPPORT,external,PARENT,ANCHOR,0,closes_ge_E10_to_E20,median,115,68,1.0,1.0,0.0,1.0,False
REF_SUPPORT,external,PARENT,SNAPSHOT,5,close_R,median,63,64,0.2026143790849595,0.13374616687078905,0.06886821221417044,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,close_vs_E20_R,median,63,64,0.002614379084959484,-0.06625383312921097,0.06886821221417046,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,post_e20_peak_R,median,63,64,0.28638497652582134,0.26065444412936056,0.02573053239646078,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,63,64,0.10823608997125209,0.1636811374665862,-0.055445047495334104,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,post_e20_mae_below_E20_R,median,63,64,0.16948356807511852,0.22660684510495482,-0.0571232770298363,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,closes_ge_E20,median,63,64,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,fraction_closes_ge_E20,median,63,64,0.5,0.0,0.5,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,consecutive_closes_ge_E20,median,63,64,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,E25_by_snapshot,rate,115,68,0.3739130434782609,0.5588235294117647,-0.18491048593350384,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,E30_by_snapshot,rate,115,68,0.22608695652173913,0.3235294117647059,-0.09744245524296677,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,5,closed_back_le_E10,rate,115,68,0.1391304347826087,0.4264705882352941,-0.2873401534526854,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,5,closed_back_le_H,rate,115,68,0.02608695652173913,0.11764705882352941,-0.09156010230179028,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,10,close_R,median,52,58,0.20498163585740087,0.1024550767088076,0.10252655914859327,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,close_vs_E20_R,median,52,58,0.004981635857400843,-0.09754492329119241,0.10252655914859325,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,post_e20_peak_R,median,52,58,0.29776500544582096,0.2710814225029313,0.02668358294288964,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,52,58,0.1488545213226391,0.21186238328712803,-0.06300786196448893,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,post_e20_mae_below_E20_R,median,52,58,0.18261166070964083,0.22660684510495482,-0.043995184395313996,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,closes_ge_E20,median,52,58,1.0,0.5,0.5,1.0,False
REF_SUPPORT,external,PARENT,SNAPSHOT,10,fraction_closes_ge_E20,median,52,58,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,consecutive_closes_ge_E20,median,52,58,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,E25_by_snapshot,rate,115,68,0.3391304347826087,0.5,-0.16086956521739132,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,E30_by_snapshot,rate,115,68,0.20869565217391303,0.3235294117647059,-0.11483375959079287,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,closed_back_le_E10,rate,115,68,0.17391304347826086,0.5,-0.32608695652173914,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,10,closed_back_le_H,rate,115,68,0.043478260869565216,0.19117647058823528,-0.14769820971867006,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,close_R,median,45,46,0.20572450805008646,0.11335516399747653,0.09236934405260994,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,close_vs_E20_R,median,45,46,0.005724508050086452,-0.08664483600252348,0.09236934405260994,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,post_e20_peak_R,median,45,46,0.30409356725146097,0.28291163760493876,0.021181929646522213,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,45,46,0.16654904728299258,0.203691299927464,-0.03714225264447141,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,post_e20_mae_below_E20_R,median,45,46,0.2195530726256974,0.223103823486865,-0.003550750861167601,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,15,closes_ge_E20,median,45,46,2.0,1.0,1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,fraction_closes_ge_E20,median,45,46,0.5,0.25,0.25,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,consecutive_closes_ge_E20,median,45,46,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,E25_by_snapshot,rate,115,68,0.2956521739130435,0.45588235294117646,-0.16023017902813297,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,E30_by_snapshot,rate,115,68,0.20869565217391303,0.29411764705882354,-0.08542199488491051,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,15,closed_back_le_E10,rate,115,68,0.19130434782608696,0.4411764705882353,-0.24987212276214832,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,15,closed_back_le_H,rate,115,68,0.06086956521739131,0.058823529411764705,0.0020460358056266018,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,30,close_R,median,26,31,0.14189051970830013,0.03379530916844429,0.10809521053985585,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,close_vs_E20_R,median,26,31,-0.05810948029169988,-0.16620469083155573,0.10809521053985585,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,post_e20_peak_R,median,26,31,0.32341110217216296,0.31072555205047003,0.012685550121692923,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,26,31,0.22298751455494714,0.281743050338091,-0.05875553578314385,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,post_e20_mae_below_E20_R,median,26,31,0.23355615860434098,0.26159999999999783,-0.028043841395656854,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,30,closes_ge_E20,median,26,31,3.0,2.0,1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,fraction_closes_ge_E20,median,26,31,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,consecutive_closes_ge_E20,median,26,31,0.0,0.0,0.0,1.0,False
REF_SUPPORT,external,PARENT,SNAPSHOT,30,E25_by_snapshot,rate,115,68,0.16521739130434782,0.35294117647058826,-0.18772378516624044,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,E30_by_snapshot,rate,115,68,0.1391304347826087,0.27941176470588236,-0.14028132992327366,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,closed_back_le_E10,rate,115,68,0.1391304347826087,0.36764705882352944,-0.22851662404092074,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,30,closed_back_le_H,rate,115,68,0.06956521739130435,0.17647058823529413,-0.10690537084398978,0.1,True
REF_SUPPORT,external,PARENT,SNAPSHOT,60,close_R,median,19,13,0.16630408508580968,0.02969808995686817,0.1366059951289415,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,60,close_vs_E20_R,median,19,13,-0.03369591491419033,-0.17030191004313183,0.1366059951289415,0.03,True
REF_SUPPORT,external,PARENT,SNAPSHOT,60,post_e20_peak_R,median,19,13,0.3324873096446677,0.34379671150971824,-0.011309401865050528,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,19,13,0.2906403940886702,0.29580450792233715,-0.005164113833666939,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,post_e20_mae_below_E20_R,median,19,13,0.2376106194690254,0.24630662798482272,-0.008696008515797327,0.03,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,closes_ge_E20,median,19,13,3.0,4.0,-1.0,1.0,True
REF_SUPPORT,external,PARENT,SNAPSHOT,60,fraction_closes_ge_E20,median,19,13,0.23076923076923078,0.3076923076923077,-0.07692307692307693,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,consecutive_closes_ge_E20,median,19,13,0.0,0.0,0.0,1.0,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,E25_by_snapshot,rate,115,68,0.12173913043478261,0.14705882352941177,-0.025319693094629156,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,E30_by_snapshot,rate,115,68,0.11304347826086956,0.1323529411764706,-0.019309462915601025,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,closed_back_le_E10,rate,115,68,0.14782608695652175,0.16176470588235295,-0.013938618925831203,0.1,False
REF_SUPPORT,external,PARENT,SNAPSHOT,60,closed_back_le_H,rate,115,68,0.06086956521739131,0.07352941176470588,-0.012659846547314578,0.1,False
REF_SUPPORT,external,REC_H2,ANCHOR,0,entry_to_e20_min,median,33,21,10.0,10.0,0.0,10.0,False
REF_SUPPORT,external,REC_H2,ANCHOR,0,break_to_e20_min,median,33,21,5.0,5.0,0.0,10.0,False
REF_SUPPORT,external,REC_H2,ANCHOR,0,e20_bar_close_R,median,33,21,0.24453414059871964,0.19430091185410742,0.050233228744612224,0.03,True
REF_SUPPORT,external,REC_H2,ANCHOR,0,e20_bar_close_vs_E20_R,median,33,21,0.04453414059871963,-0.005699088145892595,0.050233228744612224,0.03,True
REF_SUPPORT,external,REC_H2,ANCHOR,0,running_mae_R_to_E20,median,33,21,0.1344827586206897,0.13572401270994058,-0.0012412540892508817,0.03,False
REF_SUPPORT,external,REC_H2,ANCHOR,0,closes_gt_H_to_E20,median,33,21,2.0,2.0,0.0,1.0,False
REF_SUPPORT,external,REC_H2,ANCHOR,0,closes_ge_E10_to_E20,median,33,21,1.0,1.0,0.0,1.0,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,close_R,median,14,21,0.20250400148040634,0.09110942249240246,0.11139457898800388,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,close_vs_E20_R,median,14,21,0.0025040014804063315,-0.10889057750759755,0.11139457898800388,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,post_e20_peak_R,median,14,21,0.2583526800927286,0.28506581933726705,-0.026713139244538442,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,14,21,0.08752260941388008,0.1854419410745223,-0.09791933166064222,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,post_e20_mae_below_E20_R,median,14,21,0.1925381314366874,0.21314589665653297,-0.02060776521984556,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,closes_ge_E20,median,14,21,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,fraction_closes_ge_E20,median,14,21,0.5,0.0,0.5,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,consecutive_closes_ge_E20,median,14,21,0.5,0.0,0.5,1.0,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,E25_by_snapshot,rate,33,21,0.24242424242424243,0.5714285714285714,-0.32900432900432897,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,E30_by_snapshot,rate,33,21,0.12121212121212122,0.38095238095238093,-0.2597402597402597,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,closed_back_le_E10,rate,33,21,0.06060606060606061,0.5238095238095238,-0.46320346320346323,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,5,closed_back_le_H,rate,33,21,0.0,0.047619047619047616,-0.047619047619047616,0.1,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,close_R,median,11,20,0.2035766271574161,0.0667515071683072,0.1368251199891089,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,close_vs_E20_R,median,11,20,0.003576627157416079,-0.13324849283169282,0.1368251199891089,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,post_e20_peak_R,median,11,20,0.2823871906841349,0.2860365789813324,-0.0036493882971974645,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,11,20,0.14403669724770274,0.20096385085742674,-0.056927153609724,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,post_e20_mae_below_E20_R,median,11,20,0.19043460178831165,0.24764891202441625,-0.0572143102361046,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,closes_ge_E20,median,11,20,2.0,0.5,1.5,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,fraction_closes_ge_E20,median,11,20,0.6666666666666666,0.16666666666666666,0.5,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,consecutive_closes_ge_E20,median,11,20,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,E25_by_snapshot,rate,33,21,0.24242424242424243,0.5238095238095238,-0.2813852813852814,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,E30_by_snapshot,rate,33,21,0.15151515151515152,0.38095238095238093,-0.2294372294372294,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,closed_back_le_E10,rate,33,21,0.06060606060606061,0.6666666666666666,-0.606060606060606,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,10,closed_back_le_H,rate,33,21,0.0,0.19047619047619047,-0.19047619047619047,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,close_R,median,9,16,0.2302631578947358,0.09030241418709711,0.1399607437076387,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,close_vs_E20_R,median,9,16,0.030263157894735798,-0.1096975858129029,0.1399607437076387,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,post_e20_peak_R,median,9,16,0.3146788990825645,0.29996146502901244,0.014717434053552081,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,9,16,0.162403826159286,0.21507972053222546,-0.05267589437293946,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,post_e20_mae_below_E20_R,median,9,16,0.1347587719298261,0.2386732967221066,-0.1039145247922805,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,closes_ge_E20,median,9,16,2.0,1.0,1.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,fraction_closes_ge_E20,median,9,16,0.5,0.25,0.25,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,consecutive_closes_ge_E20,median,9,16,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,E25_by_snapshot,rate,33,21,0.2727272727272727,0.5238095238095238,-0.25108225108225113,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,E30_by_snapshot,rate,33,21,0.18181818181818182,0.38095238095238093,-0.1991341991341991,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,closed_back_le_E10,rate,33,21,0.06060606060606061,0.5714285714285714,-0.5108225108225108,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,15,closed_back_le_H,rate,33,21,0.0,0.19047619047619047,-0.19047619047619047,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,close_R,median,7,6,0.25918128654970596,0.10687852862377967,0.1523027579259263,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,close_vs_E20_R,median,7,6,0.05918128654970595,-0.09312147137622034,0.1523027579259263,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,post_e20_peak_R,median,7,6,0.33777777777777573,0.2874469050044268,0.05033087277334891,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,7,6,0.162403826159286,0.22462503487181046,-0.062221208712524456,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,post_e20_mae_below_E20_R,median,7,6,0.1347587719298261,0.2343743845940124,-0.09961561266418631,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,closes_ge_E20,median,7,6,4.0,2.0,2.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,fraction_closes_ge_E20,median,7,6,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,consecutive_closes_ge_E20,median,7,6,4.0,0.0,4.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,E25_by_snapshot,rate,33,21,0.21212121212121213,0.19047619047619047,0.02164502164502166,0.1,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,E30_by_snapshot,rate,33,21,0.21212121212121213,0.09523809523809523,0.1168831168831169,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,closed_back_le_E10,rate,33,21,0.030303030303030304,0.23809523809523808,-0.20779220779220778,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,30,closed_back_le_H,rate,33,21,0.0,0.0,0.0,0.1,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,close_R,median,2,4,0.18146972988864157,0.1522497076754793,0.029220022213162278,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,close_vs_E20_R,median,2,4,-0.018530270111358445,-0.0477502923245207,0.029220022213162257,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,post_e20_peak_R,median,2,4,0.46448397759947185,0.3148026395606782,0.14968133803879363,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,2,4,0.31922114426255416,0.2704066591120583,0.04881448515049586,0.03,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,post_e20_mae_below_E20_R,median,2,4,0.2624586802045008,0.2343743845940124,0.02808429561048839,0.03,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,closes_ge_E20,median,2,4,8.5,3.5,5.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,fraction_closes_ge_E20,median,2,4,0.6538461538461539,0.2692307692307693,0.3846153846153846,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,consecutive_closes_ge_E20,median,2,4,3.0,0.0,3.0,1.0,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,E25_by_snapshot,rate,33,21,0.06060606060606061,0.14285714285714285,-0.08225108225108224,0.1,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,E30_by_snapshot,rate,33,21,0.06060606060606061,0.09523809523809523,-0.034632034632034625,0.1,False
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,closed_back_le_E10,rate,33,21,0.030303030303030304,0.19047619047619047,-0.16017316017316016,0.1,True
REF_SUPPORT,external,REC_H2,SNAPSHOT,60,closed_back_le_H,rate,33,21,0.0,0.0,0.0,0.1,False
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,entry_to_e20_min,median,189,90,10.0,7.5,2.5,10.0,False
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,break_to_e20_min,median,130,76,5.0,5.0,0.0,10.0,False
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,e20_bar_close_R,median,189,90,0.2261484098939871,0.15652955193562565,0.06961885795836145,0.03,True
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,e20_bar_close_vs_E20_R,median,189,90,0.02614840989398709,-0.04347044806437436,0.06961885795836145,0.03,True
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,running_mae_R_to_E20,median,189,90,0.19076923076923216,0.15802900107411666,0.0327402296951155,0.03,True
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,closes_gt_H_to_E20,median,189,90,2.0,2.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,ANCHOR,0,closes_ge_E10_to_E20,median,189,90,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,close_R,median,106,84,0.1961910108536653,0.0949293966623912,0.10126161419127411,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,close_vs_E20_R,median,106,84,-0.003808989146334721,-0.10507060333760881,0.1012616141912741,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,post_e20_peak_R,median,106,84,0.3012720404703759,0.26958730355795124,0.03168473691242468,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,106,84,0.11618888800657232,0.19016436903499045,-0.07397548102841814,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,post_e20_mae_below_E20_R,median,106,84,0.1867329651712879,0.21523397237683753,-0.028501007205549628,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,closes_ge_E20,median,106,84,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,fraction_closes_ge_E20,median,106,84,0.5,0.0,0.5,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,consecutive_closes_ge_E20,median,106,84,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,E25_by_snapshot,rate,189,90,0.4074074074074074,0.6,-0.1925925925925926,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,E30_by_snapshot,rate,189,90,0.2857142857142857,0.2,0.08571428571428569,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,closed_back_le_E10,rate,189,90,0.12698412698412698,0.5666666666666667,-0.4396825396825397,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,5,closed_back_le_H,rate,189,90,0.05291005291005291,0.18888888888888888,-0.13597883597883598,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,close_R,median,82,71,0.1834239436302642,0.08367346938776059,0.09975047424250362,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,close_vs_E20_R,median,82,71,-0.01657605636973579,-0.11632653061223942,0.09975047424250363,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,post_e20_peak_R,median,82,71,0.2989261687079551,0.27167630057803116,0.027249868129923915,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,82,71,0.14060003993610456,0.21081081081081177,-0.0702107708747072,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,post_e20_mae_below_E20_R,median,82,71,0.1821043158305547,0.22162162162162047,-0.03951730579106577,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,closes_ge_E20,median,82,71,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,fraction_closes_ge_E20,median,82,71,0.3333333333333333,0.0,0.3333333333333333,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,consecutive_closes_ge_E20,median,82,71,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,E25_by_snapshot,rate,189,90,0.31746031746031744,0.5222222222222223,-0.2047619047619048,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,E30_by_snapshot,rate,189,90,0.21164021164021163,0.2222222222222222,-0.010582010582010581,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,closed_back_le_E10,rate,189,90,0.13756613756613756,0.5111111111111111,-0.3735449735449735,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,10,closed_back_le_H,rate,189,90,0.05291005291005291,0.14444444444444443,-0.09153439153439152,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,close_R,median,66,63,0.16313075339831948,0.049999999999998226,0.11313075339832125,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,close_vs_E20_R,median,66,63,-0.03686924660168053,-0.1500000000000018,0.11313075339832127,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,post_e20_peak_R,median,66,63,0.30798982275195763,0.27167630057803116,0.03631352217392647,0.03,True
