partition,date_utc,signal_ts,entry_ts,entry_px,H,L,range,h2_bar_start,target_name,target_extension,target_px,stop_name,stop_distance,stop_fraction,invalidation_boundary_px,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,h2_before_exit,accepted_close_above_H_before_exit
development,2022-07-28,2022-07-28 13:35:00+00:00,2022-07-28 14:55:00+00:00,23116.135,23210.2,22583.1,627.1000000000022,2022-07-28 15:10:00+00:00,E15,0.15,23304.265,D60,0.6,0.25,22739.875,0.5000000000000049,2022-07-28 15:20:00+00:00,2022-07-28 15:20:00+00:00,23304.265,TP_E15,0.008138471245301204,3.669235622650602,25.0,True,True
development,2022-07-28,2022-07-28 13:35:00+00:00,2022-07-28 14:55:00+00:00,23116.135,23210.2,22583.1,627.1000000000022,2022-07-28 15:10:00+00:00,E20,0.2,23335.620000000003,D30,0.3,0.55,22928.005,1.1666666666667054,2022-07-28 15:20:00+00:00,2022-07-28 15:20:00+00:00,23335.620000000003,TP_E20,0.009494883119518294,4.3474415597591465,25.0,True,True
development,2022-07-28,2022-07-28 13:35:00+00:00,2022-07-28 14:55:00+00:00,23116.135,23210.2,22583.1,627.1000000000022,2022-07-28 15:10:00+00:00,E20,0.2,23335.620000000003,D40,0.4,0.44999999999999996,22865.295,0.8750000000000163,2022-07-28 15:20:00+00:00,2022-07-28 15:20:00+00:00,23335.620000000003,TP_E20,0.009494883119518294,4.3474415597591465,25.0,True,True
development,2022-07-28,2022-07-28 13:35:00+00:00,2022-07-28 14:55:00+00:00,23116.135,23210.2,22583.1,627.1000000000022,2022-07-28 15:10:00+00:00,E20,0.2,23335.620000000003,D50,0.5,0.35,22802.585,0.700000000000015,2022-07-28 15:20:00+00:00,2022-07-28 15:20:00+00:00,23335.620000000003,TP_E20,0.009494883119518294,4.3474415597591465,25.0,True,True
development,2022-07-28,2022-07-28 13:35:00+00:00,2022-07-28 14:55:00+00:00,23116.135,23210.2,22583.1,627.1000000000022,2022-07-28 15:10:00+00:00,E20,0.2,23335.620000000003,D60,0.6,0.25,22739.875,0.583333333333347,2022-07-28 15:20:00+00:00,2022-07-28 15:20:00+00:00,23335.620000000003,TP_E20,0.009494883119518294,4.3474415597591465,25.0,True,True
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E10,0.1,21573.25,D30,0.3,0.55,21426.125,0.8333333333333334,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21573.25,TP_E10,0.0031095431005923047,1.1547715502961524,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E10,0.1,21573.25,D40,0.4,0.44999999999999996,21399.375,0.625,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21573.25,TP_E10,0.0031095431005923047,1.1547715502961524,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E10,0.1,21573.25,D50,0.5,0.35,21372.625,0.5,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21573.25,TP_E10,0.0031095431005923047,1.1547715502961524,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E10,0.1,21573.25,D60,0.6,0.25,21345.875,0.4166666666666667,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21573.25,TP_E10,0.0031095431005923047,1.1547715502961524,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E15,0.15,21586.625,D30,0.3,0.55,21426.125,1.0,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21586.625,TP_E15,0.0037314517207107656,1.4657258603553829,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E15,0.15,21586.625,D40,0.4,0.44999999999999996,21399.375,0.75,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21586.625,TP_E15,0.0037314517207107656,1.4657258603553829,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E15,0.15,21586.625,D50,0.5,0.35,21372.625,0.6,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21586.625,TP_E15,0.0037314517207107656,1.4657258603553829,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E15,0.15,21586.625,D60,0.6,0.25,21345.875,0.5,2022-08-23 14:00:00+00:00,2022-08-23 14:00:00+00:00,21586.625,TP_E15,0.0037314517207107656,1.4657258603553829,10.0,True,False
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E20,0.2,21600.0,D30,0.3,0.55,21426.125,1.1666666666666667,2022-08-23 14:05:00+00:00,2022-08-23 14:05:00+00:00,21600.0,TP_E20,0.0043533603408292265,1.7766801704146133,15.0,True,True
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E20,0.2,21600.0,D40,0.4,0.44999999999999996,21399.375,0.875,2022-08-23 14:05:00+00:00,2022-08-23 14:05:00+00:00,21600.0,TP_E20,0.0043533603408292265,1.7766801704146133,15.0,True,True
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E20,0.2,21600.0,D50,0.5,0.35,21372.625,0.7,2022-08-23 14:05:00+00:00,2022-08-23 14:05:00+00:00,21600.0,TP_E20,0.0043533603408292265,1.7766801704146133,15.0,True,True
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,2022-08-23 14:00:00+00:00,E20,0.2,21600.0,D60,0.6,0.25,21345.875,0.5833333333333334,2022-08-23 14:05:00+00:00,2022-08-23 14:05:00+00:00,21600.0,TP_E20,0.0043533603408292265,1.7766801704146133,15.0,True,True
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E10,0.1,20437.8,D30,0.3,0.55,20207.9,0.8333333333333478,2022-09-02 16:35:00+00:00,2022-09-02 16:40:00+00:00,20191.3,CLOSE_INVALIDATION,-0.006983618005931169,-3.8918090029655845,105.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E10,0.1,20437.8,D40,0.4,0.44999999999999996,20166.1,0.6249999999999973,2022-09-02 16:40:00+00:00,2022-09-02 16:45:00+00:00,20155.6,CLOSE_INVALIDATION,-0.008739358589112456,-4.769679294556228,110.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E10,0.1,20437.8,D50,0.5,0.35,20124.3,0.5,2022-09-02 16:55:00+00:00,2022-09-02 17:00:00+00:00,20120.9,CLOSE_INVALIDATION,-0.010445918763801187,-5.6229593819005945,125.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E10,0.1,20437.8,D60,0.6,0.25,20082.5,0.41666666666666785,2022-09-02 17:05:00+00:00,2022-09-02 17:10:00+00:00,20051.6,CLOSE_INVALIDATION,-0.01385412107232964,-7.3270605361648204,135.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E15,0.15,20458.7,D30,0.3,0.55,20207.9,1.000000000000029,2022-09-02 16:35:00+00:00,2022-09-02 16:40:00+00:00,20191.3,CLOSE_INVALIDATION,-0.006983618005931169,-3.8918090029655845,105.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E15,0.15,20458.7,D40,0.4,0.44999999999999996,20166.1,0.7500000000000054,2022-09-02 16:40:00+00:00,2022-09-02 16:45:00+00:00,20155.6,CLOSE_INVALIDATION,-0.008739358589112456,-4.769679294556228,110.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E15,0.15,20458.7,D50,0.5,0.35,20124.3,0.600000000000007,2022-09-02 16:55:00+00:00,2022-09-02 17:00:00+00:00,20120.9,CLOSE_INVALIDATION,-0.010445918763801187,-5.6229593819005945,125.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E15,0.15,20458.7,D60,0.6,0.25,20082.5,0.5000000000000072,2022-09-02 17:05:00+00:00,2022-09-02 17:10:00+00:00,20051.6,CLOSE_INVALIDATION,-0.01385412107232964,-7.3270605361648204,135.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E20,0.2,20479.6,D30,0.3,0.55,20207.9,1.1666666666666812,2022-09-02 16:35:00+00:00,2022-09-02 16:40:00+00:00,20191.3,CLOSE_INVALIDATION,-0.006983618005931169,-3.8918090029655845,105.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E20,0.2,20479.6,D40,0.4,0.44999999999999996,20166.1,0.8749999999999919,2022-09-02 16:40:00+00:00,2022-09-02 16:45:00+00:00,20155.6,CLOSE_INVALIDATION,-0.008739358589112456,-4.769679294556228,110.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E20,0.2,20479.6,D50,0.5,0.35,20124.3,0.6999999999999965,2022-09-02 16:55:00+00:00,2022-09-02 17:00:00+00:00,20120.9,CLOSE_INVALIDATION,-0.010445918763801187,-5.6229593819005945,125.0,False,False
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,,E20,0.2,20479.6,D60,0.6,0.25,20082.5,0.5833333333333321,2022-09-02 17:05:00+00:00,2022-09-02 17:10:00+00:00,20051.6,CLOSE_INVALIDATION,-0.01385412107232964,-7.3270605361648204,135.0,False,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E10,0.1,22498.89,D30,0.3,0.55,22229.995,0.8333333333333126,2022-09-12 15:40:00+00:00,2022-09-12 15:45:00+00:00,22161.3,CLOSE_INVALIDATION,-0.00962453520218498,-5.21226760109249,110.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E10,0.1,22498.89,D40,0.4,0.44999999999999996,22181.105,0.6249999999999883,2022-09-12 15:40:00+00:00,2022-09-12 15:45:00+00:00,22161.3,CLOSE_INVALIDATION,-0.00962453520218498,-5.21226760109249,110.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E10,0.1,22498.89,D50,0.5,0.35,22132.215,0.49999999999999256,2022-09-12 15:45:00+00:00,2022-09-12 15:50:00+00:00,22127.4,CLOSE_INVALIDATION,-0.011139506266907961,-5.969753133453981,115.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E10,0.1,22498.89,D60,0.6,0.25,22083.324999999997,0.4166666666666563,2022-09-12 16:05:00+00:00,2022-09-12 16:10:00+00:00,22050.6,CLOSE_INVALIDATION,-0.014571653103802706,-7.6858265519013536,135.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E15,0.15,22523.335,D30,0.3,0.55,22229.995,0.9999999999999752,2022-09-12 15:40:00+00:00,2022-09-12 15:45:00+00:00,22161.3,CLOSE_INVALIDATION,-0.00962453520218498,-5.21226760109249,110.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E15,0.15,22523.335,D40,0.4,0.44999999999999996,22181.105,0.749999999999986,2022-09-12 15:40:00+00:00,2022-09-12 15:45:00+00:00,22161.3,CLOSE_INVALIDATION,-0.00962453520218498,-5.21226760109249,110.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E15,0.15,22523.335,D50,0.5,0.35,22132.215,0.5999999999999911,2022-09-12 15:45:00+00:00,2022-09-12 15:50:00+00:00,22127.4,CLOSE_INVALIDATION,-0.011139506266907961,-5.969753133453981,115.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E15,0.15,22523.335,D60,0.6,0.25,22083.324999999997,0.4999999999999876,2022-09-12 16:05:00+00:00,2022-09-12 16:10:00+00:00,22050.6,CLOSE_INVALIDATION,-0.014571653103802706,-7.6858265519013536,135.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E20,0.2,22547.78,D30,0.3,0.55,22229.995,1.1666666666666377,2022-09-12 15:40:00+00:00,2022-09-12 15:45:00+00:00,22161.3,CLOSE_INVALIDATION,-0.00962453520218498,-5.21226760109249,110.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E20,0.2,22547.78,D40,0.4,0.44999999999999996,22181.105,0.8749999999999837,2022-09-12 15:40:00+00:00,2022-09-12 15:45:00+00:00,22161.3,CLOSE_INVALIDATION,-0.00962453520218498,-5.21226760109249,110.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E20,0.2,22547.78,D50,0.5,0.35,22132.215,0.6999999999999896,2022-09-12 15:45:00+00:00,2022-09-12 15:50:00+00:00,22127.4,CLOSE_INVALIDATION,-0.011139506266907961,-5.969753133453981,115.0,True,False
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,2022-09-12 14:15:00+00:00,E20,0.2,22547.78,D60,0.6,0.25,22083.324999999997,0.5833333333333188,2022-09-12 16:05:00+00:00,2022-09-12 16:10:00+00:00,22050.6,CLOSE_INVALIDATION,-0.014571653103802706,-7.6858265519013536,135.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E10,0.1,19236.64,D30,0.3,0.55,18897.62,0.8333333333333169,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19236.64,TP_E10,0.008075444883123506,3.637722441561753,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E10,0.1,19236.64,D40,0.4,0.44999999999999996,18835.98,0.6249999999999908,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19236.64,TP_E10,0.008075444883123506,3.637722441561753,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E10,0.1,19236.64,D50,0.5,0.35,18774.34,0.4999999999999941,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19236.64,TP_E10,0.008075444883123506,3.637722441561753,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E10,0.1,19236.64,D60,0.6,0.25,18712.699999999997,0.41666666666665847,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19236.64,TP_E10,0.008075444883123506,3.637722441561753,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E15,0.15,19267.46,D30,0.3,0.55,18897.62,0.9999999999999803,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19267.46,TP_E15,0.009690533859748163,4.445266929874081,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E15,0.15,19267.46,D40,0.4,0.44999999999999996,18835.98,0.7499999999999889,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19267.46,TP_E15,0.009690533859748163,4.445266929874081,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E15,0.15,19267.46,D50,0.5,0.35,18774.34,0.5999999999999929,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19267.46,TP_E15,0.009690533859748163,4.445266929874081,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E15,0.15,19267.46,D60,0.6,0.25,18712.699999999997,0.4999999999999902,2022-09-28 14:25:00+00:00,2022-09-28 14:25:00+00:00,19267.46,TP_E15,0.009690533859748163,4.445266929874081,45.0,True,False
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E20,0.2,19298.28,D30,0.3,0.55,18897.62,1.1666666666666436,2022-09-28 14:30:00+00:00,2022-09-28 14:30:00+00:00,19298.28,TP_E20,0.01130562283637282,5.252811418186409,50.0,True,True
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E20,0.2,19298.28,D40,0.4,0.44999999999999996,18835.98,0.8749999999999871,2022-09-28 14:30:00+00:00,2022-09-28 14:30:00+00:00,19298.28,TP_E20,0.01130562283637282,5.252811418186409,50.0,True,True
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E20,0.2,19298.28,D50,0.5,0.35,18774.34,0.6999999999999917,2022-09-28 14:30:00+00:00,2022-09-28 14:30:00+00:00,19298.28,TP_E20,0.01130562283637282,5.252811418186409,50.0,True,True
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,2022-09-28 13:45:00+00:00,E20,0.2,19298.28,D60,0.6,0.25,18712.699999999997,0.5833333333333218,2022-09-28 14:30:00+00:00,2022-09-28 14:30:00+00:00,19298.28,TP_E20,0.01130562283637282,5.252811418186409,50.0,True,True
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E10,0.1,20550.59,D30,0.3,0.55,20436.795000000002,0.8333333333333138,2022-11-02 17:50:00+00:00,2022-11-02 17:55:00+00:00,20405.0,CLOSE_INVALIDATION,-0.0045790340099318705,-2.689517004965935,45.0,False,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E10,0.1,20550.59,D40,0.4,0.44999999999999996,20416.105,0.624999999999967,2022-11-02 17:50:00+00:00,2022-11-02 17:55:00+00:00,20405.0,CLOSE_INVALIDATION,-0.0045790340099318705,-2.689517004965935,45.0,False,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E10,0.1,20550.59,D50,0.5,0.35,20395.415,0.4999999999999824,2022-11-02 18:00:00+00:00,2022-11-02 18:00:00+00:00,20550.59,TP_E10,0.0025233104369435377,0.8616552184717688,50.0,True,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E10,0.1,20550.59,D60,0.6,0.25,20374.725,0.4166666666666447,2022-11-02 18:00:00+00:00,2022-11-02 18:00:00+00:00,20550.59,TP_E10,0.0025233104369435377,0.8616552184717688,50.0,True,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E15,0.15,20560.935,D30,0.3,0.55,20436.795000000002,1.0,2022-11-02 17:50:00+00:00,2022-11-02 17:55:00+00:00,20405.0,CLOSE_INVALIDATION,-0.0045790340099318705,-2.689517004965935,45.0,False,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E15,0.15,20560.935,D40,0.4,0.44999999999999996,20416.105,0.749999999999978,2022-11-02 17:50:00+00:00,2022-11-02 17:55:00+00:00,20405.0,CLOSE_INVALIDATION,-0.0045790340099318705,-2.689517004965935,45.0,False,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E15,0.15,20560.935,D50,0.5,0.35,20395.415,0.599999999999993,2022-11-02 18:00:00+00:00,2022-11-02 18:00:00+00:00,20560.935,TP_E15,0.0030279725243325117,1.113986262166256,50.0,True,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E15,0.15,20560.935,D60,0.6,0.25,20374.725,0.49999999999998535,2022-11-02 18:00:00+00:00,2022-11-02 18:00:00+00:00,20560.935,TP_E15,0.0030279725243325117,1.113986262166256,50.0,True,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E20,0.2,20571.280000000002,D30,0.3,0.55,20436.795000000002,1.1666666666666863,2022-11-02 17:50:00+00:00,2022-11-02 17:55:00+00:00,20405.0,CLOSE_INVALIDATION,-0.0045790340099318705,-2.689517004965935,45.0,False,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E20,0.2,20571.280000000002,D40,0.4,0.44999999999999996,20416.105,0.874999999999989,2022-11-02 17:50:00+00:00,2022-11-02 17:55:00+00:00,20405.0,CLOSE_INVALIDATION,-0.0045790340099318705,-2.689517004965935,45.0,False,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E20,0.2,20571.280000000002,D50,0.5,0.35,20395.415,0.7000000000000035,2022-11-02 18:00:00+00:00,2022-11-02 18:00:00+00:00,20571.280000000002,TP_E20,0.0035326346117212637,1.366317305860632,50.0,True,False
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,2022-11-02 18:00:00+00:00,E20,0.2,20571.280000000002,D60,0.6,0.25,20374.725,0.583333333333326,2022-11-02 18:00:00+00:00,2022-11-02 18:00:00+00:00,20571.280000000002,TP_E20,0.0035326346117212637,1.366317305860632,50.0,True,False
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,E10,0.1,16880.390000000003,D30,0.3,0.55,16767.695,0.833333333333353,2022-12-07 14:35:00+00:00,2022-12-07 14:35:00+00:00,16880.390000000003,TP_E10,0.003043823029841519,1.1219115149207597,45.0,True,True
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,E10,0.1,16880.390000000003,D40,0.4,0.44999999999999996,16747.205,0.6250000000000333,2022-12-07 14:35:00+00:00,2022-12-07 14:35:00+00:00,16880.390000000003,TP_E10,0.003043823029841519,1.1219115149207597,45.0,True,True
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,E10,0.1,16880.390000000003,D50,0.5,0.35,16726.715,0.5000000000000178,2022-12-07 14:35:00+00:00,2022-12-07 14:35:00+00:00,16880.390000000003,TP_E10,0.003043823029841519,1.1219115149207597,45.0,True,True
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,E10,0.1,16880.390000000003,D60,0.6,0.25,16706.225,0.4166666666666765,2022-12-07 14:35:00+00:00,2022-12-07 14:35:00+00:00,16880.390000000003,TP_E10,0.003043823029841519,1.1219115149207597,45.0,True,True
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,E15,0.15,16890.635000000002,D30,0.3,0.55,16767.695,1.0,2022-12-07 20:00:00+00:00,2022-12-07 20:00:00+00:00,16807.4,TIME_EXIT_SESSION_END,-0.001293290546500625,-1.0466452732503124,370.0,True,True
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,2022-12-07 13:55:00+00:00,E15,0.15,16890.635000000002,D40,0.4,0.44999999999999996,16747.205,0.7500000000000222,2022-12-07 20:00:00+00:00,2022-12-07 20:00:00+00:00,16807.4,TIME_EXIT_SESSION_END,-0.001293290546500625,-1.0466452732503124,370.0,True,True
