visits_reached,first_break_visit,break_i,first_visit_delay_min,h1_h2_min,h2_h3_min,h3_h4_min,h4_h5_min,break_delay_min,break_close_excess_R,extension_before_reclaim_R,ext15_R,ext30_R,ext60_R,ext120_R,reclaim_min,reclaim15,reclaim30,reclaim60,reach_E05,reach_E10,reach_E15,reach_E20,reach_E30,reach_E40,partition,ref_min,hour,execution_start,dev_block,H,L,R,role
1,1,123757,360.0,,,,,370.0,0.012887156162009927,0.0,0.18648473034437713,0.19698938704786514,0.37708468702620707,0.37708468702620707,5.0,True,True,True,False,False,False,False,False,False,external,240,18,2021-11-17 18:00:00+00:00,,219.323,210.089,9.234000000000009,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-18 18:00:00+00:00,,205.349,186.388,18.960999999999984,CENTRAL
1,1,124347,430.0,,,,,440.0,0.028435601725504717,0.1551192886697776,0.1551192886697776,0.1551192886697776,0.1551192886697776,0.1551192886697776,70.0,False,False,False,True,True,True,False,False,False,external,240,18,2021-11-19 18:00:00+00:00,,219.481,208.122,11.35899999999998,CENTRAL
1,1,124553,25.0,,,,,30.0,0.08454106280193371,0.0,0.22771190162494706,0.2838164251207746,0.2838164251207746,0.2838164251207746,5.0,True,True,True,False,False,False,False,False,False,external,240,18,2021-11-20 18:00:00+00:00,,215.164,206.056,9.107999999999976,CENTRAL
1,1,124837,0.0,,,,,10.0,0.3822400713966998,1.2201695671575203,0.5702811244979941,0.756001784917449,1.0212405176260624,1.0212405176260624,560.0,False,False,False,True,True,True,True,True,True,external,240,18,2021-11-21 18:00:00+00:00,,221.827,210.622,11.204999999999984,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-22 18:00:00+00:00,,225.267,219.457,5.810000000000002,CENTRAL
1,1,125437,125.0,,,,,130.0,0.0059357855922297425,0.0,0.0247324399676235,0.0247324399676235,0.09488263333033607,0.13202626135443996,5.0,True,True,True,False,False,False,False,False,False,external,240,18,2021-11-23 18:00:00+00:00,,224.7,213.581,11.119,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-24 18:00:00+00:00,,214.068,204.0,10.068000000000012,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-25 18:00:00+00:00,,216.554,211.08,5.4739999999999895,CENTRAL
2,2,126310,105.0,65.0,,,,175.0,0.0741426104120404,0.3149518874907475,0.3149518874907475,0.3149518874907475,0.3149518874907475,0.3149518874907475,25.0,False,True,True,True,True,True,True,True,False,external,240,18,2021-11-26 18:00:00+00:00,,198.141,190.035,8.105999999999995,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-27 18:00:00+00:00,,199.43,195.816,3.6140000000000043,CENTRAL
1,1,126883,155.0,,,,,160.0,0.10354609929078185,2.077541371158395,0.2767533490937747,0.5185185185185218,1.160914105594959,1.7530338849487819,,False,False,False,True,True,True,True,True,True,external,240,18,2021-11-28 18:00:00+00:00,,190.885,184.54,6.344999999999999,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-29 18:00:00+00:00,,212.7,204.002,8.697999999999979,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-11-30 18:00:00+00:00,,218.4,208.0,10.400000000000006,CENTRAL
1,1,127737,105.0,,,,,110.0,0.07835186396337328,0.0,0.12060170045781501,0.12060170045781501,0.12060170045781501,0.12060170045781501,5.0,True,True,True,False,False,False,False,False,False,external,240,18,2021-12-01 18:00:00+00:00,,231.663,224.018,7.64500000000001,CENTRAL
1,1,128014,50.0,,,,,55.0,0.01374537870888332,0.9710873068537296,0.2011565077258493,0.2808797042373677,0.2808797042373677,0.5656460327993157,265.0,False,False,False,True,True,True,True,True,True,external,240,18,2021-12-02 18:00:00+00:00,,232.917,222.368,10.549000000000007,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-03 18:00:00+00:00,,237.544,217.0,20.54400000000001,CENTRAL
1,1,128599,95.0,,,,,100.0,0.010228273386168827,0.06177606177606217,0.06611122400596077,0.06611122400596077,0.19616609090293397,0.19616609090293397,10.0,True,True,True,True,False,False,False,False,False,external,240,18,2021-12-04 18:00:00+00:00,,207.564,192.801,14.763000000000005,CENTRAL
1,1,128930,310.0,,,,,315.0,0.09582448690728843,0.10276008492568993,0.10276008492568993,0.10276008492568993,0.12816702052370696,0.12816702052370696,10.0,True,True,True,True,True,False,False,False,False,external,240,18,2021-12-05 18:00:00+00:00,,195.335,181.205,14.129999999999995,CENTRAL
1,1,129201,225.0,,,,,230.0,0.2080557707203724,0.4634391944229284,0.25863671572424474,0.4048799380325333,0.423625096824167,0.423625096824167,,False,False,False,True,True,True,True,True,True,external,240,18,2021-12-06 18:00:00+00:00,,192.017,179.107,12.909999999999997,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-07 18:00:00+00:00,,200.88,194.052,6.828000000000003,CENTRAL
1,1,129806,365.0,,,,,375.0,0.029113924050634045,0.0,0.027531645569619827,0.027531645569619827,0.027531645569619827,0.027531645569619827,5.0,True,True,True,False,False,False,False,False,False,external,240,18,2021-12-08 18:00:00+00:00,,196.243,186.763,9.47999999999999,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-09 18:00:00+00:00,,189.482,182.1,7.382000000000005,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-10 18:00:00+00:00,,183.48,169.566,13.913999999999987,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-11 18:00:00+00:00,,173.7,167.584,6.1159999999999854,CENTRAL
1,1,130884,0.0,,,,,5.0,0.05567890691716352,0.2059777967549078,0.19795046968402874,0.2059777967549078,0.2059777967549078,0.2059777967549078,45.0,False,False,True,True,True,True,True,False,False,external,240,18,2021-12-12 18:00:00+00:00,,175.591,169.736,5.855000000000018,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-13 18:00:00+00:00,,164.27,155.22,9.050000000000011,CENTRAL
1,1,131503,215.0,,,,,220.0,0.11290322580645115,0.20967741935483836,0.20967741935483836,0.20967741935483836,0.20967741935483836,0.20967741935483836,15.0,True,True,True,True,True,True,True,False,False,external,240,18,2021-12-14 18:00:00+00:00,,161.66,153.6,8.060000000000002,CENTRAL
1,1,131754,25.0,,,,,35.0,0.05675675675675623,1.3315315315315288,0.3585585585585569,0.5927927927927902,0.873873873873871,0.9329729729729705,,False,False,False,True,True,True,True,True,True,external,240,18,2021-12-15 18:00:00+00:00,,167.8,156.7,11.100000000000023,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-16 18:00:00+00:00,,188.96,181.52,7.439999999999998,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-17 18:00:00+00:00,,181.65,168.04,13.610000000000014,CENTRAL
1,1,132658,225.0,,,,,235.0,0.04835164835164798,0.07472527472527529,0.07912087912087568,0.07912087912087568,0.12307692307692326,0.12307692307692326,10.0,True,True,True,True,False,False,False,False,False,external,240,18,2021-12-18 18:00:00+00:00,,183.62,179.07,4.550000000000011,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-19 18:00:00+00:00,,188.6,181.65,6.949999999999989,CENTRAL
1,1,133197,45.0,,,,,50.0,0.0769230769230781,0.7441860465116269,0.19856887298747997,0.34347048300536426,0.34347048300536426,0.4991055456171718,190.0,False,False,False,True,True,True,True,True,True,external,240,18,2021-12-20 18:00:00+00:00,,174.0,168.41,5.590000000000003,CENTRAL
1,1,133607,655.0,,,,,660.0,0.04492187499999796,0.6347656249999994,0.4394531249999996,0.6093750000000003,0.6347656249999994,0.6347656249999994,,False,False,False,True,True,True,True,True,True,external,240,18,2021-12-21 18:00:00+00:00,,181.72,176.6,5.1200000000000045,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-22 18:00:00+00:00,,186.2,180.38,5.819999999999993,CENTRAL
1,1,134054,0.0,,,,,15.0,0.06521739130435032,0.5527950310559012,0.3519668737060049,0.37991718426501214,0.37991718426501214,0.5527950310559012,560.0,False,False,False,True,True,True,True,True,True,external,240,18,2021-12-23 18:00:00+00:00,,188.17,178.51,9.659999999999997,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-24 18:00:00+00:00,,197.59,183.0,14.590000000000003,CENTRAL
1,1,134670,210.0,,,,,215.0,0.07084468664849912,0.26158038147139273,0.26158038147139273,0.26158038147139273,0.26158038147139273,0.26158038147139273,25.0,False,True,True,True,True,True,True,False,False,external,240,18,2021-12-25 18:00:00+00:00,,192.94,189.27,3.6699999999999875,CENTRAL
1,1,135034,590.0,,,,,595.0,0.040816326530613824,0.1473922902494345,0.2539682539682552,0.2539682539682552,0.2539682539682552,0.2539682539682552,10.0,True,True,True,True,True,False,False,False,False,external,240,18,2021-12-26 18:00:00+00:00,,200.65,196.24,4.409999999999997,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-27 18:00:00+00:00,,204.81,200.62,4.189999999999998,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-28 18:00:00+00:00,,189.65,177.42,12.230000000000018,CENTRAL
1,1,135785,25.0,,,,,30.0,0.03598971722365431,0.15167095115681375,0.15167095115681375,0.15167095115681375,0.15167095115681375,0.15167095115681375,15.0,True,True,True,True,True,True,False,False,False,external,240,18,2021-12-29 18:00:00+00:00,,176.79,172.9,3.8899999999999864,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,external,240,18,2021-12-30 18:00:00+00:00,,175.62,173.11,2.509999999999991,CENTRAL
1,1,450866,70.0,,,,,75.0,0.040752351097177286,0.056426332288394526,0.1285266457680241,0.1285266457680241,0.576802507836992,0.7398119122257012,10.0,True,True,True,True,False,False,False,False,False,reference_validation,240,18,2025-01-01 18:00:00+00:00,,192.21,189.02,3.1899999999999977,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-02 18:00:00+00:00,,210.47,204.62,5.849999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-03 18:00:00+00:00,,219.69,212.74,6.949999999999989,CENTRAL
1,1,451775,295.0,,,,,300.0,0.013927576601674463,0.0,0.03899721448468375,0.03899721448468375,0.03899721448468375,0.21727019498607253,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-01-04 18:00:00+00:00,,217.04,213.45,3.5900000000000034,CENTRAL
2,2,452059,260.0,15.0,,,,280.0,0.05617977528090067,0.0,0.05243445692883353,0.08239700374531743,0.08239700374531743,0.08239700374531743,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-01-05 18:00:00+00:00,,214.21,211.54,2.670000000000016,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-06 18:00:00+00:00,,223.14,216.61,6.529999999999973,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-07 18:00:00+00:00,,214.26,205.0,9.259999999999991,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-08 18:00:00+00:00,,199.48,188.23,11.25,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-09 18:00:00+00:00,,192.9,185.02,7.8799999999999955,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-10 18:00:00+00:00,,192.0,183.38,8.620000000000005,CENTRAL
1,1,453760,135.0,,,,,145.0,0.003875968992244561,1.4302325581395428,0.2519379844961278,0.8217054263565959,1.3333333333333406,1.4302325581395428,150.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-01-11 18:00:00+00:00,,188.13,185.55,2.579999999999984,CENTRAL
1,1,454098,385.0,,,,,395.0,0.15596330275230036,0.2935779816513802,0.2935779816513802,0.2935779816513802,0.2935779816513802,0.2935779816513802,10.0,True,True,True,True,True,True,True,False,False,reference_validation,240,18,2025-01-12 18:00:00+00:00,,190.98,187.71,3.269999999999982,CENTRAL
1,1,454341,165.0,,,,,170.0,0.0687450039968037,0.5115907274180663,0.1686650679456447,0.1686650679456447,0.1686650679456447,0.2533972821742598,,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-01-13 18:00:00+00:00,,180.22,167.71,12.509999999999991,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-14 18:00:00+00:00,,190.08,185.64,4.440000000000026,CENTRAL
1,1,454890,30.0,,,,,35.0,0.050713153724246125,1.1125198098256748,0.41204437400950766,0.41204437400950766,0.4532488114104616,0.874801901743266,,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-01-15 18:00:00+00:00,,199.19,192.88,6.310000000000002,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-16 18:00:00+00:00,,215.41,205.42,9.990000000000009,CENTRAL
1,1,455567,535.0,,,,,540.0,0.009933774834437475,1.1109271523178836,0.5695364238410647,1.0264900662251697,1.1109271523178836,1.3874172185430522,45.0,False,False,True,True,True,True,True,True,True,reference_validation,240,18,2025-01-17 18:00:00+00:00,,221.92,215.88,6.039999999999992,CENTRAL
1,1,455877,640.0,,,,,650.0,0.027525906735752035,0.13924870466321282,0.13924870466321282,0.13924870466321282,0.13924870466321282,0.13924870466321282,25.0,False,True,True,True,True,False,False,False,False,reference_validation,240,18,2025-01-18 18:00:00+00:00,,270.7,239.82,30.879999999999995,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-19 18:00:00+00:00,,285.6,263.26,22.340000000000032,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-20 18:00:00+00:00,,259.13,234.51,24.620000000000005,CENTRAL
1,1,456612,0.0,,,,,5.0,0.01069900142653392,0.7253922967189714,0.11626248216833054,0.4158345221112702,0.7253922967189714,0.7253922967189714,295.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-01-21 18:00:00+00:00,,249.72,235.7,14.02000000000001,CENTRAL
1,1,456919,95.0,,,,,100.0,0.05331753554502237,1.1327014218009483,0.45260663507108934,0.5343601895734588,1.1327014218009483,1.1327014218009483,140.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-01-22 18:00:00+00:00,,262.49,254.05,8.439999999999998,CENTRAL
1,1,457218,145.0,,,,,155.0,0.08091993185689865,0.1507666098807531,0.1507666098807531,0.1507666098807531,0.1507666098807531,0.1507666098807531,15.0,True,True,True,True,True,True,False,False,False,reference_validation,240,18,2025-01-23 18:00:00+00:00,,256.14,244.4,11.73999999999998,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-24 18:00:00+00:00,,270.11,260.71,9.400000000000034,CENTRAL
1,1,457764,0.0,,,,,5.0,0.04907306434023874,0.1025081788440566,0.13631406761177772,0.22791712104689582,0.29225736095965216,0.29225736095965216,10.0,True,True,True,True,True,False,False,False,False,reference_validation,240,18,2025-01-25 18:00:00+00:00,,258.08,248.91,9.169999999999987,CENTRAL
1,1,458052,0.0,,,,,5.0,0.005730659025799073,0.0,0.10315186246418787,0.23495702005732222,0.23495702005732222,0.23495702005732222,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-01-26 18:00:00+00:00,,256.65,253.16,3.4899999999999807,CENTRAL
3,3,458457,200.0,165.0,220.0,,,590.0,0.010434782608696047,0.0,0.015652173913044073,0.03478260869565267,0.3982608695652185,0.5347826086956526,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-01-27 18:00:00+00:00,,237.5,226.0,11.5,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-28 18:00:00+00:00,,239.98,231.79,8.189999999999998,CENTRAL
1,1,458927,55.0,,,,,60.0,0.03063457330416083,0.0,0.03063457330416083,0.03063457330416083,1.1597374179431115,1.7067833698030686,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-01-29 18:00:00+00:00,,230.79,226.22,4.569999999999993,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-30 18:00:00+00:00,,244.59,239.06,5.530000000000001,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-01-31 18:00:00+00:00,,241.08,235.24,5.840000000000003,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-01 18:00:00+00:00,,228.08,224.54,3.5400000000000205,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-02 18:00:00+00:00,,214.03,202.22,11.810000000000002,CENTRAL
1,1,460365,35.0,,,,,50.0,0.04455445544554486,0.4935643564356438,0.11287128712871299,0.20544554455445585,0.21188118811881207,0.24554455445544607,625.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-02-03 18:00:00+00:00,,209.92,189.72,20.19999999999999,CENTRAL
1,0,-1,75.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-04 18:00:00+00:00,,217.87,209.21,8.659999999999997,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-05 18:00:00+00:00,,207.53,196.44,11.090000000000003,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-06 18:00:00+00:00,,200.56,188.63,11.930000000000007,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-07 18:00:00+00:00,,203.31,194.57,8.740000000000009,CENTRAL
1,1,461796,0.0,,,,,5.0,0.0364077669902926,0.0,0.05339805825242685,0.05339805825242685,0.09466019417476076,0.361650485436895,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-02-08 18:00:00+00:00,,196.79,192.67,4.1200000000000045,CENTRAL
1,1,462156,360.0,,,,,365.0,0.03157894736842231,0.5263157894736853,0.5263157894736853,0.5263157894736853,0.5263157894736853,0.5263157894736853,75.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-02-09 18:00:00+00:00,,202.0,196.3,5.699999999999989,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-10 18:00:00+00:00,,208.9,201.29,7.610000000000014,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-11 18:00:00+00:00,,200.88,196.22,4.659999999999997,CENTRAL
1,1,463000,260.0,,,,,265.0,0.11218335343787789,0.20868516284680233,0.20506634499396748,0.20868516284680233,0.20868516284680233,0.20868516284680233,30.0,False,True,True,True,True,True,True,False,False,reference_validation,240,18,2025-02-12 18:00:00+00:00,,196.59,188.3,8.289999999999992,CENTRAL
1,1,463247,55.0,,,,,60.0,0.055172413793098715,0.34252873563217767,0.34252873563217767,0.34252873563217767,0.34252873563217767,0.46896551724137503,25.0,False,True,True,True,True,True,True,True,False,reference_validation,240,18,2025-02-13 18:00:00+00:00,,193.05,188.7,4.350000000000023,CENTRAL
2,0,-1,0.0,10.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-14 18:00:00+00:00,,205.14,196.64,8.5,CENTRAL
3,3,463887,45.0,280.0,50.0,,,380.0,0.011235955056169549,0.26966292134830866,0.1741573033707877,0.26966292134830866,0.26966292134830866,0.26966292134830866,25.0,False,True,True,True,True,True,True,False,False,reference_validation,240,18,2025-02-15 18:00:00+00:00,,194.93,193.15,1.7800000000000011,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-16 18:00:00+00:00,,191.16,189.08,2.079999999999984,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-17 18:00:00+00:00,,186.85,177.22,9.629999999999995,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-18 18:00:00+00:00,,170.84,160.77,10.069999999999993,CENTRAL
1,1,465086,610.0,,,,,615.0,0.014953271028039736,0.2822429906542042,0.2822429906542042,0.2822429906542042,0.2822429906542042,0.2822429906542042,20.0,False,True,True,True,True,True,True,False,False,reference_validation,240,18,2025-02-19 18:00:00+00:00,,173.38,168.03,5.349999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-20 18:00:00+00:00,,176.59,171.1,5.490000000000009,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-21 18:00:00+00:00,,179.98,170.34,9.639999999999986,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-22 18:00:00+00:00,,174.67,172.21,2.4599999999999795,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-23 18:00:00+00:00,,169.84,166.51,3.3300000000000125,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-24 18:00:00+00:00,,158.757,150.53,8.227000000000004,CENTRAL
1,1,466715,115.0,,,,,120.0,0.03113207547169931,0.0,0.0396226415094328,0.07830188679245405,0.10660377358490529,0.10660377358490529,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-02-25 18:00:00+00:00,,145.0,134.4,10.599999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-26 18:00:00+00:00,,140.42,133.16,7.259999999999991,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-02-27 18:00:00+00:00,,140.77,136.27,4.5,CENTRAL
3,3,467623,235.0,15.0,80.0,,,340.0,0.018700787401574586,0.08858267716535492,0.08858267716535492,0.08858267716535492,0.08858267716535492,0.08858267716535492,25.0,False,True,True,True,False,False,False,False,False,reference_validation,240,18,2025-02-28 18:00:00+00:00,,147.79,137.63,10.159999999999997,CENTRAL
2,2,467889,90.0,135.0,,,,230.0,0.14869888475836654,1.6877323420074335,0.7657992565055777,0.7695167286245335,0.7695167286245335,0.7695167286245335,,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-03-01 18:00:00+00:00,,141.35,138.66,2.6899999999999977,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-02 18:00:00+00:00,,180.0,139.96,40.03999999999999,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-03 18:00:00+00:00,,165.69,153.69,12.0,CENTRAL
1,1,468720,60.0,,,,,65.0,0.02668759811616985,0.0,0.0400313971742559,0.0400313971742559,0.0400313971742559,0.0973312401883839,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-03-04 18:00:00+00:00,,143.26,130.52,12.73999999999998,CENTRAL
1,1,469007,55.0,,,,,60.0,0.009367681498833873,0.47072599531616577,0.47072599531616577,0.47072599531616577,0.47072599531616577,0.47072599531616577,145.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-03-05 18:00:00+00:00,,144.39,140.12,4.269999999999982,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-06 18:00:00+00:00,,150.13,142.6,7.530000000000001,CENTRAL
1,1,469582,50.0,,,,,55.0,0.09461426491994254,0.40174672489083224,0.40174672489083224,0.40174672489083224,0.40174672489083224,0.40174672489083224,15.0,True,True,True,True,True,True,True,True,True,reference_validation,240,18,2025-03-07 18:00:00+00:00,,148.1,141.23,6.8700000000000045,CENTRAL
1,1,469877,85.0,,,,,90.0,0.1060070671378027,0.2826855123674839,0.18727915194346248,0.2826855123674839,0.2826855123674839,0.2826855123674839,50.0,False,False,True,True,True,True,True,False,False,reference_validation,240,18,2025-03-08 18:00:00+00:00,,138.02,135.19,2.8300000000000125,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-09 18:00:00+00:00,,133.94,126.23,7.709999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-10 18:00:00+00:00,,124.97,116.58,8.39,CENTRAL
1,1,470726,10.0,,,,,15.0,0.029339853300734634,0.0,0.1210268948655269,0.1210268948655269,0.17481662591686967,0.2017114914425454,5.0,True,True,True,False,False,False,False,False,False,reference_validation,240,18,2025-03-11 18:00:00+00:00,,126.71,118.53,8.179999999999993,CENTRAL
1,1,471050,190.0,,,,,195.0,0.07716049382716028,0.2623456790123432,0.2623456790123432,0.2623456790123432,0.2623456790123432,0.2623456790123432,15.0,True,True,True,True,True,True,True,False,False,reference_validation,240,18,2025-03-12 18:00:00+00:00,,126.23,122.99,3.240000000000009,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-13 18:00:00+00:00,,125.8,121.04,4.759999999999991,CENTRAL
1,1,471595,35.0,,,,,40.0,0.05422647527910732,0.1403508771929815,0.05901116427431827,0.11004784688995162,0.1403508771929815,0.1403508771929815,65.0,False,False,False,True,True,False,False,False,False,reference_validation,240,18,2025-03-14 18:00:00+00:00,,133.77,127.5,6.27000000000001,CENTRAL
3,0,-1,215.0,195.0,10.0,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-15 18:00:00+00:00,,136.47,133.91,2.5600000000000023,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,reference_validation,240,18,2025-03-16 18:00:00+00:00,,131.17,127.65,3.519999999999982,CENTRAL
2,2,472458,10.0,20.0,,,,35.0,0.14769230769230454,0.5753846153846168,0.47692307692308045,0.5199999999999994,0.5661538461538472,0.5753846153846168,140.0,False,False,False,True,True,True,True,True,True,reference_validation,240,18,2025-03-17 18:00:00+00:00,,128.69,125.44,3.25,CENTRAL
