role,partition,component,outcome,snapshot_min,n,close_R_q25,close_R_q50,close_R_q75,close_R_n,close_vs_E20_R_q25,close_vs_E20_R_q50,close_vs_E20_R_q75,close_vs_E20_R_n,post_e20_peak_R_q25,post_e20_peak_R_q50,post_e20_peak_R_q75,post_e20_peak_R_n,post_e20_giveback_from_peak_R_q25,post_e20_giveback_from_peak_R_q50,post_e20_giveback_from_peak_R_q75,post_e20_giveback_from_peak_R_n,post_e20_mae_below_E20_R_q25,post_e20_mae_below_E20_R_q50,post_e20_mae_below_E20_R_q75,post_e20_mae_below_E20_R_n,closes_ge_E20_q25,closes_ge_E20_q50,closes_ge_E20_q75,closes_ge_E20_n,fraction_closes_ge_E20_q25,fraction_closes_ge_E20_q50,fraction_closes_ge_E20_q75,fraction_closes_ge_E20_n,closes_gt_H_q25,closes_gt_H_q50,closes_gt_H_q75,closes_gt_H_n,fraction_closes_gt_H_q25,fraction_closes_gt_H_q50,fraction_closes_gt_H_q75,fraction_closes_gt_H_n,consecutive_closes_ge_E20_q25,consecutive_closes_ge_E20_q50,consecutive_closes_ge_E20_q75,consecutive_closes_ge_E20_n,baseline_exited_by_snapshot_rate,E25_by_snapshot_rate,E30_by_snapshot_rate,closed_back_le_E10_rate,closed_back_le_H_rate
CLOCK_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,15,133,0.15267076956961922,0.21247563352826293,0.26726142004735304,59,-0.04732923043038077,0.01247563352826292,0.06726142004735303,59,0.26521442097647874,0.3245094985985686,0.3508603238866373,59,0.10496298373969748,0.13541666666666816,0.1775561931378964,59,0.11909548345381733,0.16818674283462884,0.24577798416450797,59,1.0,2.0,3.0,59,0.25,0.5,0.75,59,4.0,4.0,4.0,59,1.0,1.0,1.0,59,0.0,1.0,2.0,59,0.556390977443609,0.3533834586466165,0.2857142857142857,0.11278195488721804,0.015037593984962405
CLOCK_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,30,133,0.14855009917888395,0.20102040816326727,0.26274094338234666,39,-0.05144990082111607,0.0010204081632672612,0.06274094338234662,39,0.2829909511606743,0.3193885760257443,0.3508603238866373,39,0.13509994087042393,0.17026683608640433,0.21376055807408165,39,0.12408546684965205,0.16119605186762181,0.23712622995744553,39,1.0,3.0,5.5,39,0.14285714285714285,0.42857142857142855,0.7857142857142857,39,7.0,7.0,7.0,39,1.0,1.0,1.0,39,0.0,1.0,3.0,39,0.706766917293233,0.24060150375939848,0.18796992481203006,0.11278195488721804,0.015037593984962405
CLOCK_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,60,133,0.10498739585748448,0.1743327095439783,0.2322611642791792,23,-0.09501260414251553,-0.025667290456021702,0.0322611642791792,23,0.2929304218533191,0.33387821822639846,0.35028455458143315,23,0.19312145733401082,0.22266401590457455,0.2668746650622985,23,0.14117243276364377,0.1804237060874235,0.2416436553175363,23,2.0,3.0,7.0,23,0.15384615384615385,0.23076923076923078,0.5384615384615384,23,13.0,13.0,13.0,23,1.0,1.0,1.0,23,0.0,0.0,1.0,23,0.8270676691729323,0.14285714285714285,0.12781954887218044,0.10526315789473684,0.022556390977443608
CLOCK_SUPPORT,external,POOLED,E20_STALLER,5,86,0.042164326567351265,0.11932698693823342,0.19157643432282723,79,-0.15783567343264876,-0.0806730130617666,-0.008423565677172784,79,0.22659914455283872,0.2677035076108521,0.310707150439395,79,0.08129028697159707,0.15061728395061733,0.20904780240152837,79,0.15606730194627508,0.20602337067823018,0.31639687911380804,79,0.0,0.0,1.0,79,0.0,0.0,0.5,79,2.0,2.0,2.0,79,1.0,1.0,1.0,79,0.0,0.0,0.0,79,0.08139534883720931,0.5232558139534884,0.32558139534883723,0.4186046511627907,0.13953488372093023
CLOCK_SUPPORT,external,POOLED,E20_STALLER,10,86,0.00834803607757156,0.09529444114162292,0.17647052261325458,72,-0.19165196392242845,-0.1047055588583771,-0.023529477386745434,72,0.23124369756325067,0.2777549294603121,0.3205419677320931,72,0.1281698846169443,0.19302611314943402,0.27364410272831896,72,0.164666431950142,0.2112702872947122,0.31793364415585806,72,0.0,0.0,1.0,72,0.0,0.0,0.3333333333333333,72,2.0,3.0,3.0,72,0.6666666666666666,1.0,1.0,72,0.0,0.0,0.0,72,0.16279069767441862,0.5232558139534884,0.32558139534883723,0.4883720930232558,0.22093023255813954
CLOCK_SUPPORT,external,POOLED,E20_STALLER,15,86,0.018358442413762867,0.1345926800472252,0.19215491559086414,57,-0.18164155758623715,-0.06540731995277482,-0.007845084409135866,57,0.2429214929214941,0.2966457023060793,0.3520344802396099,57,0.15819555011226522,0.21017871017871026,0.30026445572153443,57,0.1675052410901477,0.21073549566011854,0.3042356055592289,57,0.0,1.0,2.0,57,0.0,0.25,0.5,57,3.0,4.0,4.0,57,0.75,1.0,1.0,57,0.0,0.0,0.0,57,0.3372093023255814,0.45348837209302323,0.313953488372093,0.4186046511627907,0.1744186046511628
CLOCK_SUPPORT,external,POOLED,E20_STALLER,30,86,0.03189619348649775,0.11999799444064992,0.1864050519710884,40,-0.16810380651350226,-0.0800020055593501,-0.013594948028911619,40,0.25749814392622794,0.31226839140073737,0.3564554120548623,40,0.1963353988499534,0.22595511068040647,0.3138507467385463,40,0.17867706336136388,0.2075060673615865,0.3260810521049241,40,0.75,2.0,4.0,40,0.10714285714285714,0.2857142857142857,0.5714285714285714,40,6.75,7.0,7.0,40,0.9642857142857143,1.0,1.0,40,0.0,0.0,0.25,40,0.5348837209302325,0.37209302325581395,0.27906976744186046,0.3372093023255814,0.11627906976744186
CLOCK_SUPPORT,external,POOLED,E20_STALLER,60,86,-0.0838453198409829,0.09583184894905528,0.17530864197530874,25,-0.28384531984098293,-0.10416815105094474,-0.024691358024691273,25,0.2833655705996096,0.3121911037891275,0.35508671553728105,25,0.22016387602422574,0.27080438474602425,0.38895740442083254,25,0.1818339985671877,0.270570570570564,0.3747191011235945,25,1.0,2.0,5.0,25,0.07692307692307693,0.15384615384615385,0.38461538461538464,25,12.0,13.0,13.0,25,0.9230769230769231,1.0,1.0,25,0.0,0.0,0.0,25,0.7093023255813954,0.2558139534883721,0.18604651162790697,0.26744186046511625,0.11627906976744186
CLOCK_SUPPORT,reference_validation,POOLED,E20_STALLER,5,102,0.05700051759834312,0.10917692569068847,0.1829345549738254,90,-0.14299948240165689,-0.09082307430931154,-0.01706544502617461,90,0.21922686648714035,0.25460962258715036,0.29727434759214,90,0.09525316455696209,0.14205402440696846,0.20690335824823541,90,0.14543105569683384,0.19402380952381015,0.25773944193061715,90,0.0,0.0,1.0,90,0.0,0.0,0.5,90,2.0,2.0,2.0,90,1.0,1.0,1.0,90,0.0,0.0,0.0,90,0.11764705882352941,0.45098039215686275,0.20588235294117646,0.47058823529411764,0.10784313725490197
CLOCK_SUPPORT,reference_validation,POOLED,E20_STALLER,10,102,0.02173913043478758,0.08367346938776059,0.15012106537529601,81,-0.17826086956521242,-0.11632653061223942,-0.049878934624704,81,0.22033898305085023,0.262931034482753,0.3059360730593618,81,0.1378446115288246,0.1898734177214921,0.24545454545453999,81,0.14610778443113745,0.19411764705883056,0.2544871794871736,81,0.0,0.0,1.0,81,0.0,0.0,0.3333333333333333,81,3.0,3.0,3.0,81,1.0,1.0,1.0,81,0.0,0.0,0.0,81,0.20588235294117646,0.4411764705882353,0.22549019607843138,0.5294117647058824,0.13725490196078433
CLOCK_SUPPORT,reference_validation,POOLED,E20_STALLER,15,102,-0.0013477088948774878,0.05569620253164504,0.1312502383767509,71,-0.20134770889487752,-0.14430379746835498,-0.06874976162324911,71,0.2248599439775908,0.262931034482753,0.30535847477669353,71,0.1626911923579897,0.20786516853932827,0.27478894405728216,71,0.1638054488298947,0.2121065375302663,0.2792728684176484,71,0.0,0.0,1.0,71,0.0,0.0,0.25,71,3.0,4.0,4.0,71,0.75,1.0,1.0,71,0.0,0.0,0.0,71,0.30392156862745096,0.38235294117647056,0.19607843137254902,0.5392156862745098,0.20588235294117646
CLOCK_SUPPORT,reference_validation,POOLED,E20_STALLER,30,102,-0.009880952380951047,0.059658398888073554,0.1451167461712277,42,-0.20988095238095106,-0.14034160111192645,-0.05488325382877233,42,0.23167343686010525,0.27765858542515753,0.3296442687747027,42,0.17390499723324643,0.24137134052387996,0.33477591973243875,42,0.1804472682307693,0.21487874528208173,0.3054802955665097,42,0.0,1.0,2.0,42,0.0,0.14285714285714285,0.2857142857142857,42,6.0,7.0,7.0,42,0.8571428571428571,1.0,1.0,42,0.0,0.0,0.0,42,0.5882352941176471,0.27450980392156865,0.16666666666666666,0.3333333333333333,0.12745098039215685
CLOCK_SUPPORT,reference_validation,POOLED,E20_STALLER,60,102,-0.22142857142857214,0.005012531328316232,0.13884007029876844,25,-0.42142857142857215,-0.1949874686716838,-0.061159929701231575,25,0.2617801047120423,0.2768361581920859,0.3389830508474502,25,0.2284866468842715,0.30738177623990837,0.5128755364806842,25,0.16138996138995904,0.26295399515738654,0.5033707865168567,25,0.0,1.0,3.0,25,0.0,0.07692307692307693,0.23076923076923078,25,8.0,13.0,13.0,25,0.6153846153846154,1.0,1.0,25,0.0,0.0,0.0,25,0.7549019607843137,0.18627450980392157,0.09803921568627451,0.20588235294117646,0.11764705882352941
CLOCK_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,5,147,0.11196009338925222,0.1790450928381995,0.24003916547412366,75,-0.08803990661074779,-0.020954907161800512,0.040039165474123645,75,0.24284290271132794,0.29155313351498546,0.3408079363660734,75,0.06882137602020287,0.10684931506848924,0.16834571090302425,75,0.10519992955963614,0.16666666666666863,0.2265979668569923,75,0.0,1.0,2.0,75,0.0,0.5,1.0,75,2.0,2.0,2.0,75,1.0,1.0,1.0,75,0.0,0.0,2.0,75,0.4897959183673469,0.35374149659863946,0.22448979591836735,0.12244897959183673,0.013605442176870748
CLOCK_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,10,147,0.1367945562951116,0.18197438300531504,0.2327181519786966,62,-0.06320544370488841,-0.018025616994684954,0.0327181519786966,62,0.24667212220404217,0.29257246376811985,0.3396925454471526,62,0.09845077461269447,0.1305106658047828,0.1962361773839309,62,0.10946045824093872,0.16305223161118326,0.2369686669792161,62,0.0,1.0,2.0,62,0.0,0.3333333333333333,0.6666666666666666,62,3.0,3.0,3.0,62,1.0,1.0,1.0,62,0.0,0.0,2.0,62,0.5782312925170068,0.29931972789115646,0.19727891156462585,0.1292517006802721,0.027210884353741496
CLOCK_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,15,147,0.0912878787878804,0.20633187772925934,0.25252201350631703,51,-0.10871212121211961,0.006331877729259333,0.05252201350631702,51,0.2510576154461039,0.30270270270269817,0.34057365691436725,51,0.10994735687650745,0.15352697095435894,0.2063018267971799,51,0.11291109029990407,0.16506550218340313,0.23933617898145843,51,0.0,1.0,2.0,51,0.0,0.25,0.5,51,4.0,4.0,4.0,51,1.0,1.0,1.0,51,0.0,1.0,2.0,51,0.6530612244897959,0.2585034013605442,0.17687074829931973,0.1360544217687075,0.04081632653061224
CLOCK_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,30,147,0.07841712801756978,0.17057396928051843,0.23286836403033317,39,-0.12158287198243023,-0.029426030719481577,0.03286836403033318,39,0.25169864108712836,0.3028391167192466,0.3561593551480299,39,0.15244130869131192,0.17704918032786873,0.2534291010194607,39,0.12845099727364173,0.1610389610389634,0.28613616053294544,39,0.5,2.0,4.0,39,0.07142857142857142,0.2857142857142857,0.5714285714285714,39,7.0,7.0,7.0,39,1.0,1.0,1.0,39,0.0,0.0,1.5,39,0.7346938775510204,0.20408163265306123,0.14285714285714285,0.1360544217687075,0.047619047619047616
CLOCK_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,60,147,0.06628639721859986,0.14977435201086503,0.22726580640249644,24,-0.13371360278140015,-0.050225647989134994,0.02726580640249642,24,0.24792460015232257,0.28862707828100836,0.3182993498817973,24,0.17630870594347997,0.22138991293434696,0.3371313672922262,24,0.1336095272036113,0.19805756771618102,0.35667131027009924,24,1.0,2.0,7.0,24,0.07692307692307693,0.15384615384615385,0.5384615384615384,24,8.0,13.0,13.0,24,0.6153846153846154,1.0,1.0,24,0.0,0.0,3.25,24,0.8367346938775511,0.11564625850340136,0.06802721088435375,0.11564625850340136,0.05442176870748299
REF_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,5,148,0.12470790800639268,0.2026143790849595,0.2706270627062777,77,-0.07529209199360733,0.002614379084959484,0.07062706270627767,77,0.2445098483133356,0.2840660583666386,0.32743362831858164,77,0.06169665809768882,0.09320175438596444,0.1515463917525768,77,0.12357200321802014,0.1698708751793388,0.2830156192350294,77,0.0,1.0,2.0,77,0.0,0.5,1.0,77,2.0,2.0,2.0,77,1.0,1.0,1.0,77,0.0,1.0,2.0,77,0.4797297297297297,0.34459459459459457,0.20270270270270271,0.12162162162162163,0.02027027027027027
REF_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,10,148,0.12074566705042408,0.2035766271574161,0.25802826985703126,63,-0.07925433294957593,0.003576627157416079,0.058028269857031245,63,0.2517536151450665,0.2973933649289104,0.3428923493038335,63,0.09041926247820622,0.14758497316637,0.19196592880803431,63,0.13528828865642362,0.19043460178831165,0.25911140846466446,63,0.0,1.0,2.0,63,0.0,0.3333333333333333,0.6666666666666666,63,3.0,3.0,3.0,63,1.0,1.0,1.0,63,0.0,1.0,2.0,63,0.5743243243243243,0.31756756756756754,0.19594594594594594,0.14864864864864866,0.033783783783783786
REF_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,15,148,0.10939578110010932,0.21194077888638352,0.2535759824933921,54,-0.09060421889989069,0.011940778886383521,0.05357598249339207,54,0.2579897844957105,0.3073965778644132,0.33953807727346846,54,0.1240262066682115,0.1644764367211393,0.23084012383019392,54,0.14290972517199899,0.21344819307930932,0.2900557391238571,54,1.0,2.0,3.0,54,0.25,0.5,0.75,54,4.0,4.0,4.0,54,1.0,1.0,1.0,54,0.0,1.0,2.0,54,0.6351351351351351,0.2905405405405405,0.20270270270270271,0.16216216216216217,0.0472972972972973
REF_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,30,148,0.07407407407407679,0.17023639536728669,0.25925077328445434,33,-0.12592592592592322,-0.029763604632713325,0.05925077328445433,33,0.28662420382165776,0.3284574468085125,0.3703472655437735,33,0.1497307824493053,0.20183486238531942,0.29542645241038396,33,0.16033634777090452,0.20828157349896198,0.27416563658838217,33,1.0,3.0,4.0,33,0.14285714285714285,0.42857142857142855,0.5714285714285714,33,7.0,7.0,7.0,33,1.0,1.0,1.0,33,0.0,0.0,3.0,33,0.777027027027027,0.17567567567567569,0.1554054054054054,0.11486486486486487,0.05405405405405406
REF_SUPPORT,external,POOLED,E20_TO_E40_CONTINUATION,60,148,0.059670781893003864,0.16630408508580968,0.24240062353858116,21,-0.14032921810699614,-0.03369591491419033,0.04240062353858115,21,0.2711128650355161,0.33273703041144814,0.3721649484536111,21,0.2522353919733821,0.2906403940886702,0.33436213991769065,21,0.20828157349896198,0.2376106194690254,0.3198936427362802,21,1.0,3.0,8.0,21,0.07692307692307693,0.23076923076923078,0.6153846153846154,21,11.0,13.0,13.0,21,0.8461538461538461,1.0,1.0,21,0.0,0.0,2.0,21,0.8581081081081081,0.10810810810810811,0.10135135135135136,0.12162162162162163,0.0472972972972973
REF_SUPPORT,external,POOLED,E20_STALLER,5,89,0.02903501280956225,0.1262208865514642,0.2099236641221397,85,-0.17096498719043776,-0.0737791134485358,0.009923664122139686,85,0.22701077424204583,0.26975476839237394,0.32323232323232604,85,0.08719346049046164,0.16687737041719344,0.22160014448257537,85,0.15324675324675982,0.2232409381663138,0.2758513931888541,85,0.0,0.0,1.0,85,0.0,0.0,0.5,85,2.0,2.0,2.0,85,1.0,1.0,1.0,85,0.0,0.0,1.0,85,0.0449438202247191,0.5617977528089888,0.33707865168539325,0.449438202247191,0.10112359550561797
REF_SUPPORT,external,POOLED,E20_STALLER,10,89,0.010273673573866483,0.0966246751403036,0.17092794471549252,78,-0.18972632642613352,-0.10337532485969642,-0.029072055284507486,78,0.22426335454132168,0.2720927720927719,0.32540807222535917,78,0.12904605427882274,0.20447207956682198,0.26442263171452035,78,0.17604247925972744,0.2305534685699948,0.2824349894197882,78,0.0,0.5,1.75,78,0.0,0.16666666666666666,0.5833333333333333,78,3.0,3.0,3.0,78,1.0,1.0,1.0,78,0.0,0.0,0.0,78,0.12359550561797752,0.5056179775280899,0.33707865168539325,0.5393258426966292,0.19101123595505617
REF_SUPPORT,external,POOLED,E20_STALLER,15,89,0.020286337199459638,0.10671750989682025,0.18850292579983743,62,-0.17971366280054035,-0.09328249010317977,-0.01149707420016257,62,0.2301628656412738,0.2874469050044268,0.34234252695174444,62,0.14158483707411515,0.2053487310503035,0.26691741835458727,62,0.163698970536031,0.22613797548793949,0.2684382328622132,62,0.0,1.0,2.0,62,0.0,0.25,0.5,62,4.0,4.0,4.0,62,1.0,1.0,1.0,62,0.0,0.0,0.0,62,0.30337078651685395,0.47191011235955055,0.3146067415730337,0.47191011235955055,0.0898876404494382
REF_SUPPORT,external,POOLED,E20_STALLER,30,89,-0.012987012987017358,0.036918707845226106,0.15420461766575083,37,-0.21298701298701736,-0.1630812921547739,-0.04579538233424918,37,0.2564871291222983,0.31032986111111327,0.34603421461897343,37,0.1838570548367242,0.25651910248635634,0.3690851735015746,37,0.20413907284768132,0.25093833780160885,0.31975116640746537,37,1.0,2.0,3.0,37,0.14285714285714285,0.2857142857142857,0.42857142857142855,37,6.0,7.0,7.0,37,0.8571428571428571,1.0,1.0,37,0.0,0.0,0.0,37,0.5842696629213483,0.3146067415730337,0.23595505617977527,0.33707865168539325,0.1348314606741573
REF_SUPPORT,external,POOLED,E20_STALLER,60,89,0.016492643569056723,0.09541984732824224,0.12150972462930879,17,-0.1835073564309433,-0.10458015267175777,-0.07849027537069123,17,0.28244274809160586,0.3436356633930281,0.3629296235679223,17,0.24427480916031233,0.277926720285972,0.3767361111111128,17,0.1953725676317013,0.24630662798482272,0.31975116640746537,17,1.0,4.0,7.0,17,0.07692307692307693,0.3076923076923077,0.5384615384615384,17,10.0,13.0,13.0,17,0.7692307692307693,1.0,1.0,17,0.0,0.0,0.0,17,0.8089887640449438,0.14606741573033707,0.12359550561797752,0.16853932584269662,0.056179775280898875
REF_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,5,189,0.11985560767874708,0.1961910108536653,0.2663233177401957,106,-0.08014439232125294,-0.003808989146334721,0.06632331774019566,106,0.24737672950134584,0.3012720404703759,0.3540396341463447,106,0.07810242001512256,0.11618888800657232,0.17126364020015797,106,0.12015424873833375,0.1867329651712879,0.2730873110028492,106,0.0,1.0,2.0,106,0.0,0.5,1.0,106,2.0,2.0,2.0,106,1.0,1.0,1.0,106,0.0,0.0,2.0,106,0.43915343915343913,0.4074074074074074,0.2857142857142857,0.12698412698412698,0.05291005291005291
REF_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,10,189,0.11797902257353447,0.1834239436302642,0.25291689812115714,82,-0.08202097742646554,-0.01657605636973579,0.05291689812115715,82,0.24852523905874946,0.2989261687079551,0.35419291929193003,82,0.1010199918400619,0.14060003993610456,0.2017961876832931,82,0.11950415742001957,0.1821043158305547,0.2792225738672515,82,0.0,1.0,2.0,82,0.0,0.3333333333333333,0.6666666666666666,82,3.0,3.0,3.0,82,1.0,1.0,1.0,82,0.0,0.0,2.0,82,0.5661375661375662,0.31746031746031744,0.21164021164021163,0.13756613756613756,0.05291005291005291
REF_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,15,189,0.0603758815661484,0.16313075339831948,0.2607200720072006,66,-0.1396241184338516,-0.03686924660168053,0.060720072007200615,66,0.2495435513319273,0.30798982275195763,0.35704944575912284,66,0.11898754675191751,0.18740306009399915,0.23558581142481058,66,0.1438574680106325,0.18727645437194812,0.31084457123097997,66,0.0,2.0,3.0,66,0.0,0.5,0.75,66,4.0,4.0,4.0,66,1.0,1.0,1.0,66,0.0,0.0,1.0,66,0.6507936507936508,0.25925925925925924,0.19047619047619047,0.164021164021164,0.0582010582010582
REF_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,30,189,0.0231981218839206,0.12093440679186934,0.2270471464019855,44,-0.17680187811607942,-0.07906559320813067,0.027047146401985495,44,0.24357961375887438,0.2931545414135417,0.34384779787803244,44,0.17417326130723548,0.23268901975683537,0.34583236591595223,44,0.14729880256195627,0.2109098800505067,0.36193219043459224,44,0.0,2.0,3.25,44,0.0,0.2857142857142857,0.46428571428571425,44,5.75,7.0,7.0,44,0.8214285714285714,1.0,1.0,44,0.0,0.0,1.0,44,0.7671957671957672,0.15343915343915343,0.10052910052910052,0.14814814814814814,0.07407407407407407
REF_SUPPORT,reference_validation,POOLED,E20_TO_E40_CONTINUATION,60,189,-0.08476027397259814,0.06502281175022828,0.1926094961829412,28,-0.2847602739725982,-0.13497718824977173,-0.007390503817058802,28,0.23326932029795217,0.2740570473304743,0.32877816472440885,28,0.1991550116550129,0.31628787878787884,0.424106926763148,28,0.19696048632218682,0.2574795617139429,0.4325556506849297,28,0.0,1.0,4.25,28,0.0,0.07692307692307693,0.3269230769230769,28,5.75,13.0,13.0,28,0.44230769230769235,1.0,1.0,28,0.0,0.0,0.0,28,0.8518518518518519,0.08465608465608465,0.0582010582010582,0.12698412698412698,0.06878306878306878
REF_SUPPORT,reference_validation,POOLED,E20_STALLER,5,90,0.025362872421707008,0.0949293966623912,0.15434565434565986,84,-0.17463712757829303,-0.10507060333760881,-0.04565434565434016,84,0.23324074945861745,0.26958730355795124,0.29489182692307603,84,0.12625684420109518,0.19016436903499045,0.24733988131777954,84,0.16260997067448993,0.21523397237683753,0.3461336828309303,84,0.0,0.0,1.0,84,0.0,0.0,0.5,84,2.0,2.0,2.0,84,1.0,1.0,1.0,84,0.0,0.0,0.0,84,0.06666666666666667,0.6,0.2,0.5666666666666667,0.18888888888888888
REF_SUPPORT,reference_validation,POOLED,E20_STALLER,10,90,0.014369877049177499,0.08367346938776059,0.15025906735751676,71,-0.1856301229508225,-0.11632653061223942,-0.04974093264248325,71,0.24224107458465335,0.27167630057803116,0.3137181609440952,71,0.16271211614867404,0.21081081081081177,0.27282267956930517,71,0.1739695087521096,0.22162162162162047,0.3049626701800608,71,0.0,0.0,1.0,71,0.0,0.0,0.3333333333333333,71,3.0,3.0,3.0,71,1.0,1.0,1.0,71,0.0,0.0,0.0,71,0.2111111111111111,0.5222222222222223,0.2222222222222222,0.5111111111111111,0.14444444444444443
REF_SUPPORT,reference_validation,POOLED,E20_STALLER,15,90,-0.018889122954841568,0.049999999999998226,0.1302757051078938,63,-0.2188891229548416,-0.1500000000000018,-0.06972429489210621,63,0.24224107458465335,0.27167630057803116,0.3137181609440952,63,0.17890422550107976,0.24545454545453999,0.29776940155935283,63,0.17326892109500727,0.23314917127071028,0.31557481631396134,63,0.0,1.0,1.0,63,0.0,0.25,0.25,63,3.0,4.0,4.0,63,0.75,1.0,1.0,63,0.0,0.0,0.0,63,0.3,0.4666666666666667,0.2111111111111111,0.5222222222222223,0.2222222222222222
REF_SUPPORT,reference_validation,POOLED,E20_STALLER,30,90,-0.00680272108843886,0.053956834532376124,0.16619318181818224,37,-0.20680272108843886,-0.1460431654676239,-0.03380681818181777,37,0.24637681159420277,0.2942307692307693,0.3272727272727243,37,0.1913043478260858,0.26295585412667993,0.3000000000000124,37,0.18142414860681408,0.21798561151078932,0.26926406926406893,37,0.0,1.0,2.0,37,0.0,0.14285714285714285,0.2857142857142857,37,6.0,7.0,7.0,37,0.8571428571428571,1.0,1.0,37,0.0,0.0,0.0,37,0.5888888888888889,0.3,0.18888888888888888,0.34444444444444444,0.12222222222222222
REF_SUPPORT,reference_validation,POOLED,E20_STALLER,60,90,-0.11916264090177264,0.06956521739130281,0.1995820271682339,21,-0.31916264090177265,-0.1304347826086972,-0.0004179728317661169,21,0.24637681159420277,0.28117359413203047,0.3265306122449041,21,0.20000000000000553,0.26295585412667993,0.3979057591622996,21,0.1943925233644847,0.24582210242587132,0.3955990220048954,21,0.0,1.0,3.0,21,0.0,0.07692307692307693,0.23076923076923078,21,7.0,13.0,13.0,21,0.5384615384615384,1.0,1.0,21,0.0,0.0,0.0,21,0.7666666666666667,0.16666666666666666,0.08888888888888889,0.17777777777777778,0.08888888888888889
