partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_fraction,entry_price,H,L,R4,stop_r4_fraction,target_r4_fraction,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,structural_winner
external,BEAR,20-00,2021-12-31 20:00:00+00:00,2022-01-01 00:00:00+00:00,2021-12-31 21:10:00+00:00,0.05,45778.7175,48110.35,45656.0,2454.3499999999985,0.15,0.15,1.0,46146.869999999995,45410.565,2021-12-31 21:30:00+00:00,46146.869999999995,STOP,-0.008042001176638391,-4.421000588319196,False,False
reference_validation,BULL,00-04,2025-01-03 00:00:00+00:00,2025-01-03 04:00:00+00:00,2025-01-03 01:35:00+00:00,0.05,96701.685,97822.4,96642.7,1179.699999999997,0.2,0.2,1.0,96937.625,96465.745,2025-01-03 01:50:00+00:00,96937.625,STOP,-0.002439874755026268,-1.6199373775131338,False,False
reference_validation,BULL,00-04,2025-01-04 00:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-04 00:25:00+00:00,0.05,98062.325,98705.0,98028.5,676.5,0.2,0.2,1.0,98197.625,97927.025,2025-01-04 00:35:00+00:00,97927.025,TP,0.001379734775817348,0.28986738790867395,True,True
reference_validation,BULL,12-16,2025-01-05 12:00:00+00:00,2025-01-05 16:00:00+00:00,2025-01-05 14:10:00+00:00,0.05,97568.19,98225.4,97533.6,691.7999999999884,0.3,0.3,1.0,97775.73,97360.65000000001,2025-01-05 14:15:00+00:00,97360.65000000001,TP,0.0021271277042240262,0.6635638521120132,True,True
reference_validation,BEAR,04-08,2025-01-12 04:00:00+00:00,2025-01-12 08:00:00+00:00,2025-01-12 07:40:00+00:00,0.05,94280.285,94665.7,94260.0,405.6999999999971,0.25,0.25,1.0,94381.71,94178.86,2025-01-12 08:00:00+00:00,94291.3,TIME,-0.00011683248517968966,-0.45841624258984487,False,False
reference_validation,BULL,08-12,2025-01-15 08:00:00+00:00,2025-01-15 12:00:00+00:00,2025-01-15 11:05:00+00:00,0.1,96789.08,97688.0,96689.2,998.8000000000028,0.3,0.3,1.0,97088.72,96489.44,2025-01-15 11:20:00+00:00,96489.44,TP,0.0030958037828234283,1.1479018914117143,True,True
reference_validation,SIDEWAYS,00-04,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 00:50:00+00:00,0.05,99942.5,106450.0,99600.0,6850.0,0.2,0.2,1.0,101312.5,98572.5,2025-01-20 02:20:00+00:00,101312.5,STOP,-0.013707882032168496,-7.253941016084249,False,False
reference_validation,BULL,16-20,2025-01-20 16:00:00+00:00,2025-01-20 20:00:00+00:00,2025-01-20 17:00:00+00:00,0.05,104712.83,108756.6,104500.0,4256.600000000006,0.25,0.25,1.0,105776.98000000001,103648.68,2025-01-20 17:00:00+00:00,105776.98000000001,STOP_FILL_BAR,-0.010162556011522262,-5.481278005761132,False,True
reference_validation,SIDEWAYS,00-04,2025-01-21 00:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-21 00:25:00+00:00,0.05,101844.34,104313.2,101714.4,2598.800000000003,0.2,0.2,1.0,102364.09999999999,101324.58,2025-01-21 00:35:00+00:00,102364.09999999999,STOP,-0.00510347457698675,-2.951737288493375,False,True
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:10:00+00:00,0.1,101690.86,102955.0,101550.4,1404.6000000000058,0.3,0.3,1.0,102112.24,101269.48,2025-01-23 10:40:00+00:00,101269.48,TP,0.0041437352383489005,1.6718676191744501,True,True
reference_validation,SIDEWAYS,08-12,2025-01-25 08:00:00+00:00,2025-01-25 12:00:00+00:00,2025-01-25 08:50:00+00:00,0.1,104230.77,105153.9,104128.2,1025.699999999997,0.3,0.3,1.0,104538.48000000001,103923.06,2025-01-25 10:45:00+00:00,104538.48000000001,STOP,-0.002952199240205233,-1.8760996201026163,False,True
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:25:00+00:00,0.1,104964.46,105496.9,104905.3,591.5999999999913,0.3,0.3,1.0,105141.94,104786.98000000001,2025-01-26 09:25:00+00:00,104786.98000000001,TP,0.0016908580294701266,0.44542901473506324,True,True
reference_validation,BEAR,04-08,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,2025-01-27 04:30:00+00:00,0.05,100761.7,103216.5,100632.5,2584.0,0.25,0.25,1.0,101407.7,100115.7,2025-01-27 05:35:00+00:00,100115.7,TP,0.006411166147454837,2.8055830737274183,True,True
reference_validation,BEAR,20-00,2025-02-05 20:00:00+00:00,2025-02-06 00:00:00+00:00,2025-02-05 22:30:00+00:00,0.05,96533.11,98262.3,96442.1,1820.199999999997,0.15,0.15,1.0,96806.14,96260.08,2025-02-05 22:30:00+00:00,96806.14,STOP_FILL_BAR,-0.0028283559910169563,-1.8141779955084782,False,True
reference_validation,SIDEWAYS,16-20,2025-02-07 16:00:00+00:00,2025-02-07 20:00:00+00:00,2025-02-07 17:30:00+00:00,0.05,97298.12,100112.4,97150.0,2962.399999999994,0.25,0.25,1.0,98038.72,96557.51999999999,2025-02-07 18:30:00+00:00,98038.72,STOP,-0.007611657861426365,-4.205828930713182,False,True
reference_validation,BEAR,12-16,2025-02-09 12:00:00+00:00,2025-02-09 16:00:00+00:00,2025-02-09 12:25:00+00:00,0.05,96537.54,97279.3,96498.5,780.8000000000029,0.3,0.3,1.0,96771.78,96303.29999999999,2025-02-09 13:15:00+00:00,96303.29999999999,TP,0.002426413600346614,0.8132068001733069,True,True
reference_validation,BEAR,08-12,2025-02-13 08:00:00+00:00,2025-02-13 12:00:00+00:00,2025-02-13 08:55:00+00:00,0.1,95888.05,97519.3,95706.8,1812.5,0.3,0.3,1.0,96431.8,95344.3,2025-02-13 12:00:00+00:00,95883.6,TIME,4.640828549539895e-05,-0.3767958572523005,False,False
reference_validation,BEAR,16-20,2025-02-13 16:00:00+00:00,2025-02-13 20:00:00+00:00,2025-02-13 16:40:00+00:00,0.05,95345.695,96432.4,95288.5,1143.8999999999942,0.25,0.25,1.0,95631.67000000001,95059.72,2025-02-13 17:05:00+00:00,95631.67000000001,STOP,-0.0029993488431754134,-1.8996744215877066,False,False
reference_validation,BEAR,00-04,2025-02-17 00:00:00+00:00,2025-02-17 04:00:00+00:00,2025-02-17 01:25:00+00:00,0.05,96064.28,97247.6,96002.0,1245.6000000000058,0.2,0.2,1.0,96313.4,95815.16,2025-02-17 01:35:00+00:00,96313.4,STOP,-0.0025932635939185235,-1.6966317969592617,False,False
reference_validation,BEAR,04-08,2025-02-17 04:00:00+00:00,2025-02-17 08:00:00+00:00,2025-02-17 04:40:00+00:00,0.05,96030.285,96605.7,96000.0,605.6999999999971,0.25,0.25,1.0,96181.71,95878.86,2025-02-17 04:40:00+00:00,96181.71,STOP_FILL_BAR,-0.0015768463042674808,-1.1884231521337405,False,True
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:10:00+00:00,0.05,95377.14,98720.0,95201.2,3518.800000000003,0.15,0.15,1.0,95904.96,94849.31999999999,2025-02-21 20:55:00+00:00,94849.31999999999,TP,0.005534030481517972,2.367015240758986,True,True
reference_validation,BEAR,16-20,2025-02-22 16:00:00+00:00,2025-02-22 20:00:00+00:00,2025-02-22 17:20:00+00:00,0.05,96471.39,96988.0,96444.2,543.8000000000029,0.25,0.25,1.0,96607.34,96335.44,2025-02-22 17:35:00+00:00,96607.34,STOP,-0.0014092260928343324,-1.1046130464171662,False,True
reference_validation,BEAR,04-08,2025-02-28 04:00:00+00:00,2025-02-28 08:00:00+00:00,2025-02-28 04:35:00+00:00,0.05,79767.93,84858.6,79500.0,5358.600000000006,0.25,0.25,1.0,81107.57999999999,78428.28,2025-02-28 08:00:00+00:00,79159.9,TIME,0.007622486881632743,3.4112434408163717,True,True
reference_validation,BULL,08-12,2025-03-03 08:00:00+00:00,2025-03-03 12:00:00+00:00,2025-03-03 09:20:00+00:00,0.1,91365.49,93304.9,91150.0,2154.899999999994,0.3,0.3,1.0,92011.96,90719.02,2025-03-03 09:35:00+00:00,92011.96,STOP,-0.007075647490097203,-3.9378237450486018,False,False
reference_validation,BULL,00-04,2025-03-18 00:00:00+00:00,2025-03-18 04:00:00+00:00,2025-03-18 00:40:00+00:00,0.05,83738.205,84464.1,83700.0,764.1000000000058,0.2,0.2,1.0,83891.02500000001,83585.385,2025-03-18 01:10:00+00:00,83585.385,TP,0.0018249734395430017,0.5124867197715008,True,True
reference_validation,SIDEWAYS,08-12,2025-03-22 08:00:00+00:00,2025-03-22 12:00:00+00:00,2025-03-22 08:50:00+00:00,0.1,84138.44,84389.0,84110.6,278.3999999999942,0.3,0.3,1.0,84221.96,84054.92,2025-03-22 09:00:00+00:00,84221.96,STOP,-0.0009926497329877293,-0.8963248664938647,False,False
reference_validation,BULL,04-08,2025-03-25 04:00:00+00:00,2025-03-25 08:00:00+00:00,2025-03-25 04:30:00+00:00,0.05,86346.775,87644.0,86278.5,1365.5,0.25,0.25,1.0,86688.15,86005.4,2025-03-25 05:30:00+00:00,86688.15,STOP,-0.003953535033589848,-2.3767675167949243,False,False
reference_validation,SIDEWAYS,16-20,2025-03-26 16:00:00+00:00,2025-03-26 20:00:00+00:00,2025-03-26 17:15:00+00:00,0.05,86467.065,87975.0,86387.7,1587.300000000003,0.25,0.25,1.0,86863.89,86070.24,2025-03-26 19:05:00+00:00,86070.24,TP,0.004589319644421805,1.8946598222109023,True,True
reference_validation,BULL,00-04,2025-03-28 00:00:00+00:00,2025-03-28 04:00:00+00:00,2025-03-28 02:55:00+00:00,0.05,86932.195,87695.9,86892.0,803.8999999999942,0.2,0.2,1.0,87092.975,86771.41500000001,2025-03-28 03:10:00+00:00,86771.41500000001,TP,0.0018494874079735227,0.5247437039867613,True,True
reference_validation,SIDEWAYS,04-08,2025-04-05 04:00:00+00:00,2025-04-05 08:00:00+00:00,2025-04-05 07:00:00+00:00,0.05,83369.73999999999,84244.5,83323.7,920.8000000000028,0.25,0.25,1.0,83599.93999999999,83139.54,2025-04-05 08:00:00+00:00,83490.0,TIME,-0.00144248980505408,-1.1212449025270401,False,False
reference_validation,BEAR,12-16,2025-04-06 12:00:00+00:00,2025-04-06 16:00:00+00:00,2025-04-06 12:45:00+00:00,0.05,82650.945,83143.9,82625.0,518.8999999999942,0.3,0.3,1.0,82806.615,82495.27500000001,2025-04-06 13:10:00+00:00,82806.615,STOP,-0.0018834630384443668,-1.3417315192221833,False,True
reference_validation,BEAR,20-00,2025-04-06 20:00:00+00:00,2025-04-07 00:00:00+00:00,2025-04-06 20:45:00+00:00,0.05,78829.495,82524.9,78635.0,3889.899999999994,0.15,0.15,1.0,79412.98,78246.01,2025-04-06 21:15:00+00:00,79412.98,STOP,-0.00740186144792632,-4.1009307239631605,False,True
reference_validation,BEAR,20-00,2025-04-08 20:00:00+00:00,2025-04-09 00:00:00+00:00,2025-04-08 23:15:00+00:00,0.05,76420.45,78500.0,76311.0,2189.0,0.15,0.15,1.0,76748.8,76092.09999999999,2025-04-09 00:00:00+00:00,76297.9,TIME,0.001603628348171241,0.4018141740856205,True,True
reference_validation,SIDEWAYS,16-20,2025-04-10 16:00:00+00:00,2025-04-10 20:00:00+00:00,2025-04-10 16:15:00+00:00,0.05,78755.45,82488.0,78559.0,3929.0,0.25,0.25,1.0,79737.7,77773.2,2025-04-10 18:25:00+00:00,79737.7,STOP,-0.012472152720859319,-6.6360763604296595,False,False
reference_validation,BULL,00-04,2025-04-12 00:00:00+00:00,2025-04-12 04:00:00+00:00,2025-04-12 01:50:00+00:00,0.05,83174.345,84300.0,83115.1,1184.8999999999942,0.2,0.2,1.0,83411.325,82937.365,2025-04-12 02:45:00+00:00,82937.365,TP,0.0028491958668264345,1.0245979334132174,True,True
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 04:50:00+00:00,0.05,94533.33,95157.1,94500.5,656.6000000000058,0.25,0.25,1.0,94697.48000000001,94369.18,2025-04-26 05:25:00+00:00,94369.18,TP,0.0017364246028359386,0.4682123014179693,True,True
reference_validation,BULL,16-20,2025-05-10 16:00:00+00:00,2025-05-10 20:00:00+00:00,2025-05-10 19:05:00+00:00,0.05,103075.82,103781.1,103038.7,742.4000000000087,0.25,0.25,1.0,103261.42000000001,102890.22,2025-05-10 19:30:00+00:00,103261.42000000001,STOP,-0.0018006162842071575,-1.300308142103579,False,False
reference_validation,BULL,16-20,2025-05-11 16:00:00+00:00,2025-05-11 20:00:00+00:00,2025-05-11 16:45:00+00:00,0.05,103783.945,104873.5,103726.6,1146.8999999999942,0.25,0.25,1.0,104070.67000000001,103497.22,2025-05-11 17:15:00+00:00,104070.67000000001,STOP,-0.0027627105521957737,-1.7813552760978868,False,False
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 02:50:00+00:00,0.05,101795.93,103080.9,101728.3,1352.5999999999913,0.2,0.2,1.0,102066.45,101525.40999999999,2025-05-13 03:00:00+00:00,102066.45,STOP,-0.0026574736337690915,-1.7287368168845458,False,True
reference_validation,SIDEWAYS,04-08,2025-05-15 04:00:00+00:00,2025-05-15 08:00:00+00:00,2025-05-15 04:15:00+00:00,0.05,102721.325,103820.0,102663.5,1156.5,0.25,0.25,1.0,103010.45,102432.2,2025-05-15 05:30:00+00:00,102432.2,TP,0.002814654113933986,1.007327056966993,True,True
reference_validation,BULL,08-12,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,2025-05-20 08:20:00+00:00,0.1,105018.78,106371.3,104868.5,1502.800000000003,0.3,0.3,1.0,105469.62,104567.94,2025-05-20 12:00:00+00:00,105159.2,TIME,-0.0013370941844877483,-1.068547092243874,False,True
reference_validation,BULL,08-12,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,2025-05-21 08:15:00+00:00,0.1,106555.0,107950.0,106400.0,1550.0,0.3,0.3,1.0,107020.0,106090.0,2025-05-21 09:45:00+00:00,106090.0,TP,0.004363943503355075,1.7819717516775375,True,True
reference_validation,BULL,20-00,2025-05-24 20:00:00+00:00,2025-05-25 00:00:00+00:00,2025-05-24 21:30:00+00:00,0.05,108673.035,109165.8,108647.1,518.6999999999971,0.15,0.15,1.0,108750.84,108595.23000000001,2025-05-24 21:35:00+00:00,108750.84,STOP,-0.0007159549744791153,-0.7579774872395577,False,True
reference_validation,BEAR,08-12,2025-05-25 08:00:00+00:00,2025-05-25 12:00:00+00:00,2025-05-25 08:20:00+00:00,0.1,107474.03,108250.1,107387.8,862.3000000000029,0.3,0.3,1.0,107732.72,107215.34,2025-05-25 08:30:00+00:00,107215.34,TP,0.0024070000910917954,0.8035000455458977,True,True
reference_validation,SIDEWAYS,08-12,2025-05-28 08:00:00+00:00,2025-05-28 12:00:00+00:00,2025-05-28 09:15:00+00:00,0.1,108615.9,109040.7,108568.7,472.0,0.3,0.3,1.0,108757.5,108474.29999999999,2025-05-28 09:15:00+00:00,108757.5,STOP_FILL_BAR,-0.0013036765335462473,-1.0518382667731236,False,True
reference_validation,BEAR,20-00,2025-05-28 20:00:00+00:00,2025-05-29 00:00:00+00:00,2025-05-28 20:10:00+00:00,0.05,106927.075,107793.0,106881.5,911.5,0.15,0.15,1.0,107063.8,106790.34999999999,2025-05-28 20:15:00+00:00,107063.8,STOP,-0.0012786752092489749,-1.0393376046244875,False,False
reference_validation,BEAR,20-00,2025-05-30 20:00:00+00:00,2025-05-31 00:00:00+00:00,2025-05-30 23:25:00+00:00,0.05,103744.265,105531.5,103650.2,1881.300000000003,0.15,0.15,1.0,104026.46,103462.06999999999,2025-05-30 23:25:00+00:00,104026.46,STOP_FILL_BAR,-0.0027201021666113977,-1.760051083305699,False,False
reference_validation,BULL,08-12,2025-06-08 08:00:00+00:00,2025-06-08 12:00:00+00:00,2025-06-08 08:25:00+00:00,0.1,105384.1,105617.2,105358.2,259.0,0.3,0.3,1.0,105461.8,105306.40000000001,2025-06-08 09:05:00+00:00,105306.40000000001,TP,0.0007373028758607521,-0.031348562069624,False,True
reference_validation,BULL,04-08,2025-06-10 04:00:00+00:00,2025-06-10 08:00:00+00:00,2025-06-10 05:20:00+00:00,0.05,109387.0,110280.0,109340.0,940.0,0.25,0.25,1.0,109622.0,109152.0,2025-06-10 05:20:00+00:00,109622.0,STOP_FILL_BAR,-0.002148335725451836,-1.4741678627259183,False,True
reference_validation,BULL,08-12,2025-06-10 08:00:00+00:00,2025-06-10 12:00:00+00:00,2025-06-10 09:15:00+00:00,0.1,109106.07,109690.8,109041.1,649.6999999999971,0.3,0.3,1.0,109300.98000000001,108911.16,2025-06-10 09:20:00+00:00,109300.98000000001,STOP,-0.0017864267313450431,-1.2932133656725215,False,False
reference_validation,BULL,20-00,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 22:15:00+00:00,0.05,108403.94,109776.5,108331.7,1444.800000000003,0.15,0.15,1.0,108620.66,108187.22,2025-06-11 22:20:00+00:00,108187.22,TP,0.001999189328358371,0.5995946641791855,True,True
reference_validation,BULL,12-16,2025-06-16 12:00:00+00:00,2025-06-16 16:00:00+00:00,2025-06-16 13:20:00+00:00,0.05,106572.995,107199.9,106540.0,659.8999999999942,0.3,0.3,1.0,106770.965,106375.025,2025-06-16 13:45:00+00:00,106770.965,STOP,-0.0018576000421119925,-1.3288000210559963,False,False
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,2025-06-17 16:40:00+00:00,0.05,104155.425,105816.5,104068.0,1748.5,0.25,0.25,1.0,104592.55,103718.3,2025-06-17 16:45:00+00:00,103718.3,TP,0.004196852924367597,1.6984264621837988,True,True
reference_validation,BEAR,16-20,2025-06-22 16:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-22 16:10:00+00:00,0.05,98987.04,102789.7,98786.9,4002.800000000003,0.25,0.25,1.0,99987.73999999999,97986.34,2025-06-22 17:10:00+00:00,99987.73999999999,STOP,-0.010109404220996982,-5.454702110498491,False,True
reference_validation,BEAR,12-16,2025-06-23 12:00:00+00:00,2025-06-23 16:00:00+00:00,2025-06-23 12:30:00+00:00,0.05,101118.99,102028.9,101071.1,957.7999999999884,0.3,0.3,1.0,101406.33,100831.65000000001,2025-06-23 12:40:00+00:00,101406.33,STOP,-0.002841602749394515,-1.8208013746972576,False,True
reference_validation,BULL,00-04,2025-07-03 00:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-03 00:30:00+00:00,0.05,108729.47,109621.9,108682.5,939.3999999999942,0.2,0.2,1.0,108917.35,108541.59,2025-07-03 00:40:00+00:00,108917.35,STOP,-0.001727958390673703,-1.2639791953368515,False,True
reference_validation,BULL,08-12,2025-07-07 08:00:00+00:00,2025-07-07 12:00:00+00:00,2025-07-07 11:30:00+00:00,0.1,108690.87,109409.7,108611.0,798.6999999999971,0.3,0.3,1.0,108930.48,108451.26,2025-07-07 12:00:00+00:00,108599.9,TIME,0.0008369608229283763,0.018480411464188107,True,True
reference_validation,SIDEWAYS,16-20,2025-07-07 16:00:00+00:00,2025-07-07 20:00:00+00:00,2025-07-07 16:45:00+00:00,0.05,107938.65,108612.2,107903.2,709.0,0.25,0.25,1.0,108115.9,107761.4,2025-07-07 16:45:00+00:00,108115.9,STOP_FILL_BAR,-0.0016421365284816885,-1.2210682642408441,False,True
reference_validation,BULL,00-04,2025-07-12 00:00:00+00:00,2025-07-12 04:00:00+00:00,2025-07-12 00:45:00+00:00,0.05,117177.135,118072.7,117130.0,942.6999999999972,0.2,0.2,1.0,117365.67499999999,116988.595,2025-07-12 00:55:00+00:00,117365.67499999999,STOP,-0.0016090169810005477,-1.2045084905002739,False,False
reference_validation,SIDEWAYS,16-20,2025-07-18 16:00:00+00:00,2025-07-18 20:00:00+00:00,2025-07-18 19:15:00+00:00,0.05,117345.155,119519.8,117230.7,2289.100000000006,0.25,0.25,1.0,117917.43,116772.88,2025-07-18 20:00:00+00:00,117361.6,TIME,-0.00014014213028230253,-0.47007106514115127,False,False
reference_validation,SIDEWAYS,08-12,2025-07-23 08:00:00+00:00,2025-07-23 12:00:00+00:00,2025-07-23 08:25:00+00:00,0.1,118312.26,118997.7,118236.1,761.5999999999913,0.3,0.3,1.0,118540.73999999999,118083.78,2025-07-23 09:20:00+00:00,118083.78,TP,0.0019311608112295034,0.5655804056147516,True,True
reference_validation,BULL,12-16,2025-08-09 12:00:00+00:00,2025-08-09 16:00:00+00:00,2025-08-09 14:45:00+00:00,0.05,116760.335,117906.7,116700.0,1206.699999999997,0.3,0.3,1.0,117122.345,116398.32500000001,2025-08-09 16:00:00+00:00,116835.6,TIME,-0.0006446110316487137,-0.7223055158243569,False,False
reference_validation,SIDEWAYS,16-20,2025-08-14 16:00:00+00:00,2025-08-14 20:00:00+00:00,2025-08-14 16:45:00+00:00,0.05,117597.235,121154.7,117410.0,3744.699999999997,0.25,0.25,1.0,118533.41,116661.06,2025-08-14 20:00:00+00:00,117889.5,TIME,-0.0024853050328946884,-1.6426525164473444,False,False
reference_validation,BEAR,08-12,2025-08-16 08:00:00+00:00,2025-08-16 12:00:00+00:00,2025-08-16 10:10:00+00:00,0.1,117289.83,117857.1,117226.8,630.3000000000029,0.3,0.3,1.0,117478.92,117100.74,2025-08-16 10:20:00+00:00,117100.74,TP,0.0016121602358874294,0.4060801179437147,True,True
reference_validation,BEAR,00-04,2025-08-17 00:00:00+00:00,2025-08-17 04:00:00+00:00,2025-08-17 01:15:00+00:00,0.05,117164.225,117673.9,117137.4,536.5,0.2,0.2,1.0,117271.52500000001,117056.925,2025-08-17 01:25:00+00:00,117271.52500000001,STOP,-0.0009158085584571818,-0.8579042792285909,False,False
reference_validation,SIDEWAYS,12-16,2025-08-24 12:00:00+00:00,2025-08-24 16:00:00+00:00,2025-08-24 12:50:00+00:00,0.05,114597.065,115033.4,114574.1,459.2999999999884,0.3,0.3,1.0,114734.855,114459.27500000001,2025-08-24 13:15:00+00:00,114734.855,STOP,-0.001202386815054937,-1.0011934075274684,False,True
reference_validation,BULL,12-16,2025-08-28 12:00:00+00:00,2025-08-28 16:00:00+00:00,2025-08-28 12:25:00+00:00,0.05,112806.365,113301.6,112780.3,521.3000000000029,0.3,0.3,1.0,112962.755,112649.975,2025-08-28 12:30:00+00:00,112962.755,STOP,-0.0013863579417703904,-1.0931789708851953,False,True
reference_validation,BEAR,16-20,2025-08-29 16:00:00+00:00,2025-08-29 20:00:00+00:00,2025-08-29 19:55:00+00:00,0.05,108206.87,111489.5,108034.1,3455.399999999994,0.25,0.25,1.0,109070.72,107343.01999999999,2025-08-29 20:00:00+00:00,108155.5,TIME,0.0004747388035528183,-0.16263059822359088,False,False
reference_validation,SIDEWAYS,20-00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 21:10:00+00:00,0.05,108397.43,109298.6,108350.0,948.6000000000058,0.15,0.15,1.0,108539.72,108255.13999999998,2025-09-01 21:10:00+00:00,108539.72,STOP_FILL_BAR,-0.0013126694977916742,-1.056334748895837,False,True
reference_validation,BULL,04-08,2025-09-03 04:00:00+00:00,2025-09-03 08:00:00+00:00,2025-09-03 05:05:00+00:00,0.05,110887.21,111732.9,110842.7,890.1999999999971,0.25,0.25,1.0,111109.76000000001,110664.66,2025-09-03 05:25:00+00:00,110664.66,TP,0.002006994314312741,0.6034971571563704,True,True
reference_validation,BULL,04-08,2025-09-04 04:00:00+00:00,2025-09-04 08:00:00+00:00,2025-09-04 04:20:00+00:00,0.05,111133.885,112136.8,111081.1,1055.699999999997,0.25,0.25,1.0,111397.81,110869.95999999999,2025-09-04 04:55:00+00:00,110869.95999999999,TP,0.0023748382412799025,0.7874191206399513,True,True
reference_validation,SIDEWAYS,16-20,2025-09-05 16:00:00+00:00,2025-09-05 20:00:00+00:00,2025-09-05 17:50:00+00:00,0.05,110395.215,113344.3,110240.0,3104.300000000003,0.25,0.25,1.0,111171.29,109619.14,2025-09-05 18:35:00+00:00,111171.29,STOP,-0.007029969550763565,-3.9149847753817824,False,False
reference_validation,SIDEWAYS,08-12,2025-09-06 08:00:00+00:00,2025-09-06 12:00:00+00:00,2025-09-06 09:50:00+00:00,0.1,110691.19,111034.0,110653.1,380.8999999999942,0.3,0.3,1.0,110805.46,110576.92,2025-09-06 11:45:00+00:00,110805.46,STOP,-0.001032331480039234,-0.916165740019617,False,True
reference_validation,BULL,00-04,2025-09-08 00:00:00+00:00,2025-09-08 04:00:00+00:00,2025-09-08 00:35:00+00:00,0.05,110978.195,111559.5,110947.6,611.8999999999942,0.2,0.2,1.0,111100.57500000001,110855.815,2025-09-08 00:35:00+00:00,111100.57500000001,STOP_FILL_BAR,-0.0011027391461899759,-0.9513695730949879,False,True
reference_validation,BULL,20-00,2025-09-08 20:00:00+00:00,2025-09-09 00:00:00+00:00,2025-09-08 20:25:00+00:00,0.05,111962.4,112635.0,111927.0,708.0,0.15,0.15,1.0,112068.59999999999,111856.2,2025-09-08 20:45:00+00:00,111856.2,TP,0.0009485327216994017,0.07426636084970084,True,True
reference_validation,SIDEWAYS,12-16,2025-09-15 12:00:00+00:00,2025-09-15 16:00:00+00:00,2025-09-15 13:10:00+00:00,0.05,114647.08,115769.6,114588.0,1181.6000000000058,0.3,0.3,1.0,115001.56,114292.6,2025-09-15 13:25:00+00:00,115001.56,STOP,-0.0030919234925128134,-1.945961746256407,False,True
reference_validation,BULL,04-08,2025-09-17 04:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-17 04:10:00+00:00,0.05,116355.245,117081.9,116317.0,764.8999999999942,0.25,0.25,1.0,116546.47,116164.01999999999,2025-09-17 04:45:00+00:00,116164.01999999999,TP,0.00164345835892491,0.4217291794624549,True,True
reference_validation,SIDEWAYS,16-20,2025-09-17 16:00:00+00:00,2025-09-17 20:00:00+00:00,2025-09-17 18:10:00+00:00,0.05,115397.65,116493.0,115340.0,1153.0,0.25,0.25,1.0,115685.9,115109.4,2025-09-17 18:10:00+00:00,115685.9,STOP_FILL_BAR,-0.002497884488982228,-1.648942244491114,False,True
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 20:10:00+00:00,0.05,115655.665,116017.9,115636.6,381.2999999999884,0.15,0.15,1.0,115712.85999999999,115598.47,2025-09-20 20:45:00+00:00,115712.85999999999,STOP,-0.0004945283052066012,-0.6472641526033006,False,True
reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:05:00+00:00,0.05,115181.1,115620.0,115158.0,462.0,0.15,0.15,1.0,115250.40000000001,115111.8,2025-09-21 23:05:00+00:00,115250.40000000001,STOP_FILL_BAR,-0.0006016612100422978,-0.7008306050211489,False,True
reference_validation,BEAR,08-12,2025-09-25 08:00:00+00:00,2025-09-25 12:00:00+00:00,2025-09-25 11:30:00+00:00,0.1,111507.56,112574.6,111389.0,1185.6000000000058,0.3,0.3,1.0,111863.24,111151.87999999999,2025-09-25 12:00:00+00:00,111316.1,TIME,0.0017170136266993184,0.45850681334965915,True,True
reference_validation,BULL,04-08,2025-09-29 04:00:00+00:00,2025-09-29 08:00:00+00:00,2025-09-29 05:30:00+00:00,0.05,111554.9,112269.3,111517.3,752.0,0.25,0.25,1.0,111742.9,111366.9,2025-09-29 06:05:00+00:00,111742.9,STOP,-0.0016852688676158556,-1.2426344338079278,False,True
