event_id,local_date,weekday,H,L,R,k1_signal,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2,h2_timing_bucket,first_post_leave_exists,first_post_leave_start,first_post_leave_close,first_close_depth_R,first_close_depth_bin,first_post_leave_is_h2_terminal,pre_h2_low_depth_R,pre_h2_close_depth_R,P10_level,P10_reached_before_terminal,P10_first_start,P10_first_complete,P10_to_h2_minutes,P20_level,P20_reached_before_terminal,P20_first_start,P20_first_complete,P20_to_h2_minutes,P35_level,P35_reached_before_terminal,P35_first_start,P35_first_complete,P35_to_h2_minutes,P50_level,P50_reached_before_terminal,P50_first_start,P50_first_complete,P50_to_h2_minutes
2023-08-03,2023-08-03,Thursday,242.25,240.37,1.8799999999999955,2023-08-02 22:15:00+00:00,2023-08-02 22:15:00+00:00,2023-08-02 22:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2023-08-03 00:55:00+00:00,,NON_H2,True,2023-08-02 22:20:00+00:00,242.1,0.0797872340425564,LE_0.10R,False,,,242.062,True,2023-08-02 22:25:00+00:00,2023-08-02 22:30:00+00:00,,241.874,True,2023-08-02 22:30:00+00:00,2023-08-02 22:35:00+00:00,,241.592,True,2023-08-02 22:35:00+00:00,2023-08-02 22:40:00+00:00,,241.31,True,2023-08-02 23:00:00+00:00,2023-08-02 23:05:00+00:00,
2023-08-08,2023-08-08,Tuesday,242.08,240.54,1.5400000000000205,2023-08-08 00:10:00+00:00,2023-08-08 00:10:00+00:00,2023-08-08 00:15:00+00:00,H2_ARRIVAL,2023-08-08 00:50:00+00:00,40.0,7_12_BARS_35_60M,True,2023-08-08 00:15:00+00:00,241.86,0.1428571428571402,GT_0.10_TO_0.20R,False,0.31168831168831934,0.2857142857142989,241.92600000000002,True,2023-08-08 00:15:00+00:00,2023-08-08 00:20:00+00:00,35.0,241.77200000000002,True,2023-08-08 00:30:00+00:00,2023-08-08 00:35:00+00:00,20.0,241.541,False,,,,241.31,False,,,
2023-08-10,2023-08-10,Thursday,243.69,242.71,0.9799999999999898,2023-08-09 22:15:00+00:00,2023-08-09 22:20:00+00:00,2023-08-09 22:25:00+00:00,H2_ARRIVAL,2023-08-09 22:50:00+00:00,30.0,4_6_BARS_20_30M,True,2023-08-09 22:25:00+00:00,243.55,0.14285714285713041,GT_0.10_TO_0.20R,False,0.3265306122448944,0.27551020408164595,243.59199999999998,True,2023-08-09 22:25:00+00:00,2023-08-09 22:30:00+00:00,25.0,243.494,True,2023-08-09 22:30:00+00:00,2023-08-09 22:35:00+00:00,20.0,243.347,False,,,,243.2,False,,,
2023-08-11,2023-08-11,Friday,241.25,240.34,0.9099999999999966,2023-08-10 22:35:00+00:00,2023-08-10 22:40:00+00:00,2023-08-10 22:45:00+00:00,H2_ARRIVAL,2023-08-10 23:20:00+00:00,40.0,7_12_BARS_35_60M,True,2023-08-10 22:45:00+00:00,241.14,0.12087912087913633,GT_0.10_TO_0.20R,False,0.2857142857142768,0.27472527472527575,241.159,True,2023-08-10 22:45:00+00:00,2023-08-10 22:50:00+00:00,35.0,241.068,True,2023-08-10 22:50:00+00:00,2023-08-10 22:55:00+00:00,30.0,240.9315,False,,,,240.79500000000002,False,,,
2023-08-26,2023-08-26,Saturday,218.37,216.96,1.4099999999999966,2023-08-25 22:15:00+00:00,2023-08-25 22:15:00+00:00,2023-08-25 22:20:00+00:00,H2_ARRIVAL,2023-08-25 23:50:00+00:00,95.0,13PLUS_BARS_65M_PLUS,True,2023-08-25 22:20:00+00:00,217.65,0.5106382978723408,GT_0.50R,False,0.5602836879432581,0.5106382978723408,218.229,True,2023-08-25 22:20:00+00:00,2023-08-25 22:25:00+00:00,90.0,218.088,True,2023-08-25 22:20:00+00:00,2023-08-25 22:25:00+00:00,90.0,217.8765,True,2023-08-25 22:20:00+00:00,2023-08-25 22:25:00+00:00,90.0,217.66500000000002,True,2023-08-25 22:20:00+00:00,2023-08-25 22:25:00+00:00,90.0
2023-09-02,2023-09-02,Saturday,215.03,211.51,3.5200000000000102,2023-09-02 01:20:00+00:00,2023-09-02 01:20:00+00:00,2023-09-02 01:25:00+00:00,H2_ARRIVAL,2023-09-02 01:40:00+00:00,20.0,4_6_BARS_20_30M,True,2023-09-02 01:25:00+00:00,214.77,0.07386363636363356,LE_0.10R,False,0.11363636363636492,0.07386363636363356,214.678,False,,,,214.326,False,,,,213.798,False,,,,213.26999999999998,False,,,
2023-09-09,2023-09-09,Saturday,214.45,213.4,1.049999999999983,2023-09-08 23:05:00+00:00,2023-09-08 23:05:00+00:00,2023-09-08 23:10:00+00:00,H2_ARRIVAL,2023-09-08 23:10:00+00:00,5.0,1_BAR_5M,True,2023-09-08 23:10:00+00:00,214.47,-0.0190476190476291,LE_0.10R,True,0.0,0.0,214.345,False,,,,214.23999999999998,False,,,,214.08249999999998,False,,,,213.925,False,,,
2023-09-11,2023-09-11,Monday,213.69,211.1,2.5900000000000034,2023-09-10 22:35:00+00:00,2023-09-10 22:40:00+00:00,2023-09-10 22:45:00+00:00,NO_H2_BY_END,,,NON_H2,True,2023-09-10 22:45:00+00:00,212.83,0.3320463320463259,GT_0.20_TO_0.35R,False,,,213.43099999999998,True,2023-09-10 22:45:00+00:00,2023-09-10 22:50:00+00:00,,213.172,True,2023-09-10 22:45:00+00:00,2023-09-10 22:50:00+00:00,,212.7835,True,2023-09-10 22:50:00+00:00,2023-09-10 22:55:00+00:00,,212.39499999999998,True,2023-09-10 23:20:00+00:00,2023-09-10 23:25:00+00:00,
2023-09-16,2023-09-16,Saturday,213.35,211.6,1.75,2023-09-15 22:20:00+00:00,2023-09-15 22:25:00+00:00,2023-09-15 22:30:00+00:00,H2_ARRIVAL,2023-09-15 22:30:00+00:00,5.0,1_BAR_5M,True,2023-09-15 22:30:00+00:00,213.3,0.02857142857141883,LE_0.10R,True,0.0,0.0,213.17499999999998,False,,,,213.0,False,,,,212.73749999999998,False,,,,212.475,False,,,
2023-09-17,2023-09-17,Sunday,214.92,214.06,0.8599999999999852,2023-09-16 22:40:00+00:00,2023-09-16 22:50:00+00:00,2023-09-16 22:55:00+00:00,H2_ARRIVAL,2023-09-16 22:55:00+00:00,5.0,1_BAR_5M,True,2023-09-16 22:55:00+00:00,214.81,0.12790697674417106,GT_0.10_TO_0.20R,True,0.0,0.0,214.834,False,,,,214.748,False,,,,214.619,False,,,,214.49,False,,,
2023-09-18,2023-09-18,Monday,216.49,214.97,1.5200000000000102,2023-09-18 00:10:00+00:00,2023-09-18 00:20:00+00:00,2023-09-18 00:25:00+00:00,H2_ARRIVAL,2023-09-18 01:10:00+00:00,50.0,7_12_BARS_35_60M,True,2023-09-18 00:25:00+00:00,215.7,0.5197368421052732,GT_0.50R,False,0.9802631578947363,0.8486842105263236,216.33800000000002,True,2023-09-18 00:25:00+00:00,2023-09-18 00:30:00+00:00,45.0,216.186,True,2023-09-18 00:25:00+00:00,2023-09-18 00:30:00+00:00,45.0,215.958,True,2023-09-18 00:25:00+00:00,2023-09-18 00:30:00+00:00,45.0,215.73000000000002,True,2023-09-18 00:25:00+00:00,2023-09-18 00:30:00+00:00,45.0
2023-09-20,2023-09-20,Wednesday,217.44,216.24,1.1999999999999886,2023-09-19 23:25:00+00:00,2023-09-19 23:25:00+00:00,2023-09-19 23:30:00+00:00,H2_ARRIVAL,2023-09-20 01:40:00+00:00,135.0,13PLUS_BARS_65M_PLUS,True,2023-09-19 23:30:00+00:00,217.19,0.2083333333333353,GT_0.20_TO_0.35R,False,0.8666666666666683,0.7833333333333389,217.32,True,2023-09-19 23:30:00+00:00,2023-09-19 23:35:00+00:00,130.0,217.2,True,2023-09-19 23:30:00+00:00,2023-09-19 23:35:00+00:00,130.0,217.02,True,2023-09-20 00:00:00+00:00,2023-09-20 00:05:00+00:00,100.0,216.84,True,2023-09-20 00:25:00+00:00,2023-09-20 00:30:00+00:00,75.0
2023-09-21,2023-09-21,Thursday,216.97,212.78,4.189999999999998,2023-09-20 22:40:00+00:00,2023-09-20 22:40:00+00:00,2023-09-20 22:45:00+00:00,NO_H2_BY_END,,,NON_H2,True,2023-09-20 22:45:00+00:00,214.34,0.6276849642004766,GT_0.50R,False,,,216.551,True,2023-09-20 22:45:00+00:00,2023-09-20 22:50:00+00:00,,216.132,True,2023-09-20 22:45:00+00:00,2023-09-20 22:50:00+00:00,,215.5035,True,2023-09-20 22:45:00+00:00,2023-09-20 22:50:00+00:00,,214.875,True,2023-09-20 22:45:00+00:00,2023-09-20 22:50:00+00:00,
2023-09-22,2023-09-22,Friday,211.21,209.93,1.2800000000000011,2023-09-22 00:05:00+00:00,2023-09-22 00:05:00+00:00,2023-09-22 00:10:00+00:00,H2_ARRIVAL,2023-09-22 00:10:00+00:00,5.0,1_BAR_5M,True,2023-09-22 00:10:00+00:00,210.78,0.33593750000000505,GT_0.20_TO_0.35R,True,0.0,0.0,211.082,False,,,,210.954,False,,,,210.762,False,,,,210.57,False,,,
2023-09-23,2023-09-23,Saturday,211.29,210.18,1.1099999999999852,2023-09-22 22:10:00+00:00,2023-09-22 22:10:00+00:00,2023-09-22 22:15:00+00:00,H2_ARRIVAL,2023-09-22 22:15:00+00:00,5.0,1_BAR_5M,True,2023-09-22 22:15:00+00:00,211.3,-0.00900900900902654,LE_0.10R,True,0.0,0.0,211.179,False,,,,211.06799999999998,False,,,,210.9015,False,,,,210.735,False,,,
2023-10-06,2023-10-06,Friday,211.3,210.32,0.9800000000000182,2023-10-05 22:30:00+00:00,2023-10-05 22:30:00+00:00,2023-10-05 22:35:00+00:00,H2_ARRIVAL,2023-10-05 22:45:00+00:00,15.0,3_BARS_15M,True,2023-10-05 22:35:00+00:00,211.17,0.1326530612245117,GT_0.10_TO_0.20R,False,0.22448979591836202,0.1326530612245117,211.202,True,2023-10-05 22:35:00+00:00,2023-10-05 22:40:00+00:00,10.0,211.104,False,,,,210.957,False,,,,210.81,False,,,
2023-10-08,2023-10-08,Sunday,212.55,211.63,0.9200000000000159,2023-10-08 01:45:00+00:00,2023-10-08 01:45:00+00:00,2023-10-08 01:50:00+00:00,H2_ARRIVAL,2023-10-08 01:55:00+00:00,10.0,2_BARS_10M,True,2023-10-08 01:50:00+00:00,212.48,0.0760869565217613,LE_0.10R,False,0.17391304347828504,0.0760869565217613,212.458,False,,,,212.366,False,,,,212.228,False,,,,212.09,False,,,
2023-10-12,2023-10-12,Thursday,206.46,204.65,1.8100000000000023,2023-10-11 22:15:00+00:00,2023-10-11 22:15:00+00:00,2023-10-11 22:20:00+00:00,H2_ARRIVAL,2023-10-11 22:20:00+00:00,5.0,1_BAR_5M,True,2023-10-11 22:20:00+00:00,206.47,-0.005524861878448007,LE_0.10R,True,0.0,0.0,206.279,False,,,,206.098,False,,,,205.8265,False,,,,205.555,False,,,
2023-10-27,2023-10-27,Friday,223.53,221.56,1.9699999999999989,2023-10-26 22:05:00+00:00,2023-10-26 22:05:00+00:00,2023-10-26 22:10:00+00:00,H2_ARRIVAL,2023-10-26 22:10:00+00:00,5.0,1_BAR_5M,True,2023-10-26 22:10:00+00:00,223.63,-0.050761421319794095,LE_0.10R,True,0.0,0.0,223.333,False,,,,223.136,False,,,,222.8405,False,,,,222.54500000000002,False,,,
2023-10-28,2023-10-28,Saturday,224.98,221.0,3.9799999999999898,2023-10-27 22:05:00+00:00,2023-10-27 22:05:00+00:00,2023-10-27 22:10:00+00:00,H2_ARRIVAL,2023-10-28 00:20:00+00:00,135.0,13PLUS_BARS_65M_PLUS,True,2023-10-27 22:10:00+00:00,224.49,0.12311557788944269,GT_0.10_TO_0.20R,False,0.3040201005025082,0.2814070351758741,224.582,True,2023-10-27 22:10:00+00:00,2023-10-27 22:15:00+00:00,130.0,224.184,True,2023-10-27 22:15:00+00:00,2023-10-27 22:20:00+00:00,125.0,223.587,False,,,,222.99,False,,,
2023-10-29,2023-10-29,Sunday,226.5,225.15,1.3499999999999943,2023-10-28 22:05:00+00:00,2023-10-28 22:10:00+00:00,2023-10-28 22:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2023-10-29 01:10:00+00:00,,NON_H2,True,2023-10-28 22:15:00+00:00,226.28,0.1629629629629628,GT_0.10_TO_0.20R,False,,,226.365,True,2023-10-28 22:15:00+00:00,2023-10-28 22:20:00+00:00,,226.23,True,2023-10-28 22:20:00+00:00,2023-10-28 22:25:00+00:00,,226.0275,True,2023-10-28 22:20:00+00:00,2023-10-28 22:25:00+00:00,,225.825,True,2023-10-28 22:25:00+00:00,2023-10-28 22:30:00+00:00,
2023-11-02,2023-11-02,Thursday,230.15,224.51,5.640000000000015,2023-11-02 01:05:00+00:00,2023-11-02 01:05:00+00:00,2023-11-02 01:10:00+00:00,H2_ARRIVAL,2023-11-02 01:10:00+00:00,5.0,1_BAR_5M,True,2023-11-02 01:10:00+00:00,230.34,-0.033687943262410855,LE_0.10R,True,0.0,0.0,229.586,False,,,,229.022,False,,,,228.176,False,,,,227.32999999999998,False,,,
2023-11-05,2023-11-05,Sunday,237.32,235.8,1.5199999999999818,2023-11-04 22:35:00+00:00,2023-11-04 22:35:00+00:00,2023-11-04 22:40:00+00:00,H2_ARRIVAL,2023-11-04 22:45:00+00:00,10.0,2_BARS_10M,True,2023-11-04 22:40:00+00:00,237.04,0.18421052631579243,GT_0.10_TO_0.20R,False,0.39473684210526416,0.18421052631579243,237.168,True,2023-11-04 22:40:00+00:00,2023-11-04 22:45:00+00:00,5.0,237.016,False,,,,236.788,False,,,,236.56,False,,,
2023-11-10,2023-11-10,Friday,248.8,242.83,5.969999999999999,2023-11-09 22:20:00+00:00,2023-11-09 22:20:00+00:00,2023-11-09 22:25:00+00:00,H2_ARRIVAL,2023-11-09 23:05:00+00:00,45.0,7_12_BARS_35_60M,True,2023-11-09 22:25:00+00:00,247.54,0.21105527638191282,GT_0.20_TO_0.35R,False,0.2914572864321624,0.22278056951424,248.203,True,2023-11-09 22:25:00+00:00,2023-11-09 22:30:00+00:00,40.0,247.60600000000002,True,2023-11-09 22:25:00+00:00,2023-11-09 22:30:00+00:00,40.0,246.71050000000002,False,,,,245.815,False,,,
2023-11-11,2023-11-11,Saturday,252.45,250.06,2.3899999999999864,2023-11-10 22:10:00+00:00,2023-11-10 22:10:00+00:00,2023-11-10 22:15:00+00:00,H2_ARRIVAL,2023-11-10 22:20:00+00:00,10.0,2_BARS_10M,True,2023-11-10 22:15:00+00:00,252.05,0.16736401673639312,GT_0.10_TO_0.20R,False,0.24267782426777715,0.16736401673639312,252.21099999999998,True,2023-11-10 22:15:00+00:00,2023-11-10 22:20:00+00:00,5.0,251.97199999999998,False,,,,251.6135,False,,,,251.255,False,,,
2023-11-21,2023-11-21,Tuesday,263.76,250.85,12.909999999999997,2023-11-21 01:10:00+00:00,2023-11-21 01:15:00+00:00,2023-11-21 01:20:00+00:00,H2_ARRIVAL,2023-11-21 01:25:00+00:00,10.0,2_BARS_10M,True,2023-11-21 01:20:00+00:00,262.88,0.0681642137877611,LE_0.10R,False,0.1518202943454671,0.0681642137877611,262.469,False,,,,261.178,False,,,,259.2415,False,,,,257.305,False,,,
2023-11-23,2023-11-23,Thursday,238.39,232.54,5.849999999999994,2023-11-22 22:10:00+00:00,2023-11-22 22:15:00+00:00,2023-11-22 22:20:00+00:00,H2_ARRIVAL,2023-11-23 01:25:00+00:00,190.0,13PLUS_BARS_65M_PLUS,True,2023-11-22 22:20:00+00:00,237.34,0.17948717948717674,GT_0.10_TO_0.20R,False,0.5435897435897404,0.507692307692308,237.80499999999998,True,2023-11-22 22:20:00+00:00,2023-11-22 22:25:00+00:00,185.0,237.22,True,2023-11-22 22:25:00+00:00,2023-11-22 22:30:00+00:00,180.0,236.3425,True,2023-11-22 22:30:00+00:00,2023-11-22 22:35:00+00:00,175.0,235.46499999999997,True,2023-11-22 23:20:00+00:00,2023-11-22 23:25:00+00:00,125.0
2023-11-27,2023-11-27,Monday,232.97,230.27,2.6999999999999886,2023-11-27 00:45:00+00:00,2023-11-27 00:50:00+00:00,2023-11-27 00:55:00+00:00,H2_ARRIVAL,2023-11-27 01:05:00+00:00,15.0,3_BARS_15M,True,2023-11-27 00:55:00+00:00,232.68,0.10740740740740491,GT_0.10_TO_0.20R,False,0.1925925925925972,0.10740740740740491,232.7,True,2023-11-27 00:55:00+00:00,2023-11-27 01:00:00+00:00,10.0,232.43,False,,,,232.025,False,,,,231.62,False,,,
2023-12-24,2023-12-24,Sunday,271.22,269.16,2.0600000000000023,2023-12-23 22:25:00+00:00,2023-12-23 22:30:00+00:00,2023-12-23 22:35:00+00:00,H2_ARRIVAL,2023-12-23 22:45:00+00:00,15.0,3_BARS_15M,True,2023-12-23 22:35:00+00:00,271.06,0.07766990291263341,LE_0.10R,False,0.2572815533980723,0.07766990291263341,271.014,False,,,,270.80800000000005,False,,,,270.499,False,,,,270.19000000000005,False,,,
2023-12-27,2023-12-27,Wednesday,297.63,292.19,5.439999999999998,2023-12-27 00:00:00+00:00,2023-12-27 00:05:00+00:00,2023-12-27 00:10:00+00:00,H2_ARRIVAL,2023-12-27 00:25:00+00:00,20.0,4_6_BARS_20_30M,True,2023-12-27 00:10:00+00:00,295.69,0.35661764705882326,GT_0.35_TO_0.50R,False,0.5091911764705851,0.457720588235296,297.086,True,2023-12-27 00:10:00+00:00,2023-12-27 00:15:00+00:00,15.0,296.542,True,2023-12-27 00:10:00+00:00,2023-12-27 00:15:00+00:00,15.0,295.726,True,2023-12-27 00:10:00+00:00,2023-12-27 00:15:00+00:00,15.0,294.90999999999997,False,,,
2024-01-03,2024-01-03,Wednesday,311.81,308.18,3.6299999999999955,2024-01-02 22:25:00+00:00,2024-01-02 22:25:00+00:00,2024-01-02 22:30:00+00:00,H2_ARRIVAL,2024-01-02 22:50:00+00:00,25.0,4_6_BARS_20_30M,True,2024-01-02 22:30:00+00:00,310.81,0.2754820936639122,GT_0.20_TO_0.35R,False,0.3911845730027597,0.34435261707989023,311.447,True,2024-01-02 22:30:00+00:00,2024-01-02 22:35:00+00:00,20.0,311.084,True,2024-01-02 22:30:00+00:00,2024-01-02 22:35:00+00:00,20.0,310.5395,False,,,,309.995,False,,,
2024-01-06,2024-01-06,Saturday,315.8,311.84,3.9600000000000364,2024-01-05 22:05:00+00:00,2024-01-05 22:10:00+00:00,2024-01-05 22:15:00+00:00,H2_ARRIVAL,2024-01-05 22:15:00+00:00,5.0,1_BAR_5M,True,2024-01-05 22:15:00+00:00,315.91,-0.027777777777780968,LE_0.10R,True,0.0,0.0,315.404,False,,,,315.008,False,,,,314.414,False,,,,313.82,False,,,
2024-01-19,2024-01-19,Friday,312.17,307.35,4.819999999999993,2024-01-18 22:05:00+00:00,2024-01-18 22:10:00+00:00,2024-01-18 22:15:00+00:00,H2_ARRIVAL,2024-01-18 22:50:00+00:00,40.0,7_12_BARS_35_60M,True,2024-01-18 22:15:00+00:00,310.84,0.2759336099585151,GT_0.20_TO_0.35R,False,0.3236514522821586,0.29875518672199164,311.688,True,2024-01-18 22:15:00+00:00,2024-01-18 22:20:00+00:00,35.0,311.206,True,2024-01-18 22:15:00+00:00,2024-01-18 22:20:00+00:00,35.0,310.483,False,,,,309.76,False,,,
2024-01-21,2024-01-21,Sunday,316.9,313.66,3.2399999999999523,2024-01-20 23:20:00+00:00,2024-01-20 23:30:00+00:00,2024-01-20 23:35:00+00:00,H2_ARRIVAL,2024-01-20 23:55:00+00:00,25.0,4_6_BARS_20_30M,True,2024-01-20 23:35:00+00:00,316.21,0.2129629629629654,GT_0.20_TO_0.35R,False,0.28395061728394216,0.2129629629629654,316.57599999999996,True,2024-01-20 23:35:00+00:00,2024-01-20 23:40:00+00:00,20.0,316.252,True,2024-01-20 23:35:00+00:00,2024-01-20 23:40:00+00:00,20.0,315.766,False,,,,315.28,False,,,
2024-01-24,2024-01-24,Wednesday,298.8,291.99,6.810000000000002,2024-01-24 00:05:00+00:00,2024-01-24 00:05:00+00:00,2024-01-24 00:10:00+00:00,H2_ARRIVAL,2024-01-24 00:30:00+00:00,25.0,4_6_BARS_20_30M,True,2024-01-24 00:10:00+00:00,297.64,0.17033773861968057,GT_0.10_TO_0.20R,False,0.20264317180616667,0.17033773861968057,298.119,True,2024-01-24 00:10:00+00:00,2024-01-24 00:15:00+00:00,20.0,297.438,False,,,,296.4165,False,,,,295.395,False,,,
2024-01-29,2024-01-29,Monday,305.9,303.11,2.7899999999999636,2024-01-29 00:40:00+00:00,2024-01-29 00:40:00+00:00,2024-01-29 00:45:00+00:00,H2_ARRIVAL,2024-01-29 01:05:00+00:00,25.0,4_6_BARS_20_30M,True,2024-01-29 00:45:00+00:00,305.55,0.12544802867382454,GT_0.10_TO_0.20R,False,0.27598566308243433,0.21505376344085078,305.621,True,2024-01-29 00:45:00+00:00,2024-01-29 00:50:00+00:00,20.0,305.342,True,2024-01-29 00:50:00+00:00,2024-01-29 00:55:00+00:00,15.0,304.9235,False,,,,304.505,False,,,
2024-01-30,2024-01-30,Tuesday,310.66,309.11,1.5500000000000114,2024-01-29 22:40:00+00:00,2024-01-29 22:45:00+00:00,2024-01-29 22:50:00+00:00,H2_ARRIVAL,2024-01-29 23:35:00+00:00,50.0,7_12_BARS_35_60M,True,2024-01-29 22:50:00+00:00,310.0,0.42580645161291625,GT_0.35_TO_0.50R,False,0.6645161290322723,0.522580645161288,310.505,True,2024-01-29 22:50:00+00:00,2024-01-29 22:55:00+00:00,45.0,310.35,True,2024-01-29 22:50:00+00:00,2024-01-29 22:55:00+00:00,45.0,310.1175,True,2024-01-29 22:50:00+00:00,2024-01-29 22:55:00+00:00,45.0,309.885,True,2024-01-29 23:25:00+00:00,2024-01-29 23:30:00+00:00,10.0
2024-02-05,2024-02-05,Monday,307.59,303.96,3.6299999999999955,2024-02-04 22:20:00+00:00,2024-02-04 22:25:00+00:00,2024-02-04 22:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2024-02-05 01:05:00+00:00,,NON_H2,True,2024-02-04 22:30:00+00:00,305.81,0.49035812672175616,GT_0.35_TO_0.50R,False,,,307.227,True,2024-02-04 22:30:00+00:00,2024-02-04 22:35:00+00:00,,306.864,True,2024-02-04 22:30:00+00:00,2024-02-04 22:35:00+00:00,,306.31949999999995,True,2024-02-04 22:30:00+00:00,2024-02-04 22:35:00+00:00,,305.775,True,2024-02-04 22:35:00+00:00,2024-02-04 22:40:00+00:00,
2024-02-09,2024-02-09,Friday,318.52,315.78,2.740000000000009,2024-02-08 22:30:00+00:00,2024-02-08 22:35:00+00:00,2024-02-08 22:40:00+00:00,H2_ARRIVAL,2024-02-08 22:40:00+00:00,5.0,1_BAR_5M,True,2024-02-08 22:40:00+00:00,318.6,-0.029197080291985644,LE_0.10R,True,0.0,0.0,318.246,False,,,,317.972,False,,,,317.561,False,,,,317.15,False,,,
2024-02-11,2024-02-11,Sunday,323.4,320.43,2.9699999999999704,2024-02-10 23:05:00+00:00,2024-02-10 23:05:00+00:00,2024-02-10 23:10:00+00:00,NO_H2_BY_END,,,NON_H2,True,2024-02-10 23:10:00+00:00,322.98,0.14141414141412903,GT_0.10_TO_0.20R,False,,,323.10299999999995,True,2024-02-10 23:10:00+00:00,2024-02-10 23:15:00+00:00,,322.806,True,2024-02-10 23:20:00+00:00,2024-02-10 23:25:00+00:00,,322.3605,True,2024-02-10 23:30:00+00:00,2024-02-10 23:35:00+00:00,,321.91499999999996,True,2024-02-11 01:15:00+00:00,2024-02-11 01:20:00+00:00,
2024-02-14,2024-02-14,Wednesday,324.37,321.92,2.4499999999999886,2024-02-13 23:10:00+00:00,2024-02-13 23:10:00+00:00,2024-02-13 23:15:00+00:00,H2_ARRIVAL,2024-02-13 23:20:00+00:00,10.0,2_BARS_10M,True,2024-02-13 23:15:00+00:00,324.26,0.04489795918367925,LE_0.10R,False,0.130612244897957,0.04489795918367925,324.125,False,,,,323.88,False,,,,323.5125,False,,,,323.145,False,,,
2024-02-15,2024-02-15,Thursday,333.78,330.26,3.519999999999982,2024-02-14 22:05:00+00:00,2024-02-14 22:05:00+00:00,2024-02-14 22:10:00+00:00,H2_ARRIVAL,2024-02-14 22:10:00+00:00,5.0,1_BAR_5M,True,2024-02-14 22:10:00+00:00,333.72,0.01704545454543913,LE_0.10R,True,0.0,0.0,333.428,False,,,,333.07599999999996,False,,,,332.548,False,,,,332.02,False,,,
2024-03-04,2024-03-04,Monday,417.07,413.23,3.839999999999975,2024-03-03 22:35:00+00:00,2024-03-03 22:35:00+00:00,2024-03-03 22:40:00+00:00,H2_ARRIVAL,2024-03-04 00:30:00+00:00,115.0,13PLUS_BARS_65M_PLUS,True,2024-03-03 22:40:00+00:00,416.33,0.19270833333333695,GT_0.10_TO_0.20R,False,0.8750000000000092,0.8385416666666644,416.686,True,2024-03-03 22:40:00+00:00,2024-03-03 22:45:00+00:00,110.0,416.302,True,2024-03-03 22:45:00+00:00,2024-03-03 22:50:00+00:00,105.0,415.726,True,2024-03-03 22:45:00+00:00,2024-03-03 22:50:00+00:00,105.0,415.15,True,2024-03-03 23:00:00+00:00,2024-03-03 23:05:00+00:00,90.0
2024-03-05,2024-03-05,Tuesday,417.29,410.77,6.520000000000039,2024-03-04 22:05:00+00:00,2024-03-04 22:05:00+00:00,2024-03-04 22:10:00+00:00,H2_ARRIVAL,2024-03-04 22:15:00+00:00,10.0,2_BARS_10M,True,2024-03-04 22:10:00+00:00,416.97,0.049079754601225656,LE_0.10R,False,0.13343558282208579,0.049079754601225656,416.63800000000003,False,,,,415.986,False,,,,415.008,False,,,,414.03,False,,,
2024-03-22,2024-03-22,Friday,558.72,544.51,14.210000000000036,2024-03-21 22:10:00+00:00,2024-03-21 22:10:00+00:00,2024-03-21 22:15:00+00:00,H2_ARRIVAL,2024-03-22 00:15:00+00:00,125.0,13PLUS_BARS_65M_PLUS,True,2024-03-21 22:15:00+00:00,556.21,0.17663617171006224,GT_0.10_TO_0.20R,False,0.5087966220971147,0.44194229415903985,557.299,True,2024-03-21 22:15:00+00:00,2024-03-21 22:20:00+00:00,120.0,555.878,True,2024-03-21 22:30:00+00:00,2024-03-21 22:35:00+00:00,105.0,553.7465,True,2024-03-21 22:55:00+00:00,2024-03-21 23:00:00+00:00,80.0,551.615,False,,,
2024-03-28,2024-03-28,Thursday,574.1,566.2,7.899999999999977,2024-03-27 22:10:00+00:00,2024-03-27 22:10:00+00:00,2024-03-27 22:15:00+00:00,H2_ARRIVAL,2024-03-27 22:20:00+00:00,10.0,2_BARS_10M,True,2024-03-27 22:15:00+00:00,573.54,0.07088607594937478,LE_0.10R,False,0.13797468354430822,0.07088607594937478,573.3100000000001,False,,,,572.52,False,,,,571.335,False,,,,570.1500000000001,False,,,
2024-05-03,2024-05-03,Friday,564.86,557.91,6.9500000000000455,2024-05-03 01:25:00+00:00,2024-05-03 01:25:00+00:00,2024-05-03 01:30:00+00:00,H2_ARRIVAL,2024-05-03 01:30:00+00:00,5.0,1_BAR_5M,True,2024-05-03 01:30:00+00:00,565.08,-0.031654676258996525,LE_0.10R,True,0.0,0.0,564.165,False,,,,563.47,False,,,,562.4275,False,,,,561.385,False,,,
2024-05-11,2024-05-11,Saturday,587.3,583.14,4.159999999999968,2024-05-10 22:10:00+00:00,2024-05-10 22:10:00+00:00,2024-05-10 22:15:00+00:00,H2_ARRIVAL,2024-05-10 22:15:00+00:00,5.0,1_BAR_5M,True,2024-05-10 22:15:00+00:00,587.11,0.04567307692306306,LE_0.10R,True,0.0,0.0,586.884,False,,,,586.468,False,,,,585.8439999999999,False,,,,585.22,False,,,
