partition,timeframe,variant,bull_cross_ts,signal_ts,entry_ts,exit_ts,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-22 16:25:00+00:00,2021-04-22 16:25:00+00:00,2021-04-22 16:30:00+00:00,2021-04-22 17:10:00+00:00,0,55119.73,54817.15,-0.005489504393435873,0.0007980808323988509,-0.006304094740667288,8,40,-2.7447521967179367,-3.1447521967179366,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-23 10:30:00+00:00,2021-04-23 10:30:00+00:00,2021-04-23 10:35:00+00:00,2021-04-23 12:30:00+00:00,0,49503.37,49704.94,0.004071843997691449,0.01649645266574784,-0.004931987458631659,23,115,2.0359219988457244,1.6359219988457245,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-23 14:35:00+00:00,2021-04-23 14:35:00+00:00,2021-04-23 14:40:00+00:00,2021-04-23 15:05:00+00:00,0,49807.76,49417.39,-0.00783753374976115,0.0011048479192801164,-0.00817683830792637,5,25,-3.918766874880575,-4.318766874880575,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-23 15:30:00+00:00,2021-04-23 15:35:00+00:00,2021-04-23 15:40:00+00:00,2021-04-23 17:05:00+00:00,1,49683.76,49660.87,-0.0004607139234228397,0.009213674649422687,-0.004694491721238592,17,85,-0.23035696171141984,-0.6303569617114199,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-24 04:30:00+00:00,2021-04-24 04:30:00+00:00,2021-04-24 04:35:00+00:00,2021-04-24 05:20:00+00:00,0,50386.4,50286.82,-0.0019763269453662025,0.005562215200927367,-0.004102098979089641,9,45,-0.9881634726831012,-1.3881634726831011,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-24 13:25:00+00:00,2021-04-24 13:25:00+00:00,2021-04-24 13:30:00+00:00,2021-04-24 14:05:00+00:00,0,49600.95,49359.91,-0.0048595843426384455,0.002884017342409839,-0.005891217809336324,7,35,-2.4297921713192228,-2.8297921713192227,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-24 15:35:00+00:00,2021-04-24 15:35:00+00:00,2021-04-24 15:40:00+00:00,2021-04-24 17:00:00+00:00,0,49869.84,49936.78,0.0013422942604188748,0.010630874291956971,-0.0011999236412227887,16,80,0.6711471302094374,0.27114713020943737,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-25 08:50:00+00:00,2021-04-25 08:50:00+00:00,2021-04-25 08:55:00+00:00,2021-04-25 09:20:00+00:00,0,50186.85,49741.01,-0.008883601979402855,0.0014575531239757744,-0.010258663374967725,5,25,-4.441800989701427,-4.841800989701428,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-25 12:40:00+00:00,2021-04-25 12:40:00+00:00,2021-04-25 12:45:00+00:00,2021-04-25 13:40:00+00:00,0,49829.84,49803.63,-0.0005259900493358449,0.007103775569016646,-0.0015926200043988592,11,55,-0.26299502466792246,-0.6629950246679225,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-26 00:05:00+00:00,2021-04-26 00:05:00+00:00,2021-04-26 00:10:00+00:00,2021-04-26 04:40:00+00:00,0,49550.0,52098.87,0.051440363269424916,0.06470595358224007,-0.0003103935418767856,54,270,25.720181634712457,25.32018163471246,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-26 17:15:00+00:00,2021-04-26 17:15:00+00:00,2021-04-26 17:20:00+00:00,2021-04-26 19:10:00+00:00,0,53953.95,53954.4,8.34044588038374e-06,0.007616495177832361,-0.004706791625080253,22,110,0.00417022294019187,-0.39582977705980815,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-26 23:00:00+00:00,2021-04-26 23:00:00+00:00,2021-04-26 23:05:00+00:00,2021-04-27 00:15:00+00:00,0,53572.2,53781.09,0.003899223851176581,0.011032961125359897,-0.0008211348423249332,14,70,1.9496119255882904,1.5496119255882905,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-27 05:25:00+00:00,2021-04-27 05:25:00+00:00,2021-04-27 05:30:00+00:00,2021-04-27 07:55:00+00:00,0,53886.94,54401.64,0.009551479449380507,0.018226123064326805,-0.0023506623311697616,29,145,4.775739724690253,4.375739724690253,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-27 14:30:00+00:00,2021-04-27 14:30:00+00:00,2021-04-27 14:35:00+00:00,2021-04-27 16:05:00+00:00,0,54918.8,54867.32,-0.000937383919532131,0.007628899393286037,-0.002972570413046216,18,90,-0.4686919597660655,-0.8686919597660655,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-27 18:35:00+00:00,2021-04-27 18:35:00+00:00,2021-04-27 18:40:00+00:00,2021-04-27 18:50:00+00:00,0,54880.69,54776.32,-0.0019017618036508699,0.00040815813358019426,-0.0028625733386370422,2,10,-0.9508809018254349,-1.3508809018254349,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-27 20:20:00+00:00,2021-04-27 20:20:00+00:00,2021-04-27 20:25:00+00:00,2021-04-27 21:30:00+00:00,0,54900.07,54913.17,0.00023861536059976984,0.005462834564691876,-0.0014038233466733274,13,65,0.11930768029988492,-0.2806923197001151,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-28 11:05:00+00:00,2021-04-28 11:05:00+00:00,2021-04-28 11:10:00+00:00,2021-04-28 13:15:00+00:00,0,54711.99,54874.75,0.0029748506680162823,0.011546098030797314,-0.001046205776832454,25,125,1.4874253340081411,1.0874253340081412,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-28 17:25:00+00:00,2021-04-28 17:25:00+00:00,2021-04-28 17:30:00+00:00,2021-04-28 18:50:00+00:00,0,54805.5,54719.72,-0.0015651713787849797,0.005308591291020015,-0.0025336873124047754,16,80,-0.7825856893924898,-1.1825856893924898,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-29 00:05:00+00:00,2021-04-29 00:05:00+00:00,2021-04-29 00:10:00+00:00,2021-04-29 00:55:00+00:00,0,55130.04,54707.26,-0.007668777312695552,0.0016684188874158679,-0.0078004659528634335,9,45,-3.834388656347776,-4.234388656347776,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-29 07:00:00+00:00,2021-04-29 07:00:00+00:00,2021-04-29 07:05:00+00:00,2021-04-29 08:05:00+00:00,0,54393.9,54234.25,-0.0029350717635617807,0.0016928368806061744,-0.0032205817196413467,12,60,-1.4675358817808903,-1.8675358817808903,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-29 09:25:00+00:00,2021-04-29 09:25:00+00:00,2021-04-29 09:30:00+00:00,2021-04-29 10:30:00+00:00,0,54576.57,54378.76,-0.00362444909967774,0.0031101258287209443,-0.003797233867939953,12,60,-1.81222454983887,-2.21222454983887,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-29 22:00:00+00:00,2021-04-29 22:00:00+00:00,2021-04-29 22:05:00+00:00,2021-04-30 00:10:00+00:00,0,53300.0,53262.66,-0.000700562851782327,0.006903564727954947,-0.0035688555347092032,25,125,-0.3502814258911635,-0.7502814258911635,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-04-30 12:15:00+00:00,2021-04-30 12:15:00+00:00,2021-04-30 12:20:00+00:00,2021-04-30 17:00:00+00:00,0,54522.83,56757.98,0.040994753940688744,0.05225645844135385,-0.0022526343551866335,56,280,20.497376970344373,20.097376970344374,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-01 12:05:00+00:00,2021-05-01 12:05:00+00:00,2021-05-01 12:10:00+00:00,2021-05-01 12:35:00+00:00,0,58037.08,57774.31,-0.004527622685359112,4.08359621124621e-05,-0.005601246651278813,5,25,-2.263811342679556,-2.6638113426795558,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-01 17:20:00+00:00,2021-05-01 17:20:00+00:00,2021-05-01 17:25:00+00:00,2021-05-01 17:55:00+00:00,0,57710.0,57596.35,-0.0019693294056489785,0.0009802460578756111,-0.002214001039681057,6,30,-0.9846647028244893,-1.3846647028244892,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-01 23:15:00+00:00,2021-05-01 23:15:00+00:00,2021-05-01 23:20:00+00:00,2021-05-02 00:10:00+00:00,0,57723.7,57614.34,-0.0018945424496350505,0.0046632492373150924,-0.0033736576137703977,10,50,-0.9472712248175252,-1.3472712248175251,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-02 02:45:00+00:00,2021-05-02 02:45:00+00:00,2021-05-02 02:50:00+00:00,2021-05-02 03:20:00+00:00,0,57719.09,57571.68,-0.002553921068402132,0.0008645319945272956,-0.0026464381195199227,6,30,-1.276960534201066,-1.6769605342010658,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-02 10:55:00+00:00,2021-05-02 10:55:00+00:00,2021-05-02 11:00:00+00:00,2021-05-02 11:45:00+00:00,0,56885.69,56742.76,-0.0025125826899524695,0.0002643898667662459,-0.004716476147164639,9,45,-1.2562913449762347,-1.6562913449762346,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-02 14:00:00+00:00,2021-05-02 14:05:00+00:00,2021-05-02 14:10:00+00:00,2021-05-02 14:35:00+00:00,1,56948.55,56832.68,-0.002034643551064974,8.955451894721023e-06,-0.002979180330315745,5,25,-1.017321775532487,-1.417321775532487,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-02 18:00:00+00:00,2021-05-02 18:00:00+00:00,2021-05-02 18:05:00+00:00,2021-05-02 19:05:00+00:00,0,56825.11,56800.15,-0.00043924244053372696,0.0023561766972381992,-0.0011304861530404553,12,60,-0.21962122026686348,-0.6196212202668635,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-03 00:15:00+00:00,2021-05-03 00:15:00+00:00,2021-05-03 00:20:00+00:00,2021-05-03 03:30:00+00:00,0,57326.12,58022.81,0.01215309879684856,0.01845755477607769,-0.00279314211392645,38,190,6.07654939842428,5.67654939842428,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-04 06:05:00+00:00,2021-05-04 06:05:00+00:00,2021-05-04 06:10:00+00:00,2021-05-04 06:15:00+00:00,0,56043.63,55969.99,-0.001313976271701156,0.00011366144555591262,-0.001952229004438033,1,5,-0.656988135850578,-1.056988135850578,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-04 09:20:00+00:00,2021-05-04 09:20:00+00:00,2021-05-04 09:25:00+00:00,2021-05-04 11:15:00+00:00,0,56305.5,56210.85,-0.001681008072035639,0.0064736127021338685,-0.004521583149070585,22,110,-0.8405040360178195,-1.2405040360178194,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-04 20:10:00+00:00,2021-05-04 20:10:00+00:00,2021-05-04 20:15:00+00:00,2021-05-04 20:25:00+00:00,0,54664.02,54216.76,-0.00818198149349414,0.0010134637006207203,-0.009020924549639653,2,10,-4.090990746747069,-4.4909907467470696,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-04 20:55:00+00:00,2021-05-04 20:55:00+00:00,2021-05-04 21:00:00+00:00,2021-05-04 21:35:00+00:00,0,54774.39,54501.55,-0.004981159991010342,0.0013447890519640016,-0.005238396995384198,7,35,-2.490579995505171,-2.890579995505171,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-05 00:50:00+00:00,2021-05-05 00:50:00+00:00,2021-05-05 00:55:00+00:00,2021-05-05 03:15:00+00:00,0,54743.39,54937.25,0.0035412494549569296,0.013141495256322244,-0.0031444892250918066,28,140,1.7706247274784648,1.3706247274784649,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-05 08:00:00+00:00,2021-05-05 08:00:00+00:00,2021-05-05 08:05:00+00:00,2021-05-05 10:20:00+00:00,0,54916.11,55243.7,0.005965280497835623,0.012723588761112126,-0.003008953110480661,27,135,2.9826402489178117,2.5826402489178117,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-05 22:30:00+00:00,2021-05-05 22:30:00+00:00,2021-05-05 22:35:00+00:00,2021-05-05 23:00:00+00:00,0,57616.75,57137.11,-0.008324662533030769,0.0008894982795801809,-0.008692958210936963,5,25,-4.162331266515384,-4.562331266515384,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-06 04:25:00+00:00,2021-05-06 04:25:00+00:00,2021-05-06 04:30:00+00:00,2021-05-06 04:50:00+00:00,0,57469.33,57105.0,-0.006339555376754902,0.003063547112868603,-0.007018178217842452,4,20,-3.169777688377451,-3.569777688377451,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-06 08:30:00+00:00,2021-05-06 08:30:00+00:00,2021-05-06 08:35:00+00:00,2021-05-06 08:55:00+00:00,0,57171.01,56934.99,-0.004128316081874472,0.00043798421612639693,-0.004530792791661353,4,20,-2.064158040937236,-2.464158040937236,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-06 22:40:00+00:00,2021-05-06 22:40:00+00:00,2021-05-06 22:45:00+00:00,2021-05-06 23:25:00+00:00,0,56526.07,56383.69,-0.002518837768130666,0.0032250605782429,-0.003949505069076986,8,40,-1.259418884065333,-1.659418884065333,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-07 06:40:00+00:00,2021-05-07 06:40:00+00:00,2021-05-07 06:45:00+00:00,2021-05-07 07:40:00+00:00,0,56141.28,56006.55,-0.002399838407674326,0.0033848533556768423,-0.003630127421391127,11,55,-1.199919203837163,-1.599919203837163,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-07 09:05:00+00:00,2021-05-07 09:05:00+00:00,2021-05-07 09:10:00+00:00,2021-05-07 11:05:00+00:00,0,56321.14,56411.64,0.001606856679392532,0.007099643224551144,-0.003571305552408921,23,115,0.803428339696266,0.403428339696266,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-08 00:55:00+00:00,2021-05-08 00:55:00+00:00,2021-05-08 01:00:00+00:00,2021-05-08 04:05:00+00:00,0,57742.61,58083.89,0.005910366711861403,0.012712622446404698,-0.0044959865859891535,37,185,2.9551833559307017,2.555183355930702,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-08 07:35:00+00:00,2021-05-08 07:35:00+00:00,2021-05-08 07:40:00+00:00,2021-05-08 09:15:00+00:00,0,58144.46,58742.31,0.010282148978595806,0.02278927347506543,-0.00013965216978539807,19,95,5.141074489297903,4.741074489297903,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-08 12:45:00+00:00,2021-05-08 12:45:00+00:00,2021-05-08 12:50:00+00:00,2021-05-08 14:00:00+00:00,0,58922.07,58931.76,0.00016445450745372625,0.010040719886453386,-0.003255656157361786,14,70,0.08222725372686313,-0.3177727462731369,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-08 17:40:00+00:00,2021-05-08 17:40:00+00:00,2021-05-08 17:45:00+00:00,2021-05-08 19:45:00+00:00,0,58869.59,59086.73,0.0036884918002657585,0.008958954869568547,-0.0009799626598383515,24,120,1.8442459001328793,1.4442459001328793,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-09 00:35:00+00:00,2021-05-09 00:35:00+00:00,2021-05-09 00:40:00+00:00,2021-05-09 00:50:00+00:00,0,59036.47,58810.87,-0.0038213666907930266,0.0007622406963017081,-0.003946374164986555,2,10,-1.9106833453965133,-2.310683345396513,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-09 01:55:00+00:00,2021-05-09 01:55:00+00:00,2021-05-09 02:00:00+00:00,2021-05-09 02:25:00+00:00,0,59231.0,58926.49,-0.00514105789198227,0.00026827168205834084,-0.005259576910739305,5,25,-2.570528945991135,-2.970528945991135,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-09 03:40:00+00:00,2021-05-09 03:40:00+00:00,2021-05-09 03:45:00+00:00,2021-05-09 03:55:00+00:00,0,58860.64,58704.07,-0.002660011851722932,0.0033190260928186444,-0.0034646242378608694,2,10,-1.330005925861466,-1.730005925861466,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-09 16:15:00+00:00,2021-05-09 16:15:00+00:00,2021-05-09 16:20:00+00:00,2021-05-09 17:10:00+00:00,0,57858.53,57568.96,-0.005004793588775924,6.429475480973501e-05,-0.007139310314313252,10,50,-2.502396794387962,-2.902396794387962,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-09 19:00:00+00:00,2021-05-09 19:00:00+00:00,2021-05-09 19:05:00+00:00,2021-05-09 19:10:00+00:00,0,57589.95,57466.0,-0.0021522852511591806,0.00060861313475713,-0.0022738342367026876,1,5,-1.0761426255795903,-1.4761426255795902,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-09 20:10:00+00:00,2021-05-09 20:10:00+00:00,2021-05-09 20:15:00+00:00,2021-05-09 22:45:00+00:00,0,57938.43,57989.39,0.0008795543821260576,0.0056137178725761405,-0.004713797042826373,30,150,0.4397771910630288,0.039777191063028794,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-10 16:10:00+00:00,2021-05-10 16:10:00+00:00,2021-05-10 16:15:00+00:00,2021-05-10 16:50:00+00:00,0,58342.63,57876.04,-0.007997411155444945,0.0015146728901320738,-0.008809853103982412,7,35,-3.9987055777224723,-4.398705577722472,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-11 06:55:00+00:00,2021-05-11 06:55:00+00:00,2021-05-11 07:00:00+00:00,2021-05-11 08:20:00+00:00,0,55718.16,55540.25,-0.0031930343715586007,0.003514832507031773,-0.004274369433592273,16,80,-1.5965171857793004,-1.9965171857793003,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-11 14:15:00+00:00,2021-05-11 14:15:00+00:00,2021-05-11 14:20:00+00:00,2021-05-11 16:40:00+00:00,0,55832.86,56012.74,0.003221758656103191,0.014350688823749902,-0.00489442955277597,28,140,1.6108793280515954,1.2108793280515955,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-11 23:50:00+00:00,2021-05-11 23:50:00+00:00,2021-05-11 23:55:00+00:00,2021-05-12 01:50:00+00:00,0,56787.85,57028.82,0.004243337263164504,0.010878207222143388,-0.0033079259031640884,23,115,2.121668631582252,1.721668631582252,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-12 14:20:00+00:00,2021-05-12 14:20:00+00:00,2021-05-12 14:25:00+00:00,2021-05-12 14:45:00+00:00,0,56844.0,56478.03,-0.006438146506227538,0.0007895292379143104,-0.00661459432833722,4,20,-3.219073253113769,-3.619073253113769,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-13 05:20:00+00:00,2021-05-13 05:20:00+00:00,2021-05-13 05:25:00+00:00,2021-05-13 06:25:00+00:00,0,50945.95,50876.24,-0.0013683128884631746,0.005968089710762126,-0.0028339838593646194,12,60,-0.6841564442315873,-1.0841564442315872,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-13 12:55:00+00:00,2021-05-13 12:55:00+00:00,2021-05-13 13:00:00+00:00,2021-05-13 13:20:00+00:00,0,50188.44,49785.41,-0.008030335272425249,0.005211558677655548,-0.008545792616785897,4,20,-4.015167636212624,-4.415167636212624,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-13 20:35:00+00:00,2021-05-13 20:35:00+00:00,2021-05-13 20:40:00+00:00,2021-05-13 22:10:00+00:00,0,49348.34,49284.95,-0.0012845416887375949,0.011563712173499718,-0.005995135803960161,18,90,-0.6422708443687974,-1.0422708443687974,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-14 07:20:00+00:00,2021-05-14 07:20:00+00:00,2021-05-14 07:25:00+00:00,2021-05-14 10:05:00+00:00,0,49893.34,50342.64,0.00900520991378806,0.019053845663569602,-0.000402859379628584,32,160,4.50260495689403,4.102604956894029,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-14 13:30:00+00:00,2021-05-14 13:35:00+00:00,2021-05-14 13:40:00+00:00,2021-05-14 14:20:00+00:00,1,50671.86,50629.75,-0.0008310332401455511,0.0068689012007847605,-0.0019115145960697522,8,40,-0.41551662007277557,-0.8155166200727756,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-15 00:10:00+00:00,2021-05-15 00:10:00+00:00,2021-05-15 00:15:00+00:00,2021-05-15 00:20:00+00:00,0,50159.04,49990.7,-0.003356124838114982,0.00025578639463597064,-0.003688068990156057,1,5,-1.678062419057491,-2.078062419057491,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-15 01:30:00+00:00,2021-05-15 01:30:00+00:00,2021-05-15 01:35:00+00:00,2021-05-15 02:50:00+00:00,0,50325.11,50242.17,-0.00164808382932502,0.0076367443608171826,-0.0019292555942749257,15,75,-0.82404191466251,-1.2240419146625099,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-15 12:20:00+00:00,2021-05-15 12:20:00+00:00,2021-05-15 12:25:00+00:00,2021-05-15 13:35:00+00:00,0,48910.1,48875.58,-0.0007057846947766677,0.00997605811478608,-0.0029932467936071294,14,70,-0.35289234738833386,-0.7528923473883339,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-15 20:35:00+00:00,2021-05-15 20:35:00+00:00,2021-05-15 20:40:00+00:00,2021-05-15 22:35:00+00:00,0,48438.8,48363.48,-0.0015549518154867048,0.007456832126311985,-0.00589589337473273,23,115,-0.7774759077433524,-1.1774759077433523,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-16 01:55:00+00:00,2021-05-16 01:55:00+00:00,2021-05-16 02:00:00+00:00,2021-05-16 03:15:00+00:00,0,48089.37,48050.68,-0.0008045437068525674,0.00604832211359807,-0.0022096359340952887,15,75,-0.4022718534262837,-0.8022718534262837,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-16 23:40:00+00:00,2021-05-16 23:40:00+00:00,2021-05-16 23:45:00+00:00,2021-05-17 00:55:00+00:00,0,46072.24,45795.0,-0.006017506420352037,0.012648831487247048,-0.006990109445514148,14,70,-3.0087532101760184,-3.4087532101760183,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-17 06:30:00+00:00,2021-05-17 06:30:00+00:00,2021-05-17 06:35:00+00:00,2021-05-17 09:50:00+00:00,0,44680.0,45109.51,0.009613025962399435,0.01981736794986566,-0.012757385854968661,39,195,4.806512981199718,4.406512981199717,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-17 19:20:00+00:00,2021-05-17 19:20:00+00:00,2021-05-17 19:25:00+00:00,2021-05-17 21:15:00+00:00,0,44385.36,44293.43,-0.002071178424597697,0.013735159521067297,-0.009132741065973171,22,110,-1.0355892122988486,-1.4355892122988485,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-18 00:20:00+00:00,2021-05-18 00:20:00+00:00,2021-05-18 00:25:00+00:00,2021-05-18 02:15:00+00:00,0,44441.6,44701.02,0.0058373235887096975,0.020044282834101423,-0.006356881840437811,22,110,2.9186617943548487,2.518661794354849,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-18 10:35:00+00:00,2021-05-18 10:35:00+00:00,2021-05-18 10:40:00+00:00,2021-05-18 12:00:00+00:00,0,45280.3,45366.01,0.0018928761514389603,0.009104621656658596,-0.0027625700359760197,16,80,0.9464380757194801,0.5464380757194801,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-18 21:05:00+00:00,2021-05-18 21:05:00+00:00,2021-05-18 21:10:00+00:00,2021-05-18 21:20:00+00:00,0,43364.48,43132.33,-0.005353459790132464,0.0007038018212139896,-0.005395199020027608,2,10,-2.676729895066232,-3.076729895066232,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-19 08:30:00+00:00,2021-05-19 08:30:00+00:00,2021-05-19 08:35:00+00:00,2021-05-19 09:20:00+00:00,0,40292.06,40292.33,6.701072122083929e-06,0.013921849615035953,-0.003032111041232355,9,45,0.0033505360610419643,-0.39664946393895806,DYNAMIC_DETERIORATION_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-19 15:50:00+00:00,2021-05-19 15:50:00+00:00,2021-05-19 15:55:00+00:00,2021-05-19 16:15:00+00:00,0,37154.39,36500.26,-0.017605725729853083,0.010688373567699694,-0.02889698902336979,4,20,-8.802862864926542,-9.202862864926542,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-19 22:05:00+00:00,2021-05-19 22:05:00+00:00,2021-05-19 22:10:00+00:00,2021-05-19 23:05:00+00:00,0,39188.34,38634.6,-0.014130223428703514,0.011570023124225282,-0.02011669797700022,11,55,-7.065111714351757,-7.465111714351758,REVERSAL_CUT
external,5m,C2_FIRST_STRONG_AFTER_CROSS,2021-05-20 02:50:00+00:00,2021-05-20 02:50:00+00:00,2021-05-20 02:55:00+00:00,2021-05-20 06:20:00+00:00,0,37937.89,39343.79,0.037057938646561484,0.06028774926597147,-0.0024669268638819464,41,205,18.52896932328074,18.128969323280742,DYNAMIC_DETERIORATION_CUT
