partition,transition,date_utc,previous_session_high,previous_session_low,side,signal_ts,entry_ts,entry_px,sweep_level,sweep_extreme,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
development,LONDON_TO_NEWYORK,2023-03-01,24022.7,23629.0,LONG,2023-03-01 13:35:00+00:00,2023-03-01 13:40:00+00:00,23677.4,23629.0,23610.2,23610.2,23811.800000000003,0.00283814945897779,SL,2023-03-01 14:35:00+00:00,23610.2,-0.0028381494589777567,-1.4190747294888784,-1.8190747294888783,55.0
development,ASIA_TO_LONDON,2023-03-02,23790.5,23325.0,LONG,2023-03-02 12:30:00+00:00,2023-03-02 12:35:00+00:00,23346.9,23325.0,23304.8,23304.8,23431.100000000006,0.0018032372606214177,SL,2023-03-02 13:10:00+00:00,23304.8,-0.001803237260621371,-0.9016186303106855,-1.3016186303106854,35.0
development,LONDON_TO_NEWYORK,2023-03-02,23460.0,23214.0,LONG,2023-03-02 14:10:00+00:00,2023-03-02 14:15:00+00:00,23243.6,23214.0,23183.0,23183.0,23364.799999999996,0.0026071692853085818,TP_2R,2023-03-02 15:30:00+00:00,23364.799999999996,0.00521433857061715,2.607169285308575,2.207169285308575,75.0
development,LONDON_TO_NEWYORK,2023-03-03,22474.0,22300.0,LONG,2023-03-03 13:45:00+00:00,2023-03-03 13:50:00+00:00,22326.1,22300.0,22120.1,22120.1,22738.1,0.009226869000855502,TIME_EXIT_SESSION_END,2023-03-03 20:00:00+00:00,22348.3,0.0009943519020338965,0.4971759510169482,0.0971759510169482,370.0
development,LONDON_TO_NEWYORK,2023-03-06,22443.9,22345.3,SHORT,2023-03-06 13:40:00+00:00,2023-03-06 13:45:00+00:00,22441.9,22443.9,22444.0,22444.0,22437.700000000004,9.357496468652586e-05,SL_SAME_5M_CONSERVATIVE,2023-03-06 13:45:00+00:00,22444.0,-9.357496468642701e-05,-0.046787482343213505,-0.4467874823432135,0.0
development,ASIA_TO_LONDON,2023-03-07,22550.0,22364.2,LONG,2023-03-07 09:25:00+00:00,2023-03-07 09:30:00+00:00,22374.6,22364.2,22357.3,22357.3,22409.199999999997,0.0007731981800791645,SL,2023-03-07 09:40:00+00:00,22357.3,-0.0007731981800791488,-0.3865990900395744,-0.7865990900395744,10.0
development,LONDON_TO_NEWYORK,2023-03-07,22419.7,22303.3,LONG,2023-03-07 14:15:00+00:00,2023-03-07 14:20:00+00:00,22355.1,22303.3,22260.0,22260.0,22545.299999999996,0.004254062831300176,SL,2023-03-07 14:30:00+00:00,22260.0,-0.004254062831300143,-2.1270314156500714,-2.5270314156500713,10.0
development,LONDON_TO_NEWYORK,2023-03-08,22135.0,21932.8,LONG,2023-03-08 14:05:00+00:00,2023-03-08 14:10:00+00:00,21952.4,21932.8,21920.0,21920.0,22017.200000000004,0.0014759206282685016,TP_2R,2023-03-08 14:30:00+00:00,22017.200000000004,0.0029518412565370244,1.4759206282685122,1.0759206282685123,20.0
development,ASIA_TO_LONDON,2023-03-09,21798.0,21616.5,LONG,2023-03-09 08:05:00+00:00,2023-03-09 08:10:00+00:00,21629.9,21616.5,21582.0,21582.0,21725.700000000004,0.0022145271129317035,SL,2023-03-09 09:40:00+00:00,21582.0,-0.0022145271129316857,-1.1072635564658428,-1.5072635564658428,90.0
development,LONDON_TO_NEWYORK,2023-03-09,21694.5,21511.1,SHORT,2023-03-09 13:50:00+00:00,2023-03-09 13:55:00+00:00,21694.3,21694.5,21741.0,21741.0,21600.899999999998,0.0021526391725015664,SL,2023-03-09 14:10:00+00:00,21741.0,-0.002152639172501525,-1.0763195862507624,-1.4763195862507623,15.0
development,ASIA_TO_LONDON,2023-03-10,20351.8,19752.0,LONG,2023-03-10 10:30:00+00:00,2023-03-10 10:35:00+00:00,19803.9,19752.0,19700.0,19700.0,20011.700000000004,0.005246441357510462,SL,2023-03-10 10:40:00+00:00,19700.0,-0.005246441357510512,-2.623220678755256,-3.023220678755256,5.0
development,LONDON_TO_NEWYORK,2023-03-10,19990.0,19521.6,SHORT,2023-03-10 14:10:00+00:00,2023-03-10 14:15:00+00:00,19913.6,19990.0,20047.6,20047.6,19645.6,0.006729069580588142,SL,2023-03-10 16:20:00+00:00,20047.6,-0.006729069580588165,-3.3645347902940825,-3.7645347902940824,125.0
development,ASIA_TO_LONDON,2023-03-13,22598.0,21856.0,LONG,2023-03-13 09:35:00+00:00,2023-03-13 09:40:00+00:00,21922.9,21856.0,21804.0,21804.0,22160.700000000004,0.005423552540950396,TP_2R,2023-03-13 10:55:00+00:00,22160.700000000004,0.010847105081900787,5.423552540950394,5.023552540950393,75.0
development,LONDON_TO_NEWYORK,2023-03-13,22572.0,21804.0,SHORT,2023-03-13 13:50:00+00:00,2023-03-13 13:55:00+00:00,22491.1,22572.0,22588.0,22588.0,22297.299999999996,0.004308370866698448,SL,2023-03-13 14:05:00+00:00,22588.0,-0.004308370866698441,-2.1541854333492205,-2.5541854333492204,10.0
development,ASIA_TO_LONDON,2023-03-14,24850.0,23990.0,SHORT,2023-03-14 12:00:00+00:00,2023-03-14 12:05:00+00:00,24737.8,24850.0,24908.6,24908.6,24396.2,0.006904413488669133,SL,2023-03-14 12:30:00+00:00,24908.6,-0.006904413488669103,-3.4522067443345517,-3.8522067443345516,25.0
development,ASIA_TO_LONDON,2023-03-15,25088.0,24318.0,LONG,2023-03-15 11:20:00+00:00,2023-03-15 11:25:00+00:00,24338.3,24318.0,24303.0,24303.0,24408.899999999998,0.0014503888932258734,TP_2R,2023-03-15 11:25:00+00:00,24408.899999999998,0.0029007777864518136,1.4503888932259068,1.050388893225907,0.0
development,LONDON_TO_NEWYORK,2023-03-15,25200.0,24266.0,LONG,2023-03-15 16:15:00+00:00,2023-03-15 16:20:00+00:00,24267.7,24266.0,24205.5,24205.5,24392.100000000002,0.0025630776711431545,TP_2R,2023-03-15 16:30:00+00:00,24392.100000000002,0.0051261553422863315,2.5630776711431658,2.163077671143166,10.0
development,ASIA_TO_LONDON,2023-03-16,24694.9,24120.5,SHORT,2023-03-16 09:55:00+00:00,2023-03-16 10:00:00+00:00,24655.8,24694.9,24710.0,24710.0,24547.399999999998,0.0021982657224669543,SL,2023-03-16 10:00:00+00:00,24710.0,-0.002198265722467063,-1.0991328612335316,-1.4991328612335315,0.0
development,LONDON_TO_NEWYORK,2023-03-16,25060.0,24370.0,SHORT,2023-03-16 19:25:00+00:00,2023-03-16 19:30:00+00:00,24980.6,25060.0,25148.9,25148.9,24643.999999999993,0.006737228088997179,TIME_EXIT_SESSION_END,2023-03-16 20:00:00+00:00,24945.9,0.0013890779244692952,0.6945389622346476,0.2945389622346476,30.0
development,ASIA_TO_LONDON,2023-03-17,26200.0,24875.3,SHORT,2023-03-17 08:10:00+00:00,2023-03-17 08:15:00+00:00,26118.6,26200.0,26211.0,26211.0,25933.799999999996,0.0035377087592750552,TP_2R,2023-03-17 08:30:00+00:00,25933.799999999996,0.00707541751855012,3.53770875927506,3.13770875927506,15.0
development,ASIA_TO_LONDON,2023-03-20,28261.9,27120.6,SHORT,2023-03-20 08:00:00+00:00,2023-03-20 08:05:00+00:00,28232.8,28261.9,28287.0,28287.0,28124.399999999998,0.001919752911507209,SL,2023-03-20 08:05:00+00:00,28287.0,-0.0019197529115071443,-0.9598764557535722,-1.359876455753572,0.0
development,LONDON_TO_NEWYORK,2023-03-20,28483.2,27881.2,LONG,2023-03-20 14:00:00+00:00,2023-03-20 14:05:00+00:00,28051.1,27881.2,27804.1,27804.1,28545.1,0.00880535879163384,SL,2023-03-20 15:55:00+00:00,27804.1,-0.0088053587916338,-4.4026793958169,-4.8026793958169005,110.0
development,ASIA_TO_LONDON,2023-03-21,27960.7,27288.0,SHORT,2023-03-21 09:40:00+00:00,2023-03-21 09:45:00+00:00,27950.1,27960.7,28075.6,28075.6,27699.1,0.004490144936869635,SL,2023-03-21 09:45:00+00:00,28075.6,-0.004490144936869722,-2.245072468434861,-2.645072468434861,0.0
development,LONDON_TO_NEWYORK,2023-03-21,28252.5,27382.5,SHORT,2023-03-21 16:35:00+00:00,2023-03-21 16:40:00+00:00,28231.5,28252.5,28460.0,28460.0,27774.5,0.00809379593716239,TIME_EXIT_SESSION_END,2023-03-21 20:00:00+00:00,28111.2,0.0042611975984272465,2.1305987992136233,1.7305987992136234,200.0
development,LONDON_TO_NEWYORK,2023-03-22,28379.4,27962.1,SHORT,2023-03-22 13:35:00+00:00,2023-03-22 13:40:00+00:00,28350.0,28379.4,28390.0,28390.0,28270.0,0.0014109347442680777,TP_2R,2023-03-22 13:40:00+00:00,28270.0,0.002821869488536133,1.4109347442680664,1.0109347442680665,0.0
development,ASIA_TO_LONDON,2023-03-23,27680.0,27101.0,SHORT,2023-03-23 08:10:00+00:00,2023-03-23 08:15:00+00:00,27606.1,27680.0,27735.0,27735.0,27348.299999999996,0.004669257881410321,TP_2R,2023-03-23 13:15:00+00:00,27348.299999999996,0.009338515762820632,4.669257881410315,4.269257881410315,300.0
development,LONDON_TO_NEWYORK,2023-03-23,27735.0,27270.1,LONG,2023-03-23 13:50:00+00:00,2023-03-23 13:55:00+00:00,27368.2,27270.1,27267.0,27267.0,27570.600000000002,0.0036977221739098926,TP_2R,2023-03-23 14:45:00+00:00,27570.600000000002,0.007395444347819691,3.6977221739098454,3.2977221739098455,50.0
development,ASIA_TO_LONDON,2023-03-24,28369.1,28078.4,LONG,2023-03-24 09:00:00+00:00,2023-03-24 09:05:00+00:00,28085.3,28078.4,27999.0,27999.0,28257.899999999998,0.0030727818467311823,SL,2023-03-24 09:50:00+00:00,27999.0,-0.0030727818467312096,-1.5363909233656048,-1.9363909233656047,45.0
development,LONDON_TO_NEWYORK,2023-03-27,27986.8,27675.2,LONG,2023-03-27 13:40:00+00:00,2023-03-27 13:45:00+00:00,27772.9,27675.2,27620.7,27620.7,28077.300000000003,0.005480162316502804,SL,2023-03-27 14:10:00+00:00,27620.7,-0.005480162316502835,-2.7400811582514173,-3.140081158251417,25.0
development,ASIA_TO_LONDON,2023-03-28,27162.5,26800.0,LONG,2023-03-28 11:10:00+00:00,2023-03-28 11:15:00+00:00,26820.0,26800.0,26712.9,26712.9,27034.199999999997,0.003993288590603972,TP_2R,2023-03-28 11:50:00+00:00,27034.199999999997,0.007986577181207988,3.993288590603994,3.593288590603994,35.0
development,LONDON_TO_NEWYORK,2023-03-28,27200.0,26610.0,SHORT,2023-03-28 18:50:00+00:00,2023-03-28 18:55:00+00:00,27198.7,27200.0,27298.0,27298.0,27000.100000000002,0.0036509097861294575,SL,2023-03-28 18:55:00+00:00,27298.0,-0.003650909786129475,-1.8254548930647374,-2.2254548930647373,0.0
development,LONDON_TO_NEWYORK,2023-03-30,28734.2,28469.0,LONG,2023-03-30 13:50:00+00:00,2023-03-30 13:55:00+00:00,28501.2,28469.0,28388.0,28388.0,28727.600000000002,0.003971762592452273,SL,2023-03-30 14:10:00+00:00,28388.0,-0.003971762592452244,-1.9858812962261219,-2.3858812962261218,15.0
development,LONDON_TO_NEWYORK,2023-03-31,28329.4,27670.0,SHORT,2023-03-31 17:35:00+00:00,2023-03-31 17:40:00+00:00,28294.2,28329.4,28360.4,28360.4,28161.8,0.0023397021297651365,SL,2023-03-31 18:40:00+00:00,28360.4,-0.0023397021297650866,-1.1698510648825433,-1.5698510648825432,60.0
development,ASIA_TO_LONDON,2023-04-03,28171.3,27552.4,SHORT,2023-04-03 08:10:00+00:00,2023-04-03 08:15:00+00:00,28112.7,28171.3,28174.9,28174.9,27988.3,0.0022125231656867084,SL,2023-04-03 08:15:00+00:00,28174.9,-0.002212523165686653,-1.1062615828433264,-1.5062615828433263,0.0
development,LONDON_TO_NEWYORK,2023-04-03,28540.0,27944.0,LONG,2023-04-03 14:45:00+00:00,2023-04-03 14:50:00+00:00,27956.6,27944.0,27933.0,27933.0,28003.799999999996,0.0008441655995363723,TP_2R,2023-04-03 14:50:00+00:00,28003.799999999996,0.0016883311990727456,0.8441655995363728,0.4441655995363728,0.0
development,ASIA_TO_LONDON,2023-04-04,28141.6,27650.2,SHORT,2023-04-04 09:40:00+00:00,2023-04-04 09:45:00+00:00,28140.4,28141.6,28189.0,28189.0,28043.200000000004,0.001727054341800349,SL,2023-04-04 09:55:00+00:00,28189.0,-0.001727054341800427,-0.8635271709002135,-1.2635271709002134,10.0
development,LONDON_TO_NEWYORK,2023-04-05,28741.0,28284.9,LONG,2023-04-05 19:40:00+00:00,2023-04-05 19:45:00+00:00,28292.7,28284.9,28202.0,28202.0,28474.100000000002,0.0032057739275502418,TIME_EXIT_SESSION_END,2023-04-05 20:00:00+00:00,28229.2,-0.0022443951973477594,-1.1221975986738797,-1.5221975986738796,15.0
development,ASIA_TO_LONDON,2023-04-06,28166.7,27855.0,LONG,2023-04-06 08:00:00+00:00,2023-04-06 08:05:00+00:00,27875.8,27855.0,27825.6,27825.6,27976.2,0.001800845177537532,TP_2R,2023-04-06 09:15:00+00:00,27976.2,0.003601690355075071,1.8008451775375356,1.4008451775375357,70.0
development,LONDON_TO_NEWYORK,2023-04-06,28089.6,27684.2,SHORT,2023-04-06 15:45:00+00:00,2023-04-06 15:50:00+00:00,28086.7,28089.6,28135.8,28135.8,27988.500000000004,0.0017481583810130255,SL,2023-04-06 16:30:00+00:00,28135.8,-0.001748158381013054,-0.874079190506527,-1.274079190506527,40.0
development,LONDON_TO_NEWYORK,2023-04-10,28383.0,28240.0,LONG,2023-04-10 13:30:00+00:00,2023-04-10 13:35:00+00:00,28245.5,28240.0,28210.0,28210.0,28316.5,0.0012568373723247951,SL,2023-04-10 13:35:00+00:00,28210.0,-0.0012568373723248483,-0.6284186861624241,-1.028418686162424,0.0
development,LONDON_TO_NEWYORK,2023-04-11,30235.0,29966.0,SHORT,2023-04-11 13:55:00+00:00,2023-04-11 14:00:00+00:00,30233.5,30235.0,30269.0,30269.0,30162.5,0.0011741941885656639,SL,2023-04-11 14:00:00+00:00,30269.0,-0.0011741941885656804,-0.5870970942828402,-0.9870970942828402,0.0
development,ASIA_TO_LONDON,2023-04-12,30350.0,29811.0,SHORT,2023-04-12 12:35:00+00:00,2023-04-12 12:40:00+00:00,30319.8,30350.0,30480.0,30480.0,29999.399999999998,0.005283676013694046,TIME_EXIT_SESSION_END,2023-04-12 13:30:00+00:00,30157.0,0.005369428558235856,2.684714279117928,2.284714279117928,50.0
development,LONDON_TO_NEWYORK,2023-04-12,30480.0,29881.4,LONG,2023-04-12 15:20:00+00:00,2023-04-12 15:25:00+00:00,29932.0,29881.4,29804.2,29804.2,30187.6,0.004269677936656397,SL,2023-04-12 19:25:00+00:00,29804.2,-0.004269677936656446,-2.134838968328223,-2.534838968328223,240.0
development,ASIA_TO_LONDON,2023-04-13,30270.0,29836.7,SHORT,2023-04-13 09:25:00+00:00,2023-04-13 09:30:00+00:00,30233.8,30270.0,30320.0,30320.0,30061.399999999998,0.002851113654254534,SL,2023-04-13 13:05:00+00:00,30320.0,-0.002851113654254611,-1.4255568271273056,-1.8255568271273055,215.0
development,LONDON_TO_NEWYORK,2023-04-13,30369.0,30025.7,SHORT,2023-04-13 15:10:00+00:00,2023-04-13 15:15:00+00:00,30332.0,30369.0,30387.4,30387.4,30221.199999999997,0.0018264539100620288,SL,2023-04-13 15:20:00+00:00,30387.4,-0.001826453910062087,-0.9132269550310435,-1.3132269550310434,5.0
development,LONDON_TO_NEWYORK,2023-04-14,30840.0,30557.5,LONG,2023-04-14 14:20:00+00:00,2023-04-14 14:25:00+00:00,30577.9,30557.5,30508.6,30508.6,30716.500000000007,0.0022663426854036056,SL,2023-04-14 14:30:00+00:00,30508.6,-0.0022663426854035995,-1.1331713427017998,-1.5331713427017997,5.0
development,LONDON_TO_NEWYORK,2023-04-17,29913.6,29283.8,LONG,2023-04-17 13:30:00+00:00,2023-04-17 13:35:00+00:00,29405.9,29283.8,29231.0,29231.0,29755.700000000004,0.005947785988526162,SL,2023-04-17 15:40:00+00:00,29231.0,-0.0059477859885261886,-2.9738929942630943,-3.373892994263094,125.0
development,ASIA_TO_LONDON,2023-04-18,29790.0,29078.1,SHORT,2023-04-18 08:00:00+00:00,2023-04-18 08:05:00+00:00,29756.6,29790.0,29798.0,29798.0,29673.799999999996,0.0013912879831701691,SL,2023-04-18 08:10:00+00:00,29798.0,-0.0013912879831701197,-0.6956439915850599,-1.0956439915850598,5.0
development,ASIA_TO_LONDON,2023-04-20,29078.0,28520.2,LONG,2023-04-20 12:15:00+00:00,2023-04-20 12:20:00+00:00,28550.3,28520.2,28300.0,28300.0,29050.899999999998,0.00876698318406459,TIME_EXIT_SESSION_END,2023-04-20 13:30:00+00:00,28768.0,0.007625138790135377,3.8125693950676887,3.4125693950676887,70.0
development,LONDON_TO_NEWYORK,2023-04-20,28940.0,28300.0,LONG,2023-04-20 16:00:00+00:00,2023-04-20 16:05:00+00:00,28381.8,28300.0,28200.0,28200.0,28745.399999999998,0.006405513392385235,SL,2023-04-20 19:10:00+00:00,28200.0,-0.006405513392385265,-3.2027566961926324,-3.6027566961926323,185.0
development,LONDON_TO_NEWYORK,2023-04-21,28225.8,27904.4,SHORT,2023-04-21 13:45:00+00:00,2023-04-21 13:50:00+00:00,28220.3,28225.8,28285.6,28285.6,28089.7,0.002313937130363578,TP_2R,2023-04-21 13:55:00+00:00,28089.7,0.004627874260727194,2.313937130363597,1.913937130363597,5.0
development,ASIA_TO_LONDON,2023-04-24,28000.0,27331.0,LONG,2023-04-24 08:35:00+00:00,2023-04-24 08:40:00+00:00,27338.0,27331.0,27188.1,27188.1,27637.800000000003,0.005483210183627239,SL,2023-04-24 08:55:00+00:00,27188.1,-0.005483210183627185,-2.7416050918135926,-3.1416050918135925,15.0
development,LONDON_TO_NEWYORK,2023-04-24,27571.1,27140.0,SHORT,2023-04-24 14:30:00+00:00,2023-04-24 14:35:00+00:00,27542.9,27571.1,27613.4,27613.4,27401.9,0.0025596433200570745,TP_2R,2023-04-24 14:35:00+00:00,27401.9,0.0051192866401141846,2.5596433200570923,2.1596433200570924,0.0
development,ASIA_TO_LONDON,2023-04-25,27583.6,27222.7,LONG,2023-04-25 08:05:00+00:00,2023-04-25 08:10:00+00:00,27274.0,27222.7,27210.8,27210.8,27400.4,0.0023172251961575394,SL,2023-04-25 08:20:00+00:00,27210.8,-0.002317225196157513,-1.1586125980787565,-1.5586125980787564,10.0
development,LONDON_TO_NEWYORK,2023-04-27,29139.2,28650.0,SHORT,2023-04-27 15:40:00+00:00,2023-04-27 15:45:00+00:00,28953.1,29139.2,29318.0,29318.0,28223.299999999996,0.012603140941729951,SL,2023-04-27 17:30:00+00:00,29318.0,-0.012603140941729984,-6.301570470864992,-6.701570470864993,105.0
development,ASIA_TO_LONDON,2023-04-28,29591.1,29314.9,LONG,2023-04-28 08:30:00+00:00,2023-04-28 08:35:00+00:00,29340.0,29314.9,29235.5,29235.5,29549.0,0.003561690524880709,SL,2023-04-28 08:40:00+00:00,29235.5,-0.003561690524880756,-1.780845262440378,-2.180845262440378,5.0
development,LONDON_TO_NEWYORK,2023-04-28,29493.7,29110.4,LONG,2023-04-28 14:05:00+00:00,2023-04-28 14:10:00+00:00,29134.1,29110.4,29077.1,29077.1,29248.1,0.0019564702530711436,TP_2R,2023-04-28 14:20:00+00:00,29248.1,0.003912940506142215,1.9564702530711076,1.5564702530711076,10.0
development,LONDON_TO_NEWYORK,2023-05-01,28659.2,28426.3,LONG,2023-05-01 13:55:00+00:00,2023-05-01 14:00:00+00:00,28445.4,28426.3,28425.0,28425.0,28486.200000000004,0.0007171634077918206,SL,2023-05-01 14:00:00+00:00,28425.0,-0.000717163407791821,-0.3585817038959105,-0.7585817038959105,0.0
development,ASIA_TO_LONDON,2023-05-02,28158.0,27854.0,SHORT,2023-05-02 12:45:00+00:00,2023-05-02 12:50:00+00:00,28111.1,28158.0,28201.1,28201.1,27931.1,0.003201582293115531,TIME_EXIT_SESSION_END,2023-05-02 13:30:00+00:00,28048.3,0.002233992977862864,1.116996488931432,0.7169964889314321,40.0
development,LONDON_TO_NEWYORK,2023-05-02,28250.0,27921.6,LONG,2023-05-02 13:35:00+00:00,2023-05-02 13:40:00+00:00,27966.0,27921.6,27917.9,27917.9,28062.199999999997,0.0017199456482871538,SL,2023-05-02 14:05:00+00:00,27917.9,-0.0017199456482871467,-0.8599728241435733,-1.2599728241435733,25.0
development,ASIA_TO_LONDON,2023-05-03,28682.1,28324.4,SHORT,2023-05-03 08:35:00+00:00,2023-05-03 08:40:00+00:00,28678.2,28682.1,28758.9,28758.9,28516.8,0.0028139841412641213,TP_2R,2023-05-03 11:55:00+00:00,28516.8,0.005627968282528206,2.813984141264103,2.413984141264103,195.0
development,LONDON_TO_NEWYORK,2023-05-03,28758.9,28115.4,LONG,2023-05-03 14:50:00+00:00,2023-05-03 14:55:00+00:00,28209.9,28115.4,28080.0,28080.0,28469.700000000004,0.004604766411791656,TP_2R,2023-05-03 16:25:00+00:00,28469.700000000004,0.009209532823583277,4.604766411791639,4.204766411791638,90.0
development,ASIA_TO_LONDON,2023-05-04,29228.1,28938.5,SHORT,2023-05-04 10:45:00+00:00,2023-05-04 10:50:00+00:00,29209.1,29228.1,29302.4,29302.4,29022.499999999993,0.003194210023588639,TP_2R,2023-05-04 12:40:00+00:00,29022.499999999993,0.006388420047177323,3.1942100235886617,2.7942100235886618,110.0
development,LONDON_TO_NEWYORK,2023-05-04,29380.0,28800.0,LONG,2023-05-04 14:15:00+00:00,2023-05-04 14:20:00+00:00,28841.3,28800.0,28722.4,28722.4,29079.099999999995,0.004122560356155854,SL,2023-05-04 18:20:00+00:00,28722.4,-0.00412256035615588,-2.06128017807794,-2.46128017807794,240.0
development,ASIA_TO_LONDON,2023-05-05,29551.0,28802.8,LONG,2023-05-05 12:30:00+00:00,2023-05-05 12:35:00+00:00,28904.5,28802.8,28618.3,28618.3,29476.9,0.009901572419519477,TIME_EXIT_SESSION_END,2023-05-05 13:30:00+00:00,28991.9,0.0030237506270649472,1.5118753135324736,1.1118753135324737,55.0
development,LONDON_TO_NEWYORK,2023-05-05,29276.4,28618.3,SHORT,2023-05-05 14:50:00+00:00,2023-05-05 14:55:00+00:00,29274.1,29276.4,29335.6,29335.6,29151.1,0.002100833159687232,TP_2R,2023-05-05 15:05:00+00:00,29151.1,0.004201666319374464,2.100833159687232,1.7008331596872321,10.0
development,ASIA_TO_LONDON,2023-05-08,28624.6,27800.0,LONG,2023-05-08 08:45:00+00:00,2023-05-08 08:50:00+00:00,27800.2,27800.0,27712.0,27712.0,27976.600000000002,0.003172639045762287,SL,2023-05-08 08:50:00+00:00,27712.0,-0.00317263904576226,-1.58631952288113,-1.98631952288113,0.0
development,LONDON_TO_NEWYORK,2023-05-08,27977.6,27550.0,SHORT,2023-05-08 15:00:00+00:00,2023-05-08 15:05:00+00:00,27973.3,27977.6,28074.9,28074.9,27770.099999999995,0.0036320348332160375,TP_2R,2023-05-08 17:35:00+00:00,27770.099999999995,0.007264069666432116,3.632034833216058,3.232034833216058,150.0
development,ASIA_TO_LONDON,2023-05-09,27747.9,27423.9,SHORT,2023-05-09 12:10:00+00:00,2023-05-09 12:15:00+00:00,27744.1,27747.9,27748.0,27748.0,27736.299999999996,0.00014057042758645823,SL_SAME_5M_CONSERVATIVE,2023-05-09 12:15:00+00:00,27748.0,-0.00014057042758652827,-0.07028521379326413,-0.47028521379326416,0.0
development,LONDON_TO_NEWYORK,2023-05-09,27815.6,27502.3,LONG,2023-05-09 14:40:00+00:00,2023-05-09 14:45:00+00:00,27544.0,27502.3,27471.5,27471.5,27689.0,0.0026321521928550683,SL,2023-05-09 15:10:00+00:00,27471.5,-0.002632152192855064,-1.316076096427532,-1.716076096427532,25.0
development,ASIA_TO_LONDON,2023-05-10,27848.7,27507.0,LONG,2023-05-10 08:05:00+00:00,2023-05-10 08:10:00+00:00,27530.0,27507.0,27457.8,27457.8,27674.4,0.002622593534326216,TP_2R,2023-05-10 12:10:00+00:00,27674.4,0.005245187068652513,2.6225935343262563,2.2225935343262564,240.0
development,LONDON_TO_NEWYORK,2023-05-10,28297.0,27457.8,LONG,2023-05-10 17:55:00+00:00,2023-05-10 18:00:00+00:00,27481.1,27457.8,27315.0,27315.0,27813.299999999996,0.006044153982191345,TIME_EXIT_SESSION_END,2023-05-10 20:00:00+00:00,27683.6,0.007368700670642658,3.684350335321329,3.2843503353213293,120.0
development,ASIA_TO_LONDON,2023-05-11,27611.5,27352.3,LONG,2023-05-11 08:00:00+00:00,2023-05-11 08:05:00+00:00,27372.4,27352.3,27220.0,27220.0,27677.200000000004,0.005567652087504254,TIME_EXIT_SESSION_END,2023-05-11 13:30:00+00:00,27345.6,-0.0009790884248368492,-0.4895442124184246,-0.8895442124184246,325.0
development,LONDON_TO_NEWYORK,2023-05-11,27630.0,27220.0,LONG,2023-05-11 13:50:00+00:00,2023-05-11 13:55:00+00:00,27262.1,27220.0,27175.4,27175.4,27435.499999999993,0.0031802392332211053,SL,2023-05-11 13:55:00+00:00,27175.4,-0.0031802392332210827,-1.5901196166105414,-1.9901196166105413,0.0
development,LONDON_TO_NEWYORK,2023-05-12,26473.0,26220.0,SHORT,2023-05-12 13:30:00+00:00,2023-05-12 13:35:00+00:00,26457.3,26473.0,26488.0,26488.0,26395.899999999998,0.0011603602786376813,TP_2R,2023-05-12 13:35:00+00:00,26395.899999999998,0.002320720557275391,1.1603602786376954,0.7603602786376954,0.0
development,LONDON_TO_NEWYORK,2023-05-15,27472.5,27288.0,LONG,2023-05-15 14:30:00+00:00,2023-05-15 14:35:00+00:00,27316.2,27288.0,27264.2,27264.2,27420.2,0.0019036322768174196,TP_2R,2023-05-15 14:50:00+00:00,27420.2,0.0038072645536348926,1.9036322768174463,1.5036322768174464,15.0
development,LONDON_TO_NEWYORK,2023-05-16,27274.2,26959.1,LONG,2023-05-16 13:55:00+00:00,2023-05-16 14:00:00+00:00,26969.6,26959.1,26955.1,26955.1,26998.6,0.0005376423825344092,SL_SAME_5M_CONSERVATIVE,2023-05-16 14:00:00+00:00,26955.1,-0.0005376423825343979,-0.26882119126719894,-0.668821191267199,0.0
development,ASIA_TO_LONDON,2023-05-17,27238.5,26700.0,LONG,2023-05-17 11:20:00+00:00,2023-05-17 11:25:00+00:00,26728.0,26700.0,26639.7,26639.7,26904.6,0.0033036516013169436,SL,2023-05-17 11:40:00+00:00,26639.7,-0.0033036516013169592,-1.6518258006584796,-2.0518258006584795,15.0
development,LONDON_TO_NEWYORK,2023-05-17,26907.5,26558.0,LONG,2023-05-17 14:35:00+00:00,2023-05-17 14:40:00+00:00,26658.1,26558.0,26527.5,26527.5,26919.299999999996,0.00489907382746702,TP_2R,2023-05-17 16:50:00+00:00,26919.299999999996,0.00979814765493403,4.899073827467015,4.499073827467015,130.0
development,LONDON_TO_NEWYORK,2023-05-18,27471.5,27165.6,LONG,2023-05-18 14:45:00+00:00,2023-05-18 14:50:00+00:00,27219.4,27165.6,27007.1,27007.1,27644.000000000007,0.007799584120149705,SL,2023-05-18 16:20:00+00:00,27007.1,-0.007799584120149694,-3.899792060074847,-4.299792060074847,90.0
development,ASIA_TO_LONDON,2023-05-19,26950.0,26733.4,SHORT,2023-05-19 12:10:00+00:00,2023-05-19 12:15:00+00:00,26934.5,26950.0,26985.6,26985.6,26832.300000000003,0.0018971950472441866,TIME_EXIT_SESSION_END,2023-05-19 13:30:00+00:00,26922.7,0.00043809983478437786,0.21904991739218893,-0.1809500826078111,75.0
