partition,regime,clock_block,obs_start,obs_end,H,L,range,f15_px,k1_ts,k1_start,clean_window,window_status,leave_bar_start,eligible_start,fill_ts,terminal_ts,terminal_type,l2_after_fill,minutes_fill_to_l2
development,BEAR,12-16,2022-12-19 12:00:00+00:00,2022-12-19 16:00:00+00:00,16776.6,16702.7,73.89999999999782,16713.785,2022-12-19 13:50:00+00:00,2022-12-19 13:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-19 13:50:00+00:00,2022-12-19 13:55:00+00:00,,2022-12-19 13:55:00+00:00,L2_ARRIVAL,False,
development,BEAR,16-20,2022-12-19 16:00:00+00:00,2022-12-19 20:00:00+00:00,16757.7,16656.4,101.29999999999927,16671.595,2022-12-19 16:05:00+00:00,2022-12-19 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-19 16:05:00+00:00,2022-12-19 16:10:00+00:00,2022-12-19 16:10:00+00:00,2022-12-19 16:20:00+00:00,L2_ARRIVAL,True,10.0
development,BULL,00-04,2022-12-21 00:00:00+00:00,2022-12-21 04:00:00+00:00,16918.7,16825.2,93.5,16839.225000000002,2022-12-21 00:55:00+00:00,2022-12-21 00:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-21 00:55:00+00:00,2022-12-21 01:00:00+00:00,,2022-12-21 01:00:00+00:00,L2_ARRIVAL,False,
development,BULL,04-08,2022-12-21 04:00:00+00:00,2022-12-21 08:00:00+00:00,16918.2,16776.0,142.20000000000073,16797.33,2022-12-21 04:50:00+00:00,2022-12-21 04:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-21 04:50:00+00:00,2022-12-21 04:55:00+00:00,2022-12-21 04:55:00+00:00,2022-12-21 05:00:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,16861.9,16794.2,67.70000000000073,16804.355,2022-12-22 13:10:00+00:00,2022-12-22 13:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2022-12-22 13:25:00+00:00,,,2022-12-22 13:25:00+00:00,L2_BREAK,False,
development,BEAR,16-20,2022-12-22 16:00:00+00:00,2022-12-22 20:00:00+00:00,16837.6,16600.0,237.59999999999854,16635.64,2022-12-22 17:30:00+00:00,2022-12-22 17:25:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2022-12-22 17:30:00+00:00,,,2022-12-22 17:30:00+00:00,L2_BREAK,False,
development,BULL,20-00,2022-12-23 20:00:00+00:00,2022-12-24 00:00:00+00:00,16852.5,16806.6,45.900000000001455,16813.485,2022-12-23 20:35:00+00:00,2022-12-23 20:30:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2022-12-23 20:35:00+00:00,,,2022-12-23 20:35:00+00:00,L2_BREAK,False,
development,BULL,20-00,2022-12-24 20:00:00+00:00,2022-12-25 00:00:00+00:00,16859.9,16815.2,44.70000000000073,16821.905000000002,2022-12-24 21:40:00+00:00,2022-12-24 21:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-24 21:40:00+00:00,2022-12-24 21:45:00+00:00,2022-12-24 21:45:00+00:00,2022-12-24 22:00:00+00:00,L2_ARRIVAL,True,15.0
development,SIDEWAYS,12-16,2022-12-25 12:00:00+00:00,2022-12-25 16:00:00+00:00,16828.1,16808.0,20.099999999998545,16811.015,2022-12-25 12:05:00+00:00,2022-12-25 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-25 12:05:00+00:00,2022-12-25 12:10:00+00:00,,2022-12-25 12:10:00+00:00,L2_ARRIVAL,False,
development,BULL,12-16,2022-12-26 12:00:00+00:00,2022-12-26 16:00:00+00:00,16863.0,16811.0,52.0,16818.8,2022-12-26 15:25:00+00:00,2022-12-26 15:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2022-12-26 15:25:00+00:00,,,2022-12-26 15:25:00+00:00,L2_BREAK,False,
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,16888.0,16843.0,45.0,16849.75,2022-12-27 08:05:00+00:00,2022-12-27 08:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-27 08:05:00+00:00,2022-12-27 08:10:00+00:00,,2022-12-27 08:10:00+00:00,L2_ARRIVAL,False,
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,16874.8,16800.6,74.20000000000073,16811.73,2022-12-27 13:00:00+00:00,2022-12-27 12:55:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-27 13:05:00+00:00,2022-12-27 13:10:00+00:00,2022-12-27 13:15:00+00:00,2022-12-27 14:30:00+00:00,L2_ARRIVAL,True,75.0
development,BEAR,12-16,2022-12-28 12:00:00+00:00,2022-12-28 16:00:00+00:00,16683.9,16623.3,60.60000000000218,16632.39,2022-12-28 14:30:00+00:00,2022-12-28 14:25:00+00:00,False,HIGH_BREAK_BEFORE_LEAVE,2022-12-28 14:30:00+00:00,,,2022-12-28 14:30:00+00:00,OPPOSITE_HIGH_BREAK,False,
development,BEAR,16-20,2022-12-28 16:00:00+00:00,2022-12-28 20:00:00+00:00,16778.3,16560.7,217.59999999999854,16593.34,2022-12-28 16:05:00+00:00,2022-12-28 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-28 16:05:00+00:00,2022-12-28 16:10:00+00:00,2022-12-28 16:15:00+00:00,2022-12-28 20:00:00+00:00,BLOCK_END,False,
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,16575.3,16529.5,45.79999999999927,16536.37,2022-12-29 08:20:00+00:00,2022-12-29 08:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2022-12-29 08:20:00+00:00,,,2022-12-29 08:20:00+00:00,L2_BREAK,False,
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,16524.9,16453.0,71.90000000000146,16463.785,2022-12-30 14:00:00+00:00,2022-12-30 13:55:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2022-12-30 14:00:00+00:00,,,2022-12-30 14:00:00+00:00,L2_BREAK,False,
development,BEAR,20-00,2022-12-31 20:00:00+00:00,2023-01-01 00:00:00+00:00,16609.3,16562.0,47.29999999999927,16569.095,2022-12-31 20:10:00+00:00,2022-12-31 20:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2022-12-31 20:10:00+00:00,2022-12-31 20:15:00+00:00,2022-12-31 20:15:00+00:00,2022-12-31 20:40:00+00:00,L2_ARRIVAL,True,25.0
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,16618.8,16579.1,39.70000000000073,16585.055,2023-01-02 00:35:00+00:00,2023-01-02 00:30:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-01-02 00:35:00+00:00,,,2023-01-02 00:35:00+00:00,L2_BREAK,False,
development,BULL,00-04,2023-01-03 00:00:00+00:00,2023-01-03 04:00:00+00:00,16799.0,16650.0,149.0,16672.35,2023-01-03 00:05:00+00:00,2023-01-03 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-03 00:05:00+00:00,2023-01-03 00:10:00+00:00,2023-01-03 00:10:00+00:00,2023-01-03 01:20:00+00:00,L2_ARRIVAL,True,70.0
development,BULL,16-20,2023-01-03 16:00:00+00:00,2023-01-03 20:00:00+00:00,16764.9,16610.0,154.90000000000146,16633.235,2023-01-03 17:00:00+00:00,2023-01-03 16:55:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-03 17:00:00+00:00,2023-01-03 17:05:00+00:00,2023-01-03 17:05:00+00:00,2023-01-03 17:45:00+00:00,L2_ARRIVAL,True,40.0
development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,16913.6,16824.5,89.09999999999854,16837.864999999998,2023-01-04 12:05:00+00:00,2023-01-04 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-04 12:05:00+00:00,2023-01-04 12:10:00+00:00,2023-01-04 12:10:00+00:00,2023-01-04 12:15:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,20-00,2023-01-04 20:00:00+00:00,2023-01-05 00:00:00+00:00,16984.6,16777.7,206.89999999999782,16808.735,2023-01-04 20:45:00+00:00,2023-01-04 20:40:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-04 20:45:00+00:00,2023-01-04 20:50:00+00:00,2023-01-04 20:50:00+00:00,2023-01-04 20:55:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,08-12,2023-01-05 08:00:00+00:00,2023-01-05 12:00:00+00:00,16840.7,16782.4,58.29999999999927,16791.145,2023-01-05 09:10:00+00:00,2023-01-05 09:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-05 09:10:00+00:00,2023-01-05 09:15:00+00:00,2023-01-05 09:35:00+00:00,2023-01-05 09:45:00+00:00,L2_ARRIVAL,True,10.0
development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,16830.0,16775.1,54.900000000001455,16783.335,2023-01-05 13:40:00+00:00,2023-01-05 13:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-05 13:45:00+00:00,2023-01-05 13:50:00+00:00,2023-01-05 13:50:00+00:00,2023-01-05 13:55:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,12-16,2023-01-07 12:00:00+00:00,2023-01-07 16:00:00+00:00,16946.4,16903.0,43.400000000001455,16909.510000000002,2023-01-07 12:10:00+00:00,2023-01-07 12:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-07 12:10:00+00:00,2023-01-07 12:15:00+00:00,2023-01-07 12:15:00+00:00,2023-01-07 14:05:00+00:00,L2_ARRIVAL,True,110.0
development,BULL,12-16,2023-01-08 12:00:00+00:00,2023-01-08 16:00:00+00:00,16960.0,16917.8,42.20000000000073,16924.13,2023-01-08 12:05:00+00:00,2023-01-08 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-08 12:05:00+00:00,2023-01-08 12:10:00+00:00,,2023-01-08 12:20:00+00:00,L2_ARRIVAL,False,
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,17015.6,16912.7,102.89999999999782,16928.135000000002,2023-01-08 16:40:00+00:00,2023-01-08 16:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-08 16:40:00+00:00,2023-01-08 16:45:00+00:00,2023-01-08 16:50:00+00:00,2023-01-08 17:55:00+00:00,L2_ARRIVAL,True,65.0
development,BULL,08-12,2023-01-10 08:00:00+00:00,2023-01-10 12:00:00+00:00,17228.0,17181.8,46.20000000000073,17188.73,2023-01-10 08:10:00+00:00,2023-01-10 08:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-10 08:10:00+00:00,2023-01-10 08:15:00+00:00,2023-01-10 08:15:00+00:00,2023-01-10 08:20:00+00:00,OPPOSITE_HIGH_BREAK,False,
development,BULL,08-12,2023-01-12 08:00:00+00:00,2023-01-12 12:00:00+00:00,18233.0,18070.0,163.0,18094.45,2023-01-12 08:15:00+00:00,2023-01-12 08:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-12 08:15:00+00:00,2023-01-12 08:20:00+00:00,2023-01-12 08:40:00+00:00,2023-01-12 12:00:00+00:00,BLOCK_END,False,
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,19050.0,18803.9,246.09999999999854,18840.815000000002,2023-01-13 13:00:00+00:00,2023-01-13 12:55:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-13 13:00:00+00:00,2023-01-13 13:05:00+00:00,2023-01-13 13:10:00+00:00,2023-01-13 15:00:00+00:00,OPPOSITE_HIGH_BREAK,False,
development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,20798.0,20673.9,124.09999999999854,20692.515,2023-01-15 08:25:00+00:00,2023-01-15 08:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-01-15 08:25:00+00:00,,,2023-01-15 08:25:00+00:00,L2_BREAK,False,
development,BULL,12-16,2023-01-16 12:00:00+00:00,2023-01-16 16:00:00+00:00,21121.7,20619.0,502.7000000000007,20694.405,2023-01-16 15:15:00+00:00,2023-01-16 15:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-16 15:15:00+00:00,2023-01-16 15:20:00+00:00,,2023-01-16 16:00:00+00:00,BLOCK_END,False,
development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,21410.8,21123.1,287.7000000000007,21166.254999999997,2023-01-18 00:05:00+00:00,2023-01-18 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-18 00:05:00+00:00,2023-01-18 00:10:00+00:00,,2023-01-18 00:10:00+00:00,L2_ARRIVAL,False,
development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,21672.0,20810.0,862.0,20939.3,2023-01-18 16:10:00+00:00,2023-01-18 16:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-18 16:15:00+00:00,2023-01-18 16:20:00+00:00,,2023-01-18 16:20:00+00:00,L2_ARRIVAL,False,
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,20882.0,20745.1,136.90000000000146,20765.635,2023-01-19 09:35:00+00:00,2023-01-19 09:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-19 09:40:00+00:00,2023-01-19 09:45:00+00:00,2023-01-19 10:25:00+00:00,2023-01-19 11:15:00+00:00,L2_ARRIVAL,True,50.0
development,BEAR,12-16,2023-01-19 12:00:00+00:00,2023-01-19 16:00:00+00:00,20848.0,20707.4,140.59999999999854,20728.49,2023-01-19 12:50:00+00:00,2023-01-19 12:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-19 12:55:00+00:00,2023-01-19 13:00:00+00:00,,2023-01-19 13:00:00+00:00,L2_ARRIVAL,False,
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,22934.1,22733.0,201.09999999999854,22763.165,2023-01-22 12:15:00+00:00,2023-01-22 12:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-22 12:15:00+00:00,2023-01-22 12:20:00+00:00,2023-01-22 12:20:00+00:00,2023-01-22 12:25:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,04-08,2023-01-23 04:00:00+00:00,2023-01-23 08:00:00+00:00,22825.9,22645.6,180.3000000000029,22672.645,2023-01-23 07:30:00+00:00,2023-01-23 07:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-23 07:30:00+00:00,2023-01-23 07:35:00+00:00,2023-01-23 07:55:00+00:00,2023-01-23 08:00:00+00:00,BLOCK_END,False,
development,BULL,12-16,2023-01-24 12:00:00+00:00,2023-01-24 16:00:00+00:00,23086.4,22760.0,326.40000000000146,22808.96,2023-01-24 14:35:00+00:00,2023-01-24 14:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-24 14:40:00+00:00,2023-01-24 14:45:00+00:00,2023-01-24 14:45:00+00:00,2023-01-24 15:05:00+00:00,L2_ARRIVAL,True,20.0
development,BULL,08-12,2023-01-25 08:00:00+00:00,2023-01-25 12:00:00+00:00,22766.7,22600.0,166.70000000000073,22625.005,2023-01-25 09:20:00+00:00,2023-01-25 09:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-25 09:25:00+00:00,2023-01-25 09:30:00+00:00,2023-01-25 09:50:00+00:00,2023-01-25 09:55:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,23189.3,22885.7,303.59999999999854,22931.24,2023-01-26 10:20:00+00:00,2023-01-26 10:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-26 10:20:00+00:00,2023-01-26 10:25:00+00:00,2023-01-26 10:40:00+00:00,2023-01-26 10:45:00+00:00,L2_ARRIVAL,True,5.0
development,BULL,16-20,2023-01-26 16:00:00+00:00,2023-01-26 20:00:00+00:00,23241.9,22856.0,385.90000000000146,22913.885000000002,2023-01-26 16:15:00+00:00,2023-01-26 16:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-26 16:15:00+00:00,2023-01-26 16:20:00+00:00,2023-01-26 16:20:00+00:00,2023-01-26 20:00:00+00:00,BLOCK_END,False,
development,BULL,12-16,2023-01-27 12:00:00+00:00,2023-01-27 16:00:00+00:00,23080.0,22900.1,179.90000000000146,22927.085,2023-01-27 12:50:00+00:00,2023-01-27 12:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-27 12:50:00+00:00,2023-01-27 12:55:00+00:00,2023-01-27 12:55:00+00:00,2023-01-27 13:20:00+00:00,L2_ARRIVAL,True,25.0
development,BULL,04-08,2023-01-28 04:00:00+00:00,2023-01-28 08:00:00+00:00,23185.0,23033.9,151.09999999999854,23056.565000000002,2023-01-28 05:20:00+00:00,2023-01-28 05:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-28 05:25:00+00:00,2023-01-28 05:30:00+00:00,,2023-01-28 05:30:00+00:00,L2_ARRIVAL,False,
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,23124.3,22942.9,181.39999999999782,22970.11,2023-01-28 09:20:00+00:00,2023-01-28 09:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-28 09:20:00+00:00,2023-01-28 09:25:00+00:00,2023-01-28 09:25:00+00:00,2023-01-28 10:20:00+00:00,L2_ARRIVAL,True,55.0
development,BULL,12-16,2023-01-28 12:00:00+00:00,2023-01-28 16:00:00+00:00,23011.4,22880.0,131.40000000000146,22899.71,2023-01-28 13:25:00+00:00,2023-01-28 13:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-28 13:25:00+00:00,2023-01-28 13:30:00+00:00,,2023-01-28 15:10:00+00:00,OPPOSITE_HIGH_BREAK,False,
development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,23050.6,22968.1,82.5,22980.475,2023-01-28 20:40:00+00:00,2023-01-28 20:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-28 20:40:00+00:00,2023-01-28 20:45:00+00:00,2023-01-28 20:45:00+00:00,2023-01-28 20:55:00+00:00,L2_ARRIVAL,True,10.0
development,SIDEWAYS,12-16,2023-01-30 12:00:00+00:00,2023-01-30 16:00:00+00:00,23678.6,23001.0,677.5999999999985,23102.64,2023-01-30 12:05:00+00:00,2023-01-30 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-30 12:05:00+00:00,2023-01-30 12:10:00+00:00,2023-01-30 12:10:00+00:00,2023-01-30 12:35:00+00:00,L2_ARRIVAL,True,25.0
development,SIDEWAYS,20-00,2023-01-30 20:00:00+00:00,2023-01-31 00:00:00+00:00,23247.0,22600.0,647.0,22697.05,2023-01-30 20:25:00+00:00,2023-01-30 20:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-01-30 20:25:00+00:00,2023-01-30 20:30:00+00:00,2023-01-30 20:30:00+00:00,2023-01-30 22:40:00+00:00,L2_ARRIVAL,True,130.0
development,BULL,04-08,2023-02-02 04:00:00+00:00,2023-02-02 08:00:00+00:00,24281.4,23694.5,586.9000000000015,23782.535,2023-02-02 06:30:00+00:00,2023-02-02 06:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-02 06:30:00+00:00,2023-02-02 06:35:00+00:00,2023-02-02 06:40:00+00:00,2023-02-02 08:00:00+00:00,BLOCK_END,False,
development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,23860.0,23750.4,109.59999999999854,23766.84,2023-02-02 13:45:00+00:00,2023-02-02 13:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-02-02 13:50:00+00:00,,,2023-02-02 13:50:00+00:00,L2_BREAK,False,
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,24149.0,23723.5,425.5,23787.325,2023-02-02 21:10:00+00:00,2023-02-02 21:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-02 21:10:00+00:00,2023-02-02 21:15:00+00:00,2023-02-02 21:15:00+00:00,2023-02-02 21:30:00+00:00,L2_ARRIVAL,True,15.0
development,SIDEWAYS,04-08,2023-02-04 04:00:00+00:00,2023-02-04 08:00:00+00:00,23464.0,23330.1,133.90000000000146,23350.184999999998,2023-02-04 04:25:00+00:00,2023-02-04 04:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-04 04:25:00+00:00,2023-02-04 04:30:00+00:00,,2023-02-04 04:30:00+00:00,L2_ARRIVAL,False,
development,BEAR,00-04,2023-02-05 00:00:00+00:00,2023-02-05 04:00:00+00:00,23450.0,23258.0,192.0,23286.8,2023-02-05 00:55:00+00:00,2023-02-05 00:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-05 01:00:00+00:00,2023-02-05 01:05:00+00:00,2023-02-05 01:05:00+00:00,2023-02-05 04:00:00+00:00,BLOCK_END,False,
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,23373.6,23000.0,373.59999999999854,23056.04,2023-02-05 16:25:00+00:00,2023-02-05 16:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-05 16:25:00+00:00,2023-02-05 16:30:00+00:00,2023-02-05 17:00:00+00:00,2023-02-05 17:15:00+00:00,L2_ARRIVAL,True,15.0
development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,23094.0,22817.1,276.90000000000146,22858.635,2023-02-06 05:25:00+00:00,2023-02-06 05:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-02-06 05:25:00+00:00,,,2023-02-06 05:25:00+00:00,L2_BREAK,False,
development,BEAR,20-00,2023-02-06 20:00:00+00:00,2023-02-07 00:00:00+00:00,23159.4,22922.2,237.20000000000073,22957.780000000002,2023-02-06 21:50:00+00:00,2023-02-06 21:45:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-02-06 21:50:00+00:00,,,2023-02-06 21:50:00+00:00,L2_BREAK,False,
development,BEAR,08-12,2023-02-07 08:00:00+00:00,2023-02-07 12:00:00+00:00,22977.8,22854.8,123.0,22873.25,2023-02-07 08:55:00+00:00,2023-02-07 08:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-07 08:55:00+00:00,2023-02-07 09:00:00+00:00,2023-02-07 09:00:00+00:00,2023-02-07 09:50:00+00:00,OPPOSITE_HIGH_BREAK,False,
development,BEAR,16-20,2023-02-07 16:00:00+00:00,2023-02-07 20:00:00+00:00,23032.1,22869.0,163.09999999999854,22893.465,2023-02-07 16:25:00+00:00,2023-02-07 16:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-07 16:25:00+00:00,2023-02-07 16:30:00+00:00,2023-02-07 17:25:00+00:00,2023-02-07 17:45:00+00:00,OPPOSITE_HIGH_BREAK,False,
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,23283.5,23173.7,109.79999999999927,23190.170000000002,2023-02-08 08:35:00+00:00,2023-02-08 08:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-08 08:40:00+00:00,2023-02-08 08:45:00+00:00,2023-02-08 09:00:00+00:00,2023-02-08 09:45:00+00:00,L2_ARRIVAL,True,45.0
development,BEAR,16-20,2023-02-08 16:00:00+00:00,2023-02-08 20:00:00+00:00,23194.3,22849.9,344.3999999999978,22901.56,2023-02-08 16:05:00+00:00,2023-02-08 16:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-02-08 16:10:00+00:00,,,2023-02-08 16:10:00+00:00,L2_BREAK,False,
development,BEAR,04-08,2023-02-09 04:00:00+00:00,2023-02-09 08:00:00+00:00,23007.8,22407.5,600.2999999999993,22497.545,2023-02-09 04:05:00+00:00,2023-02-09 04:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-09 04:10:00+00:00,2023-02-09 04:15:00+00:00,,2023-02-09 08:00:00+00:00,BLOCK_END,False,
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,22840.0,22550.0,290.0,22593.5,2023-02-09 16:05:00+00:00,2023-02-09 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-09 16:05:00+00:00,2023-02-09 16:10:00+00:00,2023-02-09 16:10:00+00:00,2023-02-09 16:20:00+00:00,L2_ARRIVAL,True,10.0
development,BEAR,20-00,2023-02-09 20:00:00+00:00,2023-02-10 00:00:00+00:00,22614.7,21862.1,752.6000000000022,21974.989999999998,2023-02-09 20:20:00+00:00,2023-02-09 20:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-09 20:20:00+00:00,2023-02-09 20:25:00+00:00,,2023-02-09 20:25:00+00:00,L2_ARRIVAL,False,
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,21933.8,21751.1,182.70000000000073,21778.504999999997,2023-02-10 04:15:00+00:00,2023-02-10 04:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-10 04:15:00+00:00,2023-02-10 04:20:00+00:00,2023-02-10 04:20:00+00:00,2023-02-10 05:00:00+00:00,L2_ARRIVAL,True,40.0
development,BEAR,20-00,2023-02-10 20:00:00+00:00,2023-02-11 00:00:00+00:00,21794.4,21550.1,244.3000000000029,21586.745,2023-02-10 21:40:00+00:00,2023-02-10 21:35:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-02-10 21:40:00+00:00,,,2023-02-10 21:40:00+00:00,L2_BREAK,False,
development,BEAR,16-20,2023-02-11 16:00:00+00:00,2023-02-11 20:00:00+00:00,21770.0,21651.1,118.90000000000146,21668.934999999998,2023-02-11 18:35:00+00:00,2023-02-11 18:30:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2023-02-11 18:40:00+00:00,,,2023-02-11 18:40:00+00:00,L2_BREAK,False,
development,BEAR,00-04,2023-02-13 00:00:00+00:00,2023-02-13 04:00:00+00:00,22018.5,21618.0,400.5,21678.075,2023-02-13 02:35:00+00:00,2023-02-13 02:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-13 02:35:00+00:00,2023-02-13 02:40:00+00:00,,2023-02-13 04:00:00+00:00,BLOCK_END,False,
development,BEAR,16-20,2023-02-13 16:00:00+00:00,2023-02-13 20:00:00+00:00,21688.0,21544.8,143.20000000000073,21566.28,2023-02-13 16:05:00+00:00,2023-02-13 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-13 16:05:00+00:00,2023-02-13 16:10:00+00:00,,2023-02-13 16:25:00+00:00,L2_ARRIVAL,False,
development,BEAR,08-12,2023-02-14 08:00:00+00:00,2023-02-14 12:00:00+00:00,21780.0,21676.5,103.5,21692.025,2023-02-14 08:40:00+00:00,2023-02-14 08:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-14 08:45:00+00:00,2023-02-14 08:50:00+00:00,,2023-02-14 08:55:00+00:00,L2_ARRIVAL,False,
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,22275.0,22110.4,164.59999999999854,22135.09,2023-02-15 00:40:00+00:00,2023-02-15 00:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2023-02-15 00:40:00+00:00,2023-02-15 00:45:00+00:00,2023-02-15 00:50:00+00:00,2023-02-15 01:45:00+00:00,L2_ARRIVAL,True,55.0
