date_wib,decision_t_utc,weekly_sell_health,mean_p_sell_168h,mean_baseline_p_sell_168h,trade,a511_pnl,a511_win
2024-11-19,2024-11-18 23:00:00+00:00,0.03833204935721082,0.4833849429477522,0.44505289359054145,True,-2.8629609187187093,False
2024-11-26,2024-11-25 23:00:00+00:00,0.003559518623504237,0.4486124122140457,0.44505289359054145,True,5.999999999999979,True
2024-12-03,2024-12-02 23:00:00+00:00,0.0013378713968893452,0.4467282660622561,0.4453903946653668,True,-4.750000000000004,False
2024-12-10,2024-12-09 23:00:00+00:00,0.022039576853090225,0.4682988572642839,0.44625928041119356,True,-4.750000000000004,False
2024-12-17,2024-12-16 23:00:00+00:00,-0.0013075898262684246,0.4449516905849252,0.44625928041119356,False,-4.750000000000004,False
2024-12-24,2024-12-23 23:00:00+00:00,0.03388721635718461,0.48014649676837823,0.44625928041119356,True,6.000000000000034,True
2024-12-31,2024-12-30 23:00:00+00:00,0.008855580578130856,0.45511486098932447,0.44625928041119356,True,1.0792965562440866,True
2025-01-07,2025-01-06 23:00:00+00:00,-0.03669060595717544,0.4096567680869897,0.4463473740441652,False,0.9917587644496524,True
2025-01-14,2025-01-13 23:00:00+00:00,-0.003294046430798011,0.4430687285981524,0.4463627750289504,False,-4.750000000000004,False
2025-01-21,2025-01-20 23:00:00+00:00,0.0080606076108386,0.454423382639789,0.4463627750289504,True,5.999999999999923,True
2025-01-28,2025-01-27 23:00:00+00:00,0.007382488286256047,0.45374526331520637,0.4463627750289504,True,-4.750000000000004,False
2025-02-04,2025-02-03 23:00:00+00:00,0.0012001628884939725,0.4477653599965592,0.44656519710806525,True,6.000000000000034,True
2025-02-11,2025-02-10 23:00:00+00:00,0.00977045102736305,0.4566121966097119,0.4468417455823489,True,-4.750000000000004,False
2025-02-18,2025-02-17 23:00:00+00:00,-0.03867558391636569,0.4081661616659832,0.4468417455823489,False,-1.7740406987056527,False
2025-02-25,2025-02-24 23:00:00+00:00,-0.05137141173003089,0.39547033385231806,0.4468417455823489,False,5.999999999999979,True
2025-03-04,2025-03-03 23:00:00+00:00,0.03588681237684525,0.48209830177764784,0.4462114894008026,True,5.999999999999979,True
2025-03-11,2025-03-10 23:00:00+00:00,0.03177492055541211,0.4771253557363557,0.4453504351809435,True,5.999999999999979,True
2025-03-18,2025-03-17 23:00:00+00:00,0.006629334380833442,0.45197976956177704,0.4453504351809435,True,5.999999999999923,True
2025-03-25,2025-03-24 23:00:00+00:00,-0.0389466798053607,0.4064037553755829,0.4453504351809435,False,4.406072141537404,True
2025-04-01,2025-03-31 23:00:00+00:00,-0.0024331301024078525,0.4429173050785357,0.4453504351809435,False,-4.750000000000004,False
2025-04-08,2025-04-07 23:00:00+00:00,0.001158307718310879,0.4469059933013749,0.44574768558306405,True,5.999999999999979,True
2025-04-15,2025-04-14 23:00:00+00:00,0.030703541538457287,0.47645360586644425,0.4457500643279869,True,-4.750000000000004,False
2025-04-22,2025-04-21 23:00:00+00:00,-0.049360955090712144,0.3963891092372749,0.4457500643279869,False,-4.750000000000004,False
2025-04-29,2025-04-28 23:00:00+00:00,-0.014030994086374577,0.4317190702416124,0.4457500643279869,False,1.704218174298084,True
2025-05-06,2025-05-05 23:00:00+00:00,-0.04522795691968301,0.3993811267576907,0.4446090836773737,False,1.722358318291179,True
2025-05-13,2025-05-12 23:00:00+00:00,-0.012101272443456802,0.4320379956718997,0.4441392681153565,False,5.999999999999979,True
2025-05-20,2025-05-19 23:00:00+00:00,-0.02549650814880287,0.4186427599665537,0.4441392681153565,False,-4.750000000000004,False
2025-05-27,2025-05-26 23:00:00+00:00,-0.0034361059480702205,0.44070316216728633,0.4441392681153565,False,5.999999999999979,True
2025-06-03,2025-06-02 23:00:00+00:00,-0.023618244132741276,0.4206608811547478,0.444279125287489,False,1.6877662091812913,True
2025-06-10,2025-06-09 23:00:00+00:00,-0.06349675652652852,0.38114242658708875,0.4446391831136173,False,2.180566237152932,True
2025-06-17,2025-06-16 23:00:00+00:00,-0.03490448712073225,0.4097346959928851,0.4446391831136173,False,5.999999999999979,True
2025-06-24,2025-06-23 23:00:00+00:00,-0.020023941498097955,0.4246152416155193,0.4446391831136173,False,2.6219379305572894,True
2025-07-01,2025-06-30 23:00:00+00:00,-0.07053034256372025,0.374108840549897,0.4446391831136173,False,0.2532591911713351,True
2025-07-08,2025-07-07 23:00:00+00:00,-0.08432713627109663,0.3584349526185269,0.44276208888962354,False,0.2500000000000009,True
2025-07-15,2025-07-14 23:00:00+00:00,-0.05267103230844783,0.39007981649600204,0.4427508488044499,False,5.999999999999979,True
2025-07-22,2025-07-21 23:00:00+00:00,-0.02047571461691605,0.4222751341875339,0.4427508488044499,False,2.692655511956993,True
2025-07-29,2025-07-28 23:00:00+00:00,-0.04422506281554302,0.3985257859889069,0.4427508488044499,False,-3.5011203475135693,False
2025-08-05,2025-08-04 23:00:00+00:00,-0.03999926876160907,0.40172790681394704,0.44172717557555624,False,3.571494185673292,True
2025-08-12,2025-08-11 23:00:00+00:00,-0.05472380152405436,0.3862167619914045,0.4409405635154589,False,-1.5005536595380224,False
2025-08-19,2025-08-18 23:00:00+00:00,-0.04289800969419572,0.39804255382126313,0.4409405635154589,False,6.000000000000034,True
2025-08-26,2025-08-25 23:00:00+00:00,-0.027954846562436065,0.41298571695302283,0.4409405635154589,False,5.999999999999979,True
2025-09-02,2025-09-01 23:00:00+00:00,-0.02967386132354956,0.4111500792730193,0.440823940596569,False,-4.750000000000004,False
2025-09-09,2025-09-08 23:00:00+00:00,-0.06033722645695665,0.379751482694436,0.44008870915139264,False,0.1716778816027449,True
2025-09-16,2025-09-15 23:00:00+00:00,-0.07274362971551691,0.36734507943587563,0.44008870915139264,False,-1.766715267652568,False
2025-09-23,2025-09-22 23:00:00+00:00,-0.0998021411845023,0.3402865679668903,0.44008870915139264,False,0.1675354978762095,True
2025-09-30,2025-09-29 23:00:00+00:00,-0.07255402075974111,0.36753468839165143,0.44008870915139264,False,-0.3613940832010991,False
2025-10-07,2025-10-06 23:00:00+00:00,-0.03187402173956585,0.40472190195482094,0.43659592369438677,False,1.45040176032138,True
2025-10-14,2025-10-13 23:00:00+00:00,0.015534127329866114,0.451519424196105,0.4359852968662389,True,5.999999999999923,True
2025-10-21,2025-10-20 23:00:00+00:00,0.013169918466522773,0.44915521533276165,0.4359852968662389,True,5.999999999999979,True
2025-10-28,2025-10-27 23:00:00+00:00,-0.009805062638840829,0.426180234227398,0.4359852968662389,False,0.2291468886884424,True
2025-11-04,2025-11-03 23:00:00+00:00,-0.0069566058758037475,0.42904446690104403,0.43600107277684785,False,0.2326984938220428,True
2025-11-11,2025-11-10 23:00:00+00:00,0.028096261427373134,0.4641188872088557,0.43602262578148265,True,0.2500000000000564,True
2025-11-18,2025-11-17 23:00:00+00:00,0.03340137018611456,0.4694239959675971,0.43602262578148265,True,5.999999999999979,True
2025-11-25,2025-11-24 23:00:00+00:00,0.044015215629761226,0.4800378414112438,0.43602262578148265,True,6.000000000000034,True
2025-12-02,2025-12-01 23:00:00+00:00,0.00923448698020977,0.4456327993558561,0.43639831237564636,True,-4.750000000000004,False
2025-12-09,2025-12-08 23:00:00+00:00,0.013762746970438312,0.4525295183092908,0.4387667713388525,True,4.279265788876636,True
2025-12-16,2025-12-15 23:00:00+00:00,-0.006779865552742052,0.4319869057861104,0.4387667713388525,False,0.2499999999999453,True
2025-12-23,2025-12-22 23:00:00+00:00,-0.006798953974311107,0.4319678173645412,0.4387667713388525,False,3.335041076103635,True
2025-12-30,2025-12-29 23:00:00+00:00,-0.060092576147010766,0.37867419519184164,0.4387667713388525,False,-0.4344833371699157,False
2026-01-06,2026-01-05 23:00:00+00:00,-0.06242210121920806,0.375629219009019,0.43805132022822707,False,1.1968729448936517,True
2026-01-13,2026-01-12 23:00:00+00:00,-0.049256445683983255,0.3885002770281039,0.43775672271208727,False,-2.2598038570720007,False
2026-01-20,2026-01-19 23:00:00+00:00,-0.05519211206479239,0.38256461064729474,0.43775672271208727,False,1.961611620266341,True
2026-01-27,2026-01-26 23:00:00+00:00,-0.0316673483375372,0.40608937437455,0.43775672271208727,False,-4.750000000000004,False
2026-02-03,2026-02-02 23:00:00+00:00,0.02559097910394351,0.4631314210909959,0.43754044198705244,True,5.999999999999979,True
2026-02-10,2026-02-09 23:00:00+00:00,0.05547098634014159,0.49245462050316846,0.4369836341630267,True,6.000000000000034,True
2026-02-17,2026-02-16 23:00:00+00:00,0.038754063088961115,0.47573769725198795,0.4369836341630267,True,-4.750000000000004,False
2026-02-24,2026-02-23 23:00:00+00:00,0.005236038338804862,0.4422196725018317,0.4369836341630267,True,5.999999999999979,True
2026-03-03,2026-03-02 23:00:00+00:00,0.04836107253069627,0.4858899686585671,0.43752889612787066,True,5.999999999999923,True
2026-03-10,2026-03-09 23:00:00+00:00,0.041201295972742594,0.48013395162712635,0.43893265565438366,True,-4.750000000000004,False
2026-03-17,2026-03-16 23:00:00+00:00,0.019288367474747856,0.45822102312913154,0.43893265565438366,True,-4.750000000000004,False
2026-03-24,2026-03-23 23:00:00+00:00,0.017243429995686677,0.45617608565007034,0.43893265565438366,True,2.113802581380304,True
2026-03-31,2026-03-30 23:00:00+00:00,0.01647950179104805,0.45541215744543184,0.43893265565438366,True,0.2500000000000564,True
2026-04-07,2026-04-06 23:00:00+00:00,-0.021590527671739208,0.419111044450389,0.44070157212212824,False,0.2500000000000009,True
2026-04-14,2026-04-13 23:00:00+00:00,0.002484981536506035,0.4434958047893587,0.4410108232528528,True,0.8887399463806962,True
2026-04-21,2026-04-20 23:00:00+00:00,0.012248559586173123,0.4532593828390258,0.4410108232528528,True,0.2996827903386796,True
2026-04-28,2026-04-27 23:00:00+00:00,-0.02455283017766124,0.41645799307519143,0.4410108232528528,False,0.4223344645560574,True
2026-05-05,2026-05-04 23:00:00+00:00,-0.04495980792073428,0.39526113578469674,0.44022094370543097,False,-4.750000000000004,False
2026-05-12,2026-05-11 23:00:00+00:00,-0.04238685674143624,0.3972271268907128,0.43961398363214904,False,5.999999999999979,True
2026-05-19,2026-05-18 23:00:00+00:00,-0.033746600750497346,0.40586738288165175,0.43961398363214904,False,0.2597994678435196,True
2026-05-26,2026-05-25 23:00:00+00:00,-0.04163593458740042,0.3979780490447487,0.43961398363214904,False,1.6551465465909638,True
2026-06-02,2026-06-01 23:00:00+00:00,-0.03358065963922759,0.405957793931558,0.4395384535707856,False,5.999999999999979,True
2026-06-09,2026-06-08 23:00:00+00:00,0.04761429700082741,0.4866765827934517,0.43906228579262435,True,5.999999999999979,True
2026-06-16,2026-06-15 23:00:00+00:00,0.0010759730832983496,0.4401382588759228,0.43906228579262435,True,1.9619540577300596,True
2026-06-23,2026-06-22 23:00:00+00:00,5.159321830817634e-05,0.4391138790109325,0.43906228579262435,True,2.0147247394387287,True
2026-06-30,2026-06-29 23:00:00+00:00,0.018622982523854602,0.45768526831647904,0.43906228579262435,True,5.999999999999979,True
2026-07-07,2026-07-06 23:00:00+00:00,-0.0012939184938822363,0.44051272146548553,0.4418066399593678,False,5.999999999999979,True
2026-07-14,2026-07-13 23:00:00+00:00,-0.01755779079346918,0.4247286313628817,0.4422864221563509,False,-4.750000000000004,False
2026-07-21,2026-07-20 23:00:00+00:00,-0.03789576479432673,0.4043906573620242,0.4422864221563509,False,-4.750000000000004,False
2026-07-28,2026-07-27 23:00:00+00:00,-0.0712162487429316,0.3710701734134193,0.4422864221563509,False,2.637943000995985,True
