event_ts,utc_date,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,entry_ts,entry_price,sweep_depth_range,lower_wick_ratio,close_position,body_ratio,range_expansion,reclaim_depth_range,ret1h_long,ret3h_long,positive1h,positive3h,source_index,selected_leaf
2020-03-18 08:00:00+00:00,2020-03-18,8,15,5418.05,5091.5,5144.26,5175.0,5063.0,5165.62,2020-03-18 09:00:00+00:00,5165.99,0.08727606798346343,0.7255357142857163,0.916249999999999,0.19071428571428278,0.6968207553039277,0.22697902312050175,-0.005418128954953416,-0.005756882998224855,0,0,1856,True
2020-03-21 08:00:00+00:00,2020-03-21,8,15,6231.0,6035.01,6147.01,6162.28,6023.61,6110.42,2020-03-21 09:00:00+00:00,6110.13,0.058166232971072804,0.62601860532199,0.62601860532199,0.2638638494266974,0.9528619528619551,0.3847645288024896,-0.02251997911664738,0.00035351130008698384,0,1,1928,False
2020-03-22 18:00:00+00:00,2020-03-22,18,1,6134.87,5930.0,6013.24,6030.66,5855.68,5984.89,2020-03-22 19:00:00+00:00,5986.2,0.3627666324986565,0.7384272488284396,0.7384272488284396,0.1620185164018718,1.3154412870245,0.2679260018548365,-0.013130199458755043,0.01002806454846139,0,1,1962,True
2020-03-25 18:00:00+00:00,2020-03-25,18,1,6699.99,6588.18,6638.18,6660.0,6569.0,6645.86,2020-03-25 19:00:00+00:00,6644.61,0.17154100706556102,0.7602197802197834,0.844615384615381,0.0843956043955976,1.1627906976744289,0.5158751453358345,-0.004003244735206302,-0.007341288653510136,0,0,2034,False
2020-03-29 08:00:00+00:00,2020-03-29,8,15,6198.78,6109.0,6148.98,6148.98,6085.4,6126.3,2020-03-29 09:00:00+00:00,6125.92,0.26286478057474305,0.6432840515885592,0.6432840515885592,0.35671594841144083,1.1074725657550966,0.19269325016707764,-0.006942630657925664,0.001562214328623135,0,1,2120,True
2020-04-02 19:00:00+00:00,2020-04-02,19,2,7290.0,6727.04,6787.06,6865.14,6715.22,6800.42,2020-04-02 20:00:00+00:00,6800.13,0.020996163137700207,0.4791889007470658,0.56830309498399,0.08911419423692413,0.41593607812673467,0.1303467386670458,-0.009432172620229329,0.005694008791008454,0,1,2227,False
2020-04-04 19:00:00+00:00,2020-04-04,19,2,6800.0,6708.33,6766.42,6784.35,6706.0,6741.19,2020-04-04 20:00:00+00:00,6741.38,0.02541725755426994,0.44913848117421107,0.44913848117421107,0.322016592214427,1.6723585912486607,0.3584596923748189,0.012159231492661737,0.01428490902456181,1,1,2275,False
2020-04-08 08:00:00+00:00,2020-04-08,8,15,7417.83,7280.0,7319.58,7329.16,7256.0,7287.84,2020-04-08 09:00:00+00:00,7288.0,0.1741275484292245,0.435210497539642,0.435210497539642,0.4338436303991231,0.8039560439560424,0.056881665820214394,0.001131997804610263,-9.604829857301489e-05,1,0,2360,True
2020-04-09 04:00:00+00:00,2020-04-09,4,11,7347.92,7256.0,7280.76,7292.97,7235.51,7282.32,2020-04-09 05:00:00+00:00,7283.05,0.22291122715404443,0.7875043508527666,0.8146536721197261,0.027149321266959445,0.9757174392935934,0.28633594429938736,0.002860065494538766,0.005838213385875424,1,1,2380,False
2020-04-09 18:00:00+00:00,2020-04-09,18,1,7320.0,7243.0,7290.55,7291.54,7225.09,7253.45,2020-04-09 19:00:00+00:00,7253.43,0.23259740259740072,0.4267870579382957,0.4267870579382957,0.5583145221971477,1.548951048951025,0.13571428571428334,0.0006300467502959872,0.007578483558812854,1,1,2394,True
2020-04-12 04:00:00+00:00,2020-04-12,4,11,6877.91,6785.22,6806.23,6822.31,6775.66,6814.01,2020-04-12 05:00:00+00:00,6814.02,0.10313949724889893,0.6553054662379282,0.822079314040727,0.1667738478027988,1.1372501218917865,0.31060524328406613,0.0023686458214093875,0.0016818265869484872,1,1,2452,False
2020-04-13 04:00:00+00:00,2020-04-13,4,11,6731.71,6642.5,6671.01,6705.64,6633.33,6682.87,2020-04-13 05:00:00+00:00,6682.93,0.10279116690954006,0.52108975245471,0.685105794495916,0.164016042041206,1.007383672332135,0.4525277435265091,0.0008349631074993091,0.0017956195860198143,1,1,2476,False
2020-04-14 19:00:00+00:00,2020-04-14,19,2,6975.6,6874.98,6904.19,6920.0,6855.0,6911.3,2020-04-14 20:00:00+00:00,6911.47,0.19856887298747172,0.7567692307692246,0.8661538461538489,0.10938461538462434,0.9206798866855477,0.3609620353806433,-0.007591727953677019,-0.00624613866514645,0,0,2515,False
2020-04-20 18:00:00+00:00,2020-04-20,18,1,7090.0,6830.0,6869.8,6997.0,6820.0,6862.12,2020-04-20 19:00:00+00:00,6862.11,0.038461538461538464,0.23796610169491464,0.23796610169491464,0.043389830508476224,3.27232390460343,0.12353846153846113,-0.013902429427683272,-0.00366796801566871,0,0,2658,False
2020-04-21 04:00:00+00:00,2020-04-21,4,11,6903.38,6835.01,6853.29,6861.81,6827.14,6848.5,2020-04-21 05:00:00+00:00,6848.78,0.11510896592072405,0.6160946062878462,0.6160946062878462,0.13815979232765946,0.817495873614718,0.19730876115254942,0.004989209757066293,0.0035831199133276037,1,1,2668,True
2020-04-23 04:00:00+00:00,2020-04-23,4,11,7178.0,7104.92,7108.21,7123.82,7087.49,7121.26,2020-04-23 05:00:00+00:00,7121.27,0.23850574712644101,0.5703275529865207,0.929534819708244,0.3592072667217233,0.6158670961179872,0.2235905856595534,-0.0034291636182871565,-0.009107925973878328,0,0,2716,True
2020-04-25 08:00:00+00:00,2020-04-25,8,15,7590.0,7515.9,7558.67,7577.9,7510.0,7547.24,2020-04-25 09:00:00+00:00,7547.23,0.0796221322537059,0.5484536082474224,0.5484536082474224,0.16833578792342196,1.382892057026459,0.42294197031039127,0.0014270136195664307,-0.0019782092237813353,1,0,2768,False
2020-04-26 04:00:00+00:00,2020-04-26,4,11,7579.0,7545.97,7563.65,7564.46,7536.65,7550.92,2020-04-26 05:00:00+00:00,7550.93,0.2821677263094366,0.5131247752607059,0.5131247752607059,0.45774901114704714,0.9589655172413931,0.14986376021797929,-0.0029744680456579298,-0.001129662174063406,0,0,2788,True
2020-04-28 04:00:00+00:00,2020-04-28,4,11,7741.6,7666.07,7702.54,7711.8,7662.71,7687.99,2020-04-28 05:00:00+00:00,7687.99,0.04448563484707591,0.5149724994907245,0.5149724994907245,0.29639437767366345,1.1993647691180014,0.2902158082880959,0.0013059330202043196,0.0026014601996100506,1,1,2836,False
2020-05-06 18:00:00+00:00,2020-05-06,18,1,9326.12,9229.8,9271.83,9271.83,9205.98,9241.25,2020-05-06 19:00:00+00:00,9241.9,0.2473006644518203,0.5356112376613552,0.5356112376613552,0.4643887623386448,0.9658257553534773,0.11887458471761364,0.0001201051731787306,0.004225321632997714,1,1,3042,True
2020-05-08 19:00:00+00:00,2020-05-08,19,2,10004.0,9877.19,9900.8,9975.0,9873.73,9954.49,2020-05-08 20:00:00+00:00,9954.28,0.027284914438931943,0.26730522365952003,0.7974721042756974,0.5301668806161773,1.2350000000000054,0.6095733774938852,0.0034296804992424157,-0.007093431167296993,1,0,3091,False
2020-05-09 04:00:00+00:00,2020-05-09,4,11,9923.98,9835.0,9874.64,9888.0,9790.37,9842.86,2020-05-09 05:00:00+00:00,9843.0,0.5015733872780335,0.5376421182013748,0.5376421182013748,0.32551469835090746,2.0446073298429153,0.08833445718139606,6.095702529629321e-06,-0.02370720308848928,1,0,3100,True
2020-05-11 08:00:00+00:00,2020-05-11,8,15,8729.38,8610.42,8661.0,8684.0,8560.11,8634.34,2020-05-11 09:00:00+00:00,8634.32,0.4229152656355066,0.5991605456453298,0.5991605456453298,0.21519089514892226,1.5108536585365782,0.20107599193006262,-0.017028555809837864,0.0334583383520648,0,1,3152,True
2020-05-11 18:00:00+00:00,2020-05-11,18,1,8955.0,8349.49,8503.0,8673.7,8151.12,8604.55,2020-05-11 19:00:00+00:00,8602.86,0.3276081319879107,0.6733514485820344,0.8676757625626672,0.19432431398063285,2.107177419354842,0.4212316889894459,0.01679673968889417,-0.001597143275608337,1,0,3162,False
2020-05-13 04:00:00+00:00,2020-05-13,4,11,8971.0,8882.2,8908.42,8937.84,8870.0,8928.94,2020-05-13 05:00:00+00:00,8928.94,0.1373873873873967,0.5663325471698112,0.8688089622641566,0.3024764150943454,0.9745726188765921,0.5263513513513532,-0.005297381324099071,-0.006865316599730886,0,0,3196,False
2020-05-13 08:00:00+00:00,2020-05-13,8,15,8940.0,8854.0,8866.83,8915.79,8828.0,8906.5,2020-05-13 09:00:00+00:00,8906.5,0.3023255813953488,0.4423055017655717,0.8941792914910494,0.4518737897254776,1.3717187500000136,0.6104651162790697,0.0007949250547352182,0.0143692808622915,1,1,3200,False
2020-05-16 08:00:00+00:00,2020-05-16,8,15,9585.0,9371.35,9385.87,9436.0,9350.0,9420.0,2020-05-16 09:00:00+00:00,9419.99,0.0999297917154243,0.41709302325582326,0.813953488372093,0.39686046511626977,0.6324459479335217,0.227708869646617,-0.001074311119226179,-0.0010605106799476127,0,0,3272,True
2020-05-16 18:00:00+00:00,2020-05-16,18,1,9436.75,9284.89,9318.24,9344.0,9260.0,9285.52,2020-05-16 19:00:00+00:00,9285.8,0.16390096141182223,0.303809523809529,0.303809523809529,0.3895238095238017,0.7795823665893271,0.004148557882266668,0.004285037368885858,0.009809601757522213,1,1,3282,True
2020-05-17 18:00:00+00:00,2020-05-17,18,1,9880.0,9702.0,9757.34,9760.04,9700.68,9745.75,2020-05-17 19:00:00+00:00,9745.82,0.007415730337077017,0.7592654986522788,0.7592654986522788,0.1952493261455531,0.47874828615211457,0.24578651685393257,0.0023415166707367874,0.0017135551446672004,1,1,3306,True
2020-05-19 04:00:00+00:00,2020-05-19,4,11,9664.28,9480.0,9526.02,9574.0,9462.0,9532.2,2020-05-19 05:00:00+00:00,9532.21,0.09767744736270857,0.5716071428571468,0.6267857142857208,0.055178571428574026,0.9309284348765587,0.2832645973518588,0.006690998205033383,0.003983336498041945,1,1,3340,False
2020-05-20 04:00:00+00:00,2020-05-20,4,11,9770.0,9706.6,9722.78,9749.0,9691.37,9732.53,2020-05-20 05:00:00+00:00,9732.88,0.24022082018926894,0.5450286309214002,0.714211348256124,0.16918271733472384,1.4264851485148444,0.40899053627760945,0.001553497012189764,0.002991920171624418,1,1,3364,False
2020-05-21 04:00:00+00:00,2020-05-21,4,11,9555.0,9444.36,9479.97,9494.21,9413.98,9479.5,2020-05-21 05:00:00+00:00,9479.72,0.2745842371655927,0.8166521251402318,0.8166521251402318,0.005858157796327405,1.4471500721500985,0.3176066522053471,0.0018228386492429305,-0.00276590447819125,1,0,3388,False
2020-05-22 04:00:00+00:00,2020-05-22,4,11,9128.58,8953.34,8991.25,9035.7,8920.0,8994.0,2020-05-22 05:00:00+00:00,8994.0,0.19025336681123137,0.6158167675021569,0.6395851339671524,0.023768366464995527,1.0655737704918107,0.232024651905957,0.005469201690015524,0.009259506337558454,1,1,3412,False
2020-05-22 19:00:00+00:00,2020-05-22,19,2,9259.38,9165.0,9194.25,9215.73,9134.32,9170.99,2020-05-22 20:00:00+00:00,9170.99,0.3250688705234218,0.4504360643655588,0.4504360643655588,0.2857142857142889,1.1572139303482807,0.06346683619410715,0.00022025975385431273,0.0021906031955110095,1,1,3427,True
2020-05-23 19:00:00+00:00,2020-05-23,19,2,9206.98,9135.12,9160.37,9190.0,9112.34,9177.01,2020-05-23 20:00:00+00:00,9177.0,0.31700528806013145,0.6184651043008079,0.8327324233839839,0.214267319083176,1.5221481771854015,0.5829390481491808,0.005320910973084958,0.004928625912607565,1,1,3451,False
2020-05-28 04:00:00+00:00,2020-05-28,4,11,9276.84,9151.03,9166.0,9194.88,9124.0,9175.33,2020-05-28 05:00:00+00:00,9175.35,0.2148477863444938,0.5925507900677268,0.7241817155756279,0.13163092550790115,1.0582263362197621,0.19314839837850228,-0.0012849646062549347,-0.0031769905235222717,0,0,3556,True
2020-05-28 19:00:00+00:00,2020-05-28,19,2,9537.0,9422.22,9423.2,9477.75,9392.57,9448.84,2020-05-28 20:00:00+00:00,9449.03,0.2583202648544996,0.35959145339282594,0.660601080065746,0.3010096266729201,1.570427728613581,0.23192193761980004,-0.00014498842738364104,0.0035421625288520886,0,1,3571,True
2020-05-31 04:00:00+00:00,2020-05-31,4,11,9673.0,9551.47,9576.49,9599.53,9515.0,9555.05,2020-05-31 05:00:00+00:00,9555.04,0.3000905126306192,0.4737962853424697,0.4737962853424697,0.2536377617413976,1.9064050518719076,0.029457747058338746,0.0013563522497026526,0.000844580451782484,1,1,3628,True
2020-06-04 04:00:00+00:00,2020-06-04,4,11,9684.85,9626.95,9664.01,9674.0,9623.0,9640.97,2020-06-04 05:00:00+00:00,9640.97,0.06822107081175738,0.35235294117645777,0.35235294117645777,0.45176470588237005,1.2940877949758993,0.2421416234887514,-0.00019915008552040536,0.0003983001710408107,0,1,3724,True
2020-06-04 08:00:00+00:00,2020-06-04,8,15,9660.0,9621.0,9644.81,9648.19,9610.0,9637.81,2020-06-04 09:00:00+00:00,9637.81,0.28205128205128205,0.7282010997643131,0.7282010997643131,0.18329405603560897,1.2928232904536012,0.43102564102562796,-0.008233198205816472,-0.002013943001573981,0,0,3728,False
2020-06-07 08:00:00+00:00,2020-06-07,8,15,9685.92,9630.62,9655.0,9678.09,9540.0,9658.43,2020-06-07 09:00:00+00:00,9658.44,1.6386980108499456,0.8327902092837995,0.8576290824824402,0.02483887319864065,3.459168336673344,0.5028933092224206,-0.0031982390530976845,-0.008745718770319155,0,0,3800,False
2020-06-09 04:00:00+00:00,2020-06-09,4,11,9716.69,9662.04,9678.81,9688.98,9660.0,9675.79,2020-06-09 05:00:00+00:00,9675.21,0.03732845379690552,0.5448585231194311,0.5448585231194311,0.10420979986192765,0.8289473684210609,0.25160109789570156,0.0022077040188275276,0.0005426238810319894,1,1,3844,False
2020-06-10 04:00:00+00:00,2020-06-10,4,11,9811.25,9733.01,9752.84,9757.97,9732.0,9750.43,2020-06-10 05:00:00+00:00,9750.43,0.012908997955013051,0.7096649980747307,0.7096649980747307,0.09279938390450193,0.6641943734015116,0.22264826175869276,0.0020481148010906836,-0.00014666019857589863,1,0,3868,False
2020-06-13 04:00:00+00:00,2020-06-13,4,11,9443.99,9398.0,9406.38,9408.34,9361.0,9404.82,2020-06-13 05:00:00+00:00,9404.82,0.8045227223309454,0.9256442754541524,0.9256442754541524,0.032953105196440347,1.5124600638978034,0.14829310719721117,0.0004859210489940313,0.0028825644722600963,1,1,3940,False
2020-06-14 04:00:00+00:00,2020-06-14,4,11,9456.69,9421.61,9431.72,9441.0,9420.07,9426.14,2020-06-14 05:00:00+00:00,9426.5,0.04389965792476842,0.29001433349257644,0.29001433349257644,0.266602962255129,0.9347923179991441,0.1291334093500241,0.00017397761629434072,-0.0014692621863894306,1,0,3964,True
2020-06-15 04:00:00+00:00,2020-06-15,4,11,9340.23,9130.0,9161.08,9225.3,9122.0,9184.61,2020-06-15 05:00:00+00:00,9184.61,0.03805356038624372,0.37831558567279966,0.6060987415295356,0.22778315585673592,0.8964679336978189,0.25976311658659895,-0.016304448419693363,-0.007605113336331182,0,0,3988,True
2020-06-18 19:00:00+00:00,2020-06-18,19,2,9415.5,9371.0,9392.89,9410.82,9329.7,9391.51,2020-06-18 20:00:00+00:00,9391.5,0.9280898876404331,0.7619575936883662,0.7619575936883662,0.017011834319516975,2.8493150684931803,0.4608988764044993,-0.00537720278975673,-0.0017164457221956475,0,0,4075,False
2020-06-19 18:00:00+00:00,2020-06-19,18,1,9380.0,9281.0,9310.3,9340.0,9261.66,9319.86,2020-06-19 19:00:00+00:00,9320.62,0.19535353535353683,0.6208833290783677,0.7429154965534928,0.12203216747512499,1.1692537313432858,0.3925252525252584,-0.0019022339715599745,0.0009752570107994796,0,1,4098,False
2020-06-21 08:00:00+00:00,2020-06-21,8,15,9420.47,9356.75,9364.0,9370.0,9355.33,9359.51,2020-06-21 09:00:00+00:00,9359.52,0.022284996861269418,0.28493524199047515,0.28493524199047515,0.30606680299930195,0.6250532594802081,0.04331450094162346,9.722720823290842e-05,-0.00048079388686594893,1,0,4136,True
2020-06-21 19:00:00+00:00,2020-06-21,19,2,9375.0,9306.0,9312.24,9350.0,9301.0,9347.82,2020-06-21 20:00:00+00:00,9347.82,0.07246376811594203,0.22938775510203635,0.9555102040816267,0.7261224489795903,1.4420247204237973,0.6060869565217349,-0.002601676112719331,-0.004052281708462391,0,0,4147,False
