episode_id,partition,outcome,transition,variant,stop_name,stop_mult_local_r,target_name,target_mult_wide_r,confirmation_complete_ts,entry_ts,entry_px,local_low,local_r,local_r_pct_entry,wide_r,wide_r_pct_entry,stop_px,target_px,deadline_ts,exit_ts,exit_px,exit_reason,hold_minutes,gross_return,net_pnl_usd
116,external,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,16.8899999999976,0.0018379412446417973,9172.740000000002,9223.409999999994,2020-06-30 04:00:00+00:00,2020-06-29 23:10:00+00:00,9172.740000000002,SL_S3,5.0,-0.001837941244641761,-1.3189706223208804
201,external,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,30.18000000000029,0.002848163981767248,10566.119999999999,10626.48,2020-10-05 00:00:00+00:00,2020-10-04 10:10:00+00:00,10566.119999999999,SL_S2,60.0,-0.0028481639817672377,-1.8240819908836188
201,external,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,30.18000000000029,0.002848163981767248,10566.119999999999,10641.57,2020-10-05 00:00:00+00:00,2020-10-04 10:10:00+00:00,10566.119999999999,SL_S2,60.0,-0.0028481639817672377,-1.8240819908836188
201,external,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,30.18000000000029,0.002848163981767248,10566.119999999999,10656.66,2020-10-05 00:00:00+00:00,2020-10-04 10:10:00+00:00,10566.119999999999,SL_S2,60.0,-0.0028481639817672377,-1.8240819908836188
201,external,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,45.27000000000044,0.004272245972650872,10551.029999999999,10641.57,2020-10-05 00:00:00+00:00,2020-10-04 18:10:00+00:00,10641.57,TP_T1_0,540.0,0.004272245972650968,1.736122986325484
201,external,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,45.27000000000044,0.004272245972650872,10551.029999999999,10664.205,2020-10-05 00:00:00+00:00,2020-10-04 19:00:00+00:00,10664.205,TP_T1_5,590.0,0.006408368958976229,2.804184479488115
201,external,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,45.27000000000044,0.004272245972650872,10551.029999999999,10686.84,2020-10-05 00:00:00+00:00,2020-10-04 19:30:00+00:00,10686.84,TP_T2_0,620.0,0.008544491945301713,3.8722459726508567
353,external,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,412.18000000000757,0.01128448409445718,36114.079999999994,36938.44000000001,2021-05-31 20:00:00+00:00,2021-05-31 15:15:00+00:00,36938.44000000001,TP_T1_0,35.0,0.011284484094457259,5.242242047228629
353,external,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,412.18000000000757,0.01128448409445718,36114.079999999994,37144.53000000001,2021-05-31 20:00:00+00:00,2021-05-31 15:20:00+00:00,37144.53000000001,TP_T1_5,40.0,0.016926726141685666,8.063363070842833
353,external,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,412.18000000000757,0.01128448409445718,36114.079999999994,37350.62000000002,2021-05-31 20:00:00+00:00,2021-05-31 16:15:00+00:00,37350.62000000002,TP_T2_0,95.0,0.022568968188914296,10.884484094457148
353,external,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,618.2700000000114,0.01692672614168577,35907.98999999999,37144.53000000001,2021-05-31 20:00:00+00:00,2021-05-31 15:20:00+00:00,37144.53000000001,TP_T1_0,40.0,0.016926726141685666,8.063363070842833
353,external,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,618.2700000000114,0.01692672614168577,35907.98999999999,37453.66500000002,2021-05-31 20:00:00+00:00,2021-05-31 20:00:00+00:00,36858.84,REGIME_EXIT,320.0,0.009105230045452162,4.1526150227260805
353,external,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,618.2700000000114,0.01692672614168577,35907.98999999999,37762.800000000025,2021-05-31 20:00:00+00:00,2021-05-31 20:00:00+00:00,36858.84,REGIME_EXIT,320.0,0.009105230045452162,4.1526150227260805
559,external,RESUME,False,S2_T1_0,S2,2.0,T1_0,1.0,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,312.9400000000023,0.006524140717463727,47653.53,48279.41,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47653.53,SL_S2,275.0,-0.006524140717463767,-3.6620703587318832
559,external,RESUME,False,S2_T1_5,S2,2.0,T1_5,1.5,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,312.9400000000023,0.006524140717463727,47653.53,48435.880000000005,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47653.53,SL_S2,275.0,-0.006524140717463767,-3.6620703587318832
559,external,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,312.9400000000023,0.006524140717463727,47653.53,48592.350000000006,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47653.53,SL_S2,275.0,-0.006524140717463767,-3.6620703587318832
559,external,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,469.4100000000035,0.00978621107619559,47497.06,48435.880000000005,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47497.06,SL_S3,275.0,-0.009786211076195594,-5.293105538097798
559,external,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,469.4100000000035,0.00978621107619559,47497.06,48670.58500000001,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47497.06,SL_S3,275.0,-0.009786211076195594,-5.293105538097798
559,external,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,469.4100000000035,0.00978621107619559,47497.06,48905.29000000001,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47497.06,SL_S3,275.0,-0.009786211076195594,-5.293105538097798
1898,reference_validation,RESUME,False,S2_T1_0,S2,2.0,T1_0,1.0,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,514.2000000000116,0.004535811475373787,112850.29999999999,113878.70000000001,2025-09-25 04:00:00+00:00,2025-09-24 17:35:00+00:00,113878.70000000001,TP_T1_0,75.0,0.004535811475373741,1.8679057376868706
1898,reference_validation,RESUME,False,S2_T1_5,S2,2.0,T1_5,1.5,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,514.2000000000116,0.004535811475373787,112850.29999999999,114135.80000000002,2025-09-25 04:00:00+00:00,2025-09-25 01:30:00+00:00,112850.29999999999,SL_S2,550.0,-0.004535811475373741,-2.6679057376868704
1898,reference_validation,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,514.2000000000116,0.004535811475373787,112850.29999999999,114392.90000000002,2025-09-25 04:00:00+00:00,2025-09-25 01:30:00+00:00,112850.29999999999,SL_S2,550.0,-0.004535811475373741,-2.6679057376868704
1898,reference_validation,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,771.3000000000175,0.00680371721306068,112593.19999999998,114135.80000000002,2025-09-25 04:00:00+00:00,2025-09-25 01:40:00+00:00,112593.19999999998,SL_S3,560.0,-0.006803717213060723,-3.8018586065303612
1898,reference_validation,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,771.3000000000175,0.00680371721306068,112593.19999999998,114521.45000000003,2025-09-25 04:00:00+00:00,2025-09-25 01:40:00+00:00,112593.19999999998,SL_S3,560.0,-0.006803717213060723,-3.8018586065303612
1898,reference_validation,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,771.3000000000175,0.00680371721306068,112593.19999999998,114907.10000000003,2025-09-25 04:00:00+00:00,2025-09-25 01:40:00+00:00,112593.19999999998,SL_S3,560.0,-0.006803717213060723,-3.8018586065303612
1918,reference_validation,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,390.19999999998254,0.0035713076276063594,108869.50000000001,109649.89999999998,2025-10-23 16:00:00+00:00,2025-10-23 10:15:00+00:00,109649.89999999998,TP_T1_0,55.0,0.0035713076276062683,1.3856538138031342
1918,reference_validation,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,390.19999999998254,0.0035713076276063594,108869.50000000001,109844.99999999997,2025-10-23 16:00:00+00:00,2025-10-23 12:00:00+00:00,108869.50000000001,SL_S2,160.0,-0.0035713076276063793,-2.1856538138031896
1918,reference_validation,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,390.19999999998254,0.0035713076276063594,108869.50000000001,110040.09999999996,2025-10-23 16:00:00+00:00,2025-10-23 12:00:00+00:00,108869.50000000001,SL_S2,160.0,-0.0035713076276063793,-2.1856538138031896
1918,reference_validation,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,585.2999999999738,0.0053569614414095395,108674.40000000002,109844.99999999997,2025-10-23 16:00:00+00:00,2025-10-23 12:00:00+00:00,108674.40000000002,SL_S3,160.0,-0.0053569614414095135,-3.0784807207047566
1918,reference_validation,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,585.2999999999738,0.0053569614414095395,108674.40000000002,110137.64999999997,2025-10-23 16:00:00+00:00,2025-10-23 12:00:00+00:00,108674.40000000002,SL_S3,160.0,-0.0053569614414095135,-3.0784807207047566
1918,reference_validation,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,585.2999999999738,0.0053569614414095395,108674.40000000002,110430.29999999994,2025-10-23 16:00:00+00:00,2025-10-23 12:00:00+00:00,108674.40000000002,SL_S3,160.0,-0.0053569614414095135,-3.0784807207047566
1954,reference_validation,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,2910.7999999999884,0.032218574493001174,87434.6,93256.19999999998,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,2910.7999999999884,0.032218574493001174,87434.6,94711.59999999998,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,2910.7999999999884,0.032218574493001174,87434.6,96166.99999999997,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,4366.1999999999825,0.048327861739501765,85979.20000000001,94711.59999999998,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,4366.1999999999825,0.048327861739501765,85979.20000000001,96894.69999999997,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,4366.1999999999825,0.048327861739501765,85979.20000000001,99077.79999999996,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
2068,reference_validation,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,602.3999999999942,0.00842823963958914,70871.6,72076.4,2026-03-24 00:00:00+00:00,2026-03-23 15:20:00+00:00,70871.6,SL_S2,40.0,-0.008428239639589163,-4.614119819794582
2068,reference_validation,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,602.3999999999942,0.00842823963958914,70871.6,72377.59999999999,2026-03-24 00:00:00+00:00,2026-03-23 15:20:00+00:00,70871.6,SL_S2,40.0,-0.008428239639589163,-4.614119819794582
2068,reference_validation,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,602.3999999999942,0.00842823963958914,70871.6,72678.79999999999,2026-03-24 00:00:00+00:00,2026-03-23 15:20:00+00:00,70871.6,SL_S2,40.0,-0.008428239639589163,-4.614119819794582
2068,reference_validation,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,903.5999999999913,0.01264235945938371,70570.40000000001,72377.59999999999,2026-03-24 00:00:00+00:00,2026-03-23 15:40:00+00:00,70570.40000000001,SL_S3,60.0,-0.012642359459383745,-6.7211797296918725
2068,reference_validation,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,903.5999999999913,0.01264235945938371,70570.40000000001,72829.4,2026-03-24 00:00:00+00:00,2026-03-23 15:40:00+00:00,70570.40000000001,SL_S3,60.0,-0.012642359459383745,-6.7211797296918725
2068,reference_validation,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,903.5999999999913,0.01264235945938371,70570.40000000001,73281.19999999998,2026-03-24 00:00:00+00:00,2026-03-23 15:40:00+00:00,70570.40000000001,SL_S3,60.0,-0.012642359459383745,-6.7211797296918725
2074,reference_validation,RESUME,False,S2_T1_0,S2,2.0,T1_0,1.0,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,167.39999999999418,0.0024861250755564327,67166.3,67501.09999999999,2026-03-30 20:00:00+00:00,2026-03-30 07:50:00+00:00,67501.09999999999,TP_T1_0,65.0,0.0024861250755563447,0.8430625377781723
2074,reference_validation,RESUME,False,S2_T1_5,S2,2.0,T1_5,1.5,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,167.39999999999418,0.0024861250755564327,67166.3,67584.79999999999,2026-03-30 20:00:00+00:00,2026-03-30 07:55:00+00:00,67584.79999999999,TP_T1_5,70.0,0.003729187613334739,1.4645938066673696
2074,reference_validation,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,167.39999999999418,0.0024861250755564327,67166.3,67668.49999999999,2026-03-30 20:00:00+00:00,2026-03-30 08:00:00+00:00,67668.49999999999,TP_T2_0,75.0,0.004972250151112911,2.0861250755564558
2074,reference_validation,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,251.09999999999127,0.0037291876133346493,67082.6,67584.79999999999,2026-03-30 20:00:00+00:00,2026-03-30 07:55:00+00:00,67584.79999999999,TP_T1_0,70.0,0.003729187613334739,1.4645938066673696
2074,reference_validation,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,251.09999999999127,0.0037291876133346493,67082.6,67710.34999999998,2026-03-30 20:00:00+00:00,2026-03-30 08:00:00+00:00,67710.34999999998,TP_T1_5,75.0,0.0055937814200017755,2.396890710000888
2074,reference_validation,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,251.09999999999127,0.0037291876133346493,67082.6,67835.89999999998,2026-03-30 20:00:00+00:00,2026-03-30 08:05:00+00:00,67835.89999999998,TP_T2_0,80.0,0.007458375226669256,3.329187613334628
2122,reference_validation,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,165.0,0.0020497327272749858,80333.3,80663.3,2026-05-09 20:00:00+00:00,2026-05-09 16:20:00+00:00,80663.3,TP_T1_0,30.0,0.0020497327272750443,0.6248663636375221
2122,reference_validation,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,165.0,0.0020497327272749858,80333.3,80745.8,2026-05-09 20:00:00+00:00,2026-05-09 16:20:00+00:00,80745.8,TP_T1_5,30.0,0.0030745990909124554,1.1372995454562278
2122,reference_validation,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,165.0,0.0020497327272749858,80333.3,80828.3,2026-05-09 20:00:00+00:00,2026-05-09 17:30:00+00:00,80828.3,TP_T2_0,100.0,0.0040994654545498665,1.6497327272749334
2122,reference_validation,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,247.5,0.003074599090912479,80250.8,80745.8,2026-05-09 20:00:00+00:00,2026-05-09 16:20:00+00:00,80745.8,TP_T1_0,30.0,0.0030745990909124554,1.1372995454562278
2122,reference_validation,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,247.5,0.003074599090912479,80250.8,80869.55,2026-05-09 20:00:00+00:00,2026-05-09 17:35:00+00:00,80869.55,TP_T1_5,105.0,0.004611898636368794,1.9059493181843972
2122,reference_validation,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,247.5,0.003074599090912479,80250.8,80993.3,2026-05-09 20:00:00+00:00,2026-05-09 18:25:00+00:00,80993.3,TP_T2_0,155.0,0.006149198181824911,2.6745990909124555
2130,reference_validation,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,1637.3999999999942,0.020007526955297634,80201.8,83476.59999999999,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,81048.8,REGIME_EXIT,420.0,-0.009657963420952265,-5.228981710476132
2130,reference_validation,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,1637.3999999999942,0.020007526955297634,80201.8,84295.29999999999,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,81048.8,REGIME_EXIT,420.0,-0.009657963420952265,-5.228981710476132
2130,reference_validation,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,1637.3999999999942,0.020007526955297634,80201.8,85113.99999999999,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,81048.8,REGIME_EXIT,420.0,-0.009657963420952265,-5.228981710476132
2130,reference_validation,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,2456.0999999999913,0.030011290432946452,79383.1,84295.29999999999,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,81048.8,REGIME_EXIT,420.0,-0.009657963420952265,-5.228981710476132
2130,reference_validation,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,2456.0999999999913,0.030011290432946452,79383.1,85523.34999999998,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,81048.8,REGIME_EXIT,420.0,-0.009657963420952265,-5.228981710476132
2130,reference_validation,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,2456.0999999999913,0.030011290432946452,79383.1,86751.39999999998,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,81048.8,REGIME_EXIT,420.0,-0.009657963420952265,-5.228981710476132
2152,reference_validation,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,655.5999999999913,0.010405589433152361,62349.00000000001,63660.19999999999,2026-06-08 12:00:00+00:00,2026-06-08 11:35:00+00:00,63660.19999999999,TP_T1_0,600.0,0.010405589433152285,4.802794716576142
2152,reference_validation,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,655.5999999999913,0.010405589433152361,62349.00000000001,63987.999999999985,2026-06-08 12:00:00+00:00,2026-06-08 12:00:00+00:00,63450.1,REGIME_EXIT,625.0,0.007070912282595154,3.135456141297577
2152,reference_validation,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,655.5999999999913,0.010405589433152361,62349.00000000001,64315.79999999998,2026-06-08 12:00:00+00:00,2026-06-08 12:00:00+00:00,63450.1,REGIME_EXIT,625.0,0.007070912282595154,3.135456141297577
2152,reference_validation,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,983.3999999999869,0.015608384149728543,62021.20000000001,63987.999999999985,2026-06-08 12:00:00+00:00,2026-06-08 12:00:00+00:00,63450.1,REGIME_EXIT,625.0,0.007070912282595154,3.135456141297577
2152,reference_validation,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,983.3999999999869,0.015608384149728543,62021.20000000001,64479.69999999998,2026-06-08 12:00:00+00:00,2026-06-08 12:00:00+00:00,63450.1,REGIME_EXIT,625.0,0.007070912282595154,3.135456141297577
2152,reference_validation,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,983.3999999999869,0.015608384149728543,62021.20000000001,64971.39999999997,2026-06-08 12:00:00+00:00,2026-06-08 12:00:00+00:00,63450.1,REGIME_EXIT,625.0,0.007070912282595154,3.135456141297577
