partition,exec_min,execution_utc,reference_start,execution_start,entry_bar_start,exit_ts,entry_px,pnl_0,pnl_5,exit_reason,H,L,range_completion_ts,range_completion_elapsed_min,k1_ts,k1_elapsed_min,fill_elapsed_min,reference_open,reference_close,reference_drift,direction_regime,direction_known_by_execution
development,540,09:00,2024-01-05 04:00:00+00:00,2024-01-05 09:00:00+00:00,2024-01-05 09:15:00+00:00,2024-01-05 11:00:00+00:00,2258.0474999999997,-4.303261556720939,-4.799110370757131,CLOSE_INVALIDATION,2265.95,2234.34,2024-01-05 07:15:00+00:00,195.0,2024-01-05 09:00:00+00:00,0.0,15.0,2242.89,2252.69,0.00436936274181976,UP_REF,True
development,540,09:00,2024-01-16 04:00:00+00:00,2024-01-16 09:00:00+00:00,2024-01-16 09:10:00+00:00,2024-01-16 11:30:00+00:00,2539.7425,-3.127146551274373,-3.624170892552447,CLOSE_INVALIDATION,2545.5,2522.47,2024-01-16 08:55:00+00:00,295.0,2024-01-16 09:00:00+00:00,0.0,10.0,2537.99,2544.18,0.00243893789967653,UP_REF,True
development,540,09:00,2024-01-24 04:00:00+00:00,2024-01-24 09:00:00+00:00,2024-01-24 09:35:00+00:00,2024-01-24 10:45:00+00:00,2236.8775,3.2311778360683667,2.979488092022376,TARGET,2245.0,2212.51,2024-01-24 07:20:00+00:00,200.0,2024-01-24 09:15:00+00:00,15.0,35.0,2213.04,2235.6,0.010194122112569204,UP_REF,True
development,540,09:00,2024-02-01 04:00:00+00:00,2024-02-01 09:00:00+00:00,2024-02-01 10:35:00+00:00,2024-02-01 14:20:00+00:00,2270.3225,2.488356169663098,2.2370376508376704,TARGET,2276.88,2250.65,2024-02-01 07:25:00+00:00,205.0,2024-02-01 10:25:00+00:00,85.0,95.0,2256.12,2271.73,0.006918958211442616,UP_REF,True
development,540,09:00,2024-02-05 04:00:00+00:00,2024-02-05 09:00:00+00:00,2024-02-05 09:35:00+00:00,2024-02-05 13:40:00+00:00,2315.81,3.5511013425108655,3.2992517166525297,TARGET,2324.96,2288.36,2024-02-05 08:50:00+00:00,290.0,2024-02-05 09:00:00+00:00,0.0,35.0,2295.5,2321.6,0.011370071879764687,UP_REF,True
development,540,09:00,2024-02-09 04:00:00+00:00,2024-02-09 09:00:00+00:00,2024-02-09 09:15:00+00:00,2024-02-09 11:50:00+00:00,2466.835,3.4369003196404573,3.1851077657574893,TARGET,2476.3,2438.44,2024-02-09 08:55:00+00:00,295.0,2024-02-09 09:00:00+00:00,0.0,15.0,2447.52,2475.2,0.011309407073282207,UP_REF,True
development,540,09:00,2024-02-15 04:00:00+00:00,2024-02-15 09:00:00+00:00,2024-02-15 12:10:00+00:00,2024-02-15 14:00:00+00:00,2793.8575,3.8101288272575755,3.5581497523814014,TARGET,2805.62,2758.57,2024-02-15 05:55:00+00:00,115.0,2024-02-15 12:00:00+00:00,180.0,190.0,2803.24,2782.82,-0.007284428019006417,DOWN_REF,True
development,540,09:00,2024-03-07 04:00:00+00:00,2024-03-07 09:00:00+00:00,2024-03-07 11:15:00+00:00,2024-03-07 14:35:00+00:00,3798.1349999999998,5.014499484615476,4.7619185253528595,TARGET,3818.7,3736.44,2024-03-07 08:05:00+00:00,245.0,2024-03-07 11:05:00+00:00,125.0,135.0,3778.88,3794.54,0.004144085019899935,UP_REF,True
development,540,09:00,2024-03-08 04:00:00+00:00,2024-03-08 09:00:00+00:00,2024-03-08 11:30:00+00:00,2024-03-08 13:35:00+00:00,3939.5775000000003,4.377796603823603,4.125533836905126,TARGET,3958.4,3883.11,2024-03-08 08:35:00+00:00,275.0,2024-03-08 10:50:00+00:00,110.0,150.0,3905.19,3944.8,0.01014291238070375,UP_REF,True
development,540,09:00,2024-05-23 04:00:00+00:00,2024-05-23 09:00:00+00:00,2024-05-23 09:40:00+00:00,2024-05-23 11:20:00+00:00,3818.79,4.630389207052454,4.378000206949073,TARGET,3838.0,3761.16,2024-05-23 07:40:00+00:00,220.0,2024-05-23 09:15:00+00:00,15.0,40.0,3784.57,3813.79,0.007720824294437545,UP_REF,True
development,540,09:00,2024-06-25 04:00:00+00:00,2024-06-25 09:00:00+00:00,2024-06-25 10:00:00+00:00,2024-06-25 14:30:00+00:00,3381.735,3.2209223963438176,2.9692377774551253,TARGET,3393.98,3345.0,2024-06-25 08:45:00+00:00,285.0,2024-06-25 09:50:00+00:00,50.0,60.0,3370.38,3353.82,-0.004913392555142115,DOWN_REF,True
development,540,09:00,2024-07-18 04:00:00+00:00,2024-07-18 09:00:00+00:00,2024-07-18 10:00:00+00:00,2024-07-18 12:50:00+00:00,3446.08,3.3259726994149923,3.0742355816241855,TARGET,3458.92,3407.56,2024-07-18 08:55:00+00:00,295.0,2024-07-18 09:25:00+00:00,25.0,60.0,3430.0,3457.67,0.008067055393585987,UP_REF,True
development,540,09:00,2024-08-08 04:00:00+00:00,2024-08-08 09:00:00+00:00,2024-08-08 10:00:00+00:00,2024-08-08 11:50:00+00:00,2434.9575,3.4162883746430954,3.1645061215823227,TARGET,2444.25,2407.08,2024-08-08 08:00:00+00:00,240.0,2024-08-08 09:40:00+00:00,40.0,60.0,2429.21,2426.32,-0.0011896871822526522,DOWN_REF,True
development,540,09:00,2024-08-22 04:00:00+00:00,2024-08-22 09:00:00+00:00,2024-08-22 11:05:00+00:00,2024-08-22 13:50:00+00:00,2634.5425,-4.581466042016746,-5.077036790600442,CLOSE_INVALIDATION,2641.95,2612.32,2024-08-22 07:55:00+00:00,235.0,2024-08-22 10:55:00+00:00,115.0,125.0,2615.18,2632.68,0.006691699997705802,UP_REF,True
development,540,09:00,2024-08-30 04:00:00+00:00,2024-08-30 09:00:00+00:00,2024-08-30 12:40:00+00:00,2024-08-30 14:20:00+00:00,2524.6275,-4.120845946580231,-4.616877085064353,CLOSE_INVALIDATION,2531.89,2502.84,2024-08-30 07:30:00+00:00,210.0,2024-08-30 12:30:00+00:00,210.0,220.0,2515.83,2521.01,0.002058962648509688,UP_REF,True
development,540,09:00,2024-10-04 04:00:00+00:00,2024-10-04 09:00:00+00:00,2024-10-04 12:40:00+00:00,2024-10-04 14:25:00+00:00,2385.4725,-5.389053531323396,-5.883817096009702,CLOSE_INVALIDATION,2392.44,2364.57,2024-10-04 08:25:00+00:00,265.0,2024-10-04 12:30:00+00:00,210.0,220.0,2366.07,2380.22,0.005980380969286436,UP_REF,True
development,540,09:00,2024-11-20 04:00:00+00:00,2024-11-20 09:00:00+00:00,2024-11-20 09:30:00+00:00,2024-11-20 11:15:00+00:00,3121.4249999999997,-6.020029313534614,-6.514162217768893,CLOSE_INVALIDATION,3131.93,3089.91,2024-11-20 08:50:00+00:00,290.0,2024-11-20 09:10:00+00:00,10.0,30.0,3098.66,3125.38,0.008623082235547086,UP_REF,True
development,600,10:00,2022-01-03 05:00:00+00:00,2022-01-03 10:00:00+00:00,2022-01-03 10:25:00+00:00,2022-01-03 11:05:00+00:00,3813.5825,1.804619934143226,1.5536431125869448,TARGET,3821.99,3788.36,2022-01-03 05:35:00+00:00,35.0,2022-01-03 10:10:00+00:00,10.0,25.0,3789.92,3807.49,0.004635981762147967,UP_REF,True
development,600,10:00,2022-01-20 05:00:00+00:00,2022-01-20 10:00:00+00:00,2022-01-20 13:15:00+00:00,2022-01-20 13:35:00+00:00,3142.89,2.8931473898226705,2.6416265765343954,TARGET,3153.24,3111.84,2022-01-20 07:40:00+00:00,160.0,2022-01-20 11:55:00+00:00,115.0,195.0,3123.45,3143.32,0.006361555331444446,UP_REF,True
development,600,10:00,2022-01-27 05:00:00+00:00,2022-01-27 10:00:00+00:00,2022-01-27 10:30:00+00:00,2022-01-27 12:15:00+00:00,2429.52,7.095307715104204,6.841686871668484,TARGET,2447.73,2374.89,2022-01-27 09:50:00+00:00,290.0,2022-01-27 10:05:00+00:00,5.0,30.0,2393.02,2440.05,0.01965299078152305,UP_REF,True
development,600,10:00,2022-02-01 05:00:00+00:00,2022-02-01 10:00:00+00:00,2022-02-01 13:35:00+00:00,2022-02-01 16:00:00+00:00,2775.3825,-1.8633118137770128,-2.361599358191013,TIME_EXIT,2795.0,2716.53,2022-02-01 09:10:00+00:00,250.0,2022-02-01 13:25:00+00:00,205.0,215.0,2741.97,2733.34,-0.003147372144844618,DOWN_REF,True
development,600,10:00,2022-02-04 05:00:00+00:00,2022-02-04 10:00:00+00:00,2022-02-04 13:30:00+00:00,2022-02-04 15:35:00+00:00,2815.7075,15.536491982920797,15.278652656592518,TARGET,2860.58,2681.09,2022-02-04 08:00:00+00:00,180.0,2022-02-04 10:05:00+00:00,5.0,210.0,2682.52,2846.19,0.06101352459627507,UP_REF,True
development,600,10:00,2022-02-11 05:00:00+00:00,2022-02-11 10:00:00+00:00,2022-02-11 11:05:00+00:00,2022-02-11 14:35:00+00:00,3093.045,5.424357550569092,5.1715717646867,TARGET,3111.06,3039.0,2022-02-11 08:05:00+00:00,185.0,2022-02-11 10:55:00+00:00,55.0,65.0,3067.74,3100.78,0.010770143493255668,UP_REF,True
development,600,10:00,2022-02-23 05:00:00+00:00,2022-02-23 10:00:00+00:00,2022-02-23 11:10:00+00:00,2022-02-23 12:45:00+00:00,2702.1025,7.1376489233845986,6.884006919924701,TARGET,2722.47,2641.0,2022-02-23 09:10:00+00:00,250.0,2022-02-23 10:35:00+00:00,35.0,70.0,2649.23,2711.99,0.02368990234898427,UP_REF,True
development,600,10:00,2022-02-28 05:00:00+00:00,2022-02-28 10:00:00+00:00,2022-02-28 12:55:00+00:00,2022-02-28 14:20:00+00:00,2634.75,8.424366638200963,8.170081597402357,TARGET,2658.0,2565.0,2022-02-28 08:05:00+00:00,185.0,2022-02-28 12:20:00+00:00,140.0,175.0,2608.92,2609.84,0.00035263633994153665,UP_REF,True
development,600,10:00,2022-03-10 05:00:00+00:00,2022-03-10 10:00:00+00:00,2022-03-10 12:40:00+00:00,2022-03-10 13:35:00+00:00,2598.9725,3.3158915686873462,3.064159488942853,TARGET,2608.63,2570.0,2022-03-10 09:35:00+00:00,275.0,2022-03-10 12:25:00+00:00,145.0,160.0,2601.55,2598.32,-0.0012415675270511795,DOWN_REF,True
development,600,10:00,2022-03-16 05:00:00+00:00,2022-03-16 10:00:00+00:00,2022-03-16 10:35:00+00:00,2022-03-16 14:20:00+00:00,2672.24,7.249013561656148,6.995315903704347,TARGET,2692.68,2610.92,2022-03-16 09:05:00+00:00,245.0,2022-03-16 10:15:00+00:00,15.0,35.0,2617.98,2682.92,0.02480538430392909,UP_REF,True
development,600,10:00,2022-03-17 05:00:00+00:00,2022-03-17 10:00:00+00:00,2022-03-17 10:50:00+00:00,2022-03-17 12:05:00+00:00,2767.3575,2.253253148536039,2.002052122474796,TARGET,2774.7,2745.33,2022-03-17 06:50:00+00:00,110.0,2022-03-17 10:40:00+00:00,40.0,50.0,2772.28,2767.71,-0.001648462637251713,DOWN_REF,True
development,600,10:00,2022-03-28 05:00:00+00:00,2022-03-28 10:00:00+00:00,2022-03-28 11:15:00+00:00,2022-03-28 13:40:00+00:00,3344.13,3.675798488695104,3.423886545422428,TARGET,3357.76,3303.24,2022-03-28 09:45:00+00:00,285.0,2022-03-28 11:00:00+00:00,60.0,75.0,3317.32,3336.79,0.005869195615737954,UP_REF,True
development,600,10:00,2022-03-30 05:00:00+00:00,2022-03-30 10:00:00+00:00,2022-03-30 11:45:00+00:00,2022-03-30 13:40:00+00:00,3404.7925,-5.576894039798319,-6.0714698578494435,CLOSE_INVALIDATION,3417.35,3367.12,2022-03-30 06:05:00+00:00,65.0,2022-03-30 11:30:00+00:00,90.0,105.0,3371.46,3387.04,0.004621143362222968,UP_REF,True
development,600,10:00,2022-03-31 05:00:00+00:00,2022-03-31 10:00:00+00:00,2022-03-31 10:15:00+00:00,2022-03-31 12:35:00+00:00,3413.23,2.3188323083999767,2.0675985091454634,TARGET,3422.51,3385.39,2022-03-31 09:55:00+00:00,295.0,2022-03-31 10:00:00+00:00,0.0,15.0,3390.01,3416.57,0.00783478514812641,UP_REF,True
development,600,10:00,2022-04-07 05:00:00+00:00,2022-04-07 10:00:00+00:00,2022-04-07 11:20:00+00:00,2022-04-07 11:40:00+00:00,3222.79,2.671872507982243,2.4204622768438493,TARGET,3232.69,3193.09,2022-04-07 07:40:00+00:00,160.0,2022-04-07 11:05:00+00:00,65.0,80.0,3203.99,3225.63,0.006754078508359962,UP_REF,True
development,600,10:00,2022-06-02 05:00:00+00:00,2022-06-02 10:00:00+00:00,2022-06-02 10:55:00+00:00,2022-06-02 13:15:00+00:00,1828.385,-7.50326326238725,-7.995913673919041,CLOSE_INVALIDATION,1836.62,1803.68,2022-06-02 07:25:00+00:00,145.0,2022-06-02 10:45:00+00:00,45.0,55.0,1815.82,1819.35,0.001944025288850293,UP_REF,True
development,600,10:00,2022-06-15 05:00:00+00:00,2022-06-15 10:00:00+00:00,2022-06-15 12:25:00+00:00,2022-06-15 16:00:00+00:00,1111.7875000000001,3.0550217555062713,2.5518183354607653,TIME_EXIT,1144.91,1012.42,2022-06-15 09:20:00+00:00,260.0,2022-06-15 12:15:00+00:00,135.0,145.0,1136.56,1030.64,-0.09319349616386274,DOWN_REF,True
development,600,10:00,2022-06-27 05:00:00+00:00,2022-06-27 10:00:00+00:00,2022-06-27 11:05:00+00:00,2022-06-27 12:30:00+00:00,1230.74,-6.107948063766511,-6.601993093187975,CLOSE_INVALIDATION,1237.06,1211.78,2022-06-27 07:25:00+00:00,145.0,2022-06-27 10:15:00+00:00,15.0,65.0,1222.72,1232.55,0.008039453022768761,UP_REF,True
development,600,10:00,2022-06-28 05:00:00+00:00,2022-06-28 10:00:00+00:00,2022-06-28 11:50:00+00:00,2022-06-28 15:30:00+00:00,1221.32,-13.095280516162811,-13.58234170505217,CLOSE_INVALIDATION,1234.0,1183.28,2022-06-28 09:05:00+00:00,245.0,2022-06-28 11:30:00+00:00,90.0,110.0,1185.75,1223.37,0.03172675521821633,UP_REF,True
development,600,10:00,2022-07-21 05:00:00+00:00,2022-07-21 10:00:00+00:00,2022-07-21 10:50:00+00:00,2022-07-21 16:00:00+00:00,1505.1675,1.278384631610741,0.7769569608146568,TIME_EXIT,1517.0,1469.67,2022-07-21 09:15:00+00:00,255.0,2022-07-21 10:00:00+00:00,0.0,50.0,1484.83,1510.88,0.01754409595711315,UP_REF,True
development,600,10:00,2022-08-23 05:00:00+00:00,2022-08-23 10:00:00+00:00,2022-08-23 12:30:00+00:00,2022-08-23 14:05:00+00:00,1609.315,9.315313658295588,9.060583366612374,TARGET,1624.95,1562.41,2022-08-23 09:50:00+00:00,290.0,2022-08-23 12:05:00+00:00,125.0,150.0,1609.59,1610.26,0.0004162550711672708,UP_REF,True
development,600,10:00,2022-08-25 05:00:00+00:00,2022-08-25 10:00:00+00:00,2022-08-25 12:15:00+00:00,2022-08-25 16:00:00+00:00,1704.65,-1.6348575954008178,-2.133373479863076,TIME_EXIT,1715.5,1672.1,2022-08-25 08:10:00+00:00,190.0,2022-08-25 12:00:00+00:00,120.0,135.0,1675.7,1704.48,0.017174911977084095,UP_REF,True
development,600,10:00,2022-09-05 05:00:00+00:00,2022-09-05 10:00:00+00:00,2022-09-05 12:40:00+00:00,2022-09-05 13:25:00+00:00,1571.335,2.9124699698027228,2.6609395000527063,TARGET,1576.54,1555.72,2022-09-05 05:20:00+00:00,20.0,2022-09-05 12:30:00+00:00,150.0,160.0,1575.92,1564.63,-0.0071640692420934515,DOWN_REF,True
development,600,10:00,2022-09-06 05:00:00+00:00,2022-09-06 10:00:00+00:00,2022-09-06 11:55:00+00:00,2022-09-06 14:05:00+00:00,1667.1475,-8.04104555835643,-8.533158456349044,CLOSE_INVALIDATION,1677.61,1635.76,2022-09-06 06:45:00+00:00,105.0,2022-09-06 11:20:00+00:00,80.0,115.0,1639.11,1657.43,0.011176797164314856,UP_REF,True
development,600,10:00,2022-09-29 05:00:00+00:00,2022-09-29 10:00:00+00:00,2022-09-29 11:35:00+00:00,2022-09-29 12:50:00+00:00,1336.3200000000002,-7.901945641762542,-8.394197570156514,CLOSE_INVALIDATION,1344.21,1312.65,2022-09-29 07:35:00+00:00,155.0,2022-09-29 11:20:00+00:00,80.0,95.0,1340.55,1336.25,-0.0032076386557755576,DOWN_REF,True
development,600,10:00,2022-10-04 05:00:00+00:00,2022-10-04 10:00:00+00:00,2022-10-04 14:20:00+00:00,2022-10-04 16:00:00+00:00,1350.8174999999999,0.5596040915964554,0.058894842129686764,TIME_EXIT,1359.8,1323.87,2022-10-04 08:05:00+00:00,185.0,2022-10-04 14:00:00+00:00,240.0,260.0,1327.68,1347.39,0.014845444685466447,UP_REF,True
development,600,10:00,2022-10-06 05:00:00+00:00,2022-10-06 10:00:00+00:00,2022-10-06 12:45:00+00:00,2022-10-06 14:05:00+00:00,1371.6924999999999,-6.378927492860054,-6.872701678274462,CLOSE_INVALIDATION,1377.59,1354.0,2022-10-06 08:30:00+00:00,210.0,2022-10-06 12:30:00+00:00,150.0,165.0,1372.23,1355.34,-0.012308432259898194,DOWN_REF,True
development,600,10:00,2022-10-19 05:00:00+00:00,2022-10-19 10:00:00+00:00,2022-10-19 10:20:00+00:00,2022-10-19 11:15:00+00:00,1303.22,-3.584420128604537,-4.080987424827698,CLOSE_INVALIDATION,1306.96,1292.0,2022-10-19 09:50:00+00:00,290.0,2022-10-19 10:05:00+00:00,5.0,20.0,1302.87,1305.77,0.002225855227306006,UP_REF,True
development,600,10:00,2022-10-20 05:00:00+00:00,2022-10-20 10:00:00+00:00,2022-10-20 10:15:00+00:00,2022-10-20 10:40:00+00:00,1293.775,1.1265405499409469,0.8759025986417427,TARGET,1295.75,1287.85,2022-10-20 09:55:00+00:00,295.0,2022-10-20 10:00:00+00:00,0.0,15.0,1290.36,1295.59,0.004053132459158615,UP_REF,True
development,600,10:00,2022-11-10 05:00:00+00:00,2022-11-10 10:00:00+00:00,2022-11-10 12:25:00+00:00,2022-11-10 13:35:00+00:00,1207.655,9.822290306420301,9.567306653093866,TARGET,1220.0,1170.62,2022-11-10 08:50:00+00:00,230.0,2022-11-10 12:15:00+00:00,135.0,145.0,1175.02,1197.62,0.01923371517080552,UP_REF,True
development,600,10:00,2022-11-17 05:00:00+00:00,2022-11-17 10:00:00+00:00,2022-11-17 15:35:00+00:00,2022-11-17 16:00:00+00:00,1206.5674999999999,-6.474048903190188,-6.967728014731211,TIME_EXIT,1215.09,1181.0,2022-11-17 09:30:00+00:00,270.0,2022-11-17 15:20:00+00:00,320.0,335.0,1203.04,1190.93,-0.010066165713525699,DOWN_REF,True
development,600,10:00,2022-11-18 05:00:00+00:00,2022-11-18 10:00:00+00:00,2022-11-18 10:40:00+00:00,2022-11-18 13:25:00+00:00,1218.42,3.9991398696672236,3.7470663364989725,TARGET,1223.78,1202.34,2022-11-18 08:00:00+00:00,180.0,2022-11-18 10:30:00+00:00,30.0,40.0,1218.9,1214.73,-0.003421117400935314,DOWN_REF,True
development,600,10:00,2022-12-08 05:00:00+00:00,2022-12-08 10:00:00+00:00,2022-12-08 11:35:00+00:00,2022-12-08 11:50:00+00:00,1232.6775,1.9465180470966241,1.6954703119406838,TARGET,1235.57,1224.0,2022-12-08 07:35:00+00:00,155.0,2022-12-08 11:25:00+00:00,85.0,95.0,1227.46,1229.2,0.0014175614683982207,UP_REF,True
development,600,10:00,2022-12-21 05:00:00+00:00,2022-12-21 10:00:00+00:00,2022-12-21 11:15:00+00:00,2022-12-21 14:50:00+00:00,1214.5774999999999,3.035350975956819,2.783759096408556,TARGET,1218.75,1202.06,2022-12-21 08:50:00+00:00,230.0,2022-12-21 10:55:00+00:00,55.0,75.0,1206.13,1214.83,0.007213152811056611,UP_REF,True
development,600,10:00,2022-12-23 05:00:00+00:00,2022-12-23 10:00:00+00:00,2022-12-23 10:45:00+00:00,2022-12-23 13:35:00+00:00,1222.225,1.6249953977378166,1.374108343566061,TARGET,1224.7,1214.8,2022-12-23 08:05:00+00:00,185.0,2022-12-23 10:30:00+00:00,30.0,45.0,1222.98,1218.7,-0.003499648399810318,DOWN_REF,True
development,600,10:00,2022-12-26 05:00:00+00:00,2022-12-26 10:00:00+00:00,2022-12-26 10:50:00+00:00,2022-12-26 11:00:00+00:00,1220.645,-1.4220006635835443,-1.9207292986023634,CLOSE_INVALIDATION,1221.76,1217.3,2022-12-26 06:50:00+00:00,110.0,2022-12-26 10:30:00+00:00,30.0,50.0,1219.62,1218.74,-0.0007215362161984151,DOWN_REF,True
development,600,10:00,2022-12-29 05:00:00+00:00,2022-12-29 10:00:00+00:00,2022-12-29 13:50:00+00:00,2022-12-29 16:00:00+00:00,1200.2824999999998,-0.2052541797450843,-0.7051989531785982,TIME_EXIT,1203.85,1189.58,2022-12-29 09:20:00+00:00,260.0,2022-12-29 13:30:00+00:00,210.0,230.0,1195.17,1198.61,0.0028782516294751925,UP_REF,True
development,600,10:00,2023-01-02 05:00:00+00:00,2023-01-02 10:00:00+00:00,2023-01-02 10:35:00+00:00,2023-01-02 16:00:00+00:00,1216.38,0.4673276443216249,-0.03328937481299443,TIME_EXIT,1222.0,1199.52,2023-01-02 07:15:00+00:00,135.0,2023-01-02 10:05:00+00:00,5.0,35.0,1201.26,1216.55,0.012728301949619603,UP_REF,True
development,600,10:00,2023-01-09 05:00:00+00:00,2023-01-09 10:00:00+00:00,2023-01-09 10:45:00+00:00,2023-01-09 15:10:00+00:00,1322.6725000000001,3.627830018390688,3.375942047366976,TARGET,1328.0,1306.69,2023-01-09 09:35:00+00:00,275.0,2023-01-09 10:35:00+00:00,35.0,45.0,1309.99,1317.05,0.005389354117206979,UP_REF,True
development,600,10:00,2023-01-10 05:00:00+00:00,2023-01-10 10:00:00+00:00,2023-01-10 14:20:00+00:00,2023-01-10 15:15:00+00:00,1332.52,2.414216672170078,2.16293520456774,TARGET,1336.27,1321.27,2023-01-10 08:25:00+00:00,205.0,2023-01-10 14:05:00+00:00,245.0,260.0,1328.05,1329.93,0.0014156093520576452,UP_REF,True
development,600,10:00,2023-01-11 05:00:00+00:00,2023-01-11 10:00:00+00:00,2023-01-11 10:50:00+00:00,2023-01-11 15:40:00+00:00,1334.5124999999998,-4.559758713387751,-5.055351158451837,CLOSE_INVALIDATION,1337.35,1326.0,2023-01-11 09:40:00+00:00,280.0,2023-01-11 10:35:00+00:00,35.0,50.0,1330.23,1334.66,0.0033302511595738604,UP_REF,True
development,600,10:00,2023-01-18 05:00:00+00:00,2023-01-18 10:00:00+00:00,2023-01-18 13:40:00+00:00,2023-01-18 13:50:00+00:00,1584.865,2.556087742489122,2.304735374801648,TARGET,1589.55,1570.81,2023-01-18 09:05:00+00:00,245.0,2023-01-18 13:30:00+00:00,210.0,220.0,1585.44,1578.5,-0.004377333737006772,DOWN_REF,True
development,600,10:00,2023-02-01 05:00:00+00:00,2023-02-01 10:00:00+00:00,2023-02-01 13:40:00+00:00,2023-02-01 16:00:00+00:00,1580.8025,-2.175205947612046,-2.6731817537612885,TIME_EXIT,1585.78,1565.87,2023-02-01 09:05:00+00:00,245.0,2023-02-01 13:15:00+00:00,195.0,220.0,1582.46,1573.19,-0.0058579679739140245,DOWN_REF,True
development,600,10:00,2023-02-02 05:00:00+00:00,2023-02-02 10:00:00+00:00,2023-02-02 13:10:00+00:00,2023-02-02 14:20:00+00:00,1673.2825,2.1264711726800116,1.8753335059271241,TARGET,1677.51,1660.6,2023-02-02 06:25:00+00:00,85.0,2023-02-02 12:55:00+00:00,175.0,190.0,1673.16,1675.15,0.001189366229171096,UP_REF,True
development,600,10:00,2023-02-06 05:00:00+00:00,2023-02-06 10:00:00+00:00,2023-02-06 12:15:00+00:00,2023-02-06 16:00:00+00:00,1630.35,4.286110344404692,4.033893397705834,TARGET,1637.99,1607.43,2023-02-06 08:05:00+00:00,185.0,2023-02-06 12:00:00+00:00,120.0,135.0,1624.52,1630.26,0.0035333513899491464,UP_REF,True
development,600,10:00,2023-02-09 05:00:00+00:00,2023-02-09 10:00:00+00:00,2023-02-09 12:05:00+00:00,2023-02-09 12:50:00+00:00,1633.73,1.9688124720729898,1.7177535952754401,TARGET,1637.6,1622.12,2023-02-09 08:25:00+00:00,205.0,2023-02-09 11:50:00+00:00,110.0,125.0,1624.13,1634.81,0.006575828289607344,UP_REF,True
development,600,10:00,2023-02-14 05:00:00+00:00,2023-02-14 10:00:00+00:00,2023-02-14 13:45:00+00:00,2023-02-14 14:30:00+00:00,1513.5974999999999,-4.967759922964932,-5.462944570718042,CLOSE_INVALIDATION,1519.37,1496.28,2023-02-14 09:50:00+00:00,290.0,2023-02-14 13:25:00+00:00,205.0,225.0,1497.7,1511.53,0.009234159043867152,UP_REF,True
development,600,10:00,2023-02-20 05:00:00+00:00,2023-02-20 10:00:00+00:00,2023-02-20 11:35:00+00:00,2023-02-20 16:00:00+00:00,1709.8775,-1.156633150620467,-1.655627020534833,TIME_EXIT,1718.0,1685.51,2023-02-20 09:50:00+00:00,290.0,2023-02-20 11:25:00+00:00,85.0,95.0,1689.46,1711.94,0.013306026777786917,UP_REF,True
development,600,10:00,2023-03-23 05:00:00+00:00,2023-03-23 10:00:00+00:00,2023-03-23 10:55:00+00:00,2023-03-23 14:50:00+00:00,1749.5700000000002,3.3895025634869795,3.1377336966386786,TARGET,1756.2,1729.68,2023-03-23 08:10:00+00:00,190.0,2023-03-23 10:10:00+00:00,10.0,55.0,1731.12,1754.09,0.013268866398632007,UP_REF,True
development,600,10:00,2023-04-14 05:00:00+00:00,2023-04-14 10:00:00+00:00,2023-04-14 12:30:00+00:00,2023-04-14 12:50:00+00:00,2119.0025,-3.612006592724692,-4.1085463162701,CLOSE_INVALIDATION,2125.0,2101.01,2023-04-14 08:45:00+00:00,225.0,2023-04-14 12:10:00+00:00,130.0,150.0,2114.25,2111.97,-0.0010783965945371232,DOWN_REF,True
development,600,10:00,2023-04-25 05:00:00+00:00,2023-04-25 10:00:00+00:00,2023-04-25 14:00:00+00:00,2023-04-25 14:35:00+00:00,1825.65,-5.154471010325112,-5.6494690402997705,CLOSE_INVALIDATION,1832.72,1804.44,2023-04-25 08:20:00+00:00,200.0,2023-04-25 13:30:00+00:00,210.0,240.0,1831.8,1814.42,-0.009487935364122624,DOWN_REF,True
development,600,10:00,2023-05-05 05:00:00+00:00,2023-05-05 10:00:00+00:00,2023-05-05 11:20:00+00:00,2023-05-05 11:55:00+00:00,1903.4125,1.6476381236331776,1.3967397537563824,TARGET,1907.31,1891.72,2023-05-05 07:50:00+00:00,170.0,2023-05-05 11:10:00+00:00,70.0,80.0,1896.87,1899.41,0.0013390480106703073,UP_REF,True
development,600,10:00,2023-05-19 05:00:00+00:00,2023-05-19 10:00:00+00:00,2023-05-19 10:35:00+00:00,2023-05-19 12:15:00+00:00,1808.745,0.8356634019721202,0.5851708165639072,TARGET,1810.98,1802.04,2023-05-19 09:00:00+00:00,240.0,2023-05-19 10:25:00+00:00,25.0,35.0,1803.85,1806.78,0.0016243035729135435,UP_REF,True
development,600,10:00,2023-05-22 05:00:00+00:00,2023-05-22 10:00:00+00:00,2023-05-22 10:30:00+00:00,2023-05-22 13:35:00+00:00,1814.7125,1.9571226847227678,1.7060696498979016,TARGET,1818.99,1801.88,2023-05-22 09:55:00+00:00,295.0,2023-05-22 10:00:00+00:00,0.0,30.0,1801.89,1816.73,0.008235796857743782,UP_REF,True
development,600,10:00,2023-05-25 05:00:00+00:00,2023-05-25 10:00:00+00:00,2023-05-25 10:40:00+00:00,2023-05-25 12:00:00+00:00,1784.6725000000001,1.1843242947934933,0.9336574660605116,TARGET,1787.5,1776.19,2023-05-25 09:30:00+00:00,270.0,2023-05-25 10:30:00+00:00,30.0,40.0,1777.99,1786.29,0.00466819273449226,UP_REF,True
