partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,tie_order,accepted,decision,blocked_by_zone,portfolio
development,2022-03-16,480,2022-03-16 08:00:00+00:00,2022-03-16 13:30:00+00:00,2022-03-16 13:30:00+00:00,2022-03-16 20:00:00+00:00,40760.0,39538.0,1222.0,40576.7,39965.7,41004.4,2022-03-16 14:00:00+00:00,2022-03-16 14:05:00+00:00,2022-03-16 14:05:00+00:00,2022-03-16 14:10:00+00:00,2022-03-16 14:15:00+00:00,,2022-03-16 14:10:00+00:00,True,True,2022-03-16 14:15:00+00:00,40676.0,0.9312602291325696,0.4623398563987049,2022-03-16 14:15:00+00:00,2022-03-16 14:15:00+00:00,41004.4,TP_E20,0.008073556888583,3.636778444291511,True,False,TRADE_EXECUTED,True,LONDON,40.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-03-16,330,2022-03-16 05:30:00+00:00,2022-03-16 11:00:00+00:00,2022-03-16 11:00:00+00:00,2022-03-16 17:30:00+00:00,40760.0,38984.9,1775.0999999999983,40493.735,39606.185,41115.02,2022-03-16 14:00:00+00:00,2022-03-16 14:05:00+00:00,2022-03-16 14:05:00+00:00,2022-03-16 14:10:00+00:00,2022-03-16 14:15:00+00:00,,2022-03-16 14:10:00+00:00,True,True,2022-03-16 14:15:00+00:00,40676.0,0.9526787223255028,0.4103700172459685,2022-03-16 14:15:00+00:00,2022-03-16 14:15:00+00:00,41115.02,TP_E20,0.0107930966663387,4.996548333169382,True,False,TRADE_EXECUTED,True,RAW_0530,190.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-03-22,330,2022-03-22 05:30:00+00:00,2022-03-22 11:00:00+00:00,2022-03-22 11:00:00+00:00,2022-03-22 17:30:00+00:00,43014.7,41995.3,1019.3999999999942,42861.79,42352.09,43218.58,2022-03-22 11:30:00+00:00,2022-03-22 11:35:00+00:00,2022-03-22 11:35:00+00:00,2022-03-22 11:40:00+00:00,2022-03-22 12:00:00+00:00,,2022-03-22 11:40:00+00:00,True,True,2022-03-22 11:45:00+00:00,42930.0,0.9169119089660608,0.4993511100344281,2022-03-22 17:30:00+00:00,2022-03-22 17:30:00+00:00,42594.7,TIME_EXIT_EXEC_END,-0.0078103890053575,-4.305194502678789,False,True,TRADE_EXECUTED,True,RAW_0530,40.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-03-23,1410,2022-03-23 23:30:00+00:00,2022-03-24 05:00:00+00:00,2022-03-24 05:00:00+00:00,2022-03-24 11:30:00+00:00,43296.0,42492.7,803.3000000000029,43175.505,42773.855,43456.66,2022-03-24 06:25:00+00:00,2022-03-24 06:30:00+00:00,2022-03-24 06:35:00+00:00,2022-03-24 06:40:00+00:00,,,2022-03-24 06:40:00+00:00,True,True,2022-03-24 06:45:00+00:00,43199.0,0.8792481015809789,0.6060520528290372,2022-03-24 11:30:00+00:00,2022-03-24 11:30:00+00:00,43010.0,TIME_EXIT_EXEC_END,-0.0043751012754924,-2.587550637746227,False,True,TRADE_EXECUTED,True,RAW_2330,100.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2022-03-28,330,2022-03-28 05:30:00+00:00,2022-03-28 11:00:00+00:00,2022-03-28 11:00:00+00:00,2022-03-28 17:30:00+00:00,47288.0,46755.2,532.8000000000029,47208.08,46941.68,47394.56,2022-03-28 11:00:00+00:00,2022-03-28 11:05:00+00:00,2022-03-28 11:05:00+00:00,2022-03-28 11:10:00+00:00,2022-03-28 11:25:00+00:00,,2022-03-28 11:15:00+00:00,True,True,2022-03-28 11:20:00+00:00,47210.1,0.8537912912912894,0.6872066164965365,2022-03-28 13:30:00+00:00,2022-03-28 13:30:00+00:00,47394.56,TP_E20,0.0039072147697207,1.5536073848603895,True,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-03-28,210,2022-03-28 03:30:00+00:00,2022-03-28 09:00:00+00:00,2022-03-28 09:00:00+00:00,2022-03-28 15:30:00+00:00,47400.0,46755.2,644.8000000000029,47303.28,46980.88,47528.96,2022-03-28 11:00:00+00:00,2022-03-28 11:05:00+00:00,2022-03-28 11:05:00+00:00,2022-03-28 11:10:00+00:00,2022-03-28 13:30:00+00:00,,2022-03-28 11:25:00+00:00,True,True,2022-03-28 11:30:00+00:00,47325.7,0.8847704714640159,0.5894669682733085,2022-03-28 13:35:00+00:00,2022-03-28 13:35:00+00:00,47528.96,TP_E20,0.0042949179832523,1.7474589916261611,True,False,TRADE_EXECUTED,True,ALT_0330,145.0,True,True,1,False,SKIP_OPEN_POSITION,RAW_0530,EXPANDED_5ZONE
development,2022-03-29,1410,2022-03-29 23:30:00+00:00,2022-03-30 05:00:00+00:00,2022-03-30 05:00:00+00:00,2022-03-30 11:30:00+00:00,47515.0,46535.0,980.0,47368.0,46878.0,47711.0,2022-03-30 05:30:00+00:00,2022-03-30 05:35:00+00:00,2022-03-30 05:35:00+00:00,2022-03-30 05:40:00+00:00,2022-03-30 06:00:00+00:00,,2022-03-30 05:40:00+00:00,True,True,2022-03-30 05:45:00+00:00,47405.5,0.888265306122449,0.5791469194312796,2022-03-30 11:30:00+00:00,2022-03-30 11:30:00+00:00,47391.4,TIME_EXIT_EXEC_END,-0.0002974338420647,-0.5487169210323547,False,True,TRADE_EXECUTED,True,RAW_2330,40.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2022-04-01,330,2022-04-01 05:30:00+00:00,2022-04-01 11:00:00+00:00,2022-04-01 11:00:00+00:00,2022-04-01 17:30:00+00:00,45307.9,44549.4,758.5,45194.125,44814.875,45459.6,2022-04-01 12:35:00+00:00,2022-04-01 12:40:00+00:00,2022-04-01 12:45:00+00:00,2022-04-01 12:50:00+00:00,2022-04-01 13:00:00+00:00,,2022-04-01 12:50:00+00:00,True,True,2022-04-01 12:55:00+00:00,45212.7,0.8744891232696054,0.6206246465154358,2022-04-01 13:15:00+00:00,2022-04-01 13:15:00+00:00,45459.6,TP_E20,0.0054608550252472,2.3304275126236456,True,False,TRADE_EXECUTED,True,RAW_0530,110.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-04-18,480,2022-04-18 08:00:00+00:00,2022-04-18 13:30:00+00:00,2022-04-18 13:30:00+00:00,2022-04-18 20:00:00+00:00,39489.0,38780.0,709.0,39382.65,39028.15,39630.8,2022-04-18 13:30:00+00:00,2022-04-18 13:35:00+00:00,2022-04-18 13:40:00+00:00,2022-04-18 13:45:00+00:00,2022-04-18 14:20:00+00:00,,2022-04-18 14:00:00+00:00,True,True,2022-04-18 14:05:00+00:00,39402.7,0.8782792665726334,0.608997463623037,2022-04-18 17:05:00+00:00,2022-04-18 17:05:00+00:00,39630.8,TP_E20,0.0057889433972799,2.494471698639989,True,False,TRADE_EXECUTED,True,LONDON,30.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-04-26,1410,2022-04-26 23:30:00+00:00,2022-04-27 05:00:00+00:00,2022-04-27 05:00:00+00:00,2022-04-27 11:30:00+00:00,38460.8,37844.5,616.3000000000029,38368.355,38060.205,38584.060000000005,2022-04-27 05:15:00+00:00,2022-04-27 05:20:00+00:00,2022-04-27 05:20:00+00:00,2022-04-27 05:25:00+00:00,2022-04-27 05:30:00+00:00,,2022-04-27 05:25:00+00:00,True,True,2022-04-27 05:30:00+00:00,38407.3,0.9131916274541624,0.5092553911753308,2022-04-27 06:45:00+00:00,2022-04-27 06:45:00+00:00,38584.060000000005,TP_E20,0.0046022500930813,1.9011250465406755,True,False,TRADE_EXECUTED,True,RAW_2330,25.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2022-04-28,210,2022-04-28 03:30:00+00:00,2022-04-28 09:00:00+00:00,2022-04-28 09:00:00+00:00,2022-04-28 15:30:00+00:00,39800.0,39200.5,599.5,39710.075,39410.325,39919.9,2022-04-28 09:05:00+00:00,2022-04-28 09:10:00+00:00,2022-04-28 09:10:00+00:00,2022-04-28 09:15:00+00:00,2022-04-28 09:40:00+00:00,,2022-04-28 09:15:00+00:00,True,True,2022-04-28 09:20:00+00:00,39723.0,0.8715596330275229,0.6297273526824966,2022-04-28 13:10:00+00:00,2022-04-28 13:15:00+00:00,39391.2,CLOSE_INVALIDATION_F35,-0.0083528434408277,-4.576421720413881,False,False,TRADE_EXECUTED,True,ALT_0330,15.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-05-18,1410,2022-05-18 23:30:00+00:00,2022-05-19 05:00:00+00:00,2022-05-19 05:00:00+00:00,2022-05-19 11:30:00+00:00,29339.5,28629.6,709.9000000000015,29233.015,28878.065,29481.48,2022-05-19 06:55:00+00:00,2022-05-19 07:00:00+00:00,2022-05-19 07:05:00+00:00,2022-05-19 07:10:00+00:00,2022-05-19 11:20:00+00:00,,2022-05-19 07:15:00+00:00,True,True,2022-05-19 07:20:00+00:00,29238.5,0.8577264403437107,0.6741298708504965,2022-05-19 11:30:00+00:00,2022-05-19 11:30:00+00:00,29294.2,TIME_EXIT_EXEC_END,0.0019050224874737,0.5525112437368532,False,True,TRADE_EXECUTED,True,RAW_2330,135.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2022-06-02,210,2022-06-02 03:30:00+00:00,2022-06-02 09:00:00+00:00,2022-06-02 09:00:00+00:00,2022-06-02 15:30:00+00:00,30113.5,29633.2,480.2999999999993,30041.455,29801.305,30209.56,2022-06-02 10:45:00+00:00,2022-06-02 10:50:00+00:00,2022-06-02 10:50:00+00:00,2022-06-02 10:55:00+00:00,2022-06-02 11:45:00+00:00,,2022-06-02 11:25:00+00:00,True,True,2022-06-02 11:30:00+00:00,30084.0,0.9385800541328336,0.4441535930950368,2022-06-02 13:10:00+00:00,2022-06-02 13:15:00+00:00,29741.2,CLOSE_INVALIDATION_F35,-0.0113947613349288,-6.097380667464448,False,False,TRADE_EXECUTED,True,ALT_0330,145.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-06-06,210,2022-06-06 03:30:00+00:00,2022-06-06 09:00:00+00:00,2022-06-06 09:00:00+00:00,2022-06-06 15:30:00+00:00,31483.8,31015.4,468.3999999999978,31413.54,31179.34,31577.48,2022-06-06 09:00:00+00:00,2022-06-06 09:05:00+00:00,2022-06-06 09:05:00+00:00,2022-06-06 09:10:00+00:00,2022-06-06 09:20:00+00:00,,2022-06-06 09:10:00+00:00,True,True,2022-06-06 09:15:00+00:00,31422.0,0.8680614859094801,0.6407318882386864,2022-06-06 11:05:00+00:00,2022-06-06 11:05:00+00:00,31577.48,TP_E20,0.0049481255171535,2.074062758576756,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-06-21,210,2022-06-21 03:30:00+00:00,2022-06-21 09:00:00+00:00,2022-06-21 09:00:00+00:00,2022-06-21 15:30:00+00:00,21456.6,20381.3,1075.2999999999993,21295.305,20757.655,21671.66,2022-06-21 09:05:00+00:00,2022-06-21 09:10:00+00:00,2022-06-21 09:10:00+00:00,2022-06-21 09:15:00+00:00,2022-06-21 13:40:00+00:00,,2022-06-21 09:15:00+00:00,True,True,2022-06-21 09:20:00+00:00,21311.5,0.8650609132335175,0.6502902436602283,2022-06-21 14:00:00+00:00,2022-06-21 14:00:00+00:00,21671.66,TP_E20,0.0168997958848509,8.049897942425455,True,False,TRADE_EXECUTED,True,ALT_0330,15.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-06-23,210,2022-06-23 03:30:00+00:00,2022-06-23 09:00:00+00:00,2022-06-23 09:00:00+00:00,2022-06-23 15:30:00+00:00,20666.0,20152.0,514.0,20588.9,20331.9,20768.8,2022-06-23 09:20:00+00:00,2022-06-23 09:25:00+00:00,2022-06-23 09:25:00+00:00,2022-06-23 09:30:00+00:00,2022-06-23 09:50:00+00:00,,2022-06-23 09:30:00+00:00,True,True,2022-06-23 09:35:00+00:00,20616.9,0.904474708171209,0.5329824561403432,2022-06-23 09:55:00+00:00,2022-06-23 09:55:00+00:00,20768.8,TP_E20,0.0073677419980693,3.2838709990346664,True,False,TRADE_EXECUTED,True,ALT_0330,30.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-06-27,1410,2022-06-27 23:30:00+00:00,2022-06-28 05:00:00+00:00,2022-06-28 05:00:00+00:00,2022-06-28 11:30:00+00:00,20868.2,20510.0,358.2000000000007,20814.47,20635.37,20939.84,2022-06-28 06:25:00+00:00,2022-06-28 06:30:00+00:00,2022-06-28 06:30:00+00:00,2022-06-28 06:35:00+00:00,2022-06-28 06:50:00+00:00,,2022-06-28 06:35:00+00:00,True,True,2022-06-28 06:40:00+00:00,20831.8,0.8983807928531508,0.5500178180522359,2022-06-28 08:10:00+00:00,2022-06-28 08:10:00+00:00,20939.84,TP_E20,0.0051863017118061,2.1931508559030592,True,False,TRADE_EXECUTED,True,RAW_2330,95.0,False,True,4,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-04,330,2022-07-04 05:30:00+00:00,2022-07-04 11:00:00+00:00,2022-07-04 11:00:00+00:00,2022-07-04 17:30:00+00:00,19554.4,19071.6,482.8000000000029,19481.98,19240.58,19650.960000000003,2022-07-04 11:15:00+00:00,2022-07-04 11:20:00+00:00,2022-07-04 11:20:00+00:00,2022-07-04 11:25:00+00:00,2022-07-04 11:30:00+00:00,,2022-07-04 11:25:00+00:00,True,True,2022-07-04 11:30:00+00:00,19523.7,0.9364125932062954,0.449491381746259,2022-07-04 11:50:00+00:00,2022-07-04 11:50:00+00:00,19650.960000000003,TP_E20,0.0065182316876413,2.859115843820659,True,False,TRADE_EXECUTED,True,RAW_0530,25.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-06,480,2022-07-06 08:00:00+00:00,2022-07-06 13:30:00+00:00,2022-07-06 13:30:00+00:00,2022-07-06 20:00:00+00:00,20295.0,19950.0,345.0,20243.25,20070.75,20364.0,2022-07-06 13:30:00+00:00,2022-07-06 13:35:00+00:00,2022-07-06 13:35:00+00:00,2022-07-06 13:40:00+00:00,2022-07-06 16:45:00+00:00,,2022-07-06 14:05:00+00:00,True,True,2022-07-06 14:10:00+00:00,20254.1,0.8814492753623147,0.599400054540509,2022-07-06 17:00:00+00:00,2022-07-06 17:00:00+00:00,20364.0,TP_E20,0.0054260618837667,2.3130309418833543,True,False,TRADE_EXECUTED,True,LONDON,35.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-07,570,2022-07-07 09:30:00+00:00,2022-07-07 15:00:00+00:00,2022-07-07 15:00:00+00:00,2022-07-07 21:30:00+00:00,20967.2,20367.9,599.2999999999993,20877.305,20577.655,21087.06,2022-07-07 15:00:00+00:00,2022-07-07 15:05:00+00:00,2022-07-07 15:10:00+00:00,2022-07-07 15:15:00+00:00,2022-07-07 16:35:00+00:00,,2022-07-07 15:15:00+00:00,True,True,2022-07-07 15:20:00+00:00,20892.6,0.8755214416819584,0.6174411405166146,2022-07-07 16:40:00+00:00,2022-07-07 16:40:00+00:00,21087.06,TP_E20,0.0093076017345856,4.253800867292834,True,False,TRADE_EXECUTED,True,RAW_0930,15.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-08,480,2022-07-08 08:00:00+00:00,2022-07-08 13:30:00+00:00,2022-07-08 13:30:00+00:00,2022-07-08 20:00:00+00:00,21814.1,21175.2,638.8999999999978,21718.265,21398.815,21941.88,2022-07-08 14:45:00+00:00,2022-07-08 14:50:00+00:00,2022-07-08 14:50:00+00:00,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,,2022-07-08 14:55:00+00:00,True,True,2022-07-08 15:00:00+00:00,21755.0,0.9074972609172034,0.5246711680727619,2022-07-08 15:10:00+00:00,2022-07-08 15:10:00+00:00,21941.88,TP_E20,0.0085902091473222,3.8951045736611127,True,False,TRADE_EXECUTED,True,LONDON,85.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-18,570,2022-07-18 09:30:00+00:00,2022-07-18 15:00:00+00:00,2022-07-18 15:00:00+00:00,2022-07-18 21:30:00+00:00,22395.1,21900.7,494.3999999999978,22320.94,22073.74,22493.98,2022-07-18 15:40:00+00:00,2022-07-18 15:45:00+00:00,2022-07-18 15:45:00+00:00,2022-07-18 15:50:00+00:00,2022-07-18 15:55:00+00:00,,2022-07-18 15:50:00+00:00,True,True,2022-07-18 15:55:00+00:00,22376.3,0.9619741100323638,0.3889476467477564,2022-07-18 15:55:00+00:00,2022-07-18 15:55:00+00:00,22493.98,TP_E20,0.005259135782055,2.229567891027529,True,False,TRADE_EXECUTED,True,RAW_0930,50.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-20,210,2022-07-20 03:30:00+00:00,2022-07-20 09:00:00+00:00,2022-07-20 09:00:00+00:00,2022-07-20 15:30:00+00:00,23861.0,23298.5,562.5,23776.625,23495.375,23973.5,2022-07-20 10:25:00+00:00,2022-07-20 10:30:00+00:00,2022-07-20 10:30:00+00:00,2022-07-20 10:35:00+00:00,2022-07-20 12:25:00+00:00,,2022-07-20 11:05:00+00:00,True,True,2022-07-20 11:10:00+00:00,23790.9,0.8753777777777804,0.6178834277979787,2022-07-20 12:25:00+00:00,2022-07-20 12:25:00+00:00,23973.5,TP_E20,0.0076752035442122,3.437601772106125,True,False,TRADE_EXECUTED,True,ALT_0330,125.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-20,570,2022-07-20 09:30:00+00:00,2022-07-20 15:00:00+00:00,2022-07-20 15:00:00+00:00,2022-07-20 21:30:00+00:00,24187.2,23488.0,699.2000000000007,24082.32,23732.72,24327.04,2022-07-20 15:00:00+00:00,2022-07-20 15:05:00+00:00,2022-07-20 15:05:00+00:00,2022-07-20 15:10:00+00:00,2022-07-20 15:25:00+00:00,,2022-07-20 15:10:00+00:00,True,True,2022-07-20 15:15:00+00:00,24117.5,0.9003146453089236,0.544570923644684,2022-07-20 16:40:00+00:00,2022-07-20 16:45:00+00:00,23626.2,CLOSE_INVALIDATION_F35,-0.0203710998237793,-10.585549911889691,False,False,TRADE_EXECUTED,True,RAW_0930,10.0,False,True,3,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-22,480,2022-07-22 08:00:00+00:00,2022-07-22 13:30:00+00:00,2022-07-22 13:30:00+00:00,2022-07-22 20:00:00+00:00,23690.0,23060.0,630.0,23595.5,23280.5,23816.0,2022-07-22 13:50:00+00:00,2022-07-22 13:55:00+00:00,2022-07-22 13:55:00+00:00,2022-07-22 14:00:00+00:00,,2022-07-22 17:15:00+00:00,2022-07-22 14:45:00+00:00,True,True,2022-07-22 14:50:00+00:00,23599.7,0.8566666666666678,0.6776315789473646,2022-07-22 15:40:00+00:00,2022-07-22 15:45:00+00:00,23254.6,CLOSE_INVALIDATION_F35,-0.0146230672423802,-7.711533621190137,False,False,TRADE_EXECUTED,True,LONDON,75.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-25,210,2022-07-25 03:30:00+00:00,2022-07-25 09:00:00+00:00,2022-07-25 09:00:00+00:00,2022-07-25 15:30:00+00:00,22088.8,21734.1,354.7000000000007,22035.595,21858.245,22159.74,2022-07-25 09:05:00+00:00,2022-07-25 09:10:00+00:00,2022-07-25 09:10:00+00:00,2022-07-25 09:15:00+00:00,2022-07-25 11:05:00+00:00,,2022-07-25 09:15:00+00:00,True,True,2022-07-25 09:20:00+00:00,22042.7,0.8700310121229251,0.634517904095829,2022-07-25 12:05:00+00:00,2022-07-25 12:10:00+00:00,21826.1,CLOSE_INVALIDATION_F35,-0.0098263824304646,-5.313191215232315,False,False,TRADE_EXECUTED,True,ALT_0330,15.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-07-28,480,2022-07-28 08:00:00+00:00,2022-07-28 13:30:00+00:00,2022-07-28 13:30:00+00:00,2022-07-28 20:00:00+00:00,23210.2,22583.1,627.1000000000022,23116.135,22802.585,23335.620000000003,2022-07-28 13:30:00+00:00,2022-07-28 13:35:00+00:00,2022-07-28 13:40:00+00:00,2022-07-28 13:45:00+00:00,2022-07-28 15:10:00+00:00,,2022-07-28 14:55:00+00:00,True,True,2022-07-28 15:00:00+00:00,23121.7,0.858874182745974,0.6703539476364345,2022-07-28 15:20:00+00:00,2022-07-28 15:20:00+00:00,23335.620000000003,TP_E20,0.0092519148678515,4.225957433925798,True,False,TRADE_EXECUTED,True,LONDON,85.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-08-05,210,2022-08-05 03:30:00+00:00,2022-08-05 09:00:00+00:00,2022-08-05 09:00:00+00:00,2022-08-05 15:30:00+00:00,23430.3,23055.0,375.2999999999993,23374.005,23186.355,23505.36,2022-08-05 11:40:00+00:00,2022-08-05 11:45:00+00:00,2022-08-05 11:50:00+00:00,2022-08-05 11:55:00+00:00,2022-08-05 12:05:00+00:00,,2022-08-05 11:55:00+00:00,True,True,2022-08-05 12:00:00+00:00,23393.1,0.9008792965627476,0.5429877385184773,2022-08-05 12:30:00+00:00,2022-08-05 12:35:00+00:00,23170.0,CLOSE_INVALIDATION_F35,-0.0095370002265624,-5.168500113281227,False,False,TRADE_EXECUTED,True,ALT_0330,175.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-08-05,330,2022-08-05 05:30:00+00:00,2022-08-05 11:00:00+00:00,2022-08-05 11:00:00+00:00,2022-08-05 17:30:00+00:00,23430.3,23056.0,374.2999999999993,23374.155,23187.005,23505.16,2022-08-05 11:40:00+00:00,2022-08-05 11:45:00+00:00,2022-08-05 11:50:00+00:00,2022-08-05 11:55:00+00:00,2022-08-05 12:05:00+00:00,,2022-08-05 11:55:00+00:00,True,True,2022-08-05 12:00:00+00:00,23393.1,0.9006144803633428,0.5437298333293028,2022-08-05 12:30:00+00:00,2022-08-05 12:35:00+00:00,23170.0,CLOSE_INVALIDATION_F35,-0.0095370002265624,-5.168500113281227,False,False,TRADE_EXECUTED,True,RAW_0530,55.0,False,True,2,False,SKIP_OPEN_POSITION,ALT_0330,EXPANDED_5ZONE
development,2022-08-18,210,2022-08-18 03:30:00+00:00,2022-08-18 09:00:00+00:00,2022-08-18 09:00:00+00:00,2022-08-18 15:30:00+00:00,23474.8,23318.9,155.89999999999782,23451.415,23373.465,23505.98,2022-08-18 09:05:00+00:00,2022-08-18 09:10:00+00:00,2022-08-18 09:10:00+00:00,2022-08-18 09:15:00+00:00,2022-08-18 09:35:00+00:00,,2022-08-18 09:25:00+00:00,True,True,2022-08-18 09:30:00+00:00,23455.6,0.8768441308531045,0.61338041030014,2022-08-18 09:50:00+00:00,2022-08-18 09:50:00+00:00,23505.98,TP_E20,0.002147887924419,0.6739439622095004,True,False,TRADE_EXECUTED,True,ALT_0330,25.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
development,2022-08-23,330,2022-08-23 05:30:00+00:00,2022-08-23 11:00:00+00:00,2022-08-23 11:00:00+00:00,2022-08-23 17:30:00+00:00,21546.5,20874.8,671.7000000000007,21445.745,21109.895,21680.84,2022-08-23 13:35:00+00:00,2022-08-23 13:40:00+00:00,2022-08-23 13:40:00+00:00,2022-08-23 13:45:00+00:00,2022-08-23 14:00:00+00:00,,2022-08-23 13:45:00+00:00,True,True,2022-08-23 13:50:00+00:00,21467.1,0.881792466875091,0.5983678839881937,2022-08-23 17:30:00+00:00,2022-08-23 17:30:00+00:00,21462.1,TIME_EXIT_EXEC_END,-0.0002329145529671,-0.5164572764835725,False,True,TRADE_EXECUTED,True,RAW_0530,165.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-08-24,330,2022-08-24 05:30:00+00:00,2022-08-24 11:00:00+00:00,2022-08-24 11:00:00+00:00,2022-08-24 17:30:00+00:00,21495.6,21231.0,264.59999999999854,21455.91,21323.61,21548.52,2022-08-24 12:15:00+00:00,2022-08-24 12:20:00+00:00,2022-08-24 12:20:00+00:00,2022-08-24 12:25:00+00:00,2022-08-24 12:30:00+00:00,,2022-08-24 12:25:00+00:00,True,True,2022-08-24 12:30:00+00:00,21459.6,0.8639455782312918,0.6538716082064827,2022-08-24 14:25:00+00:00,2022-08-24 14:25:00+00:00,21548.52,TP_E20,0.0041436000671026,1.671800033551341,True,False,TRADE_EXECUTED,True,RAW_0530,85.0,False,True,2,True,ACCEPT,,EXPANDED_5ZONE
development,2022-09-02,480,2022-09-02 08:00:00+00:00,2022-09-02 13:30:00+00:00,2022-09-02 13:30:00+00:00,2022-09-02 20:00:00+00:00,20396.0,19978.0,418.0,20333.3,20124.3,20479.6,2022-09-02 14:35:00+00:00,2022-09-02 14:40:00+00:00,2022-09-02 14:50:00+00:00,2022-09-02 14:55:00+00:00,,2022-09-02 17:20:00+00:00,2022-09-02 14:55:00+00:00,True,True,2022-09-02 15:00:00+00:00,20354.1,0.8997607655502358,0.5461270670147972,2022-09-02 16:55:00+00:00,2022-09-02 17:00:00+00:00,20120.9,CLOSE_INVALIDATION_F35,-0.0114571511390824,-6.128575569541206,False,False,TRADE_EXECUTED,True,LONDON,85.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-09-12,480,2022-09-12 08:00:00+00:00,2022-09-12 13:30:00+00:00,2022-09-12 13:30:00+00:00,2022-09-12 20:00:00+00:00,22450.0,21961.1,488.9000000000015,22376.665,22132.215,22547.78,2022-09-12 13:40:00+00:00,2022-09-12 13:45:00+00:00,2022-09-12 13:45:00+00:00,2022-09-12 13:50:00+00:00,2022-09-12 14:15:00+00:00,,2022-09-12 13:55:00+00:00,True,True,2022-09-12 14:00:00+00:00,22383.7,0.8643894456944179,0.6524444797900381,2022-09-12 15:45:00+00:00,2022-09-12 15:50:00+00:00,22127.4,CLOSE_INVALIDATION_F35,-0.0114502964210563,-6.125148210528164,False,False,TRADE_EXECUTED,True,LONDON,25.0,True,True,0,True,ACCEPT,,EXPANDED_5ZONE
development,2022-09-21,210,2022-09-21 03:30:00+00:00,2022-09-21 09:00:00+00:00,2022-09-21 09:00:00+00:00,2022-09-21 15:30:00+00:00,19123.0,18784.2,338.7999999999993,19072.18,18902.78,19190.76,2022-09-21 10:50:00+00:00,2022-09-21 10:55:00+00:00,2022-09-21 11:00:00+00:00,2022-09-21 11:05:00+00:00,2022-09-21 11:10:00+00:00,,2022-09-21 11:05:00+00:00,True,True,2022-09-21 11:10:00+00:00,19090.1,0.9028925619834666,0.5373692077727953,2022-09-21 11:50:00+00:00,2022-09-21 11:50:00+00:00,19190.76,TP_E20,0.0052728901367724,2.2364450683862285,True,False,TRADE_EXECUTED,True,ALT_0330,125.0,True,True,1,True,ACCEPT,,EXPANDED_5ZONE
