partition,rule,config,tp_pct,sl_pct,rr,cost,decision_time,entry_ts,entry_price,side,market_state,regime,exit_ts,exit_price,exit_reason,samebar_sl,hold_min,gross_return,net_return,net_pnl_usd
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-24 16:45:00+00:00,2024-08-24 16:45:00+00:00,161.28,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-08-24 20:45:00+00:00,160.368,TIME,False,240.0,-0.005654761904761996,-0.007154761904761995,-3.577380952380998
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-24 20:45:00+00:00,2024-08-24 20:45:00+00:00,160.368,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-08-24 21:40:00+00:00,158.76432,TP,False,55.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-25 00:00:00+00:00,2024-08-25 00:00:00+00:00,160.559,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-08-25 00:55:00+00:00,158.95341,TP,False,55.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-25 18:45:00+00:00,2024-08-25 18:45:00+00:00,159.916,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-08-25 22:05:00+00:00,161.51516,TP,False,200.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-25 23:15:00+00:00,2024-08-25 23:15:00+00:00,161.056,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-08-25 23:40:00+00:00,159.44544000000002,TP,False,25.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-26 10:30:00+00:00,2024-08-26 10:30:00+00:00,161.176,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-08-26 12:35:00+00:00,159.56423999999998,SL,False,125.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-27 09:00:00+00:00,2024-08-27 09:00:00+00:00,156.881,SHORT,DELEVERAGING,SIDEWAYS,2024-08-27 10:20:00+00:00,155.31219,TP,False,80.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-29 11:45:00+00:00,2024-08-29 11:45:00+00:00,146.421,SHORT,DELEVERAGING,SIDEWAYS,2024-08-29 13:30:00+00:00,144.95678999999998,TP,False,105.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-29 15:45:00+00:00,2024-08-29 15:45:00+00:00,146.466,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-08-29 16:30:00+00:00,145.00134,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-30 23:30:00+00:00,2024-08-30 23:30:00+00:00,138.346,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-08-31 03:30:00+00:00,138.488,TIME,False,240.0,-0.0010264120393794762,-0.0025264120393794763,-1.2632060196897381
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-31 06:15:00+00:00,2024-08-31 06:15:00+00:00,137.972,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-08-31 08:50:00+00:00,136.59228000000002,SL,False,155.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-08-31 19:00:00+00:00,2024-08-31 19:00:00+00:00,135.352,SHORT,DELEVERAGING,SIDEWAYS,2024-08-31 23:00:00+00:00,135.32,TIME,False,240.0,0.00023642059223361045,-0.0012635794077663896,-0.6317897038831948
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-01 19:15:00+00:00,2024-09-01 19:15:00+00:00,135.047,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-01 21:20:00+00:00,133.69653,TP,False,125.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-02 18:00:00+00:00,2024-09-02 18:00:00+00:00,133.234,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-02 21:00:00+00:00,134.56634,SL,False,180.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-03 02:30:00+00:00,2024-09-03 02:30:00+00:00,136.552,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-03 04:10:00+00:00,135.18648,TP,False,100.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-03 06:00:00+00:00,2024-09-03 06:00:00+00:00,134.966,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-03 07:00:00+00:00,133.61634,SL,False,60.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-04 14:00:00+00:00,2024-09-04 14:00:00+00:00,129.24,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-04 14:15:00+00:00,130.53240000000002,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-04 14:30:00+00:00,2024-09-04 14:30:00+00:00,129.663,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-04 14:40:00+00:00,130.95963,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-04 17:30:00+00:00,2024-09-04 17:30:00+00:00,133.534,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-04 21:30:00+00:00,133.684,TIME,False,240.0,-0.0011233094193239257,-0.0026233094193239257,-1.3116547096619628
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-04 22:00:00+00:00,2024-09-04 22:00:00+00:00,134.185,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-05 01:00:00+00:00,132.84315,TP,False,180.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-05 12:15:00+00:00,2024-09-05 12:15:00+00:00,133.271,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-05 12:25:00+00:00,131.93829,TP,False,10.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-05 13:45:00+00:00,2024-09-05 13:45:00+00:00,134.292,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-05 14:50:00+00:00,132.94908,TP,False,65.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-06 19:15:00+00:00,2024-09-06 19:15:00+00:00,125.381,SHORT,DELEVERAGING,BULL,2024-09-06 19:40:00+00:00,124.12719,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-06 20:45:00+00:00,2024-09-06 20:45:00+00:00,124.608,SHORT,DELEVERAGING,BULL,2024-09-06 20:50:00+00:00,123.36192,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-06 21:15:00+00:00,2024-09-06 21:15:00+00:00,122.777,SHORT,DELEVERAGING,BULL,2024-09-06 21:50:00+00:00,124.00477000000001,SL,False,35.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-07 15:00:00+00:00,2024-09-07 15:00:00+00:00,127.881,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-07 15:35:00+00:00,129.15981,TP,False,35.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-07 19:45:00+00:00,2024-09-07 19:45:00+00:00,128.344,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-07 21:15:00+00:00,127.06056,SL,False,90.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-07 21:30:00+00:00,2024-09-07 21:30:00+00:00,127.566,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-08 01:30:00+00:00,127.776,TIME,False,240.0,-0.0016462066694886701,-0.00314620666948867,-1.573103334744335
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-08 03:00:00+00:00,2024-09-08 03:00:00+00:00,128.148,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-08 07:00:00+00:00,128.242,TIME,False,240.0,0.0007335268595685118,-0.0007664731404314882,-0.3832365702157441
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-08 07:15:00+00:00,2024-09-08 07:15:00+00:00,129.177,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-08 09:15:00+00:00,130.46877,TP,False,120.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-08 21:15:00+00:00,2024-09-08 21:15:00+00:00,129.471,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-08 22:25:00+00:00,130.76571,SL,False,70.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-09 18:00:00+00:00,2024-09-09 18:00:00+00:00,132.84,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-09 19:35:00+00:00,134.1684,TP,False,95.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-09 21:30:00+00:00,2024-09-09 21:30:00+00:00,135.578,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-09 22:40:00+00:00,134.22222,TP,False,70.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-09 23:00:00+00:00,2024-09-09 23:00:00+00:00,134.388,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-10 01:45:00+00:00,133.04412,TP,False,165.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-10 06:30:00+00:00,2024-09-10 06:30:00+00:00,133.986,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-10 08:10:00+00:00,135.32585999999998,TP,False,100.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-10 10:15:00+00:00,2024-09-10 10:15:00+00:00,134.074,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-10 12:10:00+00:00,135.41474000000002,TP,False,115.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-10 14:15:00+00:00,2024-09-10 14:15:00+00:00,134.066,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-10 14:30:00+00:00,135.40666000000002,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-10 15:45:00+00:00,2024-09-10 15:45:00+00:00,135.688,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-10 16:00:00+00:00,134.33112,TP,False,15.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-10 18:00:00+00:00,2024-09-10 18:00:00+00:00,135.688,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-10 18:20:00+00:00,137.04487999999998,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 01:00:00+00:00,2024-09-12 01:00:00+00:00,133.501,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-12 02:00:00+00:00,134.83601000000002,TP,False,60.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 04:30:00+00:00,2024-09-12 04:30:00+00:00,135.737,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-12 06:40:00+00:00,134.37963,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 07:15:00+00:00,2024-09-12 07:15:00+00:00,134.499,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-09-12 11:15:00+00:00,134.435,TIME,False,240.0,0.0004758399690703019,-0.0010241600309296981,-0.512080015464849
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 12:30:00+00:00,2024-09-12 12:30:00+00:00,134.961,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-09-12 14:35:00+00:00,136.31061000000003,SL,False,125.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 14:45:00+00:00,2024-09-12 14:45:00+00:00,135.343,SHORT,DELEVERAGING,SIDEWAYS,2024-09-12 15:50:00+00:00,133.98957,TP,False,65.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 16:30:00+00:00,2024-09-12 16:30:00+00:00,133.887,SHORT,DELEVERAGING,SIDEWAYS,2024-09-12 17:55:00+00:00,135.22587000000001,SL,False,85.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-12 18:00:00+00:00,2024-09-12 18:00:00+00:00,135.22,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-09-12 22:00:00+00:00,135.427,TIME,False,240.0,-0.0015308386333381385,-0.0030308386333381386,-1.5154193166690693
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-13 00:45:00+00:00,2024-09-13 00:45:00+00:00,135.792,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-13 01:15:00+00:00,134.43408,SL,False,30.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-13 08:00:00+00:00,2024-09-13 08:00:00+00:00,134.527,SHORT,DELEVERAGING,SIDEWAYS,2024-09-13 10:15:00+00:00,133.18173,TP,False,135.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-13 10:15:00+00:00,2024-09-13 10:15:00+00:00,133.48,SHORT,DELEVERAGING,SIDEWAYS,2024-09-13 12:25:00+00:00,132.1452,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-13 15:45:00+00:00,2024-09-13 15:45:00+00:00,135.963,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-13 16:25:00+00:00,137.32263,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-13 20:15:00+00:00,2024-09-13 20:15:00+00:00,138.022,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-13 21:30:00+00:00,139.40222,TP,False,75.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-13 22:00:00+00:00,2024-09-13 22:00:00+00:00,138.699,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-14 02:00:00+00:00,139.108,TIME,False,240.0,0.0029488316426218297,0.0014488316426218297,0.7244158213109149
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-14 03:15:00+00:00,2024-09-14 03:15:00+00:00,139.249,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-14 06:00:00+00:00,137.85651,SL,False,165.0,-0.01000000000000012,-0.01150000000000012,-5.7500000000000595
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-14 07:00:00+00:00,2024-09-14 07:00:00+00:00,137.84,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-09-14 11:00:00+00:00,137.069,TIME,False,240.0,0.00559344167150333,0.00409344167150333,2.046720835751665
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-14 14:45:00+00:00,2024-09-14 14:45:00+00:00,137.765,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-09-14 18:10:00+00:00,136.38735,TP,False,205.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-15 04:30:00+00:00,2024-09-15 04:30:00+00:00,137.05,SHORT,DELEVERAGING,SIDEWAYS,2024-09-15 08:30:00+00:00,136.583,TIME,False,240.0,0.0034075155052901707,0.0019075155052901706,0.9537577526450853
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-15 10:15:00+00:00,2024-09-15 10:15:00+00:00,136.152,SHORT,DELEVERAGING,SIDEWAYS,2024-09-15 14:15:00+00:00,135.3,TIME,False,240.0,0.006257711968975621,0.0047577119689756215,2.3788559844878105
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-15 14:15:00+00:00,2024-09-15 14:15:00+00:00,135.301,SHORT,DELEVERAGING,SIDEWAYS,2024-09-15 17:00:00+00:00,133.94798999999998,TP,False,165.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-15 18:45:00+00:00,2024-09-15 18:45:00+00:00,133.411,SHORT,DELEVERAGING,SIDEWAYS,2024-09-15 21:30:00+00:00,132.07689,TP,False,165.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-15 21:30:00+00:00,2024-09-15 21:30:00+00:00,132.166,SHORT,DELEVERAGING,SIDEWAYS,2024-09-15 23:15:00+00:00,130.84434,TP,False,105.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-16 00:15:00+00:00,2024-09-16 00:15:00+00:00,131.08,SHORT,DELEVERAGING,SIDEWAYS,2024-09-16 01:40:00+00:00,129.7692,TP,False,85.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-16 03:00:00+00:00,2024-09-16 03:00:00+00:00,129.636,SHORT,DELEVERAGING,SIDEWAYS,2024-09-16 04:20:00+00:00,130.93236,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-17 08:45:00+00:00,2024-09-17 08:45:00+00:00,132.587,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-17 12:45:00+00:00,131.882,TIME,False,240.0,-0.005317263381779402,-0.006817263381779402,-3.408631690889701
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-17 12:45:00+00:00,2024-09-17 12:45:00+00:00,131.881,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-17 14:25:00+00:00,133.19981,TP,False,100.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-18 22:00:00+00:00,2024-09-18 22:00:00+00:00,131.101,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-18 23:30:00+00:00,132.41201,TP,False,90.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 01:45:00+00:00,2024-09-19 01:45:00+00:00,135.587,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-19 03:00:00+00:00,136.94287,TP,False,75.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 04:15:00+00:00,2024-09-19 04:15:00+00:00,138.037,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-19 08:15:00+00:00,138.781,TIME,False,240.0,0.005389859240638284,0.003889859240638284,1.944929620319142
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 08:15:00+00:00,2024-09-19 08:15:00+00:00,138.78,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-19 12:10:00+00:00,140.1678,TP,False,235.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 14:45:00+00:00,2024-09-19 14:45:00+00:00,141.154,SHORT,DELEVERAGING,SIDEWAYS,2024-09-19 15:50:00+00:00,142.56554,SL,False,65.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 18:00:00+00:00,2024-09-19 18:00:00+00:00,143.069,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-19 22:00:00+00:00,141.63831,SL,False,240.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 22:15:00+00:00,2024-09-19 22:15:00+00:00,141.261,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-19 22:40:00+00:00,142.67361,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-19 22:45:00+00:00,2024-09-19 22:45:00+00:00,142.281,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2024-09-20 02:45:00+00:00,141.845,TIME,False,240.0,0.0030643585580647503,0.0015643585580647503,0.7821792790323752
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-20 06:30:00+00:00,2024-09-20 06:30:00+00:00,147.942,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-20 06:45:00+00:00,149.42142,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-20 09:45:00+00:00,2024-09-20 09:45:00+00:00,151.138,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2024-09-20 13:05:00+00:00,149.62662,SL,False,200.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-20 18:00:00+00:00,2024-09-20 18:00:00+00:00,145.812,SHORT,DELEVERAGING,BULL,2024-09-20 19:45:00+00:00,147.27012000000002,SL,False,105.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-21 14:00:00+00:00,2024-09-21 14:00:00+00:00,148.462,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2024-09-21 18:00:00+00:00,147.995,TIME,False,240.0,-0.003145586075898099,-0.004645586075898099,-2.3227930379490496
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2024-09-21 19:15:00+00:00,2024-09-21 19:15:00+00:00,148.03,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2024-09-21 23:15:00+00:00,148.412,TIME,False,240.0,-0.0025805579950011204,-0.00408055799500112,-2.04027899750056
