partition,exec_min,execution_start,entry_bar_start,exit_ts,entry_px,pnl_0,pnl_5,k1_ts,leave_bar,k1_episode_bars,single_bar_episode,range_completion_ts,range_completion_elapsed_min
development,300,2023-09-26 05:00:00+00:00,2023-09-26 08:35:00+00:00,2023-09-26 09:45:00+00:00,1591.8075,0.9585185394591192,0.7079645571805407,2023-09-26 06:10:00+00:00,2023-09-26 06:15:00+00:00,1,True,2023-09-26 03:25:00+00:00,205.0
development,300,2023-12-19 05:00:00+00:00,2023-12-19 09:00:00+00:00,2023-12-19 11:00:00+00:00,2244.7825000000003,-0.8304425929906875,-1.3297624904489598,2023-12-19 08:10:00+00:00,2023-12-19 08:20:00+00:00,2,False,2023-12-19 02:00:00+00:00,120.0
development,300,2024-01-03 05:00:00+00:00,2024-01-03 09:45:00+00:00,2024-01-03 11:00:00+00:00,2377.5750000000003,-2.7711134243925013,-3.2684936208698274,2024-01-03 09:35:00+00:00,2024-01-03 09:40:00+00:00,1,True,2024-01-03 02:10:00+00:00,130.0
development,300,2024-01-12 05:00:00+00:00,2024-01-12 06:30:00+00:00,2024-01-12 08:40:00+00:00,2614.0975,-5.485407105128948,-5.980074364394117,2024-01-12 06:20:00+00:00,2024-01-12 06:25:00+00:00,1,True,2024-01-12 01:25:00+00:00,85.0
development,300,2024-01-16 05:00:00+00:00,2024-01-16 05:55:00+00:00,2024-01-16 09:30:00+00:00,2531.2525,3.055799056000908,2.8041969575221652,2024-01-16 05:40:00+00:00,2024-01-16 05:50:00+00:00,2,False,2024-01-16 04:00:00+00:00,240.0
development,300,2024-03-08 05:00:00+00:00,2024-03-08 07:50:00+00:00,2024-03-08 11:00:00+00:00,3927.1725,2.5305435399132885,2.027864335975305,2024-03-08 07:35:00+00:00,2024-03-08 07:45:00+00:00,2,False,2024-03-08 01:05:00+00:00,65.0
development,300,2024-04-16 05:00:00+00:00,2024-04-16 08:40:00+00:00,2024-04-16 11:00:00+00:00,3083.7475,-5.899396432425141,-6.393649909254329,2024-04-16 07:30:00+00:00,2024-04-16 07:40:00+00:00,2,False,2024-04-16 04:45:00+00:00,285.0
development,300,2024-05-23 05:00:00+00:00,2024-05-23 07:00:00+00:00,2024-05-23 07:40:00+00:00,3783.7924999999996,3.6164728906250114,3.3645905953274107,2024-05-23 06:50:00+00:00,2024-05-23 06:55:00+00:00,1,True,2024-05-23 04:45:00+00:00,285.0
development,300,2024-06-25 05:00:00+00:00,2024-06-25 05:40:00+00:00,2024-06-25 11:00:00+00:00,3378.9300000000003,-0.7876966968833773,-1.2870593188754493,2024-06-25 05:00:00+00:00,2024-06-25 05:10:00+00:00,2,False,2024-06-25 04:50:00+00:00,290.0
development,300,2024-07-09 05:00:00+00:00,2024-07-09 07:15:00+00:00,2024-07-09 08:45:00+00:00,3064.2025,6.3056599555676,6.052433738698304,2024-07-09 06:30:00+00:00,2024-07-09 06:40:00+00:00,2,False,2024-07-09 04:30:00+00:00,270.0
development,300,2024-09-27 05:00:00+00:00,2024-09-27 05:30:00+00:00,2024-09-27 06:05:00+00:00,2640.2075,2.880992118990578,2.6294773803004605,2024-09-27 05:10:00+00:00,2024-09-27 05:15:00+00:00,1,True,2024-09-27 04:30:00+00:00,270.0
development,300,2024-10-11 05:00:00+00:00,2024-10-11 07:40:00+00:00,2024-10-11 10:10:00+00:00,2407.45,3.288550125651724,3.036831709796806,2024-10-11 06:35:00+00:00,2024-10-11 06:40:00+00:00,1,True,2024-10-11 03:40:00+00:00,220.0
development,300,2024-10-16 05:00:00+00:00,2024-10-16 10:30:00+00:00,2024-10-16 11:00:00+00:00,2619.2625,-1.095329315026638,-1.594384458139963,2024-10-16 10:15:00+00:00,2024-10-16 10:20:00+00:00,1,True,2024-10-16 02:10:00+00:00,130.0
development,300,2024-10-24 05:00:00+00:00,2024-10-24 06:55:00+00:00,2024-10-24 09:05:00+00:00,2547.7200000000003,-7.408226963716558,-7.900972364052617,2024-10-24 06:05:00+00:00,2024-10-24 06:10:00+00:00,1,True,2024-10-24 01:10:00+00:00,70.0
development,300,2024-11-06 05:00:00+00:00,2024-11-06 08:00:00+00:00,2024-11-06 11:00:00+00:00,2582.79,7.655242586505361,7.147441244589836,2024-11-06 07:30:00+00:00,2024-11-06 07:40:00+00:00,2,False,2024-11-06 03:05:00+00:00,185.0
development,300,2024-11-20 05:00:00+00:00,2024-11-20 09:30:00+00:00,2024-11-20 11:00:00+00:00,3119.5575,-1.6978603535918064,-2.196313266781535,2024-11-20 09:20:00+00:00,2024-11-20 09:25:00+00:00,1,True,2024-11-20 03:20:00+00:00,200.0
development,300,2024-12-11 05:00:00+00:00,2024-12-11 07:50:00+00:00,2024-12-11 11:00:00+00:00,3651.57,7.233702763468863,6.726322750711788,2024-12-11 07:05:00+00:00,2024-12-11 07:10:00+00:00,1,True,2024-12-11 04:00:00+00:00,240.0
development,300,2024-12-25 05:00:00+00:00,2024-12-25 05:30:00+00:00,2024-12-25 06:20:00+00:00,3485.3025,2.3823983714470036,2.131132805044578,2024-12-25 05:20:00+00:00,2024-12-25 05:25:00+00:00,1,True,2024-12-25 02:10:00+00:00,130.0
development,540,2022-01-03 09:00:00+00:00,2022-01-03 10:30:00+00:00,2022-01-03 11:05:00+00:00,3811.055,2.4692842270710007,2.217975239451287,2022-01-03 10:10:00+00:00,2022-01-03 10:20:00+00:00,2,False,2022-01-03 05:35:00+00:00,95.0
development,540,2022-01-20 09:00:00+00:00,2022-01-20 13:15:00+00:00,2022-01-20 13:35:00+00:00,3142.89,2.8931473898226705,2.6416265765343954,2022-01-20 11:55:00+00:00,2022-01-20 12:00:00+00:00,1,True,2022-01-20 07:40:00+00:00,220.0
development,540,2022-02-04 09:00:00+00:00,2022-02-04 13:30:00+00:00,2022-02-04 15:00:00+00:00,2814.045,1.7490416819915926,1.247143589355804,2022-02-04 10:05:00+00:00,2022-02-04 10:10:00+00:00,1,True,2022-02-04 08:00:00+00:00,240.0
development,540,2022-02-11 09:00:00+00:00,2022-02-11 11:05:00+00:00,2022-02-11 14:35:00+00:00,3093.045,5.424357550569092,5.1715717646867,2022-02-11 10:55:00+00:00,2022-02-11 11:00:00+00:00,1,True,2022-02-11 08:05:00+00:00,245.0
development,540,2022-02-22 09:00:00+00:00,2022-02-22 10:00:00+00:00,2022-02-22 10:25:00+00:00,2539.1974999999998,5.402029972068023,5.1492553443958755,2022-02-22 09:35:00+00:00,2022-02-22 09:40:00+00:00,1,True,2022-02-22 08:55:00+00:00,295.0
development,540,2022-02-28 09:00:00+00:00,2022-02-28 12:55:00+00:00,2022-02-28 14:20:00+00:00,2634.75,8.424366638200963,8.170081597402357,2022-02-28 12:20:00+00:00,2022-02-28 12:45:00+00:00,5,False,2022-02-28 08:05:00+00:00,245.0
development,540,2022-03-14 09:00:00+00:00,2022-03-14 10:20:00+00:00,2022-03-14 15:00:00+00:00,2587.3575,-0.525127664035607,-1.0247527238416039,2022-03-14 09:55:00+00:00,2022-03-14 10:00:00+00:00,1,True,2022-03-14 04:15:00+00:00,15.0
development,540,2022-03-17 09:00:00+00:00,2022-03-17 10:50:00+00:00,2022-03-17 12:05:00+00:00,2767.3575,2.253253148536039,2.002052122474796,2022-03-17 10:40:00+00:00,2022-03-17 10:45:00+00:00,1,True,2022-03-17 06:50:00+00:00,170.0
development,540,2022-03-30 09:00:00+00:00,2022-03-30 11:45:00+00:00,2022-03-30 13:40:00+00:00,3403.17,-5.340981496663444,-5.8357931093603765,2022-03-30 11:30:00+00:00,2022-03-30 11:35:00+00:00,1,True,2022-03-30 06:05:00+00:00,125.0
development,540,2022-04-20 09:00:00+00:00,2022-04-20 09:55:00+00:00,2022-04-20 10:45:00+00:00,3104.8149999999996,2.555087501187781,2.3037356333711183,2022-04-20 09:45:00+00:00,2022-04-20 09:50:00+00:00,1,True,2022-04-20 07:05:00+00:00,185.0
development,540,2022-05-30 09:00:00+00:00,2022-05-30 14:35:00+00:00,2022-05-30 15:00:00+00:00,1907.115,-3.3245745537107014,-3.8214015656510165,2022-05-30 14:10:00+00:00,2022-05-30 14:25:00+00:00,3,False,2022-05-30 06:15:00+00:00,135.0
development,540,2022-06-02 09:00:00+00:00,2022-06-02 10:55:00+00:00,2022-06-02 13:15:00+00:00,1827.745,-7.330671401098043,-7.823494318238245,2022-06-02 10:45:00+00:00,2022-06-02 10:50:00+00:00,1,True,2022-06-02 07:25:00+00:00,205.0
development,540,2022-06-23 09:00:00+00:00,2022-06-23 09:30:00+00:00,2022-06-23 12:15:00+00:00,1100.25,8.461622358554921,8.20731869920528,2022-06-23 09:20:00+00:00,2022-06-23 09:25:00+00:00,1,True,2022-06-23 06:35:00+00:00,155.0
development,540,2022-06-27 09:00:00+00:00,2022-06-27 11:05:00+00:00,2022-06-27 12:30:00+00:00,1230.74,-6.107948063766511,-6.601993093187975,2022-06-27 10:15:00+00:00,2022-06-27 10:25:00+00:00,2,False,2022-06-27 07:25:00+00:00,205.0
development,540,2022-07-06 09:00:00+00:00,2022-07-06 10:00:00+00:00,2022-07-06 12:10:00+00:00,1142.81,-7.842181990007068,-8.334493652185904,2022-07-06 09:20:00+00:00,2022-07-06 09:30:00+00:00,2,False,2022-07-06 06:35:00+00:00,155.0
development,540,2022-07-07 09:00:00+00:00,2022-07-07 09:55:00+00:00,2022-07-07 13:45:00+00:00,1183.69,5.4461252523885895,5.193328588094581,2022-07-07 09:45:00+00:00,2022-07-07 09:50:00+00:00,1,True,2022-07-07 08:50:00+00:00,290.0
development,540,2022-07-11 09:00:00+00:00,2022-07-11 13:20:00+00:00,2022-07-11 13:35:00+00:00,1150.1225,3.4930635649681023,3.2412429434963257,2022-07-11 13:00:00+00:00,2022-07-11 13:05:00+00:00,1,True,2022-07-11 06:15:00+00:00,135.0
development,540,2022-07-25 09:00:00+00:00,2022-07-25 09:25:00+00:00,2022-07-25 11:10:00+00:00,1531.0025,6.783201856299947,6.5297369878060785,2022-07-25 09:05:00+00:00,2022-07-25 09:10:00+00:00,1,True,2022-07-25 08:50:00+00:00,290.0
development,540,2022-08-10 09:00:00+00:00,2022-08-10 09:35:00+00:00,2022-08-10 12:15:00+00:00,1695.4225000000001,5.24903438523423,4.996336217125763,2022-08-10 09:00:00+00:00,2022-08-10 09:05:00+00:00,1,True,2022-08-10 08:55:00+00:00,295.0
development,540,2022-08-25 09:00:00+00:00,2022-08-25 12:15:00+00:00,2022-08-25 15:00:00+00:00,1703.745,1.1157784762391825,0.6145133303359754,2022-08-25 12:00:00+00:00,2022-08-25 12:05:00+00:00,1,True,2022-08-25 08:10:00+00:00,250.0
development,540,2022-09-05 09:00:00+00:00,2022-09-05 13:30:00+00:00,2022-09-05 14:25:00+00:00,1573.5925,3.385922975611533,3.1341558976627053,2022-09-05 13:20:00+00:00,2022-09-05 13:25:00+00:00,1,True,2022-09-05 05:20:00+00:00,80.0
development,540,2022-09-06 09:00:00+00:00,2022-09-06 11:55:00+00:00,2022-09-06 14:05:00+00:00,1667.1475,-8.04104555835643,-8.533158456349044,2022-09-06 11:20:00+00:00,2022-09-06 11:25:00+00:00,1,True,2022-09-06 06:45:00+00:00,165.0
development,540,2022-09-08 09:00:00+00:00,2022-09-08 13:55:00+00:00,2022-09-08 15:00:00+00:00,1633.705,2.31927918443049,1.8168111392686375,2022-09-08 13:40:00+00:00,2022-09-08 13:50:00+00:00,2,False,2022-09-08 07:25:00+00:00,205.0
development,540,2022-09-26 09:00:00+00:00,2022-09-26 09:35:00+00:00,2022-09-26 14:25:00+00:00,1311.105,8.13097196639474,7.876833549619944,2022-09-26 09:00:00+00:00,2022-09-26 09:05:00+00:00,1,True,2022-09-26 08:55:00+00:00,295.0
development,540,2022-10-04 09:00:00+00:00,2022-10-04 14:20:00+00:00,2022-10-04 15:00:00+00:00,1350.8174999999999,-0.6137594456689818,-1.1132959179870223,2022-10-04 14:00:00+00:00,2022-10-04 14:10:00+00:00,2,False,2022-10-04 08:05:00+00:00,245.0
development,540,2022-10-07 09:00:00+00:00,2022-10-07 09:30:00+00:00,2022-10-07 12:35:00+00:00,1356.0300000000002,-5.750176618511449,-6.2445792405819045,2022-10-07 09:20:00+00:00,2022-10-07 09:25:00+00:00,1,True,2022-10-07 08:15:00+00:00,255.0
development,540,2022-10-14 09:00:00+00:00,2022-10-14 10:15:00+00:00,2022-10-14 11:25:00+00:00,1327.7125,2.63341273054214,2.3820217196823372,2022-10-14 10:05:00+00:00,2022-10-14 10:10:00+00:00,1,True,2022-10-14 07:35:00+00:00,215.0
development,540,2022-10-19 09:00:00+00:00,2022-10-19 10:30:00+00:00,2022-10-19 11:20:00+00:00,1302.4175,-3.696753921073703,-4.193208939643411,2022-10-19 09:50:00+00:00,2022-10-19 10:15:00+00:00,5,False,2022-10-19 06:25:00+00:00,145.0
development,540,2022-11-10 09:00:00+00:00,2022-11-10 12:35:00+00:00,2022-11-10 13:35:00+00:00,1204.405,12.548302273736889,12.291956295589058,2022-11-10 12:15:00+00:00,2022-11-10 12:20:00+00:00,1,True,2022-11-10 08:50:00+00:00,290.0
development,540,2022-11-18 09:00:00+00:00,2022-11-18 10:40:00+00:00,2022-11-18 13:25:00+00:00,1218.42,3.9991398696672236,3.7470663364989725,2022-11-18 10:30:00+00:00,2022-11-18 10:35:00+00:00,1,True,2022-11-18 08:00:00+00:00,240.0
development,540,2022-12-01 09:00:00+00:00,2022-12-01 13:00:00+00:00,2022-12-01 13:35:00+00:00,1285.4850000000001,2.318818189243688,2.0675843970451973,2022-12-01 12:40:00+00:00,2022-12-01 12:50:00+00:00,2,False,2022-12-01 05:45:00+00:00,105.0
development,540,2022-12-08 09:00:00+00:00,2022-12-08 11:35:00+00:00,2022-12-08 11:50:00+00:00,1232.6775,1.9465180470966241,1.6954703119406838,2022-12-08 11:25:00+00:00,2022-12-08 11:30:00+00:00,1,True,2022-12-08 07:35:00+00:00,215.0
development,540,2022-12-21 09:00:00+00:00,2022-12-21 11:15:00+00:00,2022-12-21 14:50:00+00:00,1214.5774999999999,3.035350975956819,2.783759096408556,2022-12-21 10:55:00+00:00,2022-12-21 11:00:00+00:00,1,True,2022-12-21 08:50:00+00:00,290.0
development,540,2022-12-23 09:00:00+00:00,2022-12-23 10:45:00+00:00,2022-12-23 13:35:00+00:00,1222.225,1.6249953977378166,1.374108343566061,2022-12-23 10:30:00+00:00,2022-12-23 10:40:00+00:00,2,False,2022-12-23 08:05:00+00:00,245.0
development,540,2022-12-29 09:00:00+00:00,2022-12-29 09:40:00+00:00,2022-12-29 11:15:00+00:00,1196.975,1.6593579648698902,1.4084537380009814,2022-12-29 09:20:00+00:00,2022-12-29 09:30:00+00:00,2,False,2022-12-29 08:40:00+00:00,280.0
development,540,2023-01-02 09:00:00+00:00,2023-01-02 10:35:00+00:00,2023-01-02 15:00:00+00:00,1216.28,-0.3506692537901698,-0.8504686848207929,2023-01-02 10:05:00+00:00,2023-01-02 10:10:00+00:00,1,True,2023-01-02 07:15:00+00:00,195.0
development,540,2023-01-10 09:00:00+00:00,2023-01-10 14:20:00+00:00,2023-01-10 15:00:00+00:00,1332.52,-0.5651007114339964,-1.0646858181691417,2023-01-10 14:05:00+00:00,2023-01-10 14:10:00+00:00,1,True,2023-01-10 08:25:00+00:00,265.0
development,540,2023-02-02 09:00:00+00:00,2023-02-02 13:10:00+00:00,2023-02-02 14:20:00+00:00,1673.2825,2.1264711726800116,1.8753335059271241,2023-02-02 12:55:00+00:00,2023-02-02 13:00:00+00:00,1,True,2023-02-02 06:25:00+00:00,145.0
development,540,2023-02-06 09:00:00+00:00,2023-02-06 12:15:00+00:00,2023-02-06 15:00:00+00:00,1630.35,-0.5840095684975118,-1.0835757758252846,2023-02-06 12:00:00+00:00,2023-02-06 12:05:00+00:00,1,True,2023-02-06 08:05:00+00:00,245.0
development,540,2023-02-09 09:00:00+00:00,2023-02-09 12:30:00+00:00,2023-02-09 14:30:00+00:00,1630.74,3.806679176324779,3.5547018254121325,2023-02-09 11:50:00+00:00,2023-02-09 11:55:00+00:00,1,True,2023-02-09 08:25:00+00:00,265.0
development,540,2023-02-22 09:00:00+00:00,2023-02-22 12:40:00+00:00,2023-02-22 14:25:00+00:00,1643.635,-5.262697618388479,-5.757587475841364,2023-02-22 12:20:00+00:00,2023-02-22 12:25:00+00:00,1,True,2023-02-22 08:45:00+00:00,285.0
development,540,2023-03-23 09:00:00+00:00,2023-03-23 10:55:00+00:00,2023-03-23 14:50:00+00:00,1749.4225000000001,3.4741356076076317,3.222324445385017,2023-03-23 10:10:00+00:00,2023-03-23 10:15:00+00:00,1,True,2023-03-23 08:10:00+00:00,250.0
development,540,2023-03-28 09:00:00+00:00,2023-03-28 11:30:00+00:00,2023-03-28 11:50:00+00:00,1729.4099999999999,3.6129292648938276,3.3610487405236316,2023-03-28 11:20:00+00:00,2023-03-28 11:25:00+00:00,1,True,2023-03-28 06:05:00+00:00,125.0
development,540,2023-04-14 09:00:00+00:00,2023-04-14 12:30:00+00:00,2023-04-14 12:50:00+00:00,2119.0025,-3.612006592724692,-4.1085463162701,2023-04-14 12:10:00+00:00,2023-04-14 12:15:00+00:00,1,True,2023-04-14 08:45:00+00:00,285.0
development,540,2023-04-26 09:00:00+00:00,2023-04-26 09:10:00+00:00,2023-04-26 09:35:00+00:00,1874.1875,2.6053022976622713,2.3539253349948557,2023-04-26 09:00:00+00:00,2023-04-26 09:05:00+00:00,1,True,2023-04-26 08:50:00+00:00,290.0
development,540,2023-05-05 09:00:00+00:00,2023-05-05 11:20:00+00:00,2023-05-05 11:55:00+00:00,1903.4125,1.6476381236331776,1.3967397537563824,2023-05-05 11:10:00+00:00,2023-05-05 11:15:00+00:00,1,True,2023-05-05 07:50:00+00:00,230.0
development,540,2023-05-08 09:00:00+00:00,2023-05-08 13:30:00+00:00,2023-05-08 15:00:00+00:00,1860.615,1.447507410184246,0.9459107011286608,2023-05-08 13:15:00+00:00,2023-05-08 13:20:00+00:00,1,True,2023-05-08 07:45:00+00:00,225.0
development,540,2023-05-15 09:00:00+00:00,2023-05-15 09:15:00+00:00,2023-05-15 14:10:00+00:00,1829.445,-3.4788025876700153,-3.975475448651777,2023-05-15 09:05:00+00:00,2023-05-15 09:10:00+00:00,1,True,2023-05-15 07:15:00+00:00,195.0
development,540,2023-05-19 09:00:00+00:00,2023-05-19 09:15:00+00:00,2023-05-19 12:15:00+00:00,1806.9099999999999,1.2381557465507957,0.9874620155430728,2023-05-19 09:00:00+00:00,2023-05-19 09:10:00+00:00,2,False,2023-05-19 07:10:00+00:00,190.0
development,540,2023-05-26 09:00:00+00:00,2023-05-26 12:45:00+00:00,2023-05-26 13:35:00+00:00,1813.6925,1.9749891450727257,1.7239271814820216,2023-05-26 12:30:00+00:00,2023-05-26 12:35:00+00:00,1,True,2023-05-26 08:30:00+00:00,270.0
development,540,2023-06-05 09:00:00+00:00,2023-06-05 09:20:00+00:00,2023-06-05 15:00:00+00:00,1869.7175000000002,-1.0464880389684956,-1.5455919989495355,2023-06-05 09:05:00+00:00,2023-06-05 09:10:00+00:00,1,True,2023-06-05 05:10:00+00:00,70.0
development,540,2023-06-08 09:00:00+00:00,2023-06-08 11:30:00+00:00,2023-06-08 12:40:00+00:00,1842.3400000000001,1.581176112986649,1.3303109575079746,2023-06-08 11:00:00+00:00,2023-06-08 11:05:00+00:00,1,True,2023-06-08 07:25:00+00:00,205.0
development,540,2023-06-23 09:00:00+00:00,2023-06-23 10:00:00+00:00,2023-06-23 10:30:00+00:00,1884.24,-2.591865155181938,-3.089424510349092,2023-06-23 09:50:00+00:00,2023-06-23 09:55:00+00:00,1,True,2023-06-23 08:45:00+00:00,285.0
development,540,2023-06-26 09:00:00+00:00,2023-06-26 14:15:00+00:00,2023-06-26 14:45:00+00:00,1896.1725000000001,-6.615811061493659,-7.109348481722,2023-06-26 13:55:00+00:00,2023-06-26 14:05:00+00:00,2,False,2023-06-26 07:10:00+00:00,190.0
development,540,2023-06-30 09:00:00+00:00,2023-06-30 13:35:00+00:00,2023-06-30 13:45:00+00:00,1898.5125,-9.858062562137492,-10.348359351180825,2023-06-30 12:50:00+00:00,2023-06-30 13:05:00+00:00,3,False,2023-06-30 04:50:00+00:00,50.0
development,540,2023-07-12 09:00:00+00:00,2023-07-12 13:15:00+00:00,2023-07-12 13:40:00+00:00,1891.72,-3.407844712748231,-3.9045884961436568,2023-07-12 12:30:00+00:00,2023-07-12 12:40:00+00:00,2,False,2023-07-12 06:25:00+00:00,145.0
development,540,2023-07-31 09:00:00+00:00,2023-07-31 11:25:00+00:00,2023-07-31 12:50:00+00:00,1867.395,0.6254927318537055,0.3751051792641572,2023-07-31 11:15:00+00:00,2023-07-31 11:20:00+00:00,1,True,2023-07-31 05:10:00+00:00,70.0
development,540,2023-08-01 09:00:00+00:00,2023-08-01 09:25:00+00:00,2023-08-01 15:00:00+00:00,1832.4775,-1.8727329530649368,-2.371011081047802,2023-08-01 09:00:00+00:00,2023-08-01 09:05:00+00:00,1,True,2023-08-01 08:55:00+00:00,295.0
development,540,2023-08-03 09:00:00+00:00,2023-08-03 14:15:00+00:00,2023-08-03 14:50:00+00:00,1836.5725,1.700379919660167,1.4494551920641423,2023-08-03 14:00:00+00:00,2023-08-03 14:05:00+00:00,1,True,2023-08-03 08:25:00+00:00,265.0
development,540,2023-08-04 09:00:00+00:00,2023-08-04 12:40:00+00:00,2023-08-04 13:35:00+00:00,1837.8,0.9603221242790564,0.7097672406586989,2023-08-04 12:30:00+00:00,2023-08-04 12:35:00+00:00,1,True,2023-08-04 08:15:00+00:00,255.0
development,540,2023-08-08 09:00:00+00:00,2023-08-08 12:10:00+00:00,2023-08-08 12:45:00+00:00,1836.3525,0.9273595347298439,0.6768211241677372,2023-08-08 12:00:00+00:00,2023-08-08 12:05:00+00:00,1,True,2023-08-08 05:45:00+00:00,105.0
development,540,2023-08-09 09:00:00+00:00,2023-08-09 11:15:00+00:00,2023-08-09 12:50:00+00:00,1861.0225,1.1085792890735529,0.8579503139166226,2023-08-09 10:55:00+00:00,2023-08-09 11:05:00+00:00,2,False,2023-08-09 08:10:00+00:00,250.0
development,540,2023-09-13 09:00:00+00:00,2023-09-13 10:15:00+00:00,2023-09-13 14:40:00+00:00,1597.1925,3.0920649827744344,2.840444760394201,2023-09-13 10:00:00+00:00,2023-09-13 10:05:00+00:00,1,True,2023-09-13 07:35:00+00:00,215.0
development,540,2023-09-14 09:00:00+00:00,2023-09-14 11:40:00+00:00,2023-09-14 12:20:00+00:00,1621.7475,1.73504260065156,1.4841005503763554,2023-09-14 11:30:00+00:00,2023-09-14 11:35:00+00:00,1,True,2023-09-14 07:45:00+00:00,225.0
development,540,2023-10-06 09:00:00+00:00,2023-10-06 10:45:00+00:00,2023-10-06 12:55:00+00:00,1632.5049999999999,-3.8992235858389286,-4.395476235928053,2023-10-06 10:25:00+00:00,2023-10-06 10:35:00+00:00,2,False,2023-10-06 08:30:00+00:00,270.0
development,540,2023-10-24 09:00:00+00:00,2023-10-24 09:55:00+00:00,2023-10-24 12:05:00+00:00,1827.755,4.658117745540213,4.405714888096224,2023-10-24 09:40:00+00:00,2023-10-24 09:50:00+00:00,2,False,2023-10-24 07:30:00+00:00,210.0
development,540,2023-10-25 09:00:00+00:00,2023-10-25 13:35:00+00:00,2023-10-25 14:45:00+00:00,1786.2425,4.653905054884677,4.4015043027334055,2023-10-25 13:20:00+00:00,2023-10-25 13:30:00+00:00,2,False,2023-10-25 08:10:00+00:00,250.0
development,540,2023-11-23 09:00:00+00:00,2023-11-23 09:15:00+00:00,2023-11-23 11:15:00+00:00,2077.85,-4.767495247491416,-5.262880059837705,2023-11-23 09:00:00+00:00,2023-11-23 09:05:00+00:00,1,True,2023-11-23 08:55:00+00:00,295.0
development,540,2023-11-29 09:00:00+00:00,2023-11-29 10:00:00+00:00,2023-11-29 10:40:00+00:00,2065.795,-4.469861723936807,-4.965544021064183,2023-11-29 09:50:00+00:00,2023-11-29 09:55:00+00:00,1,True,2023-11-29 08:55:00+00:00,295.0
development,540,2023-12-01 09:00:00+00:00,2023-12-01 09:25:00+00:00,2023-12-01 10:55:00+00:00,2103.305,-3.4749225623483144,-3.9715993014163726,2023-12-01 09:15:00+00:00,2023-12-01 09:20:00+00:00,1,True,2023-12-01 07:05:00+00:00,185.0
development,540,2023-12-04 09:00:00+00:00,2023-12-04 09:50:00+00:00,2023-12-04 14:30:00+00:00,2252.8450000000003,-8.137993514866814,-8.63000951335262,2023-12-04 09:35:00+00:00,2023-12-04 09:40:00+00:00,1,True,2023-12-04 06:20:00+00:00,140.0
development,540,2023-12-20 09:00:00+00:00,2023-12-20 10:25:00+00:00,2023-12-20 13:15:00+00:00,2214.66,4.128911887152098,3.876773500401898,2023-12-20 10:10:00+00:00,2023-12-20 10:20:00+00:00,2,False,2023-12-20 06:25:00+00:00,145.0
development,540,2024-01-05 09:00:00+00:00,2024-01-05 09:15:00+00:00,2024-01-05 11:00:00+00:00,2258.0474999999997,-4.303261556720939,-4.799110370757131,2024-01-05 09:00:00+00:00,2024-01-05 09:10:00+00:00,2,False,2024-01-05 07:15:00+00:00,195.0
development,540,2024-01-16 09:00:00+00:00,2024-01-16 09:10:00+00:00,2024-01-16 11:30:00+00:00,2539.7425,-3.127146551274373,-3.624170892552447,2024-01-16 09:00:00+00:00,2024-01-16 09:05:00+00:00,1,True,2024-01-16 08:55:00+00:00,295.0
development,540,2024-01-24 09:00:00+00:00,2024-01-24 09:35:00+00:00,2024-01-24 10:45:00+00:00,2236.8775,3.2311778360683667,2.979488092022376,2024-01-24 09:15:00+00:00,2024-01-24 09:20:00+00:00,1,True,2024-01-24 07:20:00+00:00,200.0
development,540,2024-02-01 09:00:00+00:00,2024-02-01 10:35:00+00:00,2024-02-01 14:20:00+00:00,2270.3225,2.488356169663098,2.2370376508376704,2024-02-01 10:25:00+00:00,2024-02-01 10:30:00+00:00,1,True,2024-02-01 07:25:00+00:00,205.0
development,540,2024-02-05 09:00:00+00:00,2024-02-05 09:35:00+00:00,2024-02-05 13:40:00+00:00,2315.81,3.5511013425108655,3.2992517166525297,2024-02-05 09:00:00+00:00,2024-02-05 09:05:00+00:00,1,True,2024-02-05 08:50:00+00:00,290.0
development,540,2024-02-09 09:00:00+00:00,2024-02-09 09:15:00+00:00,2024-02-09 11:50:00+00:00,2466.835,3.4369003196404573,3.1851077657574893,2024-02-09 09:00:00+00:00,2024-02-09 09:10:00+00:00,2,False,2024-02-09 08:55:00+00:00,295.0
development,540,2024-02-15 09:00:00+00:00,2024-02-15 12:10:00+00:00,2024-02-15 14:00:00+00:00,2793.8575,3.8101288272575755,3.5581497523814014,2024-02-15 12:00:00+00:00,2024-02-15 12:05:00+00:00,1,True,2024-02-15 05:55:00+00:00,115.0
development,540,2024-03-07 09:00:00+00:00,2024-03-07 11:15:00+00:00,2024-03-07 14:35:00+00:00,3798.1349999999998,5.014499484615476,4.7619185253528595,2024-03-07 11:05:00+00:00,2024-03-07 11:10:00+00:00,1,True,2024-03-07 08:05:00+00:00,245.0
development,540,2024-03-08 09:00:00+00:00,2024-03-08 11:30:00+00:00,2024-03-08 13:35:00+00:00,3939.5775000000003,4.377796603823603,4.125533836905126,2024-03-08 10:50:00+00:00,2024-03-08 10:55:00+00:00,1,True,2024-03-08 08:35:00+00:00,275.0
development,540,2024-05-23 09:00:00+00:00,2024-05-23 09:40:00+00:00,2024-05-23 11:20:00+00:00,3818.79,4.630389207052454,4.378000206949073,2024-05-23 09:15:00+00:00,2024-05-23 09:35:00+00:00,4,False,2024-05-23 07:40:00+00:00,220.0
