hour_utc,hour_wib,direction,hold_min,year,N,WR,net,exp,PF,DD,LS
6,13,LONG,720,2022,365,44.93150684931507,-424.21710669811256,-1.1622386484879796,0.8048676560913706,608.7177095736265,7
6,13,LONG,720,2023,365,43.28767123287671,-181.07415444990204,-0.4960935738353481,0.8455073244400451,255.64831342728456,10
6,13,LONG,720,2024,366,46.17486338797814,-270.6147863653477,-0.7393846622004036,0.8359150238203086,348.3248094249457,9
6,13,LONG,960,2022,365,44.657534246575345,-393.51671223367464,-1.0781279787223963,0.8487797264938866,454.4653069094769,7
6,13,LONG,960,2023,365,45.47945205479452,-170.62377084833727,-0.46746238588585554,0.8726462377072428,345.12751138239787,10
6,13,LONG,960,2024,366,45.90163934426229,-189.2181566258028,-0.5169894989776033,0.8981507904873388,320.89338453697474,7
6,13,SHORT,60,2022,365,34.52054794520548,-222.5505806691264,-0.6097276182715792,0.6068794299838792,232.05476452204127,18
6,13,SHORT,60,2023,365,24.10958904109589,-264.53937412523135,-0.7247654085622777,0.2604276132387386,266.63867207854196,20
6,13,SHORT,60,2024,366,28.96174863387978,-343.94042077497886,-0.9397279256146963,0.3520227654168332,343.9404207749787,11
6,13,SHORT,120,2022,365,34.794520547945204,-263.9228249937854,-0.723076232859686,0.6573783895748666,274.017883115695,17
6,13,SHORT,120,2023,365,30.136986301369863,-269.2974722517049,-0.7378012938402874,0.3995984518677769,273.09746649382197,14
6,13,SHORT,120,2024,366,40.43715846994536,-295.2034917481086,-0.806566917344559,0.5426762910598815,301.04914219535056,16
6,13,SHORT,240,2022,365,40.54794520547945,-110.19753592654436,-0.3019110573329983,0.8932958750460901,195.84531728789204,8
6,13,SHORT,240,2023,365,34.794520547945204,-292.08415825417,-0.8002305705593699,0.5376280538025869,299.6663064038674,11
6,13,SHORT,240,2024,366,40.43715846994536,-416.7107774710056,-1.1385540368060263,0.5620091384547441,416.7107774710058,9
6,13,SHORT,360,2022,365,38.082191780821915,-227.0368393135713,-0.6220187378454008,0.8294194655132006,296.8766177632588,14
6,13,SHORT,360,2023,365,35.06849315068493,-308.19062734094126,-0.8443578831258665,0.5704640067389638,322.44990734707505,11
6,13,SHORT,360,2024,366,43.98907103825137,-405.681518062084,-1.1084194482570602,0.6283776183597902,443.2828911443696,9
6,13,SHORT,720,2022,365,49.589041095890416,39.959769377125276,0.10947882021130213,1.0206402549532307,331.939916009734,8
6,13,SHORT,720,2023,365,44.657534246575345,-317.61439049684924,-0.8701764123201349,0.7430877521784898,330.6555874710168,5
6,13,SHORT,720,2024,366,46.994535519125684,-187.36970726310906,-0.5119390908828116,0.8837747496340456,271.71354149038234,6
6,13,SHORT,960,2022,365,48.49315068493151,105.59369611645806,0.28929779757933716,1.0449793968412406,424.82856218351833,8
6,13,SHORT,960,2023,365,43.56164383561644,-303.12424541929386,-0.8304773847103941,0.7852310268975617,326.6412337176581,10
6,13,SHORT,960,2024,366,45.62841530054645,-219.53778448334535,-0.5998300122495774,0.8827074533697018,366.1337158950173,6
7,14,LONG,60,2022,365,40.54794520547945,-222.67721271054978,-0.6100745553713692,0.596122654347044,227.9075325550306,10
7,14,LONG,60,2023,365,24.65753424657534,-266.4685885647753,-0.7300509275747269,0.30788513323710404,271.6104164531337,15
7,14,LONG,60,2024,366,32.51366120218579,-317.30181144027335,-0.8669448400007469,0.4280603457812391,319.0266696847843,12
7,14,LONG,120,2022,365,38.9041095890411,-304.71396347331006,-0.8348327766392056,0.6375979815744687,309.284109219541,12
7,14,LONG,120,2023,365,30.136986301369863,-250.81257188926747,-0.6871577312034726,0.4342483880677706,257.63639985756674,11
7,14,LONG,120,2024,366,35.79234972677596,-245.14417428684533,-0.6697928259203424,0.643224332886951,259.40601028861033,12
7,14,LONG,240,2022,365,45.47945205479452,-260.15461349697546,-0.7127523657451382,0.7659495381505383,288.8199923104889,7
7,14,LONG,240,2023,365,38.082191780821915,-230.10981411114273,-0.6304378468798431,0.6019527697872743,267.9928125528184,12
7,14,LONG,240,2024,366,42.07650273224044,-224.2981030632117,-0.6128363471672451,0.7365583107166316,242.1755781276296,9
7,14,LONG,360,2022,365,47.397260273972606,-236.6499238712142,-0.6483559558115458,0.83073336911079,287.15492812230235,6
7,14,LONG,360,2023,365,42.19178082191781,-145.2226769205069,-0.39787034772741614,0.7669393727660245,186.30573627011435,13
7,14,LONG,360,2024,366,42.07650273224044,-178.7688531200713,-0.4884394893991019,0.8230570607329304,189.497133761667,9
7,14,LONG,720,2022,365,43.28767123287671,-390.3722211017057,-1.069512934525221,0.8253556172644984,474.6851704949958,9
7,14,LONG,720,2023,365,44.93150684931507,-69.25940435000554,-0.18975179273974122,0.939105035630561,207.98023393983058,6
7,14,LONG,720,2024,366,46.994535519125684,-366.13503338744783,-1.0003689436815515,0.7980029903833581,467.6020851171045,9
7,14,LONG,960,2022,365,43.28767123287671,-355.1371454598272,-0.9729784807118553,0.8628035530859864,446.96477704183644,7
7,14,LONG,960,2023,365,46.57534246575342,-25.75153932092862,-0.07055216252309211,0.9802484576708835,223.87394580003868,10
7,14,LONG,960,2024,366,46.72131147540984,-149.55822819158408,-0.4086290387748199,0.92353486123641,269.69456930565883,6
7,14,SHORT,60,2022,365,31.232876712328768,-315.5181181017601,-0.8644332002787948,0.496344083646333,315.6822771649825,13
7,14,SHORT,60,2023,365,24.10958904109589,-278.4378972200537,-0.7628435540275443,0.28375546824682807,279.1598436294671,38
7,14,SHORT,60,2024,366,41.80327868852459,-225.4148510940881,-0.6158875712953227,0.5378845362967567,235.03792862689718,16
7,14,SHORT,120,2022,365,38.9041095890411,-214.28974849472664,-0.5870952013554155,0.7317196565395745,224.32436561842349,12
7,14,SHORT,120,2023,365,27.671232876712327,-291.6312315618085,-0.798989675511804,0.38338148139831396,294.57361009070297,19
7,14,SHORT,120,2024,366,40.98360655737705,-288.50088528920855,-0.7882537849431928,0.5838586661952021,306.49914946936184,8
7,14,SHORT,240,2022,365,38.63013698630137,-230.97554099701767,-0.6328097013616922,0.7942265399782135,315.63843192045374,9
7,14,SHORT,240,2023,365,32.32876712328767,-306.67699642105487,-0.8402109490987805,0.5203215302915538,315.4789288697108,10
7,14,SHORT,240,2024,366,44.80874316939891,-299.25658547228556,-0.8176409439133485,0.6612663806369528,326.3991858427919,7
7,14,SHORT,360,2022,365,41.917808219178085,-233.63070046171865,-0.6400841108540237,0.8352691261379848,313.9858519227481,8
7,14,SHORT,360,2023,365,34.52054794520548,-386.5978166066983,-1.0591721002923242,0.49643989978850117,386.59781660669825,10
7,14,SHORT,360,2024,366,44.26229508196721,-331.2854409084797,-0.905151477892021,0.6920721654594796,394.4659610707207,6
7,14,SHORT,720,2022,365,49.04109589041096,23.56954272256766,0.0645740896508703,1.0117058732652635,334.4983940129865,9
7,14,SHORT,720,2023,365,41.64383561643836,-428.6412134891053,-1.1743594890112474,0.6755045015113674,432.1976925963826,10
7,14,SHORT,720,2024,366,48.08743169398907,-77.12471693034804,-0.21072327030149737,0.9538250348230417,190.8350209611043,7
7,14,SHORT,960,2022,365,51.50684931506849,61.78916870554097,0.16928539371381088,1.0262122141485868,421.9546940761386,6
7,14,SHORT,960,2023,365,44.109589041095894,-446.2539880440197,-1.2226136658740265,0.7064338304222033,467.9576990336357,7
7,14,SHORT,960,2024,366,45.62841530054645,-243.67945997235265,-0.6657908742414007,0.8779964105947715,369.523355654768,7
8,15,LONG,60,2022,365,36.16438356164384,-357.5953424562507,-0.9797132670034265,0.47730211012123197,357.68119501239795,11
8,15,LONG,60,2023,365,27.945205479452056,-257.51393675427624,-0.7055176349432226,0.3518383375959199,257.5139367542762,18
8,15,LONG,60,2024,366,36.6120218579235,-202.36238683370271,-0.5529026962669473,0.6109982966821973,215.95085585127148,12
8,15,LONG,120,2022,365,39.45205479452055,-400.8518225626642,-1.0982241714045595,0.5463666667887535,402.4992575335554,14
8,15,LONG,120,2023,365,35.89041095890411,-244.10111756112866,-0.6687701850989827,0.5001818868664122,259.71420750874756,16
8,15,LONG,120,2024,366,42.07650273224044,-138.15093926238433,-0.3774615826841102,0.7778903771026149,176.38673626213853,10
8,15,LONG,240,2022,365,44.38356164383562,-258.28161415910847,-0.7076208607098862,0.7661639658393207,265.50321185935707,10
8,15,LONG,240,2023,365,38.082191780821915,-223.46588834775983,-0.6122353105418078,0.6235100881519265,259.9647276402009,11
8,15,LONG,240,2024,366,45.08196721311475,-136.88711373364768,-0.37400850746898273,0.8335695405490029,187.11807699255945,11
8,15,LONG,360,2022,365,43.83561643835616,-353.0437729245799,-0.9672432134919997,0.7679470763067402,376.2405700678464,7
8,15,LONG,360,2023,365,40.821917808219176,-202.42177742032163,-0.5545802121104703,0.7017078206211413,248.08087178628261,10
8,15,LONG,360,2024,366,42.89617486338798,-266.53307930954423,-0.7282324571299023,0.7584867664022097,283.05563392493076,7
8,15,LONG,720,2022,365,42.73972602739726,-461.292326570861,-1.2638145933448246,0.8054921928475122,506.1669004360233,8
8,15,LONG,720,2023,365,45.47945205479452,-96.7567047631449,-0.2650868623647805,0.9202764444727297,263.1292727947936,7
8,15,LONG,720,2024,366,43.98907103825137,-394.76057153335927,-1.0785807965392329,0.7808103570067635,470.9445827928867,9
8,15,LONG,960,2022,365,44.38356164383562,-456.4634494736768,-1.2505847930785665,0.8365214705545058,487.90241670826606,8
8,15,LONG,960,2023,365,45.20547945205479,-2.4584765930027928,-0.006735552309596693,0.998166250363994,239.0614952333661,10
8,15,LONG,960,2024,365,46.849315068493155,-193.8184910665289,-0.5310095645658326,0.8989975334173186,369.79090915400184,6
8,15,SHORT,60,2022,365,37.80821917808219,-174.50927829008288,-0.47810761175365174,0.7062894848647406,180.46251298940277,9
8,15,SHORT,60,2023,365,24.10958904109589,-286.35813399158883,-0.784542832853668,0.3112652957854094,289.8067786026565,24
8,15,SHORT,60,2024,366,34.42622950819672,-337.59310460850395,-0.9223855317172239,0.43037938097436573,344.47158510750444,22
8,15,SHORT,120,2022,365,41.0958904109589,-121.78976929671009,-0.33367060081290434,0.8366180682804152,176.6621520844272,8
8,15,SHORT,120,2023,365,26.84931506849315,-296.1681243107527,-0.8114195186595965,0.44865159693789386,302.5893322579591,10
8,15,SHORT,120,2024,366,36.885245901639344,-395.6293773894048,-1.0809545830311607,0.48220592297838616,395.6293773894044,20
8,15,SHORT,240,2022,365,41.0958904109589,-238.82144367746378,-0.6543053251437364,0.7844057131819672,312.5663380333228,8
8,15,SHORT,240,2023,365,33.6986301369863,-312.07007696736554,-0.8549865122393576,0.5217560654177984,325.3977671087013,10
8,15,SHORT,240,2024,366,40.43715846994536,-383.6263132871253,-1.0481593259211073,0.5981928697820832,409.9609439986874,12
8,15,SHORT,360,2022,365,47.671232876712324,-114.37650480617363,-0.3133602871402017,0.9179011217507476,215.30145780473026,7
8,15,SHORT,360,2023,365,37.26027397260274,-328.2542202716137,-0.8993266308811334,0.5637334929781215,332.04606346125667,12
8,15,SHORT,360,2024,366,45.08196721311475,-243.34065550678207,-0.6648651789802789,0.7755626964182699,282.8345735494095,6
8,15,SHORT,720,2022,365,53.15068493150685,107.00280315848019,0.2931583648177539,1.05201474184657,336.6322381616519,9
8,15,SHORT,720,2023,365,43.83561643835616,-394.0446793774795,-1.079574464047889,0.711571823848406,397.65456828161484,10
8,15,SHORT,720,2024,366,47.540983606557376,-48.75389079396955,-0.13320735189609167,0.9700014254709837,183.1223211325858,6
8,15,SHORT,960,2022,365,51.23287671232877,184.88705370861268,0.5065398731742813,1.075193349261233,411.81042357230956,7
8,15,SHORT,960,2023,365,46.3013698630137,-461.3249571651959,-1.2639039922334134,0.7042677447666147,477.6794026020251,6
8,15,SHORT,960,2024,365,45.47945205479452,-207.11037919880482,-0.5674256964350817,0.8924601738656651,346.68017518568695,7
9,16,LONG,60,2022,365,38.35616438356164,-316.7219467213637,-0.8677313608804484,0.4773514405505658,319.5254946207233,14
9,16,LONG,60,2023,365,30.136986301369863,-260.6027313189388,-0.7139800858053118,0.34569383505487344,269.7536841931464,28
9,16,LONG,60,2024,366,35.51912568306011,-210.36928658067714,-0.5747794715319048,0.5445329780946414,229.18648334302057,11
9,16,LONG,120,2022,365,41.917808219178085,-230.4949631794445,-0.6314930498066973,0.6910353541967312,233.39659823152022,11
9,16,LONG,120,2023,365,33.15068493150685,-253.31164720485748,-0.6940045128900205,0.46116767235785544,278.3549413602509,12
9,16,LONG,120,2024,366,40.98360655737705,-253.36994186983395,-0.6922676007372512,0.5917125931482214,265.2299008325168,9
9,16,LONG,240,2022,365,48.21917808219178,-204.31493066876692,-0.5597669333390874,0.8156070602292677,213.86696373660286,8
9,16,LONG,240,2023,365,36.71232876712329,-168.20844867759527,-0.46084506487012405,0.695508942260396,208.4079585357792,9
9,16,LONG,240,2024,366,40.98360655737705,-208.27404882397786,-0.5690547782075898,0.7464740446478652,215.1573058325403,9
9,16,LONG,360,2022,365,43.013698630136986,-207.41819300839592,-0.5682690219408107,0.8544047789357097,273.74342530104275,16
9,16,LONG,360,2023,365,37.534246575342465,-244.95754896790376,-0.6711165725148048,0.701682923699116,319.76986283594385,9
9,16,LONG,360,2024,366,44.53551912568306,-399.18781669820225,-1.0906770948038313,0.6976451895930224,424.25293015198724,8
9,16,LONG,720,2022,365,45.75342465753425,-169.31070257304464,-0.4638649385562867,0.9228711601216181,365.5257698318677,9
9,16,LONG,720,2023,365,44.657534246575345,-152.67713371509376,-0.41829351702765416,0.8787848479296838,319.04763266695767,7
9,16,LONG,720,2024,366,45.90163934426229,-457.07815545238185,-1.2488474192688028,0.7535865734392354,507.63961732382694,9
9,16,LONG,960,2022,365,43.28767123287671,-426.9807632479015,-1.1698103102682234,0.8379330079743583,472.04103589918054,7
9,16,LONG,960,2023,365,43.28767123287671,148.5228546448837,0.40691193053392793,1.1145574320517697,219.8273023352783,9
9,16,LONG,960,2024,365,46.849315068493155,-220.78579135149036,-0.6048925790451791,0.8847426340488688,417.33739633207773,9
9,16,SHORT,60,2022,365,35.61643835616438,-220.72167424001248,-0.6047169157260616,0.6096110394121044,240.1147914238619,13
9,16,SHORT,60,2023,365,24.65753424657534,-283.8274749024547,-0.7776095202806979,0.33994094971826444,283.8274749024544,21
9,16,SHORT,60,2024,366,30.05464480874317,-332.6040705983643,-0.9087542912523614,0.3799776001296699,332.6040705983644,14
9,16,SHORT,120,2022,365,33.42465753424658,-291.564399001045,-0.7988065726056027,0.6346440771811872,333.4716090702855,11
9,16,SHORT,120,2023,365,30.958904109589042,-289.06379957084516,-0.7919556152625895,0.41688233510683154,289.063799570845,11
9,16,SHORT,120,2024,366,37.43169398907104,-284.987201932302,-0.778653557192082,0.5603925690265055,286.5481084268621,9
9,16,SHORT,240,2022,365,38.63013698630137,-291.61715770250436,-0.7989511169931626,0.7532661578406457,341.3728434100957,10
9,16,SHORT,240,2023,365,34.24657534246575,-368.7607657859854,-1.0103034679068095,0.439414255150813,368.7607657859854,10
9,16,SHORT,240,2024,366,42.07650273224044,-317.39051095430324,-0.8671871883997356,0.6376459100835855,352.22935451394693,11
9,16,SHORT,360,2022,365,46.3013698630137,-261.7543701239867,-0.7171352606136622,0.8183483512495242,310.67814750574547,13
9,16,SHORT,360,2023,365,41.0958904109589,-280.22951116709146,-0.7677520853892916,0.6615174040259995,284.6597659816187,8
9,16,SHORT,360,2024,366,46.994535519125684,-98.81913260052175,-0.26999763005607036,0.915305511170803,174.27106140596692,7
9,16,SHORT,720,2022,365,47.94520547945205,-168.43460174919966,-0.4614646623265744,0.9227139602015069,422.6448086757317,8
9,16,SHORT,720,2023,365,46.3013698630137,-333.2605110672728,-0.9130424960747199,0.7514670136601104,342.0231674167465,10
9,16,SHORT,720,2024,366,48.36065573770492,22.969764618358816,0.06275891972229185,1.0142332353712982,167.086931006324,5
9,16,SHORT,960,2022,365,49.31506849315068,139.3574782076543,0.38180131015795704,1.0598036009213538,353.64273973822867,7
9,16,SHORT,960,2023,365,45.47945205479452,-603.3685920231119,-1.6530646356797587,0.6336322454405175,611.5044033032553,7
9,16,SHORT,960,2024,365,46.02739726027397,-174.3557535638506,-0.47768699606534415,0.9078786266035369,297.0012947669036,7
10,17,LONG,60,2022,365,36.71232876712329,-188.72843688080846,-0.517064210632352,0.6652930303150258,192.39474693114164,11
10,17,LONG,60,2023,365,23.28767123287671,-266.5436919941994,-0.7302566903950668,0.27021471651185996,276.02266882686985,27
10,17,LONG,60,2024,366,36.0655737704918,-317.30003775228806,-0.8669399938587106,0.38232319495371647,317.40146954478035,9
10,17,LONG,120,2022,365,43.83561643835616,-132.4529305524793,-0.3628847412396693,0.8208286173801738,137.46580413621672,8
10,17,LONG,120,2023,365,28.493150684931507,-253.41534515072223,-0.6942886168512938,0.4382638513746082,269.58536501285613,19
10,17,LONG,120,2024,366,40.43715846994536,-274.51211334548043,-0.750033096572351,0.5435406893687721,274.8970101606355,9
10,17,LONG,240,2022,365,40.54794520547945,-225.22358816614724,-0.6170509264825952,0.8132005106216624,281.77618559809196,16
10,17,LONG,240,2023,365,35.61643835616438,-232.29743020035593,-0.6364313156174135,0.5939661891142738,272.1257987952368,11
10,17,LONG,240,2024,366,39.07103825136612,-402.4931440061166,-1.099708043732559,0.5760476392462676,407.7558759579008,9
10,17,LONG,360,2022,365,44.657534246575345,-120.67424746817323,-0.33061437662513216,0.9188546329248776,278.1810831390054,8
10,17,LONG,360,2023,365,37.80821917808219,-292.20998764761924,-0.8005753086236144,0.6843521967788121,361.11959625546467,10
10,17,LONG,360,2024,366,42.349726775956285,-511.5963843674024,-1.397804328872684,0.6380018605321983,516.9531172530499,9
10,17,LONG,720,2022,365,43.83561643835616,-275.3723899109188,-0.754444903865531,0.8801787787637412,369.1292347612149,8
10,17,LONG,720,2023,365,42.73972602739726,-199.04115788748737,-0.5453182407876367,0.8424830362195008,338.1104812060627,10
10,17,LONG,720,2024,366,42.349726775956285,-357.4618015608757,-0.9766715889641413,0.7954009353653914,448.8927298616949,7
10,17,LONG,960,2022,365,43.28767123287671,-492.1238026891098,-1.348284390929068,0.8202652713308293,574.6642436135736,9
10,17,LONG,960,2023,365,42.73972602739726,75.36019562644555,0.20646628938752204,1.0554016924328977,246.7859307724287,10
10,17,LONG,960,2024,365,46.849315068493155,-381.4601024549146,-1.045096171109355,0.8113703826597802,514.4755864975232,9
10,17,SHORT,60,2022,365,34.794520547945204,-345.7908847483433,-0.9473722869817623,0.465263264088632,358.4485100912791,13
10,17,SHORT,60,2023,365,23.28767123287671,-279.06864213387007,-0.7645716222845755,0.25657691302180674,279.0686421338702,13
10,17,SHORT,60,2024,366,33.60655737704918,-226.69297898119817,-0.6193797239923448,0.5202063540101095,242.4905299065821,14
10,17,SHORT,120,2022,365,37.80821917808219,-392.0870978378291,-1.0742112269529565,0.5597245850166492,410.75009611531834,17
10,17,SHORT,120,2023,365,31.232876712328768,-289.95029980902547,-0.794384383038426,0.3614493687203696,289.9502998090256,11
10,17,SHORT,120,2024,366,33.33333333333333,-263.85425183001576,-0.7209132563661632,0.5746127747104534,305.9468572442746,13
10,17,SHORT,240,2022,365,44.657534246575345,-265.82917158219186,-0.7282991002251832,0.7799440367843782,290.9954257702235,9
10,17,SHORT,240,2023,365,39.178082191780824,-306.03774044707745,-0.8384595628687054,0.48367281098131,307.0984794669032,12
10,17,SHORT,240,2024,366,42.89617486338798,-121.85255444031712,-0.3329304766128883,0.8483314154225461,178.05425553168007,7
10,17,SHORT,360,2022,365,47.12328767123288,-335.3958450168045,-0.918892726073437,0.7880892567291528,381.32537350906074,6
10,17,SHORT,360,2023,365,44.657534246575345,-227.02324723385098,-0.6219814992708246,0.7403050320657933,238.46373862398434,7
10,17,SHORT,360,2024,366,48.08743169398907,13.649941614396795,0.03729492244370709,1.011979183540724,154.92274510821193,6
10,17,SHORT,720,2022,365,50.41095890410959,-54.93382827863613,-0.15050363911955103,0.9746126292901811,411.85402597320814,9
10,17,SHORT,720,2023,365,46.57534246575342,-284.4086027255932,-0.779201651302995,0.779868175582648,309.2634513618353,14
10,17,SHORT,720,2024,366,46.17486338797814,-78.02680688933862,-0.21318799696540605,0.9511324008409532,237.2250109956252,6
10,17,SHORT,960,2022,365,51.78082191780822,207.02007217200727,0.5671782799233076,1.0872194672811286,357.4307606318814,7
10,17,SHORT,960,2023,365,48.21917808219178,-529.6123029928349,-1.4509926109392737,0.6757815970226866,550.5744402773529,10
10,17,SHORT,960,2024,365,45.20547945205479,4.247869283362718,0.011637998036610185,1.0023004500665507,228.95894103117578,8
11,18,LONG,60,2022,365,36.43835616438356,-217.55663627493075,-0.5960455788354267,0.6301369134616478,220.27518358323493,11
11,18,LONG,60,2023,365,27.945205479452056,-260.47239130561366,-0.7136229898783936,0.31057662194562907,262.18570288919403,22
11,18,LONG,60,2024,366,36.33879781420765,-231.84323614683555,-0.6334514648820644,0.49560368951644124,234.27444418891358,9
11,18,LONG,120,2022,365,40.273972602739725,-244.6406256058049,-0.6702482893309724,0.7175986230345043,250.61203917421543,11
11,18,LONG,120,2023,365,33.15068493150685,-188.9282353431082,-0.5176116036797486,0.556233424802265,189.7681125240536,14
11,18,LONG,120,2024,366,37.704918032786885,-229.92660768633198,-0.6282147750992677,0.6278549633733848,229.92660768633192,9
11,18,LONG,240,2022,365,41.917808219178085,-247.25016777257753,-0.67739771992487,0.806687037139244,309.6145677510489,8
11,18,LONG,240,2023,365,36.43835616438356,-265.9736718805353,-0.7286949914535213,0.6348862174907639,310.6567555743066,10
11,18,LONG,240,2024,366,40.98360655737705,-420.0152308745045,-1.1475825980177718,0.6503711857408783,450.0075428362825,9
11,18,LONG,360,2022,365,43.28767123287671,-209.6342818298653,-0.5743404981640146,0.868214854002745,379.19540138270236,9
11,18,LONG,360,2023,365,37.26027397260274,-296.68176242077544,-0.8128267463582889,0.6934371809634896,306.0633649503719,8
11,18,LONG,360,2024,366,42.62295081967213,-451.7813189817245,-1.234375188474657,0.6792149262847881,485.6861184027599,9
11,18,LONG,720,2022,365,43.013698630136986,-361.063120120621,-0.9892140277277288,0.8487379628170987,391.7386772334651,9
11,18,LONG,720,2023,365,41.0958904109589,-69.13179222499477,-0.18940217047943772,0.9432178786984269,231.68832006712734,10
11,18,LONG,720,2024,366,45.3551912568306,-203.3862053861319,-0.5557000147162074,0.8829254933326002,322.68388962428145,9
11,18,LONG,960,2022,365,44.38356164383562,-660.3021406962612,-1.8090469608116744,0.7705422562168763,708.920894850558,7
11,18,LONG,960,2023,365,40.273972602739725,57.05073896129544,0.15630339441450805,1.0415554238681402,252.0125943395534,10
11,18,LONG,960,2024,365,46.57534246575342,-275.9638263332296,-0.7560652776252865,0.8620050647392296,519.8039984644855,9
11,18,SHORT,60,2022,365,35.06849315068493,-320.0741807561145,-0.8769155637153823,0.5011479114452241,320.0741807561143,11
11,18,SHORT,60,2023,365,25.205479452054796,-284.4787317985854,-0.779393785749549,0.28935011905828606,284.47873179858584,19
11,18,SHORT,60,2024,366,28.688524590163933,-311.7978960977086,-0.8519068199390945,0.4098425307818564,331.2815575553538,13
11,18,SHORT,120,2022,365,36.986301369863014,-270.80385991791974,-0.7419283833367664,0.6988969502039227,276.479465323677,9
11,18,SHORT,120,2023,365,29.041095890410958,-353.7023360879503,-0.9690474961313706,0.3131619787034865,356.57419979119555,12
11,18,SHORT,120,2024,366,36.33879781420765,-307.41996469000213,-0.8399452587158528,0.5317848098737661,342.8364650981197,10
11,18,SHORT,240,2022,365,45.75342465753425,-240.634805134589,-0.6592734387249013,0.8097142147233245,260.44170939140923,6
11,18,SHORT,240,2023,365,41.369863013698634,-265.47203247014176,-0.727320636904498,0.629921267667303,268.65169161076716,8
11,18,SHORT,240,2024,366,47.540983606557376,-88.0705589254883,-0.24062994241936694,0.913682571022821,173.6203227069172,7
11,18,SHORT,360,2022,365,47.94520547945205,-238.99341931306924,-0.6547764912686829,0.8497462050177357,298.99156621602026,6
11,18,SHORT,360,2023,365,44.38356164383562,-220.21865115797704,-0.6033387702958275,0.7567128438981886,235.87561343315255,8
11,18,SHORT,360,2024,366,49.72677595628415,-42.498400855055166,-0.11611584933075182,0.9641907282002402,191.5056787861131,6
11,18,SHORT,720,2022,365,49.589041095890416,27.126074253904008,0.07431801165453153,1.0124864191810987,356.6879572762341,9
11,18,SHORT,720,2023,365,46.02739726027397,-413.1253295714236,-1.1318502180039003,0.6982540410258029,445.0116393257617,14
11,18,SHORT,720,2024,366,45.62841530054645,-222.27766821221093,-0.6073160333666965,0.8725985458451969,341.90331924383673,6
11,18,SHORT,960,2022,365,50.68493150684932,392.91899806864586,1.0764904056675229,1.1672884713885283,318.5952580537784,7
11,18,SHORT,960,2023,365,47.94520547945205,-511.52819124040786,-1.4014470992887886,0.683657784111239,556.1913208501577,7
11,18,SHORT,960,2024,365,46.02739726027397,-97.45024865473138,-0.2669869826157024,0.9492141892530802,264.3470812322401,9
12,19,LONG,60,2022,365,38.63013698630137,-300.52999543983856,-0.8233698505201056,0.604139129317986,303.55087477268626,11
12,19,LONG,60,2023,365,30.958904109589042,-201.55782236029722,-0.5522132119460198,0.4833910735436454,201.55782236029708,17
12,19,LONG,60,2024,366,35.51912568306011,-271.6756240348652,-0.7422831257783202,0.5017480101900649,271.6756240348654,8
12,19,LONG,120,2022,365,38.35616438356164,-363.1833614697929,-0.9950229081364189,0.6726820913527981,400.33076948594044,17
12,19,LONG,120,2023,365,34.24657534246575,-252.03710841870247,-0.6905126258046643,0.5044035058000199,254.78948247685636,14
12,19,LONG,120,2024,366,37.15846994535519,-400.5375303174359,-1.0943648369328849,0.5185845884695143,418.0081352505299,11
12,19,LONG,240,2022,365,44.109589041095894,-258.7545724961071,-0.7089166369756358,0.8199009479836575,330.39794909523704,8
12,19,LONG,240,2023,365,38.35616438356164,-311.97983279524414,-0.8547392679321757,0.6482054527040895,361.98847945544657,10
12,19,LONG,240,2024,366,39.61748633879781,-508.81763874648607,-1.3902121277226396,0.6195910866318043,528.694255014321,9
12,19,LONG,360,2022,365,41.0958904109589,-444.44023440114574,-1.2176444778113582,0.7473839791513431,525.2870523738964,15
12,19,LONG,360,2023,365,41.369863013698634,-229.69106770744378,-0.6292905964587501,0.7722838260358319,320.58055456431936,10
12,19,LONG,360,2024,366,39.61748633879781,-432.5828679472021,-1.1819204042273281,0.7013099166182224,468.91346223034924,9
12,19,LONG,720,2022,365,43.013698630136986,-471.97621070066333,-1.2930855087689406,0.8164383454942329,519.0977588603816,7
12,19,LONG,720,2023,365,41.64383561643836,-54.129656514184,-0.14830042880598357,0.955946780576707,253.73537276156875,10
12,19,LONG,720,2024,365,44.109589041095894,-320.39934706811937,-0.8778064303236147,0.8251939224732681,466.2527007609614,7
12,19,LONG,960,2022,365,42.73972602739726,-762.3300855792378,-2.0885755769294185,0.7411050900227644,793.5496631196787,9
12,19,LONG,960,2023,365,41.64383561643836,74.16760649699711,0.2031989219095811,1.0554019298006208,251.793026725653,10
12,19,LONG,960,2024,365,47.12328767123288,-214.0422889842663,-0.5864172300938802,0.8898556589105765,517.2460730113277,9
12,19,SHORT,60,2022,365,39.726027397260275,-224.21150250013625,-0.6142780890414692,0.6887669264941335,229.00308056090094,7
12,19,SHORT,60,2023,365,29.315068493150687,-342.3219014128985,-0.937868223049037,0.2642618505863117,347.3253474615169,12
12,19,SHORT,60,2024,366,36.6120218579235,-269.22631900892384,-0.7355910355435078,0.4986217851396507,293.68379157899983,11
12,19,SHORT,120,2022,365,45.75342465753425,-144.13940612143907,-0.3949024825244906,0.8521797444038829,158.71073554754577,6
12,19,SHORT,120,2023,365,34.24657534246575,-289.233698274265,-0.7924210911623699,0.44598733419659703,289.91153479978544,9
12,19,SHORT,120,2024,366,43.44262295081967,-130.60489140414472,-0.35684396558509485,0.8074423213304618,157.61685442557513,8
