hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a1140_trades,a1140_wr,a1140_net,a1140_exp,a1140_pf,a1140_dd,a1140_evaluable,a1140_supportive,a1155_trades,a1155_wr,a1155_net,a1155_exp,a1155_pf,a1155_dd,a1155_evaluable,a1155_supportive,a1170_trades,a1170_wr,a1170_net,a1170_exp,a1170_pf,a1170_dd,a1170_evaluable,a1170_supportive,a1185_trades,a1185_wr,a1185_net,a1185_exp,a1185_pf,a1185_dd,a1185_evaluable,a1185_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate
2,30,330,DRIVE_DOWN__RANGE_MID,460,234,226,0.508695652173913,319.2386049704402,345.0,-25.761395029559793,-0.056003032672956074,-5.600303267295607,0.9800985247639583,197.4459973907466,9,13,4,0,125,0.456,-58.33434083575854,-0.4666747266860683,0.8565127706692192,88.14088077047751,True,False,116,0.5172413793103449,64.00861286691244,0.551798386783728,1.1881294482857934,71.63343650598405,True,False,118,0.5169491525423728,-7.40932278010936,-0.06279087101787593,0.9735050609503172,66.43314567343873,True,False,101,0.5544554455445545,-24.02634428060434,-0.23788459683766675,0.9103533653787739,76.95048345122504,True,False,151,0.5231788079470199,57.47358247259288,0.380619751474125,1.099022015454254,164,0.5121951219512195,21.733167765724378,0.13251931564466085,1.0658168811636899,145,0.4896551724137931,-104.96814526787699,-0.7239182432267379,0.7265227814253047,0,-0.7239182432267379,False,False,False,False
2,30,330,DRIVE_DOWN__RANGE_HIGH,543,291,252,0.5359116022099447,531.0886052984347,407.25,123.83860529843474,0.22806372983137155,22.806372983137155,1.0672041781618915,460.0494691458317,11,15,4,1,120,0.5833333333333334,78.94063880862365,0.6578386567385304,1.2094776725840055,88.55955131744976,True,True,142,0.5,-103.40019342880538,-0.7281703762591928,0.8133721839286171,195.78800621440882,True,False,142,0.49295774647887325,65.80084192142533,0.4633862107142629,1.1449081402954067,86.13974224213001,True,False,139,0.5755395683453237,82.4973179971911,0.5935058848718785,1.180225415256352,155.51341610089597,True,False,166,0.5120481927710844,-271.8221475116864,-1.6374828163354602,0.7068096156865808,180,0.5833333333333334,186.5131106690692,1.0361839481614956,1.4575356753390656,197,0.5126903553299492,209.14764214105188,1.0616631580764055,1.4117432521547133,1,-1.6374828163354602,False,False,False,False
2,30,330,DRIVE_DOWN__EXT_LOW,531,279,252,0.5254237288135594,554.1172861373055,398.25,155.86728613730554,0.29353537878965263,29.353537878965263,1.1167006813014977,208.74803424384413,11,9,4,1,129,0.5116279069767442,-20.89966812751905,-0.1620129312210779,0.9319513195640352,89.35286304620531,True,False,139,0.5467625899280576,138.60461089959054,0.9971554740977737,1.4130828397954203,64.21716399033147,True,True,143,0.4965034965034965,72.0819648188246,0.5040696840477245,1.2330846784430316,38.69515331133918,True,False,120,0.55,-33.919621453590636,-0.2826635121132553,0.9115982125541855,174.19098194847487,True,False,166,0.5,-187.47162406084908,-1.1293471328966813,0.7186836887193058,190,0.5368421052631579,179.43184091406846,0.9443781100740445,1.5069320539558009,175,0.5371428571428571,163.90706928408605,0.9366118244804917,1.5199258428165656,0,-1.1293471328966813,False,False,False,False
2,30,330,DRIVE_DOWN__EXT_MID,470,226,244,0.4808510638297872,284.8012255116468,352.5,-67.69877448835317,-0.14403994571990036,-14.403994571990037,0.9512071439501134,210.93081755588645,9,7,4,1,119,0.46218487394957986,-98.43578557097669,-0.8271914753863587,0.7442851097268233,124.5709024254554,True,False,116,0.47413793103448276,-13.855980123881073,-0.11944810451621615,0.9580503467297431,109.6819100007148,True,False,112,0.44642857142857145,-54.92168815260269,-0.4903722156482383,0.8433684252039082,100.28353436908236,True,False,123,0.5365853658536586,99.51467935910722,0.8090624338138799,1.3094488507513404,49.780356385364954,True,True,160,0.4875,30.891871878396948,0.19307419923998093,1.0475544445467422,145,0.46206896551724136,-61.053066691628814,-0.4210556323560608,0.8171890552605338,165,0.4909090909090909,-37.5375796751213,-0.22750048287952304,0.9070608453680556,0,-0.4210556323560608,False,False,False,False
2,30,330,DRIVE_DOWN__EXT_HIGH,474,234,240,0.4936708860759494,221.60838278646963,355.5,-133.8916172135303,-0.2824717662732707,-28.247176627327068,0.9107116644918087,260.2345587190123,9,9,4,0,114,0.5087719298245614,0.39334890812376777,0.003450429018629542,1.0010320955555783,122.1403573085926,True,False,132,0.48484848484848486,-149.03678623376442,-1.129066562377003,0.6653903748111705,182.6352374135469,True,False,123,0.4878048780487805,6.849163135592022,0.05568425313489449,1.0193364709383017,106.44825811678005,True,False,105,0.49523809523809526,7.902656976518399,0.0752633997763657,1.0247879209379236,98.53788177318027,True,False,160,0.55,-109.30581490406632,-0.6831613431504145,0.8432308376830217,157,0.49044585987261147,1.5706336946233392,0.010004036271486237,1.0045911270255148,157,0.4394904458598726,-26.156436004087304,-0.16660150321074715,0.9431628403106056,1,-0.6831613431504145,False,False,False,False
2,30,330,DRIVE_DOWN__STR_B0_20,289,133,156,0.4602076124567474,54.50875755832845,216.75,-162.24124244167157,-0.5613883821511128,-56.13883821511128,0.8036103901672166,179.11594138500345,12,6,4,1,63,0.38095238095238093,-171.4779257864142,-2.7218718378795907,0.263331571853195,177.33086648655924,True,False,76,0.5526315789473685,45.520653460413655,0.5989559665843902,1.3221789220109006,36.374170341097006,True,True,80,0.4625,38.77163754308007,0.48464546928850083,1.2060910382909693,48.341293037227906,True,False,70,0.42857142857142855,-75.05560765875103,-1.072222966553586,0.7156184154529329,86.19617891511047,True,False,98,0.5,-88.27663480511055,-0.9007819878072505,0.7884776649530593,96,0.4166666666666667,8.212826246459883,0.08555027340062378,1.043178245384935,95,0.4631578947368421,-82.1774338830209,-0.8650256198212726,0.6240261905743122,0,-0.9007819878072505,False,False,False,False
2,30,330,DRIVE_DOWN__STR_B20_40,274,137,137,0.5,164.2329692896548,205.5,-41.26703071034521,-0.15060960113264676,-15.060960113264677,0.9458382476962568,147.12987097122797,8,8,4,0,76,0.4868421052631579,-9.205954068591678,-0.12113097458673261,0.9534623906880672,59.58818855418528,True,False,75,0.48,9.617387337511266,0.12823183116681688,1.0399753965944414,67.68505022419974,True,False,65,0.5076923076923077,-42.647535279467036,-0.6561159273764159,0.7215280559634222,59.553726337209746,True,False,58,0.5344827586206896,0.9690713002022147,0.016708125865555427,1.0056879254452191,60.73386029123377,True,False,93,0.5053763440860215,-107.53968108995548,-1.1563406568812418,0.7222487534229355,95,0.49473684210526314,67.57769919910601,0.7113442020958527,1.4115792613771414,86,0.5,-1.3050488194958059,-0.015174986273207045,0.9938017434826071,0,-1.1563406568812418,False,False,False,False
2,30,330,DRIVE_DOWN__STR_B40_60,306,146,160,0.477124183006536,345.1709538572751,229.5,115.6709538572751,0.37800965312835,37.800965312835,1.1557947702817672,130.83549049943144,9,6,4,1,76,0.5,-19.303059024703483,-0.2539876187460985,0.9032308357848156,79.79439265622067,True,False,75,0.44,21.229110002032595,0.28305480002710126,1.1293032548241102,52.17587001452416,True,False,82,0.45121951219512196,71.35150913347627,0.870140355286296,1.3826230026764381,49.16168492029433,True,False,73,0.5205479452054794,42.393393746469684,0.5807314211845163,1.2204301529400607,87.06850776186195,True,True,97,0.5567010309278351,152.937753628681,1.576677872460629,1.57189678279642,104,0.4519230769230769,-22.536465942955783,-0.21669678791303637,0.8977562339657058,105,0.42857142857142855,-14.730333828450139,-0.14028889360428703,0.9421469347217883,1,-0.21669678791303637,False,False,False,False
2,30,330,DRIVE_DOWN__STR_B60_80,260,135,125,0.5192307692307693,236.92656118414072,195.0,41.92656118414071,0.16125600455438735,16.125600455438736,1.0563898293508203,104.44940708102033,10,8,4,2,68,0.45588235294117646,-0.004567125220113155,-6.716360617813463e-05,0.9999780164537514,47.244263464297326,True,False,70,0.5857142857142857,11.875914465157736,0.1696559209308248,1.060274389489088,72.2105767082148,True,True,63,0.49206349206349204,-0.8789061802744302,-0.013950891750387781,0.9952543078566093,70.70313225772827,True,False,59,0.5423728813559322,30.934120024477537,0.5243071190589413,1.201486951649859,50.406773163049394,True,True,87,0.5402298850574713,-11.53418482870422,-0.13257683711154275,0.9700292405792322,91,0.4945054945054945,-17.040236636670926,-0.18725534765572446,0.9184842744874215,82,0.524390243902439,70.50098264951589,0.8597680810916573,1.4711921777191292,0,-0.18725534765572446,False,False,False,False
2,30,330,DRIVE_DOWN__STR_B80_100,346,188,158,0.5433526011560693,259.687652546023,259.5,0.1876525460229459,0.0005423483989102483,0.05423483989102482,1.0001633722095022,410.15764741746324,8,19,4,2,79,0.620253164556962,81.0494012145576,1.0259417875260457,1.3443507459546247,93.73608459716723,True,True,91,0.4725274725274725,-112.53122072317024,-1.2366068211337389,0.6943398641514695,182.26338713522682,True,False,88,0.48863636363636365,-42.587265415000935,-0.4839461978977379,0.8585828871335471,117.3593376926192,True,False,88,0.6022727272727273,74.25673746963656,0.8438265621549609,1.3043975824399385,44.16001499148725,True,True,111,0.46846846846846846,-211.47281999142922,-1.9051605404633263,0.6199748162207157,106,0.6320754716981132,83.73558505112375,0.7899583495389033,1.3401580491254332,129,0.5348837209302325,127.92488748632846,0.9916657944676625,1.3697438053519417,1,-1.9051605404633263,False,False,False,False
2,30,360,ALL,3120,1505,1615,0.4823717948717949,2011.7469592505659,2340.0,-328.25304074943386,-0.10520930793251085,-10.520930793251084,0.9647929358467857,870.1850563829242,19,25,4,0,779,0.4672657252888318,-77.24326402869518,-0.09915694997265107,0.967658974948841,223.82722275748873,True,False,780,0.4948717948717949,-1.4530769318512284,-0.0018629191433990108,0.999362996515978,203.06701458695096,True,False,780,0.4858974358974359,-119.39573006192077,-0.15307144879733434,0.9485474747792818,207.18102066421991,True,False,781,0.4814340588988476,-130.1609697269668,-0.1666593722496374,0.9442203479768833,239.79350991268942,True,False,1040,0.5038461538461538,-625.8469479239534,-0.6017759114653398,0.8500631742712874,1038,0.476878612716763,239.95057339681946,0.2311662556809436,1.1050249368395992,1042,0.46641074856046066,57.64333377770021,0.05531989805921325,1.0201217512663783,0,-0.6017759114653398,False,False,False,False
2,30,360,DRIVE_UP,1645,773,872,0.46990881458966566,960.4351038190631,1233.75,-273.3148961809368,-0.16614887305832024,-16.614887305832024,0.944799160932378,519.7705145639814,15,17,4,0,417,0.4676258992805755,19.087879840030613,0.04577429218232761,1.0152320115141464,157.23607060119713,True,False,393,0.48091603053435117,7.593417426167456,0.019321672840120752,1.0065757864683011,176.1300585980557,True,False,402,0.48258706467661694,-133.34104650211864,-0.3316941455276583,0.8960986495002938,202.3299393864755,True,False,433,0.4503464203233256,-166.65514694501624,-0.38488486592382504,0.8677384300369564,230.65965807280872,True,False,554,0.5054151624548736,-350.41195274433903,-0.6325125500800344,0.833956378681094,546,0.44871794871794873,80.635673323711,0.14768438337676007,1.0651443319609466,545,0.45504587155963305,-3.5386167603087983,-0.006492874789557428,0.9977926694242797,0,-0.6325125500800344,False,False,False,False
2,30,360,DRIVE_DOWN,1475,732,743,0.49627118644067797,1051.3118554315029,1106.25,-54.93814456849714,-0.037246199707455685,-3.7246199707455685,0.9874347192292939,388.19348076932584,13,15,4,0,362,0.46685082872928174,-96.33114386872573,-0.266108132234049,0.9151459092303729,212.42316601368915,True,False,387,0.5090439276485789,-9.046494358018776,-0.02337595441348521,0.9919683720821185,143.2096965161253,True,False,378,0.4894179894179894,13.945316440197978,0.036892371534915286,1.0134456743984535,108.38477439162894,True,False,348,0.5201149425287356,36.494177218049444,0.10486832533922254,1.0339973224671744,194.1970400873013,True,False,486,0.5020576131687243,-275.43499517961425,-0.5667386732090828,0.8665340680810532,492,0.508130081300813,159.3149000731084,0.32381077250631785,1.1521776671996369,497,0.4788732394366197,61.18195053800885,0.12310251617305604,1.0484952513518428,0,-0.5667386732090828,False,False,False,False
2,30,360,STR_B0_20,618,302,316,0.4886731391585761,418.9950735838214,463.5,-44.50492641617863,-0.07201444403912399,-7.201444403912399,0.9740832463860696,196.72168274796562,12,7,4,1,154,0.474025974025974,-148.0569419811978,-0.9614087141636222,0.6996393843015066,198.5392430374972,True,False,154,0.525974025974026,164.75698168905615,1.0698505304484165,1.5257853206372092,59.620925712003356,True,True,153,0.5163398692810458,78.08946780690763,0.5103886784765205,1.222743049884127,68.7838261132892,True,False,157,0.4394904458598726,-139.2944339309446,-0.8872256938276726,0.7514199552203706,166.95506513763215,True,False,214,0.5607476635514018,-49.81150622054912,-0.23276404775957532,0.9358085642607237,208,0.4375,-80.05251625512139,-0.3848678666111605,0.8357415769543007,196,0.4642857142857143,85.35909605949189,0.43550559214026474,1.1880631407970765,1,-0.3848678666111605,False,False,False,False
2,30,360,STR_B20_40,611,284,327,0.46481178396072015,200.38581092419076,458.25,-257.8641890758091,-0.4220363159996876,-42.20363159996876,0.8513302340019546,343.7296438546117,11,12,4,0,155,0.4129032258064516,-42.38877730106328,-0.273475982587505,0.8960815971159902,99.43573131820767,True,False,156,0.4358974358974359,-140.53046415671875,-0.9008363086969151,0.7240877614962923,140.53046415671872,True,False,142,0.5140845070422535,-47.802084058081164,-0.33663439477521945,0.8745960502691327,140.62468009195098,True,False,158,0.5,-27.142863559945972,-0.17179027569586058,0.9377538276813471,72.8550099972389,True,False,218,0.42201834862385323,-316.29421192143076,-1.4508908803735356,0.6312301739734855,201,0.5124378109452736,127.01956108298214,0.6319381148407072,1.3452335087779295,192,0.4635416666666667,-68.58953823736059,-0.3572371783195864,0.8652072421794842,0,-1.4508908803735356,False,False,False,False
2,30,360,STR_B40_60,638,298,340,0.4670846394984326,538.154900810193,478.5,59.6549008101931,0.09350297932632147,9.350297932632147,1.0345968815960556,228.51899629158015,11,8,4,0,154,0.42207792207792205,30.78187217730011,0.19988228686558512,1.065469818555279,130.93503104969776,True,False,153,0.49019607843137253,9.876495997096612,0.0645522614189321,1.0266181057229624,70.30437747381949,True,False,175,0.4514285714285714,-11.810534136243062,-0.0674887664928175,0.975516378553581,104.50548108998576,True,False,156,0.5064102564102564,30.80706677203935,0.1974811972566625,1.0768855756760949,98.6405475663456,True,False,206,0.5194174757281553,138.74042560893685,0.6734972116938682,1.2156081631455986,210,0.45714285714285713,78.12387490607915,0.37201845193371025,1.1778051407488692,222,0.42792792792792794,-157.20939970482294,-0.708150449120824,0.7549049655014807,0,-0.708150449120824,False,False,False,False
2,30,360,STR_B60_80,576,277,299,0.4809027777777778,222.47682947836725,432.0,-209.52317052163275,-0.36375550437783466,-36.37555043778347,0.8854774450848987,236.6829880245824,8,10,4,0,140,0.4642857142857143,-45.95886403844658,-0.3282776002746184,0.8938016055714872,112.64779044988109,True,False,150,0.5466666666666666,6.097671070254258,0.04065114046836172,1.012581425693591,97.30458653621348,True,False,146,0.4452054794520548,-98.35546563925928,-0.6736675728716389,0.8019724082458168,138.20072748684836,True,False,140,0.4642857142857143,-71.30651191418112,-0.5093322279584366,0.8283590257501545,174.7991259925022,True,False,189,0.5185185185185185,-62.48184050940233,-0.3305917487269965,0.9237133972250939,201,0.47761194029850745,-47.155771427397994,-0.23460582799700494,0.9008860746832285,186,0.44623655913978494,-99.8855585848324,-0.5370191321765183,0.8132009786639333,0,-0.5370191321765183,False,False,False,False
2,30,360,STR_B80_100,677,344,333,0.5081240768094535,631.7343444539938,507.75,123.98434445399369,0.18313787954799657,18.313787954799658,1.053488211227213,437.78587521508877,12,14,4,1,176,0.5511363636363636,128.3794471147124,0.7294286767881387,1.2195907039367124,81.23467683201005,True,True,167,0.47904191616766467,-41.65376153153946,-0.24942372174574526,0.9308912462999882,196.47276336590636,True,False,164,0.5060975609756098,-39.5171140352448,-0.2409580124100293,0.935183459718033,133.68228732517707,True,False,170,0.49411764705882355,76.77577290606553,0.4516221935650913,1.1473791776945625,93.05085532240842,True,False,213,0.5023474178403756,-335.999814881508,-1.5774639196314928,0.6882717984473006,218,0.5,162.01542509027743,0.7431900233498965,1.3150410891030428,246,0.5203252032520326,297.9687342452241,1.2112550172570085,1.4105122824501528,0,-1.5774639196314928,False,False,False,False
2,30,360,EFF_LOW,1018,507,511,0.49803536345776034,776.8189580938952,763.5,13.31895809389519,0.013083455887912761,1.308345588791276,1.0044638990942494,348.66231964855285,12,14,4,1,254,0.46062992125984253,-150.02263587130702,-0.5906402987059332,0.809665013045938,170.32279932654546,True,False,254,0.49606299212598426,112.86883244428034,0.4443654820640958,1.164330675325928,116.25439505520504,True,False,249,0.5542168674698795,140.60994638944518,0.5646985798772899,1.22569537056113,108.0164753245416,True,True,261,0.4827586206896552,-90.1371848685232,-0.345353198729974,0.8982253397842792,145.02924884132275,True,False,338,0.5266272189349113,-174.55799223123483,-0.5164437639977362,0.8736707830406442,348,0.4942528735632184,128.31304115888412,0.3687156355140348,1.1695937886781353,332,0.47289156626506024,59.56390916624592,0.17940936495857204,1.07046114822978,0,-0.5164437639977362,False,False,False,False
2,30,360,EFF_MID,1045,497,548,0.4755980861244019,684.7786994061273,783.75,-98.97130059387275,-0.0947093785587299,-9.470937855872991,0.9684927550377096,361.90922519992466,10,9,4,0,261,0.46360153256704983,36.72678982115827,0.14071566981286693,1.0447954993563728,115.91972520318748,True,False,263,0.5285171102661597,45.88412520161042,0.17446435437874686,1.0637472695237422,136.044348693111,True,False,264,0.42803030303030304,-101.40606775637366,-0.3841138930165669,0.8797336468335153,174.16989778292196,True,False,257,0.48249027237354086,-80.17614786026765,-0.3119694469271115,0.8942805459451723,128.42517203281784,True,False,357,0.484593837535014,-137.0626151524075,-0.3839288939843347,0.903688428659046,341,0.501466275659824,235.9383288317788,0.6919012575711988,1.3512983430526355,347,0.4409221902017291,-197.84701427324404,-0.5701643062629511,0.8109420379162697,0,-0.5701643062629511,False,False,False,False
2,30,360,EFF_HIGH,1057,501,556,0.4739829706717124,550.1493017505437,792.75,-242.60069824945646,-0.22951816296069674,-22.951816296069673,0.9241534066939243,520.8252232287576,20,17,4,0,264,0.4772727272727273,36.052582021453595,0.13656281068732423,1.0462023736115469,102.44718019001236,True,False,263,0.4600760456273764,-160.20603457774192,-0.6091484204476879,0.8168009218182642,187.63212143898653,True,False,267,0.4794007490636704,-158.59960869499218,-0.5940060250748771,0.8143548915938318,186.4751417782758,True,False,263,0.4790874524714829,40.152363001824085,0.1526705817559851,1.0582387287622155,149.86707523765466,True,False,345,0.5014492753623189,-314.226340540311,-0.9108009870733652,0.7705009447954595,349,0.4355300859598854,-124.30079659384359,-0.35616274095657185,0.8548722702861512,363,0.48484848484848486,195.92643888469823,0.5397422558807113,1.2013850179731005,0,-0.9108009870733652,False,False,False,False
2,30,360,RV_LOW,996,430,566,0.43172690763052207,64.47828537643255,747.0,-682.5217146235675,-0.6852627656863127,-68.52627656863127,0.7498788243017818,682.5217146235664,15,16,4,0,242,0.38016528925619836,-134.07443809407025,-0.5540266036945052,0.8034560585126793,213.90230386102314,True,False,240,0.42083333333333334,-228.31649990797789,-0.9513187496165745,0.6632785639619374,232.2225911999538,True,False,260,0.47307692307692306,-162.09290862036863,-0.6234342639244947,0.7538855078648222,170.15863592528638,True,False,254,0.44881889763779526,-158.03786800115074,-0.6221963307131919,0.7773922813882168,158.03786800115074,True,False,368,0.46195652173913043,-387.18139532155976,-1.0521233568520645,0.6977792448290865,332,0.4126506024096386,-210.2661040772103,-0.633331638786778,0.7180163847120646,296,0.4155405405405405,-85.07421522479743,-0.28741288927296427,0.8788073919032353,0,-1.0521233568520645,False,False,False,False
2,30,360,RV_MID,1034,515,519,0.49806576402321084,895.8032659478716,775.5,120.30326594787174,0.11634745256080439,11.63474525608044,1.0431725095118773,256.76134848714554,14,16,4,2,269,0.5278810408921933,176.55157012856262,0.6563255395113852,1.2731929299017408,68.10203003507081,True,True,276,0.532608695652174,191.76729400795386,0.6948090362607025,1.2605430808075002,64.27993106725259,True,True,245,0.45714285714285713,-185.47386264629245,-0.7570361740664998,0.7592465565062178,228.34094147758813,True,False,244,0.4672131147540984,-62.541735542352136,-0.25631858828832843,0.9013382250894646,120.19848397953675,True,False,325,0.5507692307692308,130.14887364443464,0.4004580727521066,1.1264840194461394,349,0.4785100286532951,70.68241161615776,0.20252840004629732,1.094376592659764,360,0.46944444444444444,-80.52801931272056,-0.2236889425353349,0.9201630621212329,1,-0.2236889425353349,False,False,False,False
2,30,360,RV_HIGH,1090,560,530,0.5137614678899083,1051.4654079262618,817.5,233.96540792626172,0.2146471632351025,21.46471632351025,1.061437848346896,461.4194330371662,18,15,4,1,268,0.48507462686567165,-119.7203960631876,-0.4467178957581627,0.8870547704036345,207.829021399075,True,False,264,0.5227272727272727,35.096128968172835,0.13293988245520014,1.0404787328999565,137.08516826800422,True,False,275,0.5236363636363637,228.17104120474036,0.8297128771081468,1.2559389175720899,137.77739298777053,True,False,283,0.5229681978798587,90.41863381653603,0.31950047284995065,1.0913646626211784,121.15394274477408,True,True,347,0.5043227665706052,-368.81442624682825,-1.0628657816911478,0.802135527015644,357,0.5350140056022409,379.5342658578719,1.063121192879193,1.4803665232167824,386,0.5025906735751295,223.24556831521804,0.5783563945990104,1.193437600890329,0,-1.0628657816911478,False,False,False,False
2,30,360,RANGE_LOW,1029,458,571,0.44509232264334303,427.0620762802648,771.75,-344.6879237197352,-0.33497368680246375,-33.497368680246375,0.8673146306527296,447.0295300286246,14,12,4,0,255,0.40784313725490196,-103.76954610237877,-0.4069393964799167,0.837955853214735,162.68692192123166,True,False,258,0.46511627906976744,-16.37611817847028,-0.06347332627314062,0.9730102207784258,139.4532938054328,True,False,256,0.46484375,-130.97944119064184,-0.5116384421509447,0.8073854070540362,171.8060465290572,True,False,260,0.4423076923076923,-93.56281824824438,-0.3598569932624784,0.8604883609904067,130.32776714005743,True,False,386,0.4689119170984456,-209.41892543470559,-0.542536076255714,0.8257085426934535,325,0.4307692307692308,-93.74508758842413,-0.28844642334899734,0.8556092349959639,318,0.4308176100628931,-41.52391069660544,-0.13057833552391648,0.9444119756803399,0,-0.542536076255714,False,False,False,False
2,30,360,RANGE_MID,1004,480,524,0.47808764940239046,441.8795867895566,753.0,-311.1204132104435,-0.30988088965183613,-30.988088965183614,0.8950500391750356,529.6879857427656,14,17,4,0,258,0.4728682170542636,-46.52674858431391,-0.18033623482292213,0.9440834449843921,189.7901665691438,True,False,247,0.48582995951417,-87.50478501664821,-0.35427038468278627,0.8784619699362755,163.7203867456612,True,False,245,0.45714285714285713,-47.5337110508891,-0.19401514714648613,0.9272967515261319,188.85359812752375,True,False,254,0.49606299212598426,-129.5551685585922,-0.5100597187346149,0.8292195408897919,184.5096145895557,True,False,318,0.5314465408805031,-2.130458735559955,-0.006699555772201117,0.9981978242010453,349,0.46131805157593125,-92.18060251257775,-0.26412780089563825,0.8909155517787963,337,0.44510385756676557,-216.80935196230573,-0.6433511927664858,0.7686789997287349,0,-0.6433511927664858,False,False,False,False
2,30,360,RANGE_HIGH,1087,567,520,0.5216191352345906,1142.8052961807448,815.25,327.5552961807448,0.3013388189335279,30.133881893352786,1.0870867927765213,516.8706770419006,17,16,4,1,266,0.518796992481203,73.05303065799757,0.2746354536014946,1.0797569316034397,109.3847632759358,True,False,275,0.5309090909090909,102.4278262632672,0.3724648227755171,1.1073237433231724,124.70277537629418,True,True,279,0.5304659498207885,59.11742217961026,0.21189040207745613,1.0599148624998096,180.86314277883363,True,False,267,0.5056179775280899,92.95701707986973,0.348153622021984,1.1028020589878773,212.28903318753976,True,False,336,0.5178571428571429,-414.29756375368777,-1.233028463552642,0.7685963327417749,364,0.532967032967033,425.87626349782136,1.1699897348841246,1.5387999365165537,387,0.5142118863049095,315.97659643661126,0.8164769933762565,1.2676707358086223,0,-1.233028463552642,False,False,False,False
2,30,360,EXT_LOW,1018,506,512,0.49705304518664045,816.4444280551763,763.5,52.94442805517639,0.052008279032589776,5.200827903258977,1.0177435352225257,459.6996211760982,14,12,4,0,257,0.4708171206225681,-79.42927536659064,-0.30906332827467176,0.8962366191356875,138.67195367529092,True,False,251,0.5099601593625498,238.37582473589057,0.9497044810194843,1.3828987460858866,126.72683006194619,True,False,255,0.5176470588235295,45.143924620637385,0.17703499851230348,1.0647579804760643,171.96860182824886,True,False,255,0.49019607843137253,-151.14604593476102,-0.5927295919010236,0.831819538915121,237.10842957285507,True,False,350,0.49714285714285716,-370.80081743376917,-1.0594309069536263,0.7512540703605438,342,0.49122807017543857,145.44089216658804,0.42526576656897086,1.1962962096946468,326,0.5030674846625767,278.3043533223575,0.8536943353446549,1.369955269375169,0,-1.0594309069536263,False,False,False,False
2,30,360,EXT_MID,1027,497,530,0.48393378773125606,786.8183583637933,770.25,16.56835836379321,0.016132773479837593,1.6132773479837592,1.005466077529537,281.94297667783275,15,10,4,1,252,0.4523809523809524,12.59072636670949,0.0499631998678948,1.0160130826510296,112.0922141824734,True,False,261,0.5325670498084292,51.70544865495372,0.1981051672603591,1.0710892363974385,80.10085820278385,True,True,253,0.49407114624505927,-6.7182316655243355,-0.0265542753578037,0.9913520368099267,105.71131924677704,True,False,261,0.4559386973180077,-41.00958499234561,-0.15712484671396784,0.9446308547104542,140.57379464745875,True,False,347,0.5072046109510087,101.784863440402,0.29332813671585595,1.0781630128010178,341,0.47214076246334313,15.111830643040932,0.04431621889454819,1.0190129345440602,339,0.471976401179941,-100.3283357196496,-0.29595379268333216,0.8925927600434586,0,-0.29595379268333216,False,False,False,False
2,30,360,EXT_HIGH,1075,502,573,0.4669767441860465,408.4841728315967,806.25,-397.76582716840335,-0.37001472294735194,-37.001472294735194,0.8797747182118968,489.88280197343965,13,15,4,0,270,0.4777777777777778,-10.404715028814032,-0.03853598158820012,0.9875636390083353,185.2616087689558,True,False,268,0.44402985074626866,-291.53435032269556,-1.087814740010058,0.686934784910867,315.5767874208253,True,False,272,0.4485294117647059,-157.8214230170337,-0.5802258199155651,0.8135662473841857,198.9001567980504,True,False,265,0.4981132075471698,61.994661200139866,0.23394211773637685,1.0893148631587646,78.74374597355259,True,False,343,0.5072886297376094,-356.8309939305861,-1.0403235974652656,0.7416472317340097,355,0.4676056338028169,79.39785058719042,0.22365591714701527,1.1060112405278144,377,0.4297082228116711,-120.3326838250077,-0.3191848377321159,0.8978820663892209,0,-1.0403235974652656,False,False,False,False
2,30,360,EFF_LOW__RV_LOW,291,134,157,0.46048109965635736,181.8552056053919,218.25,-36.39479439460813,-0.12506802197459838,-12.506802197459837,0.9535711157952661,200.92655388231117,10,9,4,0,74,0.36486486486486486,-64.42511678016695,-0.8706096862184722,0.7404776447177025,127.46853944378012,True,False,61,0.47540983606557374,45.22180591644218,0.7413410805974128,1.3840159190333234,59.738937388316074,True,False,76,0.5657894736842105,0.24110444786719343,0.003172426945620966,1.001438786855336,41.11439079748803,True,False,80,0.4375,-17.432587978750572,-0.21790734973438214,0.930353942313876,81.689728781994,True,False,109,0.5504587155963303,-27.450756501184017,-0.2518418027631561,0.9233376024800516,105,0.37142857142857144,-125.95514636603836,-1.1995728225336988,0.5645728597956176,77,0.45454545454545453,117.01110847261425,1.5196247853586267,1.8569649859891815,1,-1.1995728225336988,False,False,False,False
