event_ts,session,session_wib,original_side,manip_side,acc_high,acc_low,manip_open,manip_high,manip_low,manip_close,fvg,near,far,manip_extreme,opp_boundary,near_first,far_first,manip_extreme_first,opp_first,near_touched,far_touched,manip_extreme_revisited,opp_reached,both_far_opp,both_order,path_signature,failure_close,failure_offset,failure_retest_evaluable,failure_retest,entry_ts,entry,sl,tp,valid,risk,reward,net_rr,rr_ok,outcome,pnl
2022-07-22 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,23690.0,22803.0,23577.8,23750.0,23035.0,23100.8,True,22800.0,23035.0,23750.0,22803.0,3.0,,,3.0,True,False,False,True,False,,"+3:SAME_BAR{NEAR,OPP_BOUNDARY}",False,,False,False,2022-07-23 01:00:00+00:00,22756.8,23035.0,22803.0,False,,,,False,,
2022-08-14 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,24675.6,24309.7,24662.1,25065.0,24574.5,24608.9,True,24548.8,24574.5,25065.0,24309.7,4.0,4.0,5.0,3.0,True,True,True,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +4:SAME_BAR{FAR,NEAR} -> +5:MANIP_EXTREME",True,4.0,True,True,2022-08-14 19:00:00+00:00,24273.0,24574.5,24309.7,False,,,,False,,
2022-08-30 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,20547.8,20069.3,20386.6,20574.0,20321.2,20384.4,True,19928.6,20321.2,20574.0,20069.3,3.0,4.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:SAME_BAR{NEAR,OPP_BOUNDARY} -> +4:FAR",True,4.0,True,True,2022-08-30 19:00:00+00:00,19765.9,20321.2,20069.3,False,,,,False,,
2022-09-02 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,20365.0,19947.9,20272.0,20434.3,20081.5,20120.9,True,20050.0,20081.5,20434.3,19947.9,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2022-09-03 01:00:00+00:00,19991.8,20081.5,19947.9,True,0.004486839604237774,0.0021959003191307346,0.11623834362259226,False,TP,0.3479501595653673
2022-09-05 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,20022.4,19631.2,19992.7,20046.7,19801.0,19871.9,True,19794.7,19801.0,20046.7,19631.2,3.0,3.0,6.0,,True,True,True,False,False,,"+3:SAME_BAR{FAR,NEAR} -> +6:MANIP_EXTREME",True,3.0,True,True,2022-09-05 12:00:00+00:00,19692.9,19801.0,19631.2,True,0.005489288017508774,0.0031331088869592963,0.23365883375648802,False,SL,-3.4946440087543866
2022-09-21 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,19276.3,18784.2,19234.5,19476.2,19077.0,19227.0,True,18916.2,19077.0,19476.2,18784.2,4.0,4.0,7.0,3.0,True,True,True,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +4:SAME_BAR{FAR,NEAR} -> +7:MANIP_EXTREME",True,4.0,True,True,2022-09-22 01:00:00+00:00,18377.5,19077.0,18784.2,False,,,,False,,
2022-10-20 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,19270.8,18921.8,19126.6,19350.0,19120.0,19173.4,True,19092.0,19120.0,19350.0,18921.8,3.0,3.0,,5.0,True,True,False,True,True,FAR_FIRST,"+3:SAME_BAR{FAR,NEAR} -> +5:OPP_BOUNDARY",True,7.0,True,True,2022-10-21 01:00:00+00:00,19039.7,19120.0,18921.8,True,0.004217503427049758,0.006192324458893861,0.8206946473690371,False,SL,-2.8587517135248786
2022-10-25 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,19415.2,19242.2,19319.1,19327.7,19228.0,19286.4,True,19475.0,19327.7,19228.0,19415.2,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2022-10-25 19:00:00+00:00,20262.0,19327.7,19415.2,False,,,,False,,
2022-10-28 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,20670.0,20150.0,20248.0,20257.9,20010.1,20165.7,True,20402.4,20257.9,20010.1,20670.0,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2022-10-28 19:00:00+00:00,20620.0,20257.9,20670.0,True,0.01756062075654697,0.0024248302618816685,0.0485204691753812,False,TP,0.4624151309408342
2022-11-01 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,20649.0,20343.6,20616.9,20687.0,20535.3,20606.9,True,20511.0,20535.3,20687.0,20343.6,4.0,5.0,8.0,6.0,True,True,True,True,True,FAR_FIRST,+4:NEAR -> +5:FAR -> +6:OPP_BOUNDARY -> +8:MANIP_EXTREME,False,,False,False,2022-11-01 19:00:00+00:00,20456.0,20535.3,20343.6,True,0.0038766132186155294,0.00549472037544004,0.7429807972068848,False,SL,-2.6883066093077645
2022-12-03 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,17096.3,16760.0,17083.0,17160.0,17002.5,17012.3,True,16978.0,17002.5,17160.0,16760.0,6.0,6.0,,,True,True,False,False,False,,"+6:SAME_BAR{FAR,NEAR}",False,,False,False,2022-12-03 12:00:00+00:00,16938.6,17002.5,16760.0,True,0.003772448726577253,0.010543964672404954,1.715325295970413,True,SL,-2.6362243632886266
2022-12-07 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,17100.0,16901.6,17078.7,17130.0,17011.0,17017.4,True,16826.0,17011.0,17130.0,16901.6,3.0,,,3.0,True,False,False,True,False,,"+3:SAME_BAR{NEAR,OPP_BOUNDARY}",False,,False,False,2022-12-07 12:00:00+00:00,16787.2,17011.0,16901.6,False,,,,False,,
2022-12-22 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,16852.8,16717.0,16800.8,16861.9,16778.0,16815.3,True,16707.1,16778.0,16861.9,16717.0,3.0,3.0,4.0,3.0,True,True,True,True,True,SAME_BAR,"+3:SAME_BAR{FAR,NEAR,OPP_BOUNDARY} -> +4:MANIP_EXTREME",True,3.0,True,True,2022-12-22 19:00:00+00:00,16611.3,16778.0,16717.0,False,,,,False,,
2023-01-06 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,16854.7,16685.2,16724.3,16846.3,16664.8,16820.6,True,16881.8,16846.3,16664.8,16854.7,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-01-07 01:00:00+00:00,16969.9,16846.3,16854.7,False,,,,False,,
2023-01-12 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,18400.0,18062.0,18263.3,18377.4,17907.3,18128.3,True,18711.0,18377.4,17907.3,18400.0,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-01-13 01:00:00+00:00,18769.5,18377.4,18400.0,False,,,,False,,
2023-01-20 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,21183.9,20661.0,21068.3,21223.2,21011.4,21086.2,True,20991.9,21011.4,21223.2,20661.0,3.0,3.0,3.0,,True,True,True,False,False,,"+3:SAME_BAR{FAR,MANIP_EXTREME,NEAR}",True,3.0,True,False,2023-01-20 12:00:00+00:00,20957.5,21011.4,20661.0,True,0.0025718716449958942,0.014147679828223786,3.1061096544551168,True,SL,-2.0359358224979474
2023-01-20 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,21223.2,20913.4,20939.1,20991.9,20856.4,20958.9,True,21102.7,20991.9,20856.4,21223.2,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-01-20 19:00:00+00:00,21380.0,20991.9,21223.2,False,,,,False,,
2023-02-01 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,23177.7,22911.3,23058.3,23143.6,22907.5,23000.8,True,23529.0,23143.6,22907.5,23177.7,6.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +6:NEAR,False,,False,False,2023-02-02 01:00:00+00:00,24194.4,23143.6,23177.7,False,,,,False,,
2023-02-19 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,24867.6,24553.6,24700.4,25200.0,24650.0,24781.1,True,24578.4,24650.0,25200.0,24553.6,5.0,5.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +5:SAME_BAR{FAR,NEAR}",True,5.0,True,True,2023-02-20 01:00:00+00:00,24208.0,24650.0,24553.6,False,,,,False,,
2023-02-28 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,23515.0,23190.2,23445.6,23592.8,23300.5,23446.8,True,23266.1,23300.5,23592.8,23190.2,3.0,3.0,3.0,3.0,True,True,True,True,True,SAME_BAR,"+3:SAME_BAR{FAR,MANIP_EXTREME,NEAR,OPP_BOUNDARY}",True,3.0,True,True,2023-03-01 01:00:00+00:00,23090.2,23300.5,23190.2,False,,,,False,,
2023-03-01 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,23592.8,23010.0,23129.7,23488.2,23008.4,23431.6,True,23670.3,23488.2,23008.4,23592.8,3.0,4.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:SAME_BAR{NEAR,OPP_BOUNDARY} -> +4:FAR",True,4.0,True,True,2023-03-01 12:00:00+00:00,23736.9,23488.2,23592.8,False,,,,False,,
2023-03-14 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,26093.0,24117.3,25870.0,26489.9,25600.0,25887.9,True,24810.6,25600.0,26489.9,24117.3,3.0,,,6.0,True,False,False,True,False,,+3:NEAR -> +6:OPP_BOUNDARY,False,,False,False,2023-03-15 01:00:00+00:00,24742.6,25600.0,24117.3,True,0.034652785075133634,0.025272202597948448,0.6575483064041803,False,TP,11.886101298974223
2023-03-31 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,28367.9,27762.3,28067.1,28078.0,27500.0,27876.9,True,28250.1,28078.0,27500.0,28367.9,8.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +8:NEAR,False,,False,False,2023-03-31 19:00:00+00:00,28307.7,28078.0,28367.9,True,0.008114399968913078,0.002126629856894086,0.06517617936846948,False,TP,0.31331492844704306
2023-04-18 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,29589.4,29219.9,29420.1,29485.0,29078.1,29431.7,True,29678.2,29485.0,29078.1,29589.4,8.0,8.0,8.0,3.0,True,True,True,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +8:SAME_BAR{FAR,MANIP_EXTREME,NEAR}",True,8.0,True,True,2023-04-18 12:00:00+00:00,30369.7,29485.0,29589.4,False,,,,False,,
2023-05-03 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,28758.9,28220.0,28296.3,28480.0,28080.0,28464.7,True,28501.3,28480.0,28080.0,28758.9,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-05-04 01:00:00+00:00,29030.0,28480.0,28758.9,False,,,,False,,
2023-05-04 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,29258.4,28200.0,29149.2,29380.0,28967.4,29234.6,True,28966.0,28967.4,29380.0,28200.0,4.0,4.0,4.0,,True,True,True,False,False,,"+4:SAME_BAR{FAR,MANIP_EXTREME,NEAR}",True,4.0,True,True,2023-05-04 19:00:00+00:00,28786.1,28967.4,28200.0,True,0.006298178634827327,0.020360521223785042,2.4185803002193813,True,SL,-3.899089317413664
2023-05-10 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,28169.0,27457.8,28160.2,28297.0,28014.4,28166.6,True,27860.0,28014.4,28297.0,27457.8,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-05-11 01:00:00+00:00,27500.0,28014.4,27457.8,True,0.018705454545454598,0.001534545454545481,0.0017097093494118987,False,TP,0.017272727272740436
2023-05-17 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,27144.0,26862.0,27024.7,27238.5,26969.7,27052.1,True,26907.5,26969.7,27238.5,26862.0,4.0,4.0,4.0,3.0,True,True,True,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +4:SAME_BAR{FAR,MANIP_EXTREME,NEAR}",True,4.0,True,True,2023-05-17 12:00:00+00:00,26626.4,26969.7,26862.0,False,,,,False,,
2023-05-17 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,27238.5,26558.0,26659.9,26940.0,26527.5,26891.8,True,27260.0,26940.0,26527.5,27238.5,4.0,7.0,7.0,3.0,True,True,True,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +4:NEAR -> +7:SAME_BAR{FAR,MANIP_EXTREME}",True,7.0,True,True,2023-05-18 01:00:00+00:00,27348.0,26940.0,27238.5,False,,,,False,,
2023-06-02 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,27180.0,26635.0,26805.3,27015.5,26477.6,26985.1,True,27038.3,27015.5,26477.6,27180.0,3.0,3.0,,3.0,True,True,False,True,True,SAME_BAR,"+3:SAME_BAR{FAR,NEAR,OPP_BOUNDARY}",False,,False,False,2023-06-02 12:00:00+00:00,27118.5,27015.5,27180.0,True,0.0037981451776462564,0.0022678245478179103,0.14492327448056502,False,SL,-2.649072588823128
2023-06-13 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,26155.5,25750.1,26068.2,26284.7,26044.9,26144.5,True,25975.9,26044.9,26284.7,25750.1,4.0,4.0,,8.0,True,True,False,True,True,FAR_FIRST,"+4:SAME_BAR{FAR,NEAR} -> +8:OPP_BOUNDARY",False,,False,False,2023-06-13 19:00:00+00:00,25875.1,26044.9,25750.1,True,0.006562293479059131,0.004830899204254283,0.41314536774255445,False,SL,-4.031146739529565
2023-06-19 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,26569.7,26338.2,26521.4,26569.7,26290.3,26489.7,True,26638.9,26569.7,26290.3,26569.7,6.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +6:NEAR,False,,False,False,2023-06-20 01:00:00+00:00,26971.4,26569.7,26569.7,False,,,,False,,
2023-08-01 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,29337.3,28684.7,28867.9,29046.2,28550.0,28922.1,True,29182.0,29046.2,28550.0,29337.3,6.0,6.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +6:SAME_BAR{FAR,NEAR}",True,6.0,True,True,2023-08-02 01:00:00+00:00,29816.7,29046.2,29337.3,False,,,,False,,
2023-08-02 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,29735.0,28550.0,29701.2,30059.9,29607.6,29622.5,True,29571.0,29607.6,30059.9,28550.0,3.0,,,,True,False,False,False,False,,+3:NEAR,False,,False,False,2023-08-02 12:00:00+00:00,29552.8,29607.6,28550.0,True,0.0018543082212175927,0.03393248693863185,9.668904823200494,True,TIME,6.332239246365807
2023-08-04 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,29263.2,29079.6,29208.7,29323.8,29152.2,29251.7,True,29145.0,29152.2,29323.8,29079.6,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-08-05 01:00:00+00:00,29104.9,29152.2,29079.6,True,0.001625155901583557,0.0008692694357308532,-0.2018237118825168,False,TP,-0.31536528213457343
2023-09-24 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,26604.1,26529.6,26591.0,26618.7,26547.1,26562.5,True,26512.0,26547.1,26618.7,26529.6,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-09-25 01:00:00+00:00,26239.4,26547.1,26529.6,False,,,,False,,
2023-09-29 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,27157.2,26850.0,27060.6,27231.5,26950.0,27012.4,True,26922.8,26950.0,27231.5,26850.0,3.0,3.0,,,True,True,False,False,False,,"+3:SAME_BAR{FAR,NEAR}",True,6.0,True,True,2023-09-29 19:00:00+00:00,26908.0,26950.0,26850.0,True,0.0015608740894901144,0.0021554927902482533,0.21415215754838396,False,SL,-1.5304370447450573
2023-10-10 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,27695.1,27482.0,27638.0,27727.3,27589.9,27596.9,True,27503.7,27589.9,27727.3,27482.0,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-10-10 19:00:00+00:00,27343.8,27589.9,27482.0,False,,,,False,,
2023-11-18 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,36762.6,36250.1,36267.3,36495.5,36196.0,36479.0,True,36511.2,36495.5,36196.0,36762.6,3.0,3.0,,3.0,True,True,False,True,True,SAME_BAR,"+3:SAME_BAR{FAR,NEAR,OPP_BOUNDARY}",True,4.0,True,True,2023-11-18 19:00:00+00:00,36714.5,36495.5,36762.6,True,0.005964945729888736,0.0013101090849663905,-0.025437681920889167,False,SL,-3.7324728649443686
2023-11-29 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,38395.0,37655.2,38171.7,38500.0,37895.2,37965.1,True,37879.7,37895.2,38500.0,37655.2,3.0,3.0,,3.0,True,True,False,True,True,SAME_BAR,"+3:SAME_BAR{FAR,NEAR,OPP_BOUNDARY}",False,,False,False,2023-11-29 19:00:00+00:00,37849.9,37895.2,37655.2,True,0.0011968327525302743,0.005144003022465168,1.3512157989946618,True,SL,-1.348416376265137
2023-12-12 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,41963.0,40228.3,41719.8,42125.0,41704.0,41827.7,True,41613.0,41704.0,42125.0,40228.3,8.0,8.0,8.0,,True,True,True,False,False,,"+8:SAME_BAR{FAR,MANIP_EXTREME,NEAR}",True,8.0,True,True,2023-12-12 19:00:00+00:00,41335.0,41704.0,40228.3,True,0.008927059392766421,0.026773920406435153,2.423878051751433,True,SL,-5.21352969638321
2023-12-28 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,43700.0,42726.6,43453.8,43850.0,43333.1,43444.8,True,43233.0,43333.1,43850.0,42726.6,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2023-12-28 12:00:00+00:00,43112.0,43333.1,42726.6,True,0.0051285025051029534,0.00893950640192989,1.1223509980123845,True,TP,3.7197532009649454
2024-01-03 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,45463.5,44598.0,45362.8,45582.3,44960.0,45175.7,True,43595.9,44960.0,45582.3,44598.0,7.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +7:NEAR,False,,False,False,2024-01-03 19:00:00+00:00,42267.6,44960.0,44598.0,False,,,,False,,
2024-01-06 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,44500.0,43422.4,43455.4,43777.5,43391.3,43694.6,True,43778.9,43777.5,43391.3,44500.0,3.0,3.0,,,True,True,False,False,False,,"+3:SAME_BAR{FAR,NEAR}",False,,False,False,2024-01-06 19:00:00+00:00,43992.7,43777.5,44500.0,True,0.004891720671838671,0.01153145862836341,1.56944571632504,True,SL,-3.1958603359193356
2024-03-03 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,62276.6,61700.0,61927.4,61963.0,61339.5,61724.0,True,62140.7,61963.0,61339.5,62276.6,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2024-03-03 19:00:00+00:00,62873.4,61963.0,62276.6,False,,,,False,,
2024-03-05 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,68600.0,64566.3,68296.5,68824.7,67616.2,68203.8,True,67290.3,67616.2,68824.7,64566.3,3.0,3.0,3.0,4.0,True,True,True,True,True,FAR_FIRST,"+3:SAME_BAR{FAR,MANIP_EXTREME,NEAR} -> +4:OPP_BOUNDARY",False,,False,False,2024-03-05 12:00:00+00:00,66749.1,67616.2,64566.3,True,0.012990437324248434,0.03270156451547666,2.153252094280389,True,SL,-7.245218662124217
2024-03-11 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,69937.7,68155.0,69001.8,69016.3,67000.0,68657.4,True,71211.5,69016.3,67000.0,69937.7,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2024-03-11 12:00:00+00:00,71558.6,69016.3,69937.7,False,,,,False,,
2024-03-14 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,73769.6,72540.5,73644.5,73881.4,72902.1,73037.5,True,72150.0,72902.1,73881.4,72540.5,4.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +4:NEAR,False,,False,False,2024-03-14 19:00:00+00:00,70153.0,72902.1,72540.5,False,,,,False,,
2024-04-15 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,66550.0,63300.0,66428.8,66874.9,66047.0,66437.4,True,64848.8,66047.0,66874.9,63300.0,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2024-04-15 19:00:00+00:00,63149.6,66047.0,63300.0,False,,,,False,,
2024-04-19 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,64100.0,61558.0,63445.0,63449.9,59541.0,61757.1,True,64088.1,63449.9,59541.0,64100.0,3.0,5.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:SAME_BAR{NEAR,OPP_BOUNDARY} -> +5:FAR",False,,False,False,2024-04-19 12:00:00+00:00,64839.8,63449.9,64100.0,False,,,,False,,
2024-05-06 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,64450.0,63520.3,64199.1,65500.0,63779.1,63982.0,True,63766.4,63779.1,65500.0,63520.3,4.0,4.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +4:SAME_BAR{FAR,NEAR}",True,6.0,True,True,2024-05-06 19:00:00+00:00,63368.1,63779.1,63520.3,False,,,,False,,
2024-05-13 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,61849.4,60870.0,61455.7,61787.6,60750.0,61130.0,True,62296.5,61787.6,60750.0,61849.4,7.0,7.0,,3.0,True,True,False,True,True,OPP_FIRST,"+3:OPP_BOUNDARY -> +7:SAME_BAR{FAR,NEAR}",True,8.0,True,True,2024-05-13 12:00:00+00:00,62699.9,61787.6,61849.4,False,,,,False,,
2024-05-30 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,68479.0,67179.4,67879.2,68092.6,67167.0,67975.7,True,68170.0,68092.6,67167.0,68479.0,3.0,3.0,8.0,3.0,True,True,True,True,True,SAME_BAR,"+3:SAME_BAR{FAR,NEAR,OPP_BOUNDARY} -> +8:MANIP_EXTREME",True,7.0,True,False,2024-05-30 19:00:00+00:00,69418.7,68092.6,68479.0,False,,,,False,,
2024-06-04 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,69553.8,68659.0,68939.9,69246.7,68595.5,68930.1,True,69496.2,69246.7,68595.5,69553.8,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2024-06-04 19:00:00+00:00,70740.7,69246.7,69553.8,False,,,,False,,
2024-06-10 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,69879.0,69300.0,69459.1,69532.2,69201.2,69472.2,True,69633.1,69532.2,69201.2,69879.0,3.0,3.0,4.0,3.0,True,True,True,True,True,SAME_BAR,"+3:SAME_BAR{FAR,NEAR,OPP_BOUNDARY} -> +4:MANIP_EXTREME",True,4.0,True,False,2024-06-10 19:00:00+00:00,69883.7,69532.2,69879.0,False,,,,False,,
2024-06-30 00:00:00+00:00,ASIA_OPEN,07:00,LONG,LOW_SWEEP,61188.6,60883.1,60982.5,61081.4,60750.6,60898.2,True,61400.0,61081.4,60750.6,61188.6,3.0,,,3.0,True,False,False,True,False,,"+3:SAME_BAR{NEAR,OPP_BOUNDARY}",False,,False,False,2024-06-30 12:00:00+00:00,61555.6,61081.4,61188.6,False,,,,False,,
2024-07-16 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,64870.7,62419.5,64680.6,64936.1,64405.0,64725.1,True,63839.0,64405.0,64936.1,62419.5,3.0,3.0,3.0,,True,True,True,False,False,,"+3:SAME_BAR{FAR,MANIP_EXTREME,NEAR}",True,3.0,True,True,2024-07-16 12:00:00+00:00,63719.8,64405.0,62419.5,True,0.010753329420368505,0.020406529838449004,1.542970827750782,True,SL,-6.126664710184252
2024-07-16 07:00:00+00:00,LONDON_OPEN,14:00,LONG,LOW_SWEEP,64988.8,62764.1,62880.2,63642.5,62350.0,63404.3,True,63764.8,63642.5,62350.0,64988.8,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2024-07-16 19:00:00+00:00,64759.2,63642.5,64988.8,True,0.017243881950363766,0.0035454421919975205,0.10912585756857181,False,TP,1.0227210959987603
2024-07-22 00:00:00+00:00,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,68351.2,65750.0,68138.0,68459.7,67700.0,67847.3,True,67571.4,67700.0,68459.7,65750.0,3.0,3.0,,,True,True,False,False,False,,"+3:SAME_BAR{FAR,NEAR}",True,4.0,True,True,2024-07-22 12:00:00+00:00,67479.1,67700.0,65750.0,True,0.003273606198067167,0.025624230317239052,5.053669975333733,True,SL,-2.386803099033583
2024-07-25 13:00:00+00:00,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,65482.7,63800.0,64110.3,65149.9,63456.7,64852.9,True,65191.5,65149.9,63456.7,65482.7,,,,3.0,False,False,False,True,False,,+3:OPP_BOUNDARY,False,,False,False,2024-07-26 01:00:00+00:00,66358.4,65149.9,65482.7,False,,,,False,,
2024-07-31 13:00:00+00:00,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,66540.8,65459.4,66128.8,66826.3,65939.7,66334.3,True,65121.8,65939.7,66826.3,65459.4,8.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +8:NEAR,False,,False,False,2024-08-01 01:00:00+00:00,64624.7,65939.7,65459.4,False,,,,False,,
2024-08-11 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,61350.0,60721.0,61091.1,62000.0,60910.0,61003.7,True,60402.0,60910.0,62000.0,60721.0,7.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +7:NEAR,False,,False,False,2024-08-11 19:00:00+00:00,60235.6,60910.0,60721.0,False,,,,False,,
2024-08-14 07:00:00+00:00,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,61277.0,60217.5,60828.3,61299.1,60600.0,61064.9,True,59810.0,60600.0,61299.1,60217.5,8.0,,,3.0,True,False,False,True,False,,+3:OPP_BOUNDARY -> +8:NEAR,False,,False,False,2024-08-14 19:00:00+00:00,58954.0,60600.0,60217.5,False,,,,False,,
