partition,dev_block,entry_ts,breakout_confirmation_ts,measurement_start_ts,warning_ts,warning_known_ts,outcome,H,R,prewarning_mfe_R,low_mfe
development,2.0,2023-06-30 01:05:00+00:00,2023-06-30 01:05:00+00:00,2023-06-30 01:05:00+00:00,2023-06-30 01:05:00+00:00,2023-06-30 01:10:00+00:00,FAILED_BREAK,18.283,1.971,0.058853373921866896,True
development,2.0,2023-06-30 17:15:00+00:00,2023-06-30 17:15:00+00:00,2023-06-30 17:15:00+00:00,2023-06-30 17:20:00+00:00,2023-06-30 17:25:00+00:00,FAILED_BREAK,19.6,2.6090000000000018,0.16788041395170508,False
development,3.0,2023-07-01 23:45:00+00:00,2023-07-01 23:45:00+00:00,2023-07-01 23:45:00+00:00,2023-07-01 23:45:00+00:00,2023-07-01 23:50:00+00:00,RECOVER_E40,18.555,0.3689999999999998,0.08943089430894653,True
development,3.0,2023-07-07 15:00:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07 15:05:00+00:00,FAILED_BREAK,21.3,1.9480000000000004,0.22587268993839715,False
development,3.0,2023-07-10 18:40:00+00:00,2023-07-10 18:40:00+00:00,2023-07-10 18:40:00+00:00,2023-07-10 18:40:00+00:00,2023-07-10 18:45:00+00:00,FAILED_BREAK,21.3,0.8060000000000009,0.07692307692307387,True
development,3.0,2023-07-26 15:20:00+00:00,2023-07-26 15:20:00+00:00,2023-07-26 15:20:00+00:00,2023-07-26 15:20:00+00:00,2023-07-26 15:25:00+00:00,FAILED_BREAK,24.706,1.2779999999999987,0.10250391236306758,False
development,3.0,2023-08-06 20:55:00+00:00,2023-08-06 21:00:00+00:00,2023-08-06 21:00:00+00:00,2023-08-06 21:25:00+00:00,2023-08-06 21:30:00+00:00,FAILED_BREAK,23.281,0.4369999999999976,0.2540045766590418,False
development,3.0,2023-08-16 18:20:00+00:00,2023-08-16 18:35:00+00:00,2023-08-16 18:35:00+00:00,2023-08-16 18:35:00+00:00,2023-08-16 18:40:00+00:00,FAILED_BREAK,23.565,0.6610000000000014,0.04689863842662442,True
development,3.0,2023-08-23 15:55:00+00:00,2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,2023-08-23 16:05:00+00:00,FAILED_BREAK,20.924,0.6409999999999982,0.04836193447737737,True
development,3.0,2023-08-26 15:00:00+00:00,2023-08-26 15:00:00+00:00,2023-08-26 15:00:00+00:00,2023-08-26 15:00:00+00:00,2023-08-26 15:05:00+00:00,FAILED_BREAK,20.366,0.1930000000000014,0.09326424870466607,False
development,3.0,2023-09-15 23:00:00+00:00,2023-09-15 23:00:00+00:00,2023-09-15 23:00:00+00:00,2023-09-15 23:15:00+00:00,2023-09-15 23:20:00+00:00,FAILED_BREAK,19.232,0.5180000000000007,0.5077220077220103,False
development,3.0,2023-09-30 15:45:00+00:00,2023-09-30 15:45:00+00:00,2023-09-30 15:45:00+00:00,2023-09-30 15:45:00+00:00,2023-09-30 15:50:00+00:00,FAILED_BREAK,21.49,1.25,0.12560000000000002,False
development,3.0,2023-10-06 15:45:00+00:00,2023-10-06 15:45:00+00:00,2023-10-06 15:45:00+00:00,2023-10-06 15:45:00+00:00,2023-10-06 15:50:00+00:00,FAILED_BREAK,23.562,0.8960000000000008,0.024553571428569693,True
development,3.0,2023-10-08 16:00:00+00:00,2023-10-08 16:00:00+00:00,2023-10-08 16:00:00+00:00,2023-10-08 16:00:00+00:00,2023-10-08 16:05:00+00:00,FAILED_BREAK,23.52,0.4740000000000002,0.03375527426160714,True
development,3.0,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-13 20:05:00+00:00,FAILED_BREAK,21.6,0.3100000000000023,0.07419354838709522,True
development,3.0,2023-10-15 20:40:00+00:00,2023-10-15 20:40:00+00:00,2023-10-15 20:40:00+00:00,2023-10-15 20:40:00+00:00,2023-10-15 20:45:00+00:00,FAILED_BREAK,22.01,0.3300000000000018,0.14848484848484614,False
development,3.0,2023-10-19 15:00:00+00:00,2023-10-19 15:00:00+00:00,2023-10-19 15:00:00+00:00,2023-10-19 15:05:00+00:00,2023-10-19 15:10:00+00:00,RECOVER_E40,24.494,0.8189999999999991,0.25030525030525286,False
development,3.0,2023-11-01 15:05:00+00:00,2023-11-01 15:05:00+00:00,2023-11-01 15:05:00+00:00,2023-11-01 15:05:00+00:00,2023-11-01 15:10:00+00:00,FAILED_BREAK,40.872,2.511000000000003,0.44882516925527727,False
development,3.0,2023-11-04 01:40:00+00:00,2023-11-04 01:40:00+00:00,2023-11-04 01:40:00+00:00,2023-11-04 01:40:00+00:00,2023-11-04 01:45:00+00:00,FAILED_BREAK,40.315,2.2149999999999963,0.06546275395034012,True
development,3.0,2023-11-05 02:05:00+00:00,2023-11-05 02:05:00+00:00,2023-11-05 02:05:00+00:00,2023-11-05 02:05:00+00:00,2023-11-05 02:10:00+00:00,FAILED_BREAK,42.785,1.587999999999994,0.06989924433249661,True
development,3.0,2023-11-18 15:05:00+00:00,2023-11-18 15:05:00+00:00,2023-11-18 15:05:00+00:00,2023-11-18 15:05:00+00:00,2023-11-18 15:10:00+00:00,RECOVER_E40,57.699,2.1939999999999955,0.12762078395624507,False
development,3.0,2023-11-22 18:15:00+00:00,2023-11-22 18:15:00+00:00,2023-11-22 18:15:00+00:00,2023-11-22 18:15:00+00:00,2023-11-22 18:20:00+00:00,RECOVER_E40,55.798,1.568000000000005,0.2716836734693836,False
development,3.0,2023-12-03 22:35:00+00:00,2023-12-03 22:35:00+00:00,2023-12-03 22:35:00+00:00,2023-12-03 22:35:00+00:00,2023-12-03 22:40:00+00:00,FAILED_BREAK,63.956,1.5100000000000051,0.07615894039734734,True
development,3.0,2023-12-07 15:30:00+00:00,2023-12-07 15:35:00+00:00,2023-12-07 15:35:00+00:00,2023-12-07 16:05:00+00:00,2023-12-07 16:10:00+00:00,RECOVER_E40,65.249,3.5529999999999973,0.2989023360540424,False
development,3.0,2023-12-08 23:40:00+00:00,2023-12-08 23:40:00+00:00,2023-12-08 23:40:00+00:00,2023-12-09 00:15:00+00:00,2023-12-09 00:20:00+00:00,FAILED_BREAK,74.5,3.968000000000004,0.27721774193548215,False
development,3.0,2023-12-10 15:00:00+00:00,2023-12-10 15:00:00+00:00,2023-12-10 15:00:00+00:00,2023-12-10 15:00:00+00:00,2023-12-10 15:05:00+00:00,FAILED_BREAK,73.605,2.877000000000009,0.11296489398679242,False
development,3.0,2023-12-11 16:35:00+00:00,2023-12-11 16:35:00+00:00,2023-12-11 16:35:00+00:00,2023-12-11 16:45:00+00:00,2023-12-11 16:50:00+00:00,FAILED_BREAK,70.014,3.0779999999999887,0.3073424301494482,False
development,3.0,2023-12-13 15:00:00+00:00,2023-12-13 15:00:00+00:00,2023-12-13 15:00:00+00:00,2023-12-13 15:25:00+00:00,2023-12-13 15:30:00+00:00,FAILED_BREAK,67.568,2.414000000000001,0.2651201325600664,False
development,3.0,2023-12-17 16:35:00+00:00,2023-12-17 16:35:00+00:00,2023-12-17 16:35:00+00:00,2023-12-17 16:40:00+00:00,2023-12-17 16:45:00+00:00,FAILED_BREAK,73.35,1.9609999999999983,0.09790922998470548,False
development,3.0,2023-12-18 17:15:00+00:00,2023-12-18 17:15:00+00:00,2023-12-18 17:15:00+00:00,2023-12-18 17:15:00+00:00,2023-12-18 17:20:00+00:00,FAILED_BREAK,71.857,5.006,0.024970035956851776,True
development,3.0,2023-12-23 16:45:00+00:00,2023-12-23 16:45:00+00:00,2023-12-23 16:45:00+00:00,2023-12-23 16:45:00+00:00,2023-12-23 16:50:00+00:00,FAILED_BREAK,97.645,2.894999999999996,0.07668393782383721,True
development,3.0,2023-12-30 15:50:00+00:00,2023-12-30 15:55:00+00:00,2023-12-30 15:55:00+00:00,2023-12-30 15:55:00+00:00,2023-12-30 16:00:00+00:00,FAILED_BREAK,104.33,3.632000000000005,0.018997797356828886,True
development,4.0,2024-01-06 17:35:00+00:00,2024-01-06 17:40:00+00:00,2024-01-06 17:40:00+00:00,2024-01-06 17:40:00+00:00,2024-01-06 17:45:00+00:00,FAILED_BREAK,96.496,3.677999999999997,0.13431212615551935,False
development,4.0,2024-01-15 18:25:00+00:00,2024-01-15 18:25:00+00:00,2024-01-15 18:25:00+00:00,2024-01-15 18:45:00+00:00,2024-01-15 18:50:00+00:00,FAILED_BREAK,95.99,2.8219999999999885,0.26470588235294223,False
development,4.0,2024-01-16 21:55:00+00:00,2024-01-16 21:55:00+00:00,2024-01-16 21:55:00+00:00,2024-01-16 22:00:00+00:00,2024-01-16 22:05:00+00:00,FAILED_BREAK,98.185,3.9980000000000047,0.11405702851425777,False
development,4.0,2024-01-24 23:30:00+00:00,2024-01-24 23:35:00+00:00,2024-01-24 23:35:00+00:00,2024-01-24 23:35:00+00:00,2024-01-24 23:40:00+00:00,FAILED_BREAK,88.52,3.292999999999992,0.04372912238080953,True
development,4.0,2024-01-26 15:55:00+00:00,2024-01-26 16:05:00+00:00,2024-01-26 16:05:00+00:00,2024-01-26 17:20:00+00:00,2024-01-26 17:25:00+00:00,FAILED_BREAK,92.411,5.105000000000004,0.2280117531831539,False
development,4.0,2024-01-31 15:40:00+00:00,2024-01-31 15:45:00+00:00,2024-01-31 15:45:00+00:00,2024-01-31 15:45:00+00:00,2024-01-31 15:50:00+00:00,FAILED_BREAK,101.119,3.8769999999999953,0.12354913592984261,False
development,4.0,2024-02-01 15:05:00+00:00,2024-02-01 15:05:00+00:00,2024-02-01 15:05:00+00:00,2024-02-01 15:05:00+00:00,2024-02-01 15:10:00+00:00,FAILED_BREAK,97.123,2.51100000000001,0.0704898446833898,True
development,4.0,2024-02-06 18:50:00+00:00,2024-02-06 18:50:00+00:00,2024-02-06 18:50:00+00:00,2024-02-06 18:55:00+00:00,2024-02-06 19:00:00+00:00,FAILED_BREAK,96.29,3.1740000000000066,0.09766855702583095,False
development,4.0,2024-02-07 15:25:00+00:00,2024-02-07 15:25:00+00:00,2024-02-07 15:25:00+00:00,2024-02-07 15:35:00+00:00,2024-02-07 15:40:00+00:00,FAILED_BREAK,96.201,1.6409999999999911,0.2931139549055523,False
development,4.0,2024-02-09 21:35:00+00:00,2024-02-09 21:35:00+00:00,2024-02-09 21:35:00+00:00,2024-02-09 21:35:00+00:00,2024-02-09 21:40:00+00:00,RECOVER_E40,107.0,2.9399999999999977,0.05510204081632866,True
development,4.0,2024-02-25 15:10:00+00:00,2024-02-25 15:10:00+00:00,2024-02-25 15:10:00+00:00,2024-02-25 15:10:00+00:00,2024-02-25 15:15:00+00:00,FAILED_BREAK,103.747,1.7139999999999986,0.0717619603267239,True
development,4.0,2024-02-26 15:25:00+00:00,2024-02-26 15:30:00+00:00,2024-02-26 15:30:00+00:00,2024-02-26 15:35:00+00:00,2024-02-26 15:40:00+00:00,FAILED_BREAK,104.15,3.8000000000000114,0.1613157894736836,False
development,4.0,2024-03-02 19:50:00+00:00,2024-03-02 19:55:00+00:00,2024-03-02 19:55:00+00:00,2024-03-02 19:55:00+00:00,2024-03-02 20:00:00+00:00,FAILED_BREAK,130.737,3.536999999999992,0.025162567147299645,True
development,4.0,2024-03-03 22:35:00+00:00,2024-03-03 22:35:00+00:00,2024-03-03 22:35:00+00:00,2024-03-03 22:40:00+00:00,2024-03-03 22:45:00+00:00,FAILED_BREAK,131.503,4.8419999999999845,0.18236266005782995,False
development,4.0,2024-03-05 15:00:00+00:00,2024-03-05 15:10:00+00:00,2024-03-05 15:10:00+00:00,2024-03-05 15:10:00+00:00,2024-03-05 15:15:00+00:00,FAILED_BREAK,138.884,9.412999999999982,0.07606501646658977,True
development,4.0,2024-03-07 00:35:00+00:00,2024-03-07 00:35:00+00:00,2024-03-07 00:35:00+00:00,2024-03-07 00:35:00+00:00,2024-03-07 00:40:00+00:00,FAILED_BREAK,133.044,6.781000000000006,0.011060315587669749,True
development,4.0,2024-03-14 23:10:00+00:00,2024-03-14 23:10:00+00:00,2024-03-14 23:10:00+00:00,2024-03-14 23:10:00+00:00,2024-03-14 23:15:00+00:00,FAILED_BREAK,174.599,10.048999999999978,0.1025972733605342,False
development,4.0,2024-03-17 15:35:00+00:00,2024-03-17 15:35:00+00:00,2024-03-17 15:35:00+00:00,2024-03-17 15:40:00+00:00,2024-03-17 15:45:00+00:00,FAILED_BREAK,194.597,9.512,0.10355340622371585,False
development,4.0,2024-03-24 20:15:00+00:00,2024-03-24 20:15:00+00:00,2024-03-24 20:15:00+00:00,2024-03-24 20:15:00+00:00,2024-03-24 20:20:00+00:00,RECOVER_E40,177.5,3.787000000000006,0.082387113810407,True
development,4.0,2024-03-28 22:50:00+00:00,2024-03-28 22:50:00+00:00,2024-03-28 22:50:00+00:00,2024-03-28 22:50:00+00:00,2024-03-28 22:55:00+00:00,FAILED_BREAK,189.689,6.888999999999982,0.02438670344026808,True
development,4.0,2024-04-04 18:00:00+00:00,2024-04-04 18:00:00+00:00,2024-04-04 18:00:00+00:00,2024-04-04 18:00:00+00:00,2024-04-04 18:05:00+00:00,FAILED_BREAK,189.692,4.920000000000016,0.12256097560975168,False
development,4.0,2024-04-06 16:00:00+00:00,2024-04-06 16:05:00+00:00,2024-04-06 16:05:00+00:00,2024-04-06 16:05:00+00:00,2024-04-06 16:10:00+00:00,FAILED_BREAK,178.616,4.76600000000002,0.08057070919009326,True
development,4.0,2024-04-18 15:05:00+00:00,2024-04-18 15:05:00+00:00,2024-04-18 15:05:00+00:00,2024-04-18 15:10:00+00:00,2024-04-18 15:15:00+00:00,FAILED_BREAK,139.799,10.348000000000011,0.16254348666408833,False
development,4.0,2024-04-19 15:30:00+00:00,2024-04-19 15:45:00+00:00,2024-04-19 15:45:00+00:00,2024-04-19 15:45:00+00:00,2024-04-19 15:50:00+00:00,FAILED_BREAK,146.922,5.299999999999983,0.0764150943396231,True
development,4.0,2024-04-25 15:50:00+00:00,2024-04-25 15:50:00+00:00,2024-04-25 15:50:00+00:00,2024-04-25 15:55:00+00:00,2024-04-25 16:00:00+00:00,FAILED_BREAK,147.5,5.459000000000003,0.15369115222568203,False
development,4.0,2024-05-01 16:25:00+00:00,2024-05-01 16:25:00+00:00,2024-05-01 16:25:00+00:00,2024-05-01 16:25:00+00:00,2024-05-01 16:30:00+00:00,FAILED_BREAK,125.027,4.694000000000003,0.08500213037920765,True
development,4.0,2024-05-02 15:00:00+00:00,2024-05-02 15:00:00+00:00,2024-05-02 15:00:00+00:00,2024-05-02 15:00:00+00:00,2024-05-02 15:05:00+00:00,FAILED_BREAK,139.303,6.936999999999983,0.02825428859737616,True
development,4.0,2024-05-03 20:25:00+00:00,2024-05-03 20:25:00+00:00,2024-05-03 20:25:00+00:00,2024-05-03 20:25:00+00:00,2024-05-03 20:30:00+00:00,FAILED_BREAK,143.976,8.135999999999996,0.06760078662733673,True
development,4.0,2024-05-07 01:45:00+00:00,2024-05-07 01:45:00+00:00,2024-05-07 01:45:00+00:00,2024-05-07 01:45:00+00:00,2024-05-07 01:50:00+00:00,FAILED_BREAK,156.85,7.347000000000008,0.12631005852728955,False
development,4.0,2024-05-11 15:00:00+00:00,2024-05-11 15:05:00+00:00,2024-05-11 15:05:00+00:00,2024-05-11 15:05:00+00:00,2024-05-11 15:10:00+00:00,RECOVER_E40,145.45,2.3819999999999766,0.09655751469354343,False
development,4.0,2024-05-13 15:40:00+00:00,2024-05-13 15:45:00+00:00,2024-05-13 15:45:00+00:00,2024-05-13 15:45:00+00:00,2024-05-13 15:50:00+00:00,FAILED_BREAK,147.444,3.343999999999994,0.08791866028708482,True
development,4.0,2024-05-15 15:05:00+00:00,2024-05-15 15:10:00+00:00,2024-05-15 15:10:00+00:00,2024-05-15 15:10:00+00:00,2024-05-15 15:15:00+00:00,FAILED_BREAK,153.118,10.097000000000008,0.06378132118451074,True
development,4.0,2024-05-20 15:50:00+00:00,2024-05-20 15:50:00+00:00,2024-05-20 15:50:00+00:00,2024-05-20 15:50:00+00:00,2024-05-20 15:55:00+00:00,FAILED_BREAK,178.889,3.689000000000021,0.16562754133911264,False
development,4.0,2024-05-26 15:00:00+00:00,2024-05-26 15:00:00+00:00,2024-05-26 15:00:00+00:00,2024-05-26 15:00:00+00:00,2024-05-26 15:05:00+00:00,FAILED_BREAK,165.527,3.350999999999999,0.12235153685467774,False
development,4.0,2024-05-30 16:45:00+00:00,2024-05-30 16:45:00+00:00,2024-05-30 16:45:00+00:00,2024-05-30 16:45:00+00:00,2024-05-30 16:50:00+00:00,FAILED_BREAK,169.791,5.082999999999998,0.025575447570331596,True
development,4.0,2024-06-09 15:10:00+00:00,2024-06-09 15:15:00+00:00,2024-06-09 15:15:00+00:00,2024-06-09 15:15:00+00:00,2024-06-09 15:20:00+00:00,FAILED_BREAK,161.589,2.712999999999994,0.07040176925912382,True
development,4.0,2024-06-15 15:15:00+00:00,2024-06-15 15:15:00+00:00,2024-06-15 15:15:00+00:00,2024-06-15 15:25:00+00:00,2024-06-15 15:30:00+00:00,FAILED_BREAK,144.934,2.055000000000007,0.2170316301703146,False
development,4.0,2024-06-16 15:10:00+00:00,2024-06-16 15:10:00+00:00,2024-06-16 15:10:00+00:00,2024-06-16 15:20:00+00:00,2024-06-16 15:25:00+00:00,RECOVER_E40,146.867,3.1239999999999952,0.17701664532650388,False
development,4.0,2024-06-19 01:00:00+00:00,2024-06-19 01:00:00+00:00,2024-06-19 01:00:00+00:00,2024-06-19 01:20:00+00:00,2024-06-19 01:25:00+00:00,FAILED_BREAK,138.689,5.888999999999982,0.16114790286975977,False
development,4.0,2024-06-21 15:00:00+00:00,2024-06-21 15:00:00+00:00,2024-06-21 15:00:00+00:00,2024-06-21 15:00:00+00:00,2024-06-21 15:05:00+00:00,FAILED_BREAK,133.451,4.140999999999991,0.05771552765032718,True
development,4.0,2024-06-25 15:20:00+00:00,2024-06-25 15:30:00+00:00,2024-06-25 15:30:00+00:00,2024-06-25 15:40:00+00:00,2024-06-25 15:45:00+00:00,FAILED_BREAK,139.168,5.170000000000016,0.1332688588007719,False
development,5.0,2024-07-06 15:30:00+00:00,2024-07-06 15:30:00+00:00,2024-07-06 15:30:00+00:00,2024-07-06 15:30:00+00:00,2024-07-06 15:35:00+00:00,RECOVER_E40,140.564,3.879999999999996,0.16391752577319493,False
development,5.0,2024-07-14 21:20:00+00:00,2024-07-14 21:20:00+00:00,2024-07-14 21:20:00+00:00,2024-07-14 21:25:00+00:00,2024-07-14 21:30:00+00:00,FAILED_BREAK,146.881,3.5759999999999934,0.2533557046979887,False
development,5.0,2024-07-20 16:00:00+00:00,2024-07-20 16:10:00+00:00,2024-07-20 16:10:00+00:00,2024-07-20 16:15:00+00:00,2024-07-20 16:20:00+00:00,FAILED_BREAK,169.787,2.5999999999999943,0.17730769230768667,False
development,5.0,2024-07-22 18:00:00+00:00,2024-07-22 18:00:00+00:00,2024-07-22 18:00:00+00:00,2024-07-22 18:10:00+00:00,2024-07-22 18:15:00+00:00,FAILED_BREAK,181.837,5.169999999999988,0.21121856866538016,False
development,5.0,2024-07-24 17:40:00+00:00,2024-07-24 17:40:00+00:00,2024-07-24 17:40:00+00:00,2024-07-24 17:40:00+00:00,2024-07-24 17:45:00+00:00,FAILED_BREAK,181.988,6.193999999999988,0.057152082660641604,True
development,5.0,2024-08-06 16:00:00+00:00,2024-08-06 16:10:00+00:00,2024-08-06 16:10:00+00:00,2024-08-06 16:10:00+00:00,2024-08-06 16:15:00+00:00,FAILED_BREAK,146.313,10.260999999999996,0.04736380469739973,True
development,5.0,2024-08-08 15:55:00+00:00,2024-08-08 15:55:00+00:00,2024-08-08 15:55:00+00:00,2024-08-08 15:55:00+00:00,2024-08-08 16:00:00+00:00,FAILED_BREAK,160.375,7.875,0.0603174603174596,True
development,5.0,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,2024-08-15 16:05:00+00:00,2024-08-15 16:10:00+00:00,FAILED_BREAK,146.589,5.405000000000001,0.0727104532839964,True
development,5.0,2024-08-21 18:20:00+00:00,2024-08-21 18:20:00+00:00,2024-08-21 18:20:00+00:00,2024-08-21 18:20:00+00:00,2024-08-21 18:25:00+00:00,FAILED_BREAK,142.42,3.7309999999999945,0.027070490485124426,True
development,5.0,2024-08-23 17:45:00+00:00,2024-08-23 17:45:00+00:00,2024-08-23 17:45:00+00:00,2024-08-23 17:45:00+00:00,2024-08-23 17:50:00+00:00,RECOVER_E40,147.076,4.486999999999995,0.005348785379986837,True
development,5.0,2024-09-19 15:15:00+00:00,2024-09-19 15:20:00+00:00,2024-09-19 15:20:00+00:00,2024-09-19 15:20:00+00:00,2024-09-19 15:25:00+00:00,FAILED_BREAK,141.922,3.7150000000000034,0.00592193808882674,True
development,5.0,2024-09-21 23:40:00+00:00,2024-09-21 23:40:00+00:00,2024-09-21 23:40:00+00:00,2024-09-21 23:40:00+00:00,2024-09-21 23:45:00+00:00,FAILED_BREAK,149.355,2.97799999999998,0.029885829415714986,True
development,5.0,2024-09-23 01:35:00+00:00,2024-09-23 01:35:00+00:00,2024-09-23 01:35:00+00:00,2024-09-23 01:35:00+00:00,2024-09-23 01:40:00+00:00,FAILED_BREAK,147.252,4.650000000000006,0.04516129032257619,True
development,5.0,2024-09-25 15:00:00+00:00,2024-09-25 15:00:00+00:00,2024-09-25 15:00:00+00:00,2024-09-25 15:10:00+00:00,2024-09-25 15:15:00+00:00,RECOVER_E40,151.88,2.509999999999991,0.1577689243027954,False
development,5.0,2024-10-04 16:20:00+00:00,2024-10-04 16:20:00+00:00,2024-10-04 16:20:00+00:00,2024-10-04 17:35:00+00:00,2024-10-04 17:40:00+00:00,FAILED_BREAK,142.598,4.556000000000012,0.38718173836698355,False
development,5.0,2024-10-11 02:50:00+00:00,2024-10-11 02:50:00+00:00,2024-10-11 02:50:00+00:00,2024-10-11 02:50:00+00:00,2024-10-11 02:55:00+00:00,UNRESOLVED_TIME,140.7,4.579999999999984,0.052401746724893,True
development,5.0,2024-10-13 22:00:00+00:00,2024-10-13 22:00:00+00:00,2024-10-13 22:00:00+00:00,2024-10-13 22:10:00+00:00,2024-10-13 22:15:00+00:00,FAILED_BREAK,148.349,3.1709999999999923,0.15137180700095218,False
development,5.0,2024-10-19 15:00:00+00:00,2024-10-19 15:05:00+00:00,2024-10-19 15:05:00+00:00,2024-10-19 15:05:00+00:00,2024-10-19 15:10:00+00:00,FAILED_BREAK,157.0,3.490000000000009,0.0659025787965585,True
development,5.0,2024-10-21 19:50:00+00:00,2024-10-21 19:50:00+00:00,2024-10-21 19:50:00+00:00,2024-10-21 19:50:00+00:00,2024-10-21 19:55:00+00:00,FAILED_BREAK,167.79,6.439999999999998,0.038819875776397526,True
development,5.0,2024-10-23 18:45:00+00:00,2024-10-23 18:55:00+00:00,2024-10-23 18:55:00+00:00,2024-10-23 18:55:00+00:00,2024-10-23 19:00:00+00:00,FAILED_BREAK,169.5,5.400000000000006,0.06296296296296353,True
development,5.0,2024-10-28 22:05:00+00:00,2024-10-28 22:05:00+00:00,2024-10-28 22:05:00+00:00,2024-10-28 22:05:00+00:00,2024-10-28 22:10:00+00:00,FAILED_BREAK,178.47,5.310000000000002,0.09981167608286269,False
development,5.0,2024-11-06 21:30:00+00:00,2024-11-06 21:30:00+00:00,2024-11-06 21:30:00+00:00,2024-11-06 21:55:00+00:00,2024-11-06 22:00:00+00:00,FAILED_BREAK,188.72,5.490000000000009,0.2659380692167588,False
development,5.0,2024-11-15 20:50:00+00:00,2024-11-15 20:50:00+00:00,2024-11-15 20:50:00+00:00,2024-11-15 21:00:00+00:00,2024-11-15 21:05:00+00:00,RECOVER_E40,215.44,5.189999999999998,0.16570327552986783,False
development,5.0,2024-11-21 16:50:00+00:00,2024-11-21 16:50:00+00:00,2024-11-21 16:50:00+00:00,2024-11-21 17:00:00+00:00,2024-11-21 17:05:00+00:00,RECOVER_E40,253.47,13.52000000000001,0.15606508875739733,False
development,5.0,2024-11-27 15:35:00+00:00,2024-11-27 15:35:00+00:00,2024-11-27 15:35:00+00:00,2024-11-27 15:35:00+00:00,2024-11-27 15:40:00+00:00,FAILED_BREAK,239.85,7.810000000000002,0.01920614596671007,True
development,5.0,2024-12-02 15:20:00+00:00,2024-12-02 15:20:00+00:00,2024-12-02 15:20:00+00:00,2024-12-02 15:20:00+00:00,2024-12-02 15:25:00+00:00,FAILED_BREAK,228.14,6.429999999999978,0.06842923794712716,True
development,5.0,2024-12-03 18:45:00+00:00,2024-12-03 18:45:00+00:00,2024-12-03 18:45:00+00:00,2024-12-03 18:45:00+00:00,2024-12-03 18:50:00+00:00,FAILED_BREAK,227.12,12.009999999999993,0.051623646960866354,True
development,5.0,2024-12-06 01:25:00+00:00,2024-12-06 01:25:00+00:00,2024-12-06 01:25:00+00:00,2024-12-06 01:30:00+00:00,2024-12-06 01:35:00+00:00,FAILED_BREAK,245.12,10.27000000000001,0.21421616358325088,False
development,5.0,2024-12-06 15:30:00+00:00,2024-12-06 15:30:00+00:00,2024-12-06 15:30:00+00:00,2024-12-06 15:30:00+00:00,2024-12-06 15:35:00+00:00,FAILED_BREAK,238.22,7.189999999999998,0.026425591098747953,True
development,5.0,2024-12-11 15:00:00+00:00,2024-12-11 15:00:00+00:00,2024-12-11 15:00:00+00:00,2024-12-11 15:00:00+00:00,2024-12-11 15:05:00+00:00,RECOVER_E40,227.51,7.090000000000003,0.062059238363892454,True
development,5.0,2024-12-12 17:30:00+00:00,2024-12-12 17:30:00+00:00,2024-12-12 17:30:00+00:00,2024-12-12 17:30:00+00:00,2024-12-12 17:35:00+00:00,FAILED_BREAK,233.48,5.189999999999998,0.06165703275530284,True
development,5.0,2024-12-15 16:05:00+00:00,2024-12-15 16:05:00+00:00,2024-12-15 16:05:00+00:00,2024-12-15 16:05:00+00:00,2024-12-15 16:10:00+00:00,FAILED_BREAK,221.44,4.189999999999998,0.016706443914079525,True
development,5.0,2024-12-20 15:15:00+00:00,2024-12-20 15:15:00+00:00,2024-12-20 15:15:00+00:00,2024-12-20 15:20:00+00:00,2024-12-20 15:25:00+00:00,FAILED_BREAK,189.44,14.240000000000007,0.11797752808988805,False
development,5.0,2024-12-28 15:00:00+00:00,2024-12-28 15:00:00+00:00,2024-12-28 15:00:00+00:00,2024-12-28 15:45:00+00:00,2024-12-28 15:50:00+00:00,FAILED_BREAK,190.1,4.680000000000007,0.23504273504273349,False
development,5.0,2024-12-30 19:00:00+00:00,2024-12-30 19:05:00+00:00,2024-12-30 19:05:00+00:00,2024-12-30 19:05:00+00:00,2024-12-30 19:10:00+00:00,FAILED_BREAK,194.77,7.630000000000024,0.04718217562254051,True
external,,2020-09-17 17:30:00+00:00,2020-09-17 17:30:00+00:00,2020-09-17 17:30:00+00:00,2020-09-17 17:30:00+00:00,2020-09-17 17:35:00+00:00,RECOVER_E40,2.6855,0.3286000000000002,0.031040779062689462,True
external,,2020-09-19 01:20:00+00:00,2020-09-19 01:20:00+00:00,2020-09-19 01:20:00+00:00,2020-09-19 01:30:00+00:00,2020-09-19 01:35:00+00:00,RECOVER_E40,3.15,0.242,0.38471074380165365,False
external,,2020-09-21 18:10:00+00:00,2020-09-21 18:10:00+00:00,2020-09-21 18:10:00+00:00,2020-09-21 18:10:00+00:00,2020-09-21 18:15:00+00:00,FAILED_BREAK,2.7324,0.2748000000000004,0.06404657933042145,True
external,,2020-09-23 00:15:00+00:00,2020-09-23 00:20:00+00:00,2020-09-23 00:20:00+00:00,2020-09-23 00:30:00+00:00,2020-09-23 00:35:00+00:00,FAILED_BREAK,3.01,0.2927999999999997,0.28517759562841677,False
