bucket,open,high,low,close,bars,ema7,ema20,atr14,regime,available_ts
2020-01-09 04:00:00+00:00,139.93,140.38,138.64,139.91,48,140.689792908605,140.377932438061,2.871383373672164,SIDEWAYS,2020-01-09 08:00:00+00:00
2020-01-09 08:00:00+00:00,139.93,140.09,137.6,138.21,48,140.06984468145376,140.1714626820552,2.8441417041241532,SIDEWAYS,2020-01-09 12:00:00+00:00
2020-01-09 12:00:00+00:00,138.21,138.9,137.68,138.12,48,139.5823835110903,139.97608528376423,2.7281315824009993,SIDEWAYS,2020-01-09 16:00:00+00:00
2020-01-09 16:00:00+00:00,138.13,138.45,135.33,137.53,48,139.06928763331774,139.74312478054858,2.756122183658069,SIDEWAYS,2020-01-09 20:00:00+00:00
2020-01-09 20:00:00+00:00,137.49,139.33,136.03,137.73,48,138.7344657249883,139.55139861097254,2.794970599111065,SIDEWAYS,2020-01-10 00:00:00+00:00
2020-01-10 00:00:00+00:00,137.73,137.99,136.31,136.94,48,138.28584929374122,139.30269398135613,2.7153298420317036,SIDEWAYS,2020-01-10 04:00:00+00:00
2020-01-10 04:00:00+00:00,136.97,137.07,135.22,136.64,48,137.87438697030592,139.04910407836982,2.653520567600867,SIDEWAYS,2020-01-10 08:00:00+00:00
2020-01-10 08:00:00+00:00,136.64,139.0,135.3,138.34,48,137.99079022772943,138.98157035662032,2.7282690984865186,SIDEWAYS,2020-01-10 12:00:00+00:00
2020-01-10 12:00:00+00:00,138.34,142.99,137.96,142.43,48,139.10059267079708,139.30999222741838,2.8926784485946246,SIDEWAYS,2020-01-10 16:00:00+00:00
2020-01-10 16:00:00+00:00,142.44,145.15,140.62,143.38,48,140.17044450309783,139.69761201528328,3.009629987980723,SIDEWAYS,2020-01-10 20:00:00+00:00
2020-01-10 20:00:00+00:00,143.38,144.98,141.49,144.8,48,141.32783337732337,140.18355372811345,3.043942131696384,SIDEWAYS,2020-01-11 00:00:00+00:00
2020-01-11 00:00:00+00:00,144.8,145.29,142.75,143.45,48,141.8583750329925,140.4946438492455,3.0079462651466415,SIDEWAYS,2020-01-11 04:00:00+00:00
2020-01-11 04:00:00+00:00,143.47,144.01,142.0,142.88,48,142.11378127474438,140.72182062550783,2.936664389064738,SIDEWAYS,2020-01-11 08:00:00+00:00
2020-01-11 08:00:00+00:00,142.88,144.0,142.37,142.61,48,142.2378359560583,140.90164723260233,2.8433312184172563,SIDEWAYS,2020-01-11 12:00:00+00:00
2020-01-11 12:00:00+00:00,142.56,143.72,142.05,143.4,48,142.52837696704373,141.1395855914021,2.7595218456731656,SIDEWAYS,2020-01-11 16:00:00+00:00
2020-01-11 16:00:00+00:00,143.4,148.03,142.54,146.29,48,143.46878272528278,141.6301012493638,2.9545559995536546,SIDEWAYS,2020-01-11 20:00:00+00:00
2020-01-11 20:00:00+00:00,146.25,147.81,142.15,142.4,48,143.2015870439621,141.7034249399006,3.147801999585536,SIDEWAYS,2020-01-12 00:00:00+00:00
2020-01-12 00:00:00+00:00,142.4,144.51,141.71,143.98,48,143.39619028297156,141.92024161229102,3.1229589996151392,SIDEWAYS,2020-01-12 04:00:00+00:00
2020-01-12 04:00:00+00:00,143.99,145.89,143.37,144.54,48,143.68214271222865,142.16974241112047,3.079890499642628,SIDEWAYS,2020-01-12 08:00:00+00:00
2020-01-12 08:00:00+00:00,144.54,145.42,143.21,143.42,48,143.6166070341715,142.28881456244233,3.0177554639538675,BULL,2020-01-12 12:00:00+00:00
2020-01-12 12:00:00+00:00,143.45,145.42,143.37,144.99,48,143.95995527562863,142.5460703184002,2.9486300736714472,BULL,2020-01-12 16:00:00+00:00
2020-01-12 16:00:00+00:00,144.99,145.68,143.6,144.46,48,144.08496645672147,142.72834933569544,2.886585068409202,BULL,2020-01-12 20:00:00+00:00
2020-01-12 20:00:00+00:00,144.42,146.6,144.3,146.57,48,144.7062248425411,143.09422082753397,2.8446861349514005,BULL,2020-01-13 00:00:00+00:00
2020-01-13 00:00:00+00:00,146.57,147.0,142.53,143.44,48,144.3896686319058,143.12715217729266,2.9607799824548717,BULL,2020-01-13 04:00:00+00:00
2020-01-13 04:00:00+00:00,143.44,144.07,142.32,142.89,48,144.01475147392935,143.10456625564572,2.8742956979938095,SIDEWAYS,2020-01-13 08:00:00+00:00
2020-01-13 08:00:00+00:00,142.9,144.28,142.59,142.81,48,143.713563605447,143.0765123265366,2.7897031481371086,SIDEWAYS,2020-01-13 12:00:00+00:00
2020-01-13 12:00:00+00:00,142.8,143.76,142.5,142.81,48,143.48767270408524,143.0511302001998,2.680438637555886,SIDEWAYS,2020-01-13 16:00:00+00:00
2020-01-13 16:00:00+00:00,142.81,143.96,142.52,143.43,48,143.47325452806393,143.087213038276,2.5918358777304653,BULL,2020-01-13 20:00:00+00:00
2020-01-13 20:00:00+00:00,143.48,144.65,143.38,143.58,48,143.49994089604795,143.13414512986876,2.497419029321147,BULL,2020-01-14 00:00:00+00:00
2020-01-14 00:00:00+00:00,143.57,149.41,143.49,148.95,48,144.86245567203594,143.68803606988126,2.74188909865535,BULL,2020-01-14 04:00:00+00:00
2020-01-14 04:00:00+00:00,148.95,150.78,148.09,149.09,48,145.91934175402696,144.20250882513068,2.738182734465682,BULL,2020-01-14 08:00:00+00:00
2020-01-14 08:00:00+00:00,149.07,151.82,149.0,151.58,48,147.33450631552023,144.9051270322611,2.74402682486099,BULL,2020-01-14 12:00:00+00:00
2020-01-14 12:00:00+00:00,151.57,157.8,150.81,156.08,48,149.52087973664018,145.96940064823625,3.0473106230852056,BULL,2020-01-14 16:00:00+00:00
2020-01-14 16:00:00+00:00,156.08,171.0,153.18,165.63,48,153.54815980248014,147.84183868173756,4.102502721436262,BULL,2020-01-14 20:00:00+00:00
2020-01-14 20:00:00+00:00,165.56,168.18,160.48,165.77,48,156.60361985186012,149.54928261681016,4.3594668127622445,BULL,2020-01-15 00:00:00+00:00
2020-01-15 00:00:00+00:00,165.75,172.18,162.81,162.81,48,158.1552148888951,150.81220808187584,4.717362040422085,BULL,2020-01-15 04:00:00+00:00
2020-01-15 04:00:00+00:00,162.8,163.9,159.35,161.64,48,159.02641116667132,151.8434263597924,4.705407608963365,BULL,2020-01-15 08:00:00+00:00
2020-01-15 08:00:00+00:00,161.63,167.9,161.1,164.73,48,160.4523083750035,153.07071908743123,4.855021351180269,BULL,2020-01-15 12:00:00+00:00
2020-01-15 12:00:00+00:00,164.74,169.14,162.15,162.62,48,160.9942312812526,153.98017441243778,5.007519826095963,BULL,2020-01-15 16:00:00+00:00
2020-01-15 16:00:00+00:00,162.58,165.36,160.77,164.73,48,161.92817346093946,155.00396732553895,4.977696981374823,BULL,2020-01-15 20:00:00+00:00
2020-01-15 20:00:00+00:00,164.75,167.54,163.98,166.6,48,163.0961300957046,156.10835138977333,4.876432911276622,BULL,2020-01-16 00:00:00+00:00
2020-01-16 00:00:00+00:00,166.61,167.63,158.43,160.15,48,162.35959757177847,156.493270305033,5.185259131899719,BULL,2020-01-16 04:00:00+00:00
2020-01-16 04:00:00+00:00,160.11,162.8,159.49,161.16,48,162.05969817883386,156.93772075217274,5.051312051049739,BULL,2020-01-16 08:00:00+00:00
2020-01-16 08:00:00+00:00,161.2,164.28,159.82,164.28,48,162.61477363412538,157.636985442442,5.009075475974758,BULL,2020-01-16 12:00:00+00:00
2020-01-16 12:00:00+00:00,164.23,165.92,160.37,162.72,48,162.64108022559404,158.12108206697133,5.0477129419765605,BULL,2020-01-16 16:00:00+00:00
2020-01-16 16:00:00+00:00,162.66,164.47,160.82,163.65,48,162.89331016919553,158.64764567964073,4.94787630326395,BULL,2020-01-16 20:00:00+00:00
2020-01-16 20:00:00+00:00,163.7,166.0,162.48,164.37,48,163.26248262689666,159.19263180538925,4.845885138745097,BULL,2020-01-17 00:00:00+00:00
2020-01-17 00:00:00+00:00,164.39,167.49,162.27,165.2,48,163.7468619701725,159.76476210963787,4.872607628834733,BULL,2020-01-17 04:00:00+00:00
2020-01-17 04:00:00+00:00,165.24,171.57,164.92,171.23,48,165.61764647762936,160.8566895277676,4.99956422677511,BULL,2020-01-17 08:00:00+00:00
2020-01-17 08:00:00+00:00,171.15,174.79,169.88,170.1,48,166.73823485822203,161.73700481083733,4.993166782005459,BULL,2020-01-17 12:00:00+00:00
2020-01-17 12:00:00+00:00,170.11,170.4,165.23,168.5,48,167.1786761436665,162.38109959075757,5.005797726147927,BULL,2020-01-17 16:00:00+00:00
2020-01-17 16:00:00+00:00,168.49,173.9,167.26,169.43,48,167.7415071077499,163.05242343925684,5.122526459994504,BULL,2020-01-17 20:00:00+00:00
2020-01-17 20:00:00+00:00,169.44,173.56,168.61,170.06,48,168.32113033081242,163.71981168313715,5.110203141423468,BULL,2020-01-18 00:00:00+00:00
2020-01-18 00:00:00+00:00,170.06,174.0,169.22,172.09,48,169.2633477481093,164.51697247521932,5.086617202750363,BULL,2020-01-18 04:00:00+00:00
2020-01-18 04:00:00+00:00,172.06,172.06,165.08,168.19,48,168.99501081108198,164.86678462043653,5.224001688268193,BULL,2020-01-18 08:00:00+00:00
2020-01-18 08:00:00+00:00,168.28,170.34,167.38,169.27,48,169.06375810831148,165.28613846610926,5.0622872819633224,BULL,2020-01-18 12:00:00+00:00
2020-01-18 12:00:00+00:00,169.23,179.57,169.02,175.68,48,170.7178185812336,166.27603004076553,5.454266761823084,BULL,2020-01-18 16:00:00+00:00
2020-01-18 16:00:00+00:00,175.67,177.82,172.82,175.16,48,171.82836393592518,167.1221224178355,5.421819135978578,BULL,2020-01-18 20:00:00+00:00
2020-01-18 20:00:00+00:00,175.16,177.3,174.1,174.43,48,172.47877295194388,167.81811075899404,5.2631177691229665,BULL,2020-01-19 00:00:00+00:00
2020-01-19 00:00:00+00:00,174.37,178.42,173.61,176.4,48,173.4590797139579,168.63543354385178,5.2307522141856095,BULL,2020-01-19 04:00:00+00:00
2020-01-19 04:00:00+00:00,176.38,177.06,174.65,176.73,48,174.27680978546843,169.40634463491352,5.029269913172351,BULL,2020-01-19 08:00:00+00:00
2020-01-19 08:00:00+00:00,176.7,177.56,164.33,166.87,48,172.42510733910132,169.164788003017,5.615036347945754,SIDEWAYS,2020-01-19 12:00:00+00:00
2020-01-19 12:00:00+00:00,166.8,166.8,161.81,164.96,48,170.558830504326,168.76433200272967,5.575390894521058,SIDEWAYS,2020-01-19 16:00:00+00:00
2020-01-19 16:00:00+00:00,164.96,166.4,164.07,165.16,48,169.2091228782445,168.421062288184,5.343577259198126,SIDEWAYS,2020-01-19 20:00:00+00:00
2020-01-19 20:00:00+00:00,165.11,167.78,163.63,167.04,48,168.66684215868338,168.2895325464522,5.258321740683974,SIDEWAYS,2020-01-20 00:00:00+00:00
2020-01-20 00:00:00+00:00,167.04,167.9,165.29,165.85,48,167.96263161901254,168.05719611345674,5.069155902063692,SIDEWAYS,2020-01-20 04:00:00+00:00
2020-01-20 04:00:00+00:00,165.96,166.65,164.5,165.8,48,167.42197371425942,167.8422250550323,4.860644766201999,SIDEWAYS,2020-01-20 08:00:00+00:00
2020-01-20 08:00:00+00:00,165.81,166.4,162.53,163.24,48,166.37648028569458,167.403917906934,4.789884425758999,SIDEWAYS,2020-01-20 12:00:00+00:00
2020-01-20 12:00:00+00:00,163.3,167.23,161.5,167.03,48,166.53986021427093,167.36830667770218,4.8570355382047845,SIDEWAYS,2020-01-20 16:00:00+00:00
2020-01-20 16:00:00+00:00,166.98,167.97,166.17,167.75,48,166.8423951607032,167.40465842268293,4.6386758569044435,SIDEWAYS,2020-01-20 20:00:00+00:00
2020-01-20 20:00:00+00:00,167.75,169.48,166.86,167.03,48,166.8892963705274,167.3689766681417,4.4944847242684105,SIDEWAYS,2020-01-21 00:00:00+00:00
2020-01-21 00:00:00+00:00,167.01,168.5,165.73,168.46,48,167.28197227789556,167.47288365212822,4.371307243963525,SIDEWAYS,2020-01-21 04:00:00+00:00
2020-01-21 04:00:00+00:00,168.42,168.9,166.41,166.75,48,167.14897920842168,167.40403759002078,4.236928155108988,SIDEWAYS,2020-01-21 08:00:00+00:00
2020-01-21 08:00:00+00:00,166.73,168.81,166.06,168.13,48,167.39423440631626,167.47317686716167,4.130719001172632,SIDEWAYS,2020-01-21 12:00:00+00:00
2020-01-21 12:00:00+00:00,168.12,169.4,167.5,168.27,48,167.61317580473718,167.54906478457485,3.9713819296603012,BULL,2020-01-21 16:00:00+00:00
2020-01-21 16:00:00+00:00,168.3,168.63,165.02,165.25,48,167.02238185355287,167.33010623366297,3.945568934684564,SIDEWAYS,2020-01-21 20:00:00+00:00
2020-01-21 20:00:00+00:00,165.31,170.34,165.27,169.52,48,167.64678639016466,167.5386675447427,4.027314010778524,BULL,2020-01-22 00:00:00+00:00
2020-01-22 00:00:00+00:00,169.62,170.18,167.99,168.77,48,167.9275897926235,167.65593730238626,3.8960772957229155,BULL,2020-01-22 04:00:00+00:00
2020-01-22 04:00:00+00:00,168.8,171.61,168.77,169.38,48,168.29069234446763,167.82013374977805,3.820643203171279,BULL,2020-01-22 08:00:00+00:00
2020-01-22 08:00:00+00:00,169.4,169.69,167.09,168.14,48,168.25301925835072,167.85059720218013,3.7334544029447585,BULL,2020-01-22 12:00:00+00:00
2020-01-22 12:00:00+00:00,168.14,168.38,166.12,167.59,48,168.08726444376305,167.82577842102012,3.6282076598772752,SIDEWAYS,2020-01-22 16:00:00+00:00
2020-01-22 16:00:00+00:00,167.59,169.2,166.71,168.16,48,168.10544833282228,167.85760904758962,3.546907112743183,BULL,2020-01-22 20:00:00+00:00
2020-01-22 20:00:00+00:00,168.14,168.36,167.58,168.19,48,168.1265862496167,167.88926532877156,3.349270890404384,BULL,2020-01-23 00:00:00+00:00
2020-01-23 00:00:00+00:00,168.24,168.38,164.36,165.63,48,167.50243968721253,167.6740972022219,3.3971801125183556,SIDEWAYS,2020-01-23 04:00:00+00:00
2020-01-23 04:00:00+00:00,165.61,165.67,162.89,165.05,48,166.8893297654094,167.42418318296268,3.3530958187670445,SIDEWAYS,2020-01-23 08:00:00+00:00
2020-01-23 08:00:00+00:00,165.05,165.8,162.59,162.86,48,165.88199732405707,166.9894990702996,3.3428746888551135,SIDEWAYS,2020-01-23 12:00:00+00:00
2020-01-23 12:00:00+00:00,162.86,164.0,161.16,163.28,48,165.2314979930428,166.63621344455677,3.3069550682226057,SIDEWAYS,2020-01-23 16:00:00+00:00
2020-01-23 16:00:00+00:00,163.28,163.67,159.41,160.7,48,164.0986234947821,166.07085978317042,3.3750297062067047,SIDEWAYS,2020-01-23 20:00:00+00:00
2020-01-23 20:00:00+00:00,160.78,163.63,160.03,162.97,48,163.81646762108656,165.77553980382083,3.3910990129062255,SIDEWAYS,2020-01-24 00:00:00+00:00
2020-01-24 00:00:00+00:00,162.97,163.65,158.0,159.14,48,162.64735071581492,165.14358363202837,3.552449083412924,SIDEWAYS,2020-01-24 04:00:00+00:00
2020-01-24 04:00:00+00:00,159.12,160.17,158.39,159.32,48,161.8155130368612,164.58895661945422,3.425845577454858,SIDEWAYS,2020-01-24 08:00:00+00:00
2020-01-24 08:00:00+00:00,159.41,161.2,155.72,160.79,48,161.5591347776459,164.22715122712526,3.572570893350939,SIDEWAYS,2020-01-24 12:00:00+00:00
2020-01-24 12:00:00+00:00,160.83,163.5,160.13,162.72,48,161.84935108323444,164.08361301501807,3.558101543825872,SIDEWAYS,2020-01-24 16:00:00+00:00
2020-01-24 16:00:00+00:00,162.75,164.65,160.75,163.87,48,162.35451331242584,164.06326891834968,3.5825228621240246,SIDEWAYS,2020-01-24 20:00:00+00:00
2020-01-24 20:00:00+00:00,163.86,164.51,162.09,162.63,48,162.42338498431937,163.9267671166021,3.4994855148294506,SIDEWAYS,2020-01-25 00:00:00+00:00
2020-01-25 00:00:00+00:00,162.66,162.69,157.8,159.15,48,161.60503873823953,163.47183691502093,3.5988079780559175,SIDEWAYS,2020-01-25 04:00:00+00:00
2020-01-25 04:00:00+00:00,159.15,160.76,158.81,159.79,48,161.15127905367964,163.12118578025704,3.481035979623351,SIDEWAYS,2020-01-25 08:00:00+00:00
2020-01-25 08:00:00+00:00,159.72,161.63,159.0,159.49,48,160.73595929025973,162.77535856308972,3.42024769536454,SIDEWAYS,2020-01-25 12:00:00+00:00
2020-01-25 12:00:00+00:00,159.49,161.19,159.0,160.59,48,160.6994694676948,162.5672291761288,3.3323728599813585,SIDEWAYS,2020-01-25 16:00:00+00:00
2020-01-25 16:00:00+00:00,160.61,161.7,160.14,161.16,48,160.81460210077108,162.4332073498308,3.2057747985541187,SIDEWAYS,2020-01-25 20:00:00+00:00
2020-01-25 20:00:00+00:00,161.23,163.0,160.26,160.52,48,160.74095157557832,162.2509971260374,3.172505170085968,SIDEWAYS,2020-01-26 00:00:00+00:00
2020-01-26 00:00:00+00:00,160.5,162.0,159.5,161.32,48,160.88571368168374,162.16233073308146,3.124469086508399,SIDEWAYS,2020-01-26 04:00:00+00:00
2020-01-26 04:00:00+00:00,161.38,161.88,160.5,161.33,48,160.9967852612628,162.08306113945466,2.999864151757799,SIDEWAYS,2020-01-26 08:00:00+00:00
2020-01-26 08:00:00+00:00,161.38,163.84,161.01,163.3,48,161.5725889459471,162.19896007855422,2.987730998060814,SIDEWAYS,2020-01-26 12:00:00+00:00
2020-01-26 12:00:00+00:00,163.31,164.08,162.88,163.44,48,162.03944170946033,162.31715435678714,2.860035926770757,SIDEWAYS,2020-01-26 16:00:00+00:00
2020-01-26 16:00:00+00:00,163.48,167.13,163.24,166.25,48,163.09208128209525,162.69171108471218,2.9336047891442734,BULL,2020-01-26 20:00:00+00:00
2020-01-26 20:00:00+00:00,166.23,168.16,166.13,167.9,48,164.29406096157143,163.18773860045388,2.8690615899196823,BULL,2020-01-27 00:00:00+00:00
2020-01-27 00:00:00+00:00,167.98,169.94,167.5,167.8,48,165.1705457211786,163.62700159088683,2.8384143334968477,BULL,2020-01-27 04:00:00+00:00
2020-01-27 04:00:00+00:00,167.8,168.73,166.55,167.54,48,165.76290929088395,163.99966810604047,2.7913847382470713,BULL,2020-01-27 08:00:00+00:00
2020-01-27 08:00:00+00:00,167.47,169.11,165.28,168.64,48,166.48218196816296,164.44160447689376,2.8655715426579955,BULL,2020-01-27 12:00:00+00:00
2020-01-27 12:00:00+00:00,168.67,171.0,168.3,170.1,48,167.38663647612222,164.98049928861815,2.853745003896709,BULL,2020-01-27 16:00:00+00:00
2020-01-27 16:00:00+00:00,170.14,171.82,169.19,171.38,48,168.38497735709166,165.58997554684498,2.8377632179040866,BULL,2020-01-27 20:00:00+00:00
2020-01-27 20:00:00+00:00,171.38,172.26,169.78,170.21,48,168.84123301781875,166.0299778757169,2.8122087023395084,BULL,2020-01-28 00:00:00+00:00
2020-01-28 00:00:00+00:00,170.25,174.34,170.22,173.22,48,169.93592476336406,166.71474188755337,2.9063366521724,BULL,2020-01-28 04:00:00+00:00
2020-01-28 04:00:00+00:00,173.3,173.94,171.07,172.18,48,170.49694357252304,167.23524266016733,2.903741177017229,BULL,2020-01-28 08:00:00+00:00
2020-01-28 08:00:00+00:00,172.15,173.4,170.37,172.25,48,170.93520767939228,167.71283859729425,2.9127596643731413,BULL,2020-01-28 12:00:00+00:00
2020-01-28 12:00:00+00:00,172.25,175.22,170.82,172.58,48,171.3464057595442,168.17637777850433,3.0189911169179173,BULL,2020-01-28 16:00:00+00:00
2020-01-28 16:00:00+00:00,172.6,173.33,170.47,171.57,48,171.40230431965813,168.49957989483727,3.0076346085666383,BULL,2020-01-28 20:00:00+00:00
