partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_px,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,target_reached,target_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_target
external,BULL,16-20,2021-04-01 16:00:00+00:00,2021-04-01 20:00:00+00:00,2021-04-01 18:25:00+00:00,59342.89,58420.02,922.8700000000026,58466.163499999995,0.15,58281.589499999995,True,2021-04-01 18:25:00+00:00,,False,,False,,False,,True,0.0,,
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 05:05:00+00:00,58450.26,57367.41,1082.8499999999985,57421.552500000005,0.05,57313.2675,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 05:05:00+00:00,58450.26,57367.41,1082.8499999999985,57421.552500000005,0.075,57286.19625,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 05:05:00+00:00,58450.26,57367.41,1082.8499999999985,57421.552500000005,0.1,57259.125,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 05:05:00+00:00,58450.26,57367.41,1082.8499999999985,57421.552500000005,0.15,57204.982500000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,2021-04-07 01:10:00+00:00,58384.93,57637.72,747.2099999999991,57675.080500000004,0.05,57600.3595,True,2021-04-07 01:10:00+00:00,,True,2021-04-07 01:25:00+00:00,True,2021-04-07 01:30:00+00:00,False,,False,0.0,15.0,20.0
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,2021-04-07 01:10:00+00:00,58384.93,57637.72,747.2099999999991,57675.080500000004,0.075,57581.67925,True,2021-04-07 01:10:00+00:00,,True,2021-04-07 01:25:00+00:00,True,2021-04-07 01:30:00+00:00,False,,False,0.0,15.0,20.0
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,2021-04-07 01:10:00+00:00,58384.93,57637.72,747.2099999999991,57675.080500000004,0.1,57562.999,True,2021-04-07 01:10:00+00:00,,True,2021-04-07 01:25:00+00:00,True,2021-04-07 01:30:00+00:00,False,,False,0.0,15.0,20.0
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,2021-04-07 01:10:00+00:00,58384.93,57637.72,747.2099999999991,57675.080500000004,0.15,57525.6385,True,2021-04-07 01:10:00+00:00,,True,2021-04-07 01:25:00+00:00,True,2021-04-07 01:30:00+00:00,False,,False,0.0,15.0,20.0
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 11:40:00+00:00,57415.03,56570.0,845.0299999999988,56612.2515,0.05,56527.7485,True,2021-04-08 11:40:00+00:00,,True,2021-04-08 11:50:00+00:00,True,2021-04-08 11:55:00+00:00,False,,False,0.0,10.0,15.0
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 11:40:00+00:00,57415.03,56570.0,845.0299999999988,56612.2515,0.075,56506.62275,True,2021-04-08 11:40:00+00:00,,True,2021-04-08 11:50:00+00:00,True,2021-04-08 11:55:00+00:00,False,,False,0.0,10.0,15.0
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 11:40:00+00:00,57415.03,56570.0,845.0299999999988,56612.2515,0.1,56485.497,True,2021-04-08 11:40:00+00:00,,True,2021-04-08 11:50:00+00:00,True,2021-04-08 11:55:00+00:00,False,,False,0.0,10.0,15.0
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 11:40:00+00:00,57415.03,56570.0,845.0299999999988,56612.2515,0.15,56443.2455,True,2021-04-08 11:40:00+00:00,,True,2021-04-08 11:50:00+00:00,True,2021-04-08 11:55:00+00:00,False,,False,0.0,10.0,15.0
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,2021-04-15 08:30:00+00:00,63560.0,62772.3,787.6999999999971,62811.685000000005,0.05,62732.915,True,2021-04-15 08:30:00+00:00,,True,2021-04-15 08:40:00+00:00,True,2021-04-15 08:55:00+00:00,False,,False,0.0,10.0,25.0
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,2021-04-15 08:30:00+00:00,63560.0,62772.3,787.6999999999971,62811.685000000005,0.075,62713.2225,True,2021-04-15 08:30:00+00:00,,True,2021-04-15 08:40:00+00:00,True,2021-04-15 08:55:00+00:00,False,,False,0.0,10.0,25.0
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,2021-04-15 08:30:00+00:00,63560.0,62772.3,787.6999999999971,62811.685000000005,0.1,62693.530000000006,True,2021-04-15 08:30:00+00:00,,True,2021-04-15 08:40:00+00:00,True,2021-04-15 08:55:00+00:00,False,,False,0.0,10.0,25.0
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,2021-04-15 08:30:00+00:00,63560.0,62772.3,787.6999999999971,62811.685000000005,0.15,62654.145000000004,True,2021-04-15 08:30:00+00:00,,True,2021-04-15 08:40:00+00:00,True,2021-04-15 09:00:00+00:00,False,,False,0.0,10.0,30.0
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021-04-21 04:20:00+00:00,56756.78,55159.01,1597.7699999999968,55238.8985,0.05,55079.1215,True,2021-04-21 04:20:00+00:00,,True,2021-04-21 05:50:00+00:00,True,2021-04-21 05:55:00+00:00,False,,False,0.0,90.0,95.0
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021-04-21 04:20:00+00:00,56756.78,55159.01,1597.7699999999968,55238.8985,0.075,55039.17725,True,2021-04-21 04:20:00+00:00,,True,2021-04-21 05:50:00+00:00,True,2021-04-21 08:05:00+00:00,False,,False,0.0,90.0,225.0
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021-04-21 04:20:00+00:00,56756.78,55159.01,1597.7699999999968,55238.8985,0.1,54999.233,True,2021-04-21 04:20:00+00:00,,True,2021-04-21 05:50:00+00:00,True,2021-04-21 08:10:00+00:00,False,,False,0.0,90.0,230.0
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021-04-21 04:20:00+00:00,56756.78,55159.01,1597.7699999999968,55238.8985,0.15,54919.3445,True,2021-04-21 04:20:00+00:00,,True,2021-04-21 05:50:00+00:00,True,2021-04-21 08:10:00+00:00,False,,False,0.0,90.0,230.0
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,2021-04-22 00:20:00+00:00,55465.14,53610.0,1855.1399999999994,53702.757,0.05,53517.243,True,2021-04-22 00:20:00+00:00,,True,2021-04-22 02:05:00+00:00,True,2021-04-22 02:10:00+00:00,False,,False,0.0,105.0,110.0
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,2021-04-22 00:20:00+00:00,55465.14,53610.0,1855.1399999999994,53702.757,0.075,53470.8645,True,2021-04-22 00:20:00+00:00,,True,2021-04-22 02:05:00+00:00,True,2021-04-22 02:10:00+00:00,False,,False,0.0,105.0,110.0
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,2021-04-22 00:20:00+00:00,55465.14,53610.0,1855.1399999999994,53702.757,0.1,53424.486,True,2021-04-22 00:20:00+00:00,,True,2021-04-22 02:05:00+00:00,True,2021-04-22 02:10:00+00:00,False,,False,0.0,105.0,110.0
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,2021-04-22 00:20:00+00:00,55465.14,53610.0,1855.1399999999994,53702.757,0.15,53331.729,True,2021-04-22 00:20:00+00:00,,True,2021-04-22 02:05:00+00:00,True,2021-04-22 02:10:00+00:00,False,,False,0.0,105.0,110.0
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-22 20:40:00+00:00,55191.43,52228.0,2963.4300000000003,52376.1715,0.05,52079.8285,True,2021-04-22 20:40:00+00:00,,True,2021-04-22 20:50:00+00:00,True,2021-04-22 20:55:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-22 20:40:00+00:00,55191.43,52228.0,2963.4300000000003,52376.1715,0.075,52005.74275,True,2021-04-22 20:40:00+00:00,,True,2021-04-22 20:50:00+00:00,True,2021-04-22 20:55:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-22 20:40:00+00:00,55191.43,52228.0,2963.4300000000003,52376.1715,0.1,51931.657,True,2021-04-22 20:40:00+00:00,,True,2021-04-22 20:50:00+00:00,True,2021-04-22 20:55:00+00:00,False,,False,0.0,10.0,15.0
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-22 20:40:00+00:00,55191.43,52228.0,2963.4300000000003,52376.1715,0.15,51783.4855,True,2021-04-22 20:40:00+00:00,,True,2021-04-22 20:50:00+00:00,True,2021-04-22 20:55:00+00:00,False,,False,0.0,10.0,15.0
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 16:35:00+00:00,53952.0,53226.36,725.6399999999994,53262.642,0.05,53190.078,True,2021-04-26 16:35:00+00:00,,True,2021-04-26 16:45:00+00:00,False,,True,2021-04-26 17:20:00+00:00,False,0.0,10.0,
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 16:35:00+00:00,53952.0,53226.36,725.6399999999994,53262.642,0.075,53171.937,True,2021-04-26 16:35:00+00:00,,True,2021-04-26 16:45:00+00:00,False,,True,2021-04-26 17:20:00+00:00,False,0.0,10.0,
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 16:35:00+00:00,53952.0,53226.36,725.6399999999994,53262.642,0.1,53153.796,True,2021-04-26 16:35:00+00:00,,True,2021-04-26 16:45:00+00:00,False,,True,2021-04-26 17:20:00+00:00,False,0.0,10.0,
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 16:35:00+00:00,53952.0,53226.36,725.6399999999994,53262.642,0.15,53117.514,True,2021-04-26 16:35:00+00:00,,True,2021-04-26 16:45:00+00:00,False,,True,2021-04-26 17:20:00+00:00,False,0.0,10.0,
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,2021-04-28 04:55:00+00:00,55733.0,54780.8,952.1999999999971,54828.41,0.05,54733.19,True,2021-04-28 04:55:00+00:00,,True,2021-04-28 05:10:00+00:00,True,2021-04-28 05:30:00+00:00,False,,False,0.0,15.0,35.0
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,2021-04-28 04:55:00+00:00,55733.0,54780.8,952.1999999999971,54828.41,0.075,54709.385,True,2021-04-28 04:55:00+00:00,,True,2021-04-28 05:10:00+00:00,True,2021-04-28 05:30:00+00:00,False,,False,0.0,15.0,35.0
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,2021-04-28 04:55:00+00:00,55733.0,54780.8,952.1999999999971,54828.41,0.1,54685.58,True,2021-04-28 04:55:00+00:00,,True,2021-04-28 05:10:00+00:00,True,2021-04-28 05:35:00+00:00,False,,False,0.0,15.0,40.0
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,2021-04-28 04:55:00+00:00,55733.0,54780.8,952.1999999999971,54828.41,0.15,54637.97,True,2021-04-28 04:55:00+00:00,,True,2021-04-28 05:10:00+00:00,True,2021-04-28 05:35:00+00:00,False,,False,0.0,15.0,40.0
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 16:55:00+00:00,56399.0,53558.57,2840.4300000000003,53700.5915,0.05,53416.5485,True,2021-05-04 16:55:00+00:00,,True,2021-05-04 23:50:00+00:00,True,2021-05-04 23:55:00+00:00,False,,False,0.0,415.0,420.0
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 16:55:00+00:00,56399.0,53558.57,2840.4300000000003,53700.5915,0.075,53345.53775,True,2021-05-04 16:55:00+00:00,,True,2021-05-04 23:50:00+00:00,True,2021-05-05 00:00:00+00:00,False,,False,0.0,415.0,425.0
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 16:55:00+00:00,56399.0,53558.57,2840.4300000000003,53700.5915,0.1,53274.527,True,2021-05-04 16:55:00+00:00,,True,2021-05-04 23:50:00+00:00,True,2021-05-05 00:00:00+00:00,False,,False,0.0,415.0,425.0
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 16:55:00+00:00,56399.0,53558.57,2840.4300000000003,53700.5915,0.15,53132.5055,True,2021-05-04 16:55:00+00:00,,True,2021-05-04 23:50:00+00:00,True,2021-05-05 00:00:00+00:00,False,,False,0.0,415.0,425.0
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-05 20:15:00+00:00,57940.0,57122.18,817.8199999999997,57163.071,0.05,57081.289,True,2021-05-05 20:15:00+00:00,,True,2021-05-05 20:20:00+00:00,True,2021-05-05 20:25:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-05 20:15:00+00:00,57940.0,57122.18,817.8199999999997,57163.071,0.075,57060.8435,True,2021-05-05 20:15:00+00:00,,True,2021-05-05 20:20:00+00:00,True,2021-05-05 20:25:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-05 20:15:00+00:00,57940.0,57122.18,817.8199999999997,57163.071,0.1,57040.398,True,2021-05-05 20:15:00+00:00,,True,2021-05-05 20:20:00+00:00,True,2021-05-05 20:25:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-05 20:15:00+00:00,57940.0,57122.18,817.8199999999997,57163.071,0.15,56999.507,True,2021-05-05 20:15:00+00:00,,True,2021-05-05 20:20:00+00:00,True,2021-05-05 20:25:00+00:00,False,,False,0.0,5.0,10.0
external,BULL,16-20,2021-05-06 16:00:00+00:00,2021-05-06 20:00:00+00:00,2021-05-06 17:05:00+00:00,58174.41,56843.0,1331.4100000000035,56909.5705,0.05,56776.4295,True,2021-05-06 17:05:00+00:00,,True,2021-05-06 18:05:00+00:00,True,2021-05-06 18:10:00+00:00,False,,False,0.0,60.0,65.0
external,BULL,16-20,2021-05-06 16:00:00+00:00,2021-05-06 20:00:00+00:00,2021-05-06 17:05:00+00:00,58174.41,56843.0,1331.4100000000035,56909.5705,0.075,56743.14425,True,2021-05-06 17:05:00+00:00,,True,2021-05-06 18:05:00+00:00,True,2021-05-06 18:35:00+00:00,False,,False,0.0,60.0,90.0
external,BULL,16-20,2021-05-06 16:00:00+00:00,2021-05-06 20:00:00+00:00,2021-05-06 17:05:00+00:00,58174.41,56843.0,1331.4100000000035,56909.5705,0.1,56709.859,True,2021-05-06 17:05:00+00:00,,True,2021-05-06 18:05:00+00:00,True,2021-05-06 18:35:00+00:00,False,,False,0.0,60.0,90.0
external,BULL,16-20,2021-05-06 16:00:00+00:00,2021-05-06 20:00:00+00:00,2021-05-06 17:05:00+00:00,58174.41,56843.0,1331.4100000000035,56909.5705,0.15,56643.2885,True,2021-05-06 17:05:00+00:00,,True,2021-05-06 18:05:00+00:00,True,2021-05-06 18:35:00+00:00,False,,False,0.0,60.0,90.0
external,BULL,08-12,2021-05-09 08:00:00+00:00,2021-05-09 12:00:00+00:00,2021-05-09 10:20:00+00:00,58909.65,57731.37,1178.2799999999988,57790.284,0.05,57672.456000000006,True,2021-05-09 10:20:00+00:00,,True,2021-05-09 12:10:00+00:00,True,2021-05-09 12:15:00+00:00,False,,False,0.0,110.0,115.0
external,BULL,08-12,2021-05-09 08:00:00+00:00,2021-05-09 12:00:00+00:00,2021-05-09 10:20:00+00:00,58909.65,57731.37,1178.2799999999988,57790.284,0.075,57642.999,True,2021-05-09 10:20:00+00:00,,True,2021-05-09 12:10:00+00:00,True,2021-05-09 12:15:00+00:00,False,,False,0.0,110.0,115.0
external,BULL,08-12,2021-05-09 08:00:00+00:00,2021-05-09 12:00:00+00:00,2021-05-09 10:20:00+00:00,58909.65,57731.37,1178.2799999999988,57790.284,0.1,57613.542,True,2021-05-09 10:20:00+00:00,,True,2021-05-09 12:10:00+00:00,True,2021-05-09 12:15:00+00:00,False,,False,0.0,110.0,115.0
external,BULL,08-12,2021-05-09 08:00:00+00:00,2021-05-09 12:00:00+00:00,2021-05-09 10:20:00+00:00,58909.65,57731.37,1178.2799999999988,57790.284,0.15,57554.628000000004,True,2021-05-09 10:20:00+00:00,,True,2021-05-09 12:10:00+00:00,True,2021-05-09 12:15:00+00:00,False,,False,0.0,110.0,115.0
external,BEAR,12-16,2021-05-11 12:00:00+00:00,2021-05-11 16:00:00+00:00,2021-05-11 12:45:00+00:00,56262.61,55205.0,1057.6100000000006,55257.8805,0.05,55152.1195,True,2021-05-11 12:45:00+00:00,,True,2021-05-11 13:25:00+00:00,True,2021-05-11 13:30:00+00:00,False,,False,0.0,40.0,45.0
external,BEAR,12-16,2021-05-11 12:00:00+00:00,2021-05-11 16:00:00+00:00,2021-05-11 12:45:00+00:00,56262.61,55205.0,1057.6100000000006,55257.8805,0.075,55125.67925,True,2021-05-11 12:45:00+00:00,,True,2021-05-11 13:25:00+00:00,True,2021-05-11 13:30:00+00:00,False,,False,0.0,40.0,45.0
external,BEAR,12-16,2021-05-11 12:00:00+00:00,2021-05-11 16:00:00+00:00,2021-05-11 12:45:00+00:00,56262.61,55205.0,1057.6100000000006,55257.8805,0.1,55099.239,True,2021-05-11 12:45:00+00:00,,True,2021-05-11 13:25:00+00:00,True,2021-05-11 13:30:00+00:00,False,,False,0.0,40.0,45.0
external,BEAR,12-16,2021-05-11 12:00:00+00:00,2021-05-11 16:00:00+00:00,2021-05-11 12:45:00+00:00,56262.61,55205.0,1057.6100000000006,55257.8805,0.15,55046.3585,True,2021-05-11 12:45:00+00:00,,True,2021-05-11 13:25:00+00:00,True,2021-05-11 13:30:00+00:00,False,,False,0.0,40.0,45.0
external,SIDEWAYS,08-12,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,2021-05-12 08:20:00+00:00,58049.99,56933.4,1116.5899999999965,56989.2295,0.05,56877.5705,True,2021-05-12 08:20:00+00:00,,True,2021-05-12 08:25:00+00:00,True,2021-05-12 08:30:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,08-12,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,2021-05-12 08:20:00+00:00,58049.99,56933.4,1116.5899999999965,56989.2295,0.075,56849.655750000005,True,2021-05-12 08:20:00+00:00,,True,2021-05-12 08:25:00+00:00,True,2021-05-12 08:30:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,08-12,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,2021-05-12 08:20:00+00:00,58049.99,56933.4,1116.5899999999965,56989.2295,0.1,56821.741,True,2021-05-12 08:20:00+00:00,,True,2021-05-12 08:25:00+00:00,True,2021-05-12 08:30:00+00:00,False,,False,0.0,5.0,10.0
external,SIDEWAYS,08-12,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,2021-05-12 08:20:00+00:00,58049.99,56933.4,1116.5899999999965,56989.2295,0.15,56765.9115,True,2021-05-12 08:20:00+00:00,,True,2021-05-12 08:25:00+00:00,True,2021-05-12 08:30:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,16-20,2021-05-12 16:00:00+00:00,2021-05-12 20:00:00+00:00,2021-05-12 17:05:00+00:00,56912.3,55300.0,1612.300000000003,55380.615,0.05,55219.385,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-05-12 16:00:00+00:00,2021-05-12 20:00:00+00:00,2021-05-12 17:05:00+00:00,56912.3,55300.0,1612.300000000003,55380.615,0.075,55179.0775,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-05-12 16:00:00+00:00,2021-05-12 20:00:00+00:00,2021-05-12 17:05:00+00:00,56912.3,55300.0,1612.300000000003,55380.615,0.1,55138.77,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-05-12 16:00:00+00:00,2021-05-12 20:00:00+00:00,2021-05-12 17:05:00+00:00,56912.3,55300.0,1612.300000000003,55380.615,0.15,55058.155,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,04-08,2021-05-15 04:00:00+00:00,2021-05-15 08:00:00+00:00,2021-05-15 05:10:00+00:00,50709.43,49310.83,1398.5999999999985,49380.76,0.05,49240.9,True,2021-05-15 05:10:00+00:00,,True,2021-05-15 05:25:00+00:00,True,2021-05-15 05:35:00+00:00,False,,False,0.0,15.0,25.0
external,BEAR,04-08,2021-05-15 04:00:00+00:00,2021-05-15 08:00:00+00:00,2021-05-15 05:10:00+00:00,50709.43,49310.83,1398.5999999999985,49380.76,0.075,49205.935000000005,True,2021-05-15 05:10:00+00:00,,True,2021-05-15 05:25:00+00:00,True,2021-05-15 06:20:00+00:00,False,,False,0.0,15.0,70.0
external,BEAR,04-08,2021-05-15 04:00:00+00:00,2021-05-15 08:00:00+00:00,2021-05-15 05:10:00+00:00,50709.43,49310.83,1398.5999999999985,49380.76,0.1,49170.97,True,2021-05-15 05:10:00+00:00,,True,2021-05-15 05:25:00+00:00,True,2021-05-15 06:20:00+00:00,False,,False,0.0,15.0,70.0
external,BEAR,04-08,2021-05-15 04:00:00+00:00,2021-05-15 08:00:00+00:00,2021-05-15 05:10:00+00:00,50709.43,49310.83,1398.5999999999985,49380.76,0.15,49101.04,True,2021-05-15 05:10:00+00:00,,True,2021-05-15 05:25:00+00:00,True,2021-05-15 06:20:00+00:00,False,,False,0.0,15.0,70.0
external,BEAR,08-12,2021-05-15 08:00:00+00:00,2021-05-15 12:00:00+00:00,2021-05-15 08:15:00+00:00,49900.0,48404.0,1496.0,48478.8,0.05,48329.2,True,2021-05-15 08:15:00+00:00,,True,2021-05-15 08:20:00+00:00,True,2021-05-15 10:05:00+00:00,False,,False,0.0,5.0,110.0
external,BEAR,08-12,2021-05-15 08:00:00+00:00,2021-05-15 12:00:00+00:00,2021-05-15 08:15:00+00:00,49900.0,48404.0,1496.0,48478.8,0.075,48291.8,True,2021-05-15 08:15:00+00:00,,True,2021-05-15 08:20:00+00:00,True,2021-05-15 10:10:00+00:00,False,,False,0.0,5.0,115.0
external,BEAR,08-12,2021-05-15 08:00:00+00:00,2021-05-15 12:00:00+00:00,2021-05-15 08:15:00+00:00,49900.0,48404.0,1496.0,48478.8,0.1,48254.4,True,2021-05-15 08:15:00+00:00,,True,2021-05-15 08:20:00+00:00,True,2021-05-15 10:10:00+00:00,False,,False,0.0,5.0,115.0
external,BEAR,08-12,2021-05-15 08:00:00+00:00,2021-05-15 12:00:00+00:00,2021-05-15 08:15:00+00:00,49900.0,48404.0,1496.0,48478.8,0.15,48179.6,True,2021-05-15 08:15:00+00:00,,True,2021-05-15 08:20:00+00:00,True,2021-05-15 10:10:00+00:00,False,,False,0.0,5.0,115.0
external,BEAR,16-20,2021-05-17 16:00:00+00:00,2021-05-17 20:00:00+00:00,2021-05-17 16:25:00+00:00,45861.41,43207.31,2654.100000000006,43340.015,0.05,43074.604999999996,True,2021-05-17 16:25:00+00:00,,True,2021-05-17 16:35:00+00:00,True,2021-05-17 16:45:00+00:00,False,,False,0.0,10.0,20.0
external,BEAR,16-20,2021-05-17 16:00:00+00:00,2021-05-17 20:00:00+00:00,2021-05-17 16:25:00+00:00,45861.41,43207.31,2654.100000000006,43340.015,0.075,43008.252499999995,True,2021-05-17 16:25:00+00:00,,True,2021-05-17 16:35:00+00:00,True,2021-05-17 16:50:00+00:00,False,,False,0.0,10.0,25.0
external,BEAR,16-20,2021-05-17 16:00:00+00:00,2021-05-17 20:00:00+00:00,2021-05-17 16:25:00+00:00,45861.41,43207.31,2654.100000000006,43340.015,0.1,42941.899999999994,True,2021-05-17 16:25:00+00:00,,True,2021-05-17 16:35:00+00:00,True,2021-05-17 16:50:00+00:00,False,,False,0.0,10.0,25.0
external,BEAR,16-20,2021-05-17 16:00:00+00:00,2021-05-17 20:00:00+00:00,2021-05-17 16:25:00+00:00,45861.41,43207.31,2654.100000000006,43340.015,0.15,42809.195,True,2021-05-17 16:25:00+00:00,,True,2021-05-17 16:35:00+00:00,True,2021-05-17 16:50:00+00:00,False,,False,0.0,10.0,25.0
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 18:45:00+00:00,45393.27,42675.0,2718.269999999997,42810.9135,0.05,42539.0865,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 18:45:00+00:00,45393.27,42675.0,2718.269999999997,42810.9135,0.075,42471.12975,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 18:45:00+00:00,45393.27,42675.0,2718.269999999997,42810.9135,0.1,42403.173,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 18:45:00+00:00,45393.27,42675.0,2718.269999999997,42810.9135,0.15,42267.2595,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BEAR,04-08,2021-05-21 04:00:00+00:00,2021-05-21 08:00:00+00:00,2021-05-21 04:20:00+00:00,42270.42,40383.84,1886.5800000000017,40478.168999999994,0.05,40289.511,True,2021-05-21 04:20:00+00:00,,True,2021-05-21 04:25:00+00:00,True,2021-05-21 04:30:00+00:00,False,,False,0.0,5.0,10.0
external,BEAR,04-08,2021-05-21 04:00:00+00:00,2021-05-21 08:00:00+00:00,2021-05-21 04:20:00+00:00,42270.42,40383.84,1886.5800000000017,40478.168999999994,0.075,40242.3465,True,2021-05-21 04:20:00+00:00,,True,2021-05-21 04:25:00+00:00,True,2021-05-21 04:30:00+00:00,False,,False,0.0,5.0,10.0
