event_ts,utc_date,event_hour_utc,event_hour_wib,direction,profile_day,poc,val,vah,event_open,event_high,event_low,event_close,entry_ts,entry_price,signed1h,signed3h,positive1h,positive3h,source_index,poc_eligible,poc_outcome,va_eligible,va_outcome,exec_outcome,exec_net_ret,exec_pnl,exec_risk
2020-02-14 08:00:00+00:00,2020-02-14,8,15,LONG,2020-02-13 00:00:00+00:00,10243.675,10127.34,10364.4,10135.93,10192.09,10125.01,10178.57,2020-02-14 09:00:00+00:00,10178.18,0.0054449813227905874,0.009993928187554069,1,1,1064,True,TARGET,True,TARGET,TP,0.006723920190053632,3.361960095026816,0.005223920190053632
2020-02-14 19:00:00+00:00,2020-02-14,19,2,SHORT,2020-02-13 00:00:00+00:00,10243.675,10127.34,10364.4,10366.16,10388.99,10327.0,10352.09,2020-02-14 20:00:00+00:00,10352.09,-0.0013147103628350365,-0.0006163006697197382,0,0,1075,True,ADVERSE,True,ADVERSE,SL,-0.005064497603865464,-2.532248801932732,0.0035644976038654644
2020-02-17 04:00:00+00:00,2020-02-17,4,11,LONG,2020-02-16 00:00:00+00:00,9784.98065,9722.0782,9965.0118,9821.0,9821.0,9720.23,9754.19,2020-02-17 05:00:00+00:00,9752.73,0.00218092780175394,0.001014075033349826,1,1,1132,True,TARGET,True,ADVERSE,TP,0.004832400261260181,2.41620013063009,0.0033324002612601807
2020-02-18 08:00:00+00:00,2020-02-18,8,15,SHORT,2020-02-17 00:00:00+00:00,9652.80625,9548.438699999999,9787.7204,9797.78,9802.59,9749.13,9749.75,2020-02-18 09:00:00+00:00,9749.25,0.004870118214221564,0.0037633664128010613,1,1,1160,True,TARGET,True,ADVERSE,TP,0.006971190091545518,3.485595045772759,0.0054711900915455185
2020-02-22 08:00:00+00:00,2020-02-22,8,15,LONG,2020-02-21 00:00:00+00:00,9701.12775,9644.7914,9725.5756,9596.01,9666.66,9596.01,9646.76,2020-02-22 09:00:00+00:00,9647.29,-0.0026556680684420853,-0.0006654718579000019,0,0,1256,True,ADVERSE,True,ADVERSE,SL,-0.0068154823789894,-3.4077411894947,0.0053154823789894005
2020-03-04 19:00:00+00:00,2020-03-04,19,2,LONG,2020-03-03 00:00:00+00:00,8844.18565,8739.5383,8879.9512,8725.0,8753.0,8716.04,8746.15,2020-03-04 20:00:00+00:00,8746.14,-0.0042533048864983325,0.00021152188279627282,0,1,1531,True,ADVERSE,True,ADVERSE,SL,-0.0049415182011720085,-2.470759100586004,0.003441518201172008
2020-03-10 04:00:00+00:00,2020-03-10,4,11,SHORT,2020-03-09 00:00:00+00:00,7845.8435,7722.746,7930.644,7912.35,7952.85,7908.61,7929.85,2020-03-10 05:00:00+00:00,7932.23,-0.0006202543294886453,0.003512253174706159,0,1,1660,True,ADVERSE,True,ADVERSE,SL,-0.004099521193914045,-2.0497605969570225,0.0025995211939140446
2020-03-10 08:00:00+00:00,2020-03-10,8,15,SHORT,2020-03-09 00:00:00+00:00,7845.8435,7722.746,7930.644,7903.67,7937.01,7891.91,7908.1,2020-03-10 09:00:00+00:00,7908.01,0.002129486432111305,-0.020309787165165405,1,0,1664,True,ADVERSE,True,ADVERSE,SL,-0.005167167846272323,-2.5835839231361617,0.0036671678462723237
2020-03-11 08:00:00+00:00,2020-03-11,8,15,LONG,2020-03-10 00:00:00+00:00,7929.83915,7813.4289,8033.5501,7865.7,7930.0,7785.24,7830.0,2020-03-11 09:00:00+00:00,7830.3,-0.0007164476456841262,-3.831270832532763e-05,0,0,1688,True,ADVERSE,True,ADVERSE,SL,-0.007254568790467849,-3.627284395233924,0.005754568790467849
2020-03-11 19:00:00+00:00,2020-03-11,19,2,LONG,2020-03-10 00:00:00+00:00,7929.83915,7813.4289,8033.5501,7796.41,7850.01,7756.83,7834.38,2020-03-11 20:00:00+00:00,7834.37,0.003918630342963025,0.01521245486235645,1,1,1699,True,TARGET,True,ADVERSE,TP,0.011397413576330959,5.698706788165479,0.009897413576330958
2020-03-15 18:00:00+00:00,2020-03-15,18,1,LONG,2020-03-14 00:00:00+00:00,5336.2179,5291.3364,5488.8150000000005,5298.0,5332.3,5273.37,5304.31,2020-03-15 19:00:00+00:00,5304.72,0.00011122170444433088,0.11286363842012404,1,1,1794,True,TARGET,True,ADVERSE,TP,0.007409831244627496,3.704915622313748,0.005909831244627494
2020-03-15 19:00:00+00:00,2020-03-15,19,2,LONG,2020-03-14 00:00:00+00:00,5336.2179,5291.3364,5488.8150000000005,5304.72,5369.39,5286.23,5305.31,2020-03-15 20:00:00+00:00,5306.42,-0.023175700378032738,0.010830277286758339,0,1,1795,True,ADVERSE,True,ADVERSE,SL,-0.0053048250986541794,-2.6524125493270896,0.003804825098654179
2020-03-20 18:00:00+00:00,2020-03-20,18,1,SHORT,2020-03-19 00:00:00+00:00,6209.672500000001,5604.085,6376.93,6414.6,6423.13,6157.26,6192.23,2020-03-20 19:00:00+00:00,6190.01,0.0006849746607839879,-0.0075977260133666125,1,0,1914,False,INELIGIBLE,True,ADVERSE,TP,0.03916068229292035,19.580341146460174,0.03766068229292035
2020-03-21 08:00:00+00:00,2020-03-21,8,15,LONG,2020-03-20 00:00:00+00:00,6223.754999999999,6053.52,6646.19,6147.01,6162.28,6023.61,6110.42,2020-03-21 09:00:00+00:00,6110.13,-0.02251997911664738,0.00035351130008698384,0,1,1928,True,ADVERSE,True,ADVERSE,SL,-0.01566009152014776,-7.8300457600738795,0.01416009152014776
2020-03-21 18:00:00+00:00,2020-03-21,18,1,LONG,2020-03-20 00:00:00+00:00,6223.754999999999,6053.52,6646.19,6061.97,6220.0,6045.0,6206.68,2020-03-21 19:00:00+00:00,6206.98,0.0008071558149052027,-0.004838101621078117,1,0,1938,True,TARGET,True,ADVERSE,TP,0.027596426925815706,13.798213462907853,0.026096426925815708
2020-03-22 08:00:00+00:00,2020-03-22,8,15,SHORT,2020-03-21 00:00:00+00:00,6158.6058,6071.1476,6258.1272,6284.87,6313.64,6183.75,6237.48,2020-03-22 09:00:00+00:00,6236.78,-0.010422044708968459,0.01359355308348209,0,1,1952,True,ADVERSE,True,ADVERSE,SL,-0.013823667020481817,-6.911833510240909,0.012323667020481818
2020-03-25 04:00:00+00:00,2020-03-25,4,11,LONG,2020-03-24 00:00:00+00:00,6710.475,6557.4,6764.64,6555.04,6620.09,6527.85,6614.65,2020-03-25 05:00:00+00:00,6615.0,0.012984126984127098,0.008773998488284196,1,1,2020,True,TARGET,True,TARGET,TP,0.01467460317460312,7.3373015873015595,0.01317460317460312
2020-03-26 04:00:00+00:00,2020-03-26,4,11,SHORT,2020-03-25 00:00:00+00:00,6664.39575,6556.8835,6698.485000000001,6723.09,6758.71,6674.38,6685.0,2020-03-26 05:00:00+00:00,6685.0,0.008773373223634917,0.014396409872849625,1,1,2044,True,TARGET,True,TARGET,TP,0.012526178010471211,6.263089005235606,0.01102617801047121
2020-03-27 08:00:00+00:00,2020-03-27,8,15,SHORT,2020-03-26 00:00:00+00:00,6623.4875,6572.15,6694.25,6695.55,6699.0,6666.0,6671.47,2020-03-27 09:00:00+00:00,6671.47,0.004216462039100866,0.008071684351424802,1,1,2072,True,TARGET,True,TARGET,TP,0.005626526837413605,2.8132634187068026,0.004126526837413605
2020-04-07 04:00:00+00:00,2020-04-07,4,11,SHORT,2020-04-06 00:00:00+00:00,7098.55,7022.3,7278.5,7318.23,7319.99,7221.5,7247.72,2020-04-07 05:00:00+00:00,7247.48,-0.0034908685501719994,-0.017221158250867896,0,0,2332,True,ADVERSE,True,ADVERSE,SL,-0.011504856860591575,-5.7524284302957875,0.010004856860591575
2020-04-08 08:00:00+00:00,2020-04-08,8,15,LONG,2020-04-07 00:00:00+00:00,7354.558950000001,7267.5807,7410.6116,7319.58,7329.16,7256.0,7287.84,2020-04-08 09:00:00+00:00,7288.0,0.001131997804610263,-9.604829857301489e-05,1,0,2360,True,ADVERSE,True,ADVERSE,SL,-0.005890779363336993,-2.9453896816684964,0.0043907793633369925
2020-04-08 19:00:00+00:00,2020-04-08,19,2,LONG,2020-04-07 00:00:00+00:00,7354.558950000001,7267.5807,7410.6116,7316.09,7333.0,7260.0,7302.54,2020-04-08 20:00:00+00:00,7303.21,0.0014336161769961109,0.0070818174473965545,1,1,2371,True,TARGET,True,ADVERSE,TP,0.007416576409551422,3.7082882047757106,0.005916576409551421
2020-04-09 04:00:00+00:00,2020-04-09,4,11,LONG,2020-04-08 00:00:00+00:00,7315.57125,7248.7622,7346.9306,7280.76,7292.97,7235.51,7282.32,2020-04-09 05:00:00+00:00,7283.05,0.002860065494538766,0.005838213385875424,1,1,2380,True,TARGET,True,ADVERSE,SL,-0.008027485050905865,-4.013742525452932,0.006527485050905865
2020-04-09 18:00:00+00:00,2020-04-09,18,1,LONG,2020-04-08 00:00:00+00:00,7315.57125,7248.7622,7346.9306,7290.55,7291.54,7225.09,7253.45,2020-04-09 19:00:00+00:00,7253.43,0.0006300467502959872,0.007578483558812854,1,1,2394,True,ADVERSE,True,ADVERSE,TP,0.005407117046693791,2.7035585233468953,0.003907117046693791
2020-04-09 19:00:00+00:00,2020-04-09,19,2,LONG,2020-04-08 00:00:00+00:00,7315.57125,7248.7622,7346.9306,7253.43,7273.0,7240.0,7258.0,2020-04-09 20:00:00+00:00,7258.01,0.004382744030388519,0.0066257831003264656,1,1,2395,True,ADVERSE,True,ADVERSE,SL,-0.003981396415821998,-1.9906982079109992,0.002481396415821998
2020-04-11 18:00:00+00:00,2020-04-11,18,1,LONG,2020-04-10 00:00:00+00:00,6908.445,6806.88,6993.54,6783.8,6826.68,6775.0,6810.01,2020-04-11 19:00:00+00:00,6810.0,-0.0012804698972099793,0.007180616740088075,0,1,2442,True,ADVERSE,True,ADVERSE,SL,-0.00663950073421439,-3.3197503671071953,0.005139500734214391
2020-04-12 04:00:00+00:00,2020-04-12,4,11,LONG,2020-04-11 00:00:00+00:00,6870.418949999999,6792.8180999999995,6888.183,6806.23,6822.31,6775.66,6814.01,2020-04-12 05:00:00+00:00,6814.02,0.0023686458214093875,0.0016818265869484872,1,1,2452,True,ADVERSE,True,ADVERSE,SL,-0.007129569622631072,-3.564784811315536,0.005629569622631073
2020-04-14 08:00:00+00:00,2020-04-14,8,15,SHORT,2020-04-13 00:00:00+00:00,6690.051149999999,6650.6073,6784.3733999999995,6815.01,6816.51,6751.0,6778.5,2020-04-14 09:00:00+00:00,6778.72,-0.009203802487785184,-0.006635471003375137,0,0,2504,True,ADVERSE,True,ADVERSE,SL,-0.007074798782070946,-3.537399391035473,0.005574798782070946
2020-04-15 04:00:00+00:00,2020-04-15,4,11,SHORT,2020-04-14 00:00:00+00:00,6875.653,6825.118,6919.450000000001,6901.71,6929.0,6884.0,6887.19,2020-04-15 05:00:00+00:00,6887.2,-0.0020908351724939767,0.0039348356371238236,0,1,2524,True,TARGET,True,TARGET,TP,0.007569229875711491,3.784614937855746,0.006069229875711491
2020-04-18 04:00:00+00:00,2020-04-18,4,11,SHORT,2020-04-17 00:00:00+00:00,7056.525,7023.93,7081.17,7081.01,7094.73,7075.0,7076.99,2020-04-18 05:00:00+00:00,7076.99,-0.002537802088175889,-0.0010555334965853813,0,0,2596,True,ADVERSE,True,ADVERSE,SL,-0.004006715425625836,-2.003357712812918,0.0025067154256258354
2020-04-20 04:00:00+00:00,2020-04-20,4,11,SHORT,2020-04-19 00:00:00+00:00,7143.4877,7093.6498,7177.052,7155.84,7208.55,7155.84,7169.79,2020-04-20 05:00:00+00:00,7169.81,-8.926317433788356e-05,-0.0013793949909410852,0,0,2644,True,TARGET,True,TARGET,TP,0.006903211521644198,3.451605760822099,0.005403211521644197
2020-04-20 08:00:00+00:00,2020-04-20,8,15,SHORT,2020-04-19 00:00:00+00:00,7143.4877,7093.6498,7177.052,7179.69,7182.0,7130.0,7146.0,2020-04-20 09:00:00+00:00,7146.0,0.0004995801847186288,0.025440806045340048,1,1,2648,True,TARGET,True,TARGET,TP,0.006537783375314863,3.2688916876574314,0.005037783375314861
2020-04-25 19:00:00+00:00,2020-04-25,19,2,SHORT,2020-04-24 00:00:00+00:00,7508.3268499999995,7482.4622,7545.437,7528.54,7548.27,7513.14,7539.88,2020-04-25 20:00:00+00:00,7539.88,-0.00041379968911980924,0.0009164602089157814,0,1,2779,True,ADVERSE,True,ADVERSE,SL,-0.0026127498050367284,-1.3063749025183642,0.0011127498050367284
2020-04-28 04:00:00+00:00,2020-04-28,4,11,LONG,2020-04-27 00:00:00+00:00,7698.6347000000005,7663.4526,7735.533,7702.54,7711.8,7662.71,7687.99,2020-04-28 05:00:00+00:00,7687.99,0.0013059330202043196,0.0026014601996100506,1,1,2836,True,TARGET,True,TARGET,TP,0.004788245692307059,2.3941228461535293,0.003288245692307059
2020-04-28 18:00:00+00:00,2020-04-28,18,1,SHORT,2020-04-27 00:00:00+00:00,7698.6347000000005,7663.4526,7735.533,7724.01,7739.85,7720.17,7730.53,2020-04-28 19:00:00+00:00,7730.54,0.0021913087572148493,0.0007761424169592246,1,1,2850,True,ADVERSE,True,ADVERSE,SL,-0.002704314316981789,-1.3521571584908945,0.001204314316981789
2020-04-28 19:00:00+00:00,2020-04-28,19,2,SHORT,2020-04-27 00:00:00+00:00,7698.6347000000005,7663.4526,7735.533,7730.54,7742.0,7704.6,7713.6,2020-04-28 20:00:00+00:00,7713.6,-0.0010876892760838253,-0.003987761875129614,0,0,2851,True,ADVERSE,True,ADVERSE,SL,-0.005181808753370622,-2.590904376685311,0.003681808753370623
2020-04-30 18:00:00+00:00,2020-04-30,18,1,SHORT,2020-04-29 00:00:00+00:00,7946.5521,7710.0,8681.7816,8553.64,8737.0,8550.0,8674.04,2020-04-30 19:00:00+00:00,8674.56,-0.019500700900103363,-0.01100228714770557,0,0,2898,True,ADVERSE,True,ADVERSE,SL,-0.008698059613398318,-4.349029806699159,0.007198059613398318
2020-05-05 19:00:00+00:00,2020-05-05,19,2,SHORT,2020-05-04 00:00:00+00:00,8832.6921,8676.129,8933.493,8889.98,8935.78,8875.0,8905.82,2020-05-05 20:00:00+00:00,8905.69,-0.003793080603524235,-0.00741772956390796,0,0,3019,True,ADVERSE,True,ADVERSE,SL,-0.004878738761398628,-2.439369380699314,0.003378738761398628
2020-05-11 18:00:00+00:00,2020-05-11,18,1,LONG,2020-05-10 00:00:00+00:00,8735.400000000001,8514.0,8825.6,8503.0,8673.7,8151.12,8604.55,2020-05-11 19:00:00+00:00,8602.86,0.01679673968889417,-0.001597143275608337,1,0,3162,True,TARGET,True,ADVERSE,SL,-0.05401044420111459,-27.005222100557294,0.05251044420111459
2020-05-11 19:00:00+00:00,2020-05-11,19,2,LONG,2020-05-10 00:00:00+00:00,8735.400000000001,8514.0,8825.6,8602.86,8781.0,8400.0,8747.36,2020-05-11 20:00:00+00:00,8747.36,-0.013473779517477302,-0.01702342192387185,0,0,3163,False,INELIGIBLE,True,ADVERSE,SL,-0.04121026686908971,-20.605133434544857,0.03971026686908971
2020-05-12 19:00:00+00:00,2020-05-12,19,2,SHORT,2020-05-11 00:00:00+00:00,8591.7228,8434.7264,8870.2648,8894.01,8922.18,8770.0,8789.76,2020-05-12 20:00:00+00:00,8787.94,-0.0027093949207663837,-0.0024920516070887633,0,0,3187,True,ADVERSE,True,ADVERSE,SL,-0.016775479805278572,-8.387739902639286,0.015275479805278573
2020-05-16 08:00:00+00:00,2020-05-16,8,15,LONG,2020-05-15 00:00:00+00:00,9490.337500000001,9360.225,9627.885,9385.87,9436.0,9350.0,9420.0,2020-05-16 09:00:00+00:00,9419.99,-0.001074311119226179,-0.0010605106799476127,0,0,3272,True,ADVERSE,True,ADVERSE,SL,-0.00892994419314668,-4.46497209657334,0.007429944193146679
2020-05-18 04:00:00+00:00,2020-05-18,4,11,SHORT,2020-05-17 00:00:00+00:00,9736.4758,9531.0392,9880.0,9858.14,9910.99,9830.0,9865.71,2020-05-18 05:00:00+00:00,9865.71,0.0007825083040144953,0.008418045938913599,1,1,3316,True,TARGET,True,TARGET,TP,0.006089634197640175,3.0448170988200873,0.0045896341976401755
2020-05-18 08:00:00+00:00,2020-05-18,8,15,LONG,2020-05-17 00:00:00+00:00,9736.4758,9531.0392,9880.0,9781.46,9795.0,9450.0,9587.0,2020-05-18 09:00:00+00:00,9586.99,-0.00098571084354937,0.004348601594452495,0,1,3320,True,ADVERSE,True,ADVERSE,SL,-0.015789156450564754,-7.894578225282377,0.014289156450564753
2020-05-20 04:00:00+00:00,2020-05-20,4,11,SHORT,2020-05-19 00:00:00+00:00,9670.05,9549.6,9746.7,9722.78,9749.0,9691.37,9732.53,2020-05-20 05:00:00+00:00,9732.88,-0.001553497012189764,-0.002991920171624418,0,0,3364,True,ADVERSE,True,ADVERSE,SL,-0.0031562415235778926,-1.5781207617889463,0.0016562415235778928
2020-05-22 04:00:00+00:00,2020-05-22,4,11,LONG,2020-05-21 00:00:00+00:00,9074.676,8926.32,9367.584,8991.25,9035.7,8920.0,8994.0,2020-05-22 05:00:00+00:00,8994.0,0.005469201690015524,0.009259506337558454,1,1,3412,True,TARGET,True,ADVERSE,TP,0.009727707360462532,4.863853680231266,0.00822770736046253
2020-05-23 08:00:00+00:00,2020-05-23,8,15,SHORT,2020-05-22 00:00:00+00:00,9169.4443,9059.1458,9215.2606,9252.0,9253.82,9160.25,9183.15,2020-05-23 09:00:00+00:00,9183.75,0.005291955900367573,0.0016115421260377571,1,1,3440,True,TARGET,True,ADVERSE,TP,0.009129780862937222,4.564890431468611,0.007629780862937222
2020-05-31 04:00:00+00:00,2020-05-31,4,11,SHORT,2020-05-30 00:00:00+00:00,9524.56035,9419.9478,9595.0137,9576.49,9599.53,9515.0,9555.05,2020-05-31 05:00:00+00:00,9555.04,-0.0013563522497026526,-0.000844580451782484,0,0,3628,True,ADVERSE,True,ADVERSE,SL,-0.006156181449789825,-3.0780907248949125,0.004656181449789826
2020-06-01 04:00:00+00:00,2020-06-01,4,11,SHORT,2020-05-31 00:00:00+00:00,9569.1352,9453.32,9593.6032,9550.82,9615.0,9538.02,9544.98,2020-06-01 05:00:00+00:00,9544.98,0.0015044557453235408,-0.0019465729629606354,1,0,3652,False,INELIGIBLE,True,ADVERSE,SL,-0.008835793265150943,-4.417896632575471,0.007335793265150942
2020-06-01 19:00:00+00:00,2020-06-01,19,2,SHORT,2020-05-31 00:00:00+00:00,9569.1352,9453.32,9593.6032,9574.79,9605.0,9556.0,9567.51,2020-06-01 20:00:00+00:00,9567.5,-0.010184478703945787,-0.017455970734256532,0,0,3667,False,INELIGIBLE,True,ADVERSE,SL,-0.005419519205644107,-2.7097596028220536,0.003919519205644107
