partition,seed_ts,fresh,stage_index,stage,ordered_d1_cascade,on_15m,on_1h,on_4h,on_1d,lag_5m_to_15m_h,lag_15m_to_1h_h,lag_1h_to_4h_h,lag_4h_to_1d_h,lag_seed_to_deepest_h,ret24,mfe24,mae24,ret72,mfe72,mae72,ret168,mfe168,mae168,mfe3_72h,mfe5_72h,mfe8_168h
external,2020-07-26 06:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.05681221603948239,0.06854246063875324,-0.0009746840012584412,0.1399099577636933,0.18488569380482578,-0.0009746840012584412,0.163523095885183,0.2536034944226415,-0.0009746840012584412,True,True,True
external,2020-07-26 14:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03898873258163493,0.047469011074020795,-0.00783058379852819,0.11971203919522466,0.15716165008350336,-0.00783058379852819,0.11881656852415556,0.22427158648393286,-0.00783058379852819,True,True,True
external,2020-07-26 16:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.045241831643328734,0.05208635119909877,-0.00913407371640107,0.12748772734588765,0.15564139707065827,-0.00913407371640107,0.11862324963785631,0.222663165942379,-0.00913407371640107,True,True,True
external,2020-07-26 16:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.04715386834837787,0.05142952505325726,-0.009752679448397084,0.12787661819984097,0.15491992065957505,-0.009752679448397084,0.12206080018015464,0.22189984729079382,-0.009752679448397084,True,True,True
external,2020-07-26 23:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.12911899296198492,0.15818243591333392,-0.0012612171198882471,0.1307411339259339,0.15818243591333392,-0.0012612171198882471,0.12184305055252587,0.22535157309363152,-0.0012612171198882471,True,True,True
external,2020-07-26 23:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.11088973815604386,0.15596932173339062,-0.0011873640317247025,0.11842245607256219,0.15596932173339062,-0.0011873640317247025,0.1178348115009289,0.22301010869412097,-0.0011873640317247025,True,True,True
external,2020-07-27 02:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.10508648111332008,0.14194831013916498,-9.940357853510662e-07,0.09732007952286281,0.14194831013916498,-9.940357853510662e-07,0.1129870775347912,0.2081759443339961,-9.940357853510662e-07,True,True,True
external,2020-07-27 05:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.06137955563156927,0.11636295789539153,-0.015700797624230378,0.07098058803408169,0.11636295789539153,-0.015700797624230378,0.08736939486286466,0.1811067619254929,-0.015700797624230378,True,True,True
external,2020-07-27 10:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.05042732629738489,0.1183789735407188,-0.005524722035901486,0.06576512289220893,0.1183789735407188,-0.005524722035901486,0.08865548222791841,0.1832396970018526,-0.005524722035901486,True,True,True
external,2020-07-27 12:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.07086135372987568,0.11948407064209543,-0.0020756450822316808,0.0706011672336524,0.11948407064209543,-0.0020756450822316808,0.0933202233121253,0.18440888454053694,-0.0020756450822316808,True,True,True
external,2020-07-27 12:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.06439527101173703,0.11562791944327366,-0.005513074250243277,0.0655645050080893,0.11562791944327366,-0.005513074250243277,0.09057290523572115,0.18032909469824254,-0.005513074250243277,True,True,True
external,2020-07-27 14:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.07773202652284028,0.1104022888515146,-0.0058149200641806065,0.061063426704556445,0.1104022888515146,-0.0058149200641806065,0.09660828548783096,0.1748004020955365,-0.0058149200641806065,True,True,True
external,2020-07-27 15:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.07256340693397179,0.10912654353765783,-0.005570734815644518,0.061568688029195684,0.10912654353765783,-0.005570734815644518,0.0972513202738059,0.17345066955018962,-0.005570734815644518,True,True,True
external,2020-07-27 16:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.06270115604716375,0.10304566578330854,-0.0021431040442446703,0.055086031416829995,0.10304566578330854,-0.0021431040442446703,0.101536275300534,0.167017129469601,-0.0021431040442446703,True,True,True
external,2020-07-27 20:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.013475466675036074,0.060461441038602404,-0.023356367845716153,0.03045965021757535,0.060461441038602404,-0.023356367845716153,0.05151102831897303,0.12196321985928193,-0.031664300444382176,True,True,True
external,2020-07-27 21:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.01793755836291,0.05794573607716513,-0.025673234009713886,0.023254914456320108,0.05794573607716513,-0.025673234009713886,0.040275242706823366,0.11930161583529642,-0.03396145791700367,True,True,True
external,2020-07-28 00:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.023578870895799464,0.003375151018198741,-0.05805598067679307,-0.010701481202518903,0.01181525432933661,-0.05805598067679307,0.011663902265740322,0.08210048174471529,-0.0660687369848354,False,False,True
external,2020-07-28 01:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.025246820466260145,0.003545921832440957,-0.05453999528163622,-0.0151175301510591,0.015592047412406496,-0.05453999528163622,0.013740447100708542,0.08613962782118834,-0.06258266072820073,False,False,True
external,2020-07-28 12:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.01036667376463507,0.01901345519998987,-0.013169461264202709,0.019559452764840612,0.034192187502843696,-0.014788344043985546,0.014348816004280618,0.10603181709809584,-0.04541425745241168,True,False,True
external,2020-07-28 14:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.005198046663049238,0.012660517272562899,-0.01932175800325553,0.011116838487972514,0.027744619280159144,-0.020930548019533424,0.009314523421956933,0.0991363718574787,-0.05136552722011212,False,False,True
external,2020-07-29 04:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.006950838202718357,0.03599850500004553,-0.004366493769314195,0.03846343175416367,0.043803498664527485,-0.01306757582111051,0.02678875832961114,0.10796360951330453,-0.04374698037356761,True,False,True
external,2020-07-29 04:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.006351379185266293,0.035760570594271845,-0.004595157677157791,0.040605445289188635,0.04356377171125425,-0.013294241379750438,0.02614099715468421,0.10770914711613289,-0.04396659989318674,True,False,True
external,2020-07-29 05:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.001099426603937692,0.03519167095537146,-0.005141891614936611,0.04766793126534252,0.04985312134226594,-0.013836197277393603,0.024100852123933647,0.10710072915575508,-0.04449170875670072,True,False,True
external,2020-07-29 06:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.001421293376972943,0.03410467161480568,-0.006186538841254641,0.053942724242697304,0.062148373201431406,-0.014871715078903613,0.02773796882435753,0.1059382219638052,-0.04549503684716727,True,True,True
external,2020-07-29 07:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.00801247916438197,0.030093022707764705,-0.010041884237803944,0.053856730709095135,0.06637124426369012,-0.018693367679435746,0.02330779431132113,0.10164790592406803,-0.04919789101396843,True,True,True
external,2020-07-29 08:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.007469306665678022,0.02768978685347756,-0.013888750735853272,0.05901927822624775,0.06388337030308566,-0.02098278351941807,0.023186500268117305,0.09907773052441593,-0.05141613894718944,True,True,True
external,2020-07-29 11:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.013413130377831428,0.02665371846699327,-0.01488290160121053,0.05256396937600227,0.06281081325233173,-0.021969782515413705,0.03307211093294793,0.09796969217913687,-0.05237245646920663,True,True,True
external,2020-07-29 14:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.010997453268694946,0.022362837693782334,-0.026057442239756146,0.038483439949407394,0.058368814551002624,-0.026057442239756146,0.040169266323684116,0.09338074757493797,-0.0563330487639222,True,True,True
external,2020-07-29 15:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.013727468840959989,0.019406285178656946,-0.02887396902708461,0.0434248707219389,0.05530813700559256,-0.02887396902708461,0.04767927380039372,0.0902188196565441,-0.05906202207481759,True,True,True
external,2020-07-29 18:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01578442688448911,0.009038444464174678,-0.0387507768800498,0.03725916718458677,0.044575157595667214,-0.0387507768800498,0.035491432122880306,0.07913078220722713,-0.0686318032495783,True,False,False
external,2020-07-29 20:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.009647558974823611,0.009507211463726684,-0.03830421122478089,0.04936501633982582,0.05582100185027761,-0.03830421122478089,0.03530628179470696,0.07963211186584895,-0.06819911936378165,True,True,False
external,2020-07-29 21:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.007588506676020956,0.009266947590904406,-0.03853309592423049,0.051760808848669404,0.055569715242286044,-0.03853309592423049,0.03760684519712787,0.07937515818639573,-0.06842088904084653,True,True,False
external,2020-07-29 21:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01197698456572327,0.010062586765591908,-0.03777513913601471,0.051856717012188414,0.05651384072281407,-0.03777513913601471,0.04483103706323921,0.08022606602806004,-0.06768649380798075,True,True,True
external,2020-07-30 13:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.00959001508063384,0.01976514063936463,-0.0068501401638489945,0.008552032715465119,0.10086362668864601,-0.049874780923224615,0.07591491442985698,0.10086362668864601,-0.049874780923224615,True,True,True
external,2020-07-30 15:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03138712972420832,0.03416184315060722,-0.003810691181477588,0.009042333446827922,0.10355237770968118,-0.0475541936216094,0.07397843604585175,0.10355237770968118,-0.0475541936216094,True,True,True
external,2020-07-30 16:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.028466343574682362,0.04114603697069441,-0.0023749988634192976,0.01693686976604636,0.10514279998908882,-0.0461815437492612,0.0761945462315532,0.10514279998908882,-0.0461815437492612,True,True,True
external,2020-07-30 17:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.026721869841151547,0.039181608703031,-0.004257311894608096,0.021627797859818054,0.10305762300237142,-0.04798120284716245,0.07553438748163344,0.10305762300237142,-0.04798120284716245,True,True,True
external,2020-07-30 21:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.019881688625974725,0.026299184368557826,-0.016601236891637505,4.571121269170142e-05,0.08938334677780757,-0.05978309581428698,0.06269696154880355,0.08938334677780757,-0.05978309581428698,True,True,True
external,2020-07-30 23:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.012079029884461079,0.024366503996672062,-0.018453129123594758,-0.004695810092100072,0.08733186915428015,-0.06155366991559341,0.05455960565572715,0.08733186915428015,-0.06155366991559341,True,True,True
external,2020-07-30 23:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.018786869579588084,0.028434035337314034,-0.014555625013472406,-0.005142879725234084,0.09164942194247439,-0.057827308457818694,0.05833207590552747,0.09164942194247439,-0.057827308457818694,True,True,True
external,2020-07-31 06:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.046949837053964494,0.05681822264860048,-0.0029211714867792837,0.010552866736372346,0.09177886049160477,-0.05771559359426259,0.06139670083682769,0.09177886049160477,-0.05771559359426259,True,True,True
external,2020-07-31 08:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.04860866123824592,0.05342493718874186,-0.0046900266645654165,0.004533334288410851,0.08827332164557444,-0.06074112807766208,0.0575419174490841,0.08827332164557444,-0.06074112807766208,True,True,True
external,2020-07-31 09:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.043569636135508016,0.05440491127442182,-0.0037641154328732496,0.005945509948019456,0.08928571428571419,-0.05986735974188928,0.060820935651550334,0.08928571428571419,-0.05986735974188928,True,True,True
external,2020-07-31 10:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.04402880613784865,0.05499206853787575,-0.002428309715301502,0.00302731669086298,0.08989229531761267,-0.05934383628099171,0.05938149839622153,0.08989229531761267,-0.05934383628099171,True,True,True
external,2020-07-31 13:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03487966172968915,0.05040306200342659,-0.006767548977680615,0.0049765591031123435,0.08515147970940617,-0.06343550427614464,0.051291414408808134,0.08515147970940617,-0.06343550427614464,True,True,True
external,2020-07-31 13:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03640951244015467,0.04969548699774973,-0.0074366125805893635,0.003938237304225822,0.08442049739205548,-0.06406639507640033,0.047476548126972995,0.08442049739205548,-0.06406639507640033,True,True,True
external,2020-07-31 14:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03206943500193615,0.049684248468529146,-0.0007298241106049597,0.009329793061852998,0.08440888708068561,-0.06407641561787913,0.03822297643328354,0.08440888708068561,-0.06407641561787913,True,True,True
external,2020-07-31 16:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.0325958185688926,0.040146017667819445,-0.00972154441355988,0.010665761350053593,0.07455512175801182,-0.07258093035427582,0.025996025094245034,0.07455512175801182,-0.07258093035427582,True,True,False
external,2020-07-31 19:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.04840953861095909,0.05139046510414236,-0.009217873882926497,0.0059317783570584925,0.07510165666980106,-0.07210923105364686,0.01687805887727878,0.07510165666980106,-0.07210923105364686,True,True,False
external,2020-07-31 22:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03558749492774127,0.04409044518183736,-0.01620136560138974,-0.011063233281746965,0.06752384181227633,-0.07864943533243274,0.020247754592260803,0.06752384181227633,-0.07864943533243274,True,True,False
external,2020-08-01 00:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.039885076451739776,0.04413629911743233,-0.016158159536792338,-0.010333808814435907,0.06757072488616567,-0.07860897183652815,0.015602162853448842,0.06757072488616567,-0.07860897183652815,True,True,False
external,2020-08-01 03:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.05099359587160879,0.051860108998230015,-0.005225389887055121,-0.012810010857725374,0.06597339769619759,-0.07998758114790194,0.013016114688449987,0.06597339769619759,-0.07998758114790194,True,True,False
external,2020-08-01 04:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.06158400623947502,0.06184721208669419,0.0,-0.005843345865687688,0.06992296607461479,-0.07657881694693547,0.017552925062038094,0.06992296607461479,-0.07657881694693547,True,True,False
external,2020-08-01 07:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.023714480102320246,0.045416269934450026,-0.09772987460251514,-0.027458600079303452,0.045416269934450026,-0.09772987460251514,-0.0008136773485470927,0.045416269934450026,-0.09772987460251514,True,False,False
external,2020-08-01 08:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.03196290439762384,0.038869182443694195,-0.10338048634557029,-0.035339117056284564,0.038869182443694195,-0.10338048634557029,-0.008756784477969237,0.038869182443694195,-0.10338048634557029,True,False,False
external,2020-08-01 08:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.031089067713242824,0.040604486818909935,-0.10188279270787048,-0.0318810204460791,0.040604486818909935,-0.10188279270787048,-0.007662677793388473,0.040604486818909935,-0.10188279270787048,True,False,False
external,2020-08-01 09:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.031752018790611514,0.04190597836336529,-0.10075951103262637,-0.03505066264337264,0.04190597836336529,-0.10075951103262637,-0.0023496836799423715,0.04190597836336529,-0.10075951103262637,True,False,False
external,2020-08-01 10:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.03573680298668125,0.03835442064705741,-0.10382476314148281,-0.035714590826377735,0.03835442064705741,-0.10382476314148281,0.005848632670670595,0.03835442064705741,-0.10382476314148281,True,False,False
external,2020-08-01 12:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.04760240016411377,0.03889582193654251,-0.10335749452954057,-0.0462031591903721,0.03889582193654251,-0.10335749452954057,0.009678439551422224,0.03889582193654251,-0.10335749452954057,True,False,False
external,2020-08-01 12:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.054063924748421366,0.04200066184627671,-0.10067779231401008,-0.04426825692666714,0.04200066184627671,-0.10067779231401008,0.008259361438366808,0.04200066184627671,-0.10067779231401008,True,False,False
external,2020-08-01 12:50:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.05009322581917797,0.04240102368296017,-0.10033225098757625,-0.04249622208156878,0.04240102368296017,-0.10033225098757625,0.009035271435505976,0.04240102368296017,-0.10033225098757625,True,False,False
external,2020-08-01 17:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.03720430624144189,0.042778431729188604,-0.10000652044846958,-0.040808569928378,0.042778431729188604,-0.10000652044846958,0.0017922653753892348,0.042778431729188604,-0.10000652044846958,True,False,False
external,2020-08-01 19:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0416188115561672,0.03633492523518278,-0.10556773427261512,-0.042601919661394816,0.03633492523518278,-0.10556773427261512,-0.0055294501842155785,0.03633492523518278,-0.10556773427261512,True,False,False
external,2020-08-01 21:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.06014766321026377,0.02697160296881118,-0.11364896105125122,-0.051559606051183704,0.02697160296881118,-0.11364896105125122,-0.0064241438981195165,0.02697160296881118,-0.11364896105125122,False,False,False
external,2020-08-01 23:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.05449833231605594,0.03178659078542023,-0.10949327705625134,-0.04865952846438093,0.03178659078542023,-0.10949327705625134,-0.00490754944264804,0.03178659078542023,-0.10949327705625134,True,False,False
external,2020-08-01 23:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.05883435062733133,0.03037046456425907,-0.11071549677856896,-0.05020091556459816,0.03037046456425907,-0.11071549677856896,-0.00507884028484229,0.03037046456425907,-0.11071549677856896,True,False,False
external,2020-08-02 01:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.05971245555927973,0.02615744278112153,-0.1143516403913063,-0.05899735149770824,0.02615744278112153,-0.1143516403913063,-0.01020226384891465,0.02615744278112153,-0.1143516403913063,False,False,False
external,2020-08-02 03:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.06119125467465247,0.020280961834688416,-0.11942347000877218,-0.058791284894628704,0.020280961834688416,-0.11942347000877218,-0.013588915984268701,0.020280961834688416,-0.11942347000877218,False,False,False
external,2020-08-02 03:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.06314058673764422,0.01859052899579461,-0.12088243625350092,-0.06037417388928645,0.01859052899579461,-0.12088243625350092,-0.01453351457625529,0.01859052899579461,-0.12088243625350092,False,False,False
external,2020-08-02 03:40:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.06689372180281328,0.016583333193933125,-0.12261479192839064,-0.06030371412464719,0.016583333193933125,-0.12261479192839064,-0.015807152571349237,0.016583333193933125,-0.12261479192839064,False,False,False
external,2020-08-02 17:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.01412445710229826,0.02135479159754894,-0.02845437702516518,0.035359173025488966,0.04323524781395571,-0.02845437702516518,0.03235550226765138,0.06022373211206,-0.02845437702516518,True,False,False
external,2020-08-03 02:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.009316055203873574,0.024676838180835103,-0.007476045066863168,0.04394965046946142,0.05412413911261904,-0.016192446142671235,0.07058785736084383,0.0797343674987463,-0.016192446142671235,True,True,False
external,2020-08-03 04:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.007589051180975526,0.025960380399626892,-0.005245505001590489,0.036831110999924865,0.055444567940502676,-0.014960098066194694,0.0739463423525164,0.08108687649877955,-0.014960098066194694,True,True,True
external,2020-08-03 05:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.009432081057952457,0.026816332844799007,-0.004415587434980162,0.03835069135508817,0.056325118862284196,-0.014138285324923117,0.06868482917542607,0.08198882064112745,-0.014138285324923117,True,True,True
external,2020-08-03 08:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.005658128779793659,0.021255780860903517,-0.009807008182141641,0.041945926716471016,0.05060476698683747,-0.019477054429028806,0.06818836712913545,0.07612949128424051,-0.019477054429028806,True,True,False
external,2020-08-03 12:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.010268752078919752,0.02127212993448846,-0.015536534736415253,0.0406996910302726,0.05062158590230004,-0.019461357439019777,0.044286550300520755,0.07614671881976065,-0.019461357439019777,True,True,False
external,2020-08-03 17:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.016141008353326436,0.0016986848326707715,-0.034639160814668224,0.03808819151358067,0.04137173178291853,-0.034639160814668224,0.04088489221231817,0.05948899357301718,-0.034639160814668224,True,False,False
external,2020-08-03 19:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.01739705720201412,0.00016889497183036895,-0.03519841221224407,0.03746055471059462,0.04076844586872408,-0.03519841221224407,0.0400009801158987,0.05887521199381829,-0.03519841221224407,True,False,False
external,2020-08-03 20:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.013146510202294515,0.0007338646116121783,-0.03450389701374901,0.03800070058674132,0.043525702776074926,-0.03450389701374901,0.04043436377966536,0.05963744636132762,-0.03450389701374901,True,False,False
external,2020-08-04 17:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.039817519352524755,0.04385266983854064,-0.01185981812453607,0.027955921276296536,0.06085120849820136,-0.01185981812453607,0.02346065327787006,0.07687077372720097,-0.01185981812453607,True,True,False
external,2020-08-04 19:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03901059755988956,0.044527562561225364,-0.011220945765428758,0.022901415976489536,0.06153709145961339,-0.011220945765428758,0.020270727580372405,0.07756701398165466,-0.011220945765428758,True,True,False
external,2020-08-04 19:30:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03914033386992055,0.043143393306593,-0.012531239160789354,0.024761870881099934,0.060130381807024236,-0.012531239160789354,0.015750762635740267,0.07613906206921084,-0.012531239160789354,True,True,False
external,2020-08-04 20:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03645162722550288,0.04151311992185769,-0.014074501620565671,0.0236424987790258,0.05847356036052043,-0.014074501620565671,0.009520046175021113,0.07445722150690415,-0.014074501620565671,True,True,False
external,2020-08-04 22:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03574687773517504,0.0484021023916259,-0.013404301638994642,0.031183994810664917,0.05919307614727409,-0.013404301638994642,0.0028230338950669953,0.07518760246493428,-0.013404301638994642,True,True,False
external,2020-08-04 22:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03522923829251101,0.04979108387252906,-0.012097204723568677,0.03420245289599766,0.06059635411105657,-0.012097204723568677,0.0090195178201542,0.07661207086776711,-0.012097204723568677,True,True,False
external,2020-08-05 04:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.0358221431747443,0.050511338372610126,-0.0011000444642064178,0.028388617163183527,0.0600266785237884,-0.0011000444642064178,0.009434415295686893,0.07603379279679867,-0.010493552690084451,True,True,False
external,2020-08-05 05:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03446209915775911,0.05006777928398409,-0.0015218115958133271,0.02619791550923356,0.05957910175781689,-0.0015218115958133271,0.0065548123291627736,0.0755794573212738,-0.01091135358563522,True,True,False
external,2020-08-05 05:55:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.028781438186326502,0.04613885936946516,-0.0010626992561104665,0.026153914275593326,0.05561459440311722,-0.0010626992561104665,0.0005596882748848397,0.07155508324477511,-0.01461211477151969,True,True,False
external,2020-08-05 08:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.035173632192989635,0.04401145027710984,-0.002828985568726905,0.02367916599278308,0.05346791562711828,-0.002828985568726905,0.012168791720025052,0.06937598817853452,-0.01661598177995427,True,True,False
external,2020-08-05 08:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.03638425595833095,0.04499687730553048,-0.0018877705376872944,0.02531328675535227,0.05446226847387825,-0.0018877705376872944,0.01446966386361348,0.07038535642063137,-0.015687780091540038,True,True,False
external,2020-08-05 09:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.030906052853523214,0.03997380037221787,-0.0007527110804353976,0.02152665653661323,0.049393693425618945,-0.0035223357109026576,0.008687430341211444,0.06524024248741522,-0.02041915882996126,True,False,False
external,2020-08-05 11:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.028434360794657332,0.035850075761827194,-0.000364779168303464,0.0319269459565632,0.045232616869633535,-0.007473588585217961,0.005505885571581048,0.06101633088276559,-0.0243034120882204,True,False,False
external,2020-08-05 12:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.030326197534471078,0.033324790085400346,-2.6242058497327747e-06,0.028601219555931756,0.042684457616013916,-0.009893256053386867,0.004103383213654999,0.058429692714242254,-0.02668205034451454,True,False,False
external,2020-08-05 18:15:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.01476731485000693,0.01808013778604134,-0.014026851842340315,0.0012515108869464164,0.02038370536249312,-0.031069485391050033,-0.01106071967868183,0.0357921841347455,-0.04749920389526341,False,False,False
external,2020-08-05 19:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.016150004242783123,0.01938994777519576,-0.012758349068773378,0.0019336805844241134,0.02169647900422289,-0.02982290880073235,-0.012713778417004717,0.0371247815395217,-0.04627376494295388,False,False,False
external,2020-08-05 19:20:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.019381849315068367,0.020034246575342474,-0.013868150684931524,-0.0004880136986301631,0.020547945205479534,-0.030913527397260276,-0.01161815068493155,0.03595890410958913,-0.047345890410958935,False,False,False
external,2020-08-05 20:35:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.016037683331549202,0.020534846376190963,-0.013551439888662808,0.0008906969275237486,0.020875709238839635,-0.03060229097527034,-0.010812546836527104,0.036291617599828685,-0.04703993148485175,False,False,False
external,2020-08-05 21:00:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.013687040682162088,0.019344065684108402,-0.014702448012769875,0.0021522871472698935,0.01968453082107713,-0.03173340382159273,-0.010683590692470157,0.03508245158850953,-0.048151864559888846,False,False,False
external,2020-08-05 23:45:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.0021613704008074386,0.014772770820647985,-0.014542837799285335,-0.001135187842504437,0.01511170912621207,-0.036075639447990304,-0.014295021098483573,0.030440577217043963,-0.052420470851731515,False,False,False
external,2020-08-06 00:10:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,-0.0011998643262952635,0.010431611973204413,-0.01875858560162802,-0.0026269821080301403,0.010769100313745339,-0.040199270753837,-0.0169515814466209,0.026032392097006696,-0.056474179598066665,False,False,False
external,2020-08-06 08:25:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.010272668434705201,0.017789109314990448,-0.008419814099794642,-0.002019355070075446,0.017789109314990448,-0.033533248062187604,-0.019123676746080398,0.03315840794558578,-0.04992118965202197,False,False,False
external,2020-08-06 12:05:00+00:00,False,0,S0_5M,False,,,,,,,,,0.0,0.0032881980282744028,0.015949209357983163,-0.010212335089368696,-0.005533173042912787,0.015949209357983163,-0.03528037044644661,-0.014667340556914099,0.03129072426439561,-0.05163868686860085,False,False,False
