role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count,break_ts,failure_ts,failure_close_ts,prebreak_last_close_distance_H_R,prebreak_return15_R,prebreak_return30_R,prebreak_return60_R,prebreak_range30_R,prebreak_range60_R,prebreak_upper80_close_fraction60,prebreak_nearH10_high_fraction60,break_close_excess_R,break_high_excess_R,break_body_R,break_range_R,break_upper_wick_R,break_lower_wick_R,break_close_location,fail_close_R,fail_low_R,fail_depth_below_H_R,fail_body_R,fail_range_R,fail_upper_wick_R,fail_lower_wick_R,fail_close_location,breakclose_to_failclose_drop_R,breakhigh_to_faillow_excursion_R,max_excess_H_by_fail_R,max_depth_H_by_fail_R,entry_to_failure_close_min
CENTRAL,development,360,15,5.0,2024-12-16 15:00:00+00:00,2024-12-16 17:40:00+00:00,2024-12-16 17:50:00+00:00,220.29,213.12,7.169999999999988,-2.042761813972505,-2.292761813972505,L2_BREAK_FAST_FAIL_5M,0.0976290097629035,0.2426778242677801,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,55.0,False,,2,2024-12-16 17:40:00+00:00,2024-12-16 17:45:00+00:00,2024-12-16 17:50:00+00:00,0.08228730822873143,0.008368200836820414,0.11297071129707163,,0.17433751743375203,0.2719665271966516,0.8333333333333334,0.3333333333333333,0.07531380753138373,0.07670850767085248,0.15760111576011515,0.16039051603905266,0.0013947001394687478,0.0013947001394687478,0.9913043478260949,-0.12552301255230225,-0.1297071129707085,0.12552301255230225,-0.20083682008368597,0.227336122733612,0.022315202231519785,0.004184100418406243,0.018404907975443436,0.20083682008368597,0.20641562064156097,0.09762900976290351,0.1297071129707085,10.0
CENTRAL,development,360,15,5.0,2024-12-17 15:00:00+00:00,2024-12-17 17:05:00+00:00,2024-12-17 17:15:00+00:00,227.5,216.77,10.72999999999999,-3.0329670329670155,-3.282967032967016,L2_BREAK_FAST_FAIL_5M,0.0736253494874177,0.1696178937558243,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,45.0,False,,5,2024-12-17 17:05:00+00:00,2024-12-17 17:10:00+00:00,2024-12-17 17:15:00+00:00,0.02702702702702631,0.16589002795899374,0.206896551724138,,0.21435228331780182,0.4948741845293576,0.6666666666666666,0.5,0.05964585274929981,0.07362534948741778,0.08760484622553576,0.10810810810810789,0.01397949673811797,0.00652376514445417,0.8706896551724085,-0.12767940354147306,-0.13140726933830363,0.12767940354147306,-0.18732525629077287,0.19291705498602005,0.0018639328984166124,0.003727865796830576,0.019323671497580762,0.18732525629077287,0.2050326188257214,0.07362534948741778,0.13140726933830363,10.0
CENTRAL,external,360,15,,2020-09-26 15:00:00+00:00,2020-09-26 15:30:00+00:00,2020-09-26 15:40:00+00:00,3.1542,3.017,0.1372,-3.0277090862976253,-3.2777090862976257,L2_BREAK_FAST_FAIL_5M,0.0145772594752202,0.2303206997084553,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,525.0,False,,2,2020-09-26 15:30:00+00:00,2020-09-26 15:35:00+00:00,2020-09-26 15:40:00+00:00,0.19096209912536283,0.11297376093294674,0.17055393586005896,,0.34839650145772644,0.34839650145772644,0.08333333333333333,0.08333333333333333,0.008017492711370998,0.01457725947522029,0.20043731778425555,0.20699708454810484,0.006559766763849293,0.0,0.9683098591549252,-0.13119533527696645,-0.16253644314868795,0.13119533527696645,-0.10641399416909421,0.16909620991253727,0.03134110787172152,0.03134110787172152,0.18534482758621432,0.13921282798833745,0.17711370262390824,0.01457725947522029,0.19241982507288455,10.0
CENTRAL,external,360,15,,2020-10-04 15:00:00+00:00,2020-10-05 01:30:00+00:00,2020-10-05 01:40:00+00:00,2.5659,2.4974,0.0685000000000002,-0.2533224209829154,-0.5033224209829155,L2_BREAK_FAST_FAIL_5M,0.0846715328467122,0.1226277372262764,10.0,0.0,5.0,LATENT_RECOVERABLE,True,675.0,3.0,True,True,665.0,True,10.0,3,2020-10-05 01:30:00+00:00,2020-10-05 01:35:00+00:00,2020-10-05 01:40:00+00:00,0.040875912408760984,0.19708029197080332,0.2364963503649627,,0.4000000000000002,0.4000000000000002,0.25,0.16666666666666666,0.03357664233576587,0.08467153284671224,0.05255474452554799,0.13722627737226023,0.05109489051094637,0.03357664233576587,0.6276595744680966,-0.013138686131388617,-0.08029197080292036,0.013138686131388617,-0.04817518248174962,0.1416058394160586,0.026277372262777234,0.06715328467153174,0.4742268041237028,0.04671532846715449,0.1649635036496326,0.08467153284671224,0.08029197080292036,10.0
CENTRAL,external,360,15,,2020-10-12 15:00:00+00:00,2020-10-12 16:25:00+00:00,2020-10-12 16:35:00+00:00,2.59,2.4523,0.1376999999999997,-2.200772200772194,-2.450772200772194,L2_BREAK_FAST_FAIL_5M,0.0174291938997834,0.1735657225853294,10.0,0.0,5.0,LATENT_RECOVERABLE,True,100.0,4.0,True,True,5.0,True,95.0,6,2020-10-12 16:25:00+00:00,2020-10-12 16:30:00+00:00,2020-10-12 16:35:00+00:00,0.08932461873638185,0.10820624546114702,0.3021060275962265,,0.3282498184458969,0.38416848220769995,0.4166666666666667,0.25,0.017429193899783476,0.017429193899783476,0.10675381263616533,0.12636165577341973,0.0,0.019607843137254395,1.0,-0.1111111111111104,-0.11546840958605546,0.1111111111111104,-0.12200435729847467,0.12999273783587556,0.0036310820624558316,0.004357298474945063,0.03351955307262196,0.12854030501089386,0.13289760348583893,0.017429193899783476,0.11546840958605546,10.0
CENTRAL,external,360,15,,2020-10-18 15:00:00+00:00,2020-10-18 16:00:00+00:00,2020-10-18 16:25:00+00:00,2.2435,2.1939,0.0495999999999998,-0.6017383552484601,-0.8517383552484601,L2_BREAK_FAST_FAIL_5M,0.0403225806451569,0.2016129032258116,25.0,15.0,5.0,LATENT_RECOVERABLE,True,90.0,4.0,True,True,10.0,True,80.0,4,2020-10-18 16:15:00+00:00,2020-10-18 16:20:00+00:00,2020-10-18 16:25:00+00:00,0.028225806451609912,0.12500000000000466,0.17338709677420203,,0.27016129032257885,0.3830645161290275,0.5,0.3333333333333333,0.006048387096769075,0.040322580645157015,0.01814516129031618,0.06653225806451354,0.03427419354838794,0.014112903225809431,0.4848484848484522,-0.056451612903228775,-0.11491935483871092,0.056451612903228775,-0.056451612903228775,0.15524193548386794,0.040322580645157015,0.05846774193548215,0.37662337662337286,0.06249999999999785,0.15524193548386794,0.040322580645157015,0.20161290322581193,25.0
CENTRAL,external,360,15,,2020-11-04 15:00:00+00:00,2020-11-04 18:35:00+00:00,2020-11-04 18:45:00+00:00,1.4001,1.3013,0.0988,-0.5713877580172388,-0.8213877580172388,L2_BREAK_FAST_FAIL_5M,0.0799595141700406,0.0485829959514161,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,160.0,False,,6,2020-11-04 18:35:00+00:00,2020-11-04 18:40:00+00:00,2020-11-04 18:45:00+00:00,0.011133603238865171,0.07489878542510196,0.12348178137651811,,0.14068825910931199,0.4240890688259114,0.8333333333333334,0.6666666666666666,0.013157894736842904,0.04655870445344291,0.024291497975708076,0.0759109311740897,0.033400809716600005,0.018218623481781618,0.559999999999993,-0.01821862348177937,-0.04858299595141615,0.01821862348177937,-0.029352226720646787,0.12854251012145682,0.06882591093117325,0.030364372469636778,0.23622047244095506,0.03137651821862227,0.09514170040485906,0.07995951417004067,0.04858299595141615,10.0
CENTRAL,external,360,15,,2020-11-10 15:00:00+00:00,2020-11-10 16:25:00+00:00,2020-11-10 16:35:00+00:00,2.2455,2.1059,0.1395999999999997,-1.692273435760394,-1.942273435760394,L2_BREAK_FAST_FAIL_5M,0.0709169054441263,0.1002865329512881,10.0,0.0,5.0,LATENT_RECOVERABLE,True,365.0,4.0,True,True,10.0,True,355.0,4,2020-11-10 16:25:00+00:00,2020-11-10 16:30:00+00:00,2020-11-10 16:35:00+00:00,0.06446991404011401,0.12893982808022802,0.3517191977077382,,0.4269340974212051,0.752865329512897,0.3333333333333333,0.16666666666666666,0.021489971346705734,0.07091690544412638,0.07736389684813873,0.15472779369627426,0.04942693409742064,0.027936962750714906,0.6805555555555576,-0.05802292263610166,-0.10028653295128812,0.05802292263610166,-0.08810888252148841,0.14111747851002773,0.010744985673352867,0.04226361031518645,0.2994923857868055,0.07951289398280739,0.1712034383954145,0.07091690544412638,0.10028653295128812,10.0
CENTRAL,external,360,15,,2020-11-15 15:00:00+00:00,2020-11-15 16:00:00+00:00,2020-11-15 16:10:00+00:00,2.2059,2.0669,0.1390000000000002,-3.921301962917678,-4.171301962917679,L2_BREAK_FAST_FAIL_5M,0.1388489208633082,0.3856115107913685,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1,2020-11-15 16:00:00+00:00,2020-11-15 16:05:00+00:00,2020-11-15 16:10:00+00:00,0.04028776978417455,0.23525179856114878,0.2208633093525173,,0.30575539568345267,0.335971223021582,0.5833333333333334,0.08333333333333333,0.09928057553956685,0.13884892086330822,0.13597122302158193,0.1755395683453233,0.039568345323741386,0.0,0.7745901639344236,-0.12877697841726618,-0.15755395683453235,0.12877697841726618,-0.22805755395683303,0.28273381294963906,0.025899280575539873,0.02877697841726617,0.10178117048346093,0.22805755395683303,0.29640287769784057,0.13884892086330822,0.15755395683453235,10.0
CENTRAL,external,360,15,,2020-11-28 15:00:00+00:00,2020-11-28 16:00:00+00:00,2020-11-28 16:20:00+00:00,1.928,1.7912,0.1368,-1.167012448132776,-1.417012448132776,L2_BREAK_FAST_FAIL_5M,0.0745614035087718,0.1301169590643277,20.0,10.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,2,2020-11-28 16:10:00+00:00,2020-11-28 16:15:00+00:00,2020-11-28 16:20:00+00:00,0.0,0.085526315789474,0.0862573099415207,,0.2434210526315781,0.26900584795321597,1.0,0.75,0.005847953216375248,0.007309941520468654,0.011695906432748872,0.11988304093567229,0.0014619883040934063,0.10672514619883001,0.9878048780487818,-0.0372807017543851,-0.045321637426900464,0.0372807017543851,-0.045321637426900464,0.08771929824561411,0.034356725146198294,0.008040935672515357,0.09166666666667499,0.04312865497076035,0.05263157894736911,0.07456140350877183,0.11257309941520363,20.0
CENTRAL,external,360,15,,2020-12-08 15:00:00+00:00,2020-12-08 17:25:00+00:00,2020-12-08 17:40:00+00:00,1.7521,1.652,0.1001,-1.5695451172878516,-1.819545117287852,L2_BREAK_FAST_FAIL_5M,0.0829170829170826,0.1798201798201798,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,4,2020-12-08 17:30:00+00:00,2020-12-08 17:35:00+00:00,2020-12-08 17:40:00+00:00,0.005994005994005334,0.16283716283716265,0.2387612387612391,,0.3046953046953044,0.33966033966034,0.5833333333333334,0.25,0.012987012987013775,0.08291708291708266,0.01798201798201822,0.14985014985014888,0.06993006993006888,0.06193806193806178,0.5333333333333373,-0.04995004995004889,-0.05994005994006,0.04995004995004889,-0.06493506493506444,0.07592407592407643,0.000999000999000889,0.009990009990011109,0.1315789473684349,0.06293706293706267,0.14285714285714265,0.08291708291708266,0.17982017982017998,15.0
CENTRAL,external,360,15,,2020-12-24 15:00:00+00:00,2020-12-24 16:10:00+00:00,2020-12-24 16:20:00+00:00,1.3195,1.2513,0.0681999999999998,-1.0231148162182513,-1.2731148162182513,L2_BREAK_FAST_FAIL_5M,0.0806451612903236,0.1803519061583579,10.0,0.0,5.0,LATENT_RECOVERABLE,True,330.0,4.0,True,True,160.0,True,170.0,4,2020-12-24 16:10:00+00:00,2020-12-24 16:15:00+00:00,2020-12-24 16:20:00+00:00,0.14662756598240198,0.002932551319651035,0.1275659824046947,,0.2683284457478011,0.39002932551319697,0.4166666666666667,0.16666666666666666,0.010263929618770484,0.0806451612903237,0.1612903225806474,0.2609970674486817,0.07038123167155322,0.029325513196481048,0.7303370786516907,-0.03519061583577661,-0.039589442815248274,0.03519061583577661,-0.05425219941349043,0.11436950146627642,0.055718475073314316,0.004398826979471669,0.038461538461534085,0.04545454545454709,0.12023460410557198,0.0806451612903237,0.18035190615835797,10.0
CENTRAL,external,360,15,,2020-12-26 15:00:00+00:00,2020-12-26 16:35:00+00:00,2020-12-26 16:45:00+00:00,1.3909,1.3375,0.0534000000000001,-2.228772737076723,-2.4787727370767234,L2_BREAK_FAST_FAIL_5M,0.0599250936329562,0.1310861423220992,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2,2020-12-26 16:35:00+00:00,2020-12-26 16:40:00+00:00,2020-12-26 16:45:00+00:00,0.12921348314606956,0.3314606741572995,0.5692883895131072,,0.9250936329587977,1.0074906367041152,0.25,0.25,0.0074906367041190115,0.05992509363295625,0.13857677902621834,0.19101123595505556,0.052434456928837234,0.0,0.7254901960784395,-0.12734082397003565,-0.12734082397003565,0.12734082397003565,-0.13108614232209517,0.1722846441947539,0.04119850187265872,0.0,0.0,0.13483146067415466,0.1872659176029919,0.05992509363295625,0.13108614232209934,10.0
CENTRAL,external,360,15,,2020-12-27 15:00:00+00:00,2020-12-27 15:00:00+00:00,2020-12-27 15:15:00+00:00,1.3776,1.2544,0.1231999999999999,-1.3792102206736656,-1.6292102206736656,L2_BREAK_FAST_FAIL_5M,0.1152597402597402,0.0771103896103883,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4,2020-12-27 15:05:00+00:00,2020-12-27 15:10:00+00:00,2020-12-27 15:15:00+00:00,0.029220779220777825,0.06655844155844329,0.013798701298701591,,0.23863636363636276,0.41801948051947985,0.6666666666666666,0.5833333333333334,0.034090909090908963,0.04383116883116944,0.06249999999999857,0.0949675324675329,0.009740259740260477,0.022727272727273845,0.8974358974358901,-0.04139610389610297,-0.05681818181818101,0.04139610389610297,-0.07873376623376663,0.10146103896103868,0.007305194805194006,0.015422077922078038,0.15200000000000155,0.07548701298701194,0.10064935064935046,0.044642857142857664,0.07711038961038838,15.0
CENTRAL,external,360,15,,2021-01-03 15:00:00+00:00,2021-01-04 02:05:00+00:00,2021-01-04 02:15:00+00:00,2.3589,1.939,0.4199000000000001,-4.345245665352548,-4.595245665352548,L2_BREAK_FAST_FAIL_5M,0.0976422957847104,0.090021433674685,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2,2021-01-04 02:05:00+00:00,2021-01-04 02:10:00+00:00,2021-01-04 02:15:00+00:00,0.08287687544653526,0.020719218861634078,0.32079066444391524,,0.3229340319123604,0.4098594903548461,0.4166666666666667,0.16666666666666666,0.036913550845439014,0.09764229578471044,0.12360085734698802,0.18766372945939552,0.060728744939271426,0.003334127173136093,0.6763959390862943,-0.05191712312455408,-0.0745415575136945,0.05191712312455408,-0.09645153608001951,0.12860204810669268,0.009526077637532751,0.022624434389140417,0.17592592592592624,0.0888306739699931,0.17218385329840494,0.09764229578471044,0.09002143367468508,10.0
CENTRAL,external,360,15,,2021-01-20 15:00:00+00:00,2021-01-20 15:10:00+00:00,2021-01-20 15:20:00+00:00,3.6035,3.324,0.2795000000000001,-2.2200638268350392,-2.4700638268350392,L2_BREAK_FAST_FAIL_5M,0.0697674418604661,0.1348837209302327,10.0,0.0,5.0,LATENT_RECOVERABLE,True,485.0,5.0,True,True,85.0,True,400.0,6,2021-01-20 15:10:00+00:00,2021-01-20 15:15:00+00:00,2021-01-20 15:20:00+00:00,0.11914132379248693,-0.04722719141323906,0.044007155635061725,,0.13094812164579592,0.1409660107334529,1.0,0.9166666666666666,0.005008944543829301,0.010733452593918114,0.11914132379248693,0.13309481216457922,0.005724508050088813,0.008228980322003464,0.9569892473118325,-0.05581395348837229,-0.08622540250447149,0.05581395348837229,-0.06082289803220159,0.15599284436493763,0.06475849731663685,0.030411449016099205,0.19495412844036042,0.06082289803220159,0.0969588550983896,0.06976744186046616,0.12236135957066109,10.0
CENTRAL,external,360,15,,2021-02-02 15:00:00+00:00,2021-02-02 22:25:00+00:00,2021-02-02 22:35:00+00:00,5.3747,5.0943,0.2804000000000002,-1.7489348242692435,-1.998934824269244,L2_BREAK_FAST_FAIL_5M,0.2906562054208276,0.1815263908701835,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2,2021-02-02 22:25:00+00:00,2021-02-02 22:30:00+00:00,2021-02-02 22:35:00+00:00,0.18152639087018355,0.24500713266761984,0.21611982881597697,,0.40228245363766024,0.4079885877318108,0.16666666666666666,0.0,0.11198288159771938,0.29065620542082765,0.2935092724679029,0.47218259629101117,0.17867332382310824,0.0,0.6216012084592165,-0.046362339514978215,-0.0723965763195426,0.046362339514978215,-0.1583452211126976,0.27425106990014314,0.08987161198288114,0.026034236804564397,0.09492847854356104,0.1583452211126976,0.36305278174037026,0.29065620542082765,0.18152639087018355,10.0
CENTRAL,external,360,15,,2021-02-14 15:00:00+00:00,2021-02-14 15:10:00+00:00,2021-02-14 15:30:00+00:00,8.7739,8.5616,0.212299999999999,-0.0284936003372981,-0.2784936003372982,L2_BREAK_FAST_FAIL_5M,0.3198304286387195,0.3316062176165787,20.0,10.0,5.0,LATENT_RECOVERABLE,True,80.0,2.0,True,True,0.0,True,80.0,5,2021-02-14 15:20:00+00:00,2021-02-14 15:25:00+00:00,2021-02-14 15:30:00+00:00,0.16344795101271423,-0.0009420631182267303,0.44653791804051607,,0.8577484691474376,0.8577484691474376,0.3333333333333333,0.16666666666666666,0.16203485633537412,0.31983042863871963,0.3306641544983521,0.6043334903438532,0.15779557230334548,0.11587376354215558,0.7388932190179249,-0.0037682524729152882,-0.19642016015072508,0.0037682524729152882,-0.17710786622704366,0.4154498351389503,0.04569006123409682,0.1926519076778098,0.46371882086167143,0.1658031088082894,0.5162505887894447,0.31983042863871963,0.28450306170513356,20.0
CENTRAL,external,360,15,,2021-02-17 15:00:00+00:00,2021-02-17 15:05:00+00:00,2021-02-17 15:15:00+00:00,8.2938,7.8463,0.4474999999999989,-0.0180857990305649,-0.2680857990305649,L2_BREAK_FAST_FAIL_5M,0.0471508379888281,0.1818994413407794,10.0,0.0,5.0,LATENT_RECOVERABLE,True,625.0,8.0,True,True,0.0,True,625.0,8,2021-02-17 15:05:00+00:00,2021-02-17 15:10:00+00:00,2021-02-17 15:15:00+00:00,0.1758659217877089,0.09810055865921576,0.027262569832402276,,0.24357541899441398,0.3224581005586627,0.6666666666666666,0.4166666666666667,0.012960893854750185,0.02122905027933179,0.18793296089385386,0.2031284916201112,0.008268156424581605,0.006927374301675728,0.9592959295929563,-0.008268156424577634,-0.03441340782122832,0.008268156424577634,-0.010949720670389386,0.06726256983240442,0.030167597765364346,0.02614525139665069,0.3887043189369037,0.02122905027932782,0.05564245810056011,0.032849162011176096,0.1818994413407794,10.0
CENTRAL,external,360,15,,2021-03-01 15:00:00+00:00,2021-03-01 15:00:00+00:00,2021-03-01 15:20:00+00:00,15.3207,14.4118,0.9089000000000008,-0.930114159274742,-1.180114159274742,L2_BREAK_FAST_FAIL_5M,0.0569919683133458,0.0847177907360544,20.0,10.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,1,2021-03-01 15:10:00+00:00,2021-03-01 15:15:00+00:00,2021-03-01 15:20:00+00:00,0.004951039718341035,0.0787765430740456,0.3872813290791066,,0.4391022114644059,0.7337440862581136,0.5,0.3333333333333333,0.02486522169655498,0.027835845527560386,0.02992628451974778,0.06326328528990996,0.0029706238310054024,0.030366376939156784,0.9530434782608548,-0.031356584882826555,-0.08471779073605445,0.031356584882826555,-0.0567719221036423,0.11926504565958798,0.009131917702717778,0.05336120585322789,0.447416974169733,0.056221806579381535,0.11255363626361484,0.0432390802068423,0.08471779073605445,20.0
CENTRAL,external,360,15,,2021-03-08 15:00:00+00:00,2021-03-08 15:20:00+00:00,2021-03-08 15:30:00+00:00,13.6351,13.1,0.5350999999999999,-0.9754237225982898,-1.2254237225982898,L2_BREAK_FAST_FAIL_5M,0.0519529059988804,0.0790506447392994,10.0,0.0,5.0,LATENT_RECOVERABLE,True,165.0,1.0,False,True,5.0,True,160.0,7,2021-03-08 15:20:00+00:00,2021-03-08 15:25:00+00:00,2021-03-08 15:30:00+00:00,0.05737245374696227,0.3098486264249689,0.21715567183703832,,0.37563072322930396,0.6236217529433757,0.3333333333333333,0.25,0.011399738366660429,0.022051952906000604,0.0687721921136227,0.09512240702672473,0.010652214539340175,0.015698000373761848,0.8880157170923205,-0.04429078676882795,-0.07905064473929943,0.04429078676882795,-0.06185759671089707,0.1310035507381799,0.03438609605681135,0.03475985797047148,0.26533523537802095,0.05569052513548838,0.10110259764530002,0.05195290599888047,0.07905064473929943,10.0
CENTRAL,external,360,15,,2021-03-27 15:00:00+00:00,2021-03-27 16:55:00+00:00,2021-03-27 17:25:00+00:00,16.2284,15.3948,0.8336000000000006,-0.4529097138350479,-0.702909713835048,L2_BREAK_FAST_FAIL_5M,0.1643474088291751,0.1259596928982729,30.0,20.0,5.0,LATENT_RECOVERABLE,True,335.0,2.0,True,True,330.0,True,5.0,2,2021-03-27 17:15:00+00:00,2021-03-27 17:20:00+00:00,2021-03-27 17:25:00+00:00,0.02807101727447492,0.008397312859882308,0.08601247600767734,,0.1799424184261061,0.339371401151633,0.9166666666666666,0.5,0.06465930902111167,0.1643474088291751,0.09273032629558658,0.195417466410749,0.09968809980806342,0.002999040307098998,0.48987108655616035,-0.018474088291746193,-0.018474088291746193,0.018474088291746193,-0.08745201535508706,0.10748560460652679,0.020033589251439717,0.0,0.0,0.08313339731285786,0.1828214971209213,0.1643474088291751,0.06837811900192194,30.0
CENTRAL,external,360,15,,2021-04-04 15:00:00+00:00,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,25.0326,23.3189,1.7136999999999991,-0.8628748112460838,-1.1128748112460838,L2_BREAK_FAST_FAIL_5M,0.0976833751531777,0.199801598879616,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,2,2021-04-04 16:00:00+00:00,2021-04-04 16:05:00+00:00,2021-04-04 16:10:00+00:00,0.1655482289782341,0.08531248176460314,0.04714944272626482,,0.22851140806442236,0.25885510882885,0.4166666666666667,0.25,0.06967380521678383,0.09768337515317776,0.23913170333197223,0.2974849740327938,0.028009569936393936,0.03034370076442763,0.9058454295802306,-0.028067923207094624,-0.05829491743012088,0.028067923207094624,-0.09774172842387846,0.1279687226469047,0.0,0.030226994223026257,0.23620611035111697,0.09774172842387846,0.15597829258329865,0.09768337515317776,0.19980159887961604,10.0
CENTRAL,external,360,15,,2021-04-15 15:00:00+00:00,2021-04-15 15:00:00+00:00,2021-04-15 15:25:00+00:00,27.6487,26.3455,1.3032000000000004,-2.638460397776432,-2.8884603977764325,L2_BREAK_FAST_FAIL_5M,0.0957642725598502,0.1812461632903622,25.0,15.0,5.0,LATENT_RECOVERABLE,True,405.0,2.0,True,True,310.0,True,95.0,3,2021-04-15 15:15:00+00:00,2021-04-15 15:20:00+00:00,2021-04-15 15:25:00+00:00,0.04404542664211265,0.04028545119705492,0.06100368324125187,,0.24178944137507474,0.4337016574585613,0.75,0.75,0.0458870472682621,0.058471454880294677,0.0912369551872314,0.10758133824432171,0.012584407612032576,0.0037599754450577325,0.8830242510698941,-0.0992940454266424,-0.15062922038060217,0.0992940454266424,-0.1458717004297095,0.1972068753836693,0.0,0.05133517495395978,0.2603112840466963,0.1451810926949045,0.20910067526089685,0.09576427255985027,0.15062922038060217,25.0
CENTRAL,external,360,15,,2021-04-18 15:00:00+00:00,2021-04-18 15:30:00+00:00,2021-04-18 15:40:00+00:00,27.7968,24.9075,2.889300000000002,-11.470744833937784,-11.720744833937784,L2_BREAK_FAST_FAIL_5M,0.0201086768421415,0.2335167687675218,10.0,0.0,5.0,LATENT_RECOVERABLE,True,180.0,3.0,True,True,5.0,True,175.0,3,2021-04-18 15:30:00+00:00,2021-04-18 15:35:00+00:00,2021-04-18 15:40:00+00:00,0.09888208216523098,0.0870106946319178,0.15709687467552588,,0.2844633648288509,0.3483196622019169,0.4166666666666667,0.25,0.015055549787145005,0.017789776070327556,0.11120340566919343,0.15512407849652152,0.0027342262831825514,0.04118644654414553,0.9823739402052669,-0.219707195514485,-0.22635240369639684,0.219707195514485,-0.23694320423631993,0.24646108053853838,0.002872668120306637,0.006645208181911837,0.02696250526611136,0.23476274530163002,0.2441421797667244,0.02010867684214154,0.22635240369639684,10.0
CENTRAL,external,360,15,,2021-04-29 15:00:00+00:00,2021-04-29 15:30:00+00:00,2021-04-29 15:45:00+00:00,44.6,42.73,1.8700000000000043,-0.6647982062780167,-0.9147982062780168,L2_BREAK_FAST_FAIL_5M,0.0818716577540115,0.274598930481283,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2,2021-04-29 15:35:00+00:00,2021-04-29 15:40:00+00:00,2021-04-29 15:45:00+00:00,0.03320855614973304,0.30224598930481067,0.4442245989304804,,0.519358288770054,0.658556149732621,0.08333333333333333,0.08333333333333333,0.012139037433155258,0.08187165775401158,0.04529411764706145,0.2059358288770056,0.06973262032085632,0.09090909090908782,0.6613866528174469,-0.03716577540106831,-0.0381818181818203,0.03716577540106831,-0.05096256684491678,0.07283422459893155,0.020855614973262774,0.0010160427807519923,0.013950073421484565,0.04930481283422357,0.12005347593583188,0.08187165775401158,0.2745989304812831,15.0
CENTRAL,external,360,15,,2021-05-05 15:00:00+00:00,2021-05-05 19:20:00+00:00,2021-05-05 19:30:00+00:00,45.8675,44.0,1.8675,-0.0392434730473456,-0.2892434730473456,L2_BREAK_FAST_FAIL_5M,0.1030789825970562,0.1711914323962503,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,25.0,False,,2,2021-05-05 19:20:00+00:00,2021-05-05 19:25:00+00:00,2021-05-05 19:30:00+00:00,0.16074966532797683,0.0991164658634568,-0.08337349397590145,,0.28755020080321236,0.3931459170013394,0.3333333333333333,0.16666666666666666,0.0317536813922358,0.04171352074966513,0.19095046854083012,0.21290495314591543,0.009959839357429336,0.011994645247655976,0.9532193158953737,-0.005515394912985737,-0.023453815261042784,0.005515394912985737,-0.037322623828650356,0.12653279785809904,0.07127175368139164,0.017938420348057045,0.14176893779092906,0.037269076305221534,0.06516733601070791,0.10307898259705627,0.17119143239625031,10.0
CENTRAL,external,360,15,,2021-05-17 15:00:00+00:00,2021-05-17 16:30:00+00:00,2021-05-17 16:40:00+00:00,51.459,47.741,3.718000000000004,-11.88324685672093,-12.13324685672093,L2_BREAK_FAST_FAIL_5M,0.152501344809037,0.4833243679397532,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2,2021-05-17 16:30:00+00:00,2021-05-17 16:35:00+00:00,2021-05-17 16:40:00+00:00,0.06213017751479328,0.6013986013986019,0.7132867132867128,,0.8235610543302836,0.8429263044647652,0.08333333333333333,0.08333333333333333,0.12076385153308165,0.14470145239375903,0.18208714362560485,0.24556213017751363,0.02393760086067739,0.03953738569123139,0.9025191675794096,-0.33808499193114677,-0.3897256589564292,0.33808499193114677,-0.4671866594943518,0.5422270037654662,0.023399677245831953,0.0516406670252824,0.09523809523809507,0.45884884346422844,0.5344271113501882,0.152501344809037,0.3897256589564292,10.0
