rule,source_tf,level_type,role,mode,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,rrank
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,3485,2020-05-25 05:00:00+00:00,SHORT,8790.505000000001,H1|VAH|2020-05-25T04:00:00+00:00|RESISTANCE,2020-W22,2020-05-25 06:00:00+00:00,2020-05-25 07:00:00+00:00,8777.07,8676.133695,8851.675094999999,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,3650,2020-06-01 02:00:00+00:00,SHORT,9542.569791666667,H1|VAH|2020-06-01T01:00:00+00:00|RESISTANCE,2020-W23,2020-06-01 03:00:00+00:00,2020-06-01 04:00:00+00:00,9528.32,9418.74432,9609.31072,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,3817,2020-06-08 01:00:00+00:00,SHORT,9753.479166666668,H1|VAH|2020-06-08T00:00:00+00:00|RESISTANCE,2020-W24,2020-06-08 02:00:00+00:00,2020-06-09 00:00:00+00:00,9741.79,9629.759415,9824.595215000001,SL,-0.009999999999999952,23,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,3984,2020-06-15 00:00:00+00:00,SHORT,9366.21,H1|VAH|2020-06-14T23:00:00+00:00|RESISTANCE,2020-W25,2020-06-15 01:00:00+00:00,2020-06-15 01:00:00+00:00,9338.89,9231.492764999999,9418.270564999999,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,4158,2020-06-22 06:00:00+00:00,SHORT,9426.722083333334,H1|VAH|2020-06-22T05:00:00+00:00|RESISTANCE,2020-W26,2020-06-22 07:00:00+00:00,2020-06-22 12:00:00+00:00,9412.31,9304.068435,9492.314634999999,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,4327,2020-06-29 07:00:00+00:00,SHORT,9099.173750000002,H1|VAH|2020-06-29T06:00:00+00:00|RESISTANCE,2020-W27,2020-06-29 08:00:00+00:00,2020-06-29 18:00:00+00:00,9095.0,8990.407500000001,9172.307499999999,SL,-0.009999999999999952,11,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,4488,2020-07-06 00:00:00+00:00,SHORT,9074.2125,H1|VAH|2020-07-05T23:00:00+00:00|RESISTANCE,2020-W28,2020-07-06 01:00:00+00:00,2020-07-06 06:00:00+00:00,9064.72,8960.47572,9141.77012,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,4656,2020-07-13 00:00:00+00:00,SHORT,9293.466041666667,H1|VAH|2020-07-12T23:00:00+00:00|RESISTANCE,2020-W29,2020-07-13 01:00:00+00:00,2020-07-14 04:00:00+00:00,9275.86,9169.18761,9354.70481,TP,0.009999999999999955,28,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,4833,2020-07-20 09:00:00+00:00,SHORT,9188.396874999999,H1|VAH|2020-07-20T08:00:00+00:00|RESISTANCE,2020-W30,2020-07-20 10:00:00+00:00,2020-07-21 07:00:00+00:00,9185.0,9079.372500000001,9263.0725,SL,-0.009999999999999952,22,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,4996,2020-07-27 04:00:00+00:00,SHORT,10267.33125,H1|VAH|2020-07-27T03:00:00+00:00|RESISTANCE,2020-W31,2020-07-27 05:00:00+00:00,2020-07-27 05:00:00+00:00,10228.04,10110.417540000002,10314.97834,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,5167,2020-08-03 07:00:00+00:00,SHORT,11230.850208333333,H1|VAH|2020-08-03T06:00:00+00:00|RESISTANCE,2020-W32,2020-08-03 08:00:00+00:00,2020-08-03 13:00:00+00:00,11207.1,11078.218350000001,11302.360349999999,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,5332,2020-08-10 04:00:00+00:00,SHORT,12062.891041666666,H1|VAH|2020-08-10T03:00:00+00:00|RESISTANCE,2020-W33,2020-08-10 05:00:00+00:00,2020-08-10 10:00:00+00:00,12003.01,11864.975385000002,12105.035585,TP,0.009999999999999844,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,5501,2020-08-17 05:00:00+00:00,SHORT,11841.145833333334,H1|VAH|2020-08-17T04:00:00+00:00|RESISTANCE,2020-W34,2020-08-17 06:00:00+00:00,2020-08-17 10:00:00+00:00,11812.0,11676.162,11912.402,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,5668,2020-08-24 04:00:00+00:00,SHORT,11686.626875,H1|VAH|2020-08-24T03:00:00+00:00|RESISTANCE,2020-W35,2020-08-24 05:00:00+00:00,2020-08-24 08:00:00+00:00,11682.83,11548.477455,11782.134054999999,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,5832,2020-08-31 00:00:00+00:00,SHORT,11707.62,H1|VAH|2020-08-30T23:00:00+00:00|RESISTANCE,2020-W36,2020-08-31 01:00:00+00:00,2020-09-01 00:00:00+00:00,11700.99,11566.428615,11800.448414999999,TP,0.009999999999999955,24,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,6001,2020-09-07 01:00:00+00:00,SHORT,10286.578541666666,H1|VAH|2020-09-07T00:00:00+00:00|RESISTANCE,2020-W37,2020-09-07 02:00:00+00:00,2020-09-07 04:00:00+00:00,10286.05,10167.760425,10373.481424999998,TP,0.009999999999999844,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,6171,2020-09-14 03:00:00+00:00,SHORT,10353.1625,H1|VAH|2020-09-14T02:00:00+00:00|RESISTANCE,2020-W38,2020-09-14 04:00:00+00:00,2020-09-14 08:00:00+00:00,10344.89,10225.923765,10432.821564999998,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,6337,2020-09-21 01:00:00+00:00,SHORT,10943.609583333335,H1|VAH|2020-09-21T00:00:00+00:00|RESISTANCE,2020-W39,2020-09-21 02:00:00+00:00,2020-09-21 08:00:00+00:00,10937.57,10811.787945,11030.539345,TP,0.009999999999999955,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,6508,2020-09-28 04:00:00+00:00,SHORT,10896.1725,H1|VAH|2020-09-28T03:00:00+00:00|RESISTANCE,2020-W40,2020-09-28 05:00:00+00:00,2020-09-28 23:00:00+00:00,10890.39,10765.150515,10982.958314999998,TP,0.009999999999999955,19,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,6673,2020-10-05 01:00:00+00:00,SHORT,10704.079166666666,H1|VAH|2020-10-05T00:00:00+00:00|RESISTANCE,2020-W41,2020-10-05 02:00:00+00:00,2020-10-05 23:00:00+00:00,10684.59,10561.717215,10775.409015,SL,-0.009999999999999952,22,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,6843,2020-10-12 03:00:00+00:00,SHORT,11399.77125,H1|VAH|2020-10-12T02:00:00+00:00|RESISTANCE,2020-W42,2020-10-12 04:00:00+00:00,2020-10-12 10:00:00+00:00,11382.49,11251.591365,11479.241165,TP,0.009999999999999955,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,7010,2020-10-19 02:00:00+00:00,SHORT,11466.270833333334,H1|VAH|2020-10-19T01:00:00+00:00|RESISTANCE,2020-W43,2020-10-19 03:00:00+00:00,2020-10-19 13:00:00+00:00,11452.0,11320.302,11549.341999999999,SL,-0.009999999999999952,11,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,7179,2020-10-26 03:00:00+00:00,SHORT,13103.125,H1|VAH|2020-10-26T02:00:00+00:00|RESISTANCE,2020-W44,2020-10-26 04:00:00+00:00,2020-10-26 08:00:00+00:00,13086.22,12935.72847,13197.45287,TP,0.009999999999999955,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,7347,2020-11-02 03:00:00+00:00,SHORT,13703.038958333334,H1|VAH|2020-11-02T02:00:00+00:00|RESISTANCE,2020-W45,2020-11-02 04:00:00+00:00,2020-11-02 08:00:00+00:00,13688.53,13531.111905000002,13804.882505,TP,0.009999999999999955,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,7513,2020-11-09 01:00:00+00:00,SHORT,15561.0625,H1|VAH|2020-11-09T00:00:00+00:00|RESISTANCE,2020-W46,2020-11-09 02:00:00+00:00,2020-11-09 05:00:00+00:00,15509.83,15331.466955,15641.663555,TP,0.009999999999999955,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,7682,2020-11-16 02:00:00+00:00,SHORT,15994.649791666667,H1|VAH|2020-11-16T01:00:00+00:00|RESISTANCE,2020-W47,2020-11-16 03:00:00+00:00,2020-11-16 05:00:00+00:00,15930.41,15747.210285000001,16065.818485,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,7853,2020-11-23 05:00:00+00:00,SHORT,18487.395833333332,H1|VAH|2020-11-23T04:00:00+00:00|RESISTANCE,2020-W48,2020-11-23 06:00:00+00:00,2020-11-23 08:00:00+00:00,18461.01,18248.708384999998,18617.928584999998,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,8020,2020-11-30 04:00:00+00:00,SHORT,18549.48625,H1|VAH|2020-11-30T03:00:00+00:00|RESISTANCE,2020-W49,2020-11-30 05:00:00+00:00,2020-11-30 07:00:00+00:00,18511.67,18298.785795,18669.019194999997,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,8184,2020-12-07 00:00:00+00:00,SHORT,19376.502291666664,H1|VAH|2020-12-06T23:00:00+00:00|RESISTANCE,2020-W50,2020-12-07 01:00:00+00:00,2020-12-07 11:00:00+00:00,19329.17,19106.884545,19493.467944999997,TP,0.009999999999999844,11,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,8353,2020-12-14 01:00:00+00:00,SHORT,19100.541875000003,H1|VAH|2020-12-14T00:00:00+00:00|RESISTANCE,2020-W51,2020-12-14 02:00:00+00:00,2020-12-14 02:00:00+00:00,19087.61,18868.102485000003,19249.854685,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,8535,2020-12-21 15:00:00+00:00,SHORT,23109.979166666664,H1|VAH|2020-12-21T14:00:00+00:00|RESISTANCE,2020-W52,2020-12-21 16:00:00+00:00,2020-12-21 16:00:00+00:00,23099.26,22833.61851,23295.603709999996,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,8693,2020-12-28 05:00:00+00:00,SHORT,27158.389375,H1|VAH|2020-12-28T04:00:00+00:00|RESISTANCE,2020-W53,2020-12-28 06:00:00+00:00,2020-12-28 07:00:00+00:00,26960.23,26650.187355000002,27189.391955,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,8864,2021-01-04 08:00:00+00:00,SHORT,32400.78875,H1|VAH|2021-01-04T07:00:00+00:00|RESISTANCE,2021-W01,2021-01-04 09:00:00+00:00,2021-01-04 09:00:00+00:00,32131.93,31762.412805,32405.051405,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,9025,2021-01-11 01:00:00+00:00,SHORT,37707.8625,H1|VAH|2021-01-11T00:00:00+00:00|RESISTANCE,2021-W02,2021-01-11 02:00:00+00:00,2021-01-11 02:00:00+00:00,37300.49,36871.534365,37617.544165,TP,0.009999999999999955,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,9206,2021-01-18 14:00:00+00:00,SHORT,36999.95125,H1|VAH|2021-01-18T13:00:00+00:00|RESISTANCE,2021-W03,2021-01-18 15:00:00+00:00,2021-01-18 16:00:00+00:00,36503.99,36084.194115,36814.273915,TP,0.009999999999999955,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,9362,2021-01-25 02:00:00+00:00,SHORT,32808.79833333334,H1|VAH|2021-01-25T01:00:00+00:00|RESISTANCE,2021-W04,2021-01-25 03:00:00+00:00,2021-01-25 03:00:00+00:00,32795.69,32418.539565000003,33074.453365,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,9531,2021-02-01 03:00:00+00:00,SHORT,33666.47562500001,H1|VAH|2021-02-01T02:00:00+00:00|RESISTANCE,2021-W05,2021-02-01 04:00:00+00:00,2021-02-01 04:00:00+00:00,33600.37,33213.965745,33885.973145,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,9696,2021-02-08 00:00:00+00:00,SHORT,39037.43020833333,H1|VAH|2021-02-07T23:00:00+00:00|RESISTANCE,2021-W06,2021-02-08 01:00:00+00:00,2021-02-08 02:00:00+00:00,38774.61,38328.701985,39104.194185,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,9864,2021-02-15 00:00:00+00:00,SHORT,49041.29520833334,H1|VAH|2021-02-14T23:00:00+00:00|RESISTANCE,2021-W07,2021-02-15 01:00:00+00:00,2021-02-15 01:00:00+00:00,48850.0,48288.225000000006,49265.225,TP,0.009999999999999844,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,10034,2021-02-22 02:00:00+00:00,SHORT,56957.88979166667,H1|VAH|2021-02-22T01:00:00+00:00|RESISTANCE,2021-W08,2021-02-22 03:00:00+00:00,2021-02-22 03:00:00+00:00,56942.53,56287.690905,57426.541504999994,TP,0.009999999999999955,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,10201,2021-03-01 01:00:00+00:00,SHORT,46285.075625,H1|VAH|2021-03-01T00:00:00+00:00|RESISTANCE,2021-W09,2021-03-01 02:00:00+00:00,2021-03-01 02:00:00+00:00,46186.92,45655.77042,46579.508819999995,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,10382,2021-03-08 14:00:00+00:00,SHORT,50897.93791666666,H1|VAH|2021-03-08T13:00:00+00:00|RESISTANCE,2021-W10,2021-03-08 15:00:00+00:00,2021-03-08 15:00:00+00:00,50784.37,50200.34974500001,51216.037145,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,10544,2021-03-15 08:00:00+00:00,SHORT,58150.179375,H1|VAH|2021-03-15T07:00:00+00:00|RESISTANCE,2021-W11,2021-03-15 09:00:00+00:00,2021-03-15 09:00:00+00:00,57822.64,57157.67964,58314.132439999994,TP,0.009999999999999955,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,10709,2021-03-22 05:00:00+00:00,SHORT,57722.17895833333,H1|VAH|2021-03-22T04:00:00+00:00|RESISTANCE,2021-W12,2021-03-22 06:00:00+00:00,2021-03-22 10:00:00+00:00,57658.59,56995.516214999996,58148.68801499999,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,10875,2021-03-29 03:00:00+00:00,SHORT,55447.96770833334,H1|VAH|2021-03-29T02:00:00+00:00|RESISTANCE,2021-W13,2021-03-29 04:00:00+00:00,2021-03-29 07:00:00+00:00,55416.04,54778.755540000006,55887.07634,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,11040,2021-04-05 00:00:00+00:00,SHORT,58248.11729166667,H1|VAH|2021-04-04T23:00:00+00:00|RESISTANCE,2021-W14,2021-04-05 01:00:00+00:00,2021-04-05 05:00:00+00:00,57978.11,57311.361735000006,58470.923935,TP,0.009999999999999955,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,11208,2021-04-12 00:00:00+00:00,SHORT,60071.37375,H1|VAH|2021-04-11T23:00:00+00:00|RESISTANCE,2021-W15,2021-04-12 01:00:00+00:00,2021-04-12 03:00:00+00:00,59905.22,59216.30997,60414.41437,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,11378,2021-04-19 02:00:00+00:00,SHORT,56957.291875,H1|VAH|2021-04-19T01:00:00+00:00|RESISTANCE,2021-W16,2021-04-19 03:00:00+00:00,2021-04-19 07:00:00+00:00,56872.53,56218.495905,57355.94650499999,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,11551,2021-04-26 07:00:00+00:00,SHORT,52857.54166666667,H1|VAH|2021-04-26T06:00:00+00:00|RESISTANCE,2021-W17,2021-04-26 08:00:00+00:00,2021-04-26 09:00:00+00:00,52816.01,52208.625885,53264.946084999996,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,11715,2021-05-03 03:00:00+00:00,SHORT,58131.479374999995,H1|VAH|2021-05-03T02:00:00+00:00|RESISTANCE,2021-W18,2021-05-03 04:00:00+00:00,2021-05-03 07:00:00+00:00,58004.56,57337.50756,58497.59875999999,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,11881,2021-05-10 01:00:00+00:00,SHORT,58785.89125,H1|VAH|2021-05-10T00:00:00+00:00|RESISTANCE,2021-W19,2021-05-10 02:00:00+00:00,2021-05-10 03:00:00+00:00,58762.89,58087.116765,59262.374565,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,12050,2021-05-17 02:00:00+00:00,SHORT,45062.87770833333,H1|VAH|2021-05-17T01:00:00+00:00|RESISTANCE,2021-W20,2021-05-17 03:00:00+00:00,2021-05-17 03:00:00+00:00,44550.01,44037.684885,44928.685085,TP,0.009999999999999955,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,12217,2021-05-24 01:00:00+00:00,SHORT,35190.808958333335,H1|VAH|2021-05-24T00:00:00+00:00|RESISTANCE,2021-W21,2021-05-24 02:00:00+00:00,2021-05-24 02:00:00+00:00,35073.05,34669.709925,35371.170925,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,12384,2021-05-31 00:00:00+00:00,SHORT,35665.114375000005,H1|VAH|2021-05-30T23:00:00+00:00|RESISTANCE,2021-W22,2021-05-31 01:00:00+00:00,2021-05-31 01:00:00+00:00,35326.07,34919.820195,35626.341595,TP,0.009999999999999955,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,12557,2021-06-07 05:00:00+00:00,SHORT,36326.715208333335,H1|VAH|2021-06-07T04:00:00+00:00|RESISTANCE,2021-W23,2021-06-07 06:00:00+00:00,2021-06-07 07:00:00+00:00,36296.23,35878.82335500001,36604.747955,TP,0.009999999999999844,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,12723,2021-06-14 03:00:00+00:00,SHORT,38996.927500000005,H1|VAH|2021-06-14T02:00:00+00:00|RESISTANCE,2021-W24,2021-06-14 04:00:00+00:00,2021-06-14 04:00:00+00:00,38978.01,38529.762885000004,39309.323085,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,12888,2021-06-21 00:00:00+00:00,SHORT,35610.560208333336,H1|VAH|2021-06-20T23:00:00+00:00|RESISTANCE,2021-W25,2021-06-21 01:00:00+00:00,2021-06-21 02:00:00+00:00,35559.11,35150.180235,35861.362434999995,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,13056,2021-06-28 00:00:00+00:00,SHORT,34625.7375,H1|VAH|2021-06-27T23:00:00+00:00|RESISTANCE,2021-W26,2021-06-28 01:00:00+00:00,2021-06-28 07:00:00+00:00,34550.21,34152.882585,34843.886784999995,SL,-0.009999999999999952,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,13227,2021-07-05 03:00:00+00:00,SHORT,34458.575,H1|VAH|2021-07-05T02:00:00+00:00|RESISTANCE,2021-W27,2021-07-05 04:00:00+00:00,2021-07-05 11:00:00+00:00,34345.63,33950.655255,34637.567854999994,TP,0.009999999999999955,8,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,13392,2021-07-12 00:00:00+00:00,SHORT,34298.53125,H1|VAH|2021-07-11T23:00:00+00:00|RESISTANCE,2021-W28,2021-07-12 01:00:00+00:00,2021-07-12 03:00:00+00:00,34159.94,33767.10069000001,34450.29949,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,13562,2021-07-19 02:00:00+00:00,SHORT,31533.401250000003,H1|VAH|2021-07-19T01:00:00+00:00|RESISTANCE,2021-W29,2021-07-19 03:00:00+00:00,2021-07-19 04:00:00+00:00,31498.13,31135.901505,31765.864105,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,13739,2021-07-26 11:00:00+00:00,SHORT,38558.15416666667,H1|VAH|2021-07-26T10:00:00+00:00|RESISTANCE,2021-W30,2021-07-26 12:00:00+00:00,2021-07-26 12:00:00+00:00,38468.05,38025.66742500001,38795.028425000004,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,13896,2021-08-02 00:00:00+00:00,SHORT,39915.11875,H1|VAH|2021-08-01T23:00:00+00:00|RESISTANCE,2021-W31,2021-08-02 01:00:00+00:00,2021-08-02 02:00:00+00:00,39528.61,39074.030985000005,39864.603185,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,14070,2021-08-09 06:00:00+00:00,SHORT,43635.884374999994,H1|VAH|2021-08-09T05:00:00+00:00|RESISTANCE,2021-W32,2021-08-09 07:00:00+00:00,2021-08-09 07:00:00+00:00,43469.83,42969.926955,43839.323555,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,14233,2021-08-16 01:00:00+00:00,SHORT,47690.231875,H1|VAH|2021-08-16T00:00:00+00:00|RESISTANCE,2021-W33,2021-08-16 02:00:00+00:00,2021-08-16 08:00:00+00:00,47671.65,47123.426025,48076.859025,TP,0.010000000000000066,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,14405,2021-08-23 05:00:00+00:00,SHORT,50290.16333333333,H1|VAH|2021-08-23T04:00:00+00:00|RESISTANCE,2021-W34,2021-08-23 06:00:00+00:00,2021-08-23 15:00:00+00:00,50266.51,49688.445135,50693.775335,TP,0.009999999999999955,10,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,14570,2021-08-30 02:00:00+00:00,SHORT,48624.29875,H1|VAH|2021-08-30T01:00:00+00:00|RESISTANCE,2021-W35,2021-08-30 03:00:00+00:00,2021-08-30 03:00:00+00:00,48422.34,47865.48309,48833.92988999999,TP,0.009999999999999844,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,14736,2021-09-06 00:00:00+00:00,SHORT,51804.51875,H1|VAH|2021-09-05T23:00:00+00:00|RESISTANCE,2021-W36,2021-09-06 01:00:00+00:00,2021-09-06 11:00:00+00:00,51774.62,51179.21187000001,52214.70427,SL,-0.009999999999999952,11,PRIMARY_RULE,PRIMARY_RULE,external,
H1|VAH|RESISTANCE|WICK,H1,VAH,RESISTANCE,WICK,14904,2021-09-13 00:00:00+00:00,SHORT,46226.535,H1|VAH|2021-09-12T23:00:00+00:00|RESISTANCE,2021-W37,2021-09-13 01:00:00+00:00,2021-09-13 01:00:00+00:00,46062.41,45532.692285000005,46453.940485,TP,0.009999999999999955,1,PRIMARY_RULE,PRIMARY_RULE,external,
