partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_price,fraction,H,L,R4,LOCAL_R,structural_winner,terminal_type,terminal_complete_ts,causal_bars,terminal_minutes,fillbar_adv_px,fillbar_adv_r4,fillbar_adv_localr,mae_px,mae_r4,mae_localr,mfe_px,mfe_r4,mfe_localr
external,BULL,12-16,2021-12-24 12:00:00+00:00,2021-12-24 16:00:00+00:00,2021-12-24 12:30:00+00:00,50867.832,0.05,51453.07,50837.03,616.0400000000009,30.802000000003318,True,LOW_BREAK,2021-12-24 15:00:00+00:00,29,150.0,101.48799999999756,0.16474254918511363,3.294850983701923,354.78800000000047,0.5759171482371274,11.518342964741324,259.7220000000016,0.42159924680215766,8.431984936042257
external,BEAR,16-20,2021-12-30 16:00:00+00:00,2021-12-30 20:00:00+00:00,2021-12-30 16:10:00+00:00,47130.7405,0.05,47694.1,47101.09,593.010000000002,29.650500000003376,False,HIGH_BREAK,2021-12-30 18:55:00+00:00,32,165.0,85.3695000000007,0.14395962968584072,2.8791925937164966,780.9395000000004,1.316907809311812,26.338156186233334,0.0,0.0,0.0
external,BEAR,20-00,2021-12-31 20:00:00+00:00,2022-01-01 00:00:00+00:00,2021-12-31 21:10:00+00:00,45778.7175,0.05,48110.35,45656.0,2454.3499999999985,122.71749999999884,False,BLOCK_END,2022-01-01 00:00:00+00:00,33,170.0,100.69250000000466,0.041026137266487954,0.8205227453297664,779.6725000000006,0.31766964776824863,6.353392955365029,8.6875,0.003539633711573331,0.07079267423146725
reference_validation,BULL,00-04,2025-01-03 00:00:00+00:00,2025-01-03 04:00:00+00:00,2025-01-03 01:35:00+00:00,96701.685,0.05,97822.4,96642.7,1179.699999999997,58.98500000000058,False,BLOCK_END,2025-01-03 04:00:00+00:00,28,145.0,74.11500000000524,0.06282529456641979,1.2565058913283802,624.0149999999994,0.5289607527337467,10.579215054674803,51.68499999999767,0.04381198609815869,0.8762397219631629
reference_validation,BULL,00-04,2025-01-04 00:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-04 00:25:00+00:00,98062.325,0.05,98705.0,98028.5,676.5,33.82499999999709,True,LOW_BREAK,2025-01-04 00:35:00+00:00,1,10.0,45.375,0.06707317073170732,1.3414634146342617,0.0,0.0,0.0,53.42500000000291,0.07897265336290157,1.5794530672581673
reference_validation,BULL,12-16,2025-01-05 12:00:00+00:00,2025-01-05 16:00:00+00:00,2025-01-05 14:10:00+00:00,97568.19,0.05,98225.4,97533.6,691.7999999999884,34.58999999999651,True,LOW_BREAK,2025-01-05 14:20:00+00:00,1,10.0,66.61000000000058,0.09628505348366827,1.9257010696735273,41.70999999999185,0.06029199190516414,1.2058398381033844,332.1900000000023,0.4801821335646255,9.603642671293319
reference_validation,BEAR,04-08,2025-01-12 04:00:00+00:00,2025-01-12 08:00:00+00:00,2025-01-12 07:40:00+00:00,94280.285,0.05,94665.7,94260.0,405.6999999999971,20.285000000003492,False,BLOCK_END,2025-01-12 08:00:00+00:00,3,20.0,89.21499999999651,0.2199038698545653,4.398077397090518,85.9149999999936,0.2117697806260641,4.235395612520523,40.5850000000064,0.1000369731328733,2.000739462657107
reference_validation,BULL,08-12,2025-01-15 08:00:00+00:00,2025-01-15 12:00:00+00:00,2025-01-15 11:05:00+00:00,96789.08,0.1,97688.0,96689.2,998.8000000000029,99.88000000000466,True,LOW_BREAK,2025-01-15 11:20:00+00:00,2,15.0,89.31999999999243,0.08942731277532256,0.8942731277531865,0.0,0.0,0.0,237.27999999999884,0.2375650780937106,2.375650780937002
reference_validation,SIDEWAYS,00-04,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 00:50:00+00:00,99942.5,0.05,106450.0,99600.0,6850.0,342.5,False,BLOCK_END,2025-01-20 04:00:00+00:00,37,190.0,543.0,0.07927007299270072,1.5854014598540147,2357.5,0.3441605839416058,6.883211678832117,342.5,0.05,1.0
reference_validation,BULL,16-20,2025-01-20 16:00:00+00:00,2025-01-20 20:00:00+00:00,2025-01-20 17:00:00+00:00,104712.83,0.05,108756.6,104500.0,4256.600000000006,212.83000000000175,True,LOW_BREAK,2025-01-20 17:15:00+00:00,2,15.0,2077.3699999999953,0.4880350514495119,9.760701028990171,1065.3699999999953,0.250286613729266,5.005732274585287,3822.8300000000017,0.8980947234882293,17.961894469764463
reference_validation,SIDEWAYS,00-04,2025-01-21 00:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-21 00:25:00+00:00,101844.34,0.05,104313.2,101714.4,2598.800000000003,129.94000000000233,True,LOW_BREAK,2025-01-21 00:55:00+00:00,5,30.0,369.6600000000035,0.14224257349546063,2.8448514699091647,826.3600000000006,0.3179775280898875,6.3595505617976436,564.3399999999965,0.21715407110974136,4.3430814221947545
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:10:00+00:00,101690.86,0.1,102955.0,101550.4,1404.6000000000058,140.4600000000064,True,LOW_BREAK,2025-01-23 10:45:00+00:00,6,35.0,180.0399999999936,0.1281788409511554,1.2817884095115006,349.24000000000524,0.24864018225829687,2.4864018225828657,479.8600000000006,0.3416346290758925,3.416346290758783
reference_validation,SIDEWAYS,08-12,2025-01-25 08:00:00+00:00,2025-01-25 12:00:00+00:00,2025-01-25 08:50:00+00:00,104230.77,0.1,105153.9,104128.2,1025.699999999997,102.57000000000698,True,LOW_BREAK,2025-01-25 10:05:00+00:00,14,75.0,35.929999999993015,0.035029735790185354,0.3502973579018287,181.83000000000175,0.17727405674173954,1.7727405674172698,132.07000000000698,0.12876084625134773,1.287608462513386
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:25:00+00:00,104964.46,0.1,105496.9,104905.3,591.5999999999913,59.16000000000349,True,LOW_BREAK,2025-01-26 08:35:00+00:00,1,10.0,56.23999999999069,0.09506423258957322,0.950642325895662,0.0,0.0,0.0,88.56000000001222,0.14969574036513444,1.4969574036512339
reference_validation,BEAR,04-08,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,2025-01-27 04:30:00+00:00,100761.7,0.05,103216.5,100632.5,2584.0,129.1999999999971,True,LOW_BREAK,2025-01-27 04:40:00+00:00,1,10.0,189.10000000000582,0.07318111455108585,1.4636222910217498,78.90000000000873,0.030534055727557557,0.6106811145511649,361.6999999999971,0.13997678018575738,2.799535603715211
reference_validation,BEAR,20-00,2025-02-05 20:00:00+00:00,2025-02-06 00:00:00+00:00,2025-02-05 22:30:00+00:00,96533.11,0.05,98262.3,96442.1,1820.199999999997,91.00999999999476,True,LOW_BREAK,2025-02-05 22:40:00+00:00,1,10.0,291.2899999999936,0.16003186463025715,3.200637292605322,142.69000000000233,0.07839248434238136,1.567849686847715,228.11000000000058,0.12532139325348915,2.506427865069923
reference_validation,SIDEWAYS,16-20,2025-02-07 16:00:00+00:00,2025-02-07 20:00:00+00:00,2025-02-07 17:30:00+00:00,97298.12,0.05,100112.4,97150.0,2962.399999999994,148.11999999999534,True,LOW_BREAK,2025-02-07 19:40:00+00:00,25,130.0,198.38000000000466,0.06696597353497334,1.3393194706995064,1030.1800000000076,0.34775182284634404,6.955036456927086,205.11999999999534,0.06924115581960429,1.3848231163921265
reference_validation,BEAR,12-16,2025-02-09 12:00:00+00:00,2025-02-09 16:00:00+00:00,2025-02-09 12:25:00+00:00,96537.54,0.05,97279.3,96498.5,780.8000000000029,39.0399999999936,True,LOW_BREAK,2025-02-09 12:35:00+00:00,1,10.0,38.76000000000931,0.04964139344263469,0.9928278688528605,31.060000000012224,0.039779713114769605,0.7955942622955255,84.43999999998778,0.10814549180326263,2.1629098360656154
reference_validation,BEAR,08-12,2025-02-13 08:00:00+00:00,2025-02-13 12:00:00+00:00,2025-02-13 08:55:00+00:00,95888.05,0.1,97519.3,95706.8,1812.5,181.25,False,BLOCK_END,2025-02-13 12:00:00+00:00,36,185.0,29.14999999999418,0.016082758620686442,0.16082758620686444,400.84999999999127,0.22115862068965036,2.2115862068965035,388.0500000000029,0.21409655172413955,2.1409655172413955
reference_validation,BEAR,16-20,2025-02-13 16:00:00+00:00,2025-02-13 20:00:00+00:00,2025-02-13 16:40:00+00:00,95345.695,0.05,96432.4,95288.5,1143.8999999999942,57.195000000006985,False,BLOCK_END,2025-02-13 20:00:00+00:00,39,200.0,151.5049999999901,0.1324460180085592,2.6489203601708473,979.304999999993,0.8561106740099641,17.122213480197104,185.59500000000116,0.16224757408864596,3.2449514817725063
reference_validation,BEAR,00-04,2025-02-17 00:00:00+00:00,2025-02-17 04:00:00+00:00,2025-02-17 01:25:00+00:00,96064.28,0.05,97247.6,96002.0,1245.6000000000058,62.279999999998836,False,BLOCK_END,2025-02-17 04:00:00+00:00,30,155.0,145.41999999999825,0.11674694926139818,2.334938985228018,541.4199999999983,0.43466602440590535,8.69332048811831,40.279999999998836,0.032337829158637324,0.6467565831727615
reference_validation,BEAR,04-08,2025-02-17 04:00:00+00:00,2025-02-17 08:00:00+00:00,2025-02-17 04:40:00+00:00,96030.285,0.05,96605.7,96000.0,605.6999999999971,30.285000000003492,True,LOW_BREAK,2025-02-17 05:00:00+00:00,3,20.0,154.9149999999936,0.25576192834735734,5.115238566946532,73.9149999999936,0.122032359253746,2.440647185074627,43.28500000000349,0.07146277034836339,1.429255406967096
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:10:00+00:00,95377.14,0.05,98720.0,95201.2,3518.800000000003,175.94000000000233,True,LOW_BREAK,2025-02-21 20:25:00+00:00,2,15.0,33.16000000000349,0.009423667159259822,0.18847334318519413,35.16000000000349,0.009992042741844795,0.1998408548368934,272.1399999999994,0.07733886552233693,1.5467773104467195
reference_validation,BEAR,16-20,2025-02-22 16:00:00+00:00,2025-02-22 20:00:00+00:00,2025-02-22 17:20:00+00:00,96471.39,0.05,96988.0,96444.2,543.8000000000029,27.19000000000233,True,LOW_BREAK,2025-02-22 18:55:00+00:00,18,95.0,60.41000000000349,0.11108863552777339,2.2217727105552894,323.2100000000064,0.5943545421110789,11.887090842220623,79.38999999999942,0.1459911732254487,2.919823464508739
reference_validation,BEAR,04-08,2025-02-28 04:00:00+00:00,2025-02-28 08:00:00+00:00,2025-02-28 04:35:00+00:00,79767.93,0.05,84858.6,79500.0,5358.600000000006,267.929999999993,True,LOW_BREAK,2025-02-28 05:55:00+00:00,15,80.0,281.97000000000116,0.0526200873362447,1.0524017467249227,1171.9700000000012,0.21870824469077743,4.374164893815667,667.929999999993,0.1246463628559684,2.492927257119436
reference_validation,BULL,08-12,2025-03-03 08:00:00+00:00,2025-03-03 12:00:00+00:00,2025-03-03 09:20:00+00:00,91365.49,0.1,93304.9,91150.0,2154.899999999994,215.49000000000524,False,BLOCK_END,2025-03-03 12:00:00+00:00,31,160.0,314.1100000000006,0.14576546475474567,1.4576546475474172,1522.5099999999948,0.70653394589076,7.06533945890741,0.0,0.0,0.0
reference_validation,BULL,00-04,2025-03-18 00:00:00+00:00,2025-03-18 04:00:00+00:00,2025-03-18 00:40:00+00:00,83738.205,0.05,84464.1,83700.0,764.1000000000058,38.205000000001746,True,LOW_BREAK,2025-03-18 01:10:00+00:00,5,30.0,65.59500000000116,0.08584609344326746,1.7169218688652839,136.19499999999243,0.1782423766522594,3.564847533045052,76.00500000000466,0.09946996466431629,1.98939929328625
reference_validation,SIDEWAYS,08-12,2025-03-22 08:00:00+00:00,2025-03-22 12:00:00+00:00,2025-03-22 08:50:00+00:00,84138.44,0.1,84389.0,84110.6,278.3999999999942,27.839999999996508,False,HIGH_BREAK,2025-03-22 09:40:00+00:00,9,50.0,29.660000000003492,0.10653735632185385,1.0653735632186498,295.95999999999185,1.063074712643671,10.630747126437823,0.0,0.0,0.0
reference_validation,BULL,04-08,2025-03-25 04:00:00+00:00,2025-03-25 08:00:00+00:00,2025-03-25 04:30:00+00:00,86346.775,0.05,87644.0,86278.5,1365.5,68.27499999999418,False,BLOCK_END,2025-03-25 08:00:00+00:00,41,210.0,99.22500000000582,0.07266569022336566,1.4533138044674372,500.52500000000873,0.3665507140241734,7.3310142804840925,66.07499999999709,0.048388868546317895,0.9677773709264405
reference_validation,SIDEWAYS,16-20,2025-03-26 16:00:00+00:00,2025-03-26 20:00:00+00:00,2025-03-26 17:15:00+00:00,86467.065,0.05,87975.0,86387.7,1587.300000000003,79.36500000000524,True,LOW_BREAK,2025-03-26 18:50:00+00:00,18,95.0,217.93499999999767,0.13729918729918558,2.7459837459835352,331.2350000000006,0.20867825867825865,4.1735651735649055,167.06500000000233,0.10525105525105652,2.1050211050209953
reference_validation,BULL,00-04,2025-03-28 00:00:00+00:00,2025-03-28 04:00:00+00:00,2025-03-28 02:55:00+00:00,86932.195,0.05,87695.9,86892.0,803.8999999999942,40.195000000006985,True,LOW_BREAK,2025-03-28 03:10:00+00:00,2,15.0,47.204999999987194,0.05871999004849799,1.1743998009697472,47.304999999993015,0.05884438362979644,1.1768876725957158,126.4950000000099,0.15735166065432368,3.147033213085904
reference_validation,SIDEWAYS,04-08,2025-04-05 04:00:00+00:00,2025-04-05 08:00:00+00:00,2025-04-05 07:00:00+00:00,83369.73999999999,0.05,84244.5,83323.7,920.8000000000029,46.0399999999936,False,BLOCK_END,2025-04-05 08:00:00+00:00,11,60.0,112.56000000001222,0.12224152910513887,2.444830582103125,158.6600000000035,0.1723066898349294,3.446133796699078,39.73999999999069,0.0431581233709715,0.8631624674195528
reference_validation,BEAR,12-16,2025-04-06 12:00:00+00:00,2025-04-06 16:00:00+00:00,2025-04-06 12:45:00+00:00,82650.945,0.05,83143.9,82625.0,518.8999999999942,25.945000000006985,True,LOW_BREAK,2025-04-06 13:20:00+00:00,6,35.0,111.9549999999872,0.21575448063208413,4.315089612640472,160.85499999999593,0.30999229138561907,6.199845827710642,86.7450000000099,0.16717093852382128,3.343418770475488
reference_validation,BEAR,20-00,2025-04-06 20:00:00+00:00,2025-04-07 00:00:00+00:00,2025-04-06 20:45:00+00:00,78829.495,0.05,82524.9,78635.0,3889.899999999994,194.49499999999534,True,LOW_BREAK,2025-04-06 22:45:00+00:00,23,120.0,378.50500000000466,0.09730455795778946,1.946091159155833,831.4049999999988,0.21373428622843776,4.274685724568851,660.6949999999924,0.16984883930177985,3.396976786035673
reference_validation,BEAR,20-00,2025-04-08 20:00:00+00:00,2025-04-09 00:00:00+00:00,2025-04-08 23:15:00+00:00,76420.45,0.05,78500.0,76311.0,2189.0,109.44999999999709,True,LOW_BREAK,2025-04-09 00:00:00+00:00,8,45.0,240.0500000000029,0.10966194609410823,2.193238921882223,141.5500000000029,0.06466423024212102,1.2932846048424547,155.64999999999418,0.0711055276381883,1.4221105527638038
reference_validation,SIDEWAYS,16-20,2025-04-10 16:00:00+00:00,2025-04-10 20:00:00+00:00,2025-04-10 16:15:00+00:00,78755.45,0.05,82488.0,78559.0,3929.0,196.4499999999971,False,BLOCK_END,2025-04-10 20:00:00+00:00,44,225.0,82.44999999999709,0.020984983456349474,0.41969966912699574,1256.3500000000058,0.3197632985492507,6.395265970985108,288.4499999999971,0.07341562738610259,1.4683125477220735
reference_validation,BULL,00-04,2025-04-12 00:00:00+00:00,2025-04-12 04:00:00+00:00,2025-04-12 01:50:00+00:00,83174.345,0.05,84300.0,83115.1,1184.8999999999942,59.24499999999534,True,LOW_BREAK,2025-04-12 02:50:00+00:00,11,60.0,66.55499999999302,0.056169296987081896,1.1233859397417207,105.25500000000466,0.08883028103637874,1.776605620727706,274.34500000000116,0.23153430669255,4.630686133851341
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 04:50:00+00:00,94533.33,0.05,95157.1,94500.5,656.6000000000058,32.830000000001746,True,LOW_BREAK,2025-04-26 05:00:00+00:00,1,10.0,58.06999999999243,0.08844045080717623,1.7688090161434464,0.0,0.0,0.0,67.33000000000175,0.10254340542187199,2.050868108437349
reference_validation,BULL,16-20,2025-05-10 16:00:00+00:00,2025-05-10 20:00:00+00:00,2025-05-10 19:05:00+00:00,103075.82,0.05,103781.1,103038.7,742.4000000000087,37.120000000009895,False,BLOCK_END,2025-05-10 20:00:00+00:00,10,55.0,57.479999999995925,0.07742456896551084,1.5484913793098223,196.67999999999302,0.2649245689655047,5.298491379308744,30.820000000006985,0.041514008620698574,0.83028017241376
reference_validation,BULL,16-20,2025-05-11 16:00:00+00:00,2025-05-11 20:00:00+00:00,2025-05-11 16:45:00+00:00,103783.945,0.05,104873.5,103726.6,1146.8999999999942,57.345000000001164,False,BLOCK_END,2025-05-11 20:00:00+00:00,38,195.0,116.55499999999302,0.10162612259132758,2.0325224518265,1016.054999999993,0.8859142035050991,17.718284070101532,46.445000000006985,0.04049611997559266,0.8099223995118326
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 02:50:00+00:00,101795.93,0.05,103080.9,101728.3,1352.5999999999913,67.6299999999901,True,LOW_BREAK,2025-05-13 03:30:00+00:00,7,40.0,160.1700000000128,0.11841638326187627,2.3683276652378566,341.570000000007,0.2525284636995484,5.050569273991675,340.52999999999884,0.25175957415348293,5.0351914830703635
reference_validation,SIDEWAYS,04-08,2025-05-15 04:00:00+00:00,2025-05-15 08:00:00+00:00,2025-05-15 04:15:00+00:00,102721.325,0.05,103820.0,102663.5,1156.5,57.82499999999709,True,LOW_BREAK,2025-05-15 05:10:00+00:00,10,55.0,114.17500000000291,0.09872460008647031,1.9744920017295056,204.875,0.17715088629485518,3.5430177258972817,94.42500000000291,0.08164721141375089,1.6329442282751
reference_validation,BULL,08-12,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,2025-05-20 08:20:00+00:00,105018.78,0.1,106371.3,104868.5,1502.800000000003,150.27999999999884,True,LOW_BREAK,2025-05-20 08:30:00+00:00,1,10.0,41.919999999998254,0.027894596752727024,0.27894596752727296,0.0,0.0,0.0,173.77999999999884,0.11563747671014007,1.156374767101412
reference_validation,BULL,08-12,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,2025-05-21 08:15:00+00:00,106555.0,0.1,107950.0,106400.0,1550.0,155.0,True,LOW_BREAK,2025-05-21 08:25:00+00:00,1,10.0,145.3000000000029,0.09374193548387284,0.9374193548387284,0.0,0.0,0.0,250.89999999999418,0.16187096774193172,1.6187096774193173
reference_validation,BULL,20-00,2025-05-24 20:00:00+00:00,2025-05-25 00:00:00+00:00,2025-05-24 21:30:00+00:00,108673.035,0.05,109165.8,108647.1,518.6999999999971,25.93499999999767,True,LOW_BREAK,2025-05-24 22:25:00+00:00,10,55.0,35.96499999999651,0.06933680354732352,1.386736070946587,146.9649999999965,0.28333333333332816,5.666666666667041,397.9349999999977,0.7671775592828223,15.343551185657736
reference_validation,BEAR,08-12,2025-05-25 08:00:00+00:00,2025-05-25 12:00:00+00:00,2025-05-25 08:20:00+00:00,107474.03,0.1,108250.1,107387.8,862.3000000000029,86.22999999999593,True,LOW_BREAK,2025-05-25 08:35:00+00:00,2,15.0,101.16999999999825,0.11732575669720273,1.1732575669720866,92.57000000000698,0.10735242954888864,1.0735242954889408,271.7299999999959,0.3151223472109417,3.151223472109576
reference_validation,SIDEWAYS,08-12,2025-05-28 08:00:00+00:00,2025-05-28 12:00:00+00:00,2025-05-28 09:15:00+00:00,108615.9,0.1,109040.7,108568.7,472.0,47.19999999999709,True,LOW_BREAK,2025-05-28 09:30:00+00:00,2,15.0,168.60000000000582,0.3572033898305208,3.5720338983054285,124.40000000000873,0.2635593220339168,2.6355932203393304,95.39999999999418,0.20211864406778426,2.0211864406779676
reference_validation,BEAR,20-00,2025-05-28 20:00:00+00:00,2025-05-29 00:00:00+00:00,2025-05-28 20:10:00+00:00,106927.075,0.05,107793.0,106881.5,911.5,45.57499999999709,False,HIGH_BREAK,2025-05-28 23:15:00+00:00,36,185.0,108.02500000000873,0.11851343938563766,2.3702687877129045,934.625,1.0253702687877126,20.50740537575556,81.77499999999418,0.0897147558968669,1.7942951179374527
reference_validation,BEAR,20-00,2025-05-30 20:00:00+00:00,2025-05-31 00:00:00+00:00,2025-05-30 23:25:00+00:00,103744.265,0.05,105531.5,103650.2,1881.300000000003,94.06500000000233,False,BLOCK_END,2025-05-31 00:00:00+00:00,6,35.0,308.0350000000035,0.16373518311805826,3.2747036623610892,355.7350000000006,0.18908999096369533,3.781799819273819,189.26499999999942,0.10060330622441882,2.0120661244883298
reference_validation,BULL,08-12,2025-06-08 08:00:00+00:00,2025-06-08 12:00:00+00:00,2025-06-08 08:25:00+00:00,105384.1,0.1,105617.2,105358.2,259.0,25.90000000000873,True,LOW_BREAK,2025-06-08 09:00:00+00:00,6,35.0,28.69999999999709,0.11081081081079958,1.1081081081076223,35.89999999999418,0.13861003861001614,1.386100386099694,73.10000000000582,0.2822393822394047,2.8223938223930958
reference_validation,BULL,04-08,2025-06-10 04:00:00+00:00,2025-06-10 08:00:00+00:00,2025-06-10 05:20:00+00:00,109387.0,0.05,110280.0,109340.0,940.0,47.0,True,LOW_BREAK,2025-06-10 05:35:00+00:00,2,15.0,245.8000000000029,0.2614893617021308,5.2297872340426155,56.39999999999418,0.05999999999999381,1.199999999999876,221.0,0.2351063829787234,4.702127659574468
reference_validation,BULL,08-12,2025-06-10 08:00:00+00:00,2025-06-10 12:00:00+00:00,2025-06-10 09:15:00+00:00,109106.07,0.1,109690.8,109041.1,649.6999999999971,64.97000000000116,False,HIGH_BREAK,2025-06-10 11:30:00+00:00,26,135.0,83.22999999999593,0.1281052793596988,1.2810527935969591,621.929999999993,0.9572571956287452,9.572571956287238,12.170000000012806,0.018731722333404432,0.18731722333404013
reference_validation,BULL,20-00,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 22:15:00+00:00,108403.94,0.05,109776.5,108331.7,1444.800000000003,72.24000000000524,True,LOW_BREAK,2025-06-11 22:25:00+00:00,1,10.0,158.75999999999476,0.10988372093022872,2.1976744186044193,0.0,0.0,0.0,269.54000000000815,0.18655869324474503,3.7311738648946373
reference_validation,BULL,12-16,2025-06-16 12:00:00+00:00,2025-06-16 16:00:00+00:00,2025-06-16 13:20:00+00:00,106572.995,0.05,107199.9,106540.0,659.8999999999942,32.99499999999534,False,HIGH_BREAK,2025-06-16 14:30:00+00:00,13,70.0,31.404999999998836,0.04759054402182014,0.9518108804365288,802.7050000000017,1.2164040006061658,24.328080012126534,126.39499999998952,0.19153659645399398,3.830731929080387
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,2025-06-17 16:40:00+00:00,104155.425,0.05,105816.5,104068.0,1748.5,87.42500000000291,True,LOW_BREAK,2025-06-17 16:50:00+00:00,1,10.0,244.6750000000029,0.13993422933943547,2.798684586788616,0.0,0.0,0.0,493.7250000000058,0.2823706033743242,5.647412067486296
reference_validation,BEAR,16-20,2025-06-22 16:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-22 16:10:00+00:00,98987.04,0.05,102789.7,98786.9,4002.800000000003,200.13999999999942,True,LOW_BREAK,2025-06-22 16:25:00+00:00,2,15.0,257.4600000000064,0.0643199760167898,1.2863995203358007,9.260000000009313,0.0023133806335588355,0.04626761267117688,349.5399999999936,0.08732387328869624,1.7464774657739313
reference_validation,BEAR,12-16,2025-06-23 12:00:00+00:00,2025-06-23 16:00:00+00:00,2025-06-23 12:30:00+00:00,101118.99,0.05,102028.9,101071.1,957.7999999999884,47.88999999999942,True,LOW_BREAK,2025-06-23 13:35:00+00:00,12,65.0,131.00999999999476,0.13678220922948042,2.7356441845896087,531.0099999999948,0.5544059302568398,11.088118605136797,369.1900000000023,0.3854562539152295,7.70912507830459
reference_validation,BULL,00-04,2025-07-03 00:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-03 00:30:00+00:00,108729.47,0.05,109621.9,108682.5,939.3999999999942,46.970000000001164,True,LOW_BREAK,2025-07-03 02:25:00+00:00,22,115.0,104.72999999999593,0.11148605492867424,2.2297210985734157,345.63000000000466,0.3679263359591301,7.3585267191823736,169.77000000000407,0.18072173727911978,3.6144347455822836
reference_validation,BULL,08-12,2025-07-07 08:00:00+00:00,2025-07-07 12:00:00+00:00,2025-07-07 11:30:00+00:00,108690.87,0.1,109409.7,108611.0,798.6999999999971,79.86999999999534,True,LOW_BREAK,2025-07-07 11:55:00+00:00,4,25.0,25.630000000004657,0.032089645674226557,0.3208964567422831,52.63000000000466,0.06589457869037793,0.6589457869038152,108.06999999999243,0.13530737448352675,1.3530737448353416
reference_validation,SIDEWAYS,16-20,2025-07-07 16:00:00+00:00,2025-07-07 20:00:00+00:00,2025-07-07 16:45:00+00:00,107938.65,0.05,108612.2,107903.2,709.0,35.44999999999709,True,LOW_BREAK,2025-07-07 17:05:00+00:00,3,20.0,327.75,0.46227080394922426,9.245416078985244,109.25,0.15409026798307476,3.081805359661748,158.64999999999418,0.22376586741889165,4.4753173483782005
reference_validation,BULL,00-04,2025-07-12 00:00:00+00:00,2025-07-12 04:00:00+00:00,2025-07-12 00:45:00+00:00,117177.135,0.05,118072.7,117130.0,942.6999999999971,47.13499999999476,False,BLOCK_END,2025-07-12 04:00:00+00:00,38,195.0,150.86500000000524,0.16003500583431177,3.200700116686581,641.4650000000111,0.6804550758459882,13.609101516921234,0.0,0.0,0.0
reference_validation,SIDEWAYS,16-20,2025-07-18 16:00:00+00:00,2025-07-18 20:00:00+00:00,2025-07-18 19:15:00+00:00,117345.155,0.05,119519.8,117230.7,2289.100000000006,114.45500000000175,False,BLOCK_END,2025-07-18 20:00:00+00:00,8,45.0,259.74499999999534,0.11347035952994394,2.26940719059885,520.8450000000012,0.22753265475514386,4.5506530951028195,58.955000000001746,0.02575466340483229,0.5150932680966392
reference_validation,SIDEWAYS,08-12,2025-07-23 08:00:00+00:00,2025-07-23 12:00:00+00:00,2025-07-23 08:25:00+00:00,118312.26,0.1,118997.7,118236.1,761.5999999999913,76.15999999998894,True,LOW_BREAK,2025-07-23 09:10:00+00:00,8,45.0,76.84000000001106,0.10089285714287283,1.0089285714288632,134.54000000000815,0.1766544117647186,1.7665441176474224,107.65999999998894,0.14136029411763415,1.4136029411765307
reference_validation,BULL,12-16,2025-08-09 12:00:00+00:00,2025-08-09 16:00:00+00:00,2025-08-09 14:45:00+00:00,116760.335,0.05,117906.7,116700.0,1206.699999999997,60.3350000000064,False,BLOCK_END,2025-08-09 16:00:00+00:00,14,75.0,23.564999999987776,0.019528466064463273,0.3905693212892231,333.6649999999936,0.27651031739454246,5.53020634789025,160.3350000000064,0.1328706389326318,2.6574127786523474
reference_validation,SIDEWAYS,16-20,2025-08-14 16:00:00+00:00,2025-08-14 20:00:00+00:00,2025-08-14 16:45:00+00:00,117597.235,0.05,121154.7,117410.0,3744.699999999997,187.23500000000058,False,BLOCK_END,2025-08-14 20:00:00+00:00,38,195.0,82.76499999999942,0.02210190402435428,0.44203808048708393,902.7649999999994,0.24107805698720863,4.821561139744154,593.2350000000006,0.158419900125511,3.168398002510208
reference_validation,BEAR,08-12,2025-08-16 08:00:00+00:00,2025-08-16 12:00:00+00:00,2025-08-16 10:10:00+00:00,117289.83,0.1,117857.1,117226.8,630.3000000000029,63.029999999998836,True,LOW_BREAK,2025-08-16 10:20:00+00:00,1,10.0,32.270000000004075,0.051197842297324964,0.5119784229732615,46.56999999999243,0.07388545137235002,0.7388545137235173,94.83000000000175,0.15045216563541378,1.5045216563541726
