role,partition,ref_min,hour,entry_ts,loss_class,latent_class,snapshot_min,close_R,running_mfe_R,running_mae_R,closes_above_H,closes_le_H,reclaim_by_snapshot
CENTRAL,development,360,15,2024-04-28 18:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,-0.2117497886728569,0.01775147928994161,0.2789518174133562,0,3,False
CENTRAL,development,360,15,2024-04-28 18:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,-0.2734573119188484,0.01775147928994161,0.3288250211327119,0,6,False
CENTRAL,development,360,15,2024-04-28 18:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,-0.8165680473372781,0.01775147928994161,0.9065934065934045,0,12,False
CENTRAL,development,360,15,2024-05-01 16:25:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,5,-0.2339156369833827,0.0,0.23732424371538213,0,1,False
CENTRAL,development,360,15,2024-05-01 16:25:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,10,-0.250532594801875,0.0,0.32040903280784067,0,2,False
CENTRAL,development,360,15,2024-05-01 16:25:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,15,-0.15679590967192242,0.0,0.32040903280784067,0,3,False
CENTRAL,development,360,15,2024-05-01 16:25:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,30,-0.1414571793779295,0.030251384746483985,0.32040903280784067,0,6,False
CENTRAL,development,360,15,2024-05-01 16:25:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,60,0.19152109075415433,0.2956966340008531,0.32040903280784067,4,8,True
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,0.0418048147614232,0.12772091682283376,0.016577771370910967,1,0,True
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,-0.04757099610782541,0.16318293210321574,0.05103070491566756,1,1,True
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,0.06587862188265745,0.16318293210321574,0.07222142136370276,2,1,True
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,-0.002883090673203154,0.16318293210321574,0.07222142136370276,4,2,True
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,-0.1750036038633417,0.16318293210321574,0.20080726538849705,5,7,True
CENTRAL,development,360,15,2024-05-03 20:25:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,-0.026671583087513898,0.0,0.0856686332350053,0,1,False
CENTRAL,development,360,15,2024-05-03 20:25:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,10,-0.0009832841691260793,0.03970009832841786,0.0856686332350053,0,2,False
CENTRAL,development,360,15,2024-05-03 20:25:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,0.004424778761062117,0.03970009832841786,0.0856686332350053,1,2,True
CENTRAL,development,360,15,2024-05-03 20:25:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,-0.09427236971484713,0.03970009832841786,0.13225172074729521,1,5,True
CENTRAL,development,360,15,2024-05-03 20:25:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,-0.12278761061946851,0.03970009832841786,0.19370698131760009,1,11,True
CENTRAL,development,360,15,2024-05-06 01:20:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,5,-0.6735523196749077,0.0,0.6884524212665035,0,1,False
CENTRAL,development,360,15,2024-05-06 01:20:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,10,-0.5645106671181849,0.0,0.6884524212665035,0,2,False
CENTRAL,development,360,15,2024-05-06 01:20:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,15,-0.6742295970199741,0.0,0.6884524212665035,0,3,False
CENTRAL,development,360,15,2024-05-06 01:20:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,30,-0.6491703352522857,0.0,0.9007788689468317,0,6,False
CENTRAL,development,360,15,2024-05-06 01:20:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,60,-0.6413816457839497,0.0,0.9007788689468317,0,12,False
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,0.007213828773648729,0.03116918470124039,0.02722199537225921,1,0,True
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,10,0.028310875187150968,0.033483054307881996,0.02722199537225921,2,0,True
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,-0.06492445896284242,0.039471893289777016,0.08139376616305759,2,1,True
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,-0.06927997822240174,0.039471893289777016,0.13365999727780023,2,4,True
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,-0.1723152307064094,0.039471893289777016,0.18170681910984163,2,10,True
CENTRAL,development,360,15,2024-05-08 18:25:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,5,-1.3046127067014743,0.0,1.3481288076588323,0,1,False
CENTRAL,development,360,15,2024-05-08 18:25:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,10,-1.5178416013925138,0.0,1.6529590948651005,0,2,False
CENTRAL,development,360,15,2024-05-08 18:25:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,15,-1.3607484769364633,0.0,1.6529590948651005,0,3,False
CENTRAL,development,360,15,2024-05-08 18:25:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,30,-1.4134029590948598,0.0,1.6529590948651005,0,6,False
CENTRAL,development,360,15,2024-05-08 18:25:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,60,-1.867058311575279,0.0,1.9184073107049608,0,12,False
CENTRAL,development,360,15,2024-05-12 16:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,5,-1.2537751677852291,0.0,1.727348993288578,0,1,False
CENTRAL,development,360,15,2024-05-12 16:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,10,-1.1925335570469682,0.0,1.727348993288578,0,2,False
CENTRAL,development,360,15,2024-05-12 16:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,15,-1.1560402684563689,0.0,1.727348993288578,0,3,False
CENTRAL,development,360,15,2024-05-12 16:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,30,-1.0096476510067098,0.0,1.727348993288578,0,6,False
CENTRAL,development,360,15,2024-05-12 16:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,60,-1.2848154362416098,0.0,1.727348993288578,0,12,False
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,5,0.046650717703351136,0.07745215311005234,0.13217703349281687,1,0,True
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,10,0.02123205741626737,0.09928229665072448,0.13217703349281687,2,0,True
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,15,0.05083732057416753,0.15161483253588692,0.13217703349281687,3,0,True
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,30,0.5687799043062256,0.7120215311004798,0.13217703349281687,6,0,True
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,L3_BREAK_FAST_FAIL_10M,LATENT_RECOVERABLE,60,0.6294856459330209,0.9976076555023979,0.13217703349281687,12,0,True
CENTRAL,development,360,15,2024-05-15 15:05:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,-0.11567792413588247,0.0,0.12062989006635519,0,1,False
CENTRAL,development,360,15,2024-05-15 15:05:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,-0.08418342081806414,0.0,0.12062989006635519,0,2,False
CENTRAL,development,360,15,2024-05-15 15:05:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,-0.06348420322868085,0.0,0.12062989006635519,0,3,False
CENTRAL,development,360,15,2024-05-15 15:05:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,-0.06774289392888946,0.0,0.22472021392492855,0,6,False
CENTRAL,development,360,15,2024-05-15 15:05:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,-0.09359215608596537,0.0,0.22472021392492855,0,12,False
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,-0.120086744375172,0.06017891027378116,0.23285443209541987,0,1,False
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,0.11358091623745739,0.32827324478177755,0.23285443209541987,1,1,True
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,0.31309297912713324,0.3965844402277,0.23285443209541987,2,1,True
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,0.3792355651938175,0.43046896177825555,0.23285443209541987,5,1,True
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.25318514502575007,0.5722417999457787,0.23285443209541987,11,1,True
CENTRAL,development,360,15,2024-05-22 15:00:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.5762289981331689,0.0,0.6729931549471057,0,1,False
CENTRAL,development,360,15,2024-05-22 15:00:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.6123210952084643,0.0,0.6729931549471057,0,2,False
CENTRAL,development,360,15,2024-05-22 15:00:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.6756378344741741,0.0,0.6834163036714379,0,3,False
CENTRAL,development,360,15,2024-05-22 15:00:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.5664281269446162,0.0,0.6834163036714379,0,6,False
CENTRAL,development,360,15,2024-05-22 15:00:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,60,-0.6305227131300558,0.0,0.7106409458618521,0,12,False
CENTRAL,development,360,15,2024-05-23 21:10:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.5185606452280032,0.0,0.5742942818736435,0,1,False
CENTRAL,development,360,15,2024-05-23 21:10:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.5265225933202375,0.0,0.5777065453417456,0,2,False
CENTRAL,development,360,15,2024-05-23 21:10:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.5299348567883367,0.0,0.5777065453417456,0,3,False
CENTRAL,development,360,15,2024-05-23 21:10:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.5857718953572533,0.0,0.6091407300175778,0,6,False
CENTRAL,development,360,15,2024-05-23 21:10:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,60,-0.6362320339158305,0.0,0.6571192224175364,0,12,False
CENTRAL,development,360,15,2024-05-24 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.19665271966527417,0.0,0.202313561407828,0,1,False
CENTRAL,development,360,15,2024-05-24 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.09992616293379451,0.0,0.20329805562392217,0,2,False
CENTRAL,development,360,15,2024-05-24 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.16736401673640383,0.0,0.2638444499138582,0,3,False
CENTRAL,development,360,15,2024-05-24 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.3032242185577167,0.0,0.4602510460251071,0,6,False
CENTRAL,development,360,15,2024-05-24 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.6354910164902784,0.0,0.9645582082205323,0,12,False
CENTRAL,development,360,15,2024-05-26 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,-0.11757684273350556,0.0,0.25156669650850183,0,1,False
CENTRAL,development,360,15,2024-05-26 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,-0.2354521038495934,0.0,0.2766338406445815,0,2,False
CENTRAL,development,360,15,2024-05-26 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,-0.2560429722470832,0.0,0.33572068039391234,0,3,False
CENTRAL,development,360,15,2024-05-26 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,-0.1641301104147965,0.06117576842733887,0.33572068039391234,1,5,True
CENTRAL,development,360,15,2024-05-26 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,-0.6407042673828683,0.06117576842733887,0.9152491793494418,1,11,True
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,0.14187751241428054,0.14187751241428054,0.02340978954836076,1,0,True
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,0.2731142113974929,0.3227713407424867,0.02340978954836076,2,0,True
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,0.3338850792149381,0.401986285173796,0.02340978954836076,3,0,True
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,0.42870655001181895,0.5353511468432193,0.02340978954836076,6,0,True
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.5868999763537459,0.685741310002357,0.02340978954836076,12,0,True
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,0.04839661617155408,0.0485933503836345,0.058036592563444345,1,0,True
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,0.09777690340350467,0.139287822152272,0.058036592563444345,2,0,True
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,0.26342710997442437,0.3165453472358862,0.058036592563444345,3,0,True
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,0.4495376746016127,0.47393271689946737,0.058036592563444345,6,0,True
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.16702734605547703,0.5791855203619944,0.058036592563444345,12,0,True
CENTRAL,development,360,15,2024-06-01 15:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,5,-1.1349911190053164,0.0,1.2833037300177506,0,1,False
CENTRAL,development,360,15,2024-06-01 15:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,10,-1.1811722912966314,0.0,1.2833037300177506,0,2,False
CENTRAL,development,360,15,2024-06-01 15:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,15,-1.3747779751332108,0.0,1.3792184724689083,0,3,False
CENTRAL,development,360,15,2024-06-01 15:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,30,-1.7806394316163294,0.0,1.7992895204262893,0,6,False
CENTRAL,development,360,15,2024-06-01 15:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,TRUE_FAILURE_PROXY,60,-1.2584369449378292,0.0,1.7992895204262893,0,12,False
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,0.037331215250196635,0.0770452740270131,0.10643367752183289,1,0,True
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,0.07466243050039327,0.10961080222399265,0.10643367752183289,2,0,True
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,-0.22319301032566244,0.14217633042097222,0.28514694201746177,2,1,True
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,-0.17394757744241185,0.14217633042097222,0.3383637807783895,2,4,True
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,-0.48054011119936174,0.14217633042097222,0.6489277204130166,2,10,True
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.06008109104312985,0.0,0.14043494286767455,0,1,False
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,0.010689273866567059,0.04091411721341329,0.14043494286767455,1,1,True
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.03575377810542154,0.04091411721341329,0.14043494286767455,1,2,True
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,0.05307777368227268,0.10431256911169041,0.14043494286767455,3,3,True
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.03280501290084734,0.10431256911169041,0.14043494286767455,4,8,True
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,0.010705596107051721,0.043309002433089216,0.1557177615571738,1,0,True
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,10,0.018491484184920092,0.07299270072992953,0.1557177615571738,2,0,True
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,0.026763990267643135,0.09732360097323016,0.1557177615571738,3,0,True
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,0.09586374695863847,0.2024330900243287,0.1557177615571738,6,0,True
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,0.2155717761557229,0.39221411192214545,0.1557177615571738,12,0,True
CENTRAL,development,360,15,2024-06-19 01:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,5,-0.056546102903718705,0.023433520122262807,0.10222448633044758,0,1,False
CENTRAL,development,360,15,2024-06-19 01:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,10,-0.19680760740363312,0.023433520122262807,0.23382577687213202,0,2,False
CENTRAL,development,360,15,2024-06-19 01:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,15,-0.2514858210222447,0.023433520122262807,0.273560876209882,0,3,False
CENTRAL,development,360,15,2024-06-19 01:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,30,-0.008999830191882737,0.023433520122262807,0.2818814739344544,0,6,False
CENTRAL,development,360,15,2024-06-19 01:00:00+00:00,L4_BREAK_FAIL_30M,LATENT_RECOVERABLE,60,0.053829173034472454,0.2592969943963355,0.2818814739344544,6,6,True
CENTRAL,development,360,15,2024-06-21 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.18473798599371843,0.0,0.19294856314899983,0,1,False
CENTRAL,development,360,15,2024-06-21 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.3380825887466816,0.0,0.34967399178942543,0,2,False
CENTRAL,development,360,15,2024-06-21 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.33470176285921244,0.0,0.3726153103115213,0,3,False
CENTRAL,development,360,15,2024-06-21 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.6249698140545761,0.0,0.7266360782419687,0,6,False
CENTRAL,development,360,15,2024-06-21 15:00:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.5109876841342647,0.0,0.7266360782419687,0,12,False
CENTRAL,development,360,15,2024-06-22 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,5,-0.3305555555555598,0.0,0.46574074074073457,0,1,False
CENTRAL,development,360,15,2024-06-22 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,10,-0.40370370370368985,0.0,0.46574074074073457,0,2,False
CENTRAL,development,360,15,2024-06-22 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,15,-0.43703703703702496,0.0,0.530555555555544,0,3,False
CENTRAL,development,360,15,2024-06-22 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,30,-0.4990740740740696,0.0,0.530555555555544,0,6,False
CENTRAL,development,360,15,2024-06-22 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,TRUE_FAILURE_PROXY,60,-0.48425925925926283,0.0,0.8120370370370316,0,12,False
CENTRAL,development,360,15,2024-06-24 18:55:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,5,-0.023291925465837734,0.030578117534639352,0.028547539417105198,0,1,False
CENTRAL,development,360,15,2024-06-24 18:55:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,10,-0.06342570473004998,0.030578117534639352,0.07978977544194686,0,2,False
CENTRAL,development,360,15,2024-06-24 18:55:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,15,-0.14154323936932683,0.030578117534639352,0.16626851409460083,0,3,False
CENTRAL,development,360,15,2024-06-24 18:55:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,30,-0.1704491161012894,0.030578117534639352,0.21165790731008055,0,6,False
CENTRAL,development,360,15,2024-06-24 18:55:00+00:00,L2_BREAK_FAST_FAIL_5M,LATENT_RECOVERABLE,60,-0.20592451027233546,0.030578117534639352,0.37482083134257005,0,12,False
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,5,0.04874274661508324,0.05957446808510479,0.03810444874274702,1,0,True
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,10,0.03945841392650041,0.07562862669245453,0.03810444874274702,2,0,True
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,15,0.002127659574467243,0.07562862669245453,0.03810444874274702,3,0,True
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,30,-0.11005802707930659,0.07562862669245453,0.18878143133462208,3,3,True
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,L4_BREAK_FAIL_30M,TRUE_FAILURE_PROXY,60,-0.2769825918762112,0.07562862669245453,0.3058027079303699,3,9,True
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,5,-0.008665065202470758,0.0239361702127681,0.019732326698695086,0,1,False
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,10,0.018874399450926477,0.02470830473575936,0.019732326698695086,1,1,True
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,15,0.034831846259437735,0.04186684969114618,0.019732326698695086,2,1,True
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,30,0.08261839396019414,0.09909059711736462,0.019732326698695086,5,1,True
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,L1_NEVER_BREAK_TIME,LATENT_RECOVERABLE,60,0.0681194234728905,0.1038949897048742,0.019732326698695086,11,1,True
CENTRAL,development,360,15,2024-07-09 20:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,LATENT_RECOVERABLE,5,-0.9095443210156425,0.0,1.037406483790522,0,1,False
CENTRAL,development,360,15,2024-07-09 20:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,LATENT_RECOVERABLE,10,-0.8186352301065493,0.0,1.037406483790522,0,2,False
CENTRAL,development,360,15,2024-07-09 20:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,LATENT_RECOVERABLE,15,-0.8054862842892759,0.0,1.037406483790522,0,3,False
CENTRAL,development,360,15,2024-07-09 20:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,LATENT_RECOVERABLE,30,-0.6272953978689628,0.0,1.037406483790522,0,6,False
CENTRAL,development,360,15,2024-07-09 20:45:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,LATENT_RECOVERABLE,60,-0.607118567218317,0.0,1.037406483790522,0,12,False
CENTRAL,development,360,15,2024-07-12 15:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,5,-0.04594095940959332,0.0,0.049999999999997644,0,1,False
CENTRAL,development,360,15,2024-07-12 15:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,10,-0.02952029520295147,0.0,0.049999999999997644,0,2,False
CENTRAL,development,360,15,2024-07-12 15:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,15,-0.01033210332103013,0.011808118081184782,0.049999999999997644,0,3,False
CENTRAL,development,360,15,2024-07-12 15:25:00+00:00,L1_NEVER_BREAK_TIME,TRUE_FAILURE_PROXY,30,-0.018450184501844012,0.011808118081184782,0.049999999999997644,0,6,False
