role,partition,dev_block,execution_start,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,confirm_ts,reentry_ts,reentry_price,reentry_R,exit_ts,exit_price,exit_reason,floor_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,ref_width_pct,parent_mfe_R,parent_mae_R,parent_hold_min,exit_to_signal_min,signal_to_confirm_min,confirm_to_e20_min,confirm_close_R,confirm_body_R,running_mfe_R_to_confirm,running_mae_R_to_confirm,preconfirm_30m_return_R,preexit_60m_return_R,preexit_60m_range_R,preentry_30m_return_R,preentry_30m_range_R,preentry_60m_return_R,preentry_60m_range_R,last_completed_close_R_before_e20,stress_outcome,raw_outcome
CLOCK_SUPPORT,development,4,2024-03-06 16:00:00+00:00,132.83,125.3,7.530000000000015,2024-03-07 00:35:00+00:00,2024-03-07 01:10:00+00:00,-0.3839494090190354,-0.6339494090190354,2024-03-07 01:15:00+00:00,2024-03-07 01:25:00+00:00,2024-03-07 01:30:00+00:00,134.336,0.2,2024-03-07 01:50:00+00:00,135.842,TARGET,,5.605347784659376,5.355347784659376,5.221398375640341,4.721398375640341,True,True,0.056689000978694684,0.3236387782204487,0.10066401062417107,35.0,5.0,10.0,5.0,0.20079681274900363,0.19163346613545937,0.34833997343957307,0.04223107569721267,-0.05524568393094236,0.3650730411686573,0.6189907038512605,-0.012616201859229572,0.3905710491367857,0.2879150066401065,0.5840637450199186,0.20079681274900363,WIN,WIN
CLOCK_SUPPORT,development,4,2024-05-30 16:00:00+00:00,169.791,165.021,4.77000000000001,2024-05-30 16:45:00+00:00,2024-05-30 17:10:00+00:00,-0.4770570878315228,-0.7270570878315228,2024-05-30 17:15:00+00:00,2024-05-30 17:25:00+00:00,2024-05-30 17:30:00+00:00,170.745,0.2,2024-05-30 17:35:00+00:00,171.699,TARGET,,2.7936396380567885,2.5436396380567885,2.3165825502252657,1.8165825502252657,True,True,0.02809336183896679,0.05178197064989802,0.1463312368972759,25.0,5.0,10.0,5.0,0.2970649895178194,0.018238993710689495,0.33731656184486486,0.06184486373165343,0.27484276729559837,0.34528301886792795,0.38532494758910235,0.29287211740041685,0.4396226415094348,0.4431865828092243,0.5524109014675082,0.2970649895178194,WIN,WIN
CLOCK_SUPPORT,development,4,2024-06-17 16:00:00+00:00,144.668,140.698,3.969999999999999,2024-06-17 17:35:00+00:00,2024-06-17 17:45:00+00:00,-0.32142560898063,-0.57142560898063,2024-06-17 18:00:00+00:00,2024-06-17 18:10:00+00:00,2024-06-17 18:15:00+00:00,145.46200000000002,0.2,2024-06-17 18:30:00+00:00,146.256,TARGET,,2.7292351266996473,2.4792351266996473,2.4078095177190173,1.9078095177190173,True,True,0.027442143390383488,0.08085642317380304,0.13677581863980012,10.0,15.0,10.0,5.0,0.20075566750629653,-0.004785894206550494,0.3801007556675029,0.15818639798489031,0.22392947103274818,0.11561712846347691,0.57657430730479,0.33098236775818474,0.5382871536523932,0.37380352644836506,0.7274559193954675,0.20075566750629653,WIN,WIN
CLOCK_SUPPORT,development,5,2024-08-21 16:00:00+00:00,142.42,138.689,3.7309999999999945,2024-08-21 18:20:00+00:00,2024-08-21 18:40:00+00:00,-0.48097177362732557,-0.7309717736273256,2024-08-21 18:55:00+00:00,2024-08-21 19:05:00+00:00,2024-08-21 19:10:00+00:00,143.16619999999998,0.2,2024-08-21 19:20:00+00:00,142.385,E10_FLOOR,2024-08-21 19:15:00+00:00,-2.7282976009699866,-2.978297600969987,-3.209269374597312,-3.7092693745973127,False,False,0.026197163319758424,0.1554543017957688,0.1500938086303872,20.0,15.0,10.0,5.0,0.19512195121951478,0.18064861967301196,0.19914232109354718,0.1500938086303872,0.23210935406057,0.08844813722862852,0.5065666041275768,0.308496381667109,0.34923612972393436,0.3811310640578931,0.4283034039131642,0.19512195121951478,FAIL,FAIL
CLOCK_SUPPORT,development,5,2024-09-19 16:00:00+00:00,142.975,138.403,4.572000000000003,2024-09-19 16:00:00+00:00,2024-09-19 16:15:00+00:00,-0.8917642944570314,-1.1417642944570314,2024-09-19 16:20:00+00:00,2024-09-19 16:30:00+00:00,2024-09-19 16:40:00+00:00,143.8894,0.2,2024-09-19 17:00:00+00:00,143.178,E10_FLOOR,2024-09-19 16:55:00+00:00,-2.4720375510635106,-2.7220375510635106,-3.363801845520542,-3.863801845520542,False,False,0.031977618464766586,0.13757655293088775,0.1288276465441816,15.0,5.0,10.0,10.0,0.12992125984251832,0.007436570428694618,0.1714785651793507,0.08311461067366475,0.08070866141732273,0.33836395450568596,0.4599737532808415,0.19772528433945666,0.3003062117235323,0.28718285214347933,0.4055118110236185,0.14216972878390316,FAIL,FAIL
CLOCK_SUPPORT,development,5,2024-09-29 16:00:00+00:00,157.5,155.104,2.3959999999999866,2024-09-29 17:00:00+00:00,2024-09-29 17:10:00+00:00,-0.48253968253963997,-0.73253968253964,2024-09-29 17:15:00+00:00,2024-09-29 17:25:00+00:00,2024-09-29 17:30:00+00:00,157.9792,0.2,2024-09-29 17:40:00+00:00,157.73,E10_FLOOR,2024-09-29 17:35:00+00:00,-0.7887114253015692,-1.0387114253015692,-1.2712511078412092,-1.7712511078412092,False,False,0.015212698412698327,0.16402337228714645,0.07971619365609497,10.0,5.0,10.0,5.0,0.14816360601001324,0.06510851419030816,0.2378964941569267,0.06343906510850904,0.20659432387311305,0.18864774624373987,0.5375626043405751,0.048414023372281345,0.31761268781302165,0.44699499165275625,0.6114357262103555,0.14816360601001324,FAIL,FAIL
CLOCK_SUPPORT,development,5,2024-10-04 16:00:00+00:00,142.598,138.042,4.556000000000012,2024-10-04 16:20:00+00:00,2024-10-04 18:05:00+00:00,-0.11570989775455676,-0.36570989775455676,2024-10-04 18:15:00+00:00,2024-10-04 18:25:00+00:00,2024-10-04 18:35:00+00:00,143.50920000000002,0.2,2024-10-04 19:00:00+00:00,144.42040000000003,TARGET,,3.1747093566126816,2.9247093566126816,3.058999458858125,2.558999458858125,True,True,0.031949957222401515,0.38718173836698355,0.07638279192274194,105.0,10.0,10.0,10.0,0.12510974539069178,0.024582967515363145,0.13915715539946982,0.07638279192274194,0.09130816505706667,-0.23331870061457724,0.38191395961369723,0.14091308165056943,0.27326602282704154,0.15013169446883137,0.27326602282704154,0.17515364354696475,WIN,WIN
CLOCK_SUPPORT,development,5,2024-10-06 16:00:00+00:00,146.594,143.312,3.2819999999999823,2024-10-06 23:40:00+00:00,2024-10-06 23:50:00+00:00,-0.6207621048610057,-0.8707621048610057,2024-10-07 00:15:00+00:00,2024-10-07 00:25:00+00:00,2024-10-07 00:30:00+00:00,147.25039999999998,0.2,2024-10-07 00:35:00+00:00,147.90679999999998,TARGET,,2.2288564241590425,1.9788564241590423,1.6080943192980368,1.1080943192980366,True,True,0.02238836514454877,0.045703839122488266,0.12065813528336036,10.0,25.0,10.0,5.0,0.23705057891530293,-0.10481413772090066,0.39670932358318084,0.2419256550883568,0.29250457038391625,0.3607556368068263,0.5198049969530768,0.2730042656916575,0.6386349786715376,0.4192565508836113,0.6386349786715376,0.23705057891530293,WIN,WIN
CLOCK_SUPPORT,development,5,2024-10-23 16:00:00+00:00,169.5,164.87,4.6299999999999955,2024-10-23 18:45:00+00:00,2024-10-23 19:15:00+00:00,-1.3274336283185528,-1.5774336283185528,2024-10-23 19:20:00+00:00,2024-10-23 19:30:00+00:00,2024-10-23 19:35:00+00:00,170.426,0.2,2024-10-23 19:40:00+00:00,171.352,TARGET,,2.7167216269818883,2.4667216269818883,1.3892879986633355,0.8892879986633355,True,True,0.02731563421828906,0.3995680345572346,0.14902807775377935,30.0,5.0,10.0,5.0,0.20302375809935175,-0.019438444924406804,0.30885529157667563,0.1360691144708415,-0.1619870410367172,0.8315334773218138,1.2462203023758072,0.1511879049676003,0.5032397408207314,0.5291576673866072,0.8812095032397382,0.20302375809935175,WIN,WIN
CLOCK_SUPPORT,development,5,2024-12-03 16:00:00+00:00,226.55,215.11,11.439999999999998,2024-12-03 18:40:00+00:00,2024-12-03 19:10:00+00:00,-0.728316045023214,-0.978316045023214,2024-12-03 19:30:00+00:00,2024-12-03 19:40:00+00:00,2024-12-03 20:00:00+00:00,228.83800000000002,0.2,2024-12-03 21:10:00+00:00,231.126,TARGET,,4.999169718315932,4.749169718315932,4.270853673292718,3.7708536732927183,True,True,0.0504965791216067,0.11013986013985937,0.10751748251748412,30.0,20.0,10.0,20.0,0.1258741258741257,0.011363636363635968,0.13199300699300623,0.15384615384615558,0.2176573426573435,0.07430069930069882,0.3365384615384611,0.05681818181818233,0.17569930069930242,0.13461538461538394,0.33741258741258867,0.15909090909090853,WIN,WIN
CLOCK_SUPPORT,external,,2020-09-21 16:00:00+00:00,2.7324,2.4576,0.2748000000000004,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,-0.27448397013613013,-0.5244839701361301,2020-09-21 18:50:00+00:00,2020-09-21 19:00:00+00:00,2020-09-21 19:05:00+00:00,2.78736,0.2,2020-09-21 20:10:00+00:00,2.8423200000000004,TARGET,,9.85879111417265,9.608791114172648,9.58430714403652,9.084307144036519,True,True,0.10057092665788331,0.09425036390101892,0.02729257641921497,30.0,10.0,10.0,5.0,0.24999999999999878,0.09679767103347779,0.25254730713245926,0.02729257641921497,0.2416302765647733,0.05494905385735033,0.19359534206695883,0.25982532751091714,0.2798398835516743,0.2583697234352243,0.2922125181950515,0.24999999999999878,WIN,WIN
CLOCK_SUPPORT,external,,2020-12-02 16:00:00+00:00,2.1379,2.0324,0.10550000000000015,2020-12-02 17:10:00+00:00,2020-12-02 17:40:00+00:00,-0.23387436269245443,-0.48387436269245443,2020-12-02 17:50:00+00:00,2020-12-02 18:00:00+00:00,2020-12-02 18:05:00+00:00,2.1590000000000003,0.2,2020-12-02 18:30:00+00:00,2.1801000000000004,TARGET,,4.8865215377489335,4.6365215377489335,4.6526471750564795,4.1526471750564795,True,True,0.04934749052808838,0.22559241706161146,0.21706161137440652,30.0,10.0,10.0,5.0,0.17156398104265383,0.041706161137440315,0.3734597156398067,0.10710900473933928,0.1488151658767796,0.21137440758293796,0.6331753554502378,0.19905213270142486,0.48056872037914594,0.3526066350710928,0.7061611374407574,0.17156398104265383,WIN,WIN
CLOCK_SUPPORT,external,,2020-12-05 16:00:00+00:00,1.9424,1.8848,0.057599999999999874,2020-12-05 16:15:00+00:00,2020-12-05 18:55:00+00:00,-0.33463756177920523,-0.5846375617792052,2020-12-05 19:10:00+00:00,2020-12-05 19:20:00+00:00,2020-12-05 19:25:00+00:00,1.9539199999999999,0.2,2020-12-05 19:45:00+00:00,1.9654399999999999,TARGET,,2.9479200786112214,2.6979200786112214,2.613282516832016,2.113282516832016,True,True,0.029654036243822013,0.3559027777777818,0.21180555555555583,160.0,15.0,10.0,5.0,0.2777777777777786,-0.012152777777780321,0.331597222222225,0.17187499999999686,0.3020833333333316,-0.3454861111111124,0.4270833333333335,0.40624999999999856,0.5034722222222219,0.03819444444444418,0.5034722222222219,0.2777777777777786,WIN,WIN
CLOCK_SUPPORT,external,,2020-12-31 16:00:00+00:00,1.5117,1.412,0.09970000000000012,2020-12-31 17:10:00+00:00,2020-12-31 18:25:00+00:00,-0.7276576040219362,-0.9776576040219362,2020-12-31 18:30:00+00:00,2020-12-31 18:40:00+00:00,2020-12-31 18:45:00+00:00,1.5316400000000001,0.2,2020-12-31 18:55:00+00:00,1.5207,E10_FLOOR,2020-12-31 18:50:00+00:00,-3.571335300723455,-3.8213353007234554,-4.298992904745392,-4.798992904745392,False,False,0.06595223920089972,0.2407221664994984,0.20060180541624867,75.0,5.0,10.0,5.0,0.20060180541624867,0.019057171514543735,0.32898696088264695,0.029087261785357282,0.09829488465396208,-0.008024072216649056,0.2668004012036101,0.19658976930792416,0.3751253761283835,0.07121364092276929,0.3751253761283835,0.20060180541624867,FAIL,FAIL
CLOCK_SUPPORT,external,,2021-03-26 16:00:00+00:00,14.1809,13.4163,0.7645999999999997,2021-03-26 16:20:00+00:00,2021-03-26 19:30:00+00:00,-0.2362332433060721,-0.4862332433060721,2021-03-26 19:50:00+00:00,2021-03-26 20:00:00+00:00,2021-03-26 20:10:00+00:00,14.33382,0.2,2021-03-26 21:45:00+00:00,14.48674,TARGET,,5.33423748868056,5.08423748868056,5.098004245374488,4.598004245374488,True,True,0.053917593382648475,0.3614962071671472,0.15694480774260955,190.0,20.0,10.0,10.0,0.16950039236201933,0.023280146481819745,0.17760920742872288,0.08252681140465423,0.1836254250588539,-0.22665445984828822,0.29414072717760914,0.2096521056761699,0.2538582265236734,0.10358357311012319,0.2611823175516611,0.1484436306565527,WIN,WIN
CLOCK_SUPPORT,external,,2021-03-27 16:00:00+00:00,16.077,15.3948,0.6822000000000017,2021-03-27 16:10:00+00:00,2021-03-27 16:35:00+00:00,-0.4789450768178938,-0.7289450768178938,2021-03-27 16:45:00+00:00,2021-03-27 16:55:00+00:00,2021-03-27 17:00:00+00:00,16.213440000000002,0.2,2021-03-27 17:15:00+00:00,16.349880000000002,TARGET,,4.20762034460298,3.9576203446029803,3.7286752677850865,3.2286752677850865,True,True,0.042433289792871906,0.09894459102902205,0.159337437701557,25.0,10.0,10.0,5.0,0.17736734095572906,0.03884491351509611,0.2553503371445303,0.159337437701557,0.11550864849018015,0.29419525065963165,0.5388449135150987,0.19744942832013834,0.4146877748460873,0.2172383465259438,0.42436235708003456,0.17736734095572906,WIN,WIN
CLOCK_SUPPORT,external,,2021-04-04 16:00:00+00:00,25.0326,23.3189,1.7136999999999993,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,-0.8628748112460838,-1.1128748112460838,2021-04-04 16:25:00+00:00,2021-04-04 16:35:00+00:00,2021-04-04 16:40:00+00:00,25.375339999999998,0.2,2021-04-04 17:10:00+00:00,25.1121,E10_FLOOR,2021-04-04 17:05:00+00:00,-5.186925574199142,-5.436925574199142,-6.049800385445225,-6.549800385445225,False,False,0.0684587298163195,0.09768337515317776,0.19980159887961602,10.0,15.0,10.0,5.0,0.18492151485090771,-0.06261305946198413,0.3194841570870066,0.13572970765011264,0.21298943805800233,0.11303028534749363,0.39738577347260384,0.284763961020015,0.4552138647371192,0.4357822255937449,0.5915854583649436,0.18492151485090771,FAIL,FAIL
CLOCK_SUPPORT,external,,2021-04-15 16:00:00+00:00,27.7735,26.3455,1.4279999999999973,2021-04-15 20:35:00+00:00,2021-04-15 20:50:00+00:00,-0.12781968423131174,-0.37781968423131174,2021-04-15 21:00:00+00:00,2021-04-15 21:10:00+00:00,2021-04-15 21:15:00+00:00,28.059099999999997,0.2,2021-04-15 21:30:00+00:00,27.8221,E10_FLOOR,2021-04-15 21:25:00+00:00,-4.223228827724301,-4.473228827724301,-4.351048511955613,-4.851048511955613,False,False,0.051415918051379815,0.03508403361344578,0.20826330532212903,15.0,10.0,10.0,5.0,0.17317927170868572,0.03354341736694828,0.18431372549019728,0.04635854341736597,0.1593837535014026,0.28109243697479214,0.5303221288515422,0.17478991596638754,0.27906162464985945,0.4215686274509814,0.5570028011204498,0.17317927170868572,FAIL,FAIL
CLOCK_SUPPORT,external,,2021-06-22 16:00:00+00:00,26.426,20.098,6.327999999999999,2021-06-22 16:00:00+00:00,2021-06-22 16:35:00+00:00,-2.156966623779566,-2.4069666237795664,2021-06-22 16:40:00+00:00,2021-06-22 16:50:00+00:00,2021-06-22 16:55:00+00:00,27.691599999999998,0.2,2021-06-22 17:15:00+00:00,26.613,E10_FLOOR,2021-06-22 17:10:00+00:00,-19.475219922286847,-19.725219922286847,-21.632186546066414,-22.132186546066414,False,False,0.23946113675925224,0.19800884955752215,0.1605562579013904,35.0,5.0,10.0,5.0,0.15644753476611917,0.06890012642225031,0.21649810366624544,0.027812895069531985,0.01153603034134014,0.2552149178255376,0.4683944374209859,0.05293931731984843,0.25869152970922893,0.2844500632111253,0.38463969658659947,0.15644753476611917,FAIL,FAIL
CLOCK_SUPPORT,external,,2021-07-24 16:00:00+00:00,29.141,28.264,0.8769999999999989,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,-1.1152671493771527,-1.3652671493771527,2021-07-24 16:55:00+00:00,2021-07-24 17:05:00+00:00,2021-07-24 17:10:00+00:00,29.316399999999998,0.2,2021-07-24 17:20:00+00:00,29.491799999999998,TARGET,,2.991499638427597,2.741499638427597,1.8762324890504445,1.3762324890504445,True,True,0.030095055077039187,0.1630558722919052,0.153933865450397,10.0,5.0,10.0,5.0,0.1265678449258846,-0.007981755986318652,0.18129988597491753,0.1470923603192679,0.24629418472063602,0.8643101482326112,1.147092360319272,0.07867730900798078,0.33523375142531453,0.9030786773090069,1.1653363740022842,0.1265678449258846,WIN,WIN
CLOCK_SUPPORT,external,,2021-07-25 16:00:00+00:00,28.444,26.526,1.9179999999999993,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,-0.33398959358738045,-0.5839895935873805,2021-07-26 00:35:00+00:00,2021-07-26 00:45:00+00:00,2021-07-26 00:50:00+00:00,28.8276,0.2,2021-07-26 00:55:00+00:00,29.211199999999998,TARGET,,6.653346098877466,6.403346098877466,6.319356505290086,5.819356505290086,True,True,0.06743074110532975,0.09906152241918736,0.06517205422314915,10.0,5.0,10.0,5.0,0.29197080291970934,0.13138686131386995,0.31074035453597515,0.011991657977059278,0.33263816475495406,0.35766423357664245,0.42231491136600574,0.2825860271115755,0.3759124087591243,0.49530761209593493,0.540145985401459,0.29197080291970934,WIN,WIN
CLOCK_SUPPORT,external,,2021-09-02 16:00:00+00:00,123.66,114.5,9.159999999999997,2021-09-02 16:45:00+00:00,2021-09-02 17:05:00+00:00,-1.9731521914927996,-2.2231521914928,2021-09-02 17:10:00+00:00,2021-09-02 17:20:00+00:00,2021-09-02 17:25:00+00:00,125.49199999999999,0.2,2021-09-02 17:30:00+00:00,127.324,TARGET,,7.299270072992692,7.049270072992692,5.326117881499892,4.826117881499892,True,True,0.07407407407407404,0.1281659388646296,0.13438864628820907,20.0,5.0,10.0,5.0,0.12947598253275192,0.07598253275109151,0.17194323144104842,0.06331877729257626,0.08897379912663735,0.3335152838427956,0.47314410480349395,0.094323144104804,0.2822052401746719,0.3528384279475983,0.4982532751091697,0.12947598253275192,WIN,WIN
CLOCK_SUPPORT,external,,2021-10-24 16:00:00+00:00,196.022,185.568,10.45399999999998,2021-10-24 21:05:00+00:00,2021-10-24 21:20:00+00:00,-0.06121761843058682,-0.3112176184305868,2021-10-24 21:25:00+00:00,2021-10-24 21:35:00+00:00,2021-10-24 21:40:00+00:00,198.1128,0.2,2021-10-24 22:00:00+00:00,200.2036,TARGET,,5.276791807495518,5.026791807495518,5.215574189064931,4.715574189064931,True,True,0.053330748589443935,0.15716472163765102,0.14826860531853703,15.0,5.0,10.0,5.0,0.2521522862062369,-0.07126458771762062,0.38052420126267616,0.037114979911995985,0.30208532619093104,0.6388942031758194,0.6658695236273195,0.2445953701932268,0.5287928065812132,0.6321025444805806,0.8130859001339217,0.2521522862062369,WIN,WIN
CLOCK_SUPPORT,external,,2021-10-28 16:00:00+00:00,201.55,194.648,6.902000000000015,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,-2.331927561399161,-2.5819275613991612,2021-10-29 01:40:00+00:00,2021-10-29 01:50:00+00:00,2021-10-29 01:55:00+00:00,202.93040000000002,0.2,2021-10-29 02:10:00+00:00,204.31080000000003,TARGET,,3.4011661140962435,3.1511661140962435,1.0692385526970827,0.5692385526970822,True,True,0.034244604316546835,0.15401332946971688,0.1884960880904105,10.0,5.0,10.0,5.0,0.16835699797159884,-0.049550854824690266,0.3104897131266294,0.1884960880904105,0.26006954505940066,0.6789336424224858,0.9655172413793064,0.06824108953926024,0.4989858012170399,0.4978267168936498,0.8371486525644751,0.16835699797159884,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2025-01-22 16:00:00+00:00,264.9,252.08,12.819999999999965,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,-0.3963759909399456,-0.6463759909399456,2025-01-22 20:10:00+00:00,2025-01-22 20:20:00+00:00,2025-01-22 20:25:00+00:00,267.46399999999994,0.2,2025-01-22 20:30:00+00:00,270.02799999999996,TARGET,,4.793168426405092,4.543168426405092,4.396792435465146,3.8967924354651466,True,True,0.04839562098905234,0.1638065522620927,0.12636505460218478,15.0,5.0,10.0,5.0,0.18096723868955197,-0.03120124804992031,0.37441497659906586,0.033541341653662335,0.17706708268331084,0.938377535101409,1.0366614664586606,0.15678627145086219,0.4680187207488312,0.8611544461778511,1.126365054602187,0.18096723868955197,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2025-01-25 16:00:00+00:00,254.47,246.11,8.359999999999985,2025-01-25 16:05:00+00:00,2025-01-25 16:15:00+00:00,-0.25543286045504043,-0.5054328604550404,2025-01-25 16:20:00+00:00,2025-01-25 16:30:00+00:00,2025-01-25 16:40:00+00:00,256.142,0.2,2025-01-25 16:45:00+00:00,254.71,E10_FLOOR_ENTRY_BAR,2025-01-25 16:40:00+00:00,-2.7953244684588707,-3.0453244684588707,-3.050757328913911,-3.550757328913911,False,False,0.032852595590835795,0.1399521531100466,0.08732057416267835,10.0,5.0,10.0,10.0,0.13277511961722674,-0.008373205741625993,0.16507177033492798,0.022727272727272495,0.20095693779904422,0.3373205741626792,0.46172248803827654,0.17464114832536012,0.26196172248803845,0.296650717703352,0.41626794258373495,0.15909090909091086,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-01-27 16:00:00+00:00,237.5,220.76,16.74000000000001,2025-01-27 21:20:00+00:00,2025-01-28 03:55:00+00:00,-2.0631578947368223,-2.3131578947368228,2025-01-28 04:20:00+00:00,2025-01-28 04:30:00+00:00,2025-01-28 04:35:00+00:00,240.848,0.2,2025-01-28 07:50:00+00:00,239.12,E10_FLOOR,2025-01-28 07:45:00+00:00,-3.587324785757018,-3.8373247857570183,-5.65048268049384,-6.150482680493841,False,False,0.07048421052631583,0.01433691756272455,0.295698924731182,395.0,25.0,10.0,5.0,0.16965352449223428,0.08183990442054981,0.17323775388291543,0.06272401433691821,0.19235364396654703,0.023297491039427392,0.16009557945041847,0.16606929510155313,0.21672640382317876,0.2281959378733567,0.2634408602150534,0.16965352449223428,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-04-04 16:00:00+00:00,120.97,113.19,7.780000000000001,2025-04-04 16:55:00+00:00,2025-04-04 17:10:00+00:00,-3.265272381582196,-3.5152723815821965,2025-04-04 17:25:00+00:00,2025-04-04 17:35:00+00:00,2025-04-04 17:40:00+00:00,122.526,0.2,2025-04-04 18:20:00+00:00,121.68,E10_FLOOR,2025-04-04 18:15:00+00:00,-3.4523284853826275,-3.702328485382628,-6.7176008669648235,-7.217600866964824,False,False,0.0643134661486319,0.24035989717223705,0.11439588688946022,15.0,15.0,10.0,5.0,0.22622107969151733,0.13367609254498794,0.25964010282776295,0.17866323907455017,0.32776349614395844,0.059125964010281966,0.6002570694087405,0.3123393316195381,0.4383033419023131,0.4781491002570692,0.5694087403598962,0.22622107969151733,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-04-09 16:00:00+00:00,107.4,102.22,5.180000000000007,2025-04-09 16:30:00+00:00,2025-04-09 16:45:00+00:00,-0.8845437616387675,-1.1345437616387675,2025-04-09 16:50:00+00:00,2025-04-09 17:00:00+00:00,2025-04-09 17:05:00+00:00,108.436,0.2,2025-04-09 17:20:00+00:00,109.47200000000001,TARGET,,4.777011324652358,4.527011324652358,3.8924675630135908,3.3924675630135908,True,True,0.04823091247672259,0.06756756756756638,0.1505791505791506,15.0,5.0,10.0,5.0,0.35328185328185246,0.2007722007722017,0.3725868725868707,0.07335907335907513,0.3108108108108103,0.1718146718146717,0.3050193050193043,0.3455598455598463,0.4459459459459458,0.49227799227799107,0.5521235521235512,0.35328185328185246,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2025-06-19 16:00:00+00:00,146.45,142.83,3.619999999999976,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,0.0,-0.25,2025-06-19 22:30:00+00:00,2025-06-19 22:40:00+00:00,2025-06-19 22:45:00+00:00,147.17399999999998,0.2,2025-06-19 22:55:00+00:00,146.76,E10_FLOOR,2025-06-19 22:50:00+00:00,-1.406498430429226,-1.656498430429226,-1.406498430429226,-1.906498430429226,False,False,0.02471833390235559,0.058011049723759485,0.1408839779005509,20.0,5.0,10.0,5.0,0.18784530386740644,0.008287292817679927,0.2734806629834297,0.002762430939224025,0.17955801104972652,0.29558011049723765,0.41712707182320463,0.14917127071823083,0.32320441988950144,0.3674033149171251,0.5745856353591154,0.18784530386740644,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-08-26 16:00:00+00:00,192.47,186.54,5.930000000000007,2025-08-26 16:40:00+00:00,2025-08-26 17:45:00+00:00,-0.05195614901026824,-0.30195614901026824,2025-08-26 17:50:00+00:00,2025-08-26 18:00:00+00:00,2025-08-26 18:05:00+00:00,193.656,0.2,2025-08-26 18:40:00+00:00,194.842,TARGET,,3.0621307886148363,2.8121307886148363,3.010174639604568,2.510174639604568,True,True,0.030809996363069605,0.28836424957841583,0.06745362563237862,65.0,5.0,10.0,5.0,0.2124789207419881,0.01517706576728555,0.2664418212478939,0.04890387858347246,0.08937605396290059,0.04215851602023604,0.338954468802701,0.17875210792580118,0.31703204047217903,0.08094435075885147,0.338954468802701,0.2124789207419881,WIN,WIN
CLOCK_SUPPORT,reference_validation,,2025-08-27 16:00:00+00:00,209.43,202.48,6.950000000000017,2025-08-27 17:35:00+00:00,2025-08-27 17:50:00+00:00,-0.28649190660362533,-0.5364919066036253,2025-08-27 18:15:00+00:00,2025-08-27 18:25:00+00:00,2025-08-27 18:30:00+00:00,210.82000000000002,0.2,2025-08-27 18:55:00+00:00,209.6,E10_FLOOR,2025-08-27 18:50:00+00:00,-2.893463618252601,-3.143463618252601,-3.179955524856226,-3.679955524856226,False,False,0.03318531251492153,0.07913669064747937,0.09784172661870577,15.0,25.0,10.0,5.0,0.2359712230215802,-0.04028776978417273,0.33381294964028596,0.08633093525179752,0.279136690647481,0.17410071942446115,0.3755395683453207,0.2359712230215802,0.4201438848920835,0.31510791366906366,0.446043165467624,0.2359712230215802,FAIL,FAIL
CLOCK_SUPPORT,reference_validation,,2025-09-18 16:00:00+00:00,248.93,244.83,4.099999999999994,2025-09-18 16:10:00+00:00,2025-09-18 16:25:00+00:00,-1.3658458201100676,-1.6158458201100676,2025-09-18 16:50:00+00:00,2025-09-18 17:00:00+00:00,2025-09-18 17:05:00+00:00,249.75,0.2,2025-09-18 17:10:00+00:00,250.57,TARGET,,1.6416416416416002,1.3916416416416002,0.2757958215315326,-0.2242041784684674,True,False,0.016470493713092012,0.06097560975609764,0.20731707317073061,15.0,25.0,10.0,5.0,0.15121951219512328,-0.05121951219511703,0.38780487804878183,0.3536585365853705,0.37317073170731785,0.02926829268292798,0.3268292682926842,0.41219512195121955,0.7414634146341523,0.30975609756097855,0.7414634146341523,0.15121951219512328,WIN,WIN
