partition,date_utc,weekday,day_type,clock_start_hour,clock_block,prev_start,obs_start,obs_end,H,L,range,regime,regime_bar_start,regime_available_ts,status,breakout_side,low_visits,high_visits,k1_opp0,k1_ts,k2_ts,k3_ts
reference_validation,2025-09-28,6,WEEKEND,0,00-04,2025-09-27 20:00:00+00:00,2025-09-28 00:00:00+00:00,2025-09-28 04:00:00+00:00,109653.2,109305.5,347.6999999999971,BEAR,2025-09-27 20:00:00+00:00,2025-09-28 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-09-28,6,WEEKEND,4,04-08,2025-09-28 00:00:00+00:00,2025-09-28 04:00:00+00:00,2025-09-28 08:00:00+00:00,109749.9,109284.1,465.79999999998836,BEAR,2025-09-28 00:00:00+00:00,2025-09-28 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-09-28,6,WEEKEND,8,08-12,2025-09-28 04:00:00+00:00,2025-09-28 08:00:00+00:00,2025-09-28 12:00:00+00:00,109500.0,109203.9,296.1000000000058,BEAR,2025-09-28 04:00:00+00:00,2025-09-28 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,3.0,False,,,
reference_validation,2025-09-28,6,WEEKEND,12,12-16,2025-09-28 08:00:00+00:00,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,109544.8,109188.0,356.8000000000029,BEAR,2025-09-28 08:00:00+00:00,2025-09-28 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-09-28 12:45:00+00:00,,
reference_validation,2025-09-28,6,WEEKEND,16,16-20,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,2025-09-28 20:00:00+00:00,109990.0,109136.5,853.5,SIDEWAYS,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-09-28,6,WEEKEND,20,20-00,2025-09-28 16:00:00+00:00,2025-09-28 20:00:00+00:00,2025-09-29 00:00:00+00:00,110350.0,109952.2,397.8000000000029,SIDEWAYS,2025-09-28 16:00:00+00:00,2025-09-28 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-09-29,0,WEEKDAY,0,00-04,2025-09-28 20:00:00+00:00,2025-09-29 00:00:00+00:00,2025-09-29 04:00:00+00:00,112300.0,110236.6,2063.399999999994,BULL,2025-09-28 20:00:00+00:00,2025-09-29 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-09-29,0,WEEKDAY,4,04-08,2025-09-29 00:00:00+00:00,2025-09-29 04:00:00+00:00,2025-09-29 08:00:00+00:00,112269.3,111517.3,752.0,BULL,2025-09-29 00:00:00+00:00,2025-09-29 04:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-09-29 05:25:00+00:00,2025-09-29 07:20:00+00:00,
reference_validation,2025-09-29,0,WEEKDAY,8,08-12,2025-09-29 04:00:00+00:00,2025-09-29 08:00:00+00:00,2025-09-29 12:00:00+00:00,111860.0,111501.0,359.0,BULL,2025-09-29 04:00:00+00:00,2025-09-29 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-09-29,0,WEEKDAY,12,12-16,2025-09-29 08:00:00+00:00,2025-09-29 12:00:00+00:00,2025-09-29 16:00:00+00:00,112381.3,111814.7,566.6000000000058,BULL,2025-09-29 08:00:00+00:00,2025-09-29 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-09-29,0,WEEKDAY,16,16-20,2025-09-29 12:00:00+00:00,2025-09-29 16:00:00+00:00,2025-09-29 20:00:00+00:00,114188.0,111844.3,2343.699999999997,BULL,2025-09-29 12:00:00+00:00,2025-09-29 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-09-29,0,WEEKDAY,20,20-00,2025-09-29 16:00:00+00:00,2025-09-29 20:00:00+00:00,2025-09-30 00:00:00+00:00,114349.7,113404.5,945.1999999999971,BULL,2025-09-29 16:00:00+00:00,2025-09-29 20:00:00+00:00,NO_BREAK,,0.0,3.0,False,,,
reference_validation,2025-09-30,1,WEEKDAY,0,00-04,2025-09-29 20:00:00+00:00,2025-09-30 00:00:00+00:00,2025-09-30 04:00:00+00:00,114377.2,113960.6,416.59999999999127,BULL,2025-09-29 20:00:00+00:00,2025-09-30 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-09-30,1,WEEKDAY,4,04-08,2025-09-30 00:00:00+00:00,2025-09-30 04:00:00+00:00,2025-09-30 08:00:00+00:00,114800.0,113985.1,814.8999999999942,BULL,2025-09-30 00:00:00+00:00,2025-09-30 04:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-09-30 05:20:00+00:00,,
reference_validation,2025-09-30,1,WEEKDAY,8,08-12,2025-09-30 04:00:00+00:00,2025-09-30 08:00:00+00:00,2025-09-30 12:00:00+00:00,114321.5,113531.7,789.8000000000029,BULL,2025-09-30 04:00:00+00:00,2025-09-30 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-09-30,1,WEEKDAY,12,12-16,2025-09-30 08:00:00+00:00,2025-09-30 12:00:00+00:00,2025-09-30 16:00:00+00:00,113700.0,112615.3,1084.699999999997,BULL,2025-09-30 08:00:00+00:00,2025-09-30 12:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-09-30,1,WEEKDAY,16,16-20,2025-09-30 12:00:00+00:00,2025-09-30 16:00:00+00:00,2025-09-30 20:00:00+00:00,113623.8,112800.1,823.6999999999971,BULL,2025-09-30 12:00:00+00:00,2025-09-30 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-09-30 16:45:00+00:00,,
reference_validation,2025-09-30,1,WEEKDAY,20,20-00,2025-09-30 16:00:00+00:00,2025-09-30 20:00:00+00:00,2025-10-01 00:00:00+00:00,114528.2,112743.6,1784.5999999999913,BULL,2025-09-30 16:00:00+00:00,2025-09-30 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-01,2,WEEKDAY,0,00-04,2025-09-30 20:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 04:00:00+00:00,114720.0,113710.0,1010.0,BULL,2025-09-30 20:00:00+00:00,2025-10-01 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-01,2,WEEKDAY,4,04-08,2025-10-01 00:00:00+00:00,2025-10-01 04:00:00+00:00,2025-10-01 08:00:00+00:00,114498.0,113899.4,598.6000000000058,BULL,2025-10-01 00:00:00+00:00,2025-10-01 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-01,2,WEEKDAY,8,08-12,2025-10-01 04:00:00+00:00,2025-10-01 08:00:00+00:00,2025-10-01 12:00:00+00:00,114700.0,114095.2,604.8000000000029,BULL,2025-10-01 04:00:00+00:00,2025-10-01 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-01,2,WEEKDAY,12,12-16,2025-10-01 08:00:00+00:00,2025-10-01 12:00:00+00:00,2025-10-01 16:00:00+00:00,116750.0,114425.6,2324.399999999994,BULL,2025-10-01 08:00:00+00:00,2025-10-01 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-01,2,WEEKDAY,16,16-20,2025-10-01 12:00:00+00:00,2025-10-01 16:00:00+00:00,2025-10-01 20:00:00+00:00,117647.8,116311.5,1336.300000000003,BULL,2025-10-01 12:00:00+00:00,2025-10-01 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-01,2,WEEKDAY,20,20-00,2025-10-01 16:00:00+00:00,2025-10-01 20:00:00+00:00,2025-10-02 00:00:00+00:00,118190.0,116687.5,1502.5,BULL,2025-10-01 16:00:00+00:00,2025-10-01 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-02,3,WEEKDAY,0,00-04,2025-10-01 20:00:00+00:00,2025-10-02 00:00:00+00:00,2025-10-02 04:00:00+00:00,118631.8,117104.1,1527.699999999997,BULL,2025-10-01 20:00:00+00:00,2025-10-02 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-02,3,WEEKDAY,4,04-08,2025-10-02 00:00:00+00:00,2025-10-02 04:00:00+00:00,2025-10-02 08:00:00+00:00,119457.0,118335.0,1122.0,BULL,2025-10-02 00:00:00+00:00,2025-10-02 04:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-02 05:45:00+00:00,,
reference_validation,2025-10-02,3,WEEKDAY,8,08-12,2025-10-02 04:00:00+00:00,2025-10-02 08:00:00+00:00,2025-10-02 12:00:00+00:00,118893.8,118226.4,667.4000000000087,BULL,2025-10-02 04:00:00+00:00,2025-10-02 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-02,3,WEEKDAY,12,12-16,2025-10-02 08:00:00+00:00,2025-10-02 12:00:00+00:00,2025-10-02 16:00:00+00:00,118885.8,118307.3,578.5,BULL,2025-10-02 08:00:00+00:00,2025-10-02 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-02,3,WEEKDAY,16,16-20,2025-10-02 12:00:00+00:00,2025-10-02 16:00:00+00:00,2025-10-02 20:00:00+00:00,119889.0,118458.4,1430.6000000000058,BULL,2025-10-02 12:00:00+00:00,2025-10-02 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-02,3,WEEKDAY,20,20-00,2025-10-02 16:00:00+00:00,2025-10-02 20:00:00+00:00,2025-10-03 00:00:00+00:00,120999.0,119317.0,1682.0,BULL,2025-10-02 16:00:00+00:00,2025-10-02 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-03,4,WEEKDAY,0,00-04,2025-10-02 20:00:00+00:00,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,120880.9,120018.0,862.8999999999942,BULL,2025-10-02 20:00:00+00:00,2025-10-03 00:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-03 01:20:00+00:00,,
reference_validation,2025-10-03,4,WEEKDAY,4,04-08,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 08:00:00+00:00,120505.5,119766.0,739.5,BULL,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,BREAK_LOW,LOW,3.0,0.0,True,2025-10-03 05:55:00+00:00,2025-10-03 06:05:00+00:00,2025-10-03 06:55:00+00:00
reference_validation,2025-10-03,4,WEEKDAY,8,08-12,2025-10-03 04:00:00+00:00,2025-10-03 08:00:00+00:00,2025-10-03 12:00:00+00:00,120281.6,119579.6,702.0,BULL,2025-10-03 04:00:00+00:00,2025-10-03 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-03,4,WEEKDAY,12,12-16,2025-10-03 08:00:00+00:00,2025-10-03 12:00:00+00:00,2025-10-03 16:00:00+00:00,120484.1,119200.0,1284.1000000000058,BULL,2025-10-03 08:00:00+00:00,2025-10-03 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-03,4,WEEKDAY,16,16-20,2025-10-03 12:00:00+00:00,2025-10-03 16:00:00+00:00,2025-10-03 20:00:00+00:00,122399.9,119820.4,2579.5,BULL,2025-10-03 12:00:00+00:00,2025-10-03 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-03,4,WEEKDAY,20,20-00,2025-10-03 16:00:00+00:00,2025-10-03 20:00:00+00:00,2025-10-04 00:00:00+00:00,123900.0,121425.5,2474.5,BULL,2025-10-03 16:00:00+00:00,2025-10-03 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-04,5,WEEKEND,0,00-04,2025-10-03 20:00:00+00:00,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,122694.1,121944.7,749.4000000000087,BULL,2025-10-03 20:00:00+00:00,2025-10-04 00:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-04 00:40:00+00:00,,
reference_validation,2025-10-04,5,WEEKEND,4,04-08,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 08:00:00+00:00,122301.9,121636.4,665.5,BULL,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-04,5,WEEKEND,8,08-12,2025-10-04 04:00:00+00:00,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,122781.1,122168.4,612.7000000000116,BULL,2025-10-04 04:00:00+00:00,2025-10-04 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-04 08:50:00+00:00,,
reference_validation,2025-10-04,5,WEEKEND,12,12-16,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,2025-10-04 16:00:00+00:00,122497.4,121908.3,589.0999999999913,BULL,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-04 12:55:00+00:00,2025-10-04 15:05:00+00:00,
reference_validation,2025-10-04,5,WEEKEND,16,16-20,2025-10-04 12:00:00+00:00,2025-10-04 16:00:00+00:00,2025-10-04 20:00:00+00:00,122480.9,121638.5,842.3999999999942,BULL,2025-10-04 12:00:00+00:00,2025-10-04 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-04 16:15:00+00:00,,
reference_validation,2025-10-04,5,WEEKEND,20,20-00,2025-10-04 16:00:00+00:00,2025-10-04 20:00:00+00:00,2025-10-05 00:00:00+00:00,121920.0,121432.0,488.0,BULL,2025-10-04 16:00:00+00:00,2025-10-04 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-05,6,WEEKEND,0,00-04,2025-10-04 20:00:00+00:00,2025-10-05 00:00:00+00:00,2025-10-05 04:00:00+00:00,122374.8,121813.4,561.4000000000087,BULL,2025-10-04 20:00:00+00:00,2025-10-05 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-10-05,6,WEEKEND,4,04-08,2025-10-05 00:00:00+00:00,2025-10-05 04:00:00+00:00,2025-10-05 08:00:00+00:00,124374.0,122088.1,2285.899999999994,BULL,2025-10-05 00:00:00+00:00,2025-10-05 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-05,6,WEEKEND,8,08-12,2025-10-05 04:00:00+00:00,2025-10-05 08:00:00+00:00,2025-10-05 12:00:00+00:00,125877.3,123678.0,2199.300000000003,BULL,2025-10-05 04:00:00+00:00,2025-10-05 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-05,6,WEEKEND,12,12-16,2025-10-05 08:00:00+00:00,2025-10-05 12:00:00+00:00,2025-10-05 16:00:00+00:00,124843.0,122472.0,2371.0,BULL,2025-10-05 08:00:00+00:00,2025-10-05 12:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-05,6,WEEKEND,16,16-20,2025-10-05 12:00:00+00:00,2025-10-05 16:00:00+00:00,2025-10-05 20:00:00+00:00,123413.3,122600.0,813.3000000000029,BULL,2025-10-05 12:00:00+00:00,2025-10-05 16:00:00+00:00,BREAK_LOW,LOW,2.0,1.0,True,2025-10-05 16:55:00+00:00,2025-10-05 19:15:00+00:00,
reference_validation,2025-10-05,6,WEEKEND,20,20-00,2025-10-05 16:00:00+00:00,2025-10-05 20:00:00+00:00,2025-10-06 00:00:00+00:00,123422.0,122160.0,1262.0,BULL,2025-10-05 16:00:00+00:00,2025-10-05 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-10-06,0,WEEKDAY,0,00-04,2025-10-05 20:00:00+00:00,2025-10-06 00:00:00+00:00,2025-10-06 04:00:00+00:00,123453.5,122425.7,1027.800000000003,BULL,2025-10-05 20:00:00+00:00,2025-10-06 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-10-06,0,WEEKDAY,4,04-08,2025-10-06 00:00:00+00:00,2025-10-06 04:00:00+00:00,2025-10-06 08:00:00+00:00,124336.3,123018.5,1317.800000000003,BULL,2025-10-06 00:00:00+00:00,2025-10-06 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-06,0,WEEKDAY,8,08-12,2025-10-06 04:00:00+00:00,2025-10-06 08:00:00+00:00,2025-10-06 12:00:00+00:00,124137.7,123217.9,919.8000000000029,BULL,2025-10-06 04:00:00+00:00,2025-10-06 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-06,0,WEEKDAY,12,12-16,2025-10-06 08:00:00+00:00,2025-10-06 12:00:00+00:00,2025-10-06 16:00:00+00:00,124500.0,123332.3,1167.699999999997,BULL,2025-10-06 08:00:00+00:00,2025-10-06 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-06,0,WEEKDAY,16,16-20,2025-10-06 12:00:00+00:00,2025-10-06 16:00:00+00:00,2025-10-06 20:00:00+00:00,125375.0,124123.3,1251.699999999997,BULL,2025-10-06 12:00:00+00:00,2025-10-06 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-06,0,WEEKDAY,20,20-00,2025-10-06 16:00:00+00:00,2025-10-06 20:00:00+00:00,2025-10-07 00:00:00+00:00,126208.5,124742.5,1466.0,BULL,2025-10-06 16:00:00+00:00,2025-10-06 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-07,1,WEEKDAY,0,00-04,2025-10-06 20:00:00+00:00,2025-10-07 00:00:00+00:00,2025-10-07 04:00:00+00:00,125500.0,124463.0,1037.0,BULL,2025-10-06 20:00:00+00:00,2025-10-07 00:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-07 01:25:00+00:00,2025-10-07 02:20:00+00:00,
reference_validation,2025-10-07,1,WEEKDAY,4,04-08,2025-10-07 00:00:00+00:00,2025-10-07 04:00:00+00:00,2025-10-07 08:00:00+00:00,125047.0,124055.0,992.0,BULL,2025-10-07 00:00:00+00:00,2025-10-07 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-07,1,WEEKDAY,8,08-12,2025-10-07 04:00:00+00:00,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,124631.9,123503.9,1128.0,BULL,2025-10-07 04:00:00+00:00,2025-10-07 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-07 08:05:00+00:00,,
reference_validation,2025-10-07,1,WEEKDAY,12,12-16,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 16:00:00+00:00,124471.4,123261.6,1209.7999999999884,BULL,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-07,1,WEEKDAY,16,16-20,2025-10-07 12:00:00+00:00,2025-10-07 16:00:00+00:00,2025-10-07 20:00:00+00:00,125098.0,121102.0,3996.0,SIDEWAYS,2025-10-07 12:00:00+00:00,2025-10-07 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-07,1,WEEKDAY,20,20-00,2025-10-07 16:00:00+00:00,2025-10-07 20:00:00+00:00,2025-10-08 00:00:00+00:00,122049.7,120516.0,1533.699999999997,SIDEWAYS,2025-10-07 16:00:00+00:00,2025-10-07 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-10-08,2,WEEKDAY,0,00-04,2025-10-07 20:00:00+00:00,2025-10-08 00:00:00+00:00,2025-10-08 04:00:00+00:00,122255.4,121218.0,1037.3999999999942,SIDEWAYS,2025-10-07 20:00:00+00:00,2025-10-08 00:00:00+00:00,NO_BREAK,,1.0,0.0,True,2025-10-08 03:50:00+00:00,,
reference_validation,2025-10-08,2,WEEKDAY,4,04-08,2025-10-08 00:00:00+00:00,2025-10-08 04:00:00+00:00,2025-10-08 08:00:00+00:00,122196.9,121137.0,1059.8999999999942,SIDEWAYS,2025-10-08 00:00:00+00:00,2025-10-08 04:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-08 04:15:00+00:00,2025-10-08 05:55:00+00:00,
reference_validation,2025-10-08,2,WEEKDAY,8,08-12,2025-10-08 04:00:00+00:00,2025-10-08 08:00:00+00:00,2025-10-08 12:00:00+00:00,121880.0,121005.3,874.6999999999971,SIDEWAYS,2025-10-08 04:00:00+00:00,2025-10-08 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-08,2,WEEKDAY,12,12-16,2025-10-08 08:00:00+00:00,2025-10-08 12:00:00+00:00,2025-10-08 16:00:00+00:00,123150.0,121468.5,1681.5,SIDEWAYS,2025-10-08 08:00:00+00:00,2025-10-08 12:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
reference_validation,2025-10-08,2,WEEKDAY,16,16-20,2025-10-08 12:00:00+00:00,2025-10-08 16:00:00+00:00,2025-10-08 20:00:00+00:00,123312.9,121607.8,1705.0999999999913,SIDEWAYS,2025-10-08 12:00:00+00:00,2025-10-08 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-08,2,WEEKDAY,20,20-00,2025-10-08 16:00:00+00:00,2025-10-08 20:00:00+00:00,2025-10-09 00:00:00+00:00,124170.6,122055.8,2114.800000000003,SIDEWAYS,2025-10-08 16:00:00+00:00,2025-10-08 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-09,3,WEEKDAY,0,00-04,2025-10-08 20:00:00+00:00,2025-10-09 00:00:00+00:00,2025-10-09 04:00:00+00:00,123671.5,122739.7,931.8000000000029,BULL,2025-10-08 20:00:00+00:00,2025-10-09 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-09,3,WEEKDAY,4,04-08,2025-10-09 00:00:00+00:00,2025-10-09 04:00:00+00:00,2025-10-09 08:00:00+00:00,123279.7,121411.8,1867.8999999999942,SIDEWAYS,2025-10-09 00:00:00+00:00,2025-10-09 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-09,3,WEEKDAY,8,08-12,2025-10-09 04:00:00+00:00,2025-10-09 08:00:00+00:00,2025-10-09 12:00:00+00:00,122221.0,121657.3,563.6999999999971,SIDEWAYS,2025-10-09 04:00:00+00:00,2025-10-09 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-09 08:10:00+00:00,,
reference_validation,2025-10-09,3,WEEKDAY,12,12-16,2025-10-09 08:00:00+00:00,2025-10-09 12:00:00+00:00,2025-10-09 16:00:00+00:00,122777.0,121081.5,1695.5,SIDEWAYS,2025-10-09 08:00:00+00:00,2025-10-09 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-09,3,WEEKDAY,16,16-20,2025-10-09 12:00:00+00:00,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,123740.1,120595.5,3144.600000000006,SIDEWAYS,2025-10-09 12:00:00+00:00,2025-10-09 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-09 16:45:00+00:00,,
reference_validation,2025-10-09,3,WEEKDAY,20,20-00,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-10 00:00:00+00:00,121426.7,119572.8,1853.8999999999942,SIDEWAYS,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-10,4,WEEKDAY,0,00-04,2025-10-09 20:00:00+00:00,2025-10-10 00:00:00+00:00,2025-10-10 04:00:00+00:00,121712.4,120787.9,924.5,SIDEWAYS,2025-10-09 20:00:00+00:00,2025-10-10 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-10,4,WEEKDAY,4,04-08,2025-10-10 00:00:00+00:00,2025-10-10 04:00:00+00:00,2025-10-10 08:00:00+00:00,121835.5,120850.0,985.5,BEAR,2025-10-10 00:00:00+00:00,2025-10-10 04:00:00+00:00,NO_BREAK,,1.0,0.0,True,2025-10-10 08:00:00+00:00,,
reference_validation,2025-10-10,4,WEEKDAY,8,08-12,2025-10-10 04:00:00+00:00,2025-10-10 08:00:00+00:00,2025-10-10 12:00:00+00:00,121712.2,120814.0,898.1999999999971,BEAR,2025-10-10 04:00:00+00:00,2025-10-10 08:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
reference_validation,2025-10-10,4,WEEKDAY,12,12-16,2025-10-10 08:00:00+00:00,2025-10-10 12:00:00+00:00,2025-10-10 16:00:00+00:00,121728.3,120869.2,859.1000000000058,BEAR,2025-10-10 08:00:00+00:00,2025-10-10 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-10,4,WEEKDAY,16,16-20,2025-10-10 12:00:00+00:00,2025-10-10 16:00:00+00:00,2025-10-10 20:00:00+00:00,122497.0,118424.4,4072.600000000006,BEAR,2025-10-10 12:00:00+00:00,2025-10-10 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-10 16:55:00+00:00,,
reference_validation,2025-10-10,4,WEEKDAY,20,20-00,2025-10-10 16:00:00+00:00,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,119403.4,115845.0,3558.399999999994,BEAR,2025-10-10 16:00:00+00:00,2025-10-10 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-11,5,WEEKEND,0,00-04,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 04:00:00+00:00,117145.3,101516.5,15628.800000000003,BEAR,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-11,5,WEEKEND,4,04-08,2025-10-11 00:00:00+00:00,2025-10-11 04:00:00+00:00,2025-10-11 08:00:00+00:00,113300.1,110987.0,2313.100000000006,BEAR,2025-10-11 00:00:00+00:00,2025-10-11 04:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-11 07:10:00+00:00,2025-10-11 07:20:00+00:00,
reference_validation,2025-10-11,5,WEEKEND,8,08-12,2025-10-11 04:00:00+00:00,2025-10-11 08:00:00+00:00,2025-10-11 12:00:00+00:00,112931.9,110022.0,2909.899999999994,BEAR,2025-10-11 04:00:00+00:00,2025-10-11 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-11,5,WEEKEND,12,12-16,2025-10-11 08:00:00+00:00,2025-10-11 12:00:00+00:00,2025-10-11 16:00:00+00:00,112307.6,110100.5,2207.100000000006,BEAR,2025-10-11 08:00:00+00:00,2025-10-11 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
