local_date,partition,london_open_utc,london_end_utc,utc_offset_hours,dst_regime,H,L,R,break_side,breakout_ts,retest_episodes,retest_bucket,first_retest_ts,first_retest_state,first_event,first_event_ts,post_e10,post_e20,post_e30,post_e50,first_e10_ts,first_e20_ts,opposite_boundary_reached,retest_episodes_before_e20,hold_then_e10,hold_then_e20,minutes_open_to_break
2022-10-14,development,2022-10-14 07:00:00+00:00,2022-10-14 12:00:00+00:00,1.0,BST,276.65,271.0,5.649999999999977,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-10-17,development,2022-10-17 07:00:00+00:00,2022-10-17 12:00:00+00:00,1.0,BST,272.97,269.51,3.4600000000000364,UP_BREAK,2022-10-17 10:50:00+00:00,2.0,2,2022-10-17 10:55:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2022-10-17 10:55:00+00:00,True,True,True,False,2022-10-17 11:10:00+00:00,2022-10-17 11:10:00+00:00,False,1.0,True,True,230.0
2022-10-18,development,2022-10-18 07:00:00+00:00,2022-10-18 12:00:00+00:00,1.0,BST,275.9,273.72,2.17999999999995,DOWN_BREAK,2022-10-18 08:40:00+00:00,1.0,1,2022-10-18 11:50:00+00:00,HOLD_RETEST,DIRECT_E10,2022-10-18 08:45:00+00:00,True,True,True,True,2022-10-18 08:45:00+00:00,2022-10-18 08:45:00+00:00,False,0.0,False,False,100.0
2022-10-19,development,2022-10-19 07:00:00+00:00,2022-10-19 12:00:00+00:00,1.0,BST,273.76,270.33,3.430000000000007,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-10-20,development,2022-10-20 07:00:00+00:00,2022-10-20 12:00:00+00:00,1.0,BST,272.81,268.46,4.350000000000023,UP_BREAK,2022-10-20 10:50:00+00:00,1.0,1,2022-10-20 10:55:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-10-20 10:55:00+00:00,False,False,False,False,,,False,,False,False,230.0
2022-10-21,development,2022-10-21 07:00:00+00:00,2022-10-21 12:00:00+00:00,1.0,BST,269.26,265.18,4.079999999999984,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-10-24,development,2022-10-24 07:00:00+00:00,2022-10-24 12:00:00+00:00,1.0,BST,277.38,273.06,4.319999999999993,DOWN_BREAK,2022-10-24 07:15:00+00:00,2.0,2,2022-10-24 07:20:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2022-10-24 07:20:00+00:00,True,False,False,False,2022-10-24 07:25:00+00:00,,False,,True,False,15.0
2022-10-25,development,2022-10-25 07:00:00+00:00,2022-10-25 12:00:00+00:00,1.0,BST,274.76,273.01,1.75,DOWN_BREAK,2022-10-25 08:25:00+00:00,2.0,2,2022-10-25 08:30:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-10-25 08:30:00+00:00,True,True,True,True,2022-10-25 08:55:00+00:00,2022-10-25 08:55:00+00:00,False,1.0,False,False,85.0
2022-10-26,development,2022-10-26 07:00:00+00:00,2022-10-26 12:00:00+00:00,1.0,BST,286.66,283.14,3.5200000000000387,UP_BREAK,2022-10-26 07:25:00+00:00,1.0,1,2022-10-26 07:30:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-10-26 07:30:00+00:00,True,True,True,True,2022-10-26 07:30:00+00:00,2022-10-26 08:35:00+00:00,False,1.0,False,False,25.0
2022-10-27,development,2022-10-27 07:00:00+00:00,2022-10-27 12:00:00+00:00,1.0,BST,293.22,287.73,5.490000000000009,DOWN_BREAK,2022-10-27 09:10:00+00:00,2.0,2,2022-10-27 09:15:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-10-27 09:15:00+00:00,True,False,False,False,2022-10-27 09:15:00+00:00,,False,,False,False,130.0
2022-10-28,development,2022-10-28 07:00:00+00:00,2022-10-28 12:00:00+00:00,1.0,BST,288.14,284.86,3.2799999999999727,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-10-31,development,2022-10-31 08:00:00+00:00,2022-10-31 13:00:00+00:00,0.0,GMT,315.0,306.41,8.589999999999975,UP_BREAK,2022-10-31 09:30:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2022-10-31 09:35:00+00:00,True,True,True,True,2022-10-31 09:35:00+00:00,2022-10-31 09:35:00+00:00,False,0.0,False,False,90.0
2022-11-01,development,2022-11-01 08:00:00+00:00,2022-11-01 13:00:00+00:00,0.0,GMT,334.25,323.35,10.899999999999977,DOWN_BREAK,2022-11-01 11:40:00+00:00,2.0,2,2022-11-01 11:45:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-11-01 11:45:00+00:00,True,True,False,False,2022-11-01 12:05:00+00:00,2022-11-01 12:05:00+00:00,False,1.0,False,False,220.0
2022-11-02,development,2022-11-02 08:00:00+00:00,2022-11-02 13:00:00+00:00,0.0,GMT,327.89,318.89,9.0,DOWN_BREAK,2022-11-02 09:30:00+00:00,2.0,2,2022-11-02 09:35:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-11-02 09:35:00+00:00,True,True,True,False,2022-11-02 09:55:00+00:00,2022-11-02 09:55:00+00:00,False,1.0,False,False,90.0
2022-11-03,development,2022-11-03 08:00:00+00:00,2022-11-03 13:00:00+00:00,0.0,GMT,339.0,317.83,21.170000000000016,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-04,development,2022-11-04 08:00:00+00:00,2022-11-04 13:00:00+00:00,0.0,GMT,347.0,327.97,19.029999999999973,UP_BREAK,2022-11-04 08:30:00+00:00,1.0,1,2022-11-04 11:35:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2022-11-04 08:35:00+00:00,True,True,True,False,2022-11-04 08:35:00+00:00,2022-11-04 08:35:00+00:00,False,0.0,False,False,30.0
2022-11-07,development,2022-11-07 08:00:00+00:00,2022-11-07 13:00:00+00:00,0.0,GMT,342.3,327.0,15.300000000000011,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-08,development,2022-11-08 08:00:00+00:00,2022-11-08 13:00:00+00:00,0.0,GMT,348.74,307.85,40.889999999999986,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-09,development,2022-11-09 08:00:00+00:00,2022-11-09 13:00:00+00:00,0.0,GMT,332.64,310.75,21.889999999999986,DOWN_BREAK,2022-11-09 08:15:00+00:00,1.0,1,2022-11-09 08:20:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-11-09 08:20:00+00:00,True,True,True,True,2022-11-09 08:20:00+00:00,2022-11-09 08:30:00+00:00,False,1.0,False,False,15.0
2022-11-10,development,2022-11-10 08:00:00+00:00,2022-11-10 13:00:00+00:00,0.0,GMT,286.55,262.11,24.439999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-11,development,2022-11-11 08:00:00+00:00,2022-11-11 13:00:00+00:00,0.0,GMT,305.92,288.16,17.75999999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-14,development,2022-11-14 08:00:00+00:00,2022-11-14 13:00:00+00:00,0.0,GMT,282.0,267.58,14.420000000000016,UP_BREAK,2022-11-14 08:00:00+00:00,2.0,2,2022-11-14 08:05:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-11-14 08:05:00+00:00,True,True,True,False,2022-11-14 08:10:00+00:00,2022-11-14 10:35:00+00:00,False,2.0,False,False,0.0
2022-11-15,development,2022-11-15 08:00:00+00:00,2022-11-15 13:00:00+00:00,0.0,GMT,282.29,276.17,6.1200000000000045,DOWN_BREAK,2022-11-15 09:20:00+00:00,4.0,3+,2022-11-15 09:50:00+00:00,HOLD_RETEST,DIRECT_E10,2022-11-15 09:25:00+00:00,True,True,True,False,2022-11-15 09:25:00+00:00,2022-11-15 09:25:00+00:00,False,0.0,False,False,80.0
2022-11-16,development,2022-11-16 08:00:00+00:00,2022-11-16 13:00:00+00:00,0.0,GMT,280.23,275.75,4.480000000000018,DOWN_BREAK,2022-11-16 08:10:00+00:00,1.0,1,2022-11-16 08:20:00+00:00,HOLD_RETEST,DIRECT_E10,2022-11-16 08:15:00+00:00,True,True,True,True,2022-11-16 08:15:00+00:00,2022-11-16 08:15:00+00:00,False,0.0,False,False,10.0
2022-11-17,development,2022-11-17 08:00:00+00:00,2022-11-17 13:00:00+00:00,0.0,GMT,273.4,265.57,7.829999999999984,DOWN_BREAK,2022-11-17 09:35:00+00:00,2.0,2,2022-11-17 09:40:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-11-17 09:40:00+00:00,True,True,True,False,2022-11-17 09:45:00+00:00,2022-11-17 09:50:00+00:00,False,1.0,False,False,95.0
2022-11-18,development,2022-11-18 08:00:00+00:00,2022-11-18 13:00:00+00:00,0.0,GMT,273.58,267.51,6.069999999999993,UP_BREAK,2022-11-18 12:00:00+00:00,1.0,1,2022-11-18 12:10:00+00:00,HOLD_RETEST,DIRECT_E10,2022-11-18 12:05:00+00:00,True,False,False,False,2022-11-18 12:05:00+00:00,,False,,False,False,240.0
2022-11-21,development,2022-11-21 08:00:00+00:00,2022-11-21 13:00:00+00:00,0.0,GMT,265.08,255.19,9.889999999999986,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-22,development,2022-11-22 08:00:00+00:00,2022-11-22 13:00:00+00:00,0.0,GMT,257.34,252.01,5.329999999999984,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-23,development,2022-11-23 08:00:00+00:00,2022-11-23 13:00:00+00:00,0.0,GMT,275.68,264.8,10.879999999999995,UP_BREAK,2022-11-23 08:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2022-11-23 08:05:00+00:00,True,True,True,True,2022-11-23 08:05:00+00:00,2022-11-23 08:05:00+00:00,False,0.0,False,False,0.0
2022-11-24,development,2022-11-24 08:00:00+00:00,2022-11-24 13:00:00+00:00,0.0,GMT,303.84,293.81,10.029999999999973,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-25,development,2022-11-25 08:00:00+00:00,2022-11-25 13:00:00+00:00,0.0,GMT,301.43,293.63,7.800000000000011,UP_BREAK,2022-11-25 12:15:00+00:00,1.0,1,2022-11-25 12:40:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2022-11-25 12:20:00+00:00,True,True,True,True,2022-11-25 12:20:00+00:00,2022-11-25 12:20:00+00:00,False,0.0,False,False,255.0
2022-11-28,development,2022-11-28 08:00:00+00:00,2022-11-28 13:00:00+00:00,0.0,GMT,309.19,286.0,23.189999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-11-29,development,2022-11-29 08:00:00+00:00,2022-11-29 13:00:00+00:00,0.0,GMT,304.4,288.51,15.889999999999986,UP_BREAK,2022-11-29 09:05:00+00:00,1.0,1,2022-11-29 09:15:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2022-11-29 09:15:00+00:00,False,False,False,False,,,False,,False,False,65.0
2022-11-30,development,2022-11-30 08:00:00+00:00,2022-11-30 13:00:00+00:00,0.0,GMT,305.27,294.34,10.930000000000007,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-01,development,2022-12-01 08:00:00+00:00,2022-12-01 13:00:00+00:00,0.0,GMT,301.53,294.2,7.329999999999984,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-02,development,2022-12-02 08:00:00+00:00,2022-12-02 13:00:00+00:00,0.0,GMT,294.0,285.31,8.689999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-05,development,2022-12-05 08:00:00+00:00,2022-12-05 13:00:00+00:00,0.0,GMT,297.25,291.47,5.779999999999973,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-06,development,2022-12-06 08:00:00+00:00,2022-12-06 13:00:00+00:00,0.0,GMT,290.54,288.2,2.340000000000032,DOWN_BREAK,2022-12-06 10:00:00+00:00,3.0,3+,2022-12-06 10:05:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-12-06 10:05:00+00:00,True,True,True,True,2022-12-06 10:05:00+00:00,2022-12-06 10:25:00+00:00,False,1.0,False,False,120.0
2022-12-07,development,2022-12-07 08:00:00+00:00,2022-12-07 13:00:00+00:00,0.0,GMT,291.0,280.0,11.0,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-08,development,2022-12-08 08:00:00+00:00,2022-12-08 13:00:00+00:00,0.0,GMT,285.76,282.29,3.4699999999999704,UP_BREAK,2022-12-08 08:00:00+00:00,1.0,1,2022-12-08 08:05:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-12-08 08:05:00+00:00,True,False,False,False,2022-12-08 08:05:00+00:00,,False,,False,False,0.0
2022-12-09,development,2022-12-09 08:00:00+00:00,2022-12-09 13:00:00+00:00,0.0,GMT,291.4,288.72,2.67999999999995,UP_BREAK,2022-12-09 10:05:00+00:00,1.0,1,2022-12-09 10:10:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-12-09 10:10:00+00:00,True,True,False,False,2022-12-09 10:10:00+00:00,2022-12-09 12:40:00+00:00,False,1.0,False,False,125.0
2022-12-12,development,2022-12-12 08:00:00+00:00,2022-12-12 13:00:00+00:00,0.0,GMT,285.74,280.09,5.650000000000034,DOWN_BREAK,2022-12-12 12:20:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2022-12-12 12:25:00+00:00,True,True,True,True,2022-12-12 12:25:00+00:00,2022-12-12 12:25:00+00:00,False,0.0,False,False,260.0
2022-12-13,development,2022-12-13 08:00:00+00:00,2022-12-13 13:00:00+00:00,0.0,GMT,277.29,255.34,21.950000000000017,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-14,development,2022-12-14 08:00:00+00:00,2022-12-14 13:00:00+00:00,0.0,GMT,278.67,271.41,7.259999999999991,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-15,development,2022-12-15 08:00:00+00:00,2022-12-15 13:00:00+00:00,0.0,GMT,268.14,261.22,6.919999999999959,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-16,development,2022-12-16 08:00:00+00:00,2022-12-16 13:00:00+00:00,0.0,GMT,264.77,257.6,7.169999999999959,DOWN_BREAK,2022-12-16 09:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2022-12-16 09:05:00+00:00,True,True,True,True,2022-12-16 09:05:00+00:00,2022-12-16 09:05:00+00:00,False,0.0,False,False,60.0
2022-12-19,development,2022-12-19 08:00:00+00:00,2022-12-19 13:00:00+00:00,0.0,GMT,252.87,245.01,7.860000000000014,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-20,development,2022-12-20 08:00:00+00:00,2022-12-20 13:00:00+00:00,0.0,GMT,251.3,239.03,12.27000000000001,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-21,development,2022-12-21 08:00:00+00:00,2022-12-21 13:00:00+00:00,0.0,GMT,251.35,246.61,4.739999999999981,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-22,development,2022-12-22 08:00:00+00:00,2022-12-22 13:00:00+00:00,0.0,GMT,248.27,244.36,3.9099999999999966,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-23,development,2022-12-23 08:00:00+00:00,2022-12-23 13:00:00+00:00,0.0,GMT,248.74,244.66,4.0800000000000125,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-26,development,2022-12-26 08:00:00+00:00,2022-12-26 13:00:00+00:00,0.0,GMT,244.9,242.2,2.700000000000017,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-27,development,2022-12-27 08:00:00+00:00,2022-12-27 13:00:00+00:00,0.0,GMT,246.56,242.79,3.7700000000000102,DOWN_BREAK,2022-12-27 08:10:00+00:00,3.0,3+,2022-12-27 08:15:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2022-12-27 08:15:00+00:00,True,False,False,False,2022-12-27 08:55:00+00:00,,False,,False,False,10.0
2022-12-28,development,2022-12-28 08:00:00+00:00,2022-12-28 13:00:00+00:00,0.0,GMT,247.37,241.28,6.090000000000003,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2022-12-29,development,2022-12-29 08:00:00+00:00,2022-12-29 13:00:00+00:00,0.0,GMT,245.94,243.14,2.8000000000000114,UP_BREAK,2022-12-29 09:20:00+00:00,3.0,3+,2022-12-29 09:25:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2022-12-29 09:25:00+00:00,True,False,False,False,2022-12-29 09:25:00+00:00,,False,,False,False,80.0
2022-12-30,development,2022-12-30 08:00:00+00:00,2022-12-30 13:00:00+00:00,0.0,GMT,246.54,242.53,4.009999999999991,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-02,development,2023-01-02 08:00:00+00:00,2023-01-02 13:00:00+00:00,0.0,GMT,247.0,240.4,6.599999999999994,UP_BREAK,2023-01-02 08:30:00+00:00,3.0,3+,2023-01-02 08:40:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2023-01-02 08:40:00+00:00,True,False,False,False,2023-01-02 09:00:00+00:00,,False,,True,False,30.0
2023-01-03,development,2023-01-03 08:00:00+00:00,2023-01-03 13:00:00+00:00,0.0,GMT,246.9,244.63,2.2700000000000102,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-04,development,2023-01-04 08:00:00+00:00,2023-01-04 13:00:00+00:00,0.0,GMT,258.71,245.47,13.23999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-05,development,2023-01-05 08:00:00+00:00,2023-01-05 13:00:00+00:00,0.0,GMT,258.9,256.24,2.659999999999968,DOWN_BREAK,2023-01-05 09:30:00+00:00,3.0,3+,2023-01-05 09:35:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2023-01-05 09:35:00+00:00,True,True,True,False,2023-01-05 09:35:00+00:00,2023-01-05 09:45:00+00:00,False,1.0,False,False,90.0
2023-01-06,development,2023-01-06 08:00:00+00:00,2023-01-06 13:00:00+00:00,0.0,GMT,258.66,255.1,3.5600000000000307,DOWN_BREAK,2023-01-06 12:25:00+00:00,1.0,1,2023-01-06 12:30:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2023-01-06 12:30:00+00:00,True,False,False,False,2023-01-06 12:30:00+00:00,,False,,False,False,265.0
2023-01-09,development,2023-01-09 08:00:00+00:00,2023-01-09 13:00:00+00:00,0.0,GMT,280.99,273.55,7.439999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-10,development,2023-01-10 08:00:00+00:00,2023-01-10 13:00:00+00:00,0.0,GMT,276.2,270.07,6.1299999999999955,UP_BREAK,2023-01-10 11:00:00+00:00,1.0,1,2023-01-10 11:15:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2023-01-10 11:15:00+00:00,False,False,False,False,,,False,,False,False,180.0
2023-01-11,development,2023-01-11 08:00:00+00:00,2023-01-11 13:00:00+00:00,0.0,GMT,277.82,273.91,3.909999999999968,UP_BREAK,2023-01-11 09:15:00+00:00,6.0,3+,2023-01-11 09:20:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2023-01-11 09:20:00+00:00,True,False,False,False,2023-01-11 09:40:00+00:00,,False,,True,False,75.0
2023-01-12,development,2023-01-12 08:00:00+00:00,2023-01-12 13:00:00+00:00,0.0,GMT,288.2,283.83,4.3700000000000045,DOWN_BREAK,2023-01-12 08:05:00+00:00,2.0,2,2023-01-12 08:10:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2023-01-12 08:10:00+00:00,True,True,True,False,2023-01-12 08:10:00+00:00,2023-01-12 08:35:00+00:00,False,1.0,False,False,5.0
2023-01-13,development,2023-01-13 08:00:00+00:00,2023-01-13 13:00:00+00:00,0.0,GMT,291.78,285.44,6.339999999999975,DOWN_BREAK,2023-01-13 12:50:00+00:00,1.0,1,2023-01-13 12:55:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2023-01-13 12:55:00+00:00,False,False,False,False,,,False,,False,False,290.0
2023-01-16,development,2023-01-16 08:00:00+00:00,2023-01-16 13:00:00+00:00,0.0,GMT,308.19,300.28,7.910000000000025,DOWN_BREAK,2023-01-16 08:05:00+00:00,1.0,1,2023-01-16 12:00:00+00:00,HOLD_RETEST,DIRECT_E10,2023-01-16 08:10:00+00:00,True,True,True,True,2023-01-16 08:10:00+00:00,2023-01-16 08:10:00+00:00,False,0.0,False,False,5.0
2023-01-17,development,2023-01-17 08:00:00+00:00,2023-01-17 13:00:00+00:00,0.0,GMT,301.47,294.0,7.470000000000027,UP_BREAK,2023-01-17 08:15:00+00:00,2.0,2,2023-01-17 08:20:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2023-01-17 08:20:00+00:00,True,True,False,False,2023-01-17 08:20:00+00:00,2023-01-17 11:55:00+00:00,False,2.0,False,False,15.0
2023-01-18,development,2023-01-18 08:00:00+00:00,2023-01-18 13:00:00+00:00,0.0,GMT,305.48,298.38,7.100000000000023,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-19,development,2023-01-19 08:00:00+00:00,2023-01-19 13:00:00+00:00,0.0,GMT,291.37,286.18,5.189999999999998,UP_BREAK,2023-01-19 08:35:00+00:00,2.0,2,2023-01-19 08:40:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2023-01-19 08:40:00+00:00,False,False,False,False,,,False,,False,False,35.0
2023-01-20,development,2023-01-20 08:00:00+00:00,2023-01-20 13:00:00+00:00,0.0,GMT,296.34,286.69,9.649999999999977,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-23,development,2023-01-23 08:00:00+00:00,2023-01-23 13:00:00+00:00,0.0,GMT,308.24,302.86,5.3799999999999955,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-24,development,2023-01-24 08:00:00+00:00,2023-01-24 13:00:00+00:00,0.0,GMT,324.08,303.25,20.829999999999984,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-25,development,2023-01-25 08:00:00+00:00,2023-01-25 13:00:00+00:00,0.0,GMT,303.75,292.8,10.949999999999989,UP_BREAK,2023-01-25 08:00:00+00:00,1.0,1,2023-01-25 08:05:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2023-01-25 08:05:00+00:00,False,False,False,False,,,False,,False,False,0.0
2023-01-26,development,2023-01-26 08:00:00+00:00,2023-01-26 13:00:00+00:00,0.0,GMT,309.49,304.75,4.740000000000009,DOWN_BREAK,2023-01-26 09:20:00+00:00,4.0,3+,2023-01-26 09:45:00+00:00,HOLD_RETEST,DIRECT_E10,2023-01-26 09:25:00+00:00,True,True,True,False,2023-01-26 09:25:00+00:00,2023-01-26 09:30:00+00:00,False,0.0,False,False,80.0
2023-01-27,development,2023-01-27 08:00:00+00:00,2023-01-27 13:00:00+00:00,0.0,GMT,306.0,298.55,7.449999999999989,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-01-30,development,2023-01-30 08:00:00+00:00,2023-01-30 13:00:00+00:00,0.0,GMT,321.26,312.25,9.009999999999991,DOWN_BREAK,2023-01-30 08:25:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2023-01-30 08:30:00+00:00,True,True,True,True,2023-01-30 08:30:00+00:00,2023-01-30 08:50:00+00:00,False,0.0,False,False,25.0
2023-01-31,development,2023-01-31 08:00:00+00:00,2023-01-31 13:00:00+00:00,0.0,GMT,314.47,305.32,9.150000000000034,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-02-01,development,2023-02-01 08:00:00+00:00,2023-02-01 13:00:00+00:00,0.0,GMT,314.9,306.27,8.629999999999995,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-02-02,development,2023-02-02 08:00:00+00:00,2023-02-02 13:00:00+00:00,0.0,GMT,334.99,316.43,18.560000000000002,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-02-03,development,2023-02-03 08:00:00+00:00,2023-02-03 13:00:00+00:00,0.0,GMT,327.54,318.54,9.0,UP_BREAK,2023-02-03 11:50:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2023-02-03 11:55:00+00:00,True,True,True,True,2023-02-03 11:55:00+00:00,2023-02-03 11:55:00+00:00,False,0.0,False,False,230.0
2023-02-06,development,2023-02-06 08:00:00+00:00,2023-02-06 13:00:00+00:00,0.0,GMT,330.25,320.6,9.649999999999977,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-02-07,development,2023-02-07 08:00:00+00:00,2023-02-07 13:00:00+00:00,0.0,GMT,329.19,323.26,5.930000000000007,UP_BREAK,2023-02-07 08:00:00+00:00,1.0,1,2023-02-07 08:05:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2023-02-07 08:05:00+00:00,True,True,True,False,2023-02-07 09:00:00+00:00,2023-02-07 09:10:00+00:00,False,1.0,False,False,0.0
2023-02-08,development,2023-02-08 08:00:00+00:00,2023-02-08 13:00:00+00:00,0.0,GMT,336.01,330.76,5.25,DOWN_BREAK,2023-02-08 08:05:00+00:00,3.0,3+,2023-02-08 08:10:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2023-02-08 08:10:00+00:00,True,True,False,False,2023-02-08 09:00:00+00:00,2023-02-08 09:05:00+00:00,False,1.0,True,True,5.0
2023-02-09,development,2023-02-09 08:00:00+00:00,2023-02-09 13:00:00+00:00,0.0,GMT,329.25,316.55,12.699999999999989,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2023-02-10,development,2023-02-10 08:00:00+00:00,2023-02-10 13:00:00+00:00,0.0,GMT,307.81,302.05,5.759999999999991,UP_BREAK,2023-02-10 09:20:00+00:00,1.0,1,2023-02-10 09:55:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2023-02-10 09:25:00+00:00,True,True,False,False,2023-02-10 09:25:00+00:00,2023-02-10 09:25:00+00:00,False,0.0,False,False,80.0
