character_rule,pair_state,lookback_min,hold_min,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,H1_trades,H1_wr,H1_net,H1_exp,H1_pf,H2_trades,H2_wr,H2_net,H2_exp,H2_pf,min_half_exp,evaluable_anchors,positive_anchors,discovery_supportive,discovery_strict
DRIVE_DOWN__EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,240,480,34,25,9,0.7352941176470589,24.742716420257263,25.5,-0.7572835797427362,-0.022273046463021653,-2.2273046463021653,0.9876108634885885,50.47089088500222,5,7,7,1.0,17.767524695269227,2.5382178136098896,inf,27,0.6666666666666666,-18.52480827501196,-0.6861040101856282,0.6969346956594318,-0.6861040101856282,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,120,33,18,15,0.5454545454545454,19.939761038872625,24.75,-4.810238961127377,-0.1457648170038599,-14.57648170038599,0.9240553292068834,36.40301427169893,5,7,3,0.6666666666666666,16.564308584661823,5.521436194887275,6.4270733224705365,30,0.5333333333333333,-21.374547545789206,-0.7124849181929735,0.6454509099756309,-0.7124849181929735,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,240,33,16,17,0.48484848484848486,-11.330992114284287,24.75,-36.080992114284285,-1.093363397402554,-109.33633974025541,0.537159193735007,57.48771898720012,8,5,3,0.6666666666666666,14.254199258632358,4.751399752877453,12.221178864431206,30,0.4666666666666667,-50.33519137291665,-1.6778397124305549,0.3436128534081948,-1.6778397124305549,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,360,33,21,12,0.6363636363636364,-55.7057402183441,24.75,-80.4557402183441,-2.438052733889215,-243.8052733889215,0.3410701046295655,95.18891038332664,8,8,3,0.6666666666666666,3.7181026554522125,1.239367551817404,11.294379292485376,30,0.6333333333333333,-84.17384287379632,-2.805794762459877,0.30857370125683675,-2.805794762459877,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,480,33,19,14,0.5757575757575758,-66.44273285015268,24.75,-91.19273285015267,-2.7634161469743233,-276.3416146974323,0.3004612572239009,106.38213836015007,8,6,3,0.6666666666666666,8.861080166930227,2.9536933889767423,86.34377446960112,30,0.5666666666666667,-100.0538130170829,-3.33512710056943,0.23187619708970303,-3.33512710056943,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,120,48,28,20,0.5833333333333334,-10.181662900595008,36.0,-46.18166290059501,-0.9621179770957293,-96.21179770957293,0.6813341608127023,95.93113549517997,4,10,21,0.7142857142857143,20.267545900245793,0.9651212333450377,1.4882000892081337,27,0.48148148148148145,-66.4492088008408,-2.461081807438548,0.3574017368727028,-2.461081807438548,3,1,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,240,48,24,24,0.5,2.3620879623262,36.0,-33.6379120376738,-0.7007898341182042,-70.07898341182042,0.8084902248370722,88.81696473658383,7,5,21,0.5238095238095238,5.5511597177784715,0.26434093894183197,1.0858553488014235,27,0.48148148148148145,-39.18907175545227,-1.4514471020537878,0.6469096907305367,-1.4514471020537878,3,1,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,360,48,27,21,0.5625,-2.1507393591024275,36.0,-38.15073935910243,-0.7948070699813007,-79.48070699813007,0.7806544059058327,95.44866453854057,7,8,21,0.6190476190476191,-0.01747652032786462,-0.000832215253707839,0.99967186824954,27,0.5185185185185185,-38.13326283877456,-1.4123430681027616,0.6839849567964845,-1.4123430681027616,3,1,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,480,48,30,18,0.625,-6.028083846255633,36.0,-42.02808384625565,-0.875585080130326,-87.5585080130326,0.7887253558038291,95.50886279747061,7,9,21,0.6190476190476191,-13.56504420861884,-0.6459544861247066,0.8001902371884088,27,0.6296296296296297,-28.463039637636804,-1.0541866532458075,0.7827854197327772,-1.0541866532458075,3,2,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,120,39,22,17,0.5641025641025641,5.449202042103554,29.25,-23.80079795789645,-0.6102768707152936,-61.02768707152936,0.7283960980986933,50.027971315925285,4,7,13,0.8461538461538461,24.495342877189167,1.8842571443991667,5.646577509151221,26,0.4230769230769231,-48.296140835085616,-1.8575438782725238,0.4135889312539669,-1.8575438782725238,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,240,39,17,22,0.4358974358974359,38.45712817314977,29.25,9.20712817314976,0.23608020956794257,23.608020956794256,1.088864698679683,50.935282608636115,6,4,13,0.38461538461538464,19.84769845598784,1.5267460350759876,2.6658793611402647,26,0.46153846153846156,-10.640570282838087,-0.4092527031860803,0.8839558319069395,-0.4092527031860803,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,360,39,24,15,0.6153846153846154,40.095764570920245,29.25,10.845764570920245,0.2780965274594935,27.809652745949347,1.0855824731106847,85.92692283994211,5,10,13,0.7692307692307693,50.22237680907527,3.8632597545442517,16.09227623651654,26,0.5384615384615384,-39.37661223815505,-1.5144850860828865,0.6809055469020269,-1.5144850860828865,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,480,39,27,12,0.6923076923076923,41.48051481847708,29.25,12.230514818477095,0.31360294406351524,31.360294406351525,1.088835043166381,95.97034896814765,3,11,13,0.9230769230769231,66.34299342300686,5.103307186385143,91.31335817542116,26,0.5769230769230769,-54.11247860452976,-2.0812491770972987,0.6048514169338193,-2.0812491770972987,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,120,39,19,20,0.48717948717948717,-31.349760877711574,29.25,-60.59976087771158,-1.5538400225054252,-155.38400225054252,0.4120360750002773,77.22236325815281,8,6,15,0.6,-9.873534288845008,-0.6582356192563339,0.6348087262267457,24,0.4166666666666667,-50.726226588866574,-2.1135927745361074,0.3328176689593597,-2.1135927745361074,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,240,39,17,22,0.4358974358974359,1.1291354385038428,29.25,-28.12086456149616,-0.7210478092691323,-72.10478092691322,0.7201096971845504,60.61733435840901,6,8,15,0.2,-24.480267860811573,-1.6320178573874382,0.24438203355949709,24,0.5833333333333334,-3.6405967006845863,-0.1516915291951911,0.9465194957720541,-1.6320178573874382,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,360,39,20,19,0.5128205128205128,-106.18930577385558,29.25,-135.43930577385555,-3.472802712150142,-347.28027121501424,0.35717617099833937,135.4393057738556,5,9,15,0.4,-49.181315737202056,-3.278754382480137,0.21377505587832335,24,0.5833333333333334,-86.25799003665355,-3.594082918193898,0.41772865166333695,-3.594082918193898,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,480,39,23,16,0.5897435897435898,-127.91615495223033,29.25,-157.1661549522303,-4.029901409031546,-402.9901409031546,0.33564778822749813,157.16615495223036,4,10,15,0.7333333333333333,-31.606269915753906,-2.1070846610502603,0.5119722560556507,24,0.5,-125.5598850364764,-5.23166187651985,0.26918175066249844,-5.23166187651985,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,120,37,15,22,0.40540540540540543,-30.167880077649222,27.75,-57.91788007764924,-1.5653481102067361,-156.5348110206736,0.4853328002184759,92.17186840146964,13,6,19,0.47368421052631576,-37.51711882315682,-1.9745852012187801,0.34590984828017024,18,0.3333333333333333,-20.40076125449241,-1.1333756252495784,0.6302663062644369,-1.9745852012187801,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,240,37,16,21,0.43243243243243246,15.891779287347447,27.75,-11.85822071265255,-0.32049245169331214,-32.049245169331215,0.8799179988638327,61.02099495329352,11,6,19,0.3157894736842105,-21.668113563775034,-1.1404270296723702,0.46793472942926484,18,0.5555555555555556,9.809892851122488,0.5449940472845827,1.1690588854724033,-1.1404270296723702,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,360,37,18,19,0.4864864864864865,1.6086632142614778,27.75,-26.141336785738524,-0.7065226158307709,-70.65226158307709,0.801030452873328,75.83368460904128,10,6,19,0.47368421052631576,7.782954029754136,0.409629159460744,1.1881720645249643,18,0.5,-33.92429081549266,-1.8846828230829256,0.623158777548628,-1.8846828230829256,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,480,37,21,16,0.5675675675675675,11.711737161747704,27.75,-16.038262838252297,-0.433466563196008,-43.346656319600804,0.8791374896816697,69.95729967017819,5,8,19,0.631578947368421,19.353553151447397,1.0186080606024945,1.5198598849575566,18,0.5,-35.391815989699694,-1.9662119994277607,0.6292886391072865,-1.9662119994277607,0,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,120,51,19,32,0.37254901960784315,-137.86711582847767,38.25,-176.11711582847767,-3.4532767809505422,-345.32767809505424,0.2469018994159829,214.20143559142676,10,6,24,0.2916666666666667,-108.2006633397576,-4.5083609724899,0.15108659673538363,27,0.4444444444444444,-67.91645248872007,-2.5154241662488914,0.3616813068619418,-4.5083609724899,4,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,240,51,22,29,0.43137254901960786,-112.5893624723292,38.25,-150.83936247232919,-2.957634558280964,-295.7634558280964,0.4361874317551514,196.09039528552466,11,6,24,0.3333333333333333,-109.75870617718496,-4.573279424049374,0.190907764947805,27,0.5185185185185185,-41.08065629514426,-1.5215057887090466,0.6884949564265896,-4.573279424049374,4,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,360,51,23,28,0.45098039215686275,-225.98026287914772,38.25,-264.2302628791477,-5.180985546649954,-518.0985546649954,0.31024106449540506,294.3449347315672,11,7,24,0.4583333333333333,-154.7909596961638,-6.449623320673492,0.15326878031669958,27,0.4444444444444444,-109.43930318298395,-4.053307525295701,0.4535308750452323,-6.449623320673492,4,0,False,False
DRIVE_DOWN__EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,480,51,22,29,0.43137254901960786,-236.08321498946336,38.25,-274.3332149894634,-5.379082646852223,-537.9082646852223,0.3191203242018388,303.2547480285468,8,8,24,0.5,-177.08458911957734,-7.378524546649056,0.16168949405856056,27,0.37037037037037035,-97.24862586988604,-3.6018009581439276,0.4926250156330935,-7.378524546649056,4,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,120,26,10,16,0.38461538461538464,-23.461952294727656,19.5,-42.96195229472765,-1.6523827805664482,-165.23827805664482,0.36212390481143497,55.86396541443695,5,2,15,0.4,-22.03538695419328,-1.4690257969462188,0.5131683710846512,11,0.36363636363636365,-20.926565340534378,-1.9024150309576706,0.05261276017120039,-1.9024150309576706,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,240,26,12,14,0.46153846153846156,-4.131607501360195,19.5,-23.631607501360197,-0.908907980821546,-90.8907980821546,0.7722341211250486,82.40789420436697,5,6,15,0.4666666666666667,-19.72583117718958,-1.3150554118126387,0.7525574247533438,11,0.45454545454545453,-3.9057763241706187,-0.3550705749246017,0.8374970917912758,-1.3150554118126387,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,360,26,13,13,0.5,-7.167083006711911,19.5,-26.667083006711913,-1.025657038719689,-102.5657038719689,0.7017871966829468,62.59638863232691,4,4,15,0.4666666666666667,-36.75544487280918,-2.450362991520612,0.4778168260630566,11,0.5454545454545454,10.08836186609727,0.9171238060088427,1.5299909966768102,-2.450362991520612,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,480,26,14,12,0.5384615384615384,78.94967108314474,19.5,59.44967108314474,2.2865258108901823,228.6525810890182,2.1045001467915614,32.592074267586405,4,6,15,0.5333333333333333,44.01288627164863,2.934192418109909,2.196719101583305,11,0.5454545454545454,15.436784811496116,1.4033440737723741,1.9055428101215097,1.4033440737723741,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,120,43,15,28,0.3488372093023256,-5.459679910076111,32.25,-37.709679910076126,-0.8769693002343285,-87.69693002343286,0.5667004606036553,38.6494435461751,11,3,23,0.43478260869565216,-22.709179239851142,-0.9873556191239627,0.597929171542223,20,0.25,-15.00050067022497,-0.7500250335112485,0.508962440253729,-0.9873556191239627,2,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,240,43,11,32,0.2558139534883721,-30.959363545981624,32.25,-63.20936354598162,-1.4699851987437584,-146.99851987437583,0.5357984202426272,67.71085598240015,10,2,23,0.2608695652173913,-53.59565001563554,-2.330245652853719,0.4149745699658217,20,0.25,-9.613713530346072,-0.4806856765173036,0.7842301470016743,-2.330245652853719,2,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,360,43,15,28,0.3488372093023256,-22.118047801610256,32.25,-54.368047801610246,-1.2643732046886103,-126.43732046886103,0.6858590523781938,108.64868878619022,5,2,23,0.2608695652173913,-99.53866939052985,-4.327768234370863,0.23148507544795596,20,0.45,45.1706215889196,2.25853107944598,2.0372567143957516,-4.327768234370863,2,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,480,43,17,26,0.3953488372093023,-19.73890348575703,32.25,-51.988903485757035,-1.2090442671106287,-120.90442671106287,0.7276214647546652,105.3672207486448,8,2,23,0.391304347826087,-101.50393161633002,-4.4132144181013055,0.2929185139913471,20,0.4,49.515028130572986,2.4757514065286492,2.0464604594774896,-4.4132144181013055,2,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,120,42,21,21,0.5,13.591426503476475,31.5,-17.90857349652352,-0.4263946070600838,-42.63946070600838,0.8322373348552973,50.4410411083572,6,5,19,0.5789473684210527,3.7415032675941715,0.19692122461021955,1.064612858085494,23,0.43478260869565216,-21.650076764117696,-0.9413076853964215,0.5567412450740086,-0.9413076853964215,2,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,240,42,19,23,0.4523809523809524,-193.69033240624643,31.5,-225.19033240624643,-5.361674581101106,-536.1674581101106,0.25295997772728057,237.4447973583567,8,5,19,0.5263157894736842,-170.0833539335274,-8.951755470185653,0.20764092126685574,23,0.391304347826087,-55.10697847271902,-2.395955585770392,0.3650470615746727,-8.951755470185653,2,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,360,42,19,23,0.4523809523809524,-28.262577127337988,31.5,-59.762577127338,-1.4229185030318572,-142.29185030318573,0.6959584364565906,133.92976448865497,6,7,19,0.47368421052631576,-57.447530122483826,-3.023554216972833,0.526858158799395,23,0.43478260869565216,-2.315047004854171,-0.10065421760235527,0.9691916157516055,-3.023554216972833,2,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,480,42,19,23,0.4523809523809524,94.1286190909029,31.5,62.62861909090291,1.4911575974024502,149.115759740245,1.472817321141062,83.98798921254458,6,4,19,0.5263157894736842,57.07883921957364,3.0041494326091387,2.1225178889320016,23,0.391304347826087,5.549779871329283,0.24129477701431667,1.068004132198741,0.24129477701431667,2,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,240,120,23,10,13,0.43478260869565216,26.19689173216654,17.25,8.946891732166547,0.38899529270289335,38.899529270289335,1.2085264150286819,12.16918712061185,3,4,7,0.2857142857142857,1.8070174020275136,0.25814534314678766,1.0980557014146832,16,0.5,7.1398743301390315,0.44624214563368947,1.2916992188396164,0.25814534314678766,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,240,240,23,12,11,0.5217391304347826,16.12730195571224,17.25,-1.1226980442877643,-0.0488129584472941,-4.88129584472941,0.9894544478083176,71.93587245236553,4,4,7,0.14285714285714285,-70.52719770595526,-10.07531395799361,0.07873651510405326,16,0.6875,69.4044996616675,4.337781228854219,3.32068524825594,-10.07531395799361,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,240,360,23,12,11,0.5217391304347826,39.88487018592113,17.25,22.634870185921134,0.9841247906922233,98.41247906922233,1.1977752511609712,82.42850759065439,4,4,7,0.14285714285714285,-70.1093561519206,-10.015622307417228,0.08390965881344523,16,0.6875,92.74422633784175,5.7965141461151095,3.4460197807857744,-10.015622307417228,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,240,480,23,12,11,0.5217391304347826,49.790605211490586,17.25,32.540605211490586,1.4148089222387212,141.48089222387213,1.3006797234465204,65.94444025983842,4,4,7,0.14285714285714285,-58.137210834014596,-8.305315833430656,0.0715787427487046,16,0.6875,90.67781604550518,5.667363502844074,2.9883721608426344,-8.305315833430656,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,360,120,22,13,9,0.5909090909090909,5.950818073063513,16.5,-10.549181926936486,-0.4795082694062039,-47.95082694062039,0.8025913671978332,47.199358640250836,6,8,12,0.6666666666666666,3.314524422855225,0.27621036857126874,1.1326572007685083,10,0.5,-13.86370634979171,-1.3863706349791711,0.5127449051481381,-1.3863706349791711,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,360,240,22,12,10,0.5454545454545454,35.483012747447425,16.5,18.983012747447418,0.8628642157930645,86.28642157930645,1.384805719546563,35.20427687791031,4,7,12,0.6666666666666666,20.61538168249064,1.7179484735408865,1.8880487696713166,10,0.4,-1.6323689350432173,-0.16323689350432175,0.9374982591301296,-0.16323689350432175,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,360,360,22,12,10,0.5454545454545454,74.49795536132117,16.5,57.99795536132118,2.636270698241872,263.6270698241872,3.0620640773730834,18.860720815604836,6,7,12,0.5833333333333334,38.612270700645475,3.2176892250537894,5.27272196991475,10,0.5,19.3856846606757,1.93856846606757,2.015529422426476,1.93856846606757,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,360,480,22,17,5,0.7727272727272727,73.36937213926107,16.5,56.869372139261074,2.5849714608755034,258.49714608755033,3.5901974131975405,12.107280087842625,2,12,12,1.0,45.56251035350878,3.796875862792398,inf,10,0.5,11.306861785752297,1.1306861785752296,1.5149872953954904,1.1306861785752296,0,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,60,120,110,32,78,0.2909090909090909,-101.14933849420142,82.5,-183.6493384942014,-1.6695394408563764,-166.95394408563763,0.4878801971572631,189.1772113987256,16,5,47,0.2127659574468085,-104.63850265376188,-2.2263511202928057,0.30845624911553005,62,0.3387096774193548,-110.30007709826198,-1.7790335015848706,0.4679069948285072,-2.2263511202928057,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,60,240,110,50,60,0.45454545454545453,2.005677824561978,82.5,-80.49432217543803,-0.7317665652312548,-73.17665652312549,0.7837732779297887,131.31403847874992,10,11,47,0.3829787234042553,-58.06806815185464,-1.2354908117415881,0.5567124111347849,62,0.5,-55.92476252488262,-0.9020122987884293,0.7682106009849801,-1.2354908117415881,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,60,360,110,54,56,0.4909090909090909,5.4097035843399635,82.5,-77.09029641566003,-0.7008208765060003,-70.08208765060003,0.815292354721625,129.36547379646828,4,5,47,0.44680851063829785,-62.94842597673359,-1.3393282122709274,0.6323779579568876,62,0.5161290322580645,-22.92967615966333,-0.36983348644618275,0.906840109281202,-1.3393282122709274,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,60,480,110,57,53,0.5181818181818182,84.31043953893833,82.5,1.8104395389383199,0.016458541263075634,1.6458541263075634,1.0042975596842774,120.33003028889266,5,7,47,0.5957446808510638,24.570643673255898,0.522779652622466,1.1670725781876377,62,0.45161290322580644,-34.80838221877578,-0.561425519657674,0.8730574734995343,-0.561425519657674,4,2,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,120,120,101,40,61,0.39603960396039606,13.163138326683084,75.75,-62.58686167331689,-0.6196718977556127,-61.96718977556127,0.7761564356971137,97.99937784219003,7,5,57,0.3508771929824561,-79.86791268880862,-1.401191450680853,0.5307037993962446,42,0.42857142857142855,-31.106564984548204,-0.7406324996321001,0.7156993361282239,-1.401191450680853,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,120,240,101,44,57,0.43564356435643564,32.73112517610736,75.75,-43.01887482389263,-0.4259294537019072,-42.59294537019072,0.8839179918619454,106.39020476589738,7,6,57,0.38596491228070173,-106.39020476589741,-1.8664948204543406,0.5276349754447642,42,0.47619047619047616,-10.686223045202436,-0.25443388202862943,0.9264852306218312,-1.8664948204543406,4,3,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,120,360,101,42,59,0.4158415841584158,-225.6025656248455,75.75,-301.3525656248455,-2.983688768562827,-298.3688768562827,0.5207871475165566,343.4175619060951,7,6,57,0.3333333333333333,-304.4562891859282,-5.34133840677067,0.3113598726736266,42,0.5,-19.335535562384276,-0.46036989434248277,0.8964556556493687,-5.34133840677067,4,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,120,480,101,44,57,0.43564356435643564,-272.1952991041542,75.75,-347.9452991041542,-3.445002961427269,-344.5002961427269,0.5123417976923743,407.64096562141464,7,6,57,0.40350877192982454,-386.3951324847824,-6.778861973417235,0.2844866244094294,42,0.4523809523809524,8.777895107620404,0.20899750256239058,1.0505996545285956,-6.778861973417235,4,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,180,120,91,38,53,0.4175824175824176,-95.28372358958697,68.25,-163.53372358958697,-1.7970738855998567,-179.70738855998567,0.4407234569282344,169.16704460757998,6,5,43,0.32558139534883723,-135.8479484388778,-3.1592546148576233,0.2062635077087353,47,0.48936170212765956,-51.285295798593566,-1.0911765063530545,0.5770365916434197,-3.1592546148576233,4,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,180,240,91,35,56,0.38461538461538464,-74.77469467342907,68.25,-143.02469467342905,-1.5716999414662534,-157.16999414662533,0.594288000158647,144.60204092807544,5,6,43,0.32558139534883723,-107.40520816173654,-2.4977955386450357,0.378101571550189,47,0.425531914893617,-71.44517909960635,-1.5201101936086456,0.6026900080868121,-2.4977955386450357,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,180,360,91,38,53,0.4175824175824176,-57.22667642392382,68.25,-125.47667642392383,-1.378864576087075,-137.8864576087075,0.6840461573074131,169.1856271457059,7,5,43,0.32558139534883723,-80.18551394777181,-1.864779394134228,0.573588548070036,47,0.48936170212765956,-60.63544648371196,-1.2901158826321693,0.7100014861560813,-1.864779394134228,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,180,480,91,42,49,0.46153846153846156,-15.92312252500154,68.25,-84.17312252500153,-0.9249793684066102,-92.49793684066103,0.7840879555351081,132.99947027900615,11,5,43,0.46511627906976744,-25.87230676114975,-0.601681552584878,0.8517266192397995,47,0.44680851063829785,-74.7908443585031,-1.5912945608192148,0.6527147808232309,-1.5912945608192148,4,1,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,240,120,96,38,58,0.3958333333333333,10.047955579512585,72.0,-61.952044420487425,-0.645333796046744,-64.5333796046744,0.7513673964049231,90.94234189716694,8,6,52,0.38461538461538464,-46.274020182479184,-0.8898850035092151,0.65292640581849,43,0.3953488372093023,-46.96726549583065,-1.0922619882751314,0.5945673104269185,-1.0922619882751314,4,0,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,240,240,96,48,48,0.5,82.99588064925705,72.0,10.995880649257053,0.11454042342976097,11.454042342976097,1.0378143138175373,125.39171524468907,9,9,52,0.5384615384615384,59.779328931678414,1.149602479455354,1.4176489518750257,43,0.4418604651162791,-82.2819567837206,-1.9135338786911769,0.4427351951660198,-1.9135338786911769,4,2,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,240,360,96,49,47,0.5104166666666666,81.92194347354442,72.0,9.921943473544452,0.10335357784942138,10.335357784942138,1.0272835898488049,186.81700026094708,8,7,52,0.5384615384615384,120.08837468193332,2.30939182080641,1.7217726019149566,43,0.46511627906976744,-118.95423692912574,-2.7663776030029243,0.3970282773167579,-2.7663776030029243,4,2,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,240,480,96,46,50,0.4791666666666667,176.45558487672926,72.0,104.45558487672928,1.0880790091325967,108.80790091325967,1.3222938749725108,131.8428261864156,10,8,52,0.5769230769230769,153.3176874891949,2.9484170670999017,1.9187219315457695,43,0.3488372093023256,-60.91028069692387,-1.4165181557424156,0.6125767027790785,-1.4165181557424156,4,2,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,360,120,104,50,54,0.4807692307692308,105.63330267379921,78.0,27.633302673799186,0.26570483340191525,26.570483340191526,1.095814864567953,112.89314110414463,8,6,49,0.3877551020408163,-68.0720401646642,-1.389225309482943,0.5585711654401387,52,0.5384615384615384,10.94422267594277,0.21046582069120712,1.0815548219280797,-1.389225309482943,4,3,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,360,240,104,51,53,0.49038461538461536,131.16328053717106,78.0,53.16328053717105,0.5111853897804909,51.11853897804909,1.1414962658721428,135.99274236033492,12,8,49,0.42857142857142855,-14.517989002771184,-0.29628548985247316,0.9222645881774912,52,0.5192307692307693,-33.5752421939776,-0.6456777344995692,0.8223161340305619,-0.6456777344995692,4,2,False,False
DRIVE_DOWN__EFF_LOW__EXT_LOW,EFF_LOW__EXT_LOW,360,360,104,47,57,0.4519230769230769,54.26119125332432,78.0,-23.738808746675677,-0.22825777641034303,-22.825777641034303,0.9422174958134486,190.58698148524513,12,11,49,0.4489795918367347,3.677258720214253,0.07504609633090312,1.0195552772513048,52,0.4230769230769231,-63.10442936153761,-1.213546718491108,0.7167487718842926,-1.213546718491108,4,2,False,False
