i,date,period,parent_pnl,win,f5_body,f5_upper,f5_lower,f5_upper_minus_lower,f5_upper_delta_prev3median,f5_body_delta_prev3median,f5_upper_share_delta_prev3median,h4_ret,entry_dist_ema7,entry_dist_ema20,ema7_slope15,ema20_slope15,m15_ret,m15_body,m15_upper,m15_lower,m15_close_pos,m15_range_open,h1_ret,h1_body,h1_upper,h1_lower,h1_close_pos,h1_range_open,leaf
109,2026-01-09,validation,-4.25,0,0.9587317564167227,0.0005032712631669367,0.040764972320110414,-0.040261701056943475,-0.0399896864833611,0.4778806925868116,-0.043630120768342405,-0.005241797081042776,-0.0019374695451179758,-0.0027429747161703544,-0.000940704550000282,-0.0004699823696573402,-0.002515919679703993,0.9565217391303977,0.0096153846153969,0.03386287625420535,0.03386287625420535,0.002630279665145134,-0.004299491349427753,0.9794948737184366,0.00025006251560707755,0.020255063765956337,0.020255063765956337,0.004389498571958515,2
110,2026-01-16,validation,-1.8388164638253595,0,0.27683615819180707,0.7203389830509659,0.0028248587572270397,0.7175141242937388,0.7023101368971191,-0.31571191873132554,0.22776530425176267,0.003029807091091241,0.00044861186462741287,0.0003833540776367883,0.0003623638829386433,5.699780586132519e-05,0.0016605570042504958,0.8614130434782609,0.13858695652173914,0.0,0.8614130434782609,0.0019277128629783793,-0.0009832554008516459,0.2964713295526388,0.14965343415249172,0.5538752362948695,0.5538752362948695,0.0033165277814058585,6
111,2026-01-23,validation,-4.25,0,0.041259500542923676,0.8219326818675816,0.13680781758949473,0.6851248642780869,0.7677890354588062,-0.47844852865424164,0.7332540103504432,-0.0043276943513019805,-0.00027668043274076126,-0.0006570229925851878,-0.0004781359104417682,-0.0002622625983341731,-0.0004456253329626625,0.2259343148358477,0.22423556058886313,0.5498301245752892,0.5498301245752892,0.001972366761934341,0.0002481139983234737,0.087608524072603,0.6168113654301756,0.2955801104972214,0.3831886345698244,0.0028320759988823044,6
112,2026-01-30,validation,-4.25,0,0.469696969696884,0.4565217391304452,0.0737812911726708,0.3827404479577744,0.3446467391304816,-0.28717803030315237,0.4007153235721085,0.0015633905245466817,0.0008261605492423385,0.0010512256087902294,0.0010004064258839485,0.0003055998864971432,0.003018625561978183,0.6065254443633007,0.3423423423423235,0.05113221329437582,0.6576576576576765,0.004976914967099249,0.002535101404056217,0.32560672059739687,0.4733976353453545,0.20099564405724865,0.5266023646546455,0.007785777269599959,6
113,2026-02-06,validation,9.25,1,0.11323238973006534,0.5523370638578055,0.3344305464121292,0.21790651744567624,0.07380945649583642,-0.30474073457003786,-0.34875534430100397,0.010494542245560678,-0.0017523733397979413,-0.004425599578638528,-0.003053835545448469,-0.0017488873025516272,-0.0053224469750453585,0.5761754444259878,0.05648778866921402,0.36733676690479816,0.36733676690479816,0.009237545658246131,-0.0021001545861587534,0.14834148994018648,0.6112017400761284,0.2404567699836852,0.2404567699836852,0.01415756702326183,2
114,2026-02-13,validation,9.25,1,0.5562026790914479,0.14502038439134887,0.29877693651720316,-0.1537565521258543,0.14502038439134887,-0.04657301483200882,0.1628476029103067,-0.005055652770010632,-0.0007313888476861985,-0.0011806960494511465,-0.0006885891123710186,-0.00034909099512736574,0.0013511060005446662,0.30634648370498424,0.4130360205831704,0.2806174957118453,0.5869639794168295,0.004410385208944836,-0.002267324150469485,0.28191190253044834,0.39737582005623245,0.32071227741331926,0.32071227741331926,0.008042669110874262,6
115,2026-02-20,validation,-4.25,0,0.3884745762712062,0.0,0.6115254237287938,-0.6115254237287938,-0.30501089324612934,0.3214014055395787,-0.7207084468664628,0.006943701802540447,-0.0006630819812740718,-0.0001221910967335038,-0.00027758339527328424,0.00013639886438610027,-0.000706046053659648,0.23890274314218818,0.3112219451371281,0.44987531172068373,0.44987531172068373,0.002955370224608137,-0.00021825850360202015,0.058776806989685224,0.5830023828435315,0.35822081016678337,0.35822081016678337,0.003713344000471953,6
116,2026-02-27,validation,-4.25,0,0.4535993061577367,0.32350390286211594,0.2228967909801474,0.10060711188196855,0.22432070566257933,-0.2406830742390197,0.2676360111473349,0.0012833531189775371,0.00047372885972829515,0.0003933483743718824,0.0009567498490412607,0.0002160920780591713,0.00205168163826408,0.5424990207598841,0.3509596553074432,0.10654132393267267,0.6490403446925568,0.003781908463890446,0.0003993072758221583,0.08536199810306593,0.2832753714827393,0.6313626304141947,0.7167246285172607,0.004677810790465768,6
117,2026-03-06,validation,-4.25,0,0.7027677496993365,0.0012033694343114242,0.29602888086635204,-0.2948255114320406,-0.2700143427427712,0.3607704856774419,-0.8732902943432426,-0.000263211974315003,0.000895958490890747,0.0035928899613730803,0.0018649289357783871,0.0014410911836941764,-9.713712947123643e-05,0.04159132007238682,0.8101265822784743,0.14828209764913883,0.14828209764913883,0.002335514460762149,0.006535771729811346,0.6255255662552492,0.1916451919164551,0.18282924182829566,0.8083548080835449,0.01044844860448807,6
118,2026-03-13,validation,9.25,1,0.1436865021770863,0.32438316400577755,0.5319303338171362,-0.20754716981135862,0.25024043926063916,-0.43592243637035255,-0.27370371609743166,0.0030686752711013288,0.0008325028530229428,0.0018624415792352078,0.0010134452232355429,0.0006185121616351097,0.0006038402562966727,0.2742857142856958,0.40888888888885194,0.31682539682545224,0.5911111111111481,0.002201500934414841,0.003777558721126839,0.6099162327371757,0.14580031695719856,0.24428345030562573,0.8541996830428015,0.0061935697369029504,6
119,2026-03-20,validation,-4.25,0,0.4660033167497719,0.33830845771141155,0.19568822553881654,0.142620232172595,0.09621767366750544,0.1207488463232681,-0.0753426528347253,0.0016379970040778513,0.0012706932042700902,0.0031189314347046526,0.00193542315137063,0.0011443002601809749,-0.00010590318472059046,0.0635593220338983,0.6830508474576764,0.25338983050842523,0.25338983050842523,0.001666210106270316,0.0049672234214519495,0.4736129905277402,0.11921515561570477,0.407171853856555,0.8807848443842953,0.010487937452722678,5
120,2026-03-27,validation,-4.25,0,0.43659180977548456,0.0006605019814483005,0.5627476882430671,-0.5620871862616188,-0.3118394980185517,0.2601212215402744,-0.3464888554266739,-0.003304291650661817,-0.0014708062098864882,-0.0022627380039443867,-0.0013347078319744243,-0.0006008012648416328,-0.0008867821330902359,0.3331506849315228,0.2,0.4668493150684772,0.4668493150684772,0.0026618049225159528,-0.001745808529396764,0.23559488692232627,0.5968534906588004,0.16755162241887334,0.16755162241887334,0.0074102139999854275,2
121,2026-04-03,validation,-4.25,0,0.5195876288659194,0.11752577319581628,0.36288659793826433,-0.24536082474244805,-0.3772617167801142,0.22768706751872586,-0.40782818902430795,0.006892551626519028,0.0003485682493034048,0.0021979460405257,0.0005894818761076337,0.0007965646035648088,-0.0005145928079315354,0.2766639935846095,0.42020850040092544,0.30312750601446503,0.30312750601446503,0.0018599919753352996,0.0036952103064462616,0.4772683304314044,0.43431998452311127,0.08841168504548437,0.5656800154768887,0.00774241673045049,6
122,2026-04-10,validation,5.006970216005297,1,0.5898617511520204,0.31566820276506696,0.09447004608291261,0.22119815668215437,0.10369215486091021,-0.010138248848049258,0.2397228015879499,-0.00523544175518853,-0.0015229098408037212,-0.003604001717965488,-0.0017734595412562948,-0.0011458588848386464,-0.002406691831766228,0.6066150598170672,0.11505981703025132,0.2783251231526815,0.2783251231526815,0.003967411940765187,-0.004414995660236287,0.7218678815489948,0.0979498861047836,0.18018223234622158,0.18018223234622158,0.006116071615158383,3
123,2026-04-17,validation,9.25,1,0.3117309269893504,0.0,0.6882690730106495,-0.6882690730106495,-0.12108013937276853,-0.07278683950813425,-0.2509025270757336,0.006229318287862551,0.000820122180338112,0.001813666054437446,0.00046529703844777615,0.0004392975088838291,0.0009135903567536463,0.49280575539568344,0.0,0.5071942446043165,1.0,0.0018538548845075083,0.0020321729563443913,0.9075730471079292,0.07751937984496259,0.01490757304710819,0.9224806201550374,0.002239128809322855,5
124,2026-04-24,validation,2.0173101822328627,1,0.004837595024167959,0.16240497581202815,0.8327574291638039,-0.6703524533517757,-0.1394383421604967,-0.644137073250829,-0.8333691294385177,-0.0008958670409744407,-0.0002619302296036352,-0.0008701952664842416,-0.00011993482376082554,-0.00022950884078887235,0.00015591095809219802,0.05928466438023261,0.4096031357178022,0.5311121999019651,0.5903968642821977,0.0026298699625299043,-0.001562861773558688,0.3869426751592357,0.22929936305732485,0.3837579617834395,0.3837579617834395,0.004039000797509712,6
125,2026-05-01,validation,9.25,1,0.18604651162776925,0.0,0.8139534883722308,-0.8139534883722308,-0.16707021791752283,-0.6468832704547078,-1.0,0.00022573187723295973,0.0006811718012738055,0.0008815313661922897,0.0008183732072324368,0.00027114859117993717,0.0017787745036257352,0.9319264805990443,0.06807351940095573,0.0,0.9319264805990443,0.0019087068997999583,0.001899841203423236,0.7793176972281053,0.053304904051171054,0.16737739872072366,0.946695095948829,0.0024378263321630095,5
126,2026-05-08,validation,-0.8918974069191115,0,0.4303370786517181,0.18764044943816954,0.38202247191011235,-0.1943820224719428,-0.03905059260933666,-0.14259525217543711,-0.3519301211608029,0.0011956263460226602,0.0009687989258722052,0.0016750447781941347,0.0015767362270662222,0.0006533979420113578,0.0012787096725521696,0.5841470419298891,0.3159103963239412,0.09994256174616972,0.6840896036760588,0.0021890201965718233,0.001898492906128313,0.31307053941907503,0.11410788381742738,0.5728215767634975,0.8858921161825726,0.006064105902941594,5
127,2026-05-15,validation,-4.25,0,0.14095238095227008,0.7580952380952936,0.10095238095243639,0.6571428571428571,0.48427549560607314,-0.2108640626423432,0.5346098697429951,-0.002960898612364149,0.00010235888829468465,0.0010458075511965426,0.00028446430414996726,0.0004098895642863365,3.466204506064052e-05,0.028112449799228473,0.5983935742971536,0.373493975903618,0.40160642570284644,0.001232978460014747,0.0029909897829578647,0.5327288810261174,0.4168509509066811,0.05042016806720147,0.5831490490933189,0.005614468990674384,6
128,2026-05-22,validation,-1.468654513305439,0,0.7791563275435847,0.0,0.22084367245641529,-0.22084367245641529,0.0,0.32537481493847586,0.0,-0.004798050936520415,-0.0004723117107932051,-0.0007402565558618512,-0.0002519424986960894,-0.00014427978859121726,-0.0009181538779411413,0.8887500000000728,0.0,0.11124999999992724,0.11124999999992724,0.0010330845321418426,-0.00024681466932008345,0.06885364095171673,0.4632299927902044,0.46791636625807886,0.46791636625807886,0.0035846277104385053,6
129,2026-05-29,validation,-4.25,0,0.8878504672897024,0.11214953271029762,0.0,0.11214953271029762,-0.1325762056861727,0.7021964588507996,0.6994818652851323,0.0029876168807858594,0.00015274653953012418,-0.0011333407552747143,-0.0011763277762095736,-0.0007902025051459427,0.0016246687965455475,0.693830034924302,0.09778812572760551,0.20838183934809257,0.9022118742723945,0.0023415947923368366,-0.0035863191078268075,0.5696747792375584,0.09648933878958137,0.3338358819728603,0.3338358819728603,0.00629537981763334,5
130,2026-06-05,validation,-4.25,0,0.609704641350213,0.03094233473981317,0.35935302390997387,-0.3284106891701607,-0.2085576652601941,0.18420464135022024,-0.33760496789215527,0.005990430622009546,0.006051437391752623,0.011189352293385246,0.005722653651122345,0.003169052666428085,0.003579918091474177,0.5627813906953436,0.022011005502758495,0.4152076038018979,0.9779889944972415,0.006361116679872633,0.01871708279026496,0.6607560294201497,0.005017389816980958,0.3342265807628694,0.994982610183019,0.028326768060959347,5
131,2026-06-12,validation,0.31078504435791476,1,0.4383897889052577,0.5611192930780582,0.0004909180166840582,0.5606283750613741,0.25051323247194435,0.0831985320746425,0.5891258741258505,-0.006671906328703181,0.0007524587427751861,0.00010286890861954667,0.00012244267028860278,-0.00021667125436497514,0.0006314784051839606,0.1930164888457908,0.5543161978661517,0.2526673132880574,0.44568380213384823,0.0032716293253494846,0.0017551941038185248,0.42353392104254267,0.43809888846302136,0.13836719049443597,0.5619011115369786,0.004144164178156196,6
132,2026-06-19,validation,3.8975290929889335,1,0.2464285714286234,0.27142857142851945,0.48214285714285715,-0.2107142857143377,-0.069378603459409,-0.07990730643393518,-0.05892807359919433,-0.0024336561739481954,-3.0028520991209895e-05,-0.0011258855701264947,-0.0005554430218889239,-0.0005536207005250038,0.0011964630759977446,0.4237960339943508,0.32634560906514753,0.24985835694050168,0.6736543909348525,0.00282320498547609,-0.0043362761472997,0.6321892393320867,0.07374768089054404,0.2940630797773693,0.2940630797773693,0.006859142607174172,5
133,2026-06-26,validation,-4.25,0,0.4961571306575514,0.4953031596925766,0.00853970964987201,0.4867634500427046,0.381395874924384,-0.23761770377955393,0.5551901509402557,0.007931350495709477,-0.0005784990410538926,0.001853048224338627,-0.00035296928763894897,0.0007656349877540602,-0.0010552407815057618,0.4308833445718364,0.3519892110586556,0.217127444369508,0.217127444369508,0.0024490173379857886,0.0031857960924659423,0.3990444536767718,0.5047777316161182,0.09617781470711004,0.4952222683838819,0.007983561889188716,6
134,2026-07-03,validation,2.0855663114312257,1,0.9559471365638781,0.002202643171774044,0.04185022026434789,-0.03964757709257385,-0.1467335270409919,0.44858216111378413,-0.7009025270764939,0.005310426250865197,-0.0003620674846850358,0.00024961028104519833,0.00021684092938967225,0.00029599647521094674,-0.0010792827866532573,0.5652542372881726,0.4186440677965608,0.01610169491526657,0.01610169491526657,0.0019093758444538294,0.0008592653119456894,0.24582560296846176,0.5384972170686425,0.2156771799628957,0.4615027829313575,0.0034954264387829976,6
135,2026-07-10,validation,3.1401684123953117,1,0.060498220640468954,0.8505338078292773,0.08896797153025372,0.7615658362990236,0.8468437709289618,-0.4974532618391494,0.7295384155140185,0.0006070344022666152,0.000353901478051144,0.000492544111111215,0.0003123246037015637,0.00011854244516862344,0.00045520672016508,0.3637499999999818,0.29875000000001817,0.3375,0.7012499999999818,0.001251427409388834,0.0019316088280632027,0.5748251748251545,0.11142191142191821,0.3137529137529273,0.8885780885780818,0.0033603413918863027,5
136,2026-07-17,validation,1.9238734377189655,1,0.6881188118811753,0.23927392739273065,0.07260726072609401,0.16666666666663665,-0.38629684886298266,0.46461206814325196,0.08897794541353765,-0.011726840630803537,-0.0010605840128298238,-0.0016007832059755644,-0.00035764049454833913,-0.0002466950371231569,-0.0016947670490226052,0.7507042253521025,0.1873239436619616,0.06197183098593599,0.06197183098593599,0.002257569615020787,-0.0019486454053452285,0.6598493003229355,0.17007534983853223,0.17007534983853223,0.17007534983853223,0.0029531673435003397,2
137,2026-07-24,validation,-4.25,0,0.12096774193546968,0.5564516129032778,0.32258064516125246,0.23387096774202537,0.5564516129032778,-0.7805928823141812,0.6330275229358289,0.0006801629334127757,-9.574337664441934e-05,-5.114568749142734e-05,-0.00036089922748372416,-9.086981170691733e-05,0.001862328476792685,0.879971077368001,0.06073752711497671,0.059291395517022366,0.9392624728850233,0.002116351917341429,0.00043397471944461863,0.06425339366516167,0.7013574660633484,0.2343891402714899,0.2986425339366516,0.006754113591354735,6
