arm_ext,arm,partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_px_0,exit_reason,pnl_0,pnl_5,H,L,armed,arm_bar,scheduled_updates,activations,ratchet_updates,buffer_f20_exit,gap_exit,touch_exit,early_floor_violation
0.1,E10,reference_validation,540,09:00,2026-01-13 09:00:00+00:00,2026-01-13 09:35:00+00:00,3136.96,2026-01-13 13:40:00+00:00,3136.71,LIVE_FLOOR_GAP_OPEN,-0.43984749566460224,-0.9395577930202289,3145.71,3110.71,True,2026-01-13 13:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,540,09:00,2026-03-16 09:00:00+00:00,2026-03-16 12:10:00+00:00,2274.25,2026-03-16 12:35:00+00:00,2292.61,LIVE_FLOOR_GAP_OPEN,3.63649554798291,3.132710944736617,2288.0,2233.0,True,2026-03-16 12:20:00+00:00,2,2,1,0,1,0,0
0.1,E10,reference_validation,540,09:00,2026-03-30 09:00:00+00:00,2026-03-30 11:40:00+00:00,2064.9925,2026-03-30 13:30:00+00:00,2072.48,LIVE_FLOOR_GAP_OPEN,1.4129605797599925,0.9113984002700585,2075.0,2034.97,True,2026-03-30 13:20:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,540,09:00,2026-04-08 09:00:00+00:00,2026-04-08 09:25:00+00:00,2253.2599999999998,2026-04-08 13:20:00+00:00,2259.72,LIVE_FLOOR_TOUCH,1.0334786043332937,0.532295717172571,2259.72,2233.88,True,2026-04-08 13:05:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,540,09:00,2026-05-01 09:00:00+00:00,2026-05-01 11:35:00+00:00,2283.2725,2026-05-01 12:45:00+00:00,2302.673,LIVE_FLOOR_TOUCH,3.848397858775066,3.3444014591160314,2287.49,2270.62,True,2026-05-01 12:10:00+00:00,5,5,4,0,0,1,0
0.1,E10,reference_validation,540,09:00,2026-05-06 09:00:00+00:00,2026-05-06 09:20:00+00:00,2385.1175,2026-05-06 09:55:00+00:00,2409.037,LIVE_FLOOR_TOUCH,4.614323193721082,4.109561251498484,2395.99,2352.5,True,2026-05-06 09:30:00+00:00,3,3,2,0,0,1,0
0.1,E10,reference_validation,540,09:00,2026-05-20 09:00:00+00:00,2026-05-20 13:10:00+00:00,2130.0025,2026-05-20 15:00:00+00:00,2134.04,TIME_EXIT_EXEC_END,0.5477688406468454,0.047071420516254014,2138.0,2106.01,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,540,09:00,2026-05-27 09:00:00+00:00,2026-05-27 12:30:00+00:00,2085.8475,2026-05-27 13:40:00+00:00,2059.71,CLOSE_INVALIDATION_F20,-6.665438868373608,-7.158926685596523,2096.13,2055.0,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,540,09:00,2026-05-28 09:00:00+00:00,2026-05-28 10:50:00+00:00,1988.0625,2026-05-28 14:25:00+00:00,1988.69,LIVE_FLOOR_GAP_OPEN,-0.24218302996008545,-0.7420908929984701,1995.59,1965.48,True,2026-05-28 14:15:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,540,09:00,2026-06-11 09:00:00+00:00,2026-06-11 11:25:00+00:00,1659.295,2026-06-11 11:40:00+00:00,1661.44,LIVE_FLOOR_GAP_OPEN,0.246358845172168,-0.2540373155925254,1663.94,1645.36,True,2026-06-11 11:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-02-03 10:00:00+00:00,2025-02-03 12:45:00+00:00,2583.7599999999998,2025-02-03 16:00:00+00:00,2685.29,LIVE_FLOOR_TOUCH,19.24772269870274,18.7283346700184,2629.91,2445.31,True,2025-02-03 15:20:00+00:00,4,4,3,0,0,1,0
0.1,E10,reference_validation,600,10:00,2025-02-10 10:00:00+00:00,2025-02-10 10:35:00+00:00,2649.94,2025-02-10 14:05:00+00:00,2669.55,LIVE_FLOOR_GAP_OPEN,3.3000837754816996,2.7966354158861066,2659.92,2620.0,True,2025-02-10 13:45:00+00:00,2,2,1,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-02-12 10:00:00+00:00,2025-02-12 11:55:00+00:00,2623.34,2025-02-12 12:30:00+00:00,2629.55,LIVE_FLOOR_GAP_OPEN,0.7836056325142952,0.2826724934513306,2636.52,2583.8,True,2025-02-12 12:20:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-02-14 10:00:00+00:00,2025-02-14 10:25:00+00:00,2708.795,2025-02-14 11:30:00+00:00,2691.82,CLOSE_INVALIDATION_F20,-3.5333120446545014,-4.029930423420469,2715.72,2688.02,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-02-18 10:00:00+00:00,2025-02-18 11:00:00+00:00,2690.9375,2025-02-18 12:45:00+00:00,2704.1,LIVE_FLOOR_GAP_OPEN,2.0457089768900043,1.5435143652190013,2704.48,2650.31,True,2025-02-18 12:35:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-03-13 10:00:00+00:00,2025-03-13 10:25:00+00:00,1884.3625,2025-03-13 10:45:00+00:00,1895.09,LIVE_FLOOR_TOUCH,2.4464533761417555,1.9438582203435533,1895.09,1852.18,True,2025-03-13 10:30:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,600,10:00,2025-03-14 10:00:00+00:00,2025-03-14 11:05:00+00:00,1900.405,2025-03-14 12:30:00+00:00,1903.72,LIVE_FLOOR_GAP_OPEN,0.4721825084653245,-0.028439363107301774,1904.94,1886.8,True,2025-03-14 12:20:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-04-02 10:00:00+00:00,2025-04-02 14:00:00+00:00,1878.095,2025-04-02 15:15:00+00:00,1881.0,LIVE_FLOOR_GAP_OPEN,0.37339005747845133,-0.12713307101468418,1887.23,1850.69,True,2025-04-02 15:05:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-04-24 10:00:00+00:00,2025-04-24 15:00:00+00:00,1762.0875,2025-04-24 16:00:00+00:00,1763.83,TIME_EXIT_EXEC_END,0.09444196159376117,-0.4058023582078515,1775.71,1721.22,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-04-29 10:00:00+00:00,2025-04-29 10:40:00+00:00,1824.4724999999999,2025-04-29 16:00:00+00:00,1814.2,TIME_EXIT_EXEC_END,-3.2151972693476467,-3.712133603911027,1836.84,1787.37,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-05-02 10:00:00+00:00,2025-05-02 12:45:00+00:00,1835.385,2025-05-02 14:45:00+00:00,1841.64,LIVE_FLOOR_GAP_OPEN,1.3040021575854825,0.8025488820657237,1843.18,1812.0,True,2025-05-02 14:35:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-05-07 10:00:00+00:00,2025-05-07 10:20:00+00:00,1839.8125,2025-05-07 12:35:00+00:00,1826.98,CLOSE_INVALIDATION_F20,-3.8874477698134675,-4.383712189833622,1844.87,1824.64,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-05-29 10:00:00+00:00,2025-05-29 10:20:00+00:00,2731.375,2025-05-29 11:50:00+00:00,2712.56,CLOSE_INVALIDATION_F20,-3.8442359617408712,-4.340543571973987,2738.5,2710.0,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-06-03 10:00:00+00:00,2025-06-03 10:40:00+00:00,2612.3075,2025-06-03 13:30:00+00:00,2619.44,LIVE_FLOOR_TOUCH,0.9651723619826361,0.46405774692832613,2619.44,2590.91,True,2025-06-03 13:15:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,600,10:00,2025-07-16 10:00:00+00:00,2025-07-16 13:00:00+00:00,3162.36,2025-07-16 13:20:00+00:00,3174.0,LIVE_FLOOR_TOUCH,1.4403976776837362,0.9388080748075737,3174.0,3127.44,True,2025-07-16 13:05:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,600,10:00,2025-07-17 10:00:00+00:00,2025-07-17 11:20:00+00:00,3444.25,2025-07-17 16:00:00+00:00,3420.06,TIME_EXIT_EXEC_END,-3.9116498512012816,-4.407890081234978,3479.97,3337.09,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-07-22 10:00:00+00:00,2025-07-22 12:15:00+00:00,3693.1425,2025-07-22 14:05:00+00:00,3635.16,CLOSE_INVALIDATION_F20,-8.25002203408075,-8.741926060033645,3718.68,3616.53,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-08-13 10:00:00+00:00,2025-08-13 11:15:00+00:00,4687.35,2025-08-13 13:40:00+00:00,4691.39,LIVE_FLOOR_GAP_OPEN,0.03094712364133423,-0.4692337330540083,4714.5,4605.9,True,2025-08-13 13:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-08-27 10:00:00+00:00,2025-08-27 13:50:00+00:00,4621.1975,2025-08-27 14:40:00+00:00,4639.43,LIVE_FLOOR_GAP_OPEN,1.5727029628142657,1.0709811207725966,4643.93,4553.0,True,2025-08-27 14:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-09-08 10:00:00+00:00,2025-09-08 11:00:00+00:00,4322.0525,2025-09-08 13:20:00+00:00,4347.44,LIVE_FLOOR_GAP_OPEN,2.5369726536176977,2.034287023779014,4334.48,4284.77,True,2025-09-08 13:05:00+00:00,2,2,1,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-10-03 10:00:00+00:00,2025-10-03 13:40:00+00:00,4481.29,2025-10-03 16:00:00+00:00,4533.2,RUNNER_TIME_EXIT,5.3918590405887645,4.886319951092966,4499.72,4426.0,True,2025-10-03 15:45:00+00:00,3,1,2,0,0,0,0
0.1,E10,reference_validation,600,10:00,2025-10-06 10:00:00+00:00,2025-10-06 10:15:00+00:00,4559.3425,2025-10-06 11:35:00+00:00,4574.68,LIVE_FLOOR_GAP_OPEN,1.28198594424529,0.780554673936296,4576.58,4507.63,True,2025-10-06 11:25:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-10-21 10:00:00+00:00,2025-10-21 11:00:00+00:00,3880.8025,2025-10-21 12:50:00+00:00,3895.0,LIVE_FLOOR_TOUCH,1.4291964097632008,0.927618002557096,3895.0,3838.21,True,2025-10-21 12:20:00+00:00,2,1,1,0,0,1,0
0.1,E10,reference_validation,600,10:00,2025-12-03 10:00:00+00:00,2025-12-03 12:30:00+00:00,3073.7425000000003,2025-12-03 13:10:00+00:00,3083.06,LIVE_FLOOR_GAP_OPEN,1.1156604692813104,0.614395441325977,3084.34,3041.95,True,2025-12-03 13:00:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-12-19 10:00:00+00:00,2025-12-19 14:25:00+00:00,2965.0950000000003,2025-12-19 14:50:00+00:00,2972.72,LIVE_FLOOR_GAP_OPEN,0.8857935411849652,0.384758265281793,2984.0,2908.38,True,2025-12-19 14:40:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2025-12-22 10:00:00+00:00,2025-12-22 12:10:00+00:00,3046.5,2025-12-22 12:45:00+00:00,3055.0,LIVE_FLOOR_TOUCH,0.9950434925323884,0.4938990212755682,3055.0,3021.0,True,2025-12-22 12:30:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,600,10:00,2025-12-30 10:00:00+00:00,2025-12-30 15:45:00+00:00,2986.2200000000003,2025-12-30 16:00:00+00:00,2988.49,TIME_EXIT_EXEC_END,-0.01992083637518649,-0.5200508505316833,3003.0,2935.88,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2026-01-15 10:00:00+00:00,2026-01-15 11:30:00+00:00,3355.3475,2026-01-15 14:00:00+00:00,3373.62,LIVE_FLOOR_TOUCH,2.3228923382749405,1.8204206817649786,3373.62,3300.53,True,2026-01-15 13:45:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,600,10:00,2026-02-13 10:00:00+00:00,2026-02-13 10:30:00+00:00,1955.9225,2026-02-13 13:40:00+00:00,1969.31,LIVE_FLOOR_GAP_OPEN,3.0222981738796233,2.5191274610621543,1966.8,1923.29,True,2026-02-13 13:25:00+00:00,2,2,1,0,1,0,0
0.1,E10,reference_validation,600,10:00,2026-02-20 10:00:00+00:00,2026-02-20 10:40:00+00:00,1962.115,2026-02-20 11:50:00+00:00,1941.59,CLOSE_INVALIDATION_F20,-5.630325439640416,-6.124847852994042,1971.17,1934.95,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2026-03-04 10:00:00+00:00,2026-03-04 11:35:00+00:00,2055.6724999999997,2026-03-04 14:40:00+00:00,2083.43,LIVE_FLOOR_GAP_OPEN,6.351440222117155,5.844942030990685,2089.62,1953.83,True,2026-03-04 14:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2026-03-16 10:00:00+00:00,2026-03-16 12:10:00+00:00,2274.25,2026-03-16 12:35:00+00:00,2292.61,LIVE_FLOOR_GAP_OPEN,3.63649554798291,3.132710944736617,2288.0,2233.0,True,2026-03-16 12:20:00+00:00,2,2,1,0,1,0,0
0.1,E10,reference_validation,600,10:00,2026-03-30 10:00:00+00:00,2026-03-30 11:35:00+00:00,2066.27,2026-03-30 13:30:00+00:00,2072.48,LIVE_FLOOR_GAP_OPEN,1.1027077777831633,0.6014556960463716,2075.0,2040.08,True,2026-03-30 13:20:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2026-04-30 10:00:00+00:00,2026-04-30 11:40:00+00:00,2260.025,2026-04-30 15:40:00+00:00,2264.96,LIVE_FLOOR_GAP_OPEN,0.6918020818353469,0.19096070044428737,2270.0,2230.1,True,2026-04-30 15:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,600,10:00,2026-05-01 10:00:00+00:00,2026-05-01 11:35:00+00:00,2283.2725,2026-05-01 12:45:00+00:00,2302.673,LIVE_FLOOR_TOUCH,3.848397858775066,3.3444014591160314,2287.49,2270.62,True,2026-05-01 12:10:00+00:00,5,5,4,0,0,1,0
0.1,E10,reference_validation,600,10:00,2026-05-06 10:00:00+00:00,2026-05-06 12:10:00+00:00,2401.55,2026-05-06 14:05:00+00:00,2359.45,CLOSE_INVALIDATION_F20,-9.16517249276515,-9.656161825605903,2417.9,2352.5,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2026-05-20 10:00:00+00:00,2026-05-20 13:05:00+00:00,2131.5950000000003,2026-05-20 15:30:00+00:00,2138.0,LIVE_FLOOR_TOUCH,1.1023960930663494,0.6011443228584715,2138.0,2112.38,True,2026-05-20 15:15:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,600,10:00,2026-05-22 10:00:00+00:00,2026-05-22 12:25:00+00:00,2130.9,2026-05-22 14:20:00+00:00,2118.76,CLOSE_INVALIDATION_F20,-3.2485616406213054,-3.7454646274871934,2135.28,2117.76,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2026-05-28 10:00:00+00:00,2026-05-28 10:20:00+00:00,1989.5475,2026-05-28 13:45:00+00:00,1975.3,CLOSE_INVALIDATION_F20,-3.9805880482873697,-4.476759374575856,1995.59,1971.42,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,600,10:00,2026-06-10 10:00:00+00:00,2026-06-10 13:00:00+00:00,1633.4925,2026-06-10 13:55:00+00:00,1658.186,LIVE_FLOOR_TOUCH,7.1584981259478875,6.651193280244949,1642.99,1605.0,True,2026-06-10 13:30:00+00:00,3,3,2,0,0,1,0
0.1,E10,reference_validation,600,10:00,2026-06-11 10:00:00+00:00,2026-06-11 11:25:00+00:00,1659.295,2026-06-11 11:40:00+00:00,1661.44,LIVE_FLOOR_GAP_OPEN,0.246358845172168,-0.2540373155925254,1663.94,1645.36,True,2026-06-11 11:30:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,960,16:00,2025-01-10 16:00:00+00:00,2025-01-10 18:30:00+00:00,3287.48,2025-01-10 22:00:00+00:00,3264.15,TIME_EXIT_EXEC_END,-3.948310560064216,-4.444514147710343,3318.83,3193.43,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-01-16 16:00:00+00:00,2025-01-16 17:45:00+00:00,3338.81,2025-01-16 22:00:00+00:00,3319.09,TIME_EXIT_EXEC_END,-3.353147977872328,-3.8499464306679827,3364.06,3263.06,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-01-20 16:00:00+00:00,2025-01-20 17:00:00+00:00,3355.5,2025-01-20 17:40:00+00:00,3245.0,CLOSE_INVALIDATION_F20,-16.86550439576816,-17.348797244947743,3389.0,3255.0,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-01-23 16:00:00+00:00,2025-01-23 16:50:00+00:00,3261.6325,2025-01-23 19:50:00+00:00,3205.01,CLOSE_INVALIDATION_F20,-9.080085815921946,-9.571160192917471,3286.0,3188.53,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-01-30 16:00:00+00:00,2025-01-30 17:35:00+00:00,3261.9575,2025-01-30 22:00:00+00:00,3243.25,TIME_EXIT_EXEC_END,-3.267526630865036,-3.7644106622184865,3279.99,3207.86,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-02-03 16:00:00+00:00,2025-02-03 17:35:00+00:00,2676.02,2025-02-03 20:10:00+00:00,2725.8,LIVE_FLOOR_TOUCH,8.901126299504524,8.392079696506638,2725.8,2526.68,True,2025-02-03 19:10:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,960,16:00,2025-03-19 16:00:00+00:00,2025-03-19 18:15:00+00:00,2035.535,2025-03-19 22:00:00+00:00,2039.63,TIME_EXIT_EXEC_END,0.6058780615416207,0.10512256123025343,2056.48,1972.7,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-03-25 16:00:00+00:00,2025-03-25 18:00:00+00:00,2072.045,2025-03-25 20:15:00+00:00,2075.99,LIVE_FLOOR_GAP_OPEN,0.5519580897132673,0.05125648242727576,2079.16,2050.7,True,2025-03-25 20:05:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,960,16:00,2025-05-27 16:00:00+00:00,2025-05-27 16:55:00+00:00,2669.33,2025-05-27 17:25:00+00:00,2683.76,LIVE_FLOOR_TOUCH,2.3029254532037196,1.8004737536003295,2683.76,2626.04,True,2025-05-27 17:05:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,960,16:00,2025-06-25 16:00:00+00:00,2025-06-25 21:20:00+00:00,2431.46,2025-06-25 22:00:00+00:00,2429.23,TIME_EXIT_EXEC_END,-0.8585722158703121,-1.3578639977634306,2445.87,2388.23,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-07-11 16:00:00+00:00,2025-07-11 20:30:00+00:00,2990.4375,2025-07-11 22:00:00+00:00,2964.77,TIME_EXIT_EXEC_END,-4.6915961293288895,-5.187056802862733,3008.9,2935.05,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2025-08-06 16:00:00+00:00,2025-08-06 16:10:00+00:00,3643.7625,2025-08-06 18:25:00+00:00,3677.695,LIVE_FLOOR_TOUCH,4.256244747016313,3.7518407042907547,3668.0,3571.05,True,2025-08-06 17:45:00+00:00,2,2,1,0,0,1,0
0.1,E10,reference_validation,960,16:00,2025-08-13 16:00:00+00:00,2025-08-13 16:40:00+00:00,4705.8475,2025-08-13 18:10:00+00:00,4730.52,LIVE_FLOOR_GAP_OPEN,2.2214725402811113,1.719102252884586,4736.76,4613.11,True,2025-08-13 18:00:00+00:00,1,1,0,0,1,0,0
0.1,E10,reference_validation,960,16:00,2025-09-12 16:00:00+00:00,2025-09-12 16:40:00+00:00,4552.915,2025-09-12 17:55:00+00:00,4609.93,LIVE_FLOOR_GAP_OPEN,5.861373208153453,5.355364839129861,4570.0,4501.66,True,2025-09-12 17:15:00+00:00,6,6,5,0,1,0,0
0.1,E10,reference_validation,960,16:00,2026-01-09 16:00:00+00:00,2026-01-09 16:30:00+00:00,3120.6975,2026-01-09 19:35:00+00:00,3071.64,CLOSE_INVALIDATION_F20,-8.260021677846108,-8.751915709152614,3142.0,3056.79,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2026-01-13 16:00:00+00:00,2026-01-13 16:15:00+00:00,3173.045,2026-01-13 19:05:00+00:00,3194.094,LIVE_FLOOR_TOUCH,2.916845490688003,2.41378017785372,3188.08,3127.94,True,2026-01-13 18:20:00+00:00,2,2,1,0,0,1,0
0.1,E10,reference_validation,960,16:00,2026-02-17 16:00:00+00:00,2026-02-17 16:50:00+00:00,1987.575,2026-02-17 19:30:00+00:00,2003.43,LIVE_FLOOR_TOUCH,3.5885287347647403,3.0847920743602546,2003.43,1940.01,True,2026-02-17 19:10:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,960,16:00,2026-02-20 16:00:00+00:00,2026-02-20 19:10:00+00:00,1965.585,2026-02-20 22:00:00+00:00,1973.44,TIME_EXIT_EXEC_END,1.598132871384395,1.0963856121426034,1980.27,1921.53,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2026-03-04 16:00:00+00:00,2026-03-04 16:10:00+00:00,2132.925,2026-03-04 19:30:00+00:00,2178.53,LIVE_FLOOR_TOUCH,10.290718145270006,9.780282644874916,2165.5,2035.2,True,2026-03-04 19:10:00+00:00,2,2,1,0,0,1,0
0.1,E10,reference_validation,960,16:00,2026-03-09 16:00:00+00:00,2026-03-09 17:20:00+00:00,2020.1399999999999,2026-03-09 19:40:00+00:00,2033.52,LIVE_FLOOR_TOUCH,2.9116516677061948,2.4085915460993594,2033.52,1980.0,True,2026-03-09 19:25:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,960,16:00,2026-03-11 16:00:00+00:00,2026-03-11 17:40:00+00:00,2064.1375,2026-03-11 22:00:00+00:00,2072.07,TIME_EXIT_EXEC_END,1.5215047447178613,1.0198340753078798,2081.68,2011.51,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2026-04-02 16:00:00+00:00,2026-04-02 17:00:00+00:00,2057.8875,2026-04-02 22:00:00+00:00,2062.23,TIME_EXIT_EXEC_END,0.6550868305483352,0.15428214606012547,2072.0,2015.55,False,,0,0,0,0,0,0,0
0.1,E10,reference_validation,960,16:00,2026-04-15 16:00:00+00:00,2026-04-15 16:45:00+00:00,2340.5125,2026-04-15 17:40:00+00:00,2348.88,LIVE_FLOOR_TOUCH,1.3875358495201833,0.8859990820545119,2348.88,2315.41,True,2026-04-15 17:25:00+00:00,1,1,0,0,0,1,0
0.1,E10,reference_validation,960,16:00,2026-06-23 16:00:00+00:00,2026-06-23 20:00:00+00:00,1664.915,2026-06-23 22:00:00+00:00,1666.04,TIME_EXIT_EXEC_END,-0.06214491430493985,-0.5622327254849343,1672.0,1643.66,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-03-09 05:00:00+00:00,2020-03-09 06:35:00+00:00,204.595,2020-03-09 11:00:00+00:00,203.59,TIME_EXIT_EXEC_END,-2.856071751509081,-3.3533670321171822,207.4,196.18,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-03-24 05:00:00+00:00,2020-03-24 07:25:00+00:00,135.9425,2020-03-24 08:45:00+00:00,140.1815,LIVE_FLOOR_TOUCH,15.191150670320242,14.675817186391837,137.12,132.41,True,2020-03-24 08:15:00+00:00,3,2,2,0,0,1,0
0.15,E15,external,300,05:00,2020-04-24 05:00:00+00:00,2020-04-24 08:15:00+00:00,188.33749999999998,2020-04-24 11:00:00+00:00,188.21,TIME_EXIT_EXEC_END,-0.7384880865466844,-1.237899892557059,189.45,185.0,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-05-06 05:00:00+00:00,2020-05-06 08:40:00+00:00,207.2875,2020-05-06 11:00:00+00:00,209.08,TIME_EXIT_EXEC_END,3.9237049990955124,3.4196333299310715,209.07,201.94,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-05-12 05:00:00+00:00,2020-05-12 05:45:00+00:00,188.35500000000002,2020-05-12 09:25:00+00:00,189.931,LIVE_FLOOR_TOUCH,3.783589498553242,3.279657874866571,189.34,185.4,True,2020-05-12 09:00:00+00:00,2,2,1,0,0,1,0
0.15,E15,external,300,05:00,2020-05-19 05:00:00+00:00,2020-05-19 10:10:00+00:00,213.57999999999998,2020-05-19 11:00:00+00:00,213.9,TIME_EXIT_EXEC_END,0.349133814027636,-0.1513650703442334,215.0,209.32,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-06-10 05:00:00+00:00,2020-06-10 06:00:00+00:00,244.485,2020-06-10 07:25:00+00:00,243.39,CLOSE_INVALIDATION_F20,-2.6394011902571175,-3.1369130331453827,244.91,243.21,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-06-19 05:00:00+00:00,2020-06-19 09:25:00+00:00,230.04749999999999,2020-06-19 11:00:00+00:00,230.33,TIME_EXIT_EXEC_END,0.21400362968522246,-0.2863601920334743,231.39,226.02,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-07-01 05:00:00+00:00,2020-07-01 06:00:00+00:00,225.5025,2020-07-01 07:40:00+00:00,225.88,LIVE_FLOOR_GAP_OPEN,0.43701954523784925,-0.06356718094417924,226.0,224.01,True,2020-07-01 07:30:00+00:00,1,1,0,0,1,0,0
0.15,E15,external,300,05:00,2020-07-03 05:00:00+00:00,2020-07-03 08:20:00+00:00,227.43,2020-07-03 09:45:00+00:00,225.72,CLOSE_INVALIDATION_F20,-4.159398496240629,-4.655391101441686,228.13,225.33,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-08-28 05:00:00+00:00,2020-08-28 05:20:00+00:00,386.58500000000004,2020-08-28 07:05:00+00:00,390.129,LIVE_FLOOR_TOUCH,4.183726735388094,3.6793951744331204,388.8,379.94,True,2020-08-28 06:25:00+00:00,2,2,1,0,0,1,0
0.15,E15,external,300,05:00,2020-10-15 05:00:00+00:00,2020-10-15 06:00:00+00:00,378.29999999999995,2020-10-15 06:50:00+00:00,379.47599999999994,LIVE_FLOOR_TOUCH,1.1543219666931397,0.6530182965614587,379.28,375.36,True,2020-10-15 06:35:00+00:00,1,1,0,0,0,1,0
0.15,E15,external,300,05:00,2020-12-21 05:00:00+00:00,2020-12-21 08:15:00+00:00,645.04,2020-12-21 09:00:00+00:00,636.1,CLOSE_INVALIDATION_F20,-7.329802802926933,-7.8226265882312855,648.76,633.88,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2020-12-25 05:00:00+00:00,2020-12-25 07:00:00+00:00,613.3425,2020-12-25 08:35:00+00:00,618.0585,LIVE_FLOOR_TOUCH,3.4445077587155875,2.9409150473125982,616.29,604.5,True,2020-12-25 08:00:00+00:00,2,2,1,0,0,1,0
0.15,E15,external,300,05:00,2020-12-31 05:00:00+00:00,2020-12-31 07:35:00+00:00,749.6324999999999,2020-12-31 11:00:00+00:00,752.6,TIME_EXIT_EXEC_END,1.5793031918974303,1.0775747529249817,757.0,727.53,False,,0,0,0,0,0,0,0
0.15,E15,external,300,05:00,2021-02-01 05:00:00+00:00,2021-02-01 07:10:00+00:00,1316.155,2021-02-01 09:15:00+00:00,1334.2,LIVE_FLOOR_GAP_OPEN,6.45519562665493,5.948593731975715,1331.54,1270.0,True,2021-02-01 09:05:00+00:00,1,1,0,0,1,0,0
