partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,minutes_break_to_retest,eligible,outcome,persistent_like,reclaim_close,reclaim_close_ext_r4,reclaim_body_ratio,reclaim_close_pos,time_left_min,final_close_loc_r4,net_from_reclaim_r4,close_span_r4,directionality_efficiency,nb_class,RECLAIM_C05,RECLAIM_C10,RECLAIM_STRONG_BODY,QUICK_RECLAIM,SLOW_RECLAIM,TIME_LEFT_120,HOLD_5M_ABOVE_L,HIGHER_CLOSE_5M,HOLD_10M_ABOVE_L,EXT10_CLOSE_BEFORE_REBREAK,EXT25_CLOSE_BEFORE_REBREAK
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:30:00+00:00,9368.32,9130.0,238.3199999999997,0.0,True,REBREAK_LOW,False,9153.88,0.10020140986908035,0.47333994053516065,0.8499504459860967,150.0,,,,,,True,True,False,True,False,True,True,False,False,False,False
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:10:00+00:00,9533.8,9473.28,60.51999999999862,0.0,True,REBREAK_LOW,False,9479.51,0.10294117647058337,0.7794376098418283,0.7803163444639916,170.0,,,,,,True,True,True,True,False,True,True,False,True,True,False
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 12:45:00+00:00,9178.0,9119.2,58.79999999999927,0.0,True,REBREAK_LOW,False,9121.9,0.045918367346920785,0.4445454545454016,0.6272727272726942,195.0,,,,,,False,False,False,True,False,True,True,False,True,False,False
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 06:35:00+00:00,9380.0,9256.1,123.89999999999964,0.0,True,REBREAK_LOW,False,9266.51,0.0840193704600475,0.6355884025014326,0.915292779988643,85.0,,,,,,True,False,True,True,False,False,True,False,True,True,False
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:35:00+00:00,9466.0,9413.8,52.20000000000073,5.0,True,REBREAK_LOW,False,9413.95,0.0028735632184186417,0.43976945244961724,0.746397694524522,205.0,,,,,,False,False,False,True,False,True,True,True,False,False,False
external,BULL,08-12,2020-07-25 08:00:00+00:00,2020-07-25 12:00:00+00:00,2020-07-25 10:35:00+00:00,9630.37,9569.01,61.36000000000058,0.0,True,NO_BOUNDARY,True,9569.12,0.001792698826606601,0.30594405594409096,0.4090909090909814,85.0,0.13086701434160003,0.12907431551499343,0.3314863102998392,0.38938053097348696,INTERNAL_UP,False,False,False,True,False,False,True,True,True,True,True
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:45:00+00:00,11337.0,11206.0,131.0,0.0,True,REBREAK_LOW,False,11216.38,0.07923664122136793,0.6494932432432015,0.8809121621620991,15.0,,,,,,True,False,True,True,False,False,False,False,False,False,False
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:50:00+00:00,11813.0,11616.16,196.84000000000015,10.0,True,REBREAK_LOW,False,11617.65,0.007569599674861718,0.3117195004802876,0.7608069164264973,190.0,,,,,,False,False,False,True,False,True,False,False,False,False,False
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:15:00+00:00,11855.0,11688.01,166.98999999999978,0.0,True,REBREAK_LOW,False,11690.63,0.0156895622492304,0.4013833992094732,0.7041501976284377,105.0,,,,,,False,False,False,True,False,False,False,False,False,False,False
external,BULL,16-20,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 18:10:00+00:00,11780.0,11488.0,292.0,0.0,True,REBREAK_LOW,False,11528.48,0.13863013698629986,0.7111679454390347,0.9913043478260832,110.0,,,,,,True,True,True,True,False,False,True,False,True,False,False
external,BULL,08-12,2020-08-09 08:00:00+00:00,2020-08-09 12:00:00+00:00,2020-08-09 10:20:00+00:00,11750.0,11641.0,109.0,0.0,True,NO_BOUNDARY,True,11660.0,0.1743119266055046,1.0,1.0,100.0,0.4878899082568834,0.3135779816513788,0.570458715596333,0.5496944355098123,INTERNAL_UP,True,True,True,True,False,False,True,False,True,True,True
external,SIDEWAYS,16-20,2020-08-09 16:00:00+00:00,2020-08-09 20:00:00+00:00,2020-08-09 18:05:00+00:00,11694.17,11542.0,152.17000000000007,0.0,True,NO_BOUNDARY,True,11558.85,0.11073141880791454,0.5955685415145147,0.7528609690771924,115.0,0.6131300519156156,0.502398633107701,0.5865150818163893,0.856582633053209,INTERNAL_UP,True,True,True,True,False,False,True,True,True,True,True
external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 05:15:00+00:00,11944.0,11819.86,124.13999999999942,0.0,True,REBREAK_LOW,False,11827.31,0.06001288867406914,0.540897097625309,0.8137203166226639,165.0,,,,,,True,False,True,True,False,True,True,False,True,True,True
external,SIDEWAYS,00-04,2020-08-21 00:00:00+00:00,2020-08-21 04:00:00+00:00,2020-08-21 01:40:00+00:00,11888.0,11811.36,76.63999999999942,0.0,True,REBREAK_LOW,False,11814.0,0.034446764091850705,0.5318221447254327,0.7811682650392012,140.0,,,,,,False,False,True,True,False,True,True,False,False,False,False
external,SIDEWAYS,12-16,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,2020-08-21 12:35:00+00:00,11842.01,11695.7,146.3099999999995,20.0,True,REBREAK_LOW,False,11696.9,0.00820176337911908,0.6600196601600979,0.956466788372414,205.0,,,,,,False,False,True,False,False,True,True,True,True,True,True
external,BEAR,16-20,2020-08-22 16:00:00+00:00,2020-08-22 20:00:00+00:00,2020-08-22 16:55:00+00:00,11645.66,11565.34,80.31999999999971,0.0,True,NO_BOUNDARY,True,11572.3,0.08665338645417271,0.7513333333332411,0.8199999999999515,185.0,0.3771165338645314,0.2904631474103587,0.6466633466135319,0.44917212167887016,INTERNAL_UP,True,False,True,True,False,True,True,True,True,True,True
external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 05:15:00+00:00,11695.9,11592.29,103.60999999999876,5.0,True,REBREAK_LOW,False,11597.17,0.04709970080107381,0.786469344609006,0.9397463002114417,165.0,,,,,,False,False,True,True,False,True,False,False,False,False,False
external,BULL,16-20,2020-08-24 16:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 18:50:00+00:00,11825.0,11731.29,93.70999999999913,0.0,True,REBREAK_LOW,False,11734.92,0.0387365275850948,0.5667915106118289,0.7503121098626785,70.0,,,,,,False,False,True,True,False,False,True,True,True,False,False
external,SIDEWAYS,08-12,2020-08-25 08:00:00+00:00,2020-08-25 12:00:00+00:00,2020-08-25 08:35:00+00:00,11704.68,11556.0,148.6800000000003,0.0,True,NO_BOUNDARY,True,11566.81,0.0727064837234293,0.47504438745314037,0.9447622805286829,205.0,0.44397363465160133,0.37126715092817203,0.5249529190207097,0.7072389493914317,INTERNAL_UP,True,False,False,True,False,True,True,True,True,True,True
external,SIDEWAYS,04-08,2020-08-27 04:00:00+00:00,2020-08-27 08:00:00+00:00,2020-08-27 06:10:00+00:00,11486.61,11366.22,120.39000000000124,30.0,True,NO_BOUNDARY,True,11375.77,0.07932552537587004,0.9901877133105991,0.9901877133105991,110.0,0.37469889525708217,0.2953733698812121,0.34097516405017586,0.8662606577344347,INTERNAL_UP,True,False,True,False,True,False,True,True,True,True,True
external,SIDEWAYS,20-00,2020-08-28 20:00:00+00:00,2020-08-29 00:00:00+00:00,2020-08-28 22:45:00+00:00,11544.88,11464.42,80.45999999999913,0.0,True,NO_BOUNDARY,True,11468.66,0.05269699229430559,0.29757343550446347,0.7867177522349823,75.0,0.7759134973900195,0.7232165050957139,0.7568978374347539,0.9555008210180764,INTERNAL_UP,True,False,False,True,False,False,True,True,True,True,True
external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-29 23:55:00+00:00,11549.99,11480.0,69.98999999999978,0.0,True,REBREAK_LOW,False,11484.35,0.062151735962285716,0.4847036328872318,0.5968769917144692,5.0,,,,,,True,False,False,True,False,False,False,False,False,False,False
external,BULL,00-04,2020-09-02 00:00:00+00:00,2020-09-02 04:00:00+00:00,2020-09-02 03:05:00+00:00,12059.79,11867.0,192.79000000000087,0.0,True,REBREAK_LOW,False,11877.13,0.05254421909849657,0.35776557959315985,0.9719082983532187,55.0,,,,,,True,False,False,True,False,False,True,False,False,False,False
external,BULL,20-00,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,2020-09-14 23:15:00+00:00,10746.06,10636.0,110.05999999999949,0.0,True,REBREAK_LOW,False,10640.54,0.041250227148836034,0.6529761904762881,0.9250000000000921,45.0,,,,,,False,False,True,True,False,False,False,False,False,False,False
external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,110.0,True,HIGH_BREAK,True,10716.36,0.20969603693729,0.5838414634146453,0.6102642276422785,85.0,,,,,,True,True,False,False,True,False,True,True,True,True,True
external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,0.0,True,REBREAK_LOW,False,10951.8,0.025207697223597773,0.33094812164574405,0.33094812164574405,10.0,,,,,,False,False,False,True,False,False,False,False,False,False,False
external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,0.0,True,REBREAK_LOW,False,10873.56,0.05431818181817893,0.5983061101027844,0.8197217180882478,90.0,,,,,,True,False,True,True,False,False,True,False,False,False,False
external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,5.0,True,REBREAK_LOW,False,10626.14,0.15108425168858647,0.4535633385607092,0.6063774176685769,175.0,,,,,,True,True,False,True,False,True,True,False,True,True,False
external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,0.0,True,NO_BOUNDARY,True,10637.0,0.09883720930232558,0.7573757763975176,0.9017857142856897,155.0,0.014127906976745878,-0.0847093023255797,0.2787209302325611,0.3039215686274417,FLAT_CHOP_LIKE,True,False,True,True,False,True,True,False,True,True,True
external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,20.0,True,HIGH_BREAK,True,10488.19,0.004484914378906328,0.913978494623725,0.913978494623725,105.0,,,,,,False,False,True,False,False,False,True,True,True,True,True
external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,0.0,True,NO_BOUNDARY,True,10540.0,0.05450753186558618,0.8991541964865966,1.0,170.0,0.30317497103128555,0.24866743916569936,0.2478331402085717,1.0,INTERNAL_UP,True,False,True,True,False,True,True,True,True,True,True
external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,5.0,True,HIGH_BREAK,True,13022.72,0.03723108676668028,0.7811425765264238,0.8808315599934419,205.0,,,,,,False,False,True,True,False,True,True,True,True,True,True
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,40.0,True,REBREAK_LOW,False,13325.69,0.0617636022514084,0.7409897292250388,0.9070028011204551,175.0,,,,,,True,False,True,False,True,True,False,False,False,False,False
external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,0.0,True,NO_BOUNDARY,True,13646.42,0.06859205776173018,0.8321167883211995,0.9527468305801146,215.0,0.5941098232946933,0.5255177655329631,0.5447083412502388,0.9647690805078758,INTERNAL_UP,True,False,True,True,False,True,True,False,True,True,True
external,SIDEWAYS,04-08,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,2020-11-03 06:10:00+00:00,13632.74,13303.86,328.8799999999992,0.0,True,NO_BOUNDARY,True,13339.23,0.10754682558987798,0.7487951807228835,0.7837349397590242,110.0,0.40279129165653027,0.2952444660666523,0.19757966431525092,1.0,INTERNAL_UP,True,True,True,True,False,False,True,True,True,True,True
external,BULL,08-12,2020-11-06 08:00:00+00:00,2020-11-06 12:00:00+00:00,2020-11-06 09:45:00+00:00,15795.93,15435.0,360.9300000000003,20.0,True,REBREAK_LOW,False,15445.23,0.028343446097580015,0.39498223801062854,0.805284191829479,135.0,,,,,,False,False,False,False,False,True,True,True,True,False,False
external,BULL,12-16,2020-11-07 12:00:00+00:00,2020-11-07 16:00:00+00:00,2020-11-07 14:25:00+00:00,15598.0,15408.0,190.0,0.0,True,REBREAK_LOW,False,15416.71,0.0458421052631533,0.2054068740660082,0.8247520717293663,95.0,,,,,,False,False,False,True,False,False,True,True,True,True,False
external,BULL,08-12,2020-11-09 08:00:00+00:00,2020-11-09 12:00:00+00:00,2020-11-09 08:45:00+00:00,15495.0,15281.0,214.0,20.0,True,HIGH_BREAK,True,15300.0,0.08878504672897196,0.6245792962774119,0.6517083120856717,195.0,,,,,,True,False,False,False,False,True,True,True,True,True,True
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:45:00+00:00,16449.9,16180.0,269.90000000000146,0.0,True,REBREAK_LOW,False,16206.13,0.09681363467950745,0.7642652566644444,0.9532936770213521,195.0,,,,,,True,False,True,True,False,True,True,True,True,True,True
external,BULL,00-04,2020-11-14 00:00:00+00:00,2020-11-14 04:00:00+00:00,2020-11-14 02:20:00+00:00,16355.0,16180.0,175.0,0.0,True,REBREAK_LOW,False,16189.39,0.05365714285713953,0.4057894736842124,0.9313157894736689,100.0,,,,,,True,False,False,True,False,False,True,True,True,True,False
external,BULL,12-16,2020-11-18 12:00:00+00:00,2020-11-18 16:00:00+00:00,2020-11-18 14:10:00+00:00,18292.67,17855.0,437.66999999999825,0.0,True,REBREAK_LOW,False,17904.19,0.11239061393286925,0.9731357667750921,0.9781953981447856,110.0,,,,,,True,True,True,True,False,False,True,True,True,True,True
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:40:00+00:00,18142.0,17885.0,257.0,0.0,True,REBREAK_LOW,False,17918.85,0.13171206225680368,0.93535207882715,0.9997596731554426,80.0,,,,,,True,True,True,True,False,False,True,True,True,True,True
external,BULL,08-12,2020-11-22 08:00:00+00:00,2020-11-22 12:00:00+00:00,2020-11-22 09:05:00+00:00,18635.84,18310.0,325.84000000000015,0.0,True,REBREAK_LOW,False,18355.12,0.13847287012030127,0.5905847986068105,0.9837649570248894,175.0,,,,,,True,True,True,True,False,True,True,True,True,True,False
external,BULL,04-08,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,2020-11-25 05:05:00+00:00,19240.56,18750.0,490.5600000000013,0.0,True,NO_BOUNDARY,True,18766.92,0.03449119373776543,0.39324706833803846,0.889001213101489,175.0,0.4913772015655549,0.4568860078277895,0.5637842465753478,0.8103915826011436,INTERNAL_UP,False,False,False,True,False,True,True,True,True,True,True
external,SIDEWAYS,12-16,2020-12-08 12:00:00+00:00,2020-12-08 16:00:00+00:00,2020-12-08 12:50:00+00:00,19177.31,18675.0,502.3100000000013,0.0,True,NO_BOUNDARY,True,18714.69,0.07901495092671575,0.5069224504569835,0.8568455343407843,190.0,0.2587844159980913,0.1797694650713756,0.4418785212319057,0.4068300594701895,INTERNAL_UP,True,False,True,True,False,True,True,True,True,True,True
external,SIDEWAYS,12-16,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,2020-12-10 13:15:00+00:00,18487.47,18118.0,369.47000000000116,0.0,True,REBREAK_LOW,False,18141.14,0.0626302541478316,0.7376237623762324,0.774024461269651,165.0,,,,,,True,False,True,True,False,True,True,True,True,True,False
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 11:20:00+00:00,18042.64,17680.0,362.6399999999994,0.0,True,REBREAK_LOW,False,17700.59,0.05677807191705322,0.38234404917866427,0.6935402600020156,40.0,,,,,,True,False,False,True,False,False,True,True,False,True,False
external,BULL,12-16,2020-12-20 12:00:00+00:00,2020-12-20 16:00:00+00:00,2020-12-20 13:20:00+00:00,23826.02,23382.0,444.02000000000044,0.0,True,HIGH_BREAK,True,23400.59,0.041867483446691875,0.2931004964903414,0.758346173600414,160.0,,,,,,False,False,False,True,False,True,True,True,True,True,True
external,BULL,04-08,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,2020-12-29 04:20:00+00:00,27139.79,26464.14,675.6500000000015,5.0,True,REBREAK_LOW,False,26474.0,0.014593354547473633,0.5319035566804375,0.9336619155454964,220.0,,,,,,False,False,True,True,False,True,False,False,False,False,False
external,BULL,12-16,2020-12-31 12:00:00+00:00,2020-12-31 16:00:00+00:00,2020-12-31 15:15:00+00:00,29259.0,28606.6,652.4000000000015,125.0,True,REBREAK_LOW,False,28633.4,0.04107909258124287,0.4231454562506067,0.8443214855106594,45.0,,,,,,False,False,False,False,True,False,False,False,False,False,False
external,BULL,12-16,2021-01-03 12:00:00+00:00,2021-01-03 16:00:00+00:00,2021-01-03 15:20:00+00:00,34743.92,33457.0,1286.9199999999983,0.0,True,REBREAK_LOW,False,33466.76,0.007583999005378773,0.05081021697336305,0.35631236839696423,40.0,,,,,,False,False,False,True,False,False,False,False,False,False,False
external,SIDEWAYS,00-04,2021-01-11 00:00:00+00:00,2021-01-11 04:00:00+00:00,2021-01-11 03:55:00+00:00,39080.0,35268.0,3812.0,15.0,True,NO_BOUNDARY,True,35465.78,0.05188352570828931,0.35926502907057983,0.8470526052243582,5.0,0.05391395592864554,0.002030430220356234,0.0,,MIXED_INTERNAL,True,False,False,False,False,False,True,True,False,False,False
external,SIDEWAYS,04-08,2021-01-11 04:00:00+00:00,2021-01-11 08:00:00+00:00,2021-01-11 07:05:00+00:00,38322.18,33600.0,4722.18,10.0,True,REBREAK_LOW,False,33733.0,0.028164957710210114,0.6904538234239171,0.9675986814012655,55.0,,,,,,False,False,True,True,False,False,False,False,False,False,False
external,SIDEWAYS,12-16,2021-01-13 12:00:00+00:00,2021-01-13 16:00:00+00:00,2021-01-13 12:25:00+00:00,35325.39,34212.39,1113.0,0.0,True,REBREAK_LOW,False,34239.67,0.02451033243485969,0.4259831460673848,0.7880617977528092,215.0,,,,,,False,False,False,True,False,True,False,False,False,False,False
external,BULL,04-08,2021-01-15 04:00:00+00:00,2021-01-15 08:00:00+00:00,2021-01-15 04:25:00+00:00,39790.0,38500.0,1290.0,0.0,True,REBREAK_LOW,False,38569.1,0.05356589147286709,0.6330257020938831,0.7894214547980444,215.0,,,,,,True,False,True,True,False,True,True,False,True,True,False
external,SIDEWAYS,08-12,2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,2021-01-17 08:15:00+00:00,36431.22,34522.88,1908.3400000000038,0.0,True,REBREAK_LOW,False,34619.02,0.05037886330528062,0.6613380391342679,0.9689624746976527,225.0,,,,,,True,False,True,True,False,True,True,True,True,True,False
external,SIDEWAYS,04-08,2021-01-21 04:00:00+00:00,2021-01-21 08:00:00+00:00,2021-01-21 05:10:00+00:00,35636.17,34256.21,1379.9599999999991,0.0,True,REBREAK_LOW,False,34287.39,0.022594857821966078,0.4445447976878671,0.7989974710982588,170.0,,,,,,False,False,False,True,False,True,True,True,False,False,False
external,SIDEWAYS,08-12,2021-01-25 08:00:00+00:00,2021-01-25 12:00:00+00:00,2021-01-25 10:05:00+00:00,33863.09,33065.0,798.0899999999965,0.0,True,REBREAK_LOW,False,33084.2,0.02405743713114708,0.2460914010823643,0.7864552014431502,115.0,,,,,,False,False,False,True,False,False,True,True,False,False,False
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:35:00+00:00,33500.57,31921.47,1579.0999999999985,0.0,True,REBREAK_LOW,False,31921.5,1.899816351012341e-05,0.30512327329951994,0.5041673952322676,25.0,,,,,,False,False,False,True,False,False,False,False,False,False,False
external,BEAR,00-04,2021-01-28 00:00:00+00:00,2021-01-28 04:00:00+00:00,2021-01-28 00:30:00+00:00,31674.65,30082.59,1592.0600000000013,5.0,True,NO_BOUNDARY,True,30201.78,0.07486526889689998,0.6033220030136275,0.7476959736482452,210.0,0.8425687474090154,0.7677034785121155,0.8631709860181149,0.8893990772947552,INTERNAL_UP,True,False,False,True,False,True,True,False,True,True,True
external,BULL,12-16,2021-02-01 12:00:00+00:00,2021-02-01 16:00:00+00:00,2021-02-01 14:25:00+00:00,34720.0,33644.05,1075.949999999997,5.0,True,REBREAK_LOW,False,33653.49,0.008773641897853133,0.5277152956297976,0.8536311053984434,95.0,,,,,,False,False,True,True,False,False,True,True,True,True,False
external,BULL,00-04,2021-02-07 00:00:00+00:00,2021-02-07 04:00:00+00:00,2021-02-07 00:15:00+00:00,40583.0,39100.0,1483.0,0.0,True,REBREAK_LOW,False,39317.53,0.14668240053944628,0.8300377527753846,1.0,225.0,,,,,,True,True,True,True,False,True,True,True,True,True,True
external,BULL,08-12,2021-02-09 08:00:00+00:00,2021-02-09 12:00:00+00:00,2021-02-09 09:50:00+00:00,48266.36,46300.0,1966.3600000000006,0.0,True,REBREAK_LOW,False,46605.3,0.15526149840314227,0.7677183600713055,0.8311942959001835,130.0,,,,,,True,True,True,True,False,True,True,False,True,True,False
external,BULL,00-04,2021-02-10 00:00:00+00:00,2021-02-10 04:00:00+00:00,2021-02-10 01:30:00+00:00,47600.0,46257.88,1342.1200000000026,0.0,True,REBREAK_LOW,False,46288.85,0.023075432897208224,0.6415320167564087,0.8749916882771263,150.0,,,,,,False,False,True,True,False,True,True,True,True,False,False
external,BULL,20-00,2021-02-13 20:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-13 20:30:00+00:00,47462.89,46770.0,692.8899999999994,0.0,True,REBREAK_LOW,False,46828.93,0.08504957496861022,0.6201666666666521,0.8244166666666691,210.0,,,,,,True,False,True,True,False,True,True,False,True,True,True
external,BULL,20-00,2021-02-20 20:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-20 22:25:00+00:00,57536.1,56228.42,1307.6800000000003,5.0,True,REBREAK_LOW,False,56273.96,0.034825033647376165,0.26587188612099333,0.7970106761565805,95.0,,,,,,False,False,False,True,False,False,False,False,False,False,False
external,SIDEWAYS,12-16,2021-02-22 12:00:00+00:00,2021-02-22 16:00:00+00:00,2021-02-22 12:25:00+00:00,56699.0,53500.0,3199.0,0.0,True,REBREAK_LOW,False,53591.06,0.028465145357923622,0.18369450407168417,0.716429861324064,215.0,,,,,,False,False,False,True,False,True,True,True,True,True,False
external,SIDEWAYS,08-12,2021-02-25 08:00:00+00:00,2021-02-25 12:00:00+00:00,2021-02-25 10:50:00+00:00,50623.0,49563.48,1059.5199999999968,95.0,True,NO_BOUNDARY,True,49656.6,0.08788885533071167,0.9353170643200651,0.9372902113762098,70.0,0.7271689066747201,0.6392800513440084,0.7115863787375458,0.8983871395601768,INTERNAL_UP,True,False,True,False,True,False,True,False,True,True,True
external,SIDEWAYS,00-04,2021-02-26 00:00:00+00:00,2021-02-26 04:00:00+00:00,2021-02-26 01:00:00+00:00,49587.0,46685.43,2901.5699999999997,20.0,True,REBREAK_LOW,False,46809.08,0.04261486023084105,0.39542842172481907,0.8659636828058223,180.0,,,,,,False,False,False,False,False,True,True,True,False,True,False
external,BEAR,04-08,2021-02-28 04:00:00+00:00,2021-02-28 08:00:00+00:00,2021-02-28 05:05:00+00:00,46678.0,44444.0,2234.0,0.0,True,REBREAK_LOW,False,44706.41,0.11746195165622358,0.48677248677249024,0.8292233560090752,175.0,,,,,,True,True,False,True,False,True,True,True,True,True,True
external,BEAR,16-20,2021-02-28 16:00:00+00:00,2021-02-28 20:00:00+00:00,2021-02-28 18:05:00+00:00,45540.0,43200.0,2340.0,0.0,True,NO_BOUNDARY,True,43309.72,0.04688888888888939,0.41749797007307615,0.6931040482542612,115.0,0.525782051282052,0.47889316239316265,0.450521367521368,1.0,INTERNAL_UP,False,False,False,True,False,False,True,True,True,True,True
external,BULL,04-08,2021-03-08 04:00:00+00:00,2021-03-08 08:00:00+00:00,2021-03-08 04:25:00+00:00,51870.36,50272.78,1597.5800000000017,0.0,True,REBREAK_LOW,False,50441.3,0.10548454537488194,0.9243144264725099,0.9770240223220267,215.0,,,,,,True,True,True,True,False,True,True,True,True,True,True
external,BULL,04-08,2021-03-12 04:00:00+00:00,2021-03-12 08:00:00+00:00,2021-03-12 04:30:00+00:00,58186.33,56666.66,1519.6699999999983,0.0,True,REBREAK_LOW,False,56691.43,0.016299591358648145,0.23319141387263925,0.5182721305659158,210.0,,,,,,False,False,False,True,False,True,True,True,True,False,False
external,BULL,08-12,2021-03-12 08:00:00+00:00,2021-03-12 12:00:00+00:00,2021-03-12 09:55:00+00:00,57494.02,56400.0,1094.0199999999968,0.0,True,REBREAK_LOW,False,56538.46,0.12656075757298726,0.5931826918969813,0.747170133697825,125.0,,,,,,True,True,False,True,False,True,True,True,True,True,False
external,BULL,04-08,2021-03-14 04:00:00+00:00,2021-03-14 08:00:00+00:00,2021-03-14 06:35:00+00:00,61798.0,60800.0,998.0,0.0,True,REBREAK_LOW,False,60885.7,0.08587174348697103,0.34007700385018275,1.0,85.0,,,,,,True,False,False,True,False,False,True,True,True,True,False
external,BULL,08-12,2021-03-18 08:00:00+00:00,2021-03-18 12:00:00+00:00,2021-03-18 09:05:00+00:00,59261.77,58165.63,1096.1399999999994,5.0,True,REBREAK_LOW,False,58246.35,0.07364022843797435,0.5105412402909574,0.6951362347429331,175.0,,,,,,True,False,False,True,False,True,False,False,False,False,False
external,BULL,00-04,2021-03-28 00:00:00+00:00,2021-03-28 04:00:00+00:00,2021-03-28 00:40:00+00:00,56658.76,55685.0,973.760000000002,0.0,True,NO_BOUNDARY,True,55830.01,0.1489175977653649,0.931538389249132,0.9715722206559738,200.0,0.37928236937233095,0.23036477160696603,0.40844766677620264,0.5640007039951777,INTERNAL_UP,True,True,True,True,False,True,True,False,True,True,True
external,BULL,20-00,2021-03-30 20:00:00+00:00,2021-03-31 00:00:00+00:00,2021-03-30 20:40:00+00:00,59229.52,58550.23,679.2899999999936,0.0,True,NO_BOUNDARY,True,58652.93,0.15118726906033955,0.834483490816431,0.9241957744983595,200.0,0.3590955262111949,0.20790825715085534,0.38401860766388884,0.5414015180556732,INTERNAL_UP,True,True,True,True,False,True,True,True,True,True,True
external,BULL,04-08,2021-04-01 04:00:00+00:00,2021-04-01 08:00:00+00:00,2021-04-01 05:25:00+00:00,59427.21,58799.23,627.9799999999959,0.0,True,REBREAK_LOW,False,58849.04,0.0793178126691901,0.4738308607575709,0.6353641087431438,155.0,,,,,,True,False,False,True,False,True,True,True,True,True,True
external,BULL,16-20,2021-04-01 16:00:00+00:00,2021-04-01 20:00:00+00:00,2021-04-01 18:25:00+00:00,59342.89,58420.02,922.8700000000026,5.0,True,NO_BOUNDARY,True,58471.96,0.056280949646214724,0.9228581656192802,0.9346114072070686,95.0,0.6196755772752425,0.5633946276290278,0.33705722366097507,1.0,INTERNAL_UP,True,False,True,True,False,False,True,True,True,True,True
