side,atoms,k,disc_n,disc_wr,disc_exp,val_n,val_wr,val_exp,pooled_n,pooled_wr,pooled_exp,val_quartiles,candidate80,validated80
LONG,POS_FLOW + HIGH_BREAKOUT_POS + VIX_DOWN,3,666,0.21021021021021022,-0.0013027361579312034,376,0.10106382978723404,-0.002402151126328295,1042,0.1708253358925144,-0.0016994540352030902,4,False,False
LONG,COMPRESSED + POS_FLOW + LOW_FUNDING,3,633,0.11848341232227488,-0.0010141244930327378,396,0.10101010101010101,-0.0024844439269974383,1029,0.11175898931000972,-0.0015799617096022437,4,False,False
LONG,HIGH_BREAKOUT_POS + POS_4H + YIELD_DOWN,3,914,0.2188183807439825,-0.0016810034159829112,289,0.10034602076124567,-0.0028731961300577616,1203,0.19035743973399832,-0.001967407151949355,4,False,False
LONG,COMPRESSED + POS_FLOW,2,1814,0.13891951488423374,-0.001223158222125534,947,0.09926082365364308,-0.0016003330557256602,2761,0.12531691416153568,-0.0013525260480651644,4,False,False
LONG,HIGH_BREAKOUT_POS + HIGH_VOLUME + VIX_DOWN,3,501,0.27345309381237526,-0.00018658226468478036,233,0.09871244635193133,-0.002474787747115187,734,0.21798365122615804,-0.0009129472202791735,4,False,False
LONG,COMPRESSED + LOW_FUNDING,2,2270,0.1198237885462555,-0.0015585374540145517,1147,0.0985178727114211,-0.0025037001259604653,3417,0.11267193444541995,-0.0018758045259261594,4,False,False
SHORT,NEG_FLOW + YIELD_UP + DOLLAR_UP,3,922,0.09761388286334056,-0.0022227383077897435,366,0.09836065573770492,-0.0012218640168783572,1288,0.09782608695652174,-0.0019383283772978434,4,False,False
LONG,LOW_FUNDING + DOLLAR_DOWN + SPX_UP,3,894,0.1342281879194631,-0.00128322230457039,449,0.09799554565701558,-0.0017750031485606727,1343,0.12211466865227104,-0.001447637493663195,4,False,False
LONG,COMPRESSED + HIGH_BREAKOUT_POS + YIELD_DOWN,3,465,0.2,-0.0014525495082019072,133,0.09774436090225563,-0.002112168256599453,598,0.17725752508361203,-0.0015992540124441707,4,False,False
LONG,POS_4H + LOW_FUNDING + DOLLAR_DOWN,3,641,0.22152886115444617,-0.0006524426580014919,257,0.09727626459143969,-0.0029179433175627887,898,0.18596881959910913,-0.0013008097732656939,4,False,False
LONG,POS_FLOW + POS_4H + SPX_UP,3,1028,0.16634241245136186,-0.0018627455829627244,420,0.09523809523809523,-0.0024967119709270917,1448,0.1457182320441989,-0.002046630861239682,4,False,False
LONG,LOW_FUNDING + YIELD_DOWN + DOLLAR_DOWN,3,1074,0.12756052141527002,-0.0012049776491352734,306,0.09477124183006536,-0.0017828580647996461,1380,0.12028985507246377,-0.001333116349999982,4,False,False
LONG,POS_4H + DOLLAR_DOWN + VIX_DOWN,3,708,0.2175141242937853,-0.0014478022381546848,335,0.09253731343283582,-0.002587414267979754,1043,0.17737296260786195,-0.0018138329476382878,4,False,False
LONG,COMPRESSED + POS_FLOW + VIX_DOWN,3,493,0.1257606490872211,-0.0018924652859376137,325,0.09230769230769231,-0.0014008336501998813,818,0.11246943765281174,-0.001697134868315654,4,False,False
LONG,POS_FLOW + VIX_DOWN + SPX_UP,3,1279,0.13291634089132134,-0.0016128986662562012,748,0.09224598930481283,-0.0021656569327793713,2027,0.11790823877651702,-0.0018168765564186735,4,False,False
LONG,COMPRESSED + DOLLAR_DOWN + SPX_UP,3,859,0.12456344586728754,-0.0016491973107851836,283,0.09187279151943463,-0.0020950390270502006,1142,0.11646234676007006,-0.0017596817290890365,4,False,False
LONG,HIGH_BREAKOUT_POS + YIELD_DOWN,2,1418,0.2073342736248237,-0.001478874230593432,480,0.09166666666666666,-0.002710926545071933,1898,0.1780821917808219,-0.0017904575345711353,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS + YIELD_DOWN,3,775,0.20258064516129032,-0.0016821588361056628,273,0.09157509157509157,-0.002723912224682044,1048,0.1736641221374046,-0.0019535316176718387,4,False,False
LONG,HIGH_BREAKOUT_POS + HIGH_VOLUME + YIELD_DOWN,3,599,0.2337228714524207,-0.0016632771171832855,153,0.0915032679738562,-0.002494957400328852,752,0.2047872340425532,-0.0018324886641530617,4,False,False
LONG,COMPRESSED + VIX_DOWN + SPX_UP,3,1330,0.1255639097744361,-0.0017680300193704528,591,0.09137055837563451,-0.002403894187314404,1921,0.11504424778761062,-0.0019636550705182275,4,False,False
SHORT,COMPRESSED + HIGH_FUNDING + YIELD_UP,3,1709,0.12814511410181392,-0.001643648131310127,486,0.09053497942386832,-0.0010755718192721633,2195,0.11981776765375854,-0.0015178690480980766,4,False,False
LONG,POS_FLOW + VIX_DOWN,2,1847,0.16350839198700595,-0.0011451659982027183,1210,0.09008264462809917,-0.0021381303348162947,3057,0.13444553483807656,-0.0015381940804082884,4,False,False
LONG,HIGH_BREAKOUT_POS + HIGH_VOLUME + DOLLAR_DOWN,3,536,0.20335820895522388,-0.0020271942536227126,191,0.08900523560209424,-0.0017338351856336846,727,0.1733149931224209,-0.0019501219262693368,4,False,False
LONG,YIELD_DOWN + VIX_DOWN,2,2281,0.14028934677772906,-0.0014678826993850867,888,0.08896396396396396,-0.0021177955186207132,3169,0.12590722625433892,-0.0016499977462393742,4,False,False
LONG,YIELD_DOWN + DOLLAR_DOWN + VIX_DOWN,3,1264,0.14319620253164558,-0.0015220165282018902,360,0.08888888888888889,-0.0027441241448380466,1624,0.1311576354679803,-0.0017929270836138462,4,False,False
LONG,HIGH_BREAKOUT_POS + HIGH_VOLUME + SPX_UP,3,539,0.22077922077922077,-0.0014409707748232585,180,0.08888888888888889,-0.0026469987268225212,719,0.18776077885952713,-0.0017428971049482478,4,False,False
LONG,YIELD_DOWN + VIX_DOWN + SPX_UP,3,1616,0.11571782178217822,-0.001842981431666504,744,0.08870967741935484,-0.0017978873917898603,2360,0.10720338983050848,-0.0018287653445189524,4,False,False
LONG,POS_FLOW + SPX_UP,2,1954,0.1299897645854657,-0.0017625155370130541,892,0.08856502242152467,-0.0021550622785562446,2846,0.11700632466619817,-0.001885548458115136,4,False,False
LONG,POS_FLOW + HIGH_VOLUME + DOLLAR_DOWN,3,649,0.17565485362095531,-0.002064735086096124,271,0.08856088560885608,-0.002146188362197114,920,0.15,-0.0020887283880780465,4,False,False
LONG,COMPRESSED + SPX_UP,2,1977,0.11836115326251896,-0.001847712015634985,707,0.0876944837340877,-0.0023437578255594924,2684,0.11028315946348734,-0.001978376839635218,4,False,False
LONG,COMPRESSED + YIELD_DOWN + SPX_UP,3,780,0.11538461538461539,-0.0021745814815953357,276,0.08695652173913043,-0.001517187978070041,1056,0.10795454545454546,-0.002002762724992134,4,False,False
LONG,POS_4H + YIELD_DOWN + VIX_DOWN,3,660,0.20757575757575758,-0.0010225502757426075,231,0.08658008658008658,-0.0029972036556788688,891,0.17620650953984288,-0.0015344974483186755,4,False,False
LONG,COMPRESSED + DOLLAR_DOWN + VIX_DOWN,3,772,0.15544041450777202,-0.001718034273824942,417,0.08633093525179857,-0.0014850540915420862,1189,0.1312026913372582,-0.001636324655648364,4,False,False
LONG,POS_4H + DOLLAR_DOWN,2,1858,0.19429494079655543,-0.0015192599240301374,682,0.08504398826979472,-0.0023994485105627746,2540,0.16496062992125984,-0.0017555940248235463,4,False,False
LONG,DOLLAR_DOWN + VIX_DOWN,2,2584,0.14551083591331268,-0.0018363236139406177,1392,0.08405172413793104,-0.0021906238245068973,3976,0.12399396378269617,-0.0019603643315231783,4,False,False
LONG,COMPRESSED + POS_4H + HIGH_VOLUME,3,169,0.1952662721893491,-0.00209436053354207,60,0.08333333333333333,-0.0033447708434409533,229,0.16593886462882096,-0.002421978955349638,4,False,False
LONG,POS_FLOW + LOW_FUNDING + SPX_UP,3,675,0.12296296296296297,-0.0013371072184942957,397,0.08312342569269521,-0.002613543552978013,1072,0.10820895522388059,-0.0018098173162461946,4,False,False
LONG,COMPRESSED + YIELD_DOWN + DOLLAR_DOWN,3,1016,0.14763779527559054,-0.0013913638558656772,157,0.08280254777070063,-0.0024984655218473757,1173,0.13895993179880647,-0.0015395437037421704,4,False,False
LONG,YIELD_DOWN + DOLLAR_DOWN,2,3160,0.13386075949367088,-0.0016235985337830956,696,0.08189655172413793,-0.0022432525091713963,3856,0.12448132780082988,-0.0017354447907515233,4,False,False
LONG,COMPRESSED + LOW_FUNDING + VIX_DOWN,3,745,0.11275167785234899,-0.002264975440753417,392,0.08163265306122448,-0.003042479439747588,1137,0.10202286719437115,-0.0025330331079528143,4,False,False
LONG,HIGH_BREAKOUT_POS + POS_4H + DOLLAR_DOWN,3,830,0.21807228915662652,-0.001684404236161647,294,0.08163265306122448,-0.002346514752319095,1124,0.18238434163701067,-0.0018575897270426878,4,False,False
LONG,COMPRESSED + DOLLAR_DOWN,2,1920,0.14947916666666666,-0.0013273045824353518,668,0.08083832335329341,-0.0019089809182711065,2588,0.13176197836166925,-0.0014774436057499903,4,False,False
LONG,COMPRESSED + VIX_DOWN,2,1882,0.1339001062699256,-0.0019770687897438695,969,0.0804953560371517,-0.0022138117657556893,2851,0.11574886004910558,-0.002057533168472545,4,False,False
LONG,POS_4H + YIELD_DOWN + SPX_UP,3,661,0.17549167927382753,-0.0019075141113785866,261,0.08045977011494253,-0.0026086009260134235,922,0.14859002169197397,-0.0021059779493609,4,False,False
LONG,COMPRESSED + POS_FLOW + DOLLAR_DOWN,3,515,0.1378640776699029,-0.0013593146102146112,203,0.07881773399014778,-0.0012555664150799737,718,0.12116991643454039,-0.0013299819032336483,4,False,False
LONG,LOW_FUNDING + DOLLAR_DOWN,2,2162,0.14569842738205366,-0.0011400506643071612,939,0.07880724174653887,-0.0025858481869005935,3101,0.1254434053531119,-0.0015778461734059141,4,False,False
LONG,HIGH_BREAKOUT_POS + DOLLAR_DOWN,2,1263,0.2042755344418052,-0.0016084545892246403,463,0.07775377969762419,-0.0022812157099636387,1726,0.17033603707995365,-0.0017889229547531202,4,False,False
LONG,YIELD_DOWN + SPX_UP,2,2360,0.1228813559322034,-0.0018627633637871132,1008,0.0744047619047619,-0.0017853897354755041,3368,0.1083729216152019,-0.001839606410895753,4,False,False
LONG,COMPRESSED + HIGH_BREAKOUT_POS + DOLLAR_DOWN,3,387,0.23772609819121446,-0.0007057615063339971,121,0.0743801652892562,-0.0018265703201368944,508,0.19881889763779528,-0.0009727258104090965,4,False,False
LONG,POS_FLOW + POS_4H + DOLLAR_DOWN,3,1033,0.1829622458857696,-0.0017561019024752344,419,0.07398568019093078,-0.0026428599121481283,1452,0.15151515151515152,-0.0020119914383243684,4,False,False
LONG,POS_FLOW + DOLLAR_DOWN + SPX_UP,3,863,0.11935110081112399,-0.0022258093690411007,367,0.07356948228882834,-0.002805843850471171,1230,0.10569105691056911,-0.0023988765679718613,4,False,False
LONG,COMPRESSED + LOW_FUNDING + SPX_UP,3,753,0.10889774236387782,-0.0018169929495084546,300,0.07333333333333333,-0.0029717471365875918,1053,0.09876543209876543,-0.0021459827463970976,4,False,False
LONG,COMPRESSED + POS_4H + DOLLAR_DOWN,3,365,0.2136986301369863,-0.000936549175184759,125,0.072,-0.002866256623201549,490,0.17755102040816326,-0.0014288214833523074,4,False,False
LONG,POS_FLOW + DOLLAR_DOWN + VIX_DOWN,3,695,0.16402877697841728,-0.0015684806229944149,506,0.07114624505928854,-0.0026230194228120374,1201,0.12489592006661115,-0.0020127742389042537,4,False,False
LONG,POS_4H + YIELD_DOWN + DOLLAR_DOWN,3,876,0.18835616438356165,-0.001668609978744372,184,0.07065217391304347,-0.002409241890109579,1060,0.16792452830188678,-0.001797172499207766,4,False,False
LONG,LOW_FUNDING + DOLLAR_DOWN + VIX_DOWN,3,966,0.15010351966873706,-0.0014961742649147731,573,0.06980802792321117,-0.0026781047396690584,1539,0.12020792722547108,-0.0019362302506420019,4,False,False
LONG,HIGH_BREAKOUT_POS + YIELD_DOWN + VIX_DOWN,3,470,0.22340425531914893,-0.00052471618646828,177,0.06779661016949153,-0.0033714037509072012,647,0.18083462132921174,-0.001303485427435342,4,False,False
LONG,POS_FLOW + DOLLAR_DOWN,2,1900,0.14105263157894737,-0.001794438762086382,858,0.06643356643356643,-0.002563144048811791,2758,0.11783901377810008,-0.0020335791304730393,4,False,False
LONG,COMPRESSED + LOW_FUNDING + DOLLAR_DOWN,3,692,0.13439306358381503,-0.0012443048382099965,287,0.06620209059233449,-0.0024512389167949417,979,0.11440245148110317,-0.0015981251452108947,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS + DOLLAR_DOWN,3,687,0.19068413391557495,-0.002120580684636597,275,0.06545454545454546,-0.002808570670503263,962,0.1548856548856549,-0.0023172514186421407,4,False,False
LONG,POS_FLOW + LOW_FUNDING + DOLLAR_DOWN,3,671,0.14008941877794337,-0.0013634498022069522,336,0.0625,-0.0031313831909735987,1007,0.11420059582919563,-0.001953346146423033,4,False,False
LONG,POS_FLOW + YIELD_DOWN + VIX_DOWN,3,653,0.16079632465543645,-0.0010953339909686383,320,0.0625,-0.0028574307639763945,973,0.12846865364850976,-0.0016748519430369653,4,False,False
LONG,HIGH_BREAKOUT_POS + YIELD_DOWN + SPX_UP,3,585,0.1658119658119658,-0.0021613894459997915,204,0.058823529411764705,-0.003391084603136158,789,0.13814955640050697,-0.0024793334410008294,4,False,False
LONG,POS_FLOW + YIELD_DOWN + DOLLAR_DOWN,3,942,0.14118895966029724,-0.0016776474642823367,249,0.05220883534136546,-0.003063614000942879,1191,0.12258606213266163,-0.0019674087301332814,4,False,False
LONG,POS_FLOW + YIELD_DOWN + SPX_UP,3,716,0.12290502793296089,-0.001971015739489337,365,0.049315068493150684,-0.00244173613432452,1081,0.09805735430157261,-0.0021299546332125946,4,False,False
LONG,HIGH_BREAKOUT_POS + YIELD_DOWN + DOLLAR_DOWN,3,654,0.21253822629969418,-0.001397262153571571,125,0.048,-0.0036242888037006506,779,0.18613607188703465,-0.001754615595504992,4,False,False
