track,anchor_hour,or_min,trigger,geom,entry_ts,side,net_ret,reason,ref_t,trigger_ts,body_ratio,extension,ref_hour
H4,20,240,CLASSIC,,2025-01-06 04:00:00+00:00,LONG,0.0028750315640622705,TP,2025-01-05 20:00:00+00:00,2025-01-06 00:00:00+00:00,0.4730325885868832,0.17592058178459385,20
H4,20,240,CLASSIC,,2025-01-10 04:00:00+00:00,LONG,0.00714395921200134,TP,2025-01-09 20:00:00+00:00,2025-01-10 00:00:00+00:00,0.8927655606496125,0.605274535235628,20
H4,20,240,CLASSIC,,2025-01-11 04:00:00+00:00,SHORT,-0.0035973087546445335,TIME,2025-01-10 20:00:00+00:00,2025-01-11 00:00:00+00:00,0.7936483103879931,0.412192076285603,20
H4,20,240,CLASSIC,,2025-01-14 04:00:00+00:00,LONG,0.013326837429986917,TP,2025-01-13 20:00:00+00:00,2025-01-14 00:00:00+00:00,0.3517703750261899,0.04982573440500431,20
H4,20,240,CLASSIC,,2025-01-15 04:00:00+00:00,LONG,0.0025225596368748117,TP,2025-01-14 20:00:00+00:00,2025-01-15 00:00:00+00:00,0.7164814814814842,0.5185894978919071,20
H4,20,240,CLASSIC,,2025-01-17 04:00:00+00:00,LONG,0.0048041308764302255,TP,2025-01-16 20:00:00+00:00,2025-01-17 00:00:00+00:00,0.4784245194246597,0.3182567726737361,20
H4,20,240,CLASSIC,,2025-01-18 04:00:00+00:00,SHORT,0.006995506668521169,TP,2025-01-17 20:00:00+00:00,2025-01-18 00:00:00+00:00,0.3159552782753733,0.28065488033653546,20
H4,20,240,CLASSIC,,2025-01-19 04:00:00+00:00,LONG,0.0032366475415928644,TP,2025-01-18 20:00:00+00:00,2025-01-19 00:00:00+00:00,0.297464016449623,0.2152267927184948,20
H4,20,240,CLASSIC,,2025-01-23 04:00:00+00:00,SHORT,0.0045917561618127895,TP,2025-01-22 20:00:00+00:00,2025-01-23 00:00:00+00:00,0.736050489559985,0.9133675268472466,20
H4,20,240,CLASSIC,,2025-01-27 04:00:00+00:00,SHORT,0.011942151928334867,TP,2025-01-26 20:00:00+00:00,2025-01-27 00:00:00+00:00,0.46857585139318997,0.4041178845377498,20
H4,20,240,CLASSIC,,2025-01-28 04:00:00+00:00,LONG,-5.8236427779633036e-05,TIME,2025-01-27 20:00:00+00:00,2025-01-28 00:00:00+00:00,0.3546206809424497,0.05545505148900421,20
H4,20,240,CLASSIC,,2025-01-30 04:00:00+00:00,LONG,0.007838542122340643,TP,2025-01-29 20:00:00+00:00,2025-01-30 00:00:00+00:00,0.7064069012309757,0.2040224032586543,20
H4,20,240,CLASSIC,,2025-01-31 04:00:00+00:00,SHORT,-0.01241990725558234,SL,2025-01-30 20:00:00+00:00,2025-01-31 00:00:00+00:00,0.35401923425875353,0.2999648753073454,20
H4,20,240,CLASSIC,,2025-02-02 04:00:00+00:00,SHORT,0.0055849569587982945,TP,2025-02-01 20:00:00+00:00,2025-02-02 00:00:00+00:00,0.6232397408207356,0.7502668849192177,20
H4,20,240,CLASSIC,,2025-02-03 04:00:00+00:00,SHORT,0.012144980510969962,TP,2025-02-02 20:00:00+00:00,2025-02-03 00:00:00+00:00,0.5535004608852012,0.7905508127704398,20
H4,20,240,CLASSIC,,2025-02-04 04:00:00+00:00,SHORT,0.006427656038140274,TP,2025-02-03 20:00:00+00:00,2025-02-04 00:00:00+00:00,0.5666287015945344,0.1654545454545418,20
H4,20,240,CLASSIC,,2025-02-07 04:00:00+00:00,LONG,0.005200530334605493,TP,2025-02-06 20:00:00+00:00,2025-02-07 00:00:00+00:00,0.6184455958549203,0.2825187681936606,20
H4,20,240,CLASSIC,,2025-02-09 04:00:00+00:00,LONG,-0.005220254157401958,SL,2025-02-08 20:00:00+00:00,2025-02-09 00:00:00+00:00,0.8862520458265026,1.6714562033711078,20
H4,20,240,CLASSIC,,2025-02-10 04:00:00+00:00,LONG,0.0093499534979849,TP,2025-02-09 20:00:00+00:00,2025-02-10 00:00:00+00:00,0.18311571602262236,0.009524263060145748,20
H4,20,240,CLASSIC,,2025-02-11 04:00:00+00:00,LONG,0.00037156512452157916,TP,2025-02-10 20:00:00+00:00,2025-02-11 00:00:00+00:00,0.2463308211027399,0.30120481927711085,20
H4,20,240,CLASSIC,,2025-02-14 04:00:00+00:00,LONG,-0.0036463537219771345,TIME,2025-02-13 20:00:00+00:00,2025-02-14 00:00:00+00:00,0.626010544815452,0.27898341447313213,20
H4,20,240,CLASSIC,,2025-02-19 04:00:00+00:00,LONG,0.008685299386864744,TP,2025-02-18 20:00:00+00:00,2025-02-19 00:00:00+00:00,0.05511551155116152,0.013751346913645025,20
H4,20,240,CLASSIC,,2025-02-20 04:00:00+00:00,LONG,0.002968786011581294,TP,2025-02-19 20:00:00+00:00,2025-02-20 00:00:00+00:00,0.4307866091599905,0.15995848229731113,20
H4,20,240,CLASSIC,,2025-02-22 04:00:00+00:00,LONG,0.005355064935064937,TP,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,0.17464183381087992,0.07570475901787946,20
H4,20,240,CLASSIC,,2025-02-23 04:00:00+00:00,SHORT,-0.00032281161769237435,TP,2025-02-22 20:00:00+00:00,2025-02-23 00:00:00+00:00,0.44186839413573464,0.25958572058179924,20
H4,20,240,CLASSIC,,2025-02-24 04:00:00+00:00,SHORT,0.0027641632071119817,TP,2025-02-23 20:00:00+00:00,2025-02-24 00:00:00+00:00,0.6879038939519373,0.10866625691455953,20
H4,20,240,CLASSIC,,2025-02-28 04:00:00+00:00,SHORT,0.012344474394871465,TP,2025-02-27 20:00:00+00:00,2025-02-28 00:00:00+00:00,0.7910648303661395,1.0048495734171545,20
H4,20,240,CLASSIC,,2025-03-01 04:00:00+00:00,LONG,0.005470054796544556,TP,2025-02-28 20:00:00+00:00,2025-03-01 00:00:00+00:00,0.5270037654653024,0.45045423956931246,20
H4,20,240,CLASSIC,,2025-03-03 04:00:00+00:00,SHORT,0.00581221670623794,TP,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00,0.7836251442331857,0.5792192458121104,20
H4,20,240,CLASSIC,,2025-03-04 04:00:00+00:00,SHORT,0.010241485948225217,TP,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00,0.5201102561157696,0.5581206555380807,20
H4,20,240,CLASSIC,,2025-03-06 04:00:00+00:00,LONG,0.0060013760986946125,TP,2025-03-05 20:00:00+00:00,2025-03-06 00:00:00+00:00,0.49045745204131397,0.4099876246633168,20
H4,20,240,CLASSIC,,2025-03-07 04:00:00+00:00,SHORT,-0.028170223923163318,SL,2025-03-06 20:00:00+00:00,2025-03-07 00:00:00+00:00,0.44000180242425996,0.6339686098654729,20
H4,20,240,CLASSIC,,2025-03-12 04:00:00+00:00,SHORT,0.0030634374444264436,TP,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00,0.47621321554348567,0.5527825970906118,20
H4,20,240,CLASSIC,,2025-03-14 04:00:00+00:00,LONG,0.0063645028493247175,TP,2025-03-13 20:00:00+00:00,2025-03-14 00:00:00+00:00,0.5253893026404874,0.31919850885367984,20
H4,20,240,CLASSIC,,2025-03-17 04:00:00+00:00,LONG,-0.003198925528239137,TIME,2025-03-16 20:00:00+00:00,2025-03-17 00:00:00+00:00,0.906572111816594,0.144515612489997,20
H4,20,240,CLASSIC,,2025-03-18 04:00:00+00:00,SHORT,0.0030970524958006686,TP,2025-03-17 20:00:00+00:00,2025-03-18 00:00:00+00:00,0.8022885012192802,0.7752911922523095,20
H4,20,240,CLASSIC,,2025-03-19 04:00:00+00:00,LONG,0.004217493651244965,TP,2025-03-18 20:00:00+00:00,2025-03-19 00:00:00+00:00,0.4901174448582047,0.24831436999578363,20
H4,20,240,CLASSIC,,2025-03-23 04:00:00+00:00,LONG,0.0019568520020761273,TP,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,0.8124089110972502,0.040371070262841036,20
H4,20,240,CLASSIC,,2025-03-24 04:00:00+00:00,LONG,0.005678974967226415,TP,2025-03-23 20:00:00+00:00,2025-03-24 00:00:00+00:00,0.40162929222144667,0.3153784219001704,20
H4,20,240,CLASSIC,,2025-03-25 04:00:00+00:00,SHORT,-0.018018785854785058,SL,2025-03-24 20:00:00+00:00,2025-03-25 00:00:00+00:00,0.722079824240205,0.3728386419321007,20
H4,20,240,CLASSIC,,2025-03-27 04:00:00+00:00,LONG,-0.011612836523977764,SL,2025-03-26 20:00:00+00:00,2025-03-27 00:00:00+00:00,0.780538088856838,0.3059128864816144,20
H4,20,240,CLASSIC,,2025-03-28 04:00:00+00:00,SHORT,0.0031336003172451345,TP,2025-03-27 20:00:00+00:00,2025-03-28 00:00:00+00:00,0.5730496453900634,0.1806194800348279,20
H4,20,240,CLASSIC,,2025-03-30 04:00:00+00:00,LONG,0.0017838488104929286,TP,2025-03-29 20:00:00+00:00,2025-03-30 00:00:00+00:00,0.43577753457367174,0.5196186285295412,20
H4,20,240,CLASSIC,,2025-03-31 04:00:00+00:00,SHORT,-0.01660707852097637,SL,2025-03-30 20:00:00+00:00,2025-03-31 00:00:00+00:00,0.7216080402010099,0.008041588822999051,20
H4,20,240,CLASSIC,,2025-04-01 04:00:00+00:00,LONG,0.002585373206318632,TP,2025-03-31 20:00:00+00:00,2025-04-01 00:00:00+00:00,0.497047125467031,0.04619244391969907,20
H4,20,240,CLASSIC,,2025-04-02 04:00:00+00:00,SHORT,0.0037053319449292257,TP,2025-04-01 20:00:00+00:00,2025-04-02 00:00:00+00:00,0.8278056044402361,0.23437144805637236,20
H4,20,240,CLASSIC,,2025-04-09 04:00:00+00:00,SHORT,-0.015623153149191214,SL,2025-04-08 20:00:00+00:00,2025-04-09 00:00:00+00:00,0.5575993971898394,1.0946404982072264,20
H4,20,240,CLASSIC,,2025-04-10 04:00:00+00:00,SHORT,0.008133937299879159,TP,2025-04-09 20:00:00+00:00,2025-04-10 00:00:00+00:00,0.6674723218462475,0.15767081534163369,20
H4,20,240,CLASSIC,,2025-04-11 04:00:00+00:00,LONG,0.0026134003903615657,TP,2025-04-10 20:00:00+00:00,2025-04-11 00:00:00+00:00,0.6442302682990316,1.1990371596208869,20
H4,20,240,CLASSIC,,2025-04-12 04:00:00+00:00,SHORT,-0.01578617933622123,SL,2025-04-11 20:00:00+00:00,2025-04-12 00:00:00+00:00,0.5603889457522988,0.14752299772132987,20
H4,20,240,CLASSIC,,2025-04-14 04:00:00+00:00,LONG,0.006924773233778771,TP,2025-04-13 20:00:00+00:00,2025-04-14 00:00:00+00:00,0.4320605073795827,0.07869980342599732,20
H4,20,240,CLASSIC,,2025-04-15 04:00:00+00:00,LONG,0.0017190261728208824,TP,2025-04-14 20:00:00+00:00,2025-04-15 00:00:00+00:00,0.7326478149100276,0.7759781619654125,20
H4,20,240,CLASSIC,,2025-04-17 04:00:00+00:00,SHORT,-0.009315059086420772,SL,2025-04-16 20:00:00+00:00,2025-04-17 00:00:00+00:00,0.052850782708606575,0.05090687395213212,20
H4,20,240,CLASSIC,,2025-04-19 04:00:00+00:00,LONG,0.0006710100618419492,TP,2025-04-18 20:00:00+00:00,2025-04-19 00:00:00+00:00,0.6728512527751332,0.503528773072735,20
H4,20,240,CLASSIC,,2025-04-21 04:00:00+00:00,LONG,0.002483750656788354,TP,2025-04-20 20:00:00+00:00,2025-04-21 00:00:00+00:00,0.8040685224839438,2.735925125989929,20
H4,20,240,CLASSIC,,2025-04-22 04:00:00+00:00,LONG,0.0027435110258649544,TP,2025-04-21 20:00:00+00:00,2025-04-22 00:00:00+00:00,0.3519781718963165,0.6836052420433205,20
H4,20,240,CLASSIC,,2025-04-24 04:00:00+00:00,SHORT,0.0022141271774144835,TP,2025-04-23 20:00:00+00:00,2025-04-24 00:00:00+00:00,0.8858257246697968,0.7977038221189009,20
H4,20,240,CLASSIC,,2025-05-02 04:00:00+00:00,LONG,-0.00883604657153164,SL,2025-05-01 20:00:00+00:00,2025-05-02 00:00:00+00:00,0.7958926546554106,0.30969101123595505,20
H4,20,240,CLASSIC,,2025-05-03 04:00:00+00:00,SHORT,0.001489861058176002,TP,2025-05-02 20:00:00+00:00,2025-05-03 00:00:00+00:00,0.8788718617541512,0.374261896491845,20
H4,20,240,CLASSIC,,2025-05-04 04:00:00+00:00,SHORT,0.002157504180601956,TP,2025-05-03 20:00:00+00:00,2025-05-04 00:00:00+00:00,0.16268637023354202,0.02857551078725556,20
H4,20,240,CLASSIC,,2025-05-05 04:00:00+00:00,SHORT,0.0014276222005676366,TIME,2025-05-04 20:00:00+00:00,2025-05-05 00:00:00+00:00,0.17555555555554886,0.07280879009850211,20
H4,20,240,CLASSIC,,2025-05-08 04:00:00+00:00,LONG,0.005304880017760251,TP,2025-05-07 20:00:00+00:00,2025-05-08 00:00:00+00:00,0.8906856949839576,1.2857566545562356,20
H4,20,240,CLASSIC,,2025-05-13 04:00:00+00:00,SHORT,-0.014802347629308375,SL,2025-05-12 20:00:00+00:00,2025-05-13 00:00:00+00:00,0.7872609569164406,0.034747892946917276,20
H4,20,240,CLASSIC,,2025-05-14 04:00:00+00:00,SHORT,0.003781069560237661,TP,2025-05-13 20:00:00+00:00,2025-05-14 00:00:00+00:00,0.7864206642066464,0.22519886623388824,20
H4,20,240,CLASSIC,,2025-05-15 04:00:00+00:00,SHORT,0.00033825677175630805,TP,2025-05-14 20:00:00+00:00,2025-05-15 00:00:00+00:00,0.6502377864245569,1.437499999999947,20
H4,20,240,CLASSIC,,2025-05-16 04:00:00+00:00,LONG,8.589562710198525e-05,TIME,2025-05-15 20:00:00+00:00,2025-05-16 00:00:00+00:00,0.2582658734029086,0.030677727343869934,20
H4,20,240,CLASSIC,,2025-05-22 04:00:00+00:00,LONG,-0.006021461506730162,TIME,2025-05-21 20:00:00+00:00,2025-05-22 00:00:00+00:00,0.7911168448212268,0.29316404394769124,20
H4,20,240,CLASSIC,,2025-05-26 04:00:00+00:00,LONG,0.0019319732888268284,TIME,2025-05-25 20:00:00+00:00,2025-05-26 00:00:00+00:00,0.5091173148297587,0.13936204588468531,20
H4,20,240,CLASSIC,,2025-05-27 04:00:00+00:00,SHORT,-0.010404405347053057,SL,2025-05-26 20:00:00+00:00,2025-05-27 00:00:00+00:00,0.24678932507514711,0.05066033842344817,20
H4,20,240,CLASSIC,,2025-06-01 04:00:00+00:00,SHORT,0.0005908331128924873,TP,2025-05-31 20:00:00+00:00,2025-06-01 00:00:00+00:00,0.28184648707189436,0.19848727939492378,20
H4,20,240,CLASSIC,,2025-06-02 04:00:00+00:00,SHORT,-0.010952977520905348,SL,2025-06-01 20:00:00+00:00,2025-06-02 00:00:00+00:00,0.6792372881355933,0.051792024230189714,20
H4,20,240,CLASSIC,,2025-06-06 04:00:00+00:00,LONG,0.007572185074918249,TP,2025-06-05 20:00:00+00:00,2025-06-06 00:00:00+00:00,0.6748785328132452,0.1511727996556928,20
H4,20,240,CLASSIC,,2025-06-07 04:00:00+00:00,LONG,0.000721376347040449,TP,2025-06-06 20:00:00+00:00,2025-06-07 00:00:00+00:00,0.551472677336861,0.5314580201846716,20
H4,20,240,CLASSIC,,2025-06-08 04:00:00+00:00,SHORT,0.00037601067941367547,TP,2025-06-07 20:00:00+00:00,2025-06-08 00:00:00+00:00,0.17194679564693063,0.11703741152680038,20
H4,20,240,CLASSIC,,2025-06-12 04:00:00+00:00,SHORT,0.0038960053978603373,TP,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,0.6886317463121648,0.15529391543485407,20
H4,20,240,CLASSIC,,2025-06-13 04:00:00+00:00,SHORT,-0.01423961734138318,SL,2025-06-12 20:00:00+00:00,2025-06-13 00:00:00+00:00,0.4514276337381031,1.0302733639581383,20
H4,20,240,CLASSIC,,2025-06-16 04:00:00+00:00,LONG,0.004032958770365415,TP,2025-06-15 20:00:00+00:00,2025-06-16 00:00:00+00:00,0.3285998013902768,0.25113102859582725,20
H4,20,240,CLASSIC,,2025-06-18 04:00:00+00:00,LONG,0.0019356775903841008,TP,2025-06-17 20:00:00+00:00,2025-06-18 00:00:00+00:00,0.7093181818181785,0.3687707641195888,20
H4,20,240,CLASSIC,,2025-06-23 04:00:00+00:00,LONG,0.012733321431432744,TP,2025-06-22 20:00:00+00:00,2025-06-23 00:00:00+00:00,0.1729004329004304,0.0385323651019749,20
H4,20,240,CLASSIC,,2025-06-25 04:00:00+00:00,LONG,0.001756358021377581,TP,2025-06-24 20:00:00+00:00,2025-06-25 00:00:00+00:00,0.14277102381192353,0.1490961677512738,20
H4,20,240,CLASSIC,,2025-06-28 04:00:00+00:00,LONG,0.0008096001790243736,TP,2025-06-27 20:00:00+00:00,2025-06-28 00:00:00+00:00,0.4344802342606089,0.03209527654419438,20
H4,20,240,CLASSIC,,2025-06-30 04:00:00+00:00,LONG,-0.012528259338341284,SL,2025-06-29 20:00:00+00:00,2025-06-30 00:00:00+00:00,0.265752032520318,0.055759906370169914,20
H4,20,240,CLASSIC,,2025-07-02 04:00:00+00:00,LONG,0.0026619559072922918,TP,2025-07-01 20:00:00+00:00,2025-07-02 00:00:00+00:00,0.4346809800017343,0.08364459535935957,20
H4,20,240,CLASSIC,,2025-07-03 04:00:00+00:00,SHORT,-0.010150506285752035,SL,2025-07-02 20:00:00+00:00,2025-07-03 00:00:00+00:00,0.3451640033641667,0.09335746220991871,20
H4,20,240,CLASSIC,,2025-07-04 04:00:00+00:00,SHORT,0.0006717888158599985,TP,2025-07-03 20:00:00+00:00,2025-07-04 00:00:00+00:00,0.5122380184669478,0.6181741513809725,20
H4,20,240,CLASSIC,,2025-07-09 04:00:00+00:00,SHORT,-0.004804346059851193,SL,2025-07-08 20:00:00+00:00,2025-07-09 00:00:00+00:00,0.6818513119533587,0.7214305671975855,20
H4,20,240,CLASSIC,,2025-07-13 04:00:00+00:00,LONG,0.0009118268717780999,TP,2025-07-12 20:00:00+00:00,2025-07-13 00:00:00+00:00,0.5109454314720951,0.32352941176469907,20
H4,20,240,CLASSIC,,2025-07-14 04:00:00+00:00,LONG,0.0032016893447702212,TP,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,0.5770068768298486,1.233330397251822,20
H4,20,240,CLASSIC,,2025-07-15 04:00:00+00:00,SHORT,0.0024459359845472885,TP,2025-07-14 20:00:00+00:00,2025-07-15 00:00:00+00:00,0.8550206598019309,2.481945945945949,20
H4,20,240,CLASSIC,,2025-07-17 04:00:00+00:00,SHORT,-0.008140652785822487,TIME,2025-07-16 20:00:00+00:00,2025-07-17 00:00:00+00:00,0.3359548296027451,0.15425715270596294,20
H4,20,240,CLASSIC,,2025-07-19 04:00:00+00:00,LONG,-0.0037798877047524036,TIME,2025-07-18 20:00:00+00:00,2025-07-19 00:00:00+00:00,0.5296931048226367,0.24374535546197315,20
H4,20,240,CLASSIC,,2025-07-21 04:00:00+00:00,LONG,0.006420604723302472,TP,2025-07-20 20:00:00+00:00,2025-07-21 00:00:00+00:00,0.5437608522220659,0.06905930034129704,20
H4,20,240,CLASSIC,,2025-07-23 04:00:00+00:00,SHORT,0.002956642053199844,TP,2025-07-22 20:00:00+00:00,2025-07-23 00:00:00+00:00,0.8451215758694948,0.55490400075664,20
H4,20,240,CLASSIC,,2025-07-25 04:00:00+00:00,SHORT,0.0021482306579641577,TP,2025-07-24 20:00:00+00:00,2025-07-25 00:00:00+00:00,0.9353863957824308,3.2395771469295798,20
H4,20,240,CLASSIC,,2025-07-29 04:00:00+00:00,LONG,0.002136766330710417,TP,2025-07-28 20:00:00+00:00,2025-07-29 00:00:00+00:00,0.5136791420442163,0.4814171587356771,20
H4,20,240,CLASSIC,,2025-07-30 04:00:00+00:00,LONG,0.0023393314508515796,TP,2025-07-29 20:00:00+00:00,2025-07-30 00:00:00+00:00,0.24722550177094946,0.1714632263755662,20
H4,20,240,CLASSIC,,2025-07-31 04:00:00+00:00,LONG,-0.002932926056962325,TIME,2025-07-30 20:00:00+00:00,2025-07-31 00:00:00+00:00,0.7505989731888125,0.5427358672583548,20
H4,20,240,CLASSIC,,2025-08-03 04:00:00+00:00,LONG,0.002967599992602489,TP,2025-08-02 20:00:00+00:00,2025-08-03 00:00:00+00:00,0.5651301518438131,0.5207963729548504,20
H4,20,240,CLASSIC,,2025-08-05 04:00:00+00:00,SHORT,0.0016458242313393558,TP,2025-08-04 20:00:00+00:00,2025-08-05 00:00:00+00:00,0.9155519367221222,0.5084887280823702,20
H4,20,240,CLASSIC,,2025-08-07 04:00:00+00:00,SHORT,0.0006646118065448139,TP,2025-08-06 20:00:00+00:00,2025-08-07 00:00:00+00:00,0.5431885488647584,0.4680250151301218,20
H4,20,240,CLASSIC,,2025-08-08 04:00:00+00:00,SHORT,0.001232830471959602,TP,2025-08-07 20:00:00+00:00,2025-08-08 00:00:00+00:00,0.7644710578842214,0.3919724051426762,20
H4,20,240,CLASSIC,,2025-08-10 04:00:00+00:00,LONG,-0.006986158001350438,SL,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,0.9861989649223678,2.277076923076932,20
H4,20,240,CLASSIC,,2025-08-11 04:00:00+00:00,LONG,0.0037666349493550868,TP,2025-08-10 20:00:00+00:00,2025-08-11 00:00:00+00:00,0.7603408596131142,1.8786176768858902,20
H4,20,240,CLASSIC,,2025-08-15 04:00:00+00:00,LONG,-0.011717956728202026,SL,2025-08-14 20:00:00+00:00,2025-08-15 00:00:00+00:00,0.632154882154892,0.36869393465558215,20
H4,20,240,CLASSIC,,2025-08-18 04:00:00+00:00,SHORT,0.001201605346992375,TP,2025-08-17 20:00:00+00:00,2025-08-18 00:00:00+00:00,0.8195049233062678,3.303307642903008,20
H4,20,240,CLASSIC,,2025-08-19 04:00:00+00:00,SHORT,-0.01029077212920909,SL,2025-08-18 20:00:00+00:00,2025-08-19 00:00:00+00:00,0.7307081775820596,1.1630650277557346,20
H4,20,240,CLASSIC,,2025-08-21 04:00:00+00:00,SHORT,0.0012525633822600426,TP,2025-08-20 20:00:00+00:00,2025-08-21 00:00:00+00:00,0.3304403728704524,0.04752033168551759,20
H4,20,240,CLASSIC,,2025-08-22 04:00:00+00:00,LONG,0.0021464700150589113,TP,2025-08-21 20:00:00+00:00,2025-08-22 00:00:00+00:00,0.352684093345426,0.06874772257985068,20
H4,20,240,CLASSIC,,2025-08-23 04:00:00+00:00,SHORT,0.0012293360779622189,TP,2025-08-22 20:00:00+00:00,2025-08-23 00:00:00+00:00,0.8737370528054919,1.5659689184903123,20
H4,20,240,CLASSIC,,2025-08-29 04:00:00+00:00,SHORT,0.0015887086806283825,TP,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,0.6373960807600942,0.2621429607075327,20
H4,20,240,CLASSIC,,2025-08-31 04:00:00+00:00,LONG,-0.0048331654079900015,SL,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,0.6050152195970397,1.0972794723824644,20
H4,20,240,CLASSIC,,2025-09-01 04:00:00+00:00,SHORT,-0.01238375576454359,SL,2025-08-31 20:00:00+00:00,2025-09-01 00:00:00+00:00,0.5393556653853059,0.3431230256979366,20
H4,20,240,CLASSIC,,2025-09-02 04:00:00+00:00,LONG,0.007614937526068623,TP,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,0.6228587634713589,0.43546381497140013,20
H4,20,240,CLASSIC,,2025-09-04 04:00:00+00:00,SHORT,0.0014530066035384772,TP,2025-09-03 20:00:00+00:00,2025-09-04 00:00:00+00:00,0.5234441602727979,0.6763181956720214,20
H4,20,240,CLASSIC,,2025-09-07 04:00:00+00:00,LONG,-0.00039355922148537207,TP,2025-09-06 20:00:00+00:00,2025-09-07 00:00:00+00:00,0.7672131147541084,1.4462607274213852,20
H4,20,240,CLASSIC,,2025-09-09 04:00:00+00:00,SHORT,-0.0069935754542677624,SL,2025-09-08 20:00:00+00:00,2025-09-09 00:00:00+00:00,0.3530874018096771,0.30877078578414735,20
H4,20,240,CLASSIC,,2025-09-11 04:00:00+00:00,LONG,-0.006192429849660451,SL,2025-09-10 20:00:00+00:00,2025-09-11 00:00:00+00:00,0.5589348967875815,0.6511367871785135,20
H4,20,240,CLASSIC,,2025-09-14 04:00:00+00:00,SHORT,-0.00323663362911447,SL,2025-09-13 20:00:00+00:00,2025-09-14 00:00:00+00:00,0.4774102460669538,0.5956175298805416,20
H4,20,240,CLASSIC,,2025-09-17 04:00:00+00:00,SHORT,-0.004655943679601591,SL,2025-09-16 20:00:00+00:00,2025-09-17 00:00:00+00:00,0.558504379657472,0.6090983383273978,20
H4,20,240,CLASSIC,,2025-09-18 04:00:00+00:00,LONG,-0.0015085083718124324,TIME,2025-09-17 20:00:00+00:00,2025-09-18 00:00:00+00:00,0.6159135559921386,0.35129835403173043,20
H4,20,240,CLASSIC,,2025-09-22 04:00:00+00:00,SHORT,0.00012779475912033786,TP,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,0.4487872701992873,1.4331278477620588,20
H4,20,240,CLASSIC,,2025-09-25 04:00:00+00:00,SHORT,0.00048558572334073255,TP,2025-09-24 20:00:00+00:00,2025-09-25 00:00:00+00:00,0.5879066207424349,1.4719050817103296,20
H4,20,240,CLASSIC,,2025-10-02 04:00:00+00:00,LONG,0.004935293225608208,TP,2025-10-01 20:00:00+00:00,2025-10-02 00:00:00+00:00,0.12923351158645277,0.042678536361849324,20
H4,20,240,CLASSIC,,2025-10-05 04:00:00+00:00,LONG,0.0007685449712571692,TP,2025-10-04 20:00:00+00:00,2025-10-05 00:00:00+00:00,0.609169254998033,2.4241182757391755,20
H4,20,240,CLASSIC,,2025-10-06 04:00:00+00:00,LONG,0.002651291512915156,TP,2025-10-05 20:00:00+00:00,2025-10-06 00:00:00+00:00,0.27788738807102464,0.3302198871375688,20
H4,20,240,CLASSIC,,2025-10-07 04:00:00+00:00,SHORT,0.0026721047524175825,TP,2025-10-06 20:00:00+00:00,2025-10-07 00:00:00+00:00,0.3537298387096862,0.17868852459016674,20
H4,20,240,CLASSIC,,2025-10-09 04:00:00+00:00,SHORT,0.0023192155975486086,TP,2025-10-08 20:00:00+00:00,2025-10-09 00:00:00+00:00,0.6686653461106076,0.8062889031981118,20
H4,20,240,CLASSIC,,2025-10-14 04:00:00+00:00,SHORT,0.0024108469696554904,TP,2025-10-13 20:00:00+00:00,2025-10-14 00:00:00+00:00,0.7773539263118752,1.678237349261834,20
H4,20,240,CLASSIC,,2025-10-15 04:00:00+00:00,SHORT,-0.013942544876838157,SL,2025-10-14 20:00:00+00:00,2025-10-15 00:00:00+00:00,0.5530369718309825,0.13342424459916047,20
H4,20,240,CLASSIC,,2025-10-17 04:00:00+00:00,LONG,-0.01158413526523999,SL,2025-10-16 20:00:00+00:00,2025-10-17 00:00:00+00:00,0.7551362045350867,0.6101417666303274,20
H4,20,240,CLASSIC,,2025-10-20 04:00:00+00:00,LONG,0.002924601931148242,TP,2025-10-19 20:00:00+00:00,2025-10-20 00:00:00+00:00,0.5002147269664016,0.7797393000102585,20
H4,20,240,CLASSIC,,2025-10-21 04:00:00+00:00,SHORT,0.0024461456390571525,TP,2025-10-20 20:00:00+00:00,2025-10-21 00:00:00+00:00,0.9889286437588546,1.569220039521092,20
H4,20,240,CLASSIC,,2025-10-23 04:00:00+00:00,LONG,0.005165300372407535,TP,2025-10-22 20:00:00+00:00,2025-10-23 00:00:00+00:00,0.6600116949294023,0.20096952908587057,20
H4,20,240,CLASSIC,,2025-10-24 04:00:00+00:00,LONG,0.0025117789961766625,TP,2025-10-23 20:00:00+00:00,2025-10-24 00:00:00+00:00,0.40993312136826854,0.2868593361932608,20
H4,20,240,CLASSIC,,2025-10-26 04:00:00+00:00,SHORT,-0.004639103372805207,SL,2025-10-25 20:00:00+00:00,2025-10-26 00:00:00+00:00,0.5689215539222889,0.2317387568031877,20
