role,partition,dev_block,execution_start,lane,horizon_min,required_closes_above_H,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,signal_delay_min,signal_close,reentry_ts,reentry_price,exit_ts,exit_price,exit_reason,invalidation_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,parent_mae_R,scope
CENTRAL,reference_validation,,2025-06-19 15:00:00+00:00,RC30_C2,30,2,146.45,142.84,3.609999999999985,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,0.0,-0.25,2025-06-19 22:30:00+00:00,10.0,146.88,2025-06-19 22:35:00+00:00,146.88,2025-06-20 01:10:00+00:00,146.45,FAILED_RECLAIM,2025-06-20 01:05:00+00:00,-1.463779956427047,-1.713779956427047,-1.463779956427047,-1.963779956427047,False,False,0.14127423822714488,OOS
CENTRAL,reference_validation,,2025-07-02 15:00:00+00:00,RC30_C2,30,2,150.59,147.03,3.5600000000000023,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,-0.23241915133803692,-0.4824191513380369,2025-07-02 15:50:00+00:00,25.0,150.87,2025-07-02 15:55:00+00:00,150.88,2025-07-02 16:05:00+00:00,152.014,TARGET,,3.757953340402964,3.507953340402964,3.525534189064927,3.025534189064927,True,True,0.13202247191011196,OOS
CENTRAL,reference_validation,,2025-07-13 15:00:00+00:00,RC30_C2,30,2,164.12,161.5,2.6200000000000045,2025-07-14 02:25:00+00:00,2025-07-14 02:35:00+00:00,-0.42651718254937965,-0.6765171825493796,2025-07-14 02:40:00+00:00,10.0,164.48,2025-07-14 02:45:00+00:00,164.48,2025-07-14 03:05:00+00:00,165.168,TARGET,,2.091439688716057,1.841439688716057,1.6649225061666773,1.1649225061666773,True,True,0.13358778625953957,OOS
CENTRAL,reference_validation,,2025-08-07 15:00:00+00:00,RC30_C2,30,2,173.43,169.0,4.430000000000007,2025-08-07 21:20:00+00:00,2025-08-07 21:35:00+00:00,-0.23064060427840927,-0.48064060427840927,2025-08-07 21:45:00+00:00,15.0,174.05,2025-08-07 21:50:00+00:00,174.05,2025-08-07 23:40:00+00:00,175.202,TARGET,,3.3093938523411914,3.0593938523411914,3.078753248062782,2.578753248062782,True,True,0.11963882618510165,OOS
CENTRAL,reference_validation,,2025-09-26 15:00:00+00:00,RC30_C2,30,2,198.18,190.72,7.460000000000008,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,-0.378443838934317,-0.628443838934317,2025-09-26 16:40:00+00:00,10.0,199.01,2025-09-26 16:45:00+00:00,199.02,2025-09-26 17:25:00+00:00,201.16400000000002,TARGET,,5.38639332730384,5.13639332730384,5.007949488369523,4.507949488369523,True,True,0.1005361930294905,OOS
CENTRAL,reference_validation,,2025-09-27 15:00:00+00:00,RC30_C2,30,2,203.66,199.77,3.8899999999999864,2025-09-27 21:40:00+00:00,2025-09-27 22:50:00+00:00,-0.5892173229893327,-0.8392173229893327,2025-09-27 22:55:00+00:00,10.0,203.8,2025-09-27 23:00:00+00:00,203.8,2025-09-27 23:20:00+00:00,203.51,FAILED_RECLAIM,2025-09-27 23:15:00+00:00,-0.7114818449460714,-0.9614818449460714,-1.300699167935404,-1.800699167935404,False,False,0.11311053984575817,OOS
CENTRAL,reference_validation,,2025-10-12 15:00:00+00:00,RC30_C2,30,2,188.82,178.02,10.799999999999983,2025-10-12 15:05:00+00:00,2025-10-12 15:45:00+00:00,-0.34424319457682095,-0.594243194576821,2025-10-12 15:50:00+00:00,10.0,191.16,2025-10-12 15:55:00+00:00,191.16,2025-10-12 16:05:00+00:00,193.14,TARGET,,5.178907721280601,4.928907721280601,4.83466452670378,4.33466452670378,True,True,0.13703703703703632,OOS
CENTRAL,reference_validation,,2025-11-02 15:00:00+00:00,RC30_C2,30,2,187.84,183.26,4.5800000000000125,2025-11-02 23:55:00+00:00,2025-11-03 00:30:00+00:00,-0.39927597955707883,-0.6492759795570788,2025-11-03 00:35:00+00:00,10.0,188.14,2025-11-03 00:40:00+00:00,188.14,2025-11-03 00:55:00+00:00,187.04,FAILED_RECLAIM,2025-11-03 00:50:00+00:00,-2.923354948442647,-3.173354948442647,-3.3226309279997257,-3.8226309279997257,False,False,0.0938864628820973,OOS
CENTRAL,reference_validation,,2025-11-21 15:00:00+00:00,RC30_C2,30,2,129.5,121.55,7.950000000000003,2025-11-21 17:05:00+00:00,2025-11-21 17:20:00+00:00,-0.4633204633204824,-0.7133204633204824,2025-11-21 17:25:00+00:00,10.0,129.72,2025-11-21 17:30:00+00:00,129.72,2025-11-21 17:55:00+00:00,129.14,FAILED_RECLAIM,2025-11-21 17:50:00+00:00,-2.235584335491869,-2.485584335491869,-2.6989047988123516,-3.1989047988123516,False,False,0.0893081761006299,OOS
CENTRAL,reference_validation,,2026-01-05 15:00:00+00:00,RC30_C2,30,2,135.97,133.09,2.8799999999999955,2026-01-05 15:40:00+00:00,2026-01-05 15:55:00+00:00,-0.22063690519968926,-0.47063690519968926,2026-01-05 16:00:00+00:00,10.0,136.14,2026-01-05 16:05:00+00:00,136.14,2026-01-05 16:15:00+00:00,135.68,FAILED_RECLAIM,2026-01-05 16:10:00+00:00,-1.6894373439105825,-1.9394373439105825,-1.9100742491102718,-2.410074249110272,False,False,0.12847222222222401,OOS
CENTRAL,reference_validation,,2026-02-16 15:00:00+00:00,RC30_C2,30,2,86.88,83.39,3.489999999999995,2026-02-17 00:45:00+00:00,2026-02-17 00:55:00+00:00,-0.6906077348065587,-0.9406077348065587,2026-02-17 01:20:00+00:00,30.0,86.99,2026-02-17 01:25:00+00:00,86.99,2026-02-17 01:35:00+00:00,86.88,FAILED_RECLAIM,2026-02-17 01:30:00+00:00,-0.6322565812162395,-0.8822565812162395,-1.3228643160227982,-1.8228643160227982,False,False,0.1318051575931216,OOS
CENTRAL,reference_validation,,2026-04-16 15:00:00+00:00,RC30_C2,30,2,86.25,83.7,2.549999999999997,2026-04-16 15:10:00+00:00,2026-04-16 15:30:00+00:00,-0.28985507246376274,-0.5398550724637627,2026-04-16 15:40:00+00:00,15.0,86.69,2026-04-16 15:45:00+00:00,86.69,2026-04-16 16:50:00+00:00,86.11,FAILED_RECLAIM,2026-04-16 16:45:00+00:00,-3.3452532010612157,-3.595253201061216,-3.6351082735249785,-4.135108273524979,False,False,0.11764705882352842,OOS
CENTRAL,reference_validation,,2026-04-24 15:00:00+00:00,RC30_C2,30,2,86.75,84.79,1.9599999999999937,2026-04-24 20:35:00+00:00,2026-04-24 20:45:00+00:00,-0.5187319884726316,-0.7687319884726316,2026-04-24 20:50:00+00:00,10.0,86.79,2026-04-24 20:55:00+00:00,86.79,2026-04-24 21:15:00+00:00,86.54,FAILED_RECLAIM,2026-04-24 21:10:00+00:00,-1.4402580942504684,-1.6902580942504684,-1.9589900827231,-2.4589900827231,False,False,0.10204081632653239,OOS
CENTRAL,reference_validation,,2026-06-06 15:00:00+00:00,RC30_C2,30,2,63.53,61.13,2.3999999999999986,2026-06-07 01:25:00+00:00,2026-06-07 01:55:00+00:00,-0.31481189988979974,-0.5648118998897997,2026-06-07 02:00:00+00:00,10.0,63.58,2026-06-07 02:05:00+00:00,63.58,2026-06-07 02:20:00+00:00,63.36,FAILED_RECLAIM,2026-06-07 02:15:00+00:00,-1.7301038062283447,-1.980103806228345,-2.0449157061181444,-2.544915706118145,False,False,0.062499999999999445,OOS
CENTRAL,reference_validation,,2026-06-08 15:00:00+00:00,RC30_C2,30,2,67.3,65.54,1.759999999999991,2026-06-08 15:00:00+00:00,2026-06-08 15:35:00+00:00,-0.5943536404160454,-0.8443536404160454,2026-06-08 15:40:00+00:00,10.0,67.35,2026-06-08 15:45:00+00:00,67.35,2026-06-08 15:55:00+00:00,67.3,FAILED_RECLAIM,2026-06-08 15:50:00+00:00,-0.37119524870077303,-0.621195248700773,-0.9655488891168185,-1.4655488891168185,False,False,0.1022727272727236,OOS
CENTRAL,reference_validation,,2026-06-13 15:00:00+00:00,RC30_C2,30,2,68.41,67.25,1.1599999999999966,2026-06-13 15:05:00+00:00,2026-06-13 15:45:00+00:00,-0.21926618915363294,-0.46926618915363294,2026-06-13 15:50:00+00:00,10.0,68.51,2026-06-13 15:55:00+00:00,68.51,2026-06-13 16:05:00+00:00,68.12,FAILED_RECLAIM,2026-06-13 16:00:00+00:00,-2.8462998102466996,-3.0962998102467,-3.0655659994003326,-3.565565999400333,False,False,0.12068965517241464,OOS
CENTRAL,reference_validation,,2026-06-19 15:00:00+00:00,RC30_C2,30,2,69.55,67.86,1.6899999999999977,2026-06-19 23:55:00+00:00,2026-06-20 01:10:00+00:00,0.0,-0.25,2026-06-20 01:20:00+00:00,15.0,69.61,2026-06-20 01:25:00+00:00,69.61,2026-06-20 02:20:00+00:00,69.48,FAILED_RECLAIM,2026-06-20 02:15:00+00:00,-0.9337738830627607,-1.1837738830627607,-0.9337738830627607,-1.4337738830627607,False,False,0.0710059171597577,OOS
CENTRAL,reference_validation,,2026-07-07 15:00:00+00:00,RC30_C2,30,2,81.96,80.45,1.509999999999991,2026-07-07 15:25:00+00:00,2026-07-07 15:45:00+00:00,0.0,-0.25,2026-07-07 15:50:00+00:00,10.0,82.13,2026-07-07 15:55:00+00:00,82.14,2026-07-07 16:05:00+00:00,81.93,FAILED_RECLAIM,2026-07-07 16:00:00+00:00,-1.2783053323593419,-1.5283053323593419,-1.2783053323593419,-1.7783053323593419,False,False,0.11258278145694604,OOS
CENTRAL,reference_validation,,2026-07-17 15:00:00+00:00,RC30_C2,30,2,74.97,73.32,1.6500000000000057,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,-0.13338668800849662,-0.3833866880084966,2026-07-17 17:05:00+00:00,15.0,75.46,2026-07-17 17:10:00+00:00,75.47,2026-07-17 19:25:00+00:00,74.87,FAILED_RECLAIM,2026-07-17 19:20:00+00:00,-3.975089439512358,-4.225089439512359,-4.108476127520855,-4.608476127520856,False,False,0.10303030303030371,OOS
CLOCK_SUPPORT,external,,2020-09-21 16:00:00+00:00,RC30_C2,30,2,2.7324,2.4576,0.2748000000000004,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,-0.27448397013613013,-0.5244839701361301,2020-09-21 18:50:00+00:00,15.0,2.7497,2020-09-21 18:55:00+00:00,2.7493,2020-09-21 20:10:00+00:00,2.8423200000000004,TARGET,,16.917033426690487,16.667033426690487,16.642549456554356,16.142549456554356,True,True,0.02729257641921497,OOS
CLOCK_SUPPORT,external,,2020-09-26 16:00:00+00:00,RC30_C2,30,2,3.1562,3.017,0.1392000000000002,2020-09-27 00:20:00+00:00,2020-09-27 00:35:00+00:00,-0.7287244154362549,-0.9787244154362549,2020-09-27 00:55:00+00:00,25.0,3.1563,2020-09-27 01:00:00+00:00,3.1563,2020-09-27 01:10:00+00:00,3.1494,FAILED_RECLAIM,2020-09-27 01:05:00+00:00,-1.0930519912555892,-1.3430519912555892,-1.821776406691844,-2.321776406691844,False,False,0.08189655172413836,OOS
CLOCK_SUPPORT,external,,2020-10-02 16:00:00+00:00,RC30_C2,30,2,2.6598,2.4224,0.23740000000000006,2020-10-02 16:40:00+00:00,2020-10-02 17:15:00+00:00,-1.109105947815603,-1.359105947815603,2020-10-02 17:25:00+00:00,15.0,2.6618,2020-10-02 17:30:00+00:00,2.6613,2020-10-02 17:45:00+00:00,2.6503,FAILED_RECLAIM,2020-10-02 17:40:00+00:00,-2.066659151542527,-2.3166591515425274,-3.17576509935813,-3.6757650993581303,False,False,0.026958719460826376,OOS
CLOCK_SUPPORT,external,,2020-10-12 16:00:00+00:00,RC30_C2,30,2,2.5714,2.4523,0.11909999999999998,2020-10-12 16:10:00+00:00,2020-10-12 17:10:00+00:00,-0.1555572839698205,-0.4055572839698205,2020-10-12 17:15:00+00:00,10.0,2.5768,2020-10-12 17:20:00+00:00,2.5763,2020-10-12 17:50:00+00:00,2.61904,TARGET,,8.294841439273393,8.044841439273393,8.139284155303573,7.639284155303573,True,True,0.1167086481947945,OOS
CLOCK_SUPPORT,external,,2020-10-30 16:00:00+00:00,RC30_C2,30,2,1.4489,1.344,0.1049,2020-10-30 17:35:00+00:00,2020-10-30 17:45:00+00:00,-0.44861619159364263,-0.6986161915936426,2020-10-30 17:50:00+00:00,10.0,1.4505,2020-10-30 17:55:00+00:00,1.4504,2020-10-30 18:15:00+00:00,1.4467,FAILED_RECLAIM,2020-10-30 18:10:00+00:00,-1.2755102040815647,-1.5255102040815647,-1.7241263956752073,-2.2241263956752073,False,False,0.025738798856054783,OOS
CLOCK_SUPPORT,external,,2020-10-31 16:00:00+00:00,RC30_C2,30,2,1.5215,1.4605,0.061000000000000165,2020-10-31 16:00:00+00:00,2020-10-31 17:10:00+00:00,-0.32862306933950647,-0.5786230693395065,2020-10-31 17:15:00+00:00,10.0,1.5227,2020-10-31 17:20:00+00:00,1.5227,2020-10-31 17:30:00+00:00,1.5182,FAILED_RECLAIM,2020-10-31 17:25:00+00:00,-1.4776384054639435,-1.7276384054639435,-1.80626147480345,-2.30626147480345,False,False,0.07868852459016598,OOS
CLOCK_SUPPORT,external,,2020-11-10 16:00:00+00:00,RC30_C2,30,2,2.2455,2.1059,0.13959999999999972,2020-11-10 16:25:00+00:00,2020-11-10 16:35:00+00:00,-1.6922734357603941,-1.9422734357603941,2020-11-10 16:55:00+00:00,25.0,2.2465,2020-11-10 17:00:00+00:00,2.2463,2020-11-10 17:10:00+00:00,2.2427,FAILED_RECLAIM,2020-11-10 17:05:00+00:00,-0.8013177224769907,-1.0513177224769907,-2.493591158237385,-2.993591158237385,False,False,0.1002865329512881,OOS
CLOCK_SUPPORT,external,,2020-11-22 16:00:00+00:00,RC30_C2,30,2,2.2331,2.0302,0.20290000000000008,2020-11-22 17:50:00+00:00,2020-11-22 18:30:00+00:00,-1.097129550848508,-1.347129550848508,2020-11-22 18:35:00+00:00,10.0,2.2531,2020-11-22 18:40:00+00:00,2.2533,2020-11-22 20:50:00+00:00,2.2247,FAILED_RECLAIM,2020-11-22 20:45:00+00:00,-6.346247725558085,-6.596247725558086,-7.443377276406593,-7.9433772764065935,False,False,0.08033514046328119,OOS
CLOCK_SUPPORT,external,,2020-12-16 16:00:00+00:00,RC30_C2,30,2,1.7682,1.6144,0.15379999999999994,2020-12-16 23:35:00+00:00,2020-12-17 00:40:00+00:00,-0.5089921954530285,-0.7589921954530285,2020-12-17 00:55:00+00:00,20.0,1.7753,2020-12-17 01:00:00+00:00,1.774,2020-12-17 01:35:00+00:00,1.7578,FAILED_RECLAIM,2020-12-17 01:30:00+00:00,-4.565952649379923,-4.815952649379923,-5.074944844832952,-5.574944844832952,False,False,0.12938881664499374,OOS
CLOCK_SUPPORT,external,,2020-12-28 16:00:00+00:00,RC30_C2,30,2,1.4129,1.3413,0.07160000000000011,2020-12-28 16:05:00+00:00,2020-12-28 16:25:00+00:00,-1.6632458064973488,-1.9132458064973488,2020-12-28 16:35:00+00:00,15.0,1.4191,2020-12-28 16:40:00+00:00,1.4191,2020-12-28 18:15:00+00:00,1.44154,TARGET,,7.9064195616940225,7.6564195616940225,6.243173755196674,5.743173755196674,True,True,0.12569832402234785,OOS
CLOCK_SUPPORT,external,,2021-01-03 16:00:00+00:00,RC30_C2,30,2,2.3589,1.939,0.41990000000000016,2021-01-04 02:05:00+00:00,2021-01-04 02:15:00+00:00,-4.345245665352548,-4.595245665352548,2021-01-04 02:20:00+00:00,10.0,2.3797,2021-01-04 02:25:00+00:00,2.3777,2021-01-04 02:35:00+00:00,2.3382,FAILED_RECLAIM,2021-01-04 02:30:00+00:00,-8.306346469277026,-8.556346469277026,-12.651592134629574,-13.151592134629574,False,False,0.09002143367468507,OOS
CLOCK_SUPPORT,external,,2021-01-15 16:00:00+00:00,RC30_C2,30,2,3.4326,3.0958,0.33679999999999977,2021-01-16 03:15:00+00:00,2021-01-16 03:35:00+00:00,-0.1019635261900187,-0.3519635261900187,2021-01-16 03:50:00+00:00,20.0,3.4386,2021-01-16 03:55:00+00:00,3.4387,2021-01-16 04:15:00+00:00,3.3971,FAILED_RECLAIM,2021-01-16 04:10:00+00:00,-6.048797510687153,-6.298797510687154,-6.150761036877173,-6.650761036877173,False,False,0.021080760095011548,OOS
CLOCK_SUPPORT,external,,2021-01-27 16:00:00+00:00,RC30_C2,30,2,3.7466,3.5183,0.22829999999999995,2021-01-27 16:05:00+00:00,2021-01-27 16:20:00+00:00,-0.7740351251801503,-1.0240351251801503,2021-01-27 16:30:00+00:00,15.0,3.7551,2021-01-27 16:35:00+00:00,3.7555,2021-01-27 16:45:00+00:00,3.7426,FAILED_RECLAIM,2021-01-27 16:40:00+00:00,-1.7174810278258734,-1.9674810278258736,-2.4915161530060237,-2.9915161530060237,False,False,0.1292159439334213,OOS
CLOCK_SUPPORT,external,,2021-02-17 16:00:00+00:00,RC30_C2,30,2,8.3582,7.8926,0.46560000000000024,2021-02-17 19:05:00+00:00,2021-02-17 19:35:00+00:00,-0.6939293149242354,-0.9439293149242354,2021-02-17 19:40:00+00:00,10.0,8.3746,2021-02-17 19:45:00+00:00,8.3736,2021-02-17 21:10:00+00:00,8.3454,FAILED_RECLAIM,2021-02-17 21:05:00+00:00,-1.6838635712238537,-1.9338635712238537,-2.377792886148089,-2.877792886148089,False,False,0.07130584192440027,OOS
CLOCK_SUPPORT,external,,2021-03-13 16:00:00+00:00,RC30_C2,30,2,15.1755,14.6,0.5754999999999999,2021-03-13 17:50:00+00:00,2021-03-13 19:05:00+00:00,0.0,-0.25,2021-03-13 19:15:00+00:00,15.0,15.2012,2021-03-13 19:20:00+00:00,15.2042,2021-03-13 19:30:00+00:00,15.1539,FAILED_RECLAIM,2021-03-13 19:25:00+00:00,-1.654148195893268,-1.904148195893268,-1.654148195893268,-2.154148195893268,False,False,0.08027801911381219,OOS
CLOCK_SUPPORT,external,,2021-03-15 16:00:00+00:00,RC30_C2,30,2,14.3665,13.8107,0.5557999999999996,2021-03-15 20:10:00+00:00,2021-03-15 20:25:00+00:00,-0.810914279748054,-1.060914279748054,2021-03-15 20:30:00+00:00,10.0,14.4074,2021-03-15 20:35:00+00:00,14.4072,2021-03-15 20:45:00+00:00,14.3248,FAILED_RECLAIM,2021-03-15 20:40:00+00:00,-2.8596812704758667,-3.1096812704758667,-3.6705955502239207,-4.17059555022392,False,False,0.06639078805325849,OOS
CLOCK_SUPPORT,external,,2021-03-29 16:00:00+00:00,RC30_C2,30,2,18.78,18.0394,0.7406000000000006,2021-03-29 17:45:00+00:00,2021-03-29 19:45:00+00:00,-0.44462193823219254,-0.6946219382321925,2021-03-29 19:55:00+00:00,15.0,18.8561,2021-03-29 20:00:00+00:00,18.857,2021-03-29 20:15:00+00:00,18.7387,FAILED_RECLAIM,2021-03-29 20:10:00+00:00,-3.136766187622597,-3.386766187622597,-3.5813881258547897,-4.08138812585479,False,False,0.09721847150959043,OOS
CLOCK_SUPPORT,external,,2021-04-06 16:00:00+00:00,RC30_C2,30,2,23.5388,21.6509,1.8878999999999984,2021-04-06 17:00:00+00:00,2021-04-06 17:15:00+00:00,-2.3939198259893546,-2.6439198259893546,2021-04-06 17:20:00+00:00,10.0,23.78,2021-04-06 17:25:00+00:00,23.7787,2021-04-06 17:50:00+00:00,24.29396,TARGET,,10.834486325997595,10.584486325997593,8.440566500008241,7.940566500008239,True,True,0.10000529689072363,OOS
CLOCK_SUPPORT,external,,2021-04-08 16:00:00+00:00,RC30_C2,30,2,27.7646,25.6202,2.144400000000001,2021-04-09 03:05:00+00:00,2021-04-09 03:35:00+00:00,-0.7959776117790196,-1.0459776117790196,2021-04-09 03:40:00+00:00,10.0,27.8205,2021-04-09 03:45:00+00:00,27.8252,2021-04-09 03:55:00+00:00,27.6067,FAILED_RECLAIM,2021-04-09 03:50:00+00:00,-3.9262970257176733,-4.176297025717673,-4.722274637496692,-5.222274637496692,False,False,0.0715351613504949,OOS
CLOCK_SUPPORT,external,,2021-04-12 16:00:00+00:00,RC30_C2,30,2,28.4929,26.851,1.6418999999999997,2021-04-12 23:05:00+00:00,2021-04-12 23:20:00+00:00,-0.10002491848842832,-0.3500249184884283,2021-04-12 23:30:00+00:00,15.0,28.5068,2021-04-12 23:35:00+00:00,28.5083,2021-04-12 23:45:00+00:00,28.419,FAILED_RECLAIM,2021-04-12 23:40:00+00:00,-1.566210542192914,-1.816210542192914,-1.6662354606813423,-2.1662354606813423,False,False,0.09227114927827436,OOS
CLOCK_SUPPORT,external,,2021-04-14 16:00:00+00:00,RC30_C2,30,2,26.3293,24.5888,1.7405000000000008,2021-04-14 16:35:00+00:00,2021-04-14 17:05:00+00:00,-2.5788760050590165,-2.8288760050590165,2021-04-14 17:10:00+00:00,10.0,26.8375,2021-04-14 17:15:00+00:00,26.8322,2021-04-14 17:35:00+00:00,26.3133,FAILED_RECLAIM,2021-04-14 17:30:00+00:00,-9.669352494391049,-9.919352494391049,-12.248228499450065,-12.748228499450065,False,False,0.13639758690031648,OOS
CLOCK_SUPPORT,external,,2021-04-19 16:00:00+00:00,RC30_C2,30,2,34.9967,29.9007,5.0959999999999965,2021-04-19 17:40:00+00:00,2021-04-19 18:05:00+00:00,-2.2587843996719204,-2.508784399671921,2021-04-19 18:10:00+00:00,10.0,35.1273,2021-04-19 18:15:00+00:00,35.1176,2021-04-19 18:25:00+00:00,34.8368,FAILED_RECLAIM,2021-04-19 18:20:00+00:00,-3.997995307196467,-4.247995307196467,-6.256779706868388,-6.756779706868388,False,False,0.06138147566718916,OOS
CLOCK_SUPPORT,external,,2021-04-20 16:00:00+00:00,RC30_C2,30,2,31.6915,29.016,2.675500000000003,2021-04-20 19:40:00+00:00,2021-04-20 21:20:00+00:00,-1.8159443383872764,-2.0659443383872764,2021-04-20 21:35:00+00:00,20.0,31.7517,2021-04-20 21:40:00+00:00,31.7494,2021-04-20 22:50:00+00:00,31.55,FAILED_RECLAIM,2021-04-20 22:45:00+00:00,-3.14021682299509,-3.3902168229950904,-4.956161161382367,-5.456161161382367,False,False,0.1335077555597092,OOS
CLOCK_SUPPORT,external,,2021-05-01 16:00:00+00:00,RC30_C2,30,2,47.9269,42.8804,5.046500000000002,2021-05-01 16:35:00+00:00,2021-05-01 16:55:00+00:00,-0.09597950211676087,-0.3459795021167609,2021-05-01 17:05:00+00:00,15.0,48.5929,2021-05-01 17:10:00+00:00,48.5526,2021-05-01 17:30:00+00:00,47.7845,FAILED_RECLAIM,2021-05-01 17:25:00+00:00,-7.90997804443011,-8.15997804443011,-8.00595754654687,-8.50595754654687,False,False,0.12422471019518597,OOS
CLOCK_SUPPORT,external,,2021-05-08 16:00:00+00:00,RC30_C2,30,2,45.4999,43.4275,2.0723999999999947,2021-05-08 22:20:00+00:00,2021-05-08 22:40:00+00:00,-0.725276319288537,-0.975276319288537,2021-05-08 22:45:00+00:00,10.0,45.9136,2021-05-08 22:50:00+00:00,45.9137,2021-05-08 22:55:00+00:00,46.32885999999999,TARGET,,4.52109065485895,4.27109065485895,3.7958143355704133,3.2958143355704133,True,True,0.09645821270025093,OOS
CLOCK_SUPPORT,external,,2021-05-11 16:00:00+00:00,RC30_C2,30,2,42.288,40.04,2.2479999999999976,2021-05-11 18:15:00+00:00,2021-05-11 18:55:00+00:00,-0.342886870979886,-0.592886870979886,2021-05-11 19:05:00+00:00,15.0,42.372,2021-05-11 19:10:00+00:00,42.37,2021-05-11 20:30:00+00:00,43.1872,TARGET,,9.643615765872028,9.393615765872026,9.300728894892142,8.80072889489214,True,True,0.06361209964412533,OOS
CLOCK_SUPPORT,external,,2021-06-02 16:00:00+00:00,RC30_C2,30,2,34.25,31.473,2.777000000000001,2021-06-02 16:15:00+00:00,2021-06-02 16:35:00+00:00,-1.4306569343065512,-1.6806569343065512,2021-06-02 16:55:00+00:00,25.0,34.615,2021-06-02 17:00:00+00:00,34.612,2021-06-02 17:15:00+00:00,34.046,FAILED_RECLAIM,2021-06-02 17:10:00+00:00,-8.176355021379923,-8.426355021379923,-9.607011955686474,-10.107011955686474,False,False,0.11379186172128282,OOS
CLOCK_SUPPORT,external,,2021-06-30 16:00:00+00:00,RC30_C2,30,2,33.299,31.543,1.7560000000000002,2021-06-30 18:55:00+00:00,2021-06-30 19:05:00+00:00,-0.9009279557944949,-1.150927955794495,2021-06-30 19:30:00+00:00,30.0,33.366,2021-06-30 19:35:00+00:00,33.366,2021-06-30 19:50:00+00:00,34.0014,TARGET,,9.521668764610691,9.271668764610691,8.620740808816196,8.120740808816196,True,True,0.14236902050113892,OOS
CLOCK_SUPPORT,external,,2021-07-07 16:00:00+00:00,RC30_C2,30,2,37.58,34.702,2.878,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,-0.1463544438530806,-0.3963544438530806,2021-07-07 18:40:00+00:00,10.0,37.886,2021-07-07 18:45:00+00:00,37.892,2021-07-07 20:00:00+00:00,37.554,FAILED_RECLAIM,2021-07-07 19:55:00+00:00,-4.460044336535407,-4.710044336535407,-4.6063987803884885,-5.1063987803884885,False,False,0.12647671994440488,OOS
CLOCK_SUPPORT,external,,2021-07-11 16:00:00+00:00,RC30_C2,30,2,32.57,31.809,0.7609999999999992,2021-07-12 03:40:00+00:00,2021-07-12 03:50:00+00:00,-0.16886705557267456,-0.41886705557267456,2021-07-12 04:15:00+00:00,30.0,32.58,2021-07-12 04:20:00+00:00,32.58,2021-07-12 04:30:00+00:00,32.466,FAILED_RECLAIM,2021-07-12 04:25:00+00:00,-1.749539594843419,-1.9995395948434191,-1.9184066504160935,-2.4184066504160935,False,False,0.13797634691195398,OOS
CLOCK_SUPPORT,external,,2021-07-22 16:00:00+00:00,RC30_C2,30,2,27.79,26.299,1.4909999999999997,2021-07-22 16:00:00+00:00,2021-07-22 16:25:00+00:00,-0.7196833393307012,-0.9696833393307012,2021-07-22 16:30:00+00:00,10.0,27.962,2021-07-22 16:35:00+00:00,27.96,2021-07-22 17:00:00+00:00,27.756,FAILED_RECLAIM,2021-07-22 16:55:00+00:00,-3.648068669527882,-3.8980686695278823,-4.367752008858583,-4.8677520088585835,False,False,0.06371562709590804,OOS
CLOCK_SUPPORT,external,,2021-07-25 16:00:00+00:00,RC30_C2,30,2,28.444,26.526,1.9179999999999993,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,-0.33398959358738045,-0.5839895935873805,2021-07-26 00:35:00+00:00,10.0,28.613,2021-07-26 00:40:00+00:00,28.613,2021-07-26 00:55:00+00:00,29.211199999999998,TARGET,,10.453290462377197,10.203290462377195,10.119300868789816,9.619300868789814,True,True,0.06517205422314915,OOS
CLOCK_SUPPORT,external,,2021-08-04 16:00:00+00:00,RC30_C2,30,2,35.65,33.451,2.198999999999998,2021-08-04 16:35:00+00:00,2021-08-04 17:25:00+00:00,-0.14025245441789957,-0.3902524544178996,2021-08-04 17:45:00+00:00,25.0,35.676,2021-08-04 17:50:00+00:00,35.668,2021-08-04 18:00:00+00:00,35.52,FAILED_RECLAIM,2021-08-04 17:55:00+00:00,-2.074688796680435,-2.3246887966804355,-2.2149412510983346,-2.714941251098335,False,False,0.057298772169166796,OOS
CLOCK_SUPPORT,external,,2021-08-06 16:00:00+00:00,RC30_C2,30,2,39.7,36.74,2.960000000000001,2021-08-06 16:00:00+00:00,2021-08-06 16:15:00+00:00,-0.25188916876578427,-0.5018891687657843,2021-08-06 16:30:00+00:00,20.0,39.807,2021-08-06 16:35:00+00:00,39.802,2021-08-06 16:45:00+00:00,39.625,FAILED_RECLAIM,2021-08-06 16:40:00+00:00,-2.223506356464511,-2.473506356464511,-2.475395525230295,-2.975395525230295,False,False,0.06722972972973146,OOS
