qualified,reason,symbol,clock,side,partition,reference_start,execution_start,H,L,R,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-17 05:30:00+00:00,2020-02-17 11:00:00+00:00,23.086,22.028,1.0579999999999998,,,,,,,,
True,,BNBUSDT,LONDON,LONG,external,2020-02-17 08:00:00+00:00,2020-02-17 13:30:00+00:00,22.99,21.519,1.471,2020-02-17 16:25:00+00:00,2020-02-17 16:30:00+00:00,False,,,BREAK_DURING_K1,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-02-17 23:30:00+00:00,2020-02-18 05:00:00+00:00,24.036,22.827,1.2089999999999996,2020-02-18 05:00:00+00:00,2020-02-18 05:05:00+00:00,True,2020-02-18 05:10:00+00:00,2020-02-18 05:15:00+00:00,NO_H2_BY_END,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-17 20:00:00+00:00,2020-02-18 01:30:00+00:00,23.623,22.827,0.7959999999999994,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-18 03:30:00+00:00,2020-02-18 09:00:00+00:00,24.063,23.344,0.7189999999999976,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-18 05:30:00+00:00,2020-02-18 11:00:00+00:00,23.879,22.9,0.9790000000000028,,,,,,,,
True,,BNBUSDT,LONDON,LONG,external,2020-02-18 08:00:00+00:00,2020-02-18 13:30:00+00:00,23.681,22.726,0.9550000000000018,2020-02-18 15:25:00+00:00,2020-02-18 15:30:00+00:00,True,2020-02-18 15:35:00+00:00,2020-02-18 15:40:00+00:00,H2_ARRIVAL,2020-02-18 15:40:00+00:00,5.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-18 23:30:00+00:00,2020-02-19 05:00:00+00:00,24.392,23.802,0.5899999999999999,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-18 20:00:00+00:00,2020-02-19 01:30:00+00:00,24.519,23.772,0.7469999999999999,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-19 03:30:00+00:00,2020-02-19 09:00:00+00:00,24.306,23.693,0.6129999999999995,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-19 05:30:00+00:00,2020-02-19 11:00:00+00:00,24.306,23.693,0.6129999999999995,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-02-19 08:00:00+00:00,2020-02-19 13:30:00+00:00,24.163,23.693,0.46999999999999886,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-19 23:30:00+00:00,2020-02-20 05:00:00+00:00,22.723,21.886,0.8369999999999997,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-19 20:00:00+00:00,2020-02-20 01:30:00+00:00,24.015,21.391,2.6240000000000023,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-20 03:30:00+00:00,2020-02-20 09:00:00+00:00,22.37,21.897,0.47300000000000253,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-20 05:30:00+00:00,2020-02-20 11:00:00+00:00,22.37,21.792,0.5779999999999994,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-02-20 08:00:00+00:00,2020-02-20 13:30:00+00:00,22.274,21.3,0.9740000000000002,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-20 23:30:00+00:00,2020-02-21 05:00:00+00:00,22.933,21.987,0.9460000000000015,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-20 20:00:00+00:00,2020-02-21 01:30:00+00:00,22.461,21.869,0.5919999999999987,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-21 03:30:00+00:00,2020-02-21 09:00:00+00:00,22.933,22.01,0.9229999999999983,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-21 05:30:00+00:00,2020-02-21 11:00:00+00:00,22.544,21.857,0.6870000000000012,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,external,2020-02-21 08:00:00+00:00,2020-02-21 13:30:00+00:00,22.632,21.857,0.7750000000000021,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-23 23:30:00+00:00,2020-02-24 05:00:00+00:00,23.288,22.192,1.096,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-23 20:00:00+00:00,2020-02-24 01:30:00+00:00,23.288,22.623,0.6649999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-24 03:30:00+00:00,2020-02-24 09:00:00+00:00,22.659,22.241,0.41799999999999926,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-24 05:30:00+00:00,2020-02-24 11:00:00+00:00,22.65,22.241,0.4089999999999989,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-02-24 08:00:00+00:00,2020-02-24 13:30:00+00:00,22.912,22.429,0.48300000000000054,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-24 23:30:00+00:00,2020-02-25 05:00:00+00:00,22.133,21.61,0.5229999999999997,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,external,2020-02-24 20:00:00+00:00,2020-02-25 01:30:00+00:00,22.133,21.68,0.4529999999999994,2020-02-25 01:55:00+00:00,2020-02-25 02:00:00+00:00,True,2020-02-25 02:15:00+00:00,2020-02-25 02:20:00+00:00,H2_ARRIVAL,2020-02-25 04:00:00+00:00,105.0
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-25 03:30:00+00:00,2020-02-25 09:00:00+00:00,21.804,20.88,0.9239999999999995,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-25 05:30:00+00:00,2020-02-25 11:00:00+00:00,21.398,20.88,0.5180000000000007,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-02-25 08:00:00+00:00,2020-02-25 13:30:00+00:00,21.589,20.985,0.6039999999999992,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-25 23:30:00+00:00,2020-02-26 05:00:00+00:00,20.603,19.0,1.6030000000000015,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-25 20:00:00+00:00,2020-02-26 01:30:00+00:00,20.757,19.81,0.9470000000000027,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-26 03:30:00+00:00,2020-02-26 09:00:00+00:00,19.706,19.03,0.6759999999999984,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-26 05:30:00+00:00,2020-02-26 11:00:00+00:00,19.689,18.9,0.7890000000000015,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-02-26 08:00:00+00:00,2020-02-26 13:30:00+00:00,19.799,18.9,0.8990000000000009,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-26 23:30:00+00:00,2020-02-27 05:00:00+00:00,18.768,17.701,1.0670000000000002,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-26 20:00:00+00:00,2020-02-27 01:30:00+00:00,18.856,17.701,1.1550000000000011,,,,,,,,
True,,BNBUSDT,ALT_0330,LONG,external,2020-02-27 03:30:00+00:00,2020-02-27 09:00:00+00:00,18.875,18.288,0.5869999999999997,2020-02-27 09:30:00+00:00,2020-02-27 09:35:00+00:00,True,2020-02-27 09:35:00+00:00,2020-02-27 09:40:00+00:00,H2_ARRIVAL,2020-02-27 10:35:00+00:00,60.0
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-27 05:30:00+00:00,2020-02-27 11:00:00+00:00,18.931,18.397,0.5340000000000025,,,,,,,,
True,,BNBUSDT,LONDON,LONG,external,2020-02-27 08:00:00+00:00,2020-02-27 13:30:00+00:00,19.378,18.537,0.8410000000000011,2020-02-27 13:50:00+00:00,2020-02-27 13:55:00+00:00,True,2020-02-27 13:55:00+00:00,2020-02-27 14:00:00+00:00,H2_ARRIVAL,2020-02-27 14:25:00+00:00,30.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-02-27 23:30:00+00:00,2020-02-28 05:00:00+00:00,19.755,18.962,0.7929999999999993,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-02-27 20:00:00+00:00,2020-02-28 01:30:00+00:00,19.615,18.681,0.9339999999999975,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-02-28 03:30:00+00:00,2020-02-28 09:00:00+00:00,19.497,18.655,0.8419999999999987,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-02-28 05:30:00+00:00,2020-02-28 11:00:00+00:00,19.184,18.112,1.0720000000000027,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,external,2020-02-28 08:00:00+00:00,2020-02-28 13:30:00+00:00,19.1,17.92,1.1799999999999997,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-01 23:30:00+00:00,2020-03-02 05:00:00+00:00,19.4,18.768,0.6319999999999979,2020-03-02 05:00:00+00:00,2020-03-02 05:05:00+00:00,True,2020-03-02 05:05:00+00:00,2020-03-02 05:10:00+00:00,H2_ARRIVAL,2020-03-02 05:25:00+00:00,20.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-01 20:00:00+00:00,2020-03-02 01:30:00+00:00,19.249,18.632,0.6169999999999973,,,,,,,,
True,,BNBUSDT,ALT_0330,LONG,external,2020-03-02 03:30:00+00:00,2020-03-02 09:00:00+00:00,19.484,19.113,0.3710000000000022,2020-03-02 09:00:00+00:00,2020-03-02 09:05:00+00:00,True,2020-03-02 09:05:00+00:00,2020-03-02 09:10:00+00:00,H2_ARRIVAL,2020-03-02 09:25:00+00:00,20.0
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-02 05:30:00+00:00,2020-03-02 11:00:00+00:00,19.674,19.195,0.4789999999999992,,,,,,,,
True,,BNBUSDT,LONDON,LONG,external,2020-03-02 08:00:00+00:00,2020-03-02 13:30:00+00:00,19.733,19.23,0.5030000000000001,2020-03-02 13:35:00+00:00,2020-03-02 13:40:00+00:00,True,2020-03-02 13:40:00+00:00,2020-03-02 13:45:00+00:00,H2_ARRIVAL,2020-03-02 14:10:00+00:00,30.0
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-02 23:30:00+00:00,2020-03-03 05:00:00+00:00,19.905,19.543,0.3620000000000019,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-02 20:00:00+00:00,2020-03-03 01:30:00+00:00,20.051,19.543,0.5079999999999991,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-03 03:30:00+00:00,2020-03-03 09:00:00+00:00,19.899,19.568,0.3309999999999995,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-03 05:30:00+00:00,2020-03-03 11:00:00+00:00,19.979,19.566,0.41300000000000026,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-03 08:00:00+00:00,2020-03-03 13:30:00+00:00,20.382,19.566,0.8160000000000025,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-03 23:30:00+00:00,2020-03-04 05:00:00+00:00,20.082,19.547,0.5350000000000001,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-03 20:00:00+00:00,2020-03-04 01:30:00+00:00,19.944,19.378,0.565999999999999,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-04 03:30:00+00:00,2020-03-04 09:00:00+00:00,20.273,19.806,0.46699999999999875,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-04 05:30:00+00:00,2020-03-04 11:00:00+00:00,20.273,19.792,0.4809999999999981,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-04 08:00:00+00:00,2020-03-04 13:30:00+00:00,20.152,19.671,0.48100000000000165,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-04 23:30:00+00:00,2020-03-05 05:00:00+00:00,20.905,19.965,0.9400000000000013,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-04 20:00:00+00:00,2020-03-05 01:30:00+00:00,20.285,19.631,0.6539999999999999,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-05 03:30:00+00:00,2020-03-05 09:00:00+00:00,20.919,20.435,0.48400000000000176,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-05 05:30:00+00:00,2020-03-05 11:00:00+00:00,21.398,20.621,0.777000000000001,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,external,2020-03-05 08:00:00+00:00,2020-03-05 13:30:00+00:00,21.472,20.65,0.8220000000000027,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-05 23:30:00+00:00,2020-03-06 05:00:00+00:00,21.279,20.6,0.6789999999999985,2020-03-06 05:30:00+00:00,2020-03-06 05:35:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-05 20:00:00+00:00,2020-03-06 01:30:00+00:00,21.286,20.6,0.6859999999999999,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-06 03:30:00+00:00,2020-03-06 09:00:00+00:00,21.447,21.003,0.44399999999999906,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-06 05:30:00+00:00,2020-03-06 11:00:00+00:00,21.77,21.144,0.6260000000000012,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-06 08:00:00+00:00,2020-03-06 13:30:00+00:00,21.77,21.144,0.6260000000000012,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-08 23:30:00+00:00,2020-03-09 05:00:00+00:00,17.732,16.261,1.471,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-08 20:00:00+00:00,2020-03-09 01:30:00+00:00,18.102,16.715,1.3870000000000005,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-09 03:30:00+00:00,2020-03-09 09:00:00+00:00,17.36,16.261,1.0990000000000002,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-09 05:30:00+00:00,2020-03-09 11:00:00+00:00,17.36,16.301,1.059000000000001,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-09 08:00:00+00:00,2020-03-09 13:30:00+00:00,17.355,16.625,0.7300000000000004,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-09 23:30:00+00:00,2020-03-10 05:00:00+00:00,16.997,16.383,0.6140000000000008,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-09 20:00:00+00:00,2020-03-10 01:30:00+00:00,16.997,16.146,0.8509999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-10 03:30:00+00:00,2020-03-10 09:00:00+00:00,16.963,16.468,0.495000000000001,,,,,,,,
True,,BNBUSDT,RAW_0530,LONG,external,2020-03-10 05:30:00+00:00,2020-03-10 11:00:00+00:00,17.209,16.525,0.684000000000001,2020-03-10 11:00:00+00:00,2020-03-10 11:05:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-10 08:00:00+00:00,2020-03-10 13:30:00+00:00,17.45,16.564,0.8859999999999992,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-10 23:30:00+00:00,2020-03-11 05:00:00+00:00,17.129,16.762,0.3670000000000009,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,external,2020-03-10 20:00:00+00:00,2020-03-11 01:30:00+00:00,17.201,16.762,0.43900000000000006,2020-03-11 05:20:00+00:00,2020-03-11 05:25:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-11 03:30:00+00:00,2020-03-11 09:00:00+00:00,16.946,16.44,0.5060000000000002,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-11 05:30:00+00:00,2020-03-11 11:00:00+00:00,16.842,16.239,0.602999999999998,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-11 08:00:00+00:00,2020-03-11 13:30:00+00:00,16.842,16.239,0.602999999999998,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-11 23:30:00+00:00,2020-03-12 05:00:00+00:00,16.637,15.178,1.4589999999999996,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,external,2020-03-11 20:00:00+00:00,2020-03-12 01:30:00+00:00,16.637,16.0,0.6370000000000005,2020-03-12 01:35:00+00:00,2020-03-12 01:40:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-12 03:30:00+00:00,2020-03-12 09:00:00+00:00,15.71,14.34,1.370000000000001,,,,,,,,
False,NO_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-12 05:30:00+00:00,2020-03-12 11:00:00+00:00,15.404,9.65,5.754,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,external,2020-03-12 08:00:00+00:00,2020-03-12 13:30:00+00:00,14.653,9.65,5.003,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-12 23:30:00+00:00,2020-03-13 05:00:00+00:00,10.403,6.236,4.167000000000001,2020-03-13 07:55:00+00:00,2020-03-13 08:00:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-12 20:00:00+00:00,2020-03-13 01:30:00+00:00,12.028,8.873,3.155000000000001,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-13 03:30:00+00:00,2020-03-13 09:00:00+00:00,10.867,7.798,3.069000000000001,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-13 05:30:00+00:00,2020-03-13 11:00:00+00:00,10.867,8.619,2.248000000000001,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-13 08:00:00+00:00,2020-03-13 13:30:00+00:00,10.956,9.601,1.3549999999999986,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-15 23:30:00+00:00,2020-03-16 05:00:00+00:00,10.49,10.011,0.479000000000001,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-15 20:00:00+00:00,2020-03-16 01:30:00+00:00,11.329,10.011,1.3180000000000014,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-16 03:30:00+00:00,2020-03-16 09:00:00+00:00,10.234,9.046,1.1880000000000006,,,,,,,,
False,NO_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-16 05:30:00+00:00,2020-03-16 11:00:00+00:00,10.082,8.38,1.702,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-16 08:00:00+00:00,2020-03-16 13:30:00+00:00,9.409,8.38,1.029,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-16 23:30:00+00:00,2020-03-17 05:00:00+00:00,10.265,9.273,0.9920000000000009,2020-03-17 07:10:00+00:00,2020-03-17 07:15:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-16 20:00:00+00:00,2020-03-17 01:30:00+00:00,9.896,9.062,0.8340000000000014,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-17 03:30:00+00:00,2020-03-17 09:00:00+00:00,10.493,9.935,0.5579999999999998,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-17 05:30:00+00:00,2020-03-17 11:00:00+00:00,10.493,9.853,0.6400000000000006,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-17 08:00:00+00:00,2020-03-17 13:30:00+00:00,10.462,9.853,0.609,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-17 23:30:00+00:00,2020-03-18 05:00:00+00:00,10.43,10.17,0.2599999999999998,,,,,,,,
True,,BNBUSDT,SHORT_2000,SHORT,external,2020-03-17 20:00:00+00:00,2020-03-18 01:30:00+00:00,10.531,10.17,0.36100000000000065,2020-03-18 05:30:00+00:00,2020-03-18 05:35:00+00:00,True,2020-03-18 05:35:00+00:00,2020-03-18 05:40:00+00:00,H2_ARRIVAL,2020-03-18 05:50:00+00:00,15.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-18 03:30:00+00:00,2020-03-18 09:00:00+00:00,10.395,9.795,0.5999999999999996,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-18 05:30:00+00:00,2020-03-18 11:00:00+00:00,10.229,9.771,0.4579999999999984,,,,,,,,
True,,BNBUSDT,LONDON,LONG,external,2020-03-18 08:00:00+00:00,2020-03-18 13:30:00+00:00,10.188,9.658,0.5300000000000011,2020-03-18 13:30:00+00:00,2020-03-18 13:35:00+00:00,True,2020-03-18 13:40:00+00:00,2020-03-18 13:45:00+00:00,H2_ARRIVAL,2020-03-18 13:50:00+00:00,10.0
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-18 23:30:00+00:00,2020-03-19 05:00:00+00:00,10.543,10.245,0.29800000000000004,2020-03-19 06:25:00+00:00,2020-03-19 06:30:00+00:00,True,2020-03-19 06:35:00+00:00,2020-03-19 06:40:00+00:00,H2_ARRIVAL,2020-03-19 07:10:00+00:00,35.0
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-18 20:00:00+00:00,2020-03-19 01:30:00+00:00,10.543,10.159,0.38399999999999856,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-19 03:30:00+00:00,2020-03-19 09:00:00+00:00,10.711,10.325,0.386000000000001,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-19 05:30:00+00:00,2020-03-19 11:00:00+00:00,11.158,10.395,0.7629999999999999,,,,,,,,
True,,BNBUSDT,LONDON,LONG,external,2020-03-19 08:00:00+00:00,2020-03-19 13:30:00+00:00,11.492,10.58,0.9120000000000008,2020-03-19 16:10:00+00:00,2020-03-19 16:15:00+00:00,False,,,BREAK_DURING_K1,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-19 23:30:00+00:00,2020-03-20 05:00:00+00:00,12.566,11.982,0.5840000000000014,2020-03-20 07:55:00+00:00,2020-03-20 08:00:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-19 20:00:00+00:00,2020-03-20 01:30:00+00:00,12.699,11.925,0.7739999999999991,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-20 03:30:00+00:00,2020-03-20 09:00:00+00:00,13.332,12.042,1.290000000000001,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-20 05:30:00+00:00,2020-03-20 11:00:00+00:00,13.697,12.265,1.4319999999999986,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,BNBUSDT,LONDON,LONG,external,2020-03-20 08:00:00+00:00,2020-03-20 13:30:00+00:00,13.697,12.489,1.2079999999999984,,,,,,,,
False,NO_K1,BNBUSDT,RAW_2330,LONG,external,2020-03-22 23:30:00+00:00,2020-03-23 05:00:00+00:00,11.422,10.765,0.657,,,,,,,,
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-22 20:00:00+00:00,2020-03-23 01:30:00+00:00,11.786,10.765,1.020999999999999,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,ALT_0330,LONG,external,2020-03-23 03:30:00+00:00,2020-03-23 09:00:00+00:00,11.422,10.94,0.4820000000000011,,,,,,,,
False,BREAK_BEFORE_K1,BNBUSDT,RAW_0530,LONG,external,2020-03-23 05:30:00+00:00,2020-03-23 11:00:00+00:00,11.297,10.815,0.4820000000000011,,,,,,,,
False,NO_K1,BNBUSDT,LONDON,LONG,external,2020-03-23 08:00:00+00:00,2020-03-23 13:30:00+00:00,12.52,10.815,1.705,,,,,,,,
True,,BNBUSDT,RAW_2330,LONG,external,2020-03-23 23:30:00+00:00,2020-03-24 05:00:00+00:00,12.434,11.906,0.5279999999999987,2020-03-24 08:20:00+00:00,2020-03-24 08:25:00+00:00,True,2020-03-24 08:25:00+00:00,2020-03-24 08:30:00+00:00,H2_ARRIVAL,2020-03-24 08:30:00+00:00,5.0
False,NO_K1,BNBUSDT,SHORT_2000,SHORT,external,2020-03-23 20:00:00+00:00,2020-03-24 01:30:00+00:00,12.434,11.844,0.5899999999999999,,,,,,,,
True,,BNBUSDT,ALT_0330,LONG,external,2020-03-24 03:30:00+00:00,2020-03-24 09:00:00+00:00,12.504,11.906,0.597999999999999,2020-03-24 09:35:00+00:00,2020-03-24 09:40:00+00:00,False,,,BREAK_DURING_K1,,
