partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,level,visit_no,visit_bar_start,visit_ts,same_visits_at_event,opp_visits_at_event
reference_validation,ASIA_TO_LONDON,2025-06-17,2025-06-17 00:00:00+00:00,2025-06-17 08:00:00+00:00,2025-06-17 08:00:00+00:00,2025-06-17 13:30:00+00:00,107727.4,106068.0,LOW,2025-06-17 10:05:00+00:00,2025-06-17 10:10:00+00:00,LOW,1,2025-06-17 09:35:00+00:00,2025-06-17 09:40:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-06-17,2025-06-17 00:00:00+00:00,2025-06-17 08:00:00+00:00,2025-06-17 08:00:00+00:00,2025-06-17 13:30:00+00:00,107727.4,106068.0,LOW,2025-06-17 10:05:00+00:00,2025-06-17 10:10:00+00:00,LOW,2,2025-06-17 09:55:00+00:00,2025-06-17 10:00:00+00:00,2,0
reference_validation,LONDON_TO_NEWYORK,2025-06-18,2025-06-18 08:00:00+00:00,2025-06-18 13:30:00+00:00,2025-06-18 13:30:00+00:00,2025-06-18 20:00:00+00:00,105276.8,103855.0,LOW,2025-06-18 17:30:00+00:00,2025-06-18 17:35:00+00:00,LOW,1,2025-06-18 13:30:00+00:00,2025-06-18 13:35:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-06-18,2025-06-18 08:00:00+00:00,2025-06-18 13:30:00+00:00,2025-06-18 13:30:00+00:00,2025-06-18 20:00:00+00:00,105276.8,103855.0,LOW,2025-06-18 17:30:00+00:00,2025-06-18 17:35:00+00:00,HIGH,1,2025-06-18 14:25:00+00:00,2025-06-18 14:30:00+00:00,1,1
reference_validation,LONDON_TO_NEWYORK,2025-06-20,2025-06-20 08:00:00+00:00,2025-06-20 13:30:00+00:00,2025-06-20 13:30:00+00:00,2025-06-20 20:00:00+00:00,106486.2,105715.0,LOW,2025-06-20 13:45:00+00:00,2025-06-20 13:50:00+00:00,LOW,1,2025-06-20 13:35:00+00:00,2025-06-20 13:40:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-06-23,2025-06-23 08:00:00+00:00,2025-06-23 13:30:00+00:00,2025-06-23 13:30:00+00:00,2025-06-23 20:00:00+00:00,102028.9,101045.6,HIGH,2025-06-23 13:45:00+00:00,2025-06-23 13:50:00+00:00,LOW,1,2025-06-23 13:30:00+00:00,2025-06-23 13:35:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-06-23,2025-06-23 08:00:00+00:00,2025-06-23 13:30:00+00:00,2025-06-23 13:30:00+00:00,2025-06-23 20:00:00+00:00,102028.9,101045.6,HIGH,2025-06-23 13:45:00+00:00,2025-06-23 13:50:00+00:00,HIGH,1,2025-06-23 13:40:00+00:00,2025-06-23 13:45:00+00:00,1,1
reference_validation,ASIA_TO_LONDON,2025-06-24,2025-06-24 00:00:00+00:00,2025-06-24 08:00:00+00:00,2025-06-24 08:00:00+00:00,2025-06-24 13:30:00+00:00,105775.9,104651.4,,,,LOW,1,2025-06-24 08:10:00+00:00,2025-06-24 08:15:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-06-25,2025-06-25 08:00:00+00:00,2025-06-25 13:30:00+00:00,2025-06-25 13:30:00+00:00,2025-06-25 20:00:00+00:00,107859.6,106286.5,HIGH,2025-06-25 13:45:00+00:00,2025-06-25 13:50:00+00:00,HIGH,1,2025-06-25 13:40:00+00:00,2025-06-25 13:45:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-06-26,2025-06-26 00:00:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 13:30:00+00:00,108249.9,107041.4,LOW,2025-06-26 13:10:00+00:00,2025-06-26 13:15:00+00:00,LOW,1,2025-06-26 12:20:00+00:00,2025-06-26 12:25:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-06-26,2025-06-26 00:00:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 13:30:00+00:00,108249.9,107041.4,LOW,2025-06-26 13:10:00+00:00,2025-06-26 13:15:00+00:00,LOW,2,2025-06-26 12:30:00+00:00,2025-06-26 12:35:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-06-26,2025-06-26 00:00:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 13:30:00+00:00,108249.9,107041.4,LOW,2025-06-26 13:10:00+00:00,2025-06-26 13:15:00+00:00,LOW,3,2025-06-26 13:00:00+00:00,2025-06-26 13:05:00+00:00,3,0
reference_validation,LONDON_TO_NEWYORK,2025-06-26,2025-06-26 08:00:00+00:00,2025-06-26 13:30:00+00:00,2025-06-26 13:30:00+00:00,2025-06-26 20:00:00+00:00,108135.0,106958.2,LOW,2025-06-26 13:50:00+00:00,2025-06-26 13:55:00+00:00,LOW,1,2025-06-26 13:45:00+00:00,2025-06-26 13:50:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-06-30,2025-06-30 00:00:00+00:00,2025-06-30 08:00:00+00:00,2025-06-30 08:00:00+00:00,2025-06-30 13:30:00+00:00,108783.9,107427.5,LOW,2025-06-30 09:00:00+00:00,2025-06-30 09:05:00+00:00,LOW,1,2025-06-30 08:55:00+00:00,2025-06-30 09:00:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-01,2025-07-01 00:00:00+00:00,2025-07-01 08:00:00+00:00,2025-07-01 08:00:00+00:00,2025-07-01 13:30:00+00:00,107499.9,106557.4,LOW,2025-07-01 09:30:00+00:00,2025-07-01 09:35:00+00:00,LOW,1,2025-07-01 09:20:00+00:00,2025-07-01 09:25:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-07-01,2025-07-01 08:00:00+00:00,2025-07-01 13:30:00+00:00,2025-07-01 13:30:00+00:00,2025-07-01 20:00:00+00:00,107139.1,106222.0,LOW,2025-07-01 14:40:00+00:00,2025-07-01 14:45:00+00:00,HIGH,1,2025-07-01 14:15:00+00:00,2025-07-01 14:20:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-03,2025-07-03 00:00:00+00:00,2025-07-03 08:00:00+00:00,2025-07-03 08:00:00+00:00,2025-07-03 13:30:00+00:00,109516.3,108480.6,HIGH,2025-07-03 09:10:00+00:00,2025-07-03 09:15:00+00:00,HIGH,1,2025-07-03 08:30:00+00:00,2025-07-03 08:35:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-04,2025-07-04 00:00:00+00:00,2025-07-04 08:00:00+00:00,2025-07-04 08:00:00+00:00,2025-07-04 13:30:00+00:00,109732.3,108661.0,LOW,2025-07-04 08:05:00+00:00,2025-07-04 08:10:00+00:00,LOW,1,2025-07-04 08:00:00+00:00,2025-07-04 08:05:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-07,2025-07-07 00:00:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07 13:30:00+00:00,109667.3,108611.0,LOW,2025-07-07 11:50:00+00:00,2025-07-07 11:55:00+00:00,LOW,1,2025-07-07 11:15:00+00:00,2025-07-07 11:20:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-07,2025-07-07 00:00:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07 13:30:00+00:00,109667.3,108611.0,LOW,2025-07-07 11:50:00+00:00,2025-07-07 11:55:00+00:00,LOW,2,2025-07-07 11:35:00+00:00,2025-07-07 11:40:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-07-07,2025-07-07 00:00:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07 13:30:00+00:00,109667.3,108611.0,LOW,2025-07-07 11:50:00+00:00,2025-07-07 11:55:00+00:00,LOW,3,2025-07-07 11:45:00+00:00,2025-07-07 11:50:00+00:00,3,0
reference_validation,LONDON_TO_NEWYORK,2025-07-07,2025-07-07 08:00:00+00:00,2025-07-07 13:30:00+00:00,2025-07-07 13:30:00+00:00,2025-07-07 20:00:00+00:00,109041.2,107968.0,LOW,2025-07-07 16:45:00+00:00,2025-07-07 16:50:00+00:00,LOW,1,2025-07-07 13:40:00+00:00,2025-07-07 13:45:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-07-07,2025-07-07 08:00:00+00:00,2025-07-07 13:30:00+00:00,2025-07-07 13:30:00+00:00,2025-07-07 20:00:00+00:00,109041.2,107968.0,LOW,2025-07-07 16:45:00+00:00,2025-07-07 16:50:00+00:00,LOW,2,2025-07-07 14:35:00+00:00,2025-07-07 14:40:00+00:00,2,0
reference_validation,LONDON_TO_NEWYORK,2025-07-07,2025-07-07 08:00:00+00:00,2025-07-07 13:30:00+00:00,2025-07-07 13:30:00+00:00,2025-07-07 20:00:00+00:00,109041.2,107968.0,LOW,2025-07-07 16:45:00+00:00,2025-07-07 16:50:00+00:00,LOW,3,2025-07-07 16:20:00+00:00,2025-07-07 16:25:00+00:00,3,0
reference_validation,ASIA_TO_LONDON,2025-07-08,2025-07-08 00:00:00+00:00,2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,2025-07-08 13:30:00+00:00,108475.0,107400.0,HIGH,2025-07-08 10:15:00+00:00,2025-07-08 10:20:00+00:00,HIGH,1,2025-07-08 08:10:00+00:00,2025-07-08 08:15:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-07-09,2025-07-09 08:00:00+00:00,2025-07-09 13:30:00+00:00,2025-07-09 13:30:00+00:00,2025-07-09 20:00:00+00:00,109738.5,108510.0,HIGH,2025-07-09 19:15:00+00:00,2025-07-09 19:20:00+00:00,LOW,1,2025-07-09 14:35:00+00:00,2025-07-09 14:40:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-10,2025-07-10 00:00:00+00:00,2025-07-10 08:00:00+00:00,2025-07-10 08:00:00+00:00,2025-07-10 13:30:00+00:00,111548.3,110834.6,LOW,2025-07-10 12:05:00+00:00,2025-07-10 12:10:00+00:00,LOW,1,2025-07-10 10:45:00+00:00,2025-07-10 10:50:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-10,2025-07-10 00:00:00+00:00,2025-07-10 08:00:00+00:00,2025-07-10 08:00:00+00:00,2025-07-10 13:30:00+00:00,111548.3,110834.6,LOW,2025-07-10 12:05:00+00:00,2025-07-10 12:10:00+00:00,LOW,2,2025-07-10 12:00:00+00:00,2025-07-10 12:05:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-07-17,2025-07-17 00:00:00+00:00,2025-07-17 08:00:00+00:00,2025-07-17 08:00:00+00:00,2025-07-17 13:30:00+00:00,119151.3,117663.6,LOW,2025-07-17 12:20:00+00:00,2025-07-17 12:25:00+00:00,HIGH,1,2025-07-17 09:25:00+00:00,2025-07-17 09:30:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-22,2025-07-22 00:00:00+00:00,2025-07-22 08:00:00+00:00,2025-07-22 08:00:00+00:00,2025-07-22 13:30:00+00:00,118554.9,115865.0,HIGH,2025-07-22 10:30:00+00:00,2025-07-22 10:35:00+00:00,HIGH,1,2025-07-22 09:45:00+00:00,2025-07-22 09:50:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-07-22,2025-07-22 08:00:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 20:00:00+00:00,119475.2,117441.5,HIGH,2025-07-22 18:50:00+00:00,2025-07-22 18:55:00+00:00,HIGH,1,2025-07-22 13:40:00+00:00,2025-07-22 13:45:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-07-22,2025-07-22 08:00:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 20:00:00+00:00,119475.2,117441.5,HIGH,2025-07-22 18:50:00+00:00,2025-07-22 18:55:00+00:00,HIGH,2,2025-07-22 18:25:00+00:00,2025-07-22 18:30:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-07-23,2025-07-23 00:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 13:30:00+00:00,120146.5,118236.1,LOW,2025-07-23 09:05:00+00:00,2025-07-23 09:10:00+00:00,LOW,1,2025-07-23 08:00:00+00:00,2025-07-23 08:05:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-07-23,2025-07-23 00:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 13:30:00+00:00,120146.5,118236.1,LOW,2025-07-23 09:05:00+00:00,2025-07-23 09:10:00+00:00,LOW,2,2025-07-23 08:40:00+00:00,2025-07-23 08:45:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-07-23,2025-07-23 00:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 13:30:00+00:00,120146.5,118236.1,LOW,2025-07-23 09:05:00+00:00,2025-07-23 09:10:00+00:00,LOW,3,2025-07-23 08:50:00+00:00,2025-07-23 08:55:00+00:00,3,0
reference_validation,LONDON_TO_NEWYORK,2025-07-23,2025-07-23 08:00:00+00:00,2025-07-23 13:30:00+00:00,2025-07-23 13:30:00+00:00,2025-07-23 20:00:00+00:00,118615.3,117750.0,LOW,2025-07-23 13:40:00+00:00,2025-07-23 13:45:00+00:00,LOW,1,2025-07-23 13:35:00+00:00,2025-07-23 13:40:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-08-01,2025-08-01 00:00:00+00:00,2025-08-01 08:00:00+00:00,2025-08-01 08:00:00+00:00,2025-08-01 13:30:00+00:00,116000.0,114239.0,,,,LOW,1,2025-08-01 08:35:00+00:00,2025-08-01 08:40:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-01,2025-08-01 08:00:00+00:00,2025-08-01 13:30:00+00:00,2025-08-01 13:30:00+00:00,2025-08-01 20:00:00+00:00,115956.0,114055.6,LOW,2025-08-01 18:15:00+00:00,2025-08-01 18:20:00+00:00,LOW,1,2025-08-01 14:00:00+00:00,2025-08-01 14:05:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-01,2025-08-01 08:00:00+00:00,2025-08-01 13:30:00+00:00,2025-08-01 13:30:00+00:00,2025-08-01 20:00:00+00:00,115956.0,114055.6,LOW,2025-08-01 18:15:00+00:00,2025-08-01 18:20:00+00:00,LOW,2,2025-08-01 18:10:00+00:00,2025-08-01 18:15:00+00:00,2,0
reference_validation,LONDON_TO_NEWYORK,2025-08-04,2025-08-04 08:00:00+00:00,2025-08-04 13:30:00+00:00,2025-08-04 13:30:00+00:00,2025-08-04 20:00:00+00:00,114715.0,114115.4,HIGH,2025-08-04 13:40:00+00:00,2025-08-04 13:45:00+00:00,LOW,1,2025-08-04 13:30:00+00:00,2025-08-04 13:35:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-06,2025-08-06 08:00:00+00:00,2025-08-06 13:30:00+00:00,2025-08-06 13:30:00+00:00,2025-08-06 20:00:00+00:00,114372.7,113663.3,HIGH,2025-08-06 14:50:00+00:00,2025-08-06 14:55:00+00:00,LOW,1,2025-08-06 13:35:00+00:00,2025-08-06 13:40:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-06,2025-08-06 08:00:00+00:00,2025-08-06 13:30:00+00:00,2025-08-06 13:30:00+00:00,2025-08-06 20:00:00+00:00,114372.7,113663.3,HIGH,2025-08-06 14:50:00+00:00,2025-08-06 14:55:00+00:00,HIGH,1,2025-08-06 14:00:00+00:00,2025-08-06 14:05:00+00:00,1,1
reference_validation,ASIA_TO_LONDON,2025-08-07,2025-08-07 00:00:00+00:00,2025-08-07 08:00:00+00:00,2025-08-07 08:00:00+00:00,2025-08-07 13:30:00+00:00,115144.0,114211.4,HIGH,2025-08-07 10:00:00+00:00,2025-08-07 10:05:00+00:00,HIGH,1,2025-08-07 08:25:00+00:00,2025-08-07 08:30:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-08-08,2025-08-08 00:00:00+00:00,2025-08-08 08:00:00+00:00,2025-08-08 08:00:00+00:00,2025-08-08 13:30:00+00:00,117591.8,116342.0,,,,LOW,1,2025-08-08 10:50:00+00:00,2025-08-08 10:55:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-08,2025-08-08 08:00:00+00:00,2025-08-08 13:30:00+00:00,2025-08-08 13:30:00+00:00,2025-08-08 20:00:00+00:00,116880.0,116256.0,HIGH,2025-08-08 14:00:00+00:00,2025-08-08 14:05:00+00:00,HIGH,1,2025-08-08 13:40:00+00:00,2025-08-08 13:45:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-08,2025-08-08 08:00:00+00:00,2025-08-08 13:30:00+00:00,2025-08-08 13:30:00+00:00,2025-08-08 20:00:00+00:00,116880.0,116256.0,HIGH,2025-08-08 14:00:00+00:00,2025-08-08 14:05:00+00:00,HIGH,2,2025-08-08 13:55:00+00:00,2025-08-08 14:00:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-08-13,2025-08-13 00:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 13:30:00+00:00,120146.6,118829.0,HIGH,2025-08-13 10:05:00+00:00,2025-08-13 10:10:00+00:00,HIGH,1,2025-08-13 09:10:00+00:00,2025-08-13 09:15:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-08-13,2025-08-13 00:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 13:30:00+00:00,120146.6,118829.0,HIGH,2025-08-13 10:05:00+00:00,2025-08-13 10:10:00+00:00,HIGH,2,2025-08-13 10:00:00+00:00,2025-08-13 10:05:00+00:00,2,0
reference_validation,LONDON_TO_NEWYORK,2025-08-14,2025-08-14 08:00:00+00:00,2025-08-14 13:30:00+00:00,2025-08-14 13:30:00+00:00,2025-08-14 20:00:00+00:00,122050.0,117410.0,,,,LOW,1,2025-08-14 16:25:00+00:00,2025-08-14 16:30:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-14,2025-08-14 08:00:00+00:00,2025-08-14 13:30:00+00:00,2025-08-14 13:30:00+00:00,2025-08-14 20:00:00+00:00,122050.0,117410.0,,,,LOW,2,2025-08-14 18:20:00+00:00,2025-08-14 18:25:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-08-18,2025-08-18 00:00:00+00:00,2025-08-18 08:00:00+00:00,2025-08-18 08:00:00+00:00,2025-08-18 13:30:00+00:00,117499.4,114815.2,LOW,2025-08-18 09:15:00+00:00,2025-08-18 09:20:00+00:00,LOW,1,2025-08-18 09:10:00+00:00,2025-08-18 09:15:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-19,2025-08-19 08:00:00+00:00,2025-08-19 13:30:00+00:00,2025-08-19 13:30:00+00:00,2025-08-19 20:00:00+00:00,115746.3,114750.0,LOW,2025-08-19 14:15:00+00:00,2025-08-19 14:20:00+00:00,HIGH,1,2025-08-19 13:30:00+00:00,2025-08-19 13:35:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-19,2025-08-19 08:00:00+00:00,2025-08-19 13:30:00+00:00,2025-08-19 13:30:00+00:00,2025-08-19 20:00:00+00:00,115746.3,114750.0,LOW,2025-08-19 14:15:00+00:00,2025-08-19 14:20:00+00:00,LOW,1,2025-08-19 14:10:00+00:00,2025-08-19 14:15:00+00:00,1,1
reference_validation,ASIA_TO_LONDON,2025-08-20,2025-08-20 00:00:00+00:00,2025-08-20 08:00:00+00:00,2025-08-20 08:00:00+00:00,2025-08-20 13:30:00+00:00,113805.5,112500.0,HIGH,2025-08-20 08:30:00+00:00,2025-08-20 08:35:00+00:00,HIGH,1,2025-08-20 08:25:00+00:00,2025-08-20 08:30:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-08-21,2025-08-21 08:00:00+00:00,2025-08-21 13:30:00+00:00,2025-08-21 13:30:00+00:00,2025-08-21 20:00:00+00:00,113947.4,112902.5,LOW,2025-08-21 15:10:00+00:00,2025-08-21 15:15:00+00:00,LOW,1,2025-08-21 14:40:00+00:00,2025-08-21 14:45:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-08-26,2025-08-26 00:00:00+00:00,2025-08-26 08:00:00+00:00,2025-08-26 08:00:00+00:00,2025-08-26 13:30:00+00:00,110508.5,108559.7,HIGH,2025-08-26 12:45:00+00:00,2025-08-26 12:50:00+00:00,HIGH,1,2025-08-26 12:40:00+00:00,2025-08-26 12:45:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-08-27,2025-08-27 00:00:00+00:00,2025-08-27 08:00:00+00:00,2025-08-27 08:00:00+00:00,2025-08-27 13:30:00+00:00,111765.6,110586.5,LOW,2025-08-27 08:25:00+00:00,2025-08-27 08:30:00+00:00,LOW,1,2025-08-27 08:15:00+00:00,2025-08-27 08:20:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-08-28,2025-08-28 00:00:00+00:00,2025-08-28 08:00:00+00:00,2025-08-28 08:00:00+00:00,2025-08-28 13:30:00+00:00,113318.2,110811.0,,,,HIGH,1,2025-08-28 13:20:00+00:00,2025-08-28 13:25:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-02,2025-09-02 00:00:00+00:00,2025-09-02 08:00:00+00:00,2025-09-02 08:00:00+00:00,2025-09-02 13:30:00+00:00,110597.9,108834.9,LOW,2025-09-02 12:40:00+00:00,2025-09-02 12:45:00+00:00,HIGH,1,2025-09-02 08:50:00+00:00,2025-09-02 08:55:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-02,2025-09-02 00:00:00+00:00,2025-09-02 08:00:00+00:00,2025-09-02 08:00:00+00:00,2025-09-02 13:30:00+00:00,110597.9,108834.9,LOW,2025-09-02 12:40:00+00:00,2025-09-02 12:45:00+00:00,HIGH,2,2025-09-02 09:10:00+00:00,2025-09-02 09:15:00+00:00,2,0
reference_validation,ASIA_TO_LONDON,2025-09-03,2025-09-03 00:00:00+00:00,2025-09-03 08:00:00+00:00,2025-09-03 08:00:00+00:00,2025-09-03 13:30:00+00:00,111732.9,110486.9,,,,HIGH,1,2025-09-03 12:35:00+00:00,2025-09-03 12:40:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-09-03,2025-09-03 08:00:00+00:00,2025-09-03 13:30:00+00:00,2025-09-03 13:30:00+00:00,2025-09-03 20:00:00+00:00,111831.4,110843.0,HIGH,2025-09-03 14:35:00+00:00,2025-09-03 14:40:00+00:00,HIGH,1,2025-09-03 13:45:00+00:00,2025-09-03 13:50:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-09-04,2025-09-04 08:00:00+00:00,2025-09-04 13:30:00+00:00,2025-09-04 13:30:00+00:00,2025-09-04 20:00:00+00:00,111111.0,110366.0,LOW,2025-09-04 14:00:00+00:00,2025-09-04 14:05:00+00:00,LOW,1,2025-09-04 13:45:00+00:00,2025-09-04 13:50:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-05,2025-09-05 00:00:00+00:00,2025-09-05 08:00:00+00:00,2025-09-05 08:00:00+00:00,2025-09-05 13:30:00+00:00,112949.0,110394.2,HIGH,2025-09-05 12:50:00+00:00,2025-09-05 12:55:00+00:00,HIGH,1,2025-09-05 12:30:00+00:00,2025-09-05 12:35:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-08,2025-09-08 00:00:00+00:00,2025-09-08 08:00:00+00:00,2025-09-08 08:00:00+00:00,2025-09-08 13:30:00+00:00,111580.7,110566.5,HIGH,2025-09-08 08:30:00+00:00,2025-09-08 08:35:00+00:00,HIGH,1,2025-09-08 08:25:00+00:00,2025-09-08 08:30:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-09-08,2025-09-08 08:00:00+00:00,2025-09-08 13:30:00+00:00,2025-09-08 13:30:00+00:00,2025-09-08 20:00:00+00:00,112321.3,111201.0,HIGH,2025-09-08 14:30:00+00:00,2025-09-08 14:35:00+00:00,HIGH,1,2025-09-08 13:35:00+00:00,2025-09-08 13:40:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-10,2025-09-10 00:00:00+00:00,2025-09-10 08:00:00+00:00,2025-09-10 08:00:00+00:00,2025-09-10 13:30:00+00:00,112555.0,110855.8,HIGH,2025-09-10 08:05:00+00:00,2025-09-10 08:10:00+00:00,HIGH,1,2025-09-10 08:00:00+00:00,2025-09-10 08:05:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-17,2025-09-17 00:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-17 13:30:00+00:00,117266.4,116107.2,LOW,2025-09-17 13:05:00+00:00,2025-09-17 13:10:00+00:00,LOW,1,2025-09-17 12:40:00+00:00,2025-09-17 12:45:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-17,2025-09-17 00:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-17 13:30:00+00:00,117266.4,116107.2,LOW,2025-09-17 13:05:00+00:00,2025-09-17 13:10:00+00:00,LOW,2,2025-09-17 13:00:00+00:00,2025-09-17 13:05:00+00:00,2,0
reference_validation,LONDON_TO_NEWYORK,2025-09-17,2025-09-17 08:00:00+00:00,2025-09-17 13:30:00+00:00,2025-09-17 13:30:00+00:00,2025-09-17 20:00:00+00:00,117156.6,116030.0,LOW,2025-09-17 13:40:00+00:00,2025-09-17 13:45:00+00:00,LOW,1,2025-09-17 13:35:00+00:00,2025-09-17 13:40:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-19,2025-09-19 00:00:00+00:00,2025-09-19 08:00:00+00:00,2025-09-19 08:00:00+00:00,2025-09-19 13:30:00+00:00,117406.8,116567.3,LOW,2025-09-19 09:50:00+00:00,2025-09-19 09:55:00+00:00,LOW,1,2025-09-19 09:45:00+00:00,2025-09-19 09:50:00+00:00,1,0
reference_validation,ASIA_TO_LONDON,2025-09-23,2025-09-23 00:00:00+00:00,2025-09-23 08:00:00+00:00,2025-09-23 08:00:00+00:00,2025-09-23 13:30:00+00:00,113080.0,111405.1,HIGH,2025-09-23 08:15:00+00:00,2025-09-23 08:20:00+00:00,HIGH,1,2025-09-23 08:00:00+00:00,2025-09-23 08:05:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-09-23,2025-09-23 08:00:00+00:00,2025-09-23 13:30:00+00:00,2025-09-23 13:30:00+00:00,2025-09-23 20:00:00+00:00,113236.0,112634.0,LOW,2025-09-23 14:30:00+00:00,2025-09-23 14:35:00+00:00,HIGH,1,2025-09-23 14:10:00+00:00,2025-09-23 14:15:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-09-24,2025-09-24 08:00:00+00:00,2025-09-24 13:30:00+00:00,2025-09-24 13:30:00+00:00,2025-09-24 20:00:00+00:00,113121.8,112356.4,HIGH,2025-09-24 14:35:00+00:00,2025-09-24 14:40:00+00:00,HIGH,1,2025-09-24 13:40:00+00:00,2025-09-24 13:45:00+00:00,1,0
reference_validation,LONDON_TO_NEWYORK,2025-09-24,2025-09-24 08:00:00+00:00,2025-09-24 13:30:00+00:00,2025-09-24 13:30:00+00:00,2025-09-24 20:00:00+00:00,113121.8,112356.4,HIGH,2025-09-24 14:35:00+00:00,2025-09-24 14:40:00+00:00,HIGH,2,2025-09-24 14:10:00+00:00,2025-09-24 14:15:00+00:00,2,0
