partition,tf,week,week_start,signal_ts,signal_idx,side,eligible,net_positive,sr_dist,sr_sweep,sr_room,pw_dist,pw_sweep,pw_pos,orb_near,orb_state,orb_reclaim,fvg_dist,fvg_touch,fib_dist,fib_touch,body_align,reject_wick,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason,prob,route,threshold
reference_validation,H1,2025-W50,2025-12-08 00:00:00+00:00,2025-12-12 12:00:00+00:00,52120,LONG,True,0,6.252840131891519,0.0,2.3330981555341284,9.0,0.0,0.5,0.6634029747591925,0.6660235273790017,0.0,9.0,0.0,0.8228958546313011,1.0,0.0171343825142906,0.695454349109442,2025-12-12 13:00:00+00:00,2025-12-12 14:00:00+00:00,92389.9,91893.82142857142,93163.14827142857,0.005369402623323252,-0.006869402623323305,SL,0.38996159828523086,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2025-W51,2025-12-15 00:00:00+00:00,2025-12-19 12:00:00+00:00,52288,LONG,False,1,5.678354072866065,0.0,1.0906039871899356,9.0,0.0,0.5,0.4811098899800331,2.5386487987615305,0.0,0.43974899847556026,0.0,2.186079791068412,0.0,-0.5446402193308938,0.049633069805367434,2025-12-19 13:00:00+00:00,2025-12-19 15:00:00+00:00,87840.7,87236.26428571428,88708.6578142857,0.006881043915698698,0.008381043915698662,TP,0.4376071262590378,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2025-W52,2025-12-22 00:00:00+00:00,2025-12-26 12:00:00+00:00,52456,LONG,True,0,3.149309664694285,0.0,1.5670611439842208,9.0,0.0,0.5,1.3502958579881557,0.8995069033530773,0.0,0.9942554240631264,1.0,1.0693901380670434,0.0,0.245069033530572,0.00017258382644002598,2025-12-26 13:00:00+00:00,2025-12-26 14:00:00+00:00,88649.7,88070.27142857143,89495.07767142857,0.006536159416541415,-0.008036159416541398,SL,0.43406985383936747,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W01,2025-12-29 00:00:00+00:00,2026-01-02 12:00:00+00:00,52624,LONG,True,0,4.2818515031946545,0.0,1.5139303382938891,9.0,0.0,0.5,0.7629939711979635,1.8335970516954956,0.0,0.22544915576744437,1.0,0.9558045947082859,0.0,-0.2753620285616913,0.059446792316815,2026-01-02 13:00:00+00:00,2026-01-02 14:00:00+00:00,89360.0,89003.37857142858,89984.70142857142,0.003990839621434976,-0.005490839621434871,SL,0.43629435312154985,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W02,2026-01-05 00:00:00+00:00,2026-01-07 15:00:00+00:00,52747,SHORT,True,1,4.959837044321113,0.0,-0.035597387089959576,9.0,0.0,0.5,1.769642480859705,3.249785769473888,0.0,1.9700498700568843,1.0,1.9692026129100098,0.0,1.2148345859380405,0.07217812741447752,2026-01-07 16:00:00+00:00,2026-01-08 03:00:00+00:00,91303.2,91811.66428571429,90520.82611428571,0.00556896456766342,0.0042292625012046465,TIME,0.46271584612702715,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W03,2026-01-12 00:00:00+00:00,2026-01-13 21:00:00+00:00,52897,LONG,True,1,4.825773266267622,0.0,0.6734415185379035,9.0,0.0,0.5,4.007670073059162,4.416721669663392,0.0,0.16194778887952316,1.0,1.786466372305819,0.0,-0.4922957871497838,0.04508728406582626,2026-01-13 22:00:00+00:00,2026-01-13 22:00:00+00:00,94040.0,93412.32857142857,94949.79142857144,0.006674515403779531,0.008174515403779616,TP,0.464462184665178,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W04,2026-01-19 00:00:00+00:00,2026-01-23 12:00:00+00:00,53128,SHORT,False,0,2.330011429488083,0.0,1.6557117362796123,9.0,0.0,0.5,0.5053036835034397,1.2757514387118707,0.0,0.4352629784844989,0.0,0.8113641595316166,0.0,-0.1367127188145336,0.34248360770788694,2026-01-23 13:00:00+00:00,2026-01-23 14:00:00+00:00,89220.0,89576.22142857143,88596.11857142857,0.003992618567265501,-0.005492618567265404,SL,0.4078478524492129,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W05,2026-01-26 00:00:00+00:00,2026-01-27 03:00:00+00:00,53215,SHORT,True,1,0.1357206299690215,1.0,2.7062238686337046,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,-1.1175768939147883,0.0,0.06232533957235306,0.143909360715769,2026-01-27 04:00:00+00:00,2026-01-27 10:00:00+00:00,88744.7,89404.14285714286,87819.02304285714,0.007430785806283158,0.008930785806283205,TP,0.465794649791424,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W06,2026-02-02 00:00:00+00:00,2026-02-03 15:00:00+00:00,53395,LONG,True,0,1.2967227464673716,1.0,1.43947133004357,9.0,0.0,0.5,0.7105108744793713,-0.3644802277820993,0.0,9.0,0.0,9.0,0.0,1.251878144268424,0.22085629911792193,2026-02-03 16:00:00+00:00,2026-02-03 16:00:00+00:00,78094.2,77351.63571428572,79071.04688571428,0.009508571516377455,-0.011008571516377406,SL,0.46507719097455924,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W07,2026-02-09 00:00:00+00:00,2026-02-09 13:00:00+00:00,53537,SHORT,True,0,5.206032247489066,0.0,0.25452269543707023,9.0,0.0,0.5,2.0256112220467286,3.0142163144875496,0.0,0.9132914096106798,1.0,2.1253326577852025,0.0,0.7688532570361375,0.23087851061504733,2026-02-09 14:00:00+00:00,2026-02-09 14:00:00+00:00,68557.0,69275.99285714286,67632.33614285714,0.010487519248841922,-0.011987519248842058,SL,0.45031756445829285,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W08,2026-02-16 00:00:00+00:00,2026-02-16 13:00:00+00:00,53705,SHORT,True,1,2.578485896086966,1.0,0.5716719274512746,9.0,0.0,0.5,0.4268249912320406,0.38105616513851326,0.0,9.0,0.0,9.0,0.0,2.426449220902844,0.6516358534996585,2026-02-16 14:00:00+00:00,2026-02-16 15:00:00+00:00,68355.5,68925.75714285714,67580.17635714286,0.00834252024865802,0.009842520248658006,TP,0.45802700109198047,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W09,2026-02-23 00:00:00+00:00,2026-02-27 12:00:00+00:00,53968,SHORT,False,1,4.4251883597152215,0.0,-0.03987004907722139,9.0,0.0,0.5,1.8177645676367093,2.61942351558721,0.0,2.1316928181378434,0.0,2.491262984723869,0.0,0.37083016520357726,0.20128568466164334,2026-02-27 13:00:00+00:00,2026-02-27 17:00:00+00:00,65902.5,66419.17857142858,65188.11392857143,0.007840045088252683,0.009340045088252648,TP,0.4429104986284524,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W10,2026-03-02 00:00:00+00:00,2026-03-06 12:00:00+00:00,54136,SHORT,False,1,3.2470259298590074,0.0,-0.38541260602476574,9.0,0.0,0.5,0.8363152447139005,1.8223354347855412,0.0,9.0,0.0,1.7398377535520755,0.0,0.5465030311991882,0.028416652104348218,2026-03-06 13:00:00+00:00,2026-03-06 14:00:00+00:00,69895.2,70426.57857142857,69154.13582857142,0.007602504484264608,0.009102504484264586,TP,0.4516815638619486,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W11,2026-03-09 00:00:00+00:00,2026-03-13 12:00:00+00:00,54304,LONG,False,1,4.9699521215123115,0.0,-0.31087997358428787,9.0,0.0,0.5,1.24830774310716,2.5992240383028036,0.0,1.0406141654284362,0.0,2.345226514776297,0.0,0.9006108634637622,0.03912828132738505,2026-03-13 13:00:00+00:00,2026-03-13 13:00:00+00:00,72735.3,72129.6,73559.2059,0.008327455857059764,0.009827455857059743,TP,0.4527687664276996,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W12,2026-03-16 00:00:00+00:00,2026-03-18 16:00:00+00:00,54428,SHORT,True,0,6.161583018891754,0.0,0.8273747176335559,9.0,0.0,0.5,3.891293648490061,4.899231458462174,0.0,0.7567042313953709,1.0,2.762130336568206,0.0,0.25936068449414407,0.17614618694867096,2026-03-18 17:00:00+00:00,2026-03-18 18:00:00+00:00,71289.5,71855.50714285714,70509.62435714286,0.007939558320049112,-0.009439558320049,SL,0.4627345764373397,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W13,2026-03-23 00:00:00+00:00,2026-03-26 09:00:00+00:00,54613,SHORT,True,1,5.594065519600762,0.0,-0.43223577710652217,9.0,0.0,0.5,2.575657949633662,3.472956058810749,0.0,2.022629795897919,1.0,2.8920559403214283,0.0,1.0476460673219568,0.3399475976702647,2026-03-26 10:00:00+00:00,2026-03-26 15:00:00+00:00,69537.6,69965.60714285714,68900.98005714286,0.006155046231925523,0.007655046231925535,TP,0.455929200193117,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W14,2026-03-30 00:00:00+00:00,2026-04-03 12:00:00+00:00,54808,LONG,True,1,1.2699077617110293,0.0,2.0007250171184845,9.0,0.0,0.5,0.8058162484392108,0.23204575663588872,0.0,9.0,0.0,0.004122125105730367,1.0,-0.8263986788577151,0.23824868087163267,2026-04-03 13:00:00+00:00,2026-04-04 00:00:00+00:00,66690.4,66335.72857142857,67245.14262857143,0.005318178157147462,0.0010940765087628659,TIME,0.4055012910811158,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W15,2026-04-06 00:00:00+00:00,2026-04-09 00:00:00+00:00,54940,LONG,True,1,0.18764741853759775,1.0,3.633266357997725,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-0.4528697475320989,0.27273521446668236,2026-04-09 01:00:00+00:00,2026-04-09 12:00:00+00:00,70779.0,70206.65,71563.68699999999,0.008086438067788476,0.0050838737478629565,TIME,0.45446306549889454,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W16,2026-04-13 00:00:00+00:00,2026-04-17 12:00:00+00:00,55144,LONG,False,1,5.061798365122617,0.0,0.33656675749317455,9.0,0.0,0.5,2.3481198910081944,3.043923705722083,0.0,2.7633787465940247,0.0,1.942081743869222,0.0,1.4245231607629396,0.13144414168937935,2026-04-17 13:00:00+00:00,2026-04-17 13:00:00+00:00,76195.7,75736.95,76883.0371,0.0060206809570618955,0.007520680957061878,TP,0.4490404133601708,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W17,2026-04-20 00:00:00+00:00,2026-04-20 00:00:00+00:00,55204,LONG,True,1,1.019589989791148,1.0,3.8085423392103155,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.9071820765389396,0.17266782551112178,2026-04-20 01:00:00+00:00,2026-04-20 07:00:00+00:00,74228.1,73710.34285714287,74968.54144285714,0.0069752175100419285,0.008475217510041823,TP,0.4608532069949757,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W18,2026-04-27 00:00:00+00:00,2026-04-27 01:00:00+00:00,55373,SHORT,True,1,0.17638424529070665,1.0,2.995678055940656,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.03577156215173573,0.363233575253462,2026-04-27 02:00:00+00:00,2026-04-27 05:00:00+00:00,79245.3,79770.85714285714,78482.00695714286,0.006632029191095775,0.008132029191095737,TP,0.4558938442217148,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W19,2026-05-04 00:00:00+00:00,2026-05-07 00:00:00+00:00,55612,LONG,True,1,0.07946878012207662,1.0,3.988004712434428,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-0.9062868158937734,0.08846524579626984,2026-05-07 01:00:00+00:00,2026-05-07 07:00:00+00:00,80967.0,80500.15000000001,81676.75099999999,0.005765929329232867,0.007265929329232814,TP,0.4599238095548741,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W20,2026-05-11 00:00:00+00:00,2026-05-13 03:00:00+00:00,55759,SHORT,True,1,0.05704231873321573,1.0,3.671710343550324,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-0.5159737012686332,0.13197518288728857,2026-05-13 04:00:00+00:00,2026-05-13 11:00:00+00:00,81217.0,81602.67857142858,80587.67042857142,0.0047487419066029705,0.006248741906603019,TP,0.46089931706232456,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W21,2026-05-18 00:00:00+00:00,2026-05-21 01:00:00+00:00,55949,SHORT,True,1,0.5413131900057984,1.0,2.487158628704261,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.2579895409645561,0.5134224288204409,2026-05-21 02:00:00+00:00,2026-05-21 10:00:00+00:00,77818.1,78248.35,77154.39570000001,0.00552891936451801,0.00702891936451794,TP,0.45332980092616915,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W22,2026-05-25 00:00:00+00:00,2026-05-27 17:00:00+00:00,56109,SHORT,True,0,3.279779477147437,0.0,0.25520184954650543,9.0,0.0,0.5,1.7849190823404093,2.443215365463283,0.0,1.3875511292904215,1.0,1.7208527120754047,0.0,1.0847945936332846,0.10681131068826644,2026-05-27 18:00:00+00:00,2026-05-27 20:00:00+00:00,74838.2,75239.84285714285,74212.04254285713,0.005366816106518559,-0.006866816106518568,SL,0.4512467071139912,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W23,2026-06-01 00:00:00+00:00,2026-06-01 02:00:00+00:00,56214,LONG,True,0,1.4279516221923632,1.0,1.1116145133422655,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,1.3664043002495876,0.23355730466498656,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,73766.2,73394.12857142856,74359.57002857143,0.005043928365178491,-0.006543928365178529,SL,0.48112535177777666,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W24,2026-06-08 00:00:00+00:00,2026-06-12 12:00:00+00:00,56488,SHORT,False,0,1.2953197837031627,0.0,2.9203430915532276,9.0,0.0,0.5,0.42315867984336747,0.2365094163714491,0.0,9.0,0.0,9.0,0.0,0.7719187022189188,0.04098452358753669,2026-06-12 13:00:00+00:00,2026-06-12 14:00:00+00:00,63433.8,63816.87142857143,62860.42717142857,0.006038916611828845,-0.00753891661182887,SL,0.41480526662786227,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W25,2026-06-15 00:00:00+00:00,2026-06-18 22:00:00+00:00,56642,SHORT,True,1,3.8775897563183532,0.0,1.269159451606785,9.0,0.0,0.5,2.812427910236388,3.375669796031594,0.0,0.6622767954913793,1.0,1.2346897840592148,0.0,0.16965732724007554,0.05335007519235813,2026-06-18 23:00:00+00:00,2026-06-19 10:00:00+00:00,62852.9,63342.12142857143,62175.11987142858,0.007783593574384443,0.004016054151837091,TIME,0.45130732240880905,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W26,2026-06-22 00:00:00+00:00,2026-06-23 12:00:00+00:00,56752,SHORT,True,0,6.502181772846275,0.0,0.8924074304949549,9.0,0.0,0.5,3.9279391597057636,4.481486098990143,0.0,1.0649544944520604,1.0,2.421031791547189,0.0,0.624610397706022,0.13265178905372677,2026-06-23 13:00:00+00:00,2026-06-23 14:00:00+00:00,62228.0,62629.05,61640.266,0.006444847978402002,-0.007944847978402057,SL,0.4628738638818428,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W27,2026-06-29 00:00:00+00:00,2026-07-03 12:00:00+00:00,56992,SHORT,True,0,0.4089698149048998,1.0,2.7200871035744822,9.0,0.0,0.5,0.730697060254371,-1.5385827136470047,0.0,9.0,0.0,9.0,0.0,0.13070169342322635,0.5075636481571575,2026-07-03 13:00:00+00:00,2026-07-03 13:00:00+00:00,61952.6,62260.93571428571,61458.40648571429,0.00497696164948225,-0.006476961649482136,SL,0.43081595371996917,FORCED_FALLBACK,0.4499497564158261
reference_validation,H1,2026-W28,2026-07-06 00:00:00+00:00,2026-07-10 02:00:00+00:00,57150,SHORT,True,0,0.009088890027854462,1.0,3.6032665334084895,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-0.4982146823159634,0.2080877453744033,2026-07-10 03:00:00+00:00,2026-07-10 08:00:00+00:00,63935.0,64353.09285714286,63325.10214285714,0.00653934241249486,-0.008039342412494875,SL,0.45765649048979795,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W29,2026-07-13 00:00:00+00:00,2026-07-13 00:00:00+00:00,57220,LONG,True,0,1.8250927988121672,1.0,0.9566146993318384,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,1.2135412026726067,0.8809502598366763,2026-07-13 01:00:00+00:00,2026-07-13 01:00:00+00:00,64041.8,63801.264285714286,64474.46111428572,0.0037559174521283804,-0.005255917452128443,SL,0.4504176054439539,MODEL_TRIGGER,0.4499497564158261
reference_validation,H1,2026-W30,2026-07-20 00:00:00+00:00,2026-07-24 12:00:00+00:00,57496,SHORT,True,1,3.6648174886642932,0.0,0.39222838614889194,9.0,0.0,0.5,0.04752134154064911,1.2000911923398494,0.0,1.6198039364693377,0.0,9.0,0.0,1.0607188996124282,0.22838614889683131,2026-07-24 13:00:00+00:00,2026-07-24 13:00:00+00:00,64746.5,65028.47857142857,64270.28192857143,0.0043551168237444685,0.005855116823744457,TP,0.429078153597387,FORCED_FALLBACK,0.4499497564158261
august,H4,2026-W32,2026-08-03 00:00:00+00:00,2026-08-03 16:00:00+00:00,14420,SHORT,True,0,0.2555977181916339,1.0,2.828814113034951,9.0,0.0,0.5,0.45965370793858695,-1.1902093332998231,0.0,9.0,0.0,9.0,0.0,-0.3120649360440302,0.39034503555902017,2026-08-03 20:00:00+00:00,2026-08-04 16:00:00+00:00,63836.9,64405.37142857143,63076.91787142857,0.00890506006042632,-0.007145637554455129,TIME,0.5127062626869644,MODEL_TRIGGER,0.4999535863744016
august,H4,2026-W33,2026-08-10 00:00:00+00:00,2026-08-14 08:00:00+00:00,14484,LONG,True,1,0.07877711912858018,1.0,3.438810820569917,9.0,0.0,0.5,0.926157734781688,-1.2610658080823234,0.0,9.0,0.0,9.0,0.0,-0.10658080823277774,0.3761923389402075,2026-08-14 12:00:00+00:00,2026-08-15 08:00:00+00:00,62837.5,62362.74285714286,63500.76964285714,0.007555315581573778,0.0009762283668191553,TIME,0.508588804236945,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W01,2022-01-03 00:00:00+00:00,2022-01-07 12:00:00+00:00,4405,LONG,True,1,0.3125492945403585,1.0,4.8972819748825325,9.0,0.0,0.5,0.15933006613051906,-0.8022656950445898,0.0,9.0,0.0,9.0,0.0,-0.7491792669691161,0.6612996007001836,2022-01-07 16:00:00+00:00,2022-01-08 12:00:00+00:00,41297.14,40025.62857142857,42692.54284857143,0.0307893338030534,0.005851114387098124,TIME,0.47621725232922085,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W02,2022-01-10 00:00:00+00:00,2022-01-14 12:00:00+00:00,4447,LONG,False,1,2.2484709050133223,0.0,1.61675782650572,9.0,0.0,0.5,0.39131122531477985,0.6462983598259232,1.0,9.0,0.0,9.0,0.0,1.3526602737607265,0.39015473738233325,2022-01-14 16:00:00+00:00,2022-01-15 12:00:00+00:00,43082.58,42269.77428571429,44024.633454285715,0.01886622654181143,0.005171606018024079,TIME,0.44220802763462813,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W03,2022-01-17 00:00:00+00:00,2022-01-19 04:00:00+00:00,4475,LONG,True,1,0.017245376856645796,1.0,3.890270877905507,9.0,0.0,0.5,0.4288883687658047,-1.1587554846429988,0.0,9.0,0.0,9.0,0.0,-0.6452016997036427,0.21149816326956097,2022-01-19 08:00:00+00:00,2022-01-19 08:00:00+00:00,41271.21,40621.180714285714,42045.05291571428,0.01575018725436654,0.0172501872543665,TP,0.5069105372739965,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W04,2022-01-24 00:00:00+00:00,2022-01-25 16:00:00+00:00,4514,SHORT,True,0,0.3717255011417608,1.0,3.188669133541496,9.0,0.0,0.5,0.28364055011199596,-0.559774379431902,0.0,9.0,0.0,9.0,0.0,-0.39126354155954723,0.39688501283765204,2022-01-25 20:00:00+00:00,2022-01-26 12:00:00+00:00,37039.99,38352.81357142857,35616.04645857142,0.03544341052545025,-0.03694341052545019,SL,0.5105552072655279,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W05,2022-01-31 00:00:00+00:00,2022-02-01 16:00:00+00:00,4556,SHORT,True,1,0.9753325729525418,1.0,2.2759508037374774,9.0,0.0,0.5,0.2766737273454292,0.04124410283494563,0.0,9.0,0.0,9.0,0.0,0.32672775933011705,0.8587058918274042,2022-02-01 20:00:00+00:00,2022-02-02 12:00:00+00:00,38356.04,39118.815714285716,37478.19616571429,0.019886717040802825,0.021386717040802694,TP,0.5086601353618841,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W06,2022-02-07 00:00:00+00:00,2022-02-10 12:00:00+00:00,4609,SHORT,True,1,0.5977993427610495,1.0,2.4618010405211574,9.0,0.0,0.5,0.4947658827387899,-0.8713187866159834,0.0,9.0,0.0,9.0,0.0,-0.10830037492201944,0.6878320760905242,2022-02-10 16:00:00+00:00,2022-02-10 20:00:00+00:00,44936.81,46047.51714285714,43691.29242714286,0.02471708923835811,0.026217089238358027,TP,0.5058577247740023,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W07,2022-02-14 00:00:00+00:00,2022-02-15 04:00:00+00:00,4637,SHORT,True,0,0.020952889648544904,1.0,3.2000640957162703,9.0,0.0,0.5,0.020952889648544904,-0.9313342591603415,0.0,9.0,0.0,9.0,0.0,-0.1953210127123152,0.16645657515223194,2022-02-15 08:00:00+00:00,2022-02-15 08:00:00+00:00,43665.8,44334.44285714286,42866.15974285715,0.015312735759859112,-0.016812735759859032,SL,0.5223819134859711,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W08,2022-02-21 00:00:00+00:00,2022-02-21 12:00:00+00:00,4675,LONG,True,0,1.677131991734939,1.0,2.4014504056150954,9.0,0.0,0.5,0.6534061216121692,0.026451410607900044,0.0,9.0,0.0,9.0,0.0,1.4120550896855577,0.42637422716053675,2022-02-21 16:00:00+00:00,2022-02-21 16:00:00+00:00,38804.5,37916.078571428574,39809.33492857143,0.022894804174037255,-0.02439480417403722,SL,0.5439506905870085,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W09,2022-02-28 00:00:00+00:00,2022-03-04 08:00:00+00:00,4740,LONG,True,0,0.5948131120607019,1.0,3.7432065315299092,9.0,0.0,0.5,0.5948131120607019,-0.14935902517060526,0.0,9.0,0.0,9.0,0.0,0.21377357266903646,0.6332499837864684,2022-03-04 12:00:00+00:00,2022-03-04 12:00:00+00:00,41643.4,40652.16428571429,42759.56591428572,0.023802948709416485,-0.025302948709416462,SL,0.5023322732780259,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W10,2022-03-07 00:00:00+00:00,2022-03-07 20:00:00+00:00,4761,LONG,True,1,0.8617504542701393,1.0,4.093579648697759,9.0,0.0,0.5,0.4599182313749258,-0.07944427619624161,0.0,9.0,0.0,9.0,0.0,0.7142035130224137,0.1653543307086614,2022-03-08 00:00:00+00:00,2022-03-08 08:00:00+00:00,37963.7,37020.271428571425,39021.01967142856,0.024850806729285385,0.026350806729285303,TP,0.5297808476214457,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W11,2022-03-14 00:00:00+00:00,2022-03-18 12:00:00+00:00,4825,LONG,True,1,3.7146663164412033,0.0,1.1843749413685103,9.0,0.0,0.5,0.015497476500501024,0.473001369631693,0.0,9.0,0.0,0.8529858346310414,1.0,0.6849096605940077,0.15156006679299042,2022-03-18 16:00:00+00:00,2022-03-18 16:00:00+00:00,40902.2,40140.78571428571,41786.32088571428,0.018615484881358103,0.020115484881358114,TP,0.47142646165636487,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W12,2022-03-21 00:00:00+00:00,2022-03-24 16:00:00+00:00,4862,SHORT,True,0,0.18440629470672623,1.0,4.52560801144493,9.0,0.0,0.5,0.8513590844062938,-1.3333333333333353,0.0,9.0,0.0,9.0,0.0,0.1138769670958493,0.3280400572246112,2022-03-24 20:00:00+00:00,2022-03-25 08:00:00+00:00,43891.0,44590.0,43060.327000000005,0.01592581622656123,-0.017425816226561197,SL,0.5036975645965791,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W13,2022-03-28 00:00:00+00:00,2022-04-01 12:00:00+00:00,4909,LONG,False,0,3.0071094220698042,0.0,2.045789498076658,9.0,0.0,0.5,1.1479260323492604,2.0775177272095275,1.0,9.0,0.0,9.0,0.0,1.918487278120225,0.4726143578810739,2022-04-01 16:00:00+00:00,2022-04-02 12:00:00+00:00,46523.6,45752.99285714285,47433.777942857145,0.0165637900518692,-0.006647924924124525,TIME,0.44652979807164545,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W14,2022-04-04 00:00:00+00:00,2022-04-08 12:00:00+00:00,4951,SHORT,True,1,4.62129985036757,0.0,1.2377854401145048,9.0,0.0,0.5,0.05399778804241752,-0.20512653698523375,0.0,1.0767028820506144,0.0,0.4292863183917764,1.0,-0.4507188862143014,0.41597814065447525,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,43636.3,44404.850000000006,42736.841100000005,0.01761262985175187,0.019112629851751828,TP,0.43800903149557757,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W15,2022-04-11 00:00:00+00:00,2022-04-15 12:00:00+00:00,4993,LONG,True,0,1.7316530919742485,0.0,1.7437491438987598,9.0,0.0,0.5,0.21817147312632557,0.598607057435177,1.0,9.0,0.0,9.0,0.0,0.28071691234577406,0.528685976798341,2022-04-15 16:00:00+00:00,2022-04-16 12:00:00+00:00,40397.9,39719.99285714286,41197.00084285714,0.01678075204050566,-0.010364322155359483,TIME,0.41987214916447024,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W16,2022-04-18 00:00:00+00:00,2022-04-22 12:00:00+00:00,5035,SHORT,False,0,4.266238780868697,0.0,-0.25875649980264775,9.0,0.0,0.5,0.9443290830773429,1.2125156595905309,1.0,1.8151396063221825,0.0,2.49893909491857,0.0,1.3736678622299243,0.08805409208697634,2022-04-22 16:00:00+00:00,2022-04-23 12:00:00+00:00,39414.5,40246.94285714286,38463.81364285714,0.021120218628749774,-0.010263272399751498,TIME,0.4556449217392495,FORCED_FALLBACK,0.4999535863744016
development,H4,2022-W17,2022-04-25 00:00:00+00:00,2022-04-25 20:00:00+00:00,5055,SHORT,True,1,0.3266671607186359,1.0,3.4089585737425483,9.0,0.0,0.5,1.3668441724805949,-2.0106926961474505,0.0,9.0,0.0,9.0,0.0,-0.30680627163682933,0.3542352604888996,2022-04-26 00:00:00+00:00,2022-04-26 12:00:00+00:00,40411.0,41085.69285714286,39615.07414285714,0.01669577236749542,0.018195772367495422,TP,0.5055790752765805,MODEL_TRIGGER,0.4999535863744016
development,H4,2022-W18,2022-05-02 00:00:00+00:00,2022-05-06 12:00:00+00:00,5119,LONG,True,0,0.6227678736614627,1.0,4.229765631359662,9.0,0.0,0.5,0.14473577100400808,-0.4299077178103931,0.0,9.0,0.0,9.0,0.0,0.23124569855471136,0.5862990179754176,2022-05-06 16:00:00+00:00,2022-05-07 12:00:00+00:00,35989.1,35023.892857142855,37062.27444285714,0.026819429851181135,-0.002667020014393283,TIME,0.5002816773779593,MODEL_TRIGGER,0.4999535863744016
