clock,side,partition,reference_start,execution_start,H,L,level,fraction,price,filled,fill_ts,outcome,minutes_to_h2,mae_ru,tail_frac
RAW_0530,LONG,development,2022-09-29 05:30:00+00:00,2022-09-29 11:00:00+00:00,1344.21,1312.65,F90,0.9,1341.054,True,2022-09-29 11:40:00+00:00,OPPOSITE,,1.2219264892268726,-0.3219264892268726
RAW_0530,LONG,development,2022-09-29 05:30:00+00:00,2022-09-29 11:00:00+00:00,1344.21,1312.65,F85,0.85,1339.476,True,2022-09-29 11:35:00+00:00,OPPOSITE,,1.1719264892268726,-0.3219264892268726
RAW_0530,LONG,development,2022-09-29 05:30:00+00:00,2022-09-29 11:00:00+00:00,1344.21,1312.65,F80,0.8,1337.8980000000001,True,2022-09-29 11:35:00+00:00,OPPOSITE,,1.1219264892268725,-0.3219264892268726
RAW_0530,LONG,development,2022-09-29 05:30:00+00:00,2022-09-29 11:00:00+00:00,1344.21,1312.65,F75,0.75,1336.3200000000002,True,2022-09-29 11:35:00+00:00,OPPOSITE,,1.0719264892268727,-0.3219264892268726
SHORT_2000,SHORT,development,2022-09-29 20:00:00+00:00,2022-09-30 01:30:00+00:00,1352.99,1323.22,F05,0.05,1324.7085,False,,H2,,,
SHORT_2000,SHORT,development,2022-09-29 20:00:00+00:00,2022-09-30 01:30:00+00:00,1352.99,1323.22,F10,0.1,1326.1970000000001,True,2022-09-30 03:15:00+00:00,H2,15.0,0.09415518978837675,0.19415518978837676
SHORT_2000,SHORT,development,2022-09-29 20:00:00+00:00,2022-09-30 01:30:00+00:00,1352.99,1323.22,F15,0.15,1327.6855,True,2022-09-30 03:15:00+00:00,H2,15.0,0.044155189788376764,0.19415518978837676
SHORT_2000,SHORT,development,2022-09-29 20:00:00+00:00,2022-09-30 01:30:00+00:00,1352.99,1323.22,F20,0.2,1329.174,False,,H2,,,
SHORT_2000,SHORT,development,2022-09-29 20:00:00+00:00,2022-09-30 01:30:00+00:00,1352.99,1323.22,F25,0.25,1330.6625,False,,H2,,,
LONDON,LONG,development,2022-09-30 08:00:00+00:00,2022-09-30 13:30:00+00:00,1348.98,1307.53,F95,0.95,1346.9075,False,,H2,,,
LONDON,LONG,development,2022-09-30 08:00:00+00:00,2022-09-30 13:30:00+00:00,1348.98,1307.53,F90,0.9,1344.835,False,,H2,,,
LONDON,LONG,development,2022-09-30 08:00:00+00:00,2022-09-30 13:30:00+00:00,1348.98,1307.53,F85,0.85,1342.7625,False,,H2,,,
LONDON,LONG,development,2022-09-30 08:00:00+00:00,2022-09-30 13:30:00+00:00,1348.98,1307.53,F80,0.8,1340.69,False,,H2,,,
LONDON,LONG,development,2022-09-30 08:00:00+00:00,2022-09-30 13:30:00+00:00,1348.98,1307.53,F75,0.75,1338.6175,False,,H2,,,
RAW_2330,LONG,development,2022-10-02 23:30:00+00:00,2022-10-03 05:00:00+00:00,1300.0,1260.48,F95,0.95,1298.024,True,2022-10-03 11:00:00+00:00,NO_H2,,0.11346153846153939,0.8365384615384606
RAW_2330,LONG,development,2022-10-02 23:30:00+00:00,2022-10-03 05:00:00+00:00,1300.0,1260.48,F90,0.9,1296.048,True,2022-10-03 10:30:00+00:00,NO_H2,,0.09382591093117632,0.8061740890688237
RAW_2330,LONG,development,2022-10-02 23:30:00+00:00,2022-10-03 05:00:00+00:00,1300.0,1260.48,F85,0.85,1294.0720000000001,True,2022-10-03 06:35:00+00:00,NO_H2,,0.21842105263157774,0.6315789473684222
RAW_2330,LONG,development,2022-10-02 23:30:00+00:00,2022-10-03 05:00:00+00:00,1300.0,1260.48,F80,0.8,1292.096,True,2022-10-03 06:20:00+00:00,NO_H2,,0.1684210526315778,0.6315789473684222
RAW_2330,LONG,development,2022-10-02 23:30:00+00:00,2022-10-03 05:00:00+00:00,1300.0,1260.48,F75,0.75,1290.12,True,2022-10-03 06:40:00+00:00,NO_H2,,0.11842105263157776,0.6315789473684222
ALT_0330,LONG,development,2022-10-04 03:30:00+00:00,2022-10-04 09:00:00+00:00,1359.8,1323.06,F95,0.95,1357.963,False,,NO_H2,,,
ALT_0330,LONG,development,2022-10-04 03:30:00+00:00,2022-10-04 09:00:00+00:00,1359.8,1323.06,F90,0.9,1356.126,True,2022-10-04 14:20:00+00:00,NO_H2,,0.3077299945563423,0.5922700054436577
ALT_0330,LONG,development,2022-10-04 03:30:00+00:00,2022-10-04 09:00:00+00:00,1359.8,1323.06,F85,0.85,1354.289,True,2022-10-04 14:20:00+00:00,NO_H2,,0.25772999455634227,0.5922700054436577
ALT_0330,LONG,development,2022-10-04 03:30:00+00:00,2022-10-04 09:00:00+00:00,1359.8,1323.06,F80,0.8,1352.452,True,2022-10-04 14:20:00+00:00,NO_H2,,0.20772999455634233,0.5922700054436577
ALT_0330,LONG,development,2022-10-04 03:30:00+00:00,2022-10-04 09:00:00+00:00,1359.8,1323.06,F75,0.75,1350.615,True,2022-10-04 14:20:00+00:00,NO_H2,,0.1577299945563423,0.5922700054436577
RAW_0530,LONG,development,2022-10-04 05:30:00+00:00,2022-10-04 11:00:00+00:00,1359.8,1323.87,F95,0.95,1358.0035,False,,NO_H2,,,
RAW_0530,LONG,development,2022-10-04 05:30:00+00:00,2022-10-04 11:00:00+00:00,1359.8,1323.87,F90,0.9,1356.2069999999999,True,2022-10-04 14:20:00+00:00,NO_H2,,0.5228778179794,0.3771221820206
RAW_0530,LONG,development,2022-10-04 05:30:00+00:00,2022-10-04 11:00:00+00:00,1359.8,1323.87,F85,0.85,1354.4105,True,2022-10-04 14:20:00+00:00,NO_H2,,0.4728778179794,0.3771221820206
RAW_0530,LONG,development,2022-10-04 05:30:00+00:00,2022-10-04 11:00:00+00:00,1359.8,1323.87,F80,0.8,1352.614,True,2022-10-04 14:20:00+00:00,NO_H2,,0.42287781797940005,0.3771221820206
RAW_0530,LONG,development,2022-10-04 05:30:00+00:00,2022-10-04 11:00:00+00:00,1359.8,1323.87,F75,0.75,1350.8174999999999,True,2022-10-04 14:20:00+00:00,NO_H2,,0.3728778179794,0.3771221820206
LONDON,LONG,development,2022-10-04 08:00:00+00:00,2022-10-04 13:30:00+00:00,1359.8,1341.51,F95,0.95,1358.8854999999999,False,,OPPOSITE,,,
LONDON,LONG,development,2022-10-04 08:00:00+00:00,2022-10-04 13:30:00+00:00,1359.8,1341.51,F90,0.9,1357.971,False,,OPPOSITE,,,
LONDON,LONG,development,2022-10-04 08:00:00+00:00,2022-10-04 13:30:00+00:00,1359.8,1341.51,F85,0.85,1357.0565,True,2022-10-04 14:20:00+00:00,OPPOSITE,,1.028786221979223,-0.17878622197922298
LONDON,LONG,development,2022-10-04 08:00:00+00:00,2022-10-04 13:30:00+00:00,1359.8,1341.51,F80,0.8,1356.142,True,2022-10-04 14:20:00+00:00,OPPOSITE,,0.978786221979223,-0.17878622197922298
LONDON,LONG,development,2022-10-04 08:00:00+00:00,2022-10-04 13:30:00+00:00,1359.8,1341.51,F75,0.75,1355.2275,True,2022-10-04 14:20:00+00:00,OPPOSITE,,0.928786221979223,-0.17878622197922298
RAW_0530,LONG,development,2022-10-06 05:30:00+00:00,2022-10-06 11:00:00+00:00,1377.59,1354.0,F95,0.95,1376.4105,False,,H2,,,
RAW_0530,LONG,development,2022-10-06 05:30:00+00:00,2022-10-06 11:00:00+00:00,1377.59,1354.0,F90,0.9,1375.231,False,,H2,,,
RAW_0530,LONG,development,2022-10-06 05:30:00+00:00,2022-10-06 11:00:00+00:00,1377.59,1354.0,F85,0.85,1374.0515,True,2022-10-06 12:45:00+00:00,H2,55.0,0.6380457821110632,0.21195421788893673
RAW_0530,LONG,development,2022-10-06 05:30:00+00:00,2022-10-06 11:00:00+00:00,1377.59,1354.0,F80,0.8,1372.8719999999998,True,2022-10-06 12:45:00+00:00,H2,55.0,0.5880457821110633,0.21195421788893673
RAW_0530,LONG,development,2022-10-06 05:30:00+00:00,2022-10-06 11:00:00+00:00,1377.59,1354.0,F75,0.75,1371.6924999999999,True,2022-10-06 12:45:00+00:00,H2,55.0,0.5380457821110632,0.21195421788893673
LONDON,LONG,development,2022-10-06 08:00:00+00:00,2022-10-06 13:30:00+00:00,1378.0,1354.0,F95,0.95,1376.8,False,,OPPOSITE,,,
LONDON,LONG,development,2022-10-06 08:00:00+00:00,2022-10-06 13:30:00+00:00,1378.0,1354.0,F90,0.9,1375.6,False,,OPPOSITE,,,
LONDON,LONG,development,2022-10-06 08:00:00+00:00,2022-10-06 13:30:00+00:00,1378.0,1354.0,F85,0.85,1374.4,False,,OPPOSITE,,,
LONDON,LONG,development,2022-10-06 08:00:00+00:00,2022-10-06 13:30:00+00:00,1378.0,1354.0,F80,0.8,1373.2,False,,OPPOSITE,,,
LONDON,LONG,development,2022-10-06 08:00:00+00:00,2022-10-06 13:30:00+00:00,1378.0,1354.0,F75,0.75,1372.0,True,2022-10-06 13:55:00+00:00,OPPOSITE,,1.0,-0.25
ALT_0330,LONG,development,2022-10-07 03:30:00+00:00,2022-10-07 09:00:00+00:00,1359.64,1345.2,F95,0.95,1358.9180000000001,False,,OPPOSITE,,,
ALT_0330,LONG,development,2022-10-07 03:30:00+00:00,2022-10-07 09:00:00+00:00,1359.64,1345.2,F90,0.9,1358.1960000000001,True,2022-10-07 12:25:00+00:00,OPPOSITE,,2.2988919667590006,-1.3988919667590007
ALT_0330,LONG,development,2022-10-07 03:30:00+00:00,2022-10-07 09:00:00+00:00,1359.64,1345.2,F85,0.85,1357.4740000000002,True,2022-10-07 09:35:00+00:00,OPPOSITE,,2.248891966759001,-1.3988919667590007
ALT_0330,LONG,development,2022-10-07 03:30:00+00:00,2022-10-07 09:00:00+00:00,1359.64,1345.2,F80,0.8,1356.7520000000002,True,2022-10-07 09:35:00+00:00,OPPOSITE,,2.1988919667590006,-1.3988919667590007
ALT_0330,LONG,development,2022-10-07 03:30:00+00:00,2022-10-07 09:00:00+00:00,1359.64,1345.2,F75,0.75,1356.0300000000002,True,2022-10-07 09:35:00+00:00,OPPOSITE,,2.1488919667590007,-1.3988919667590007
SHORT_2000,SHORT,development,2022-10-09 20:00:00+00:00,2022-10-10 01:30:00+00:00,1337.93,1313.37,F05,0.05,1314.598,False,,H2,,,
SHORT_2000,SHORT,development,2022-10-09 20:00:00+00:00,2022-10-10 01:30:00+00:00,1337.93,1313.37,F10,0.1,1315.826,True,2022-10-10 06:30:00+00:00,H2,20.0,0.09625407166124306,0.19625407166124306
SHORT_2000,SHORT,development,2022-10-09 20:00:00+00:00,2022-10-10 01:30:00+00:00,1337.93,1313.37,F15,0.15,1317.0539999999999,True,2022-10-10 06:30:00+00:00,H2,20.0,0.04625407166124307,0.19625407166124306
SHORT_2000,SHORT,development,2022-10-09 20:00:00+00:00,2022-10-10 01:30:00+00:00,1337.93,1313.37,F20,0.2,1318.282,True,2022-10-10 06:20:00+00:00,H2,30.0,0.05895765472313036,0.25895765472313037
SHORT_2000,SHORT,development,2022-10-09 20:00:00+00:00,2022-10-10 01:30:00+00:00,1337.93,1313.37,F25,0.25,1319.51,True,2022-10-10 06:15:00+00:00,H2,35.0,0.013843648208467951,0.26384364820846795
SHORT_2000,SHORT,development,2022-10-12 20:00:00+00:00,2022-10-13 01:30:00+00:00,1302.47,1291.98,F05,0.05,1292.5045,False,,H2,,,
SHORT_2000,SHORT,development,2022-10-12 20:00:00+00:00,2022-10-13 01:30:00+00:00,1302.47,1291.98,F10,0.1,1293.029,False,,H2,,,
SHORT_2000,SHORT,development,2022-10-12 20:00:00+00:00,2022-10-13 01:30:00+00:00,1302.47,1291.98,F15,0.15,1293.5535,False,,H2,,,
SHORT_2000,SHORT,development,2022-10-12 20:00:00+00:00,2022-10-13 01:30:00+00:00,1302.47,1291.98,F20,0.2,1294.078,False,,H2,,,
SHORT_2000,SHORT,development,2022-10-12 20:00:00+00:00,2022-10-13 01:30:00+00:00,1302.47,1291.98,F25,0.25,1294.6025,False,,H2,,,
RAW_0530,LONG,development,2022-10-14 05:30:00+00:00,2022-10-14 11:00:00+00:00,1333.98,1315.63,F95,0.95,1333.0625,True,2022-10-14 12:30:00+00:00,H2,5.0,0.5892370572207126,0.3607629427792874
RAW_0530,LONG,development,2022-10-14 05:30:00+00:00,2022-10-14 11:00:00+00:00,1333.98,1315.63,F90,0.9,1332.145,True,2022-10-14 12:30:00+00:00,H2,5.0,0.5392370572207126,0.3607629427792874
RAW_0530,LONG,development,2022-10-14 05:30:00+00:00,2022-10-14 11:00:00+00:00,1333.98,1315.63,F85,0.85,1331.2275,True,2022-10-14 12:25:00+00:00,H2,10.0,0.4892370572207126,0.3607629427792874
RAW_0530,LONG,development,2022-10-14 05:30:00+00:00,2022-10-14 11:00:00+00:00,1333.98,1315.63,F80,0.8,1330.31,True,2022-10-14 12:25:00+00:00,H2,10.0,0.43923705722071266,0.3607629427792874
RAW_0530,LONG,development,2022-10-14 05:30:00+00:00,2022-10-14 11:00:00+00:00,1333.98,1315.63,F75,0.75,1329.3925,True,2022-10-14 11:35:00+00:00,H2,60.0,0.3892370572207126,0.3607629427792874
ALT_0330,LONG,development,2022-10-19 03:30:00+00:00,2022-10-19 09:00:00+00:00,1306.26,1292.0,F95,0.95,1305.547,True,2022-10-19 13:30:00+00:00,NO_H2,,1.1758064516129052,-0.22580645161290527
ALT_0330,LONG,development,2022-10-19 03:30:00+00:00,2022-10-19 09:00:00+00:00,1306.26,1292.0,F90,0.9,1304.834,True,2022-10-19 13:30:00+00:00,NO_H2,,1.1258064516129054,-0.22580645161290527
ALT_0330,LONG,development,2022-10-19 03:30:00+00:00,2022-10-19 09:00:00+00:00,1306.26,1292.0,F85,0.85,1304.121,True,2022-10-19 10:25:00+00:00,NO_H2,,1.0758064516129053,-0.22580645161290527
ALT_0330,LONG,development,2022-10-19 03:30:00+00:00,2022-10-19 09:00:00+00:00,1306.26,1292.0,F80,0.8,1303.408,True,2022-10-19 10:25:00+00:00,NO_H2,,1.0258064516129053,-0.22580645161290527
ALT_0330,LONG,development,2022-10-19 03:30:00+00:00,2022-10-19 09:00:00+00:00,1306.26,1292.0,F75,0.75,1302.695,True,2022-10-19 10:25:00+00:00,NO_H2,,0.9758064516129052,-0.22580645161290527
RAW_0530,LONG,development,2022-10-20 05:30:00+00:00,2022-10-20 11:00:00+00:00,1301.0,1287.85,F95,0.95,1300.3425,True,2022-10-20 12:00:00+00:00,H2,20.0,0.27623574144486185,0.6737642585551381
RAW_0530,LONG,development,2022-10-20 05:30:00+00:00,2022-10-20 11:00:00+00:00,1301.0,1287.85,F90,0.9,1299.685,True,2022-10-20 11:35:00+00:00,H2,45.0,0.22623574144486192,0.6737642585551381
RAW_0530,LONG,development,2022-10-20 05:30:00+00:00,2022-10-20 11:00:00+00:00,1301.0,1287.85,F85,0.85,1299.0275,True,2022-10-20 11:35:00+00:00,H2,45.0,0.17623574144486187,0.6737642585551381
RAW_0530,LONG,development,2022-10-20 05:30:00+00:00,2022-10-20 11:00:00+00:00,1301.0,1287.85,F80,0.8,1298.37,True,2022-10-20 11:40:00+00:00,H2,40.0,0.12623574144486194,0.6737642585551381
RAW_0530,LONG,development,2022-10-20 05:30:00+00:00,2022-10-20 11:00:00+00:00,1301.0,1287.85,F75,0.75,1297.7125,True,2022-10-20 12:10:00+00:00,H2,10.0,0.0762357414448619,0.6737642585551381
SHORT_2000,SHORT,development,2022-10-26 20:00:00+00:00,2022-10-27 01:30:00+00:00,1584.98,1542.0,F05,0.05,1544.149,False,,NO_H2,,,
SHORT_2000,SHORT,development,2022-10-26 20:00:00+00:00,2022-10-27 01:30:00+00:00,1584.98,1542.0,F10,0.1,1546.298,True,2022-10-27 03:30:00+00:00,NO_H2,,0.594509073987899,0.694509073987899
SHORT_2000,SHORT,development,2022-10-26 20:00:00+00:00,2022-10-27 01:30:00+00:00,1584.98,1542.0,F15,0.15,1548.4470000000001,True,2022-10-27 03:20:00+00:00,NO_H2,,0.5445090739878989,0.694509073987899
SHORT_2000,SHORT,development,2022-10-26 20:00:00+00:00,2022-10-27 01:30:00+00:00,1584.98,1542.0,F20,0.2,1550.596,True,2022-10-27 03:20:00+00:00,NO_H2,,0.49450907398789895,0.694509073987899
SHORT_2000,SHORT,development,2022-10-26 20:00:00+00:00,2022-10-27 01:30:00+00:00,1584.98,1542.0,F25,0.25,1552.745,True,2022-10-27 03:50:00+00:00,NO_H2,,0.44450907398789896,0.694509073987899
RAW_0530,LONG,development,2022-10-27 05:30:00+00:00,2022-10-27 11:00:00+00:00,1571.85,1532.02,F95,0.95,1569.8584999999998,False,,H2,,,
RAW_0530,LONG,development,2022-10-27 05:30:00+00:00,2022-10-27 11:00:00+00:00,1571.85,1532.02,F90,0.9,1567.867,False,,H2,,,
RAW_0530,LONG,development,2022-10-27 05:30:00+00:00,2022-10-27 11:00:00+00:00,1571.85,1532.02,F85,0.85,1565.8754999999999,False,,H2,,,
RAW_0530,LONG,development,2022-10-27 05:30:00+00:00,2022-10-27 11:00:00+00:00,1571.85,1532.02,F80,0.8,1563.884,False,,H2,,,
RAW_0530,LONG,development,2022-10-27 05:30:00+00:00,2022-10-27 11:00:00+00:00,1571.85,1532.02,F75,0.75,1561.8925,False,,H2,,,
SHORT_2000,SHORT,development,2022-10-27 20:00:00+00:00,2022-10-28 01:30:00+00:00,1562.89,1497.72,F05,0.05,1500.9785,True,2022-10-28 05:05:00+00:00,H2,140.0,0.2918750959030221,0.34187509590302206
SHORT_2000,SHORT,development,2022-10-27 20:00:00+00:00,2022-10-28 01:30:00+00:00,1562.89,1497.72,F10,0.1,1504.237,True,2022-10-28 03:10:00+00:00,H2,255.0,0.24187509590302206,0.34187509590302206
SHORT_2000,SHORT,development,2022-10-27 20:00:00+00:00,2022-10-28 01:30:00+00:00,1562.89,1497.72,F15,0.15,1507.4955,True,2022-10-28 03:25:00+00:00,H2,240.0,0.19187509590302207,0.34187509590302206
SHORT_2000,SHORT,development,2022-10-27 20:00:00+00:00,2022-10-28 01:30:00+00:00,1562.89,1497.72,F20,0.2,1510.7540000000001,True,2022-10-28 05:45:00+00:00,H2,100.0,0.14187509590302205,0.34187509590302206
SHORT_2000,SHORT,development,2022-10-27 20:00:00+00:00,2022-10-28 01:30:00+00:00,1562.89,1497.72,F25,0.25,1514.0125,True,2022-10-28 05:50:00+00:00,H2,95.0,0.09187509590302206,0.34187509590302206
RAW_2330,LONG,development,2022-10-31 23:30:00+00:00,2022-11-01 05:00:00+00:00,1604.5,1566.19,F95,0.95,1602.5845,False,,H2,,,
RAW_2330,LONG,development,2022-10-31 23:30:00+00:00,2022-11-01 05:00:00+00:00,1604.5,1566.19,F90,0.9,1600.669,False,,H2,,,
RAW_2330,LONG,development,2022-10-31 23:30:00+00:00,2022-11-01 05:00:00+00:00,1604.5,1566.19,F85,0.85,1598.7535,True,2022-11-01 10:05:00+00:00,H2,5.0,0.2003001827199189,0.6496998172800811
RAW_2330,LONG,development,2022-10-31 23:30:00+00:00,2022-11-01 05:00:00+00:00,1604.5,1566.19,F80,0.8,1596.838,True,2022-11-01 10:05:00+00:00,H2,5.0,0.15030018271991896,0.6496998172800811
RAW_2330,LONG,development,2022-10-31 23:30:00+00:00,2022-11-01 05:00:00+00:00,1604.5,1566.19,F75,0.75,1594.9225000000001,True,2022-11-01 10:05:00+00:00,H2,5.0,0.10030018271991892,0.6496998172800811
RAW_0530,LONG,development,2022-11-07 05:30:00+00:00,2022-11-07 11:00:00+00:00,1594.49,1545.0,F95,0.95,1592.0155,False,,NO_H2,,,
RAW_0530,LONG,development,2022-11-07 05:30:00+00:00,2022-11-07 11:00:00+00:00,1594.49,1545.0,F90,0.9,1589.541,True,2022-11-07 16:15:00+00:00,NO_H2,,0.26694281673065423,0.6330571832693458
RAW_0530,LONG,development,2022-11-07 05:30:00+00:00,2022-11-07 11:00:00+00:00,1594.49,1545.0,F85,0.85,1587.0665,True,2022-11-07 16:15:00+00:00,NO_H2,,0.2169428167306542,0.6330571832693458
RAW_0530,LONG,development,2022-11-07 05:30:00+00:00,2022-11-07 11:00:00+00:00,1594.49,1545.0,F80,0.8,1584.592,True,2022-11-07 16:20:00+00:00,NO_H2,,0.16694281673065425,0.6330571832693458
RAW_0530,LONG,development,2022-11-07 05:30:00+00:00,2022-11-07 11:00:00+00:00,1594.49,1545.0,F75,0.75,1582.1175,True,2022-11-07 16:40:00+00:00,NO_H2,,0.11694281673065421,0.6330571832693458
ALT_0330,LONG,development,2022-11-10 03:30:00+00:00,2022-11-10 09:00:00+00:00,1220.0,1157.62,F95,0.95,1216.881,True,2022-11-10 12:30:00+00:00,H2,30.0,0.22572940044886203,0.7242705995511379
ALT_0330,LONG,development,2022-11-10 03:30:00+00:00,2022-11-10 09:00:00+00:00,1220.0,1157.62,F90,0.9,1213.762,True,2022-11-10 12:30:00+00:00,H2,30.0,0.1757294004488621,0.7242705995511379
ALT_0330,LONG,development,2022-11-10 03:30:00+00:00,2022-11-10 09:00:00+00:00,1220.0,1157.62,F85,0.85,1210.643,True,2022-11-10 12:30:00+00:00,H2,30.0,0.12572940044886205,0.7242705995511379
ALT_0330,LONG,development,2022-11-10 03:30:00+00:00,2022-11-10 09:00:00+00:00,1220.0,1157.62,F80,0.8,1207.524,True,2022-11-10 12:30:00+00:00,H2,30.0,0.07572940044886212,0.7242705995511379
ALT_0330,LONG,development,2022-11-10 03:30:00+00:00,2022-11-10 09:00:00+00:00,1220.0,1157.62,F75,0.75,1204.405,True,2022-11-10 12:35:00+00:00,H2,25.0,0.025729400448862072,0.7242705995511379
RAW_0530,LONG,development,2022-11-10 05:30:00+00:00,2022-11-10 11:00:00+00:00,1220.0,1170.62,F95,0.95,1217.531,True,2022-11-10 12:30:00+00:00,H2,30.0,0.29831915755366556,0.6516808424463344
RAW_0530,LONG,development,2022-11-10 05:30:00+00:00,2022-11-10 11:00:00+00:00,1220.0,1170.62,F90,0.9,1215.062,True,2022-11-10 12:30:00+00:00,H2,30.0,0.24831915755366563,0.6516808424463344
RAW_0530,LONG,development,2022-11-10 05:30:00+00:00,2022-11-10 11:00:00+00:00,1220.0,1170.62,F85,0.85,1212.593,True,2022-11-10 12:30:00+00:00,H2,30.0,0.19831915755366558,0.6516808424463344
RAW_0530,LONG,development,2022-11-10 05:30:00+00:00,2022-11-10 11:00:00+00:00,1220.0,1170.62,F80,0.8,1210.124,True,2022-11-10 12:30:00+00:00,H2,30.0,0.14831915755366565,0.6516808424463344
RAW_0530,LONG,development,2022-11-10 05:30:00+00:00,2022-11-10 11:00:00+00:00,1220.0,1170.62,F75,0.75,1207.655,True,2022-11-10 12:30:00+00:00,H2,30.0,0.0983191575536656,0.6516808424463344
RAW_0530,LONG,development,2022-11-17 05:30:00+00:00,2022-11-17 11:00:00+00:00,1215.09,1181.0,F95,0.95,1213.3854999999999,True,2022-11-17 16:55:00+00:00,H2,5.0,0.21664711058961394,0.733352889410386
RAW_0530,LONG,development,2022-11-17 05:30:00+00:00,2022-11-17 11:00:00+00:00,1215.09,1181.0,F90,0.9,1211.681,True,2022-11-17 15:40:00+00:00,H2,80.0,0.734555588149014,0.16544441185098602
RAW_0530,LONG,development,2022-11-17 05:30:00+00:00,2022-11-17 11:00:00+00:00,1215.09,1181.0,F85,0.85,1209.9765,True,2022-11-17 15:40:00+00:00,H2,80.0,0.684555588149014,0.16544441185098602
RAW_0530,LONG,development,2022-11-17 05:30:00+00:00,2022-11-17 11:00:00+00:00,1215.09,1181.0,F80,0.8,1208.272,True,2022-11-17 15:40:00+00:00,H2,80.0,0.634555588149014,0.16544441185098602
RAW_0530,LONG,development,2022-11-17 05:30:00+00:00,2022-11-17 11:00:00+00:00,1215.09,1181.0,F75,0.75,1206.5674999999999,True,2022-11-17 15:45:00+00:00,H2,75.0,0.584555588149014,0.16544441185098602
ALT_0330,LONG,development,2022-11-18 03:30:00+00:00,2022-11-18 09:00:00+00:00,1225.7,1202.34,F95,0.95,1224.5320000000002,True,2022-11-18 13:35:00+00:00,NO_H2,,0.7933219178082165,0.15667808219178347
ALT_0330,LONG,development,2022-11-18 03:30:00+00:00,2022-11-18 09:00:00+00:00,1225.7,1202.34,F90,0.9,1223.364,True,2022-11-18 13:35:00+00:00,NO_H2,,0.7433219178082165,0.15667808219178347
ALT_0330,LONG,development,2022-11-18 03:30:00+00:00,2022-11-18 09:00:00+00:00,1225.7,1202.34,F85,0.85,1222.196,True,2022-11-18 13:35:00+00:00,NO_H2,,0.6933219178082165,0.15667808219178347
ALT_0330,LONG,development,2022-11-18 03:30:00+00:00,2022-11-18 09:00:00+00:00,1225.7,1202.34,F80,0.8,1221.028,True,2022-11-18 13:45:00+00:00,NO_H2,,0.6433219178082166,0.15667808219178347
ALT_0330,LONG,development,2022-11-18 03:30:00+00:00,2022-11-18 09:00:00+00:00,1225.7,1202.34,F75,0.75,1219.8600000000001,True,2022-11-18 13:45:00+00:00,NO_H2,,0.5933219178082165,0.15667808219178347
RAW_0530,LONG,development,2022-11-18 05:30:00+00:00,2022-11-18 11:00:00+00:00,1224.95,1202.34,F95,0.95,1223.8195,False,,H2,,,
RAW_0530,LONG,development,2022-11-18 05:30:00+00:00,2022-11-18 11:00:00+00:00,1224.95,1202.34,F90,0.9,1222.689,False,,H2,,,
RAW_0530,LONG,development,2022-11-18 05:30:00+00:00,2022-11-18 11:00:00+00:00,1224.95,1202.34,F85,0.85,1221.5585,False,,H2,,,
RAW_0530,LONG,development,2022-11-18 05:30:00+00:00,2022-11-18 11:00:00+00:00,1224.95,1202.34,F80,0.8,1220.428,False,,H2,,,
RAW_0530,LONG,development,2022-11-18 05:30:00+00:00,2022-11-18 11:00:00+00:00,1224.95,1202.34,F75,0.75,1219.2975000000001,False,,H2,,,
SHORT_2000,SHORT,development,2022-11-21 20:00:00+00:00,2022-11-22 01:30:00+00:00,1123.0,1081.0,F05,0.05,1083.1,False,,NO_H2,,,
SHORT_2000,SHORT,development,2022-11-21 20:00:00+00:00,2022-11-22 01:30:00+00:00,1123.0,1081.0,F10,0.1,1085.2,True,2022-11-22 07:15:00+00:00,NO_H2,,0.22190476190476147,0.32190476190476147
SHORT_2000,SHORT,development,2022-11-21 20:00:00+00:00,2022-11-22 01:30:00+00:00,1123.0,1081.0,F15,0.15,1087.3,True,2022-11-22 07:15:00+00:00,NO_H2,,0.17190476190476148,0.32190476190476147
SHORT_2000,SHORT,development,2022-11-21 20:00:00+00:00,2022-11-22 01:30:00+00:00,1123.0,1081.0,F20,0.2,1089.4,True,2022-11-22 07:15:00+00:00,NO_H2,,0.12190476190476146,0.32190476190476147
SHORT_2000,SHORT,development,2022-11-21 20:00:00+00:00,2022-11-22 01:30:00+00:00,1123.0,1081.0,F25,0.25,1091.5,True,2022-11-22 07:30:00+00:00,NO_H2,,0.07190476190476147,0.32190476190476147
LONDON,LONG,development,2022-11-22 08:00:00+00:00,2022-11-22 13:30:00+00:00,1120.0,1071.52,F95,0.95,1117.576,True,2022-11-22 13:45:00+00:00,H2,5.0,0.09603960396039446,0.8539603960396055
LONDON,LONG,development,2022-11-22 08:00:00+00:00,2022-11-22 13:30:00+00:00,1120.0,1071.52,F90,0.9,1115.152,True,2022-11-22 13:45:00+00:00,H2,5.0,0.046039603960394526,0.8539603960396055
LONDON,LONG,development,2022-11-22 08:00:00+00:00,2022-11-22 13:30:00+00:00,1120.0,1071.52,F85,0.85,1112.728,False,,H2,,,
LONDON,LONG,development,2022-11-22 08:00:00+00:00,2022-11-22 13:30:00+00:00,1120.0,1071.52,F80,0.8,1110.304,False,,H2,,,
LONDON,LONG,development,2022-11-22 08:00:00+00:00,2022-11-22 13:30:00+00:00,1120.0,1071.52,F75,0.75,1107.88,False,,H2,,,
