role,partition,dev_block,execution_start,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,confirm_ts,reentry_ts,reentry_price,reentry_R,exit_ts,exit_price,exit_reason,floor_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,loss_class,parent_loss_R,parent_mfe_R,parent_mae_R,parent_hold_min,ref_width_pct,exit_to_signal_min,signal_to_confirm_min,signal_close_R,confirm_close_R,confirm_body_R,max_close_R_to_confirm,running_mfe_R_to_confirm,running_mae_R_to_confirm,above_H_frac_to_confirm,closes_above_H_to_confirm,preconfirm_30m_return_R,preexit_60m_return_R,preexit_60m_range_R,stress_outcome,raw_outcome
CENTRAL,development,5,2024-09-19 15:00:00+00:00,141.922,138.207,3.7150000000000034,2024-09-19 15:15:00+00:00,2024-09-19 15:35:00+00:00,-0.4051521258155999,-0.6551521258155999,2024-09-19 15:40:00+00:00,2024-09-19 15:50:00+00:00,2024-09-19 15:55:00+00:00,142.829,0.244145356662183,2024-09-19 16:05:00+00:00,143.408,TARGET,,2.0268992991618884,1.7768992991618884,1.6217471733462885,1.1217471733462885,True,True,L3_BREAK_FAST_FAIL_10M,0.0309555854643346,0.07213997308209971,0.11332436069986322,20.0,0.026176350389650677,5.0,10.0,0.10497981157470106,0.24387617765814404,0.020995962314940213,0.24387617765814404,0.2834454912516814,0.035800807537014714,1.0,4,0.2379542395693173,0.08398384925975319,0.4131897711978453,WIN,WIN
CENTRAL,development,5,2024-10-04 15:00:00+00:00,142.598,138.042,4.556000000000012,2024-10-04 16:20:00+00:00,2024-10-04 18:05:00+00:00,-0.11570989775455676,-0.36570989775455676,2024-10-04 18:15:00+00:00,2024-10-04 18:25:00+00:00,2024-10-04 18:30:00+00:00,143.169,0.12532923617208,2024-10-04 19:00:00+00:00,144.42040000000003,TARGET,,4.370359505200261,4.120359505200261,4.254649607445704,3.754649607445704,True,True,L5_BREAK_FAIL_LATE,0.00724319578577886,0.38718173836698355,0.07638279192274194,105.0,0.031949957222401515,10.0,10.0,0.04741000877962669,0.12510974539069178,0.024582967515363145,0.12510974539069178,0.13915715539946982,0.07638279192274194,0.8,4,0.09130816505706667,-0.23331870061457724,0.38191395961369723,WIN,WIN
CENTRAL,development,5,2024-10-23 15:00:00+00:00,169.5,164.1,5.400000000000006,2024-10-23 18:45:00+00:00,2024-10-23 19:15:00+00:00,-1.3274336283185528,-1.5774336283185528,2024-10-23 19:20:00+00:00,2024-10-23 19:30:00+00:00,2024-10-23 19:35:00+00:00,170.44,0.17407407407407346,2024-10-23 19:40:00+00:00,171.66,TARGET,,3.578972072283526,3.328972072283526,2.2515384439649733,1.7515384439649733,True,True,L4_BREAK_FAIL_30M,0.08333333333333129,0.34259259259259117,0.1277777777777772,30.0,0.03185840707964605,5.0,10.0,0.05740740740740777,0.17407407407407346,-0.01666666666666728,0.19074074074074074,0.2648148148148158,0.1166666666666657,1.0,4,-0.13888888888888876,0.7129629629629611,1.068518518518514,WIN,WIN
CENTRAL,development,5,2024-11-05 15:00:00+00:00,167.79,160.92,6.8700000000000045,2024-11-05 16:30:00+00:00,2024-11-05 16:45:00+00:00,-1.1919661481614163,-1.4419661481614163,2024-11-05 16:55:00+00:00,2024-11-05 17:05:00+00:00,2024-11-05 17:10:00+00:00,168.76,0.14119359534206669,2024-11-05 17:30:00+00:00,168.34,E10_FLOOR,2024-11-05 17:25:00+00:00,-1.2443707039582197,-1.4943707039582197,-2.436336852119636,-2.936336852119636,False,False,L3_BREAK_FAST_FAIL_10M,0.058224163027657615,0.1426491994177609,0.14410480349344687,15.0,0.04094403718934385,10.0,10.0,0.09315866084425245,0.14119359534206669,-0.024745269286756303,0.165938864628823,0.20524017467248845,0.14410480349344687,0.8,4,0.050946142649198556,0.23289665211062494,0.5167394468704526,FAIL,FAIL
CENTRAL,development,5,2024-11-28 15:00:00+00:00,238.9,234.03,4.8700000000000045,2024-11-29 02:05:00+00:00,2024-11-29 02:20:00+00:00,-0.6278777731268392,-0.8778777731268392,2024-11-29 02:25:00+00:00,2024-11-29 02:35:00+00:00,2024-11-29 02:40:00+00:00,240.43,0.31416837782340856,2024-11-29 02:45:00+00:00,240.848,TARGET,,0.8692758807137269,0.6192758807137269,0.24139810758688762,-0.2586018924131124,True,False,L2_BREAK_FAST_FAIL_5M,0.061601642710473,0.11909650924024302,0.13141683778234378,15.0,0.02038509836751781,5.0,10.0,0.2874743326488715,0.31416837782340856,0.10061601642710649,0.31416837782340856,0.3264887063655035,0.07392197125256947,1.0,4,0.35318275154004053,0.3305954825461979,0.585215605749485,WIN,WIN
CENTRAL,development,5,2024-12-30 15:00:00+00:00,194.77,187.14,7.630000000000024,2024-12-30 19:00:00+00:00,2024-12-30 19:20:00+00:00,-0.3080556553884395,-0.5580556553884395,2024-12-30 19:35:00+00:00,2024-12-30 19:45:00+00:00,2024-12-30 19:50:00+00:00,195.79,0.13368283093053454,2024-12-30 20:30:00+00:00,195.46,E10_FLOOR,2024-12-30 20:25:00+00:00,-0.8427396700546042,-1.0927396700546042,-1.1507953254430436,-1.6507953254430436,False,False,L3_BREAK_FAST_FAIL_10M,0.015727391874182484,0.07994757536041722,0.07339449541284411,20.0,0.03917441084355919,15.0,10.0,0.15203145478374744,0.13368283093053454,0.03800786369593593,0.15203145478374744,0.17431192660550196,0.061598951507208045,0.6666666666666666,4,0.1480996068152021,0.16775884665792884,0.2948885976408903,FAIL,FAIL
CENTRAL,external,,2020-09-21 15:00:00+00:00,2.7324,2.4576,0.2748000000000004,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,-0.27448397013613013,-0.5244839701361301,2020-09-21 18:50:00+00:00,2020-09-21 19:00:00+00:00,2020-09-21 19:05:00+00:00,2.8011,0.24999999999999878,2020-09-21 20:10:00+00:00,2.8423200000000004,TARGET,,7.357823712113132,7.107823712113132,7.083339741977001,6.583339741977001,True,True,L4_BREAK_FAIL_30M,0.005458515283842511,0.09425036390101892,0.02729257641921497,30.0,0.10057092665788331,10.0,10.0,0.0629548762736522,0.24999999999999878,0.09679767103347779,0.24999999999999878,0.25254730713245926,0.02729257641921497,0.8,4,0.2416302765647733,0.05494905385735033,0.19359534206695883,WIN,WIN
CENTRAL,external,,2020-09-22 15:00:00+00:00,3.01,2.7172,0.2927999999999997,2020-09-23 00:15:00+00:00,2020-09-23 00:40:00+00:00,-0.780730897009918,-1.030730897009918,2020-09-23 00:50:00+00:00,2020-09-23 01:00:00+00:00,2020-09-23 01:05:00+00:00,3.047,0.1263661202185806,2020-09-23 01:15:00+00:00,3.0208,E10_FLOOR,2020-09-23 01:10:00+00:00,-4.299310797505784,-4.549310797505784,-5.080041694515702,-5.580041694515702,False,False,L4_BREAK_FAIL_30M,0.016051912568305023,0.28517759562841677,0.19330601092896188,25.0,0.09727574750830556,10.0,10.0,0.04747267759562854,0.12295081967213137,-0.06489071038251416,0.19877049180327974,0.23531420765027408,0.10553278688524576,0.8,4,0.07650273224043638,0.37260928961748585,0.6553961748633884,FAIL,FAIL
CENTRAL,external,,2020-11-21 15:00:00+00:00,2.3609,2.14,0.22089999999999987,2020-11-21 15:05:00+00:00,2020-11-21 15:25:00+00:00,-2.668473887076972,-2.9184738870769724,2020-11-21 15:30:00+00:00,2020-11-21 15:40:00+00:00,2020-11-21 15:45:00+00:00,2.3893,0.12856496152105024,2020-11-21 15:55:00+00:00,2.374,E10_FLOOR,2020-11-21 15:50:00+00:00,-3.2017745783283758,-3.4517745783283758,-5.870248465405348,-6.370248465405348,False,False,L3_BREAK_FAST_FAIL_10M,0.05703938433680423,0.23223177908555875,0.1833408782254424,20.0,0.09356601296115882,5.0,10.0,0.028066998641920367,0.12177455862381141,0.08963331824354935,0.12177455862381141,0.14984155726573178,0.06518786781349116,1.0,4,-0.06428248076052612,0.4721593481213214,0.7161611588954278,FAIL,FAIL
CENTRAL,external,,2021-01-16 15:00:00+00:00,3.5683,3.1236,0.44469999999999965,2021-01-16 17:50:00+00:00,2021-01-17 02:55:00+00:00,-4.4979401956113385,-4.7479401956113385,2021-01-17 03:20:00+00:00,2021-01-17 03:30:00+00:00,2021-01-17 03:35:00+00:00,3.6622,0.21115358668765496,2021-01-17 03:45:00+00:00,3.5867,E10_FLOOR,2021-01-17 03:40:00+00:00,-10.308011577740139,-10.558011577740139,-14.805951773351477,-15.305951773351477,False,False,L1_NEVER_BREAK_TIME,0.07218349449066765,0.3314594108387684,0.6478524848212284,545.0,0.12462517165036563,25.0,10.0,0.07645603777827811,0.21182819878569903,0.06768608050371046,0.21182819878569903,0.2651225545311451,0.14189341128850907,0.5,4,0.3330335057342029,0.06296379581740509,0.1598830672363401,FAIL,FAIL
CENTRAL,external,,2021-02-01 15:00:00+00:00,4.409,4.1463,0.2626999999999997,2021-02-01 18:05:00+00:00,2021-02-01 22:55:00+00:00,-0.06804264005438876,-0.31804264005438876,2021-02-01 23:05:00+00:00,2021-02-01 23:15:00+00:00,2021-02-01 23:20:00+00:00,4.4799,0.2698896079177771,2021-02-01 23:25:00+00:00,4.51408,TARGET,,3.8148172950289716,3.5648172950289716,3.746774654974583,3.246774654974583,True,True,L5_BREAK_FAIL_LATE,0.0022839741149585104,0.3486867148839005,0.14312904453749317,290.0,0.05958267180766608,10.0,10.0,0.07499048344118879,0.2683669585078039,0.16292348686714797,0.2683669585078039,0.2752188808526849,0.01370384468975869,0.8,4,0.2615150361629229,-0.11191473163304112,0.13170917396269594,WIN,WIN
CENTRAL,external,,2021-02-10 15:00:00+00:00,8.4551,7.2879,1.1672000000000002,2021-02-10 20:05:00+00:00,2021-02-10 20:35:00+00:00,-0.4612600678879919,-0.7112600678879919,2021-02-10 20:45:00+00:00,2021-02-10 20:55:00+00:00,2021-02-10 21:00:00+00:00,8.7879,0.2851267991775194,2021-02-10 22:20:00+00:00,8.92198,TARGET,,7.628671241138307,7.378671241138307,7.167411173250315,6.667411173250315,True,True,L4_BREAK_FAIL_30M,0.006682659355722686,0.1936257710760802,0.10083961617546199,30.0,0.13804685929202495,10.0,10.0,0.05020562028786857,0.29249485949280335,0.06922549691569566,0.29249485949280335,0.3599211788896501,0.026130911583276187,0.8,4,0.2560829335161066,0.21444482522275468,0.4096127484578489,WIN,WIN
CENTRAL,external,,2021-04-04 15:00:00+00:00,25.0326,23.3189,1.7136999999999993,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,-0.8628748112460838,-1.1128748112460838,2021-04-04 16:25:00+00:00,2021-04-04 16:35:00+00:00,2021-04-04 16:40:00+00:00,25.3493,0.18480480830950632,2021-04-04 17:10:00+00:00,25.1121,E10_FLOOR,2021-04-04 17:05:00+00:00,-4.6786301791370555,-4.9286301791370555,-5.541504990383139,-6.041504990383139,False,False,L2_BREAK_FAST_FAIL_5M,0.025208612942753953,0.09768337515317776,0.19980159887961602,10.0,0.0684587298163195,15.0,10.0,0.058995156678533264,0.18492151485090771,-0.06261305946198413,0.24753457431289183,0.3194841570870066,0.13572970765011264,0.6666666666666666,4,0.21298943805800233,0.11303028534749363,0.39738577347260384,FAIL,FAIL
CENTRAL,external,,2021-04-18 15:00:00+00:00,27.7968,24.9075,2.889300000000002,2021-04-18 15:30:00+00:00,2021-04-18 15:40:00+00:00,-11.470744833937784,-11.720744833937784,2021-04-18 15:50:00+00:00,2021-04-18 16:00:00+00:00,2021-04-18 16:05:00+00:00,28.256,0.15893122901740864,2021-04-18 16:15:00+00:00,27.8994,E10_FLOOR,2021-04-18 16:10:00+00:00,-6.3101642129105295,-6.5601642129105295,-17.780909046848315,-18.280909046848315,False,False,L2_BREAK_FAST_FAIL_5M,0.22071089883362863,0.02010867684214154,0.23351676876752187,10.0,0.10394361940942849,10.0,10.0,0.0883258920845874,0.15941577544733987,0.04644723635482635,0.15941577544733987,0.22275291593119398,0.23351676876752187,0.8,4,0.14436022566019488,0.18983836915515753,0.3813034298965148,FAIL,FAIL
CENTRAL,external,,2021-05-20 15:00:00+00:00,45.001,39.334,5.6669999999999945,2021-05-20 15:10:00+00:00,2021-05-20 15:20:00+00:00,-0.9666451856624736,-1.2166451856624736,2021-05-20 15:40:00+00:00,2021-05-20 15:50:00+00:00,2021-05-20 15:55:00+00:00,45.825,0.14540321157579073,2021-05-20 16:05:00+00:00,44.427,E10_FLOOR,2021-05-20 16:00:00+00:00,-15.253682487725072,-15.503682487725074,-16.220327673387544,-16.720327673387548,False,False,L2_BREAK_FAST_FAIL_5M,0.015352038115403923,0.04764425622022294,0.13058055408505304,10.0,0.12593053487700262,20.0,10.0,0.19269454737956712,0.13675666137286155,0.02311628727721905,0.19269454737956712,0.2203988000705847,0.12528674783836272,0.5714285714285714,4,0.16463737427210176,0.18281277571907575,0.3553908593612149,FAIL,FAIL
CENTRAL,external,,2021-05-23 15:00:00+00:00,26.568,21.227,5.341000000000001,2021-05-24 02:55:00+00:00,2021-05-24 02:55:00+00:00,-1.1479975910870244,-1.3979975910870244,2021-05-24 03:05:00+00:00,2021-05-24 03:15:00+00:00,2021-05-24 03:20:00+00:00,27.322,0.14117206515633732,2021-05-24 03:35:00+00:00,26.949,E10_FLOOR,2021-05-24 03:30:00+00:00,-6.82600102481512,-7.07600102481512,-7.973998615902145,-8.473998615902145,False,False,L1_NEVER_BREAK_TIME,0.01142108219434565,0.015540161018535554,0.13817637146601816,0.0,0.20103131586871428,10.0,10.0,0.09904512263621042,0.1400486800224672,0.049616176745927824,0.1400486800224672,0.17038007863695936,0.13817637146601816,0.8,4,0.23010672158771747,0.1954690132933908,0.28253136116832056,FAIL,FAIL
CENTRAL,external,,2021-06-20 15:00:00+00:00,35.123,31.241,3.881999999999998,2021-06-20 19:35:00+00:00,2021-06-20 19:50:00+00:00,-0.15659254619476703,-0.40659254619476703,2021-06-20 20:10:00+00:00,2021-06-20 20:20:00+00:00,2021-06-20 20:25:00+00:00,35.778,0.16872746007212816,2021-06-20 20:40:00+00:00,35.496,E10_FLOOR,2021-06-20 20:35:00+00:00,-3.9409693107495536,-4.190969310749554,-4.097561856944321,-4.597561856944321,False,False,L2_BREAK_FAST_FAIL_5M,0.0028335909325084003,0.08088614116434834,0.12879958784131898,15.0,0.11052586624149413,20.0,10.0,0.1228748068006193,0.16950025759917609,0.02344152498712033,0.16950025759917609,0.2053065430190635,0.056671818650180054,0.5714285714285714,4,0.20607934054610963,0.1970633693972182,0.3570324574961351,FAIL,FAIL
CENTRAL,external,,2021-06-22 15:00:00+00:00,25.162,20.098,5.064,2021-06-22 15:25:00+00:00,2021-06-22 15:40:00+00:00,-4.51077020904539,-4.76077020904539,2021-06-22 15:50:00+00:00,2021-06-22 16:00:00+00:00,2021-06-22 16:05:00+00:00,26.408,0.24605055292259126,2021-06-22 16:15:00+00:00,27.1876,TARGET,,14.76067858224772,14.51067858224772,10.24990837320233,9.74990837320233,True,True,L3_BREAK_FAST_FAIL_10M,0.04482622432859404,0.24960505529225896,0.07089257503949412,15.0,0.20125586201414833,10.0,10.0,0.09755134281200627,0.24960505529225896,0.16034755134281153,0.24960505529225896,0.32247235387045864,0.08827014218009463,0.8,4,0.02586887835702936,0.32563191153238497,0.7105055292259082,WIN,WIN
CENTRAL,external,,2021-07-07 15:00:00+00:00,37.58,34.595,2.9849999999999994,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,-0.1463544438530806,-0.3963544438530806,2021-07-07 18:40:00+00:00,2021-07-07 18:50:00+00:00,2021-07-07 18:55:00+00:00,37.936,0.11926298157453993,2021-07-07 19:15:00+00:00,37.818,E10_FLOOR,2021-07-07 19:10:00+00:00,-1.555250948966691,-1.805250948966691,-1.7016053928197716,-2.2016053928197716,False,False,L4_BREAK_FAIL_30M,0.0036850921273023584,0.1306532663316585,0.12194304857621349,35.0,0.07943054816391697,5.0,10.0,0.10251256281407188,0.12428810720268084,0.05460636515913026,0.12529313232830902,0.1306532663316585,0.011055276381909968,1.0,4,0.09346733668341826,0.24489112227805754,0.3487437185929638,FAIL,FAIL
CENTRAL,external,,2021-07-22 15:00:00+00:00,27.558,26.299,1.2590000000000003,2021-07-22 15:40:00+00:00,2021-07-22 15:50:00+00:00,-0.07257420712680762,-0.3225742071268076,2021-07-22 15:55:00+00:00,2021-07-22 16:05:00+00:00,2021-07-22 16:10:00+00:00,27.876,0.2525814138204935,2021-07-22 17:35:00+00:00,28.0616,TARGET,,3.3290285550293675,3.0790285550293675,3.25645434790256,2.75645434790256,True,True,L2_BREAK_FAST_FAIL_5M,0.003177124702145455,0.09928514694201744,0.12787926926131957,10.0,0.04568546338631252,5.0,10.0,0.18189038919777534,0.2589356632247819,-0.042096902303416055,0.30500397140587787,0.39714058776806976,0.04606830818109596,1.0,4,0.3343923749007143,0.4567116759332797,0.5607625099285142,WIN,WIN
CENTRAL,external,,2021-07-24 15:00:00+00:00,29.141,28.264,0.8769999999999989,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,-1.1152671493771527,-1.3652671493771527,2021-07-24 16:55:00+00:00,2021-07-24 17:05:00+00:00,2021-07-24 17:10:00+00:00,29.254,0.12884834663626368,2021-07-24 17:20:00+00:00,29.491799999999998,TARGET,,4.064401449374366,3.8144014493743663,2.9491342999972137,2.4491342999972137,True,True,L2_BREAK_FAST_FAIL_5M,0.07411630558722838,0.1630558722919052,0.153933865450397,10.0,0.030095055077039187,5.0,10.0,0.15621436716077608,0.1265678449258846,-0.007981755986318652,0.15621436716077608,0.18129988597491753,0.1470923603192679,1.0,4,0.24629418472063602,0.8643101482326112,1.147092360319272,WIN,WIN
CENTRAL,external,,2021-07-25 15:00:00+00:00,28.444,26.526,1.9179999999999993,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,-0.33398959358738045,-0.5839895935873805,2021-07-26 00:35:00+00:00,2021-07-26 00:45:00+00:00,2021-07-26 00:50:00+00:00,29.011,0.2956204379562046,2021-07-26 00:55:00+00:00,29.211199999999998,TARGET,,3.45041535969115,3.20041535969115,3.1164257661037698,2.6164257661037698,True,True,L2_BREAK_FAST_FAIL_5M,0.009906152241918095,0.09906152241918736,0.06517205422314915,10.0,0.06743074110532975,5.0,10.0,0.08811261730969788,0.29197080291970934,0.13138686131386995,0.29197080291970934,0.31074035453597515,0.011991657977059278,1.0,4,0.33263816475495406,0.35766423357664245,0.42231491136600574,WIN,WIN
CENTRAL,external,,2021-09-06 15:00:00+00:00,146.347,135.721,10.626000000000005,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,-0.9805462360007455,-1.2305462360007455,2021-09-06 15:30:00+00:00,2021-09-06 15:40:00+00:00,2021-09-06 15:45:00+00:00,149.479,0.29474872953133857,2021-09-06 15:55:00+00:00,150.59740000000002,TARGET,,3.7409937181811515,3.4909937181811515,2.760447482180406,2.260447482180406,True,True,L2_BREAK_FAST_FAIL_5M,0.02700922266139677,0.14313946922642443,0.10511951816299814,10.0,0.072608252987762,10.0,10.0,0.18162996423865777,0.2948428383210973,0.02136269527573911,0.2948428383210973,0.31996988518727687,0.07895727460944836,0.8,4,0.26058723884810614,0.1964991530208915,0.3866930171278004,WIN,WIN
CENTRAL,external,,2021-10-28 15:00:00+00:00,201.55,194.043,7.507000000000005,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,-2.331927561399161,-2.5819275613991612,2021-10-29 01:40:00+00:00,2021-10-29 01:50:00+00:00,2021-10-29 01:55:00+00:00,202.731,0.15731983482083153,2021-10-29 02:10:00+00:00,204.55280000000002,TARGET,,4.493146090139177,4.243146090139177,2.1612185287400165,1.661218528740016,True,True,L2_BREAK_FAST_FAIL_5M,0.12521646463300934,0.1416011722392417,0.1733049154122839,10.0,0.037246340858347826,5.0,10.0,0.0031970161182897153,0.1547888637271849,-0.04555747968562845,0.20780604768882394,0.2854668975622751,0.1733049154122839,1.0,4,0.23911016384707423,0.6242173970960442,0.8877048088450756,WIN,WIN
CENTRAL,external,,2021-11-13 15:00:00+00:00,235.16,225.144,10.015999999999991,2021-11-13 15:00:00+00:00,2021-11-13 15:25:00+00:00,-0.04890287463854559,-0.2989028746385456,2021-11-13 15:30:00+00:00,2021-11-13 15:40:00+00:00,2021-11-13 15:45:00+00:00,236.901,0.1738218849840271,2021-11-13 16:00:00+00:00,233.736,E10_FLOOR,2021-11-13 15:55:00+00:00,-6.680005571947811,-6.930005571947811,-6.728908446586357,-7.228908446586357,False,False,L4_BREAK_FAIL_30M,0.002296325878594327,0.18370607028754043,0.09454872204472879,25.0,0.042592277598230956,5.0,10.0,0.07188498402555905,0.17342252396166097,0.03244808306709154,0.17342252396166097,0.1987819488817907,0.09454872204472879,1.0,4,0.05900559105431113,0.20457268370607112,0.39087460063897717,FAIL,FAIL
CENTRAL,reference_validation,,2025-01-22 15:00:00+00:00,264.9,252.08,12.819999999999965,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,-0.3963759909399456,-0.6463759909399456,2025-01-22 20:10:00+00:00,2025-01-22 20:20:00+00:00,2025-01-22 20:25:00+00:00,267.22,0.18096723868955197,2025-01-22 20:30:00+00:00,270.02799999999996,TARGET,,5.2540977471744466,5.0040977471744466,4.8577217562345005,4.3577217562345005,True,True,L3_BREAK_FAST_FAIL_10M,0.01638065522620778,0.1638065522620927,0.12636505460218478,15.0,0.04839562098905234,5.0,10.0,0.30889235569423146,0.18096723868955197,-0.03120124804992031,0.30889235569423146,0.37441497659906586,0.033541341653662335,1.0,4,0.17706708268331084,0.938377535101409,1.0366614664586606,WIN,WIN
CENTRAL,reference_validation,,2025-04-09 15:00:00+00:00,107.55,102.22,5.329999999999998,2025-04-09 16:30:00+00:00,2025-04-09 16:40:00+00:00,-0.46490004648996885,-0.7149000464899689,2025-04-09 16:50:00+00:00,2025-04-09 17:00:00+00:00,2025-04-09 17:05:00+00:00,109.24,0.317073170731707,2025-04-09 17:20:00+00:00,109.682,TARGET,,2.023068473086864,1.7730684730868642,1.5581684265968954,1.0581684265968954,True,True,L2_BREAK_FAST_FAIL_5M,0.01876172607879781,0.037523452157599044,0.1744840525328317,10.0,0.04955834495583448,10.0,10.0,0.07317073170731721,0.3151969981238288,0.19512195121951342,0.3151969981238288,0.33395872420262696,0.09943714821763627,0.8,4,0.3020637898686679,0.18761726078799257,0.2983114446529088,WIN,WIN
CENTRAL,reference_validation,,2025-05-04 15:00:00+00:00,146.6,144.57,2.030000000000001,2025-05-04 15:00:00+00:00,2025-05-04 15:45:00+00:00,-0.03410641200540798,-0.284106412005408,2025-05-04 15:50:00+00:00,2025-05-04 16:00:00+00:00,2025-05-04 16:05:00+00:00,147.0,0.19704433497537216,2025-05-04 16:15:00+00:00,146.7,E10_FLOOR,2025-05-04 16:10:00+00:00,-1.0204081632653184,-1.2704081632653184,-1.0545145752707263,-1.5545145752707263,False,False,L5_BREAK_FAIL_LATE,0.00492610837437715,0.2857142857142917,0.13300492610836534,45.0,0.01384720327421556,5.0,10.0,0.14285714285713885,0.2019704433497519,0.1379310344827591,0.2019704433497519,0.22660098522167868,0.13300492610836534,1.0,4,0.14285714285713885,0.24137931034483193,0.4679802955665106,FAIL,FAIL
CENTRAL,reference_validation,,2025-06-19 15:00:00+00:00,146.45,142.84,3.609999999999985,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,0.0,-0.25,2025-06-19 22:30:00+00:00,2025-06-19 22:40:00+00:00,2025-06-19 22:45:00+00:00,147.13,0.18836565096953176,2025-06-19 22:55:00+00:00,146.76,E10_FLOOR,2025-06-19 22:50:00+00:00,-1.2573914225514904,-1.5073914225514904,-1.2573914225514904,-1.7573914225514904,False,False,L4_BREAK_FAIL_30M,0.0,0.05817174515235701,0.14127423822714488,20.0,0.024650051212017656,5.0,10.0,0.11911357340720459,0.18836565096953176,0.008310249307479574,0.18836565096953176,0.27423822714681806,0.002770083102490567,1.0,4,0.18005540166205217,0.29639889196675834,0.41828254847645346,FAIL,FAIL
CENTRAL,reference_validation,,2025-07-02 15:00:00+00:00,150.59,147.03,3.5600000000000023,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,-0.23241915133803692,-0.4824191513380369,2025-07-02 15:50:00+00:00,2025-07-02 16:00:00+00:00,2025-07-02 16:05:00+00:00,151.61,0.28651685393258697,2025-07-02 16:10:00+00:00,152.014,TARGET,,1.3323659389222753,1.0823659389222753,1.0999467875842384,0.5999467875842384,True,True,L4_BREAK_FAIL_30M,0.019662921348311775,0.2219101123595482,0.13202247191011196,20.0,0.023640347964672303,20.0,10.0,0.0786516853932587,0.2837078651685366,0.10393258426966413,0.2837078651685366,0.2977528089887645,0.13202247191011196,0.5714285714285714,4,0.2949438202247141,0.26685393258427426,0.654494382022467,WIN,WIN
CENTRAL,reference_validation,,2025-08-09 15:00:00+00:00,183.26,178.79,4.469999999999999,2025-08-09 20:40:00+00:00,2025-08-10 02:55:00+00:00,-0.1364182036450723,-0.3864182036450723,2025-08-10 03:05:00+00:00,2025-08-10 03:15:00+00:00,2025-08-10 03:20:00+00:00,184.95,0.37807606263982063,2025-08-10 03:25:00+00:00,185.048,TARGET,,0.2649364693160239,0.014936469316023876,0.1285182656709516,-0.3714817343290484,True,False,L1_NEVER_BREAK_TIME,0.011185682326620114,0.3892617449664451,0.8165548098433956,375.0,0.024391574811742874,10.0,10.0,0.1677852348993289,0.3803131991051493,0.1565995525727108,0.3803131991051493,0.3892617449664451,0.08948545861297033,0.8,4,0.3624161073825514,-0.27069351230424604,0.4787472035794154,WIN,WIN
CENTRAL,reference_validation,,2025-09-26 15:00:00+00:00,198.18,190.72,7.460000000000008,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,-0.378443838934317,-0.628443838934317,2025-09-26 16:40:00+00:00,2025-09-26 16:50:00+00:00,2025-09-26 16:55:00+00:00,199.23,0.14075067024128443,2025-09-26 17:25:00+00:00,201.16400000000002,TARGET,,4.853686693771064,4.603686693771064,4.475242854836747,3.9752428548367473,True,True,L4_BREAK_FAIL_30M,0.020107238605898893,0.14209115281501355,0.1005361930294905,25.0,0.03764254717933196,5.0,10.0,0.11126005361930069,0.14209115281501355,-0.020107238605895052,0.1608579088471833,0.19839142091152656,0.034852546916892636,1.0,4,0.045576407506702825,0.33378016085790974,0.47989276139410303,WIN,WIN
CENTRAL,reference_validation,,2025-10-12 15:00:00+00:00,188.82,178.02,10.799999999999983,2025-10-12 15:05:00+00:00,2025-10-12 15:45:00+00:00,-0.34424319457682095,-0.594243194576821,2025-10-12 15:50:00+00:00,2025-10-12 16:00:00+00:00,2025-10-12 16:05:00+00:00,192.89,0.3768518518518518,2025-10-12 16:10:00+00:00,193.14,TARGET,,0.648037741718066,0.39803774171806605,0.3037945471412451,-0.1962054528587549,True,False,L4_BREAK_FAIL_30M,0.01203703703703619,0.24907407407407425,0.13703703703703632,40.0,0.057197330791229656,5.0,10.0,0.2166666666666673,0.3759259259259267,0.1777777777777769,0.3759259259259267,0.3944444444444469,0.013888888888889436,1.0,4,0.37407407407407395,0.5000000000000013,1.0907407407407426,WIN,WIN
