partition,entry_tf,higher_tf,entry_type,signal_ts,entry_ts,higher_state,entry_px,fakeout_ma6,hard_reversal_12,ret6,mfe6,mae6,strong_frac6,first_soft_failure_bar,signal_ema20,signal_ema50,signal_spread
external,5m,1h,PULLBACK_RECLAIM,2021-02-24 08:50:00+00:00,2021-02-24 08:55:00+00:00,NEUTRAL,50669.15,False,False,0.001990362972341231,0.006706052894118075,-0.006030888617630237,0.6666666666666666,,50451.95827294748,50307.97181827182,0.0028416705991783646
external,5m,1h,PULLBACK_RECLAIM,2021-02-24 09:15:00+00:00,2021-02-24 09:20:00+00:00,NEUTRAL,50934.9,False,True,0.00029940178541632,0.009829802355555861,-0.005023863794765493,1.0,,50532.07686475113,50369.44307631628,0.0031929948631115456
external,5m,1h,PULLBACK_RECLAIM,2021-02-25 07:40:00+00:00,2021-02-25 07:45:00+00:00,NEUTRAL,50479.99,True,True,-0.005686015389464227,0.001304675377312936,-0.006895999781299511,0.3333333333333333,4.0,50386.54665349786,50296.30500728515,0.0017876716341012518
external,5m,1h,PULLBACK_RECLAIM,2021-02-26 10:55:00+00:00,2021-02-26 11:00:00+00:00,STRONG_BEAR,46704.49,True,True,-0.010542883564299776,0.0033290161181505074,-0.015431492775105804,0.3333333333333333,3.0,46397.323587390536,46217.67774192256,0.0038464362948396214
external,5m,1h,PULLBACK_RECLAIM,2021-02-26 12:00:00+00:00,2021-02-26 12:05:00+00:00,NEUTRAL,46668.2,False,False,0.007109980672063809,0.013318276685194697,-0.0075428235929390075,1.0,,46336.52589767996,46257.69889296271,0.0016890946022612445
external,5m,1h,PULLBACK_RECLAIM,2021-02-26 12:10:00+00:00,2021-02-26 12:15:00+00:00,NEUTRAL,46450.01,False,True,0.013301396490549733,0.018078144654866568,-0.0006344455038869157,1.0,,46350.20451034573,46269.46573702556,0.001738186349586761
external,5m,1h,PULLBACK_RECLAIM,2021-02-26 12:15:00+00:00,2021-02-26 12:20:00+00:00,NEUTRAL,46775.0,False,True,0.0038537680384820305,0.011004596472474537,-0.0003636557990379652,1.0,,46390.66027126518,46289.290217926515,0.0021671849280708658
external,5m,1h,PULLBACK_RECLAIM,2021-02-27 05:55:00+00:00,2021-02-27 06:00:00+00:00,NEUTRAL,47838.68,True,True,-0.002268248204172929,0.0023269872830939953,-0.004403967668004216,0.3333333333333333,3.0,47740.51064992446,47612.85573716854,0.002668444992033001
external,5m,1h,PULLBACK_RECLAIM,2021-02-27 06:00:00+00:00,2021-02-27 06:05:00+00:00,NEUTRAL,47906.11,True,True,-0.0015056534542252642,0.0009161670609447725,-0.005805313768953546,0.16666666666666666,2.0,47756.282016598314,47624.3559043384,0.002753847312167754
external,5m,1h,PULLBACK_RECLAIM,2021-02-27 06:35:00+00:00,2021-02-27 06:40:00+00:00,NEUTRAL,47966.0,True,True,-0.015879164408122537,0.010633573781428485,-0.021468123253971516,0.5,4.0,47774.79667814234,47663.56747570934,0.0023189417900991707
external,5m,1h,PULLBACK_RECLAIM,2021-02-27 13:35:00+00:00,2021-02-27 13:40:00+00:00,NEUTRAL,47497.78,True,True,-0.0011147889438199998,0.005437517290281857,-0.003199517956418152,0.3333333333333333,6.0,47400.43431404764,47266.890291953714,0.0028115845012951597
external,5m,1h,PULLBACK_RECLAIM,2021-02-27 19:30:00+00:00,2021-02-27 19:35:00+00:00,NEUTRAL,47277.76,False,False,0.001281575100004595,0.007151988588291802,-0.0011770862240512159,1.0,,47200.598861880535,47120.17087774285,0.0017011800926626957
external,5m,1h,PULLBACK_RECLAIM,2021-02-27 20:20:00+00:00,2021-02-27 20:25:00+00:00,NEUTRAL,47432.06,True,True,-0.007595073880409142,0.00037780353625804786,-0.010419323976230355,0.3333333333333333,4.0,47302.937830891075,47198.693722715994,0.0021977562892077705
external,5m,1h,PULLBACK_RECLAIM,2021-02-28 11:10:00+00:00,2021-02-28 11:15:00+00:00,NEUTRAL,45392.67,False,False,0.0007606955043621966,0.003336221464831368,-0.003032868522605092,0.6666666666666666,,45198.544690803596,45074.84583502292,0.0027253647611852525
external,5m,1h,PULLBACK_RECLAIM,2021-03-01 00:15:00+00:00,2021-03-01 00:20:00+00:00,NEUTRAL,46182.74,False,False,0.00037438229087327635,0.008774706741089933,-0.002846301453746536,1.0,,45358.729999053874,45062.5489726029,0.006413212897467696
external,5m,1h,PULLBACK_RECLAIM,2021-03-01 22:10:00+00:00,2021-03-01 22:15:00+00:00,STRONG_BULL,48690.05,False,False,0.00877037505609457,0.013204956659522704,0.0,1.0,,48630.036534208084,48558.26722827271,0.001474003537383447
external,5m,1h,PULLBACK_RECLAIM,2021-03-03 04:10:00+00:00,2021-03-03 04:15:00+00:00,STRONG_BULL,49153.75,False,False,2.0344327746890656e-06,0.0037077537319125664,-0.0021107240037636643,1.0,,48728.24083098535,48593.96079137275,0.0027318371357749256
external,5m,1h,PULLBACK_RECLAIM,2021-03-04 14:35:00+00:00,2021-03-04 14:40:00+00:00,NEUTRAL,50277.41,True,True,-0.02065142178167101,0.0010869692770569817,-0.023418270750223624,0.16666666666666666,2.0,49638.54624086814,49507.41369082529,0.00260808795930981
external,5m,1h,PULLBACK_RECLAIM,2021-03-04 17:00:00+00:00,2021-03-04 17:05:00+00:00,NEUTRAL,49838.5,True,True,-0.0115268316662821,0.00266019242152149,-0.016523370486671962,0.16666666666666666,2.0,49678.85082807691,49573.953743797305,0.0021047399957784506
external,5m,1h,PULLBACK_RECLAIM,2021-03-05 12:35:00+00:00,2021-03-05 12:40:00+00:00,NEUTRAL,47738.74,False,False,0.0042732589925917885,0.009251605718961331,-0.004848054221791243,1.0,,47374.91437716671,47248.65943999906,0.002644313381245032
external,5m,1h,PULLBACK_RECLAIM,2021-03-05 12:40:00+00:00,2021-03-05 12:45:00+00:00,NEUTRAL,47740.58,False,False,0.002214258812942793,0.00921270751214176,-0.004886409004666414,1.0,,47409.7396745794,47267.950442352034,0.002969993917697883
external,5m,1h,PULLBACK_RECLAIM,2021-03-05 13:45:00+00:00,2021-03-05 13:50:00+00:00,NEUTRAL,48253.42,False,False,0.002697839862956908,0.004923588835775927,-0.004973740721383013,1.0,,47749.686939187675,47505.82414035555,0.005053793054090759
external,5m,1h,PULLBACK_RECLAIM,2021-03-06 00:20:00+00:00,2021-03-06 00:25:00+00:00,NEUTRAL,49034.93,True,True,-0.00662629680515503,0.002836141501578515,-0.007054766877407581,0.3333333333333333,3.0,48968.370304131386,48929.94000618439,0.0007837331050945511
external,5m,1h,PULLBACK_RECLAIM,2021-03-07 12:50:00+00:00,2021-03-07 12:55:00+00:00,STRONG_BULL,50824.51,True,True,-0.005093802183237961,0.00010801874922150567,-0.005401134216542425,0.3333333333333333,4.0,50685.5232602693,50582.30895811341,0.0020307977815405935
external,5m,1h,PULLBACK_RECLAIM,2021-03-07 13:50:00+00:00,2021-03-07 13:55:00+00:00,STRONG_BULL,50796.95,True,True,-0.005046759697186598,0.010425429085801463,-0.007775073109704378,0.6666666666666666,5.0,50699.02944740701,50627.42587125993,0.0014096041247184878
external,5m,1h,PULLBACK_RECLAIM,2021-03-07 15:30:00+00:00,2021-03-07 15:35:00+00:00,STRONG_BULL,50747.0,True,True,0.0006601375450765445,0.0019693775001479175,-0.006607287130273809,0.16666666666666666,1.0,50663.435467321775,50644.40602518721,0.00037498646983473395
external,5m,1h,PULLBACK_RECLAIM,2021-03-08 11:35:00+00:00,2021-03-08 11:40:00+00:00,NEUTRAL,50284.44,False,False,0.00013085558872671932,0.006462436491288415,-0.005638921304483069,1.0,,50048.4628455917,50024.62112337851,0.0004741372670067101
external,5m,1h,PULLBACK_RECLAIM,2021-03-08 12:40:00+00:00,2021-03-08 12:45:00+00:00,NEUTRAL,50292.18,True,False,0.002820915697032911,0.004490161293465578,-0.002807394708282729,0.5,1.0,50236.04468418769,50138.13817558753,0.0019467537325409251
external,5m,1h,PULLBACK_RECLAIM,2021-03-08 13:00:00+00:00,2021-03-08 13:05:00+00:00,NEUTRAL,50431.92,False,False,0.010853641899812638,0.013585840079061162,-0.0017122092516009824,1.0,,50266.68811528131,50165.59320904512,0.0020045813482884867
external,5m,1h,PULLBACK_RECLAIM,2021-03-08 18:15:00+00:00,2021-03-08 18:20:00+00:00,STRONG_BULL,51090.05,True,False,-0.004508901439712831,9.747494864442707e-05,-0.005728121229084726,0.5,4.0,50861.292941947584,50808.90238840368,0.0010254551237257427
external,5m,1h,PULLBACK_RECLAIM,2021-03-08 19:10:00+00:00,2021-03-08 19:15:00+00:00,NEUTRAL,51055.01,False,False,0.006588775518798329,0.008715892916287604,-0.002464008919007221,1.0,,50909.00131577973,50852.50864131326,0.00110650620833356
external,5m,1h,PULLBACK_RECLAIM,2021-03-08 23:30:00+00:00,2021-03-08 23:35:00+00:00,STRONG_BULL,52032.81,False,False,0.006038305446121495,0.010708435696630714,-0.000246190816909464,1.0,,51773.02146535174,51609.696585903024,0.0031387745740087437
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 08:55:00+00:00,2021-03-09 09:00:00+00:00,STRONG_BULL,54079.82,True,False,-0.0017551833567492903,0.0033683544065050697,-0.002936770129782218,0.8333333333333334,6.0,53928.53857627835,53877.017550445045,0.0009526848616231101
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 09:00:00+00:00,2021-03-09 09:05:00+00:00,STRONG_BULL,54188.38,True,False,0.00026149517664131317,0.0013582247706982464,-0.00493426819550602,0.8333333333333334,5.0,53953.2844261566,53889.2274504276,0.0011821166742789924
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 09:20:00+00:00,2021-03-09 09:25:00+00:00,STRONG_BULL,54069.69,True,False,0.0011013564161361789,0.005165555785505704,-0.0027499695300639004,0.8333333333333334,1.0,53999.20084286462,53919.652093510966,0.0014712260166721215
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 09:35:00+00:00,2021-03-09 09:40:00+00:00,STRONG_BULL,54298.8,False,False,0.0004893294142780391,0.0022757409003513196,-0.0040201625081953685,1.0,,54044.1870468857,53947.560428564226,0.0017795193291969193
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 09:55:00+00:00,2021-03-09 10:00:00+00:00,STRONG_BULL,54158.74,False,False,0.0008297829676244817,0.004867727720401227,-0.00025905329407582833,0.8333333333333334,,54088.747796325566,53982.22637668675,0.0019668371095564407
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 11:05:00+00:00,2021-03-09 11:10:00+00:00,STRONG_BULL,54332.73,True,True,-0.0028511359543318404,0.0001338051667936213,-0.006381604605548152,0.16666666666666666,3.0,54197.6319174134,54088.72328755746,0.002004475568518904
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 14:30:00+00:00,2021-03-09 14:35:00+00:00,STRONG_BULL,54652.49,True,True,-0.0033595907524067714,0.001967156482714838,-0.004012077034367456,0.16666666666666666,6.0,54445.89610582583,54276.522242671395,0.0030991060636840683
external,5m,1h,PULLBACK_RECLAIM,2021-03-09 22:45:00+00:00,2021-03-09 22:50:00+00:00,NEUTRAL,54543.23,False,False,0.004616154928851923,0.007421085989956833,-1.8334081064441676e-07,1.0,,54356.26414270658,54275.7943773283,0.0014752661725317719
external,5m,1h,PULLBACK_RECLAIM,2021-03-10 08:05:00+00:00,2021-03-10 08:10:00+00:00,NEUTRAL,54547.0,False,False,-0.0019911269180706848,0.0023438502575761078,-0.00218912130822968,1.0,,54139.67983941028,54013.459118197505,0.0023139805685550127
external,5m,1h,PULLBACK_RECLAIM,2021-03-10 12:00:00+00:00,2021-03-10 12:05:00+00:00,STRONG_BULL,55183.34,False,False,0.004469464878349205,0.005013469645005264,-0.005139051025182528,1.0,,54922.19570097733,54773.476433393385,0.00269500350167246
external,5m,1h,PULLBACK_RECLAIM,2021-03-10 12:15:00+00:00,2021-03-10 12:20:00+00:00,STRONG_BULL,55089.5,False,False,0.00480164096606428,0.009106090997377025,-0.00041732090507262676,1.0,,54962.04618648132,54807.825077325455,0.00279946467395536
external,5m,1h,PULLBACK_RECLAIM,2021-03-10 12:20:00+00:00,2021-03-10 12:25:00+00:00,STRONG_BULL,55190.7,False,False,0.0025823191226059805,0.007255751421888279,-0.002250197950016797,1.0,,54983.821787768815,54822.839388018576,0.002916839774067673
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 12:45:00+00:00,2021-03-11 12:50:00+00:00,NEUTRAL,56361.94,False,False,0.007280977198442784,0.009991316835438857,-0.002774212527106079,1.0,,55944.57991797454,55634.686483489306,0.00549827382631778
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 16:10:00+00:00,2021-03-11 16:15:00+00:00,STRONG_BULL,56832.63,False,False,0.0008778407756249162,0.005056426211491605,-0.003917291879682483,1.0,,56622.21365663955,56497.20525127106,0.002199588605498133
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 16:25:00+00:00,2021-03-11 16:30:00+00:00,STRONG_BULL,56964.38,True,True,-0.00035530975672859455,0.0027318826255986473,-0.005803626757633462,0.5,4.0,56676.35762346297,56534.356474408705,0.002492806014113863
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 17:55:00+00:00,2021-03-11 18:00:00+00:00,STRONG_BULL,56862.68,True,False,0.004703788143647136,0.006582876501775914,-0.004619550116174653,0.3333333333333333,3.0,56776.2151098007,56666.237963911626,0.0019340793142418
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 18:20:00+00:00,2021-03-11 18:25:00+00:00,STRONG_BULL,57171.14,False,False,0.007495040329788871,0.011671798043558335,-0.0022530598480281494,1.0,,56823.52269719638,56706.139295506735,0.002053193301544162
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 20:35:00+00:00,2021-03-11 20:40:00+00:00,STRONG_BULL,57407.37,False,False,0.010213496977826919,0.010323238984820238,-0.00012820653515399627,1.0,,57234.93400405119,57100.24523840043,0.002346193339160007
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 20:40:00+00:00,2021-03-11 20:45:00+00:00,STRONG_BULL,57488.39,False,False,0.007494730675185135,0.009843900655419402,-0.0005766381698982803,1.0,,57259.07267033203,57115.46660160042,0.0024980012265365765
external,5m,1h,PULLBACK_RECLAIM,2021-03-11 23:20:00+00:00,2021-03-11 23:25:00+00:00,STRONG_BULL,58152.82,True,True,-0.005086597692080974,0.00022647225018501693,-0.008552981609490251,0.16666666666666666,2.0,57884.62571675435,57655.16258239071,0.003945863586753093
external,5m,1h,PULLBACK_RECLAIM,2021-03-12 06:45:00+00:00,2021-03-12 06:50:00+00:00,NEUTRAL,57202.19,True,True,-0.007092735435478947,0.0005118685141249912,-0.008429572364274884,0.0,1.0,57134.96554079466,57092.857082290924,0.0007361695840120491
external,5m,1h,PULLBACK_RECLAIM,2021-03-13 06:35:00+00:00,2021-03-13 06:40:00+00:00,NEUTRAL,56914.68,False,False,0.0002691748420617923,0.0039237679979928775,-0.000942990455186532,1.0,,56805.99940024131,56759.144827722164,0.0008232457794391617
external,5m,1h,PULLBACK_RECLAIM,2021-03-13 07:40:00+00:00,2021-03-13 07:45:00+00:00,NEUTRAL,57215.65,False,False,0.0074308340462792,0.00881489592445428,-0.0019859950905041224,1.0,,56953.32432965099,56856.97862294863,0.0016839047830857956
external,5m,1h,PULLBACK_RECLAIM,2021-03-13 17:10:00+00:00,2021-03-13 17:15:00+00:00,STRONG_BULL,59890.18,False,False,0.0029203452051738132,0.004905979577954245,-0.0009211860775839575,1.0,,59824.13280026443,59753.9673530731,0.0011715684806979706
external,5m,1h,PULLBACK_RECLAIM,2021-03-14 04:20:00+00:00,2021-03-14 04:25:00+00:00,STRONG_BULL,61431.34,True,True,-0.003230273016997409,0.0011013922209739402,-0.003316548198362579,0.5,5.0,61297.37669111448,61237.50119741952,0.0009746734109162419
external,5m,1h,PULLBACK_RECLAIM,2021-03-14 19:15:00+00:00,2021-03-14 19:20:00+00:00,NEUTRAL,60266.99,True,True,-0.00491977449014791,0.00038180104896556877,-0.0066474200885093815,0.6666666666666666,5.0,60131.965044549615,60080.99144238182,0.0008457962428492598
external,5m,1h,PULLBACK_RECLAIM,2021-03-14 19:35:00+00:00,2021-03-14 19:40:00+00:00,NEUTRAL,60188.97,True,True,-0.0024584238607173736,1.661433981503535e-07,-0.005359786020594726,0.0,1.0,60158.05371800202,60100.52367079622,0.0009558235943822383
external,5m,1h,PULLBACK_RECLAIM,2021-03-15 03:00:00+00:00,2021-03-15 03:05:00+00:00,NEUTRAL,60395.35,False,False,-0.0006315055712070583,0.0005015286772904748,-0.002984004563265197,0.8333333333333334,,60224.27510939961,60119.60709675906,0.0017330475382716615
external,5m,1h,PULLBACK_RECLAIM,2021-03-15 03:15:00+00:00,2021-03-15 03:20:00+00:00,NEUTRAL,60399.18,False,False,0.002425695183279064,0.0033248795761797734,-0.002966596566377211,0.5,,60254.36260828981,60144.31590313384,0.0018219900527784542
external,5m,1h,PULLBACK_RECLAIM,2021-03-16 16:50:00+00:00,2021-03-16 16:55:00+00:00,NEUTRAL,55775.57,True,True,0.0002714450071958918,0.0018723251057766177,-0.00399027746377123,0.0,1.0,55711.777266283985,55625.5267276329,0.0015464307999593003
external,5m,1h,PULLBACK_RECLAIM,2021-03-16 22:00:00+00:00,2021-03-16 22:05:00+00:00,NEUTRAL,56657.61,False,False,0.0014668815010021596,0.0037237716169107316,-0.0024148565391304277,1.0,,56371.43063138537,56093.58331646703,0.004903959562784151
external,5m,1h,PULLBACK_RECLAIM,2021-03-16 23:55:00+00:00,2021-03-17 00:00:00+00:00,NEUTRAL,56953.23,True,True,-0.009144696446540479,0.005000067599326696,-0.009366281771903018,0.6666666666666666,5.0,56498.733053038006,56344.16103378803,0.0027139709870332516
external,5m,1h,PULLBACK_RECLAIM,2021-03-17 17:15:00+00:00,2021-03-17 17:20:00+00:00,STRONG_BEAR,55325.01,False,False,0.004895435174796958,0.0067779472611029234,-0.0013558063523170238,1.0,,55235.45164621031,55147.76226869368,0.0015849022666781338
external,5m,1h,PULLBACK_RECLAIM,2021-03-18 00:25:00+00:00,2021-03-18 00:30:00+00:00,STRONG_BULL,59146.34,False,False,-0.002957579454620385,0.0037547547320764263,-0.00416492381438982,0.0,,58869.38601326217,58425.468619368694,0.007505406401130017
external,5m,1h,PULLBACK_RECLAIM,2021-03-18 04:15:00+00:00,2021-03-18 04:20:00+00:00,STRONG_BULL,59139.03,True,True,-0.007119325426879652,9.925763070528504e-05,-0.007913893751723688,0.16666666666666666,2.0,58927.94870449567,58894.1125652247,0.0005721456586448967
external,5m,1h,PULLBACK_RECLAIM,2021-03-18 05:45:00+00:00,2021-03-18 05:50:00+00:00,STRONG_BULL,59014.01,True,True,-0.004169687841920955,0.0017960142006956392,-0.0051514886041467145,0.3333333333333333,3.0,58945.02251039705,58912.60906030041,0.0005492656298096175
external,5m,1h,PULLBACK_RECLAIM,2021-03-18 05:50:00+00:00,2021-03-18 05:55:00+00:00,STRONG_BULL,59077.21,True,True,-0.00426695844302738,1.6927001134092734e-07,-0.0062157640822916305,0.16666666666666666,2.0,58957.6127475021,58919.06439126903,0.000652507958788008
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 05:50:00+00:00,2021-03-19 05:55:00+00:00,NEUTRAL,58382.53,False,False,-0.004562666263349668,0.002954137136571555,-0.006072364455599888,0.6666666666666666,,57944.8024821731,57785.21753195559,0.0027333842645588533
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 08:25:00+00:00,2021-03-19 08:30:00+00:00,NEUTRAL,58191.28,False,False,0.0033066810010022873,0.005607884892719461,-0.001960946726038637,0.8333333333333334,,58118.45217026684,58036.213111626246,0.0014132539899551332
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 08:35:00+00:00,2021-03-19 08:40:00+00:00,NEUTRAL,58289.92,False,False,0.004781272645424828,0.010104148367333421,-0.0022830705549090613,1.0,,58142.368465910055,58052.578062673834,0.0015404104729637698
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 10:55:00+00:00,2021-03-19 11:00:00+00:00,STRONG_BULL,58626.93,False,False,0.0006650527325922084,0.003816505486471833,-0.0026767562278973145,1.0,,58429.19267920172,58322.26465840678,0.001823872391640929
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 11:55:00+00:00,2021-03-19 12:00:00+00:00,STRONG_BULL,58881.15,False,False,0.004292545237312817,0.0071134819887179734,-0.0006479153345341215,1.0,,58598.20627753069,58450.025254105676,0.0025166054122269894
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 15:15:00+00:00,2021-03-19 15:20:00+00:00,STRONG_BULL,58845.06,False,False,0.002739567263590148,0.006333921657994734,-0.0025546749378791977,1.0,,58613.796559303046,58582.66426216204,0.0005290554065371763
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 19:35:00+00:00,2021-03-19 19:40:00+00:00,STRONG_BULL,58935.67,True,True,0.0009036972006934985,0.0009109932914990182,-0.0038102561657481493,0.8333333333333334,2.0,58826.78727831011,58809.82525630283,0.0002878057042073661
external,5m,1h,PULLBACK_RECLAIM,2021-03-19 20:00:00+00:00,2021-03-19 20:05:00+00:00,STRONG_BULL,58883.08,True,True,-0.0008022678161537788,0.011326173834656617,-0.006386894163824319,0.6666666666666666,5.0,58842.764884672644,58820.105436775266,0.0003848249580754481
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 10:00:00+00:00,2021-03-20 10:05:00+00:00,STRONG_BULL,58920.73,True,False,-0.0026746104469513865,0.0003143206134750276,-0.0031790169605842022,0.3333333333333333,5.0,58775.51095592672,58654.26430978362,0.0020577930164991727
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 10:10:00+00:00,2021-03-20 10:15:00+00:00,STRONG_BULL,58854.23,True,False,-0.0019988367870925616,0.000874703483504824,-0.002960195044604319,0.0,3.0,58789.28212038446,58669.414289807944,0.002036639627817011
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 11:25:00+00:00,2021-03-20 11:30:00+00:00,STRONG_BULL,58932.99,False,False,0.006889180406424389,0.007744898061340599,-0.0022491646868756376,1.0,,58801.78757979964,58728.581452958024,0.0012421928577447568
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 11:35:00+00:00,2021-03-20 11:40:00+00:00,STRONG_BULL,58873.4,False,False,0.004715372307357857,0.009365689768214391,-2.8535807342522368e-05,1.0,,58814.484662829185,58739.58857691358,0.0012721549276176816
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 12:50:00+00:00,2021-03-20 12:55:00+00:00,STRONG_BULL,59233.22,False,True,0.011328440358298941,0.012067214985104657,-0.00089848230435563,1.0,,59054.31153200662,58916.372961021145,0.0023287370545252563
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 15:00:00+00:00,2021-03-20 15:05:00+00:00,STRONG_BULL,59602.92,False,True,-0.003455367622928529,0.002534775141889156,-0.006145168726632844,0.8333333333333334,,59305.14487792606,59192.23730009638,0.001894329955193175
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 19:10:00+00:00,2021-03-20 19:15:00+00:00,STRONG_BULL,59351.0,True,True,0.001049350474296995,0.001937625313811031,-0.0018702296507219218,0.8333333333333334,1.0,59294.43636819355,59260.5101595084,0.0005716199289203471
external,5m,1h,PULLBACK_RECLAIM,2021-03-20 19:30:00+00:00,2021-03-20 19:35:00+00:00,STRONG_BULL,59400.01,True,True,-0.0030803025117336347,0.0011109425739153078,-0.004064140729942656,0.3333333333333333,3.0,59313.47419768178,59273.68449282501,0.0006698603511241691
external,5m,1h,PULLBACK_RECLAIM,2021-03-21 17:40:00+00:00,2021-03-21 17:45:00+00:00,NEUTRAL,57348.21,False,False,-0.00042616848895549175,0.0029756813682588756,-0.002340264848719742,0.5,,57245.272866970976,57148.28823060003,0.0016912657462330488
external,5m,1h,PULLBACK_RECLAIM,2021-03-21 18:35:00+00:00,2021-03-21 18:40:00+00:00,NEUTRAL,57397.7,False,False,0.003912351888664567,0.005762948689581826,-0.0005012395967085581,1.0,,57305.797284940294,57213.332820491385,0.0016109437215935305
external,5m,1h,PULLBACK_RECLAIM,2021-03-21 21:40:00+00:00,2021-03-21 21:45:00+00:00,NEUTRAL,58007.75,False,True,-0.0015658252561080443,0.00307269287293499,-0.003305592787170686,0.8333333333333334,,57805.42390855618,57639.1048158778,0.002867196344862905
external,5m,1h,PULLBACK_RECLAIM,2021-03-22 06:25:00+00:00,2021-03-22 06:30:00+00:00,NEUTRAL,57875.24,True,False,-0.00280569030901634,0.001291744103350645,-0.003027892411331612,0.8333333333333334,6.0,57672.58939398595,57513.87271337279,0.002742393476263157
external,5m,1h,PULLBACK_RECLAIM,2021-03-23 02:30:00+00:00,2021-03-23 02:35:00+00:00,STRONG_BEAR,54988.99,True,True,-0.005255415675028741,0.0025543295121441822,-0.009379150262625258,0.3333333333333333,3.0,54894.108328021735,54859.85745237393,0.0006228677671498939
external,5m,1h,PULLBACK_RECLAIM,2021-03-23 09:45:00+00:00,2021-03-23 09:50:00+00:00,STRONG_BEAR,54585.9,False,False,0.0011022993117268953,0.003739060819735407,-0.00038068438919203196,1.0,,54305.84177169838,54164.16293337184,0.002595520790653718
external,5m,1h,PULLBACK_RECLAIM,2021-03-23 12:10:00+00:00,2021-03-23 12:15:00+00:00,NEUTRAL,55093.51,False,False,-0.00028043230500296445,0.0035840882165611987,-0.004038769720789315,1.0,,54637.89960073359,54501.20074791361,0.0024812147203515035
external,5m,1h,PULLBACK_RECLAIM,2021-03-23 16:25:00+00:00,2021-03-23 16:30:00+00:00,NEUTRAL,55619.06,False,False,-0.0005577224785890955,0.003882482012461219,-0.003938577890384987,1.0,,55244.0427976554,55124.03544733879,0.0021578412824525004
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 06:35:00+00:00,2021-03-25 06:40:00+00:00,STRONG_BEAR,52955.49,False,False,0.0019763767647131836,0.0032954090312449225,-0.0025045561848261455,0.5,,52794.930788177735,52624.710941582394,0.0032147000535092734
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 07:00:00+00:00,2021-03-25 07:05:00+00:00,STRONG_BEAR,53018.77,True,True,-0.0005486736112512158,0.0020979362591777573,-0.00493938278839734,0.5,4.0,52859.24260999327,52684.35147057673,0.0032986639718330124
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 10:25:00+00:00,2021-03-25 10:30:00+00:00,STRONG_BEAR,52897.4,True,True,0.0012221772714726686,0.002533583881249246,-0.002565910611863731,0.8333333333333334,4.0,52742.93391664668,52693.56681904789,0.000933261324730357
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 10:50:00+00:00,2021-03-25 10:55:00+00:00,STRONG_BEAR,52895.96,False,True,0.00017732923270497025,0.004995466572494278,-0.001163604933155482,1.0,,52800.29899962193,52729.46809044441,0.0013390611034970108
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 10:55:00+00:00,2021-03-25 11:00:00+00:00,NEUTRAL,52962.05,True,True,-0.0037870512942758117,0.0037413581989367284,-0.0045107770564016825,0.8333333333333334,6.0,52815.7038568008,52738.58894964267,0.0014560408284447306
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 11:15:00+00:00,2021-03-25 11:20:00+00:00,NEUTRAL,52975.76,True,True,-0.01051933941108163,0.0013859168797201171,-0.013313825039980687,0.16666666666666666,2.0,52878.69660183841,52778.80425069248,0.001885623392466572
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 18:30:00+00:00,2021-03-25 18:35:00+00:00,STRONG_BEAR,52053.76,False,True,0.0027575337497234287,0.010147970098605796,-0.002949834939877549,1.0,,51655.552139468375,51556.16125341971,0.0019094218253222666
external,5m,1h,PULLBACK_RECLAIM,2021-03-25 21:35:00+00:00,2021-03-25 21:40:00+00:00,NEUTRAL,52491.5,False,False,0.0011028452225598784,0.0022954192583559685,-0.004483202042235401,1.0,,52212.420812949524,52062.244665314145,0.002860937272186522
