role,partition,dev_block,execution_start,loss_class,episode_class_before_a10,lane,snapshot_min,required_above,require_e10,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a10,episode_pnl_before_a10_5bps,h2_exit_ts,reclaim_signal_ts,acceptance_snapshot_ts,acceptance_closes_above,acceptance_e10_reached,entry_ts,entry_price,exit_ts,exit_price,exit_reason,invalidation_close_ts,a10_pnl,a10_pnl_5bps,a10_won,a10_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
CENTRAL,reference_validation,,2026-01-08 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,138.8,132.5,6.300000000000011,-2.305475504322807,-2.555475504322807,-0.7204610951009327,-0.9704610951009327,-3.0259365994237397,-3.5259365994237397,2026-01-08 18:35:00+00:00,2026-01-08 21:40:00+00:00,2026-01-08 21:55:00+00:00,4,True,2026-01-08 22:00:00+00:00,139.55,2026-01-08 22:40:00+00:00,138.32,FAILED_ACCEPTANCE,2026-01-08 22:35:00+00:00,-4.407022572554709,-4.657022572554709,False,False,-7.432959171978449,-8.18295917197845,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-16 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,143.68,140.17,3.5100000000000198,-0.3827951002227658,-0.6327951002227659,-0.5915924276169715,-0.8415924276169715,-0.9743875278397374,-1.4743875278397374,2026-01-16 20:10:00+00:00,2026-01-16 20:10:00+00:00,2026-01-16 20:25:00+00:00,4,True,2026-01-16 20:30:00+00:00,144.42,2026-01-16 21:25:00+00:00,145.084,TARGET,,2.2988505747126853,2.0488505747126853,True,True,1.324463046872948,0.5744630468729479,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-27 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,126.74,123.12,3.6199999999999903,-0.3550575982325665,-0.6050575982325666,0.0,-0.25,-0.3550575982325665,-0.8550575982325666,2026-01-28 01:40:00+00:00,2026-01-28 01:40:00+00:00,2026-01-28 01:55:00+00:00,4,True,2026-01-28 02:00:00+00:00,127.01,2026-01-28 03:20:00+00:00,126.69,FAILED_ACCEPTANCE,2026-01-28 03:15:00+00:00,-1.2597433272971137,-1.5097433272971137,False,False,-1.6148009255296802,-2.3648009255296802,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-03-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,93.12,89.41,3.710000000000008,-2.5773195876289123,-2.827319587628913,-1.3960481099656863,-1.6460481099656863,-3.9733676975945986,-4.473367697594599,2026-03-04 20:10:00+00:00,2026-03-04 20:15:00+00:00,2026-03-04 20:30:00+00:00,4,True,2026-03-04 20:35:00+00:00,93.35,2026-03-04 20:55:00+00:00,93.05,FAILED_ACCEPTANCE,2026-03-04 20:50:00+00:00,-1.6068559185859477,-1.8568559185859477,False,False,-5.580223616180547,-6.330223616180547,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-06-01 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,81.2,79.06,2.140000000000001,-0.3694581280788145,-0.6194581280788145,-0.49261083743840084,-0.7426108374384008,-0.8620689655172153,-1.3620689655172153,2026-06-01 23:30:00+00:00,2026-06-01 23:30:00+00:00,2026-06-01 23:45:00+00:00,4,True,2026-06-01 23:50:00+00:00,81.31,2026-06-02 00:05:00+00:00,81.14,FAILED_ACCEPTANCE,2026-06-02 00:00:00+00:00,-1.0453818718484942,-1.2953818718484942,False,False,-1.9074508373657095,-2.6574508373657095,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-07-01 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,78.25,75.6,2.6500000000000057,-0.0638977635782911,-0.3138977635782911,-0.6389776357826893,-0.8889776357826893,-0.7028753993609804,-1.2028753993609804,2026-07-02 01:50:00+00:00,2026-07-02 02:30:00+00:00,2026-07-02 02:45:00+00:00,4,True,2026-07-02 02:50:00+00:00,78.32,2026-07-02 03:20:00+00:00,78.11,FAILED_ACCEPTANCE,2026-07-02 03:15:00+00:00,-1.3406537282941167,-1.5906537282941167,False,False,-2.043529127655097,-2.793529127655097,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-07-03 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,82.1,80.85,1.25,-0.2436053593178333,-0.4936053593178333,-0.8526187576126665,-1.1026187576126665,-1.0962241169304998,-1.5962241169304998,2026-07-04 01:25:00+00:00,2026-07-04 02:40:00+00:00,2026-07-04 02:55:00+00:00,4,True,2026-07-04 03:00:00+00:00,82.14,2026-07-04 03:35:00+00:00,82.6,TARGET,,2.8000973946920027,2.5500973946920027,True,True,1.7038732777615029,0.9538732777615029,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2026-07-18 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,75.37,74.61,0.7600000000000051,-0.5307151386493292,-0.7807151386493292,-0.7297333156427999,-0.9797333156427999,-1.260448454292129,-1.760448454292129,2026-07-18 18:35:00+00:00,2026-07-18 19:55:00+00:00,2026-07-18 20:10:00+00:00,4,True,2026-07-18 20:15:00+00:00,75.45,2026-07-18 20:35:00+00:00,75.37,FAILED_ACCEPTANCE,2026-07-18 20:30:00+00:00,-0.5301524188203732,-0.7801524188203732,False,False,-1.7906008731125023,-2.5406008731125023,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2020-09-24 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,3.1459,2.8885,0.2574000000000001,-0.5085984932770016,-0.7585984932770016,-0.2860866524683203,-0.5360866524683203,-0.7946851457453219,-1.294685145745322,2020-09-24 19:45:00+00:00,2020-09-24 19:45:00+00:00,2020-09-24 20:00:00+00:00,4,True,2020-09-24 20:05:00+00:00,3.1708,2020-09-24 20:30:00+00:00,3.24886,TARGET,,12.309196417307987,12.059196417307987,True,True,11.514511271562665,10.764511271562665,True,True,FROZEN_OOS
CLOCK_SUPPORT,external,,2020-09-30 17:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,2.9109,2.8603,0.0505999999999997,-8.347933628774618,-8.597933628774618,-2.490638634099429,-2.7406386340994295,-10.838572262874047,-11.338572262874047,2020-10-01 00:10:00+00:00,2020-10-01 00:35:00+00:00,2020-10-01 00:50:00+00:00,4,True,2020-10-01 00:55:00+00:00,2.9187,2020-10-01 01:40:00+00:00,2.9311399999999996,TARGET,,2.1310857573576536,1.8810857573576536,True,True,-8.707486505516393,-9.457486505516393,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2020-10-20 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,1.9592,1.8554,0.1038000000000001,-1.760922825643163,-2.0109228256431635,-1.6077991016741344,-1.8577991016741344,-3.3687219273172975,-3.868721927317298,2020-10-21 04:35:00+00:00,2020-10-21 04:45:00+00:00,2020-10-21 05:00:00+00:00,4,True,2020-10-21 05:05:00+00:00,1.9674,2020-10-21 05:15:00+00:00,1.9566,FAILED_ACCEPTANCE,2020-10-21 05:10:00+00:00,-2.744739249771311,-2.9947392497713112,False,False,-6.113461177088608,-6.86346117708861,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2020-11-18 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,2.1011,1.9977,0.1034000000000001,-1.2374470515444935,-1.4874470515444935,-0.7853029365570974,-1.0353029365570974,-2.022749988101591,-2.522749988101591,2020-11-18 21:55:00+00:00,2020-11-18 21:55:00+00:00,2020-11-18 22:10:00+00:00,4,True,2020-11-18 22:15:00+00:00,2.1063,2020-11-19 00:15:00+00:00,2.0831,FAILED_ACCEPTANCE,2020-11-19 00:10:00+00:00,-5.507287660827087,-5.757287660827087,False,False,-7.530037648928678,-8.280037648928678,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2020-12-16 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,1.7682,1.6211,0.1471,-0.5089921954530285,-0.7589921954530285,-0.6503789164121754,-0.9003789164121754,-1.159371111865204,-1.659371111865204,2020-12-17 01:05:00+00:00,2020-12-17 01:05:00+00:00,2020-12-17 01:20:00+00:00,4,True,2020-12-17 01:25:00+00:00,1.7727,2020-12-17 01:35:00+00:00,1.7578,FAILED_ACCEPTANCE,2020-12-17 01:30:00+00:00,-4.202628758391114,-4.452628758391114,False,False,-5.361999870256318,-6.111999870256318,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-02-06 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,6.0719,5.7099,0.3620000000000001,-1.185790279813581,-1.435790279813581,-1.391656647836803,-1.641656647836803,-2.577446927650384,-3.077446927650384,2021-02-06 19:40:00+00:00,2021-02-06 19:40:00+00:00,2021-02-06 19:55:00+00:00,4,True,2021-02-06 20:00:00+00:00,6.1029,2021-02-06 21:05:00+00:00,6.2167,TARGET,,9.323436399088948,9.073436399088946,True,True,6.7459894714385635,5.995989471438562,True,True,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-03-29 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,18.6908,18.0394,0.6513999999999989,-0.4119673850236371,-0.6619673850236372,-0.16585699916538132,-0.4158569991653813,-0.5778243841890185,-1.0778243841890185,2021-03-29 22:35:00+00:00,2021-03-29 22:40:00+00:00,2021-03-29 22:55:00+00:00,4,True,2021-03-29 23:00:00+00:00,18.815,2021-03-29 23:35:00+00:00,18.951359999999998,TARGET,,3.6237044910973903,3.3737044910973903,True,True,3.045880106908372,2.295880106908372,True,True,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-04-12 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,28.4929,26.851,1.6418999999999997,-0.1000249184884283,-0.3500249184884283,-1.1494091510516613,-1.3994091510516613,-1.2494340695400896,-1.7494340695400896,2021-04-12 23:40:00+00:00,2021-04-12 23:45:00+00:00,2021-04-13 00:00:00+00:00,4,True,2021-04-13 00:05:00+00:00,28.6615,2021-04-13 01:45:00+00:00,28.4486,FAILED_ACCEPTANCE,2021-04-13 01:40:00+00:00,-3.714041484220998,-3.9640414842209983,False,False,-4.9634755537610875,-5.7134755537610875,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-04-15 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,27.7735,27.1408,0.6326999999999998,-0.1278196842313117,-0.3778196842313117,-0.07381136695044921,-0.3238113669504492,-0.20163105118176092,-0.701631051181761,2021-04-16 03:30:00+00:00,2021-04-16 03:30:00+00:00,2021-04-16 03:45:00+00:00,4,True,2021-04-16 03:50:00+00:00,27.9811,2021-04-16 03:55:00+00:00,28.02658,TARGET,,0.8126914238538729,0.5626914238538729,True,True,0.611060372672112,-0.138939627327888,True,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-04-16 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,26.1245,24.9098,1.2147000000000006,-2.137839958659571,-2.387839958659571,-0.4440276368926077,-0.6940276368926077,-2.5818675955521786,-3.0818675955521786,2021-04-17 08:35:00+00:00,2021-04-17 08:35:00+00:00,2021-04-17 08:50:00+00:00,4,True,2021-04-17 08:55:00+00:00,26.3105,2021-04-17 09:50:00+00:00,26.1005,FAILED_ACCEPTANCE,2021-04-17 09:45:00+00:00,-3.990802151232431,-4.240802151232431,False,False,-6.57266974678461,-7.3226697467846105,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-04-27 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,44.8809,42.567,2.3138999999999967,-0.5982500350928954,-0.8482500350928954,-0.9692319004297456,-1.2192319004297456,-1.567481935522641,-2.067481935522641,2021-04-28 12:20:00+00:00,2021-04-28 12:25:00+00:00,2021-04-28 12:40:00+00:00,4,True,2021-04-28 12:45:00+00:00,45.7012,2021-04-28 12:55:00+00:00,44.8595,FAILED_ACCEPTANCE,2021-04-28 12:50:00+00:00,-9.208729748890644,-9.458729748890644,False,False,-10.776211684413285,-11.526211684413285,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-05-01 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,48.1363,44.0118,4.124499999999998,-3.5389093054513654,-3.788909305451366,-1.864497271290011,-2.114497271290011,-5.403406576741377,-5.903406576741377,2021-05-01 18:00:00+00:00,2021-05-01 18:30:00+00:00,2021-05-01 18:45:00+00:00,4,True,2021-05-01 18:50:00+00:00,48.5306,2021-05-01 21:20:00+00:00,47.732,FAILED_ACCEPTANCE,2021-05-01 21:15:00+00:00,-8.227798543599285,-8.477798543599285,False,False,-13.631205120340661,-14.381205120340661,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-05-08 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,45.4999,43.4275,2.0723999999999947,-0.725276319288537,-0.975276319288537,-0.11758267600586736,-0.36758267600586736,-0.8428589952944043,-1.3428589952944043,2021-05-09 04:50:00+00:00,2021-05-09 04:50:00+00:00,2021-05-09 05:05:00+00:00,4,True,2021-05-09 05:10:00+00:00,45.7329,2021-05-09 05:20:00+00:00,45.4216,FAILED_ACCEPTANCE,2021-05-09 05:15:00+00:00,-3.4034579044845414,-3.653457904484542,False,False,-4.246316899778946,-4.996316899778947,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-05-23 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,24.458,19.127,5.331,-5.540109575598917,-5.790109575598917,-5.846757707089645,-6.096757707089645,-11.386867282688563,-11.886867282688563,2021-05-23 23:15:00+00:00,2021-05-23 23:15:00+00:00,2021-05-23 23:30:00+00:00,4,True,2021-05-23 23:35:00+00:00,24.741,2021-05-24 02:55:00+00:00,26.5904,TARGET,,37.37520714603293,37.12520714603293,True,True,25.988339863344365,25.238339863344365,True,True,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-06-06 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,43.47,40.229,3.241,-1.0121923165401503,-1.2621923165401503,-0.19553715205883337,-0.4455371520588334,-1.2077294685989837,-1.7077294685989837,2021-06-07 06:00:00+00:00,2021-06-07 06:35:00+00:00,2021-06-07 06:50:00+00:00,4,True,2021-06-07 06:55:00+00:00,43.906,2021-06-07 07:20:00+00:00,43.354,FAILED_ACCEPTANCE,2021-06-07 07:15:00+00:00,-6.286156789504838,-6.536156789504838,False,False,-7.493886258103821,-8.24388625810382,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-07-02 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,33.018,31.966,1.0519999999999996,-1.9989096856259936,-2.2489096856259936,-0.015143255194083327,-0.2651432551940833,-2.014052940820077,-2.514052940820077,2021-07-02 18:55:00+00:00,2021-07-02 19:30:00+00:00,2021-07-02 19:45:00+00:00,4,True,2021-07-02 19:50:00+00:00,33.095,2021-07-02 20:15:00+00:00,32.988,FAILED_ACCEPTANCE,2021-07-02 20:10:00+00:00,-1.6165583925064064,-1.8665583925064064,False,False,-3.6306113333264833,-4.380611333326483,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-07-20 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,23.941,22.6,1.3409999999999975,-1.5663506119209525,-1.8163506119209525,-1.670773986048979,-1.920773986048979,-3.2371245979699315,-3.7371245979699315,2021-07-21 03:50:00+00:00,2021-07-21 03:50:00+00:00,2021-07-21 04:05:00+00:00,4,True,2021-07-21 04:10:00+00:00,24.163,2021-07-21 04:15:00+00:00,24.4774,TARGET,,6.505814675330068,6.255814675330068,True,True,3.268690077360137,2.518690077360137,True,True,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-08-20 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,76.55,71.851,4.698999999999998,-1.0907903331155988,-1.3407903331155988,-2.2403657740039384,-2.490365774003939,-3.3311561071195372,-3.8311561071195377,2021-08-20 18:30:00+00:00,2021-08-20 19:00:00+00:00,2021-08-20 19:15:00+00:00,4,True,2021-08-20 19:20:00+00:00,77.117,2021-08-20 20:00:00+00:00,78.4296,TARGET,,8.510445167732028,8.260445167732028,True,True,5.179289060612491,4.42928906061249,True,True,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-09-17 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,145.99,137.56,8.430000000000007,-0.6062059045141011,-0.8562059045141011,-0.45208575929861494,-0.7020857592986149,-1.058291663812716,-1.558291663812716,2021-09-17 23:30:00+00:00,2021-09-17 23:30:00+00:00,2021-09-17 23:45:00+00:00,4,True,2021-09-17 23:50:00+00:00,148.75,2021-09-18 00:10:00+00:00,145.798,FAILED_ACCEPTANCE,2021-09-18 00:05:00+00:00,-9.922689075630265,-10.172689075630265,False,False,-10.98098073944298,-11.73098073944298,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-09-26 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,140.778,134.587,6.1910000000000025,-1.4384349827387677,-1.6884349827387677,-2.5430109818294633,-2.7930109818294637,-3.981445964568231,-4.481445964568231,2021-09-27 02:50:00+00:00,2021-09-27 05:55:00+00:00,2021-09-27 06:10:00+00:00,4,True,2021-09-27 06:15:00+00:00,141.772,2021-09-27 06:35:00+00:00,140.595,FAILED_ACCEPTANCE,2021-09-27 06:30:00+00:00,-4.151031233247727,-4.401031233247727,False,False,-8.132477197815957,-8.882477197815959,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-09-28 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,136.449,129.429,7.02000000000001,-2.78125893190867,-3.0312589319086705,-1.1066405763326403,-1.3566405763326403,-3.8878995082413104,-4.387899508241311,2021-09-29 02:25:00+00:00,2021-09-29 02:25:00+00:00,2021-09-29 02:40:00+00:00,4,True,2021-09-29 02:45:00+00:00,138.028,2021-09-29 03:50:00+00:00,139.257,TARGET,,4.4519952473411895,4.2019952473411895,True,True,0.5640957390998791,-0.1859042609001218,True,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-10-15 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,163.227,157.626,5.600999999999999,-1.5836840718753686,-1.8336840718753689,-4.129218817965185,-4.379218817965186,-5.712902889840554,-6.212902889840555,2021-10-16 00:05:00+00:00,2021-10-16 10:10:00+00:00,2021-10-16 10:25:00+00:00,4,True,2021-10-16 10:30:00+00:00,164.802,2021-10-16 10:55:00+00:00,162.989,FAILED_ACCEPTANCE,2021-10-16 10:50:00+00:00,-5.500540041989743,-5.750540041989743,False,False,-11.213442931830297,-11.963442931830297,False,False,FROZEN_OOS
CLOCK_SUPPORT,external,,2021-11-23 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,223.568,211.874,11.694000000000017,-1.3195090531739615,-1.5695090531739615,-0.9303657052888159,-1.180365705288816,-2.249874758462777,-2.749874758462777,2021-11-23 20:25:00+00:00,2021-11-23 20:30:00+00:00,2021-11-23 20:45:00+00:00,4,True,2021-11-23 20:50:00+00:00,224.458,2021-11-23 21:55:00+00:00,223.587,FAILED_ACCEPTANCE,2021-11-23 21:50:00+00:00,-1.940229352484668,-2.1902293524846685,False,False,-4.190104110947445,-4.940104110947446,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-03-04 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,143.26,130.52,12.73999999999998,-0.1396063102052092,-0.3896063102052092,-1.012145748987836,-1.262145748987836,-1.1517520591930452,-1.6517520591930452,2025-03-04 20:35:00+00:00,2025-03-04 21:20:00+00:00,2025-03-04 21:35:00+00:00,4,True,2025-03-04 21:40:00+00:00,144.9,2025-03-05 00:35:00+00:00,143.15,FAILED_ACCEPTANCE,2025-03-05 00:30:00+00:00,-6.038647342995196,-6.288647342995196,False,False,-7.190399402188241,-7.940399402188241,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-03-18 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,123.96,121.66,2.299999999999997,-0.1613423685059567,-0.4113423685059567,-0.5243626976443871,-0.7743626976443871,-0.6857050661503439,-1.1857050661503439,2025-03-18 19:40:00+00:00,2025-03-18 19:50:00+00:00,2025-03-18 20:05:00+00:00,4,True,2025-03-18 20:10:00+00:00,124.16,2025-03-18 20:20:00+00:00,123.67,FAILED_ACCEPTANCE,2025-03-18 20:15:00+00:00,-1.9732603092783574,-2.2232603092783574,False,False,-2.6589653754287013,-3.4089653754287013,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-04-04 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,122.84,114.01,8.829999999999998,-0.4070335395636726,-0.6570335395636726,-0.7326603712146107,-0.9826603712146107,-1.1396939107782833,-1.6396939107782833,2025-04-04 19:40:00+00:00,2025-04-04 20:30:00+00:00,2025-04-04 20:45:00+00:00,4,True,2025-04-04 20:50:00+00:00,123.58,2025-04-04 23:10:00+00:00,122.81,FAILED_ACCEPTANCE,2025-04-04 23:05:00+00:00,-3.115390839941723,-3.365390839941723,False,False,-4.255084750720006,-5.005084750720006,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-05-11 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,174.59,169.13,5.460000000000008,-1.1741795062717997,-1.4241795062717997,-0.4009393436050779,-0.6509393436050779,-1.5751188498768776,-2.0751188498768776,2025-05-12 01:30:00+00:00,2025-05-12 02:00:00+00:00,2025-05-12 02:15:00+00:00,4,True,2025-05-12 02:20:00+00:00,175.97,2025-05-12 02:55:00+00:00,174.37,FAILED_ACCEPTANCE,2025-05-12 02:50:00+00:00,-4.546229470932528,-4.796229470932528,False,False,-6.121348320809405,-6.871348320809405,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-02 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,154.42,151.52,2.8999999999999773,-1.0685144411345382,-1.3185144411345382,-0.647584509778476,-0.897584509778476,-1.7160989509130142,-2.2160989509130142,2025-06-02 21:35:00+00:00,2025-06-02 21:35:00+00:00,2025-06-02 21:50:00+00:00,4,True,2025-06-02 21:55:00+00:00,154.93,2025-06-02 22:00:00+00:00,155.57999999999998,TARGET,,2.09772155166843,1.84772155166843,True,True,0.38162260075541576,-0.36837739924458424,True,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-14 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,145.85,142.84,3.009999999999991,-0.4113815563935863,-0.6613815563935863,-0.13712718546449176,-0.38712718546449176,-0.5485087418580781,-1.048508741858078,2025-06-15 04:20:00+00:00,2025-06-15 04:25:00+00:00,2025-06-15 04:40:00+00:00,4,True,2025-06-15 04:45:00+00:00,146.17,2025-06-15 05:20:00+00:00,145.76,FAILED_ACCEPTANCE,2025-06-15 05:15:00+00:00,-1.402476568379274,-1.652476568379274,False,False,-1.950985310237352,-2.700985310237352,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-19 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,145.27,142.83,2.4399999999999977,0.0,-0.25,-0.4130240242307681,-0.6630240242307681,-0.4130240242307681,-0.9130240242307681,2025-06-19 19:10:00+00:00,2025-06-19 19:10:00+00:00,2025-06-19 19:25:00+00:00,4,True,2025-06-19 19:30:00+00:00,145.45,2025-06-19 19:40:00+00:00,145.1,FAILED_ACCEPTANCE,2025-06-19 19:35:00+00:00,-1.2031625988311867,-1.4531625988311867,False,False,-1.6161866230619548,-2.366186623061955,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-04 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,168.1,163.1,5.0,-0.1189767995240509,-0.3689767995240509,-0.4461629982153714,-0.6961629982153714,-0.5651397977394224,-1.0651397977394224,2025-08-05 02:15:00+00:00,2025-08-05 02:15:00+00:00,2025-08-05 02:30:00+00:00,4,True,2025-08-05 02:35:00+00:00,168.5,2025-08-05 03:20:00+00:00,167.91,FAILED_ACCEPTANCE,2025-08-05 03:15:00+00:00,-1.7507418397626484,-2.0007418397626484,False,False,-2.3158816375020708,-3.0658816375020708,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-09 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,182.41,178.79,3.620000000000005,-0.4385724466860474,-0.6885724466860474,-0.49339400252179644,-0.7433940025217964,-0.9319664492078439,-1.4319664492078439,2025-08-09 20:35:00+00:00,2025-08-09 20:35:00+00:00,2025-08-09 20:50:00+00:00,4,True,2025-08-09 20:55:00+00:00,182.63,2025-08-09 21:20:00+00:00,182.04,FAILED_ACCEPTANCE,2025-08-09 21:15:00+00:00,-1.6152877402398347,-1.8652877402398347,False,False,-2.5472541894476786,-3.2972541894476786,False,False,FROZEN_OOS
