signal_ts,friday_wib,entry_ts,signal_ret,body_ratio,upper_ratio,lower_ratio,close_pos,range_open,direction,range_ratio_prev3median,body_delta_prev3median,upper_delta_prev3median,lower_delta_prev3median,prior3h_ret,signal_minus_prior3avg,cont_pnl,cont_win,cont_reason,rev_pnl,rev_win,rev_reason,period,cont_leaf,rev_leaf
2024-06-28 02:00:00+00:00,2024-06-28,2024-06-28 03:00:00+00:00,-0.005784612608199624,0.6408425562299213,0.09639414494823327,0.2627632988218455,0.2627632988218455,0.009026573769118178,-1,2.236954704235119,0.05747574224841767,-0.03918277812867581,-0.05382971041882323,0.006970461533469141,-0.008108099786022671,1.2450504597043284,1,TIME,-2.7450504597043284,0,TIME,discovery,2,3
2024-06-28 03:00:00+00:00,2024-06-28,2024-06-28 04:00:00+00:00,0.0016255366458841625,0.3638012332245242,0.3151976786361991,0.32100108813927675,0.6848023213638009,0.004468199932904142,1,0.49500508689031053,-0.2770413230053971,0.2151575018583714,0.05823778931743123,0.00032586439177650917,0.0015169151819586595,-2.9570126045661276,0,TIME,1.4570126045661276,1,TIME,discovery,5,6
2024-06-28 04:00:00+00:00,2024-06-28,2024-06-28 05:00:00+00:00,-0.001360775366891498,0.26886189258311305,0.031649616368290806,0.6994884910485961,0.6994884910485961,0.005061242981732325,-1,0.5607047713993,-0.3719806636468082,-0.16399660488034168,0.4367251922267506,0.0043258667984034105,-0.0028027309663593014,0.8216417499339608,1,TIME,-2.3216417499339608,0,TIME,discovery,5,6
2024-06-28 05:00:00+00:00,2024-06-28,2024-06-28 06:00:00+00:00,-0.002281310911244394,0.559618441971398,0.00039745627980343956,0.4399841017487986,0.4399841017487986,0.004076547054467894,-1,0.8054438542432127,0.1958172087468738,-0.09599668866842984,0.11898301360952185,-0.005515523386592558,-0.0004428031157135415,-1.5083865042929405,0,TIME,0.008386504292940506,1,TIME,discovery,5,6
2024-06-28 06:00:00+00:00,2024-06-28,2024-06-28 07:00:00+00:00,0.0004417154800164802,0.1631673665267237,0.2681463707258421,0.5686862627474343,0.731853629274158,0.0027071312690712624,1,0.6058661899025053,-0.20063386669780048,0.23649675435755127,0.12870216099863568,-0.0020193605790346236,0.0011148356730280216,-2.684086839931015,0,TIME,1.1840868399310152,1,TIME,discovery,5,6
2024-06-28 07:00:00+00:00,2024-06-28,2024-06-28 08:00:00+00:00,-0.004665183028083608,0.6860825972785879,0.0,0.3139174027214121,0.3139174027214121,0.0067997396327913575,-1,1.668014508832627,0.41722070469547484,-0.031649616368290806,-0.25476886002602217,-0.0031988738410756445,-0.0035988917477250597,-0.43932450503933396,0,TIME,-1.060675494960666,0,TIME,discovery,2,3
2024-06-28 08:00:00+00:00,2024-06-28,2024-06-28 09:00:00+00:00,0.002258716853126286,0.4989193083573513,0.010806916426513024,0.49027377521613563,0.989193083573487,0.004527218761212018,1,1.110552313200994,-0.06069913361404666,0.010409460146709584,0.05028967346733704,-0.006497199399211562,0.004424449986196807,-5.203563827363782,0,TIME,3.7035638273637823,1,TIME,discovery,5,6
2024-06-28 09:00:00+00:00,2024-06-28,2024-06-28 10:00:00+00:00,0.0012008513352554928,0.3245382585751766,0.21899736147758395,0.45646437994723943,0.781002638522416,0.003700184195624889,1,0.8173195047093953,-0.17438104978217472,0.20819044505107093,-0.0338093952688962,-0.001974728028308781,0.0018590940113584198,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-06-28 10:00:00+00:00,2024-06-28,2024-06-28 11:00:00+00:00,-8.613656383360535e-05,0.03275648949317539,0.30593325092707874,0.6613102595797459,0.6613102595797459,0.002629603024205929,-1,0.5808429331349423,-0.46616281886417593,0.2951263345005657,0.20484587963250644,-0.0012190509582780118,0.00032021375559239856,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,5
2024-06-28 11:00:00+00:00,2024-06-28,2024-06-28 12:00:00+00:00,0.0023827751040634837,0.45527950310558557,0.3338509316770186,0.21086956521739583,0.6661490683229814,0.0052336533663606116,1,1.4144304957977232,0.13074124453040897,0.11485357019943468,-0.2794042099987398,0.0033742131184970603,0.001258037397897797,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-06-28 12:00:00+00:00,2024-06-28,2024-06-28 13:00:00+00:00,-0.004937450848446989,0.477796955907739,0.3084889377059468,0.21371410638631416,0.21371410638631416,0.010333784649311199,-1,2.792775738442941,0.15325869733256242,0.0025556867788680826,-0.24275027356092527,0.0035000423064155406,-0.006104131617252169,3.675831472941455,1,TIME,-5.1758314729414545,0,TIME,discovery,2,3
2024-06-28 13:00:00+00:00,2024-06-28,2024-06-28 14:00:00+00:00,-0.0014193296071177697,0.13781645569620024,0.7357594936708861,0.1264240506329137,0.1264240506329137,0.01029869473821435,-1,1.9677831176992673,-0.31746304740938536,0.4272705559649393,-0.08729005575340046,-0.0026523560788035416,-0.0005352109141832558,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2024-06-28 14:00:00+00:00,2024-06-28,2024-06-28 15:00:00+00:00,-0.006052555568791695,0.5094080483450105,0.2886966076088415,0.20189534404614792,0.20189534404614792,0.011881546804090714,-1,1.1536944346940425,0.05412854523942495,-0.0451543240681771,-0.00897422117124791,-0.003982127561361293,-0.0047251797150045976,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2024-06-28 15:00:00+00:00,2024-06-28,2024-06-28 16:00:00+00:00,0.0021474623660504566,0.28546486250545977,0.3044522042776051,0.4100829332169351,0.6955477957223949,0.007522685444375379,1,0.7279700225683342,-0.19233209340227925,-0.00403673342834171,0.2081875891707872,-0.012363895802761427,0.006268760966970932,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-06-28 16:00:00+00:00,2024-06-28,2024-06-28 17:00:00+00:00,-0.0018512481180342766,0.22814455885321894,0.13345447203714547,0.6384009691096356,0.6384009691096356,0.008114364538605125,-1,0.7879022288616783,-0.057320303652240834,-0.17099773224045964,0.43650562506348767,-0.005330226343148614,-7.450600365140514e-05,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-04 17:00:00+00:00,2024-07-05,2024-07-04 18:00:00+00:00,-0.000996766085934575,0.19562289562289073,0.30336700336699846,0.5010101010101108,0.5010101010101108,0.005095344707789701,-1,0.4176552848571866,-0.03153350961570747,0.13537061619253202,-0.10383710657682454,0.015438432673312352,-0.0061429103103720255,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-04 18:00:00+00:00,2024-07-05,2024-07-04 19:00:00+00:00,-0.0013446584601858325,0.1753246753246824,0.2982534706672582,0.5264218540080594,0.5264218540080594,0.007669533439577927,-1,0.6712140604297152,-0.0518317299139158,0.08859993202348981,0.025411752997948622,0.013868116217077286,-0.005967363865878261,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-04 19:00:00+00:00,2024-07-05,2024-07-04 20:00:00+00:00,0.0019758529786542134,0.2163841807909632,0.7276836158192118,0.055932203389825026,0.27231638418078824,0.009131226559316,1,1.1905843596945729,0.020761285168072463,0.4294301451519536,-0.4704896506182344,0.0002511287895075043,0.001892143382151712,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2024-07-04 20:00:00+00:00,2024-07-05,2024-07-04 21:00:00+00:00,0.0013592622912836916,0.3377398720682179,0.0,0.6622601279317821,1.0,0.004024583425581247,1,0.5247494462717578,0.14211697644532714,-0.30336700336699846,0.16125002692167134,-0.0003688549199242219,0.0014822139312584322,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-04 21:00:00+00:00,2024-07-05,2024-07-04 22:00:00+00:00,0.0023977650567306164,0.3789274106175584,0.42822318526543823,0.19284940411700338,0.5717768147345618,0.006327768827340299,1,0.8250526420142359,0.16254322982659522,0.12996971459818002,-0.33357244989105606,0.0019869346595591253,0.0017354535035442411,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-04 22:00:00+00:00,2024-07-05,2024-07-04 23:00:00+00:00,-0.007762568007960935,0.5525130826335665,0.38237799683582596,0.0651089205306075,0.0651089205306075,0.014049564167712454,-1,2.220303009017761,0.2147732105653486,-0.04584518842961227,-0.1277404835863959,0.005740119445385439,-0.009675941156422748,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2024-07-04 23:00:00+00:00,2024-07-05,2024-07-05 00:00:00+00:00,-0.016990655139673128,0.6386423991191134,0.046635144763261825,0.31472245611762484,0.31472245611762484,0.026604333134017694,-1,4.204378171823967,0.25971498850155494,-0.33574285207256416,0.12187305200062146,-0.004034880867181845,-0.015645694850612513,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2024-07-05 00:00:00+00:00,2024-07-05,2024-07-05 01:00:00+00:00,0.005565693590599885,0.3544713631796343,0.189795690521379,0.4557329462989867,0.810204309478621,0.015701391335749007,1,1.1175714170431454,-0.19804171945393217,-0.19258230631444695,0.2628835421819833,-0.02228259006615707,0.012993223612652243,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-05 01:00:00+00:00,2024-07-05,2024-07-05 02:00:00+00:00,-0.00370618947588619,0.32884764114462267,0.0976024748646536,0.5735498839907237,0.5735498839907237,0.011270232813548685,-1,0.7177856135518743,-0.2236654414889438,-0.09219321565672542,0.25882742787309887,-0.019190983110430215,0.002690804894257215,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-05 02:00:00+00:00,2024-07-05,2024-07-05 03:00:00+00:00,-0.02439860859340559,0.7425315512008096,0.04158900899941343,0.21587943979977695,0.21587943979977695,0.03285868264311263,-1,2.09272426503375,0.3880601880211753,-0.05601346586524016,-0.23985350649920975,-0.015181305454413874,-0.0193381734419343,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2024-07-05 03:00:00+00:00,2024-07-05,2024-07-05 04:00:00+00:00,-0.009717270125043975,0.5193137160931709,0.19668360011501768,0.2840026837918114,0.2840026837918114,0.018711753269579735,-1,1.1917258075707418,0.1648423529135366,0.09908112525036408,-0.17173026250717527,-0.02260460436245204,-0.0021824020042266285,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2024-07-05 04:00:00+00:00,2024-07-05,2024-07-05 05:00:00+00:00,-0.023390510135887776,0.6391982182628062,0.06696362286562876,0.293838158871565,0.293838158871565,0.03659351585719021,-1,1.9556433504647261,0.11988450216963531,-0.03063885199902483,0.009835475079753575,-0.03746110331482566,-0.010903475697612556,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,2
2024-07-05 05:00:00+00:00,2024-07-05,2024-07-05 06:00:00+00:00,0.01573716742113329,0.8461461760893383,0.0005982650314074623,0.1532555588792543,0.9994017349685925,0.018598639178240232,1,0.5660190148292087,0.20694795782653208,-0.0663653578342213,-0.13074712491255713,-0.05647514995415648,0.03456221740585212,-7.249999999999999,0,SL,5.75,1,TP,discovery,6,6
2024-07-05 06:00:00+00:00,2024-07-05,2024-07-05 07:00:00+00:00,-0.009075805155919103,0.5412084921066941,0.008709853021230268,0.45008165487207563,0.45008165487207563,0.016769517271598627,-1,0.8962023510037053,-0.09798972615611212,-0.05825376984439849,0.1660789710802642,-0.017657165814148668,-0.0031900832178695477,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-05 07:00:00+00:00,2024-07-05,2024-07-05 08:00:00+00:00,0.0021114771496164586,0.23599670510708173,0.0895799011532128,0.6744233937397055,0.9104200988467872,0.008947061988252347,1,0.4810600336136475,-0.4032015131557245,0.08087004813198252,0.3805852348681405,-0.017020829597914955,0.00778508701558811,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-05 08:00:00+00:00,2024-07-05,2024-07-05 09:00:00+00:00,-0.005947850132562604,0.8003463631865471,0.11949529935674415,0.08015833745670878,0.08015833745670878,0.007431595126991603,-1,0.44316094534086453,0.259137871079853,0.11078544633551388,-0.3699233174153669,0.008643758820398473,-0.00882910307269543,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2024-07-05 09:00:00+00:00,2024-07-05,2024-07-05 10:00:00+00:00,0.008121570157899827,0.5173795216213032,0.2522681748556608,0.230352303523036,0.7477318251443392,0.0156975098907074,1,1.7544876643660803,-0.0238289704853909,0.16268827370244798,-0.21972935134903962,-0.01289162345724093,0.012418777976980138,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-05 10:00:00+00:00,2024-07-05,2024-07-05 11:00:00+00:00,0.008413922417984443,0.47454470198675275,0.39869619205298257,0.1267591059602647,0.6013038079470174,0.01773051597195851,1,1.9817137732184034,-0.042834819634550436,0.27920089269623843,-0.1035931975627713,0.004241379056210137,0.00700012939924773,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-05 11:00:00+00:00,2024-07-05,2024-07-05 12:00:00+00:00,0.009013254250548108,0.7436205343740673,0.2563794656259327,0.0,0.7436205343740673,0.01212077105715606,1,0.7721461009769012,0.2262410127527641,0.004111290770271947,-0.1267591059602647,0.01055536556755543,0.005494799061362965,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-05 12:00:00+00:00,2024-07-05,2024-07-05 13:00:00+00:00,-0.007605618565066141,0.4138946128937332,0.45147679324894435,0.13462859385732243,0.13462859385732243,0.018375737030959783,-1,1.1706147764135406,-0.10348490872756999,0.19509732762301163,0.007869487897057714,0.0257648536323265,-0.016193903109174977,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2024-07-05 13:00:00+00:00,2024-07-05,2024-07-05 14:00:00+00:00,0.013894238805753245,0.7464857477547865,0.044318625536901,0.20919562670831252,0.955681374463099,0.018612865480075323,1,1.0497644574761549,0.27194104576803374,-0.35437756651608154,0.0824365207480478,0.009766094424537908,0.010638873997573942,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-05 14:00:00+00:00,2024-07-05,2024-07-05 15:00:00+00:00,-0.0012759445035823713,0.13172987974098865,0.11193339500462535,0.756336725254386,0.756336725254386,0.009686067474525911,-1,0.5271117810516468,-0.6118906546330787,-0.14444607062130738,0.6217081313970636,0.01525375931299866,-0.006360530941248592,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-05 15:00:00+00:00,2024-07-05,2024-07-05 16:00:00+00:00,0.016272927260786663,0.8801436335403728,0.02523291925465835,0.0946234472049688,0.9747670807453417,0.018488945031993224,1,1.0061607325378408,0.46624902064663964,-0.086700475749967,-0.11457217950334371,0.004897311527434667,0.014640490084975108,-7.249999999999999,0,SL,5.75,1,TP,discovery,6,6
2024-07-05 16:00:00+00:00,2024-07-05,2024-07-05 17:00:00+00:00,-0.003751931141028453,0.269191791233848,0.33253103623004754,0.39827717253610445,0.39827717253610445,0.013937762083425318,-1,0.7538430158836781,-0.4772939565209385,0.2882124106931465,0.18908154582779194,0.029076697215701497,-0.013444163546262286,-2.3016171909614185,0,TIME,0.8016171909614185,1,TIME,discovery,5,6
2024-07-11 17:00:00+00:00,2024-07-12,2024-07-11 18:00:00+00:00,0.002773414788652895,0.4409492273730747,0.3705849889624589,0.18846578366446642,0.6294150110375412,0.006289646554492072,1,0.4284941329059123,-0.009575598667731222,0.19319123124777224,-0.04075883385987644,-0.01581366589061617,0.008044636752191619,-4.755822244991242,0,TIME,3.2558222449912417,1,TIME,discovery,5,6
2024-07-11 18:00:00+00:00,2024-07-12,2024-07-11 19:00:00+00:00,0.000628262464865692,0.11357947434291552,0.48466833541928084,0.4017521902378036,0.5153316645807191,0.005531478891765755,1,0.5597103631641982,-0.32736975303015914,0.11408334645682194,0.2132864065733372,0.00023370634019337366,0.0005503603514679009,-6.513299956239087,0,TIME,5.013299956239088,1,TIME,discovery,5,6
2024-07-11 19:00:00+00:00,2024-07-12,2024-07-11 20:00:00+00:00,-0.007946158463073894,0.8768849016987978,0.030349303302159594,0.09276579499904258,0.09276579499904258,0.009061803262525949,-1,1.4407492033163611,0.4612615548463949,-0.3402356856602993,-0.30898639523876104,0.007526645615062222,-0.0104550403347613,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2024-07-11 20:00:00+00:00,2024-07-12,2024-07-11 21:00:00+00:00,0.0030267736963602854,0.4406091370558339,0.10304568527918412,0.456345177664982,0.8969543147208159,0.006869520946808288,1,1.092195068084083,-0.0003400903172408043,-0.2675393036832748,0.2678793940005156,-0.004578390621067907,0.004552903903382921,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-11 21:00:00+00:00,2024-07-12,2024-07-11 22:00:00+00:00,-0.001623548757741844,0.306028833551777,0.2126474442988034,0.4813237221494196,0.4813237221494196,0.005305214998531107,-1,0.7722831096389643,-0.13458030350405686,0.10960175901961927,0.07957153191161598,-0.004326876479791797,-0.00018125659781124503,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-11 22:00:00+00:00,2024-07-12,2024-07-11 23:00:00+00:00,-0.0020875845306330687,0.298630136986305,0.2109589041095818,0.49041095890411324,0.49041095890411324,0.006990535354871959,-1,1.0176161349533255,-0.1419790000695289,0.10791321883039767,0.03406578123913123,-0.006558953611662144,9.87333399209791e-05,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-11 23:00:00+00:00,2024-07-12,2024-07-12 00:00:00+00:00,8.72371979410147e-06,0.001994415636218611,0.22417231751096028,0.7738332668528211,0.7758276824890398,0.004374073104771824,1,0.6367362642374798,-0.3040344179155584,0.013213413401378493,0.29250954470340146,-0.0006956697608569984,0.0002406136400797676,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,5
2024-07-12 00:00:00+00:00,2024-07-12,2024-07-12 01:00:00+00:00,-0.002931134052275408,0.38933951332560834,0.553186558516812,0.057473928157579686,0.057473928157579686,0.007528478235457301,-1,1.4190712793999425,0.09070937633930337,0.3405391142180086,-0.43293703074653356,-0.0036990489898015566,-0.001698117722341556,-1.103470043413795,0,TIME,-0.39652995658620505,0,TIME,discovery,2,3
2024-07-12 01:00:00+00:00,2024-07-12,2024-07-12 02:00:00+00:00,-0.003986162172755825,0.275253745770899,0.21749637506041605,0.5072498791686849,0.5072498791686849,0.014481772669766213,-1,2.0716256959738195,-0.023376391215405967,-0.006675942450544231,0.016838920264571677,-0.004998711582524962,-0.002319924978580838,-2.080817517247951,0,TIME,0.5808175172479508,1,TIME,discovery,5,6
2024-07-12 02:00:00+00:00,2024-07-12,2024-07-12 03:00:00+00:00,0.006795514398303615,0.7140483662543802,0.16780505815027127,0.11814657559534861,0.8321949418497288,0.009516882496279808,1,1.2641176873511577,0.43879462048348117,-0.05636725936068901,-0.38910330357333633,-0.006893483381313792,0.00909334219207488,-0.7665774971818133,0,TIME,-0.7334225028181867,0,TIME,discovery,5,6
2024-07-12 03:00:00+00:00,2024-07-12,2024-07-12 04:00:00+00:00,-0.007311548757036657,0.797032528057821,0.07570857903747875,0.12725889290470022,0.12725889290470022,0.009173463440511292,-1,0.9639147529768535,0.40769301473221264,-0.14178779602293728,0.009112317309351609,-0.00015702503851477978,-0.00725920707753173,-1.1551849612217717,0,TIME,-0.3448150387782283,0,TIME,discovery,2,3
2024-07-12 04:00:00+00:00,2024-07-12,2024-07-12 05:00:00+00:00,0.0017683994402997172,0.28306133933595423,0.1609454136184697,0.5559932470455761,0.8390545863815303,0.006247407167818671,1,0.6564552173740519,-0.43098702691842594,-0.006859644531801573,0.42873435414087585,-0.004551364271877967,0.0032855208642590394,0.6880169929915088,1,TIME,-2.1880169929915088,0,TIME,discovery,5,6
2024-07-12 05:00:00+00:00,2024-07-12,2024-07-12 06:00:00+00:00,0.00027023138123327684,0.09238152369527129,0.5062987402519672,0.40131973605276156,0.4937012597480328,0.002925166964389068,1,0.31887269005413194,-0.6216668425591089,0.3453533266334975,0.27406084314806134,0.0011999318340334408,-0.00012974589677787013,0.8753387949862752,1,TIME,-2.375338794986275,0,TIME,discovery,5,6
2024-07-12 06:00:00+00:00,2024-07-12,2024-07-12 07:00:00+00:00,0.0032383976422500904,0.485661667982108,0.4996053670086877,0.01473296500920433,0.5003946329913124,0.006668011613321963,1,1.0673246411199016,0.2026003286461538,0.338659953390218,-0.3865867710435572,-0.005287349101150696,0.005000847342633656,0.7022277400853545,1,TIME,-2.2022277400853545,0,TIME,discovery,5,6
2024-07-12 07:00:00+00:00,2024-07-12,2024-07-12 08:00:00+00:00,-0.0020388892774707568,0.24226054435902314,0.20423852067318163,0.5535009349677952,0.5535009349677952,0.008416101279988859,-1,1.3471350680233323,-0.04080079497693109,-0.29536684633550603,0.15218119891503362,0.005282346240657043,-0.003799671357689771,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-12 08:00:00+00:00,2024-07-12,2024-07-12 09:00:00+00:00,0.00408786187126986,0.7174046740467335,0.06303813038130437,0.21955719557196215,0.9369618696186957,0.005698125505945133,1,0.8545464279877523,0.47514412968771036,-0.4365672366273833,-0.1817625404807994,0.00145995135835153,0.0036012114184860167,3.5716425906471567,1,TIME,-5.071642590647157,0,TIME,discovery,5,6
2024-07-12 09:00:00+00:00,2024-07-12,2024-07-12 10:00:00+00:00,-0.006472429787486522,0.7976344086021536,0.0008602150537665703,0.20150537634407975,0.20150537634407975,0.008114531817690028,-1,1.2169342659029079,0.3119727406200456,-0.20337830561941506,-0.018051819227882404,0.005283886077170674,-0.008233725146543414,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2024-07-12 10:00:00+00:00,2024-07-12,2024-07-12 11:00:00+00:00,0.003836040868589352,0.5036900369003741,0.050968634686343675,0.4453413284132823,0.9490313653136563,0.007615876010166185,1,0.938547803036923,-0.2137146371463594,-0.0120694956949607,0.22578413284132012,-0.004446737077708707,0.005318286561158921,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-12 11:00:00+00:00,2024-07-12,2024-07-12 12:00:00+00:00,0.000642146132863175,0.16613852421912234,0.32684472612040116,0.5070167496604765,0.6731552738795988,0.0038651248160610275,1,0.5075088946959743,-0.5512661498276111,0.2758760914340575,0.2874595540885143,0.0014140182297963655,0.0001708067229310532,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-12 12:00:00+00:00,2024-07-12,2024-07-12 13:00:00+00:00,0.0028921797487966305,0.4178878221323907,0.2721071248105194,0.3100050530570899,0.7278928751894806,0.006920947669732009,1,0.9087526714580779,-0.08580221476798339,0.22113849012417575,-0.13533627535619236,-0.002020780181695603,0.0035657731426951647,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-12 13:00:00+00:00,2024-07-12,2024-07-12 14:00:00+00:00,0.00805872301844679,0.7009402487109512,0.24643615407946837,0.05262359720958052,0.7535638459205316,0.011497018516581132,1,1.6611913664456759,0.2830524265785605,-0.02567097073105104,-0.39271773120370174,0.007384027386240444,0.005597380556366641,-3.0867112734644646,0,TIME,1.5867112734644646,1,TIME,discovery,5,6
2024-07-12 14:00:00+00:00,2024-07-12,2024-07-12 15:00:00+00:00,-0.0002836570309757702,0.04778554778555243,0.5352564102564064,0.41695804195804126,0.41695804195804126,0.005936042257979101,-1,0.857692116924929,-0.37010227434683823,0.26314928544588695,0.10695298890095134,0.011619870485948924,-0.004156947192958746,1.7724913494809598,1,TIME,-3.2724913494809598,0,TIME,discovery,5,5
2024-07-12 15:00:00+00:00,2024-07-12,2024-07-12 16:00:00+00:00,0.006728373702422186,0.7607589984350511,0.13008607198747932,0.10915492957746956,0.8699139280125207,0.008844290657439522,1,1.277901680447468,0.34287117630266045,-0.1420210528230401,-0.20085012347962036,0.010687426012481627,0.00316589836492831,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2024-07-12 16:00:00+00:00,2024-07-12,2024-07-12 17:00:00+00:00,-0.0017030739539671824,0.20032342834040656,0.4267232666262377,0.3729533050333557,0.3729533050333557,0.008501621443264903,-1,0.9612553196805695,-0.5006168203705446,0.18028711254676935,0.26379837545588614,0.014556962025316533,-0.006555394629072693,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2024-07-18 17:00:00+00:00,2024-07-19,2024-07-18 18:00:00+00:00,-0.005454121352634678,0.7431740614334456,0.11732081911262726,0.13950511945392716,0.13950511945392716,0.007338955482534802,-1,0.7686366601294837,0.11939045595760434,0.10347086033274028,-0.14605384071212504,-0.010686358476218238,-0.0018920018605619315,-4.134233250800062,0,TIME,2.6342332508000617,1,TIME,discovery,2,3
2024-07-18 18:00:00+00:00,2024-07-19,2024-07-18 19:00:00+00:00,-0.0005477735680364804,0.10235294117647915,0.3238235294117604,0.5738235294117604,0.5738235294117604,0.005351810722195376,-1,0.5643641034156539,-0.6408211202569664,0.3099735706318734,0.34134207846369774,-0.0066810304391060615,0.001679236578332207,-1.3949326718639403,0,TIME,-0.10506732813605969,0,TIME,discovery,5,6
2024-07-18 19:00:00+00:00,2024-07-19,2024-07-18 20:00:00+00:00,0.0006394204268052039,0.07821229050279072,0.36582546715469466,0.5559622423425147,0.6341745328453053,0.008175446885581519,1,1.1139796262611747,-0.5455713149730506,0.2485046480420674,0.17974584781835595,-7.874003348029568e-05,0.0006656671046319692,1.2614739004178928,1,TIME,-2.7614739004178928,0,TIME,discovery,5,6
2024-07-18 20:00:00+00:00,2024-07-19,2024-07-18 21:00:00+00:00,0.004043408802952619,0.6191853458664752,0.08580380814653753,0.2950108459869873,0.9141961918534625,0.0065302075217791855,1,0.8898006722236877,0.516832404689996,-0.23801972126522286,-0.2609513963555274,-0.005364889172066345,0.005831705193641401,-0.6441881882666971,0,TIME,-0.8558118117333029,0,TIME,discovery,5,6
2024-07-18 21:00:00+00:00,2024-07-19,2024-07-18 22:00:00+00:00,0.0003856252694280915,0.15175817396667962,0.3880320789636152,0.4602097470697052,0.6119679210363849,0.0025410510639965285,1,0.3891225593553889,0.04940523279020047,0.06420854955185479,-0.09575249527280949,0.004131912689930184,-0.0009916789605486365,3.0185883071908455,1,TIME,-4.5185883071908455,0,TIME,discovery,5,6
2024-07-18 22:00:00+00:00,2024-07-19,2024-07-18 23:00:00+00:00,0.0029239857718161844,0.44931374909703164,0.2232121358054508,0.32747411509751756,0.7767878641945491,0.006507670369964162,1,0.9965487847453761,0.297555575130352,-0.14261333134924387,-0.13273563197218763,0.005072840381132426,0.0012330389781053757,0.08979782355647624,1,TIME,-1.5897978235564763,0,TIME,discovery,5,6
2024-07-18 23:00:00+00:00,2024-07-19,2024-07-19 00:00:00+00:00,-0.0006812127461779394,0.2998624484181438,0.38720770288859935,0.31292984869325685,0.31292984869325685,0.002271750763630137,-1,0.34908817356750166,-0.14945130067888784,0.16399556708314855,-0.014544266404260708,0.0073675346853334656,-0.0031370576412890947,-2.18214509068168,0,TIME,0.6821450906816802,1,TIME,discovery,2,3
2024-07-19 00:00:00+00:00,2024-07-19,2024-07-19 01:00:00+00:00,-0.00598968105065667,0.7979587585919594,0.08144136638200096,0.12059987502603964,0.12059987502603964,0.00750625390869291,-1,2.953995696917315,0.4980963101738156,-0.3057663365065984,-0.20687424007147792,0.0026241329309872885,-0.006864392027652433,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2024-07-19 01:00:00+00:00,2024-07-19,2024-07-19 02:00:00+00:00,0.0033675700331881053,0.3737779329608894,0.08362430167597977,0.5425977653631309,0.9163756983240202,0.009009547477861536,1,1.3844504969773312,-0.07553581613614224,-0.139587834129471,0.22966791666987402,-0.0037623203848503595,0.0046216768281382254,-1.669405811459828,0,TIME,0.169405811459828,1,TIME,discovery,5,6
2024-07-19 02:00:00+00:00,2024-07-19,2024-07-19 03:00:00+00:00,0.0002320069225849597,0.048130081300822476,0.367479674796748,0.5843902439024296,0.6325203252032521,0.004820414101004527,1,0.6421863901275786,-0.32564785166006693,0.2838553731207682,0.2714603952091727,-0.0033185685157842704,0.0013381964278463832,-0.9223978503555545,0,TIME,-0.5776021496444455,0,TIME,discovery,5,5
