hour_wib,character_rule,raw_component_id,component_size,halo_cell_count,halo_economic_support_count,halo_economic_support_ratio,component_min_half_exp_floor,component_min_half_exp_mean,component_exp_floor,component_exp_mean,component_pf_median,component_dd_max,component_wr_min,component_wr_mean,component_trade_sum,component_ls_max,min_lb,max_lb,min_hold,max_hold,component_cells
8,EFF_LOW__EXT_HIGH,1,2,7,2,0.2857142857142857,0.8648598527160519,1.1040167505283154,1.2948330406755129,1.59020143067125,1.7168780702160722,56.04893629704572,0.55,0.575,120,4,180,180,240,360,LB180/H240;LB180/H360
8,EFF_LOW__EXT_HIGH,2,1,4,1,0.25,4.788267208892668,4.788267208892668,6.419822503475381,6.419822503475381,3.257059372824334,61.62173730959621,0.55,0.55,60,4,180,180,960,960,LB180/H960
8,EFF_LOW__EXT_MID,1,4,13,4,0.3076923076923077,0.3250854393769578,0.836046957229571,0.6243502942283197,1.1449587305283646,1.2933351651848395,125.84313284176251,0.5555555555555556,0.5649143767423337,336,5,120,180,360,720,LB180/H360;LB180/H480;LB120/H720;LB180/H720
8,EFF_LOW__RANGE_HIGH,1,3,10,3,0.3,0.6028269446662778,2.8515078013154693,2.167517149226171,4.533988788930159,2.316048917141539,93.78896748905288,0.6,0.6484848484848484,165,5,180,180,480,960,LB180/H480;LB180/H720;LB180/H960
8,EFF_LOW__RANGE_LOW,1,2,7,2,0.2857142857142857,0.12798514547586726,1.0296472730328596,1.2819093129065229,1.9240423977661916,1.5546082858658679,114.79048393260996,0.5329341317365269,0.5329341317365269,334,9,120,120,720,960,LB120/H720;LB120/H960
8,EFF_LOW__RANGE_LOW,2,1,5,1,0.2,0.02555582913731919,0.02555582913731919,1.3562355482109123,1.3562355482109123,1.4369095805555885,103.32673239699741,0.563953488372093,0.563953488372093,172,11,240,240,720,720,LB240/H720
8,EFF_LOW__RV_HIGH,1,5,15,5,0.3333333333333333,0.4192199974295473,3.0401505085409446,0.8005077058155524,3.318337189735151,2.1130153436257126,87.69315808910227,0.611764705882353,0.6329411764705882,425,7,180,180,240,960,LB180/H240;LB180/H360;LB180/H480;LB180/H720;LB180/H960
8,EFF_LOW__RV_MID,1,3,10,3,0.3,0.4526819252352876,1.165423854228656,0.9327289825767057,1.7438060582580297,1.4607381819832481,95.256817372742,0.5555555555555556,0.569023569023569,297,9,120,120,480,960,LB120/H480;LB120/H720;LB120/H960
8,EFF_LOW__RV_MID,2,1,4,1,0.25,1.305647906506466,1.305647906506466,1.9948036366777537,1.9948036366777537,1.6537703705095426,90.41408169472655,0.5471698113207547,0.5471698113207547,106,15,240,240,960,960,LB240/H960
8,EFF_MID__EXT_HIGH,1,1,4,1,0.25,0.8801947073396217,0.8801947073396217,0.898641544286533,0.898641544286533,1.1588799599824693,123.72212184391095,0.5268817204301075,0.5268817204301075,93,6,240,240,960,960,LB240/H960
8,EFF_MID__EXT_MID,1,1,5,1,0.2,0.5343882054545535,0.5343882054545535,1.1076548085487652,1.1076548085487652,1.2545884835941365,102.44582082805626,0.5271317829457365,0.5271317829457365,129,10,180,180,720,720,LB180/H720
8,EFF_MID__EXT_MID,2,1,3,1,0.3333333333333333,0.5880132968946408,0.5880132968946408,1.4216997182217093,1.4216997182217093,1.2899703240751543,150.9531216219957,0.5585585585585585,0.5585585585585585,111,10,360,360,960,960,LB360/H960
8,EFF_MID__RANGE_HIGH,1,1,5,1,0.2,0.9248691099147548,0.9248691099147548,1.8207585968357383,1.8207585968357383,1.3373079736951168,138.7584911726975,0.5697674418604651,0.5697674418604651,86,6,120,120,720,720,LB120/H720
8,EFF_MID__RANGE_MID,1,5,10,5,0.5,0.08735082233406916,1.3117503457499267,0.7808417884863668,1.9686712805257998,1.7613322185764935,110.31323298938062,0.528,0.5845915966386556,601,8,240,360,240,720,LB360/H240;LB360/H360;LB240/H480;LB360/H480;LB360/H720
8,EFF_MID__RV_LOW,1,2,6,2,0.3333333333333333,0.7048221433937965,0.8163790545342093,1.078702660754589,1.1320571845366736,1.4991742503758299,54.90723657026936,0.5203252032520326,0.5365853658536586,246,6,30,30,360,480,LB30/H360;LB30/H480
8,EFF_MID__RV_LOW,2,1,3,1,0.3333333333333333,0.4097144609451721,0.4097144609451721,0.7600168333263587,0.7600168333263587,1.1630537247269759,92.88657210571358,0.5284552845528455,0.5284552845528455,123,5,30,30,960,960,LB30/H960
8,EFF_MID__RV_MID,1,1,4,1,0.25,0.03591431610868724,0.03591431610868724,0.830353318956394,0.830353318956394,1.3829201913564497,56.17076611171346,0.5526315789473685,0.5526315789473685,114,8,240,240,240,240,LB240/H240
8,EFF_MID__RV_MID,2,6,12,6,0.5,0.5434282416836486,1.3876917426682829,1.2529759572147572,2.4518842195335124,1.7390761855244714,132.9289281637491,0.5267857142857143,0.5687381201474635,672,15,180,360,480,960,LB240/H480;LB360/H480;LB240/H720;LB360/H720;LB180/H960;LB240/H960
8,RANGE_MID,1,3,7,3,0.42857142857142855,0.3371005460850791,0.8305754706730913,0.5617851350962155,1.1238208623922905,1.4277330542149336,136.8887995711561,0.5552147239263804,0.5787321063394684,978,11,360,360,240,480,LB360/H240;LB360/H360;LB360/H480
8,RV_HIGH__RANGE_MID,1,11,19,11,0.5789473684210527,0.02605505642895838,0.6414925360638496,0.6912758145588073,2.592708939231511,1.8207575212158753,128.2004965140029,0.5454545454545454,0.6360662189276198,718,11,180,360,240,960,LB180/H240;LB240/H240;LB180/H360;LB360/H360;LB180/H480;LB240/H480;LB360/H480;LB180/H720;LB240/H720;LB360/H720;LB360/H960
8,RV_MID__RANGE_LOW,1,10,22,10,0.45454545454545453,0.18685515172435338,1.5271295187974667,1.230572232873217,2.7797252595205015,1.9102141489192925,93.50135827219236,0.5238095238095238,0.5827959283435511,821,10,120,360,240,960,LB120/H240;LB120/H360;LB120/H480;LB240/H480;LB120/H720;LB240/H720;LB120/H960;LB180/H960;LB240/H960;LB360/H960
8,RV_MID__RANGE_MID,1,2,6,2,0.3333333333333333,0.11324649212924649,0.24689479957739843,0.6997642629907874,1.0959451869875922,1.3189409615700396,154.32340981469218,0.5578947368421052,0.6,380,8,360,360,360,480,LB360/H360;LB360/H480
8,RV_MID__RANGE_MID,2,1,5,1,0.2,1.3412577954039155,1.3412577954039155,1.7438422839385046,1.7438422839385046,1.4379891440012367,125.54182406675955,0.5363128491620112,0.5363128491620112,179,12,240,240,720,720,LB240/H720
8,STR_B20_40,1,1,5,1,0.2,0.4574644663203609,0.4574644663203609,0.5887534861746313,0.5887534861746313,1.157139833180211,156.69272509014553,0.55,0.55,200,10,240,240,720,720,LB240/H720
9,DRIVE_DOWN__EFF_MID,1,1,4,1,0.25,0.08724446062497444,0.08724446062497444,0.5114568792780961,0.5114568792780961,1.1573695521967642,149.16423761435905,0.580110497237569,0.580110497237569,181,8,360,360,480,480,LB360/H480
9,DRIVE_DOWN__EXT_HIGH,1,1,5,1,0.2,1.187692047031383,1.187692047031383,1.1998223487303723,1.1998223487303723,1.354978750074115,136.43336973936346,0.5333333333333333,0.5333333333333333,180,11,240,240,480,480,LB240/H480
9,DRIVE_DOWN__EXT_HIGH,2,1,4,1,0.25,0.23939043696568812,0.23939043696568812,1.011527854531161,1.011527854531161,1.2109236980262568,156.01369591774989,0.5222929936305732,0.5222929936305732,157,7,30,30,720,720,LB30/H720
9,DRIVE_DOWN__EXT_MID,1,3,7,3,0.42857142857142855,0.026387843330376203,0.6535304874416911,0.49709932081987973,1.2076844120429262,1.2931490090190805,119.6134113609265,0.5542857142857143,0.5752380952380952,525,15,360,360,480,960,LB360/H480;LB360/H720;LB360/H960
9,DRIVE_DOWN__RV_HIGH,1,1,4,1,0.25,2.947271177764308,2.947271177764308,2.9921815920087167,2.9921815920087167,1.6528465525713298,132.13163094334246,0.5526315789473685,0.5526315789473685,152,8,240,240,960,960,LB240/H960
9,DRIVE_DOWN__RV_MID,1,1,4,1,0.25,1.4135484229042854,1.4135484229042854,1.5568412277169819,1.5568412277169819,1.3047775786148386,135.5697537972702,0.5234899328859061,0.5234899328859061,149,12,60,60,960,960,LB60/H960
9,DRIVE_DOWN__STR_B40_60,1,4,13,4,0.3076923076923077,0.03242083788201371,0.4421738758046735,0.7940591429382415,1.1839875042481174,1.4671097774788804,79.94418117524151,0.5357142857142857,0.550595238095238,336,7,120,120,240,720,LB120/H240;LB120/H360;LB120/H480;LB120/H720
9,DRIVE_DOWN__STR_B40_60,2,1,4,1,0.25,1.4545022663654108,1.4545022663654108,1.969643246193103,1.969643246193103,1.5176008425005052,91.7800038747855,0.5321100917431193,0.5321100917431193,109,8,180,180,960,960,LB180/H960
9,DRIVE_DOWN__STR_B60_80,1,2,8,2,0.25,0.17498883997467224,0.7095977114466054,0.7069394257963543,1.0476596655492785,1.233963725761117,93.00145500613077,0.5566037735849056,0.5660377358490566,212,7,60,60,480,720,LB60/H480;LB60/H720
9,DRIVE_DOWN__STR_B80_100,1,1,4,1,0.25,0.771751466775711,0.771751466775711,2.1435931857580393,2.1435931857580393,1.4102359674666456,153.60858507750004,0.5409836065573771,0.5409836065573771,122,9,180,180,960,960,LB180/H960
9,DRIVE_UP__RANGE_HIGH,1,1,5,1,0.2,0.3270592214503634,0.3270592214503634,1.3836505709001174,1.3836505709001174,1.3788799035258148,135.14335508527307,0.5394736842105263,0.5394736842105263,152,9,120,120,480,480,LB120/H480
9,DRIVE_UP__STR_B80_100,1,2,8,2,0.25,0.36752495996210394,0.3974235484766859,2.552658161407013,3.005020419482988,1.954895472744084,110.9352199960239,0.5283018867924528,0.5613207547169812,212,8,120,120,360,480,LB120/H360;LB120/H480
9,EFF_HIGH__EXT_MID,1,1,5,1,0.2,0.1015775281256261,0.1015775281256261,0.91421019004476,0.91421019004476,1.2737398120889922,135.4211263430642,0.5576923076923077,0.5576923076923077,156,8,120,120,480,480,LB120/H480
9,EFF_HIGH__RANGE_LOW,1,1,5,1,0.2,0.12869746830289105,0.12869746830289105,0.7880279863439595,0.7880279863439595,1.2773286014215015,71.12002358082756,0.5211267605633803,0.5211267605633803,71,8,120,120,720,720,LB120/H720
9,EFF_HIGH__RANGE_MID,1,1,5,1,0.2,0.46369979923669685,0.46369979923669685,1.0282021679294013,1.0282021679294013,1.3879859975744788,86.5535052713129,0.536,0.536,125,6,60,60,480,480,LB60/H480
9,EFF_HIGH__RV_HIGH,1,3,8,3,0.375,0.8281177177023435,1.9420061647002809,1.164695668220615,2.3272452960670384,1.2799201661553152,148.09987349876297,0.5638297872340425,0.5780141843971631,282,6,30,30,360,720,LB30/H360;LB30/H480;LB30/H720
9,EFF_LOW__EXT_HIGH,1,2,7,2,0.2857142857142857,0.1955979673307998,0.4236839712664982,1.0207336336812904,1.1779274458592464,1.4434577555869783,50.37455109369901,0.5471698113207547,0.5660377358490566,106,12,180,180,240,360,LB180/H240;LB180/H360
9,EFF_LOW__EXT_HIGH,2,1,5,1,0.2,0.15077061677507064,0.15077061677507064,1.6458206395413189,1.6458206395413189,1.4659106981281922,82.79683412537224,0.5223880597014925,0.5223880597014925,67,5,240,240,720,720,LB240/H720
9,EFF_LOW__EXT_HIGH,3,1,4,1,0.25,0.7702901727245958,0.7702901727245958,1.2638587817057731,1.2638587817057731,1.314279954711533,53.926165091018675,0.5471698113207547,0.5471698113207547,53,5,180,180,960,960,LB180/H960
9,EFF_LOW__RANGE_HIGH,1,1,5,1,0.2,0.7677119923762703,0.7677119923762703,3.1584122065308295,3.1584122065308295,1.483067140755369,145.13500264202074,0.6268656716417911,0.6268656716417911,67,4,60,60,720,720,LB60/H720
9,EFF_MID__EXT_HIGH,1,1,4,1,0.25,0.5049506096180821,0.5049506096180821,1.1874882400460995,1.1874882400460995,1.4823076740923014,60.90379335519741,0.5463917525773195,0.5463917525773195,97,5,360,360,480,480,LB360/H480
9,EFF_MID__EXT_HIGH,2,1,3,1,0.3333333333333333,1.036616051439985,1.036616051439985,1.6361634113746915,1.6361634113746915,1.4275580608724778,97.23606399977439,0.5567010309278351,0.5567010309278351,97,5,360,360,960,960,LB360/H960
9,EFF_MID__RANGE_MID,1,1,4,1,0.25,0.4987028926223679,0.4987028926223679,0.6750248376715475,0.6750248376715475,1.2026217664078986,127.48607528851161,0.6048387096774194,0.6048387096774194,124,7,360,360,360,360,LB360/H360
9,EFF_MID__RANGE_MID,2,2,8,2,0.25,0.0016765365553865106,0.3065294456799815,1.0108839594704186,1.0361842865767725,1.3589399797761303,108.75908451846408,0.5213675213675214,0.5256410256410257,234,13,240,240,480,720,LB240/H480;LB240/H720
9,EFF_MID__RV_MID,1,7,15,7,0.4666666666666667,0.1781732113425622,1.1862233348240554,0.5793510344844683,1.8411112946441694,1.840170256757232,153.03525740176067,0.5581395348837209,0.5986313428173894,664,9,240,360,240,960,LB240/H240;LB240/H360;LB360/H360;LB240/H480;LB360/H480;LB240/H720;LB240/H960
9,RV_HIGH__RANGE_MID,1,7,14,7,0.5,0.11543173193548076,1.019550763185339,0.6981826291788187,2.3295487943146176,1.7041795605123702,129.0845511023195,0.543859649122807,0.5865836466165414,427,11,240,360,240,960,LB240/H240;LB240/H360;LB240/H480;LB360/H480;LB240/H720;LB360/H720;LB360/H960
9,RV_MID__RANGE_HIGH,1,1,5,1,0.2,0.28807598301286924,0.28807598301286924,0.5846174024967968,0.5846174024967968,1.1641801155719904,116.85452250222919,0.5507246376811594,0.5507246376811594,69,8,120,120,480,480,LB120/H480
9,RV_MID__RANGE_HIGH,2,2,7,2,0.2857142857142857,1.2635359979588754,1.8693269093318143,2.1433179483224487,2.380091877896584,1.5223165164447097,95.54584825170176,0.5571428571428572,0.5571428571428572,140,6,180,180,720,960,LB180/H720;LB180/H960
9,RV_MID__RANGE_LOW,1,1,3,1,0.3333333333333333,0.08505944101117473,0.08505944101117473,0.30028947525660715,0.30028947525660715,1.1795704045441993,49.4164435360816,0.5319148936170213,0.5319148936170213,94,7,30,30,240,240,LB30/H240
9,RV_MID__RANGE_LOW,2,3,9,3,0.3333333333333333,0.6043403522519433,1.1853150283403107,1.397295870440353,2.275341879014915,2.3033596151853706,78.61556881894086,0.547945205479452,0.567393877896161,227,12,240,360,360,480,LB240/H360;LB240/H480;LB360/H480
9,RV_MID__RANGE_LOW,3,1,3,1,0.3333333333333333,3.748228017692662,3.748228017692662,4.997104821557836,4.997104821557836,3.6694436699580133,60.35830703446533,0.6419753086419753,0.6419753086419753,81,8,360,360,960,960,LB360/H960
9,STR_B80_100,1,1,5,1,0.2,1.1095317307403836,1.1095317307403836,1.963407965194946,1.963407965194946,1.5265328123713966,157.27204339993216,0.6018099547511312,0.6018099547511312,221,7,120,120,360,360,LB120/H360
10,DRIVE_DOWN__EFF_MID,1,1,4,1,0.25,0.5999931539991689,0.5999931539991689,0.9022298959741974,0.9022298959741974,1.2660257853346908,132.33116478421883,0.5512820512820513,0.5512820512820513,156,7,360,360,480,480,LB360/H480
10,DRIVE_DOWN__EFF_MID,2,1,5,1,0.2,0.7682414591940495,0.7682414591940495,1.5214309773264028,1.5214309773264028,1.397083277526217,124.02190936753482,0.5443786982248521,0.5443786982248521,169,15,240,240,720,720,LB240/H720
10,DRIVE_DOWN__EXT_HIGH,1,1,4,1,0.25,0.251587893753968,0.251587893753968,0.8740845709502858,0.8740845709502858,1.2261233094584363,152.722355721036,0.620253164556962,0.620253164556962,158,8,360,360,480,480,LB360/H480
10,DRIVE_DOWN__RANGE_MID,1,2,8,2,0.25,0.7333084695048273,0.8233086542085479,1.0511209072729175,1.2359489210952863,1.521952852854032,135.8918378517497,0.5722543352601156,0.5867052023121387,346,18,240,240,360,480,LB240/H360;LB240/H480
10,DRIVE_DOWN__RV_MID,1,1,4,1,0.25,0.3084312743576656,0.3084312743576656,0.7767638228887457,0.7767638228887457,1.3179562347500862,108.00630487216429,0.6363636363636364,0.6363636363636364,198,9,360,360,360,360,LB360/H360
10,DRIVE_DOWN__RV_MID,2,1,5,1,0.2,0.28777207368062835,0.28777207368062835,0.6267387351259875,0.6267387351259875,1.212032963646255,146.3888435325445,0.5695364238410596,0.5695364238410596,151,7,240,240,480,480,LB240/H480
10,DRIVE_DOWN__STR_B20_40,1,2,5,2,0.4,0.7159004747987718,0.8947246972443704,1.0464446961492868,1.0997622696258271,1.6819008908256432,72.60551529299993,0.5368421052631579,0.5473684210526315,190,7,360,360,240,360,LB360/H240;LB360/H360
10,DRIVE_DOWN__STR_B20_40,2,1,5,1,0.2,0.05898744849999075,0.05898744849999075,0.5620031035826552,0.5620031035826552,1.1801237931886515,126.93083815548076,0.5384615384615384,0.5384615384615384,91,5,240,240,720,720,LB240/H720
10,DRIVE_DOWN__STR_B60_80,1,1,5,1,0.2,0.20198250674407683,0.20198250674407683,2.286162952619601,2.286162952619601,1.807254549138874,119.53784459935181,0.5555555555555556,0.5555555555555556,99,9,120,120,480,480,LB120/H480
10,DRIVE_UP__EFF_LOW,1,1,3,1,0.3333333333333333,0.3392849461916302,0.3392849461916302,0.4865412719921532,0.4865412719921532,1.211879253158613,73.002855353168,0.5625,0.5625,176,7,30,30,240,240,LB30/H240
10,DRIVE_UP__EFF_MID,1,2,5,2,0.4,0.01717698264732359,0.1506379766668343,0.5048435959910766,0.509294533370553,1.232893488592745,89.51663919040408,0.5224719101123596,0.5243938497930218,349,7,30,60,240,240,LB30/H240;LB60/H240
10,DRIVE_UP__EFF_MID,2,3,8,3,0.375,0.8000126790846253,1.278166543429751,1.1315293871297978,1.902758695571321,1.397440479712706,150.2121445623822,0.5321637426900585,0.5458637229778566,520,10,30,60,720,960,LB30/H720;LB60/H720;LB60/H960
10,DRIVE_UP__EXT_HIGH,1,2,7,2,0.2857142857142857,1.3031950379568171,1.6017498786840116,1.9314234570138533,2.0361185953683028,1.5287555278175875,99.3227091752602,0.5502645502645502,0.5520139955623826,375,9,30,60,720,720,LB30/H720;LB60/H720
10,DRIVE_UP__RANGE_MID,1,1,4,1,0.25,0.7803870523305757,0.7803870523305757,0.9666937953844144,0.9666937953844144,1.2145497602340607,122.61449304779018,0.5494505494505495,0.5494505494505495,182,10,30,30,720,720,LB30/H720
10,DRIVE_UP__RV_HIGH,1,1,3,1,0.3333333333333333,0.6906958720614673,0.6906958720614673,0.826737602716976,0.826737602716976,1.3149604466494498,133.5951680386023,0.5232558139534884,0.5232558139534884,172,7,30,30,240,240,LB30/H240
10,DRIVE_UP__RV_MID,1,2,6,2,0.3333333333333333,0.37088832958405077,0.709246385578474,1.1385924896340118,1.3160884810115454,1.3695831522728366,123.22083246763452,0.5614035087719298,0.5701754385964912,342,8,30,30,480,720,LB30/H480;LB30/H720
10,DRIVE_UP__STR_B40_60,1,1,4,1,0.25,0.3918976251867005,0.3918976251867005,0.44442739415997873,0.44442739415997873,1.2034790548128818,50.819007918547484,0.5327102803738317,0.5327102803738317,107,7,60,60,240,240,LB60/H240
10,DRIVE_UP__STR_B60_80,1,5,10,5,0.5,0.9352698447634356,1.7468744514391137,1.1137781746195357,2.343196111550707,1.6959982671051974,122.39427422501502,0.5304347826086957,0.5518115942028985,580,9,30,60,360,960,LB30/H360;LB30/H480;LB30/H720;LB60/H720;LB30/H960
10,DRIVE_UP__STR_B80_100,1,1,4,1,0.25,0.34836217922163715,0.34836217922163715,1.8367136730543838,1.8367136730543838,1.6743310963415488,57.30512272778287,0.5523809523809524,0.5523809523809524,105,7,180,180,240,240,LB180/H240
10,DRIVE_UP__STR_B80_100,2,1,5,1,0.2,2.3132331825546455,2.3132331825546455,2.5572973163194286,2.5572973163194286,1.7076975098025904,127.23449643531754,0.5428571428571428,0.5428571428571428,105,10,180,180,480,480,LB180/H480
10,EFF_HIGH__EXT_HIGH,1,1,5,1,0.2,0.07149395278542224,0.07149395278542224,1.1510458714054637,1.1510458714054637,1.3599165726626932,104.8552784142525,0.533678756476684,0.533678756476684,193,8,120,120,480,480,LB120/H480
10,EFF_HIGH__EXT_HIGH,2,1,5,1,0.2,0.8808927905631927,0.8808927905631927,1.0583604757214153,1.0583604757214153,1.2273263380339094,98.90435285710103,0.5270935960591133,0.5270935960591133,203,15,60,60,720,720,LB60/H720
10,EFF_HIGH__EXT_MID,1,1,5,1,0.2,1.7589107485242006,1.7589107485242006,2.1539432783040717,2.1539432783040717,1.4598535669394674,159.86713428475275,0.5692307692307692,0.5692307692307692,130,10,120,120,720,720,LB120/H720
10,EFF_HIGH__RANGE_MID,1,1,5,1,0.2,1.1198367147000265,1.1198367147000265,1.3373761815660816,1.3373761815660816,1.5394477047254675,64.66670379529292,0.5473684210526316,0.5473684210526316,95,8,120,120,480,480,LB120/H480
10,EFF_HIGH__RV_HIGH,1,2,8,2,0.25,0.6058363832299537,1.6182013622602767,0.7385461579482124,1.9920915070026046,1.4013447487831312,124.77890070301825,0.5303030303030303,0.5378787878787878,264,7,60,60,480,720,LB60/H480;LB60/H720
10,EFF_HIGH__RV_MID,1,3,10,3,0.3,1.4762616144163627,1.6234126967689775,1.6485644726776967,1.9987280662364677,1.892155726556766,88.86231646982046,0.5436893203883495,0.576051779935275,309,8,120,120,240,480,LB120/H240;LB120/H360;LB120/H480
10,EFF_HIGH__RV_MID,2,1,4,1,0.25,0.1567579506224528,0.1567579506224528,0.9760240151403528,0.9760240151403528,1.2136038134277733,113.39209301689093,0.5520833333333334,0.5520833333333334,96,5,30,30,720,720,LB30/H720
10,EFF_LOW__EXT_HIGH,1,1,4,1,0.25,0.0497763176294534,0.0497763176294534,0.9978673449840412,0.9978673449840412,1.21093381579263,146.12683367333165,0.6274509803921569,0.6274509803921569,51,7,30,30,720,720,LB30/H720
10,EFF_LOW__EXT_MID,1,1,5,1,0.2,0.3366783096461136,0.3366783096461136,0.40267787937041255,0.40267787937041255,1.1562240079026693,61.154968163223096,0.5342465753424658,0.5342465753424658,73,4,240,240,360,360,LB240/H360
10,EFF_LOW__EXT_MID,2,1,4,1,0.25,0.07504061709254561,0.07504061709254561,1.0493408698339837,1.0493408698339837,1.3007338588585473,108.32425670538032,0.5747126436781609,0.5747126436781609,87,6,30,30,480,480,LB30/H480
10,EFF_LOW__RANGE_MID,1,1,5,1,0.2,0.43756260956376175,0.43756260956376175,0.8655177814653753,0.8655177814653753,1.2725843575364786,124.47827995898375,0.5729166666666666,0.5729166666666666,96,9,180,180,480,480,LB180/H480
10,EFF_LOW__RV_LOW,1,1,4,1,0.25,0.7727289973213842,0.7727289973213842,1.1651554132630062,1.1651554132630062,1.3499298088264287,48.465189638610056,0.5392156862745098,0.5392156862745098,102,6,30,30,720,720,LB30/H720
10,EFF_MID__EXT_LOW,1,2,8,2,0.25,0.10332726878450495,0.26308670617731633,0.5135892454150623,0.5650364092919549,1.1876925139803063,117.5581369725239,0.5447154471544715,0.5487804878048781,246,5,60,60,360,480,LB60/H360;LB60/H480
10,EFF_MID__EXT_MID,1,3,8,3,0.375,0.3939077279073739,0.8562758462021467,1.0514849598730358,1.3245662946861756,1.447408137397742,136.8611791872521,0.5275590551181102,0.5610989200120476,371,9,240,360,480,720,LB240/H480;LB360/H480;LB360/H720
10,EFF_MID__RANGE_HIGH,1,2,8,2,0.25,0.6431534177968758,1.1375318979951627,3.180168605379732,3.363365917257031,1.8357156555335978,124.67881706130396,0.573170731707317,0.5792682926829268,164,12,240,240,480,720,LB240/H480;LB240/H720
10,EFF_MID__RANGE_MID,1,4,9,4,0.4444444444444444,0.2977770103830494,0.7916196310579957,0.9945711710251046,1.181500676689255,1.4187238235489432,60.3205225543374,0.5213675213675214,0.5598290598290598,468,7,30,30,240,720,LB30/H240;LB30/H360;LB30/H480;LB30/H720
10,EFF_MID__RANGE_MID,2,1,5,1,0.2,0.6455696006965634,0.6455696006965634,0.7327244681660526,0.7327244681660526,1.2594382538297964,140.67252070229551,0.5862068965517241,0.5862068965517241,116,10,240,240,480,480,LB240/H480
10,EFF_MID__RV_HIGH,1,2,8,2,0.25,1.4442427111705973,2.349843613860849,3.2619179827742566,3.3665446268848482,1.9503643351177615,80.28395343355544,0.5818181818181818,0.5954545454545455,220,8,240,240,480,720,LB240/H480;LB240/H720
10,EFF_MID__RV_MID,1,1,4,1,0.25,0.8078777086386683,0.8078777086386683,0.9349182337519584,0.9349182337519584,1.3554702523496867,70.19482565680192,0.55,0.55,120,8,30,30,480,480,LB30/H480
10,RV_HIGH__RANGE_MID,1,3,11,3,0.2727272727272727,0.929968418336406,1.1287007218490548,1.645712887861292,2.0428424333136603,1.7911881779083463,115.37520192872351,0.547945205479452,0.5799086757990867,219,9,240,240,360,720,LB240/H360;LB240/H480;LB240/H720
10,RV_LOW__RANGE_MID,1,5,15,5,0.3333333333333333,0.5090037417637572,1.2909543653463544,0.7206927021191588,2.2827611048414713,1.7131225583213228,100.64818793253716,0.5473684210526316,0.5936842105263158,475,8,240,240,240,960,LB240/H240;LB240/H360;LB240/H480;LB240/H720;LB240/H960
10,RV_MID__RANGE_HIGH,1,1,4,1,0.25,0.1357320380805257,0.1357320380805257,0.4692515739638923,0.4692515739638923,1.1812954260702524,83.21090660807647,0.5223880597014925,0.5223880597014925,67,8,120,120,240,240,LB120/H240
10,RV_MID__RANGE_HIGH,2,1,5,1,0.2,0.1682793316736087,0.1682793316736087,0.7018061942609627,0.7018061942609627,1.1807659828008936,72.27690507829959,0.5806451612903226,0.5806451612903226,62,5,180,180,360,360,LB180/H360
10,RV_MID__RANGE_HIGH,3,2,6,2,0.3333333333333333,0.05828023119947507,0.3528822418532645,0.7422811703395019,0.8214431302298592,1.1863124129254068,147.85506527225272,0.5352112676056338,0.556338028169014,142,7,30,30,480,720,LB30/H480;LB30/H720
10,RV_MID__RANGE_LOW,1,1,5,1,0.2,0.056506264520180455,0.056506264520180455,0.527343063004142,0.527343063004142,1.1618795361861256,78.69441929583651,0.6,0.6,65,5,120,120,360,360,LB120/H360
10,RV_MID__RANGE_LOW,2,1,4,1,0.25,0.22887408418017785,0.22887408418017785,2.244060762684666,2.244060762684666,3.042807884635493,63.251116668006716,0.6206896551724138,0.6206896551724138,87,12,360,360,360,360,LB360/H360
10,RV_MID__RANGE_MID,1,1,3,1,0.3333333333333333,0.000930128852819282,0.000930128852819282,0.5197659215216374,0.5197659215216374,1.2309845208150945,74.68963061927265,0.5548387096774193,0.5548387096774193,155,10,30,30,240,240,LB30/H240
10,RV_MID__RANGE_MID,2,2,6,2,0.3333333333333333,0.4227082653491762,0.42481443909405125,0.6611432414999826,0.8404204330043459,1.2374697555854541,119.44659218521466,0.5548387096774193,0.5612903225806452,310,10,30,30,480,720,LB30/H480;LB30/H720
10,STR_B60_80,1,2,6,2,0.3333333333333333,0.10427266696136755,0.4669163437749865,1.1808265737521355,1.4333058682853177,1.4127466474483188,134.97505818521321,0.5263157894736842,0.5342105263157895,380,7,30,30,480,720,LB30/H480;LB30/H720
11,DRIVE_DOWN__EFF_MID,1,1,4,1,0.25,0.1318890096683933,0.1318890096683933,0.4514646163522237,0.4514646163522237,1.150818062713988,138.5824455464247,0.5209580838323353,0.5209580838323353,167,7,30,30,360,360,LB30/H360
11,DRIVE_DOWN__EXT_HIGH,1,2,6,2,0.3333333333333333,0.14994605775198963,0.6250201933113568,0.45183255131021305,0.978058701097358,1.3488927800163708,153.01140707890707,0.5521472392638037,0.5674846625766872,326,8,360,360,360,480,LB360/H360;LB360/H480
11,DRIVE_DOWN__EXT_LOW,1,1,4,1,0.25,0.2815868300386594,0.2815868300386594,0.8880997212468443,0.8880997212468443,1.4419426349481637,72.09799882684511,0.5862068965517241,0.5862068965517241,174,8,120,120,240,240,LB120/H240
11,DRIVE_DOWN__EXT_LOW,2,1,5,1,0.2,0.313837047785259,0.313837047785259,0.8293036442553091,0.8293036442553091,1.3347578398324011,103.88279589832231,0.5344827586206896,0.5344827586206896,174,8,60,60,360,360,LB60/H360
