symbol,partition,side,source,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,outcome,outcome_bar_start,minutes_entry_to_h2
BNBUSDT,external,LONG,ALT_0330,2021-01-08 09:20:00+00:00,42.696,2021-01-08 09:15:00+00:00,42.876,41.071,1.8049999999999997,42.60525,41.702749999999995,43.236999999999995,15.0,H2,2021-01-08 09:35:00+00:00,15.0
BNBUSDT,external,LONG,ALT_0330,2021-01-11 10:30:00+00:00,39.785,2021-01-11 10:25:00+00:00,40.236,36.8,3.436,39.7206,38.002599999999994,40.923199999999994,85.0,OPPOSITE_BREAK,2021-01-11 14:10:00+00:00,
BNBUSDT,external,LONG,LONDON,2021-01-14 13:50:00+00:00,41.552,2021-01-14 13:45:00+00:00,41.688,40.418,1.2700000000000031,41.4975,40.8625,41.942,15.0,H2,2021-01-14 13:50:00+00:00,0.0
BNBUSDT,external,LONG,ALT_0330,2021-01-29 09:15:00+00:00,43.274,2021-01-29 09:10:00+00:00,43.5,41.837,1.6629999999999967,43.250550000000004,42.41905,43.8326,10.0,H2,2021-01-29 09:25:00+00:00,10.0
BNBUSDT,external,LONG,LONDON,2021-01-29 14:10:00+00:00,43.803,2021-01-29 14:05:00+00:00,44.019,42.358,1.6610000000000014,43.76985,42.93935,44.3512,35.0,OPPOSITE_BREAK,2021-01-29 18:45:00+00:00,
BNBUSDT,external,LONG,LONDON,2021-02-11 14:30:00+00:00,130.266,2021-02-11 14:25:00+00:00,131.55,118.0,13.550000000000011,129.5175,122.7425,134.26000000000002,55.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_2330,2021-02-17 08:15:00+00:00,130.858,2021-02-17 08:10:00+00:00,131.3,127.0,4.300000000000011,130.655,128.505,132.16000000000003,190.0,H2,2021-02-17 09:00:00+00:00,45.0
BNBUSDT,external,SHORT,SHORT_2000,2021-02-22 03:50:00+00:00,276.544,2021-02-22 03:45:00+00:00,299.34,275.0,24.339999999999975,278.651,290.82099999999997,270.132,135.0,H2,2021-02-22 03:50:00+00:00,0.0
BNBUSDT,external,LONG,LONDON,2021-02-23 14:25:00+00:00,228.043,2021-02-23 14:20:00+00:00,234.609,183.5,51.10900000000001,226.94265000000001,201.38815,244.8308,50.0,H2,2021-02-23 15:50:00+00:00,85.0
BNBUSDT,external,LONG,RAW_0530,2021-03-03 12:55:00+00:00,253.245,2021-03-03 12:50:00+00:00,254.858,243.0,11.858000000000004,253.0793,247.15030000000002,257.2296,110.0,H2,2021-03-03 12:55:00+00:00,0.0
BNBUSDT,external,LONG,LONDON,2021-03-10 16:55:00+00:00,287.968,2021-03-10 16:50:00+00:00,290.0,275.0,15.0,287.75,280.25,293.0,200.0,NO_H2_BY_END,,
BNBUSDT,external,SHORT,SHORT_2000,2021-03-12 02:35:00+00:00,282.6,2021-03-12 02:30:00+00:00,294.945,281.35,13.59499999999997,283.38925,290.18675,278.63100000000003,60.0,H2,2021-03-12 04:05:00+00:00,90.0
BNBUSDT,external,SHORT,SHORT_2000,2021-03-15 06:15:00+00:00,262.103,2021-03-15 06:10:00+00:00,270.281,261.0,9.281000000000006,262.39215,267.03265,259.1438,280.0,H2,2021-03-15 06:20:00+00:00,5.0
BNBUSDT,external,LONG,RAW_0530,2021-03-19 11:15:00+00:00,267.327,2021-03-19 11:10:00+00:00,267.987,261.055,6.932000000000016,266.9472,263.4812,269.3734,10.0,H2,2021-03-19 11:15:00+00:00,0.0
BNBUSDT,external,LONG,LONDON,2021-03-23 13:45:00+00:00,261.918,2021-03-23 13:40:00+00:00,262.88,255.3,7.579999999999984,261.743,257.95300000000003,264.396,10.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,ALT_0330,2021-03-26 10:55:00+00:00,247.685,2021-03-26 10:50:00+00:00,248.222,239.71,8.512,246.9452,242.6892,249.92440000000002,110.0,H2,2021-03-26 11:15:00+00:00,20.0
BNBUSDT,external,LONG,LONDON,2021-04-08 13:55:00+00:00,410.926,2021-04-08 13:50:00+00:00,412.499,391.0,21.499000000000024,409.27415,398.52465,416.7988,20.0,H2,2021-04-08 14:00:00+00:00,5.0
BNBUSDT,external,LONG,LONDON,2021-04-13 13:50:00+00:00,573.992,2021-04-13 13:45:00+00:00,581.0,533.5,47.5,573.875,550.125,590.5,15.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_2330,2021-04-19 08:20:00+00:00,528.699,2021-04-19 08:15:00+00:00,539.34,467.235,72.10500000000002,528.52425,492.47175000000004,553.7610000000001,195.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_0530,2021-05-05 11:20:00+00:00,649.891,2021-05-05 11:15:00+00:00,654.15,622.0,32.14999999999998,649.3275,633.2524999999999,660.5799999999999,15.0,H2,2021-05-05 13:00:00+00:00,100.0
BNBUSDT,external,LONG,RAW_0530,2021-05-07 13:25:00+00:00,630.622,2021-05-07 13:20:00+00:00,632.0,620.0,12.0,630.2,624.2,634.4,140.0,H2,2021-05-07 13:35:00+00:00,10.0
BNBUSDT,external,LONG,LONDON,2021-05-11 16:15:00+00:00,664.33,2021-05-11 16:10:00+00:00,667.55,642.13,25.41999999999996,663.737,651.0269999999999,672.6339999999999,160.0,H2,2021-05-11 18:20:00+00:00,125.0
BNBUSDT,external,LONG,LONDON,2021-05-27 13:55:00+00:00,381.57,2021-05-27 13:50:00+00:00,385.0,355.48,29.519999999999982,380.572,365.812,390.904,20.0,H2,2021-05-27 14:05:00+00:00,10.0
BNBUSDT,external,SHORT,SHORT_2000,2021-07-01 03:25:00+00:00,294.1,2021-07-01 03:20:00+00:00,304.76,293.5,11.259999999999991,295.189,300.819,291.248,110.0,H2,2021-07-01 03:25:00+00:00,0.0
BNBUSDT,external,SHORT,SHORT_2000,2021-07-02 03:10:00+00:00,284.03,2021-07-02 03:05:00+00:00,290.57,282.99,7.579999999999984,284.127,287.917,281.474,95.0,H2,2021-07-02 03:10:00+00:00,0.0
BNBUSDT,external,SHORT,SHORT_2000,2021-07-09 02:00:00+00:00,304.13,2021-07-09 01:55:00+00:00,317.5,301.91,15.589999999999975,304.24850000000004,312.0435,298.79200000000003,25.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_2330,2021-07-27 10:05:00+00:00,306.59,2021-07-27 10:00:00+00:00,307.69,297.32,10.370000000000005,306.1345,300.9495,309.764,300.0,H2,2021-07-27 10:30:00+00:00,25.0
BNBUSDT,external,LONG,LONDON,2021-07-27 13:55:00+00:00,316.11,2021-07-27 13:50:00+00:00,317.9,302.68,15.21999999999997,315.61699999999996,308.007,320.94399999999996,20.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_0530,2021-07-28 11:55:00+00:00,317.03,2021-07-28 11:50:00+00:00,318.07,308.0,10.069999999999993,316.5595,311.5245,320.084,50.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,LONDON,2021-08-02 16:45:00+00:00,335.62,2021-08-02 16:40:00+00:00,336.97,327.21,9.760000000000048,335.50600000000003,330.626,338.922,190.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,LONDON,2021-08-10 14:15:00+00:00,373.08,2021-08-10 14:10:00+00:00,375.35,353.26,22.090000000000032,372.03650000000005,360.9915,379.76800000000003,40.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_2330,2021-09-03 06:25:00+00:00,487.39,2021-09-03 06:20:00+00:00,489.49,473.0,16.49000000000001,487.0165,478.7715,492.788,80.0,H2,2021-09-03 08:55:00+00:00,150.0
BNBUSDT,external,SHORT,SHORT_2000,2021-09-06 02:35:00+00:00,500.2,2021-09-06 02:30:00+00:00,510.55,498.55,12.0,500.35,506.35,496.15000000000003,60.0,H2,2021-09-06 02:50:00+00:00,15.0
BNBUSDT,external,LONG,RAW_0530,2021-09-06 11:15:00+00:00,507.47,2021-09-06 11:10:00+00:00,508.0,499.05,8.949999999999989,506.6575,502.1825,509.79,10.0,OPPOSITE_BREAK,2021-09-06 11:55:00+00:00,
BNBUSDT,external,LONG,LONDON,2021-09-08 13:55:00+00:00,411.95,2021-09-08 13:50:00+00:00,416.5,381.8,34.69999999999999,411.295,393.945,423.44,20.0,H2,2021-09-08 15:15:00+00:00,80.0
BNBUSDT,external,LONG,RAW_2330,2021-09-15 06:50:00+00:00,416.85,2021-09-15 06:45:00+00:00,417.7,410.14,7.560000000000002,416.566,412.786,419.212,105.0,H2,2021-09-15 06:50:00+00:00,0.0
BNBUSDT,external,LONG,LONDON,2021-09-15 13:45:00+00:00,429.84,2021-09-15 13:40:00+00:00,431.4,420.65,10.75,429.78749999999997,424.41249999999997,433.54999999999995,10.0,H2,2021-09-15 13:50:00+00:00,5.0
BNBUSDT,external,LONG,RAW_2330,2021-09-23 07:55:00+00:00,382.37,2021-09-23 07:50:00+00:00,383.64,371.36,12.279999999999973,381.798,375.658,386.096,170.0,OPPOSITE_BREAK,2021-09-23 11:10:00+00:00,
BNBUSDT,external,SHORT,SHORT_2000,2021-09-28 07:40:00+00:00,334.32,2021-09-28 07:35:00+00:00,343.14,333.5,9.639999999999986,334.946,339.76599999999996,331.572,365.0,H2,2021-09-28 07:45:00+00:00,5.0
BNBUSDT,external,LONG,RAW_0530,2021-09-29 11:45:00+00:00,368.07,2021-09-29 11:40:00+00:00,370.91,341.6,29.310000000000002,366.5135,351.85850000000005,376.77200000000005,40.0,H2,2021-09-29 12:00:00+00:00,15.0
BNBUSDT,external,LONG,RAW_2330,2021-10-11 05:50:00+00:00,414.92,2021-10-11 05:45:00+00:00,417.58,399.74,17.839999999999975,414.904,405.984,421.14799999999997,45.0,H2,2021-10-11 06:00:00+00:00,10.0
BNBUSDT,external,SHORT,SHORT_2000,2021-11-02 07:45:00+00:00,541.75,2021-11-02 07:40:00+00:00,551.8,540.01,11.789999999999964,541.7785,547.6735,537.652,370.0,NO_H2_BY_END,,
BNBUSDT,external,LONG,RAW_2330,2021-11-23 09:20:00+00:00,567.98,2021-11-23 09:15:00+00:00,569.68,558.16,11.519999999999982,567.952,562.192,571.9839999999999,255.0,H2,2021-11-23 09:40:00+00:00,20.0
BNBUSDT,external,LONG,RAW_2330,2021-12-02 08:15:00+00:00,626.42,2021-12-02 08:10:00+00:00,629.42,605.5,23.91999999999996,625.832,613.872,634.204,190.0,NO_H2_BY_END,,
BNBUSDT,external,SHORT,SHORT_2000,2021-12-16 02:50:00+00:00,537.03,2021-12-16 02:45:00+00:00,546.54,535.67,10.870000000000005,537.3004999999999,542.7355,533.496,75.0,H2,2021-12-16 03:10:00+00:00,20.0
BNBUSDT,external,LONG,RAW_2330,2021-12-17 05:15:00+00:00,532.57,2021-12-17 05:10:00+00:00,534.04,523.65,10.389999999999986,532.4815,527.2864999999999,536.1179999999999,10.0,OPPOSITE_BREAK,2021-12-17 07:15:00+00:00,
BNBUSDT,external,LONG,RAW_0530,2021-12-27 12:15:00+00:00,547.6,2021-12-27 12:10:00+00:00,548.33,543.2,5.1299999999999955,547.5605,544.9955,549.356,70.0,H2,2021-12-27 12:30:00+00:00,15.0
BNBUSDT,external,LONG,LONDON,2021-12-27 13:45:00+00:00,551.07,2021-12-27 13:40:00+00:00,552.42,543.2,9.219999999999914,551.0369999999999,546.427,554.2639999999999,10.0,H2,2021-12-27 14:00:00+00:00,15.0
BNBUSDT,external,LONG,ALT_0330,2021-12-28 11:25:00+00:00,552.14,2021-12-28 11:20:00+00:00,552.83,542.51,10.32000000000005,551.282,546.122,554.894,140.0,H2,2021-12-28 11:50:00+00:00,25.0
BNBUSDT,development,LONG,ALT_0330,2022-01-03 09:55:00+00:00,526.58,2022-01-03 09:50:00+00:00,526.96,522.82,4.139999999999986,526.339,524.269,527.788,50.0,H2,2022-01-03 10:00:00+00:00,5.0
BNBUSDT,development,LONG,LONDON,2022-01-19 13:50:00+00:00,465.09,2022-01-19 13:45:00+00:00,466.54,453.51,13.03000000000003,464.5855,458.0705,469.146,15.0,H2,2022-01-19 14:00:00+00:00,10.0
BNBUSDT,development,SHORT,SHORT_2000,2022-02-02 01:50:00+00:00,381.68,2022-02-02 01:45:00+00:00,387.2,381.05,6.149999999999977,381.9725,385.0475,379.82,15.0,H2,2022-02-02 01:55:00+00:00,5.0
BNBUSDT,development,SHORT,SHORT_2000,2022-03-11 01:55:00+00:00,367.16,2022-03-11 01:50:00+00:00,372.78,366.51,6.269999999999982,367.4505,370.58549999999997,365.256,20.0,H2,2022-03-11 02:10:00+00:00,15.0
BNBUSDT,development,LONG,LONDON,2022-03-18 14:45:00+00:00,389.02,2022-03-18 14:40:00+00:00,389.54,384.01,5.53000000000003,388.7105,385.9455,390.646,70.0,H2,2022-03-18 15:00:00+00:00,15.0
BNBUSDT,development,LONG,RAW_0530,2022-04-01 11:50:00+00:00,430.89,2022-04-01 11:45:00+00:00,432.56,418.96,13.600000000000023,430.52,423.71999999999997,435.28000000000003,45.0,H2,2022-04-01 12:35:00+00:00,45.0
BNBUSDT,development,LONG,RAW_0530,2022-04-18 11:40:00+00:00,402.36,2022-04-18 11:35:00+00:00,403.42,396.01,7.410000000000025,402.30850000000004,398.6035,404.90200000000004,35.0,H2,2022-04-18 12:15:00+00:00,35.0
BNBUSDT,development,LONG,ALT_0330,2022-05-04 09:15:00+00:00,389.73,2022-05-04 09:10:00+00:00,390.5,383.77,6.730000000000018,389.4905,386.1255,391.846,10.0,H2,2022-05-04 09:30:00+00:00,15.0
BNBUSDT,development,LONG,ALT_0330,2022-05-18 09:30:00+00:00,300.72,2022-05-18 09:25:00+00:00,301.22,297.55,3.670000000000016,300.6695,298.8345,301.954,25.0,H2,2022-05-18 09:35:00+00:00,5.0
BNBUSDT,development,SHORT,SHORT_2000,2022-05-27 01:55:00+00:00,300.83,2022-05-27 01:50:00+00:00,313.58,299.05,14.529999999999973,301.22950000000003,308.4945,296.144,20.0,H2,2022-05-27 02:00:00+00:00,5.0
BNBUSDT,development,SHORT,SHORT_2000,2022-06-01 03:35:00+00:00,319.13,2022-06-01 03:30:00+00:00,324.6,318.33,6.270000000000039,319.27049999999997,322.4055,317.07599999999996,120.0,H2,2022-06-01 04:10:00+00:00,35.0
BNBUSDT,development,LONG,ALT_0330,2022-06-08 10:10:00+00:00,291.57,2022-06-08 10:05:00+00:00,292.8,283.73,9.069999999999993,291.4395,286.90450000000004,294.61400000000003,65.0,H2,2022-06-08 13:35:00+00:00,205.0
BNBUSDT,development,LONG,RAW_0530,2022-06-15 12:40:00+00:00,212.14,2022-06-15 12:35:00+00:00,214.22,198.14,16.080000000000013,211.808,203.768,217.436,95.0,H2,2022-06-15 12:45:00+00:00,5.0
BNBUSDT,development,LONG,ALT_0330,2022-06-20 09:30:00+00:00,211.7,2022-06-20 09:25:00+00:00,212.44,204.51,7.930000000000007,211.2505,207.28549999999998,214.026,25.0,H2,2022-06-20 09:30:00+00:00,0.0
BNBUSDT,development,LONG,LONDON,2022-06-22 13:45:00+00:00,217.09,2022-06-22 13:40:00+00:00,217.29,211.0,6.289999999999992,216.3465,213.2015,218.548,10.0,H2,2022-06-22 13:45:00+00:00,0.0
BNBUSDT,development,LONG,ALT_0330,2022-06-28 09:25:00+00:00,239.31,2022-06-28 09:20:00+00:00,240.4,232.96,7.439999999999998,239.284,235.56400000000002,241.888,20.0,H2,2022-06-28 12:15:00+00:00,170.0
BNBUSDT,development,LONG,RAW_0530,2022-07-06 14:10:00+00:00,238.33,2022-07-06 14:05:00+00:00,238.99,231.44,7.550000000000011,237.85750000000002,234.0825,240.5,185.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,LONDON,2022-07-06 14:10:00+00:00,238.33,2022-07-06 14:05:00+00:00,238.99,233.46,5.530000000000001,238.1605,235.3955,240.096,35.0,H2,2022-07-06 18:40:00+00:00,270.0
BNBUSDT,development,SHORT,SHORT_2000,2022-07-08 06:05:00+00:00,241.18,2022-07-08 06:00:00+00:00,249.0,240.06,8.939999999999998,241.401,245.871,238.272,270.0,H2,2022-07-08 07:05:00+00:00,60.0
BNBUSDT,development,LONG,LONDON,2022-07-08 15:00:00+00:00,241.73,2022-07-08 14:55:00+00:00,242.28,236.8,5.47999999999999,241.458,238.71800000000002,243.376,85.0,H2,2022-07-08 15:10:00+00:00,10.0
BNBUSDT,development,SHORT,SHORT_2000,2022-07-19 04:25:00+00:00,257.63,2022-07-19 04:20:00+00:00,267.67,255.89,11.78000000000003,257.657,263.547,253.534,170.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,LONDON,2022-07-20 14:25:00+00:00,269.49,2022-07-20 14:20:00+00:00,270.39,263.51,6.8799999999999955,269.358,265.918,271.76599999999996,50.0,H2,2022-07-20 14:35:00+00:00,10.0
BNBUSDT,development,LONG,RAW_2330,2022-07-22 06:20:00+00:00,266.81,2022-07-22 06:15:00+00:00,267.5,262.82,4.680000000000007,266.798,264.45799999999997,268.436,75.0,H2,2022-07-22 06:30:00+00:00,10.0
BNBUSDT,development,SHORT,SHORT_2000,2022-07-22 03:50:00+00:00,263.84,2022-07-22 03:45:00+00:00,267.5,263.18,4.319999999999993,263.82800000000003,265.988,262.31600000000003,135.0,H2,2022-07-22 04:40:00+00:00,50.0
BNBUSDT,development,LONG,ALT_0330,2022-07-25 10:30:00+00:00,256.76,2022-07-25 10:25:00+00:00,257.08,252.73,4.349999999999994,256.4275,254.2525,257.95,85.0,H2,2022-07-25 11:00:00+00:00,30.0
BNBUSDT,development,LONG,LONDON,2022-07-28 15:00:00+00:00,269.3,2022-07-28 14:55:00+00:00,269.97,263.6,6.3700000000000045,269.0145,265.82950000000005,271.244,85.0,H2,2022-07-28 15:10:00+00:00,10.0
BNBUSDT,development,LONG,RAW_0530,2022-08-03 11:20:00+00:00,291.39,2022-08-03 11:15:00+00:00,292.79,283.51,9.28000000000003,291.398,286.758,294.646,15.0,H2,2022-08-03 12:15:00+00:00,55.0
BNBUSDT,development,LONG,ALT_0330,2022-08-05 09:25:00+00:00,319.55,2022-08-05 09:20:00+00:00,320.86,311.99,8.870000000000005,319.5295,315.09450000000004,322.634,20.0,H2,2022-08-05 10:40:00+00:00,75.0
BNBUSDT,development,LONG,RAW_2330,2022-09-07 08:25:00+00:00,263.72,2022-09-07 08:20:00+00:00,264.7,257.74,6.9599999999999795,263.656,260.176,266.092,200.0,H2,2022-09-07 08:45:00+00:00,20.0
BNBUSDT,development,LONG,LONDON,2022-09-22 18:30:00+00:00,270.61,2022-09-22 18:25:00+00:00,271.19,266.05,5.139999999999986,270.419,267.849,272.218,295.0,H2,2022-09-22 18:35:00+00:00,5.0
BNBUSDT,development,LONG,ALT_0330,2022-09-26 09:15:00+00:00,275.67,2022-09-26 09:10:00+00:00,276.45,270.53,5.920000000000016,275.562,272.602,277.634,10.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,RAW_0530,2022-09-28 13:05:00+00:00,273.01,2022-09-28 13:00:00+00:00,273.64,267.52,6.1200000000000045,272.722,269.662,274.864,120.0,H2,2022-09-28 13:05:00+00:00,0.0
BNBUSDT,development,LONG,LONDON,2022-09-28 14:15:00+00:00,273.86,2022-09-28 14:10:00+00:00,274.23,267.95,6.28000000000003,273.288,270.148,275.48600000000005,40.0,H2,2022-09-28 14:20:00+00:00,5.0
BNBUSDT,development,SHORT,SHORT_2000,2022-10-31 02:00:00+00:00,310.4,2022-10-31 01:55:00+00:00,315.39,309.93,5.4599999999999795,310.749,313.479,308.838,25.0,H2,2022-10-31 02:00:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2022-11-04 05:35:00+00:00,341.71,2022-11-04 05:30:00+00:00,344.03,327.2,16.829999999999984,341.5055,333.09049999999996,347.39599999999996,30.0,H2,2022-11-04 05:50:00+00:00,15.0
BNBUSDT,development,LONG,RAW_2330,2022-11-10 05:20:00+00:00,282.64,2022-11-10 05:15:00+00:00,286.4,260.59,25.810000000000002,282.52849999999995,269.6235,291.56199999999995,15.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,RAW_0530,2022-11-21 14:45:00+00:00,261.51,2022-11-21 14:40:00+00:00,262.3,255.34,6.960000000000008,261.25600000000003,257.776,263.692,220.0,H2,2022-11-21 14:45:00+00:00,0.0
BNBUSDT,development,LONG,RAW_0530,2022-11-22 12:40:00+00:00,255.68,2022-11-22 12:35:00+00:00,256.13,251.99,4.139999999999986,255.509,253.439,256.95799999999997,95.0,H2,2022-11-22 12:45:00+00:00,5.0
BNBUSDT,development,LONG,LONDON,2022-11-22 13:50:00+00:00,260.09,2022-11-22 13:45:00+00:00,261.2,251.99,9.20999999999998,259.8185,255.2135,263.042,15.0,H2,2022-11-22 13:50:00+00:00,0.0
BNBUSDT,development,LONG,RAW_0530,2022-11-24 13:05:00+00:00,298.64,2022-11-24 13:00:00+00:00,299.27,293.45,5.819999999999993,298.397,295.48699999999997,300.43399999999997,120.0,H2,2022-11-24 16:15:00+00:00,190.0
BNBUSDT,development,LONG,ALT_0330,2022-11-29 09:50:00+00:00,303.49,2022-11-29 09:45:00+00:00,304.86,295.61,9.25,303.4725,298.8475,306.71000000000004,45.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,RAW_0530,2022-12-02 11:20:00+00:00,290.97,2022-12-02 11:15:00+00:00,291.39,288.15,3.240000000000009,290.904,289.284,292.038,15.0,H2,2022-12-02 11:25:00+00:00,5.0
BNBUSDT,development,LONG,ALT_0330,2023-01-09 11:30:00+00:00,279.41,2023-01-09 11:25:00+00:00,279.69,276.53,3.160000000000025,279.216,277.63599999999997,280.322,145.0,H2,2023-01-09 13:40:00+00:00,130.0
BNBUSDT,development,SHORT,SHORT_2000,2023-01-10 03:10:00+00:00,271.95,2023-01-10 03:05:00+00:00,276.97,271.27,5.7000000000000455,272.125,274.975,270.13,95.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,ALT_0330,2023-01-10 09:40:00+00:00,275.28,2023-01-10 09:35:00+00:00,275.73,272.63,3.1000000000000227,275.265,273.71500000000003,276.35,35.0,H2,2023-01-10 10:25:00+00:00,45.0
BNBUSDT,development,LONG,LONDON,2023-01-20 15:25:00+00:00,289.6,2023-01-20 15:20:00+00:00,290.05,286.7,3.3500000000000227,289.5475,287.8725,290.72,110.0,H2,2023-01-20 16:20:00+00:00,55.0
BNBUSDT,development,LONG,RAW_0530,2023-01-23 11:35:00+00:00,306.47,2023-01-23 11:30:00+00:00,306.59,303.06,3.5299999999999727,306.0605,304.2955,307.296,30.0,H2,2023-01-23 11:40:00+00:00,5.0
BNBUSDT,development,LONG,LONDON,2023-01-31 14:25:00+00:00,312.4,2023-01-31 14:20:00+00:00,312.96,308.1,4.859999999999957,312.231,309.801,313.93199999999996,50.0,H2,2023-01-31 15:20:00+00:00,55.0
BNBUSDT,development,LONG,RAW_2330,2023-02-15 07:40:00+00:00,297.39,2023-02-15 07:35:00+00:00,298.0,293.8,4.199999999999989,297.37,295.27,298.84,155.0,H2,2023-02-15 09:35:00+00:00,115.0
BNBUSDT,development,LONG,ALT_0330,2023-02-17 09:20:00+00:00,310.12,2023-02-17 09:15:00+00:00,310.53,306.01,4.519999999999982,309.852,307.592,311.43399999999997,15.0,H2,2023-02-17 09:30:00+00:00,10.0
BNBUSDT,development,LONG,RAW_0530,2023-03-02 14:05:00+00:00,298.92,2023-03-02 14:00:00+00:00,299.31,296.32,2.990000000000009,298.8615,297.3665,299.908,180.0,OPPOSITE_BREAK,2023-03-02 14:40:00+00:00,
BNBUSDT,development,LONG,RAW_0530,2023-03-09 14:05:00+00:00,290.04,2023-03-09 14:00:00+00:00,290.42,287.08,3.340000000000032,289.919,288.249,291.088,180.0,H2,2023-03-09 14:05:00+00:00,0.0
BNBUSDT,development,SHORT,SHORT_2000,2023-03-14 03:20:00+00:00,305.89,2023-03-14 03:15:00+00:00,309.93,305.23,4.699999999999989,305.935,308.285,304.29,105.0,H2,2023-03-14 04:20:00+00:00,60.0
BNBUSDT,development,SHORT,SHORT_2000,2023-03-20 03:25:00+00:00,332.55,2023-03-20 03:20:00+00:00,339.69,332.33,7.360000000000014,333.43399999999997,337.114,330.858,110.0,H2,2023-03-20 03:25:00+00:00,0.0
BNBUSDT,development,LONG,LONDON,2023-03-28 14:40:00+00:00,311.41,2023-03-28 14:35:00+00:00,312.0,307.26,4.740000000000009,311.289,308.919,312.948,65.0,H2,2023-03-28 14:45:00+00:00,5.0
BNBUSDT,development,LONG,RAW_2330,2023-03-30 08:55:00+00:00,316.85,2023-03-30 08:50:00+00:00,318.31,308.5,9.810000000000002,316.8385,311.9335,320.272,230.0,NO_H2_BY_END,,
BNBUSDT,development,LONG,ALT_0330,2023-03-31 10:50:00+00:00,316.3,2023-03-31 10:45:00+00:00,316.92,312.5,4.420000000000016,316.257,314.047,317.80400000000003,105.0,H2,2023-03-31 12:40:00+00:00,110.0
BNBUSDT,development,LONG,RAW_0530,2023-03-31 12:55:00+00:00,316.46,2023-03-31 12:50:00+00:00,316.98,312.5,4.480000000000018,316.308,314.068,317.87600000000003,110.0,H2,2023-03-31 13:10:00+00:00,15.0
BNBUSDT,development,LONG,ALT_0330,2023-04-03 09:30:00+00:00,313.07,2023-04-03 09:25:00+00:00,313.57,308.6,4.96999999999997,312.8245,310.3395,314.56399999999996,25.0,H2,2023-04-03 09:30:00+00:00,0.0
BNBUSDT,development,LONG,RAW_2330,2023-04-10 06:15:00+00:00,312.91,2023-04-10 06:10:00+00:00,313.1,311.77,1.330000000000041,312.9005,312.2355,313.36600000000004,70.0,H2,2023-04-10 08:10:00+00:00,115.0
BNBUSDT,development,SHORT,SHORT_2000,2023-05-02 02:45:00+00:00,326.18,2023-05-02 02:40:00+00:00,328.82,325.72,3.099999999999966,326.185,327.735,325.1,70.0,H2,2023-05-02 02:45:00+00:00,0.0
BNBUSDT,development,LONG,RAW_0530,2023-05-02 11:55:00+00:00,324.13,2023-05-02 11:50:00+00:00,324.39,322.57,1.8199999999999932,324.11699999999996,323.207,324.75399999999996,50.0,H2,2023-05-02 12:40:00+00:00,45.0
BNBUSDT,development,SHORT,SHORT_2000,2023-06-09 02:20:00+00:00,260.74,2023-06-09 02:15:00+00:00,265.26,260.43,4.829999999999984,261.1545,263.5695,259.464,45.0,H2,2023-06-09 02:20:00+00:00,0.0
BNBUSDT,development,LONG,ALT_0330,2023-06-09 11:10:00+00:00,260.9,2023-06-09 11:05:00+00:00,261.33,255.47,5.859999999999985,260.45099999999996,257.521,262.50199999999995,125.0,H2,2023-06-09 12:05:00+00:00,55.0
BNBUSDT,development,LONG,RAW_2330,2023-06-13 07:55:00+00:00,234.79,2023-06-13 07:50:00+00:00,235.85,228.43,7.4199999999999875,234.737,231.02700000000002,237.334,170.0,H2,2023-06-13 08:25:00+00:00,30.0
BNBUSDT,development,SHORT,SHORT_2000,2023-06-20 06:00:00+00:00,241.74,2023-06-20 05:55:00+00:00,245.1,241.35,3.75,241.9125,243.7875,240.6,265.0,H2,2023-06-20 06:20:00+00:00,20.0
BNBUSDT,development,SHORT,SHORT_2000,2023-07-04 03:25:00+00:00,245.39,2023-07-04 03:20:00+00:00,248.35,245.1,3.25,245.5875,247.2125,244.45,110.0,H2,2023-07-04 04:20:00+00:00,55.0
BNBUSDT,development,LONG,ALT_0330,2023-07-20 10:00:00+00:00,244.45,2023-07-20 09:55:00+00:00,245.0,241.3,3.6999999999999886,244.445,242.595,245.74,55.0,H2,2023-07-20 10:10:00+00:00,10.0
BNBUSDT,development,SHORT,SHORT_2000,2023-08-03 02:50:00+00:00,240.1,2023-08-03 02:45:00+00:00,242.26,239.86,2.3999999999999773,240.22,241.42,239.38000000000002,75.0,H2,2023-08-03 03:05:00+00:00,15.0
