transition,partition,side,k,purity,entry_depth,setups,fills,fill_rate,wins,losses,wr,tp_rate,net_pf,net_exp,total_net,time_exit_rate,median_nominal_rr,screen_pass
LONDON_TO_NEWYORK,external,LONG,1,ALL,NEAR_OPPOSITE_EDGE,104,5,0.04807692307692308,0,5,0.0,0.0,0.0,-1.1507620477358311,-5.753810238679156,0.0,9.000000000000298,False
LONDON_TO_NEWYORK,external,LONG,1,OPP0,SHALLOW,101,40,0.39603960396039606,32,8,0.8,0.75,2.062864606101013,0.9064924132379584,36.25969652951834,0.175,0.3333333333333333,False
LONDON_TO_NEWYORK,external,LONG,1,OPP0,MID,101,17,0.16831683168316833,11,6,0.6470588235294118,0.47058823529411764,1.9609850750860005,1.0888153780943166,18.509861427603383,0.29411764705882354,1.0,False
LONDON_TO_NEWYORK,external,LONG,1,OPP0,DEEP,101,9,0.0891089108910891,4,5,0.4444444444444444,0.3333333333333333,2.56859232244601,1.9801520715000278,17.82136864350025,0.1111111111111111,3.0,False
LONDON_TO_NEWYORK,external,LONG,1,OPP0,NEAR_OPPOSITE_EDGE,101,5,0.04950495049504951,0,5,0.0,0.0,0.0,-1.1507620477358311,-5.753810238679156,0.0,9.000000000000298,False
LONDON_TO_NEWYORK,external,LONG,2,ALL,SHALLOW,28,6,0.21428571428571427,5,1,0.8333333333333334,0.8333333333333334,47.05109846596329,1.24081673694468,7.4449004216680805,0.16666666666666666,0.33333333333333237,False
LONDON_TO_NEWYORK,external,LONG,2,ALL,MID,28,1,0.03571428571428571,1,0,1.0,1.0,inf,1.632175751749632,1.632175751749632,0.0,1.0000000000000435,False
LONDON_TO_NEWYORK,external,LONG,2,ALL,DEEP,28,1,0.03571428571428571,1,0,1.0,1.0,inf,2.6544708492186158,2.6544708492186158,0.0,3.000000000000087,False
LONDON_TO_NEWYORK,external,LONG,2,ALL,NEAR_OPPOSITE_EDGE,28,0,0.0,0,0,,,,,,,8.99999999999995,False
LONDON_TO_NEWYORK,external,LONG,2,OPP0,SHALLOW,27,6,0.2222222222222222,5,1,0.8333333333333334,0.8333333333333334,47.05109846596329,1.24081673694468,7.4449004216680805,0.16666666666666666,0.33333333333333237,False
LONDON_TO_NEWYORK,external,LONG,2,OPP0,MID,27,1,0.037037037037037035,1,0,1.0,1.0,inf,1.632175751749632,1.632175751749632,0.0,1.0000000000000435,False
LONDON_TO_NEWYORK,external,LONG,2,OPP0,DEEP,27,1,0.037037037037037035,1,0,1.0,1.0,inf,2.6544708492186158,2.6544708492186158,0.0,3.000000000000087,False
LONDON_TO_NEWYORK,external,LONG,2,OPP0,NEAR_OPPOSITE_EDGE,27,0,0.0,0,0,,,,,,,8.999999999999936,False
LONDON_TO_NEWYORK,external,LONG,3,ALL,SHALLOW,9,0,0.0,0,0,,,,,,,0.3333333333333333,False
LONDON_TO_NEWYORK,external,LONG,3,ALL,MID,9,0,0.0,0,0,,,,,,,1.0,False
LONDON_TO_NEWYORK,external,LONG,3,ALL,DEEP,9,0,0.0,0,0,,,,,,,3.0,False
LONDON_TO_NEWYORK,external,LONG,3,ALL,NEAR_OPPOSITE_EDGE,9,0,0.0,0,0,,,,,,,8.99999999999992,False
LONDON_TO_NEWYORK,external,LONG,3,OPP0,SHALLOW,9,0,0.0,0,0,,,,,,,0.3333333333333333,False
LONDON_TO_NEWYORK,external,LONG,3,OPP0,MID,9,0,0.0,0,0,,,,,,,1.0,False
LONDON_TO_NEWYORK,external,LONG,3,OPP0,DEEP,9,0,0.0,0,0,,,,,,,3.0,False
LONDON_TO_NEWYORK,external,LONG,3,OPP0,NEAR_OPPOSITE_EDGE,9,0,0.0,0,0,,,,,,,8.99999999999992,False
