event_ts,utc_date,session,session_wib,side,manip_side,acc_high,acc_low,manip_open,manip_high,manip_low,manip_close,displacement_ok,fvg,fvg_low,fvg_high,baseline_entry_idx,baseline_entry_ts,baseline_entry,baseline_signed1h,baseline_signed3h,fvg_entry_idx,fvg_entry_ts,fvg_entry,fvg_signed1h,fvg_signed3h
2020-09-12 00:00:00+00:00,2020-09-12,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,10397.85,10320.32,10387.81,10399.96,10331.51,10348.76,False,False,,,6121,2020-09-12 01:00:00+00:00,10348.77,-0.001928731627043545,0.0006164983857985806,,,,,
2020-09-12 07:00:00+00:00,2020-09-12,LONDON_OPEN,14:00,LONG,LOW_SWEEP,10370.0,10324.0,10331.4,10345.0,10303.53,10343.7,False,False,,,6128,2020-09-12 08:00:00+00:00,10343.7,-0.0009571043243714605,-0.0002552278198324487,,,,,
2020-09-13 13:00:00+00:00,2020-09-13,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,10502.39,10283.0,10290.28,10342.51,10260.0,10320.96,True,False,,,6158,2020-09-13 14:00:00+00:00,10320.96,0.0002829194183486816,-0.006253294267199894,,,,,
2020-09-17 07:00:00+00:00,2020-09-17,LONDON_OPEN,14:00,LONG,LOW_SWEEP,10925.71,10843.0,10860.81,10891.22,10838.2,10878.42,False,False,,,6248,2020-09-17 08:00:00+00:00,10878.42,-0.0014689633237179311,-0.005380376929738029,,,,,
2020-09-17 13:00:00+00:00,2020-09-17,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,10880.0,10770.0,10801.57,10817.46,10740.0,10813.11,True,True,10817.46,10830.0,6254,2020-09-17 14:00:00+00:00,10813.1,0.0020798845844391955,0.0019143446375229356,6256.0,2020-09-17 16:00:00+00:00,10833.0,7.384842610536069e-05,0.006046339887381125
2020-09-20 07:00:00+00:00,2020-09-20,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,10974.97,10925.0,10956.48,10988.66,10940.0,10956.63,True,False,,,6320,2020-09-20 08:00:00+00:00,10956.63,0.0008743564398907555,-0.0018856162889502315,,,,,
2020-09-20 13:00:00+00:00,2020-09-20,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,10977.94,10820.97,10845.61,10866.71,10785.0,10859.99,False,False,,,6326,2020-09-20 14:00:00+00:00,10859.99,-0.002300186280097871,-0.0014594856901342101,,,,,
2020-09-22 00:00:00+00:00,2020-09-22,ASIA_OPEN,07:00,LONG,LOW_SWEEP,10529.48,10405.72,10414.73,10488.17,10353.1,10454.47,False,False,,,6361,2020-09-22 01:00:00+00:00,10454.48,-0.001798272128312406,-0.0006485257994657267,,,,,
2020-09-22 13:00:00+00:00,2020-09-22,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,10504.3,10420.0,10486.62,10518.55,10455.0,10470.41,True,False,,,6374,2020-09-22 14:00:00+00:00,10471.13,0.0035096498658693243,0.0018488930994075004,,,,,
2020-09-23 07:00:00+00:00,2020-09-23,LONDON_OPEN,14:00,LONG,LOW_SWEEP,10485.0,10400.51,10430.15,10436.39,10374.12,10423.76,True,True,10436.39,10438.14,6392,2020-09-23 08:00:00+00:00,10423.77,0.0019580247837394094,0.005594904722571625,6394.0,2020-09-23 10:00:00+00:00,10475.42,0.0006367286466795186,0.0022977598988871417
2020-09-23 13:00:00+00:00,2020-09-23,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,10515.0,10454.29,10499.49,10531.94,10485.51,10489.91,True,True,10479.3,10485.51,6398,2020-09-23 14:00:00+00:00,10489.9,0.002279335360680257,0.0008922868664142936,6400.0,2020-09-23 16:00:00+00:00,10446.46,-0.003262349159428357,0.003850108074888503
2020-09-24 00:00:00+00:00,2020-09-24,ASIA_OPEN,07:00,LONG,LOW_SWEEP,10294.35,10202.0,10237.91,10293.93,10191.0,10286.77,False,False,,,6409,2020-09-24 01:00:00+00:00,10286.77,-0.0006357680788041664,0.0011752960355875253,,,,,
2020-09-25 07:00:00+00:00,2020-09-25,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,10689.0,10613.39,10686.12,10697.78,10661.0,10682.49,True,True,10648.73,10661.0,6440,2020-09-25 08:00:00+00:00,10682.49,0.007711685196990503,0.008915524376807205,6442.0,2020-09-25 10:00:00+00:00,10589.49,0.00021153048919253514,-0.0020803645879075017
2020-09-26 00:00:00+00:00,2020-09-26,ASIA_OPEN,07:00,LONG,LOW_SWEEP,10743.77,10646.2,10683.5,10699.0,10646.18,10646.2,True,False,,,6457,2020-09-26 01:00:00+00:00,10646.39,0.003614370692788915,0.005129438241507245,,,,,
2020-09-27 13:00:00+00:00,2020-09-27,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,10678.0,10584.0,10663.01,10683.0,10652.0,10672.9,True,False,,,6494,2020-09-27 14:00:00+00:00,10672.9,0.0002717162158363262,-0.004056067235709282,,,,,
2020-09-28 07:00:00+00:00,2020-09-28,LONDON_OPEN,14:00,LONG,LOW_SWEEP,10912.0,10846.0,10865.96,10875.72,10833.53,10852.93,True,False,,,6512,2020-09-28 08:00:00+00:00,10852.92,0.000119783431555609,0.0018501933120302905,,,,,
2020-09-30 13:00:00+00:00,2020-09-30,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,10744.49,10666.08,10726.18,10748.0,10717.0,10736.36,False,False,,,6566,2020-09-30 14:00:00+00:00,10736.36,-0.0006072821701208486,-0.0038681638842212873,,,,,
2020-10-01 00:00:00+00:00,2020-10-01,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,10786.83,10700.97,10773.0,10827.0,10773.0,10785.98,False,False,,,6577,2020-10-01 01:00:00+00:00,10785.99,-0.004370484304176081,-0.0008511040711145501,,,,,
2020-10-04 00:00:00+00:00,2020-10-04,ASIA_OPEN,07:00,LONG,LOW_SWEEP,10565.0,10520.88,10537.96,10551.99,10514.0,10537.85,False,False,,,6649,2020-10-04 01:00:00+00:00,10537.85,-0.00023344420351412154,0.0003264423008488837,,,,,
2020-10-07 07:00:00+00:00,2020-10-07,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,10623.0,10566.11,10615.34,10624.98,10592.41,10612.16,True,False,,,6728,2020-10-07 08:00:00+00:00,10612.17,0.0006125043228670801,0.002103245613291116,,,,,
2020-10-07 13:00:00+00:00,2020-10-07,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,10628.6,10563.08,10618.3,10634.94,10603.81,10605.07,False,False,,,6734,2020-10-07 14:00:00+00:00,10605.09,-0.002093334427147875,-0.0014049857191216208,,,,,
2020-10-08 00:00:00+00:00,2020-10-08,ASIA_OPEN,07:00,LONG,LOW_SWEEP,10666.0,10637.0,10658.75,10664.77,10634.71,10637.33,False,False,,,6745,2020-10-08 01:00:00+00:00,10637.34,-0.00022091989162709158,-0.00029236632466389523,,,,,
2020-10-10 07:00:00+00:00,2020-10-10,LONDON_OPEN,14:00,LONG,LOW_SWEEP,11424.99,11350.4,11354.25,11387.33,11350.08,11381.99,False,False,,,6800,2020-10-10 08:00:00+00:00,11381.99,-0.0004963982572466774,-0.0058803425411549926,,,,,
2020-10-10 13:00:00+00:00,2020-10-10,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,11365.51,11237.49,11345.22,11388.99,11314.2,11357.7,True,False,,,6806,2020-10-10 14:00:00+00:00,11357.71,0.00046576290466993076,0.0018718562104507175,,,,,
2020-10-11 13:00:00+00:00,2020-10-11,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,11413.78,11342.63,11356.83,11385.87,11333.03,11368.38,True,False,,,6830,2020-10-11 14:00:00+00:00,11368.38,0.000966716453883576,0.002224591366579931,,,,,
2020-10-12 07:00:00+00:00,2020-10-12,LONDON_OPEN,14:00,LONG,LOW_SWEEP,11417.76,11335.3,11342.02,11392.0,11327.9,11376.31,False,False,,,6848,2020-10-12 08:00:00+00:00,11376.24,-0.0015215923714688717,-0.009985724633094994,,,,,
2020-10-13 00:00:00+00:00,2020-10-13,ASIA_OPEN,07:00,LONG,LOW_SWEEP,11732.0,11435.0,11530.37,11546.44,11430.66,11496.39,True,False,,,6865,2020-10-13 01:00:00+00:00,11495.48,0.0006298127611896742,-0.0030411953219873222,,,,,
2020-10-13 07:00:00+00:00,2020-10-13,LONDON_OPEN,14:00,LONG,LOW_SWEEP,11520.57,11450.0,11479.5,11479.5,11422.11,11452.92,True,False,,,6872,2020-10-13 08:00:00+00:00,11452.91,0.002980028656472511,0.0057714589567192665,,,,,
2020-10-14 07:00:00+00:00,2020-10-14,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,11422.98,11355.17,11420.11,11430.0,11382.35,11412.24,False,False,,,6896,2020-10-14 08:00:00+00:00,11412.27,-0.0020066121814503735,0.003292946977244693,,,,,
2020-10-17 13:00:00+00:00,2020-10-17,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,11352.0,11316.0,11344.55,11350.0,11310.01,11321.36,True,False,,,6974,2020-10-17 14:00:00+00:00,11321.37,0.0029696052686203345,0.000333881853521234,,,,,
2020-10-19 00:00:00+00:00,2020-10-19,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,11529.93,11434.15,11501.5,11543.0,11440.02,11465.51,True,False,,,7009,2020-10-19 01:00:00+00:00,11465.49,0.0005250538790754211,0.004613845548685602,,,,,
2020-10-20 13:00:00+00:00,2020-10-20,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,11937.63,11705.0,11872.66,11949.0,11810.0,11929.74,True,False,,,7046,2020-10-20 14:00:00+00:00,11926.97,0.0015988972890851327,-0.002857389596854887,,,,,
2020-10-21 07:00:00+00:00,2020-10-21,LONDON_OPEN,14:00,LONG,LOW_SWEEP,12294.96,12162.12,12227.49,12244.41,12116.0,12193.32,False,False,,,7064,2020-10-21 08:00:00+00:00,12193.32,-0.0038332464004880995,0.0015803735159907184,,,,,
2020-10-23 07:00:00+00:00,2020-10-23,LONDON_OPEN,14:00,LONG,LOW_SWEEP,12991.0,12865.33,12877.81,12919.24,12865.0,12889.36,True,False,,,7112,2020-10-23 08:00:00+00:00,12889.35,0.0023096587492774656,0.00991050751201561,,,,,
2020-10-25 13:00:00+00:00,2020-10-25,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,12998.98,12887.42,12969.78,13017.65,12946.01,12981.06,False,False,,,7166,2020-10-25 14:00:00+00:00,12981.07,-0.00021800976344787948,-0.0011555287815256943,,,,,
2020-10-27 00:00:00+00:00,2020-10-27,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,13087.47,12978.0,13047.24,13128.43,13041.3,13086.43,False,False,,,7201,2020-10-27 01:00:00+00:00,13086.43,-0.00020861304419916848,0.000576169360169354,,,,,
2020-10-27 07:00:00+00:00,2020-10-27,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,13139.16,13055.0,13096.33,13158.0,13079.0,13138.51,True,False,,,7208,2020-10-27 08:00:00+00:00,13138.51,0.00034098234883561673,-0.009072566067232835,,,,,
2020-10-30 07:00:00+00:00,2020-10-30,LONDON_OPEN,14:00,LONG,LOW_SWEEP,13489.17,13132.0,13195.01,13255.0,13100.0,13215.0,True,False,,,7280,2020-10-30 08:00:00+00:00,13215.0,0.001451381006432051,0.006020431328036313,,,,,
2020-10-31 00:00:00+00:00,2020-10-31,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,13628.6,13456.0,13549.12,13636.55,13501.16,13603.25,False,False,,,7297,2020-10-31 01:00:00+00:00,13603.25,-0.001666513516990431,0.008722915479756677,,,,,
2020-11-02 07:00:00+00:00,2020-11-02,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,13750.5,13632.76,13727.03,13752.92,13708.0,13732.14,True,True,13573.66,13708.0,7352,2020-11-02 08:00:00+00:00,13732.13,0.021008394182111534,0.017727038704119402,7354.0,2020-11-02 10:00:00+00:00,13559.54,0.005224366018316218,0.019480749346954318
2020-11-04 13:00:00+00:00,2020-11-04,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,13835.37,13591.95,13817.06,13889.43,13777.0,13824.13,False,False,,,7406,2020-11-04 14:00:00+00:00,13824.13,-0.00020760800137153979,-0.013813527505890155,,,,,
2020-11-05 13:00:00+00:00,2020-11-05,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,14935.0,14442.11,14866.44,14977.38,14731.92,14814.71,False,False,,,7430,2020-11-05 14:00:00+00:00,14814.71,-0.00539126314318672,-0.023489491188150247,,,,,
2020-11-06 07:00:00+00:00,2020-11-06,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,15766.0,15435.0,15683.7,15795.93,15660.0,15738.0,True,True,15557.0,15660.0,7448,2020-11-06 08:00:00+00:00,15738.0,0.015330410471470324,0.008682805947388461,7450.0,2020-11-06 10:00:00+00:00,15420.0,-0.01176070038910515,-0.0029844357976653857
2020-11-07 13:00:00+00:00,2020-11-07,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,15598.0,15444.0,15523.95,15535.95,15401.0,15514.85,False,False,,,7478,2020-11-07 14:00:00+00:00,15514.85,-0.013010116114561265,-0.009111270814735617,,,,,
2020-11-10 00:00:00+00:00,2020-11-10,ASIA_OPEN,07:00,LONG,LOW_SWEEP,15429.59,15208.4,15328.72,15347.01,15181.5,15298.21,True,False,,,7537,2020-11-10 01:00:00+00:00,15298.22,0.005941867746705354,0.0022741207800647256,,,,,
2020-11-11 13:00:00+00:00,2020-11-11,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,15684.75,15424.5,15627.89,15724.39,15550.0,15569.64,False,False,,,7574,2020-11-11 14:00:00+00:00,15569.64,-0.004775961422357922,-0.012419683435198392,,,,,
2020-11-14 07:00:00+00:00,2020-11-14,LONDON_OPEN,14:00,LONG,LOW_SWEEP,16198.88,16055.1,16165.0,16179.0,16020.0,16085.39,False,False,,,7640,2020-11-14 08:00:00+00:00,16085.39,-0.008328054215657743,-0.01484825670997103,,,,,
2020-11-14 13:00:00+00:00,2020-11-14,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,15934.61,15743.0,15899.21,15940.0,15847.38,15922.49,False,False,,,7646,2020-11-14 14:00:00+00:00,15922.5,-0.005431307897629134,0.004417647982414841,,,,,
2020-11-15 07:00:00+00:00,2020-11-15,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,16075.0,15876.0,16049.26,16096.0,15997.65,16027.39,False,False,,,7664,2020-11-15 08:00:00+00:00,16027.38,-0.005383911780964867,0.002507583897056076,,,,,
2020-11-16 07:00:00+00:00,2020-11-16,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,16246.11,15977.16,16232.04,16292.0,16201.02,16230.87,True,False,,,7688,2020-11-16 08:00:00+00:00,16232.93,0.00127949790949633,-0.009214602662612315,,,,,
2020-11-18 00:00:00+00:00,2020-11-18,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,17724.91,17472.48,17670.01,17849.18,17611.7,17709.29,False,False,,,7729,2020-11-18 01:00:00+00:00,17709.29,-0.0022982287827462144,-0.02045762421870112,,,,,
2020-11-19 00:00:00+00:00,2020-11-19,ASIA_OPEN,07:00,LONG,LOW_SWEEP,17868.65,17600.0,17788.32,17835.0,17581.64,17772.58,True,True,17835.0,17864.32,7753,2020-11-19 01:00:00+00:00,17772.57,0.005254164141708317,0.009171436657726018,7755.0,2020-11-19 03:00:00+00:00,17948.01,-0.0006931130526447449,-0.002117783531433215
2020-11-20 07:00:00+00:00,2020-11-20,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,18257.66,17955.02,18183.34,18438.0,18100.0,18223.0,False,False,,,7784,2020-11-20 08:00:00+00:00,18221.69,-0.005546137597555623,-0.004282808016160988,,,,,
2020-11-21 07:00:00+00:00,2020-11-21,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,18738.37,18453.0,18638.6,18750.0,18612.69,18681.64,False,False,,,7808,2020-11-21 08:00:00+00:00,18681.64,-0.0060572840500083824,0.003941838082737847,,,,,
2020-11-22 07:00:00+00:00,2020-11-22,LONDON_OPEN,14:00,LONG,LOW_SWEEP,18635.84,18425.0,18514.0,18536.2,18310.0,18524.37,False,False,,,7832,2020-11-22 08:00:00+00:00,18524.37,-0.014811839754874101,-0.017461322571293847,,,,,
2020-11-23 07:00:00+00:00,2020-11-23,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,18568.0,18330.0,18558.02,18592.67,18454.57,18480.33,False,False,,,7856,2020-11-23 08:00:00+00:00,18481.28,-0.0068182506839353785,-0.01613362277937469,,,,,
2020-11-23 13:00:00+00:00,2020-11-23,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,18812.65,18514.0,18653.36,18689.0,18363.9,18626.4,False,False,,,7862,2020-11-23 14:00:00+00:00,18626.4,-0.004423828544431685,-0.012153180432075028,,,,,
2020-11-24 00:00:00+00:00,2020-11-24,ASIA_OPEN,07:00,LONG,LOW_SWEEP,18492.27,18249.91,18382.07,18397.65,18227.87,18380.0,True,False,,,7873,2020-11-24 01:00:00+00:00,18380.0,0.005984221980413595,-0.0011278563656147433,,,,,
2020-11-24 07:00:00+00:00,2020-11-24,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,18468.87,18000.0,18411.75,18479.44,18376.0,18381.99,False,False,,,7880,2020-11-24 08:00:00+00:00,18382.0,-0.014243281471004288,-0.029659449461429732,,,,,
2020-11-24 13:00:00+00:00,2020-11-24,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,19280.0,18725.63,19174.57,19333.0,19105.4,19192.52,False,False,,,7886,2020-11-24 14:00:00+00:00,19192.53,-0.010809934906966578,-0.006589542910705459,,,,,
2020-11-25 00:00:00+00:00,2020-11-25,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,19220.0,18872.0,19178.53,19240.56,19138.79,19182.02,True,True,19124.67,19138.79,7897,2020-11-25 01:00:00+00:00,19180.45,0.002908690880558118,0.018531890544799534,7899.0,2020-11-25 03:00:00+00:00,18995.96,0.008999808380308227,0.005228480161044713
2020-11-26 07:00:00+00:00,2020-11-26,LONDON_OPEN,14:00,LONG,LOW_SWEEP,18099.0,17600.0,17970.54,17970.54,17516.0,17646.21,False,False,,,7928,2020-11-26 08:00:00+00:00,17646.2,-0.042755380761863804,-0.020077977128220237,,,,,
2020-11-27 07:00:00+00:00,2020-11-27,LONDON_OPEN,14:00,LONG,LOW_SWEEP,17350.0,17061.0,17286.7,17297.9,17040.0,17105.25,False,False,,,7952,2020-11-27 08:00:00+00:00,17106.79,-0.014557962072370145,-0.010695168409736722,,,,,
2020-11-27 13:00:00+00:00,2020-11-27,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,17079.57,16658.91,17071.0,17084.3,16912.08,16950.07,True,True,16791.24,16912.08,7958,2020-11-27 14:00:00+00:00,16950.07,0.010594056543719255,0.007821796606149567,7960.0,2020-11-27 16:00:00+00:00,16511.03,-0.018560925635772163,-0.01636542359864901
2020-11-28 00:00:00+00:00,2020-11-28,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,17157.8,16915.81,17144.11,17180.25,16982.53,17153.51,True,False,,,7969,2020-11-28 01:00:00+00:00,17153.51,0.0011152236481045685,0.009124663115595344,,,,,
2020-11-28 07:00:00+00:00,2020-11-28,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,17043.7,16865.78,17023.15,17071.1,17001.43,17021.77,True,True,16966.77,17001.43,7976,2020-11-28 08:00:00+00:00,17021.77,0.008174825532245023,-0.010679852917763633,7978.0,2020-11-28 10:00:00+00:00,16920.0,-0.016758865248227117,-0.013070330969267241
2020-11-29 00:00:00+00:00,2020-11-29,ASIA_OPEN,07:00,LONG,LOW_SWEEP,17839.0,17623.65,17717.74,17761.0,17534.0,17647.61,False,False,,,7993,2020-11-29 01:00:00+00:00,17647.61,-0.0032650313555205868,0.012601706406703217,,,,,
2020-11-29 07:00:00+00:00,2020-11-29,LONDON_OPEN,14:00,LONG,LOW_SWEEP,17871.79,17707.37,17732.02,17850.0,17669.58,17819.3,True,True,17850.0,18052.28,8000,2020-11-29 08:00:00+00:00,17819.29,0.01819544998706446,0.0205827504911813,8002.0,2020-11-29 10:00:00+00:00,18107.0,0.0043662671894848515,-0.0042409013088861025
2020-11-30 07:00:00+00:00,2020-11-30,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,18618.41,18445.0,18512.98,18691.0,18507.0,18618.0,True,False,,,8024,2020-11-30 08:00:00+00:00,18618.0,0.008551401869158815,0.006274035879256679,,,,,
2020-12-01 07:00:00+00:00,2020-12-01,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,19543.91,19301.0,19359.0,19572.0,19320.0,19539.46,True,False,,,8048,2020-12-01 08:00:00+00:00,19539.46,0.002672028807346738,-0.01184884331501479,,,,,
2020-12-01 13:00:00+00:00,2020-12-01,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,19956.0,18400.0,18574.71,18837.0,18050.0,18765.1,True,True,18837.0,19180.0,8054,2020-12-01 14:00:00+00:00,18765.09,0.0283542471685454,0.016288224570199406,8056.0,2020-12-01 16:00:00+00:00,19276.0,-0.010648474787300133,-0.027289375389084825
2020-12-02 00:00:00+00:00,2020-12-02,ASIA_OPEN,07:00,LONG,LOW_SWEEP,19235.94,18734.0,18770.33,18886.41,18432.0,18843.15,True,False,,,8065,2020-12-02 01:00:00+00:00,18843.15,0.000864505138471916,-0.011640304301563154,,,,,
2020-12-02 13:00:00+00:00,2020-12-02,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,19214.39,18800.0,18949.99,19271.69,18923.0,19140.0,True,False,,,8078,2020-12-02 14:00:00+00:00,19140.01,0.011410129879764974,0.014473346670142662,,,,,
2020-12-03 00:00:00+00:00,2020-12-03,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,19280.0,19053.0,19207.01,19314.43,19161.24,19184.14,True,True,19102.08,19161.24,8089,2020-12-03 01:00:00+00:00,19184.14,0.00842623125143993,0.004594420182504888,8091.0,2020-12-03 03:00:00+00:00,19046.95,-0.0025752154544427253,0.00618629229351686
2020-12-05 00:00:00+00:00,2020-12-05,ASIA_OPEN,07:00,LONG,LOW_SWEEP,18997.4,18570.0,18662.72,18800.0,18510.0,18776.17,False,False,,,8137,2020-12-05 01:00:00+00:00,18776.18,-0.006276036978767774,0.002791835186922942,,,,,
2020-12-05 13:00:00+00:00,2020-12-05,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,19150.0,18972.29,19070.72,19080.32,18960.49,18995.45,True,False,,,8150,2020-12-05 14:00:00+00:00,18995.71,0.004437317689099274,0.005433858486995291,,,,,
2020-12-06 07:00:00+00:00,2020-12-06,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,19238.19,19112.0,19192.09,19265.35,19178.24,19238.17,True,True,19086.47,19178.24,8168,2020-12-06 08:00:00+00:00,19238.17,0.011109164749037892,0.010038376831060236,8170.0,2020-12-06 10:00:00+00:00,19044.99,-3.1504348385613667e-06,0.002992913096830141
2020-12-10 13:00:00+00:00,2020-12-10,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,18289.57,18118.0,18217.22,18256.0,18042.0,18237.68,False,False,,,8270,2020-12-10 14:00:00+00:00,18237.99,-0.008244329556053032,-0.003507513711763277,,,,,
2020-12-11 07:00:00+00:00,2020-12-11,LONDON_OPEN,14:00,LONG,LOW_SWEEP,18042.64,17805.09,17918.31,17940.0,17680.0,17810.01,True,False,,,8288,2020-12-11 08:00:00+00:00,17810.0,0.004864121280179656,-0.003132509825940488,,,,,
2020-12-13 00:00:00+00:00,2020-12-13,ASIA_OPEN,07:00,LONG,LOW_SWEEP,18950.0,18722.1,18800.0,18863.9,18705.46,18738.15,True,False,,,8329,2020-12-13 01:00:00+00:00,18740.58,0.0023441110147068844,0.0017299357864055676,,,,,
2020-12-16 00:00:00+00:00,2020-12-16,ASIA_OPEN,07:00,LONG,LOW_SWEEP,19516.15,19340.64,19424.9,19451.52,19274.55,19361.02,True,False,,,8401,2020-12-16 01:00:00+00:00,19361.03,0.001163677758879711,-0.0008899319922545113,,,,,
2020-12-17 13:00:00+00:00,2020-12-17,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,23213.8,22438.07,23158.3,23375.07,22637.34,22837.89,False,False,,,8438,2020-12-17 14:00:00+00:00,22837.89,-0.011323725615632663,-0.03389630127827048,,,,,
2020-12-19 00:00:00+00:00,2020-12-19,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,23164.42,22763.24,23124.35,23189.34,22946.16,22966.01,False,False,,,8473,2020-12-19 01:00:00+00:00,22966.01,-0.003851343790236106,-0.006793953324935487,,,,,
2020-12-20 13:00:00+00:00,2020-12-20,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,23673.35,23360.0,23486.81,23614.97,23312.0,23581.35,False,False,,,8510,2020-12-20 14:00:00+00:00,23581.35,-0.0010109684135980457,0.003500647757656017,,,,,
2020-12-22 07:00:00+00:00,2020-12-22,LONDON_OPEN,14:00,LONG,LOW_SWEEP,23092.57,22555.0,22761.85,22838.29,22507.18,22668.05,True,False,,,8552,2020-12-22 08:00:00+00:00,22668.04,0.0017703339150627606,0.0024289704800237732,,,,,
2020-12-23 07:00:00+00:00,2020-12-23,LONDON_OPEN,14:00,LONG,LOW_SWEEP,23712.77,23360.37,23521.01,23658.06,23336.0,23577.01,False,False,,,8576,2020-12-23 08:00:00+00:00,23577.01,-0.0025507899432539727,-0.005269540115561688,,,,,
2020-12-23 13:00:00+00:00,2020-12-23,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,23895.0,22800.66,23869.15,24235.42,23468.71,23624.0,False,False,,,8582,2020-12-23 14:00:00+00:00,23624.0,-0.006434558076532371,0.00916398577717581,,,,,
2020-12-25 00:00:00+00:00,2020-12-25,ASIA_OPEN,07:00,SHORT,HIGH_SWEEP,23819.81,23375.79,23738.75,23836.0,23577.67,23638.31,True,False,,,8617,2020-12-25 01:00:00+00:00,23638.31,0.00132116043828856,0.006163300168243957,,,,,
2020-12-26 07:00:00+00:00,2020-12-26,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,24942.28,24657.0,24843.06,24950.0,24725.93,24793.28,False,False,,,8648,2020-12-26 08:00:00+00:00,24793.27,-0.004861803223213501,0.0022308473226807513,,,,,
2020-12-26 13:00:00+00:00,2020-12-26,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,24964.45,24552.0,24903.22,24999.0,24826.1,24948.0,False,False,,,8654,2020-12-26 14:00:00+00:00,24947.99,-0.017716858151698878,-0.037048275231792216,,,,,
2020-12-27 07:00:00+00:00,2020-12-27,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,27779.64,26590.96,27650.89,27815.0,27464.29,27655.27,True,False,,,8672,2020-12-27 08:00:00+00:00,27655.4,0.005619155752583649,-0.006645356783846923,,,,,
2020-12-30 07:00:00+00:00,2020-12-30,LONDON_OPEN,14:00,SHORT,HIGH_SWEEP,28635.0,27758.33,28412.13,28656.9,28297.03,28437.38,True,True,27932.21,28297.03,8744,2020-12-30 08:00:00+00:00,28437.38,0.02328625210901991,0.019292564926867373,8746.0,2020-12-30 10:00:00+00:00,27885.89,-0.0001025608291504998,-0.00023596162790573416
2020-12-30 13:00:00+00:00,2020-12-30,NEW_YORK_OPEN,20:00,SHORT,HIGH_SWEEP,28099.0,27606.72,27892.48,28215.0,27801.0,27909.9,False,False,,,8750,2020-12-30 14:00:00+00:00,27909.91,-0.010824112295596766,-0.009785413138200694,,,,,
