hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
5,2,RV_LOW__RANGE_MID,3,240,360,78,0.7435897435897436,266.58729988007485,3.417785895898396,2.9605159758803508,58.37146458132429,4,53,0.3018867924528302,-52.98635172337646,-0.9997424853467256,0.3183390985962404,57.08252071651618,9,-44.170295113691346,-0.2925117359008629,0.10752824885586973,107.55719687198643,12,False,False,False
5,2,RV_LOW__RANGE_MID,3,240,480,78,0.7307692307692307,311.2450856349234,3.990321610704146,3.5710013753472745,47.79480623696933,3,53,0.2830188679245283,-56.957661845170605,-1.074672865003219,0.2948398105288961,61.76017775684696,11,-44.77503628447025,-0.26931986186787044,0.08256502295528334,91.692209355454,12,False,False,False
5,3,EFF_HIGH__RV_LOW,2,240,360,92,0.6304347826086957,131.12232080451994,1.4252426174404342,1.6195713213175094,66.71232539880185,7,82,0.24390243902439024,-105.44741930653943,-1.2859441378846272,0.2119430166926471,112.94798527319738,19,-38.653234358430545,-0.9022633214505117,0.1308636513273358,120.06848809820278,12,True,False,False
5,3,EFF_HIGH__RV_LOW,2,240,480,92,0.5543478260869565,113.67253654791656,1.2355710494338756,1.5080555335201298,85.5674792980869,9,82,0.2804878048780488,-94.2488949647591,-1.1493767678629159,0.23139337046900105,97.13656888224565,19,-27.386002120890772,-0.9302393159742186,0.15343822911406887,148.35121894713035,13,True,False,False
6,1,DRIVE_DOWN__STR_B60_80,3,180,120,73,0.6438356164383562,63.36178686738664,0.8679696831148854,1.5217160002437773,41.95383602515861,3,75,0.37333333333333335,-58.2561030101394,-0.7767480401351919,0.3219555413630226,60.12433742271389,8,-27.050228310502284,-0.8949022704890728,0.21157400021518186,82.93075403773791,12,False,False,False
6,1,DRIVE_DOWN__STR_B60_80,3,180,240,73,0.6438356164383562,101.48357126870296,1.3901859077904517,1.6754846071733045,47.04761929016719,4,75,0.49333333333333335,8.343517347074535,0.1112468979609938,1.0967129739437267,47.514166349331525,10,-15.050228310502284,0.08002303673025182,0.6545646371493568,90.5714289352508,12,False,False,False
6,1,DRIVE_DOWN__STR_B60_80,3,180,360,73,0.684931506849315,159.08718611279858,2.179276522093131,1.7921103632619375,66.00810773818958,6,75,0.5066666666666667,61.55105514637492,0.820680735284999,1.8071378969639655,34.50993890028667,15,-17.826484018264832,0.376584030050835,1.0083853840757193,119.01216160728437,12,True,False,False
6,2,RV_LOW__RANGE_MID,3,120,240,74,0.581081081081081,155.10834898396666,2.096058770053604,1.8562587858847217,103.56450327536328,5,41,0.43902439024390244,-34.93625338053387,-0.852103740988631,0.321700067680085,38.51912762837668,7,-14.20566908371786,-0.4065266457041371,0.17330561348791557,160.0,12,False,False,False
6,2,RV_LOW__RANGE_MID,3,120,360,74,0.581081081081081,156.71019150164014,2.1177052905627045,1.8334038987680368,99.74397333635532,7,41,0.3902439024390244,-30.477376313143914,-0.7433506417839979,0.5611961353134423,47.750306874447155,8,-19.083717864205664,-0.3510170395742266,0.3060952012213677,160.0,12,False,False,False
6,2,RV_LOW__RANGE_MID,3,120,480,74,0.5540540540540541,147.37667107113188,1.9915766360963767,1.7405289290867916,103.77000231403976,7,41,0.34146341463414637,-35.18290378675748,-0.8581196045550604,0.61158679986501,73.89143900657274,8,-21.259063941990767,-0.4308745086691879,0.35137985335635474,160.0,12,False,False,False
