candidate_id,shape_rule,scale_state,lookback_min,hold_min,pooled_gate,year_gate,concentration_gate,plateau_pass,eligible,rejection_reason
RANGE_MID|RANGE_RATIO_24_72_MID|LB240|H60,RANGE_MID,RANGE_RATIO_24_72_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_MID|LB240|H120,RANGE_MID,RANGE_RATIO_24_72_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_MID|LB240|H240,RANGE_MID,RANGE_RATIO_24_72_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_MID|LB240|H360,RANGE_MID,RANGE_RATIO_24_72_MID,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_MID|LB240|H720,RANGE_MID,RANGE_RATIO_24_72_MID,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_MID|LB240|H960,RANGE_MID,RANGE_RATIO_24_72_MID,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_HIGH|LB240|H60,RANGE_MID,RANGE_RATIO_24_72_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_HIGH|LB240|H120,RANGE_MID,RANGE_RATIO_24_72_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_HIGH|LB240|H240,RANGE_MID,RANGE_RATIO_24_72_HIGH,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_HIGH|LB240|H360,RANGE_MID,RANGE_RATIO_24_72_HIGH,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_MID|RANGE_RATIO_24_72_HIGH|LB240|H720,RANGE_MID,RANGE_RATIO_24_72_HIGH,240,720,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_MID|RANGE_RATIO_24_72_HIGH|LB240|H960,RANGE_MID,RANGE_RATIO_24_72_HIGH,240,960,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|NONE|LB240|H60,RANGE_HIGH,NONE,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|NONE|LB240|H120,RANGE_HIGH,NONE,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|NONE|LB240|H240,RANGE_HIGH,NONE,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|NONE|LB240|H360,RANGE_HIGH,NONE,240,360,False,False,True,False,False,POOLED_GATE|YEAR_GATE|PLATEAU_GATE
RANGE_HIGH|NONE|LB240|H720,RANGE_HIGH,NONE,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|NONE|LB240|H960,RANGE_HIGH,NONE,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RAW_RANGE_LB_LOW|LB240|H60,RANGE_HIGH,RAW_RANGE_LB_LOW,240,60,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RAW_RANGE_LB_LOW|LB240|H120,RANGE_HIGH,RAW_RANGE_LB_LOW,240,120,True,False,False,True,False,YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RAW_RANGE_LB_LOW|LB240|H240,RANGE_HIGH,RAW_RANGE_LB_LOW,240,240,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RAW_RANGE_LB_LOW|LB240|H360,RANGE_HIGH,RAW_RANGE_LB_LOW,240,360,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RAW_RANGE_LB_LOW|LB240|H720,RANGE_HIGH,RAW_RANGE_LB_LOW,240,720,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RAW_RANGE_LB_LOW|LB240|H960,RANGE_HIGH,RAW_RANGE_LB_LOW,240,960,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RAW_RANGE_LB_MID|LB240|H60,RANGE_HIGH,RAW_RANGE_LB_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_MID|LB240|H120,RANGE_HIGH,RAW_RANGE_LB_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_MID|LB240|H240,RANGE_HIGH,RAW_RANGE_LB_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_MID|LB240|H360,RANGE_HIGH,RAW_RANGE_LB_MID,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_MID|LB240|H720,RANGE_HIGH,RAW_RANGE_LB_MID,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_MID|LB240|H960,RANGE_HIGH,RAW_RANGE_LB_MID,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_HIGH|LB240|H60,RANGE_HIGH,RAW_RANGE_LB_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_HIGH|LB240|H120,RANGE_HIGH,RAW_RANGE_LB_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_HIGH|LB240|H240,RANGE_HIGH,RAW_RANGE_LB_HIGH,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_HIGH|LB240|H360,RANGE_HIGH,RAW_RANGE_LB_HIGH,240,360,False,False,True,False,False,POOLED_GATE|YEAR_GATE|PLATEAU_GATE
RANGE_HIGH|RAW_RANGE_LB_HIGH|LB240|H720,RANGE_HIGH,RAW_RANGE_LB_HIGH,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RAW_RANGE_LB_HIGH|LB240|H960,RANGE_HIGH,RAW_RANGE_LB_HIGH,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_24H_LOW|LB240|H60,RANGE_HIGH,RANGE_24H_LOW,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_LOW|LB240|H120,RANGE_HIGH,RANGE_24H_LOW,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_LOW|LB240|H240,RANGE_HIGH,RANGE_24H_LOW,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_LOW|LB240|H360,RANGE_HIGH,RANGE_24H_LOW,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_LOW|LB240|H720,RANGE_HIGH,RANGE_24H_LOW,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_LOW|LB240|H960,RANGE_HIGH,RANGE_24H_LOW,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_MID|LB240|H60,RANGE_HIGH,RANGE_24H_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_MID|LB240|H120,RANGE_HIGH,RANGE_24H_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_MID|LB240|H240,RANGE_HIGH,RANGE_24H_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_MID|LB240|H360,RANGE_HIGH,RANGE_24H_MID,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_MID|LB240|H720,RANGE_HIGH,RANGE_24H_MID,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_24H_MID|LB240|H960,RANGE_HIGH,RANGE_24H_MID,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_24H_HIGH|LB240|H60,RANGE_HIGH,RANGE_24H_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_HIGH|LB240|H120,RANGE_HIGH,RANGE_24H_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_HIGH|LB240|H240,RANGE_HIGH,RANGE_24H_HIGH,240,240,False,False,True,False,False,POOLED_GATE|YEAR_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_24H_HIGH|LB240|H360,RANGE_HIGH,RANGE_24H_HIGH,240,360,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_24H_HIGH|LB240|H720,RANGE_HIGH,RANGE_24H_HIGH,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_24H_HIGH|LB240|H960,RANGE_HIGH,RANGE_24H_HIGH,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_72H_LOW|LB240|H60,RANGE_HIGH,RANGE_72H_LOW,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_LOW|LB240|H120,RANGE_HIGH,RANGE_72H_LOW,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_LOW|LB240|H240,RANGE_HIGH,RANGE_72H_LOW,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_LOW|LB240|H360,RANGE_HIGH,RANGE_72H_LOW,240,360,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_72H_LOW|LB240|H720,RANGE_HIGH,RANGE_72H_LOW,240,720,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_72H_LOW|LB240|H960,RANGE_HIGH,RANGE_72H_LOW,240,960,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_72H_MID|LB240|H60,RANGE_HIGH,RANGE_72H_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_MID|LB240|H120,RANGE_HIGH,RANGE_72H_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_MID|LB240|H240,RANGE_HIGH,RANGE_72H_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_MID|LB240|H360,RANGE_HIGH,RANGE_72H_MID,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_MID|LB240|H720,RANGE_HIGH,RANGE_72H_MID,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_MID|LB240|H960,RANGE_HIGH,RANGE_72H_MID,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_HIGH|LB240|H60,RANGE_HIGH,RANGE_72H_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_HIGH|LB240|H120,RANGE_HIGH,RANGE_72H_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_HIGH|LB240|H240,RANGE_HIGH,RANGE_72H_HIGH,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_HIGH|LB240|H360,RANGE_HIGH,RANGE_72H_HIGH,240,360,False,False,True,False,False,POOLED_GATE|YEAR_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_72H_HIGH|LB240|H720,RANGE_HIGH,RANGE_72H_HIGH,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_72H_HIGH|LB240|H960,RANGE_HIGH,RANGE_72H_HIGH,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_RATIO_24_72_LOW|LB240|H60,RANGE_HIGH,RANGE_RATIO_24_72_LOW,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_LOW|LB240|H120,RANGE_HIGH,RANGE_RATIO_24_72_LOW,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_LOW|LB240|H240,RANGE_HIGH,RANGE_RATIO_24_72_LOW,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_LOW|LB240|H360,RANGE_HIGH,RANGE_RATIO_24_72_LOW,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_LOW|LB240|H720,RANGE_HIGH,RANGE_RATIO_24_72_LOW,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_LOW|LB240|H960,RANGE_HIGH,RANGE_RATIO_24_72_LOW,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_MID|LB240|H60,RANGE_HIGH,RANGE_RATIO_24_72_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_MID|LB240|H120,RANGE_HIGH,RANGE_RATIO_24_72_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_MID|LB240|H240,RANGE_HIGH,RANGE_RATIO_24_72_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_MID|LB240|H360,RANGE_HIGH,RANGE_RATIO_24_72_MID,240,360,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_RATIO_24_72_MID|LB240|H720,RANGE_HIGH,RANGE_RATIO_24_72_MID,240,720,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_RATIO_24_72_MID|LB240|H960,RANGE_HIGH,RANGE_RATIO_24_72_MID,240,960,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_RATIO_24_72_HIGH|LB240|H60,RANGE_HIGH,RANGE_RATIO_24_72_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_HIGH|LB240|H120,RANGE_HIGH,RANGE_RATIO_24_72_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
RANGE_HIGH|RANGE_RATIO_24_72_HIGH|LB240|H240,RANGE_HIGH,RANGE_RATIO_24_72_HIGH,240,240,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
RANGE_HIGH|RANGE_RATIO_24_72_HIGH|LB240|H360,RANGE_HIGH,RANGE_RATIO_24_72_HIGH,240,360,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_RATIO_24_72_HIGH|LB240|H720,RANGE_HIGH,RANGE_RATIO_24_72_HIGH,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
RANGE_HIGH|RANGE_RATIO_24_72_HIGH|LB240|H960,RANGE_HIGH,RANGE_RATIO_24_72_HIGH,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
EXT_LOW|NONE|LB240|H60,EXT_LOW,NONE,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|NONE|LB240|H120,EXT_LOW,NONE,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|NONE|LB240|H240,EXT_LOW,NONE,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|NONE|LB240|H360,EXT_LOW,NONE,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|NONE|LB240|H720,EXT_LOW,NONE,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|NONE|LB240|H960,EXT_LOW,NONE,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_LOW|LB240|H60,EXT_LOW,RAW_RANGE_LB_LOW,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_LOW|LB240|H120,EXT_LOW,RAW_RANGE_LB_LOW,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_LOW|LB240|H240,EXT_LOW,RAW_RANGE_LB_LOW,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_LOW|LB240|H360,EXT_LOW,RAW_RANGE_LB_LOW,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_LOW|LB240|H720,EXT_LOW,RAW_RANGE_LB_LOW,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_LOW|LB240|H960,EXT_LOW,RAW_RANGE_LB_LOW,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_MID|LB240|H60,EXT_LOW,RAW_RANGE_LB_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_MID|LB240|H120,EXT_LOW,RAW_RANGE_LB_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_MID|LB240|H240,EXT_LOW,RAW_RANGE_LB_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_MID|LB240|H360,EXT_LOW,RAW_RANGE_LB_MID,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_MID|LB240|H720,EXT_LOW,RAW_RANGE_LB_MID,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_MID|LB240|H960,EXT_LOW,RAW_RANGE_LB_MID,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_HIGH|LB240|H60,EXT_LOW,RAW_RANGE_LB_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_HIGH|LB240|H120,EXT_LOW,RAW_RANGE_LB_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_HIGH|LB240|H240,EXT_LOW,RAW_RANGE_LB_HIGH,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RAW_RANGE_LB_HIGH|LB240|H360,EXT_LOW,RAW_RANGE_LB_HIGH,240,360,False,False,True,True,False,POOLED_GATE|YEAR_GATE
EXT_LOW|RAW_RANGE_LB_HIGH|LB240|H720,EXT_LOW,RAW_RANGE_LB_HIGH,240,720,False,False,True,True,False,POOLED_GATE|YEAR_GATE
EXT_LOW|RAW_RANGE_LB_HIGH|LB240|H960,EXT_LOW,RAW_RANGE_LB_HIGH,240,960,False,False,True,True,False,POOLED_GATE|YEAR_GATE
EXT_LOW|RANGE_24H_LOW|LB240|H60,EXT_LOW,RANGE_24H_LOW,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_LOW|LB240|H120,EXT_LOW,RANGE_24H_LOW,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_LOW|LB240|H240,EXT_LOW,RANGE_24H_LOW,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_LOW|LB240|H360,EXT_LOW,RANGE_24H_LOW,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_LOW|LB240|H720,EXT_LOW,RANGE_24H_LOW,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_LOW|LB240|H960,EXT_LOW,RANGE_24H_LOW,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_MID|LB240|H60,EXT_LOW,RANGE_24H_MID,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_MID|LB240|H120,EXT_LOW,RANGE_24H_MID,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_MID|LB240|H240,EXT_LOW,RANGE_24H_MID,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_MID|LB240|H360,EXT_LOW,RANGE_24H_MID,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_MID|LB240|H720,EXT_LOW,RANGE_24H_MID,240,720,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_MID|LB240|H960,EXT_LOW,RANGE_24H_MID,240,960,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_HIGH|LB240|H60,EXT_LOW,RANGE_24H_HIGH,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_HIGH|LB240|H120,EXT_LOW,RANGE_24H_HIGH,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_HIGH|LB240|H240,EXT_LOW,RANGE_24H_HIGH,240,240,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_HIGH|LB240|H360,EXT_LOW,RANGE_24H_HIGH,240,360,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_24H_HIGH|LB240|H720,EXT_LOW,RANGE_24H_HIGH,240,720,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
EXT_LOW|RANGE_24H_HIGH|LB240|H960,EXT_LOW,RANGE_24H_HIGH,240,960,False,False,False,True,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE
EXT_LOW|RANGE_72H_LOW|LB240|H60,EXT_LOW,RANGE_72H_LOW,240,60,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
EXT_LOW|RANGE_72H_LOW|LB240|H120,EXT_LOW,RANGE_72H_LOW,240,120,False,False,False,False,False,POOLED_GATE|YEAR_GATE|CONCENTRATION_GATE|PLATEAU_GATE
