bar_start,open,high,low,close,n5,ema7,ema20,atr14,regime,available_ts
2021-12-13 00:00:00+00:00,50057.02,50180.0,48411.47,48852.97,48,49375.239563470204,49113.06566297434,1166.5226539859125,SIDEWAYS,2021-12-13 04:00:00+00:00
2021-12-13 04:00:00+00:00,48852.96,49329.45,48555.72,48731.03,48,49214.18717260265,49076.68131411964,1138.4660358440613,SIDEWAYS,2021-12-13 08:00:00+00:00
2021-12-13 08:00:00+00:00,48731.02,49160.0,48078.2,48825.17,48,49116.93287945198,49052.72785563206,1134.4184618552,SIDEWAYS,2021-12-13 12:00:00+00:00
2021-12-13 12:00:00+00:00,48824.53,48990.57,47000.0,47239.07,48,48647.46715958899,48879.99853604806,1195.572143151257,BEAR,2021-12-13 16:00:00+00:00
2021-12-13 16:00:00+00:00,47239.07,47900.0,45600.0,46699.36,48,48160.44036969174,48672.31867547205,1274.4598472118814,BEAR,2021-12-13 20:00:00+00:00
2021-12-13 20:00:00+00:00,46699.36,47315.13,46208.55,46679.93,48,47790.3127772688,48482.56737304614,1262.4684295538896,BEAR,2021-12-14 00:00:00+00:00
2021-12-14 00:00:00+00:00,46679.93,47200.0,46255.6,46937.26,48,47577.0495829516,48335.39524227985,1239.7492560143262,BEAR,2021-12-14 04:00:00+00:00
2021-12-14 04:00:00+00:00,46937.26,47150.0,46309.44,46981.79,48,47428.234687213706,48206.480457300815,1211.2357377275885,BEAR,2021-12-14 08:00:00+00:00
2021-12-14 08:00:00+00:00,46981.78,47762.9,46768.01,47599.9,48,47471.15101541028,48148.71088993883,1195.7824707470463,BEAR,2021-12-14 12:00:00+00:00
2021-12-14 12:00:00+00:00,47599.9,47958.62,46590.0,46833.09,48,47311.63576155771,48023.41366232561,1208.128008550829,BEAR,2021-12-14 16:00:00+00:00
2021-12-14 16:00:00+00:00,46833.08,47134.88,46435.25,46844.02,48,47194.73182116828,47911.09045638984,1171.8067222257696,BEAR,2021-12-14 20:00:00+00:00
2021-12-14 20:00:00+00:00,46844.15,48657.92,46825.33,48324.04,48,47477.05886587621,47950.418984352706,1219.0055277810716,SIDEWAYS,2021-12-15 00:00:00+00:00
2021-12-15 00:00:00+00:00,48324.0,48784.23,47830.0,48250.16,48,47670.33414940716,47978.96574774769,1200.0929900824237,SIDEWAYS,2021-12-15 04:00:00+00:00
2021-12-15 04:00:00+00:00,48250.17,48431.21,47913.77,48200.0,48,47802.750612055366,48000.01662891457,1151.3320622193937,SIDEWAYS,2021-12-15 08:00:00+00:00
2021-12-15 08:00:00+00:00,48199.99,48763.23,48069.85,48135.18,48,47885.857959041525,48012.889330922706,1118.6212006322944,SIDEWAYS,2021-12-15 12:00:00+00:00
2021-12-15 12:00:00+00:00,48135.19,48300.0,46545.21,46622.38,48,47569.98846928115,47880.459870834835,1164.0618291585592,BEAR,2021-12-15 16:00:00+00:00
2021-12-15 16:00:00+00:00,46621.85,49256.03,46518.73,48659.07,48,47842.25885196086,47954.61321646961,1276.4359842186618,SIDEWAYS,2021-12-15 20:00:00+00:00
2021-12-15 20:00:00+00:00,48656.02,49479.75,48520.0,48870.48,48,48099.31413897065,48041.83862442488,1253.8155567744716,BULL,2021-12-16 00:00:00+00:00
2021-12-16 00:00:00+00:00,48870.48,49270.0,48710.0,48821.44,48,48279.84560422799,48116.08637447966,1204.2573027191522,BULL,2021-12-16 04:00:00+00:00
2021-12-16 04:00:00+00:00,48822.43,49028.38,48503.13,48718.17,48,48389.42670317099,48173.42767214826,1155.7567810963556,BULL,2021-12-16 08:00:00+00:00
2021-12-16 08:00:00+00:00,48718.16,49439.79,48610.0,49198.04,48,48591.580027378244,48271.009798610336,1132.4734395894732,BULL,2021-12-16 12:00:00+00:00
2021-12-16 12:00:00+00:00,49198.05,49282.58,48244.05,48584.85,48,48589.89752053368,48300.89934159983,1125.7631939045107,BULL,2021-12-16 16:00:00+00:00
2021-12-16 16:00:00+00:00,48584.84,48700.0,47667.52,47874.0,48,48410.923140400264,48260.24226144746,1119.1001086256174,SIDEWAYS,2021-12-16 20:00:00+00:00
2021-12-16 20:00:00+00:00,47874.0,48400.75,47500.0,47624.5,48,48214.3173553002,48199.695379404846,1103.5036722952161,SIDEWAYS,2021-12-17 00:00:00+00:00
2021-12-17 00:00:00+00:00,47629.1,47988.27,47358.66,47762.21,48,48101.29051647515,48158.030105175814,1069.6541242741287,BEAR,2021-12-17 04:00:00+00:00
2021-12-17 04:00:00+00:00,47762.2,47948.38,46700.0,46990.01,48,47823.47038735636,48046.79009515907,1082.420258254548,BEAR,2021-12-17 08:00:00+00:00
2021-12-17 08:00:00+00:00,46990.0,47285.17,46748.79,47100.0,48,47642.602790517274,47956.61960990582,1043.4173826649371,BEAR,2021-12-17 12:00:00+00:00
2021-12-17 12:00:00+00:00,47100.01,47362.52,45373.11,46487.19,48,47353.74959288796,47816.67393277193,1110.9882839031557,BEAR,2021-12-17 16:00:00+00:00
2021-12-17 16:00:00+00:00,46490.5,47430.0,46351.41,46742.66,48,47200.97719466597,47714.38689155556,1108.6741207672158,BEAR,2021-12-17 20:00:00+00:00
2021-12-17 20:00:00+00:00,46742.66,47090.38,45500.0,46125.33,48,46932.06539599948,47563.04813997884,1143.0816835695573,BEAR,2021-12-18 00:00:00+00:00
2021-12-18 00:00:00+00:00,46125.33,46535.58,45438.43,46267.44,48,46765.909046999615,47439.65688855229,1139.8008490288748,BEAR,2021-12-18 04:00:00+00:00
2021-12-18 04:00:00+00:00,46267.45,46847.6,46046.01,46324.6,48,46655.58178524971,47333.46099440445,1115.6429312410978,BEAR,2021-12-18 08:00:00+00:00
2021-12-18 08:00:00+00:00,46327.75,47336.99,46169.17,47059.59,48,46756.58383893729,47307.378042556404,1119.3698647238766,BEAR,2021-12-18 12:00:00+00:00
2021-12-18 12:00:00+00:00,47055.71,47220.97,46550.0,46846.39,48,46779.035379202964,47263.47441945579,1087.3413029578855,BEAR,2021-12-18 16:00:00+00:00
2021-12-18 16:00:00+00:00,46845.24,46977.65,46310.0,46623.99,48,46740.27403440222,47202.57114141238,1057.3633527466081,BEAR,2021-12-18 20:00:00+00:00
2021-12-18 20:00:00+00:00,46623.99,47098.6,46506.52,46815.99,48,46759.20302580166,47165.7538898493,1024.1288275504219,BEAR,2021-12-19 00:00:00+00:00
2021-12-19 00:00:00+00:00,46815.99,47950.0,46399.37,47685.96,48,46990.89226935124,47215.29732891127,1061.7360541539629,SIDEWAYS,2021-12-19 04:00:00+00:00
2021-12-19 04:00:00+00:00,47685.96,48055.0,47422.24,47507.85,48,47120.13170201344,47243.15948806258,1031.09490742868,SIDEWAYS,2021-12-19 08:00:00+00:00
2021-12-19 08:00:00+00:00,47507.85,47628.5,46800.0,47141.22,48,47125.40377651008,47233.45096538995,1016.6238426123457,BEAR,2021-12-19 12:00:00+00:00
2021-12-19 12:00:00+00:00,47141.22,48461.17,46844.13,47228.69,48,47151.22533238256,47232.997540114724,1059.5107109971782,BEAR,2021-12-19 16:00:00+00:00
2021-12-19 16:00:00+00:00,47230.34,47473.33,46447.05,46656.13,48,47027.45149928692,47178.05777438951,1057.137088783094,BEAR,2021-12-19 20:00:00+00:00
2021-12-19 20:00:00+00:00,46658.72,47549.79,46450.0,46668.63,48,46937.74612446519,47129.54084349527,1060.1837252985874,BEAR,2021-12-20 00:00:00+00:00
2021-12-20 00:00:00+00:00,46668.65,47203.22,46200.0,46676.54,48,46872.4445933489,47086.39790601953,1056.1148877772598,BEAR,2021-12-20 04:00:00+00:00
2021-12-20 04:00:00+00:00,46676.54,47027.6,46069.65,46421.66,48,46759.748445011675,47023.08953401767,1049.103110078884,BEAR,2021-12-20 08:00:00+00:00
2021-12-20 08:00:00+00:00,46421.66,46548.04,45736.0,46074.13,48,46588.34383375876,46932.7124355398,1032.170030787535,BEAR,2021-12-20 12:00:00+00:00
2021-12-20 12:00:00+00:00,46074.13,46300.0,45530.67,45969.0,48,46433.50787531907,46840.930298821724,1013.3957428741398,BEAR,2021-12-20 16:00:00+00:00
2021-12-20 16:00:00+00:00,45969.13,46684.85,45850.33,46559.71,48,46465.0584064893,46814.14741321965,1000.6189040974153,BEAR,2021-12-20 20:00:00+00:00
2021-12-20 20:00:00+00:00,46559.71,47533.42,46559.71,46898.14,48,46573.32880486698,46822.14670719873,998.6968395190285,SIDEWAYS,2021-12-21 00:00:00+00:00
2021-12-21 00:00:00+00:00,46896.82,48103.1,46650.0,47927.51,48,46911.87410365023,46927.419401751235,1031.154208124812,SIDEWAYS,2021-12-21 04:00:00+00:00
2021-12-21 04:00:00+00:00,47927.52,48800.0,47925.0,48574.38,48,47327.50057773768,47084.27279206064,1020.0003361158967,BULL,2021-12-21 08:00:00+00:00
2021-12-21 08:00:00+00:00,48574.39,49089.47,48425.77,48844.63,48,47706.78293330326,47251.92585948344,994.5503121076188,BULL,2021-12-21 12:00:00+00:00
2021-12-21 12:00:00+00:00,48842.65,49298.78,48295.67,48408.64,48,47882.24719997744,47362.089110961206,995.161718385646,BULL,2021-12-21 16:00:00+00:00
2021-12-21 16:00:00+00:00,48408.64,48880.0,48327.0,48606.89,48,48063.40789998308,47480.64157658395,963.578738500957,BULL,2021-12-21 20:00:00+00:00
2021-12-21 20:00:00+00:00,48606.89,49280.0,48453.55,48875.15,48,48266.34342498731,47613.45190262358,953.7838286080313,BULL,2021-12-22 00:00:00+00:00
2021-12-22 00:00:00+00:00,48875.88,49599.0,48571.37,49236.8,48,48508.95756874049,47768.0564833261,959.0585551360289,BULL,2021-12-22 04:00:00+00:00
2021-12-22 04:00:00+00:00,49237.13,49324.44,48908.0,49175.75,48,48675.65567655537,47902.12253253314,920.3000869120269,BULL,2021-12-22 08:00:00+00:00
2021-12-22 08:00:00+00:00,49175.75,49522.28,48830.0,48979.4,48,48751.59175741653,48004.7203865776,904.0129378468821,BULL,2021-12-22 12:00:00+00:00
2021-12-22 12:00:00+00:00,48979.41,49120.0,48420.02,48858.42,48,48778.298818062394,48086.02511166545,889.439156572105,BULL,2021-12-22 16:00:00+00:00
2021-12-22 16:00:00+00:00,48858.42,49250.0,48500.15,48911.21,48,48811.52661354679,48164.61414864969,879.4685025312403,BULL,2021-12-22 20:00:00+00:00
2021-12-22 20:00:00+00:00,48911.21,49125.19,48514.22,48569.69,48,48751.06746016009,48203.192801159246,860.2900380647233,BULL,2021-12-23 00:00:00+00:00
2021-12-23 00:00:00+00:00,48569.69,48721.81,48020.0,48509.3,48,48690.62559512007,48232.34586771551,848.9700353458143,BULL,2021-12-23 04:00:00+00:00
2021-12-23 04:00:00+00:00,48509.29,48567.79,48034.03,48118.0,48,48547.469196340055,48221.45578507593,826.4550328211134,SIDEWAYS,2021-12-23 08:00:00+00:00
2021-12-23 08:00:00+00:00,48118.01,48537.76,48067.57,48344.91,48,48496.82939725504,48233.21332935441,801.0075304767483,BULL,2021-12-23 12:00:00+00:00
2021-12-23 12:00:00+00:00,48341.46,48850.0,48310.04,48788.0,48,48569.62204794128,48286.05015513018,782.3612782998376,BULL,2021-12-23 16:00:00+00:00
2021-12-23 16:00:00+00:00,48788.0,51377.74,48656.98,51082.35,48,49197.80403595596,48552.36442607016,920.8183298498489,BULL,2021-12-23 20:00:00+00:00
2021-12-23 20:00:00+00:00,51082.35,51139.91,50533.87,50817.92,48,49602.83302696697,48768.13162358729,898.3341634320026,BULL,2021-12-24 00:00:00+00:00
2021-12-24 00:00:00+00:00,50817.94,51498.87,50633.19,51029.98,48,49959.61977022523,48983.54575467421,896.0017231868595,BULL,2021-12-24 04:00:00+00:00
2021-12-24 04:00:00+00:00,51029.99,51089.89,50730.79,50990.0,48,50217.214827668926,49174.63663518143,857.6516001020838,BULL,2021-12-24 08:00:00+00:00
2021-12-24 08:00:00+00:00,50989.99,51453.07,50837.03,50976.0,48,50406.9111207517,49346.195050878436,840.3936286662207,BULL,2021-12-24 12:00:00+00:00
2021-12-24 12:00:00+00:00,50976.0,51222.62,50379.25,50923.47,48,50536.050840563774,49496.41171269954,840.6062266186337,BULL,2021-12-24 16:00:00+00:00
2021-12-24 16:00:00+00:00,50923.47,51805.0,50720.0,51127.36,48,50683.87813042283,49651.74012101387,858.0629247173027,BULL,2021-12-24 20:00:00+00:00
2021-12-24 20:00:00+00:00,51127.36,51222.73,50470.0,50808.55,48,50715.04609781712,49761.91249044112,850.5391443803528,BULL,2021-12-25 00:00:00+00:00
2021-12-25 00:00:00+00:00,50809.37,51122.95,50600.0,50833.29,48,50744.60707336284,49863.94844373244,827.139919781756,BULL,2021-12-25 04:00:00+00:00
2021-12-25 04:00:00+00:00,50833.29,51077.0,50650.0,50916.29,48,50787.52780502213,49964.17144909126,798.5584969402021,BULL,2021-12-25 08:00:00+00:00
2021-12-25 08:00:00+00:00,50916.3,51009.5,50550.0,50685.22,48,50761.9508537666,50032.84273965399,774.3400328730448,BULL,2021-12-25 12:00:00+00:00
2021-12-25 12:00:00+00:00,50686.71,50929.31,50634.0,50669.01,48,50738.715640324954,50093.430097782184,740.1236019535414,BULL,2021-12-25 16:00:00+00:00
2021-12-25 16:00:00+00:00,50669.01,51190.0,50105.0,50901.01,48,50779.28923024372,50170.34246942198,764.7576303854313,BULL,2021-12-25 20:00:00+00:00
2021-12-25 20:00:00+00:00,50901.01,51080.0,50341.41,50403.64,48,50685.376922682786,50192.56128185798,762.8885139293288,BULL,2021-12-26 00:00:00+00:00
2021-12-26 00:00:00+00:00,50403.64,50677.2,49611.45,49672.67,48,50432.20019201208,50143.04782644293,784.521477220091,SIDEWAYS,2021-12-26 04:00:00+00:00
2021-12-26 04:00:00+00:00,49672.68,49969.0,49616.0,49915.86,48,50303.11514400906,50121.41089059122,753.6985145615131,SIDEWAYS,2021-12-26 08:00:00+00:00
2021-12-26 08:00:00+00:00,49915.87,50158.96,49350.0,49729.35,48,50159.6738580068,50084.07175815396,757.645763521405,SIDEWAYS,2021-12-26 12:00:00+00:00
2021-12-26 12:00:00+00:00,49729.35,50278.67,49624.11,50039.1,48,50129.5303935051,50079.78873356787,750.2824946984473,SIDEWAYS,2021-12-26 16:00:00+00:00
2021-12-26 16:00:00+00:00,50039.1,50450.0,50004.15,50330.01,48,50179.65029512883,50103.61933037093,728.5373165057009,BULL,2021-12-26 20:00:00+00:00
2021-12-26 20:00:00+00:00,50330.0,51300.0,49899.42,50765.73,48,50326.17022134663,50166.677489383226,776.5403653267224,BULL,2021-12-27 00:00:00+00:00
2021-12-27 00:00:00+00:00,50765.73,51133.0,50450.0,51007.02,48,50496.382666009966,50246.71010944196,769.858910660528,BULL,2021-12-27 04:00:00+00:00
2021-12-27 04:00:00+00:00,51007.02,51102.25,50630.76,50693.01,48,50545.539499507475,50289.21486092368,748.5468456133473,BULL,2021-12-27 08:00:00+00:00
2021-12-27 08:00:00+00:00,50693.01,50917.68,50501.71,50765.06,48,50600.41962463061,50334.53344559762,724.7913566409654,BULL,2021-12-27 12:00:00+00:00
2021-12-27 12:00:00+00:00,50765.07,51686.28,50582.0,51449.29,48,50812.63721847296,50440.70073649309,751.8976883094679,BULL,2021-12-27 16:00:00+00:00
2021-12-27 16:00:00+00:00,51449.29,52134.0,51200.0,51207.92,48,50911.45791385473,50513.76923777947,764.904996287363,BULL,2021-12-27 20:00:00+00:00
2021-12-27 20:00:00+00:00,51207.93,51365.0,50620.02,50707.72,48,50860.52343539104,50532.24073894332,763.4817822668373,BULL,2021-12-28 00:00:00+00:00
2021-12-28 00:00:00+00:00,50707.72,50713.56,49500.0,49826.48,48,50602.01257654328,50465.02543047253,795.6302263906344,SIDEWAYS,2021-12-28 04:00:00+00:00
2021-12-28 04:00:00+00:00,49826.47,49826.48,48555.0,49197.91,48,50250.98693240746,50344.34777042753,829.6194959341608,BEAR,2021-12-28 08:00:00+00:00
2021-12-28 08:00:00+00:00,49197.91,49429.4,48745.18,49182.14,48,49983.7751993056,50233.6613161011,819.2338176531493,BEAR,2021-12-28 12:00:00+00:00
2021-12-28 12:00:00+00:00,49182.13,49360.99,48113.26,48921.84,48,49718.291399479196,50108.7259526629,849.8406878207812,BEAR,2021-12-28 16:00:00+00:00
2021-12-28 16:00:00+00:00,48921.83,48961.77,47290.0,47676.66,48,49207.883549609396,49877.10062383786,908.5499244050109,BEAR,2021-12-28 20:00:00+00:00
2021-12-28 20:00:00+00:00,47676.66,48021.01,47294.52,47522.03,48,48786.42016220705,49652.80818347235,895.5456440903677,BEAR,2021-12-29 00:00:00+00:00
2021-12-29 00:00:00+00:00,47522.02,48125.97,47420.0,47979.43,48,48584.672621655285,49493.43883266546,882.0045266553415,BEAR,2021-12-29 04:00:00+00:00
2021-12-29 04:00:00+00:00,47979.44,48041.0,47512.59,47558.5,48,48328.129466241466,49309.15894384018,856.7477747513888,BEAR,2021-12-29 08:00:00+00:00
2021-12-29 08:00:00+00:00,47561.68,48084.8,47381.0,47734.91,48,48179.8245996811,49159.23047299826,845.8229336977183,BEAR,2021-12-29 12:00:00+00:00
2021-12-29 12:00:00+00:00,47734.91,48040.0,46559.46,47941.37,48,48120.210949760825,49043.24376128413,891.1598670050242,BEAR,2021-12-29 16:00:00+00:00
2021-12-29 16:00:00+00:00,47941.37,48033.0,47000.0,47123.01,48,47870.91071232062,48860.36435544755,901.291305076094,BEAR,2021-12-29 20:00:00+00:00
2021-12-29 20:00:00+00:00,47123.0,47706.52,46000.0,46436.54,48,47512.31803424047,48629.52394064303,958.8076404278013,BEAR,2021-12-30 00:00:00+00:00
2021-12-30 00:00:00+00:00,46436.53,46840.08,45880.0,46495.88,48,47258.208525680355,48426.31975581989,958.898523254387,BEAR,2021-12-30 04:00:00+00:00
2021-12-30 04:00:00+00:00,46495.87,47088.82,46471.22,46953.32,48,47181.98639426027,48286.03406478942,934.520057307645,BEAR,2021-12-30 08:00:00+00:00
2021-12-30 08:00:00+00:00,46953.31,47550.0,46650.0,47492.99,48,47259.7372956952,48210.506058619,932.0543389285275,BEAR,2021-12-30 12:00:00+00:00
2021-12-30 12:00:00+00:00,47493.0,47694.1,47101.09,47144.27,48,47230.8704717714,48108.959767321954,907.8368861479186,BEAR,2021-12-30 16:00:00+00:00
2021-12-30 16:00:00+00:00,47144.8,47911.68,47058.19,47540.18,48,47308.19785382855,48054.79026567224,903.9549657087814,BEAR,2021-12-30 20:00:00+00:00
2021-12-30 20:00:00+00:00,47540.18,47650.0,46700.0,47095.02,48,47254.90339037141,47963.38357370345,907.2438967295827,BEAR,2021-12-31 00:00:00+00:00
2021-12-31 00:00:00+00:00,47095.02,47369.95,46803.81,47185.18,48,47237.47254277855,47889.26894763646,882.8793326774696,BEAR,2021-12-31 04:00:00+00:00
2021-12-31 04:00:00+00:00,47185.18,47545.0,46828.7,47168.94,48,47220.33940708391,47820.6661907187,870.9808089147934,BEAR,2021-12-31 08:00:00+00:00
2021-12-31 08:00:00+00:00,47168.94,48575.0,47051.42,47977.58,48,47409.649555312935,47835.610363031206,917.5950368494512,SIDEWAYS,2021-12-31 12:00:00+00:00
2021-12-31 12:00:00+00:00,47977.58,48140.18,47810.0,48004.73,48,47558.419666484704,47851.716995123475,875.6368199316332,SIDEWAYS,2021-12-31 16:00:00+00:00
2021-12-31 16:00:00+00:00,48004.76,48110.35,45656.0,45707.62,48,47095.71974986353,47647.51728130219,988.4020470793736,BEAR,2021-12-31 20:00:00+00:00
2021-12-31 20:00:00+00:00,45707.62,46558.39,45650.0,46210.56,48,46874.42981239765,47510.664206892456,982.6869008594183,BEAR,2022-01-01 00:00:00+00:00
2022-01-01 00:00:00+00:00,46210.57,46944.56,46210.55,46789.56,48,46853.21235929824,47441.98761575984,964.9242650837452,BEAR,2022-01-01 04:00:00+00:00
2022-01-01 04:00:00+00:00,46789.55,47566.66,46605.0,47186.83,48,46936.61676947368,47417.68689044938,964.6911032920494,BEAR,2022-01-01 08:00:00+00:00
2022-01-01 08:00:00+00:00,47186.83,47338.0,46700.09,46755.01,48,46891.21507710526,47354.574805644676,941.3495959140462,BEAR,2022-01-01 12:00:00+00:00
2022-01-01 12:00:00+00:00,46755.01,47488.64,46755.01,47194.78,48,46967.106307828944,47339.35625272614,926.5124819201856,BEAR,2022-01-01 16:00:00+00:00
2022-01-01 16:00:00+00:00,47194.77,47943.77,47157.59,47326.98,48,47057.07473087171,47338.17756199032,916.4887332116009,BEAR,2022-01-01 20:00:00+00:00
2022-01-01 20:00:00+00:00,47326.99,47813.43,47202.47,47704.35,48,47218.893548153785,47373.05112751505,894.6652522679151,SIDEWAYS,2022-01-02 00:00:00+00:00
2022-01-02 00:00:00+00:00,47704.35,47745.61,47263.28,47330.75,48,47246.85766111534,47369.02244870409,865.2127342487785,BEAR,2022-01-02 04:00:00+00:00
2022-01-02 04:00:00+00:00,47330.76,47418.65,46749.99,47171.04,48,47227.9032458365,47350.16697739894,851.1732532310089,BEAR,2022-01-02 08:00:00+00:00
2022-01-02 08:00:00+00:00,47171.39,47500.0,46963.66,47231.3,48,47228.752434377384,47338.84631288475,828.685163714508,BEAR,2022-01-02 12:00:00+00:00
2022-01-02 12:00:00+00:00,47231.29,47453.05,47002.47,47329.68,48,47253.984325783036,47337.973330705245,801.6776520206147,BEAR,2022-01-02 16:00:00+00:00
2022-01-02 16:00:00+00:00,47329.68,48000.0,46605.68,46908.29,48,47167.56074433728,47297.051108733314,844.0092483048564,BEAR,2022-01-02 20:00:00+00:00
2022-01-02 20:00:00+00:00,46908.66,47469.46,46815.75,47280.0,48,47195.67055825296,47295.427193615855,830.4164448545095,BEAR,2022-01-03 00:00:00+00:00
2022-01-03 00:00:00+00:00,47280.01,47288.28,46717.26,46802.86,48,47097.46791868973,47248.51603231911,811.8881273649014,BEAR,2022-01-03 04:00:00+00:00
2022-01-03 04:00:00+00:00,46802.86,47217.37,46750.0,47041.11,48,47083.378439017295,47228.76307686015,787.2796896959801,BEAR,2022-01-03 08:00:00+00:00
2022-01-03 08:00:00+00:00,47042.77,47436.26,46777.0,47364.11,48,47153.56132926297,47241.65326001633,778.1354261462674,SIDEWAYS,2022-01-03 12:00:00+00:00
2022-01-03 12:00:00+00:00,47364.11,47575.22,46560.0,46689.99,48,47037.668496947226,47189.11390191953,795.0700385643912,BEAR,2022-01-03 16:00:00+00:00
2022-01-03 16:00:00+00:00,46689.99,46800.0,46260.4,46364.55,48,46869.38887271042,47110.584006498626,776.8221786669346,BEAR,2022-01-03 20:00:00+00:00
2022-01-03 20:00:00+00:00,46364.56,46579.28,45665.4,46445.81,48,46763.49415453282,47047.2721963559,786.6120230478676,BEAR,2022-01-04 00:00:00+00:00
2022-01-04 00:00:00+00:00,46445.8,46550.0,45931.61,46313.95,48,46651.10811589961,46977.43198717915,774.5961642587342,BEAR,2022-01-04 04:00:00+00:00
2022-01-04 04:00:00+00:00,46313.95,46550.89,46020.5,46521.68,48,46618.751086924705,46934.02703601924,757.1528668116817,BEAR,2022-01-04 08:00:00+00:00
2022-01-04 08:00:00+00:00,46521.69,46750.0,46270.54,46709.98,48,46641.558315193535,46912.68922306502,737.3176620394187,BEAR,2022-01-04 12:00:00+00:00
2022-01-04 12:00:00+00:00,46709.97,47524.36,46390.84,46925.28,48,46712.48873639515,46913.88834467787,765.6178290366033,SIDEWAYS,2022-01-04 16:00:00+00:00
2022-01-04 16:00:00+00:00,46925.28,46986.54,45445.57,46058.09,48,46548.88905229636,46832.38374042284,821.0001269625603,BEAR,2022-01-04 20:00:00+00:00
2022-01-04 20:00:00+00:00,46058.09,46430.38,45750.0,45833.42,48,46370.02178922227,46737.24433657304,810.9558321795201,BEAR,2022-01-05 00:00:00+00:00
2022-01-05 00:00:00+00:00,45833.41,46580.0,45710.23,46409.76,48,46379.95634191671,46706.05535213751,815.156844166697,BEAR,2022-01-05 04:00:00+00:00
2022-01-05 04:00:00+00:00,46412.87,46537.0,46243.1,46399.33,48,46384.79975643754,46676.8434138387,777.9242124405046,BEAR,2022-01-05 08:00:00+00:00
2022-01-05 08:00:00+00:00,46399.34,47075.29,46095.4,46271.93,48,46356.58231732815,46638.28023156835,792.3503401233256,BEAR,2022-01-05 12:00:00+00:00
2022-01-05 12:00:00+00:00,46271.93,46820.83,45900.0,46611.46,48,46420.30173799612,46635.72592379994,801.5274586859454,BEAR,2022-01-05 16:00:00+00:00
2022-01-05 16:00:00+00:00,46611.47,46670.0,44128.22,44673.22,48,45983.53130349709,46448.82059772375,925.8312116369492,BEAR,2022-01-05 20:00:00+00:00
2022-01-05 20:00:00+00:00,44671.93,44835.0,42270.0,43421.69,48,45343.07097762282,46160.52244555958,1042.9146965200243,BEAR,2022-01-06 00:00:00+00:00
2022-01-06 00:00:00+00:00,43421.7,43766.0,42801.0,42817.38,48,44711.648233217114,45842.12792693486,1037.3493610543082,BEAR,2022-01-06 04:00:00+00:00
2022-01-06 04:00:00+00:00,42821.05,43258.82,42566.73,43222.22,48,44339.29117491283,45592.6128862744,1012.6879781218574,BEAR,2022-01-06 08:00:00+00:00
2022-01-06 08:00:00+00:00,43222.22,43253.23,42385.83,42865.15,48,43970.755881184625,45332.854516153035,1002.3102653988677,BEAR,2022-01-06 12:00:00+00:00
2022-01-06 12:00:00+00:00,42865.14,43228.73,42629.75,42947.79,48,43715.01441088847,45105.70551461465,973.5009607275202,BEAR,2022-01-06 16:00:00+00:00
2022-01-06 16:00:00+00:00,42947.78,43488.48,42742.0,43409.03,48,43638.51830816635,44944.11737036564,957.2851778184119,BEAR,2022-01-06 20:00:00+00:00
2022-01-06 20:00:00+00:00,43409.03,43564.78,43000.0,43080.01,48,43498.89123112476,44766.58333509272,929.2490936885252,BEAR,2022-01-07 00:00:00+00:00
2022-01-07 00:00:00+00:00,43080.01,43135.0,41500.0,41789.97,48,43071.660923343574,44483.09635079818,979.6598727107735,BEAR,2022-01-07 04:00:00+00:00
2022-01-07 04:00:00+00:00,41789.97,41931.0,40900.0,41691.61,48,42726.64819250768,44217.24050786502,983.327024660004,BEAR,2022-01-07 08:00:00+00:00
2022-01-07 08:00:00+00:00,41699.41,42960.0,41601.96,42249.99,48,42607.48364438076,44029.883316639774,1010.0922371842895,BEAR,2022-01-07 12:00:00+00:00
2022-01-07 12:00:00+00:00,42250.0,42791.45,40456.56,41297.41,48,42279.96523328557,43769.64776267408,1104.7206488139832,BEAR,2022-01-07 16:00:00+00:00
2022-01-07 16:00:00+00:00,41297.14,42345.81,40900.0,41764.32,48,42151.05392496418,43578.66416622893,1129.0841738986985,BEAR,2022-01-07 20:00:00+00:00
2022-01-07 20:00:00+00:00,41763.67,42056.36,41300.0,41553.86,48,42001.75544372313,43385.825674207124,1102.46101862022,BEAR,2022-01-08 00:00:00+00:00
2022-01-08 00:00:00+00:00,41553.87,42247.36,41553.86,41796.03,48,41950.324082792344,43234.416562377875,1073.2495172902045,BEAR,2022-01-08 04:00:00+00:00
2022-01-08 04:00:00+00:00,41796.03,41988.67,41711.35,41902.21,48,41938.29556209426,43107.53974691332,1016.3974089123327,BEAR,2022-01-08 08:00:00+00:00
2022-01-08 08:00:00+00:00,41902.21,42191.84,41747.64,41918.02,48,41933.226671570694,42994.25215196919,975.5261654185945,BEAR,2022-01-08 12:00:00+00:00
2022-01-08 12:00:00+00:00,41918.02,42040.23,41300.0,41600.72,48,41850.10000367802,42861.5348041626,958.7192964601237,BEAR,2022-01-08 16:00:00+00:00
2022-01-08 16:00:00+00:00,41600.72,41729.6,40500.0,40837.51,48,41596.95250275851,42668.770537099495,978.0679181415434,BEAR,2022-01-08 20:00:00+00:00
2022-01-08 20:00:00+00:00,40837.5,42335.0,40722.22,41688.05,48,41619.72687706888,42575.36858118526,1023.4044954171474,BEAR,2022-01-09 00:00:00+00:00
2022-01-09 00:00:00+00:00,41688.05,42168.0,41380.0,41835.6,48,41673.69515780166,42504.914430596196,1006.5898886016369,BEAR,2022-01-09 04:00:00+00:00
