hour_wib,component_rank,character_rule,raw_component_id,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,dev_H1_exp,dev_H1_pf,dev_H2_exp,dev_H2_pf,dev_min_half_exp,dev_positive_anchors
9,2,EFF_MID__RANGE_LOW,1,1,360,480,144,0.5625,228.328967014604,1.5856178264903054,1.6393801006268098,82.18957046389758,8,1.983575655641386,2.209964199210919,1.3927928989634928,1.4824004938456463,1.3927928989634928,4
9,3,DRIVE_DOWN__STR_B80_100,1,1,360,120,93,0.6236559139784946,206.7134060687787,2.222724796438481,2.338257080749402,46.766033032703206,8,3.2226949400133496,3.219135180673645,1.20101617148155,1.6408404193024946,1.20101617148155,4
10,1,DRIVE_UP__RV_HIGH,1,5,180,240,110,0.5636363636363636,160.05830632543518,1.4550755120494108,1.621646933197631,72.68010242865176,7,1.869770389862944,1.8943147052425109,0.919427961540264,1.3451917036527363,0.919427961540264,4
10,1,DRIVE_UP__RV_HIGH,1,5,120,360,116,0.6120689655172413,323.6813943592924,2.7903568479249348,1.9261931737758724,88.62809198428553,9,2.2155452172906687,1.6992890920701458,3.5763237714452587,2.2772573069452453,2.2155452172906687,3
10,1,DRIVE_UP__RV_HIGH,1,5,180,360,110,0.6454545454545455,249.25102270097275,2.265918388190661,1.839021384471388,124.93898559703835,7,2.8874860250787417,2.6593433948084995,1.463060190543559,1.3712075580763787,1.463060190543559,4
10,1,DRIVE_UP__RV_HIGH,1,5,60,480,129,0.5968992248062015,439.6408083989496,3.4080682821624,2.1185161752597144,123.71335604017932,10,3.5494724125507773,2.3229081790037727,3.268839599933844,1.9599471566951865,3.268839599933844,4
10,1,DRIVE_UP__RV_HIGH,1,5,120,480,116,0.6551724137931034,389.2668201623413,3.355748449675356,2.2632684858242675,93.77532240115391,7,3.420707370828423,2.237190388419705,3.2669270676905517,2.302578059274168,3.2669270676905517,4
10,2,EFF_LOW__RV_HIGH,1,2,60,240,72,0.5833333333333334,75.66407847970994,1.0508899788848602,1.3206484051980731,49.821072196019465,4,0.9935996290588898,1.2341839593170207,1.1050835530445615,1.4674339535017191,0.9935996290588898,3
10,2,EFF_LOW__RV_HIGH,1,2,60,360,72,0.6111111111111112,137.35908733850928,1.90776510192374,1.4278363761837467,102.90229073106497,7,1.513561062492625,1.2541941577626423,2.2806608148991194,1.749065770576644,1.513561062492625,3
10,3,DRIVE_UP__STR_B60_80,1,2,60,480,104,0.6153846153846154,216.4185722903204,2.08094781048385,1.7605539862782609,65.19124774597196,4,2.064794531297954,1.759219933514104,2.091460262017528,1.761413586577909,2.064794531297954,4
10,3,DRIVE_UP__STR_B60_80,1,2,120,480,83,0.5662650602409639,219.25858230143575,2.641669666282359,1.9788671622637384,75.29042817838248,5,3.252660315856596,1.982550887302699,2.3135450581776755,1.9761040834648165,2.3135450581776755,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,240,120,130,0.5692307692307692,134.67914928674938,1.0359934560519184,1.5953159778867905,63.57774835028837,8,1.834472203785553,2.0552996423590804,0.3724688628648131,1.2138389922175308,0.3724688628648131,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,360,120,122,0.5655737704918032,156.9577146707661,1.2865386448423453,1.7359880221539936,67.34588261170305,9,1.9795482731152985,1.9291846168956632,0.7887429963645899,1.5353283468097028,0.7887429963645899,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,360,240,122,0.5819672131147541,215.19648180945984,1.7639055886021298,1.7292548701103156,122.19924091544792,10,1.7516316048840304,1.6873146247904365,1.7727221121179473,1.762268819000938,1.7516316048840304,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,240,360,130,0.5692307692307692,271.7093732792696,2.090072102148228,1.813444905093017,121.5140393142845,6,3.3069941246125785,2.733328018735852,1.078827041227148,1.3458751035871068,1.078827041227148,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,360,360,122,0.5983606557377049,331.61338710030606,2.7181425172156235,2.104799486030803,119.29490606738298,9,3.2396278319915077,2.1509224053175866,2.343554474207593,2.062519058739769,2.343554474207593,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,240,480,130,0.6461538461538462,438.0345554960205,3.3694965807386192,2.482689133079967,95.55165725921216,8,4.058934595403201,3.732532503838444,2.796583300946925,1.9555528400694413,2.796583300946925,4
11,1,DRIVE_UP__RANGE_HIGH,1,7,360,480,122,0.6885245901639344,486.1138660522117,3.984539885673866,2.927206274599414,114.4039816096153,8,4.004674262094877,3.0068265225607558,3.970077164582719,2.8733528464803086,3.970077164582719,4
11,2,DRIVE_UP__STR_B80_100,2,4,240,360,79,0.620253164556962,239.93766260867983,3.037185602641517,2.956419376877053,58.34901140100135,5,3.4880652442218136,3.8136085841916656,2.745992500787576,2.5652229131624424,2.745992500787576,4
11,2,DRIVE_UP__STR_B80_100,2,4,360,360,74,0.5675675675675675,168.1216680630015,2.271914433283804,2.348645116706052,58.28162021117012,5,3.264534351292808,2.957152003925268,1.7654756996057404,2.042776127056301,1.7654756996057404,4
11,2,DRIVE_UP__STR_B80_100,2,4,240,480,79,0.6962025316455697,350.3606919183361,4.43494546732071,3.658506785176524,53.71684369745327,6,4.438611171466161,4.738715579320677,4.432578033393438,3.239965926118673,4.432578033393438,4
11,2,DRIVE_UP__STR_B80_100,2,4,360,480,74,0.6756756756756757,268.8011890838736,3.6324485011334255,3.188617041422648,47.41327953057643,6,3.1160010133957923,3.34325891816084,3.895942117326097,3.131223264626979,3.1160010133957923,4
11,3,DRIVE_UP__RV_HIGH,2,3,240,360,109,0.5504587155963303,285.5626582880207,2.619840901724961,2.085927538585959,109.22458755493884,8,3.411620581919776,2.5852551561786328,1.5354469918929294,1.5544671819717926,1.5354469918929294,4
11,3,DRIVE_UP__RV_HIGH,2,3,240,480,109,0.6605504587155964,395.193892767073,3.625632043734615,2.669005202716262,123.2498656430952,9,4.282452264097809,3.725388807433775,2.72607391584589,1.910069136802728,2.72607391584589,4
11,3,DRIVE_UP__RV_HIGH,2,3,360,480,102,0.6078431372549019,275.86869812074184,2.704595079615116,1.902552097094856,115.42530625624076,7,3.384208142731644,2.584829043444162,2.0249820164985883,1.5249005850750732,2.0249820164985883,4
12,1,DRIVE_UP__STR_B80_100,1,5,180,360,88,0.625,86.02046727045365,0.9775053098915188,1.399304002376353,79.26286360385124,6,1.2565330788429356,1.5715254737484543,0.744982169098671,1.280499942610939,0.744982169098671,3
12,1,DRIVE_UP__STR_B80_100,1,5,240,360,87,0.6896551724137931,145.515769154359,1.6725950477512528,1.8374817126568144,53.38100144142314,4,0.5491650521287748,1.208530831899035,2.465604456425943,2.5927653069746297,0.5491650521287748,4
12,1,DRIVE_UP__STR_B80_100,1,5,360,360,77,0.6493506493506493,115.5207616319649,1.50026963158396,1.869361161791303,50.80990142437839,6,0.987803056240526,1.406788797567471,1.8646903073837355,2.5208269534219614,0.987803056240526,4
12,1,DRIVE_UP__STR_B80_100,1,5,180,480,88,0.6477272727272727,205.1769087720378,2.331555781500429,1.8042071285532304,94.30559973046456,7,2.400882461176193,1.8667669844999435,2.273783548437293,1.756182861780721,2.273783548437293,4
12,1,DRIVE_UP__STR_B80_100,1,5,360,480,77,0.6233766233766234,221.6050164963596,2.8779872272254496,2.741840959677556,38.18563929144075,7,1.7325859666906294,1.809370885373266,3.6924947902724328,3.829567597550751,1.7325859666906294,4
12,2,DRIVE_UP__RV_HIGH,1,3,360,240,112,0.5714285714285714,144.66764054548844,1.2916753620132897,1.5517781091288552,88.8081709314585,7,1.391254291221942,1.7452065100626868,1.14880124619218,1.3802703456739625,1.14880124619218,4
12,2,DRIVE_UP__RV_HIGH,1,3,240,360,105,0.6571428571428571,167.10703711143353,1.5914955915374622,1.682200169355326,105.38500694497382,11,0.9216189237767995,1.339847434834794,2.450685230621791,2.326982219304054,0.9216189237767995,3
12,2,DRIVE_UP__RV_HIGH,1,3,360,360,112,0.6696428571428571,211.4291506890185,1.887760274009094,1.811100909497252,120.59111413914545,10,2.5113277634576368,2.441590693567301,0.9930764848003152,1.3135446109756552,0.9930764848003152,4
12,3,DRIVE_UP__EXT_HIGH,1,3,120,360,160,0.64375,243.5121055126595,1.521950659454122,1.7673216902313995,99.22570524741504,6,0.8015934417840572,1.3571956075787603,2.082228495419728,2.1693224422103183,0.8015934417840572,4
12,3,DRIVE_UP__EXT_HIGH,1,3,180,360,170,0.5823529411764706,204.91899903811395,1.205405876694788,1.494122713646001,118.9750727260024,12,0.327687880819318,1.1230815797957785,1.8198084738076163,1.7969475297261632,0.327687880819318,4
12,3,DRIVE_UP__EXT_HIGH,1,3,120,480,160,0.5875,358.1891731741477,2.2386823323384237,1.7523990066487294,118.80197433180528,6,0.6910477254598992,1.19989758288525,3.442398137688388,2.3235910633335743,0.6910477254598992,4
13,1,DRIVE_UP__STR_B60_80,1,8,120,240,81,0.5925925925925926,119.35510199931112,1.4735197777692732,1.7930083025247765,31.56880362994884,7,1.7524966313062262,1.895376240297308,1.2389256054768354,1.6980744429453838,1.2389256054768354,4
13,1,DRIVE_UP__STR_B60_80,1,8,180,240,84,0.6547619047619048,106.87753113573812,1.2723515611397394,1.6919694700820511,47.64719653104086,7,1.424533285597728,1.926498303848092,1.1201698366817503,1.5234601377458694,1.1201698366817503,3
13,1,DRIVE_UP__STR_B60_80,1,8,60,360,78,0.6666666666666666,225.5947591389727,2.892240501781701,2.309455263444196,51.555424096312045,4,3.450798319222656,2.751045471801348,2.4826314356583348,2.0416826313895715,2.4826314356583348,3
13,1,DRIVE_UP__STR_B60_80,1,8,120,360,81,0.654320987654321,191.70448547974704,2.3667220429598403,2.272658246746193,35.399922907387946,6,3.445142077129768,3.2218862480384254,1.4598688324078546,1.6887441275530175,1.4598688324078546,4
13,1,DRIVE_UP__STR_B60_80,1,8,180,360,84,0.6785714285714286,183.60817333677028,2.1858115873425032,2.118891184557484,44.361400648493486,5,2.785895192807605,2.640597338668319,1.5857279818774013,1.7178471731495168,1.5857279818774013,3
13,1,DRIVE_UP__STR_B60_80,1,8,60,480,78,0.6410256410256411,158.73224437593893,2.0350287740504998,1.7630062068452057,65.88363119991863,6,1.9082638434603405,2.0950094868798943,2.127989723149948,1.636163972313132,1.9082638434603405,3
13,1,DRIVE_UP__STR_B60_80,1,8,120,480,81,0.6172839506172839,136.05454357158604,1.6796857231060005,1.6457172917481122,78.01282789318029,6,0.4495264591544342,1.16950843242514,2.714137831428908,2.060764580890776,0.4495264591544342,4
13,1,DRIVE_UP__STR_B60_80,1,8,180,480,84,0.7142857142857143,245.69478909185463,2.924937965379222,2.4619698887488437,44.52507650901831,4,1.8522750030218904,1.99183193571203,3.9976009277365536,2.873433622926536,1.8522750030218904,4
13,2,DRIVE_UP__RANGE_MID,1,7,180,240,144,0.5555555555555556,82.17309194226229,0.5706464718212659,1.2748451932356757,100.52204232887748,8,0.8228756320320658,1.4188484570965274,0.4053928840969486,1.1886087363891238,0.4053928840969486,4
13,2,DRIVE_UP__RANGE_MID,1,7,60,360,121,0.5867768595041323,187.14256590885864,1.5466327761062697,1.7331320541722062,57.7870493445611,8,0.9738390876436324,1.4322780425658086,2.0239608498251345,2.0169103231095296,0.9738390876436324,3
13,2,DRIVE_UP__RANGE_MID,1,7,120,360,173,0.5780346820809249,311.62546792877515,1.80130328282529,1.9188987354516829,73.82260393812666,6,2.88292475821942,3.8027104579721778,1.0662207267321917,1.411119812499271,1.0662207267321917,4
13,2,DRIVE_UP__RANGE_MID,1,7,180,360,144,0.6041666666666666,199.271806200528,1.3838319875036666,1.5440587866197673,76.91492878730568,6,1.8210987951743172,1.8501196728007148,1.0973468376504816,1.3910021655686895,1.0973468376504816,4
13,2,DRIVE_UP__RANGE_MID,1,7,240,360,136,0.6176470588235294,188.44547473055297,1.3856284906658307,1.5255232866675743,78.10595276682395,6,0.5427866798296483,1.1656830832700138,1.8024183971232837,1.7767428626189183,0.5427866798296483,3
13,2,DRIVE_UP__RANGE_MID,1,7,60,480,121,0.5702479338842975,92.02976417884392,0.76057656346152,1.2742746264925215,108.8303366097487,4,0.4115309976517122,1.15472518171223,1.051447868303026,1.3666828787657477,0.4115309976517122,3
13,2,DRIVE_UP__RANGE_MID,1,7,120,480,173,0.5895953757225434,138.78709353440178,0.8022375348809351,1.2971981795262333,116.29569916593708,6,0.9584408766253704,1.414237709812842,0.696079923986659,1.235052057888674,0.696079923986659,3
13,3,EFF_MID__RV_HIGH,1,7,120,120,72,0.5833333333333334,61.70871745658037,0.8570655202302829,1.3156523353026714,52.14792975768382,8,0.6334139251992346,1.2284110237347456,1.0934972064059625,1.412018753827025,0.6334139251992346,3
13,3,EFF_MID__RV_HIGH,1,7,180,120,60,0.6333333333333333,157.12065593955438,2.618677598992573,2.17732249625992,36.43554204536751,3,0.5501370064536758,1.2235864862706272,4.428650617464108,3.195063233938993,0.5501370064536758,4
13,3,EFF_MID__RV_HIGH,1,7,180,240,60,0.6,149.31055835524566,2.488509305920761,1.7013015468588433,80.46022666204075,4,1.905661841421668,1.6669672516598242,2.998500837357468,1.7219692415918977,1.905661841421668,4
13,3,EFF_MID__RV_HIGH,1,7,120,360,72,0.6527777777777778,201.92074428701244,2.8044547817640617,1.876561007637676,88.88146021209363,5,4.302634553404184,2.759352212507152,1.2206647374587882,1.3054515826479869,1.2206647374587882,3
13,3,EFF_MID__RV_HIGH,1,7,180,360,60,0.5833333333333334,237.60562329184737,3.960093721530789,2.175238343158508,86.01457200940258,5,3.765316912186447,2.1313669914139344,4.130523429707088,2.2127488454847155,3.765316912186447,4
13,3,EFF_MID__RV_HIGH,1,7,120,480,72,0.5694444444444444,240.5418981927378,3.340859697121358,1.6827073970355997,111.54402028150568,6,2.1329692162925453,1.4760323566721745,4.61777249114039,1.866380713965705,2.1329692162925453,3
13,3,EFF_MID__RV_HIGH,1,7,180,480,60,0.6833333333333333,286.140669187396,4.769011153123267,2.134906082302801,98.33025986100432,5,3.937603073636613,1.9503281120065048,5.496493222674087,2.292232329480605,3.937603073636613,4
14,1,EFF_HIGH__RANGE_MID,1,4,120,240,99,0.5757575757575758,108.63650645548609,1.097338449045314,1.477820901002811,86.2164658844073,4,2.997399823558848,6.176482770945775,0.3101701653182788,1.103112142447997,0.3101701653182788,3
14,1,EFF_HIGH__RANGE_MID,1,4,60,360,84,0.5714285714285714,93.14598975245605,1.1088808303863813,1.2893338312163782,99.621771736964,5,2.706191407338638,1.955640292867504,0.4699565996054788,1.1110268511700812,0.4699565996054788,3
14,1,EFF_HIGH__RANGE_MID,1,4,120,360,99,0.6262626262626263,140.8394878588826,1.4226210894836626,1.5419374037335558,89.29768327350669,4,1.7586016790808163,2.3540209771720715,1.283429130936271,1.404290979596651,1.283429130936271,3
14,1,EFF_HIGH__RANGE_MID,1,4,180,360,93,0.5698924731182796,99.16102894841596,1.0662476231012468,1.3493841996810123,75.25102740376258,7,1.551264890023706,1.7175636135701011,0.7599209282028515,1.2102796099575657,0.7599209282028515,4
14,2,EFF_HIGH__RV_LOW,1,3,60,360,107,0.5700934579439252,95.88508973383074,0.8961223339610349,1.3438606444789336,115.76185446251208,5,1.2871923727199095,1.6652389836905015,0.713980124128134,1.2446273655799696,0.713980124128134,3
14,2,EFF_HIGH__RV_LOW,1,3,120,360,88,0.5795454545454546,70.29616342889663,0.7988200389647345,1.31444194545751,76.61873282401015,6,1.238834828606385,1.7056404179197155,0.5712261822535362,1.1938740043218237,0.5712261822535362,3
14,2,EFF_HIGH__RV_LOW,1,3,60,480,107,0.6542056074766355,226.4355207015901,2.116219819641029,1.6294073428753344,107.36585959098004,7,2.273649682650739,1.5795056466649864,2.0428963218008893,1.6588145725846533,2.0428963218008893,3
14,3,RV_LOW__RANGE_MID,1,3,60,240,76,0.5921052631578947,39.20225885470042,0.5158191954565844,1.3888391042817616,28.72613098428431,4,0.4664956454976193,1.3456046431693305,0.5497976409838718,1.4195145903888526,0.4664956454976193,4
14,3,RV_LOW__RANGE_MID,1,3,60,360,76,0.618421052631579,77.22455899792003,1.0161126183936846,1.4933238897393295,54.002457408517216,5,0.6226736694794083,1.2607872055129845,1.2871483387568523,1.7018979187736996,0.6226736694794083,4
14,3,RV_LOW__RANGE_MID,1,3,60,480,76,0.7105263157894737,193.1704776584356,2.5417168112952053,2.0444237770718594,65.79235387393175,5,2.3930175184554274,2.077240391560127,2.644154101918164,2.024956954597471,2.3930175184554274,4
15,1,EFF_LOW__RV_HIGH,1,3,180,240,74,0.581081081081081,106.91510316342232,1.4447986913975988,1.5232979238183797,75.11846958984829,5,2.2644570493847103,1.8809529451846656,0.4804947408245276,1.1609671059515283,0.4804947408245276,3
15,1,EFF_LOW__RV_HIGH,1,3,180,360,74,0.6081081081081081,279.3218997950154,3.774620267500208,2.003341476403436,83.52574706827536,5,1.2199989505702562,1.3040554005261142,6.780057110947208,2.955320127851509,1.2199989505702562,4
15,1,EFF_LOW__RV_HIGH,1,3,240,360,71,0.6197183098591549,204.0334091805108,2.8737099884578985,1.7080272814426691,74.18012073661876,6,4.673451916889229,2.764073020649535,1.5568256505813158,1.3058530723756685,1.5568256505813158,4
15,2,RV_MID__RANGE_HIGH,1,2,240,120,73,0.5753424657534246,78.29598874100161,1.0725477909726249,1.9048963282936335,30.38950221442558,5,0.2388824915361085,1.1896718847991457,1.7603216630077507,2.5660205807629364,0.2388824915361085,4
15,2,RV_MID__RANGE_HIGH,1,2,240,240,73,0.6027397260273972,94.52736312041448,1.294895385211157,1.6184074062639866,66.83966288094001,5,0.6632367054770851,1.3014401463978948,1.816013795991767,1.9051935096751689,0.6632367054770851,4
15,3,EFF_LOW__RANGE_MID,1,2,240,240,80,0.575,172.31809729848973,2.1539762162311216,2.64731354997134,35.30366765278573,7,1.897828532976192,2.168257043607864,2.2919018918299305,3.0158933430886425,1.897828532976192,4
15,3,EFF_LOW__RANGE_MID,1,2,240,360,80,0.575,304.854351109217,3.810679388865213,2.7937002817586887,58.47372524807084,8,2.0363822449028315,1.5737017251907053,4.766070158691109,4.511862950944421,2.0363822449028315,4
16,1,EFF_LOW__RV_MID,1,4,180,120,71,0.5633802816901409,74.35539144310978,1.047259034409997,1.990563855463466,24.05658741468253,6,0.4591151182815355,1.5107301192524414,1.4533584050701247,2.2458761701227536,0.4591151182815355,4
16,1,EFF_LOW__RV_MID,1,4,120,240,76,0.6052631578947368,97.40037779037664,1.2815839182944295,1.5917476011562968,39.51300660561639,5,1.4753278995129313,1.820967953347488,1.0546266831527558,1.405989610948969,1.0546266831527558,3
16,1,EFF_LOW__RV_MID,1,4,180,240,71,0.647887323943662,98.40308783391572,1.3859589835762778,1.5414296532177398,99.05991646134936,6,2.812842946249477,3.844525052087268,0.4007295807781166,1.1099540620312882,0.4007295807781166,3
16,1,EFF_LOW__RV_MID,1,4,120,360,76,0.631578947368421,299.728423425804,3.943795045076369,2.2542947633000585,118.92267987846908,10,3.743453290728057,2.057631559948384,4.178481100170106,2.5584117771665427,3.743453290728057,4
16,2,EFF_LOW__RANGE_MID,2,4,360,120,70,0.6428571428571429,114.38408130865209,1.634058304409315,2.170519280715792,47.50104603829364,7,1.7529218936639548,2.6977046689236106,1.5865128687074594,2.0292633509271045,1.5865128687074594,4
16,2,EFF_LOW__RANGE_MID,2,4,360,240,70,0.5571428571428572,183.64480813109031,2.623497259015576,1.974775776047179,119.82171260477224,13,3.9732898088394912,3.0265378283410733,2.08358023908601,1.6983238308232758,2.08358023908601,4
16,2,EFF_LOW__RANGE_MID,2,4,360,360,70,0.5857142857142857,253.6165690832399,3.623093844046284,2.48614987220674,64.1230682229373,7,1.6341388759149715,1.433037093710214,4.418675831298811,3.3212198513069104,1.6341388759149715,4
16,2,EFF_LOW__RANGE_MID,2,4,360,480,70,0.6,193.94482660226063,2.7706403800322947,1.7538581384150052,117.93212741765062,8,0.8483093868677566,1.1500398050989555,3.53957277729811,2.227383957494385,0.8483093868677566,4
16,3,RV_MID__RANGE_LOW,1,3,60,120,66,0.5909090909090909,63.33294620654083,0.9595900940384976,1.9781034615565287,16.813910167472123,4,0.7942442786332327,2.269208052484119,1.0670648740519195,1.8804075029496672,0.7942442786332327,3
16,3,RV_MID__RANGE_LOW,1,3,60,240,66,0.6212121212121212,107.94839378100858,1.6355817239546755,1.9606750906092651,23.50123842545981,4,0.8904964000584312,1.577169268618399,2.1198871844872333,2.1735971055800576,0.8904964000584312,3
16,3,RV_MID__RANGE_LOW,1,3,60,360,66,0.6515151515151515,179.62059387629202,2.7215241496407883,2.041138388749872,84.86631484959682,5,0.5179435744799477,1.1284074865719935,4.153851523495336,3.4560895048819216,0.5179435744799477,4
17,1,DRIVE_UP__EXT_LOW,1,3,360,240,135,0.5555555555555556,374.7933622391428,2.776247127697354,2.33300890623597,44.20788396808803,10,0.6448016370597315,1.261238784717367,4.2871451970101,3.3693897247744875,0.6448016370597315,4
17,1,DRIVE_UP__EXT_LOW,1,3,360,360,135,0.5703703703703704,489.361847082919,3.624902570984585,2.24154835211505,74.41282231290762,9,2.82655603706721,2.0250753159381616,4.1908191013563965,2.380977743951504,2.82655603706721,4
17,1,DRIVE_UP__EXT_LOW,1,3,360,480,135,0.5555555555555556,316.2505280952061,2.342596504408934,1.6632193568049545,88.76506459168286,7,2.5100340356882915,1.7323794131603971,2.223906608818504,1.6166318804172168,2.223906608818504,4
17,2,EFF_LOW__EXT_MID,1,2,120,360,83,0.5903614457831325,299.3879799541384,3.607084095832992,2.104215981585464,44.97390613837692,4,2.052278233044427,1.605831481088103,4.685928980216894,2.472283518249938,2.052278233044427,4
17,2,EFF_LOW__EXT_MID,1,2,120,480,83,0.5662650602409639,231.65963736659617,2.791079968272243,1.655824685059499,88.96148170003951,3,1.7948386331513044,1.478029445555196,3.4823494661112626,1.7564431448207911,1.7948386331513044,3
17,3,EFF_LOW__RANGE_HIGH,1,2,120,120,60,0.55,113.98716102614556,1.899786017102426,1.9131858011524252,48.71141350137383,8,3.0681631547778125,2.308260868306983,0.147220310589347,1.0874671258964554,0.147220310589347,3
17,3,EFF_LOW__RANGE_HIGH,1,2,120,240,60,0.6,329.65055537385973,5.494175922897663,3.019203006606318,41.67503988002898,5,3.0473496890297,1.9109037141160907,9.164415273699603,6.136180247560539,3.0473496890297,3
18,1,DRIVE_DOWN__STR_B80_100,1,4,60,120,79,0.5822784810126582,108.3348896664239,1.371327717296505,1.6362750810726838,64.86016362392425,4,0.1390865960714092,1.0504149070048112,2.8431712787598142,2.982295141760566,0.1390865960714092,4
18,1,DRIVE_DOWN__STR_B80_100,1,4,120,120,80,0.6125,139.37935878390869,1.7422419847988586,1.9719531079549448,54.59659052331395,8,1.3480541475706511,1.831189680870804,2.22402711918889,2.1113884998288808,1.3480541475706511,4
18,1,DRIVE_DOWN__STR_B80_100,1,4,60,240,79,0.5822784810126582,183.8998960800039,2.3278467858228344,1.886286066301868,61.58337830888476,6,1.6559366207854929,1.6159897146457052,3.1304061496174374,2.2262736931560902,1.6559366207854929,4
18,1,DRIVE_DOWN__STR_B80_100,1,4,120,240,80,0.575,230.13019465452103,2.8766274331815134,1.958486852665704,124.0894139530682,12,2.0251167208489957,1.9966971700408165,3.9173627482545914,1.9358187277082437,2.0251167208489957,4
18,2,DRIVE_DOWN__EXT_HIGH,1,3,120,120,126,0.5555555555555556,128.8876593043334,1.022917930986773,1.5790754543990804,53.62954653448461,5,0.740680681032392,1.3311441391397163,1.263649703006686,1.925506982443238,0.740680681032392,4
18,2,DRIVE_DOWN__EXT_HIGH,1,3,120,240,126,0.5714285714285714,233.0804984946712,1.849845226148184,1.633625533111848,82.4329089682823,6,1.5435421038953128,1.545034577233156,2.1111037715991623,1.7050987367562371,1.5435421038953128,4
18,2,DRIVE_DOWN__EXT_HIGH,1,3,180,240,119,0.5630252100840336,168.03143103099842,1.412028832193264,1.446519923625356,80.91746174412745,7,2.2871692050033188,2.094290912149501,0.5799281498492781,1.1386800319510912,0.5799281498492781,4
18,3,RV_HIGH__RANGE_MID,1,2,360,360,61,0.6229508196721312,76.54667072531979,1.2548634545134392,1.464155530384479,59.44034220242442,5,0.2492851533513576,1.0712794836920727,2.2280037459606143,2.151188217046784,0.2492851533513576,3
18,3,RV_HIGH__RANGE_MID,1,2,360,480,61,0.5901639344262295,178.12380007680107,2.920062296341001,1.6639360999707855,82.84591816837269,5,1.5299236694004898,1.3056561448841295,4.265357741767302,2.119390424398893,1.5299236694004898,4
19,1,RV_LOW__RANGE_MID,1,3,60,240,76,0.5921052631578947,279.6500653033782,3.679606122412871,2.412547085275252,34.59779223702833,7,5.976406778692762,2.581992650389924,2.682881309310276,2.280012116004897,2.682881309310276,4
19,1,RV_LOW__RANGE_MID,1,3,60,360,76,0.5657894736842105,253.6443136298183,3.3374251793397143,1.9570371418562047,79.90544447027781,7,6.495937717613882,2.755368202986044,1.966749926881112,1.579366695154179,1.966749926881112,3
19,1,RV_LOW__RANGE_MID,1,3,60,480,76,0.5657894736842105,221.1033982920244,2.909255240684532,1.6476145817076124,63.861349695872605,6,6.08579883338332,2.383124650857333,1.5307551910227928,1.3377445900676177,1.5307551910227928,4
19,2,DRIVE_DOWN__STR_B60_80,1,3,60,240,61,0.5901639344262295,120.07919983892153,1.968511472769205,1.7661820422259225,58.24345509887532,6,2.474363737056389,1.7091447013371026,1.6403910851234638,1.83162740181464,1.6403910851234638,3
19,2,DRIVE_DOWN__STR_B60_80,1,3,60,360,61,0.5573770491803278,93.86472746180765,1.5387660239640597,1.5285353021617396,46.06295010095381,5,1.3375392652483071,1.318130725806106,1.669291489076981,1.8053781294611129,1.3375392652483071,4
19,2,DRIVE_DOWN__STR_B60_80,1,3,60,480,61,0.6065573770491803,184.5264231416474,3.025023330190941,1.9999292100317525,45.47163168079282,5,2.1761556567559364,1.477154545219155,3.5756401994460787,2.7620362357491857,2.1761556567559364,4
19,3,DRIVE_DOWN__STR_B80_100,1,2,120,120,65,0.6153846153846154,169.59125269330573,2.6090961952816265,2.101266289135592,53.3608269745863,4,4.04224551220963,3.178689732225211,1.131160962199623,1.390182335389469,1.131160962199623,4
19,3,DRIVE_DOWN__STR_B80_100,1,2,120,240,65,0.5692307692307692,170.3283900119684,2.6204367694148982,1.8805037333653396,44.63448344346956,4,3.6934002136711626,2.1805502004281494,1.513943217525625,1.5370831457341725,1.513943217525625,4
20,1,DRIVE_DOWN__RANGE_HIGH,1,5,60,120,119,0.6134453781512605,407.2916984680133,3.4226193148572546,2.5412894544960927,63.265333792182886,9,3.2802332993957823,2.4371940346118004,3.633231962727347,2.7063372825592538,3.2802332993957823,4
20,1,DRIVE_DOWN__RANGE_HIGH,1,5,120,120,122,0.5983606557377049,418.1414777792504,3.427389162125003,2.707093985352933,85.43107563812313,10,3.216754272173683,2.4459201365091987,3.720625969704291,3.181333166270596,3.216754272173683,4
20,1,DRIVE_DOWN__RANGE_HIGH,1,5,180,120,103,0.6213592233009708,369.6375583470951,3.588714158709661,2.958742790884944,41.21450358159564,6,3.617130850109392,3.083125614447663,3.5380249254020346,2.7663985470328067,3.5380249254020346,4
20,1,DRIVE_DOWN__RANGE_HIGH,1,5,240,120,110,0.5818181818181818,369.82537235004895,3.3620488395459,2.720226682801866,79.40159480440678,6,3.677356808662809,3.400451013852021,2.889086885870536,2.1162797428302813,2.889086885870536,4
20,1,DRIVE_DOWN__RANGE_HIGH,1,5,120,240,122,0.5901639344262295,323.65922390013515,2.652944458197829,1.9585461907951187,105.29210507967328,7,0.0222057813490158,1.0052796066806076,6.315345361261864,9.25140853580343,0.0222057813490158,4
20,2,DRIVE_DOWN__STR_B80_100,1,5,60,120,83,0.6144578313253012,274.589317335658,3.308305028140458,2.4731034261482203,48.537056536670704,7,3.321538191662475,2.2961150009945848,3.2872146737772416,2.8883612074919425,3.2872146737772416,4
